Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),CHO2(74),S(216)
3.3467473015512214e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441976051239039,0.10738815649433947,0.02061003711526394,5.02079124706925e-06,0.00035499699405190004,0.003538982163964212,0.0016295831136169223,2.521623319762066e-05,1.1285477868247222e-13,0.0018744913973383333,1.0934015835604486e-11,0.00038576626661136304,1.1024651828531805e-09,3.198487098019149e-06,1.1409876511947433e-10,5.359136017928395e-12,4.396240022760196e-05,3.436546586170431e-07,0.007700593712407255,0.0023688710875878613,0.0001739282353322019,9.835946955665303e-07,9.611235495956422e-09,5.4739455706662034e-09,2.9523225263938675e-12,4.4449357791504036e-08,1.530243841861538e-05,1.1364050348385566e-06,1.6252784959812278e-08,7.023082953576435e-05,5.797792745941336e-09,5.436926648233669e-07,5.038872209156633e-09,1.0244490978134602e-05,2.1135401866919043e-11,7.643943351178738e-12,3.192416468642023e-08,1.1508153038466778e-09,9.678728152475818e-14,6.91106558343741e-08,3.537505446516911e-11,1.4767529987508224e-13,8.246593734699846e-15,3.797744344411698e-23
3.362610876860487e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44197366920093173,0.10737212186008727,0.020600111707928897,5.09080887235275e-06,0.0003590201240317598,0.003562016540118062,0.0016423090521017311,2.5403092090794125e-05,1.1478757273895066e-13,0.0018784718490714473,1.108083209200375e-11,0.00038585724785919283,1.1109365548037437e-09,3.2364188197383487e-06,1.1501852965073622e-10,5.418873754285449e-12,4.4139564359336186e-05,3.484739747328994e-07,0.007699391527518785,0.0023715975817555847,0.00017430001639072892,9.86833274396534e-07,9.627007097033065e-09,5.485246994586892e-09,2.959813030699376e-12,4.458476915517552e-08,1.531626725880104e-05,1.1442015664341945e-06,1.6435138918378703e-08,7.069052073040173e-05,5.810073217528933e-09,5.513182354550309e-07,5.0781957353475646e-09,1.0253303283400508e-05,2.1326008388610617e-11,7.719996142164759e-12,3.241177880245041e-08,1.160128019683763e-09,9.814407065625392e-14,6.962506380939568e-08,3.579439127207352e-11,1.4977001366744218e-13,8.363568934511443e-15,3.904714065741228e-23
3.378474452169753e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419713433063494,0.10735608863675558,0.020590191149623426,5.1613853299028675e-06,0.00036306458538286026,0.003585068416489354,0.001655060592969706,2.5589714124033255e-05,1.1674378253242704e-13,0.0018824235796159044,1.1228396513384157e-11,0.00038594807457658167,1.1194008598938632e-09,3.2745284960544415e-06,1.1594047039891788e-10,5.478896128970971e-12,4.431575866522135e-05,3.533296409222052e-07,0.00769819048313553,0.00237426729790964,0.00017467084252925034,9.900475048798834e-07,9.642614182919786e-09,5.496463028492763e-09,2.9672698962818083e-12,4.472038587130866e-08,1.5330193563849465e-05,1.1520101802377268e-06,1.661843968307074e-08,7.115057103110971e-05,5.822265460530545e-09,5.590013325293652e-07,5.117598656242249e-09,1.0261947551072765e-05,2.1517342182893454e-11,7.796304105288178e-12,3.2903562189207573e-08,1.1694447095763435e-09,9.951109537201358e-14,7.013883650887462e-08,3.621569640098544e-11,1.5188208221546492e-13,8.48151329298825e-15,4.0140170538966827e-23
3.3943380274790187e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44196907327442353,0.10734005683742663,0.020580275435466953,5.232520742987849e-06,0.0003671303041431387,0.003608137564051219,0.0016678375379238115,2.577609125283393e-05,1.1872357029240703e-13,0.0018863467959227805,1.1376699639433385e-11,0.00038603875343736914,1.1278577244185578e-09,3.3128146209483673e-06,1.168645756277898e-10,5.539201785138849e-12,4.449098280936419e-05,3.582216184197428e-07,0.007696990574778016,0.0023768805172430744,0.00017504072199455445,9.932373816214433e-07,9.658058037909239e-09,5.507594276667666e-09,2.974693460514039e-12,4.4856212781116376e-08,1.534421788218251e-05,1.1598307836509038e-06,1.680268383664197e-08,7.161097591730514e-05,5.834370117400352e-09,5.667418947518836e-07,5.157080369159599e-09,1.0270426304124198e-05,2.1709401536603817e-11,7.872865178388781e-12,3.339951391059393e-08,1.1787648970925026e-09,1.0088834504977904e-13,7.065195175313537e-08,3.663895330163704e-11,1.5401152091214444e-13,8.600427669933808e-15,4.125687825459338e-23
3.408615245257358e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44196707777673294,0.10732562944631292,0.020571355430452277,5.297020600068432e-06,0.00037080756441769814,0.003628914376800373,0.0016793583461480893,2.5943614721749675e-05,1.2052567263975813e-13,0.0018898534806988706,1.1510796191343532e-11,0.00038612024330627546,1.1354622359320024e-09,3.347421747478447e-06,1.1769811132034347e-10,5.593717957826547e-12,4.464785481494883e-05,3.626554109994394e-07,0.007695911624862767,0.0023791843416809864,0.00017537281084784373,9.960874447256178e-07,9.67181899812845e-09,5.517540404070197e-09,2.9813464730701133e-12,4.497864069985604e-08,1.5356924020706528e-05,1.1668795018559197e-06,1.6969307324843455e-08,7.202563979652209e-05,5.845189949417635e-09,5.737574807405409e-07,5.192680783435671e-09,1.027791772266261e-05,2.1882873897973315e-11,7.94198485506469e-12,3.384943343414671e-08,1.187155664030095e-09,1.021366029613732e-13,7.11131752789554e-08,3.702153954711082e-11,1.5594287926050803e-13,8.708280647805315e-15,4.2282446687212556e-23
3.422892463035697e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44196512709721303,0.10731120322863166,0.02056243934172168,5.36197333605753e-06,0.0003745019278169039,0.003649704833235766,0.0016908994297015827,2.6110927698837376e-05,1.2234712313742467e-13,0.0018933373839447006,1.1645476439662353e-11,0.00038620162312619704,1.1430601564297792e-09,3.3821694668403553e-06,1.1853338233302938e-10,5.648461494666042e-12,4.480394058686578e-05,3.6711855252268906e-07,0.007694833588253317,0.0023814428348365837,0.00017570414537984176,9.98917775553397e-07,9.685449694970085e-09,5.5274187751335495e-09,2.9879730266352173e-12,4.510124627913247e-08,1.5369710386925867e-05,1.1739377906437384e-06,1.7136689634741358e-08,7.244058406264373e-05,5.855939814374061e-09,5.808195135371272e-07,5.228344101574667e-09,1.0285278876462266e-05,2.2056931341094913e-11,8.011306394695656e-12,3.430272737943812e-08,1.195548534900975e-09,1.0339312575320177e-13,7.157383285066758e-08,3.7405681117568374e-11,1.5788832924518283e-13,8.816920559302074e-15,4.332772994581359e-23
3.4371696808140365e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44196322103267527,0.10729677819378769,0.020553527165749652,5.4273789803076156e-06,0.0003782133389832997,0.0036705087724390856,0.0017024606470068691,2.6278024563340892e-05,1.2418804035190232e-13,0.0018967986532671358,1.1780733401964583e-11,0.00038628289725351053,1.1506512237256161e-09,3.417056669472493e-06,1.1937038025280378e-10,5.703431401424397e-12,4.495923998595624e-05,3.7161101142764623e-07,0.007693756461702112,0.00238365620019106,0.0001760347314098284,1.0017283725418725e-06,9.698951043346076e-09,5.5372298211506375e-09,2.994573363240472e-12,4.5224033004814663e-08,1.538257737416265e-05,1.181005583913867e-06,1.7304828215244995e-08,7.285580554094743e-05,5.866620170328094e-09,5.879279432309497e-07,5.264069893399156e-09,1.0292511529751788e-05,2.2231572630761426e-11,8.080828310578197e-12,3.475939460978175e-08,1.2039431662325812e-09,1.0465790476125622e-13,7.203390897004851e-08,3.779136582038205e-11,1.5984788032232533e-13,8.926347932657052e-15,4.439298390107677e-23
3.4500191768145415e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419615435528612,0.10728379668149515,0.020545509549877872,5.486631305675829e-06,0.00038156813876358313,0.00368924371399789,0.0017128828406736455,2.6428222380858423e-05,1.258616079564102e-13,0.0018998945648299231,1.190295196797242e-11,0.00038635595708085414,1.1574771106897952e-09,3.448573490216078e-06,1.201251479687002e-10,5.753097040916416e-12,4.5098337007274816e-05,3.7567926389876184e-07,0.007692787823226534,0.002385609812535379,0.0001763316236296402,1.0042410366988456e-06,9.710992414764995e-09,5.54600255379466e-09,3.0004914497643463e-12,4.5334698808746434e-08,1.53942269171968e-05,1.1873746699092826e-06,1.7456797425825297e-08,7.322973929406268e-05,5.876173436488722e-09,5.943651567551152e-07,5.2962761678024466e-09,1.0298912489272527e-05,2.2389247962968874e-11,8.143568132080042e-12,3.517327822324926e-08,1.2114995567472929e-09,1.0580325754433484e-13,7.244746769512988e-08,3.8139791323636385e-11,1.616235400967496e-13,9.025506260340938e-15,4.536899993352644e-23
3.4628686728150465e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44195990189956286,0.10727081614168746,0.020537495097937643,5.546250489888622e-06,0.00038493666105949187,0.0037079893330861885,0.0017233211268467836,2.6578236665248676e-05,1.275511262761405e-13,0.001902972367828117,1.2025626873469932e-11,0.0003864289376730158,1.1642970501559942e-09,3.480201577251449e-06,1.2088130163046729e-10,5.802944506849436e-12,4.523679692341029e-05,3.7977121262962746e-07,0.007691819916913481,0.002387527183467461,0.0001766279183882024,1.0067377156546327e-06,9.722930407255348e-09,5.554721410531126e-09,3.0063886703553366e-12,4.544551667732557e-08,1.5405942364413858e-05,1.1937513537733942e-06,1.7609375248779482e-08,7.360389278587407e-05,5.885671098199249e-09,6.008398713984305e-07,5.328532390171356e-09,1.030521202739403e-05,2.2547394319761206e-11,8.206467982191225e-12,3.558989213790812e-08,1.2190568474032197e-09,1.0695528390270132e-13,7.28605320555827e-08,3.8489447917290617e-11,1.6341063508428117e-13,9.125303176701162e-15,4.636158889860608e-23
3.4757181688155516e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44195829592567154,0.10725783658113992,0.02052948380738033,5.606236515089728e-06,0.0003883188646038585,0.0037267455162496507,0.0017337754042325477,2.6728063476095815e-05,1.2925668193159645e-13,0.00190603216776444,1.2148752980499991e-11,0.0003865018419044935,1.1711108576194532e-09,3.5119401147991805e-06,1.2163883519730267e-10,5.852973071673332e-12,4.537461969864088e-05,3.838868325251961e-07,0.00769085274040813,0.0023894084603424863,0.00017692361980663226,1.0092184097662594e-06,9.734765674052435e-09,5.563386699816467e-09,3.0122651988941545e-12,4.55564891252019e-08,1.541772399873535e-05,1.2001355882193367e-06,1.776255978628844e-08,7.397826377901819e-05,5.8951134827491655e-09,6.073520474731572e-07,5.360838252800216e-09,1.0311411382703408e-05,2.2706010809544397e-11,8.269526788344591e-12,3.6009235236452404e-08,1.22661479041555e-09,1.0811397693876266e-13,7.327309118563473e-08,3.8840326637471676e-11,1.6520917102429852e-13,9.225739002348396e-15,4.737094000503431e-23
3.4885676648160566e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419567254843968,0.10724485800660344,0.020521475675664053,5.6665893511172905e-06,0.0003917147078480322,0.003745512151230344,0.0017442455721345832,2.6877698922035973e-05,1.3097836159954355e-13,0.0019090740694848883,1.2272325137666826e-11,0.00038657467256053915,1.177918350649528e-09,3.5437882850418045e-06,1.223977426573332e-10,5.903182007079845e-12,4.551180531731613e-05,3.880260978471432e-07,0.0076898862913598,0.002391253790206666,0.00017721873196874306,1.0116831198671538e-06,9.746498864112859e-09,5.571998728250493e-09,3.0181212085408147e-12,4.566761865931663e-08,1.542957210196245e-05,1.206527326241029e-06,1.7916349129110157e-08,7.435285006002069e-05,5.904500915359887e-09,6.139016442732796e-07,5.3931934498204765e-09,1.031751177910398e-05,2.2865096543702295e-11,8.332743481436657e-12,3.643130631226469e-08,1.2341731388345826e-09,1.092793295755992e-13,7.368513435451363e-08,3.919241849804295e-11,1.670191532970857e-13,9.326814037883667e-15,4.8397243278403875e-23
3.5014171608165616e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419551904292663,0.10723188042480493,0.020513470700253767,5.727308955547472e-06,0.00039512414896488595,0.0037642891269568032,0.0017547315304502422,2.7027139160485328e-05,1.3271625201191188e-13,0.0019120981771822189,1.2396338180913851e-11,0.0003866474323398859,1.1847193488805395e-09,3.5757452681916855e-06,1.2315801802745733e-10,5.953570584055136e-12,4.5648353783536105e-05,3.9218898222135695e-07,0.007688920567422008,0.002393063319797929,0.00017751325892155788,1.0141318472383821e-06,9.75813062213869e-09,5.580557800583431e-09,3.02395687168082e-12,4.577890777860637e-08,1.544148695481527e-05,1.2129265211116737e-06,1.8070741356498102e-08,7.472764943909327e-05,5.913833719191078e-09,6.204886200861904e-07,5.425597677190595e-09,1.0323514425970666e-05,2.3024650636964964e-11,8.396116996046766e-12,3.685610407029562e-08,1.2417316465738422e-09,1.1045133455911401e-13,7.409665096569552e-08,3.954571449136755e-11,1.6884058693363182e-13,9.428528564404435e-15,4.9440689562675967e-23
3.5142666568170666e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419536906141235,0.10721890384244767,0.020505468878621234,5.7883952737387724e-06,0.0003985471458518058,0.0037830763335342816,0.0017652331796669488,2.7176380397363764e-05,1.3447043995471457e-13,0.001915104594399451,1.2520786934286956e-11,0.0003867201238573288,1.1915136740022246e-09,3.6078102425575223e-06,1.2391965535326995e-10,6.004138072931048e-12,4.5784265120840606e-05,3.963754586451918e-07,0.007687955566252531,0.0023948371955465476,0.00017780720467575696,1.0165645936120257e-06,9.769661588586824e-09,5.5890642197191655e-09,3.0297723598098464e-12,4.589035897432265e-08,1.5453468836970737e-05,1.2193331263800188e-06,1.822573453576023e-08,7.510265974993414e-05,5.923112215351079e-09,6.271129322044477e-07,5.458050632679012e-09,1.0329420518303571e-05,2.3184672206101992e-11,8.459646270461136e-12,3.728362712793933e-08,1.2492900683855869e-09,1.116299844600427e-13,7.45076305561409e-08,3.990020558900937e-11,1.7067347658534552e-13,9.530882841740683e-15,5.0501470505167404e-23
3.5271161528175717e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44195222589312794,0.10720592826621196,0.020497470208245064,5.849848238876665e-06,0.0004019836561336816,0.00380187366223509,0.0017757504208585776,2.732541888681622e-05,1.3624101226697363e-13,0.001918093424033369,1.2645666210689355e-11,0.0003867927496462236,1.1983011497498635e-09,3.6399823846100716e-06,1.246826487089534e-10,6.054883743435647e-12,4.591953937190353e-05,4.0058549949482267e-07,0.007686991285513461,0.002396575563575745,0.00017810057320607944,1.0189813611818505e-06,9.781092399708968e-09,5.5975182867332375e-09,3.0355678437000847e-12,4.600197473053499e-08,1.5465518027099907e-05,1.2257470958697809e-06,1.838132672309167e-08,7.547787884953062e-05,5.932336722913568e-09,6.337745369373354e-07,5.490552015855841e-09,1.0335231236880414e-05,2.334516037071193e-11,8.523330246508472e-12,3.771387401590656e-08,1.2568481598751583e-09,1.1281527167595817e-13,7.491806279552463e-08,4.0255882742451164e-11,1.7251782654361882e-13,9.633877109652008e-15,5.1579778537953125e-23
3.5399656488180767e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44195079612075394,0.10719295370275529,0.02048947468661065,5.911667772018207e-06,0.00040543363716589456,0.0038206810054889216,0.0017862831556818316,2.7474250930934416e-05,1.3802805583965749e-13,0.00192106476833803,1.2770970812636901e-11,0.00038686531216099385,1.2050816018944961e-09,3.6722608690479533e-06,1.254469921971129e-10,6.1058068647437925e-12,4.605417659822696e-05,4.048190765327158e-07,0.007686027722871266,0.002398278569702321,0.00017839336845177478,1.0213821525829418e-06,9.792423687595929e-09,5.605920300889985e-09,3.0413434935371042e-12,4.611375752401888e-08,1.5477634802905518e-05,1.2321683836801912e-06,1.8537515964342502e-08,7.58533046179616e-05,5.9415075589287395e-09,6.404733896223133e-07,5.523101528088304e-09,1.0340947748409123e-05,2.3506114254971138e-11,8.587167869624999e-12,3.8146843179097735e-08,1.2644056775522125e-09,1.140071884333833e-13,7.532793748546676e-08,4.0612736883848377e-11,1.7437364078088167e-13,9.73751159020186e-15,5.267580687494302e-23
3.5528151448185817e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419494011517892,0.10717998015871297,0.020481482311210292,5.973853782137384e-06,0.0004088970460372668,0.003839498256873362,0.0017968312863726678,2.7622872879474454e-05,1.3983165761463235e-13,0.0019240187289282752,1.2896695532997473e-11,0.0003869378137794924,1.211854858233429e-09,3.7046448688620087e-06,1.2621267994870704e-10,6.156906705526397e-12,4.618817687984526e-05,4.09076160914673e-07,0.007685064875996823,0.0023999463594372803,0.00017868559431705286,1.0237669708821824e-06,9.803656080158757e-09,5.614270559631301e-09,3.047099478521899e-12,4.622570982426962e-08,1.5489819441158365e-05,1.2385969441797493e-06,1.869430029332165e-08,7.622893495820358e-05,5.950625038426721e-09,6.472094446367104e-07,5.555698872516453e-09,1.0346571205678298e-05,2.366753298441356e-11,8.651158089103694e-12,3.858253297747154e-08,1.2719623787780603e-09,1.152057267897884e-13,7.573724455875204e-08,4.097075892668874e-11,1.7624092287642145e-13,9.841786483348204e-15,5.378974950320096e-23
3.565664640819087e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44194804084133443,0.10716700764069832,0.02047349307954308,6.036406166170452e-06,0.0004123738395730214,0.0038583253111044093,0.001807394715742719,2.777128112957398e-05,1.4165190458359707e-13,0.0019269554067832448,1.3022835155728543e-11,0.00038701025680534356,1.2186207485801187e-09,3.73713355539949e-06,1.2697970612294213e-10,6.2081825339994615e-12,4.632154031503034e-05,4.133567231969863e-07,0.007684102742565488,0.0024015790779863995,0.00017897725467146526,1.0261358195994275e-06,9.814790201150299e-09,5.622569358587305e-09,3.0528359669077998e-12,4.633783409418245e-08,1.5502072217732884e-05,1.2450327320034492e-06,1.8851677732016433e-08,7.660476779593718e-05,5.959689474433398e-09,6.539826554092885e-07,5.588343754038758e-09,1.03521027477075e-05,2.38294156850731e-11,8.715299857919906e-12,3.9020941686912744e-08,1.2795180217387517e-09,1.164108786355226e-13,7.614597407854838e-08,4.1329939766464604e-11,1.7811967600019598e-13,9.946701966067177e-15,5.492180115876062e-23
3.578514136819592e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419467150448023,0.10715403615530322,0.020465506989114982,6.09932480906184e-06,0.0004158639743376946,0.0038771620640271824,0.0018179733471757485,2.7919472125465416e-05,1.4348888378706282e-13,0.0019298749022499024,1.3149384456598592e-11,0.00038708264347014394,1.2253791047536958e-09,3.7697260984268217e-06,1.2774806490716496e-10,6.259633617971829e-12,4.6454267020006955e-05,4.1766073334415696e-07,0.00768314132025712,0.002403176870250858,0.0001792683533503519,1.0284887026745775e-06,9.825826670282467e-09,5.63081699162691e-09,3.058553126763331e-12,4.645013278978631e-08,1.5514393407642676e-05,1.2514757020608032e-06,1.9009646294209862e-08,7.698080107935733e-05,5.968701177990768e-09,6.607929744310521e-07,5.621035879330732e-09,1.03575434998954e-05,2.3991761491267275e-11,8.779592132579549e-12,3.946206750009524e-08,1.287072365614989e-09,1.1762263569598978e-13,7.65541162376142e-08,4.169027028148332e-11,1.8000990308868483e-13,1.0052258202691886e-14,5.607215733010063e-23
3.5900786832200464e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419455512180766,0.10714236270676847,0.020458322191433353,6.156264634267748e-06,0.00041901646626943986,0.003894123348857691,0.0018275070338342706,2.8052655368301178e-05,1.4515654310820113e-13,0.0019324878396579975,1.3263624778328584e-11,0.00038714774506783605,1.2314550461988126e-09,3.799147497037413e-06,1.2844072241292356e-10,6.3060888315520205e-12,4.657317676046255e-05,4.2155436510506413e-07,0.007682276646275801,0.002404585140831317,0.0001795298650714382,1.0305926504165741e-06,9.835676509036769e-09,5.638196355937343e-09,3.063682182782704e-12,4.655135277432707e-08,1.552554119859575e-05,1.257280478867055e-06,1.9152321759388498e-08,7.731940073767468e-05,5.976766880423227e-09,6.669539490911738e-07,5.650498944482309e-09,1.0362363470832256e-05,2.4138267956833356e-11,8.837583002978993e-12,3.9861402295528324e-08,1.2938699660414145e-09,1.1871885753861456e-13,7.692093398546427e-08,4.201554316484805e-11,1.8172091980086603e-13,1.0147806777186998e-14,5.7123290410161e-23
3.601643229620501e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419444151257979,0.10713069010475369,0.020451139934332313,6.2135009256048795e-06,0.00042217969717936216,0.003911092331812943,0.0018370528867307587,2.818565726656717e-05,1.4683788960003356e-13,0.0019350870123729866,1.33781888831329e-11,0.0003872128042938292,1.23752463055476e-09,3.828651738345681e-06,1.2913445044917367e-10,6.3526848744758994e-12,4.6691570967348736e-05,4.254669421180173e-07,0.007681412544743521,0.002405965343449957,0.00017979092766317526,1.032683673004336e-06,9.845448194389072e-09,5.645534724129449e-09,3.0687958388579147e-12,4.6652717809066886e-08,1.5536744825785675e-05,1.2630910044688008e-06,1.9295472950439798e-08,7.765815964868435e-05,5.9847903438645165e-09,6.731449062697968e-07,5.6799998294972244e-09,1.036711160418636e-05,2.428514820454794e-11,8.895694185839323e-12,4.0262934981357715e-08,1.30066614544948e-09,1.198204165099805e-13,7.728726116302344e-08,4.2341733210397045e-11,1.8344123398850496e-13,1.0243874561284392e-14,5.818955262444938e-23
3.6132077760209555e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44194330666320664,0.10711901835402106,0.02044396021600796,6.271033574467865e-06,0.00042535363487296107,0.003928068939273298,0.0018466108366066766,2.831847532480673e-05,1.4853298681248132e-13,0.0019376724922483782,1.3493072948367475e-11,0.0003872778226337929,1.2435877393442942e-09,3.8582382140736416e-06,1.2982924483647728e-10,6.399421212317162e-12,4.680944976158025e-05,4.2939844128536453e-07,0.007680549013978432,0.0024073175831091967,0.00018005154385202307,1.0347617741947124e-06,9.85514216970692e-09,5.6528323067672545e-09,3.0738942162879883e-12,4.675422967129027e-08,1.554800448804622e-05,1.2689072465464915e-06,1.9439098398890127e-08,7.799707636264928e-05,5.992771790976651e-09,6.793658094301052e-07,5.709538324155263e-09,1.0371788692658669e-05,2.4432401611756062e-11,8.953924928069012e-12,4.066666407058201e-08,1.307460730177427e-09,1.2092730624292083e-13,7.765309088688309e-08,4.266883373526121e-11,1.8517084711348683e-13,1.0340461637162457e-14,5.927108798689373e-23
3.62477232242141e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419422257257457,0.10710734745931944,0.020436783034660906,6.32886246449978e-06,0.0004285382469919246,0.00394505309833712,0.0018561808145701373,2.8451107077740442e-05,1.5024189832497856e-13,0.0019402443507316883,1.3608273147776287e-11,0.00038734280153134503,1.2496442553805197e-09,3.887906315059422e-06,1.3052510141359444e-10,6.4462973104983414e-12,4.692681327516181e-05,4.333488391383718e-07,0.007679686052301748,0.0024086419646130535,0.0001803117163429929,1.036826958006814e-06,9.864758875657044e-09,5.660089313227843e-09,3.0789774351787894e-12,4.6855890133970864e-08,1.5559320383731838e-05,1.274729172947094e-06,1.9583196626347367e-08,7.833614944413878e-05,6.000711443129501e-09,6.856166214485771e-07,5.739114219340597e-09,1.0376395520377753e-05,2.458002755238361e-11,9.012274479469307e-12,4.1072588023743095e-08,1.3142535471077047e-09,1.2203952026690437e-13,7.80184163566649e-08,4.29968380468487e-11,1.8690976028098357e-13,1.0437568066444984e-14,6.036804097755296e-23
3.6363368688218647e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419411722090604,0.10709567742538467,0.02042960838849627,6.3869874716201916e-06,0.00043173350101580876,0.003962044736815526,0.0018657627520938759,2.8583550090092625e-05,1.5196468774588347e-13,0.0019428026588665173,1.3723785651893833e-11,0.00038740774238917486,1.2556940627606788e-09,3.917655431292325e-06,1.3122201603741282e-10,6.493312634317136e-12,4.70436616510331e-05,4.373181118413818e-07,0.0076788236580377575,0.0024099385925674547,0.00018057144781985016,1.038879228744005e-06,9.874298750247102e-09,5.6673059517251856e-09,3.084045614827001e-12,4.695770096640731e-08,1.5570692710736433e-05,1.2805567516833262e-06,1.9727766146208684e-08,7.867537747192102e-05,6.008609520417123e-09,6.918973046214853e-07,5.768727307041941e-09,1.0380932862984085e-05,2.4728025398451045e-11,9.070742092393675e-12,4.1480705249427335e-08,1.3210444236399875e-09,1.2315705200911409e-13,7.838323085454181e-08,4.332573944323528e-11,1.8865797428755442e-13,1.0535193893316528e-14,6.148055652366838e-23
3.647901415222319e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44194014600899706,0.10708400825693966,0.020422436275723675,6.445408464053099e-06,0.0004349393642637107,0.00397904378322714,0.0018753565810132025,2.8715801956417403e-05,1.5370141871190734e-13,0.0019453474872946283,1.3839606628445555e-11,0.0003874726465701526,1.2617370468595624e-09,3.947484951947756e-06,1.3191998458286864e-10,6.5404666489725516e-12,4.715999504291493e-05,4.413062351967305e-07,0.00767796182951384,0.0024112075713805833,0.0001808307409453442,1.0409185909759602e-06,9.883762228999225e-09,5.674482429393219e-09,3.0890988751979038e-12,4.7059663934245174e-08,1.5582121666512623e-05,1.2863899509465441e-06,1.9872805470317416e-08,7.901475903885652e-05,6.016466241687263e-09,6.982078206706174e-07,5.7983773803953e-09,1.0385401487714071e-05,2.4876394533708843e-11,9.129327021159233e-12,4.189101410476599e-08,1.3278331879170958e-09,1.2427989479576967e-13,7.874752774475747e-08,4.365553121373203e-11,1.9041548991930695e-13,1.0633339162346723e-14,6.260878000056771e-23
3.6583095069827283e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419392456987312,0.10707350674922611,0.020415983538802425,6.498240309593082e-06,0.0004378336849346212,0.0039943492002671496,0.001884001138136301,2.8834663242055835e-05,1.5527644922055094e-13,0.0019476263657939269,1.3944106081949172e-11,0.0003875310300695147,1.2671698049299297e-09,3.974399760843916e-06,1.3254905398191042e-10,6.583023400755732e-12,4.726425491991503e-05,4.4491164323576035e-07,0.007677186666170169,0.002412326098430885,0.0001810637321518888,1.0427429841922649e-06,9.892214399242403e-09,5.680907092031637e-09,3.0936341515920755e-12,4.715156213705062e-08,1.5592456307165497e-05,1.291644609676163e-06,2.000374130623596e-08,7.932033257334575e-05,6.023502111285389e-09,7.039127601299452e-07,5.825093899044109e-09,1.0389365123601469e-05,2.5010243694554552e-11,9.182153148224757e-12,4.226216451902428e-08,1.333941128202055e-09,1.2529498865034968e-13,7.907494697270458e-08,4.395309952372748e-11,1.9200520721698433e-13,1.0722114046298791e-14,6.363773192377432e-23
3.6687175987431374e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44193836735508285,0.10706300594979967,0.020409532851183344,6.551311683439883e-06,0.0004407365484298814,0.0040096605092780875,0.0018926552231830727,2.8953366063116108e-05,1.5686287037893208e-13,0.0019498944335628401,1.4048849495157816e-11,0.00038758938587284993,1.2725968625510385e-09,4.001378755556578e-06,1.3317897074888653e-10,6.625691668913066e-12,4.736809791994476e-05,4.4853228226978563e-07,0.007676411958508721,0.0024134223899231334,0.00018129637234581632,1.0445569291321556e-06,9.900605353270945e-09,5.687299540603265e-09,3.0981575257158897e-12,4.724358627836115e-08,1.5602837120079108e-05,1.2969037724432699e-06,2.013505537337457e-08,7.962602833992427e-05,6.0305048165061605e-09,7.09641804054551e-07,5.85184006011886e-09,1.0393274260378758e-05,2.5144392645413404e-11,9.235073159714645e-12,4.2635087512191885e-08,1.3400470943110273e-09,1.2631437395897936e-13,7.940193690673101e-08,4.425137869022184e-11,1.9360245930497271e-13,1.0811309704788054e-14,6.467963197950542e-23
