Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),CO2X(24),acetyl(44),C2H4X(215),C2H4X(70)
2.2665502693680218e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44226649652611966,0.08961052718344753,0.011468828898041718,3.2084587211933488e-06,0.0002453162661075554,0.04026611733318661,0.020190773566577547,5.2800304395288234e-05,7.692337041180256e-11,0.0021382349427426415,5.889564453781989e-11,0.0004983961151982188,2.9061555638681905e-09,7.166661093434769e-06,1.8300492832423183e-09,1.1300301557363351e-10,1.5282561454432744e-05,1.3328759595279188e-05,0.006428847789641085,0.0022204975130341127,0.0004712581405349021,6.65347847101691e-08,6.100918437482529e-09,6.149970036143362e-09,2.4358515913035336e-11,7.917051596240121e-07,0.0001008685647994384,1.1998018631756908e-05,0.0008048576685381188,2.1092908725633483e-05,6.61793132808663e-09,6.247480179900704e-08,6.042138175257671e-10,7.87102762571554e-06,1.0996187070611398e-08,5.911126429866776e-11,1.0803582502792635e-10,1.507408426082843e-06,3.756396555359491e-12
2.2711230022201726e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442275703593545,0.08957247902064022,0.011452812735715433,3.2171525832242104e-06,0.0002457501023371131,0.040346400553892006,0.02023164612654918,5.275597266849749e-05,7.737666344328859e-11,0.0021373279245639086,5.885976811317335e-11,0.0004985737696548833,2.90558961968431e-09,7.159075936487209e-06,1.8344077141421497e-09,1.1321472577902643e-10,1.5264363945310715e-05,1.3358276074227921e-05,0.0064262501770107885,0.002211216170035621,0.00047169521611361214,6.631674786001482e-08,6.089814201641738e-09,6.1466166435471704e-09,2.451992544695679e-11,7.969717364145623e-07,0.00010144768802136844,1.2021996507951098e-05,0.0008064807640352181,2.1139619888766652e-05,6.615261780646584e-09,6.260257430907811e-08,6.059702225105955e-10,7.862802299975608e-06,1.1015809557961359e-08,5.898082747351736e-11,1.082086035711959e-10,1.5108327478112967e-06,3.764793452904981e-12
2.2756957350723234e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422849201331965,0.08953445113138896,0.011436818164208632,3.2258184242232313e-06,0.0002461831222779946,0.04042664222365209,0.020272491518905596,5.271165564935358e-05,7.783150904891617e-11,0.002136420981743274,5.882388552238676e-11,0.0004987511817311685,2.9050233351424095e-09,7.151468771836729e-06,1.8387654259343899e-09,1.1342612342343371e-10,1.5246172801651282e-05,1.3387767249765163e-05,0.006423654052170293,0.002201919714212539,0.00047213170756074533,6.609766746488462e-08,6.078728883946391e-09,6.143262878257208e-09,2.468293099138022e-11,8.022883831033384e-07,0.00010203226389554184,1.2045959380122448e-05,0.0008081031126307703,2.1186291008320618e-05,6.6125924911814624e-09,6.273026936214784e-08,6.077272722542872e-10,7.854579873075424e-06,1.1035396297960894e-08,5.884893080966984e-11,1.0838105515361178e-10,1.5142543493295246e-06,3.773183646140806e-12
2.2802684679244743e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422941459366054,0.08949644351583019,0.01142084515503048,3.234456001068008e-06,0.0002466153242434314,0.04050684234110189,0.020313309666942107,5.266735363625343e-05,7.828790794488175e-11,0.002135514118400638,5.878799731447901e-11,0.0004989283521081634,2.9044567241960155e-09,7.143839867405916e-06,1.8431224061589863e-09,1.1363720835779081e-10,1.5227988116707597e-05,1.3417233124483805e-05,0.00642105941213922,0.0021926082810892907,0.00047256761635985255,6.587754769131223e-08,6.067662465451683e-09,6.139908762847193e-09,2.4847554457481447e-11,8.076557845886535e-07,0.00010262236658755692,1.2069907192654788e-05,0.0008097247139676031,2.123292208839653e-05,6.609923469162184e-09,6.28578866941017e-08,6.094849594093736e-10,7.846360370636206e-06,1.1054947209717465e-08,5.871557630564772e-11,1.0855317978277561e-10,1.5176732301856196e-06,3.78156713410357e-12
2.284841200776625e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442303380793013,0.0894584561740415,0.01140489367974192,3.2430650711299797e-06,0.00024704670655515125,0.04058700090511998,0.02035410049280071,5.262306692366695e-05,7.874586083634338e-11,0.0021346073386175482,5.875210403098059e-11,0.0004991052814648986,2.9038898006280695e-09,7.136189489214349e-06,1.8474786422613526e-09,1.1384798042966947e-10,1.5209809983093236e-05,1.3446673701179943e-05,0.006418466253907558,0.0021832820072341446,0.00047300294398404386,6.565639275033182e-08,6.0566149270942254e-09,6.1365543198359904e-09,2.5013818139410093e-11,8.130746376537281e-07,0.0001032180715404049,1.2093839889012896e-05,0.0008113455676861355,2.1279513133417153e-05,6.607254723913138e-09,6.298542603666165e-08,6.112432765859006e-10,7.838143818125937e-06,1.1074462212624979e-08,5.858076601996462e-11,1.0872497746052252e-10,1.5210893899389173e-06,3.7899439158510316e-12
2.289413933628776e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44231262448931946,0.08942048910604183,0.011388963709955702,3.2516453922848905e-06,0.00024747726754343805,0.04066711791482783,0.02039486391744343,5.2578795802201653e-05,7.920536841739295e-11,0.00213370064643791,5.871620620605644e-11,0.0004992819704783724,2.9033225780537997e-09,7.128517901390675e-06,1.8518341215897882e-09,1.140584394831792e-10,1.5191638492787256e-05,1.3476088982850659e-05,0.006415874574435011,0.0021739410302857266,0.0004734376918959886,6.543420689837915e-08,6.0455862496949925e-09,6.13319957169132e-09,2.5181744722204083e-11,8.185456512101582e-07,0.00010381945550040838,1.2117757411722106e-05,0.0008129656734242348,2.132606414812334e-05,6.6045862646136666e-09,6.311288711729312e-08,6.130022163501863e-10,7.829930240860401e-06,1.1093941226365028e-08,5.844450207207303e-11,1.0889644818280576e-10,1.5245028281594923e-06,3.798313990460862e-12
2.2939866664809268e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44232187681002977,0.08938254231179187,0.011373055217336416,3.2601967229234195e-06,0.00024790700554719244,0.040747193369589436,0.020435599860625153,5.253454055866649e-05,7.966643137102725e-11,0.0021327940458686903,5.868030436662734e-11,0.0004994584198235744,2.9027550699235546e-09,7.120825366184647e-06,1.8561888313928418e-09,1.1426858535886735e-10,1.5173473737139239e-05,1.3505478972691813e-05,0.006413284370650387,0.0021645854889800814,0.00047387186154791163,6.521099443821167e-08,6.034576413962211e-09,6.129844540833529e-09,2.5351357289887068e-11,8.24069546546963e-07,0.00010442659654374613,1.214165970234741e-05,0.0008145850308170714,2.137257513757055e-05,6.601918100299512e-09,6.324026965910963e-08,6.147617712235473e-10,7.821719664004217e-06,1.111338417090808e-08,5.830678664333726e-11,1.0906759193957887e-10,1.5279135444276532e-06,3.806677357029375e-12
2.2985593993330776e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423311375372002,0.08934461579119402,0.011357168173600486,3.2687188219619754e-06,0.00024833591891399375,0.04082722726901081,0.020476308240865878,5.249030147613443e-05,8.012905036911798e-11,0.0021318875408806092,5.864439903248927e-11,0.0004996346301735093,2.902187289525592e-09,7.113112143979097e-06,1.8605427588166155e-09,1.1447841789361681e-10,1.5155315806874346e-05,1.353484367409594e-05,0.006410695639450938,0.0021552155231783264,0.0004743054543815905,6.498675971985164e-08,6.023585400494223e-09,6.126489249639317e-09,2.5522679333753278e-11,8.296470575853243e-07,0.00010503957410357804,1.2165546701472188e-05,0.0008162036394969722,2.14190461071255e-05,6.599250239864227e-09,6.336757338077616e-08,6.165219336810057e-10,7.813512112571838e-06,1.1132790966514752e-08,5.816762197802878e-11,1.0923840871467495e-10,1.5313215383334384e-06,3.815034014670298e-12
2.3031321321852284e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44234040645038253,0.08930670954409287,0.0113413025505162,3.2772114488536675e-06,0.00024876400600016386,0.040907219612939555,0.020516988975422288,5.2446078834004306e-05,8.059322607238069e-11,0.0021309811354088297,5.860849071643087e-11,0.000499810602199223,2.9016192499888313e-09,7.10537849330185e-06,1.8648958909020133e-09,1.1468793692054231e-10,1.513716479209841e-05,1.3564183090650118e-05,0.0064081083777017085,0.0021458312738948824,0.00047473847182834776,6.476150714154973e-08,6.012613189782279e-09,6.123133720445531e-09,2.5695734760844177e-11,8.352789311391591e-07,0.00010565846899778249,1.218941834867636e-05,0.0008178214990932722,2.146547706246282e-05,6.596582692060518e-09,6.349479799640922e-08,6.182826961499608e-10,7.805307611428589e-06,1.1152161533737076e-08,5.802701038434632e-11,1.0940889848568306e-10,1.534726809476111e-06,3.823383962513486e-12
2.3077048650373793e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44234968332656804,0.08926882357027531,0.011325458319903756,3.285674363599455e-06,0.0002491912651708317,0.040987170401464455,0.020557641980258855,5.2401872908061706e-05,8.105895913034268e-11,0.0021300748333536374,5.857257992434933e-11,0.000499986336569828,2.9010509642855654e-09,7.09762467083759e-06,1.8692482145819395e-09,1.1489714226888432e-10,1.5119020782303001e-05,1.3593497226133902e-05,0.006405522582234851,0.00213643288332631,0.00047517091530904467,6.453524115077164e-08,6.001659762213356e-09,6.119777975552955e-09,2.587054790262121e-11,8.409659271816516e-07,0.00010628336345732179,1.2213274582514208e-05,0.0008194386092321598,2.1511868009561757e-05,6.5939154655016274e-09,6.362194321547619e-08,6.200440510088344e-10,7.797106185291674e-06,1.1171495793419833e-08,5.7884954235462624e-11,1.0957906122382268e-10,1.5381293574636495e-06,3.8317271997036786e-12
2.31227759788953e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423589679401288,0.08923095786947072,0.011309635453635267,3.2941073267594714e-06,0.00024961769479999926,0.041067079634915224,0.020598267170018156,5.2357683970538945e-05,8.152625018130969e-11,0.0021291686385811128,5.853666715536428e-11,0.0005001618339525277,2.9004824452341446e-09,7.089850931439655e-06,1.8735997166784288e-09,1.1510603376390123e-10,1.510088386637052e-05,1.3622786084517321e-05,0.00640293824984894,0.002127020494880772,0.0004756027862340703,6.430796624520692e-08,5.990725098072853e-09,6.116422037230119e-09,2.6047143523841076e-11,8.467088191179279e-07,0.0001069143411552509,1.2237115340491498e-05,0.0008210549695365232,2.155821895470302e-05,6.5912485686625685e-09,6.374900874269105e-08,6.218059905856913e-10,7.788907858731192e-06,1.1190793666701826e-08,5.7741455970593315e-11,1.0974889689381397e-10,1.5415291819122414e-06,3.840063725399214e-12
2.316850330741681e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44236826006275914,0.08919311244135135,0.011293833923634814,3.3025100994645396e-06,0.0002500432932706098,0.041146947313862106,0.020638864457990715,5.2313512290174066e-05,8.199509985233136e-11,0.0021282625549237963,5.850075290192994e-11,0.0005003370950126424,2.8999137055015982e-09,7.082057528141793e-06,1.8779503838997146e-09,1.1531461122675937e-10,1.5082754132579287e-05,1.3652049669958848e-05,0.006400355377308263,0.0021175942532081246,0.00047603408600333083,6.407968697380243e-08,5.979809177547331e-09,6.113065927717118e-09,2.6225546831635782e-11,8.525083940639604e-07,0.00010755148723638367,1.2260940559042317e-05,0.0008226705796257938,2.160452990446555e-05,6.588582009881416e-09,6.387599427790888e-08,6.235685071568176e-10,7.780712656171153e-06,1.1210055075017273e-08,5.7596518096097714e-11,1.0991840545374626e-10,1.5449262824457715e-06,3.848393538770753e-12
2.3214230635938318e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423775594634149,0.08915528728553233,0.011278053701878472,3.310882443427882e-06,0.00025046805897461675,0.04122677343911571,0.02067943375608402,5.226935813226922e-05,8.246550875916563e-11,0.0021273565861813495,5.846483764994602e-11,0.0005005121204136347,2.8993447576062528e-09,7.0742447121698525e-06,1.8823002028372387e-09,1.1552287447442082e-10,1.5064631668608668e-05,1.368128798680347e-05,0.00639777396134211,0.002108154304230653,0.0004764648160062354,6.385040793781761e-08,5.9689119807271504e-09,6.1097096692294874e-09,2.6405783484805207e-11,8.583654531319115e-07,0.00010819488834763183,1.2284750173505212e-05,0.000824285439115784,2.1650800865723494e-05,6.5859157973604955e-09,6.400289951601737e-08,6.253315929452849e-10,7.772520601890494e-06,1.1229279940097179e-08,5.7450143186599226e-11,1.1008758685494262e-10,1.5483206586953118e-06,3.856716638999996e-12
2.3259957964459826e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423868659082521,0.08911748240157218,0.011262294760394344,3.3192241209570114e-06,0.0002508919903130546,0.04130655801172668,0.020719974974791004,5.222522175874787e-05,8.293747750624181e-11,0.0021264507361212093,5.84289218788662e-11,0.0005006869108171375,2.89877561392029e-09,7.066412732953412e-06,1.886649159962603e-09,1.1573082331952925e-10,1.5046516561544185e-05,1.3710501039580775e-05,0.006395193998644022,0.002098700795174481,0.00047689497762168126,6.362013379190659e-08,5.958033487609125e-09,6.106353283962079e-09,2.6587879603325185e-11,8.64280811722008e-07,0.00010884463266903252,1.2308544118098905e-05,0.0008258995476185248,2.1697031845643146e-05,6.5832499391676e-09,6.412972414682646e-08,6.270952401194637e-10,7.76433172002407e-06,1.1248468183970748e-08,5.730233388614164e-11,1.1025644104182234e-10,1.5517123102986031e-06,3.865033025278391e-12
2.3305685292981334e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442396179160563,0.08907969778897276,0.01124655707126262,3.3275348949658434e-06,0.00025131508569611075,0.04138630103298564,0.020760488023157768,5.2181103428211424e-05,8.341100668662249e-11,0.0021255450084792307,5.839300606180574e-11,0.0005008614668829783,2.8982062866722775e-09,7.058561838137369e-06,1.8909972416244424e-09,1.159384575702933e-10,1.5028408897882636e-05,1.373968883300304e-05,0.006392615485871049,0.0020892338746016565,0.00047732457221803635,6.338886924522382e-08,5.9471736780991056e-09,6.102996794092957e-09,2.6771861778077488e-11,8.702552998211688e-07,0.00010950080994548148,1.2332322325897442e-05,0.0008275129047420996,2.174322285167994e-05,6.580584443237088e-09,6.425646785495516e-08,6.288594407915238e-10,7.756146034563687e-06,1.126761972896681e-08,5.7153092909365684e-11,1.1042496795175922e-10,1.5551012368995454e-06,3.8733426968058284e-12
2.3351412621502842e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424054989807124,0.08904193344717977,0.011230840606615609,3.3358145289869895e-06,0.00025173734354320005,0.04146600250442296,0.020800972808750602,5.213700339599498e-05,8.388609688196419e-11,0.002124639406960332,5.835709066564694e-11,0.0005010357892692064,2.897636787949673e-09,7.050692273593461e-06,1.895344434045236e-09,1.161457770303679e-10,1.501030876353725e-05,1.3768851371963415e-05,0.006390038419642979,0.00207975369244293,0.0004777536011531201,6.3156619062556e-08,5.936332532014558e-09,6.099640221787341e-09,2.6957757080807456e-11,8.762897623084874e-07,0.00011016351151918681,1.2356084728804739e-05,0.0008291255100904747,2.178937389157557e-05,6.577919317371017e-09,6.438313031971588e-08,6.306241870158837e-10,7.747963569359094e-06,1.1286734497715307e-08,5.700242304272141e-11,1.1059316751493738e-10,1.5584874381476736e-06,3.881645652789334e-12
2.339713995002435e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44241482512607094,0.08900418937558277,0.011215145338637792,3.3440627871842836e-06,0.0002521587622830396,0.04154566242780868,0.02084142923762233,5.2092921914222163e-05,8.436274866247642e-11,0.002123733935239128,5.832117615114342e-11,0.0005012098786321199,2.897067129701282e-09,7.042804283431733e-06,1.8996907233180547e-09,1.1635278149873305e-10,1.4992216243842843e-05,1.379798866153408e-05,0.0063874627965415515,0.0020702604000312577,0.00047818206577418196,6.292338806548043e-08,5.925510029087079e-09,6.096283589201566e-09,2.7145593074312317e-11,8.823850592677528e-07,0.00011083283036285984,1.2379831257528661e-05,0.0008307373632633273,2.183548497335508e-05,6.575254569240202e-09,6.450971121499676e-08,6.323894707876405e-10,7.739784348118996e-06,1.1305812413148764e-08,5.6850327145705265e-11,1.1076103965420351e-10,1.5618709136976384e-06,3.889941892441745e-12
2.344286727854586e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424241573509481,0.08896646557351554,0.011199471239565877,3.3522794343655093e-06,0.0002525793403537264,0.0416252808051525,0.02088185721427785,5.204885923185938e-05,8.484096258687995e-11,0.00212282859696056,5.82852629730224e-11,0.0005013837356262932,2.8964973237396907e-09,7.034898110011956e-06,1.9040360954032316e-09,1.1655947076957038e-10,1.4974131423560976e-05,1.3827100706964498e-05,0.006384888613109653,0.0020607541501360175,0.00047860996741787786,6.268918113354965e-08,5.914706148964916e-09,6.092926918487077e-09,2.7335397822869714e-11,8.885420663071932e-07,0.0001115088611136614,1.2403561841554407e-05,0.0008323484638558679,2.188155610532409e-05,6.572590206385253e-09,6.463621020914041e-08,6.34155284040954e-10,7.731608394412043e-06,1.1324853398503826e-08,5.669680815212999e-11,1.109285842849158e-10,1.5652516632086828e-06,3.898231414980387e-12
2.3488594607067367e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442433495406523,0.08892876204025625,0.011183818281688854,3.360464235995351e-06,0.0002529990762028158,0.04170485763870373,0.02092225664163897,5.200481559476912e-05,8.532073920236308e-11,0.0021219233957405228,5.824935158008606e-11,0.0005015573609046046,2.8959273817436705e-09,7.026973993954987e-06,1.9083805361249648e-09,1.1676584463213712e-10,1.495605438688513e-05,1.3856187513679652e-05,0.0063823158658504985,0.00205123509699799,0.00047903730741024556,6.245400320550472e-08,5.9039208712154265e-09,6.089570231794457e-09,2.752719990290836e-11,8.947616748865804e-07,0.00011219170010792054,1.2427276409117384e-05,0.000833958811458664,2.1927587296065995e-05,6.569926236217567e-09,6.476262696482095e-08,6.359216186474009e-10,7.72343573166786e-06,1.134385737732282e-08,5.654186907142583e-11,1.1109580131478943e-10,1.568629686344114e-06,3.906514219625733e-12
2.3534321935588876e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44244283904077386,0.08889107877502782,0.011168186437348048,3.3686169582085765e-06,0.00025341796828740276,0.041784392930951306,0.020962627421008465,5.196079124576262e-05,8.580207904453704e-11,0.002121018335166476,5.821344241531097e-11,0.0005017307551182628,2.895357315260541e-09,7.019032174154076e-06,1.912724031167842e-09,1.1697190287063746e-10,1.4937985217445906e-05,1.3885249087278334e-05,0.006379744551226792,0.0020417033963650967,0.00047946408706667606,6.221785928051534e-08,5.8931541753275116e-09,6.086213551277483e-09,2.7721028413929397e-11,9.010447926518981e-07,0.00011288144541664228,1.2450974887175431e-05,0.0008355684056574558,2.197357855443929e-05,6.567262666020278e-09,6.48889611389177e-08,6.376884664142947e-10,7.715266383178016e-06,1.1362824273455337e-08,5.63855129899718e-11,1.1126269064373847e-10,1.5720049827707714e-06,3.9147903056000445e-12
2.3580049264110384e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44245218799840635,0.08885341577699796,0.011152575678937194,3.37673736782344e-06,0.00025383601507420383,0.04186388668462388,0.021002969452033293,5.1916786424651775e-05,8.628498263738961e-11,0.0021201134187980686,5.81775359159461e-11,0.0005019039189168366,2.8947871357085148e-09,7.011072887786108e-06,1.9170665660732923e-09,1.1717764526409182e-10,1.4919923998316237e-05,1.3914285433531482e-05,0.00637717466565987,0.002032159205528913,0.00047989030769188506,6.198075441945071e-08,5.882406040714042e-09,6.082856899097233e-09,2.7916912989681827e-11,9.073923437776997e-07,0.0001135781968818227,1.2474657201380457e-05,0.0008371772460329703,2.20195298895749e-05,6.564599502949201e-09,6.501521238238627e-08,6.394558190829579e-10,7.70710037209705e-06,1.1381754011059873e-08,5.62277430724613e-11,1.1142925216371438e-10,1.5753775521584958e-06,3.923059672126021e-12
2.3625776592631892e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44246154202077914,0.08881577304527964,0.011136985978902498,3.38482523235534e-06,0.000254253215039641,0.04194333890268994,0.021043282632667075,5.187280136830027e-05,8.67694504932375e-11,0.0021192086501677413,5.814163251360976e-11,0.000502076852948282,2.8942168543789976e-09,7.003096370322813e-06,1.9214081262359606e-09,1.1738307158620267e-10,1.49018708120166e-05,1.3943296558380526e-05,0.006374606205528817,0.0020226026833619964,0.0004803159705798794,6.174269374617714e-08,5.871676446714238e-09,6.079500297426212e-09,2.811488380960206e-11,9.138052693174308e-07,0.00011428205615359108,1.2498323276049386e-05,0.0008387853321607318,2.2065441310873607e-05,6.561936754033699e-09,6.514138034012692e-08,6.412236683269708e-10,7.698937721443465e-06,1.1400646514605426e-08,5.6068562563300436e-11,1.1159548575854068e-10,1.5787473941795886e-06,3.931322318425419e-12
2.36715039211534e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424709008458295,0.08877815057893111,0.0111214173097427,3.3928803200307015e-06,0.00025466956666992855,0.042022749588357985,0.021083566859131694,5.182883631067415e-05,8.7255483112677e-11,0.0021183040327813333,5.8105732634384714e-11,0.0005022495578589724,2.8936464824388803e-09,6.995102855541904e-06,1.925748696900005e-09,1.175881816052183e-10,1.4883825740520258e-05,1.3972282467935783e-05,0.006372039167169589,0.002013033990356029,0.00048074107701392586,6.150368244888995e-08,5.860965372596012e-09,6.076143768452532e-09,2.8314971610518578e-11,9.20284527561769e-07,0.00011499312672819668,1.2521973034134532e-05,0.0008403926636108695,2.211131282800345e-05,6.559274426177557e-09,6.526746465084954e-08,6.429920057503656e-10,7.69077845410071e-06,1.1419501708873253e-08,5.590797478804074e-11,1.1176139130374379e-10,1.5821145085082716e-06,3.939578243717664e-12
2.371723124967491e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424802642079954,0.08874054837695637,0.011105869644009158,3.4009023998011244e-06,0.00025508506846116084,0.042102118745076675,0.02112382202587807,5.178489148289149e-05,8.774308098453335e-11,0.0021173995701186847,5.8069836698912244e-11,0.0005024220342937251,2.893076030932777e-09,6.98709257553816e-06,1.930088263155304e-09,1.177929750837937e-10,1.4865788865258506e-05,1.400124316847487e-05,0.006369473546874079,0.00200345328866079,0.0004811656282665109,6.126372578147119e-08,5.85027279755831e-09,6.072787334384128e-09,2.851720769863315e-11,9.268310944053137e-07,0.0001157115139868585,1.254560639719323e-05,0.0008419992399479201,2.2157144450897277e-05,6.556612526159776e-09,6.539346494693615e-08,6.447608228857978e-10,7.682622592818206e-06,1.1438319518958547e-08,5.574598315484591e-11,1.119269686663804e-10,1.58547889482014e-06,3.947827447218451e-12
2.3762958578196417e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44248963183813717,0.08870296643830525,0.011090342954305932,3.408891241357775e-06,0.00025549971891940216,0.04218144637653518,0.02116404802554605,5.1740967113271644e-05,8.823224458580845e-11,0.0021164952656342285,5.803394512248464e-11,0.0005025942828958333,2.8925055107852604e-09,6.979065760734482e-06,1.9344268099335922e-09,1.179974517788484e-10,1.4847760267125963e-05,1.4030178666441186e-05,0.006366909340889192,0.0019938607421239977,0.0004815896255993057,6.10228290648852e-08,5.839598700733411e-09,6.069431017453017e-09,2.8721623961780642e-11,9.33445963721647e-07,0.00011643732523549824,1.2569223285356861e-05,0.0008436050607306252,2.220293618975029e-05,6.553951060635362e-09,6.551938085430005e-08,6.465301111926524e-10,7.67447016021232e-06,1.145709987027221e-08,5.558259115599706e-11,1.1209221770486053e-10,1.5888405527916127e-06,3.956069928138332e-12
2.3808685906717926e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44249900346345716,0.08866540476187372,0.011074837213289846,3.4168466151460444e-06,0.0002559135165607788,0.04226073248666329,0.021204244748923438,5.16970634273836e-05,8.872297438162668e-11,0.002115591122757586,5.7998058315136604e-11,0.0005027663043070943,2.8919349328030547e-09,6.971022639892856e-06,1.938764322004507e-09,1.1820161144142123e-10,1.4829740026485823e-05,1.405908896844237e-05,0.006364346545415885,0.0019842565163320203,0.00048201307026312176,6.078099768859866e-08,5.828943061189196e-09,6.066074839919596e-09,2.8928252881978798e-11,9.401301477471804e-07,0.00011717066974537666,1.2592823617299118e-05,0.000845210125511727,2.224868805501763e-05,6.551290036136074e-09,6.564521199224186e-08,6.482998620551434e-10,7.666321178767365e-06,1.1475842688542656e-08,5.5417802369430124e-11,1.1225713826876663e-10,1.5921994820993752e-06,3.9643056856812815e-12
2.3854413235239434e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44250837880741717,0.08862786334650405,0.01105935239367059,3.4247682923804783e-06,0.00025632645991157337,0.042339977079631975,0.021244412084904074,5.165318064809387e-05,8.921527082517962e-11,0.002114687144894159,5.796217668173518e-11,0.0005029380991678399,2.891364307677206e-09,6.962963440125297e-06,1.943100783971545e-09,1.1840545381652274e-10,1.4811728223175202e-05,1.4087974081248835e-05,0.006361785156608191,0.0019746407786514876,0.00048243596349787103,6.05382371120442e-08,5.818305857931417e-09,6.06271882407701e-09,2.913712754826879e-11,9.46884677473707e-07,0.00011791165879465273,1.2616407310203607e-05,0.0008468144338377605,2.2294400057412077e-05,6.548629459071143e-09,6.577095797330231e-08,6.500700667803241e-10,7.658175670836615e-06,1.1494547899817616e-08,5.52516204603168e-11,1.1242173019866902e-10,1.5955556824198232e-06,3.972534719043259e-12
2.3900140563760942e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425177575896545,0.08859034219098533,0.011043888468210817,3.432656045059975e-06,0.0002567385475083205,0.042419180159853596,0.021284549920445046,5.160931899561364e-05,8.970913435766859e-11,0.0021137833354257047,5.7926300622068595e-11,0.000503109668116967,2.8907936459852243e-09,6.954888386904719e-06,1.947436180267933e-09,1.1860897864298391e-10,1.479372493651043e-05,1.4116834011792316e-05,0.00635922517057222,0.0019650136982718156,0.0004828583065325164,6.029455286610509e-08,5.807687069905915e-09,6.059362992255535e-09,2.9348281669859976e-11,9.537106030501817e-07,0.00011866040571088498,1.2639974279730737e-05,0.0008484179852488385,2.234007220790169e-05,6.5459693357279304e-09,6.58966184031119e-08,6.518407165961098e-10,7.650033658643265e-06,1.151321543046604e-08,5.5084049182677206e-11,1.1258599332593651e-10,1.5989091534284931e-06,3.980757027410738e-12
2.394586789228245e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425271395258957,0.08855284129405339,0.011028445409726206,3.4405096459832715e-06,0.00025714977789790524,0.042498341731982456,0.021324658140522926,5.1565478687545384e-05,9.020456540824585e-11,0.0021128796977109288,5.789043053093371e-11,0.0005032810117919673,2.8902229581932154e-09,6.946797704075776e-06,1.951770495152409e-09,1.1881218565330214e-10,1.4775730245292414e-05,1.414566876716446e-05,0.006356666583365139,0.0019553754462486726,0.000483280100585027,6.004995055464877e-08,5.797086676000818e-09,6.05600736682704e-09,2.95617495895798e-11,9.60608994193571e-07,0.00011941702591449658,1.2663524439983825e-05,0.0008500207792784355,2.238570451770763e-05,6.543309672272576e-09,6.602219288023718e-08,6.536118026491947e-10,7.641895164281464e-06,1.1531845207179966e-08,5.491509238103832e-11,1.1274992747254344e-10,1.6022598947994952e-06,3.988972609959246e-12
2.399159522080396e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442536524327869,0.08851536065439124,0.011013023191085592,3.4483288687647104e-06,0.0002575601496376643,0.04257746180091515,0.021364736628088993,5.1521659938928805e-05,9.070156439395365e-11,0.0021119762350860554,5.785456679822238e-11,0.0005034521308289602,2.8896522546579634e-09,6.9386916138656195e-06,1.9561037127049063e-09,1.1901507457348401e-10,1.4757744227811988e-05,1.4174478354615422e-05,0.006354109390994128,0.0019457261955483968,0.0004837013468623237,5.980443585608105e-08,5.786504655048742e-09,6.052651970209488e-09,2.977756629764042e-11,9.675809406093872e-07,0.0001201816369632262,1.268705770347445e-05,0.000851622815453162,2.2431296998301928e-05,6.540650474750609e-09,6.614768099602323e-08,6.553833160029823e-10,7.633760209717284e-06,1.1550437156976518e-08,5.474475399212726e-11,1.1291353245087162e-10,1.6056079062049335e-06,3.9971814658518475e-12
