Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),CO2X(24),H2OX(23)
1.1182344509295384e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4482177849307632,0.11465512115903087,0.022742706749542374,7.108027131182049e-14,5.881984868489715e-12,4.638617582556964e-06,2.7605772295256626e-07,3.2649062702034076e-09,2.3390274243019616e-20,9.863186675609966e-05,2.2751395509526933e-18,8.539598210975065e-05,1.039987581872478e-13,3.226095297908349e-16,3.582676246222888e-15,2.6451685431506356e-17,4.5435252520165385e-12,8.274451048694841e-13,0.003913150081930932,0.00015744232009251246,1.6051898158882164e-05,1.5892527064437965e-10,5.577612183572818e-10,3.264800069997405e-10,1.5029052404688387e-13,7.381835821812637e-10,2.7764834226903037e-06,2.2233168599834674e-09,6.763770443140121e-08,1.2952488772329324e-12,8.642749161290482e-13,3.7629482054401375e-15,7.657844257819372e-16,2.618098091718053e-15
1.1279433276700281e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4481925072017959,0.11463054909424841,0.022742028828875476,7.400446191576414e-14,6.114087795361411e-12,4.72776773730342e-06,2.848016552614224e-07,3.3499809153347985e-09,2.4643227203647254e-20,9.948668516658821e-05,2.3767765277850064e-18,8.60391182096659e-05,1.0679727258250471e-13,3.3864846892950803e-16,3.729615247244746e-15,2.7516994865634216e-17,4.687091165619975e-12,8.570907117349241e-13,0.003936819581580827,0.0001587893520899912,1.627281888672435e-05,1.624947319413203e-10,5.625810217497443e-10,3.2898040085018617e-10,1.514647591601845e-13,7.587119439585697e-10,2.8152362392049058e-06,2.2751025188880213e-09,6.908306734398826e-08,1.341781275114016e-12,8.916126309456923e-13,3.903812040339934e-15,7.903702230034728e-16,2.694278837012464e-15
1.1376522044105179e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4481673682543342,0.1146061158459614,0.022741351004666673,7.702209802769952e-14,6.353373301821451e-12,4.818034924856651e-06,2.9374254374155913e-07,3.436507811087298e-09,2.5951616425537628e-20,0.00010034146197152455,2.4820150742741697e-18,8.66808187241087e-05,1.0964597428359489e-13,3.5533399313780846e-16,3.881154080177239e-15,2.861552421737939e-17,4.833821020574373e-12,8.875291976024319e-13,0.003960349943204118,0.00016013599343865317,1.649430399685224e-05,1.6610715008033354e-10,5.674003039407781e-10,3.314806551902066e-10,1.526398081184048e-13,7.79594194558691e-10,2.854151250295314e-06,2.327611541688601e-09,7.054790258499108e-08,1.3895615602633316e-12,9.195646858145e-13,4.048500075553783e-15,8.155152418420663e-16,2.7720299662188325e-15
1.1473610811510077e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4481423673007949,0.11458182059874494,0.022740673276485733,8.013529436270093e-14,6.59999702261835e-12,4.9094282256589435e-06,3.0288293930689374e-07,3.524498794347968e-09,2.7317367849507536e-20,0.00010119619681763004,2.5909500576074367e-18,8.732108874122415e-05,1.1254532034571065e-13,3.7268600312630954e-16,4.037390666203143e-15,2.974800521876733e-17,4.983751275148006e-12,9.187746949036443e-13,0.003983741982601258,0.00016148224244572022,1.671632939831166e-05,1.697624101495383e-10,5.722190630033007e-10,3.3398076893365447e-10,1.538156858440377e-13,8.008313697190976e-10,2.8932258556649975e-06,2.3808462145947443e-09,7.203237365100912e-08,1.4386120351308025e-12,9.48138998673752e-13,4.19707087419586e-15,8.412266130164233e-16,2.8513679948363054e-15
1.1570699578914974e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44811750355833857,0.11455766254196631,0.022739995643904873,8.33461924156696e-14,6.8541161066412026e-12,5.001956713698124e-06,3.1222539604263483e-07,3.613965690145318e-09,2.874245465813455e-20,0.00010205088935210743,2.7036779915177054e-18,8.795993330191714e-05,1.1549576796600385e-13,3.907248127054722e-16,4.198423921212013e-15,3.091517868772971e-17,5.136918248123173e-12,9.50841463953191e-13,0.004006996510779974,0.000162828097410327,1.6938871059310625e-05,1.7346038943619242e-10,5.770372970128912e-10,3.364807409937541e-10,1.5499240717998717e-13,8.224244157699012e-10,2.9324574521030192e-06,2.43480875320372e-09,7.35366450025583e-08,1.488955204526732e-12,9.773434966302043e-13,4.349582819982215e-15,8.67511465182334e-16,2.9323092830973995e-15
1.1667788346319872e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4480927762488336,0.11453364086975674,0.02273931810649884,8.665696045117029e-14,7.115889188698935e-12,5.095629452804206e-06,3.2177247090205707e-07,3.704920311637599e-09,3.022889783702169e-20,0.00010290553922261544,2.8202970500820535e-18,8.859735740010054e-05,1.1849777447918303e-13,4.0947115253749448e-16,4.3643537485287935e-15,3.211779453267766e-17,5.293358111867204e-12,9.837438929865273e-13,0.004030114333983561,0.0001641735566238554,1.7161905014465147e-05,1.772009575302601e-10,5.818550040476489e-10,3.389805702830763e-10,1.5616998687968103e-13,8.443741893356003e-10,2.97184343378541e-06,2.4895013025081726e-09,7.506088200354926e-08,1.54061377568228e-12,1.007186115020592e-12,4.506094095186208e-15,8.943769238325587e-16,3.014870029925238e-15
1.176487711372477e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4480681845988199,0.11450975478098324,0.022738640663844806,9.006979348916898e-14,7.38547636052221e-12,5.190455492962737e-06,3.315267234040742e-07,3.797374460101103e-09,3.1778766727822615e-20,0.00010376014607724364,2.940907081503406e-18,8.923336598295009e-05,1.2155179735312294e-13,4.289461738402247e-16,4.535281031446149e-15,3.335661175600199e-17,5.4531068855042945e-12,1.017496498196539e-12,0.004053096253719011,0.0001655186183702674,1.738540737200665e-05,1.8098397643136492e-10,5.866721821880523e-10,3.4148025571351415e-10,1.57348439597221e-13,8.666814570923658e-10,3.011381192575693e-06,2.54492593691591e-09,7.660525086003125e-08,1.593610658307998e-12,1.0376747964758013e-12,4.666662658755625e-15,9.218301102017632e-16,3.099066267025894e-15
1.1861965881129667e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44804372783947377,0.11448600347922067,0.02273796331552242,9.358691328667646e-14,7.663039141008042e-12,5.286443866647514e-06,3.4149071533166e-07,3.891339924918463e-09,3.339417957269043e-20,0.00010461470956448747,3.0656096218750737e-18,8.986796395116639e-05,1.246582941844893e-13,4.491714520421569e-16,4.711307625561476e-15,3.4632398456500807e-17,5.616200428191303e-12,1.0521139237689215e-12,0.004075943066784983,0.00016686328092643777,1.7609354320945397e-05,1.848093006590429e-10,5.914888295168195e-10,3.439797961962598e-10,1.5852777987758232e-13,8.893468955807445e-10,3.0510681183244975e-06,2.6010846602817513e-09,7.816991855825517e-08,1.6479689646504185e-12,1.0688174899878534e-12,4.831346224609878e-15,9.498781401768974e-16,3.184913853121584e-15
1.1959054648534565e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4480194052065718,0.11446238617272401,0.022737286061113745,9.721056831529794e-14,7.948740445726537e-12,5.383603585175402e-06,3.516670104311667e-07,3.986828483566951e-09,3.507730404981518e-20,0.0001054692293332238,3.194507908927851e-18,9.050115615924308e-05,1.2781772269437508e-13,4.701689903875125e-16,4.892536350919724e-15,3.594593183073325e-17,5.782674432500643e-12,1.0876109419163276e-12,0.004098655565299586,0.00016820754256248463,1.783372213818455e-05,1.8867677736620757e-10,5.963049441187717e-10,3.464791906417813e-10,1.597080221468726e-13,9.123710910736241e-10,3.090901599168226e-06,2.6579794059514993e-09,7.975505280210719e-08,1.703712009546698e-12,1.100622149979841e-12,5.000202240134754e-15,9.785281232133157e-16,3.2724284683304067e-15
1.2056143415939463e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4479952159404557,0.11443890207440073,0.022736608900203285,1.0094303373470884e-13,8.242744555714624e-12,5.481943635086035e-06,3.6205817411258947e-07,4.083851901606781e-09,3.683035779973775e-20,0.0001063237050326865,3.3277068957594675e-18,9.113294741574232e-05,1.3103054072395098e-13,4.919612234906013e-16,5.079070983964868e-15,3.729799817330373e-17,5.952564417913107e-12,1.1240024529112889e-12,0.004121234536728014,0.00016955140154209956,1.805848719557914e-05,1.9258624645573358e-10,6.011205240806974e-10,3.489784379597998e-10,1.6088918070266318e-13,9.357545394992341e-10,3.1308790218267118e-06,2.715612036817969e-09,8.136082194997227e-08,1.7608633104773137e-12,1.133096735378979e-12,5.173287864890651e-15,1.0077871612567866e-15,3.3616256086981205e-15
1.215323218334436e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4479711592859981,0.11441555040178335,0.022735931832377935,1.0478661136209025e-13,8.545217085584997e-12,5.581472974549127e-06,3.7266677315082307e-07,4.182421932669401e-09,3.865560894214583e-20,0.00010717813631244245,3.4653132645461784e-18,9.176334248357628e-05,1.3429720623012762e-13,5.145710208387791e-16,5.2710162493036915e-15,3.868939287608374e-17,6.125905724423179e-12,1.1613034851179172e-12,0.004143680763910006,0.0001708948561228757,1.8283625966934575e-05,1.9653754070006614e-10,6.059355674912179e-10,3.5147753705926773e-10,1.6207126970440372e-13,9.594976464189223e-10,3.170997771899835e-06,2.773984345388946e-09,8.298739495109055e-08,1.8194465876168307e-12,1.1662492086929026e-12,5.350659949551037e-15,1.037662347671633e-15,3.4525205808875184e-15
1.2250320950749258e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4479472344925665,0.11439233037700218,0.022735254857226984,1.0874362963755185e-13,8.856324950977915e-12,5.682200529802149e-06,3.834953753879599e-07,4.282550318445787e-09,4.055537658286343e-20,0.00010803252282236775,3.607435440236306e-18,9.239234608029573e-05,1.3761817728123057e-13,5.380216902433109e-16,5.4684778112847236e-15,4.012092042637755e-17,6.302733506259395e-12,1.199529195022391e-12,0.0041659950250871524,0.00017223790455663562,1.8509115034938974e-05,2.0053048586375698e-10,6.107500724406543e-10,3.539764868483468e-10,1.6325430316392981e-13,9.83600727059374e-10,3.2112552341630417e-06,2.8330980538670233e-09,8.463494128146738e-08,1.879485763882743e-12,1.2000875350893513e-12,5.532375015087879e-15,1.068160766175338e-15,3.54512849703057e-15
1.2347409718154156e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44792344081398994,0.11436924122675823,0.022734577974342085,1.128164435855646e-13,9.176236335382353e-12,5.784135191620974e-06,3.945465494366745e-07,4.384248788674721e-09,4.25320313107487e-20,0.00010888686421262426,3.7541836042254745e-18,9.30199628783844e-05,1.4099391205268684e-13,5.623369812374254e-16,5.671562265394783e-15,4.159339440403571e-17,6.483082725722293e-12,1.2386948672622289e-12,0.004188178093930014,0.00017358054508975683,1.873493109802431e-05,2.0456490082882577e-10,6.155640370208966e-10,3.5647528623438734e-10,1.644382949360773e-13,1.008064006398892e-09,3.251648792861717e-06,2.8929548142412806e-09,8.630363087939486e-08,1.9410049649823944e-12,1.2346196814793965e-12,5.718489232219458e-15,1.0992894897798073e-15,3.639464269748111e-15
1.2444498485559053e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44789977750852356,0.1143462821822962,0.022733901183317282,1.1700743477242452e-13,9.505120656353323e-12,5.887285811826097e-06,4.058228643847435e-07,4.487529061131075e-09,4.458799568422422e-20,0.00010974116013363645,3.905669708013339e-18,9.364619750556022e-05,1.444248688227239e-13,5.875410884208662e-16,5.880377129475545e-15,4.310763747752063e-17,6.6669881471424684e-12,1.2788159146543536e-12,0.004210230739565103,0.0001749227759634964,1.8961050977150947e-05,2.0864059772284426e-10,6.203774593252749e-10,3.5897393412390774e-10,1.656232587094114e-13,1.0328876193073097e-09,3.2921758320043754e-06,2.953556208390714e-09,8.799363408064027e-08,2.0040285194579814e-12,1.269853615604339e-12,5.909058401135954e-15,1.1310555797395133e-15,3.7355426073417354e-15
1.2541587252963951e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44787624383881536,0.11432345247937774,0.02273322448374893,1.2131901125977426e-13,9.843148531153795e-12,5.991661199826933e-06,4.1732688950074437e-07,4.592402841614075e-09,4.672574470717617e-20,0.00011059541023606843,4.0620074868415396e-18,9.427105454508257e-05,1.4791150596807985e-13,6.136586547503197e-16,6.095030834763036e-15,4.4664481398929564e-17,6.854484330961012e-12,1.3199078782219476e-12,0.0042321537266017,0.000176264595414314,1.918745162251061e-05,2.1275738204963701e-10,6.251903374484313e-10,3.6147242942257433e-10,1.668092079970824e-13,1.0580716107390455e-09,3.3328337356546122e-06,3.014903748199329e-09,8.970512155336116e-08,2.0685809587296443e-12,1.30579730512642e-12,6.10413793151784e-15,1.1634660845067697e-15,3.833378009162223e-15
1.2638676020368849e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44785283907187223,0.11430075135825492,0.022732547875235733,1.257536075542114e-13,1.0190491741850354e-11,6.09727011920674e-06,4.290611939409815e-07,4.698881823935552e-09,4.8947806293971365e-20,0.00011144961417080149,4.223312473312721e-18,9.489453853606557e-05,1.514542819597249e-13,6.407147747751385e-16,6.315632716753078e-15,4.6264766997980485e-17,7.045605627934589e-12,1.361986427220106e-12,0.0042539478151584955,0.00017760600167419387,1.9414110120142738e-05,2.1691505282249262e-10,6.30002669486194e-10,3.639707710351822e-10,1.6799615612781902e-13,1.0836159359787768e-09,3.373619888221778e-06,3.076998875682842e-09,9.143826423280374e-08,2.1346870171366567e-12,1.3424587167234905e-12,6.303782822861984e-15,1.1965280386943962e-15,3.93298476115862e-15
1.2735764787773746e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.447829562479026,0.11427817806364347,0.022731871357378714,1.3031368455301272e-13,1.0547323199892172e-11,6.204121284350569e-06,4.410283464576833e-07,4.806977689908184e-09,5.125676172335103e-20,0.00011230377158891169,4.38970201099034e-18,9.551665397379767e-05,1.550536553585945e-13,6.687349978178136e-16,6.5422930058955065e-15,4.7909344174967054e-17,7.240386173467249e-12,1.4050673591602905e-12,0.00427561376089009,0.00017894699297096452,1.9641003698459298e-05,2.2111340269977335e-10,6.348144535354533e-10,3.6646895786563615e-10,1.6918411623706748e-13,1.1095204609391396e-09,3.414531674750331e-06,3.1398429631269037e-09,9.319323325584341e-08,2.202371631976708e-12,1.379845815187767e-12,6.508047645129435e-15,1.2302484620459767e-15,4.0343769316118555e-15
1.2832853555178644e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4478064133359004,0.11425573184469683,0.022731194929781196,1.3500172948600276e-13,1.0913816910202866e-11,6.312223357118654e-06,4.5323091510851564e-07,4.9167021093337386e-09,5.3655246080970163e-20,0.00011315788214164782,4.561295267979085e-18,9.613740531006676e-05,1.5871008481133263e-13,6.977453310986719e-16,6.77512281812001e-15,4.9599071892687835e-17,7.438859882071017e-12,1.4491665998335847e-12,0.004297152315013319,0.0001802875675286175,1.986810973467342e-05,2.253522181228116e-10,6.396256876940371e-10,3.689669888169321e-10,1.7037310125828808e-13,1.1357849625098343e-09,3.455566481207812e-06,3.2034373132367487e-09,9.497019989542233e-08,2.271659943543291e-12,1.4179665625288107e-12,6.71698651972843e-15,1.2646343584139169e-15,4.137568367056374e-15
1.2929942322583542e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4477833909223783,0.11423341195497981,0.022730518592048773,1.3982025585359545e-13,1.1290147934815215e-11,6.421584943567505e-06,4.656714669674554e-07,5.028066739991265e-09,5.614594869036293e-20,0.00011401194548040998,4.738213250485667e-18,9.675679695349147e-05,1.624240290460469e-13,7.277722428043044e-16,7.014234145196386e-15,5.133481816735553e-17,7.6410604419572e-12,1.4943002033327573e-12,0.004318564224333433,0.0001816277235676245,2.0095405761127036e-05,2.2963127945598187e-10,6.444363700605928e-10,3.7146486279114036e-10,1.7156312391441853e-13,1.1624091289574418e-09,3.496721694771424e-06,3.2677831592982167e-09,9.676933549494117e-08,2.3425772951612087e-12,1.4568289170808698e-12,6.930653100846373e-15,1.2996927147455895e-15,4.242572688393134e-15
1.302703108998844e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4477604945225685,0.11421121765244248,0.022729842343789358,1.4477180336104057e-13,1.1676492356079205e-11,6.5322145907210085e-06,4.783525678370702e-07,5.1410832276253075e-09,5.873161353212608e-20,0.00011486596125672785,4.920578816359764e-18,9.737483326985796e-05,1.661959468680732e-13,7.588426650992792e-16,7.25973984493218e-15,5.3117460058492054e-17,7.847021309760237e-12,1.5404843520731335e-12,0.004339850231270115,0.00018296745930525247,2.0322869471513348e-05,2.339503611288292e-10,6.492464987344674e-10,3.739625786893868e-10,1.7275419670951137e-13,1.189392560375242e-09,3.5379947041131358e-06,3.332881665350025e-09,9.859081140265972e-08,2.415149233220178e-12,1.4964408326147128e-12,7.14910055714316e-15,1.335430500077726e-15,4.349403287196919e-15
1.3124119857393337e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4477377234247732,0.11418914819939462,0.022729166184613084,1.4985893784890596e-13,1.2073027239474281e-11,6.644120783393678e-06,4.912767819622447e-07,5.25576320593407e-09,6.141503965112487e-20,0.00011571992912223996,5.108516688614886e-18,9.799151858246209e-05,1.7002629715575178e-13,7.909839970807233e-16,7.51175363121069e-15,5.49478836578158e-17,8.05677570539574e-12,1.5877353568122772e-12,0.0043610110738833505,0.00018430677295587736,2.0550478726989424e-05,2.383092317801404e-10,6.540560718155886e-10,3.764601354118379e-10,1.7394633192055798e-13,1.2167347691822597e-09,3.579382899683309e-06,3.398733926367224e-09,1.004347989061617e-07,2.489401507206567e-12,1.536810257454082e-12,7.372381553818241e-15,1.3718546645392924e-15,4.458073322220635e-15
1.3221208624798235e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44771507692145623,0.11416720286247979,0.02272849011413235,1.5508425121982835e-13,1.2479930596056818e-11,6.757311941068204e-06,5.044466717453991e-07,5.372118296557588e-09,6.419908155153765e-20,0.00011657384872867263,5.302153468928979e-18,9.860685717245743e-05,1.7391553885621275e-13,8.242241076753992e-16,7.770390063872321e-15,5.682698407712714e-17,8.270356607054466e-12,1.6360696566684913e-12,0.0043820474858991265,0.00018564566273129605,2.0778211562175e-05,2.427076544038385e-10,6.588650874043506e-10,3.7895753185768394e-10,1.7513954158950437e-13,1.2444351806707158e-09,3.6208836739927682e-06,3.465340968455748e-09,1.023014691669384e-07,2.5653600697332497e-12,1.5779451335969069e-12,7.600548235063434e-15,1.4089721383630824e-15,4.5685957160991815e-15
1.3318297392203132e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44769255430921073,0.11414538091264992,0.022727814131961777,1.604503613615661e-13,1.2897381344574064e-11,6.871796414829299e-06,5.178647974632413e-07,5.4901601090658594e-09,6.708664957956723e-20,0.00011742771972781984,5.5016176511245265e-18,9.922085327920798e-05,1.7786413098117243e-13,8.585913384789255e-16,8.03576453844222e-15,5.875566543519839e-17,8.487796746333568e-12,1.6855038191381313e-12,0.0044029601967349955,0.00018698412684103644,2.1006046191033263e-05,2.4714538649658183e-10,6.636735436015003e-10,3.814547669251231e-10,1.7633383751546885e-13,1.2724931336010496e-09,3.6624944218933005e-06,3.532703749057939e-09,1.0419099315514414e-07,2.643051076567583e-12,1.6198533958413904e-12,7.833652206912397e-15,1.4467898309061977e-15,4.680983152254798e-15
1.341538615960803e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4476701548887273,0.11412368162513986,0.022727138237718228,1.659599120663868e-13,1.332555927327593e-11,6.98758248435587e-06,5.31533716985094e-07,5.609900240946957e-09,7.00807102936598e-20,0.00011828154177152281,5.7070396346279085e-18,9.983351110064656e-05,1.818725326027394e-13,8.941145065368334e-16,8.30799327570722e-15,6.073484084367497e-17,8.70912860350659e-12,1.7360545401117463e-12,0.004423749931525479,0.00018832216349266593,2.1233961012629848e-05,2.5162218020694823e-10,6.684814385080253e-10,3.8395183951134774e-10,1.7752923124716996e-13,1.3009078808435953e-09,3.7042125408565204e-06,3.600823157168988e-09,1.0610354158457701e-07,2.722500886657528e-12,1.6625429709171096e-12,8.071744520497909e-15,1.48531462967967e-15,4.795248072005932e-15
1.3512474927012928e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44764787796476313,0.1141021042794422,0.022726462431020757,1.7161557294682587e-13,1.376464500145613e-11,7.10467835497336e-06,5.454559854928401e-07,5.731350277595132e-09,7.318428682208417e-20,0.00011913531451165049,5.918551737907866e-18,0.00010044483479363782,1.859412028492306e-13,9.30822907067189e-16,8.58719331114517e-15,6.276543239199409e-17,8.9343844029335e-12,1.7877386438890363e-12,0.0044444174111473115,0.0001896597708920979,2.146193461676615e-05,2.5613778248608145e-10,6.732887702250429e-10,3.864487485125291e-10,1.7872573407557084e-13,1.3296785900660016e-09,3.7460354312510907e-06,3.6697000135641625e-09,1.0803928484793648e-07,2.803736062155899e-12,1.7060217766212458e-12,8.314875655726864e-15,1.5245533993873796e-15,4.911402671881107e-15
1.3609563694417825e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4476257228461103,0.11408064815928222,0.022725786711490604,1.7742003934785004e-13,1.4214819940754367e-11,7.2230921547680866e-06,5.596341552025256e-07,5.8545217922988715e-09,7.640045920773703e-20,0.00011998903760007982,6.1362882118927815e-18,0.00010105482847434631,1.900706009009969e-13,9.687463161245288e-16,8.873482484209615e-15,6.484837113132757e-17,9.16359610861188e-12,1.840573083192642e-12,0.004464963352244547,0.00019099694724389636,2.168994578948351e-05,2.6069193523968106e-10,6.780955368536927e-10,3.889454928238041e-10,1.7992335702674837e-13,1.3588043444653997e-09,3.7879604966182212e-06,3.739335071036737e-09,1.0999839295240973e-07,2.886783368442758e-12,1.7502977209600762e-12,8.563095505382803e-15,1.5645129809745027e-15,5.029458901138987e-15
1.3706652461822723e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44760368884556534,0.11405931255259279,0.02272511107875121,1.833760322554631e-13,1.4676266256251165e-11,7.342831931765348e-06,5.740707750876618e-07,5.979426346228958e-09,7.973236474005282e-20,0.00012084271068867685,6.360385253366615e-18,0.00010166349621860904,1.9426118598625895e-13,1.0079149932049217e-15,9.166979427473012e-15,6.698459705755599e-17,9.396795419870327e-12,1.894574939180759e-12,0.0044853884672535075,0.00019233369075157843,2.1917973518434754e-05,2.652843754812109e-10,6.829017364950303e-10,3.9144207133926224e-10,1.8112211085499388e-13,1.388284143544332e-09,3.829985143945431e-06,3.809729014646513e-09,1.1198103545563675e-07,2.9716697741459512e-12,1.7953787012958384e-12,8.816453359665217e-15,1.6052001906856764e-15,5.149428459495757e-15
1.380374122922762e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4475817752798988,0.11403809675148985,0.022724435532428183,1.8948629820179047e-13,1.5149166827387034e-11,7.463905651172902e-06,5.887683906042652e-07,6.106075488426473e-09,8.318319827390877e-20,0.00012169633342927773,6.590981018343245e-18,0.00010227084206231278,1.9851341737695224e-13,1.0483596837919708e-15,9.467803555631483e-15,6.917505909328094e-17,9.634013767205068e-12,1.9497614214585865e-12,0.004505693464427589,0.00019366999961791543,2.2145996998119935e-05,2.6991483548620785e-10,6.877073672499226e-10,3.939384829519329e-10,1.8232200603615152e-13,1.4181169039293986e-09,3.872106783938538e-06,3.880882461978837e-09,1.1398738140210404e-07,3.0584224511598017e-12,1.8412726034990998e-12,9.07499789117388e-15,1.6466218191330507e-15,5.271322795060426e-15
1.3900829996632518e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4475599814698241,0.11401700005224752,0.02272376007214926,1.9575360916668002e-13,1.563370520873753e-11,7.586321192691442e-06,6.03729543417677e-07,6.2344807557907945e-09,8.675621253542909e-20,0.00012254990547367025,6.8282156354190405e-18,0.00010287687000177559,2.0282775438458188e-13,1.0901116218436237e-15,9.776075054374277e-15,7.142071506888224e-17,9.87528230826055e-12,2.006149868088613e-12,0.00452587904786191,0.0001950058720452315,2.2373995634983025e-05,2.745830429475637e-10,6.925124272189434e-10,3.964347265537744e-10,1.8352305276120068e-13,1.4483014602315377e-09,3.914322831291817e-06,3.952795963414001e-09,1.1601759926001552e-07,3.1470687746619513e-12,1.8879873011067418e-12,9.338777140346752e-15,1.6887846303744707e-15,5.395153102478422e-15
1.3997918764037416e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.447538306739969,0.11399602175527383,0.022723084697544353,2.0218076247585756e-13,1.6130065590675777e-11,7.710086347893515e-06,6.18956771131197e-07,6.364653673067563e-09,9.045471841460502e-20,0.00012340342647357587,7.072231219103388e-18,0.00010348158399413257,2.0720465635608677e-13,1.1332025322196904e-15,1.0091914869120987e-14,7.372253170262755e-17,1.0120631923954746e-11,2.0637577455997307e-12,0.004545945917517815,0.00019634130623570034,2.2601949052366855e-05,2.7928872113166224e-10,6.973169145022753e-10,3.9893080103566087e-10,1.847252609300881e-13,1.4788365659468467e-09,3.956630704956305e-06,4.025470002406911e-09,1.1807185685868817e-07,3.2376363231283615e-12,1.9355306544856788e-12,9.60783850135821e-15,1.731695361001879e-15,5.520930321283693e-15
1.4095007531442314e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4475167504188447,0.11397516116508626,0.02272240940824547,2.0877058069567634e-13,1.6638432759953757e-11,7.835208817672347e-06,6.344526070165762e-07,6.49660575283661e-09,9.428208524465955e-20,0.00012425689608063146,7.323171883127033e-18,0.00010408498795772584,2.1164458266971316e-13,1.177664633049996e-15,1.0415444693629788e-14,7.608148457984182e-17,1.0370093214749843e-11,2.1226026489952023e-12,0.004565894769247248,0.0001976763003916398,2.282983709532333e-05,2.8403158903524586e-10,7.021208271996087e-10,4.01426705287373e-10,1.8592864014581516e-13,1.5097208943968118e-09,3.99902782840622e-06,4.098904995776932e-09,1.2015032132651948e-07,3.3301528783464835e-12,1.9839105100024312e-12,9.88222870848526e-15,1.7753607192402362e-15,5.6486651344590856e-15
1.4192096298847211e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44749531183881675,0.11395441759028749,0.02272173420388677,2.1552591152449978e-13,1.7158992060233717e-11,7.961696209761839e-06,6.50219579746399e-07,6.630348495499861e-09,9.824174106809928e-20,0.0001251103139463725,7.581183753727976e-18,0.00010468708577249808,2.1614799273089788e-13,1.2235306380431344e-15,1.074678695847973e-14,7.849855813114347e-17,1.0623696497068671e-11,2.1827023017594597e-12,0.0045857262948169565,0.0001990108527158046,2.3057639835276575e-05,2.888113615428934e-10,7.069241634100457e-10,4.0392243819758854e-10,1.8713319970878576e-13,1.5409530397067804e-09,4.0415116299034275e-06,4.173101294007781e-09,1.2225315902957198e-07,3.4246464254265844e-12,2.0331346991986633e-12,1.016199382294751e-14,1.8197873840570414e-15,5.778367967204625e-15
1.4289185066252109e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44747399033607677,0.11393379034354154,0.02272105908410448,2.2244962768075803e-13,1.7691929352600533e-11,8.089556036329012e-06,6.662602131283973e-07,6.76589338926922e-09,1.023371728894081e-19,0.00012596367972221513,7.846414982914712e-18,0.00010528788128039012,2.2071534596816052e-13,1.2708337587358116e-15,1.1086064819430357e-14,8.097474560975552e-17,1.0881471799857444e-11,2.2440745558637524e-12,0.004605441181932566,0.00020034496141167662,2.3285337574536438e-05,2.9362774958498467e-10,7.117269212320044e-10,4.06417998653871e-10,1.883389486114169e-13,1.5725315178214994e-09,4.084079542759969e-06,4.2480591815573375e-09,1.2438053551081938e-07,3.521145152811256e-12,2.0832110379727896e-12,1.0447179220226616e-14,1.864982004282633e-15,5.910048985912852e-15
