Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53)
1.201561011302113e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32959633261067722,0.11290972048377015,0.021726216594096456,1.7588050512746793e-18,2.2274282611704846e-12,7.341132892602283e-06,7.3793458659090792e-12,7.6581018554830998e-16,1.3078237876662538e-25,1.0945979034590143e-08,1.6268743268082836e-30,2.1660090036292806e-08,3.7790348966491875e-23,1.1169346047685153e-21,1.8611419909029723e-22,3.4095697234123457e-25,8.3350802082619687e-15,9.0788578352878239e-23,0.0057514607857231115,0.0021907018256856251,6.9209443948961699e-12,2.0186694312207689e-05,4.921260501760628e-16,6.9065629745663596e-10,8.772832022104847e-06,8.5102442363453051e-11,2.7751237553085007e-10,1.0739138681496461e-07,5.7146506640313237e-22,4.3938207927926788e-18
1.2054190007024995e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32958951088985744,0.11290974775844304,0.021722822379275798,1.7860816238932416e-18,2.2575335850054757e-12,7.4158874119201545e-06,7.4614575877589328e-12,7.7308616900236213e-16,1.3330217585257418e-25,1.0980971483948168e-08,1.6556312570458403e-30,2.1757764337175404e-08,3.8217930355932878e-23,1.1355201753433162e-21,1.8909655726877659e-22,3.4588743721131136e-25,8.4164361880120073e-15,9.2102240084217883e-23,0.0057513806520491121,0.0021974902521561435,6.9413219409555891e-12,2.0246184006556837e-05,4.9369232307398261e-16,6.968668151418569e-10,8.8256471761336888e-06,8.561932019006936e-11,2.8005400010298555e-10,1.085052723163872e-07,5.784979019151256e-22,4.447221203384608e-18
1.209276990102886e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32958269145420249,0.11290977580785334,0.021719428835167059,1.8136931260807266e-18,2.2879102772552201e-12,7.4910318248334798e-06,7.5442028036593421e-12,7.8040867173221266e-16,1.3586003379476602e-25,1.1015972692032066e-08,1.6848058901111767e-30,2.1855426263795573e-08,3.8649027568656449e-23,1.1543457349109922e-21,1.9211525899807509e-22,3.5087267098882076e-25,8.4982415785346951e-15,9.3430742537756093e-23,0.0057512995894371463,0.0022042773371859555,6.9616955211844565e-12,2.0305498775953817e-05,4.9525948348841656e-16,7.0310817263649187e-10,8.8786164752641969e-06,8.6136978140681747e-11,2.8261081711086962e-10,1.0962510471625922e-07,5.8559458610351155e-22,4.5010641765627844e-18
1.2131349795032724e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32957587427723495,0.11290980460702581,0.021716035961571886,1.8416425902875715e-18,2.3185594224386407e-12,7.5665655116464027e-06,7.6275841514788294e-12,7.8777785362471986e-16,1.3845636434187467e-25,1.1050982642091499e-08,1.7144030077177464e-30,2.1953074328889234e-08,3.9083658741495959e-23,1.1734134406343881e-21,1.9517059332098242e-22,3.5591309549852954e-25,8.580496543432596e-15,9.4774207556675032e-23,0.0057512176228988118,0.0022110630811716975,6.9820651356132947e-12,2.0364639735311031e-05,4.9682753497351013e-16,7.0938040622032232e-10,8.9317398831366013e-06,8.6655413707534866e-11,2.8518286860251295e-10,1.1075087441389838e-07,5.9275549145497839e-22,4.5553517281379146e-18
1.2169929689036588e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32956905933313785,0.11290983413164869,0.021712643758292557,1.8699330665846055e-18,2.3494821035710799e-12,7.6424878502721498e-06,7.7116042694167793e-12,7.951938746545942e-16,1.4109158197337446e-25,1.1086001316561922e-08,1.7444274317312767e-30,2.20507070636911e-08,3.9521842042494684e-23,1.1927254598731808e-21,1.982628501320315e-22,3.610091343179976e-25,8.6632012424578577e-15,9.6132757611623571e-23,0.0057511347767821366,0.0022178474845087944,7.0024307842925148e-12,2.0423608004406293e-05,4.9839648110054598e-16,7.1568355260728244e-10,8.9850173633918907e-06,8.717462446440736e-11,2.8777019659794929e-10,1.1188257175927807e-07,5.9998099138842413e-22,4.6100858790499214e-18
1.2208509583040452e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32956224659673644,0.11290986435805624,0.021709252225131929,1.8985676227066853e-18,2.3806794022164458e-12,7.71879821642667e-06,7.7962657959881945e-12,8.0265689488304711e-16,1.437661039103641e-25,1.1121028697076183e-08,1.7748840243775977e-30,2.2148323017871884e-08,3.9963595670746611e-23,1.2122839701822574e-21,2.0139232017367873e-22,3.6616121277779172e-25,8.7463558316081028e-15,9.7506515801793276e-23,0.005751051074789168,0.0022246305475914761,7.0227924672919336e-12,2.0482404707490046e-05,4.9996632545813648e-16,7.2201764894369825e-10,9.03844887967205e-06,8.7694608065227502e-11,2.9037284308925302e-10,1.1302018705624491e-07,6.0727146025371591e-22,4.6652686553988546e-18
1.2247089477044317e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32955543604348209,0.11290989526321153,0.021705861361893446,1.9275493440962661e-18,2.4121523985391156e-12,7.7954959838183597e-06,7.8815713700085251e-12,8.1016707445643958e-16,1.4648035012647792e-25,1.1156064764476141e-08,1.8057776884506963e-30,2.2245920759472333e-08,4.0408937856238806e-23,1.2320911593101098e-21,2.0455929503253182e-22,3.7136975796168849e-25,8.8299604632208839e-15,9.8895605855989096e-23,0.0057509665399930803,0.0022314122708128148,7.0431501847004279e-12,2.0541030972900445e-05,5.0153707165241944e-16,7.2838273280634008e-10,9.0920343956202398e-06,8.8215362242691837e-11,2.9299085004055677e-10,1.1416371056567536e-07,6.1462727333043102e-22,4.7209020884741924e-18
1.228566937104818e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32954862764943604,0.11290992682468989,0.021702471168381116,1.9568813339469108e-18,2.4439021713555793e-12,7.8725805243338588e-06,7.9675236305786858e-12,8.1772457360492766e-16,1.4923474335888283e-25,1.1191109498824169e-08,1.8371133675210033e-30,2.2343498874834223e-08,4.085788685969537e-23,1.2521492251972473e-21,2.0776406713562385e-22,3.7663519870686765e-25,8.914015286066471e-15,1.0030015213369437e-22,0.0057508811948548642,0.0022381926545647478,7.0635039366254865e-12,2.0599487932686426e-05,5.0310872330723115e-16,7.3477884220032341e-10,9.1457738748810011e-06,8.8736884806887306e-11,2.9562425938806886e-10,1.1531313250857177e-07,6.2204880682661415e-22,4.7769882147830236e-18
1.2324249265052045e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32954182139125299,0.11290995902066261,0.021699081644399515,1.9865667132467431e-18,2.4759297981858037e-12,7.9500512082200341e-06,8.0541252170701682e-12,8.2532955264110811e-16,1.5202970911936006e-25,1.1226162879414624e-08,1.8688960461439067e-30,2.2441055968528329e-08,4.1310460972422836e-23,1.2724603759746312e-21,2.1100692974673402e-22,3.8195796560409604e-25,8.9985204454392047e-15,1.0172027962613078e-22,0.0057507950612395399,0.0022449716992380985,7.0838537231928298e-12,2.0657776722238609e-05,5.0468128406428013e-16,7.4120601555684672e-10,9.1996672811004594e-06,8.9259173643917718e-11,2.9827311304009016e-10,1.1646844306909788e-07,6.295364378775092e-22,4.8335290760766713e-18
1.236282915905591e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32953501724616624,0.11290999182988115,0.021695692789753741,2.0166086208218328e-18,2.5082363553042958e-12,8.0279074042620178e-06,8.1413787691102825e-12,8.3298217195866263e-16,1.548656757054704e-25,1.1261224884785228e-08,1.9011307500684828e-30,2.2538590663279561e-08,4.1766678516157241e-23,1.2930268299621274e-21,2.1428817696275489e-22,3.8733849099790065e-25,9.0834760832472116e-15,1.031561139573127e-22,0.0057507081604319596,0.0022517494052226084,7.1041995445460284e-12,2.0715898479927988e-05,5.0625475758330462e-16,7.4766429173077034e-10,9.2537145779264947e-06,8.9782226714534851e-11,3.0093745287703179e-10,1.1762963239755424e-07,6.370905445443277e-22,4.8905267193762925e-18
1.2401409053059774e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32952821519197201,0.11291002523166169,0.021692304604249431,2.0470102133795237e-18,2.5408229177908533e-12,8.1061484799574737e-06,8.2292869265675668e-12,8.4068259203100021e-16,1.577430742118014e-25,1.1296295492728441e-08,1.9338225464464513e-30,2.2636101599889275e-08,4.2226557842912602e-23,1.3138508156669779e-21,2.1760810371010553e-22,3.9277720898673264e-25,9.1688823381006639e-15,1.0460778138509643e-22,0.0057506205131521836,0.0022585257729069576,7.1245414008461014e-12,2.0773854346752526e-05,5.0782914754222197e-16,7.5415370999805593e-10,9.3079157290089523e-06,9.0306042052775001e-11,3.0361732075143288e-10,1.187966906132937e-07,6.4471150581299501e-22,4.9479831969970292e-18
1.2439988947063638e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32952141520701561,0.11291005920587027,0.021688917087692751,2.0777746655516981e-18,2.5736905595809871e-12,8.1847738016870074e-06,8.3178523295372507e-12,8.4843097340990065e-16,1.606623385412952e-25,1.1331374680302705e-08,1.9669765440413548e-30,2.273358743715484e-08,4.269011733483103e-23,1.3349345717822953e-21,2.2096700574119058e-22,3.9827455542312189e-25,9.2547393453984532e-15,1.0607540880222429e-22,0.0057505321395704611,0.0022653008026787902,7.1448792922711739e-12,2.0831645465991309e-05,5.0940445763727268e-16,7.6067431005305153e-10,9.3622706979998038e-06,9.083061776460096e-11,3.0631275848797778e-10,1.1996960780757684e-07,6.5239970159289349e-22,5.0059005665708134e-18
1.2478568841067503e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32951461727017606,0.11291009373290821,0.021685530239890352,2.108905169937988e-18,2.6068403535159781e-12,8.263782734880826e-06,8.4070776183269163e-12,8.5622747672415636e-16,1.6362390541665564e-25,1.1366462423843661e-08,2.0005978934379437e-30,2.2831046851786591e-08,4.3157375404034204e-23,1.3562803471855726e-21,2.2436517963090515e-22,4.0383096791382131e-25,9.341047237413368e-15,1.0755912373736335e-22,0.0057504430593217888,0.0022720744949247347,7.165213219016088e-12,2.0889272982866532e-05,5.1098069158314922e-16,7.6722613200564754e-10,9.416779448553338e-06,9.1355952026550647e-11,3.0902380788351354e-10,1.2114837404636812e-07,6.6015551271563656e-22,5.064280891068203e-18
1.2517148735071367e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32950782136085338,0.1129101287936978,0.021682144060649406,2.1404049371489145e-18,2.6402733713925914e-12,8.3431746441816131e-06,8.4969654334422474e-12,8.6407226267821319e-16,1.6662821439183341e-25,1.1401558698975289e-08,2.0346917872517889e-30,2.2928478538322289e-08,4.3628350492476521e-23,1.3778904009372175e-21,2.278029227731845e-22,4.0944688581994189e-25,9.4278061433757563e-15,1.0905905435613914e-22,0.0057503532915201055,0.0022788468500304303,7.1855431812920389e-12,2.0946738044213054e-05,5.1255785311311984e-16,7.7380921637829244e-10,9.4714419443263289e-06,9.1882043084392372e-11,3.1175051070706637e-10,1.2233297937307316e-07,6.6797932093380643e-22,5.1231262388186416e-18
1.2555728629075231e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32950102745895432,0.11291016436966868,0.021678758549777546,2.1722771958489736e-18,2.6739906840123904e-12,8.4229488936036673e-06,8.5875184155728964e-12,8.719654920508133e-16,1.6967570786358788e-25,1.143666348062098e-08,2.0692634603390951e-30,2.3025881209038999e-08,4.4103061071799567e-23,1.3997670022791024e-21,2.312805333775997e-22,4.151227502570794e-25,9.5150161895556453e-15,1.1057532946216453e-22,0.0057502628547721167,0.0022856178683805465,7.2058691793262598e-12,2.1004041798155463e-05,5.141359459791419e-16,7.8042360410288335e-10,9.5262581489782171e-06,9.2408889251787167e-11,3.1449290869986083e-10,1.235234138112168e-07,6.7587150891971102e-22,5.1824386835296043e-18
1.2594308523079096e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32949423554487922,0.11291020044274419,0.021675373707082893,2.2045251927996585e-18,2.7079933612306695e-12,8.5031048466883565e-06,8.678739205578503e-12,8.7990732569363605e-16,1.7276683108312343e-25,1.1471776743014545e-08,2.1043181900067345e-30,2.3123253593862696e-08,4.458152564318817e-23,1.4219124306331395e-21,2.3479831046599723e-22,4.2085900409542932e-25,9.6026774993434221e-15,1.1210807849806327e-22,0.0057501717671907208,0.0022923875503588044,7.226191213361626e-12,2.106118539379278e-05,5.1571497395196757e-16,7.8706933651753241e-10,9.5812280261712655e-06,9.293648890895908e-11,3.1725104357533579e-10,1.2471966736706306e-07,6.8383246026417851e-22,5.2422203043049061e-18
1.263288841708296e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32948744559950971,0.11291023699532843,0.021671989532374033,2.2371521929024242e-18,2.742282472004971e-12,8.5836418666558961e-06,8.7706304444748015e-12,8.8789792452994054e-16,1.7590203216780057e-25,1.150689845971113e-08,2.1398612962224834e-30,2.3220594440275526e-08,4.5063762737227875e-23,1.4443289755998705e-21,2.3835655386918303e-22,4.2665609195989538e-25,9.6907901933289558e-15,1.1365743154648869e-22,0.0057500800464081094,0.002299155896347996,7.2465092836563526e-12,2.1118169980890498e-05,5.1729494082123849e-16,7.9374645536321449e-10,9.636351539570737e-06,9.3464840501373397e-11,3.2002495701916173e-10,1.2592173003217712e-07,6.9186255947524062e-22,5.3024731856608116e-18
1.2671468311086824e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32948065760419593,0.11291027401029344,0.021668606025459988,2.2701614792415894e-18,2.7768590844431834e-12,8.6645593165534761e-06,8.8631947734198837e-12,8.9593744955320672e-16,1.7908176211291828e-25,1.1542028603598103e-08,2.1758981418254665e-30,2.3317902513220799e-08,4.5549790913763917e-23,1.4670189369570792e-21,2.4195556422365157e-22,4.3251446023018705e-25,9.7793543893792783e-15,1.1522351933113771e-22,0.005749987709588511,0.0023059229067300111,7.266823390483663e-12,2.1174996709580065e-05,5.188758503955761e-16,8.0045500278029807e-10,9.6916286528450372e-06,9.3993942538423458e-11,3.2281469068925946e-10,1.2712959178592921e-07,6.9996219197698487e-22,5.3631994175423744e-18
1.2710048205090689e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32947387154074409,0.11291031147096682,0.021665223186150249,2.3035563531271745e-18,2.8117242658512064e-12,8.7458565593997827e-06,8.9564348337005377e-12,9.0402606182578024e-16,1.8230647480356813e-25,1.1577167146905821e-08,2.2124341327368055e-30,2.3415176595005965e-08,4.6039628761761504e-23,1.4899846246584239e-21,2.4559564296835723e-22,4.384345570409089e-25,9.8683702027147731e-15,1.1680647321775947e-22,0.0057498947734405939,0.0023126885818858475,7.2871335341314377e-12,2.1231666730065658e-05,5.2045770650265893e-16,8.0719502130497431e-10,9.7470593296658971e-06,9.4523793592126293e-11,3.25620286215816e-10,1.2834324259794187e-07,7.081317441082509e-22,5.4244010953373422e-18
1.2748628099094553e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32946708739140518,0.11291034936111963,0.021661841014254724,2.3373401341376895e-18,2.8468790827801639e-12,8.8275329583259621e-06,9.0503532667187653e-12,9.1216392247751283e-16,1.8557662702655751e-25,1.1612314061218349e-08,2.2494747181704709e-30,2.3512415485203377e-08,4.6533294899167737e-23,1.5132283588320889e-21,2.4927709234153103e-22,4.4441683228163934e-25,9.9578377459839002e-15,1.1840642521515991e-22,0.005749801254229539,0.0023194529221956363,7.3074397149019144e-12,2.1288181192338226e-05,5.2204051298929463e-16,8.1396655386557069e-10,9.8026435337084916e-06,9.5054392295827601e-11,3.28441785201302e-10,1.295626724304801e-07,7.163716031214053e-22,5.4860803198894913e-18
1.2787207993098417e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32946030513886354,0.1129103876649547,0.021658459509583748,2.3715161601628482e-18,2.8823246010731671e-12,8.9095878767130152e-06,9.1449527139783342e-12,9.2035119270441086e-16,1.8889267848240068e-25,1.1647469317484117e-08,2.2870253908443352e-30,2.3609618000549164e-08,4.7030807972774775e-23,1.5367524697794524e-21,2.5300021537753818e-22,4.5046173759700291e-25,1.0047757129336474e-14,1.2002350797620108e-22,0.0057497071677888052,0.0023262159280386619,7.3277419331113799e-12,2.1344541245896698e-05,5.2362427372148449e-16,8.2076964377877683e-10,9.8583812286516381e-06,9.5585737342916516e-11,3.3127922922049053e-10,1.307878712407854e-07,7.2468215718114152e-22,5.5482391975110689e-18
1.2825787887102282e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32945352476622458,0.11291042636709511,0.021655078671948071,2.4060877874462311e-18,2.9180618859116073e-12,8.9920206783257285e-06,9.2402358170715383e-12,9.2858803376727697e-16,1.9225509179737742e-25,1.1682632886026473e-08,2.3250916871914238e-30,2.3706782974840169e-08,4.7532186658084378e-23,1.5605592979737782e-21,2.5676531590378031e-22,4.5656972638673233e-25,1.0138128460495491e-14,1.2165785479879557e-22,0.0057496125295315691,0.0023329775997933734,7.3480401890898548e-12,2.1400748039476294e-05,5.2520899258447802e-16,8.276043347457651e-10,9.9142723781778977e-06,9.6117827485550217e-11,3.3413265982047236e-10,1.3201882898335398e-07,7.330637953631995e-22,5.6108798399934472e-18
1.2864367781106146e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3294467462570056,0.11291046545257311,0.021651698501158868,2.441058390627887e-18,2.9540920018609596e-12,9.0748307274430949e-06,9.3362052176660013e-12,9.3687460699036069e-16,1.9566433253565567e-25,1.1717804736554163e-08,2.3636791875713566e-30,2.3803909258829055e-08,4.8037449659174014e-23,1.5846511940589222e-21,2.6057269853763879e-22,4.6274125380572119e-25,1.0228951844827525e-14,1.2330959962689701e-22,0.0057495173544618609,0.0023397379378374099,7.3683344831807938e-12,2.1456802720783899e-05,5.2679467348282077e-16,8.3447067084822678e-10,9.9703169459737584e-06,9.66506615333887e-11,3.3700211852067496e-10,1.3325553561215952e-07,7.4151690765315329e-22,5.6740043646172046e-18
1.290294767511001e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32943996959512384,0.11291050490681914,0.021648318997027675,2.4764313627868717e-18,2.9904160129161189e-12,9.1580173889853469e-06,9.4328635574916426e-12,9.4521107376000259e-16,1.9912086921147877e-25,1.1752984838171769e-08,2.402793516481998e-30,2.3900995720117609e-08,4.8546615708564159e-23,1.6090305188480616e-21,2.6442266868346056e-22,4.6897677676406898e-25,1.0320227385411702e-14,1.2497887705148523e-22,0.0057494216571854235,0.0023464969425476107,7.3886248157407923e-12,2.151270643624037e-05,5.2838132034039553e-16,8.4136869654431843e-10,1.002651489572975e-05,9.7184238352340798e-11,3.3988764681287845e-10,1.3449798108282119e-07,7.5004188494519377e-22,5.7376148941611098e-18
1.2941527569113875e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32943319476488631,0.11291054471565155,0.021644940159366459,2.5122101154837293e-18,3.0270349825462156e-12,9.2415800286375589e-06,9.5302134783277214e-12,9.5359759552328693e-16,2.0262517330141514e-25,1.1788173159390023e-08,2.4424403427712837e-30,2.3998041243048429e-08,4.9059703567087023e-23,1.6336996433224349e-21,2.6831553252958487e-22,4.7527675392711747e-25,1.0411955183107263e-14,1.2666582231154729e-22,0.0057493254519202612,0.0023532546143000396,7.4089111871393045e-12,2.1568460330729719e-05,5.2996893710045428e-16,8.4829845666452697e-10,1.0082866191140593e-05,9.7718556863320631e-11,3.4278928616123381e-10,1.3574615535471779e-07,7.5863911904086043e-22,5.8017135569095883e-18
1.298010746311774e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32942642175098069,0.11291058486526592,0.021641561987987525,2.5483980788029089e-18,3.0639499737389438e-12,9.3255180129699328e-06,9.6282576219900302e-12,9.6203433378669129e-16,2.0617771925666835e-25,1.1823369668136074e-08,2.4826253798492526e-30,2.4095044728594917e-08,4.9576732023756654e-23,1.6586609486301084e-21,2.7225159704541222e-22,4.8164164571547783e-25,1.0504135336619734e-14,1.2837057129505379e-22,0.0057492287525069234,0.0023600109534699962,7.4291935977583537e-12,2.1624065547355102e-05,5.3155752772564474e-16,8.5525999640745524e-10,1.0139370795905332e-05,9.8253616041015082e-11,3.4570707800227916e-10,1.3700004839304725e-07,7.6730900264786064e-22,5.8663024866598556e-18
1.3018687357121603e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32941965053846411,0.11291062534222546,0.02163818448270359,2.5849987013951272e-18,3.1011620490443653e-12,9.4098307095547409e-06,9.7269986303181446e-12,9.7052145011474058e-16,2.0977898451544732e-25,1.1858574331763665e-08,2.5233543859002548e-30,2.4192005094249747e-08,5.0097719895640184e-23,1.6839168260847532e-21,2.7623116997851257e-22,4.8807191430504913e-25,1.0596767942565704e-14,1.3009326053993082e-22,0.0057491315724185104,0.0023667659604320319,7.4494720479922579e-12,2.1679523227201559e-05,5.3314709619802967e-16,8.6225336133554087e-10,1.0196028673727481e-05,9.8789414912663615e-11,3.4864106374495803e-10,1.3825965017083413e-07,7.7605192937878259e-22,5.9313838227271789e-18
1.3057267251125468e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32941288111275502,0.11291066613345098,0.021634807643327727,2.6220154505196682e-18,3.1386722706181917e-12,9.4945174870800149e-06,9.8264391451628685e-12,9.790591061286613e-16,2.1342944951539406e-25,1.1893787117063233e-08,2.564633164095359e-30,2.4288921273911921e-08,5.0622686027730703e-23,1.7094696771644424e-21,2.8025455985177528e-22,4.9456802362703034e-25,1.0689853095536228e-14,1.3183402723502746e-22,0.005749033924770411,0.0023735196355599685,7.469746538247355e-12,2.1734834509105352e-05,5.3473764651909793e-16,8.6927859737069485e-10,1.0252839788315137e-05,9.9325952556849158e-11,3.5159128477063591e-10,1.3952495067088348e-07,7.8486829374993747e-22,5.9969597099501317e-18
1.3095847145129332e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3294061134596229,0.11291070722621158,0.021631431469673341,2.6594518120866235e-18,3.1764817002645451e-12,9.5795777154599934e-06,9.9265818083736973e-12,9.8764746350503921e-16,2.1712959770606913e-25,1.1929007990271916e-08,2.6064675628049357e-30,2.4385792217772291e-08,5.1151649292821071e-23,1.7353219135104642e-21,2.8432207596059755e-22,5.0113043936792109e-25,1.0783390888158893e-14,1.3359300922107884e-22,0.0057489358223297964,0.0023802719792269098,7.4900170689417526e-12,2.1790000529429917e-05,5.3632918270976968e-16,8.7633575078988323e-10,1.0309804103381115e-05,9.9863228102301039e-11,3.5455778243311682e-10,1.4079593988768336e-07,7.9375849118006406e-22,6.0630322986937606e-18
1.3134427039133196e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32939934756517963,0.1129107486081153,0.021628055961554225,2.6973112906990692e-18,3.2145913994781774e-12,9.6650107659423739e-06,1.0027429261786454e-11,9.9628668397447754e-16,2.2087991556149077e-25,1.19642369170835e-08,2.6488634758114257e-30,2.4482616892197834e-08,5.1684628591379277e-23,1.7614759569261487e-21,2.8843402837011291e-22,5.0775962896951725e-25,1.0877381411158504e-14,1.3537034499166496e-22,0.0057488372775248439,0.0023870229918052607,7.5102836405050481e-12,2.1845022421848224e-05,5.3792170881039673e-16,8.8342486822064415e-10,1.0366921582643073e-05,1.0040124072671077e-10,3.5754059805866203e-10,1.4207260782925572e-07,8.0272291798915264e-22,6.129603744852729e-18
1.317300693313706e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32939258341587091,0.11291079026710016,0.021624681118784496,2.7355974096951914e-18,3.253002429486152e-12,9.7508160112124329e-06,1.0128984147211009e-11,1.0049769293202612e-15,2.2468089259273004e-25,1.1999473862658285e-08,2.6918268425222973e-30,2.4579394279614613e-08,5.2221642851424903e-23,1.7879342393757141e-21,2.9259072791245946e-22,5.1445606162889504e-25,1.097182475341645e-14,1.3716617369416521e-22,0.0057487383024537207,0.0023937726736667359,7.5305462533780739e-12,2.1899901317131571e-05,5.3951522888075154e-16,8.9054599663654586e-10,1.0424192189823642e-05,1.0093998965555908e-10,3.6053977294600581e-10,1.4335494451895613e-07,8.1176197139721703e-22,6.196676209853092e-18
1.3211586827140925e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32938582099846697,0.11291083219142546,0.021621306941178607,2.774313711190342e-18,3.2917158512889732e-12,9.8369928254940147e-06,1.0231249106419122e-11,1.0137183613770174e-15,2.2853302136055662e-25,1.2034718791632826e-08,2.7353636481831743e-30,2.4676123378389505e-08,5.2762711028406832e-23,1.814699202983125e-21,2.9679248618408447e-22,5.2122020829838981e-25,1.106672100202877e-14,1.3898063513070844e-22,0.0057486389088933455,0.002400521025182381,7.550804908012679e-12,2.1954638342944706e-05,5.4110974700001826e-16,8.9769918335259474e-10,1.0481615888650524e-05,1.0147947416095733e-10,3.6355534836637376e-10,1.4464293999722388e-07,8.2087604952303037e-22,6.264251860652808e-18
1.325016672114479e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32937906030005526,0.11291087436966328,0.021617933428551346,2.8134637561190431e-18,3.3307327257011748e-12,9.923540584647465e-06,1.0334226781132361e-11,1.022511142029384e-15,2.3243679748813674e-25,1.2069971668129667e-08,2.7794799240911445e-30,2.4772803202710826e-08,5.3307852105082332e-23,1.8417733000309641e-21,3.0103961554308976e-22,5.2805254168556577e-25,1.1162070242362878e-14,1.4081386975911927e-22,0.0057485391083078961,0.0024072680467225782,7.5710596048714383e-12,2.2009234623647132e-05,5.4270526726676771e-16,9.0488447602058822e-10,1.0539192642856635e-05,1.0201969356049984e-10,3.6658736556349805e-10,1.4593658432328187e-07,8.300655513829707e-22,6.3323328697422788e-18
1.3288746615148654e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32937230130803136,0.11291091679069003,0.021614560580717822,2.8530511242769277e-18,3.3700541133913397e-12,1.0010458666264541e-05,1.043791981301015e-11,1.0313554332106805e-15,2.3639271967378127e-25,1.2105232455766902e-08,2.8241817478082504e-30,2.4869432782467849e-08,5.3857085091397086e-23,1.8691589929593222e-21,3.0533242910661202e-22,5.3495353625317735e-25,1.1257872558113037e-14,1.426660186938597e-22,0.0057484389118571027,0.0024140137386570678,7.5913103444274523e-12,2.2063691280100554e-05,5.4430179379893517e-16,9.1210192262442546e-10,1.05969224161802e-05,1.0256064721613075e-10,3.6963586575363662e-10,1.4723586757678815e-07,8.3933087688973534e-22,6.4009214151428409e-18
1.3327326509152518e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32936554401009172,0.11291095944367864,0.021611188397493451,2.8930794143626218e-18,3.4096810749215684e-12,1.0097746449760352e-05,1.0542330843637927e-11,1.0402513969015775e-15,2.4040128970374053e-25,1.2140501117667747e-08,2.869475243375143e-30,2.4966011163129238e-08,5.4410429024366732e-23,1.8968587543646931e-21,3.0967124074824246e-22,5.4192366821912236e-25,1.1354128031354511e-14,1.4453722370696698e-22,0.0057483383304043267,0.0024207581013549521,7.6115571271640837e-12,2.2118009429482379e-05,5.4589933073378686e-16,9.1935157147537392e-10,1.0654805172364876e-05,1.0310233453302317e-10,3.7270089012558845e-10,1.4854077985943848e-07,8.4867242685118029e-22,6.4700196804054694e-18
1.3365906403156382e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32935878839422589,0.11291100231809037,0.021607816878693984,2.9335522440195651e-18,3.4496146707863781e-12,1.0185403316462335e-05,1.064746251451539e-11,1.0491991951287732e-15,2.4446301246504847e-25,1.2175777616469946e-08,2.9153665815249219e-30,2.5062537405620605e-08,5.4967902967959274e-23,1.9248750669988928e-21,3.1405636509548155e-22,5.489634155563891e-25,1.1450836742596493e-14,1.4642762722898721e-22,0.0057482373745244035,0.0024275011351847183,7.631799953574744e-12,2.217219018510518e-05,5.4749788222788412e-16,9.2663347120729408e-10,1.0712840875159855e-05,1.0364475495847219e-10,3.7578247984071185e-10,1.4985131129652146e-07,8.5809060296904487e-22,6.5396298546076098e-18
