Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50)
4.986963086921092e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33577294558162196,0.11697159906573,0.022773541293672175,0.0,4.1543202288030913e-19,3.449383639572345e-11,2.3061266797028084e-09,3.7847568567647019e-16,1.0549191214858894e-29,1.024520004461876e-09,6.2116276522135906e-34,4.9531815836006778e-10,3.0269241716726469e-24,5.8722006496710892e-23,4.0072524524138442e-22,4.9317161583884688e-24,1.798189139022964e-19,4.0692750418360795e-25,0.0016983145643635999,9.6050491849956221e-05,8.0723216474266436e-10,3.9596423204849674e-14,2.0349266562934533e-07,5.5904464946958272e-14,4.6635388084292884e-11,4.8214552783969043e-08,7.4610956732781288e-13,2.3487564380768117e-13,1.9042304286777612e-15
5.120394849008129e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33573257138353207,0.11693378546920534,0.022772264299010685,0.0,4.6645018290656583e-19,3.7732895347909082e-11,2.5083212823267877e-09,3.950640581596595e-16,1.2287633316562625e-29,1.0558958216871652e-09,6.9876003118962527e-34,5.0833569219579752e-10,3.2234656956963389e-24,6.4392912211971555e-23,4.5480702101794884e-22,5.504573411947377e-24,1.9516679046419707e-19,4.4428190509711881e-25,0.0017361263625915177,9.8604278930628222e-05,8.1667067187624366e-10,4.1964893376551855e-14,2.105406926044858e-07,5.655914979141339e-14,4.9801567772642157e-11,4.9766628372173504e-08,7.9128639140472536e-13,2.6054983037364949e-13,2.0710455840195981e-15
5.253826611095167e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33569254844304869,0.11689632243208191,0.022770987681689562,0.0,5.2233288986684213e-19,4.1192347817890159e-11,2.7224122736403386e-09,4.1204106109634004e-16,1.4256768907643101e-29,1.087468990003852e-09,7.8383284132086482e-34,5.2134527710826201e-10,3.4278055478159975e-24,7.0468803870110072e-23,5.1450892034256539e-22,6.1267757627876279e-24,2.1141839397366289e-19,4.8403245461442625e-25,0.0017735875810162775,0.00010115729943259601,8.2610292489951955e-10,4.4416836181435815e-14,2.1766918460413031e-07,5.7213490550106339e-14,5.3100151557317978e-11,5.1326884522551006e-08,8.3794678461530207e-13,2.8829410107060221e-13,2.2476561923479863e-15
5.387258373182204e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33565287350467676,0.11685920670353762,0.02276971143895825,0.0,5.8342103991495257e-19,4.4882060763419713e-11,2.9487697122388004e-09,4.2941095961280718e-16,1.6480148904025124e-29,1.1192393167787949e-09,8.7690630417139546e-34,5.3434722684610021e-10,3.6400897363235151e-24,7.6969382956840551e-23,5.8024722201364813e-22,6.8011677007058502e-24,2.2860497342252349e-19,5.2627325454152776e-25,0.0018107014704765083,0.00010370955848691419,8.3552900590382781e-10,4.695339286987379e-14,2.2487805325736709e-07,5.7867497601388212e-14,5.653335503991833e-11,5.2894932510644661e-08,8.8609757675097156e-13,3.1822019757182327e-13,2.4343653215284289e-15
5.520690135269242e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33561354334318877,0.1168224350629644,0.022768435568092382,0.0,6.5007162683679492e-19,4.8812146218247412e-11,3.1877643788077749e-09,4.4717801422173553e-16,1.8983034021589183e-29,1.1512066110213267e-09,9.7853027654739088e-34,5.4734185379505478e-10,3.8604652259332139e-24,8.3914915006116265e-23,6.524568081665079e-22,7.5306795183429313e-24,2.4675818872426018e-19,5.7110015796118107e-25,0.0018474712515965871,0.00010626106117150786,8.449489958927832e-10,4.9575702839393939e-14,2.3216721064524896e-07,5.8521181391638953e-14,6.0103356394636745e-11,5.4470383155316326e-08,9.3574497770558263e-13,3.5044320103265527e-13,2.6314765508332869e-15
5.654121897356279e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33557455476334141,0.11678600431968615,0.022767160066393562,0.0,7.2265817953267502e-19,5.2992963633250574e-11,3.43976760578698e-09,4.6534648094010733e-16,2.1792469166471992e-29,1.1833706833607233e-09,1.0892800569307242e-33,5.603294689870497e-10,4.089079925608784e-24,9.1326236241098078e-23,7.315914111191936e-22,8.318327397453979e-24,2.6591010972977206e-19,6.1861078059407536e-25,0.0018839001150687423,0.00010881181251185595,8.5436297479553827e-10,5.2284903295700932e-14,2.3953656928581479e-07,5.9174552421032297e-14,6.3812294036153095e-11,5.6052846988284965e-08,9.8689457190298557e-13,3.8508156634127541e-13,2.8392938316618248e-15
5.787553659443317e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33553590459959609,0.1167499113126792,0.022765884931189074,0.0,8.0157120434705884e-19,5.7435122207538736e-11,3.7051511077254493e-09,4.8392061140490168e-16,2.4937358734698631e-29,1.2157313460239718e-09,1.2097570887789235e-33,5.7331038210914398e-10,4.3260826766099189e-24,9.9224760206189414e-23,8.1812384783131917e-22,9.1672134563738458e-24,2.8609321524780935e-19,6.6890451201579e-25,0.0019199912219325015,0.00011136181748166819,8.6377102148002805e-10,5.508212961390922e-14,2.4698604211739745e-07,5.9827621249249768e-14,6.7662266189079095e-11,5.7641934421098578e-08,1.0395513286162029e-12,4.2225715645679862e-13,3.058121349685789e-15
5.920985421530354e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33549758971584032,0.1167141529102956,0.022764610159831635,0.0,8.8721863432450687e-19,6.2149483209413741e-11,3.9842868124438767e-09,5.0290465298667018e-16,2.8448542771708034e-29,1.2482884128138379e-09,1.3405896737074479e-33,5.8628490151236231e-10,4.5716232407549597e-24,1.0763248448022833e-22,9.1254624191748551e-22,1.0080525758902009e-23,3.0734039207236533e-19,7.2208252673213326e-25,0.0019557477038515043,0.00011391108100355657,8.7317321376727315e-10,5.7968515422204239e-14,2.5451554248286787e-07,6.0480398512412694e-14,7.1655329706880453e-11,5.9237255912100954e-08,1.0937196015121026e-12,4.6209527681627468e-13,3.2882633871766724e-15
6.054417183617392e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33545960700511335,0.11667872600998881,0.02276333574969917,0.0,9.8002628052965897e-19,6.7147162287513142e-11,4.277546693139774e-09,5.2230284890100248e-16,3.2358873942168466e-29,1.2810416990872255e-09,1.4824336945620386e-33,5.9925333422040661e-10,4.8258522888959452e-24,1.1657199726275079e-22,1.0153702331710669e-21,1.1061538284853782e-23,3.2968493401122427e-19,7.7824779511543487e-25,0.0019911726633877157,0.00011645960794970034,8.8256962844545537e-10,6.0945192098602857e-14,2.6212498411552629e-07,6.1132894899424807e-14,7.5793497428139741e-11,6.0838422133966388e-08,1.1494031215122724e-12,5.0472470979355954e-13,3.530024185763401e-15
6.187848945704429e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33542195338933362,0.11664362753804215,0.022762061698194554,0.0,1.0804382875744626e-18,7.2439531771991838e-11,4.5853026014921162e-09,5.4211943831787543e-16,3.6703295260406381e-29,1.3139910217338468e-09,1.6359733483886855e-33,6.1221598593824624e-10,5.0889213896024862e-24,1.2606648392749938e-22,1.127127174562365e-21,1.211361086254769e-23,3.5316054091806464e-19,8.3750509420430662e-25,0.0020262691742730455,0.00011900740314250521,8.9196034128304942e-10,6.4013289183905405e-14,2.6981428112270836e-07,6.1785121155258588e-14,8.0078738004901347e-11,6.2445044137784098e-08,1.2066050099742957e-12,5.5027774919438664e-13,3.78370781103632e-15
6.321280707791467e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33538462581902834,0.11660885444929971,0.022760788002745353,0.0,1.1889175975315963e-18,7.8038222965479231e-11,4.9079261018677569e-09,5.6235865646893521e-16,4.1518918531776886e-29,1.3471361991551851e-09,1.8019218893087109e-33,6.2517316106059137e-10,5.360982998050996e-24,1.3613973372020914e-22,1.2483683166807047e-21,1.3240189063520046e-23,3.7780131773274189e-19,8.9996101836935027e-25,0.002061040281678422,0.00012155447135525625,9.0134542704181023e-10,6.7173934614349428e-14,2.7758334797009677e-07,6.2437088112246681e-14,8.4512975204708919e-11,6.4056733516618299e-08,1.2653277808629788e-12,5.9889023477323124e-13,4.0496180176869455e-15
6.454712469878504e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3353476212730675,0.11657440372689985,0.022759514660803604,0.0,1.3059464150493698e-18,8.3955128424278506e-11,5.2457883067825582e-09,5.8302473475278932e-16,4.6845103455342503e-29,1.3804770512437331e-09,1.9810223813065034e-33,6.3812516268024954e-10,5.6421904451157999e-24,1.4681614629840573e-22,1.3796649796054251e-21,1.4444804059778523e-23,4.0364177352148068e-19,9.6572398984724408e-25,0.0020954890024803279,0.00012410081731276473,9.1072495949008576e-10,7.0428254003674913e-14,2.8543209946858829e-07,6.3088806653504301e-14,8.9098084837736833e-11,6.5673102570239542e-08,1.3255733313327749e-12,6.5070158675872717e-13,4.3280581150245398e-15
6.588144231965542e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33531093675839752,0.11654027238201108,0.02275824166984558,0.0,1.4320266753912345e-18,9.0202404229667861e-11,5.5992597136616061e-09,6.0412190083833609e-16,5.2723537338277063e-29,1.4140133993625254e-09,2.1740484609373168e-33,6.5107229259636575e-10,5.9326979266587753e-24,1.58120738188832e-22,1.5216087121998884e-21,1.5731072443927657e-23,4.3071682051885288e-19,1.0349042691456087e-24,0.0021296183255248282,0.00012664644569200862,9.2009901141596601e-10,7.3777371079543006e-14,2.9336045075822918e-07,6.3740287708369887e-14,9.3835894789809243e-11,6.7293764465464799e-08,1.3873429576957808e-12,7.0585484037542454e-13,4.6193308347181991e-15
6.721575994052579e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33527456930977984,0.11650645745357065,0.022756969027371506,0.0,1.5676805230631767e-18,9.6792472248813254e-11,5.9687100429774225e-09,6.256543787661408e-16,5.9198315372482794e-29,1.4477450663249512e-09,2.3818051099624405e-33,6.6401485132254906e-10,6.2326604930142133e-24,1.7007914948067042e-22,1.6748114388249193e-21,1.7102696012520421e-23,4.5906177317988308e-19,1.107613965320989e-24,0.0021634312118891121,0.00012919136112276704,9.2946765463996239e-10,7.7222408156334618e-14,3.0136831729235002e-07,6.4391542308330416e-14,9.8728185033468965e-11,6.8918333395190791e-08,1.4506373609852882e-12,7.6449668035059308e-13,4.9237381995086936e-15
6.8550077561396166e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33523851598953053,0.11647295600802533,0.022755696730905408,0.0,1.7134507908767616e-18,1.0373802238594313e-10,6.3545080779424076e-09,6.4762638904790336e-16,6.6316021424020013e-29,1.4816718763748435e-09,2.6051294379189026e-33,6.7695313809488616e-10,6.5422340386656174e-24,1.827176503346775e-22,1.8399055934851747e-21,1.8563461513009861e-23,4.8871234723099111e-19,1.1839670461322841e-24,0.0021969305951405798,0.00013173556818824793,9.3883096002752928e-10,8.0764485147793313e-14,3.0945561482551724e-07,6.5042581534504232e-14,1.0377668399569375e-10,7.0546424739572886e-08,1.5154566344682865e-12,8.2677747539566688e-13,5.2415813921864077e-15
6.988439518226654e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33520277388726361,0.11643976513907496,0.02275442477799481,0.0,1.8699014795789396e-18,1.110520148237178e-10,6.7570215057920824e-09,6.7004214876406514e-16,7.4125809286101199e-29,1.5157936551668424e-09,2.8448914746308027e-33,6.898874508798442e-10,6.8615752921112724e-24,1.9606314731823049e-22,2.0175442414334894e-21,2.0117240354695046e-23,5.1970465871987911e-19,1.2640793480718902e-24,0.0022301193815934804,0.00013427907142571021,9.4818899750161956e-10,8.4404719966957552e-14,3.1762225939790998e-07,6.569341649436426e-14,1.0898306866993107e-10,7.2177655221875164e-08,1.5818002821932096e-12,8.9285131265273158e-13,5.5731606271031741e-15
7.1218712803136915e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33516734011963556,0.11640688196741798,0.022753153166210519,0.0,2.0376182512226506e-18,1.1874768225395385e-10,7.1766167607005389e-09,6.9290587165959059e-16,8.2679484346593464e-29,1.5501102297470295e-09,3.1019949726693237e-33,7.0281808638205989e-10,7.1908418059154047e-24,2.1014319010307271e-22,2.2084011882554188e-21,2.1767988284075577e-23,5.5207522307838382e-19,1.3480685862767977e-24,0.0022630004505631543,0.00013682187532707856,9.5754183605508644e-10,8.8144229367093626e-14,3.2586816731894873e-07,6.634405841750221e-14,1.1434896564490972e-10,7.3811643061817392e-08,1.6496672289029931e-12,9.6287603209715872e-13,5.9187750231810662e-15
7.255303042400729e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3351322118300924,0.11637430364049973,0.022751881893146437,0.0,2.2172089226618836e-18,1.2683853209857429e-10,7.6136588685337997e-09,7.1622176823794162e-16,9.2031585621194795e-29,1.584621428533828e-09,3.3773782197684324e-33,7.1574534005202372e-10,7.5301919469418718e-24,2.2498597797200086e-22,2.4131710764742475e-21,2.3519745025047296e-23,5.8586095418363161e-19,1.4360543643218476e-24,0.0022955766546178648,0.00013936398433955267,9.6688954376281687e-10,9.1984127633673952e-14,3.3419325515644212e-07,6.6994518586447951e-14,1.1987594678565501e-10,7.5448008132494896e-08,1.7190558036114943e-12,1.0370132608881969e-12,6.2787224770354946e-15
7.3887348044877665e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33509738618862023,0.11634202733226308,0.022750610956419282,0.0,2.4093039555441434e-18,1.3533834872091564e-10,8.0685112934792747e-09,7.39994045853284e-16,1.0223946810370141e-28,1.6193270812991666e-09,3.6720148612031897e-33,7.2866950609365178e-10,7.8797848867673223e-24,2.4062036599446682e-22,2.6325694697331957e-21,2.5376633884390541e-23,6.2109916341365396e-19,1.5281581838972984e-24,0.0023278508198282767,0.00014190540286620928,9.7623218779371108e-10,9.5925526837889581e-14,3.4259743972162039e-07,6.7644808274788622e-14,1.2556552918931764e-10,7.7086372111146835e-08,1.7899637603726653e-12,1.1154284476599363e-12,6.6532995388356401e-15
7.522166566574804e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33506286039149702,0.11631005024290103,0.022749340353668414,0.0,2.6145569643144677e-18,1.4426119562603006e-10,8.5415357865365988e-09,7.6422690880096343e-16,1.1336338538506756e-28,1.6542270191499066e-09,3.9869147321376091e-33,7.4159087747175483e-10,8.2397805922708631e-24,2.5707587173191915e-22,2.8673329246017734e-21,2.7342861323021691e-23,6.5782755871978307e-19,1.6245034543728446e-24,0.0023598257460145794,0.00014444613526659838,9.8556983442257471e-10,9.9969538218804403e-14,3.5108063805183426e-07,6.8294938904092203e-14,1.3141917764111174e-10,7.8726358625603541e-08,1.8623882937103976e-12,1.19829089674559e-12,7.0428012902905459e-15
7.655598328661842e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33502863166104696,0.11627836959861214,0.022748070082555576,0.0,2.8336452251574704e-18,1.5362141765109034e-10,9.0330922361088526e-09,7.8892455840628233e-16,1.2546657249327797e-28,1.6893210745095188e-09,4.3231246999488714e-33,7.5450974591939731e-10,8.6103398163973089e-24,2.7438268178967817e-22,3.1182190500707573e-21,2.9422716493495613e-23,6.960842436980063e-19,1.7252155022501748e-24,0.0023915042069912983,0.00014698618585733247,9.9490254904187311e-10,1.0411727052195977e-13,3.5964276740097284e-07,6.894492196336673e-14,1.374382995140075e-10,8.0367593406261845e-08,1.9363260173128452e-12,1.2857738023285795e-12,7.4475212225826554e-15
7.789030090748879e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33499469724539743,0.11624698265135798,0.0227468001407647,0.0,3.0672701747640988e-18,1.6343364314643386e-10,9.543538520752214e-09,8.1409119311160432e-16,1.3861532890640335e-28,1.7246090811000205e-09,4.681729516534742e-33,7.6742640194515563e-10,8.9916240890910919e-24,2.9257165778385007e-22,3.386006554825346e-21,3.1620570744263786e-23,7.3590771664788753e-19,1.8304215805061193e-24,0.0024228889508097914,0.00014952555891266931,1.0042303961733021e-09,1.0836982992112247e-13,3.6828374522553554e-07,6.9594768874279796e-14,1.436242441718601e-10,8.2009704431390045e-08,2.0117729865056652e-12,1.3780542825143769e-12,7.8677511171001504e-15
7.922461852835916e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33496105441823804,0.11621588667862282,0.0227455305260017,0.0,3.3161579325092119e-18,1.7371278614513921e-10,1.0073230363988557e-08,8.3973100856181906e-16,1.5287910169159103e-28,1.7600908739241593e-09,5.0638526806110066e-33,7.8034113484026843e-10,9.3837957083980664e-24,3.1167434304357954e-22,3.6714952823675167e-21,3.3940877091210818e-23,7.7733686965297955e-19,1.9402508778284267e-24,0.0024539826999984758,0.0001520642586650882,1.0135534394791884e-09,1.1272832216590692e-13,3.7700348916585779e-07,7.0244491237017467e-14,1.4997830737650816e-10,8.3652322065399457e-08,2.0887247205995016e-12,1.4753134133174667e-12,8.3037809290251896e-15
8.055893614922954e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33492770047858172,0.11618507898317579,0.022744261235994215,0.0,3.5810598266687329e-18,1.844740485224336e-10,1.06225211914527e-08,8.6584819768819715e-16,1.6833056872315778e-28,1.7957662892478431e-09,5.4706573100056921e-33,7.9325423268568955e-10,9.787017731732387e-24,3.3172296928476287e-22,3.9755062340721195e-21,3.6388169657008524e-23,8.2041098766310898e-19,2.0548345277461453e-24,0.0024847881518007989,0.00015460228930585973,1.0228717417737859e-09,1.1719385057920402e-13,3.8580191703779767e-07,7.0894100756650965e-14,1.5650172539467363e-10,8.5295079205165653e-08,2.1671761756468709e-12,1.5777362625581732e-12,8.7558986707250882e-15
8.189325377009991e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33489463275052883,0.11615455689283506,0.022742992268491444,0.0,3.8627529000054413e-18,1.9573292214621505e-10,1.1191761990481979e-08,8.9244695079066907e-16,1.8504572193339409e-28,1.8316351645828147e-09,5.9033470239568594e-33,8.0616598235903618e-10,1.0201453967305713e-23,3.5275046230747194e-22,4.2988815803005673e-21,3.8967063078840573e-23,8.6516974755396811e-19,2.1743056176565739e-24,0.0025153079784109682,0.0001571396549856083,1.0321853650344453e-09,1.2176751535255405e-13,3.9467894682045472e-07,7.1543608979344811e-14,1.6319567322328706e-10,8.6937611419771621e-08,2.2471217679534225e-12,1.6855119236645139e-12,9.2243902978239405e-15
8.322757139097029e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33486184858303242,0.11612431776023432,0.022741723621263924,0.0,4.1620404449419039e-18,2.0750519101554984e-10,1.1781301171942444e-08,9.1953145561855225e-16,2.0310395055016059e-28,1.8676973386695654e-09,6.3631668354207499e-33,8.1907666954143659e-10,1.0627268965716148e-23,3.7479044865754861e-22,4.642484659667499e-21,4.1682251885068711e-23,9.1165321721336867e-19,2.2987991977507024e-24,0.0025455448272074664,0.00015967635981486891,1.0414943704125949e-09,1.2645041673456025e-13,4.036344966352651e-07,7.2193027659499894e-14,1.700612715899093e-10,8.8579557079264057e-08,2.328555405019509e-12,1.7988335493744731e-12,9.7095395989506017e-15
8.456188901184066e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33482934534966646,0.11609435896259152,0.022740455292103303,0.0,4.4797525500687119e-18,2.1980693338848948e-10,1.239148443458509e-08,9.4710589744975653e-16,2.2258812427586406e-28,1.9039526514604885e-09,6.8514040533970284e-33,8.3198657872428039e-10,1.1064628011694141e-23,3.9787726254010233e-22,5.0071999665589629e-21,4.4538509841426391e-23,9.5990185463620962e-19,2.4284522898390447e-24,0.0025755013209843832,0.00016221240786463655,1.0507988182445966e-09,1.3124365278750874e-13,4.1266848473878876e-07,7.2842368736101508e-14,1.770995804188982e-10,9.0220557494512319e-08,2.4114704511195295e-12,1.9178983853344287e-12,1.021162808521636e-14
8.5762774870624e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33480033048723651,0.11606763358300241,0.022739314065997607,0.0,4.7821545101383261e-18,2.3134472884981973e-10,1.2958583489612117e-08,9.7234524843784595e-16,2.4141442582454454e-28,1.9367474352484861e-09,7.3162131962151704e-33,8.4360506597787936e-10,1.1468258506753179e-23,4.1957938438140562e-22,5.3542427622359164e-21,4.7233764958510871e-23,1.0048685989080961e-18,2.5496662997078513e-24,0.0026022246099513418,0.00016449429289620477,1.0591689738111252e-09,1.3565280559575616e-13,4.2086607130938061e-07,7.3426718946354278e-14,1.835825494479475e-10,9.1696355704457774e-08,2.4873546951310721e-12,2.030133530667745e-12,1.0678221474020174e-14
8.696366072940733e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3347715391933529,0.1160411312921584,0.022738173094173753,0.0,5.1008188073022363e-18,2.4333680123046127e-10,1.3542929884183619e-08,9.979878842795963e-16,2.615312394242817e-28,1.9696984177150276e-09,7.8061180691887386e-33,8.5522335826337023e-10,1.1881495659278704e-23,4.4218386306872311e-22,5.7197945618047718e-21,5.0050806742414319e-23,1.0513282567837314e-18,2.6752747902757553e-24,0.0026287247939414324,0.00016677565211546677,1.0675355288451834e-09,1.4015301363666896e-13,4.2912706735335497e-07,7.4011024362948096e-14,1.9020690853129005e-10,9.317084314305429e-08,2.5644275431364111e-12,2.1473334142334376e-12,1.1158963488346732e-14
8.816454658819067e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3347429696035949,0.1160148502282215,0.022737032375064931,0.0,5.4364083643768086e-18,2.5579549135842093e-10,1.4144769474524762e-08,1.0240368512137975e-15,2.8300653873997566e-28,2.0028054846377082e-09,8.3221486544445223e-33,8.6684166052936533e-10,1.2304461455223274e-23,4.6571722259534615e-22,6.1045439923010307e-21,5.2993277102520995e-23,1.0993111289677388e-18,2.8053817813022656e-24,0.0026550037348010759,0.00016905648841017277,1.0758985256809511e-09,1.4474507494050638e-13,4.3745141350265151e-07,7.4595294006049775e-14,1.9697330805149581e-10,9.4643764945990696e-08,2.6426831105826058e-12,2.2696504648315099e-12,1.1654054195960308e-14
8.9365432446974e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33471461986913026,0.11598878854491962,0.022735891907117705,0.0,5.7896050212486043e-18,2.687333383697908e-10,1.4764346015073408e-08,1.0504951940464428e-15,3.0591078748725788e-28,2.0360685225486225e-09,8.865364994192057e-33,8.7846017696013509e-10,1.2737278342534385e-23,4.9020646644945571e-22,6.5091934612904927e-21,5.6064868130611489e-23,1.1488477698167506e-18,2.9400926075563933e-24,0.0026810632788107219,0.00017133680464346074,1.0842580061441176e-09,1.4942978215232374e-13,4.4583905045412684e-07,7.5179536319227026e-14,2.0388234884458975e-10,9.6114868504758469e-08,2.7221151728895874e-12,2.3972398797206837e-12,1.2163691908707259e-14
9.02997151617239e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3346927148136733,0.11596866325425081,0.022735004801937235,0.0,6.0770161152313013e-18,2.7913846660892556e-10,1.5258795515432382e-08,1.0713647298795055e-15,3.2476514400610242e-28,2.0620547892519276e-09,9.3074844092929923e-33,8.8749959845091143e-10,1.3080899603728243e-23,5.0993767563813908e-22,6.8382303024554072e-21,5.8546248454143357e-23,1.1884813716494817e-18,3.0481493374245568e-24,0.0027011868939121448,0.0001731105204881731,1.0907592312495851e-09,1.5313904406658697e-13,4.5240832290483677e-07,7.563406014147534e-14,2.0935656413859804e-10,9.7257961183726728e-08,2.7847224376326018e-12,2.5002513903625542e-12,1.2570374431274981e-14
9.12339978764738e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33467094086434229,0.1159486687851318,0.022734117847126461,0.0,6.37584663554001e-18,2.898474058694982e-10,1.5764239849419133e-08,1.0924853256690305e-15,3.445640014923101e-28,2.088135340372932e-09,9.7672448524080183e-33,8.9653936818821914e-10,1.3430615939057383e-23,5.3027723288163328e-22,7.1800883184454031e-21,6.1109828869725562e-23,1.2290886867580133e-18,3.1591079637833197e-24,0.0027211796776580293,0.00017488392459789843,1.0972583722533746e-09,1.5690523793145149e-13,4.5901583997046728e-07,7.6088576989182071e-14,2.1491771454756938e-10,9.8399684905263616e-08,2.8480346804817459e-12,2.6066252729845351e-12,1.2986072626648045e-14
9.21682805912237e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3346492971697998,0.1159288042874035,0.022733231041970371,0.0,6.6864421697535627e-18,3.0086631268846574e-10,1.6280790997870349e-08,1.1138584135147871e-15,3.6534377921089102e-28,2.1143101234059497e-09,1.024518453553044e-32,9.0557958137114842e-10,1.3786485579549436e-23,5.5123846501987545e-22,7.535115484765751e-21,6.3757409931367624e-23,1.2706844205602535e-18,3.2730197516251242e-24,0.0027410424802112908,0.00017665701829067389,1.1037554482263003e-09,1.6072873504031195e-13,4.6566157377951282e-07,7.6543091125938791e-14,2.2056603040554827e-10,9.9539923699985343e-08,2.9120485495783728e-12,2.7164381314486639e-12,1.3410877544780135e-14
9.30091350344986e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33462992851339163,0.11591103666679078,0.022732433044697506,0.0,6.9763287918802494e-18,3.1105349928718115e-10,1.6755275215417212e-08,1.1333112565352932e-15,3.849151521931952e-28,2.1379479532376484e-09,1.0691327800048146e-32,9.1371623084201029e-10,1.4112077591679358e-23,5.706462659866795e-22,7.8661911801725058e-21,6.6213555907472459e-23,1.3089779073136705e-18,3.3781080776049113e-24,0.002758808566788902,0.00017825253829008606,1.1096010666186749e-09,1.642191838236829e-13,4.7167538649281122e-07,7.6952154523519342e-14,2.2572422274111546e-10,1.0056477388690042e-07,2.9702581184631152e-12,2.8182741791440576e-12,1.38010628940124e-14
9.376590403344603e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33461258583823311,0.1158951347290926,0.022731714949878024,0.0,7.2458357794059961e-18,3.2044474539361087e-10,1.7190146459661842e-08,1.1509955324335197e-15,4.0325769399281745e-28,2.1592871928844991e-09,1.1106165534679263e-32,9.2103964525661947e-10,1.440944758810194e-23,5.8856142009590559e-22,8.1737394379930812e-21,6.8484626419827143e-23,1.3441457891694749e-18,3.4748000749466767e-24,0.0027747091170720328,0.00017968829300139458,1.1148607174045001e-09,1.6740075555770951e-13,4.771142488559365e-07,7.7320314971759971e-14,2.3042724056263291e-10,1.0148596216671422e-07,3.0231281633053363e-12,2.9124094107065559e-12,1.4158653156131563e-14
9.452267303239345e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33459532712764539,0.11587931657209805,0.022730996951991173,0.0,7.5237005634724587e-18,3.3005055182744849e-10,1.7632501128000177e-08,1.1688480131658099e-15,4.2231179550319481e-28,2.1806881655947915e-09,1.15339264696885e-32,9.283635189819683e-10,1.4710958838870772e-23,6.0690874449965444e-22,8.490563013931447e-21,7.0814069150595385e-23,1.3799886213903968e-18,3.5735223955797897e-24,0.002790525880227115,0.00018112384636352112,1.1201190466495659e-09,1.7062058559886447e-13,4.825781356900349e-07,7.7688480960147287e-14,2.3518781720656004e-10,1.024059730103946e-07,3.0764523003374869e-12,3.0089405776167356e-12,1.452237784978638e-14
9.527944203134088e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33457815193975049,0.11586358175454037,0.022730279050665998,0.0,7.8101211792177471e-18,3.3987433390838046e-10,1.808239702813053e-08,1.1868694589332595e-15,4.4209871903136679e-28,2.2021508439666742e-09,1.1974919623830763e-32,9.3568790208443047e-10,1.5016642601643989e-23,6.2569567108383646e-22,8.8168563759503677e-21,7.320287472663145e-23,1.4165143958407834e-18,3.6743032249847171e-24,0.0028062592975228208,0.00018255919906056195,1.1253760641499605e-09,1.7387887054304844e-13,4.8806703219678067e-07,7.8056654431815852e-14,2.4000604784440637e-10,1.0332474658718194e-07,3.1302285702839429e-12,3.1079104011431229e-12,1.4892283947062548e-14
