Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(40),HX(39),CH3X(38),CH2X(175),CHX(176)
2.0744764481017216e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33678110790122312,0.1178877228600239,0.022821567693054285,0.0,7.8388892793039132e-26,5.1345777198874628e-11,0.0,6.1516304034480731e-10,0.0,7.6440716614943915e-07,8.1198640553038744e-26,3.1767554188134674e-10,1.7494714148947584e-18,7.8265406505136743e-30,0.0,0.0,6.6435188220919434e-23,7.2779109641039068e-20,0.0007788394278165512,4.9777663279637519e-06,1.8508624608834176e-06,3.9773550137865853e-11,7.872023982802224e-07
2.0958863578700937e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33677356069528047,0.11788022366899296,0.022821567693054285,0.0,8.2772807438390883e-26,5.3142597340924179e-11,0.0,6.2903942429211326e-10,0.0,7.7723259372214229e-07,8.6454873181535303e-26,3.2225614335515231e-10,1.8111794938263576e-18,8.4073669610675371e-30,0.0,0.0,6.9454076368152059e-23,7.6194029919922811e-20,0.00078630418784352116,5.0386344198908558e-06,1.8592174590205031e-06,4.0162343798719734e-11,8.0042483498144202e-07
2.1172962676384658e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33676602460629512,0.11787273563862063,0.022821567693054285,0.0,8.7354615898113699e-26,5.4983289080207755e-11,0.0,6.4304013597337948e-10,0.0,7.9011461273933591e-07,9.1986125939894041e-26,3.2686579481346618e-10,1.8743146446602828e-18,9.024573529519013e-30,0.0,0.0,7.2578018976673363e-23,7.9728689491966884e-20,0.00079375780411743775,5.0996030533844651e-06,1.8674399285080284e-06,4.0553204162368394e-11,8.13706052607953e-07
2.138706177406838e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33675849961865012,0.11786525875229108,0.022821567693054285,0.0,9.2141153804736195e-26,5.6868454720283027e-11,0.0,6.5716374451156098e-10,0.0,8.0305230512708203e-07,9.7803331190752257e-26,3.3150453729418727e-10,1.9388913313414934e-18,9.6800215556535825e-30,0.0,0.0,7.5809565574548988e-23,8.3385839759731015e-20,0.00080120029329222857,5.1606703083777613e-06,1.8755316925090645e-06,4.0946180266823182e-11,8.2704511077754653e-07
2.16011608717521e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33675098571673795,0.11785779299341211,0.022821567693054285,0.0,9.7139421151627316e-26,5.879869775241748e-11,0.0,6.714088205147888e-10,0.0,8.1604476545506588e-07,1.0391771305612316e-25,3.3617241086274532e-10,2.0049239109280626e-18,1.0375646110667943e-29,0.0,0.0,7.915130041657573e-23,8.7168259769150969e-20,0.00080863167199689159,5.2218342920830635e-06,1.8834945498923368e-06,4.1341320323462234e-11,8.4044108208466198e-07
2.181525996943582e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33674348288495987,0.11785033834541508,0.022821567693054285,0.0,1.0235658449730988e-25,6.0774622813572942e-11,0.0,6.857739365892055e-10,0.0,8.2909110076807438e-07,1.1034079097076824e-25,3.408694546260504e-10,2.0724266331916242e-18,1.1113458208197742e-29,0.0,0.0,8.2605842549591636e-23,9.1078756004111303e-20,0.0008160519568355299,5.2830931386258622e-06,1.8913302755537603e-06,4.1738671729743446e-11,8.5389305192701878e-07
2.202935906711954e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33673599110772678,0.1178428947917549,0.022821567693054285,0.0,1.0779997917334726e-25,6.2796835645036108e-11,0.0,7.0025766783029582e-10,0.0,8.421904304197013e-07,1.1708438320199582e-25,3.4559570674625667e-10,2.1414136402608144e-18,1.1895546907877412e-29,0.0,0.0,8.6175845875369707e-23,9.5120162180292944e-20,0.00082346116438739134,5.3444450086836249e-06,1.8990406207335787e-06,4.213828098002106e-11,8.6740011833465049e-07
2.2243458164803263e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33672851036945883,0.11783546231591008,0.022821567693054285,0.0,1.134771114956491e-25,6.4865943051689646e-11,0.0,7.1485859229339059e-10,0.0,8.5534188590825447e-07,1.2416061033540582e-25,3.5035120445433896e-10,2.2118989663062033e-18,1.2724081451455671e-29,0.0,0.0,8.9863999211132353e-23,9.9295339038376898e-20,0.00083085931120690376,5.4058880891290765e-06,1.9066273133291792e-06,4.2540193771479244e-11,8.8096139180101136e-07
2.2457557262486984e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33672104065458597,0.11782804090138262,0.022821567693054285,0.0,1.1939566097904553e-25,6.6982552861918797e-11,0.0,7.2957529144400411e-10,0.0,8.6854461071483012e-07,1.3158189872613018e-25,3.5513598406348785e-10,2.2838965372652407e-18,1.3601313431485821e-29,0.0,0.0,9.3673026347724122e-23,1.0360717413668205e-19,0.00083824641382371267,5.4674205926780945e-06,1.9140920582036464e-06,4.2944455045143378e-11,8.9457599511638554e-07
2.2671656360170705e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33671358194754814,0.11782063053169806,0.022821567693054285,0.0,1.2556348255498106e-25,6.9147273888148384e-11,0.0,7.4440635058864446e-10,0.0,8.8179776014353015e-07,1.3936098391514491e-25,3.5995008098232426e-10,2.3574201706057999e-18,1.452957899260555e-29,0.0,0.0,9.7605686105479052e-23,1.0805858164331296e-19,0.00084562248874271771,5.5290407575423224e-06,1.9214365374901231e-06,4.3351108849953015e-11,9.0824306320368017e-07
2.2885755457854426e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33670613423279494,0.11781323119040538,0.022821567693054285,0.0,1.3198860879218208e-25,7.1360715888005057e-11,0.0,7.593503592867198e-10,0.0,8.9510050116378772e-07,1.4751091401025922e-25,3.6479352972793549e-10,2.4324835751269525e-18,1.5511301065416592e-29,0.0,0.0,1.0166477238781962e-22,1.1265250212788935e-19,0.00085298755244410948,5.5907468470859881e-06,1.9286624108920283e-06,4.3760198458640712e-11,9.2196174295614471e-07
2.3099854555538147e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33669869749478643,0.11780584286107709,0.022821567693054285,0.0,1.38679252120154e-25,7.3623489526098868e-11,0.0,7.7440591174414568e-10,0.0,9.0845201225477793e-07,1.5604505303141185e-25,3.6966636393873582e-10,2.5091003507956343e-18,1.6548991632970606e-29,0.0,0.0,1.0585311423262268e-22,1.1739190235292862e-19,0.00086034162138340744,5.6525371494871842e-06,1.9357713159792128e-06,4.4171766455893653e-11,9.3573119307726154e-07
2.331395365322187e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33669127171799301,0.1177984655273092,0.022821567693054285,0.0,1.4564380705536697e-25,7.5936206336419156e-11,0.0,7.8957160718923907e-10,0.0,9.2185148325187985e-07,1.6497708421993232e-25,3.7456861638715347e-10,2.5872839886179295e-18,1.7645254029863272e-29,0.0,0.0,1.1017357586138922e-22,1.2227977506494815e-19,0.00086768471199149427,5.7144099774037628e-06,1.9427648684801003e-06,4.4585854543461154e-11,9.495505839230411e-07
2.352805275090559e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33668385688689551,0.11779109917272104,0.022821567693054285,0.0,1.5289085242999092e-25,7.829947868533939e-11,0.0,8.0484605023146835e-10,0.0,9.3529811519516709e-07,1.7432101331144846e-25,3.7950031899214635e-10,2.667047870543719e-18,1.8802785273934848e-29,0.0,0.0,1.1462905672625268e-22,1.2731913878535307e-19,0.00087501684067465527,5.7763636676432477e-06,1.9496446625698697e-06,4.5002503654584386e-11,9.6341909734609627e-07
2.374215184858931e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33667645298598531,0.11778374378095545,0.022821567693054285,0.0,1.6042915362304311e-25,8.0713919735224358e-11,0.0,8.2022785120361418e-10,0.0,9.4879112017989572e-07,1.8409117177214817e-25,3.8446150283154894e-10,2.7484052694034993e-18,2.0024378430571341e-29,0.0,0.0,1.1922249155486123e-22,1.3251303760117188e-19,0.00088233802381461281,5.8383965808369505e-06,1.9564122711547522e-06,4.5421754115477232e-11,9.7733592654172927e-07
2.395625094627303e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33666905999976482,0.11777639933567868,0.022821567693054285,0.0,1.6826766479381439e-25,8.3180143408635212e-11,0.0,8.3571562648788051e-10,0.0,9.6232972120896558e-07,1.943022199981257e-25,3.8945219815425158e-10,2.8313693488762012e-18,2.1312925009596766e-29,0.0,0.0,1.2395685039316902e-22,1.3786454095570095e-19,0.0008896482777685646,5.9005071011187006e-06,1.9630692461524845e-06,4.5843645379989129e-11,9.913002758964789e-07
2.4170350043956752e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33666167791274737,0.11776906582058029,0.022821567693054285,0.0,1.7641553111744133e-25,8.5698764353126165e-11,0.0,8.5130799882647185e-10,0.0,9.7591315204732617e-07,2.0496915047756655e-25,3.9447243439221552e-10,2.9159531634868781e-18,2.2671417394743138e-29,0.0,0.0,1.2883513864617108e-22,1.4337674343911632e-19,0.0008969476188692185,5.9626936358073931e-06,1.9696171187689909e-06,4.6268216121420385e-11,1.0053113608383179e-06
2.4384449141640473e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33665430670945734,0.11776174321937333,0.022821567693054285,0.0,1.8488209102249506e-25,8.8270397906626566e-11,0.0,8.6700359761714899e-10,0.0,9.8954065707830164e-07,2.1610729091554852e-25,3.99522240172326e-10,3.0021696586331849e-18,2.4102951305681287e-29,0.0,0.0,1.3386039711661554e-22,1.4905276457910835e-19,0.00090423606342483081,6.0249546150934304e-06,1.9760573997713257e-06,4.6695504502115667e-11,1.0193684076886482e-06
2.4598548239324194e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33664694637443043,0.11775443151579407,0.022821567693054285,0.0,1.9367687843045876e-25,9.0895660063402896e-11,0.0,8.8280105919425397e-10,0.0,1.0032114911618085e-06,2.2773230732125712e-25,4.0460164332808349e-10,3.0900316706395749e-18,2.5610728292592065e-29,0.0,0.0,1.3903570204172722e-22,1.5489574863159427e-19,0.00091151362771924082,6.0872884917298476e-06,1.9823915797569657e-06,4.7125547829887107e-11,1.0334706535168626e-06
2.4812647337007915e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33663959689221379,0.11774713069360214,0.022821567693054285,0.0,2.0280962499696879e-25,9.3575167440595941e-11,0.0,8.986990270956807e-10,0.0,1.0169249194944437e-06,2.398602070574368e-25,4.0971067091113744e-10,3.1795519268382093e-18,2.7198058263253853e-29,0.0,0.0,1.443641651279768e-22,1.6090886437156036e-19,0.0009187803280119092,6.1496937407270426e-06,1.9886211294194641e-06,4.7558382591783646e-11,1.0476173459964556e-06
2.5026746434691636e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33663225824736615,0.11773984073658056,0.022821567693054285,0.0,2.1229026235469655e-25,9.6309537245324669e-11,0.0,9.1469615231625592e-10,0.0,1.0306802174714129e-06,2.5250734185191708e-25,4.148493492026632e-10,3.2707430456755676e-18,2.8868362042619432e-29,0.0,0.0,1.4984893358392772e-22,1.6709530488408427e-19,0.00092603618053795241,6.2121688590510763e-06,1.9947474998105578e-06,4.7994044875957381e-11,1.0618077432626439e-06
2.5240845532375357e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33662493042445774,0.11773256162853553,0.022821567693054285,0.0,2.2212892435774884e-25,9.9099387242352766e-11,0.0,9.3079109354798108e-10,0.0,1.0444766705502768e-06,2.6569041077107773e-25,4.2001770372458534e-10,3.3636175368438267e-18,3.0625173964851158e-29,0.0,0.0,1.5549319015119401e-22,1.7345828735558545e-19,0.00093328120150818058,6.2747123653267126e-06,2.0007721225987522e-06,4.8432569950585392e-11,1.076041113772703e-06
2.545494463005908e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.336617613408071,0.11772529335329662,0.022821567693054285,0.0,2.3233594932747011e-25,1.0194533572231256e-10,0.0,9.4698251740757153e-10,0.0,1.058313574116495e-06,2.7942646315513154e-25,4.2521575925064746e-10,3.4581878014360533e-18,3.2472144497781276e-29,0.0,0.0,1.6130015313354206e-22,1.8000105286535084e-19,0.00094051540710913249,6.3373227995439752e-06,2.0066964103244501e-06,4.8873992184238396e-11,1.0903167361678149e-06
2.56690437277428e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33661030718280016,0.11771803589471662,0.022821567693054285,0.0,2.4292188229952759e-25,1.0484800147047776e-10,0.0,9.6326909865172109e-10,0.0,1.0721902333507338e-06,2.9373290151512613e-25,4.3044353981733253e-10,3.5544661321243342e-18,3.4413042899760032e-29,0.0,0.0,1.672730764241677e-22,1.8672686617738032e-19,0.00094773881350311247,6.3999987227677938e-06,2.0125217566516613e-06,4.9318345673052752e-11,1.1046338991360312e-06
2.588314282542652e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33660301173325158,0.11771078923667147,0.022821567693054285,0.0,2.5389747727216661e-25,1.0780800373608014e-10,0.0,9.7964952038049414e-10,0.0,1.0861059630979251e-06,3.0862748439158164e-25,4.3570106873463469e-10,3.652464713359955e-18,3.6451759908852104e-29,0.0,0.0,1.7341524953118066e-22,1.9363901553259496e-19,0.00095495143682822669,6.4627387168525186e-06,2.0182495366163644e-06,4.9765663758926732e-11,1.1189919012781412e-06
2.609724192311024e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33659572704404367,0.11770355336306045,0.022821567693054285,0.0,2.6527369945552171e-25,1.1082596220216667e-10,0.0,9.9612247422926044e-10,0.0,1.1000600877380452e-06,3.2412832917470316e-25,4.4098836859668434e-10,3.7521956215947956e-18,3.859231046433829e-29,0.0,0.0,1.7972999760132799e-22,2.0074081244145019e-19,0.00096215329319841801,6.5255413841599527e-06,2.0238811068715322e-06,5.0215978754494663e-11,1.1333900509751157e-06
2.6311341020793963e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33658845309980789,0.11769632825780599,0.022821567693054285,0.0,2.7706172752187571e-25,1.1390249695598669e-10,0.0,1.0126866605495484e-09,0.0,1.1140519410585957e-06,3.4025391488611752e-25,4.4630546129222825e-10,3.8536708255231231e-18,4.0838836460477104e-29,0.0,0.0,1.8622068144198763e-22,2.0803559147699283e-19,0.00096934439870350426,6.5884053472798643e-06,2.0294178059289157e-06,5.0669322834752625e-11,1.1478276662561311e-06
2.6525440118477684e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33658118988518737,0.11768911390485366,0.022821567693054285,0.0,2.8927295585675503e-25,1.1703822845990456e-10,0.0,1.0293407885791935e-09,0.0,1.1280808661287595e-06,3.5702308492210873e-25,4.5165236801496851e-10,3.9569021863429865e-18,4.3195609532477568e-29,0.0,0.0,1.9289069754146224e-22,2.1552671006840117e-19,0.00097652476940921146,6.6513292487555182e-06,2.0348609543975882e-06,5.1125727538371682e-11,1.1623040746697117e-06
2.6739539216161405e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3365739373848386,0.11768191028817224,0.022821567693054285,0.0,3.0191899681075845e-25,1.2023377752283516e-10,0.0,1.0460835766021619e-09,0.0,1.1421462151752116e-06,3.7445504975833568e-25,4.5702910927375842e-10,4.0619014580364524e-18,4.5667033874632515e-29,0.0,0.0,1.9974347808760416e-22,2.232175482950446e-19,0.00098369442135721238,6.714311750812872e-06,2.0402118552193276e-06,5.1585223181300996e-11,1.176818613156668e-06
2.6953638313845126e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33656669558343016,0.1176747173917536,0.022821567693054285,0.0,3.1501168295201152e-25,1.2348976527219148e-10,0.0,1.0629137520983831e-09,0.0,1.1562473494595655e-06,3.925693896160349e-25,4.6243570490266121e-10,4.1686802876679372e-18,4.8257649090558207e-29,0.0,0.0,2.0678249098480156e-22,2.311115086810982e-19,0.00099085337056516024,6.7773515350915081e-06,2.0454717939008604e-06,5.2047840071578353e-11,1.1913706279229186e-06
2.7167737411528847e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33655946446564444,0.11766753519961272,0.022821567693054285,0.0,3.2856306931914663e-25,1.2680681312633789e-10,0.0,1.0798300518839562e-09,0.0,1.1703836391574284e-06,4.1138605708972687e-25,4.6787217407087075e-10,4.2772502156999161e-18,5.0972133075484671e-29,0.0,0.0,2.1401123986935542e-22,2.392120159907465e-19,0.00099800163302672597,6.8404473023806706e-06,2.0506420387430344e-06,5.2513608080170574e-11,1.2059594743156042e-06
2.7381836509212568e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33655224401617589,0.11766036369578775,0.022821567693054285,0.0,3.4258543567470721e-25,1.3018554276755006e-10,0.0,1.0968312222420467e-09,0.0,1.1845544632390453e-06,4.3092537973645602e-25,4.7333853529249709e-10,4.3876226763253123e-18,5.381530493053751e-29,0.0,0.0,2.2143326412327604e-22,2.4752251702400899e-19,0.001005139224711634,6.9035977723594116e-06,2.0557238410669373e-06,5.298255558622952e-11,1.2205845167014817e-06
2.759593560689629e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3365450342197327,0.11765320286433982,0.022821567693054285,0.0,3.5709128875887717e-25,1.3362657611546802e-10,0.0,1.1139160190448139e-09,0.0,1.1987592093515147e-06,4.5120806262661098e-25,4.7883480643621766e-10,4.4998089978158891e-18,5.6792127908950585e-29,0.0,0.0,2.2905213888652927e-22,2.5604648041321817e-19,0.0010122661615656965,6.9668016833374692e-06,2.0607184354370242e-06,5.3454711060986404e-11,1.235245128344287e-06
2.781003470458001e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33653783506103613,0.11764605268935316,0.022821567693054285,0.0,3.7209336454343939e-25,1.3713053530103543e-10,0.0,1.13108320786667e-09,0.0,1.2129972737025501e-06,4.7225519085638581e-25,4.8436100473479762e-10,4.6138204028860026e-18,5.990771239414597e-29,0.0,0.0,2.368714750677595e-22,2.6478739642018184e-19,0.0010193824595108511,7.0300577920013002e-06,2.0656270398812922e-06,5.3930102857938214e-11,1.2499406912854812e-06
2.802413380226373e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33653064652482084,0.11763891315493503,0.022821567693054285,0.0,3.8760463048586883e-25,1.4069804264092873e-10,0.0,1.148331564089185e-09,0.0,1.2272680609457704e-06,4.9408823202195405e-25,4.8991714679448024e-10,4.7296680090710559e-18,6.316731890961578e-29,0.0,0.0,2.448949193535193e-22,2.7374877673405593e-19,0.0010264881344451947,7.0933648731649686e-06,2.0704508561085387e-06,5.4408757486872908e-11,1.2646705962280994e-06
2.823823289994745e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33652346859583487,0.11763178424521571,0.022821567693054285,0.0,4.0363828778346615e-25,1.4432972061246221e-10,0.0,1.1656598729979306e-09,0.0,1.2415709840674944e-06,5.1672903865544015e-25,4.9550324860424655e-10,4.8473628291200719e-18,6.6576361160538001e-29,0.0,0.0,2.5312615421603233e-22,2.8293415426995839e-19,0.0010335832022430201,7.1567217195206001e-06,2.0751910697227408e-06,5.4890701578789159e-11,1.2794342424184556e-06
2.8452331997631173e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33651630125884013,0.11762466594434849,0.022821567693054285,0.0,4.202077736274412e-25,1.4802619182895821e-10,0.0,1.1830669298715505e-09,0.0,1.2559054642750276e-06,5.4019985062278945e-25,5.0111932554495136e-10,4.9669157714017699e-18,7.0140409107056709e-29,0.0,0.0,2.6156889791951797e-22,2.9234708296834782e-19,0.0010406676787548528,7.2201271413937829e-06,2.0798488504346151e-06,5.5375962135378553e-11,1.2942310375310859e-06
2.8666431095314894e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33650914449861186,0.11761755823650956,0.022821567693054285,0.0,4.3732676345685722e-25,1.5178807901559105e-10,0.0,1.2005515400633358e-09,0.0,1.2702709308864112e-06,5.6452329748364104e-25,5.0676539239833123e-10,5.0883376403235596e-18,7.3865192069154714e-29,0.0,0.0,2.7022690452510344e-22,3.0199113759519483e-19,0.0010477415798074824,7.2835799665050743e-06,2.0844253522703797e-06,5.5864563883225704e-11,1.309060397558115e-06
2.8880530192998615e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33650199829993949,0.11761046110589811,0.022821567693054285,0.0,4.5500917321234795e-25,1.5561600498569051e-10,0.0,1.2181125190755778e-09,0.0,1.2846668212216249e-06,5.8972240081333096e-25,5.1244146335589142e-10,5.2116391367629373e-18,7.7756601863045041e-29,0.0,0.0,2.7910396389435334e-22,3.1186991354296785e-19,0.0010548049212040034,7.3470790397297301e-06,2.0889217137777485e-06,5.6356531564299086e-11,1.3239217466951733e-06
2.9094629290682336e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33649486264762618,0.1176033745367363,0.022821567693054285,0.0,4.7326916158952048e-25,1.5951059261748858e-10,0.0,1.2357486926269558e-09,0.0,1.2990925804952133e-06,6.1582057648715025e-25,5.1814755202766883e-10,5.3368308585106825e-18,8.1820695969005183e-29,0.0,0.0,2.8820390169143852e-22,3.21987026632459e-19,0.0010618577187238448,7.4106232228617319e-06,2.0933390582292376e-06,5.6851891007196092e-11,1.3388145172299921e-06
2.9308728388366057e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33648773752648919,0.11759629851326915,0.022821567693054285,0.0,4.9212113229196452e-25,1.6347246483132379e-10,0.0,1.2534588967132229e-09,0.0,1.3135476617103273e-06,6.4284163692700782e-25,5.2388367145087734e-10,5.4639233007253845e-18,8.6063700730577627e-29,0.0,0.0,2.9753057938397512e-22,3.3234611291547015e-19,0.0010688999881228122,7.4742113943858582e-06,2.0976784938227736e-06,5.7350665277226316e-11,1.3537381494373886e-06
2.952282748604978e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33648062292135972,0.11758923301976452,0.022821567693054285,0.0,5.1157973628377658e-25,1.6750224456729062e-10,0.0,1.2712419776614247e-09,0.0,1.3280315255541551e-06,6.7080979331064193e-25,5.2964983409843002e-10,5.592926856398748e-18,9.049201458505617e-29,0.0,0.0,3.0708789424255625e-22,3.4295082847838217e-19,0.0010759317451331165,7.5378424492464868e-06,2.1019411138796578e-06,5.7852877119536949e-11,1.3686920914693974e-06
2.97369265837335e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33647351881708343,0.11758217804051325,0.022821567693054285,0.0,5.3165987404152891e-25,1.7160055476330891e-10,0.0,1.2890967921779012e-09,0.0,1.3425436402947242e-06,6.99749657743552e-25,5.354460518873496e-10,5.7238518168312213e-18,9.5112211325178359e-29,0.0,0.0,3.1687977933900344e-22,3.5380484924662601e-19,0.0010829530054634134,7.6015152986193939e-06,2.1061279970399468e-06,5.8358551373510423e-11,1.3836757992468148e-06
2.995102568141722e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33646642519852016,0.11757513355982892,0.022821567693054285,0.0,5.5237669780559497e-25,1.7576801833363424e-10,0.0,1.3070222073902998e-09,0.0,1.3570834816790665e-06,7.2968624539381278e-25,5.4127233618705928e-10,5.8567083721174377e-18,9.9931043391940782e-29,0.0,0.0,3.2691020354336254e-22,3.649118707900757e-19,0.0010899637847988366,7.6652288696943183e-06,2.1102402074552577e-06,5.8867709625589371e-11,1.3986887363599281e-06
3.016512477910094e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33645934205054445,0.117568099562048,0.022821567693054285,0.0,5.7374561383076141e-25,1.8000525814780223e-10,0.0,1.3250171008838193e-09,0.0,1.3716505328327129e-06,7.6064497658995841e-25,5.4712869782756113e-10,5.9915066116410282e-18,1.0495544519845362e-28,0.0,0.0,3.371831715196687e-22,3.7627560812938224e-19,0.0010969640988010339,7.7289821054528736e-06,2.1142787949790157e-06,5.9380372443081144e-11,1.413730373963045e-06
3.0379223876784662e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33645226935804501,0.1175610760315297,0.022821567693054285,0.0,5.9578228463604388e-25,1.8431289700996724e-10,0.0,1.3430803607319132e-09,0.0,1.3862442841605105e-06,7.9265167888211969e-25,5.5301514710750214e-10,6.1282565245783509e-18,1.1019253648474856e-28,0.0,0.0,3.4770272372050533e-22,3.8789979554326461e-19,0.0011039539631082021,7.7927739644470709e-06,2.1182447953542447e-06,5.9896563848370984e-11,1.4288001906681153e-06
3.0593322974468383e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3364452071059254,0.11755406295265608,0.022821567693054285,0.0,6.1850263125363716e-25,1.8869155763866474e-10,0.0,1.3612108855216557e-09,0.0,1.4008642332487454e-06,8.2573258906661625e-25,5.5893169380212755e-10,6.2669680004106992e-18,1.1564962570345355e-28,0.0,0.0,3.5847293638038082e-22,3.9978818637677572e-19,0.0011109333933351224,7.8566034205922603e-06,2.1221392303988837e-06,6.0416304226159822e-11,1.4438976724512723e-06
3.0807422072152104e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33643815527910365,0.11754706030983188,0.022821567693054285,0.0,6.419228354769266e-25,1.9314186264700084e-10,0.0,1.3794075843739777e-09,0.0,1.4155098847685468e-06,8.5991435517420364e-25,5.648783471711271e-10,6.4076508294445663e-18,1.2133421343624558e-28,0.0,0.0,3.6949792150794659e-22,4.1194455285055813e-19,0.0011179024050731936,7.9204694629545123e-06,2.1259631081886279e-06,6.0939611699327803e-11,1.4590223125522614e-06
3.1021521169835825e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33643111386251306,0.11754006808748466,0.022821567693054285,0.0,6.6605934210748538e-25,1.9766443452320782e-10,0.0,1.3976693769589726e-09,0.0,1.430180750380564e-06,8.9522403842219009e-25,5.7085511596637018e-10,6.5503147033395699e-18,1.2725399584099206e-28,0.0,0.0,3.8078182687708034e-22,4.2437268587110597e-19,0.0011248610138904691,7.9843710955345456e-06,2.1297174232374465e-06,6.1466509603270268e-11,1.4741736113690242e-06
3.1235620267519546e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33642408284110137,0.11753308627006459,0.022821567693054285,0.0,6.909288612009943e-25,2.0225989561160533e-10,0.0,1.4159951935064653e-09,0.0,1.4448763486408915e-06,9.3168911513064391e-25,5.7686200843953677e-10,6.6949692156436256e-18,1.3341686812948982e-28,0.0,0.0,3.9232883601685813e-22,4.3707639484204593e-19,0.0011318092353316917,8.0483073370708843e-06,2.1334031566757063e-06,6.199701753807734e-11,1.4893510763700086e-06
3.1428309455434895e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33641776379728033,0.11752681151776567,0.022821567693054285,0.0,7.1395218042657221e-25,2.0645864510444987e-10,0.0,1.4325422932367596e-09,0.0,1.4581231410592655e-06,9.6551859074983419e-25,5.8229397383290667e-10,6.826868122989614e-18,1.3917798360463976e-28,0.0,0.0,4.029495844575556e-22,4.487485135829254e-19,0.0011380537662512387,8.1058787458147831e-06,2.1366624797514006e-06,6.2477573956027204e-11,1.5030327655038315e-06
3.1620998643350243e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33641145315042231,0.11752054516957695,0.022821567693054285,0.0,7.3759555147661962e-25,2.1071739227467178e-10,0.0,1.4491396294440209e-09,0.0,1.4713892410145908e-06,1.0003271474908512e-24,5.8775035101643041e-10,6.9603939957907062e-18,1.4514860432843242e-28,0.0,0.0,4.1378996470216985e-22,4.6064975201900596e-19,0.0011442899072679198,8.1634767097647174e-06,2.139867732489565e-06,6.2961082914495833e-11,1.5167349066495623e-06
