Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H5X(365),C4H5X(364),C6H8(56),C2H2(37),C6H7X(480),C8H10(439),C6H7X(479),C6H7X(478),C4H4(421),C8H9X(637),S(632)
1.8088800120528503e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.046663586567722362,0.54406471114932875,2.2837796427768668e-13,0.0,1.1908669545912078e-12,1.8097748694575201e-38,0.0,0.0,0.0,0.0,0.0,0.12640464823132694,0.10004373840499446,0.012385961582800795,6.1826860410725605e-05,0.0001437602992066345,0.00021866018366773615,3.1976391910961204e-05,2.3355960208669066e-06,1.0434524570454101e-06,1.4649196210372549e-06,1.4577933168212952e-06,2.4932422403304231e-07,7.1639037818137779e-09,3.9951022906687781e-09
1.8164921975666558e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.046580144973143202,0.54395808249788324,2.2964968904406187e-13,0.0,1.1916661849611209e-12,1.814810774254579e-38,0.0,0.0,0.0,0.0,0.0,0.12651411183237218,0.10001667766283141,0.012449284975438122,6.1945829327361441e-05,0.00014463672596399778,0.00022023281254299803,3.2129299178205251e-05,2.3534003192457753e-06,1.055222875383993e-06,1.477694258171672e-06,1.4704696242840295e-06,2.5108695488793016e-07,7.2486829952802207e-09,4.0573240458284664e-09
1.8233431645290807e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.046505668786448018,0.54386245923623755,2.3079467196450554e-13,0.0,1.1923802910961326e-12,1.8193283540487147e-38,0.0,0.0,0.0,0.0,0.0,0.12661229008765817,0.099992039529543345,0.012506241933299748,6.2052857044097036e-05,0.00014542664835929563,0.00022165031205532474,3.2266880148607214e-05,2.3694542367272078e-06,1.0658772539664364e-06,1.4892308114257098e-06,1.4819169517416825e-06,2.5267630938489687e-07,7.3254693291166816e-09,4.1138666095531355e-09
1.8301941314915056e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.046431774160718066,0.54376715729953151,2.319400568140669e-13,0.0,1.1930914461883234e-12,1.8238320491677699e-38,0.0,0.0,0.0,0.0,0.0,0.12671015036643984,0.099967136670201434,0.012563166273342393,6.215984650503382e-05,0.00014621764787613135,0.00022306982656163541,3.240442704055044e-05,2.3855365372318737e-06,1.0765894836717664e-06,1.5008046530439192e-06,1.4934008745504558e-06,2.5426840708311067e-07,7.402716118782412e-09,4.1709260267200011e-09
1.8370450984539305e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.046358454450345039,0.54367217367160403,2.3308583765136334e-13,0.0,1.1938040683774653e-12,1.8283219312383531e-38,0.0,0.0,0.0,0.0,0.0,0.12680769568074854,0.099941972716257099,0.012620057694762026,6.226680118316887e-05,0.00014700972328294694,0.00022449135016303743,3.2541939492342001e-05,2.4016471411433593e-06,1.0873596220450827e-06,1.512415765521987e-06,1.5049213729947864e-06,2.5586324704672444e-07,7.4804242758094283e-09,4.228504660790961e-09
1.8438960654163553e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.046285703100540913,0.54357750537709137,2.3423200870945823e-13,0.0,1.1945114396991208e-12,1.8327980718180064e-38,0.0,0.0,0.0,0.0,0.0,0.12690492900183495,0.099916551249225161,0.012676915901255314,6.2373724442411259e-05,0.00014780287335129503,0.00022591487707249942,3.2679417147250488e-05,2.4177859705261689e-06,1.0981877266237556e-06,1.5240641319924524e-06,1.5164784279971376e-06,2.5746082842752015e-07,7.5585947141806963e-09,4.286604878548436e-09
1.8507470323787802e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.046213513645854978,0.54348314948074883,2.3537856430069755e-13,0.0,1.1952145745992325e-12,1.8372605423895909e-38,0.0,0.0,0.0,0.0,0.0,0.12700185326084684,0.099890875801487408,0.012733740600959824,6.2480619539880279e-05,0.0001485970968554783,0.00022734040161190801,3.2816859653437667e-05,2.4339529490918419e-06,1.1090738549339495e-06,1.5357497362113364e-06,1.5280720211045885e-06,2.5906115046212602e-07,7.6372283502790196e-09,4.3452290501061029e-09
1.8568913630105992e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.046149242812076906,0.54339878917926698,2.3640718195361666e-13,0.0,1.1958453684277448e-12,1.8412511666650506e-38,0.0,0.0,0.0,0.0,0.0,0.12708851984806666,0.099867635448680547,0.012784675435025761,6.2576467683454076e-05,0.00014931031301128699,0.00022862058641958768,3.2940095603129227e-05,2.4484762827816175e-06,1.1188865465327112e-06,1.5462617018356469e-06,1.53850086908178e-06,2.6049873948338112e-07,7.7081461484612585e-09,4.3982541146692547e-09
1.8630356936424182e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.046085414266613611,0.5433146757633166,2.3743610025777204e-13,0.0,1.1964739612497199e-12,1.8452309043455604e-38,0.0,0.0,0.0,0.0,0.0,0.12717494222692557,0.099844196090082424,0.012835582882170371,6.2672297916305109e-05,0.00015002439072086502,0.00022990236959010598,3.3063302754672662e-05,2.4630221454129126e-06,1.1287459972922683e-06,1.55680359621513e-06,1.5489590796877183e-06,2.6193853196536096e-07,7.7794379233137137e-09,4.4517042453182834e-09
1.8691800242742372e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.046022023523145578,0.54323080719523698,2.3846531520583735e-13,0.0,1.1970985366234295e-12,1.849199806823454e-38,0.0,0.0,0.0,0.0,0.0,0.12726112243215676,0.099820560176093961,0.012886462740735256,6.2768112377589933e-05,0.00015073932910431489,0.00023118574723981865,3.3186480864039671e-05,2.477590485203533e-06,1.1386522486749025e-06,1.5673754088602002e-06,1.5594466408415002e-06,2.6338052752106118e-07,7.8511043406252971e-09,4.5055811586936389e-09
1.8753243549060562e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045959066149699149,0.54314718146174423,2.3949482281971925e-13,0.0,1.1977229446609197e-12,1.8531579254296597e-38,0.0,0.0,0.0,0.0,0.0,0.12734706247412353,0.099796730127200861,0.012937314811794196,6.286391314274898e-05,0.00015145512728269677,0.00023247071554871525,3.3309629690206982e-05,2.49218125135689e-06,1.1486053421273798e-06,1.5779771296530062e-06,1.5699635408346016e-06,2.6482472581192285e-07,7.9231460676106524e-09,4.5598865736109576e-09
1.8814686855378752e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045896537767859007,0.5430637965735724,2.4052461919296028e-13,0.0,1.1983453687588146e-12,1.8571053114307332e-38,0.0,0.0,0.0,0.0,0.0,0.12743276433917849,0.09977270833440112,0.012988138899120724,6.2959702224734963e-05,0.00015217178437784451,0.00023375727075886467,3.3432748995119237e-05,2.5067943940436041e-06,1.158605319079037e-06,1.5886087488401418e-06,1.5805097683235681e-06,2.6627112654636788e-07,7.9955637728800871e-09,4.6146222110647606e-09
1.8876130161696941e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045834434052009036,0.54298065056512523,2.4155470043655447e-13,0.0,1.1989646053686413e-12,1.8610420160260019e-38,0.0,0.0,0.0,0.0,0.0,0.12751822999001011,0.099748497159617214,0.013038934809156568,6.3055481575199164e-05,0.00015288929951219141,0.0002350454091729217,3.3555838543653351e-05,2.5214298643835975e-06,1.1686522209399095e-06,1.5992702570255322e-06,1.5910853123228813e-06,2.6771972947839366e-07,8.0683581264092844e-09,4.6697897942311479e-09
1.8931429137383311e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045778900263998855,0.54290602179392744,2.4248201390433825e-13,0.0,1.1995215816248548e-12,1.8645759598195957e-38,0.0,0.0,0.0,0.0,0.0,0.12759494871595939,0.099726547109735858,0.013084626878754849,6.3141676234733612e-05,0.00015353579603165812,0.00023620608437671496,3.3666593503636393e-05,2.5346208381847521e-06,1.1777345876204471e-06,1.6088911620024232e-06,1.6006283587419404e-06,2.6902535482845831e-07,8.1341956336589549e-09,4.7198113586300974e-09
1.8986728113069682e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045723703913318009,0.54283158354179495,2.4340955217098056e-13,0.0,1.2000768311073092e-12,1.8681013303129197e-38,0.0,0.0,0.0,0.0,0.0,0.12767147907743742,0.099704447232101007,0.013130295832692103,6.3227865882673176e-05,0.00015418298621314245,0.00023736803641566289,3.3777324005503015e-05,2.5478298242141826e-06,1.1868550271593515e-06,1.6185362633800148e-06,1.6101951354016301e-06,2.703327636771187e-07,8.2003392600345532e-09,4.7701854558713175e-09
1.9042027088756052e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045668841953316115,0.54275733442363028,2.4433731247529804e-13,0.0,1.2006293410041801e-12,1.8716181646792817e-38,0.0,0.0,0.0,0.0,0.0,0.12774782245743216,0.099682199189760873,0.01317594153528394,6.3314051819061721e-05,0.00015483086941746807,0.00023853126271443302,3.3888029883799955e-05,2.5610567887403596e-06,1.1960135696970554e-06,1.6282055550230423e-06,1.6197856350091649e-06,2.7164195593423596e-07,8.2667894966650836e-09,4.8209133466917113e-09
1.9097326064442422e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045614311370146397,0.54268327306902953,2.4526529206241209e-13,0.0,1.2011816829172018e-12,1.8751265000409082e-38,0.0,0.0,0.0,0.0,0.0,0.12782398022424232,0.0996598046276857,0.013221563852519713,6.3400235306599112e-05,0.00015547944500543724,0.00023969576073383769,3.3998710974910654e-05,2.574301698611042e-06,1.2052102453567463e-06,1.63789903101336e-06,1.6293998504892277e-06,2.7295293153618531e-07,8.3335468355002128e-09,4.8719962932642519e-09
1.9152625040128792e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045560109182342635,0.54260939812208575,2.4619348821864272e-13,0.0,1.201732448588537e-12,1.8786263734673551e-38,0.0,0.0,0.0,0.0,0.0,0.12789995373166999,0.099637265172997549,0.013267162652044721,6.3486417571303471e-05,0.00015612871233773674,0.00024086152797000689,3.4109367117035178e-05,2.587564521243195e-06,1.2144450842432956e-06,1.6476166856459246e-06,1.6390377749799425e-06,2.7426569044508057e-07,8.4006117692924606e-09,4.9234355591986839e-09
1.9207924015815162e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045506232440410958,0.54253570824120667,2.4712189825310572e-13,0.0,1.2022802665380073e-12,1.8821178219739732e-38,0.0,0.0,0.0,0.0,0.0,0.12797574431920616,0.099614582435192542,0.013312737803142856,6.3572599803150704e-05,0.00015677867077484926,0.00024202856195359337,3.4219998150170623e-05,2.6008452246131763e-06,1.2237181164422201e-06,1.6573585134248768e-06,1.6486994018289488e-06,2.7558023264802852e-07,8.4679847915793827e-09,4.9752324095416702e-09
1.9263222991501532e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045452678226430093,0.54246220209893048,2.4805051947802793e-13,0.0,1.2028280408634756e-12,1.8856008825203876e-38,0.0,0.0,0.0,0.0,0.0,0.1280513533122126,0.099591758006358125,0.013358289176719568,6.3658783156701578e-05,0.00015742931967696749,0.00024319686024899668,3.433060391609187e-05,2.6141437772471087e-06,1.2330293720186497e-06,1.6671245090596895e-06,1.6583847245895391e-06,2.7689655815640263e-07,8.5356663966657051e-09,5.027388110776656e-09
1.9318521967187902e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045399443653645281,0.54238887838174121,2.4897934923829342e-13,0.0,1.2033745524498579e-12,1.8890755920089736e-38,0.0,0.0,0.0,0.0,0.0,0.12812678202210645,0.099568793461394065,0.013403816645284604,6.3744968751737674e-05,0.000158080658403906,0.00024436642045357298,3.4441184258332175e-05,2.6274601482111159e-06,1.2423788810162881e-06,1.6769146674612729e-06,1.6680937370167497e-06,2.782146670051031e-07,8.6036570796055977e-09,5.0799039308239481e-09
1.9373820942874272e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045346525866072823,0.54231573578988934,2.4990838490495041e-13,0.0,1.2039178376225422e-12,1.8925419872833743e-38,0.0,0.0,0.0,0.0,0.0,0.12820203174654016,0.099545690358227606,0.013449320082935083,6.3831157673880807e-05,0.00015873268631501713,0.00024553724019686895,3.4551739022164098e-05,2.6407943071017837e-06,1.2517666734563915e-06,1.6867289837381558e-06,1.6778264330635367e-06,2.7953455925183918e-07,8.6719573361849839e-09,5.1327811390404062e-09
1.9429119918560642e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045293922038118758,0.5422427730372168,2.5083762387149074e-13,0.0,1.204460704248196e-12,1.8960001051270626e-38,0.0,0.0,0.0,0.0,0.0,0.12827710376957444,0.099522450238020879,0.013494799365339082,6.3917350975190864e-05,0.0001593854027691115,0.00024670931713988668,3.4662268054581042e-05,2.6541462240368858e-06,1.2611927793367706e-06,1.6965674531927675e-06,1.6875828068770484e-06,2.8085623497644252e-07,8.7405676629036857e-09,5.1860210062186356e-09
1.9484418894247012e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045241629374190954,0.54216998885098311,2.5176706354112693e-13,0.0,1.2050033413229648e-12,1.8994499822619001e-38,0.0,0.0,0.0,0.0,0.0,0.12835199936185476,0.099499074625382447,0.013540254369718939,6.4003549674773312e-05,0.00016003880712437622,0.00024788264897433423,3.4772771204278469e-05,2.6675158696459826e-06,1.2706572286307778e-06,1.7064300713176746e-06,1.6973628527948493e-06,2.82179694280166e-07,8.8094885569577792e-09,5.2396248045864216e-09
1.9539717869933382e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045189645108327264,0.54209738197169366,2.5269670139321675e-13,0.0,1.2055413899264052e-12,1.9028916553467514e-38,0.0,0.0,0.0,0.0,0.0,0.12842671978078007,0.099475565028569399,0.013585684974835154,6.4089754759361485e-05,0.00016069289873829869,0.00024905723342191164,3.4883248321635862e-05,2.6809032150613421e-06,1.2801600512863292e-06,1.7163168337919349e-06,1.7071665653412682e-06,2.8350493728501714e-07,8.8787205162218389e-09,5.2935938078055836e-09
1.9595016845619752e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045137966503819967,0.54202495115292937,2.5362653482641819e-13,0.0,1.2060806151042253e-12,1.9063251609760879e-38,0.0,0.0,0.0,0.0,0.0,0.12850126627067324,0.099451922939692211,0.013631091060970131,6.4175967183904446e-05,0.00016134767696758935,0.00025023306823358901,3.4993699258698445e-05,2.6943082319087911e-06,1.2897012772249126e-06,1.7262277364774266e-06,1.7169939392237168e-06,2.8483196413308467e-07,8.9482640392312854e-09,5.3479292909709571e-09
1.9644785923737487e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045091714861622431,0.54195991292803358,2.5446355001306272e-13,0.0,1.2065649705174888e-12,1.9094083630604045e-38,0.0,0.0,0.0,0.0,0.0,0.12856821042028022,0.09943053299936136,0.013671935477029979,6.4253565405754723e-05,0.00016193756389772817,0.00025129238678962124,3.5093082596946438e-05,2.7063878330853884e-06,1.2983212400846812e-06,1.7351681854993173e-06,1.725858801930608e-06,2.860278136154033e-07,9.011120009500208e-09,5.3971456211932883e-09
1.9689578094043446e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045050296578258237,0.54190149886585937,2.5521699584951635e-13,0.0,1.2069990902949745e-12,1.9121776358354989e-38,0.0,0.0,0.0,0.0,0.0,0.12862834128814576,0.099411192198774964,0.013708678318588597,6.4323410068182184e-05,0.00016246893681561987,0.00025224663656938252,3.5182509281623292e-05,2.7172716766368887e-06,1.3061058415515436e-06,1.7432313028917056e-06,1.733853558499826e-06,2.8710531376961951e-07,9.0679068030279713e-09,5.4416957780526334e-09
1.9734370264349405e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.045009074067457515,0.54184319814287207,2.5597056554420155e-13,0.0,1.2074325669690443e-12,1.9149416147911382e-38,0.0,0.0,0.0,0.0,0.0,0.12868836021157079,0.099391767071213971,0.013745404865292656,6.4393261142926746e-05,0.0001630007590751491,0.00025320170280666409,3.5271918531713345e-05,2.7281670655382749e-06,1.3139156925221566e-06,1.751310251900365e-06,1.7418638304434343e-06,2.8818398461858734e-07,9.1248989020175612e-09,5.4864886542543319e-09
1.9779162434655365e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044968045929441196,0.54178501012107527,2.5672425779434204e-13,0.0,1.2078650569659032e-12,1.9177003192455463e-38,0.0,0.0,0.0,0.0,0.0,0.12874826782743659,0.099372258379489251,0.013782115056373936,6.4463119078900924e-05,0.00016353303033263657,0.00025415758435945348,3.5361310271710074e-05,2.7390739856197005e-06,1.3217508088430225e-06,1.7594050306617251e-06,1.7498896152847978e-06,2.8926382627358205e-07,9.1820965726029957e-09,5.5315249301820018e-09
1.9823954604961324e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044927210776331272,0.54172693416778772,2.5747807129511249e-13,0.0,1.2082960415104315e-12,1.9204537684866722e-38,0.0,0.0,0.0,0.0,0.0,0.12880806476730958,0.099352666879838111,0.013818808831689037,6.4532984312417203e-05,0.0001640657502439311,0.00025511428009702074,3.5450684426790119e-05,2.749992422906768e-06,1.3296112063474101e-06,1.7675156373840673e-06,1.7579309106192286e-06,2.9034483885329556e-07,9.239500081168535e-09,5.5768052868327769e-09
1.9868746775267283e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044886567232032104,0.54166896965558886,2.5823200473759986e-13,0.0,1.2087267666406814e-12,1.9232019817717559e-38,0.0,0.0,0.0,0.0,0.0,0.12886775165749501,0.099332993321989208,0.013855486131714121,6.4602857267373018e-05,0.00016459891846438716,0.00025607178889969407,3.5540040922807367e-05,2.7609223636175972e-06,1.3374969008550331e-06,1.7756420703463379e-06,1.7659877141128007e-06,2.914270224836275e-07,9.2971096943425866e-09,5.6223304058164852e-09
1.9913538945573242e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044846113932113137,0.54161111596226508,2.5898605682925724e-13,0.0,1.2091567816336293e-12,1.9259449783269039e-38,0.0,0.0,0.0,0.0,0.0,0.1289273291190903,0.099313238449226487,0.013892146897539717,6.4672738355433767e-05,0.00016513253464884209,0.00025703010965863964,3.562937968628722e-05,2.7718637941599197e-06,1.3454079081717297e-06,1.7837843278969784e-06,1.7740600235011704e-06,2.9251037729747999e-07,9.3549256789916088e-09,5.6681009693548292e-09
1.99583311158792e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044805849523692383,0.5415533724707573,2.5974022629891488e-13,0.0,1.2095850050096023e-12,1.9286827773466608e-38,0.0,0.0,0.0,0.0,0.0,0.12898679776803759,0.099293402998452712,0.013928791070865542,6.4742627976214389e-05,0.00016566659845159467,0.00025798924127564234,3.5718700644420729e-05,2.782816701128183e-06,1.3533442440891428e-06,1.7919424084527538e-06,1.7821478365884079e-06,2.9359490343455429e-07,9.4129483022140297e-09,5.7141176602805102e-09
2.000312328618516e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044765772665320926,0.54149573856910882,2.6049451187236486e-13,0.0,1.2100129901150718e-12,1.9314153979935924e-38,0.0,0.0,0.0,0.0,0.0,0.12904615821517634,0.099273487700252572,0.013965418593995358,6.4812526517459191e-05,0.00016620110952638302,0.00025894918266288896,3.5808003725058971e-05,2.7937810713006928e-06,1.3613059243844014e-06,1.8001163104975978e-06,1.7902511512458365e-06,2.9468060104114992e-07,9.4711778313341985e-09,5.7603811620363107e-09
2.004791545649112e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044725882026869168,0.54143821365041322,2.612489122817988e-13,0.0,1.2104405407318726e-12,1.9341428593978731e-38,0.0,0.0,0.0,0.0,0.0,0.12910541106629447,0.099253493278954719,0.0140020294098319,6.4882434355218954e-05,0.0001667360675263638,0.00025990993274275609,3.5897288856707344e-05,2.8047568916367772e-06,1.3692929648198085e-06,1.8083060325814642e-06,1.7983699654108836e-06,2.9576747026996601e-07,9.5296145338963125e-09,5.8068921586741301e-09
2.0092707626797078e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044686176289414396,0.54138079711276343,2.6200342628271545e-13,0.0,1.2108659883345028e-12,1.9368651806568847e-38,0.0,0.0,0.0,0.0,0.0,0.1291645569221796,0.099233420452693191,0.014038623461871836,6.4952351854025527e-05,0.00016727147210409145,0.00026087149044759983,3.598655596851991e-05,2.8157441492739914e-06,1.3773053811425282e-06,1.8165115733191955e-06,1.8065042770859446e-06,2.9685551127990748e-07,9.5882586776584052e-09,5.8536513348539619e-09
2.0137499797103037e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044646654145129756,0.54132348835920241,2.6275805262351274e-13,0.0,1.2112911980069655e-12,1.9395823808348164e-38,0.0,0.0,0.0,0.0,0.0,0.12922359637866918,0.099213269933467962,0.01407520069420078,6.5022279367064409e-05,0.00016780732291149796,0.00026183385471955018,3.607580499029399e-05,2.8267428315253426e-06,1.3853431890842783e-06,1.8247329313894003e-06,1.8146540843372581e-06,2.9794472423589382e-07,9.647110530586296e-09,5.9006593758428313e-09
2.0182291967408996e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0446073142971746,0.54126628679767164,2.6351279005352806e-13,0.0,1.2117164045901912e-12,1.9422944789622756e-38,0.0,0.0,0.0,0.0,0.0,0.12928253002669998,0.099193042427204933,0.014111761051488356,6.5092217236344886e-05,0.00016834361959987333,0.00026279702451030708,3.6165035852464555e-05,2.837752925876555e-06,1.3934064043610201e-06,1.83297010553334e-06,1.8228193852937922e-06,2.9903510930867014e-07,9.7061703608475819e-09,5.947916967513674e-09
2.0227084137714955e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044568155459585805,0.5412091918409635,2.6426763735868004e-13,0.0,1.2121391470703295e-12,1.9450014940358986e-38,0.0,0.0,0.0,0.0,0.0,0.1293413584523575,0.099172738633815261,0.014148304478983319,6.5162165792868391e-05,0.00016888036181984624,0.00026376099878094021,3.6254248486098833e-05,2.84877441998335e-06,1.4014950426726581e-06,1.8412230945538272e-06,1.8310001781461379e-06,3.0012666667462135e-07,9.7654384368056553e-09,5.9954247963441816e-09
2.0271876308020914e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044529176357170533,0.54115220290667221,2.6502259331690981e-13,0.0,1.2125615269561205e-12,1.9477034450179725e-38,0.0,0.0,0.0,0.0,0.0,0.12940008223692423,0.099152359247253907,0.014184830922508664,6.5232125356794621e-05,0.00016941754922136513,0.00026472577650169101,3.6343442822890906e-05,2.8598073016687616e-06,1.4096091197027356e-06,1.8494918973141359e-06,1.8391964611454189e-06,3.0121939651558866e-07,9.8249150270136968e-09,6.0431835494156049e-09
2.0316668478326873e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044490375725400266,0.54109531941714506,2.6577765669161187e-13,0.0,1.2129845039414382e-12,1.9504003508360619e-38,0.0,0.0,0.0,0.0,0.0,0.12945870195692774,0.099131904955577541,0.014221340328456846,6.5302096237605483e-05,0.00016995518145367981,0.00026569135665177785,3.6432618795156458e-05,2.8708515589204802e-06,1.4177486511181359e-06,1.8577765127369201e-06,1.847408232602206e-06,3.0231329901868969e-07,9.8846004002087362e-09,6.0911939144114917e-09
2.0361460648632832e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044451752310305973,0.54103854079943636,2.6653282629629339e-13,0.0,1.2134046333484547e-12,1.9530922303826411e-38,0.0,0.0,0.0,0.0,0.0,0.12951721818418813,0.099111376441002028,0.014257832643785013,6.5372078734267055e-05,0.0001704932581653234,0.00026665773821920447,3.6521776335827348e-05,2.8819071798882167e-06,1.4259136525687834e-06,1.8660769398031445e-06,1.8556354908854451e-06,3.0340837437614041e-07,9.9444948253056653e-09,6.1394565796164114e-09
2.040625281893879e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044413304868374526,0.54098186648525926,2.672881009410916e-13,0.0,1.213824090192556e-12,1.9557791025147311e-38,0.0,0.0,0.0,0.0,0.0,0.12957563148586454,0.099090774379958751,0.014294307816010278,6.5442073135389429e-05,0.00017103177900409461,0.00026762492020057069,3.6610915378446535e-05,2.8929741528811069e-06,1.4341041396873525e-06,1.8743931775510226e-06,1.8638782344213983e-06,3.0450462278508105e-07,1.0004598571391329e-08,6.1879722339146069e-09
2.045104498924475e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044375032166446428,0.54092529591094018,2.6804347939890946e-13,0.0,1.2142449502264527e-12,1.9584609860535464e-38,0.0,0.0,0.0,0.0,0.0,0.1296339424245016,0.099070099443150733,0.014330765793205037,6.5512079719384271e-05,0.00017157074361704095,0.0002685929016008864,3.670003585716279e-05,2.9040524663651318e-06,1.4423201280889703e-06,1.8827252250749716e-06,1.8721364616925882e-06,3.0560204444740284e-07,1.0064911907718586e-08,6.2367415667886258e-09
2.049583715955071e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044336932981614466,0.54086882851737361,2.6879896050877879e-13,0.0,1.2146626047816273e-12,1.9611378997841422e-38,0.0,0.0,0.0,0.0,0.0,0.12969215155807537,0.099049352295608142,0.014367206523992357,6.5582098754620892e-05,0.00017211015165044126,0.00026956168143338772,3.6789137706725624e-05,2.9151421089605698e-06,1.4505616333709305e-06,1.8910730815245701e-06,1.8804101712367592e-06,3.0670063956957889e-07,1.0125435103700398e-08,6.2857652683178953e-09
2.0540629329856668e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044299006101123868,0.54081246374997494,2.6955454312013402e-13,0.0,1.2150790030372757e-12,1.9638098624550731e-38,0.0,0.0,0.0,0.0,0.0,0.12975025944003801,0.099028533596742588,0.014403629957541355,6.5652130499579853e-05,0.00017265000274978987,0.00027053125871935607,3.6878220862480203e-05,2.9262430694394753e-06,1.458828671112402e-06,1.8994367461035295e-06,1.8886993616458469e-06,3.0780040836249764e-07,1.0186168428903974e-08,6.3350440291772626e-09
2.0580942283132034e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044265018234655201,0.54076182274993478,2.7023465326784634e-13,0.0,1.2154553854294729e-12,1.9662104111688938e-38,0.0,0.0,0.0,0.0,0.0,0.12980247041749526,0.099009736131901657,0.014436396217021393,6.5715170142641096e-05,0.00017313624726694545,0.00027140455929687378,3.6958379666492053e-05,2.9362436015012915e-06,1.4662908481939609e-06,1.9069775595598819e-06,1.8961728680326237e-06,3.0879120394233567e-07,1.0241008304988718e-08,6.3796135609993208e-09
2.06212552364074e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.044231168090516082,0.54071126403349112,2.7091484381123386e-13,0.0,1.2158300686546278e-12,1.9686069782964562e-38,0.0,0.0,0.0,0.0,0.0,0.12985460022300144,0.098990881713012902,0.014469148388708206,6.5778220456872233e-05,0.00017362285012014806,0.00027227850432279456,3.7038523230322628e-05,2.9462532840985269e-06,1.473773730503038e-06,1.9145311764927246e-06,1.9036589118702851e-06,3.0978295052935797e-07,1.0296018800932368e-08,6.4243907551441004e-09
