Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H5X(365),C4H5X(364),C6H8(56),C6H7X(480),C8H10(439),C6H7X(479),C6H7X(478),C8H9X(653),S(610),C8H9X(652),C8H9X(651),C8H9X(650)
4.814679183909046e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.03428241715771084,0.51647607852574318,6.8949294417710207e-10,0.0,1.3173982206047763e-09,2.9291977792994129e-35,0.0,0.0,0.0,0.0,0.0,0.15530802549590478,0.083007369094772229,0.032990076959289905,0.0001093409247127706,0.00058268954233714118,0.0010015970333478882,1.2038737063670655e-05,1.1922212052216713e-05,1.0386594487115341e-05,1.0240171695827534e-05,9.9615496812650551e-08,1.1823318035045227e-07,7.278983640209401e-08,7.2000899516962262e-08,7.2395398793483295e-08
4.837719208505197e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.034233150169306517,0.51631861565367521,6.9302401729728813e-10,0.0,1.3184420954096496e-09,2.9366831287907871e-35,0.0,0.0,0.0,0.0,0.0,0.15547726248197496,0.082883015876704227,0.033115941398041145,0.00010962758207952251,0.00058650197503811894,0.0010084261843071275,1.2128188431851314e-05,1.2056121787445269e-05,1.0482882417730698e-05,1.0334368556637715e-05,1.0084742885348942e-07,1.2010349448583313e-07,7.3784270464010665e-08,7.2980597679000289e-08,7.3382465514484934e-08
4.860759233101348e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.034184098155998779,0.51616167411330116,6.9655259018712531e-10,0.0,1.3194820745140685e-09,2.9441609717788626e-35,0.0,0.0,0.0,0.0,0.0,0.15564599003235713,0.082758954256861902,0.03324138469988841,0.00010991266567705981,0.00059031792577872802,0.0010152618575304953,1.2217780008946993e-05,1.2190782681001707e-05,1.0579552430624598e-05,1.0428928315815771e-05,1.0208769070926297e-07,1.219931533293947e-07,7.4786997773909409e-08,7.3968389113378999e-08,7.4377725504557874e-08
4.883799257697498e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.034135257995174507,0.51600525069192282,7.0007865655157704e-10,0.0,1.3205181837252934e-09,2.9516314816640471e-35,0.0,0.0,0.0,0.0,0.0,0.15581421115097274,0.082635184426707878,0.033366408645654225,0.00011019617588964516,0.00059413732677576997,0.0010221039249035642,1.2307509403738107e-05,1.2326193339769415e-05,1.0676603054103689e-05,1.0523849428062779e-05,1.0333627444881299e-07,1.2390223369607054e-07,7.5798033867304817e-08,7.4964287709014094e-08,7.5381193476000214e-08
4.906839282293649e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.034086626642999641,0.51584934222058987,7.036022102473223e-10,0.0,1.3215504485040124e-09,2.9590948277255304e-35,0.0,0.0,0.0,0.0,0.0,0.155981928799279,0.0825117065407793,0.033491015011088067,0.00011047811328917932,0.0005979601106839373,0.0010289522590506543,1.2397374226982056e-05,1.246235234703938e-05,1.077403280863375e-05,1.0619130340553811e-05,1.0459317171632295e-07,1.2583081168243519e-07,7.6817393952238954e-08,7.5968307024559109e-08,7.6392883812242988e-08
4.9298793068898e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.034038201132106094,0.5156939455730537,7.0712324527968829e-10,0.0,1.3225788939724305e-09,2.966551175221839e-35,0.0,0.0,0.0,0.0,0.0,0.15614914589731974,0.082388520717952468,0.033615205566750288,0.00011075847863045688,0.00060178621059703925,0.0010358067333406512,1.2487372091748266e-05,1.2599258262815983e-05,1.0871840207064801e-05,1.0714769493164587e-05,1.0585837373508748e-07,1.2777896266390648e-07,7.7845092910257097e-08,7.6980460289448409e-08,7.7412810568859511e-08
4.952919331485951e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.033989978569351882,0.51553905766475216,7.1064175579966166e-10,0.0,1.323603544922109e-09,2.9740006854889228e-35,0.0,0.0,0.0,0.0,0.0,0.15631586532474492,0.082265627042666448,0.033738982077901179,0.00011103727284650319,0.00060561556004909856,0.0010426672218924978,1.2577500613746637e-05,1.2736909624122562e-05,1.0970023754853965e-05,1.081076531869579e-05,1.0713187131130604e-07,1.2974676129207735e-07,7.8881145297416336e-08,7.8000760404972647e-08,7.8440987474607463e-08
4.975959356082102e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.033941956133652175,0.51538467545182609,7.1415773610097355e-10,0.0,1.3246244258215751e-09,2.9814435160358133e-35,0.0,0.0,0.0,0.0,0.0,0.15648208992179818,0.082143025566106989,0.033862346304395462,0.000111314497043992,0.00060944809301532717,0.0010495335995803776,1.2667757411649489e-05,1.2875304945306799e-05,1.1068581950286022e-05,1.0907116243095008e-05,1.0841365483789986e-07,1.3173428149217497e-07,7.9925565345326658e-08,7.9029219945386204e-08,7.947742793250301e-08
4.998999380678253e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.033894131073878404,0.51523079593016252,7.1767118061725753e-10,0.0,1.3256415608236995e-09,2.9888798206379233e-35,0.0,0.0,0.0,0.0,0.0,0.15664782249027548,0.082020716307351763,0.033985300000581614,0.00011159015249874255,0.00061328374391297989,0.0010564057420385901,1.2758140107406953e-05,1.3014442718345702e-05,1.1167513284691602e-05,1.1003820685676353e-05,1.0970371429835066e-07,1.3374159646064653e-07,8.0978366962222853e-08,8.0065851159045761e-08,8.0522145020926102e-08
5.022039405274404e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.033846500706823712,0.51507741613447122,7.2118208391927981e-10,0.0,1.3266549737728599e-09,2.996309749428046e-35,0.0,0.0,0.0,0.0,0.0,0.15681306579445456,0.081898699254478499,0.034107844915206104,0.00011186424065129673,0.00061712244760209255,0.0010632835256661282,1.2848646326555897e-05,1.3154321413150189e-05,1.1266816242663085e-05,1.1100877059337615e-05,1.1100203927055933e-07,1.3576877866286942e-07,8.2039563734067368e-08,8.1110665969578901e-08,8.1575151494756292e-08
5.045079429870554e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.033799062415232124,0.51492453313738173,7.246904407122356e-10,0.0,1.3276646882118838e-09,3.0037334489850949e-35,0.0,0.0,0.0,0.0,0.0,0.15697782256199619,0.081776974365637342,0.03422998279132234,0.00011213676310257462,0.00062096413938610628,0.0010701668276309668,1.2939273698522438e-05,1.3294939477869177e-05,1.13664893022681e-05,1.1198283770775119e-05,1.1230861893072386e-07,1.3781589983098522e-07,8.3109168925682571e-08,8.2163675977082739e-08,8.2636459786538023e-08
5.068119454466705e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.033751813645889354,0.51477214404857552,7.2819624583311351e-10,0.0,1.3286707273887933e-09,3.011151062420657e-35,0.0,0.0,0.0,0.0,0.0,0.15714209548481894,0.08165554157008828,0.034351715366204016,0.00011240772160960837,0.00062480875501238153,0.0010770555258740652,1.3030019856918009e-05,1.3436295339193097e-05,1.146653093526069e-05,1.1296039220696057e-05,1.1362344205723443e-07,1.3988303096185558e-07,8.4187195481912252e-08,8.3224892459350611e-08,8.3706082007674848e-08
5.091159479062856e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.03370475190777341,0.51462024601393608,7.3169949424812559e-10,0.0,1.3296731142633487e-09,3.0185627294633946e-35,0.0,0.0,0.0,0.0,0.0,0.15730588721994798,0.08153440076920522,0.034473044371262904,0.00011267711808135371,0.00062865623067260472,0.0010839494991130919,1.3120882439829131e-05,1.357838740265673e-05,1.1566939607290073e-05,1.1394141804028499e-05,1.1494649703458521e-07,1.4197024231513845e-07,8.5273656028811134e-08,8.4294326373127256e-08,8.4784029949651597e-08
5.114199503659007e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.033657874770262733,0.5144688362147285,7.3520018105019758e-10,0.0,1.3306718715133985e-09,3.0259685865413692e-35,0.0,0.0,0.0,0.0,0.0,0.15746920039033765,0.081413551837447709,0.034593971531970767,0.00011294495457457787,0.00063250650300309145,0.0010908486268458844,1.3211859090100837e-05,1.3721214052941392e-05,1.1667713778107023e-05,1.1492589910128908e-05,1.1627777185730075e-07,1.4407760341148357e-07,8.6368562874861881e-08,8.5371988355390991e-08,8.5870315085284245e-08
5.137239528255158e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.03361117986140013,0.51431791186680265,7.3869830145652208e-10,0.0,1.331667021541049e-09,3.0333687668623113e-35,0.0,0.0,0.0,0.0,0.0,0.15763203758567124,0.081292994623301196,0.034714498567785447,0.00011321123328982402,0.00063635950908498854,0.0010977527893536389,1.3302947455613855e-05,1.3864773654176247e-05,1.1768851901767875e-05,1.1591381922987249e-05,1.176172541338764e-07,1.4620518303084569e-07,8.7471928012219053e-08,8.6457888724662147e-08,8.6964948569995954e-08
5.160279552851309e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.033564664866210521,0.51416747021981746,7.4219385080617083e-10,0.0,1.3326585864786493e-09,3.0407634004919065e-35,0.0,0.0,0.0,0.0,0.0,0.15779440136313549,0.081172728950187026,0.034834627192080747,0.00011347595656745069,0.00064021518644437705,0.0011046618677038504,1.3394145189555607e-05,1.4009064550238833e-05,1.1870352426836095e-05,1.1690516221429642e-05,1.1896493109073084e-07,1.4835304921091358e-07,8.8583763117978661e-08,8.7552037482337781e-08,8.8067941243119039e-08
5.18331957744746e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.033518327525070925,0.51401750855649042,7.4568682455776377e-10,0.0,1.3336465881946061e-09,3.0481526144301458e-35,0.0,0.0,0.0,0.0,0.0,0.15795629424817367,0.081052754617343334,0.034954359112080099,0.00011373912688374581,0.00064407347305228126,0.0011115757437529974,1.3485449950685018e-05,1.4154085065054642e-05,1.1972213796581465e-05,1.1789991179318565e-05,1.2032078957617038e-07,1.5052126924565395e-07,8.9704079555473343e-08,8.8654444314050796e-08,8.917930362922243e-08
5.20635960204361e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.033472165632130645,0.51386802419186683,7.4917721828719414e-10,0.0,1.3346310482990299e-09,3.0555365326857664e-35,0.0,0.0,0.0,0.0,0.0,0.15811771873521571,0.080933071400677611,0.035073696028793955,0.00011400074684711445,0.0006479343073245861,0.001118494300148989,1.3576859403591262e-05,1.4299833502895723e-05,1.2074434449176856e-05,1.1889805165750625e-05,1.216848160643629e-07,1.5270990968396853e-07,9.0832888375591847e-08,8.9765118591053517e-08,9.0299045939462927e-08
5.229399626639761e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.033426177033780362,0.51371901447261159,7.5266502768540837e-10,0.0,1.3356119881492209e-09,3.0629152763488626e-35,0.0,0.0,0.0,0.0,0.0,0.15827867728838735,0.080813679053591839,0.035192639636960676,0.00011426081919433947,0.00065179762812186211,0.0011254174203333663,1.3668371218946447e-05,1.4446308148678239e-05,1.2177012817892581e-05,1.1989956545251856e-05,1.2305699665932116e-07,1.5491903632846282e-07,9.1970200318122593e-08,9.0884069371625098e-08,9.1427178072960836e-08
5.252439651235912e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.033380359627168212,0.51357047677632017,7.5615024855623802e-10,0.0,1.3365894288549936e-09,3.0702889636616787e-35,0.0,0.0,0.0,0.0,0.0,0.15843917234219843,0.080694577307781221,0.035311191624990738,0.00011451934678691421,0.00065566337474910654,0.0011323449885432869,1.3759983073752337e-05,1.4593507268258954e-05,1.2279947331288354e-05,1.2090443677970588e-05,1.2443731709889364e-07,1.571487142343251e-07,9.3116025813120074e-08,9.201130540250153e-08,9.2563709618198206e-08
