Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H7X(141),C4H6(54),C2H2X(348),C2H6(343),C2H2(37),C4H5X(380),C4H5X(379),C4H7X(140),C6H9X(429),C6H8(498),C6H9X(428),C6H8(56)
2.024440014921971e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0038052744857885804,0.53524012664549603,9.8815027666841777e-11,0.0,6.4506432823683852e-07,2.2130729331033326e-34,3.8268581911796467e-19,0.0,0.0,1.0576904245580936e-25,0.0,0.13476025282730308,0.13475497135169801,4.1741574284266099e-13,1.279065225299465e-06,1.6704857576044167e-06,4.2949124245549822e-09,5.7759325141471963e-10,7.7462473285877671e-09,3.8743275983211111e-09,1.8298842121136577e-12,8.433936210448695e-18,8.2058686711403208e-13,1.635623410801344e-14,1.3256295137975705e-12
2.031170060814747e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0037930255029441952,0.53523399704604124,9.917367294994014e-11,0.0,6.4647043286118896e-07,2.2203300428624063e-34,3.8500228614188519e-19,0.0,0.0,1.06855378090612e-25,0.0,0.13476638122920079,0.1347610888348498,4.1742991215000917e-13,1.2835520775724431e-06,1.672161523003574e-06,4.3210215317062486e-09,5.7960318291872111e-10,7.7568539507883016e-09,3.8796370757979856e-09,1.8385248632084613e-12,8.4639061234350567e-18,8.2633678841563124e-13,1.6414944998143361e-14,1.33399380916159e-12
2.037900106707523e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0037808557201511757,0.53522790704765866,9.9532368937310743e-11,0.0,6.4787245459165018e-07,2.2275868304346779e-34,3.873238682964727e-19,0.0,0.0,1.079492098904911e-25,0.0,0.13477247003266141,0.13476716672582689,4.1744398928239536e-13,1.2880391950962136e-06,1.6738319785734224e-06,4.347188717594095e-09,5.8161320536344437e-10,7.7674293626802649e-09,3.8849309568086147e-09,1.8471840992181356e-12,8.4938779769792984e-18,8.3210710642598482e-13,1.6473659764494294e-14,1.3423822706917577e-12
2.044630152600299e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0037687643723683874,0.53522185626783525,9.9891115375916812e-11,0.0,6.4927040487854085e-07,2.2348432955749116e-34,3.8965055078483108e-19,0.0,0.0,1.090505642663303e-25,0.0,0.13477851962020959,0.13477320540710011,4.1745797512951391e-13,1.2925265761797912e-06,1.6754971581082021e-06,4.3734138146240355e-09,5.8362331816122496e-10,7.7779737509302582e-09,3.8902093346605528e-09,1.8558619258073311e-12,8.5238517575588003e-18,8.3789782246103298e-13,1.6532378381239109e-14,1.3507948885453292e-12
2.051360198493075e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0037567507043848288,0.53521584432897229,1.0024991201474106e-10,0.0,6.5066429514511331e-07,2.2420994380327995e-34,3.9198231885140296e-19,0.0,0.0,1.1015946762623923e-25,0.0,0.13478453036945504,0.13477920525622578,4.1747187059680129e-13,1.2970142191482899e-06,1.6771570950808901e-06,4.3996966556658578e-09,5.8563352073006686e-10,7.7884873005355596e-09,3.8954723018268519e-09,1.8645583485800134e-12,8.55382745247215e-18,8.437089378280442e-13,1.6591100822805605e-14,1.35923165293765e-12
2.058090244385851e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0037448139706621306,0.53520987085830829,1.0060875860476113e-10,0.0,6.5205413678754385e-07,2.2493552575530304e-34,3.9431915778177103e-19,0.0,0.0,1.1127594637544816e-25,0.0,0.13479050265317075,0.13478516664592416,4.1748567653986179e-13,1.3015021223427204e-06,1.678811822647267e-06,4.4260370740525747e-09,5.8764381249356828e-10,7.7989701948440307e-09,3.9007199499560061e-09,1.8732733730801385e-12,8.5838050500611157e-18,8.4954045382569871e-13,1.6649827063873143e-14,1.367692554141649e-12
2.064820290278627e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.003732953435180097,0.53520393548784007,1.0096765489892536e-10,0.0,6.534399411749229e-07,2.2566107538753519e-34,3.9666105290235102e-19,0.0,0.0,1.1240002691620316e-25,0.0,0.13479643683937079,0.13479108994415714,4.1749939380756654e-13,1.3059902841197893e-06,1.68046137364991e-06,4.4524349035794144e-09,5.8965419288085219e-10,7.8094226155737112e-09,3.9059523698817534e-09,1.8820070047923253e-12,8.6137845370403693e-18,8.5539237174417481e-13,1.6708557079369369e-14,1.3761775824873294e-12
2.071550336171403e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0037211683712851818,0.53519803785424769,1.0132660065213096e-10,0.0,6.5482171964924691e-07,2.2638659267346365e-34,3.9900798958063946e-19,0.0,0.0,1.1353173564766205e-25,0.0,0.13480233329138566,0.13479697551420353,4.175130232804948e-13,1.3104787028516989e-06,1.6821057806221306e-06,4.4788899785027733e-09,5.916646613264939e-10,7.8198447428321467e-09,3.9111696516327294e-09,1.8907592491425169e-12,8.6437659008352105e-18,8.6126469286523066e-13,1.6767290844466978e-14,1.3846867283612734e-12
2.078280382064179e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0037094580615418668,0.5351921775988201,1.016855956212006e-10,0.0,6.5619948352541241e-07,2.2711207758609451e-34,4.0135995322504476e-19,0.0,0.0,1.1467109896579095e-25,0.0,0.13480819236793662,0.13480282371473376,4.1752656578093821e-13,1.3149673769259554e-06,1.6837450757918475e-06,4.5054021335391898e-09,5.9367521727045263e-10,7.8302367551353935e-09,3.9163718844419796e-09,1.899530111498629e-12,8.6737491305451595e-18,8.6715741846228194e-13,1.6826028334580568e-14,1.3932199822061489e-12
2.085010427956955e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0036978217975868507,0.53518635436738227,1.0204463956485897e-10,0.0,6.5757324409121062e-07,2.2783753009795899e-34,4.0371692928444193e-19,0.0,0.0,1.1581814326326114e-25,0.0,0.13481401442320892,0.13480863489988235,4.1754002211495631e-13,1.3194563047451765e-06,1.6853792910854001e-06,4.5319712038643128e-09,5.956858601580037e-10,7.8405988294267915e-09,3.9215591567563331e-09,1.9083195971711912e-12,8.7037342131447898e-18,8.7307054980048867e-13,1.6884769525363452e-14,1.4017773345202196e-12
2.091740473849731e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0036862588799860033,0.5351805678102235,1.0240373224371209e-10,0.0,6.5894301260732529e-07,2.2856295018111968e-34,4.0607890324851858e-19,0.0,0.0,1.1697289492934741e-25,0.0,0.13481979980692302,0.13481440941931988,4.1755339314170106e-13,1.3239454847269014e-06,1.6870084581313014e-06,4.5585970251118611e-09,5.9769658943967056e-10,7.8509311410954113e-09,3.926731556245637e-09,1.9171277114139856e-12,8.7337211360220692e-18,8.7900408813683025e-13,1.6943514392704652e-14,1.4103587758568662e-12
2.098470519742507e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.003674768618094024,0.53517481758202778,1.027628734202256e-10,0.0,6.6030880030732907e-07,2.2928833780717624e-34,4.0844586064768051e-19,0.0,0.0,1.1813538034982603e-25,0.0,0.1348255488644049,0.13482014761832295,4.1756667965428197e-13,1.3284349153034078e-06,1.6886326082639331e-06,4.5852794333725868e-09,5.9970740457116001e-10,7.861233863994269e-09,3.9318891698118478e-09,1.9259544594246629e-12,8.7637098891227004e-18,8.8495803472018238e-13,1.7002262912725819e-14,1.418964296824109e-12
2.105200565635283e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0036633503299167277,0.53516910334180412,1.0312206285870116e-10,0.0,6.616706183976828e-07,2.3001369294727177e-34,4.1081778705240885e-19,0.0,0.0,1.1930562590687427e-25,0.0,0.13483126193665473,0.1348258498378429,4.1757988241266097e-13,1.3329245949215266e-06,1.6902517725271856e-06,4.6120182651932377e-09,6.0171830501329524e-10,7.8715071704582463e-09,3.9370320835980129e-09,1.9347998463453651e-12,8.793700459750813e-18,8.909323907913993e-13,1.7061015061778268e-14,1.4275938880841386e-12
2.1119306115280592e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0036520033419759276,0.53516342475281931,1.0348130032525744e-10,0.0,6.6302847805773632e-07,2.3073901557209847e-34,4.1319466807370951e-19,0.0,0.0,1.2048365797897007e-25,0.0,0.1348369393604148,0.13483151641457361,4.1759300225762066e-13,1.3374145220424635e-06,1.691865981678038e-06,4.6388133575755255e-09,6.0372929023195363e-10,7.881751231321782e-09,3.9421603829970813e-09,1.9436638772633278e-12,8.8236928350378886e-18,8.9692715758338725e-13,1.7119770816440067e-14,1.436247540352848e-12
2.1186606574208352e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.003640726989176835,0.5351577814825319,1.0384058558780984e-10,0.0,6.6438239043972975e-07,2.3146430565190378e-34,4.1557648936316026e-19,0.0,0.0,1.2166950294079245e-25,0.0,0.13484258146823536,0.13483714768101746,4.1760603995888945e-13,1.3419046951416216e-06,1.6934752661900865e-06,4.6656645479750652e-09,6.0574035969800294e-10,7.891966215936271e-09,3.9472741526606366e-09,1.9525465572114828e-12,8.8536870058628692e-18,9.0294233632117708e-13,1.717853015351312e-14,1.4449252443993756e-12
2.1253907033136113e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0036295206146779333,0.53515217320252706,1.041999184160468e-10,0.0,6.6573236666879723e-07,2.3218956315649523e-34,4.1796323661199953e-19,0.0,0.0,1.2286318716312261e-25,0.0,0.13484818858854014,0.1348427439655509,4.1761899622557746e-13,1.346395112708427e-06,1.6950796562570165e-06,4.6925716743003613e-09,6.077515128872397e-10,7.9021522921872385e-09,3.952373476507458e-09,1.9614478911690451e-12,8.8836829599997113e-18,9.0897792822200474e-13,1.7237293050020347e-14,1.4536269910456487e-12
2.1321207492063873e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0036183835697632697,0.53514659958845245,1.0455929858141218e-10,0.0,6.6707841784296961e-07,2.3291478805524711e-34,4.2035489555166437e-19,0.0,0.0,1.2406473701274584e-25,0.0,0.13485376104568988,0.13484830559248787,4.1763187188228446e-13,1.3508857732461558e-06,1.6966791817960231e-06,4.7195345749117427e-09,6.0976274928032683e-10,7.9123096265112423e-09,3.9574584377319859e-09,1.9703678840620982e-12,8.9136806840388056e-18,9.1503393449538218e-13,1.7296059483202891e-14,1.4623527711659348e-12
2.1388507950991633e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0036073152137171115,0.53514106031995579,1.0491872585708665e-10,0.0,6.6842055503318151e-07,2.3363998031710512e-34,4.2275145195408377e-19,0.0,0.0,1.2527417885235363e-25,0.0,0.13485929916004508,0.13485383288214248,4.176446676835476e-13,1.3553766752717677e-06,1.6982738724511799e-06,4.7465530886203242e-09,6.1177406836273596e-10,7.9224383839125569e-09,3.9625291188126564e-09,1.9793065407641674e-12,8.9436801698593422e-18,9.2111035634316496e-13,1.735482943051735e-14,1.4711025756863965e-12
2.1455808409919393e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0035963149137009172,0.53513555508062327,1.0527820001796387e-10,0.0,6.6975878928327549e-07,2.343651399105924e-34,4.2515289163041224e-19,0.0,0.0,1.2649153904044708e-25,0.0,0.13486480324802758,0.13485932615089094,4.1765738428132974e-13,1.3598678173157363e-06,1.6998637575967529e-06,4.7736270546869754e-09,6.1378546962468571e-10,7.9325387279795951e-09,3.9675856015201088e-09,1.9882638660967874e-12,8.9736814059467898e-18,9.2720719495963132e-13,1.7413602869633102e-14,1.4798763955846522e-12
2.1523108868847153e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00358538204463257,0.53513008355791891,1.0563772084063344e-10,0.0,6.7109313161001183e-07,2.3509026680381449e-34,4.2755920043161456e-19,0.0,0.0,1.2771684393124021e-25,0.0,0.13487027362218101,0.13486478571123128,4.1767002248457182e-13,1.3643591979218875e-06,1.7014488663404699e-06,4.8007563128212552e-09,6.1579695256108471e-10,7.942610820901129e-09,3.9726279669252915e-09,1.9972398648300591e-12,9.0036843779929265e-18,9.3332445153155323e-13,1.7472379778429603e-14,1.4886742218893424e-12
2.1590409327774914e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.003574515989067834,0.5351246454431261,1.0599728810336528e-10,0.0,6.7242359300307552e-07,2.3581536096446497e-34,4.299703642491521e-19,0.0,0.0,1.2895011987456463e-25,0.0,0.13487571059122982,0.13487021187184328,4.1768258304408308e-13,1.3688508156472362e-06,1.7030292275267349e-06,4.8279407031803866e-09,6.1780851667147442e-10,7.9526548234822093e-09,3.9776562954074392e-09,2.0062345416832069e-12,9.0336890788937287e-18,9.3946212723825555e-13,1.7531160134993783e-14,1.497496045679699e-12
2.1657709786702674e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0035637161370839702,0.53511924043128845,1.0635690158608442e-10,0.0,6.7375018442508755e-07,2.3654042235983001e-34,4.3238636901327018e-19,0.0,0.0,1.3019139321577432e-25,0.0,0.13488111446013765,0.13487560493764614,4.1769506654695374e-13,1.3733426690618295e-06,1.7046048697398e-06,4.8551800663681935e-09,6.1982016145997174e-10,7.9626708951599554e-09,3.9826706666619413e-09,2.015247901325115e-12,9.0636954982279985e-18,9.4562022325169611e-13,1.7589943917617465e-14,1.5063418580851211e-12
2.1725010245630434e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0035529818861654828,0.53511386822115325,1.0671656107035508e-10,0.0,6.7507291681161407e-07,2.372654509567944e-34,4.3480720069353556e-19,0.0,0.0,1.3144069029565132e-25,0.0,0.13488648553016444,0.13488096520985596,4.177074737841534e-13,1.3778347567485879e-06,1.706175821306884e-06,4.8824742434340662e-09,6.2183188643521382e-10,7.9726591940190327e-09,3.9876711597081011e-09,2.0242799483748683e-12,9.0937036203576055e-18,9.5179874073653551e-13,1.7648731104794817e-14,1.5152116502847542e-12
2.1792310704558194e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0035423126410919379,0.53510852851511448,1.0707626633936768e-10,0.0,6.7639180107117936e-07,2.3799044672184569e-34,4.3723284530012436e-19,0.0,0.0,1.3269803745031197e-25,0.0,0.13489182409892261,0.13488629298604166,4.1771980551853384e-13,1.3823270773031505e-06,1.707742110301248e-06,4.909823075871908e-09,6.2384369111030395e-10,7.9826198768069581e-09,3.9926578528967748e-09,2.0333306874022846e-12,9.1237134391149347e-18,9.5799768085018988e-13,1.7707521675219862e-14,1.5241054135070759e-12
2.1859611163485954e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0035317078138278162,0.5351032210191603,1.0743601717791289e-10,0.0,6.7770684808527806e-07,2.3871540962107989e-34,4.3966328888157129e-19,0.0,0.0,1.3396346101111393e-25,0.0,0.13489713046043184,0.13489158856017988,4.1773206226359427e-13,1.3868196293337263e-06,1.7093037645452232e-06,4.9372264056190867e-09,6.2585557500275563e-10,7.9925530989491868e-09,3.9976308239179136e-09,2.0424001229284315e-12,9.1537249457405209e-18,9.6421704474290978e-13,1.7766315607783984e-14,1.5330231390294841e-12
2.1926911622413715e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0035211668234143632,0.53509794544281508,1.0779581337236533e-10,0.0,6.7901806870838973e-07,2.3944033962020568e-34,4.42098517525094e-19,0.0,0.0,1.3523698730456345e-25,0.0,0.13490240490517358,0.1348968522227095,4.1774424478550201e-13,1.39131241146094e-06,1.710860811613196e-06,4.9646840750553912e-09,6.2786753763444153e-10,8.0024590145639757e-09,4.0025901498080043e-09,2.0514882594261476e-12,9.1837381227722991e-18,9.7045683355785095e-13,1.7825112881573517e-14,1.5419648181778909e-12
2.1994212081341475e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0035106890958633802,0.5350927014990895,1.081556547106749e-10,0.0,6.8032547376799275e-07,2.4016523668454998e-34,4.4453851735875914e-19,0.0,0.0,1.3651864265222387e-25,0.0,0.13490764772014366,0.13490208426058445,4.1775635388036624e-13,1.3958054223176886e-06,1.712413278834546e-06,4.9921959270019807e-09,6.2987957853153954e-10,8.0123377764770226e-09,4.0075359069573801e-09,2.0605951013205453e-12,9.2137529647341728e-18,9.7671704843111991e-13,1.7883913475867373e-14,1.5509304423263212e-12
2.2061512540269235e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0035002740640529208,0.53508748890442714,1.0851554098233924e-10,0.0,6.8162907406458083e-07,2.4089010077906178e-34,4.4698327454862664e-19,0.0,0.0,1.3780845337062408e-25,0.0,0.13491285918890494,0.13490728495732565,4.1776838997933603e-13,1.4002986605489927e-06,1.7139611932965422e-06,5.0197618047203357e-09,6.3189169722448252e-10,8.0221895362359568e-09,4.0124681711174596e-09,2.0697206529895194e-12,9.2437694653359854e-18,9.829976904918495e-13,1.7942717370134667e-14,1.5599200028965154e-12
2.2128812999196995e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0034899211676248732,0.53508230737865259,1.0887547197838633e-10,0.0,6.8292888037167901e-07,2.4161493186831762e-34,4.4943277529858491e-19,0.0,0.0,1.3910644577116851e-25,0.0,0.13491803959163809,0.13491245459307274,4.1778035381011433e-13,1.4047921248118564e-06,1.7155045818471972e-06,5.0473815519112096e-09,6.3390389324790659e-10,8.0320144441245502e-09,4.0173870174078677e-09,2.0788649187642358e-12,9.2737876047658911e-18,9.8929876086227683e-13,1.8001524544032385e-14,1.5689334913575362e-12
2.2196113458124756e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0034796298528843462,0.53507715664492361,1.0923544749137125e-10,0.0,6.8422490343586142e-07,2.423397299165258e-34,4.5188700585375002e-19,0.0,0.0,1.4041264616004648e-25,0.0,0.13492318920519217,0.13491759344463389,4.1779224622984695e-13,1.4092858137751219e-06,1.7170434710980767e-06,5.0750550127135792e-09,6.3591616614060099e-10,8.0418126491767956e-09,4.0222925203234589e-09,2.0880279029296269e-12,9.3038073777354482e-18,9.9562026065777578e-13,1.8060334977403162e-14,1.577970899225379e-12
2.2263413917052516e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0034693995727008695,0.53507203642967849,1.0959546731534705e-10,0.0,6.8551715397677045e-07,2.4306449488753091e-34,4.5434595249699651e-19,0.0,0.0,1.4172708083814344e-25,0.0,0.13492830830313393,0.13492270178553559,4.1780406758027682e-13,1.4137797261193351e-06,1.7185778874270718e-06,5.1027820317035964e-09,6.3792851544545919e-10,8.0515842991907474e-09,4.0271847537412432e-09,2.0972096097248667e-12,9.3338287815252019e-18,1.0019621909869312e-12,1.8119148650272952e-14,1.5870322180625885e-12
2.2330714375980276e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00345922978641133,0.53506694646258957,1.0995553124584458e-10,0.0,6.8680564268713543e-07,2.4378922674481847e-34,4.568096015478714e-19,0.0,0.0,1.4304977610095232e-25,0.0,0.13493339715579644,0.13492777988607085,4.1781581852707461e-13,1.4182738605366077e-06,1.7201078569811267e-06,5.1305624538935392e-09,6.3994094070943043e-10,8.0613295407422097e-09,4.0320637909272231e-09,2.1064100433438543e-12,9.3638517934774556e-18,1.0083245529516247e-12,1.8177965542848887e-14,1.5961174394778787e-12
2.2398014834908036e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.003449119959724641,0.53506188647651554,1.1031563907987625e-10,0.0,6.8809038023279236e-07,2.4451392545151927e-34,4.5927793936766548e-19,0.0,0.0,1.4438075823848497e-25,0.0,0.13493845603032653,0.13493282801334699,4.1782750002367195e-13,1.4227682157304776e-06,1.721633405678929e-06,5.1583961247307609e-09,6.4195344148347115e-10,8.0710485191981826e-09,4.0369297045431257e-09,2.1156292079356795e-12,9.3938764076015901e-18,1.014707347647055e-12,1.8236785635517047e-14,1.6052265551257556e-12
2.2465315293835796e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0034390695646280794,0.5350568562074538,1.1067579061590571e-10,0.0,6.8937137725270567e-07,2.4523859097041347e-34,4.6175095235543259e-19,0.0,0.0,1.457200535351853e-25,0.0,0.13494348519073193,0.13493784643133264,4.1783911231993666e-13,1.4272627904157828e-06,1.7231545592135631e-06,5.1862828900966431e-09,6.4396601732249882e-10,8.0807413787301821e-09,4.0417825666530533e-09,2.124867107605086e-12,9.423902626193183e-18,1.0211105761618077e-12,1.8295608908840326e-14,1.6143595567061456e-12
2.2532615752763557e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0034290780792952846,0.5350518553944944,1.1103598565382245e-10,0.0,6.9064864435898989e-07,2.4596322326393517e-34,4.6422862694533522e-19,0.0,0.0,1.4706768826984227e-25,0.0,0.13494848489792696,0.13494283540090335,4.178506559820986e-13,1.4317575833185261e-06,1.724671343055117e-06,5.2142225963055428e-09,6.4597866778534431e-10,8.0904082623273273e-09,4.0466224487300315e-09,2.1341237464129312e-12,9.4539304233891414e-18,1.0275342395779516e-12,1.8354435343556341e-14,1.6235164359640287e-12
2.2599916211691317e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0034191449879958625,0.53504688377977638,1.1139622399495438e-10,0.0,6.9192219213693243e-07,2.4668782229417674e-34,4.6671094961390507e-19,0.0,0.0,1.4842368871550362e-25,0.0,0.13495345540977807,0.13494779517988714,4.1786213210294803e-13,1.4362525931757445e-06,1.7261837824532638e-06,5.2422150901037507e-09,6.4799139243470702e-10,8.1000493118092793e-09,4.0514494216624726e-09,2.1433991283766371e-12,9.4839597910563588e-18,1.0339783389710491e-12,1.8413264920575313e-14,1.6326971846890715e-12
2.2667216670619077e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0034092697810065714,0.53504194110844128,1.1175650544203733e-10,0.0,6.9319203114501615e-07,2.4741238802289237e-34,4.6919790687583593e-19,0.0,0.0,1.4978808113939058e-25,0.0,0.13495839698114778,0.13495272602310884,4.1787354084707335e-13,1.4407478187353879e-06,1.7276919024397935e-06,5.2702602186684345e-09,6.5000419083710935e-10,8.1096646678389996e-09,4.0562635557605541e-09,2.1526932574706361e-12,9.5139907383234379e-18,1.040442875410216e-12,1.8472097620978033e-14,1.6419017947152698e-12
2.2734517129546837e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0033994519545240596,0.53503702712859091,1.1211682979918123e-10,0.0,6.9445817191494431e-07,2.4813692041150277e-34,4.7168948527884669e-19,0.0,0.0,1.5116089180281261e-25,0.0,0.13496330986393887,0.13495762818243356,4.1788488262519052e-13,1.4452432587561871e-06,1.7291957278311186e-06,5.2983578296065953e-09,6.5201706256285258e-10,8.1192544699353181e-09,4.0610649207625113e-09,2.1620061376268133e-12,9.5440232360693582e-18,1.0469278499582313e-12,1.8530933426013824e-14,1.651130257920591e-12
2.2801817588474597e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0033896910105791203,0.53503214159124401,1.1247719687189319e-10,0.0,6.9572062495166536e-07,2.48861419421099e-34,4.7418567141367351e-19,0.0,0.0,1.5254214696108329e-25,0.0,0.13496819430713691,0.13496250190680961,4.1789615871962024e-13,1.4497389120075337e-06,1.730695283230736e-06,5.3265077709540174e-09,6.5403000718597251e-10,8.128818856485343e-09,4.0658535858408296e-09,2.1713377727349358e-12,9.5740572718233796e-18,1.0534332636715424e-12,1.8589772317098563e-14,1.6603825662266216e-12
2.2869118047402358e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0033799864569524344,0.53502728425029444,1.1283760646704919e-10,0.0,6.9697940073339784e-07,2.4958588501244619e-34,4.7668645191024042e-19,0.0,0.0,1.5393187286343666e-25,0.0,0.13497305055685235,0.13496734744231076,4.179073692319635e-13,1.4542347772693582e-06,1.7321905930316602e-06,5.3547098911742211e-09,6.5604302428419664e-10,8.1383579647567108e-09,4.0706296196083693e-09,2.1806881666430854e-12,9.6040928637307882e-18,1.0599591176003031e-12,1.8648614275812722e-14,1.6696587115982187e-12
2.2936418506330118e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0033703378070917647,0.53502245486246869,1.1319805839284706e-10,0.0,6.98234509711658e-07,2.5031031714598801e-34,4.7919181342876216e-19,0.0,0.0,1.55330095752944e-25,0.0,0.13497787885636209,0.1349721650321774,4.1791851433705293e-13,1.458730853332008e-06,1.733681681418816e-06,5.3829640391574102e-09,6.5805611343890149e-10,8.1478719309096518e-09,4.0753930901244078e-09,2.1900573231580854e-12,9.6341299799241134e-18,1.0665054127885104e-12,1.8707459283899409e-14,1.6789586860431645e-12
2.300371896525788e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.003360744580030581,0.53501765318728689,1.1355855245884184e-10,0.0,6.9948596231128497e-07,2.5103471578184995e-34,4.8170174267299166e-19,0.0,0.0,1.5673684186643133e-25,0.0,0.13498267944615008,0.1349769549168576,4.179295955614454e-13,1.4632271389961296e-06,1.735168572371403e-06,5.4112700642194354e-09,6.6006927423507057e-10,8.1573608900089014e-09,4.080144064900583e-09,2.1994452460459094e-12,9.6641686004030811e-18,1.0730721502739979e-12,1.8766307323262474e-14,1.6882824816118259e-12
2.307101942418564e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0033512063003080872,0.53501287898702155,1.1391908847592376e-10,0.0,7.0073376893047047e-07,2.5175908087984351e-34,4.8421622638782449e-19,0.0,0.0,1.5815213743439763e-25,0.0,0.13498745256394751,0.13498171733404671,4.1794061299116452e-13,1.4677236330725528e-06,1.7366512896652222e-06,5.4396278161007421e-09,6.6208250626125361e-10,8.1668249760354594e-09,4.0848826109067772e-09,2.2088519390321026e-12,9.6942087548022789e-18,1.0796593310884497e-12,1.8825158375964643e-14,1.6976300903968149e-12
2.31383198831134e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0033417224978906147,0.53500813202665898,1.1427966625625146e-10,0.0,7.0197793994078555e-07,2.5248341239946974e-34,4.8673525134495653e-19,0.0,0.0,1.5957600868093361e-25,0.0,0.13499219844477167,0.13498645251872674,4.1795156645437993e-13,1.4722203343821759e-06,1.7381298568749707e-06,5.4680371449653147e-09,6.6409580910952442e-10,8.1762643218981788e-09,4.0896087945769145e-09,2.2182774058021839e-12,9.7242504099533537e-18,1.0862669562575681e-12,1.8884012424225654e-14,1.7070015045326563e-12
2.320562034204116e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0033322927080943615,0.5350034120738596,1.1464028561330132e-10,0.0,7.0321848568721078e-07,2.5320771029992311e-34,4.8925880435974109e-19,0.0,0.0,1.6100848182364092e-25,0.0,0.13499691732096503,0.13499116070320522,4.1796245777561738e-13,1.4767172417558487e-06,1.7396042973765066e-06,5.4964979013996483e-09,6.6610918237544223e-10,8.1856790594452122e-09,4.0943226818146688e-09,2.2277216500020525e-12,9.7542935338691358e-18,1.092895026801059e-12,1.8942869450420414e-14,1.7163967161954556e-12
