Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53),CO2X(24)
1.3159426073348932e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32941466968794275,0.11291053629122624,0.021625822742624569,1.6076622518649055e-14,1.812834158148556e-14,9.6789754548898252e-06,9.989250193107604e-06,4.6100596026890748e-14,2.1519233966956557e-19,1.7464389297340105e-08,1.7948629064493946e-28,2.450568563602586e-08,2.4175462559335241e-21,1.3157243156789406e-20,2.9588645171905133e-16,7.5847314228786591e-19,7.1668141381314948e-16,6.600030502357542e-21,0.0057490382054735884,0.0023814976043114479,2.2351886940606418e-09,2.1830574215966611e-05,7.5071647791137122e-12,2.1173212572446028e-13,9.391308750301616e-09,3.7015306896638754e-07,3.0306729501793625e-09,1.4230197410892945e-07,8.1080084417181617e-12,1.5496269845662106e-14,3.4010393672831601e-18
1.317826593378576e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32941142134085244,0.11291055597890109,0.021624174626820574,1.615544610572495e-14,1.8233603527383785e-14,9.7207501170778783e-06,1.0016979901971862e-05,4.6287053331678686e-14,2.1658620222888814e-19,1.7495254006130024e-08,1.8091400930839593e-28,2.4552820418438766e-08,2.4292524023655842e-21,1.3231821349473362e-20,2.9730991399248604e-16,7.6172166747398136e-19,7.2083743062481646e-16,6.6409374415188199e-21,0.0057489906085434949,0.0023847660996056943,2.2381159746759843e-09,2.1857249831720728e-05,7.5267221350300085e-12,2.1209442592811196e-13,9.4060377312794118e-09,3.7027750848881998e-07,3.0372355283716634e-09,1.4292638380583258e-07,8.1304362838557546e-12,1.5548969974299795e-14,3.4131178858368225e-18
1.3195221808178906e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3294084982415566,0.11291057375085499,0.021622691457774564,1.6226626106823955e-14,1.8328684175699206e-14,9.758422570133616e-06,1.0041967567777018e-05,4.6455289435563416e-14,2.1784618618120699e-19,1.7523045586293881e-08,1.822070278238565e-28,2.4595231745521985e-08,2.4398226748560061e-21,1.3299195132424055e-20,2.9859471395758912e-16,7.6465304914337034e-19,7.2459137215218014e-16,6.677922908158865e-21,0.0057489476872910391,0.0023877074440822026,2.2407502599447316e-09,2.188122892992269e-05,7.5443346673313599e-12,2.1242057189275146e-13,9.4192888874718294e-09,3.703895316619452e-07,3.0431471198484036e-09,1.4348949901838957e-07,8.1506460765141957e-12,1.5596459187591655e-14,3.4240085416265222e-18
1.3212177682572052e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32940557553245664,0.11291059157205346,0.021621208416774788,1.6298032781646925e-14,1.8424092089597686e-14,9.796166263939559e-06,1.006698453025953e-05,4.6623928201727366e-14,2.1911140050040623e-19,1.7550849794931217e-08,1.8350773082103236e-28,2.4637633533614178e-08,2.4504259217358537e-21,1.336680949198204e-20,2.998830068843978e-16,7.6759174298311522e-19,7.2835814460656963e-16,6.7150692088067883e-21,0.0057489046874584938,0.0023906485031645374,2.2433842920141224e-09,2.1905180694996185e-05,7.5619575297065567e-12,2.1274678463183462e-13,9.4325354057689842e-09,3.7050158086782803e-07,3.0490637041305708e-09,1.4405369949347821e-07,8.1708792987319721e-12,1.564401284789475e-14,3.4349195757458038e-18
1.3229133556965197e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3294026532124576,0.11291060944153461,0.021619725503805115,1.6369666582290506e-14,1.85198277714115e-14,9.8339811451018675e-06,1.0092030786168366e-05,4.6792970089439841e-14,2.2038185869157242e-19,1.7578666620884637e-08,1.8481615467803374e-28,2.4680025699414717e-08,2.4610622029474163e-21,1.3434664914870273e-20,3.0117479559696368e-16,7.70537757582631e-19,7.321377637994325e-16,6.7523768448646872e-21,0.0057488616100112066,0.002393589276888217,2.246018070891072e-09,2.1929105222134882e-05,7.5795907062342252e-12,2.1307304212453919e-13,9.4457773126437741e-09,3.706136559952386e-07,3.0549852824252436e-09,1.4461898438183269e-07,8.1911359472435509e-12,1.5691668791857072e-14,3.4458571357779907e-18
1.3246089431358343e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32939973128047562,0.11291062735834767,0.021618242718849424,1.6441527961043136e-14,1.8615891723461899e-14,9.8718671602908167e-06,1.0117106332253932e-05,4.6962415557889554e-14,2.21657573727924e-19,1.7606496052982902e-08,1.8613233589988883e-28,2.4722408160207678e-08,2.4717315784484366e-21,1.3502761888189348e-20,3.0247008291243393e-16,7.734911015292126e-19,7.3593024549664283e-16,6.7898463186454329e-21,0.005748818455903193,0.0023965297652887357,2.2486515965899543e-09,2.1953002606397457e-05,7.5972342009262932e-12,2.1339936035132837e-13,9.4590146401977354e-09,3.7072575692870852e-07,3.0609118534009553e-09,1.4518535283494374e-07,8.2114160188416701e-12,1.5739400091540623e-14,3.4568167875190766e-18
1.3263045305751488e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32939680973543878,0.1129106453215533,0.021616760061891595,1.6513617370221292e-14,1.8712284448082715e-14,9.9098242562416461e-06,1.014221116526752e-05,4.7132265066184975e-14,2.2293855756368506e-19,1.7634338080041036e-08,1.8745631111870273e-28,2.4764780833860734e-08,2.4824341082120909e-21,1.3571100899433644e-20,3.0376887163920184e-16,7.764517834069479e-19,7.3973560541854896e-16,6.827478133372844e-21,0.0057487752260772119,0.0023994699684015655,2.251284869137364e-09,2.1976872942710844e-05,7.6148880233349987e-12,2.137257663255368e-13,9.4722474212542419e-09,3.7083788355329844e-07,3.0668434138526647e-09,1.4575280400507336e-07,8.2317195103508496e-12,1.5787160498189531e-14,3.4677910672426317e-18
1.3280001180144633e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32939388857628593,0.11291066333022308,0.021615277532915537,1.6585935262830864e-14,1.8809006447530053e-14,9.9478523797565091e-06,1.016734528195646e-05,4.730251907335406e-14,2.2422482313156653e-19,1.7662192690860511e-08,1.8878811709400027e-28,2.4807143638822651e-08,2.4931698522269439e-21,1.3639682436425099e-20,3.0507116457969124e-16,7.7941981180116036e-19,7.4355385924008469e-16,6.8652727931819585e-21,0.0057487319214649365,0.0024024098862621538,2.2539178885427186e-09,2.2000716325877134e-05,7.6325521458181127e-12,2.1405221506447608e-13,9.4854756786105235e-09,3.7095003576333338e-07,3.0727799655311248e-09,1.4632133704528872e-07,8.2520464184827345e-12,1.5835026561321558e-14,3.4787925294852118e-18
1.3293884163216433e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32939149710163762,0.11291067810841438,0.021614063776041442,1.6645317517899826e-14,1.8888445165764549e-14,9.9790415637784917e-06,1.0187946176715918e-05,4.744221966803526e-14,2.2528192239962299e-19,1.7685008608124378e-08,1.8988441800219901e-28,2.4841821682408763e-08,2.5019847437608226e-21,1.3696015950677804e-20,3.0614005576571392e-16,7.8185542429156226e-19,7.4668974729037526e-16,6.8963395796799387e-21,0.0057486964098520769,0.0024048167942198068,2.2560735407485282e-09,2.2020218600840763e-05,7.6470226961042889e-12,2.1431954813397084e-13,9.4963032507458102e-09,3.7104188174264504e-07,3.077644359440149e-09,1.467876405190431e-07,8.2687069404563076e-12,1.5874272640392468e-14,3.4878164512731409e-18
1.3307767146288232e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32938910588440595,0.11291069291597088,0.021612850104944983,1.6704853498197034e-14,1.8968105237708858e-14,1.0010278298969047e-05,1.0208566698889856e-05,4.7582191992813446e-14,2.2634257845322092e-19,1.7707832947694139e-08,1.9098601358060893e-28,2.4876493011707533e-08,2.510821974846483e-21,1.3752512646298379e-20,3.0721129953687271e-16,7.8429597225361644e-19,7.4983429827098819e-16,6.9275161515401401e-21,0.0057486608492209402,0.0024072235109914106,2.258229023270001e-09,2.2039702922123611e-05,7.6615001544563266e-12,2.1458692501045529e-13,9.5071278284678126e-09,3.7113374473686339e-07,3.0825120978331394e-09,1.4725466823259323e-07,8.2853831567019952e-12,1.5913563990309706e-14,3.4968544136812652e-18
1.3321650129360032e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32938671492402477,0.11291070775239928,0.021611636519617346,1.6764543452889011e-14,1.9047986939018387e-14,1.0041562556232752e-05,1.0229206846693172e-05,4.7722436299525097e-14,2.274067982840537e-19,1.773066570340313e-08,1.9209292419788767e-28,2.4911157582820304e-08,2.5196815784341726e-21,1.380917279159654e-20,3.0828489742186979e-16,7.8674146039810171e-19,7.529875207180413e-16,6.9588027868440517e-21,0.0057486252400666907,0.0024096300365963881,2.2603843361159771e-09,2.2059169341547688e-05,7.6759845175815882e-12,2.1485434341526647e-13,9.5179494276269408e-09,3.7122562468590741e-07,3.0873831805562829e-09,1.4772241972234434e-07,8.3020750654433236e-12,1.5952904697395994e-14,3.5059070661963188e-18
1.333553311243183e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32938432421993336,0.11291072261721105,0.021610423020049709,1.6824387631317081e-14,1.9128090545338896e-14,1.0072894306506522e-05,1.0249866618340757e-05,4.7862952839970474e-14,2.2847458891416821e-19,1.7753506869078888e-08,1.9320517028038371e-28,2.4945815352106416e-08,2.5285635874810012e-21,1.3865996655044774e-20,3.093608509466254e-16,7.8919189343544105e-19,7.5614942314738292e-16,6.9901997640830513e-21,0.0057485895828797108,0.0024120363710541507,2.2625394792941536e-09,2.2078617910869496e-05,7.6904757834251647e-12,2.1512180337755136e-13,9.5287680643582029e-09,3.7131752152973501e-07,3.0922576072827201e-09,1.481908945251033e-07,8.3187826649092796e-12,1.59922947524955e-14,3.5149744185329241e-18
1.334941609550363e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32938193377157526,0.11291073750992232,0.021609209606233262,1.6884386283003912e-14,1.920841633230698e-14,1.0104273520760186e-05,1.0270546012047434e-05,4.80037418659136e-14,2.2954595741585178e-19,1.7776356438543117e-08,1.9432277231224761e-28,2.49804662761824e-08,2.5374680349509247e-21,1.3922984505278073e-20,3.1043916163428794e-16,7.9164727607574603e-19,7.593200140546271e-16,7.0217073621585035e-21,0.0057485538781456534,0.0024144425143840984,2.2646944528132505e-09,2.2098048681779075e-05,7.7049739499833371e-12,2.1538930492588065e-13,9.5395837547912719e-09,3.7140943520861509e-07,3.0971353775608355e-09,1.4866009217808852e-07,8.3355059533297824e-12,1.6031734170472137e-14,3.5240564805627716e-18
1.3377182061647232e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32937715363985787,0.11291076737713152,0.021606783035818748,1.7004848005085261e-14,1.9369735550707282e-14,1.0167174225255628e-05,1.0311963658496448e-05,4.828613838116788e-14,2.3169945637788907e-19,1.7822080764095387e-08,1.9657412645056473e-28,2.5049747416449461e-08,2.5553443770500046e-21,1.4037453241462237e-20,3.1260286057672637e-16,7.9657290900370739e-19,7.6568729518440414e-16,7.0850555384748645e-21,0.0057484823279556523,0.0024192542277381075,2.2690038909095766e-09,2.2136857034780664e-05,7.733990977483115e-12,2.1592443289793595e-13,9.5612063612427833e-09,3.7159331283395445e-07,3.1069009472014321e-09,1.4960065418574769e-07,8.3689995899512243e-12,1.6110761194364222e-14,3.5422647738780006e-18
1.3404948027790834e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32937237452451712,0.11291079735024914,0.021604356808303443,1.7125930618691544e-14,1.9531946799216115e-14,1.0230264438156468e-05,1.035345977175555e-05,4.8569627858674931e-14,2.3386735201141224e-19,1.7867838630520102e-08,1.988471516460855e-28,2.5119000661667431e-08,2.5733108685795065e-21,1.4152581152518798e-20,3.147760063777323e-16,8.0151839685500476e-19,7.7208943166894933e-16,7.1488495552070678e-21,0.0057484105932890835,0.0024240651768134215,2.2733126504755932e-09,2.2175594812703317e-05,7.7630355850681026e-12,2.1645972757743876e-13,9.5828173758673714e-09,3.71777257089581e-07,3.116679886286781e-09,1.50544102051658e-07,8.4025559611422135e-12,1.6189985940795375e-14,3.5605320255154612e-18
1.3432713993934436e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32936759642127161,0.11291082742557029,0.021601930923617077,1.7247636126029266e-14,1.9695052282801054e-14,1.0293543928458805e-05,1.0395034337537757e-05,4.8854212311241562e-14,2.3604970121126029e-19,1.7913629988188276e-08,2.0114201386327339e-28,2.5188225673949513e-08,2.5913677734963063e-21,1.4268370393465863e-20,3.1695861112060643e-16,8.0648377729600976e-19,7.7852649074823565e-16,7.2130916583341685e-21,0.0057483386778655133,0.0024288753617648902,2.2776207315820255e-09,2.2214262426570242e-05,7.7921077585229006e-12,2.1699518922305357e-13,9.604416927419646e-09,3.719612675076001e-07,3.1264721916516906e-09,1.5149043208930326e-07,8.436175052737413e-12,1.626940858139816e-14,3.5788583149106055e-18
1.3460479960078037e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32936281932591271,0.11291085759946148,0.021599505381689435,1.7369966531950093e-14,1.9859054206442068e-14,1.0357012465733638e-05,1.04366873415539e-05,4.9139893751094088e-14,2.3824656092312878e-19,1.7959454787383601e-08,2.0345888000115269e-28,2.5257422119451115e-08,2.6095153558656805e-21,1.4384823121981586e-20,3.1915068684386543e-16,8.1146908798643932e-19,7.8499853934175957e-16,7.277784100403165e-21,0.0057482665853331207,0.0024336847827472032,2.2819281343007171e-09,2.2252860286244206e-05,7.8212074844137759e-12,2.1753081810634436e-13,9.6260051445078388e-09,3.7214534362452258e-07,3.1362778601048404e-09,1.5243964061959986e-07,8.4698568505717908e-12,1.6349029289165935e-14,3.5972437214087212e-18
1.348824592622164e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32935804323430284,0.11291088786835914,0.02159708018245041,1.749292384396314e-14,2.0023954775169648e-14,1.0420669820142291e-05,1.0478418769512687e-05,4.942667418987828e-14,2.40457988186936e-19,1.8005312978304236e-08,2.0579791789658835e-28,2.5326589668345163e-08,2.6277538798609431e-21,1.4501941498413855e-20,3.2135224554180158e-16,8.1647436657945116e-19,7.9150564404965356e-16,7.3429291405317478e-21,0.0057481943192701076,0.0024384934399148961,2.2862348587042803e-09,2.2291388800396213e-05,7.8503347500733364e-12,2.1806661451142775e-13,9.6475821555790071e-09,3.7232948498119421e-07,3.1460968884649568e-09,1.5339172397116883e-07,8.5036013404805109e-12,1.6428848238543692e-14,3.6156883243048724e-18
1.351601189236524e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32935326814237487,0.11291091822876846,0.021594655325829958,1.7616510072240359e-14,2.0189756194102337e-14,1.0484515762451006e-05,1.0520228607120795e-05,4.9714555638659111e-14,2.4268404015859952e-19,1.8051204511064492e-08,2.0815929632747871e-28,2.5395727994797987e-08,2.6460836097631054e-21,1.4619727685790316e-20,3.235632991649701e-16,8.2149965072169103e-19,7.980478711537786e-16,7.4085290444109567e-21,0.0057481218831860175,0.0024433013334223511,2.2905409048659703e-09,2.2329848376475925e-05,7.8794895435854427e-12,2.1860257873471256e-13,9.6691480889051287e-09,3.7251369112274279e-07,3.1559292735552915e-09,1.5434667848059357e-07,8.5374085082990308e-12,1.6508865605478793e-14,3.6341922028555012e-18
1.3571543824652443e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32934372094163722,0.11291097921047828,0.021589806640164962,1.7865577331556631e-14,2.0524070403720678e-14,1.0612772496939364e-05,1.0604083454102024e-05,5.0293629607565494e-14,2.4718024736410365e-19,1.814308740215164e-08,2.1294975463091751e-28,2.5533915696871941e-08,2.6830177449487609e-21,1.4857312158948852e-20,3.2801393877288033e-16,8.3161038620773535e-19,8.1123795609319212e-16,7.5411025390675607e-21,0.005747976514657002,0.0024529148300733239,2.2991509627603873e-09,2.2406562337945881e-05,7.9378816701730779e-12,2.1967501188160785e-13,9.7122472344583034e-09,3.7288229596211037e-07,3.1756341012279498e-09,1.5626518636059272e-07,8.6052108210092303e-12,1.6669496302879449e-14,3.6713781036824481e-18
1.3627075756939647e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32933417769251322,0.1129110405179561,0.021584959324135632,1.8117184444418721e-14,2.086201447945128e-14,1.0741780847957455e-05,1.0688251768113517e-05,5.087713173471004e-14,2.5173564198432168e-19,1.8235103059946653e-08,2.1783162407669838e-28,2.5671982697951688e-08,2.7203198778123374e-21,1.5097593899679237e-20,3.3250270041332178e-16,8.4180159548722065e-19,8.2456931809130354e-16,7.6755228414690004e-21,0.0057478305064982711,0.0024625252739321926,2.3077583085841981e-09,2.2483005404749139e-05,7.9963837833145793e-12,2.2074812015509281e-13,9.7553036033384839e-09,3.7325115458739722e-07,3.1953923177510329e-09,1.5819513512090883e-07,8.6732636753945105e-12,1.6830922817120772e-14,3.708802056939157e-18
1.368260768922685e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32932463836485654,0.112911102125584,0.021580113377184292,1.8371347587762564e-14,2.1203606069278312e-14,1.0871539004820772e-05,1.0772733434743895e-05,5.1465078087684821e-14,2.5635068511472752e-19,1.8327251082517351e-08,2.2280628909235187e-28,2.5809926532646991e-08,2.75799212644638e-21,1.5340590309759571e-20,3.3702967815922787e-16,8.5207357949812642e-19,8.3804247605835054e-16,7.8118083140549576e-21,0.0057476838844449964,0.0024721326662287052,2.3163629429486188e-09,2.2559180789659056e-05,8.0549958132295882e-12,2.218219063445355e-13,9.798318214076412e-09,3.7362026350871172e-07,3.2152038977941817e-09,1.6013649576583716e-07,8.741566958155673e-12,1.6993146605882817e-14,3.7464646949047833e-18
1.3738139621514053e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32931510292952382,0.11291116400872268,0.02157526879875445,1.8628082980872464e-14,2.1548862826179217e-14,1.1002045167806631e-05,1.0857528339556903e-05,5.2057484724771049e-14,2.6102583947971844e-19,1.8419531066750522e-08,2.2787514947077376e-28,2.5947744797110479e-08,2.7960366106370958e-21,1.5586318834849207e-20,3.4159496542423341e-16,8.6242663907370257e-19,8.5165794391971454e-16,7.9499774246929659e-21,0.0057475366732537636,0.002481737008190345,2.3249648664753269e-09,2.2635091683305942e-05,8.1137177007664917e-12,2.2289637341310877e-13,9.841292081169201e-09,3.7398961929995768e-07,3.2350688160664048e-09,1.6208923944989351e-07,8.8101205560040436e-12,1.7156169148066682e-14,3.7843666490843248e-18
1.3793671553801256e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32930557135833805,0.11291122614367442,0.021570425588290702,1.88874068853429e-14,2.1897802409256176e-14,1.1133297548537314e-05,1.0942636368093832e-05,5.265436769493275e-14,2.6576156949925519e-19,1.8511942608403906e-08,2.3303962047360942e-28,2.6085435148244416e-08,2.8344554518557645e-21,1.5834796964803349e-20,3.4619865497625689e-16,8.7286107494260564e-19,8.6541623065254481e-16,8.0900487467622982e-21,0.0057473888967395784,0.0024913383010423907,2.3335640797962112e-09,2.2710741253400292e-05,8.1725493969539954e-12,2.2397152449036117e-13,9.8842262147013556e-09,3.7435921859732223e-07,3.2549870473151157e-09,1.6405333748469126e-07,8.8789243556632294e-12,1.7319991943106585e-14,3.8225085502119441e-18
1.384920348608846e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32929604362405385,0.11291128850764719,0.021565583745238728,1.9149335605035964e-14,2.2250442484843807e-14,1.1265294370343535e-05,1.1028057405875836e-05,5.3255743037810294e-14,2.7055834134280905e-19,1.8604485302157591e-08,2.3830113293512076e-28,2.622299530290212e-08,2.8732507732507058e-21,1.6086042233981377e-20,3.5084083895090946e-16,8.8337718772901148e-19,8.7931784032280381e-16,8.2320409592376742e-21,0.0057472405778116282,0.0025009365460079728,2.3421605835530296e-09,2.2786132643995992e-05,8.2314908625662013e-12,2.250473628650115e-13,9.9271216199833775e-09,3.7472905809780281e-07,3.2749585663258578e-09,1.6602876134549639e-07,8.9479782438708693e-12,1.7484616510289419e-14,3.8608910282502066e-18
1.3904735418375663e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32928651970032308,0.11291135107872036,0.021560743269045283,1.9413885486022742e-14,2.2606800727591858e-14,1.1398033868607561e-05,1.1113791338406197e-05,5.3861626783714005e-14,2.7541662293444102e-19,1.8697158741664711e-08,2.4366113336628751e-28,2.6360423037086221e-08,2.9124246996397903e-21,1.6340072221549214e-20,3.5552160886459547e-16,8.9397527795261823e-19,8.9336327212262234e-16,8.3759728467726757e-21,0.0057470917385077491,0.0025105317443081215,2.3507543783970609e-09,2.2861268974794664e-05,8.2905420676920095e-12,2.2612389197780234e-13,9.9699792972040494e-09,3.7509913455778454e-07,3.294983347921312e-09,1.6801548267744585e-07,9.0172821073802602e-12,1.7650044388069723e-14,3.8995147123906312e-18
1.3960267350662866e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32927699956166306,0.11291141383581146,0.021555904159158146,1.9681072916520284e-14,2.2966894821518074e-14,1.1531514291085015e-05,1.1199838051172477e-05,5.4472034953617547e-14,2.8033688394419664e-19,1.878996251960133e-08,2.4912108405895579e-28,2.6497716185145767e-08,2.9519793575035369e-21,1.6596904551773695e-20,3.602410556273808e-16,9.0465564602862488e-19,9.0755302040788406e-16,8.5218632997826563e-21,0.0057469424000275351,0.0025201238971618253,2.3593454649887997e-09,2.2936153340493439e-05,8.3497029913172002e-12,2.2720111541455697e-13,1.001280024110086e-08,3.7546944479166056e-07,3.3150613669605985e-09,1.7001347330141429e-07,9.0868358329619859e-12,1.7816277133402862e-14,3.938380231054271e-18
1.401579928295007e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32926748318342453,0.11291147675864448,0.021551066415026084,1.9950914326834993e-14,2.3330742461030062e-14,1.1665733898205946e-05,1.1286197429648635e-05,5.5086983559151245e-14,2.8531959579839516e-19,1.8882896227715425e-08,2.5468246319007764e-28,2.6634872638972299e-08,2.991916874978765e-21,1.6856556894307903e-20,3.6499926955573148e-16,9.1541859226774912e-19,9.2188757473602754e-16,8.6697313145272541e-21,0.0057467925827641023,0.0025297130057860807,2.3679338439976529e-09,2.3010788810174668e-05,8.4089736209156709e-12,2.2827903689939207e-13,1.0055585440646235e-08,3.7583998567048969e-07,3.3351925983385965e-09,1.720227052195354e-07,9.1566393074054387e-12,1.7983316321085219e-14,3.9774882118924868e-18
1.4071331215237272e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32925797054176248,0.1129115398277192,0.021546230036098856,2.0223426189311042e-14,2.3698361351918317e-14,1.1800690963356461e-05,1.1372869359297062e-05,5.5706488602595363e-14,2.9036523170462221e-19,1.897595945687517e-08,2.6034676492616011e-28,2.6771890347194564e-08,3.0322393818527627e-21,1.7119046964468073e-20,3.6979634038511778e-16,9.2626441687628065e-19,9.3636741990406755e-16,8.8195959931926043e-21,0.0057466423063346917,0.0025392990713959344,2.3765195161016346e-09,2.3085178426735169e-05,8.4683539520501338e-12,2.2935766028806841e-13,1.0098335878749093e-08,3.762107541206881e-07,3.3553770169852286e-09,1.7404315062040254e-07,9.2266924175203319e-12,1.8151163543100516e-14,4.0168392817870621e-18
1.4126863147524475e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32924846161360644,0.11291160302428188,0.021541395021827173,2.0498625018277679e-14,2.406976921232189e-14,1.1936383773141835e-05,1.1459853725570545e-05,5.6330566076873319e-14,2.9547426667320462e-19,1.9069151797116517e-08,2.6611549952795088e-28,2.6908767314372336e-08,3.0729490095579563e-21,1.7384392523503018e-20,3.7463235728243172e-16,9.3719341995613207e-19,9.5099303598682845e-16,8.9714765439733638e-21,0.0057464915896101075,0.0025488820952045358,2.3851024819870854e-09,2.3159325206353017e-05,8.5278439879822495e-12,2.3043698956150625e-13,1.0141052531971144e-08,3.765817471227574e-07,3.3756145978647945e-09,1.760747818839613e-07,9.2969950501381327e-12,1.8319820407977071e-14,4.0564340668509241e-18
1.4182395079811679e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32923895637663264,0.11291166633029681,0.021536561371662686,2.0776527369993654e-14,2.4444983773666823e-14,1.2072810627631369e-05,1.1547150413914191e-05,5.695923196554473e-14,3.0064717752958176e-19,1.9162472837689934e-08,2.7199019345531427e-28,2.7045501600190029e-08,3.1140478911670653e-21,1.7652611378855888e-20,3.7950740885819252e-16,9.4820590150486621e-19,9.6576489837532858e-16,9.1253922811544251e-21,0.005746340450743067,0.002558462078423179,2.3936827423483957e-09,2.3233232137991321e-05,8.5874437392920231e-12,2.3151702881944322e-13,1.0183736370257638e-08,3.7695296171004955e-07,3.3959053159753092e-09,1.781175715860985e-07,9.3675470921134629e-12,1.8489288540152973e-14,4.0962731924286082e-18
1.4237927012098882e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32922945480923782,0.11291172972841901,0.021531729085057943,2.1057149842590959e-14,2.4824022781576362e-14,1.2209969840585356e-05,1.1634759309767264e-05,5.7592502242798526e-14,3.0588444292436126e-19,1.9255922167106447e-08,2.7797238947226437e-28,2.7182091318650907e-08,3.1555381613887187e-21,1.7923721384418214e-20,3.8442158317855883e-16,9.5930216141572133e-19,9.8068347781529938e-16,9.2813626251924533e-21,0.0057461889071954613,0.0025680390222613449,2.4022602978877232e-09,2.3306902182938494e-05,8.6471532235067041e-12,2.325977822742496e-13,1.0226388356682591e-08,3.7732439496756679e-07,3.4162491463478762e-09,1.8017149250293216e-07,9.4383484303254558e-12,1.8659569579350602e-14,4.1363572830967189e-18
1.4293458944386085e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3292199568905127,0.11291179320196812,0.021526898161466378,2.134050907601984e-14,2.5206903996753275e-14,1.2347859739664554e-05,1.1722680298564959e-05,5.8230392873445854e-14,3.1118654334671437e-19,1.9349499373182914e-08,2.8406364675216394e-28,2.7318534637272194e-08,3.1974219565635343e-21,1.8197740440775791e-20,3.8937496777716642e-16,9.7048249947764873e-19,9.9574924044580817e-16,9.4394071027971477e-21,0.0057460369757645676,0.0025776129279267489,2.4108351493147471e-09,2.3380338274383815e-05,8.706972464739168e-12,2.3367925424489798e-13,1.0269009447207997e-08,3.7769604403079319e-07,3.4366460640460654e-09,1.8223651761480998e-07,9.5093989516790264e-12,1.8830665179961289e-14,4.1766869626645026e-18
1.4348990876673288e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32921046260021741,0.1129118567349031,0.021522068600342299,2.1626621751994688e-14,2.5593645195834611e-14,1.2486478666622959e-05,1.1810913265740141e-05,5.8872919812913038e-14,3.1655396114007335e-19,1.9443204043086498e-08,2.9026554098310937e-28,2.7454829776281471e-08,3.2397014146606312e-21,1.8474686495446892e-20,3.9436764966678842e-16,9.8174721537535296e-19,1.0109626478379692e-15,9.59954534701236e-21,0.0057458846726082813,0.0025871837966253718,2.4194072973463967e-09,2.3453543317026983e-05,8.7669014933355179e-12,2.3476144915108245e-13,1.0311600590456571e-08,3.7806790608455858e-07,3.4570960441653144e-09,1.8431262011002827e-07,9.5806985431061606e-12,1.9002577010439228e-14,4.2172628541743118e-18
1.440452280896049e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32920097191875752,0.112911920311798,0.021517240401140857,2.1915504593939672e-14,2.5984264172219593e-14,1.2625824977484384e-05,1.1899458096725015e-05,5.9520099007234318e-14,3.2198718051685396e-19,1.9537035763378451e-08,2.9657966447350559e-28,2.75909750078147e-08,3.2823786752745543e-21,1.8754577543112687e-20,3.9939971535080565e-16,9.9309660868932939e-19,1.0263241570337204e-15,9.7617970972970175e-21,0.0057457320132693777,0.0025967516295615041,2.4279767427066215e-09,2.3526520186720526e-05,8.8269403455320014e-12,2.3584437150749092e-13,1.0354162727497646e-08,3.7843997836193249e-07,3.4775990618323374e-09,1.8639977338827908e-07,9.6522470915671006e-12,1.9175306752705564e-14,4.2580855799021371e-18
