Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),COX(50)
9.798490594358967e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33000915025425193,0.11291058048469961,0.021922385728551447,0.0,1.7686921600968307e-06,3.0760731523668513e-06,5.7275271725278029e-06,3.476610342193204e-13,6.9232605357932344e-23,6.641562061172263e-08,3.6696174438635489e-27,1.5085428539772195e-08,2.0508588631884536e-20,6.1214251751879433e-11,1.0034300865250095e-16,3.2418486510353016e-19,2.1418234100233676e-08,3.7779230898723419e-20,0.0057533731650874376,0.001790732043033895,7.0608559787446354e-09,1.1395381669994645e-07,1.3975294181951358e-05,7.0346712817690062e-13,1.3332341419877067e-08,1.9786235359703264e-07,1.1456385875725859e-10,1.1415295933673536e-10,4.6571985035573103e-12
9.826738732857676e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33000410753195158,0.11291050971089422,0.021919871702527387,0.0,1.7902110950895392e-06,3.1031933061280221e-06,5.7593824964431985e-06,3.5051652477963494e-13,7.0156687361589393e-23,6.674111896820823e-08,3.7390261129835905e-27,1.5142887617093683e-08,2.0750006231057039e-20,6.1908607836829364e-11,1.0132160463856489e-16,3.2697973956185797e-19,2.1598907682011954e-08,3.8301344544544765e-20,0.0057534117453536399,0.0017957059776352875,7.0793905150149011e-09,1.1451383522041229e-07,1.400492827709475e-05,7.0563143346159622e-13,1.3358571978077839e-08,1.9782910416281323e-07,1.1503702950104746e-10,1.1545531609526527e-10,4.6830301674699461e-12
9.854986871356385e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32999906835310011,0.11291044122560727,0.021917358041621218,0.0,1.8118946265481967e-06,3.1304114135084615e-06,5.7913208176425215e-06,3.5338790159559391e-13,7.109016440524899e-23,6.7067362120714362e-08,3.8095947862279667e-27,1.5200305122119008e-08,2.0993814036907309e-20,6.2608196880023737e-11,1.0230616890249583e-16,3.2979013622616209e-19,2.1780336459289602e-08,3.882959857441372e-20,0.0057534479533466413,0.0018006789339223472,7.0979216037119555e-09,1.1507356840622644e-07,1.4034369779867887e-05,7.077914350649614e-13,1.3384622868144023e-08,1.9779604439882505e-07,1.1551102199194433e-10,1.1676649740969738e-10,4.7089285797733622e-12
9.883235009855094e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32999403267047633,0.11291037498235412,0.021914844745718719,0.0,1.8337430358847982e-06,3.1577267850161579e-06,5.8233421196883462e-06,3.5627521245074624e-13,7.2033098532904949e-23,6.7394349789528949e-08,3.8813404017360718e-27,1.5257679959739598e-08,2.1240030945805633e-20,6.3313034630192635e-11,1.0329670803696528e-16,3.3261609555883534e-19,2.1962518583002085e-08,3.9364053722374183e-20,0.0057534818355689885,0.0018056509118676174,7.1164492407599508e-09,1.1563300899065985e-07,1.4063619444891649e-05,7.0994712071041277e-13,1.3410494840437111e-08,1.9776317231621771e-07,1.1598583591789853e-10,1.1808650877924516e-10,4.7348937241694351e-12
9.911483148353803e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32998900043775042,0.11291031093555629,0.021912331814706438,0.0,1.8557565997920386e-06,3.1851387300333692e-06,5.8554463860837294e-06,3.5917850516818436e-13,7.2985551901447076e-23,6.7722081693079328e-08,3.9542801085048193e-27,1.5315011044410853e-08,2.1488675950192248e-20,6.4023136773000751e-11,1.0429322848151304e-16,3.3545765801432067e-19,2.2145452193618374e-08,3.9904771201944924e-20,0.005753513437617163,0.0018106219114467632,7.1349734221702921e-09,1.1619214987428234e-07,1.4092678038221777e-05,7.1209847890103455e-13,1.3436188655640646e-08,1.9773048595605358e-07,1.1646147096848212e-10,1.1941535550938245e-10,4.7609255843147139e-12
9.939731286852512e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32998397160946658,0.11291024904052369,0.021909819248471647,0.0,1.8779355902962504e-06,3.2126465569304092e-06,5.8876336002734731e-06,3.6209782761068637e-13,7.3947586779160208e-23,6.8050557547933966e-08,4.028431268500378e-27,1.5372297300187109e-08,2.173976813863983e-20,6.4738518931619155e-11,1.0529573652348779e-16,3.3831486403908555e-19,2.2329135421476287e-08,4.045181270855184e-20,0.005753542804199218,0.001815591932638545,7.1534941440407294e-09,1.1675098412350199e-07,1.412154633701848e-05,7.1424549890938381e-13,1.3461705084448598e-08,1.976979833887874e-07,1.1693792683487742e-10,1.2075304271585622e-10,4.7870241438214632e-12
9.967979425351221e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32997894614102602,0.11291018925343736,0.021907307046902347,0.0,1.9002802748106595e-06,3.2402495731778956e-06,5.9199037456453656e-06,3.6503322768085693e-13,7.4919265544230413e-23,6.8379777068804161e-08,4.1038114587847705e-27,1.5429537660754287e-08,2.1993326695916215e-20,6.5459196667301464e-11,1.0630423829900008e-16,3.4118775407159658e-19,2.2513566387114415e-08,4.1005240421961832e-20,0.0057535699791520893,0.0018205609754247934,7.1720114025544412e-09,1.1730950496907943e-07,1.4150225129218583e-05,7.1638817076753955e-13,1.3487044907254499e-08,1.9766566271375759e-07,1.1741520320985742e-10,1.2209957532868367e-10,4.8131893862586681e-12
9.99622756384993e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32997392398867015,0.1129101315313326,0.021904795209887248,0.0,1.9227909161889211e-06,3.2679470854574411e-06,5.9522568055314019e-06,3.6798475332126842e-13,7.5900650683258736e-23,6.8709739968546313e-08,4.1804384736573843e-27,1.5486731069460267e-08,2.2249370903047536e-20,6.6185185479964182e-11,1.073187397938869e-16,3.4407636854229588e-19,2.2698743201600599e-08,4.1565117008718264e-20,0.0057535950054585592,0.0018255290397903817,7.1905251939791183e-09,1.1786770580461814e-07,1.4178715213210181e-05,7.1852648525668109e-13,1.3512208913844984e-08,1.976335220586845e-07,1.1789329978777413e-10,1.2345495809611283e-10,4.8394212951530382e-12
9.999999999999998e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32997325354716545,0.1129101239767776,0.021904459790777469,0.0,1.9258097057838703e-06,3.2716531025797325e-06,5.9565837139432207e-06,3.6838014196986524e-13,7.6032449147426432e-23,6.8753861564820039e-08,4.1907670726504336e-27,1.5494365430883827e-08,2.2283753857631348e-20,6.6282541475115163e-11,1.0745467721615496e-16,3.4446332486471327e-19,2.2723529243236153e-08,4.1640378002813603e-20,0.0057535981872769591,0.0018261924326583242,7.1929973808609401e-09,1.1794222692534493e-07,1.4182505720289231e-05,7.1881171910261919e-13,1.3515556210679305e-08,1.9762924331729948e-07,1.1795720991196382e-10,1.2363663465546222e-10,4.8429295163018089e-12
1.0024475702348638e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32996890510946486,0.11291007583208218,0.021902283737315748,0.0,1.9454677727789199e-06,3.2957383997707683e-06,5.9846927632090043e-06,3.70952452514602e-13,7.6891804789782658e-23,6.9040445958164147e-08,4.2583303268114669e-27,1.554387647934292e-08,2.2507920137381672e-20,6.6916500808771135e-11,1.0833924684468829e-16,3.4698074787357706e-19,2.2884663966856999e-08,4.2131505624577978e-20,0.0057536179252638906,0.0018304961257231986,7.2090355146660173e-09,1.1842558018503116e-07,1.4207017397509953e-05,7.2066043389700323e-13,1.3537197903093817e-08,1.9760155957917999e-07,1.1837221626453834e-10,1.2481919558855578e-10,4.865719853990015e-12
1.0052723840847347e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32996388946128435,0.11291002211438007,0.02189977262907794,0.0,1.9683110984767992e-06,3.3236228215472484e-06,6.0172116019022068e-06,3.7393637328378753e-13,7.7892790562805553e-23,6.937189474681142e-08,4.3375052535056304e-27,1.5600972853155989e-08,2.2768993872652153e-20,6.7653158032721411e-11,1.0936576513963451e-16,3.4990093247976199e-19,2.30713267759816e-08,4.2704469916950059e-20,0.0057536387798921345,0.0018354622332141201,7.2275423610490493e-09,1.1898312182498639e-07,1.4235132500443141e-05,7.2279000893708481e-13,1.3562012682660923e-08,1.9756977345826376e-07,1.1885195233760885e-10,1.2619229220248653e-10,4.8920850462147347e-12
1.0080971979346056e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32995887700279503,0.1129099703377256,0.021897261885064582,0.0,1.9913211427811987e-06,3.3515996557498477e-06,6.0498133047828423e-06,3.7693656369214436e-13,7.8903670805333846e-23,6.9704086041794572e-08,4.417981712750445e-27,1.5658019163392642e-08,2.3032611679042491e-20,6.8395172471240642e-11,1.1039830021964411e-16,3.5283696276707828e-19,2.3258729713566217e-08,4.3284074027336076e-20,0.0057536576098621275,0.0018404273622569802,7.2460457296438442e-09,1.1954032459733077e-07,1.426306134982636e-05,7.2491520334371169e-13,1.3586654068691586e-08,1.9753816190589094e-07,1.1933250770597107e-10,1.2757425216431512e-10,4.9185168552329951e-12
1.0109220117844765e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32995386769344093,0.11290992046240746,0.021894751505167089,0.0,2.0144981508476731e-06,3.3796682069794692e-06,6.0824978549716906e-06,3.799530718435202e-13,7.9924508422922562e-23,7.0037019548575763e-08,4.4997783895101549e-27,1.5715014392306939e-08,2.329879322325104e-20,6.9142559384775422e-11,1.1143685747933216e-16,3.5578887913363755e-19,2.3446870856010914e-08,4.3870382593771965e-20,0.0057536744549031788,0.0018453915128485408,7.2645456170467994e-09,1.2009718253149421e-07,1.4290804782653203e-05,7.270360107910476e-13,1.3611122885521232e-08,1.9750672315848489e-07,1.1981388207012755e-10,1.2896507953421338e-10,4.9450152644122008e-12
1.0137468256343474e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32994886149342784,0.1129098724494887,0.021892241489277535,0.0,2.0378423635432669e-06,3.4078277795776941e-06,6.115265235539637e-06,3.8298594588243168e-13,8.0955366422228865e-23,7.0370694970776166e-08,4.582914196919589e-27,1.5771957531933051e-08,2.3567558268556299e-20,6.9895333975390298e-11,1.1248144216802819e-16,3.5875672196941335e-19,2.3635748271834826e-08,4.4463460753271718e-20,0.0057536893539704356,0.0018503546849884638,7.2830420199341395e-09,1.2065368981187542e-07,1.4318363644782768e-05,7.2915242565039839e-13,1.3635419965379999e-08,1.9747545547848277e-07,1.2029607513207516e-10,1.3036477820992206e-10,4.9715802570823093e-12
1.0165716394842183e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3299438583637096,0.11290982626079135,0.021889731837288609,0.0,2.0613540175012201e-06,3.4360776777279022e-06,6.1481154295087936e-06,3.8603523399420224e-13,8.1996307909574269e-23,7.0705112010179251e-08,4.6674082785163045e-27,1.5828847584102396e-08,2.3838926674882865e-20,7.0653511387367505e-11,1.1353205939080356e-16,3.6174053165622116e-19,2.3825360021983343e-08,4.5063374144272526e-20,0.0057537023452599667,0.0018553168786792766,7.3015349350609937e-09,1.2120984077620867e-07,1.4345738790631154e-05,7.3126444297921054e-13,1.3659546148103569e-08,1.974443571538841e-07,1.2077908659529738e-10,1.3177335193051039e-10,4.9982118165367434e-12
1.0193964533340892e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32993885826597263,0.11290978185888183,0.02188722254909364,0.0,2.0850333451757802e-06,3.4644172055547755e-06,6.1810484198536197e-06,3.8910098440510171e-13,8.3047396089515231e-23,7.1040270366734501e-08,4.7532800104880165e-27,1.5885683560458619e-08,2.4112918398867878e-20,7.1417106707808777e-11,1.1458871410950754e-16,3.6474034856769726e-19,2.4015704160131655e-08,4.5670188909081735e-20,0.0057537134662235491,0.0018602780939263456,7.3200243592604291e-09,1.2176562991391524e-07,1.4372931082866003e-05,7.3337205851080791e-13,1.3683502280843288e-08,1.9741342649781318e-07,1.2126291616473972e-10,1.3319080428010283e-10,5.0249099260333148e-12
1.02222126718396e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32993386116262224,0.11290973920705626,0.02188471362458656,0.0,2.1088805748971039e-06,3.4928456672221666e-06,6.2140641895020135e-06,3.9218324538248381e-13,8.4108694263422244e-23,7.137616973856128e-08,4.8405490039353985e-27,1.5942464482470599e-08,2.438955349392816e-20,7.218613496723894e-11,1.1565141114381243e-16,3.6775621306927971e-19,2.4206778732984595e-08,4.6283971696325442e-20,0.0057537227535831561,0.0018652383307378388,7.3385102894424968e-09,1.2232105186443752e-07,1.439994139210409e-05,7.3547526864322535e-13,1.370728921778336e-08,1.9738266184808324e-07,1.2174756354680375e-10,1.3461713869157442e-10,5.0516745687951012e-12
1.025046081033831e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32992886701676905,0.11290969826932648,0.021882205063661904,0.0,2.1328959309262096e-06,3.5213623670293499e-06,6.247162721336399e-06,3.952820652349244e-13,8.5180265828067849e-23,7.1712809821952696e-08,4.9292351071502472e-27,1.5999189381443259e-08,2.466885211032797e-20,7.2960611140211634e-11,1.1672015517226582e-16,3.7078816551818824e-19,2.4398581780572781e-08,4.6904789663398805e-20,0.0057537302433451794,0.0018701975891246981,7.3569927225932989e-09,1.2287610141555883e-07,1.4426770596612092e-05,7.3757407042896559e-13,1.3730907819856538e-08,1.9735206156677485e-07,1.2223302844932062e-10,1.3605235845019195e-10,5.0785057280113432e-12
1.0278708948837018e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32992387579221449,0.112909659010406,0.021879696866214798,0.0,2.1570796335099746e-06,3.5499666095056293e-06,6.2803439981947892e-06,3.98397492312359e-13,8.6262174274223513e-23,7.2050190311379993e-08,5.0193584079091463e-27,1.6055857298526478e-08,2.4950834495247412e-20,7.3740550145915942e-11,1.1779495073335166e-16,3.7383624626340602e-19,2.4591111336545057e-08,4.7532710478918101e-20,0.0057537359708143528,0.0018751558691006054,7.3754716557740322e-09,1.2343077350170983e-07,1.4453419582010507e-05,7.3966846156366652e-13,1.3754358954468082e-08,1.9732162403981495e-07,1.2271931058154738e-10,1.3749646669723776e-10,5.1054033868383092e-12
1.0306957087335727e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32991888745343867,0.11290962139569621,0.021877189032140937,0.0,2.1814318989361466e-06,3.5786576995033075e-06,6.3136080028718417e-06,4.0152957500621942e-13,8.7354483185265335e-23,7.2388310899496804e-08,5.1109392357826001e-27,1.6112467284721942e-08,2.5235520992851598e-20,7.4525966848784487e-11,1.1887580222655787e-16,3.7690049564566151e-19,2.4784365428457114e-08,4.8167802325174428e-20,0.0057537399706074346,0.0018801131706819481,7.393947086120028e-09,1.2398506320226077e-07,1.4479889240980863e-05,7.417584403759355e-13,1.3777643495217056e-08,1.9729134767657093e-07,1.2320640965413791e-10,1.3894946643357567e-10,5.1323675284001567e-12
1.0335205225834436e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32991390196558618,0.11290958539127319,0.021874681561336595,0.0,2.2059529395883442e-06,3.6074349422890274e-06,6.3469547181198982e-06,4.0467836174957029e-13,8.845725623578894e-23,7.2727171277143858e-08,5.2039981644597646e-27,1.6169018400888114e-08,2.5522932044360511e-20,7.531687605910244e-11,1.1996271391345088e-16,3.7998095399741023e-19,2.4978342078056485e-08,4.8810133900589344e-20,0.0057537422766665899,0.0018850694938877869,7.4124190108398074e-09,1.2453896573980279e-07,1.4506180472976168e-05,7.4384400581582851e-13,1.3800762321627358e-08,1.972612309094435e-07,1.236943253791426e-10,1.4041136052318103e-10,5.1593981357897735e-12
1.0363453364333145e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32990891929445409,0.11290955096387448,0.021872174453698608,0.0,2.230642964001032e-06,3.6362976436334627e-06,6.3803841266499955e-06,4.0784390101724554e-13,8.9570557190233515e-23,7.3066771133353563e-08,5.2985560140887729e-27,1.6225509717743173e-08,2.5813088188119653e-20,7.611329253361695e-11,1.2105568991875699e-16,3.8307766164281814e-19,2.5173039301563597e-08,4.9459774422172117e-20,0.0057537429222725449,0.0018900248387398217,7.430887427214134e-09,1.2509247647841723e-07,1.4532294183934705e-05,7.4592515744483358e-13,1.3823716318874593e-08,1.9723127219347644e-07,1.2418305746997508e-10,1.4188215169664093e-10,5.1864951920696101e-12
1.0391701502831854e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32990393940647889,0.11290951808088619,0.021869667709124348,0.0,2.2555021769144514e-06,3.6652451098993755e-06,6.4138962111328788e-06,4.1102624132598348e-13,9.0694449901515004e-23,7.3407110155355179e-08,5.3946338536327605e-27,1.6281940315866164e-08,2.6106010059671428e-20,7.6915230976147418e-11,1.2215473423144949e-16,3.8619065889774417e-19,2.536845510994917e-08,5.0116793627978813e-20,0.0057537419400574517,0.0018949792052623579,7.4493523325950339e-09,1.2564559092193555e-07,1.4558231285997219e-05,7.4800189542413745e-13,1.3846506377524645e-08,1.9720147000596256e-07,1.2467260564141691e-10,1.4336184255459141e-10,5.2136586802724972e-12
1.0419949641330563e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32989896226872434,0.11290948671033041,0.021867161327511722,0.0,2.2805307793294716e-06,3.6942766481280332e-06,6.447490954199996e-06,4.1422543123456234e-13,9.1828998309668693e-23,7.3748188028579739e-08,5.4922530032415978e-27,1.6338309285696169e-08,2.6401718391827416e-20,7.7722706038195403e-11,1.2325985070584183e-16,3.8931998606972472e-19,2.5564587509207721e-08,5.0781261779573294e-20,0.0057537393620175365,0.0018999325934822711,7.4678137244048833e-09,1.2619830471218892e-07,1.4583992697227484e-05,7.5007422050482739e-13,1.3869133393265934e-08,1.9717182284606831e-07,1.2516296960957885e-10,1.4485043557113525e-10,5.240888583402463e-12
1.0448197779829272e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32989398784886942,0.1129094568208527,0.021864655308759182,0.0,2.3057289685623615e-06,3.723391566123989e-06,6.4811683384444662e-06,4.1744151934393431e-13,9.2974266440501468e-23,7.4090004436665361e-08,5.591435036639423e-27,1.6394615727529746e-08,2.670023401474139e-20,7.8535732319555069e-11,1.2437104306268573e-16,3.9246568345795725e-19,2.5761434500627287e-08,5.1453249664489926e-20,0.005753735219525471,0.0019048850034289722,7.4862716001354233e-09,1.2675061362725066e-07,1.4609579341336311e-05,7.5214213401590394e-13,1.3891598266655953e-08,1.9714232923445203e-07,1.2565414909191164e-10,1.4634793309719634e-10,5.2681848844355029e-12
1.047644591832798e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32988901611519672,0.11290942838171006,0.021862149652765676,0.0,2.3310969382994428e-06,3.7525891725382238e-06,6.5149283464220462e-06,4.2067455429736026e-13,9.4130318404253123e-23,7.4432559061462792e-08,5.692201783528014e-27,1.6450858751516483e-08,2.7001577855983279e-20,7.9354324368922881e-11,1.2548831489027448e-16,3.9562779135328506e-19,2.5958994081055364e-08,5.2132828598698218e-20,0.0057537295433425263,0.0019098364351343737,7.5047259573468159e-09,1.2730251357966916e-07,1.4634992147409091e-05,7.5420563785480573e-13,1.3913901902858716e-08,1.9711298771290412e-07,1.2614614380716059e-10,1.4785433736384927e-10,5.2955475663203928e-12
1.050469405682669e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32988404703658014,0.11290940136275912,0.021859644359430681,0.0,2.3566348786516243e-06,3.7818687769496632e-06,6.5487709606520811e-06,4.2392458478054296e-13,9.5297218394267607e-23,7.4775851583040845e-08,5.7945753320060504e-27,1.6507037477652823e-08,2.7305770940613934e-20,8.0178496684507065e-11,1.2661166964555086e-16,3.9880635003818277e-19,2.6157264243160927e-08,5.2820070429069373e-20,0.0057537223636304775,0.0019147868886328534,7.5231767936667105e-09,1.2785400061469705e-07,1.4660232049636784e-05,7.5626473447508831e-13,1.3936045211399882e-08,1.9708379684397603e-07,1.2663895347538442e-10,1.4936965048558551e-10,5.3229766119794365e-12
1.0532942195325398e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32987908058247423,0.11290937573444421,0.021857139428654172,0.0,2.3823429762087814e-06,3.8112296899450542e-06,6.5826961636184292e-06,4.2719165952176016e-13,9.6475030685673807e-23,7.5119881679692303e-08,5.8985780310043308e-27,1.6563151035774128e-08,2.7612834391260837e-20,8.1008263714636291e-11,1.2774111065521907e-16,4.0200139978674112e-19,2.6356242975692691e-08,5.351504753584461e-20,0.0057537137099632823,0.0019197363639612203,7.5416241067892883e-09,1.284050709085105e-07,1.4685299987050475e-05,7.5831942687740405e-13,1.3958029105908845e-08,1.9705475521063565e-07,1.2713257781790002e-10,1.5089387446355993e-10,5.3504720043092288e-12
1.0561190333824107e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3298741167229029,0.11290935146778609,0.021854634860336591,0.0,2.4082214140939792e-06,3.8406712231972264e-06,6.6167039377703857e-06,4.3047582729199728e-13,9.766381963407619e-23,7.5464649027939718e-08,6.0042324927370122e-27,1.6619198565544995e-08,2.7922789428194737e-20,8.1843639858367376e-11,1.2887664111686049e-16,4.0521298086465401e-19,2.6555928263733492e-08,5.4217832835105615e-20,0.0057537036113385186,0.0019246848611586772,7.5600678944743091e-09,1.2895572076642749e-07,1.4710196903259509e-05,7.6036971859673133e-13,1.3979854503883236e-08,1.9702586141590629e-07,1.2762701655731326e-10,1.5242701118875817e-10,5.3780337261814078e-12
1.0589438472322816e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32986915542844825,0.11290932853437066,0.021852130654378889,0.0,2.4342703720175042e-06,3.8701926895417333e-06,6.6507942655235864e-06,4.3377713690507918e-13,9.8863649674254923e-23,7.5810153302541509e-08,6.1115615951688873e-27,1.6675179216447983e-08,2.8235657369407174e-20,8.268463946609194e-11,1.3001826410005346e-16,4.084411335292041e-19,2.6756318088950877e-08,5.4928499781246756e-20,0.0057536920961886269,0.0019296323802667863,7.5785081545461656e-09,1.2950594662111837e-07,1.4734923746193205e-05,7.624156136939931e-13,1.4001522326435091e-08,1.9699711408253803e-07,1.2812226941745004e-10,1.5396906244516472e-10,5.4056617604433843e-12
1.0617686610821525e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32986419667023986,0.11290930690633803,0.021849626810682483,0.0,2.4604900263307029e-06,3.8997934030518725e-06,6.6849671292608938e-06,4.3709563721780169e-13,1.000745853188762e-22,7.6156394176498158e-08,6.2205884844988023e-27,1.6731092147770564e-08,2.8551459630689023e-20,8.3531276840141674e-11,1.3116598254749547e-16,4.1168589802924992e-19,2.6957410429843746e-08,5.5647122369449375e-20,0.0057536791923919039,0.0019345789213294328,7.5969448848929597e-09,1.3005574503081608e-07,1.4759481467846185e-05,7.64457116742665e-13,1.402303349806561e-08,1.9696851185265483e-07,1.2861833612340311e-10,1.5552002991283362e-10,5.4333560899190565e-12
1.0645934749320234e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32985924041994452,0.11290928655637157,0.021847123329149239,0.0,2.4868805500796023e-06,3.9294726791121064e-06,6.7192225113332787e-06,4.4043137713006248e-13,1.0129669115721223e-22,7.650337132105859e-08,6.3313365776592599e-27,1.6786936528590556e-08,2.887021772570994e-20,8.4383566235392015e-11,1.3231979927612852e-16,4.14947314605213e-19,2.7159203261985296e-08,5.637377513815805e-20,0.0057536649272833043,0.0019395244843927904,7.6153780834655501e-09,1.3060511267752006e-07,1.4783871024027341e-05,7.6649423282125665e-13,1.4044388946414394e-08,1.9694005338744239e-07,1.2911521640144452e-10,1.5707991517096432e-10,5.4611166974095302e-12
1.0674182887818943e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32985428664975586,0.11290926745768753,0.021844620209681514,0.0,2.5134421130582976e-06,3.9592298344898711e-06,6.7535603940606799e-06,4.4378440558499149e-13,1.0253003185387134e-22,7.6851084405726523e-08,6.443829564832218e-27,1.6842711537759905e-08,2.9191953266098917e-20,8.5241521859864225e-11,1.3347971697826697e-16,4.1822542348906613e-19,2.7361694558261991e-08,5.7108533171558884e-20,0.0057536493276650119,0.0019444690695052834,7.6338077482766253e-09,1.3115404636520254e-07,1.4808093374112456e-05,7.6852696749908302e-13,1.4065589602045839e-08,1.9691173736680156e-07,1.2961290997909453e-10,1.5864871970088281e-10,5.4889435656938169e-12
1.0702431026317652e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32984933533238425,0.1129092495840245,0.021842117452182071,0.0,2.5401748818620933e-06,3.9890641874058053e-06,6.7879807597328455e-06,4.4715477156908014e-13,1.0377467214753803e-22,7.7199533098267247e-08,6.5580914119812321e-27,1.689841636388693e-08,2.9516687961525634e-20,8.6105157875325306e-11,1.346457382227276e-16,4.2152026490432046e-19,2.7564882289108787e-08,5.7851472102059835e-20,0.0057536324198168304,0.0019494126767175505,7.6522338773997578e-09,1.3170254301800819e-07,1.4832149480800476e-05,7.7055532682990328e-13,1.4086636398200027e-08,1.9688356248905459e-07,1.3011141658500839e-10,1.6022644488903166e-10,5.5168366775295178e-12
1.073067916481636e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3298443864410468,0.11290923290963331,0.02183961505655414,0.0,2.5670790199403791e-06,4.0189750576023815e-06,6.8224835906101791e-06,4.5054252411231096e-13,1.0503067684972299e-22,7.7548717064714211e-08,6.6741463633998966e-27,1.6954050205317035e-08,2.9844443619783135e-20,8.6974488397886183e-11,1.3581786545596091e-16,4.2483187906601534e-19,2.7768764422740515e-08,5.8602668112773195e-20,0.0057536142295063503,0.0019543553060824117,7.6706564689684907e-09,1.3225059967845993e-07,1.4856040309873503e-05,7.7257931733652871e-13,1.4107530270592568e-08,1.968555274706018e-07,1.3061073594907557e-10,1.6181309202984239e-10,5.5447960156534961e-12
1.075892730331507e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32983943994945758,0.11290921740926697,0.02183711302270137,0.0,2.5941546876492301e-06,4.0489617664109619e-06,6.8570688689245501e-06,4.5394771228828603e-13,1.0629811084352337e-22,7.7898635969375965e-08,6.7920189442767172e-27,1.7009612270111918e-08,3.0175242146871237e-20,8.784952749859718e-11,1.3699610100318465e-16,4.2816030618070558e-19,2.7973338925379356e-08,5.936219793999999e-20,0.0057535947819989186,0.0019592969576548288,7.6890755211754195e-09,1.3279821350565755e-07,1.4879766829960451e-05,7.7459894600605368e-13,1.4128272157165115e-08,1.9682763104564838e-07,1.3111086780227083e-10,1.6340866232865385e-10,5.5728215627825466e-12
1.0787175441813778e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32983449583181856,0.11290920305817108,0.021834611350527843,0.0,2.6214020423037104e-06,4.0790236368172962e-06,6.8917365768801063e-06,4.5737038521435459e-13,1.0757703908239309e-22,7.8249289474843141e-08,6.9117339632764475e-27,1.706510177602734e-08,3.0509105547081144e-20,8.8730289204041384e-11,1.3818044706951794e-16,4.315055864464522e-19,2.8178603761478612e-08,6.0130138875716727e-20,0.0057535741020674361,0.0019642376314918716,7.7074910322712374e-09,1.3334538177348501e-07,1.4903330012304394e-05,7.7661422027281343e-13,1.4148862997901093e-08,1.9679987196586103e-07,1.3161181187679606e-10,1.6501315690446998e-10,5.6009133016140484e-12
1.0815423580312487e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32982955406280978,0.11290918983207399,0.021832110039938062,0.0,2.6488212382298798e-06,4.1091599935254463e-06,6.9264866966540658e-06,4.6081059205174082e-13,1.0886752658892326e-22,7.8600677241995602e-08,7.0333165151379196e-27,1.7120517950489406e-08,3.0846055923081121e-20,8.9616787496925105e-11,1.3937090574111652e-16,4.3486776005281105e-19,2.8384556893942608e-08,6.0906568770064121e-20,0.0057535522140019337,0.0019691773276526805,7.7259030005638523e-09,1.3389210186881058e-07,1.4926730830533683e-05,7.786251480158092e-13,1.4169303734572935e-08,1.9677224900011823e-07,1.3211356790588136e-10,1.666265767928055e-10,5.6290712148266069e-12
