Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),H2OX(23),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),HOCO(73),CHO2(74),S(216),CHO2X(213)
7.905410401415188e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4267400597847019,0.05407614356641052,0.0021179519630284307,4.3330555752992813e-05,0.0007694476549432794,0.11570381780972541,0.0404291688149682,2.0182963763674702e-05,1.307533945990623e-09,0.0013249160550588535,3.3327042507205756e-11,0.000631855183042331,2.6658554865219604e-09,1.0167638592419783e-06,4.644844144059346e-09,1.593867768410596e-10,3.2412588212038603e-06,3.57749910630737e-05,0.0037439800685084767,1.8419534727867485e-05,0.0007495406948946165,3.8844764320251005e-09,6.981120192005831e-10,1.8251044717060944e-09,2.5311359815224614e-09,0.00011652836738132132,0.018604294564820618,9.729705271599665e-05,0.0022329873627565623,5.661509213234952e-05,3.956713221896318e-09,1.985825580247756e-11,1.2070549671190914e-07,3.328285860120795e-08,3.910676270759979e-09,1.8097988437549566e-06,1.3404256938213778e-10,3.945587480887261e-06,9.728382170712465e-12,5.3655960774280766e-08,2.0873846718082733e-12,1.165708608994763e-13,5.952599035102753e-19,1.156576710300272e-15
7.919667989624987e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42668496107246323,0.05400772544317219,0.00210931110663808,4.327009329632475e-05,0.0007691787658474337,0.11585062713780936,0.04044688930262768,2.0135649124515065e-05,1.3112683107477842e-09,0.0013233643517959772,3.3286796921226377e-11,0.0006320744152783597,2.665761973276692e-09,1.0116823674715075e-06,4.648489840685413e-09,1.5928866134828685e-10,3.229054969731412e-06,3.580674071210449e-05,0.003738759989347062,1.8365166155555384e-05,0.0007499056448289733,3.87540175272343e-09,6.944495767840204e-10,1.8234281532713976e-09,2.5420159306288456e-09,0.00011695740762988858,0.01866129578902938,9.732657958388288e-05,0.0022355328805024935,5.666533742186084e-05,3.95156895980203e-09,1.9811038462651014e-11,1.2074281139060746e-07,3.326693184241739e-08,3.914273120104132e-09,1.8029493520555404e-06,1.3394426595859767e-10,3.948601214740896e-06,9.73575873315893e-12,5.35232641601648e-08,2.0851951836626272e-12,1.1644859012086953e-13,5.949568412366258e-19,1.1543741425407187e-15
7.933925577834786e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42662988355279047,0.05393939594689158,0.0021007075672675097,4.3209713692025934e-05,0.000768908835404423,0.11599724739132063,0.040464535783218694,2.00884454554269e-05,1.3150018067678154e-09,0.0013218144595889972,3.3246607062680814e-11,0.0006322932649755225,2.6656690054291963e-09,1.0066278026754866e-06,4.652125626747906e-09,1.591902304990307e-10,3.2169022996871682e-06,3.583840034957716e-05,0.003733547452004255,1.8311123542425738e-05,0.0007502696336966576,3.866377196611976e-09,6.908070237474625e-10,1.821755984701566e-09,2.5529077005287923e-09,0.00011738660106859796,0.01871827322309101,9.735592478103702e-05,0.0022380741281710277,5.671544026412338e-05,3.946431497501159e-09,1.9764057389354022e-11,1.2077989750772465e-07,3.325096471536868e-08,3.9178595303191694e-09,1.7961263351045423e-06,1.3384576350818921e-10,3.951604252913037e-06,9.743109079338744e-12,5.33908976164478e-08,2.0830064083339646e-12,1.163263591398173e-13,5.946519513257808e-19,1.152182093522436e-15
7.948183166044585e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4265748274336345,0.053871154959405095,0.0020921411748831427,4.3149416904169386e-05,0.0007686378698156415,0.11614367881466849,0.04048210859304064,2.004135248155576e-05,1.3187344153403606e-09,0.0013202663758904998,3.320647276624723e-11,0.0006325117331113881,2.6655765775764153e-09,1.001600017237466e-06,4.65575153562405e-09,1.5909148686313064e-10,3.2048005863738897e-06,3.586997018086847e-05,0.00372834244706169,1.8257404079692092e-05,0.0007506326646554251,3.857402349845964e-09,6.871842481197291e-10,1.8200879582133568e-09,2.56381121953655e-09,0.00011781594525394862,0.018775226661974464,9.738508922693665e-05,0.00224061111340645,5.676540098415431e-05,3.941300826526679e-09,1.9717310749088706e-11,1.208167562192311e-07,3.323495752001015e-08,3.921435533256034e-09,1.7893296918795033e-06,1.337470639849622e-10,3.954596624499236e-06,9.750433280592291e-12,5.3258860305744783e-08,2.080818356735475e-12,1.162041685657998e-13,5.943452459687312e-19,1.1500004831454054e-15
7.962440754254384e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4265197929214957,0.05380300236271195,0.0020836117602576637,4.308920289591478e-05,0.000768365875254048,0.11628992165197607,0.04049960806678108,1.9994369928883657e-05,1.3224661178574055e-09,0.001318720098160362,3.316639386761444e-11,0.0006327298206595568,2.665484684348154e-09,9.965988643605485e-07,4.6593676005729486e-09,1.589924329955262e-10,3.192749606078429e-06,3.590145041088613e-05,0.0037231449650962783,1.820400499054565e-05,0.0007509947408501222,3.848476803205241e-09,6.835811385821472e-10,1.8184240660255946e-09,2.5747264161147956e-09,0.00011824543775239487,0.018832155902090718,9.741407383654583e-05,0.002243143843841872,5.681521990622754e-05,3.936176938416413e-09,1.967079672822542e-11,1.208533886753926e-07,3.321891055477401e-08,3.925001160690765e-09,1.7825593216992884e-06,1.3364816933072e-10,3.9575783585216085e-06,9.75773140807966e-12,5.312715139293364e-08,2.0786310396884422e-12,1.1608201900316367e-13,5.940367372982114e-19,1.1478292321834093e-15
7.976698342464183e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42646478022143247,0.053734938038973994,0.0020751191549661864,4.302907162952074e-05,0.000768092857864304,0.11643597614708058,0.04051703453752387,1.99474975242254e-05,1.326196895812986e-09,0.0013171756238657174,3.312637020347481e-11,0.000632947528589684,2.6653933204069575e-09,9.91624198062921e-07,4.662973854735852e-09,1.588930714363403e-10,3.1807491360678844e-06,3.5932841244068276e-05,0.003717954996680352,1.815092352963035e-05,0.0007513558654127628,3.839600151990998e-09,6.799975844643957e-10,1.8167643003592708e-09,2.585653218875062e-09,0.00011867507614032045,0.01888906074128493,9.744287952010897e-05,0.002245672327099227,5.686489735387752e-05,3.9310598247132605e-09,1.9624513532605654e-11,1.2088979602080206e-07,3.320282411658325e-08,3.92855644431291e-09,1.7758151242235591e-06,1.3354908147510605e-10,3.9605494839289966e-06,9.765003532780919e-12,5.299577004514966e-08,2.0764444679228916e-12,1.15959911051161e-13,5.937264373889011e-19,1.14566826225505e-15
7.990955930673982e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4264097895370687,0.053666961870515284,0.0020666631913823846,4.296902306635782e-05,0.0007678188237629119,0.11658184254353315,0.04053438833675726,1.9900734995224892e-05,1.3299267308028901e-09,0.0013156329504809155,3.308640161151724e-11,0.0006331648578675035,2.6653024804478966e-09,9.86675873173331e-07,4.666570331136567e-09,1.5879340471096319e-10,3.1687989545857253e-06,3.596414288438627e-05,0.003712772532381819,1.8098156982383546e-05,0.0007517160414626024,3.830771995958972e-09,6.764334757407403e-10,1.8151086534376641e-09,2.5965915565784707e-09,0.000119104858004018,0.01894594097882828,9.747150718345724e-05,0.002248196570789262,5.69144336498996e-05,3.925949476965221e-09,1.9578459387284804e-11,1.209259793944084e-07,3.318669850086028e-08,3.932101415735338e-09,1.769096999452234e-06,1.3344980233567094e-10,3.9635100295971185e-06,9.772249725497038e-12,5.286471543177779e-08,2.0742586520784348e-12,1.1583784530399578e-13,5.934143582577342e-19,1.1435174958225689e-15
8.00521351888378e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42635482107060224,0.053599073739822,0.002058243702674692,4.290905716692059e-05,0.0007675437790383489,0.1167275210845992,0.040551669794380914,1.9854082070351522e-05,1.3336556045243692e-09,0.0013140920754874843,3.304648793042016e-11,0.0006333818094548501,2.665212159198226e-09,9.817537453266598e-07,4.6701570626819355e-09,1.5869343533013468e-10,3.1568988408479556e-06,3.599535553534895e-05,0.0037075975627643143,1.8045702664933238e-05,0.000752075272106172,3.821991939352859e-09,6.728887030267387e-10,1.813457117486383e-09,2.607541358135784e-09,0.0001195347809396578,0.01900279641541066,9.749995772836162e-05,0.002250716582511503,5.696382911634901e-05,3.920845886724991e-09,1.953263253648206e-11,1.209619399295334e-07,3.317053400153504e-08,3.9356361065171644e-09,1.7624048477249507e-06,1.3335033381792466e-10,3.966460024328715e-06,9.779470056850078e-12,5.273398672444311e-08,2.072073602705262e-12,1.1571582235087298e-13,5.931005118643243e-19,1.141376856211124e-15
8.0180453482726e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.426305368613058,0.05353804959749272,0.002050697211607994,4.285515850156497e-05,0.0007672953797130809,0.1168584713560319,0.04056716152555511,1.981218792573648e-05,1.3370107539434981e-09,0.0013127068235422588,3.3010612433678215e-11,0.0006335767437499406,2.6651313092381143e-09,9.773461100646935e-07,4.673376816324744e-09,1.5860320618036407e-10,3.1462313647081127e-06,3.602337100313891e-05,0.003702946490258358,1.7998758541765695e-05,0.0007523977739203956,3.814130689772512e-09,6.697148499790376e-10,1.8119742435862705e-09,2.617405922497888e-09,0.00011992183021941499,0.019053944939920364,9.75254125237329e-05,0.0022529809810010195,5.700816489245847e-05,3.916258426200641e-09,1.9491581271338825e-11,1.2099411481643194e-07,3.315595294839566e-08,3.93880856427037e-09,1.7564040360270867e-06,1.332606517987938e-10,3.969106022283201e-06,9.785946301826908e-12,5.261660885465476e-08,2.0701077222502463e-12,1.1560603876493875e-13,5.928165489394367e-19,1.1394588762505303e-15
8.03087717766142e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42625593446005183,0.053477096585258566,0.0020431800101896208,4.28013267311195e-05,0.0007670461710914186,0.11698926983835324,0.0405825951642416,1.977038214439993e-05,1.3403650967915307e-09,0.001311323024433939,3.297478116863508e-11,0.0006337713735874269,2.6650508713892515e-09,9.729594740054714e-07,4.676588727019242e-09,1.5851273571143777e-10,3.135604105801439e-06,3.6051314701713776e-05,0.0036983014739124173,1.795206326074326e-05,0.0007527195147085223,3.8063078011334765e-09,6.665564921661503e-10,1.8104946876127967e-09,2.6272796635083325e-09,0.000120308990089792,0.019105073072038518,9.755072523003728e-05,0.0022552419632673884,5.705238709063519e-05,3.911676426269273e-09,1.9450711453669622e-11,1.210261109359649e-07,3.314134084859956e-08,3.941972743044894e-09,1.7504241098697602e-06,1.3317081928940121e-10,3.9717435181450435e-06,9.792401707389734e-12,5.249949369884675e-08,2.068142478676493e-12,1.1549629073796222e-13,5.92531172810933e-19,1.1375489827559297e-15
8.04370900705024e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42620651875605364,0.053416214617787644,0.002035691978435462,4.274756182501297e-05,0.0007667961575541718,0.11711991670831044,0.040597970947668933,1.972866453009671e-05,1.343718619935378e-09,0.001309940676341329,3.293899401971577e-11,0.0006339656996604766,2.664970841874124e-09,9.685937335640686e-07,4.6797928185126715e-09,1.5842202572357464e-10,3.1250169051817038e-06,3.607918677847181e-05,0.003693662506839093,1.7905614927069733e-05,0.0007530404967090792,3.798522993913629e-09,6.634135511632828e-10,1.8090184439037107e-09,2.6371625296561674e-09,0.00012069625881882711,0.019156180669384473,9.7575896495924e-05,0.0022574995348273274,5.7096495944131056e-05,3.907099880783309e-09,1.94100218421316e-11,1.210579291027552e-07,3.3126697913349455e-08,3.9451286657070535e-09,1.7444649973041735e-06,1.330808376541661e-10,3.974372532760418e-06,9.7988363246522e-12,5.238264065776456e-08,2.066177879491981e-12,1.1538657868924484e-13,5.922443920791511e-19,1.1356471215473337e-15
8.05654083643906e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4261571216446181,0.05335540360985382,0.0020282329968734046,4.2693863752129357e-05,0.0007665453434640986,0.1172504121424635,0.04061328911204392,1.9687034887114285e-05,1.3470713103077817e-09,0.0013085597774478495,3.290325087197738e-11,0.0006341597226597554,2.664891216936025e-09,9.642487856734743e-07,4.6829891144762665e-09,1.583310780075858e-10,3.1144696045312013e-06,3.610698738050506e-05,0.0036890295821485576,1.7859411665009677e-05,0.0007533607221524175,3.790775991267214e-09,6.602859489561895e-10,1.8075455067984234e-09,2.6470544695284977e-09,0.00012108363468095634,0.019207267590489185,9.760092696651543e-05,0.002259753701190151,5.7140491685723046e-05,3.902528783598746e-09,1.9369511206719016e-11,1.2108957012780585e-07,3.3112024352882945e-08,3.948276355054193e-09,1.7385266266030224e-06,1.3299070824982557e-10,3.976993086928016e-06,9.805250204609969e-12,5.226604913360744e-08,2.0642139321475723e-12,1.1527690303490064e-13,5.919562153073142e-19,1.133753238915358e-15
8.068089482888997e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42611268025888127,0.05330073430276329,0.002021544653048946,4.264559260278866e-05,0.0007663189299016983,0.11736772870136475,0.040627026390097264,1.9649643262580515e-05,1.3500880088761774e-09,0.0013073182060112784,3.28711195655284e-11,0.0006343340847998624,2.6648198973170234e-09,9.603560254333361e-07,4.685859135168426e-09,1.5824902327821006e-10,3.105011018074577e-06,3.613194693276668e-05,0.0036848651104680183,1.7818036730116383e-05,0.0007536482800318606,3.7838357850403674e-09,6.574841574896584e-10,1.80622268587297e-09,2.6559649310359186e-09,0.00012143236313466004,0.019253228025103913,9.762333454008615e-05,0.002261779544020657,5.7179991334490384e-05,3.898419449355914e-09,1.9333203652404855e-11,1.2111789626157032e-07,3.309879213689021e-08,3.951102254716302e-09,1.7331997681616727e-06,1.3290946655854675e-10,3.979344369147901e-06,9.811005008230511e-12,5.216133986592665e-08,2.0624469429729596e-12,1.1517822640453804e-13,5.916956696458106e-19,1.1320555222006191e-15
8.079638129338935e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42606825415203164,0.05324612234196891,0.0020148796571421894,4.259737553928161e-05,0.0007660918745659585,0.11748492286857529,0.040640717357985634,1.961232259479075e-05,1.3531040129347387e-09,0.0013060778056404741,3.283902372452984e-11,0.0006345082025076365,2.664748899669681e-09,9.56479949681031e-07,4.68872287774324e-09,1.5816677872437335e-10,3.0955845083301876e-06,3.6156848816203717e-05,0.0036807055225089257,1.777685745781781e-05,0.0007539352285144764,3.776925780392373e-09,6.546946712885082e-10,1.8049025345891351e-09,2.6648826633576364e-09,0.00012178117572474382,0.01929917149625188,9.764562905565531e-05,0.0022638026371039435,5.7219399719803734e-05,3.894314518789849e-09,1.92970392019899e-11,1.2114608015068882e-07,3.308553543590606e-08,3.953921520324121e-09,1.727889600732634e-06,1.328281072453609e-10,3.981688830309115e-06,9.816743092859441e-12,5.2056841510158256e-08,2.0606804931302375e-12,1.1507957988701906e-13,5.914340062886833e-19,1.130364186595393e-15
8.090031911143879e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4260282838042643,0.05319702055716648,0.0020089010521767057,4.255402640585876e-05,0.0007658869786457248,0.11759029308023121,0.040652999774486186,1.9578794544776297e-05,1.3558178150198443e-09,0.0013049624454812584,3.2810167722400003e-11,0.0006346646998669079,2.664685274844361e-09,9.530056855153395e-07,4.6912948924038236e-09,1.580925973891295e-10,3.087127980823354e-06,3.6179211292563456e-05,0.0036769660647724537,1.773996230568939e-05,0.000754192962444575,3.770732436304045e-09,6.521946083970105e-10,1.8037166775698618e-09,2.6729148081861093e-09,0.00012209517796362787,0.01934050603282169,9.766559783881844e-05,0.002265621073151886,5.725478937577451e-05,3.8906238427282775e-09,1.9264612829158366e-11,1.2117132451425732e-07,3.307358359539959e-08,3.9564532008906466e-09,1.7231246780212159e-06,1.3275478410124352e-10,3.983793025799995e-06,9.821893104815776e-12,5.1962972961929616e-08,2.059091153794053e-12,1.1499082401310355e-13,5.911975587343237e-19,1.1288474088954108e-15
8.100425692948823e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42598832599015224,0.05314796512763009,0.002002941226833389,4.251072104511876e-05,0.0007656815677186252,0.11769556435202426,0.040665244941071696,1.954532375207287e-05,1.3585310401298849e-09,0.001303848031863898,3.278134032059906e-11,0.0006348210000018561,2.6646219066761078e-09,9.495448220178429e-07,4.693861848071553e-09,1.5801826427133162e-10,3.0786972601044147e-06,3.6201527221103256e-05,0.003673230555112228,1.7703223603154367e-05,0.0007544502052360759,3.764563254591681e-09,6.497044267233572e-10,1.8025329766163995e-09,2.680952785056032e-09,0.00012240924644028837,0.019381826673551227,9.76854757581137e-05,0.002267437288058679,5.72901053677748e-05,3.886936726764845e-09,1.9232301032698742e-11,1.2119645455649792e-07,3.306161215445011e-08,3.958979533234186e-09,1.7183731953609885e-06,1.3268136717782555e-10,3.985891719395657e-06,9.827029631179862e-12,5.186927458692586e-08,2.0575022594715817e-12,1.1490209298602993e-13,5.909602153199303e-19,1.1273357414612448e-15
8.110819474753767e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42594838078381836,0.05309895600831982,0.001997000118833894,4.246745943926232e-05,0.0007654756440603987,0.11780073677733702,0.04067745298084866,1.95119101139351e-05,1.3612436814771705e-09,0.0013027345638339308,3.2752541459532224e-11,0.0006349771032736115,2.664558793217459e-09,9.460973056404343e-07,4.6964237571453406e-09,1.5794378030042865e-10,3.0702922635301974e-06,3.622379667927456e-05,0.0036694989898614213,1.7666640397390102e-05,0.0007547069580549237,3.758418094532013e-09,6.472240857792676e-10,1.8013514287250917e-09,2.6889965668843224e-09,0.00012272338025299463,0.019423133345415844,9.770526314981569e-05,0.002269251284734433,5.7325347818369034e-05,3.883253167642709e-09,1.9200103186520992e-11,1.212214706998312e-07,3.304962122250778e-08,3.961500529357637e-09,1.7136351151622957e-06,1.3260785717791553e-10,3.987984922035983e-06,9.832152698775196e-12,5.1775746070914106e-08,2.055913813988697e-12,1.1481338701946365e-13,5.907219805085508e-19,1.125829156971713e-15
8.12121325655871e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42590844825900215,0.05304999315424083,0.001991077666115167,4.242424157027122e-05,0.0007652692099391915,0.11790581044947153,0.040689624016494515,1.947855352784208e-05,1.3639557323019352e-09,0.0013016220404388301,3.272377107986762e-11,0.0006351330100422581,2.664495932529703e-09,9.426630830520381e-07,4.698980631991877e-09,1.5786914640192965e-10,3.061912908722871e-06,3.624601974439657e-05,0.0036657713653523594,1.763021174323508e-05,0.0007549632220636313,3.7522968164406404e-09,6.447535452476946e-10,1.800172030893143e-09,2.6970461266308163e-09,0.00012303757850273865,0.019464425975772977,9.77249603485629e-05,0.002271063066086058,5.736051684992193e-05,3.879573162106899e-09,1.916801866926371e-11,1.212463733651616e-07,3.3037610908616454e-08,3.964016201214256e-09,1.7089103999300106e-06,1.325342548011271e-10,3.9900726446406114e-06,9.837262334375127e-12,5.168238710027719e-08,2.054325821147486e-12,1.1472470632574724e-13,5.904828587474716e-19,1.1243276282822734e-15
8.131607038363655e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42586852848906076,0.053001076520443426,0.001985173806828692,4.2381067419910407e-05,0.000765062267615584,0.11801078546164953,0.04070175817025877,1.944525389149664e-05,1.3666671858722743e-09,0.0013005104607280034,3.2695029122534905e-11,0.000635288720666838,2.664433322682796e-09,9.39242101137738e-07,4.70153248494563e-09,1.577943634974203e-10,3.053559113569169e-06,3.626819649365989e-05,0.00366204767791654,1.759393670307275e-05,0.0007552189984212989,3.7461992817218636e-09,6.422927649825933e-10,1.798994780118661e-09,2.7051014372986633e-09,0.00012335184029323563,0.019505704492360554,9.77445676876707e-05,0.002272872635017254,5.739561258459551e-05,3.875896706904017e-09,1.9136046864281586e-11,1.2127116297187857e-07,3.302558132141706e-08,3.966526560728496e-09,1.7041990122634083e-06,1.3246056074387074e-10,3.9921548981089735e-06,9.84235856470343e-12,5.158919736201368e-08,2.052738284726623e-12,1.1463605111591602e-13,5.902428544684339e-19,1.1228311284524349e-15
8.142000820168599e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4258286215469704,0.05295220606202302,0.00197928847933974,4.233793696973028e-05,0.000764854819342616,0.11811566190701242,0.040713855563963834,1.9412011102824626e-05,1.3693780354840846e-09,0.0012993998237527799,3.266631552872403e-11,0.0006354442355053541,2.6643709617551674e-09,9.358343069979115e-07,4.704079328309046e-09,1.5771943250457837e-10,3.045230796219621e-06,3.629032700413218e-05,0.0036583279238846674,1.7557814346779498e-05,0.0007554742882836166,3.740125352957236e-09,6.398417050089444e-10,1.7978196734006785e-09,2.7131624719346053e-09,0.00012366616473091983,0.019546968823295506,9.776408549990401e-05,0.0022746799944285325,5.743063514434401e-05,3.8722237987817615e-09,1.910418715964142e-11,1.2129583993785394e-07,3.3013532569151835e-08,3.96903161984501e-09,1.6995009148560406e-06,1.3238677569933633e-10,3.994231693320319e-06,9.847441416434978e-12,5.149617654373611e-08,2.0511512084818358e-12,1.1454742159971658e-13,5.900019720879382e-19,1.1213396307901204e-15
8.152394601973543e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4257887275053287,0.052903381734119986,0.0019734216222266213,4.2294850201068915e-05,0.0007646468673658136,0.11822043987862114,0.04072591631900762,1.9378825059974242e-05,1.372088274461e-09,0.0012982901285664063,3.2637630239883837e-11,0.0006355995549147767,2.664308847833886e-09,9.32439647947362e-07,4.706621174352596e-09,1.5764435433719054e-10,3.0369278750877735e-06,3.631241135274886e-05,0.0036546120995866777,1.7521843751675713e-05,0.00075572909280288,3.7340748937215854e-09,6.374003255206131e-10,1.7966467077391396e-09,2.721229203628397e-09,0.00012398055092493085,0.019588218897072317,9.778351411637616e-05,0.0022764851472171985,5.7465584650923905e-05,3.868554434489809e-09,1.907243894800012e-11,1.2132040467946052e-07,3.300146475966054e-08,3.9715313904557885e-09,1.6948160704956059e-06,1.323129003575664e-10,3.996303041133759e-06,9.852510916194614e-12,5.140332433366839e-08,2.0495645961454323e-12,1.1445881798559408e-13,5.897602160068459e-19,1.119853108767647e-15
8.162788383778487e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4257488464363561,0.052854603491919686,0.001967573174279933,4.225180709505408e-05,0.0007644384139232147,0.11832511946945654,0.04073794055636497,1.934569566131533e-05,1.3747978961543304e-09,0.0012971813742240388,3.260897319772072e-11,0.000635754679251046,2.6642469790146186e-09,9.2905807151446e-07,4.709158035314711e-09,1.575691299051676e-10,3.028650268849426e-06,3.633444961631591e-05,0.0036509002013517707,1.7486024002404158e-05,0.0007559834131280123,3.728047768618377e-09,6.349685868800133e-10,1.7954758801349375e-09,2.7293016055132504e-09,0.0001242949979871148,0.019629454642561436,9.780285386666482e-05,0.002278288096277346,5.750046122589168e-05,3.864888610779559e-09,1.9040801626613212e-11,1.213448576115745e-07,3.298937800038357e-08,3.974025884408309e-09,1.6901444420638222e-06,1.3223893540545205e-10,3.9983689523882805e-06,9.857567090557698e-12,5.1310640420645746e-08,2.0479784514266348e-12,1.1437024048070715e-13,5.895175906105501e-19,1.1183715360424237e-15
8.17318216558343e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4257089784118958,0.052805871290652416,0.001961743074501823,4.220880763260561e-05,0.0007642294612453951,0.11842970077241896,0.04074992839658808,1.9312622805438638e-05,1.3775068939430003e-09,0.0012960735597827356,3.258034434419735e-11,0.0006359096088690773,2.664185353401369e-09,9.256895254402852e-07,4.711689923402008e-09,1.5749376011456102e-10,3.020397896441859e-06,3.635644187151927e-05,0.00364719222550843,1.7450354190870715e-05,0.0007562372504045633,3.722043843435851e-09,6.325464496186725e-10,1.7943071875899513e-09,2.7373796507663235e-09,0.00012460950503202298,0.01967067598900779,9.782210508002133e-05,0.002280088844499861,5.75352649905951e-05,3.8612263244033476e-09,1.9009274597287402e-11,1.213691991475676e-07,3.297727239836799e-08,3.976515113586958e-09,1.6854859925362968e-06,1.3216488152669343e-10,4.000429437902787e-06,9.862609966051123e-12,5.1218124494113496e-08,2.0463927780122684e-12,1.142816892909532e-13,5.892741002694717e-19,1.1168948865322187e-15
8.183575947388375e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4256691235034176,0.05275718508559332,0.0019559312621052435,4.216585179443732e-05,0.0007640200115554935,0.11853418388032869,0.04076187995980912,1.9279606391155174e-05,1.3802152612334839e-09,0.0012949666843014502,3.255174362153132e-11,0.000636064344122765,2.6641239691066592e-09,9.223339576777729e-07,4.714216850789371e-09,1.5741824586757848e-10,3.0121706770630624e-06,3.637838819491291e-05,0.0036434881683844633,1.741483341621269e-05,0.0007564906057747246,3.716062984915959e-09,6.301338744347269e-10,1.7931406271070179e-09,2.7454633126078827e-09,0.00012492407117689418,0.01971188286602936,9.784126808409897e-05,0.0022818873947724264,5.7569996066185666e-05,3.857567572115557e-09,1.8977857266273733e-11,1.2139342969932914e-07,3.296514806026232e-08,3.978999089825056e-09,1.6808406849823959e-06,1.3209073940188896e-10,4.002484508476134e-06,9.867639569151927e-12,5.1125776244124417e-08,2.0448075795661192e-12,1.141931646209497e-13,5.890297493385243e-19,1.1154231343094469e-15
8.192930351012825e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4256332653587213,0.05271340679086916,0.0019507162165883273,4.212722882274116e-05,0.0007638310837207034,0.11862813479732864,0.040772605448823544,1.9249939792406512e-05,1.3826522472915752e-09,0.0012939712984028548,3.252602697546222e-11,0.0006362034399612446,2.6640689280156473e-09,9.193250003011329e-07,4.7164868540764225e-09,1.573501602776824e-10,3.0047876188883717e-06,3.639810067743631e-05,0.003640157864442356,1.738299140671656e-05,0.0007567182145192422,3.7106998248790132e-09,6.279706999961717e-10,1.7920925431090784e-09,2.7527433883500987e-09,0.00012520723051031224,0.01974895662611921,9.785843963815734e-05,0.0022835042131546038,5.760119198499898e-05,3.8542777140211954e-09,1.8949674973347432e-11,1.214151426436321e-07,3.29542202244359e-08,3.981230186899615e-09,1.6766711141236147e-06,1.3202393659921387e-10,4.004329451126565e-06,9.872154885890406e-12,5.1042805926896153e-08,2.0433813100721446e-12,1.1411351526042824e-13,5.888091012832353e-19,1.1141027231908467e-15
8.202284754637274e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42559741794713585,0.052669665684341484,0.0019455158907647914,4.2088641156579727e-05,0.0007636417567111106,0.11872200631900821,0.04078330173742178,1.9220318756105176e-05,1.3850887125596515e-09,0.0012929766716177874,3.250033302702243e-11,0.0006363423789069971,2.6640140795065315e-09,9.163264757241218e-07,4.7187528578631695e-09,1.572819590581363e-10,2.997424810888954e-06,3.641777607272948e-05,0.003636830729009992,1.7351268746394388e-05,0.0007569454346700188,3.7053551460434034e-09,6.25815210723986e-10,1.7910461814710084e-09,2.7600279724121156e-09,0.0001254904363620999,0.019786018558480334,9.787554024408504e-05,0.0022851192556343257,5.7632329211637775e-05,3.850990713546936e-09,1.8921580632224487e-11,1.2143676632131695e-07,3.29432773756351e-08,3.983457047237178e-09,1.6725121316348702e-06,1.319570633577656e-10,4.0061700242496845e-06,9.876659492630289e-12,5.095997095200485e-08,2.0419554308910346e-12,1.140338876930214e-13,5.885877628186304e-19,1.1127862394074674e-15
