Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CO2X(24),COX(50),H2OX(23),CHOX(53)
2.0189444320874588e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419107204617681,0.091949892786188675,0.012510675233704265,4.6397710601292506e-05,0.00032287159779417811,0.035296686485541365,0.017626826228944143,5.3916753168006766e-05,5.3144472008027885e-11,0.0021616489367626153,5.7924759514638334e-11,0.00048895500182576546,2.8347437498048367e-09,5.4962663808030239e-07,1.5673733000977084e-09,9.7719222883639764e-11,1.3275651910448384e-06,1.1767551402514198e-05,0.0065912975228282896,0.0025322550896443017,0.00044308154427816806,3.0452565798190241e-07,6.7280095945731919e-09,3.0251732348467051e-09,4.9160227064171612e-12,2.8477289332563333e-07,7.9614476555437473e-05,4.4767507701378287e-05,0.00070487674687064335,1.8621924906853932e-05,1.0599572039120465e-09,5.4497476437433603e-08,1.4537132550736842e-08,1.0271466634997329e-09
2.0212802183504947e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44191520377865623,0.091930127190011923,0.012501956435595743,4.6480559081844665e-05,0.00032339780877584822,0.035338029257503303,0.017647990228827539,5.3895456065638384e-05,5.3327782934828777e-11,0.0021612121426386687,5.7910596693103649e-11,0.00048904878898917571,2.8345905551281649e-09,5.496366837995634e-07,1.5695564133224487e-09,9.7832747425995872e-11,1.3264745822499252e-06,1.1783730720193523e-05,0.0065899465764260035,0.0025277852932382252,0.00044332015006615777,3.0414872634179994e-07,6.7219622382886215e-09,3.0243823634565339e-09,4.9287823065251368e-12,2.8568050200280042e-07,7.982614928369137e-05,4.4820369501803843e-05,0.0007057104118436433,1.8647529501012101e-05,1.0593316223640333e-09,5.4563463684905133e-08,1.456074626225325e-08,1.0289028735128156e-09
2.0236160046135305e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44191969103262757,0.091910366694173962,0.012493243536807391,4.6563327369886863e-05,0.00032392344923411496,0.035379362037731794,0.017669148039481487,5.3874156150155671e-05,5.3511471398768271e-11,0.0021607752866639475,5.7896420364470017e-11,0.00048914250724515595,2.834436996767845e-09,5.4964419832549435e-07,1.5717394758125968e-09,9.7946196532474096e-11,1.3253787783987735e-06,1.179990444976516e-05,0.0065885960275601715,0.002523310641575197,0.00044355858403005857,3.0377051863731309e-07,6.7159197559108288e-09,3.0235912935424858e-09,4.9415998546487661e-12,2.8659194645825519e-07,8.0038702810847885e-05,4.4873217104722189e-05,0.00070654390016599167,1.8673125251872942e-05,1.058699266498282e-09,5.462943361090832e-08,1.4584334611353996e-08,1.030659619625847e-09
2.0259517908765664e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44192418219995505,0.091890611299191474,0.012484536533318087,4.6646014874728158e-05,0.00032444851590481791,0.03542068482723585,0.017690299654907069,5.3852853502787149e-05,5.3695537569612818e-11,0.0021603383698019854,5.7882230675792117e-11,0.0004892361567101931,2.834283078305439e-09,5.4964918403446938e-07,1.5739224862981418e-09,9.8059570190505181e-11,1.3242777872596935e-06,1.1816072589053515e-05,0.0065872458758942341,0.0025188311531473026,0.00044379684644909136,3.0339103703557541e-07,6.7098821467488392e-09,3.0228000272048135e-09,4.9544757036826994e-12,2.8750724988340193e-07,8.0252142423565471e-05,4.4926050492606044e-05,0.00070737721183573453,1.8698712155989283e-05,1.0580601384917232e-09,5.4695386195132242e-08,1.4607897452255603e-08,1.0324169001409302e-09
2.0282875771396023e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44192867725685703,0.091870861005575566,0.012475835421110509,4.6728621006042559e-05,0.00032497300552752472,0.03546199762704496,0.017711445069078128,5.3831548204143362e-05,5.3879981616452611e-11,0.0021599013930101133,5.786802777299355e-11,0.00048932973750054093,2.8341288032966299e-09,5.4965164331362838e-07,1.5761054435077475e-09,9.817286838750745e-11,1.3231716166170707e-06,1.1832235135905573e-05,0.0065858961210908127,0.0025143468464619424,0.00044403493760158833,3.0301028370878058e-07,6.7038494100845997e-09,3.0220085665336856e-09,4.9674102090269294e-12,2.8842643564085643e-07,8.0466473449132504e-05,4.4978869647777187e-05,0.00070821034685105517,1.8724290209959429e-05,1.0574142405621865e-09,5.4761321417143573e-08,1.4631434639344517e-08,1.0341747133577478e-09
2.030623363402638e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44193317617949662,0.091851115813831666,0.012467140196171142,4.6811145173871462e-05,0.0003254969148455442,0.035503300438209116,0.017732584275940554,5.3810240334219643e-05,5.4064803707701545e-11,0.0021594643572394817,5.7853811800871696e-11,0.00048942324973222059,2.8339741752694996e-09,5.4965157856086033e-07,1.5782883461687339e-09,9.8286091110885076e-11,1.3220602742714644e-06,1.1848392088198496e-05,0.0065845467628117106,0.0025098577400421997,0.00044427285776496903,3.0262826083632771e-07,6.6978215451883673e-09,3.0212169136156777e-09,4.9804037288616327e-12,2.8934952727597965e-07,8.0681701255815348e-05,4.5031674552660721e-05,0.00070904330521027396,1.8749859410419341e-05,1.0567615749813453e-09,5.4827239256404263e-08,1.4654946027118991e-08,1.035933057582249e-09
2.032959149665674e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44193767894398128,0.091831375724459638,0.012458450854490278,4.6893586788630354e-05,0.0003260202406059631,0.035544593261798547,0.017753717269412238,5.3788929972405345e-05,5.4250004011097438e-11,0.0021590272634351587,5.783958290311467e-11,0.00048951669352101921,2.8338191977279377e-09,5.4964899218473211e-07,1.5804711930069859e-09,9.8399238348025105e-11,1.3209437680397638e-06,1.1864543443835192e-05,0.0065831978007178937,0.0025053638524273314,0.00044451060721577079,3.0224497060323105e-07,6.6917985512936558e-09,3.0204250705241569e-09,4.9934566244475222e-12,2.9027654852515889e-07,8.0897831253256571e-05,4.5084465189381018e-05,0.00070987608691183994,1.877541975404618e-05,1.0561021440696216e-09,5.4893139692281883e-08,1.4678431470277661e-08,1.0376919311120437e-09
2.03529493592871e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44194218552636133,0.091811640737953698,0.012449767392062008,4.6975945261114435e-05,0.00032654297955967538,0.035585876098903561,0.017774844043382403,5.376761719749142e-05,5.4435582693702216e-11,0.0021585901125362049,5.7825341222314911e-11,0.00048961006898249411,2.8336638741508473e-09,5.4964388660443726e-07,1.5826539827469167e-09,9.851231008629499e-11,1.3198221057553341e-06,1.1880689200740538e-05,0.0065818492344694845,0.0025008652021731958,0.00044474818622966316,3.0186041519977579e-07,6.6857804276095391e-09,3.0196330393234123e-09,5.0065692595770843e-12,2.9120752329960189e-07,8.1114868892861222e-05,4.5137241539911924e-05,0.00071070869195432793,1.8800971237561462e-05,1.0554359501887082e-09,5.4959022704014428e-08,1.470189082368652e-08,1.0394513322425773e-09
2.0373971435654424e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44194624469496296,0.091793883613452781,0.012441957299329698,4.7049996313035392e-05,0.00032701294021597637,0.035623022114771169,0.017793852817207596,5.3748433701508891e-05,5.460292715980206e-11,0.0021581966286825451,5.7812512897066551e-11,0.00048969404857328075,2.8335237899247266e-09,5.4963713967062133e-07,1.5846184436383185e-09,9.8614010088746086e-11,1.3188082077618883e-06,1.1895215593348552e-05,0.0065806358630121431,0.0024968123602379915,0.00044496186184572614,3.0151323543230194e-07,6.6803682796639409e-09,3.0189200521137837e-09,5.0184220114206019e-12,2.9204880077296972e-07,8.1310983342077476e-05,4.5184728025897678e-05,0.00071145788544797642,1.8823959994649813e-05,1.0548305953515882e-09,5.5018302499678593e-08,1.4722981815149773e-08,1.0410352429560449e-09
2.039499351202175e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44195030691907322,0.091776130623021576,0.012434151962635309,4.7123979113777003e-05,0.00032748242056695797,0.035660160043308846,0.017812856543767026,5.3729248370852653e-05,5.4770578368669455e-11,0.0021578031000141717,5.7799674434582608e-11,0.00048977797299626391,2.8333834307060063e-09,5.4962835592810326e-07,1.5865828563136099e-09,9.8715648917623097e-11,1.3177901454580952e-06,1.1909737447853719e-05,0.0065794228116646102,0.0024927556891603973,0.00044517539983015522,3.0116503426319228e-07,6.6749600753334633e-09,3.018206915699897e-09,5.0303237187119156e-12,2.928933178235733e-07,8.150784146487833e-05,4.5232202912331939e-05,0.00071220693584584781,1.8846941570085594e-05,1.0542197662614291e-09,5.5077568149596964e-08,1.474405145085894e-08,1.0426195784088303e-09
2.0416015588389074e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44195437218111139,0.09175838176700872,0.012426351379066419,4.7197893234608833e-05,0.00032795141825199211,0.035697289885352937,0.017831855218544693,5.3710061261727813e-05,5.4938536440687924e-11,0.0021574095272032757,5.7786825936554689e-11,0.00048986184233520557,2.8332427989788063e-09,5.4961753716247932e-07,1.5885472198396792e-09,9.8817226563669771e-11,1.3167679245890978e-06,1.1924254762795488e-05,0.0065782100801773258,0.002488695202503736,0.00044538880038207687,3.0081581330172607e-07,6.6695558139902432e-09,3.01749363156825e-09,5.0422746526075632e-12,2.9374109227205732e-07,8.1705447323640522e-05,4.5279666185807715e-05,0.00071295584314715261,1.8869915961563404e-05,1.0536034647399758e-09,5.5136819638395416e-08,1.4765099625356954e-08,1.0442043373541977e-09
2.04370376647564e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44195844046345784,0.091740637045759202,0.012418555545713085,4.7271738247059433e-05,0.00032841993091300281,0.035734411641752756,0.017850848837004489,5.36908724299581e-05,5.5106801495797531e-11,0.0021570159109182189,5.7773967503976009e-11,0.00048994565667371767,2.8331018972098733e-09,5.4960468516623736e-07,1.5905115332823473e-09,9.891874301761203e-11,1.3157415509111439e-06,1.1938767536732623e-05,0.0065769976683001464,0.0024846309138432726,0.0004456020637000426,3.0046557416257456e-07,6.6641554950081595e-09,3.0167802012066365e-09,5.0542750860417833e-12,2.9459214206182926e-07,8.1903805009100468e-05,4.5327117833036997e-05,0.00071370460735117251,1.8892883166800957e-05,1.0529816926423698e-09,5.5196056950618471e-08,1.4786126233235293e-08,1.0457895185530269e-09
2.0458059741123723e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419625117484528,0.091722896459614373,0.012410764459667841,4.7345513722918969e-05,0.00032888795619447943,0.03577152531337046,0.017869837394590117,5.3671681930988764e-05,5.5275373653494934e-11,0.0021566222518235654,5.7761099237146863e-11,0.00049002941609526177,2.8329607278500321e-09,5.4958980173873349e-07,1.5924757957063397e-09,9.9020198270156499e-11,1.3147110301916654e-06,1.1953275768242845e-05,0.0065757855757823469,0.0024805628367664842,0.00044581518998201039,3.0011431846477762e-07,6.6587591177363831e-09,3.016066626094054e-09,5.0663252943459305e-12,2.9544648527654839e-07,8.2102918640593019e-05,4.5374557840612858e-05,0.00071445322845726145,1.891584318353927e-05,1.0523544518634884e-09,5.5255280070758013e-08,1.4807131169223493e-08,1.0473751207619824e-09
2.0479081817491048e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44196658601839678,0.091705160008911907,0.012402978118025718,4.7419219234240836e-05,0.00032935549174348559,0.035808630901081114,0.017888820886724992,5.3652489819888033e-05,5.5444253032833226e-11,0.0021562285505800907,5.7748221235677057e-11,0.00049011312068314916,2.8328192933353772e-09,5.4957288868618363e-07,1.5944400061752463e-09,9.9121592311989848e-11,1.3136763682093366e-06,1.1967779455914251e-05,0.0065745738023726087,0.0024764909848733296,0.00044602817942537718,2.9976204782976157e-07,6.6533666814977055e-09,3.0153529076992793e-09,5.0784255545341712e-12,2.963041401173506e-07,8.2302792366327457e-05,4.5421986194871356e-05,0.00071520170646484143,1.8938796009551006e-05,1.0517217443226712e-09,5.5314488983208818e-08,1.4828114328205225e-08,1.0489611427296271e-09
2.049800168622164e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419702553988159,0.091689200739359031,0.012395974464613508,4.7485494021266912e-05,0.00032977585307371137,0.035842019019013675,0.017905901694886549,5.3635215586736909e-05,5.5596507246780657e-11,0.0021558741839668252,5.7736622793011004e-11,0.00049018840799820945,2.8326917775645033e-09,5.4955593310782583e-07,1.5962077504007942e-09,9.9212794606767064e-11,1.312741636430697e-06,1.1980828888685049e-05,0.0065734834789330423,0.0024728231019520903,0.00044621975309009748,2.9944413783194884e-07,6.648516857917233e-09,3.0147104398564239e-09,5.0893588133160482e-12,2.9707887605490559e-07,8.2483332051992906e-05,4.5464661738947049e-05,0.00071587521432201504,1.8959447403067542e-05,1.0511476350645788e-09,5.5367764843867533e-08,1.4846980465078091e-08,1.0503889203691013e-09
2.051692155495223e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419739271697129,0.091673244820026076,0.01238897464970256,4.7551711478998871e-05,0.00033019581410521714,0.035875400590356508,0.017922978392943129,5.3617940131680538e-05,5.5749010492495936e-11,0.0021555197842216345,5.7725016617067905e-11,0.00049026365102589487,2.832564050730554e-09,5.4953733632811092e-07,1.5979754510990152e-09,9.9303947306486656e-11,1.3118035591476944e-06,1.1993874638815367e-05,0.0065723934135829025,0.0024691521823883033,0.0004464112162180739,2.9912540824206229e-07,6.643670225523134e-09,3.0140678582136825e-09,5.1003330448111555e-12,2.9785632270961339e-07,8.2664493862770876e-05,4.5507327822921488e-05,0.00071654860626865411,1.8980092968718469e-05,1.050569100759579e-09,5.5421029172109064e-08,1.4865828800956397e-08,1.0518170360977945e-09
2.0535841423682823e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419776013180986,0.091657292251151615,0.012381978671180301,4.7617871296021228e-05,0.0003306153731281185,0.035908775615773943,0.017940050977514679,5.3600663494092332e-05,5.5901762855847343e-11,0.0021551653518184838,5.7713402779050817e-11,0.00049033884982663093,2.8324361145764185e-09,5.4951709967793581e-07,1.5997431075848166e-09,9.9395050404312092e-11,1.3108621405966599e-06,1.2006916705310949e-05,0.0065713036061377239,0.0024654782361232803,0.0004466025689520222,2.9880586025174807e-07,6.638826783801644e-09,3.0134251638352671e-09,5.1113484549885441e-12,2.9863649361763987e-07,8.284628088361308e-05,4.5549984436738162e-05,0.00071722188230447111,1.9000732704931353e-05,1.0499861428736885e-09,5.5474281956387202e-08,1.4884659259401398e-08,1.05324548900556e-09
2.0552869305540356e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44198091007364126,0.091642937804001873,0.012375685568877862,4.7677365591294303e-05,0.00033099263111954297,0.035938807542439145,0.017955412783794349,5.358511354154701e-05,5.6039453049178158e-11,0.0021548463351228841,5.7702943832257464e-11,0.0004904064909831146,2.8323207945010727e-09,5.4949748570710477e-07,1.6013339600535351e-09,9.9477000777071861e-11,1.3100120106239938e-06,1.2018651414836366e-05,0.0065703229997930244,0.002462169104878818,0.00044677469214333395,2.9851756831532619e-07,6.6344704138446984e-09,3.0128466433821996e-09,5.1212977032835713e-12,2.9934098793062505e-07,8.3010426322427955e-05,4.5588367283869291e-05,0.00071782773163274818,1.9019303482066665e-05,1.0494576998455212e-09,5.5522199582565359e-08,1.4901591323681172e-08,1.0545313841584651e-09
2.056989718739789e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44198422073489851,0.091628586071085455,0.012369395570802601,4.7736812718723081e-05,0.00033136956085631715,0.035968834167945489,0.017970771252917715,5.3569562691215157e-05,5.6177345159299908e-11,0.0021545272926984352,5.7692478787792533e-11,0.00049047409640854875,2.8322053075357567e-09,5.4947654549931251e-07,1.6029247756540271e-09,9.9558910961738878e-11,1.3091591807607729e-06,1.2030383139111658e-05,0.0065693426020665578,0.0024588575373257499,0.00044694672613429206,2.982286153148936e-07,6.6301166275193357e-09,3.0122680332427665e-09,5.1312806263839704e-12,3.0004770991739305e-07,8.3175082972576877e-05,4.5626742444645314e-05,0.00071843348707290348,1.9037869534972689e-05,1.0489256760247671e-09,5.5570107840250508e-08,1.4918508789769611e-08,1.055817551025152e-09
2.0586925069255423e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44198753329234342,0.091614237052571296,0.012363108675417822,4.7796212451661082e-05,0.00033174616109553324,0.035998855492794385,0.01798612638239102,5.3554010971304353e-05,5.6315439248205969e-11,0.0021542082248856851,5.7682007696655321e-11,0.00049054166614678166,2.83208965492999e-09,5.4945428003400324e-07,1.6045155538851451e-09,9.9640780953293825e-11,1.3083036541111103e-06,1.2042111877433694e-05,0.0065683624128230105,0.002455543540729967,0.00044711867102816216,2.9793900212510519e-07,6.6257654244319703e-09,3.0116893341860493e-09,5.1412973772071542e-12,3.0075666962658377e-07,8.3340253123870658e-05,4.5665109911631971e-05,0.00071903914862480743,1.9056430862537124e-05,1.0483900725251455e-09,5.5618006720912207e-08,1.4935411602093587e-08,1.0571039889409187e-09
2.0603952951112957e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44199084773643027,0.091599890748626886,0.012356824881187889,4.7855564563582361e-05,0.00033212243059543042,0.036028871517492615,0.01800147816971092,5.3538458409867731e-05,5.645373537769874e-11,0.002153889132023629,5.7671530609562296e-11,0.00049060920024159905,2.8319738379266886e-09,5.4943069029351812e-07,1.6061062942451796e-09,9.9722610746705025e-11,1.3074454337841779e-06,1.2053837629106484e-05,0.0065673824319267896,0.0024522271223634531,0.00044729052692796392,2.976487296225426e-07,6.6214168041819934e-09,3.011110546978385e-09,5.1513481096369796e-12,3.0146787716714526e-07,8.3505939079210763e-05,4.5703469677382076e-05,0.00071964471628835304,1.9074987463657928e-05,1.0478508904764057e-09,5.5665896215987277e-08,1.4952299705133011e-08,1.058390697240756e-09
2.062098083297049e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44199416405759445,0.09158554715941801,0.012350544186578228,4.7914868828082398e-05,0.00033249836811539963,0.03605888224255227,0.018016826612364339,5.3522905034804986e-05,5.659223360938972e-11,0.0021535700144497258,5.7661047576948901e-11,0.00049067669873672343,2.831857857762142e-09,5.4940577726308873e-07,1.6076969962318478e-09,9.9804400336928229e-11,1.3065845228942331e-06,1.2065560393440972e-05,0.0065664026592420323,0.0024489082895043863,0.00044746229393647285,2.9735779868568944e-07,6.6170707663619187e-09,3.0105316723837767e-09,5.1614329784759428e-12,3.0218134270694372e-07,8.3672143154681747e-05,4.5741821734420798e-05,0.00072025019006345594,1.9093539337243409e-05,1.0473081310232492e-09,5.571377631687715e-08,1.496917304341861e-08,1.0596776752592066e-09
2.0638008714828023e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44199748224625246,0.091571206285109036,0.012344266590055331,4.7974125018878989e-05,0.00033287397241598841,0.036088887668490791,0.018032171707828476,5.3507350873863277e-05,5.6730934004699391e-11,0.0021532508724998994,5.7650558648971233e-11,0.00049074416167581379,2.8317417156663575e-09,5.4937954193082959e-07,1.6092876593422837e-09,9.9886149718905937e-11,1.3057209245606489e-06,1.2077280169754052e-05,0.0065654230946325994,0.0024455870494372368,0.00044763397215622592,2.9706621019490574e-07,6.6127273105606911e-09,3.0099527111652007e-09,5.171552139289832e-12,3.0289707646869205e-07,8.3838867679649328e-05,4.5780166075205947e-05,0.00072085556995005336,1.9112086482213168e-05,1.0467617953218356e-09,5.5761647014939527e-08,1.4986031561521298e-08,1.0609649223302311e-09
2.0655036596685557e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44200080229280103,0.091556868125862736,0.012337992090086751,4.8033332909813187e-05,0.00033324924225890562,0.036118887795830897,0.018047513453570606,5.3491795954638191e-05,5.6869836624857303e-11,0.002152931706508559,5.7640063875507675e-11,0.00049081158910246675,2.8316254128629409e-09,5.4935198528773305e-07,1.6108782830730286e-09,9.9967858887567262e-11,1.3048546419079449e-06,1.2088996957369598e-05,0.0065644437379620739,0.0024422634094528593,0.00044780556168951436,2.967739650325237e-07,6.6083864363604876e-09,3.0093736640828854e-09,5.1817057486381644e-12,3.0361508873691955e-07,8.4006114996841539e-05,4.581850269217499e-05,0.000721460855948104,1.913062889749694e-05,1.0462118845444374e-09,5.5809508301498562e-08,1.5002875204065793e-08,1.0622524377872898e-09
2.067206447854309e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44200412418761809,0.091542532681840288,0.012331720685141103,4.809249227485021e-05,0.00033362417640702677,0.03614888262510061,0.018062851847047989,5.3476240304574607e-05,5.7008941530901973e-11,0.0021526125168085967,5.7629563306160611e-11,0.00049087898106021629,2.8315089505689356e-09,5.4932310832766215e-07,1.6124688669200228e-09,1.0004952783782715e-10,1.3039856780658133e-06,1.2100710755618617e-05,0.0065634645890937544,0.0024389373768485909,0.00044797706263838559,2.9648106408282496e-07,6.6040481433358686e-09,3.0087945318944285e-09,5.1918939640646092e-12,3.0433538985752222e-07,8.417388746244016e-05,4.5856831577749819e-05,0.00072206604805758574,1.914916658203439e-05,1.0456583998793057e-09,5.5857360167844241e-08,1.5019703915731223e-08,1.0635402209634888e-09
2.0689092360400624e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44200744792106128,0.091528199953201356,0.01232545237368806,4.8151602888080381e-05,0.00033399877362439855,0.036178872156833179,0.018078186885707819,5.3460683950967693e-05,5.7148248783680924e-11,0.0021522933037314059,5.7619056990258219e-11,0.00049094633759253327,2.8313923299951725e-09,5.4929291204734384e-07,1.6140594103785887e-09,1.0013115656458613e-10,1.3031140361691501e-06,1.2112421563837768e-05,0.0065624856478906611,0.0024356089589283592,0.00044814847510465022,2.9618750823198519e-07,6.599712431058567e-09,3.0082153153568102e-09,5.2021169438439364e-12,3.0505799023106219e-07,8.4342187446184916e-05,4.5895152724281836e-05,0.00072267114627849629,1.9167699534776474e-05,1.0451013425256496e-09,5.5905202605219495e-08,1.5036517641234734e-08,1.0648282711914402e-09
2.0706120242258157e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44201077348346873,0.091513869940104034,0.012319187154198353,4.8210664523720048e-05,0.0003343730326762442,0.036208856391567089,0.018093518566987082,5.3445126920963811e-05,5.728775844385061e-11,0.002151974067606885,5.760854497685607e-11,0.00049101365874282656,2.8312755523462788e-09,5.4926139744636383e-07,1.615649912943426e-09,1.0021274506272978e-10,1.3022397193580865e-06,1.2124129381370495e-05,0.0065615069142155287,0.0024322781630027688,0.00044831979918987463,2.9589329836819515e-07,6.5953792990939814e-09,3.0076360152243226e-09,5.2123748472630111e-12,3.0578290032123789e-07,8.4511017331455909e-05,4.5933466124089524e-05,0.00072327615061085193,1.9186227754684275e-05,1.0445407136987171e-09,5.5953035604832452e-08,1.5053316325347566e-08,1.0661165878029576e-09
2.072314812411569e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44201410086515863,0.09149954264270492,0.012312925025143778,4.8269676956112546e-05,0.00033474695232896815,0.036238835329846099,0.018108846888312435,5.342956924156148e-05,5.7427470571876489e-11,0.0021516548087634514,5.7598027314738919e-11,0.00049108094455444255,2.8311586188204363e-09,5.4922856552715819e-07,1.6172403741086006e-09,1.0029429332712822e-10,1.3013627307780161e-06,1.2135834207567582e-05,0.006560528387930799,0.002428944996389207,0.00044849103499538119,2.9559843538164961e-07,6.5910487469989448e-09,3.0070566322481994e-09,5.2226678346786953e-12,3.065101306560455e-07,8.4680379515363928e-05,4.5971771769486457e-05,0.00072388106105468583,1.9204751240728294e-05,1.0439765146308107e-09,5.600085915785908e-08,1.5070099912899894e-08,1.0674051701295364e-09
2.0740176005973224e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44201743005642857,0.091485218061159002,0.012306665984997189,4.8328639959729112e-05,0.00033512053135016152,0.036268808972219096,0.018124171847100117,5.3414010939612254e-05,5.7567385228032942e-11,0.0021513355275280467,5.7587504052422318e-11,0.00049114819507066595,2.8310415306096517e-09,5.491944172950087e-07,1.618830793367532e-09,1.0037580135263575e-10,1.3004830735796291e-06,1.2147536041785213e-05,0.0065595500688986281,0.002425609466411946,0.00044866218262225804,2.9530292016444876e-07,6.5867207743282793e-09,3.0064771671795744e-09,5.2329960671320723e-12,3.0723969181760256e-07,8.4850276408860944e-05,4.6010069652717474e-05,0.00072448587761004862,1.9223269991890372e-05,1.0434087465646244e-09,5.6048673255424399e-08,1.5086868348757192e-08,1.0686940175024316e-09
2.0757203887830758e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44202076104755622,0.091470896195619766,0.012300410032232497,4.838755330916982e-05,0.00033549376850860709,0.036298777319240187,0.018139493440755893,5.3398452041821617e-05,5.7707502472403203e-11,0.0021510162242261485,5.7576975238154244e-11,0.00049121541033471871,2.8309242888999092e-09,5.491589537580364e-07,1.6204211702129844e-09,1.0045726913409032e-10,1.299600750918939e-06,1.2159234883386004e-05,0.0065585719569808808,0.0024222715804022438,0.00044883324217135051,2.9500675361074873e-07,6.5823953806312741e-09,3.005897620767066e-09,5.2433597066763591e-12,3.0797159445209927e-07,8.5020710436824992e-05,4.6048359765978825e-05,0.00072509060027700677,1.9241784007162506e-05,1.0428374107587094e-09,5.609647788861646e-08,1.5103621577838113e-08,1.0699831292517454e-09
2.077423176968829e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420240938287982,0.091456577046239121,0.012294157165324671,4.8446416779164549e-05,0.00033586666257428335,0.036328740371468639,0.018154811666674833,5.3382892574749976e-05,5.7847822364879458e-11,0.0021506968991817825,5.756644091991686e-11,0.00049128259038976139,2.8308068948708903e-09,5.491221759271947e-07,1.622011504137054e-09,1.0053869666631299e-10,1.2987157659573176e-06,1.2170930731740248e-05,0.0065575940520391238,0.0024189313456984387,0.00044900421374325863,2.9470993661677647e-07,6.5780725654472871e-09,3.0053179937555982e-09,5.2537589165564438e-12,3.0870584927380747e-07,8.51916840381475e-05,4.6086642101469534e-05,0.00072569522905564234,1.9260293285545591e-05,1.0422625084899368e-09,5.6144273048494424e-08,1.512035954512658e-08,1.0712725047071517e-09
2.0791259651545824e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44202742839039061,0.091442260613167431,0.012287907382749737,4.8505230144573887e-05,0.00033623921231837111,0.036358698129468819,0.018170126522241304,5.3367332564813428e-05,5.7988344965162719e-11,0.0021503775527175221,5.7555901145428031e-11,0.00049134973527889298,2.8306893496961378e-09,5.4908408481626409e-07,1.6236017946311617e-09,1.0062008394410763e-10,1.2978281218615231e-06,1.2182623586223436e-05,0.0065566163539346276,0.0024155887696460611,0.00044917509743835177,2.944124700806709e-07,6.5737523283144191e-09,3.004738286890555e-09,5.2641938606449968e-12,3.094424670503379e-07,8.5363199665850777e-05,4.6124916651327875e-05,0.00072629976394605065,1.9278797826051793e-05,1.0416840410449267e-09,5.6192058726062617e-08,1.5137082195638731e-08,1.0725621431985435e-09
2.0808287533403358e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44203076472254826,0.091427946896553591,0.012281660682984776,4.8563993180390146e-05,0.00033661141651325759,0.036388650593810273,0.018185438004828837,5.3351772038284747e-05,5.8129070332762866e-11,0.002150058185154507,5.7545355962143018e-11,0.00049141684504515044,2.830571654543312e-09,5.4904468144184567e-07,1.6251920411860379e-09,1.0070143096226033e-10,1.2969378218037325e-06,1.2194313446216994e-05,0.006555638862528362,0.0024122438595979346,0.00044934589335675774,2.9411435490266051e-07,6.5694346687665455e-09,3.0041585009151844e-09,5.2746647037940767e-12,3.1018145861364285e-07,8.5535259787176255e-05,4.616318340762583e-05,0.00072690420494834129,1.9297297627703683e-05,1.0411020097258774e-09,5.623983491228456e-08,1.5153789474441325e-08,1.073852044054287e-09
