Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CH4OX(63),C2H4X(70),C2H6X(52),OH(D)X(68)
8.377526211900503e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437097141794861,0.10227702035174384,0.017681308550022725,0.0,0.0030564088458388413,0.010509622093917868,0.006374274375576192,6.280553757236358e-05,2.6037958384851506e-12,0.002411249573788658,6.253197761143321e-11,0.00041015251475506935,2.973822377592445e-09,3.6642821316764374e-05,4.752845703325048e-10,3.287303148633434e-11,0.00010352820451230484,3.459032481324698e-06,0.00736151794145557,0.0006980902295303956,0.00026136681808767303,8.93302352195096e-07,1.0606618671913672e-08,2.8891767649083925e-08,1.3781553538798556e-07,8.831167623681475e-11,1.170108803987531e-06,6.322453872639602e-05,2.177458333872072e-07,0.00021033806163663069,7.48727326927521e-09,5.473641315126352e-06,1.9787693235358067e-08,2.5857109269207026e-11,1.0282641804938438e-05,3.8462004885639246e-11,3.755322687345248e-07,4.068678348662908e-10,9.780277148320907e-13,1.7351665036057322e-07,3.2088383368471004e-10
8.383735540841236e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44371115327730265,0.10227106980623979,0.017677946255326857,0.0,0.0030586090573582144,0.010519726976092105,0.0063803718809256485,6.281975094362061e-05,2.610374629827451e-12,0.0024113043614559224,6.256329848604444e-11,0.00041019170655867075,2.9745406482108507e-09,3.6656116010312253e-05,4.757850027543529e-10,3.2911107798764275e-11,0.00010342471961146971,3.463919238945719e-06,0.0073611137541043465,0.0006966095163295647,0.0002614758386816499,8.917761924425833e-07,1.0604842690311479e-08,2.8891756357641993e-08,1.379140714531225e-07,8.852969299412301e-11,1.1730210813300137e-06,6.335569311913627e-05,2.1794221125595219e-07,0.00021054139156509877,7.487467689810526e-09,5.481374708233567e-06,1.980668614856874e-08,2.589114016365328e-11,1.0281633094807466e-05,3.84996716977428e-11,3.7608971407198673e-07,4.0701677945009026e-10,9.794126029743269e-13,1.7355673514838862e-07,3.205641262150988e-10
8.389944869781969e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437125897751386,0.10226512007142043,0.017674584568637568,0.0,0.0030608062365992633,0.010529834522778315,0.006386469073703633,6.283390809204905e-05,2.6169648537471098e-12,0.0024113584755738517,6.259452691321816e-11,0.00041023089830150076,2.97525631275204e-09,3.666934025364748e-05,4.762854988132793e-10,3.294918323470524e-11,0.00010332121399203817,3.4688068996247002e-06,0.007360709580797373,0.0006951310226891854,0.0002615848312201836,8.902512163378883e-07,1.0603064020030307e-08,2.8891737931402488e-08,1.3801247287484527e-07,8.874836883438632e-11,1.1759413882422364e-06,6.3487179196543e-05,2.1813857434006328e-07,0.00021074477521596105,7.487659976066951e-09,5.489109530839952e-06,1.982567809812224e-08,2.592518590601512e-11,1.0280623802569292e-05,3.853732753118071e-11,3.766472868116175e-07,4.0716494034308665e-10,9.807977496704129e-13,1.735966633709784e-07,3.2024435055938985e-10
8.396154198722702e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44371402367094964,0.10225917114695002,0.017671223489904023,0.0,0.0030630003839272075,0.010539944731208046,0.0063925659515733455,6.284800911713178e-05,2.6235665204677356e-12,0.0024114119178542896,6.262566299927913e-11,0.0004102700899542937,2.9759693767648823e-09,3.668249409993225e-05,4.76786058293816e-10,3.298725776747739e-11,0.00010321768827488447,3.473695458818558e-06,0.007360305421478882,0.0006936547500004553,0.00026169379567742246,8.887274297050235e-07,1.0601282670275883e-08,2.889171239096588e-08,1.3811073966584822e-07,8.896770570742191e-11,1.178869745695216e-06,6.361899772598774e-05,2.183349225667772e-07,0.00021094821253018039,7.487850133295188e-09,5.496845775754935e-06,1.9844669076332198e-08,2.5959246474760113e-11,1.0279613930457583e-05,3.8574972368589655e-11,3.772049863769903e-07,4.0731231812322765e-10,9.821831536086937e-13,1.7363643530047485e-07,3.199245086453292e-10
8.402363527663435e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437154549627105,0.10225322303249121,0.017667863019075372,0.0,0.003065191499724884,0.010550057598603328,0.006398662512201463,6.28620541183018e-05,2.6301796402096157e-12,0.0024114646900059698,6.265670685088571e-11,0.00041030928148784137,2.976679845794618e-09,3.6695577602689135e-05,4.772866809806248e-10,3.302533137045571e-11,0.00010311414307947272,3.47858491199523e-06,0.007359901276093312,0.000692180699634616,0.0002618027320275553,8.87204838329762e-07,1.0599498650236412e-08,2.889167975685736e-08,1.3820887184056977e-07,8.918770552863198e-11,1.1818061747041845e-06,6.375114947573681e-05,2.1853125586367853e-07,0.00021115170344853,7.488038166744932e-09,5.504583435802205e-06,1.9863659075521817e-08,2.5993321850743137e-11,1.0278603480698972e-05,3.861260619208956e-11,3.7776281219281265e-07,4.0745891337280306e-10,9.835688134821513e-13,1.7367605120889018e-07,3.1960460239660257e-10
8.408572856604168e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44371688364841455,0.10224727572770469,0.017664503156100745,0.0,0.0030673795843926916,0.010560173122176738,0.006404758753258124,6.287604319494213e-05,2.636804223189699e-12,0.002411516793734527,6.268765857502762e-11,0.0004103484728729928,2.9773877253828344e-09,3.670859081579973e-05,4.777873666584968e-10,3.306340401706986e-11,0.00010301057902385559,3.483475254629868e-06,0.007359497144585294,0.0006907088729429857,0.00026191164024480426,8.856834479800522e-07,1.05977119690879e-08,2.8891640049546672e-08,1.383068694140288e-07,8.940837023697292e-11,1.1847506963166736e-06,6.388363521495656e-05,2.187275741583802e-07,0.0002113552479115941,7.488224081662236e-09,5.512322503823516e-06,1.988264808802402e-08,2.6027412013733517e-11,1.0277592455513109e-05,3.865022898410642e-11,3.7832076368492654e-07,4.0760472667838583e-10,9.84954727985098e-13,1.7371551136811588e-07,3.192846337327088e-10
8.414161252650828e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437181672357268,0.10224192384538473,0.017661479799096713,0.0,0.0030693462693227344,0.010569279362113678,0.006410245095052695,6.288858563054488e-05,2.642776157382044e-12,0.0024115631169956703,6.271543644646503e-11,0.00041038374496870343,2.978022607616876e-09,3.672024265477307e-05,4.782380374481754e-10,3.3097668559414925e-11,0.0001029173557580067,3.487877319756585e-06,0.007359133438047789,0.0006893861312628118,0.0002620096335654315,8.843152282991997e-07,1.0596101688365283e-08,2.8891598282301016e-08,1.383949521583248e-07,8.960753857913088e-11,1.187407702362887e-06,6.400315857769063e-05,2.18904247736836e-07,0.0002115384836598237,7.488389598058782e-09,5.519288862955784e-06,1.9899737349333234e-08,2.6058105785220105e-11,1.0276682042684454e-05,3.86840800509144e-11,3.7882302700743025e-07,4.077352905788638e-10,9.862022676684178e-13,1.7375089257048165e-07,3.189966101528462e-10
8.419749648697489e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437194487090872,0.10223657261837321,0.0176584569343761,0.0,0.0030713104996926525,0.010578387749244106,0.006415731174416428,6.290108292011667e-05,2.6487573925137616e-12,0.002411608901452187,6.274313986004137e-11,0.00041041901689947734,2.9786554009235773e-09,3.6731837642849354e-05,4.786887589296968e-10,3.313193228633449e-11,0.00010282411816343947,3.4922800984046366e-06,0.007358769742666346,0.0006880651927943747,0.00026210760405882724,8.829479902761115e-07,1.0594489266210058e-08,2.8891550817204054e-08,1.3848292589996396e-07,8.980724847485225e-11,1.1900712958869479e-06,6.412295365761563e-05,2.1908090905229175e-07,0.00021172176268741325,7.488553406484317e-09,5.526256351562363e-06,1.9916825799654016e-08,2.6088811502755797e-11,1.0275771167160319e-05,3.8717922155468757e-11,3.7932539124661635e-07,4.078652220158253e-10,9.87450011598807e-13,1.737861480341729e-07,3.1870853896081753e-10
8.425338044744149e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44372072806707225,0.10223122204641902,0.017655434561901804,0.0,0.003073272275830659,0.010587498281516419,0.006421216989658054,6.291353513600207e-05,2.6547479360260043e-12,0.0024116541483410595,6.2770768894431e-11,0.0004104542886441828,2.979286109335033e-09,3.674337582004873e-05,4.791395309464448e-10,3.3166195178572185e-11,0.00010273086668777693,3.496683587296412e-06,0.007358406058401019,0.0006867460584816021,0.0002622055517062726,8.815817380691404e-07,1.0592874709266071e-08,2.8891497669103066e-08,1.3857079065121334e-07,9.000750135179842e-11,1.1927414923042322e-06,6.424302101729258e-05,2.192575580521585e-07,0.0002119050849506584,7.48871551073894e-09,5.533224964456318e-06,1.9933913433421558e-08,2.611952915117309e-11,1.02748598305444e-05,3.875175528523527e-11,3.798278559862784e-07,4.0799452142499984e-10,9.886979588300864e-13,1.7382127795714244e-07,3.184204215467755e-10
8.430367601186143e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437218776794465,0.10222640709152582,0.017652714847514833,0.0,0.003075035776267046,0.010595699592957206,0.0064261539961551085,6.292470365206252e-05,2.6601473900006836e-12,0.0024116944119414474,6.279557149637182e-11,0.00041048603303789463,2.9798519676504366e-09,3.675371163949213e-05,4.795452688397615e-10,3.3197031052046434e-11,0.00010264692886055605,3.5006473318537434e-06,0.007358078752033594,0.000685560380922928,0.00026229368504023404,8.803529573787155e-07,1.0591419788252283e-08,2.889144498909075e-08,1.3864977575117298e-07,9.018819436790182e-11,1.1951503273138159e-06,6.43513149056064e-05,2.1941653157882479e-07,0.00021207011191784396,7.488859950638009e-09,5.539497673047608e-06,1.994929160106595e-08,2.6147185223370416e-11,1.0274039234678417e-05,3.878219741820494e-11,3.8028015983648623e-07,4.081103508717321e-10,9.898212843801383e-13,1.7385278771403984e-07,3.1816107750098466e-10
8.435397157628138e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437230255762034,0.10222159266684007,0.017649995531790207,0.0,0.0030767972893060115,0.010603902638791886,0.00643109078611543,6.293583576969995e-05,2.6655543952105602e-12,0.002411734242011277,6.282031397271963e-11,0.0004105177772484533,2.9804161434005723e-09,3.676400150423078e-05,4.799510474257684e-10,3.322786621987192e-11,0.00010256298047647826,3.5046116466788516e-06,0.007357751454609041,0.0006843761661543549,0.0002623817998402216,8.791249815613538e-07,1.058996314825503e-08,2.8891387728626938e-08,1.3872867258910781e-07,9.036932939224754e-11,1.1975645344444442e-06,6.445983020756485e-05,2.1957549504914454e-07,0.00021223517383837747,7.489003015994537e-09,5.545771284351046e-06,1.996466909875419e-08,2.6174850936826114e-11,1.0273218267786172e-05,3.8812632262278616e-11,3.8073254445318736e-07,4.0822566905235303e-10,9.909447731522374e-13,1.7388419608741938e-07,3.1790169814851164e-10
8.440426714070132e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437241717563308,0.10221677877217633,0.01764727661470084,0.0,0.003078556815210485,0.0106121074175121,0.006436027358310796,6.294693154158281e-05,2.6709689570755762e-12,0.0024117736394481163,6.284499638126481e-11,0.0004105495212605325,2.98097863951966e-09,3.677424544392013e-05,4.803568665904706e-10,3.32587006680848e-11,0.00010247902185992929,3.508576529395704e-06,0.007357424166098514,0.0006831934148371749,0.0002624698960926393,8.778978136161902e-07,1.058850479409064e-08,2.8891325898475735e-08,1.388074811750006e-07,9.055090747097464e-11,1.1999841249817721e-06,6.45685673344554e-05,2.197344484249336e-07,0.0002124002706801444,7.48914470956637e-09,5.552045794606344e-06,1.998004592244476e-08,2.6202526280488724e-11,1.0272396931027398e-05,3.884305980842045e-11,3.8118500953451155e-07,4.083404762899155e-10,9.92068424460391e-13,1.7391550322141683e-07,3.176422844968528e-10
8.445456270512126e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44372531621882466,0.10221196540734835,0.01764455809621963,0.0,0.0030803143542508377,0.010620313927605516,0.006440963711514467,6.29579910203568e-05,2.676391081014188e-12,0.0024118126051482073,6.286961877993399e-11,0.00041058126505883066,2.981539458940259e-09,3.678444348836644e-05,4.807627262199297e-10,3.328953438274452e-11,0.0001023950533346841,3.5125419776325646e-06,0.00735709688647325,0.0006820121276242464,0.00026255797378390785,8.766714565304814e-07,1.058704473056658e-08,2.889125950938051e-08,1.3888620151926408e-07,9.073292964653265e-11,1.2024091102276684e-06,6.467752669793213e-05,2.1989339166808322e-07,0.0002125654024109504,7.489285034107749e-09,5.558321200059732e-06,1.9995422068100986e-08,2.6230211243636955e-11,1.0271575225558906e-05,3.887348004755209e-11,3.816375547790752e-07,4.084547729091747e-10,9.931922376200299e-13,1.7394670926011264e-07,3.1738283755164003e-10
8.45048582695412e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44372645896268886,0.10220715257216918,0.017641839976319473,0.0,0.0030820699067048607,0.010628522167555785,0.006445899844501197,6.296901425864499e-05,2.6818207724433657e-12,0.0024118511400064786,6.289418122678929e-11,0.0004106130086280709,2.9820986045932597e-09,3.6794595667526325e-05,4.81168626200264e-10,3.332036734993389e-11,0.00010231107522390645,3.5165079890220565e-06,0.007356769615704578,0.0006808323051600094,0.0002626460329004648,8.754459132805075e-07,1.0585582962482106e-08,2.8891188572063402e-08,1.389648336326958e-07,9.091539696153164e-11,1.2048395014993436e-06,6.478670871001411e-05,2.2005232474054653e-07,0.00021273056899852164,7.489423992369705e-09,5.564597496963923e-06,2.001079753169086e-08,2.6257905815651948e-11,1.0270753152534572e-05,3.890389297059806e-11,3.8209017988598234e-07,4.085685592366033e-10,9.94316211947879e-13,1.7397781434753202e-07,3.1712335831665293e-10
8.455515383396115e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44372759998693534,0.10220234026645106,0.01763912225497325,0.0,0.003083823472857756,0.010636732135842595,0.006450835756047221,6.298000130904744e-05,2.6872580367785823e-12,0.0024118892449165375,6.291868378002739e-11,0.0004106447519530012,2.9826560794078777e-09,3.6804702011506274e-05,4.815745664176482e-10,3.3351199555758924e-11,0.0001022270878501485,3.5204745612007023e-06,0.0073564423537639,0.0006796539480805003,0.000262734073428763,8.742211868353673e-07,1.0584119494628214e-08,2.889111309723284e-08,1.3904337752622629e-07,9.109831046889193e-11,1.2072753101270493e-06,6.48961137830853e-05,2.2021124760427644e-07,0.00021289577041050484,7.489561587098316e-09,5.570874681578527e-06,2.0026172309187297e-08,2.6285609985384652e-11,1.0269930713105358e-05,3.8934298568641604e-11,3.8254288455482343e-07,4.086818356003261e-10,9.95440346761431e-13,1.7400881862764398e-07,3.1686384779376017e-10
8.460544939838109e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44372873929058415,0.10219752849000549,0.017636404932153838,0.0,0.003085575053002114,0.010644943830941661,0.006455771444930258,6.29909522241413e-05,2.692702879433808e-12,0.002411926920770678,6.294312649797882e-11,0.0004106764950183947,2.9832118863116414e-09,3.6814762550562154e-05,4.819805467583147e-10,3.3382030986348923e-11,0.00010214309153535047,3.5244416918092657e-06,0.0073561151006227175,0.0006784770570133753,0.00026282209535527225,8.72997280152226e-07,1.0582654331786928e-08,2.8891033095577128e-08,1.391218332112142e-07,9.128167121722025e-11,1.2097165474572642e-06,6.500574232988882e-05,2.2037016022130227e-07,0.00021306100661446772,7.489697821035894e-09,5.5771527501697315e-06,2.0041546396568126e-08,2.6313323742051326e-11,1.0269107908419324e-05,3.896469683271811e-11,3.829956684856761e-07,4.0879460233014753e-10,9.96564641379606e-13,1.7403972224436158e-07,3.1660430698295595e-10
8.465574496280103e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437298768726632,0.10219271724264328,0.01763368800783411,0.0,0.0030873246474379065,0.01065315725132474,0.0064607069099295155,6.300186705648044e-05,2.6981553058215097e-12,0.0024119641684598797,6.296750943910715e-11,0.00041070823780904917,2.9837660282303776e-09,3.682477731509875e-05,4.823865671085534e-10,3.341286162785636e-11,0.00010205908660084014,3.5284093784929714e-06,0.007355787856252606,0.0006773016325779257,0.00026291009866648003,8.717741961762432e-07,1.0581187478732087e-08,2.889094857776142e-08,1.3920020069947005e-07,9.146548025248572e-11,1.2121632248523083e-06,6.511559476352484e-05,2.205290625537324e-07,0.00021322627757789896,7.489832696921997e-09,5.583431699010063e-06,2.0056919789815732e-08,2.6341047075145426e-11,1.0268284739621625e-05,3.8995087753822735e-11,3.834485313791042e-07,4.089068597575875e-10,9.976890951227586e-13,1.740705253415411e-07,3.1634473688239276e-10
8.470604052722098e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44373101273220816,0.10218790652417435,0.01763097148198691,0.0,0.0030890722564724596,0.010661372395459652,0.006465642149825679,6.301274585859549e-05,2.7036153213526382e-12,0.00241200098887381,6.299183266200817e-11,0.00041073998030978715,2.984318508088205e-09,3.683474633566928e-05,4.827926273547102e-10,3.3443691466456926e-11,0.00010197507336733267,3.53237761890091e-06,0.007355460620625234,0.0006761276753850915,0.00026299808334888917,8.705519378463693e-07,1.0579718940229487e-08,2.88908595544384e-08,1.392784800028762e-07,9.164973863408881e-11,1.2146153536867335e-06,6.522567149745165e-05,2.2068795456365933e-07,0.00021339158326820856,7.489966217491067e-09,5.589711524378975e-06,2.007229248491743e-08,2.636877997343902e-11,1.0267461207854534e-05,3.902547132315213e-11,3.8390147293615837e-07,4.090186082157986e-10,9.98813707311883e-13,1.7410122806298186e-07,3.1608513848830246e-10
8.475633609164092e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44373214686826307,0.102183096334408,0.01762825535458509,0.0,0.003090817880420447,0.010669589261810261,0.006470577163400918,6.302358868299375e-05,2.7090829314366277e-12,0.002412037382900829,6.301609622540907e-11,0.0004107717225054563,2.9848693288075273e-09,3.684466964297492e-05,4.831987273831896e-10,3.3474520488349404e-11,0.00010189105215492993,3.5363464106863147e-06,0.007355133393712347,0.0006749551860374844,0.0002630860493890197,8.693305080897916e-07,1.0578248721035839e-08,2.8890766036241776e-08,1.393566711337254e-07,9.183444741698293e-11,1.2170729453512086e-06,6.53359729454792e-05,2.2084683621324942e-07,0.0002135569236527281,7.490098385473514e-09,5.595992222562572e-06,2.0087664477865515e-08,2.639652242607295e-11,1.0266637314257442e-05,3.905584753185844e-11,3.8435449285837547e-07,4.0912984803958605e-10,9.999384772693722e-13,1.7413183055242592e-07,3.158255127950292e-10
8.480663165606086e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437332792798796,0.10217828667315272,0.017625539625601493,0.0,0.0030925615196038697,0.010677807848836516,0.006475511949438886,6.303439558215882e-05,2.7145581414813833e-12,0.002412073351427983,6.304030018816773e-11,0.000410803464380929,2.985418493309021e-09,3.6854547267864343e-05,4.836048670804526e-10,3.3505348679755804e-11,0.0001018070232831204,3.5403157515069876e-06,0.007354806175485783,0.0006737841651294061,0.0002631739967734105,8.681099098203318e-07,1.0576776825899648e-08,2.889066803377963e-08,1.3943477410485072e-07,9.201960764965907e-11,1.2195360112529764e-06,6.544649952176611e-05,2.2100570746477088e-07,0.0002137222986987107,7.490229203597506e-09,5.602273789853164e-06,2.0103035764656795e-08,2.642427442270385e-11,1.0265813059966875e-05,3.908621637099566e-11,3.848075908477783e-07,4.092405795654706e-10,1.0010634043192384e-12,1.741623329535574e-07,3.1556586079508806e-10
8.485692722048081e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44373440996611746,0.1021734775402163,0.017622824295008947,0.0,0.003094303174352042,0.010686028154994445,0.006480446506724714,6.304516660855065e-05,2.720040956893285e-12,0.002412108895341019,6.306444460927175e-11,0.00041083520592110283,2.9859660045116177e-09,3.6864379241333214e-05,4.840110463330189e-10,3.353617602692111e-11,0.00010172298707077861,3.5442856390245896e-06,0.00735447896591746,0.0006726146132468581,0.0002632619254886154,8.668901459467807e-07,1.0575303259561664e-08,2.8890565557648933e-08,1.395127889290845e-07,9.220522039802883e-11,1.2220045628105001e-06,6.55572516408224e-05,2.2116456828045698e-07,0.00021388770837333165,7.49035867458598e-09,5.608556222549986e-06,2.011840634129294e-08,2.6452035952023682e-11,1.0264988446116496e-05,3.91165778318727e-11,3.8526076660687573e-07,4.0935080313158843e-10,1.0021884877859742e-12,1.7419273541000238e-07,3.153061834790654e-10
8.490722278490075e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437355389260443,0.10216866893540573,0.017620109362780263,0.0,0.0030960428450015733,0.010694250178736172,0.006485380834045021,6.305590181460545e-05,2.7255313830771723e-12,0.0024121440155243728,6.308852954783794e-11,0.0004108669471108999,2.9865118653325032e-09,3.6874165594523736e-05,4.84417265027465e-10,3.356700251611347e-11,0.00010163894383616483,3.5482560709047757e-06,0.007354151764979377,0.0006714465309675651,0.000263349835521206,8.656712193667329e-07,1.0573828026753422e-08,2.8890458618429706e-08,1.395907156196246e-07,9.23912867243763e-11,1.2244786114580414e-06,6.566822971750241e-05,2.213234186226057e-07,0.00021405315264368826,7.490486801157364e-09,5.6148395169590384e-06,2.0133776203780717e-08,2.6479807003035508e-11,1.026416347383712e-05,3.9146931905773e-11,3.857140198386628e-07,4.0946051907769366e-10,1.0033137269953984e-12,1.742230380653286e-07,3.1504648183563966e-10
8.495751834932069e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44373666615873525,0.1021638608585273,0.017617394828888255,0.0,0.0030977805318963534,0.01070247391850992,0.006490314930187897,6.306660125273549e-05,2.7310294254363422e-12,0.002412178712861182,6.311255506311118e-11,0.0004108986879352677,2.9870560786871094e-09,3.6883906358724156e-05,4.848235230504258e-10,3.359782813362401e-11,0.00010155489389692477,3.55222704481789e-06,0.007353824572643628,0.000670279918860997,0.00026343772685777323,8.644531329624776e-07,1.0572351132198164e-08,2.8890347226673068e-08,1.3966855419033373e-07,9.257780767885056e-11,1.2269581686475645e-06,6.577943416700005e-05,2.214822584536494e-07,0.00021421863147680006,7.490613586028486e-09,5.621123669392402e-06,2.014914534813137e-08,2.650758756561126e-11,1.0263338144256709e-05,3.917727858379819e-11,3.861673502466196e-07,4.095697277452605e-10,1.0044391212751995e-12,1.7425324106304484e-07,3.14786756851677e-10
8.500781391374063e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44373779166327404,0.10215905330938656,0.017614680693305722,0.0,0.0030995162353875377,0.010710699372760025,0.006495248793942921,6.307726497532889e-05,2.7365350893725446e-12,0.002412212988233281,6.313652121446396e-11,0.00041093042837917854,2.9875986474890977e-09,3.689360156536833e-05,4.852298202885946e-10,3.36286528657669e-11,0.00010147083757008904,3.55619855843817e-06,0.007353497388882377,0.000669114777488374,0.00026352559948492386,8.632358896125058e-07,1.0570872580611704e-08,2.889023139291997e-08,1.3974630465500145e-07,9.276478433357897e-11,1.2294432458411225e-06,6.589086540485401e-05,2.2164108773596558e-07,0.0002143841448396093,7.490739031910947e-09,5.627408676169013e-06,2.01645137703609e-08,2.653537762838232e-11,1.0262512458500405e-05,3.9207617857362844e-11,3.8662075753471215e-07,4.096784294773649e-10,1.0055646699533877e-12,1.7428334454660058e-07,3.145270095121115e-10
8.505810947816058e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44373891543875177,0.10215424628778831,0.017611966956005455,0.0,0.003101249955833531,0.01071892653992695,0.006500182424101146,6.30878930347496e-05,2.742048380285973e-12,0.002412246842521206,6.316042806139535e-11,0.00041096216842762944,2.988139574650347e-09,3.6903251246035176e-05,4.856361566287224e-10,3.365947669887929e-11,0.0001013867751720729,3.5601706094436596e-06,0.007353170213667885,0.0006679511074026918,0.0002636134533892817,8.620194921852991e-07,1.0569392376700603e-08,2.8890111127697845e-08,1.3982396702769547e-07,9.295221775948196e-11,1.231933854515882e-06,6.600252384693986e-05,2.2179990643197676e-07,0.000214549692698981,7.490863141511126e-09,5.633694533614754e-06,2.0179881466490552e-08,2.6563177180131337e-11,1.026168641769052e-05,3.923794971790076e-11,3.870742414073917e-07,4.097866246186598e-10,1.006690372359144e-12,1.7431334865938603e-07,3.1426724079994047e-10
8.510840504258052e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44374003748426755,0.10214943979353663,0.01760925361696023,0.0,0.0031029816935999703,0.010727155418447298,0.006505115819455105,6.309848548333731e-05,2.747569303575264e-12,0.002412280276604194,6.31842756635304e-11,0.0004109939080656427,2.9886788630809524e-09,3.6912855432448274e-05,4.860425319576185e-10,3.369029961932124e-11,0.00010130270701867601,3.5641431955171936e-06,0.007352843046972487,0.000666788909148746,0.00026370128855749114,8.608039435314114e-07,1.0567910525162864e-08,2.8889986441500986e-08,1.399015413233157e-07,9.314010900736849e-11,1.2344300061683455e-06,6.611440990946336e-05,2.2195871450428374e-07,0.00021471527502170304,7.490985917534521e-09,5.639981238061453e-06,2.0195248432546e-08,2.6590986211005263e-11,1.0260860022946554e-05,3.926827415654886e-11,3.875278015695946e-07,4.09894313515523e-10,1.0078162278238588e-12,1.7434325354473118e-07,3.140074516963693e-10
8.515870060700046e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437411577989279,0.10214463382643486,0.017606540676142812,0.0,0.003104711449059707,0.010735386006753809,0.0065100489787988085,6.310904237340725e-05,2.7530978646374844e-12,0.0024123132913601874,6.320806408061918e-11,0.0004110256472782655,2.989216515689216e-09,3.6922414156475346e-05,4.864489461621509e-10,3.3721121613475795e-11,0.00010121863342508181,3.5681163143456007e-06,0.007352515888768608,0.0006656281832631332,0.0002637891049762134,8.595892464987499e-07,1.0566427030689501e-08,2.8889857344813726e-08,1.3997902755662577e-07,9.332845915490053e-11,1.2369317123039118e-06,6.622652400896796e-05,2.2211751191541419e-07,0.00021488089177448667,7.491107362681626e-09,5.646268785847679e-06,2.0210614664557527e-08,2.6618804709619337e-11,1.0260033275385196e-05,3.929859116481469e-11,3.879814377267422e-07,4.100014965159294e-10,1.0089422356790907e-12,1.743730593459058e-07,3.137476431806742e-10
8.520899617142041e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44374227638184804,0.1021398283862856,0.017603828133525967,0.0,0.0031064392225927965,0.010743618303275379,0.006514981900927752,6.311956375725002e-05,2.7586340688681294e-12,0.002412345887665835,6.323179337253616e-11,0.0004110573860505701,2.9897525353816274e-09,3.693192745012781e-05,4.868553991292462e-10,3.375194266774884e-11,0.00010113455470585739,3.572089963619284e-06,0.007352188739028752,0.0006644689302742762,0.000263876902632125,8.583754039273085e-07,1.0564941897962277e-08,2.8889723848112173e-08,1.400564257425188e-07,9.351726928346816e-11,1.2394389844418337e-06,6.63388665623272e-05,2.2227629862790557e-07,0.00021504654292396646,7.491227479646664e-09,5.6525571733191555e-06,2.022598015856089e-08,2.6646632664420233e-11,1.0259206176120347e-05,3.9328900734308534e-11,3.884351495847404e-07,4.101081739693792e-10,1.010068395257303e-12,1.744027662061192e-07,3.134878162301563e-10
8.525929173584035e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437433932321502,0.10213502347289082,0.017601115989082438,0.0,0.0031081650145864783,0.010751852306437071,0.006519914584638897,6.313004968713154e-05,2.7641779216611182e-12,0.0024123780663964926,6.325546359927928e-11,0.0004110891243676537,2.990286925062855e-09,3.694139534556024e-05,4.872618907458898e-10,3.378276276856918e-11,0.00010105047117495294,3.576064141033504e-06,0.00735186159772551,0.0006633111507024522,0.00026396468151192556,8.571624186357496e-07,1.0563455131654021e-08,2.8889585961834164e-08,1.4013373589693507e-07,9.3706540443516e-11,1.2419518341229622e-06,6.64514379867345e-05,2.2243507460453072e-07,0.00021521222843670068,7.491346271123779e-09,5.658846396827469e-06,2.0241344910596195e-08,2.6674470065890082e-11,1.0258378726263103e-05,3.93592028561912e-11,3.8888893684998035e-07,4.102143462271029e-10,1.01119470589361e-12,1.7443237426851952e-07,3.1322797182034615e-10
