Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25)
5.0863142638444535e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3310151437738047,0.11306162639056611,0.022349062798617331,0.0,1.2734290636877321e-06,1.5572423214095231e-07,1.615961552630998e-06,3.7600198496262029e-15,3.1539661313333807e-24,1.7717791033018595e-08,1.2410189775493112e-29,5.4237825474935597e-09,7.3685970570052609e-22,1.9253556964054579e-11,9.4066336802025244e-18,4.39629824099616e-20,3.3609954480423643e-07,5.0863946187790366e-22,0.0056064872893646315,0.00094156120091018524,9.6251890788696858e-10,2.2205537661352947e-07,3.9300432529791449e-06,1.8586093830993101e-10,6.7488864569095037e-14,9.8176651327673452e-10,2.158697654263357e-07,8.3731156053730313e-10
5.091602503975823e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33101359990254392,0.11306102329181746,0.022348586351961644,0.0,1.2787019962517943e-06,1.5614469665423574e-07,1.6193785159132351e-06,3.771866447633662e-15,3.1688837669569066e-24,1.7773632055958596e-08,1.2534278716250279e-29,5.4295604035192243e-09,7.4137799052490983e-22,1.9325133931765159e-11,9.4388255004627841e-18,4.4110535551700152e-20,3.3704803925502664e-07,5.1214149568394342e-22,0.0056070869427602456,0.00094250417701770999,9.6337936189700419e-10,2.2233247763632923e-07,3.9310348765636157e-06,1.864168431801236e-10,6.7548420789472248e-14,9.8188478231982215e-10,2.1584017872093464e-07,8.3839659658460524e-10
5.096890744107193e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33101205837460074,0.11306042245166807,0.022348109932743814,0.0,1.2839863483984413e-06,1.5656529593822402e-07,1.6227984315840011e-06,3.7837460460106798e-15,3.1838526653938412e-24,1.7829609985883272e-08,1.2659521571335665e-29,5.4353349735365876e-09,7.4592010680758512e-22,1.9396864732446126e-11,9.4710817245022957e-18,4.4258399715922745e-20,3.3799754434383552e-07,5.1566499416348095e-22,0.0056076843344041406,0.00094344708341130015,9.6423973087320144e-10,2.2260903335054773e-07,3.9320151302359608e-06,1.869730288687121e-10,6.760796537214639e-14,9.8200043799958716e-10,2.158106572302464e-07,8.3948213379516427e-10
5.102178984238563e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33101051918161073,0.11305982386179821,0.022347633540967918,0.0,1.289282105873002e-06,1.5698602739162284e-07,1.6262212994870103e-06,3.7956587503474641e-15,3.1988729300892755e-24,1.7885724951352595e-08,1.2785928137882623e-29,5.4411062461093333e-09,7.504861591901102e-22,1.9468749347848056e-11,9.503402362363892e-18,4.4406575171582213e-20,3.389480571500756e-07,5.1921007048143453e-22,0.005608279472616216,0.00094438992010001963,9.6510001481709452e-10,2.2288504385032867e-07,3.9329840494822992e-06,1.8752949251927081e-10,6.7667497921979725e-14,9.8211348871291924e-10,2.1578120080465883e-07,8.4056817227594665e-10
5.107467224369933e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33100898231524001,0.11305922751391877,0.022347157176638068,0.0,1.294589254354282e-06,1.5740688841997804e-07,1.6296471194668271e-06,3.8076046666498542e-15,3.2139446645052597e-24,1.794197708045813e-08,1.2913508287234486e-29,5.4468742098537968e-09,7.5507625270835472e-22,1.9540787759274467e-11,9.5357874238926817e-18,4.4555062187620802e-20,3.3989957475456232e-07,5.2277683829882306e-22,0.005608872365685736,0.00094533268709293908,9.6596021373119538e-10,2.2316050924373803e-07,3.9339416698911329e-06,1.880862312938138e-10,6.7727018413976696e-14,9.8222394389540208e-10,2.1575180929266365e-07,8.4165471212808795e-10
5.1127554645013025e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33100744776718505,0.11305863339977115,0.022346680839758406,0.0,1.2999077794557558e-06,1.5782787643574766e-07,1.6330758913688237e-06,3.8195839013410885e-15,3.2290679721203526e-24,1.7998366500823398e-08,1.3042271965614478e-29,5.4526388534390803e-09,7.5969049279471427e-22,1.9612979947588268e-11,9.5682369187367497e-18,4.4703861032970271e-20,3.4085209423960197e-07,5.2636541177530369e-22,0.0056094630218714841,0.0009462753843991334,9.6682032761898066e-10,2.2343542965264668e-07,3.934888027153413e-06,1.8864324237215701e-10,6.7786526281877964e-14,9.8233181149271861e-10,2.1572248254343136e-07,8.4274175344902734e-10
5.118043704632672e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33100591552917258,0.11305804151112707,0.022346204530333067,0.0,1.3052376667266741e-06,1.5824898885836833e-07,1.6365076150391521e-06,3.8315965612634231e-15,3.2442429564292166e-24,1.8054893339604305e-08,1.3172229194749604e-29,5.4584001655871749e-09,7.6432898528017295e-22,1.9685325893217754e-11,9.6007508563477757e-18,4.4852971976551961e-20,3.4180561268907536e-07,5.2997590557153233e-22,0.0056100514494019024,0.00094721801202768245,9.6768035648488406e-10,2.2370980521270516e-07,3.9358231570530985e-06,1.8920052295249644e-10,6.7846022960359436e-14,9.8243710500255102e-10,2.1569322039979225e-07,8.4382929633725557e-10
5.123331944764042e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33100438559295947,0.11305745183978848,0.022345728248366239,0.0,1.3105789016529343e-06,1.5867022311430616e-07,1.6399422903247292e-06,3.8436427536794269e-15,3.2594697209422941e-24,1.8111557723489474e-08,1.3303390072373061e-29,5.4641581350730288e-09,7.689918363959589e-22,1.9757825576161378e-11,9.6333292459815681e-18,4.5002395287276815e-20,3.4276012718850079e-07,5.3360843485105843e-22,0.005610637656475204,0.00094816056998766913,9.6854030033429712e-10,2.2398363607316279e-07,3.9367470954792311e-06,1.8975807025090901e-10,6.7905506907171827e-14,9.8253982969545202e-10,2.1566402271205138e-07,8.4491734088210143e-10
5.128091360882275e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33100301061161713,0.11305692302462862,0.022345299618076596,0.0,1.3153957032852112e-06,1.590494359907908e-07,1.6430360215868684e-06,3.854513086127559e-15,3.2732181666426556e-24,1.8162673374381985e-08,1.3422472388883449e-29,5.4693374403992828e-09,7.7320931715228619e-22,1.9823206719338073e-11,9.662704910623695e-18,4.5137143563083198e-20,3.4362003945321444e-07,5.3689664712940023e-22,0.0056111633511018409,0.00094900881259254609,9.6931417711489023e-10,2.2422961826377274e-07,3.9375691010872849e-06,1.9026008857770273e-10,6.7959032199489196e-14,9.8263009519870828e-10,2.1563779977328687e-07,8.4589700996118441e-10
5.1328507770005076e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33100163748211259,0.11305639599293628,0.022344871010034819,0.0,1.3202216740419308e-06,1.594287436072679e-07,1.6461321434234127e-06,3.8654107459072773e-15,3.2870087136454968e-24,1.821390063074655e-08,1.3542545370526317e-29,5.4745140210113926e-09,7.7744669277973406e-22,1.9888712358010572e-11,9.6921327952151821e-18,4.5272145270106604e-20,3.4448075403673726e-07,5.4020288650473056e-22,0.0056116872597083683,0.00094985699877987359,9.7008798504252776e-10,2.2447515950764349e-07,3.9383820970385417e-06,1.9076231870299708e-10,6.8012547786604745e-14,9.8271829633674543e-10,2.1561162880350849e-07,8.468770855166411e-10
5.13761019311874e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33100026619849893,0.11305587073879765,0.02234444242424399,0.0,1.3250568032133823e-06,1.5980814410238962e-07,1.6492306557242788e-06,3.8763358120902552e-15,3.3008414374417169e-24,1.8265239583969444e-08,1.3663616538030997e-29,5.47968786883657e-09,7.8170404155760217e-22,1.9954342476719282e-11,9.7216129060981692e-18,4.54074006043617e-20,3.4534226881801224e-07,5.4352723798199879e-22,0.0056122093882088157,0.00095070512855627883,9.7086172412310359e-10,2.2472025994175233e-07,3.9391861096870918e-06,1.9126475863580197e-10,6.806605415668836e-14,9.8280444142392886e-10,2.1558550968761206e-07,8.4785756761020122e-10
5.142369609236973e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33099889675484856,0.1130553472563183,0.022344013860707231,0.0,1.3299010800504606e-06,1.6018763561954428e-07,1.6523315583798299e-06,3.8872883640271653e-15,3.3147164135317665e-24,1.8316690325131236e-08,1.3785693463258229e-29,5.484858975836963e-09,7.8598144203195579e-22,2.0020097059734376e-11,9.7511452494875843e-18,4.5542909761856533e-20,3.4620458167721625e-07,5.4686978690084783e-22,0.0056127297424976626,0.00095155320192838954,9.7163539436312141e-10,2.2496491971177489e-07,3.9399811654504239e-06,1.9176740639685219e-10,6.8119550214889582e-14,9.8288853442501589e-10,2.1555944231441449e-07,8.4883845629575876e-10
5.147129025355206e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33099752914525316,0.1130548255396234,0.022343585319427647,0.0,1.33475449376509e-06,1.6056721630687948e-07,1.6554348512808575e-06,3.8982684813483088e-15,3.3286337174254893e-24,1.8368252945007002e-08,1.3908783769456042e-29,5.4900273340096908e-09,7.9027897301646593e-22,2.0085976091058099e-11,9.7807298314714215e-18,4.5678672938592423e-20,3.4706769049578954e-07,5.502306189365719e-22,0.0056132483284498753,0.00095240121890283376,9.7240899576969086e-10,2.2520913897216617e-07,3.9407672907980763e-06,1.9227026001937967e-10,6.8173037048339873e-14,9.8297058530676157e-10,2.1553342656630464e-07,8.4981975163109511e-10
5.1518884414734385e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33099616336382415,0.11305430558285759,0.022343156800408374,0.0,1.3396170335305612e-06,1.6094688431732037e-07,1.6585405343185815e-06,3.9092762439641162e-15,3.3425934246419991e-24,1.8419927534066475e-08,1.4032895131461324e-29,5.4951929353868685e-09,7.9459671359307084e-22,2.0151979554426612e-11,9.8103666580109363e-18,4.5814690330564073e-20,3.4793159315646041e-07,5.5360982010086717e-22,0.0056137651519209625,0.0009532491794862403,9.7318252835052973e-10,2.2545291788608118e-07,3.9415445122613554e-06,1.9277331754859416e-10,6.8226514150824373e-14,9.8305059967039336e-10,2.1550746232962476e-07,8.5080145367026071e-10
5.156647857591671e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33099479940469212,0.11305378738018486,0.022342728303652557,0.0,1.3444886884820459e-06,1.6132663780859772e-07,1.661648607384641e-06,3.9203117320659294e-15,3.3565956107094924e-24,1.8471714182474289e-08,1.4158035276007477e-29,5.5003557720356478e-09,7.9893474311298873e-22,2.0218107433312782e-11,9.8400557349409829e-18,4.595096213375955e-20,3.4879628754328167e-07,5.5700747674297854e-22,0.005614280218747031,0.00095409708368523734,9.7395599211396049e-10,2.2569625662530639e-07,3.9423128564260859e-06,1.9327657704188528e-10,6.8279981687111351e-14,9.8312858495793942e-10,2.1548154948847374e-07,8.5178356246365754e-10
5.161407273709904e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33099343726200703,0.11305327092578862,0.022342299829163356,0.0,1.3493694477172823e-06,1.6170647494328549e-07,1.664759070371066e-06,3.9313750261270169e-15,3.3706403511649966e-24,1.8523612980090259e-08,1.4284211982137343e-29,5.5055158360582729e-09,8.032931411980744e-22,2.0284359710929912e-11,9.8697970679704261e-18,4.6087488544160311e-20,3.4966177154168084e-07,5.6042367555124135e-22,0.0056147935347448819,0.00095494493150645216,9.7472938706890078e-10,2.2593915537017635e-07,3.9430723499351692e-06,1.9378003656868499e-10,6.8333439041813279e-14,9.8320454648827717e-10,2.1545568792870002e-07,8.5276607805819109e-10
5.166166689828137e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33099207692993782,0.11305275621387134,0.022341871376943937,0.0,1.3542593002971274e-06,1.6208639388883033e-07,1.6678719231702723e-06,3.942466206903419e-15,3.3847277215541616e-24,1.8575624016469702e-08,1.4411433081538395e-29,5.5106731195921183e-09,8.0767198774191946e-22,2.0350736370234766e-11,9.8995906626825075e-18,4.6224269757741259e-20,3.5052804303849823e-07,5.6385850355432874e-22,0.0056153051057120651,0.00095579272295651108,9.755027132248584e-10,2.2618161430963134e-07,3.9438230194798891e-06,1.9428369421082233e-10,6.8386887548030176e-14,9.8327849489960463e-10,2.1542987753045816e-07,8.5374900050603608e-10
5.1709261059463695e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33099071840267269,0.11305224323865484,0.022341442946997497,0.0,1.3591582352460189e-06,1.624663928175757e-07,1.6709871656750566e-06,3.9535853554346384e-15,3.3988577974310984e-24,1.8627747380863609e-08,1.4539706458829395e-29,5.515827614809716e-09,8.1207136291079041e-22,2.0417237393930088e-11,9.9294365245351369e-18,4.6361305970470737e-20,3.5139509992202024e-07,5.6731204812231621e-22,0.0056158149374269566,0.00095664045804203944,9.7627597059193613e-10,2.2642363364103375e-07,3.9445648918118219e-06,1.9478754806214759e-10,6.8440325819832804e-14,9.8335043342811312e-10,2.1540411818095606e-07,8.5473232984913977e-10
5.175209580452779e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33098949726645338,0.11305178304107882,0.022341057379091742,0.0,1.3635750330251665e-06,1.6280845873248448e-07,1.6737929270393212e-06,3.9636165687510724e-15,3.4116114413645771e-24,1.8674754522791363e-08,1.4656058755440865e-29,5.5204642700541162e-09,8.1604841901485476e-22,2.0477194632310236e-11,9.9563424930178091e-18,4.6484856748161837e-20,3.5217612087867495e-07,5.7043631338357804e-22,0.0056162723036700434,0.00095740337143281485,9.7697184341663676e-10,2.2664107534436443e-07,3.9452250774408834e-06,1.9524118272168343e-10,6.8488412180119855e-14,9.8341346725871866e-10,2.1538097831464292e-07,8.5561767418880411e-10
5.179493054959188e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3309882775832233,0.11305132424138016,0.022340671829232023,0.0,1.367999170552152e-06,1.6315058663194419e-07,1.6766006239009169e-06,3.9736705612993111e-15,3.4243997930392844e-24,1.8721852787093537e-08,1.4773275649697098e-29,5.5250986547939797e-09,8.2004222728831282e-22,2.0537252578668561e-11,9.9832908060067016e-18,4.6608614376744016e-20,3.5295777475191917e-07,5.7357587428497166e-22,0.0056167282699692575,0.00095816623917851184,9.7766766053919222e-10,2.2685816128769176e-07,3.9458781786060081e-06,1.9569497340433666e-10,6.8536490731582982e-14,9.8347488518991101e-10,2.153578796163381e-07,8.5650334817978898e-10
5.1837765294655974e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33098705934878508,0.11305086683538609,0.02234028629742071,0.0,1.3724306397519404e-06,1.6349277519386117e-07,1.6794102561824315e-06,3.983747392748844e-15,3.4372229075510732e-24,1.8769042238202805e-08,1.4891363000585263e-29,5.5297307633962528e-09,8.2405284674259087e-22,2.059741121987748e-11,1.0010281467221414e-17,4.673257899906469e-20,3.5374006000544546e-07,5.7673079523277191e-22,0.0056171828404974001,0.00095892906128395542,9.7836342196817851e-10,2.2707489163240514e-07,3.9465242149113018e-06,1.9614891874602016e-10,6.8584561837754986e-14,9.8353469331883786e-10,2.1533482199938101e-07,8.5738935185382495e-10
5.1880600039720066e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33098584255895391,0.11305041081893638,0.022339900783660153,0.0,1.3768694325268653e-06,1.6383502309941955e-07,1.6822218238066736e-06,3.9938471229570653e-15,3.4500808400008821e-24,1.8816322940352841e-08,1.5010326702608724e-29,5.5343605902510471e-09,8.2808033657059805e-22,2.0657670542649619e-11,1.003731448030016e-17,4.6856750757966948e-20,3.5452297510398417e-07,5.7990114086016467e-22,0.0056176360194148392,0.00095969183775396856,9.79059127712554e-10,2.2729126654527619e-07,3.9471632059956859e-06,1.9660301739060601e-10,6.8632624862022757e-14,9.8359289505027385e-10,2.1531180537961081e-07,8.5827568523454527e-10
5.192343478478416e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33098462720955713,0.11304995618788313,0.022339515287952725,0.0,1.3813155407568856e-06,1.6417732903309438e-07,1.6850353266966583e-06,4.0039698119696629e-15,3.4629736454946416e-24,1.8863694957578477e-08,1.5130172685951061e-29,5.5389881297716335e-09,8.3212475614726168e-22,2.0718030533539238e-11,1.0064389848799914e-17,4.6981129796289683e-20,3.5530651851332033e-07,5.8308697602785144e-22,0.0056180878108695511,0.00096045456859337238,9.7975477778164847e-10,2.2750728619856401e-07,3.9477951715259347e-06,1.9705726799003148e-10,6.8680680505951802e-14,9.8364949739148e-10,2.1528882966906532e-07,8.5916234835167159e-10
5.196626952984825e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33098341329643455,0.11304950293809082,0.022339129810300805,0.0,1.3857689562998691e-06,1.645196916826651e-07,1.6878507647756078e-06,4.014115520021053e-15,3.4759013791431745e-24,1.8911158353715804e-08,1.525090691665765e-29,5.5436133763944672e-09,8.3618616503012146e-22,2.0778491178943772e-11,1.0091507576196615e-17,4.7105716256867551e-20,3.5609068870031399e-07,5.862883658247183e-22,0.005618538218997147,0.0009612172538069853,9.804503721851697e-10,2.2772295076986707e-07,3.9484201312039194e-06,1.9751166920438635e-10,6.8728727942350641e-14,9.8370450325394801e-10,2.152658947837026e-07,8.600493412261141e-10
5.2009104274912344e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33098220081543811,0.11304905106543627,0.022338744350706773,0.0,1.3902296709919034e-06,1.6486210973923121e-07,1.6906681379669458e-06,4.0242843075348531e-15,3.4888640960620741e-24,1.8958713192402431e-08,1.5372535396834053e-29,5.5482363245792065e-09,8.4026462295997523e-22,2.0839052465105523e-11,1.0118667665885372e-17,4.7230510282530953e-20,3.5687548413292105e-07,5.8950537556856602e-22,0.0056189872479209136,0.00096197989339962366,9.8114591093319399e-10,2.2793826044224496e-07,3.9490381047565139e-06,1.9796621970163738e-10,6.8776768288038928e-14,9.8375792074958462e-10,2.1524300063408653e-07,8.6093666388872075e-10
5.205193901997644e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33098098976243234,0.11304860056580855,0.022338358909173028,0.0,1.3946976766475997e-06,1.6520458189722711e-07,1.6934874461942898e-06,4.0344762351243583e-15,3.5018618513716047e-24,1.9006359537077572e-08,1.5495064164844398e-29,5.5528569688087281e-09,8.443601898615292e-22,2.0899714378113328e-11,1.0145870121180666e-17,4.7355512016106079e-20,3.5766090328021516e-07,5.9273807080684029e-22,0.0056194349017518559,0.00096274248737610068,9.8184139403617319e-10,2.2815321540397334e-07,3.9496491119470356e-06,1.9842091815810273e-10,6.8824800167354251e-14,9.8380975134302271e-10,2.1522014713727195e-07,8.6182431635466027e-10
5.209049029053412e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33097990103225172,0.11304819628669469,0.022338012027236197,0.0,1.3987251087277746e-06,1.6551285202004877e-07,1.6960264779917199e-06,4.0436688049841343e-15,3.5135898345350762e-24,1.9049319537163212e-08,1.5606114824995924e-29,5.5570135741941618e-09,8.4806087793416513e-22,2.0954396124142365e-11,1.0170388556208612e-17,4.746819128463039e-20,3.5836831252452962e-07,5.9566096199707627e-22,0.0056198366178822831,0.00096342878295708784,9.8246728126129606e-10,2.2834637175215146e-07,3.9501930785325563e-06,1.9883027218643752e-10,6.8868022893377456e-14,9.8385504970390121e-10,2.1519961367315455e-07,8.6262348558004198e-10
5.212904156109181e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33097881345240593,0.11304779311343324,0.022337665159931904,0.0,1.4027584338440546e-06,1.6582116396326029e-07,1.698567077051179e-06,4.0528802120144625e-15,3.5253462836351495e-24,1.9092353754289579e-08,1.5717904092957484e-29,5.5611683049369622e-09,8.517755169109385e-22,2.1009159356169072e-11,1.0194941312299264e-17,4.7581039016363304e-20,3.5907622462420121e-07,5.9859665983081225e-22,0.0056202372264869977,0.00096411504159638506,9.8309312343082155e-10,2.2853924108633339e-07,3.9507314328386717e-06,1.9923974404178235e-10,6.8911239049846168e-14,9.8389907134608226e-10,2.151791130033567e-07,8.6342292198194096e-10
5.2167592831649496e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33097772701990508,0.11304739104305242,0.022337318307261926,0.0,1.4067976459863947e-06,1.6612951678200182e-07,1.7011092433173624e-06,4.0621105007933511e-15,3.5371312388636377e-24,1.9135462234297609e-08,1.5830436445844207e-29,5.5653211570628415e-09,8.555041508567326e-22,2.1064004063743728e-11,1.0219528391704305e-17,4.7694055315416521e-20,3.5978463846555588e-07,6.0154521256606461e-22,0.0056206367305378559,0.00096480126329749486,9.8371892055312424e-10,2.2873182355475534e-07,3.9512641893266246e-06,1.9964933277638118e-10,6.8954449348894737e-14,9.8394182189664931e-10,2.1515864506251488e-07,8.6422262557724277e-10
5.220614410220718e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33097664173176755,0.11304699007258874,0.022336971469228025,0.0,1.4108427391308084e-06,1.6643790953372847e-07,1.7036529767350804e-06,4.0713597160296433e-15,3.5489447404152822e-24,1.9178645022893039e-08,1.5943716386048439e-29,5.5694721266134154e-09,8.5924682396376705e-22,2.1118930236315753e-11,1.0244149796620811e-17,4.7807240285898867e-20,3.6049355293573359e-07,6.0450666861963878e-22,0.0056210351329984134,0.00096548744806391671,9.843446726368252e-10,2.2892411930913487e-07,3.9517913624804589e-06,2.0005903744700604e-10,6.8997653011876518e-14,9.8398330304720451e-10,2.1513820978911243e-07,8.6502259637525617e-10
5.224469537276487e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33097555758501962,0.11304659019908674,0.022336624645831971,0.0,1.4148937072400224e-06,1.6674634127814153e-07,1.7061982772492518e-06,4.0806279025589044e-15,3.5607868284875691e-24,1.9221902165651107e-08,1.6057748440514804e-29,5.5736212096456853e-09,8.6300358054771036e-22,2.1173937863238111e-11,1.0268805529193195e-17,4.7920594031916378e-20,3.6120296692267393e-07,6.0748107656224701e-22,0.0056214324368242139,0.00096617359589914792,9.8497037969077466e-10,2.2911612850466015e-07,3.9523129667976976e-06,2.0046885711608388e-10,6.9040850871698974e-14,9.8402352073684302e-10,2.1511780711728327e-07,8.6582283439328228e-10
5.2283246643322554e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33097447457669565,0.11304619141959876,0.022336277837075556,0.0,1.4189505442638243e-06,1.670548110771686e-07,1.7087451448049019e-06,4.0899151053421228e-15,3.5726575432806442e-24,1.9265233708018256e-08,1.6172537160558232e-29,5.5777684022318559e-09,8.6677446504654152e-22,2.1229026933769511e-11,1.0293495591514019e-17,4.8034116657572361e-20,3.619128793151185e-07,6.1046848511705132e-22,0.0056218286449629187,0.00096685970680668331,9.8559604172405835e-10,2.2930785129981924e-07,3.9528290167973654e-06,2.0087879085105573e-10,6.9084042138926369e-14,9.8406247664196342e-10,2.1509743698534644e-07,8.6662333963968203e-10
5.232179791388024e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33097339270383758,0.11304579373118519,0.022335931042960569,0.0,1.4230132441392179e-06,1.6736331799497477e-07,1.7112935793471585e-06,4.0992213694661669e-15,3.584556924997243e-24,1.930863969531207e-08,1.6288087122013913e-29,5.5819137004593596e-09,8.7055952202109956e-22,2.1284197437075217e-11,1.0318219985624027e-17,4.814780826696743e-20,3.6262328900262344e-07,6.1346894316029611e-22,0.0056222237603543177,0.00096754578079001478,9.862216587459918e-10,2.2949928785653977e-07,3.9533395270110163e-06,2.0128883772489508e-10,6.9127227636708259e-14,9.8410017666603419e-10,2.1507709932729994e-07,8.6742411213035496e-10
5.2360349184437926e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33097231196349552,0.11304539713091412,0.022335584263488792,0.0,1.4270818007905463e-06,1.6767186109797764e-07,1.7138435808212492e-06,4.10854674014446e-15,3.5964850138426432e-24,1.9352120172720982e-08,1.6404402925435167e-29,5.5860571004309118e-09,8.7435879615587404e-22,2.1339449362227669e-11,1.034297871351211e-17,4.8261668964199456e-20,3.633341948755737e-07,6.1648249972224421e-22,0.0056226177859303207,0.00096823181785263106,9.8684723076612809e-10,2.2969043834004486e-07,3.9538445119910984e-06,2.0169899681582552e-10,6.9170406548353699e-14,9.8413662242703199e-10,2.1505679408135763e-07,8.6822515187184708e-10
5.239890045499561e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33097123235272713,0.11304500161586156,0.022335237498662036,0.0,1.4311562081296497e-06,1.6798043945485791e-07,1.7163951491724977e-06,4.1178912627174263e-15,3.6084418500246046e-24,1.9395675185304153e-08,1.6521489196242738e-29,5.590198598264544e-09,8.7817233225954747e-22,2.1394782698207294e-11,1.0367771777115356e-17,4.8375698853363559e-20,3.6404559582519516e-07,6.1950920398780366e-22,0.0056230107246149725,0.00096891781799801841,9.8747275779424617e-10,2.2988130291897588e-07,3.9543439863018949e-06,2.0210926720737055e-10,6.9213579711660271e-14,9.841718198569275e-10,2.1503652118133287e-07,8.6902645887870529e-10
5.24374517255533e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33097015386859802,0.11304460718311143,0.022334890748482095,0.0,1.4352364600560341e-06,1.6828905213656631e-07,1.7189482843463208e-06,4.1272549826527373e-15,3.6204274737533059e-24,1.9439304777991643e-08,1.6639350584840223e-29,5.5943381900936045e-09,8.8200017526536451e-22,2.1450197433903437e-11,1.0392599178319177e-17,4.848989803855214e-20,3.6475749074356575e-07,6.2254910529693935e-22,0.0056234025793244664,0.00096960378122965961,9.8809823984035988e-10,2.3007188176523107e-07,3.9548379645279682e-06,2.0251964798844154e-10,6.9256746296837004e-14,9.8420577055311048e-10,2.1501628056531168e-07,8.698280331560248e-10
5.2476002996110984e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33096907650818186,0.11304421382975542,0.022334544012950791,0.0,1.4393225504570486e-06,1.6859769821633084e-07,1.7215029862882254e-06,4.1366379455455435e-15,3.6324419252412899e-24,1.9483008995584569e-08,1.6757991766724277e-29,5.5984758720667595e-09,8.8584237023147335e-22,2.1505693558115358e-11,1.0417460918957456e-17,4.8604266623854894e-20,3.6546987852362728e-07,6.2560225314505234e-22,0.0056237933529671765,0.00097028970755103419,9.887236769147062e-10,2.3026217505409065e-07,3.9553264612649471e-06,2.0293013825312598e-10,6.9299907158038428e-14,9.8423848047976099e-10,2.1499607216693381e-07,8.7062987471716904e-10
5.251455426666867e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33096800026855966,0.11304382155289303,0.022334197292069927,0.0,1.4434144732080572e-06,1.6890637676966348e-07,1.7240592549438055e-06,4.1460401971187248e-15,3.6444852447033844e-24,1.9526787882755223e-08,1.6877417442600179e-29,5.6026116403479943e-09,8.8969896234129357e-22,2.1561271059553173e-11,1.0442357000812679e-17,4.8718804713358747e-20,3.6618275805919581e-07,6.2866869718338723e-22,0.0056241830484436775,0.000970975596965618,9.8934906902775289e-10,2.3045218296405484e-07,3.9558094911281028e-06,2.0334073710101506e-10,6.9343061449923897e-14,9.8426995120748387e-10,2.1497589592417843e-07,8.7143198356579528e-10
5.2553105537226357e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33096692514682036,0.11304343034963149,0.022333850585841336,0.0,1.447512222172609e-06,1.6921508687436725e-07,1.7266170902587384e-06,4.1554617832231598e-15,3.6565574723566599e-24,1.9570641484047184e-08,1.6997632338501644e-29,5.6067454911166238e-09,8.9356999690390359e-22,2.1616929926838783e-11,1.0467287425616064e-17,4.8833512411147947e-20,3.6689612824497317e-07,6.3174848721946773e-22,0.0056245716686467613,0.00097166144947688417,9.8997441619019065e-10,2.3064190567697367e-07,3.9562870687430205e-06,2.0375144363679032e-10,6.9386210042176577e-14,9.8430018872967539e-10,2.1495575177052939e-07,8.7223435971407714e-10
