Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),CO2X(24)
6.357794330018592e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33069345757936219,0.1129661493054066,0.022235312220336988,5.7950765789771159e-08,2.8363087015719967e-06,2.5649281835630149e-07,4.9634098210592406e-08,1.584176685095382e-15,1.3235303559350315e-25,3.3793529011614433e-08,1.1855678314570604e-29,6.7014171113505233e-09,4.3060766289082086e-22,9.889915653271368e-14,3.5995780136651667e-19,1.3696187876039208e-21,5.8742373290819125e-07,2.2890431670586062e-22,0.0057010456974093734,0.0011662276147341563,3.916795769164822e-12,3.927697126979539e-06,2.7127429932692286e-16,4.0920479204653613e-12,2.105703262232556e-07,2.7463898150863978e-07,2.4190408146953553e-06,3.2373227265239683e-10,2.9504392648542439e-11
6.370881246061183e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33069056958628035,0.11296555100698498,0.022234149930611111,5.8427384490755624e-08,2.8550381373540135e-06,2.5747682587738851e-07,4.9916486431859594e-08,1.6077856465113187e-15,1.3377489723782785e-25,3.4014774169737704e-08,1.2201004405361523e-29,6.7132346112310859e-09,4.3948109543665922e-22,1.0025705707493659e-13,3.6282619678304394e-19,1.3808450835890046e-21,5.9018936605421937e-07,2.3400530211644661e-22,0.0057016336022681765,0.0011685195849330645,3.9237881689133299e-12,3.9259818167514964e-06,2.7175872992197208e-16,4.0915688906167296e-12,2.1052527092017791e-07,2.7505756906485144e-07,2.4284989991075499e-06,3.2516983656293938e-10,2.9678097899439267e-11
6.383968162103774e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3306876877005937,0.11296495836842588,0.022232987817894467,5.8906804218886671e-08,2.8738145588845662e-06,2.5845930862650371e-07,5.0199733712802508e-08,1.6317044002841302e-15,1.3520811175612143e-25,3.4236966543033252e-08,1.2555744262671116e-29,6.7250240911809379e-09,4.4851950309863258e-22,1.0163022371153259e-13,3.6570858059782268e-19,1.3921351083487433e-21,5.9295770529176513e-07,2.3921129833688022e-22,0.0057022158282571565,0.001170811132619341,3.9307791423581511e-12,3.9242479506733507e-06,2.7224306222543751e-16,4.0910779792404461e-12,2.104804180780489e-07,2.7547429927315785e-07,2.4379713804505696e-06,3.2660776954621819e-10,2.9852421087161489e-11
6.397055078146366e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33068481187038673,0.11296437133815256,0.022231825882299158,5.9389034912341776e-08,2.8926377834231201e-06,2.5944025738704687e-07,5.0483840145651583e-08,1.6559363025225836e-15,1.3665273466531771e-25,3.4460106720268418e-08,1.2920134661223397e-29,6.7367855494664442e-09,4.5772556413331809e-22,1.0301878405561953e-13,3.6860496605654777e-19,1.4034890555690997e-21,5.9572872671101554e-07,2.4452425546631799e-22,0.0057027924269562481,0.0011731022577492981,3.9377686931433958e-12,3.9224959032786258e-06,2.7272729649189881e-16,4.0905754785372367e-12,2.1043576636870507e-07,2.7588919079702851e-07,2.4474579462199884e-06,3.2804607797443065e-10,3.0027362959574593e-11
6.410141994188957e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33068194204421852,0.11296378986505638,0.022230664123937562,5.9874086521218685e-08,2.9115076299972018e-06,2.604196631743253e-07,5.0768805820256512e-08,1.6804847361627561e-15,1.3810882153537863e-25,3.4684195280994552e-08,1.3294417772687884e-29,6.7485189854960169e-09,4.6710199294232974e-22,1.0442286634398309e-13,3.7151536624816716e-19,1.4149071189582562e-21,5.9850240664052199e-07,2.4994615521968161e-22,0.0057033634494773082,0.0011753929602767792,3.9447568248877095e-12,3.9207260449712076e-06,2.7321143297414312e-16,4.090061677237689e-12,2.10391314477727e-07,2.7630226221619807e-07,2.4569586838970093e-06,3.2948476839141654e-10,3.0202924262725756e-11
6.423228910231548e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067907817111886,0.1129632138984925,0.022229502542922316,6.0361969007506063e-08,2.9304239194047763e-06,2.6139751723282955e-07,5.1054630824090409e-08,1.7053531110871e-15,1.3957642798867798e-25,3.4909232795640871e-08,1.3678841274535189e-29,6.760224399805296e-09,4.7665154044470087e-22,1.0584259943729453e-13,3.7443979410593558e-19,1.4263894922460654e-21,6.0127872164600838e-07,2.5547901135366259e-22,0.0057039289464683764,0.0011776832401531679,3.9517435411837126e-12,3.9189387420296487e-06,2.736954719231261e-16,4.089536860609554e-12,2.1034706110425303e-07,2.7671353202411058e-07,2.4664735809486124e-06,3.3092384750648862e-10,3.0379105740843368e-11
6.43631582627414e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067622020058346,0.11296264338827576,0.022228341139366309,6.085269234505387e-08,2.949386474216067e-06,2.6237381103350872e-07,5.1341315242253885e-08,1.7305448642434432e-15,1.4105560969938929e-25,3.5135219825607775e-08,1.4073658460770826e-29,6.7719017940423428e-09,4.8637699445168545e-22,1.0727811282032425e-13,3.7737826240846232e-19,1.4379363691835067e-21,6.0405764852915044e-07,2.6112487009710725e-22,0.0057044889681178729,0.0011799730973273974,3.9587288455974578e-12,3.9171343566125427e-06,2.741794135879343e-16,4.0890013104658364e-12,2.1030300496079385e-07,2.7712301862544232e-07,2.4760026248276963e-06,3.3236332218834357e-10,3.0555908136336521e-11
6.462489658359321e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33067052176749573,0.11296151853841588,0.022226018865084903,6.1842701528460395e-08,2.9874496791978024e-06,2.6432168486114366e-07,5.1917262650135062e-08,1.7819123890837157e-15,1.4404892184510714e-25,3.5590044632515054e-08,1.4895515827886146e-29,6.7951725343658598e-09,5.063669599576282e-22,1.1019700151636315e-13,3.8329737069524752e-19,1.461224409113569e-21,6.0962324630728365e-07,2.7276394531339928e-22,0.0057055927838726723,0.0011845515433529167,3.9726952329064317e-12,3.913475766428056e-06,2.7514700605181156e-16,4.0878991196657855e-12,2.1021547927972109e-07,2.7793671536909176e-07,2.4951031028103658e-06,3.352434864883913e-10,3.0911378639986545e-11
6.486046107235985e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33066541286722939,0.11296052434005475,0.022223929426280084,6.27435258043102e-08,3.021863047706133e-06,2.6606935420115496e-07,5.2438555319538479e-08,1.8292841528055354e-15,1.4678304971907514e-25,3.6002639751504369e-08,1.5673393926504886e-29,6.8160204107994686e-09,5.2498826522069094e-22,1.1287928171025339e-13,3.8867271153995951e-19,1.4824061916554924e-21,6.1464098898986e-07,2.8364679002364226e-22,0.0057065679866104254,0.0011886706985723618,3.9852601880596313e-12,3.9101281622645457e-06,2.7601750901672931e-16,4.0868731960656586e-12,2.1013736804460619e-07,2.7866312660690672e-07,2.5123417889889906e-06,3.3783705915642501e-10,3.1233433041278364e-11
6.509602556112648e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33066032232670456,0.11295954706034773,0.022221840564210605,6.3653710090567796e-08,3.0564236378166335e-06,2.6781184572470374e-07,5.2962633706863667e-08,1.8777583630199712e-15,1.4955554957550874e-25,3.6418319628113763e-08,1.6489155618870442e-29,6.8367775771204594e-09,5.4422458992812599e-22,1.1561473233663212e-13,3.9409373520026439e-19,1.5037999801455316e-21,6.1966684402527671e-07,2.9492911675496353e-22,0.0057075262092019814,0.0011927884833316442,3.997820622905575e-12,3.9067306556449937e-06,2.7688770056557079e-16,4.0858167217421195e-12,2.1005987640351465e-07,2.7938404218199059e-07,2.5296261151275164e-06,3.4043202694170005e-10,3.1557510677611361e-11
6.533159004989311e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3306552498676979,0.11295858642269248,0.022219752279543897,6.4573312979722642e-08,3.0911304788900776e-06,2.6954911752040926e-07,5.3489498223186693e-08,1.9273560583086674e-15,1.5236674790002842e-25,3.6837087222064992e-08,1.7344496505697057e-29,6.8574440812328153e-09,5.6409357684521213e-22,1.1840413114397022e-13,3.9956051074561018e-19,1.5254069052317034e-21,6.2470068448205965e-07,3.066240916083657e-22,0.0057084677282684274,0.0011969048972456575,4.0103765572158351e-12,3.9032852107734968e-06,2.7775758207892818e-16,4.0847312166420552e-12,2.0998299730729463e-07,2.8009956592194802e-07,2.5469560075604331e-06,3.4302843489424518e-10,3.1883615812870353e-11
6.556715453865975e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33065019521655648,0.11295764215498864,0.022217664572949866,6.5502393186423848e-08,3.1259826188586429e-06,2.7128112983779002e-07,5.4019149255014833e-08,1.9780985708462811e-15,1.5521697167463974e-25,3.7258945405556108e-08,1.8241180666455985e-29,6.8780199815565849e-09,5.8461328676416503e-22,1.2124826244811362e-13,4.0507310570385707e-19,1.5472280977405972e-21,6.2974238579937093e-07,3.1874525745859703e-22,0.0057093928159288685,0.0012010199399044204,4.0229280104461228e-12,3.8997937493677322e-06,2.7862715491521458e-16,4.083618165339907e-12,2.0990672383278932e-07,2.8080980055095602e-07,2.564331392485159e-06,3.45626329281014e-10,3.2211752691803995e-11
6.580271902742638e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3306451581041242,0.11295671398956456,0.022215577445100838,6.6441009546921576e-08,3.1609791241770722e-06,2.7300784503652803e-07,5.4551587164366944e-08,2.0300075286379071e-15,1.5810654836686469e-25,3.7683896964931498e-08,1.9181043093086618e-29,6.8985053467581408e-09,6.0580220599832902e-22,1.2414791713575374e-13,4.1063158608014962e-19,1.5692646886672325e-21,6.3479182575987404e-07,3.3130654285293316e-22,0.0057103017398737327,0.0012051336108733137,4.0354750017290805e-12,3.8962581509158945e-06,2.794964204101675e-16,4.0824790173058018e-12,2.098310491795597e-07,2.8151484765550116e-07,2.5817521959643554e-06,3.4822575748572603e-10,3.2541925540015658e-11
6.603828351619301e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3306401382656689,0.11295580166310508,0.022213490896671476,6.738922101850803e-08,3.1961190797588941e-06,2.7472922753602588e-07,5.508681228885433e-08,2.0831048577540852e-15,1.6103580591901151e-25,3.811194460233156e-08,2.0165992198349139e-29,6.9189002554828933e-09,6.2767925396084249e-22,1.2710389266779607e-13,4.1623601637557396e-19,1.591517809164947e-21,6.3984888446192812e-07,3.4432227107142611e-22,0.005711194763436879,0.0012092459096933223,4.0480175498676432e-12,3.8926802529610334e-06,2.8036537987639245e-16,4.0813151871933937e-12,2.0975596666666599e-07,2.8221480765248907e-07,2.5992183439281484e-06,3.5082676791170551e-10,3.2874138563954445e-11
6.627384800495965e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33063513544081113,0.11295490491658072,0.022211404928338757,6.8347086678958414e-08,3.2314015888987616e-06,2.7644524376529445e-07,5.562482494176181e-08,2.1374127845634555e-15,1.6400507273757671e-25,3.8543090937322079e-08,2.1198012399135273e-29,6.9392047960905476e-09,6.5026379082632642e-22,1.3011699308263446e-13,4.2188645960559478e-19,1.6139885905353221e-21,6.4491344429117088e-07,3.5780716934679303e-22,0.0057120721456665313,0.0012133568358812918,4.0605556733290541e-12,3.8890618514109155e-06,2.8123403460294599e-16,4.0801280551479593e-12,2.0968146972951101e-07,2.8290977975943685e-07,2.6167297621762629e-06,3.5342940988703101e-10,3.3208395950905692e-11
6.650941249372628e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33063014937345386,0.11295402349517791,0.022209319540781876,6.9314665725971397e-08,3.266825773181116e-06,2.7815586211321106e-07,5.6165625412128914e-08,2.1929538379629438e-15,1.6701467768278202e-25,3.8977338508502499e-08,2.2279166777993149e-29,6.9594190663930423e-09,6.7357562527755758e-22,1.3318802899933146e-13,4.2758297731826306e-19,1.6366781642181452e-21,6.4998538989152564e-07,3.7177637824919739e-22,0.0057129341413950461,0.0012174663889301951,4.0730893902393245e-12,3.8854047008724818e-06,2.8210238585495828e-16,4.0789189671321666e-12,2.0960755191674822e-07,2.8359986196708202e-07,2.6342863763800557e-06,3.5603373357331574e-10,3.3544701868981197e-11
6.674497698249292e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33062517981171258,0.11295315714823027,0.022207234734682193,7.0292017476609532e-08,3.3023907723761588e-06,2.7986105287918698e-07,5.6709213964831467e-08,2.2497508516055045e-15,1.7006495005824164e-25,3.9414689775092873e-08,2.3411599823757651e-29,6.9795431733953191e-09,6.976350223360514e-22,1.3631781762071123e-13,4.3332562961218992e-19,1.659587661781402e-21,6.5506460813568772e-07,3.86245461235387e-22,0.0057137810013075324,0.0012215745683094061,4.0856187183782655e-12,3.8817105150090096e-06,2.8297043487329041e-16,4.0776892352675305e-12,2.0953420688725675e-07,2.8428515101426732e-07,2.6518881120844717e-06,3.5863978987781163e-10,3.3883060467109867e-11
6.698054147125955e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33062022650784822,0.11295230562915116,0.022205150510723207,7.1279201366739326e-08,3.3380957443237801e-06,2.8156078822427663e-07,5.7255590840663202e-08,2.3078269661253803e-15,1.7315621960075799e-25,3.9855147118499425e-08,2.4597540253151871e-29,6.9995772330389981e-09,7.2246271127662446e-22,1.3950718273636775e-13,4.3911447515428334e-19,1.682718214911307e-21,6.6015098809514555e-07,4.0123041436391627e-22,0.0057146129720093706,0.001225681373464985,4.0981436751751162e-12,3.8779809669189365e-06,2.8383818287423155e-16,4.0764401381935611e-12,2.0946142840718522e-07,2.8496574236470221e-07,2.6695348947098955e-06,3.6124763036748621e-10,3.4223475875027475e-11
6.721610596002618e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33061528921819933,0.11295146869536732,0.022203066869590449,7.227627695047089e-08,3.373939864806135e-06,2.8325504212276628e-07,5.7804756256417489e-08,2.3672056313608652e-15,1.7628881647024402e-25,4.0298712843858291e-08,2.5839303915116598e-29,7.0195213699490741e-09,7.4807989362590866e-22,1.4275695472559335e-13,4.4494957119724079e-19,1.7060709554023705e-21,6.6524442100977899e-07,4.1674767617780609e-22,0.0057154302960926206,0.0012297868038199666,4.1106642777045508e-12,3.8742176895346135e-06,2.8470563104922848e-16,4.0751729214411564e-12,2.0938921034706608e-07,2.8564173018586231e-07,2.6872266495539221e-06,3.6385730718655441e-10,3.4565952203266141e-11
6.745167044879282e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33061036770311636,0.11295064610825337,0.022200983811971484,7.3283303899597518e-08,3.409922327409404e-06,2.8494379031426579e-07,5.8356710404969408e-08,2.4279106085745354e-15,1.7946307123976953e-25,4.0745389181557171e-08,2.7139296780035488e-29,7.0393757171837434e-09,7.7450825124526581e-22,1.4606797056022885e-13,4.5083097359679404e-19,1.7296470151474929e-21,6.7034480025707794e-07,4.3281413775691915e-22,0.0057162332122013626,0.001233890858774663,4.123180542683191e-12,3.8704222760397845e-06,2.8557278056464663e-16,4.073888797817939e-12,2.0931754667900124e-07,2.8631320733006234e-07,2.704963301793036e-06,3.6646887297775069e-10,3.4910493543144341e-11
6.768723493755945e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33060546172689631,0.11294983763306771,0.022198901338555795,7.430034200303482e-08,3.4460423433753225e-06,2.8662701025633671e-07,5.8911453455357566e-08,2.4899659726709237e-15,1.8267931488573179e-25,4.1195178288734788e-08,2.8500018015903086e-29,7.0591404159874348e-09,8.0176995449835435e-22,1.4944107380743934e-13,4.5675873682870201e-19,1.7534475261281069e-21,6.754520213210194e-07,4.4944715294197294e-22,0.0057170219550959599,0.0012379935377069685,4.1356924864667261e-12,3.8665962803049975e-06,2.8643963256157049e-16,4.0725889478088522e-12,2.092464314739203e-07,2.8698026531724026e-07,2.7227447764842013e-06,3.6908238080522583e-10,3.5257103966755862e-11
6.792279942632609e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33060057105771928,0.11294904303888922,0.022196819450034787,7.5327451166259616e-08,3.4822991414430675e-06,2.8830468107767826e-07,5.9468985552866233e-08,2.5533961144116119e-15,1.8593787877814632e-25,4.1648082250757701e-08,2.9924063153458487e-29,7.07881561554714e-09,8.2988767050349139e-22,1.5287711463241727e-13,4.6273291400548725e-19,1.7774736204043406e-21,6.8056598176064537e-07,4.6666454873198284e-22,0.005717796755716288,0.0012420948399726709,4.1482001250473445e-12,3.862741217339519e-06,2.8730618815563179e-16,4.07127451998878e-12,2.0917585889891227e-07,2.8764299431962726e-07,2.7405709985663729e-06,3.7169788408052279e-10,3.560578752695829e-11
6.815836391509272e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33059569546758527,0.11294826209855503,0.02219473814710168,7.6364691410748537e-08,3.5186919676820941e-06,2.8997678353189856e-07,6.0029306819107435e-08,2.6182257426277232e-15,1.8923909467105716e-25,4.2104103082674566e-08,3.1414127342275016e-29,7.0984014727521204e-09,8.588845714708575e-22,1.563769498010164e-13,4.6875355689291449e-19,1.801726430105225e-21,6.8568658117838311e-07,4.8448463585676808e-22,0.0057185578412439261,0.0012461947649057706,4.1607034740515395e-12,3.8588585637582954e-06,2.8817244843686261e-16,4.069946631443296e-12,2.0910582321462966e-07,2.8830148314847507e-07,2.7584418928619145e-06,3.7431543649286485e-10,3.5956548257362302e-11
6.839392840385935e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33059083473225187,0.11294749458859953,0.022192657430451505,7.7412122873416155e-08,3.5552200853165123e-06,2.916432999518918e-07,6.0592417352103041e-08,2.6844798864298003e-15,1.9258329469306417e-25,4.2563242730647629e-08,3.2973008699874843e-29,7.1178981519570492e-09,8.8878434312465847e-22,1.5994144268231826e-13,4.7482071592620779e-19,1.8262070874189387e-21,6.9081372118814553e-07,5.0292621952625712e-22,0.0057193054351633308,0.001250293311818806,4.1732025487386286e-12,3.8549497582632168e-06,2.8903841446959049e-16,4.068606368202335e-12,2.0903631877276701e-07,2.8895581924235253e-07,2.7763573840779404e-06,3.7693509194075539e-10,3.6309390172319737e-11
6.862949289262599e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33058598863117367,0.11294674028919387,0.022190577300781018,7.8469805806052985e-08,3.5918827745415309e-06,2.9330421420484211e-07,6.1158317226366798e-08,2.7521838974150359e-15,1.9597081133796512e-25,4.3025503073361194e-08,3.4603611756005893e-29,7.1373058247486636e-09,9.1961119321039227e-22,1.6357146325113388e-13,4.8093444022600469e-19,1.8509167245830777e-21,6.9594730538324826e-07,5.2200861035840688e-22,0.0057200397573220338,0.0012543904800031795,4.1856973639994494e-12,3.8510162021374931e-06,2.8990408729235647e-16,4.0672547856838935e-12,2.0896734001361201e-07,2.8960608865705172e-07,2.7943173968075799e-06,3.7955690446594562e-10,3.6664317266911108e-11
6.886505738139262e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33058115694744211,0.11294599898408704,0.022188497758788662,7.953780057476307e-08,3.6286793323324944e-06,2.9495951164787132e-07,6.172700649298636e-08,2.8213634518718473e-15,1.9940197745551134e-25,4.3490885923407276e-08,3.6308950994265599e-29,7.1566246697159751e-09,9.5138986008738948e-22,1.6726788809044204e-13,4.8709477761404349e-19,1.8758564738749672e-21,7.0108723930418004e-07,5.4175163548758977e-22,0.0057207610239898314,0.0012584862687294912,4.1981879343553286e-12,3.8470592597517474e-06,2.9076946791784916e-16,4.0658929091420803e-12,2.0889888146367019e-07,2.9025237605740754e-07,2.8123218555311557e-06,3.8218092819241062e-10,3.702133351693396e-11
6.910062187015926e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3305763394677268,0.11294527046054745,0.022186418805174527,8.0616167659401143e-08,3.6656090722470579e-06,2.9660917908434965e-07,6.2298485179705258e-08,2.8920445529817731e-15,2.0287712624227413e-25,4.3959393028647964e-08,3.8092154493274864e-29,7.1758548722240957e-09,9.8414562140675948e-22,1.7103160039376639e-13,4.9330177462858752e-19,1.9010274676020131e-21,7.0623343040625928e-07,5.6217564985526357e-22,0.0057214694479170427,0.0012625806772478762,4.2106742739578339e-12,3.8430802590811315e-06,2.9163455733288355e-16,4.0645217341258696e-12,2.0883093773336103e-07,2.9089476471057986e-07,2.8303706846172981e-06,3.8480721726651173e-10,3.7380442878890291e-11
6.933618635892589e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33057153598221622,0.11294455450930577,0.022184340440640285,8.1704967653009571e-08,3.7026713242209594e-06,2.9825320472088173e-07,6.2872753291004761e-08,2.9642535330186758e-15,2.0639659123262003e-25,4.4431026073554876e-08,3.9956467669628585e-29,7.1949966241917265e-09,1.017904302874855e-21,1.7486348996749281e-13,4.9955547653957759e-19,1.926430838092076e-21,7.1138578802721071e-07,5.8330154768471669e-22,0.0057221652383917894,0.0012666737047883452,4.2231563965886537e-12,3.8390804922325311e-06,2.9249935649840302e-16,4.063142226946661e-12,2.0876350351478687e-07,2.9153333648068913e-07,2.8484638083239735e-06,3.8743582579841951e-10,3.7741649289972913e-11
6.957175084769252e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3305667462845619,0.11294385092449848,0.02218226266588914,8.2804261261254725e-08,3.7398654343579262e-06,2.998915781249827e-07,6.3449810808185662e-08,3.0380170555452214e-15,2.0996070628979401e-25,4.4905786680525338e-08,4.1905257124883662e-29,7.2140501238723361e-09,1.0526922871023628e-21,1.7876445323312845e-13,5.0585592736351945e-19,1.9520677176838926e-21,7.1654422335469521e-07,6.0515077414167306e-22,0.0057228486012963608,0.0012707653505611264,4.2356343156595434e-12,3.8350612159804808e-06,2.9336386634948206e-16,4.0617553251462724e-12,2.0869657357957175e-07,2.9216817182518271e-07,2.866601150799461e-06,3.9006680780930622e-10,3.8104956668053061e-11
6.980731533645916e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33056197017182098,0.11294315950361244,0.022180185481625786,8.3914109301863277e-08,3.7771907647141733e-06,3.0152429018345634e-07,6.4029657689449798e-08,3.1133621176066467e-15,2.1356980559710669e-25,4.5383676411175561e-08,4.3942014598888359e-29,7.2330155756390828e-09,1.0885365225391193e-21,1.827353932295037e-13,5.1220316987810168e-19,1.9779392387175265e-21,7.2170864939381975e-07,6.2774533718256379e-22,0.0057235197391626589,0.0012748556137570114,4.2481080442131735e-12,3.8310236523110306e-06,2.942280877953796e-16,4.0603619379733826e-12,2.0863014277677069e-07,2.9279934979258355e-07,2.8847826360832384e-06,3.9270021717994938e-10,3.8470368911667015e-11
7.004287982522579e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33055720744440159,0.11294248004743036,0.022178108888556376,8.5034572704057825e-08,3.814646693077959e-06,3.0315133306148562e-07,6.4612293869981625e-08,3.190316051921763e-15,2.1722422364922578e-25,4.5864696767610522e-08,4.6070361031797694e-29,7.2518931897734884e-09,1.1254645324947762e-21,1.8677721961491881e-13,5.1859724563654568e-19,2.0040465335248541e-21,7.2687898093466164e-07,6.5110781959228307e-22,0.0057241788512267305,0.001278944493547705,4.2605775949241029e-12,3.8269689889729924e-06,2.9509202171961601e-16,4.0589629468684016e-12,2.0856420603084737e-07,2.9342694802135507e-07,2.9030081881068253e-06,3.9533610759902472e-10,3.8837889900001569e-11
7.027844431399243e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33055245790600762,0.11294181235997716,0.02217603288738846,8.6165712507992373e-08,3.8522326127446303e-06,3.0477270016244371e-07,6.5197719262029443e-08,3.2689065290712156e-15,2.2092429524356704e-25,4.6348849193670929e-08,4.8294050737156097e-29,7.2706831822578958e-09,1.1635044242454075e-21,1.9089084866923496e-13,5.2503819498168667e-19,2.0303907344200869e-21,7.3205513451983284e-07,6.7526139121324677e-22,0.0057248261334824271,0.0012830319890861721,4.273042980099536e-12,3.8228983800351306e-06,2.9595566898003679e-16,4.0575592059447159e-12,2.0849875833971955e-07,2.9405104274028984e-07,2.921277730694546e-06,3.9797453251787149e-10,3.9207523492880742e-11
7.051400880275906e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33054772136358551,0.11294115624846723,0.022173957478830934,8.7307589864187066e-08,3.8899479322876054e-06,3.0638838608843458e-07,6.5785933754986565e-08,3.3491615596829504e-15,2.2467035547178603e-25,4.6836135076157106e-08,5.061697568846273e-29,7.2893857745717472e-09,1.2026848982261612e-21,1.9507720329591197e-13,5.3152605705978987e-19,2.0569729736903279e-21,7.3723702841210892e-07,7.0022982136756964e-22,0.0057254617787341824,0.0012871180995069897,4.2855042116811383e-12,3.8188129464486699e-06,2.9681903040892788e-16,4.0561515424759869e-12,2.0843379477287071e-07,2.9467170877020815e-07,2.9395911875642494e-06,4.0061554510744235e-10,3.9579273530751872e-11
7.074957329152569e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33054299762727113,0.11294051152325239,0.022171882663594,8.8460266032963106e-08,3.9277920753257206e-06,3.0799838660156738e-07,6.6376937215472062e-08,3.4311094966149024e-15,2.2846273971136546e-25,4.7326555746029944e-08,5.304316992167166e-29,7.3080011934916581e-09,1.2430352573100403e-21,1.9933721302399256e-13,5.3806086983409745e-19,2.0837943835861633e-21,7.4242458256215279e-07,7.2603749147417353e-22,0.0057260859766489237,0.0012912028239266998,4.2979613012470014e-12,3.8147137766146004e-06,2.9768210681316282e-16,4.0547407573925347e-12,2.0836931046952634e-07,2.9528901952657675e-07,2.9579484823279572e-06,4.0325919821289693e-10,3.9953143834670319e-11
7.098513778029233e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33053828651033784,0.11293987799777094,0.022169808442389128,8.9623802383876608e-08,3.9657644802872976e-06,3.0960269858597248e-07,6.6970729487411657e-08,3.5147790371348687e-15,2.3230178361729872e-25,4.7820112479588966e-08,5.5576814056117048e-29,7.3265296708953357e-09,1.2845854161728986e-21,2.0367181401003375e-13,5.4464267009811365e-19,2.1108560963122899e-21,7.4761771857635642e-07,7.5270940786264723e-22,0.0057266989138071581,0.0012952861614441602,4.3104142600130827e-12,3.8106019269546065e-06,2.985448989743173e-16,4.0533276257699806e-12,2.0830530063689412e-07,2.9590304702342008e-07,2.9763495384924693e-06,4.0590554431511508e-10,4.0329138206285188e-11
7.122070226905896e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3305335878291456,0.11293925548849734,0.022167734815929013,9.0798260395152484e-08,4.0038646001713796e-06,3.1120132001056065e-07,6.7567310392117966e-08,3.6001992250975669e-15,2.361878231138662e-25,4.8316806499627638e-08,5.8222239936392626e-29,7.3449714435693273e-09,1.3273659107447278e-21,2.0808194903998672e-13,5.5127149348862456e-19,2.1381592440181775e-21,7.5281635968481985e-07,7.8027121478567273e-22,0.0057273007737532015,0.0012993681111409,4.322863098835796e-12,3.806478422484855e-06,2.9940740764883448e-16,4.0519128973209994e-12,2.0824176054846563e-07,2.965138618784688e-07,2.9947942794599086e-06,4.0855463549592427e-10,4.0707260427825189e-11
7.14562667578256e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33052890140309005,0.11293864381489284,0.022165661784927529,9.1983701653117736e-08,4.0420919023064754e-06,3.1279424989252914e-07,6.8166679728370822e-08,3.6873994531188531e-15,2.4012119438650216e-25,4.8816638976566166e-08,6.0983935397753777e-29,7.3633267530206025e-09,1.3714079077473202e-21,2.1256856753102414e-13,5.5794737449845772e-19,2.1657049587887598e-21,7.5802043070949712e-07,8.0874920763184858e-22,0.005727891737044616,0.0013034486720814684,4.3353078282149517e-12,3.8023442573923316e-06,3.0026963356823833e-16,4.0504972968981812e-12,2.0817868554237867e-07,2.9712153331907149e-07,3.0132826285282255e-06,4.1120652339850378e-10,4.1087514262082603e-11
