Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70)
3.1528342314516256e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444333313734777,0.08263237976040735,0.008732295099965337,3.724960927470807e-06,0.0003111027934069427,0.05499456527183438,0.027689984484205857,4.492903113374177e-05,1.9490688355554238e-10,0.0019722156892975256,5.2619944370873085e-11,0.0005286656366398321,2.8146934180902623e-09,5.528754706976335e-06,2.662226698518981e-09,1.4925016902223264e-10,1.1937073432701095e-05,1.8694080075737786e-05,0.005956061754578137,0.00014517556522352236,0.000546500432566639,5.022184187448312e-09,4.2845335335947695e-09,2.367696224035735e-08,1.0988914104458745e-09,8.123282611308599e-06,0.0002102329674463142,9.013310611152881e-07,0.001104697214753566,2.9583771103926833e-05,6.132620445319759e-09,8.60795390785508e-08,2.234828276258612e-10,6.3482169620689925e-06,1.399648840486419e-08,1.3665848623906982e-10,2.134275761606004e-06,5.759925900891248e-12,5.293106592937765e-12
3.1533359411078173e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433325277633867,0.08262864321768422,0.008730942291193422,3.7248475222053095e-06,0.0003111300002516547,0.05500248669026486,0.027693304974452507,4.4924757641467426e-05,1.9499008936258584e-10,0.0019721232300615532,5.261639128108682e-11,0.0005286811824929257,2.8146390098362026e-09,5.527809822673056e-06,2.6626244319854847e-09,1.492657506280762e-10,1.1935341018581226e-05,1.8696820321365423e-05,0.005955793806312173,0.00014453710742242239,0.0005465370918689562,5.000438884494609e-09,4.283668940976777e-09,2.3676449354987955e-08,1.1028777854660217e-09,8.152498670892403e-06,0.00021097491592392278,9.014303579239586e-07,0.0011048563457685247,2.9588107669501385e-05,6.132332101610475e-09,8.6089849755368e-08,2.23522471574984e-10,6.3474114691008016e-06,1.3997706607967673e-08,1.3666846645188358e-10,2.134593127629161e-06,5.738996307270059e-12,5.2938817493525166e-12
3.153837650764009e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433318649180037,0.08262490693767115,0.008729589691464767,3.724733718025919e-06,0.0003111571976597718,0.055010407643606124,0.027696622442956266,4.4920484754007744e-05,1.9507331117760629e-10,0.0019720307846974143,5.26128388075986e-11,0.0005286967275092164,2.814584621875711e-09,5.526865009565508e-06,2.663021889519256e-09,1.49281320330486e-10,1.1933608874130826e-05,1.8699560307971364e-05,0.00595552580908554,0.00014390126312971343,0.0005465737406225653,4.978780977900988e-09,4.282804543277999e-09,2.367594056277929e-08,1.1068790992357152e-09,8.181822367398051e-06,0.00021171955155118832,9.015295444889091e-07,0.0011050154541662025,2.9592443825160946e-05,6.1320437276112365e-09,8.610015000365702e-08,2.2356208986475952e-10,6.346606051291004e-06,1.3998924234046953e-08,1.366784311777857e-10,2.1349104400217186e-06,5.718149126693082e-12,5.294656768748767e-12
3.154339360420201e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443331148796325,0.08262117092030413,0.008728237300778883,3.724619516561063e-06,0.0003111843856452597,0.05501832813208303,0.027699936888956063,4.491621247222588e-05,1.951565489879697e-10,0.001971938353236352,5.260928695161051e-11,0.0005287122716923035,2.814530254261564e-09,5.5259202677730224e-06,2.6634190710283456e-09,1.4929687810392556e-10,1.1931876999650095e-05,1.870230003563898e-05,0.005955257762806605,0.0001432680330894603,0.000546610378829898,4.957210512231878e-09,4.281940340537707e-09,2.3675435867803083e-08,1.1108953616278968e-09,8.211253753303206e-06,0.00021246687515704145,9.016286210591494e-07,0.0011051745399395956,2.9596779571046408e-05,6.13175532340835e-09,8.611043982039802e-08,2.236016825544691e-10,6.345800708683172e-06,1.4000141283647084e-08,1.3668838041761388e-10,2.1352276987420858e-06,5.697384416560204e-12,5.295431651103268e-12
3.1548410700763926e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433303793852397,0.0826174351655169,0.008726885119135273,3.7245049194402554e-06,0.0003112115642220926,0.05502624815592202,0.02770324831180144,4.491194079698671e-05,1.9523980278104148e-10,0.0019718459357095414,5.260573571432752e-11,0.0005287278150457692,2.8144759070465485e-09,5.5249755974149665e-06,2.663815976431317e-09,1.4931242392297276e-10,1.1930145395438088e-05,1.8705039504457348e-05,0.005954989667385864,0.0001426374179351162,0.0005466470064937039,4.935727528229571e-09,4.281076332794659e-09,2.3674935274025172e-08,1.1149265819565885e-09,8.240792876920307e-06,0.00021321688746403364,9.017275878837449e-07,0.0011053336030822634,2.9601114907292503e-05,6.1314668890900845e-09,8.612071920292802e-08,2.2364124970015054e-10,6.3449954413209434e-06,1.4001357757320166e-08,1.3669831417276143e-10,2.1355449037493574e-06,5.676702240628914e-12,5.296206396398303e-12
3.1552926087669654e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433296413437445,0.0826140732106577,0.008725668334386755,3.724401445093302e-06,0.00031123601690839916,0.055033375780299966,0.027706226007117085,4.490809680858175e-05,1.9531474484957885e-10,0.0019717627718749075,5.260254013076387e-11,0.000528741803357508,2.814427012037947e-09,5.5241254552678385e-06,2.6641729551644554e-09,1.4932640491819238e-10,1.192858718297325e-05,1.870750480515056e-05,0.005954748339418711,0.0001420721004577828,0.0005466799623789341,4.9164676698392985e-09,4.280298892580742e-09,2.367448824930832e-08,1.118567476515844e-09,8.267470240490605e-06,0.00021389419789097155,9.018165644100465e-07,0.0011054767405565262,2.9605016359784138e-05,6.1312072725317385e-09,8.612996172408222e-08,2.236768383424233e-10,6.344270765066051e-06,1.400245209166788e-08,1.3670724131459766e-10,2.1358303422979588e-06,5.658158896044591e-12,5.29690354996498e-12
3.1557441474575383e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433288601225074,0.0826107114683815,0.0087244517189617,3.7242976527750513e-06,0.00031126046199521986,0.055040503028672874,0.027709201252923105,4.4904253312811315e-05,1.953896998446649e-10,0.00197167961937484,5.259934505021207e-11,0.0005287557910027264,2.814378133633958e-09,5.523275371166376e-06,2.664529710149747e-09,1.493403761914899e-10,1.192702918988368e-05,1.8709969896308087e-05,0.005954506971513722,0.00014150890176645078,0.0005467129097287081,4.897278725632654e-09,4.279521610374266e-09,2.3674044552334063e-08,1.1222205001007728e-09,8.294234936812453e-06,0.0002145736870406458,9.019054524451173e-07,0.0011056198596912444,2.9608917480679024e-05,6.130947631723743e-09,8.613919579032129e-08,2.237124063890163e-10,6.343546149827403e-06,1.400354596037714e-08,1.3671615591719676e-10,2.136115737277551e-06,5.639682485106101e-12,5.297600592489572e-12
3.156195686148111e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433280357165317,0.08260734993863557,0.008723235272859729,3.7241935436753854e-06,0.0003112848994927583,0.05504762990120886,0.027712174048976593,4.490041031030956e-05,1.954646677570894e-10,0.001971596478231913,5.2596150473556376e-11,0.0005287697779839986,2.8143292718731224e-09,5.522425345197673e-06,2.664886241349817e-09,1.4935433772457927e-10,1.1925471416384888e-05,1.8712434777993227e-05,0.0059542655636101414,0.00014094782209164155,0.0005467458485455813,4.878160717230855e-09,4.2787444862032215e-09,2.367360418569992e-08,1.1258856583423787e-09,8.321086992501892e-06,0.00021525535521724483,9.019942521841002e-07,0.001105762960482899,2.9612818270076023e-05,6.1306879667369345e-09,8.614842140052258e-08,2.237479538855291e-10,6.342821595636945e-06,1.4004639363863293e-08,1.3672505798271128e-10,2.136401088659772e-06,5.621273043995538e-12,5.298297523963864e-12
3.1566020709696266e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433272568252397,0.08260432474353287,0.00872214061613887,3.7240995756214404e-06,0.00031130688676014325,0.05505404376529039,0.027714847470744756,4.4896952030327645e-05,1.9553214991498407e-10,0.0019715216609322555,5.259327578612971e-11,0.000528782365701587,2.8142853105501336e-09,5.521660371601343e-06,2.665206928068258e-09,1.4936689476143322e-10,1.1924069608163556e-05,1.8714652992463023e-05,0.0059540482622490705,0.00014044466227477876,0.000546775486187378,4.861015175623839e-09,4.278045209592625e-09,2.367321070524142e-08,1.1291946802545209e-09,8.345328554688031e-06,0.00021587071983864136,9.020740966198117e-07,0.0011058917355094653,2.9616328697184287e-05,6.130454247635982e-09,8.615671721907226e-08,2.23779929100494e-10,6.342169549088173e-06,1.4005623029581938e-08,1.367330591245331e-10,2.1366578676049572e-06,5.6047618333708815e-12,5.298924667337142e-12
3.157008455791142e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433264429498337,0.08260129972049532,0.008721046096569108,3.7240053528069227e-06,0.00031132886789592184,0.05506045732520485,0.027717518908002656,4.489349415087168e-05,1.9559964252175013e-10,0.001971446852866516,5.2590401508223796e-11,0.0005287949528853127,2.814241362767446e-09,5.5208954452266205e-06,2.6655274334786695e-09,1.4937944388075614e-10,1.1922667978140603e-05,1.8716871037356465e-05,0.005953830928398842,0.00013994321905299052,0.0005468051169218166,4.843927119695513e-09,4.277346061033542e-09,2.3672819926148698e-08,1.1325135391015647e-09,8.369640912879367e-06,0.00021648784978301041,9.021538698427496e-07,0.0011060204956735698,2.9619838855931744e-05,6.130220509063265e-09,8.616500618707777e-08,2.2381188774198118e-10,6.341517552037693e-06,1.4006606319118951e-08,1.3674105011542048e-10,2.136914611193668e-06,5.588304916714105e-12,5.299551720750297e-12
3.1574148406126577e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433255940896876,0.08259827486948149,0.008719951714150145,3.723910876100272e-06,0.00031135084290754086,0.055066870581076795,0.02772018836072619,4.4890036672406206e-05,1.9566714557067535e-10,0.0019713720540510504,5.258752764048698e-11,0.000528807539537026,2.814197428553184e-09,5.5201305661370415e-06,2.665847757568359e-09,1.4939198506938762e-10,1.192126652647142e-05,1.871908891271927e-05,0.005953613562018175,0.00013944349244139083,0.0005468347407511166,4.826896559911814e-09,4.2766470405460965e-09,2.3672431850125117e-08,1.1358422382268349e-09,8.394024080788614e-06,0.00021710674512490492,9.022335720017938e-07,0.001106149240973429,2.9623348746390176e-05,6.1299867510742645e-09,8.617328830425609e-08,2.2384382984492483e-10,6.34086560450888e-06,1.4007589232786086e-08,1.3674903095769088e-10,2.1371713194062123e-06,5.571902315069628e-12,5.300178684200812e-12
3.1578212254341733e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443324710245133,0.08259525019044898,0.008718857468881687,3.723816146370194e-06,0.00031137281180244897,0.0550732835330314,0.027722855828939737,4.4886579595396475e-05,1.9573465905504868e-10,0.0019712972645021727,5.258465418356878e-11,0.0005288201256585691,2.8141535079354816e-09,5.519365734396144e-06,2.6661679003292475e-09,1.494045183142226e-10,1.1919865253310819e-05,1.8721306618596997e-05,0.005953396163066749,0.00013894548240659247,0.0005468643576775977,4.809923505085736e-09,4.275948148150332e-09,2.3672046478811367e-08,1.1391807807368152e-09,8.41847807033519e-06,0.00021772740589217832,9.023132032476876e-07,0.0011062779714075095,2.9626858368631284e-05,6.129752973725664e-09,8.618156357049522e-08,2.2387575544483394e-10,6.34021370652513e-06,1.4008571770898094e-08,1.3675700165389467e-10,2.137427992223214e-06,5.555554047010582e-12,5.300805557687132e-12
3.158227610255689e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433237914174556,0.08259222568335449,0.008717763360763419,3.7237211644856334e-06,0.00031139477458809705,0.05507969618119443,0.027725521312716328,4.488312292030838e-05,1.9580218296816018e-10,0.001971222484236165,5.2581781138119906e-11,0.0005288327112517753,2.8141096009424757e-09,5.51860095006749e-06,2.666487861757887e-09,1.494170436022122e-10,1.191846415881306e-05,1.8723524155034538e-05,0.005953178731505218,0.00013844918886661746,0.0005468939677036887,4.7930079623552605e-09,4.275249383866186e-09,2.3671663813786395e-08,1.1425291694970283e-09,8.443002891632023e-06,0.0002183498320659063,9.023927637330013e-07,0.0011064066869745236,2.9630367722727196e-05,6.129519177075269e-09,8.618983198585395e-08,2.2390766457768198e-10,6.339561858109868e-06,1.4009553933772621e-08,1.3676496220681848e-10,2.13768462962561e-06,5.5392601290886734e-12,5.3014323412086115e-12
3.1586339950772044e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433228376089046,0.08258920134815366,0.008716669389795033,3.723625931315752e-06,0.00031141673127193766,0.05508610852569236,0.02772818481217763,4.487966664760858e-05,1.9586971730330123e-10,0.001971147713269274,5.257890850479217e-11,0.0005288452963184692,2.81406570760231e-09,5.517836213214644e-06,2.6668076418554605e-09,1.494295609203645e-10,1.1917063243131819e-05,1.8725741522077283e-05,0.005952961267295206,0.00013795461169081554,0.0005469235708319511,4.776149937126717e-09,4.27455074771349e-09,2.367128385657246e-08,1.1458874071220036e-09,8.467598552958972e-06,0.00021897402358032883,9.024722536127602e-07,0.0011065353876734355,2.9633876808749306e-05,6.1292853611821805e-09,8.619809355055873e-08,2.239395572799183e-10,6.338910059286543e-06,1.4010535721729844e-08,1.3677291261949284e-10,2.1379412315946634e-06,5.523020577579537e-12,5.302059034766115e-12
3.15904037989872e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433218488226905,0.08258617718480128,0.008715575555976206,3.7235304477298955e-06,0.0003114386818614248,0.055092520566652196,0.027730846327494098,4.487621077776435e-05,1.9593726205376494e-10,0.001971072951617706,5.257603628423853e-11,0.0005288578808604661,2.8140218279431305e-09,5.5170715239011925e-06,2.6671272406277906e-09,1.494420702557452e-10,1.1915662506420182e-05,1.872795871977072e-05,0.005952743770399314,0.00013746175069978764,0.0005469531670650443,4.759349433146378e-09,4.2738522397120015e-09,2.3670906608628636e-08,1.14925549598832e-09,8.492265060793216e-06,0.00021959998032274066,9.025516730438418e-07,0.0011066640735034584,2.9637385626768684e-05,6.1290515261067454e-09,8.62063482650079e-08,2.2397143358858501e-10,6.338258310078628e-06,1.4011517135092939e-08,1.36780852895182e-10,2.1381977981119544e-06,5.506835406250537e-12,5.302685638361538e-12
3.1594467647202355e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433208250629874,0.08258315319325113,0.008714481859306603,3.7234347145975743e-06,0.00031146062636401394,0.05509893230420162,0.027733505858885007,4.487275531124367e-05,1.96004817212846e-10,0.0019709981992976316,5.257316447711308e-11,0.0005288704648795733,2.8139779619930915e-09,5.516306882190726e-06,2.667446658085352e-09,1.494545715954785e-10,1.1914261948830645e-05,1.8730175748159402e-05,0.0059525262407811325,0.00013697060566531584,0.0005469827564057316,4.742606452490965e-09,4.2731538598813506e-09,2.36705320713503e-08,1.1526334382326273e-09,8.517002419801432e-06,0.00022022770213342652,9.026310221847344e-07,0.001106792744464057,2.9640894176857088e-05,6.128817671910377e-09,8.621459612977254e-08,2.2400329354117685e-10,6.337606610509619e-06,1.4012498174188047e-08,1.3678878303738505e-10,2.138454329159391e-06,5.490704626348826e-12,5.303312151997549e-12
3.159853149541751e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433197663349305,0.08258012937345598,0.008713388299785891,3.7233387327884313e-06,0.0003114825647871617,0.055105343738468884,0.027736163406618553,4.486930024851515e-05,1.9607238277384116e-10,0.0019709234563251837,5.257029308407101e-11,0.000528883048377588,2.813934109780348e-09,5.515542288146852e-06,2.667765894243276e-09,1.4946706492674807e-10,1.1912861570515105e-05,1.8732392607288313e-05,0.005952308678405236,0.0001364811763102982,0.0005470123388569144,4.725920995480776e-09,4.2724556082410646e-09,2.3670160246076856e-08,1.1560212357362062e-09,8.541810632800557e-06,0.00022085718880563256,9.027103011964441e-07,0.0011069214005549452,2.964440245908557e-05,6.128583798655798e-09,8.622283714559138e-08,2.2403513717562162e-10,6.336954960603039e-06,1.4013478839343749e-08,1.3679670304984846e-10,2.138710824719205e-06,5.474628249272906e-12,5.303938575678375e-12
3.1602595343632666e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443318672644624,0.08257710572536774,0.008712294877413717,3.7232425031722203e-06,0.00031150449713832567,0.05511175486958291,0.027738818971011863,4.4865845590048074e-05,1.9613995873004905e-10,0.001970848722716453,5.256742210576864e-11,0.0005288956313562982,2.8138902713330543e-09,5.514777741833185e-06,2.6680849491213564e-09,1.4947955023679725e-10,1.1911461371624843e-05,1.8734609297202827e-05,0.005952091083237198,0.0001359934623086907,0.0005470419144215932,4.709293060768149e-09,4.27175748481059e-09,2.3669791134084395e-08,1.159418890141092e-09,8.566689700796382e-06,0.00022148844008546697,9.02789510241849e-07,0.001107050041776091,2.96479104735246e-05,6.128349906407e-09,8.623107131337521e-08,2.2406696453046052e-10,6.33630336038243e-06,1.4014459130891599e-08,1.3680461293655246e-10,2.1389672847739582e-06,5.4586062839958385e-12,5.304564909409385e-12
3.160665919184782e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433175439991346,0.08257408224893723,0.008711201592189728,3.7231460266187752e-06,0.00031152642342496416,0.05511816569767321,0.027741472552431104,4.486239133631237e-05,1.962075450747707e-10,0.001970773998487492,5.256455154286336e-11,0.000528908213817483,2.813846446679371e-09,5.514013243313356e-06,2.6684038227440514e-09,1.494920275129304e-10,1.1910061352310523e-05,1.873682581794717e-05,0.005951873455243589,0.00013550746328545426,0.0005470714831028615,4.692722645348649e-09,4.271059489609245e-09,2.3669424736583088e-08,1.1628264028516275e-09,8.591639622984348e-06,0.00022212145567184388,9.028686494851787e-07,0.0011071786681277128,2.965141822024547e-05,6.128115995228993e-09,8.623929863420962e-08,2.2409877564467953e-10,6.335651809871357e-06,1.4015439049166214e-08,1.3681251270171015e-10,2.1392237093065435e-06,5.442638736326594e-12,5.305191153196557e-12
3.1610723040062977e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433163804065007,0.08257105894411436,0.008710108444113554,3.7230493039979865e-06,0.0003115483436545358,0.05512457622286989,0.027744124151291488,4.48589374877786e-05,1.9627514180130953e-10,0.001970699283654313,5.256168139601366e-11,0.0005289207957629116,2.813802635847458e-09,5.513248792651003e-06,2.668722515140498e-09,1.4950449674251357e-10,1.1908661512722189e-05,1.873904216956586e-05,0.005951655794391983,0.0001350231788165091,0.000547101044903962,4.676209744434085e-09,4.270361622656231e-09,2.366906105472804e-08,1.166243775011884e-09,8.616660396693541e-06,0.00022275623521649066,9.029477190932495e-07,0.0011073072796102831,2.9654925699318985e-05,6.127882065188109e-09,8.624751910934769e-08,2.2413057055763907e-10,6.335000309093411e-06,1.4016418594504529e-08,1.3682040234978566e-10,2.1394800983001877e-06,5.4267256127337025e-12,5.305817307047489e-12
3.1614786888278133e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443315181875725,0.08256803581084807,0.008709015433184815,3.722952336179774e-06,0.00031157025783449984,0.05513098644530369,0.027746773768057335,4.485548404491794e-05,1.9634274890297158e-10,0.001970624578232885,5.25588116658791e-11,0.0005289333771943435,2.8137588388654695e-09,5.512484389909776e-06,2.669041026344506e-09,1.4951695791297494e-10,1.1907261853009244e-05,1.874125835210417e-05,0.005951438100650969,0.00013454060842869433,0.0005471305998282355,4.659754351557048e-09,4.26966388397067e-09,2.3668700089611565e-08,1.1696710075247806e-09,8.641752017433476e-06,0.00022339277832385832,9.030267192348402e-07,0.0011074358762245262,2.9658432910814912e-05,6.127648116351984e-09,8.62557327402143e-08,2.2416234930933974e-10,6.3343488580721965e-06,1.4017397767246392e-08,1.3682828188547748e-10,2.1397364517384507e-06,5.4108669175352566e-12,5.306443370971062e-12
3.161885073649329e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443313948416779,0.0825650128490863,0.008707922559403126,3.72285512403406e-06,0.00031159216597231534,0.055137396365105944,0.02774942140324209,4.48520310082022e-05,1.9641036637306558e-10,0.0019705498822391366,5.255594235312032e-11,0.0005289459581135281,2.8137150557615675e-09,5.511720035153331e-06,2.669359356394569e-09,1.4952941101180586e-10,1.1905862373320454e-05,1.8743474365606047e-05,0.005951220373990144,0.0001340597515997342,0.0005471601478791048,4.643356458617884e-09,4.268966273571554e-09,2.3668341842257247e-08,1.1731081010597535e-09,8.666914478909521e-06,0.00022403108455106965,9.03105650079745e-07,0.00110756445797142,2.966193985480406e-05,6.127414148789227e-09,8.6263939528411e-08,2.2419411194023147e-10,6.3336974568313486e-06,1.4018376567734875e-08,1.368361513137134e-10,2.139992769605233e-06,5.395062650987122e-12,5.307069344976579e-12
3.1622914584708444e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443312680040607,0.08256199005877596,0.008706829822768087,3.722757668430743e-06,0.0003116140680754414,0.055143805982408596,0.027752067057408375,4.4848578378103774e-05,1.9647799420490336e-10,0.001970475195688953,5.2553073458399e-11,0.0005289585385222054,2.813671286563906e-09,5.510955728445342e-06,2.669677505333864e-09,1.4954185602656154e-10,1.1904463073803927e-05,1.8745690210115472e-05,0.005951002614380125,0.00013358060775821044,0.0005471896890601501,4.627016055704963e-09,4.26826879147774e-09,2.3667986313634466e-08,1.1765550560208297e-09,8.692147772944818e-06,0.0002246711534079669,9.031845118003922e-07,0.0011076930248521972,2.9665446531356983e-05,6.127180162569741e-09,8.627213947570699e-08,2.242258584910583e-10,6.333046105394516e-06,1.4019354996315223e-08,1.3684401063967577e-10,2.1402490518847704e-06,5.379312814518219e-12,5.3076952290749895e-12
3.16269784329236e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433113767591187,0.0825589674398631,0.008705737223279277,3.722659970239668e-06,0.00031163596415133667,0.05515021529734417,0.02775471073116802,4.4845126155095697e-05,1.9654563239179983e-10,0.0019704005185981746,5.255020498237786e-11,0.0005289711184221048,2.813627531300635e-09,5.510191469849487e-06,2.6699954732102573e-09,1.4955429294486193e-10,1.1903063954607124e-05,1.8747905885677566e-05,0.005950784821792557,0.00013310317628354083,0.0005472192233750552,4.61073313120928e-09,4.267571437708009e-09,2.3667633504651238e-08,1.1800118725677721e-09,8.717451889533317e-06,0.000225312984357035,9.032633045713624e-07,0.0011078215768683436,2.966895294054279e-05,6.126946157764805e-09,8.628033258404194e-08,2.2425758900323558e-10,6.332394803785369e-06,1.4020333053335462e-08,1.3685185986878314e-10,2.1405052985616447e-06,5.3636174079743166e-12,5.308321023278729e-12
3.1631042281138755e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433100385851965,0.08255594499229266,0.00870464476093628,3.72256203033061e-06,0.0003116578542074594,0.05515662431004584,0.02775735242518201,4.484167433965157e-05,1.966132809270731e-10,0.0019703258509825997,5.254733692572067e-11,0.0005289836978149455,2.813583789999906e-09,5.509427259429452e-06,2.6703132600763046e-09,1.4956672175439218e-10,1.190166501587683e-05,1.8750121392336106e-05,0.005950566996200107,0.0001326274565059638,0.0005472487508275673,4.594507671928354e-09,4.2668742122810156e-09,2.3667283416143426e-08,1.1834785506334616e-09,8.742826816877924e-06,0.00022595657681334487,9.033420285678318e-07,0.0011079501140216002,2.967245908243167e-05,6.126712134446615e-09,8.628851885553446e-08,2.2428930351865238e-10,6.331743552027604e-06,1.4021310739147079e-08,1.3685969900667762e-10,2.1407615096207777e-06,5.347976425953026e-12,5.308946727600431e-12
3.163510612935391e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443308665532691,0.08255292271600868,0.00870355243573866,3.7224638495732325e-06,0.00031167973825126696,0.055163033020647304,0.02775999214016059,4.483822293224556e-05,1.9668093980404488e-10,0.0019702511928579793,5.254446928909221e-11,0.0005289962767024366,2.8135400626898636e-09,5.508663097248938e-06,2.6706308659892505e-09,1.4957914244290375e-10,1.1900266257759162e-05,1.8752336730134447e-05,0.005950349137576476,0.00013215344770653003,0.0005472782714216023,4.578339662820137e-09,4.266177115215258e-09,2.366693604889331e-08,1.1869550898802326e-09,8.768272541284754e-06,0.00022660193014464855,9.034206839676106e-07,0.0011080786363139618,2.967596495709397e-05,6.126478092688611e-09,8.629669829247095e-08,2.2432100207938373e-10,6.331092350144927e-06,1.4022288054103596e-08,1.3686752805925949e-10,2.1410176850474385e-06,5.332389864671155e-12,5.309572342054373e-12
3.1639169977569066e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443307257616424,0.08254990061095412,0.008702460247685962,3.722365428837072e-06,0.0003117016162902158,0.05516944142928292,0.027762629876863197,4.4834771933352456e-05,1.9674860901604039e-10,0.00197017654424002,5.2541602073158284e-11,0.0005290088550862764,2.8134963493986454e-09,5.507898983371648e-06,2.6709482910110337e-09,1.49591554998215e-10,1.1898867680399557e-05,1.87545518991175e-05,0.005950131245896403,0.00013168114911709988,0.000547307785161189,4.562229087115121e-09,4.26548014652916e-09,2.3666591403624393e-08,1.1904414897210136e-09,8.793789047218125e-06,0.00022724904367131866,9.034992709509888e-07,0.0011082071437476788,2.9679470564598194e-05,6.126244032565711e-09,8.63048708973062e-08,2.2435268472820825e-10,6.3304411981610685e-06,1.40232649985611e-08,1.3687534703266847e-10,2.141273824827242e-06,5.3168577197501055e-12,5.31019786665658e-12
3.164323382578422e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4443305814852189,0.08254687867707103,0.008701368196777718,3.722266768991508e-06,0.0003117234883317613,0.055175849536087604,0.027765265636098508,4.483132134344756e-05,1.9681628855638882e-10,0.0019701019051443815,5.25387352785857e-11,0.0005290214329681527,2.813452650154386e-09,5.5071349178612975e-06,2.671265535208286e-09,1.4960395940821172e-10,1.189746928394276e-05,1.875676689932898e-05,0.005949913321135665,0.00013121055992034713,0.0005473372920503949,4.546175926506335e-09,4.2647833062410166e-09,2.366624948098399e-08,1.1939377493513453e-09,8.819376317372485e-06,0.0002278979166662778,9.035777896983504e-07,0.0011083356363252562,2.968297590501375e-05,6.126009954153687e-09,8.631303667267615e-08,2.243843515084337e-10,6.329790096099773e-06,1.4024241572879449e-08,1.3688315593325995e-10,2.1415299289461556e-06,5.301379980059141e-12,5.310823301423039e-12
3.1647297673999377e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44433043372567455,0.08254385691430038,0.008700276283013456,3.7221678709057343e-06,0.0003117453543833571,0.05518225734119686,0.02776789941872438,4.482787116300674e-05,1.968839784184233e-10,0.0019700272755866777,5.2535868906042235e-11,0.0005290340103497426,2.8134089649852124e-09,5.506370900781611e-06,2.6715825986523296e-09,1.4961635566084834e-10,1.1896071068532814e-05,1.875898173081155e-05,0.005949695363271086,0.000130741679249769,0.0005473667920934674,4.530180160823673e-09,4.264086594368958e-09,2.366591028156593e-08,1.1974438676916245e-09,8.845034332533342e-06,0.00022854854835514495,9.036562403926162e-07,0.0011084641140494556,2.9686480978410834e-05,6.125775857529474e-09,8.632119562138501e-08,2.2441600246341136e-10,6.329139043984806e-06,1.4025217777420388e-08,1.368909547676503e-10,2.141785997390493e-06,5.285956636338855e-12,5.311448646371297e-12
