Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23)
1.0443514886604333e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32988991585716837,0.11290953167256788,0.021865074214046838,0.0,3.3137051743121253e-10,3.8320340980432391e-06,5.5453058047317581e-06,8.3734354175698914e-12,7.7348759309965102e-23,9.4584137060548048e-07,1.0327344607144017e-24,1.6532692400005282e-08,3.8983444452661715e-19,3.8137653949646676e-14,1.0661310988863174e-16,3.3416295394141001e-19,8.315482123225421e-13,7.510980384816246e-19,0.0057536907815912038,0.0019074405210211852,2.7029441313809933e-08,7.9267190253448388e-10,1.6207366256958158e-05,6.1647791118503653e-12,5.5265785844856993e-08,1.701042023531572e-07,6.2515555537275294e-12,5.5469420275670287e-08,2.5144283431860043e-14
1.0505320440350738e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32987892530342078,0.1129094726424836,0.021859592454459828,0.0,3.3951888523092094e-10,3.911796277222582e-06,5.609224306113501e-06,8.5466231679343319e-12,7.9536513062575208e-23,9.557174829847009e-07,1.0742151135518026e-24,1.6677872871428083e-08,3.9933409027788042e-19,3.9088210263934615e-14,1.0885864609732603e-16,3.401101829693736e-19,8.470978986982658e-13,7.7294772449478941e-19,0.0057536755559039728,0.0019183401037799266,2.7178129305787131e-08,8.0236607531770268e-10,1.6311913562801824e-05,6.2300332122939174e-12,5.5612714970077411e-08,1.7006927609562052e-07,6.3058797563352649e-12,5.664828540458223e-08,2.5664989584241815e-14
1.0567125994097142e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3298679461219991,0.11290942029281273,0.021854112434128006,0.0,3.4780727960397161e-10,3.9925073268853502e-06,5.6734938502788241e-06,8.7225867273237939e-12,8.177279904419649e-23,9.6563762666976719e-07,1.1171467138605116e-24,1.6823253316229387e-08,4.0902320706572534e-19,4.005562051723399e-14,1.1113619207789657e-16,3.461259514836198e-19,8.6281657650288821e-13,7.9532869666379295e-19,0.0057536532558079539,0.0019292358568115031,2.73267902082032e-08,8.1209384032310675e-10,1.6415979301814637e-05,6.2953822347521414e-12,5.5958052984568606e-08,1.7003488344885324e-07,6.3604084509540804e-12,5.7841578074679971e-08,2.6193146310168826e-14
1.0628931547843547e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32985697801030195,0.11290937432358239,0.021848634152047578,0.0,3.5623688821231753e-10,4.0741668411482725e-06,5.7381143613033107e-06,8.9013583556742799e-12,8.4058381829564565e-23,9.7560169803410604e-07,1.1615727681359479e-24,1.6968825036396878e-08,4.1890478137801928e-19,4.1040051022086172e-14,1.1344593915826835e-16,3.5221064117181241e-19,8.7870439368308601e-13,8.182515297002432e-19,0.0057536241814672836,0.0019401277821986427,2.7475423905167725e-08,8.2185478599433047e-10,1.6519563844097503e-05,6.3608216019064224e-12,5.630180108804612e-08,1.7000101156621516e-07,6.4151415111485987e-12,5.9049294899449063e-08,2.672880489587582e-14
1.0690737101589951e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32984602067820357,0.11290933444746611,0.021843157607225255,0.0,3.6480889446114492e-10,4.156774319424944e-06,5.8030857619588192e-06,9.0829705441407598e-12,8.639403226126888e-23,9.8560959362102984e-07,1.2075378761781329e-24,1.7114579419352095e-08,4.2898183366101483e-19,4.204166821586964e-14,1.15788076820935e-16,3.5836463377312964e-19,8.947614881339193e-13,8.4172696463530267e-19,0.0057535886203998006,0.0019510158820043651,2.7624030282266384e-08,8.3164851097257177e-10,1.662266775066282e-05,6.4263468658938039e-12,5.6643961123398961e-08,1.6996764799454537e-07,6.470078811476593e-12,6.0271430926502275e-08,2.7272016508482662e-14
1.0752542655336356e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32983507384752642,0.11290930038925118,0.021837682798677826,0.0,3.7352447755530593e-10,4.2403291693900791e-06,5.8684079737509104e-06,9.2674560154434482e-12,8.8780527429916182e-23,9.9566121014404172e-07,1.2550877532601193e-24,1.7260507939891591e-08,4.3925741852245893e-19,4.3060638662203469e-14,1.1816279270821781e-16,3.6458831107826676e-19,9.1098798797504016e-13,8.6576591070582784e-19,0.0057535468480095966,0.001961900158272782,2.7772609226506259e-08,8.4147462406054908e-10,1.6725291767450613e-05,6.4919537081219606e-12,5.6984535556742009e-08,1.6993478066108935e-07,6.5252202274790717e-12,6.1507979683187725e-08,2.7822832201192451e-14
1.081434820908276e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32982413725153603,0.11290927188532873,0.021832209725431789,0.0,3.823848125606324e-10,4.3248307099317074e-06,5.9340809169555644e-06,9.4548477242069597e-12,9.1218650654231563e-23,1.0057564444871214e-06,1.3042692526324984e-24,1.7406602162023983e-08,4.4973462493466884e-19,4.409712905264004e-14,1.2057027262850562e-16,3.7088205492947415e-19,9.2738401182496784e-13,8.9037944725174966e-19,0.0057534991280971618,0.001972780613029862,2.7921160626262648e-08,8.5133274418122636e-10,1.6827436819368142e-05,6.5576379390164684e-12,5.7323527457467204e-08,1.6990239786093892e-07,6.5805656356677445e-12,6.2758933222141492e-08,2.8381302918626189e-14
1.0876153762829164e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32981321063445795,0.11290924868320462,0.021826738386522909,0.0,3.9139107046988759e-10,4.4102781740881725e-06,6.0001045106552334e-06,9.6451788572923024e-12,9.3709191461122065e-23,1.0158951937049816e-06,1.3551303883663655e-24,1.7552853740704777e-08,4.6041657643759137e-19,4.5151306208634777e-14,1.2301070056344355e-16,3.7724624722062984e-19,9.4394966907322107e-13,9.1557882562465714e-19,0.0057534457133481837,0.001983657248284166,2.8069684371227295e-08,8.6122250032828743e-10,1.6929104004359361e-05,6.6233954976275693e-12,5.7660940478481365e-08,1.6987048824480535e-07,6.6361149135168288e-12,6.4024282166732568e-08,2.8947479502274105e-14
1.0937959316575569e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32980229375101427,0.11290923054103144,0.021821268780995905,0.0,4.0054441827313741e-10,4.4966707119671658e-06,6.06647867277415e-06,9.8384828341218076e-12,9.6252945565724238e-23,1.0260773550233139e-06,1.4077203585389771e-24,1.7699254423469804e-08,4.7130643134186094e-19,4.6223337083780117e-14,1.2548425867604593e-16,3.8368126989734533e-19,9.6068506015012851e-13,9.4137547110762814e-19,0.0057533868458017621,0.0019945300660275476,2.8218180352358387e-08,8.7114353150301536e-10,1.7030294587509891e-05,6.6892224510000842e-12,5.7996778836508307e-08,1.6983904080725776e-07,6.6918679394521917e-12,6.5304015756352685e-08,2.9521412695821547e-14
1.0999764870321973e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32979138636597999,0.11290921722715999,0.021815800907904054,0.0,4.0984601903231339e-10,4.5840073936440522e-06,6.13320332011298e-06,1.0034793306996986e-11,9.8850714851458328e-23,1.0363028258390055e-06,1.4620895687656185e-24,1.7845796051968791e-08,4.8240738293187063e-19,4.7313388766291322e-14,1.2799112731970136e-16,3.9018750495710596e-19,9.7759027679413116e-13,9.67780984846315e-19,0.0057533227572988442,0.0020053990682358247,2.8366648461832067e-08,8.8109548664774464e-10,1.7131009995193271e-05,6.7551149935008277e-12,5.8331047292447475e-08,1.6980804487542627e-07,6.7478245928378676e-12,6.6598121891504785e-08,3.0103153150592385e-14
1.1061570424068378e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32978048825375983,0.11290920851970983,0.021810334766308871,0.0,4.1929703195976437e-10,4.6722872120368416e-06,6.2002783683827785e-06,1.0234144161409358e-11,1.0150330735011096e-22,1.0465715037203394e-06,1.5182896560809016e-24,1.7992470563400379e-08,4.9372265966886941e-19,4.8421628481734504e-14,1.3053148504803569e-16,3.9676533444944235e-19,9.9466540231640017e-13,9.9480714579128994e-19,0.0057532536699117405,0.0020162642568694162,2.8515088592995146e-08,8.9107802457360564e-10,1.7231251809263448e-05,6.8210694460567789e-12,5.8663751131978379e-08,1.697774900979884e-07,6.8039847539672105e-12,6.7906587178643257e-08,3.0692751431203308e-14
1.1123375977814782e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32976959919798038,0.11290920420615774,0.021804870355279827,0.0,4.2889861250053706e-10,4.7615090857552805e-06,6.2677037322382311e-06,1.0436569516344315e-11,1.0421153722196821e-22,1.0568832864071765e-06,1.5763735131723928e-24,1.8139269991850691e-08,5.0525552539410149e-19,4.9548223595981251e-14,1.3310550862559708e-16,4.0341514047613332e-19,1.0119105118626149e-12,1.0224659126516346e-18,0.0057531797963555455,0.0020271256338739614,2.8663500640319487e-08,9.0109081387351034e-10,1.733102176129912e-05,6.8870822551338059e-12,5.8994896146283635e-08,1.6974736643457361e-07,6.860348304050925e-12,6.9229396974722249e-08,3.129025802092893e-14
1.1185181531561187e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32975871899110271,0.11290920408294368,0.021799407673893947,0.0,4.386519124181491e-10,4.851671861921654e-06,6.3354793253102546e-06,1.0642103724578049e-11,1.0697622473602041e-22,1.0672380718111167e-06,1.636395312969697e-24,1.8286186469536758e-08,5.1700927953199997e-19,5.0693341618376686e-14,1.3571337303932919e-16,4.1013730519144019e-19,1.0293256726717319e-12,1.0507694258597788e-18,0.0057531013403822554,0.0020379832011809002,2.881188449935799e-08,9.1113353283324977e-10,1.7430321726904491e-05,6.9531499916880709e-12,5.9324488612886888e-08,1.6971766414557784e-07,6.9169151252029638e-12,7.0566535431409676e-08,3.1895723327126653e-14
1.1246987085307591e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32974784743404845,0.11290920795509322,0.02179394672123559,0.0,4.48558079883673e-10,4.9427743189610755e-06,6.4036050602378868e-06,1.0850781372967586e-11,1.0979819625025817e-22,1.0776357580156434e-06,1.6984105335922966e-24,1.8433212227956807e-08,5.2898725729344932e-19,5.1857150205113448e-14,1.3835525151080223e-16,4.1693221080237004e-19,1.0469109443316138e-12,1.0797300095475863e-18,0.0057530184971582837,0.0020488369607080436,2.8960240066701747e-08,9.2120586934035683e-10,1.7529153720071219e-05,7.0192693500995746e-12,5.9652535276779297e-08,1.6968837378222533e-07,6.9736851004308649e-12,7.1917985538927804e-08,3.2509197687083249e-14
1.1308792639053996e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32973698433584453,0.11290921563585603,0.021788487496396152,0.0,4.5861825956788573e-10,5.0348151693591614e-06,6.4720808486995105e-06,1.1062637282733962e-11,1.1267828419207896e-22,1.08807624327625e-06,1.762475983659537e-24,1.8580339598948985e-08,5.4119282987912844e-19,5.3039817162796122e-14,1.4103131550916855e-16,4.2380023956896913e-19,1.064666379031369e-12,1.1093601735337016e-18,0.00575293145362609,0.0020596869143600979,2.910856723993857e-08,9.3130752077639604e-10,1.7627519887605584e-05,7.0854371468152594e-12,5.9979043331711318e-08,1.6965948617700997e-07,7.0306581136225144e-12,7.3283729169483675e-08,3.3130731373350153e-14
1.13705981928004e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32972612951328023,0.11290922694635933,0.021783029998473757,0.0,4.6883359273624542e-10,5.1277930623851119e-06,6.5409066014433972e-06,1.1277706509738597e-11,1.1561732703882362e-22,1.0985594260205494e-06,1.8286498279660539e-24,1.8727561015660392e-08,5.5362940468294681e-19,5.4241510452182313e-14,1.437417347648114e-16,4.3074177380464374e-19,1.0825920218102782e-12,1.1396726153221615e-18,0.005752840388850558,0.0020705330640291893,2.9256865917613369e-08,9.4143819390835148e-10,1.7725422503625185e-05,7.151650318963485e-12,6.0304020401659227e-08,1.6963099243449306e-07,7.0878340495316874e-12,7.4663747120253262e-08,3.3760374598983229e-14
1.1432403746546804e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32971528279058199,0.11290924171527623,0.02177757422657306,0.0,4.7920521734654475e-10,5.2217065867783499e-06,6.6100822283175882e-06,1.1496024344752893e-11,1.1861616929845957e-22,1.1090852048483687e-06,1.8969916135259032e-24,1.8874869013428228e-08,5.6630042549558698e-19,5.5462398192095527e-14,1.4648667728365245e-16,4.3775719587650893e-19,1.1006879108031955e-12,1.1706802221122741e-18,0.0057527454743507758,0.002081375411595348,2.9405135999189265e-08,9.5159760478247454e-10,1.7822863964128717e-05,7.2179059230476744e-12,6.0627474522604892e-08,1.6960288392232972e-07,7.1452127937675673e-12,7.6058019155886152e-08,3.4398177523607004e-14
1.1494209300293209e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32970444399909909,0.11290925977850783,0.021772120179804923,0.0,4.8973426814900142e-10,5.3165542733969642e-06,6.6796076382991046e-06,1.1717626313721076e-11,1.2167566149043011e-22,1.1196534785318237e-06,1.9675622959886495e-24,1.902225623057493e-08,5.7920937270816225e-19,5.6702648663494856e-14,1.4926630936208781e-16,4.4484688820576495e-19,1.1189540774823019e-12,1.2023960728197747e-18,0.0057526468744178577,0.0020922139589269789,2.9553377385010201e-08,9.6178547859911604e-10,1.7919846781642468e-05,7.2842011333111996e-12,6.0949414124523748e-08,1.695751522626362e-07,7.2027942327803105e-12,7.7466524050499133e-08,3.5044190258696885e-14
1.1556014854039613e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.329693612977005,0.11290928097887885,0.021766667857286235,0.0,5.0042187678852319e-10,5.4123345978263618e-06,6.7494827395224835e-06,1.1942548178016383e-11,1.2479666012668466e-22,1.130264146015385e-06,2.0404242664307058e-24,1.9169715409119412e-08,5.9235976351600333e-19,5.796243031368398e-14,1.520807956025189e-16,4.5201123326809792e-19,1.1373905468951127e-12,1.2348334401092617e-18,0.0057525447464193717,0.0021030487078813132,2.9701589976265474e-08,9.720015495866097e-10,1.8016373579946924e-05,7.3505332400472369e-12,6.1269848013602194e-08,1.6954778932366209e-07,7.2605782538463143e-12,7.8889239629129095e-08,3.5698462872402702e-14
1.1617820407786018e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32968278956900982,0.11290930516584596,0.021761217258139655,0.0,5.112691719090535e-10,5.5090459829466561e-06,6.8197074393076708e-06,1.2170825934690562e-11,1.2798002769290734e-22,1.1409171064159236e-06,2.1156413785252759e-24,1.9317239395406048e-08,6.0575515212258313e-19,5.9241911760660401e-14,1.5493029892944826e-16,4.5925061359410945e-19,1.1559973378986469e-12,1.2680057924379179e-18,0.0057524392410909456,0.0021138796603048368,2.9849773674954819e-08,9.8224556088398276e-10,1.8112447088886223e-05,7.4168996481163892e-12,6.1588785354780449e-08,1.6952078721168361e-07,7.3185647450570714e-12,8.0326142808617885e-08,3.6361045395887564e-14
1.1679625961532422e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32967197362608608,0.11290933219521855,0.021755768381493411,0.0,5.2227727925976689e-10,5.6066868014573918e-06,6.8902816441872517e-06,1.2402495816716789e-11,1.3122663262995853e-22,1.1516122590227441e-06,2.1932789760942109e-24,1.9464821140653641e-08,6.1939912994358916e-19,6.054126179759008e-14,1.5781498060610859e-16,4.6656541176976681e-19,1.1747744633896701e-12,1.3019267961105344e-18,0.0057523305028156051,0.0021247068180336986,2.9997928383854499e-08,9.9251726440168384e-10,1.8208070139263578e-05,7.4832978750941445e-12,6.1906235654543364e-08,1.6949413826319844e-07,7.3767535953036301e-12,8.1777209637903089e-08,3.7031987828616942e-14
1.1741431515278827e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32966116500520559,0.11290936192889098,0.021750321226481063,0.0,5.3344732180282164e-10,5.7052553783583796e-06,6.9612052599330263e-06,1.2637594293225987e-11,1.3453734931554448e-22,1.1623495032976046e-06,2.2734039210451505e-24,1.9612453701426186e-08,6.3329532581115457e-19,6.1860649397385277e-14,1.6073500025159507e-16,4.7395601043688019e-19,1.19372193053093e-12,1.3366103173458329e-18,0.0057522186698913185,0.0021355301828941092,3.0146054006485997e-08,1.0028164206796021e-09,1.8303245657825032e-05,7.549725549299411e-12,6.2222208743985394e-08,1.6946783503738343e-07,7.435144694261626e-12,8.3242415337691292e-08,3.7711340142434891e-14
1.1803237069025231e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32965036356908761,0.11290939423458653,0.021744875792241332,0.0,5.4478041982263155e-10,5.8047499933854983e-06,7.0324781915819381e-06,1.287615806973662e-11,1.3791305804612883e-22,1.173128738874724e-06,2.3560846216972581e-24,1.9760130240027526e-08,6.4744740617825548e-19,6.3200243717392605e-14,1.6369051585846919e-16,4.8142279229360287e-19,1.2128397409733174e-12,1.372070424354109e-18,0.0057521038747873031,0.002146349756702711,3.0294150447084803e-08,1.0131427987624393e-09,1.8397976662333917e-05,7.6161804081968984e-12,6.2536714762206801e-08,1.6944187030876841e-07,7.4937379323796595e-12,8.4721734339491372e-08,3.8399152288249933e-14
1.1865042622771635e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32963956918595816,0.11290942898561167,0.02173943207791788,0.0,5.5627769103646404e-10,5.90516888340041e-06,7.1041003434613716e-06,1.3118224088378009e-11,1.4135464501909969e-22,1.1839498655607754e-06,2.4413910614989246e-24,1.9907844024821925e-08,6.6185907532328412e-19,6.4560214104179424e-14,1.666816838108066e-16,4.889661400949535e-19,1.2321278910738873e-12,1.4083213894261939e-18,0.0057519862443895127,0.0021571655412669422,3.0442217610569699e-08,1.0234961760499445e-09,1.8492266256738115e-05,7.6826602963940245e-12,6.2849764139992511e-08,1.694162370601728e-07,7.5525332008629814e-12,8.6215140323988037e-08,3.9095474201537975e-14
1.192684817651804e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32962878172931886,0.11290946606062113,0.021733990082659149,0.0,5.6794025070599915e-10,6.0065102447332945e-06,7.1760716192137982e-06,1.3363829528107171e-11,1.4486300231520469e-22,1.1948127833348659e-06,2.5293948281408109e-24,2.0055588430482495e-08,6.7653407555480515e-19,6.5940730098387138e-14,1.6970865890265698e-16,4.9658643665336081e-19,1.2515863721096824e-12,1.4453776910337529e-18,0.0057518659002357966,0.0021679775383853794,3.0590255402515407e-08,1.0338763381399936e-09,1.8586117626432159e-05,7.7491631634002054e-12,6.3161367583798057e-08,1.6939092847587321e-07,7.6115303916579754e-12,8.772260625873664e-08,3.9800355805199859e-14
1.1988653730264446e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32961800107772599,0.11290950534339239,0.02172854980561818,0.0,5.7976921174988875e-10,6.1087722354777639e-06,7.2483919218208068e-06,1.3613011804919261e-11,1.4843902788126646e-22,1.205717392348511e-06,2.6201691430675902e-24,2.0203356938169649e-08,6.9147618741650363e-19,6.734196143966688e-14,1.727715943568897e-16,5.0428406483923034e-19,1.2712151704873097e-12,1.4832540159409256e-18,0.0057517429587411592,0.0021787857498480685,3.0738263729124884e-08,1.0442830787002221e-09,1.8679534033615572e-05,7.8156870619681985e-12,6.3471536060070397e-08,1.6936593793497989e-07,7.6707293974405679e-12,8.9244104435162788e-08,4.0513847016636247e-14
1.2050459284010851e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32960722711457924,0.11290954672261011,0.021723111245952414,0.0,5.9176568485718729e-10,6.2119529777372278e-06,7.3210611536264919e-06,1.3865808572051643e-11,1.5208362551318942e-22,1.2166635929255857e-06,2.7137888913918039e-24,2.0351143135641597e-08,7.0668922989232929e-19,6.8764078071690909e-14,1.7587064184439542e-16,5.1205940758153046e-19,1.2910142679482332e-12,1.5219652613273233e-18,0.0057516175314135274,0.0021895901774368369,3.0886242497201452e-08,1.0547161993118592e-09,1.877251881274922e-05,7.8822301460182297e-12,6.3780280779879344e-08,1.6934125900504087e-07,7.7301301115993352e-12,9.077960650485171e-08,4.123599775391735e-14
1.2112264837757257e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32959645972791907,0.11290959009165941,0.021717674402823593,0.0,6.0393077860117602e-10,6.3160505598221178e-06,7.3940792163602432e-06,1.4122257720181598e-11,1.5579770483926936e-22,1.2276512855622792e-06,2.8103306522132134e-24,2.0498940717298748e-08,7.2217706061184787e-19,7.0207250147195324e-14,1.790059515036167e-16,5.1991284786840133e-19,1.3109836417697373e-12,1.5615265369223881e-18,0.0057514897250604199,0.0022003908229255983,3.1034191614125155e-08,1.0651755092979343e-09,1.886507536611082e-05,7.948790668126258e-12,6.4087613183877469e-08,1.6931688543585466e-07,7.7897324282191797e-12,9.2329083515113348e-08,4.1966857936769556e-14
1.2174070391503663e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32958569881023247,0.11290963534842775,0.021712239275397525,0.0,6.1626559955370507e-10,6.4210630383973993e-06,7.4674460111589051e-06,1.4382397377617771e-11,1.5958218130381578e-22,1.2386803709270276e-06,2.9098727293470584e-24,2.064674348416437e-08,7.379435760558002e-19,7.1671648033077738e-14,1.821776719603801e-16,5.2784476874778055e-19,1.3311232649615374e-12,1.6019531671511331e-18,0.0057513596419869343,0.0022111876880806379,3.1182110987828666e-08,1.0756608255943694e-09,1.8957207159450637e-05,8.0153669778477149e-12,6.4393544927598606e-08,1.6929281115347843e-07,7.8495362420702197e-12,9.3892505943811858e-08,4.2706477493960407e-14
1.223587594525007e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32957494425826761,0.11290968239511553,0.021706805862844011,0.0,6.2877125240003092e-10,6.5269884405799676e-06,7.541161438588333e-06,1.464626591048536e-11,1.6343797615109572e-22,1.2497507498604417e-06,3.0124951824646441e-24,2.0794545343803277e-08,7.5399271176187917e-19,7.315744231555535e-14,1.8538595034800365e-16,5.3585555332804994e-19,1.3514331064580161e-12,1.6432606932912717e-18,0.0057512273801853817,0.0022219807746608924,3.1330000526771527e-08,1.0861719725922987e-09,1.9048917717748401e-05,8.0819575196628944e-12,6.4698087867086557e-08,1.692690302544369e-07,7.9095414485906832e-12,9.5469843733448483e-08,4.3454906370976255e-14
1.2297681498996474e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32956419597285591,0.11290973113805425,0.02170137416433664,0.0,6.4144884005351641e-10,6.63382476598556e-06,7.6152253986643554e-06,1.4913901922905026e-11,1.6736601640960958e-22,1.2608623233752251e-06,3.1182798586496854e-24,2.0942340310180725e-08,7.7032844253072723e-19,7.4664803805318128e-14,1.8863093232765337e-16,5.4394558477869947e-19,1.37191313130606e-12,1.6854648756417461e-18,0.0057510930335169345,0.0022327700844182127,3.147786013992009e-08,1.0967087819504993e-09,1.9140210621072205e-05,8.1485608301778011e-12,6.5001254044863969e-08,1.6924553700012062e-07,7.9697479438692968e-12,9.7061066324489229e-08,4.421219452828276e-14
1.235948705274288e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32955345385874185,0.11290978148753261,0.021695944179052688,0.0,6.5429946377037699e-10,6.7415699887249026e-06,7.6896377908731496e-06,1.5185344257165734e-11,1.713672348767059e-22,1.2720149926560813e-06,3.2273104243738399e-24,2.1090122503463455e-08,7.8695478263215827e-19,7.6193903542708913e-14,1.919127621089239e-16,5.5211524633100995e-19,1.3925633008484916e-12,1.7285816957026697e-18,0.0057509566918856319,0.0022435556190976143,3.1625689736727213e-08,1.1072710924684163e-09,1.923108950053969e-05,8.2151755364556206e-12,6.5303055676244755e-08,1.6922232581136428e-07,8.0301556246352445e-12,9.8666142687929525e-08,4.4978391948651454e-14
1.2421292606489286e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32954271782441991,0.11290983335762969,0.021690515906172991,0.0,6.6732422326466e-10,6.8502220593489366e-06,7.7643985141910043e-06,1.5460631993891359e-11,1.7544257010354333e-22,1.283208659059614e-06,3.3396723978948779e-24,2.1237886149765028e-08,8.0387578601161011e-19,7.7744912802957538e-14,1.9523158247061856e-16,5.6036492127875258e-19,1.4133835729030901e-12,1.7726273583666976e-18,0.0057508184414050492,0.0022543373804375234,3.1773489227107913e-08,1.1178587499330616e-09,1.9321558034382263e-05,8.281800354101247e-12,6.5603505135985939e-08,1.691993912632046e-07,8.0907643882411864e-12,1.0028504135708967e-07,4.5753548647771358e-14
1.2483098160235692e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32953198778197879,0.11290988666605553,0.021685089344881787,0.0,6.8052421682257792e-10,6.9597789067429768e-06,7.8395074671035432e-06,1.5739804452201235e-11,1.7959296638040753e-22,1.2944432241142151e-06,3.4554531820809692e-24,2.1385625580837207e-08,8.2109554649682896e-19,7.9318003101374378e-14,1.985875347817046e-16,5.6869499297890504e-19,1.4343739019371959e-12,1.8176182941218334e-18,0.0057506783645579528,0.0022651153701700052,3.1921258521422485e-08,1.1284716069137681e-09,1.9411619944112343e-05,8.3484340841444257e-12,6.5902614945286222e-08,1.691767280798103e-07,8.151574132643912e-12,1.0191773045863644e-07,4.6537714668749333e-14
1.2544903713982098e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32952126364695128,0.112909941333998,0.021679664494366632,0.0,6.9390054141642022e-10,7.0702384399697958e-06,7.9149645476243538e-06,1.6022901189864635e-11,1.8381937372238853e-22,1.305718589519951e-06,3.5747420976645048e-24,2.1533335233709641e-08,8.3861819800479016e-19,8.0913346198538439e-14,2.0198075902242051e-16,5.7710584485238379e-19,1.4555342392379052e-12,1.8635711612656918e-18,0.0057505365403492381,0.0022758895900209892,3.2068997530460574e-08,1.1391095226383694e-09,1.9501278990793851e-05,8.4150756113758216e-12,6.6200397759130933e-08,1.6915433112957687e-07,8.212584756395784e-12,1.0356417774282679e-07,4.7330940088435359e-14
1.2606709267728503e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32951054533817214,0.11290999728597639,0.021674241353818256,0.0,7.0745429281855182e-10,7.1815985500616386e-06,7.9907696533130529e-06,1.6309962003449214e-11,1.8812274785542524e-22,1.3170346571484341e-06,3.6976304169289944e-24,2.1681009650279641e-08,8.564479147488566e-19,8.2531114105545163e-14,2.0541139380551262e-16,5.8559786038479295e-19,1.4768645330778664e-12,1.9105028481312184e-18,0.0057503930444524056,0.0022866600417104808,3.2216706165417324e-08,1.1497723628525305e-09,1.9590538971415713e-05,8.4817239027207757e-12,6.6496866353977749e-08,1.6913219542038322e-07,8.2737961586284744e-12,1.0522435061297144e-07,4.8133275033229677e-14
1.266851482147491e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32949983277764017,0.11291005444970111,0.021668819922430492,0.0,7.2118656571430889e-10,7.2938571117613002e-06,8.0669226812928119e-06,1.660102692846348e-11,1.9250405020272285e-22,1.3283913290426922e-06,3.8242113978324655e-24,2.1828643476854008e-08,8.7458891144617827e-19,8.417147908917896e-14,2.0887957639757892e-16,5.9417142312718664e-19,1.4983647288766884e-12,1.9584304753239009e-18,0.0057502479493498938,0.0022974267269527601,3.236438433787926e-08,1.1604599995940154e-09,1.9679403715368552e-05,8.5483780037653581e-12,6.6792033615792034e-08,1.6911031609500432e-07,8.3352082390312735e-12,1.0689821615411705e-07,4.8944769668732975e-14
1.2730320375221315e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32948912589038792,0.11291011275593914,0.02166340019940011,0.0,7.3509845381395723e-10,7.407011985212392e-06,8.1434235282673359e-06,1.6896136239493338e-11,1.9696424787154767e-22,1.3397885074170265e-06,3.9545803185708906e-24,2.1976231463644923e-08,8.9304544352533274e-19,8.5834613677040536e-14,2.1238544274049903e-16,6.0282691669684711e-19,1.5200347693579746e-12,2.0073713979704599e-18,0.0057501013244674855,0.0023081896474565827,3.251203195981332e-08,1.1711723110712108e-09,1.9767877081023876e-05,8.6150370370497471e-12,6.7085912528427243e-08,1.6908868842667534e-07,8.3968208978442476e-12,1.0858574116094701e-07,4.9765474203099081e-14
