Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),COX(50),CHOX(53)
4.203391649020318e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33130910906362493,0.11320177304642416,0.022427824572961254,0.0,5.1829089980979618e-10,1.2934135432135502e-07,1.0808756587081165e-06,2.0688939820365699e-15,6.2586094822641652e-22,4.7271173837239494e-09,4.2774469912105892e-31,4.6647877997271463e-09,6.1025634010953005e-23,5.6220146996701001e-16,5.348164892283366e-18,2.3390008449202221e-20,7.4422696434289489e-12,5.7500957053775255e-23,0.005466886021273167,0.00078640285539879201,8.0916541759444171e-10,4.940875225982425e-06,1.3253522004523663e-09,5.7731173004266571e-14,1.2487178710949496e-09,2.1864354420082944e-07,6.5711896362380125e-10,1.6995973544705487e-09,4.0721853815360261e-14,8.8226444342124797e-13,7.5609919573064883e-16
4.206985167697345e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3313076816214468,0.11320100805343059,0.022427494780206655,0.0,5.2051098961081386e-10,1.2980477274632712e-07,1.0828396617812814e-06,2.0734535845727422e-15,6.2879815605135199e-22,4.7314503377432496e-09,4.2960254763485245e-31,4.6699748984287258e-09,6.1185847932441234e-23,5.643211482987235e-16,5.3647772428225769e-18,2.3457152998878014e-20,7.4647641966276345e-12,5.7697698918916444e-23,0.0054676490740295011,0.00078706047105452212,8.097502410566263e-10,4.9476678596097558e-06,1.3282845438596808e-09,5.7776128731704951e-14,1.2502629172726025e-09,2.1861264015879831e-07,6.5779266792762291e-10,1.7058960883618462e-09,4.0871274206421837e-14,8.8386390873000336e-13,7.5791821922210527e-16
4.2105786863743714e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33130625612778986,0.11320024499384754,0.022427164995141354,0.0,5.227388033064072e-10,1.3026944854740356e-07,1.0848050290612482e-06,2.078019826480775e-15,6.3174646887962318e-22,4.7357838645935587e-09,4.3146697846043977e-31,4.6751649726893236e-09,6.1346356508049308e-23,5.6644704966610062e-16,5.3814250528920335e-18,2.3524419038932079e-20,7.4873071752779152e-12,5.7894957098489832e-23,0.0054684101919848915,0.00078771806995567913,8.1033505624697106e-10,4.9544634804070487e-06,1.3312207155129025e-09,5.7821089990557618e-14,1.2518083833189793e-09,2.1858176120874889e-07,6.5846654916788343e-10,1.7122125764474708e-09,4.1021155012550012e-14,8.8546447915097781e-13,7.5974001246127264e-16
4.214172205051398e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33130483257780902,0.11319948386283415,0.02242683521776126,0.0,5.2497436113630781e-10,1.3073538394040681e-07,1.086771760267732e-06,2.0825927125395808e-15,6.3470591874715566e-22,4.7401179644137133e-09,4.3333800972881184e-31,4.6803580235204675e-09,6.1507160055739305e-23,5.6857918694550347e-16,5.3981083685810051e-18,2.3591806653570808e-20,7.5098986383823208e-12,5.8092732541431959e-23,0.0054691693799801457,0.00078837565211069391,8.1091986316741531e-10,4.9612620837536442e-06,1.3341607159752545e-09,5.7866058205458091e-14,1.2533542687122339e-09,2.1855090761041632e-07,6.5914060798555495e-10,1.7185468516485661e-09,4.1171497349613161e-14,8.8706615445608171e-13,7.6156459968042668e-16
4.2177657237284245e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33130341096667548,0.1131987246555657,0.022426505448062305,0.0,5.2721768338381243e-10,1.3120258114269798e-07,1.0887398551243215e-06,2.0871722475279635e-15,6.3767653780498145e-22,4.7444526373424125e-09,4.3521565961871973e-31,4.685554051927631e-09,6.1668258893652081e-23,5.7071757303205086e-16,5.4148272360392382e-18,2.3659315926980051e-20,7.5325386449426102e-12,5.8291026198032407e-23,0.005469926642840058,0.00078903321752796577,8.1150466181990035e-10,4.9680636650246289e-06,1.337104545814843e-09,5.7911033583778161e-14,1.2549005739715046e-09,2.1852007961862675e-07,6.598148450194134e-10,1.7248989469134489e-09,4.132230231096434e-14,8.8866893442042383e-13,7.6339201177195948e-16
4.221359242405451e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33130199128957388,0.11319796736723085,0.022426175686040418,0.0,5.2946879036901088e-10,1.3167104237293046e-07,1.0907093133578473e-06,2.0917584362246306e-15,6.4065835828820122e-22,4.7487878835182396e-09,4.3709994634933028e-31,4.6907530589111707e-09,6.1829653340079756e-23,5.7286222083671183e-16,5.4315817014681105e-18,2.3726946943328529e-20,7.5552272539597721e-12,5.848983901972423e-23,0.0054706819853759508,0.00078969076621586962,8.1208945220633995e-10,4.9748682195920129e-06,1.3400522057640084e-09,5.7956015838143587e-14,1.2564472998387121e-09,2.1848927748474776e-07,6.6048926090226284e-10,1.7312688952132882e-09,4.1473571010845203e-14,8.902728188217337e-13,7.6522223572743234e-16
4.2249527610824776e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33130057354170001,0.11319721199302948,0.022425845931691557,0.0,5.3172770244254541e-10,1.3214076985082207e-07,1.0926801346977996e-06,2.0963512834082116e-15,6.436514124859705e-22,4.7531237030796821e-09,4.3899088817338865e-31,4.6959550454672075e-09,6.1991343713439959e-23,5.7501314328360155e-16,5.4483718111110411e-18,2.3794699786771032e-20,7.577964524434e-12,5.8689171958889213e-23,0.0054714354123880267,0.00079034829818275872,8.1267423432860613e-10,4.9816757428258406e-06,1.3430036964889181e-09,5.80010049741181e-14,1.2579944468666654e-09,2.184585014576833e-07,6.6116385626208905e-10,1.7376567295380973e-09,4.1625304565667942e-14,8.9187780743988364e-13,7.6705527355982521e-16
4.228546279759504e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33129915771826068,0.11319645852817223,0.022425516185011679,0.0,5.3399443998509458e-10,1.3261176579713245e-07,1.0946523188762625e-06,2.1009507938572571e-15,6.4665573274044638e-22,4.757460096165133e-09,4.4088850337668572e-31,4.701160012587692e-09,6.2153330332273673e-23,5.7717035330975133e-16,5.4651976112529191e-18,2.3862574541448813e-20,7.600750515364641e-12,5.8889025968841967e-23,0.0054721869286655815,0.00079100581343696645,8.1325900818853172e-10,4.9884862300939952e-06,1.3459590186495021e-09,5.8046000997224229e-14,1.2595420156018735e-09,2.1842775178375307e-07,6.6183863172408775e-10,1.7440624828963466e-09,4.1777504089197374e-14,8.9348390005684966e-13,7.6889112775596264e-16
4.2357333171135566e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33129633182557217,0.1131949573073929,0.022424856714642713,0.0,5.3855147316496983e-10,1.3355757198374919e-07,1.0986007746912299e-06,2.1101698236655153e-15,6.5269830110347359e-22,4.7661346034611149e-09,4.4470382724600821e-31,4.7115788924669373e-09,6.2478193581204241e-23,5.8150368791888397e-16,5.4989564684011513e-18,2.399869012100175e-20,7.6464688945874305e-12,5.9290301019497829e-23,0.005473684248114544,0.00079232079384055796,8.1442853112853824e-10,5.0021160781929939e-06,1.3518811598966176e-09,5.8136013726621191e-14,1.2626384203411081e-09,2.1836633246646091e-07,6.6318872543823767e-10,1.756927878848159e-09,4.2083305509461412e-14,8.9669939642661879e-13,7.7257129414130727e-16
4.242920354467609e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33129351357339898,0.11319346366681506,0.022424197274901383,0.0,5.4314005360730142e-10,1.3450847872138984e-07,1.1025546787153898e-06,2.1194155638761103e-15,6.5878632336243662e-22,4.7748114065112845e-09,4.4854606496378265e-31,4.7220097063939405e-09,6.2804245637886162e-23,5.8586232844107546e-16,5.5328586440945635e-18,2.4135294354827705e-20,7.6923828636019242e-12,5.9693671818512152e-23,0.0054751739818008479,0.0007936357074928654,8.155980210403792e-10,5.0157577267853093e-06,1.3578186346936051e-09,5.8226054069988041e-14,1.2657365182740341e-09,2.1830502144770426e-07,6.6453954697433216e-10,1.7698653475362082e-09,4.2390984222122237e-14,8.9991930623218873e-13,7.7626275303281738e-16
4.2501073918216615e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33129070292382362,0.11319197756855225,0.02242353786575569,0.0,5.4776034554235293e-10,1.3546450381685862e-07,1.1065140289063839e-06,2.1286880527143543e-15,6.649200605401404e-22,4.7834905064190785e-09,4.5241536412384668e-31,4.732452462140056e-09,6.3131489055522588e-23,5.9024637888151696e-16,5.5669045102488502e-18,2.4272387915536469e-20,7.738492894362179e-12,6.0099146029237897e-23,0.0054766561676110768,0.0007949505544597509,8.1676747793757611e-10,5.0294111387294648e-06,1.3637714481509943e-09,5.8316122070709997e-14,1.2688363134890828e-09,2.1824382059751688e-07,6.6589110120007849e-10,1.7828751537512437e-09,4.2700549205817464e-14,9.0314362781117452e-13,7.7996552256359673e-16
4.257294429175714e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33128789983911977,0.11319049897490843,0.022422878487173788,0.0,5.5241251373208463e-10,1.3642566509499904e-07,1.1104788232662376e-06,2.1379873284041548e-15,6.710997746992415e-22,4.7921719042862773e-09,4.5631187290890991e-31,4.7429071674029909e-09,6.3459926389507357e-23,5.9465594347342855e-16,5.6010944395127756e-18,2.4409971475512935e-20,7.7847994587995661e-12,6.0506731331573825e-23,0.0054781308432414058,0.00079626533480672043,8.1793690183315488e-10,5.0430762768465103e-06,1.3697396053016935e-09,5.8406217771916179e-14,1.2719378099456005e-09,2.1818273174174513e-07,6.6724339292241139e-10,1.7959575626050347e-09,4.3012009465076893e-14,9.0637235953715977e-13,7.8367962082419903e-16
4.2644814665297664e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33128510428174934,0.11318902784837608,0.022422219139123994,0.0,5.5709672346752762e-10,1.3739198039844445e-07,1.1144490598405185e-06,2.1473134291680179e-15,6.7732572893337152e-22,4.8008556012130096e-09,4.6023574008907228e-31,4.7533738298072165e-09,6.3789560197416014e-23,5.9909112667669825e-16,5.6354288052634492e-18,2.4548045706923855e-20,7.8313030288199448e-12,6.0916435421893168e-23,0.0054795980461995958,0.00079758004859892696,8.1910629273964638e-10,5.0567531039205184e-06,1.3757231111010982e-09,5.8496341216477366e-14,1.2750410114760826e-09,2.1812175666288583e-07,6.6859642688862647e-10,1.8091128395264683e-09,4.3325374031388747e-14,9.0960549981899813e-13,7.8740506585343421e-16
4.271668503883819e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33128231621436216,0.11318756415163457,0.022421559821574774,0.0,5.6181314056762496e-10,1.3836346758742548e-07,1.1184247367176515e-06,2.1566663932270401e-15,6.835981873635014e-22,4.8095415982977682e-09,4.6418711502191206e-31,4.763852456904172e-09,6.4120393039002873e-23,6.0355203317715834e-16,5.6699079816036821e-18,2.4686611281723695e-20,7.8780040763008773e-12,6.1328266013017815e-23,0.0054810578138064026,0.00079889469590117401,8.2027565066908824e-10,5.0704415826989716e-06,1.3817219704270956e-09,5.8586492447003646e-14,1.2781459217865846e-09,2.1806089710076694e-07,6.6995020778662552e-10,1.8223412502586318e-09,4.364065196307539e-14,9.1284304710025911e-13,7.911418756404263e-16
4.2860425785919237e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3312767624010694,0.11318465889917298,0.022420241277852672,0.0,5.7134326278225162e-10,1.4032202915020984e-07,1.1263924039456193e-06,2.1754530641078493e-15,6.9628367845749923e-22,4.8269204973271382e-09,4.7217298852694392e-31,4.7848456350164445e-09,6.4785666073154635e-23,6.1255143594364557e-16,5.7393022660940821e-18,2.4965219148273532e-20,7.9720004909969749e-12,6.215833763143416e-23,0.0054839551913175629,0.00080152379129326534,8.2261426764254726e-10,5.0978533461774753e-06,1.393765768782817e-09,5.8766878435074806e-14,1.2843608829384021e-09,2.1793953127553614e-07,6.7266002883372658e-10,1.8490185376891064e-09,4.4276984289478551e-14,9.1933135660657751e-13,7.9864966119083961e-16
4.3004166533000285e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33127123810415626,0.11318178292266767,0.022418922855758257,0.0,5.8100421749992905e-10,1.4230149301190382e-07,1.1343818104943403e-06,2.1943476467868574e-15,7.0915838158655634e-22,4.8443086101295952e-09,4.8027070010205175e-31,4.8058867606904463e-09,6.5455766013704029e-23,6.2165499377620235e-16,5.8092803003024124e-18,2.5245800446738935e-20,8.0667924772366463e-12,6.2997008219211089e-23,0.0054868232706322302,0.00080415262149450422,8.2495275284017197e-10,5.1253112685401441e-06,1.4058710378418536e-09,5.8947376071724846e-14,1.2905827205252874e-09,2.178186473515157e-07,6.7537289239088426e-10,1.8759915570512862e-09,4.492107944527943e-14,9.2583727628232611e-13,8.0620312037133023e-16
4.3147907280081334e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33126574303148271,0.11317893593020129,0.022417604555044691,0.0,5.9079735031378512e-10,1.4430200267367992e-07,1.1423929425593842e-06,2.2133504469812434e-15,7.2222444694505715e-22,4.861705945434244e-09,4.8848146593883715e-31,4.8269758917079806e-09,6.6130713417470626e-23,6.3086355228887332e-16,5.8798451031239309e-18,2.5528360545613125e-20,8.1623838087367676e-12,6.3844340073307377e-23,0.0054896623436690058,0.00080678118701093063,8.2729110634104869e-10,5.1528150504769797e-06,1.4180378138371593e-09,5.9127985688256136e-14,1.2968114596572022e-09,2.1769825776560849e-07,6.7808883385650073e-10,1.9032624454009244e-09,4.5573010859444446e-14,9.3236079488108581e-13,8.1380239524845686e-16
4.329164802716238e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33126027689382553,0.11317611763276689,0.022416286375467536,0.0,6.0072401529098143e-10,1.4632370190462408e-07,1.1504257869703463e-06,2.2324617703848317e-15,7.3548404137070915e-22,4.8791125119441602e-09,4.9680651179326021e-31,4.8481130846826701e-09,6.6810528876436736e-23,6.4017796070158306e-16,5.9509997050018562e-18,2.581290481045938e-20,8.2587782584929314e-12,6.4700395755770703e-23,0.0054924726994361349,0.00080940948834317837,8.2962932821686534e-10,5.1803643921190742e-06,1.430266131761787e-09,5.9308707611613466e-14,1.3030471234352732e-09,2.1757837432340634e-07,6.8080788771075611e-10,1.9308333446272616e-09,4.6232852388835359e-14,9.3890190166965079e-13,8.2144762704305676e-16
4.343538877424343e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33125483940484857,0.11317332774423776,0.022414968316784703,0.0,6.1078557497173902e-10,1.4836673473680581e-07,1.1584803311732355e-06,2.2516819226678392e-15,7.4893934837658023e-22,4.8965283183364809e-09,5.0524707303072763e-31,4.8692983950613864e-09,6.7495233017809062e-23,6.4959907183282968e-16,6.0227471478885771e-18,2.6099438604062949e-20,8.3559795986901287e-12,6.5565238094089573e-23,0.005495254624061665,0.00081203752598654321,8.3196741853204657e-10,5.2079589930482747e-06,1.4425560253693684e-09,5.9489542164340314e-14,1.3092897329677122e-09,2.1745900821669174e-07,6.8353008752894992e-10,1.9587064013816566e-09,4.6900678317798332e-14,9.4546058641363542e-13,8.2913895611940693e-16
4.3722870268405536e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3312440492418488,0.11316783206361543,0.022412332561145297,0.0,6.3131887097355899e-10,1.5251737861865501e-07,1.1746544717185601e-06,2.2904499364334731e-15,7.7644591779118499e-22,4.9313876853477014e-09,5.2247973145120544e-31,4.9118135839916833e-09,6.8879390033149224e-23,6.6876483147850191e-16,6.168032781812539e-18,2.6678496215661128e-20,8.5528180345574883e-12,6.7321535377995722e-23,0.0055007343101729422,0.00081729281216150521,8.3664320470276064e-10,5.263282768406953e-06,1.4673206684529549e-09,5.9851550425705913e-14,1.3217958638171727e-09,2.1722186980955374e-07,6.8898405490740499e-10,2.0153675974656244e-09,4.826058264752626e-14,9.5863065124087886e-13,8.446604632094602e-16
4.3981603613151426e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33123443325918794,0.11316298029703713,0.022409960792147209,0.0,6.5027401977087665e-10,1.5632736916963024e-07,1.1892852975752924e-06,2.3257164095816695e-15,8.0189341510960814e-22,4.9627928025765514e-09,5.3839677827269573e-31,4.950242347945917e-09,7.0142058296661792e-23,6.8638756738172021e-16,6.300848119746346e-18,2.7206506002136073e-20,8.7327700149474491e-12,6.8932889031798724e-23,0.0055055716056560712,0.00082202167276479042,8.4085096282170051e-10,5.3132259282910916e-06,1.4898197493181813e-09,6.0177746197025033e-14,1.3330753074037072e-09,2.1701031483702749e-07,6.9390370348830656e-10,2.0674176828955129e-09,4.951255715365994e-14,9.7054373324353956e-13,8.5878886243355573e-16
4.424033695789732e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33122490577404734,0.11315821625408067,0.022407589411187031,0.0,6.6968780498902459e-10,1.6020873207801307e-07,1.203986261907292e-06,2.3613402409771188e-15,8.2800974562063364e-22,4.994227990794301e-09,5.5470775166572976e-31,4.988827821390069e-09,7.1420888303161043e-23,7.0436944692553852e-16,6.4356320929370557e-18,2.7741045151924918e-20,8.9153949388887422e-12,7.0573700722143916e-23,0.0055103211054917996,0.00082674968648173918,8.4505829536919793e-10,5.3633110320741825e-06,1.5125188037303458e-09,6.0504311696772951e-14,1.3443774936770627e-09,2.1680058380532812e-07,6.9883402713117935e-10,2.1204803536252557e-09,5.0791575892558152e-14,9.8251362999864829e-13,8.7306875931988409e-16
4.447319696816862e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33121640540520958,0.11315400232235259,0.022405455498995825,0.0,6.8755916494263477e-10,1.637636835938008e-07,1.2172770541904263e-06,2.3937087031829877e-15,8.5209731946644247e-22,5.0225454119497112e-09,5.6973067992614058e-31,5.0236889668675165e-09,7.2585754078459438e-23,7.2086442312241967e-16,6.5586358518258311e-18,2.8227738774342868e-20,9.0820608860283927e-12,7.2075928625822559e-23,0.0055145218868356488,0.00083100417697501395,8.4884453090851765e-10,5.4085075241895666e-06,1.5331190560629796e-09,6.0798538182882484e-14,1.3545689503388908e-09,2.1661342285857102e-07,7.032805819496077e-10,2.1691129985836247e-09,5.1966186289181802e-14,9.9333507769999534e-13,8.8605084689813731e-16
4.470605697843992e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33120797432334864,0.11314985705223977,0.022403321899084526,0.0,7.0581478196353741e-10,1.6737775472606014e-07,1.2306245804182472e-06,2.4263693675503882e-15,8.7674730366873677e-22,5.050887266878558e-09,5.8508439254278429e-31,5.0586774717200479e-09,7.3763898234547578e-23,7.3765818439840597e-16,6.6832622204575073e-18,2.8719769175413725e-20,9.2509257007255489e-12,7.3602598224760481e-23,0.0055186539482352734,0.00083525798561690401,8.5263042189311067e-10,5.45381626246036e-06,1.5538815122393114e-09,6.109306675446542e-14,1.3647788963359435e-09,2.164278054353366e-07,7.0773603138803055e-10,2.2185853856201748e-09,5.3163396011206891e-14,1.0042024813465817e-12,8.9915685061337167e-16
4.493891698871122e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3311996114220504,0.11314577933797462,0.022401188610514468,0.0,7.2446079233214744e-10,1.7105156743414163e-07,1.2440288086945414e-06,2.4593235326353051e-15,9.0196966583504148e-22,5.0792535914369834e-09,6.0077454158324488e-31,5.0937935246448756e-09,7.4955409911680513e-23,7.5475450096590315e-16,6.8095245892302936e-18,2.9217159071499125e-20,9.4220053686009953e-12,7.5153987483728188e-23,0.0055227183954637497,0.00083951111431028295,8.5641596833223634e-10,5.4992359494651461e-06,1.5748062656674649e-09,6.1387898593824327e-14,1.375007343704592e-09,2.1624375772431569e-07,7.1220048428895738e-10,2.2689068190123601e-09,5.4383538132745018e-14,1.0151158147822992e-12,9.1238733009254099e-16
4.517177699898252e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33119131561273341,0.11314176809158426,0.022399055632361536,0.0,7.4350339065694309e-10,1.7478574511887095e-07,1.2574897101923086e-06,2.4925724968129196e-15,9.2777449134307661e-22,5.1076444213076466e-09,6.1680684899776623e-31,5.1290373063892219e-09,7.6160378498248852e-23,7.7215716732846686e-16,6.9374364244625806e-18,2.9719931169285415e-20,9.5953158630612125e-12,7.6730376229827076e-23,0.0055267163164996217,0.00084376356492580924,8.6020117019511787e-10,5.5447652847276662e-06,1.5958934012719982e-09,6.1683034849523619e-14,1.3852542919704024e-09,2.1606130285546773e-07,7.1667404424622132e-10,2.3200866304767295e-09,5.5626948644630953e-14,1.0260750543267473e-12,9.2574283830996906e-16
4.5404637009253824e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3311830858243614,0.1131378222426032,0.02239692296371593,0.0,7.6294882984275875e-10,1.7858091256606023e-07,1.271007258996305e-06,2.5261175582749992e-15,9.5417198372792247e-22,5.1360597920003269e-09,6.3318710718371391e-31,5.1644089897646636e-09,7.7378893631595745e-23,7.8987000220057587e-16,7.0670112677902853e-18,3.0228108166950695e-20,9.7708731443168028e-12,7.8332046157708571e-23,0.0055306487818138263,0.0008480153393025596,8.6398602741233061e-10,5.5904029648285168e-06,1.6171429955055441e-09,6.1978476635958925e-14,1.3955197283636124e-09,2.158804610564345e-07,7.2115680975090456e-10,2.3721341783451675e-09,5.6893966448815928e-14,1.0370801786468038e-12,9.3922392149455515e-16
4.5637497019525125e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33117492100316115,0.11313394073779287,0.022394790603681922,0.0,7.8280342104711104e-10,1.8243769588953197e-07,1.2845814319520414e-06,2.559960015027345e-15,9.8117246504393677e-22,5.1644997388524794e-09,6.4992117955240541e-31,5.1999087396623195e-09,7.8611045198822982e-23,8.0789684842428362e-16,7.1982627355291653e-18,3.0741712755245807e-20,9.94869315840485e-12,7.9959280834781367e-23,0.0055345168446505949,0.00085226643924864328,8.6777053987710869e-10,5.636147683517956e-06,1.6385551163632888e-09,6.2274225033044373e-14,1.4058036280936404e-09,2.1570124980245377e-07,7.2564887434540889e-10,2.425058846732074e-09,5.8184933352047619e-14,1.0481311686335157e-12,9.5283111906053997e-16
4.5870357029796427e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33116682011234466,0.1131301225408638,0.022392658551377655,0.0,8.03073533631606e-10,1.8635672247396422e-07,1.2982122085185167e-06,2.5941011648872681e-15,1.0087863762188843e-21,5.1929642970297582e-09,6.6701500109885528e-31,5.2355367130682957e-09,7.9856923337595342e-23,8.2624157288487252e-16,7.3312045180216877e-18,3.1260767618534895e-20,1.012879183621356e-11,8.1612365706456518e-23,0.0055383215413049372,0.0008565168665418065,8.7155470744658624e-10,5.6819981318291301e-06,1.6601298233985828e-09,6.2570281085931286e-14,1.416105954628202e-09,2.1552368396255623e-07,7.301503267869527e-10,2.4788700446978899e-09,5.950019405921146e-14,1.0592280072821414e-12,9.6656496357703925e-16
4.610321704006773e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33115878213183508,0.1131263666322032,0.022390526805934868,0.0,8.2376559510223173e-10,1.9033862091731497e-07,1.3118995706265713e-06,2.6285423054811017e-15,1.0370242773837918e-21,5.2214535015265038e-09,6.8447457897311853e-31,5.2712930590799e-09,8.1116618436932692e-23,8.4490806642356568e-16,7.4658503789562182e-18,3.1785295435765703e-20,1.0311185092510733e-11,8.3291588101366113e-23,0.0055420638913952318,0.00086076662293002571,8.7533852994310793e-10,5.7279529981923824e-06,1.6818671677370064e-09,6.2866645804546217e-14,1.426426659892797e-09,2.1534777594026124e-07,7.3466125118805574e-10,2.5335772054047044e-09,6.084009616628845e-14,1.0703706795766954e-12,9.8042598068999688e-16
4.633607705033903e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33115080605799746,0.11312267200860608,0.02238839536649874,0.0,8.4488609104396244e-10,1.9438402097305985e-07,1.3256435025413096e-06,2.6632847342417486e-15,1.0658968481927048e-21,5.2499673871661863e-09,7.0230599305468409e-31,5.3071779189222227e-09,8.2390221137999435e-23,8.6390024374906712e-16,7.6022141546708765e-18,3.2315318881397512e-20,1.049588882497497e-11,8.4997237236618059e-23,0.0055457448981321373,0.00086501571013208726,8.7912200715547789e-10,5.7740109685499337e-06,1.703767192093909e-09,6.3163320163292732e-14,1.4367656845655952e-09,2.1517353581012955e-07,7.3918172716085835e-10,2.5891897852679896e-09,6.2204990152889448e-14,1.0815591723777502e-12,9.944146890301224e-16
4.656893706061033e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33114289090337373,0.11311903768301107,0.022386264232227605,0.0,8.6644156504545244e-10,1.9849355349207849e-07,1.3394439907299795e-06,2.6983297484062642e-15,1.0954148881226924e-21,5.2785059886018186e-09,7.2051539652940942e-31,5.3431914259653451e-09,8.3677822334885372e-23,8.8322204334666756e-16,7.7403097534343982e-18,3.2850860626264422e-20,1.0682918913230867e-11,8.6729604223051992e-23,0.0055493655485825679,0.00086926412983815652,8.8290513884004314e-10,5.8201707264713024e-06,1.7258299307961098e-09,6.3460305101161822e-14,1.4471229584592161e-09,2.1500097144876635e-07,7.4371182999215532e-10,2.6457172631015853e-09,6.3595229374049198e-14,1.0927934743149743e-12,1.0085316002579679e-15
4.680179707088163e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33113503569642194,0.11311546268424065,0.022384133402292797,0.0,8.8843861861750031e-10,2.0266785036435483e-07,1.3533010237342215e-06,2.7336786450134758e-15,1.1255893167644311e-21,5.307069340316327e-09,7.3910901646977584e-31,5.379333705741915e-09,8.4979513175383204e-23,9.0287742738608914e-16,7.8801511547123266e-18,3.3391943338394841e-20,1.0872291217887482e-11,8.8488982070533837e-23,0.0055529268139297341,0.00087351188371033407,8.8668792472188402e-10,5.8664309532694211e-06,1.7480554097982174e-09,6.3757601521261597e-14,1.4574984006878363e-09,2.1483008866171826e-07,7.4825163078741835e-10,2.703169139258697e-09,6.5011170052006706e-14,1.1040735756831559e-12,1.0227772190600282e-15
4.7034657081152933e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33112723948126016,0.11311194605674542,0.022382002875878396,0.0,9.1088391110209017e-10,2.0690754446037355e-07,1.3672145920474993e-06,2.7693327209016352e-15,1.1564311740923048e-21,5.3356574766228855e-09,7.5809315441769139e-31,5.4156048759653534e-09,8.6295385061757566e-23,9.2287038162706632e-16,8.0217524084133452e-18,3.3938589683773428e-20,1.1064021579580853e-11,9.0275665693254334e-23,0.0055564296497285842,0.00087775897338319942,8.904703644960763e-10,5.9127903281174386e-06,1.7704436467004595e-09,6.4055210289983361e-14,1.4678919198806497e-09,2.1466089130519944e-07,7.5280119658401776e-10,2.7615549347668935e-09,6.6453171267531789e-14,1.1153994683421072e-12,1.0371520429263698e-15
4.7267517091424235e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33111950131741352,0.1131084868603528,0.02237987265218103,0.0,9.3378415957461821e-10,2.1121326957233169e-07,1.3811846879967209e-06,2.8052932727061125e-15,1.1879516207214109e-21,5.3642704316652161e-09,7.7747418697023144e-31,5.4520050465484836e-09,8.7625529651508475e-23,9.432049153234826e-16,8.1651276341221213e-18,3.4490822327061601e-20,1.1258125818020198e-11,9.2089951915052751e-23,0.005559874996157471,0.0008820054004643449,8.9425245782865367e-10,5.959247528165612e-06,1.7929946507789234e-09,6.4353132237890563e-14,1.4783034147511718e-09,2.1449338140321947e-07,7.5736059053270194e-10,2.8208841904590692e-09,6.7921594950335424e-14,1.1267711456204552e-12,1.0516565622284706e-15
