Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CO2X(24),CHOX(53)
1.4682630854142883e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44298398907958952,0.10927264302499849,0.021839288444280746,1.6018601580897005e-06,0.00015789351745964269,0.00089610908802541917,0.0003713644454322512,4.8411094588525788e-06,5.1680809521715921e-15,0.0011415690406787913,6.124839995606521e-13,0.00036351535232489996,2.0917596095735838e-10,1.5664581815535502e-06,2.4395866403117446e-11,5.9671723067281728e-13,0.00010105506152171721,2.3829211951227422e-08,0.0078533805699561449,0.001326624332916483,0.00010619571422530712,1.422553448227342e-06,6.2022188491549392e-09,1.6176855700285749e-09,7.832039857939397e-13,1.425576046231656e-08,1.6605567085993796e-05,1.4053145700078397e-06,7.7379759871564661e-09,1.7628013564838531e-05,3.7653446692709648e-08,1.1508761355038689e-09,8.8385209814966506e-10,7.7092376728952392e-12
1.4724159453095855e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44298244803206838,0.10926825825747655,0.021836614113086489,1.616032769746956e-06,0.00015906391431973888,0.0008999230348861974,0.00037338165673249716,4.874610200668971e-06,5.2211846091224302e-15,0.0011441324856596938,6.1991092711650089e-13,0.00036363776612050844,2.1070390336166104e-10,1.5826587214865838e-06,2.4537236507907699e-11,6.0160607120752053e-13,0.00010153012304771729,2.4079944705141449e-08,0.007853064118579221,0.0013282562061340362,0.00010631990411362939,1.4259656179329294e-06,6.2153857675029402e-09,1.6212144610209483e-09,7.8495937558564707e-13,1.4286038340339959e-08,1.6621336045568771e-05,1.4113779538155808e-06,7.7935234757591517e-09,1.7704104272882109e-05,3.804982354043934e-08,1.1571237923461203e-09,8.8877720912613847e-10,7.7515813961833846e-12
1.4765688052048827e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44298091795570443,0.10926387315339178,0.021833940245584275,1.630283941395108e-06,0.00016023892462882716,0.00090374000064433213,0.00037540321462181003,4.9082213405141733e-06,5.2746700821880992e-15,0.001146692040372485,6.2740160352563688e-13,0.00036375903994277642,2.1223758144585772e-10,1.5989675685836719e-06,2.4678907127362958e-11,6.0651829146331811e-13,0.00010200533593836553,2.4332502377810335e-08,0.0078527470909760793,0.0013298777753602792,0.00010644391135726981,1.4293683214242824e-06,6.2285282750764799e-09,1.6247376138854243e-09,7.8671237190747617e-13,1.4316348884964696e-08,1.6637135294720512e-05,1.4174503936844237e-06,7.8492766438020955e-09,1.7780256551797062e-05,3.8449086830731722e-08,1.163384905866165e-09,8.9371071085791861e-10,7.7940394407404274e-12
1.48072166510018e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442979398814832,0.10925948769891113,0.021831266841005465,1.6446138035194217e-06,0.00016141854619951794,0.00090755997220717637,0.0003774291116253815,4.9419426633576287e-06,5.3285389718901563e-15,0.0011492477090329844,6.3495631759914877e-13,0.00036387918512142595,2.1377698916509721e-10,1.6153849702583196e-06,2.4820877570236566e-11,6.1145391353188057e-13,0.00010248069344704764,2.4586891769464733e-08,0.0078524295041641264,0.0013314890580597336,0.00010656773732894181,1.4327615482881021e-06,6.2416464032012687e-09,1.6282550351769009e-09,7.8846297908140603e-13,1.434669239309296e-08,1.6652964941115617e-05,1.4235318734423173e-06,7.9052353285950242e-09,1.7856470131705518e-05,3.8851247326911285e-08,1.1696594531292651e-09,8.9865253758129425e-10,7.8366118193015902e-12
1.484874524995477e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44297789057418829,0.10925510188060611,0.021828593898580641,1.6590224855405127e-06,0.00016260277678881415,0.00091138293660664789,0.000379459340278061,4.9757739529791508e-06,5.3827928810829344e-15,0.0011517994958726795,6.4257535768524098e-13,0.00036399821287911162,2.1532212039818362e-10,1.6319111719656129e-06,2.4963147149231106e-11,6.164129592934088e-13,0.00010295618884912757,2.4843119672815539e-08,0.0078521113747362908,0.0013330900717263639,0.00010669138339050523,1.4361452882877211e-06,6.2547401832719723e-09,1.6317667314729543e-09,7.9021120144112574e-13,1.4377069160943328e-08,1.6668825092320107e-05,1.4296223769488814e-06,7.9613993652244627e-09,1.7932744745310988e-05,3.9256315780423231e-08,1.175947411232049e-09,9.0360262345610313e-10,7.8792985447663395e-12
1.4890273848907743e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429763931989037,0.1092507156854427,0.021825921417539619,1.6735101158131803e-06,0.00016379161409835996,0.00091520888099833205,0.00038149389312438294,5.0097149919811466e-06,5.4374334149540495e-15,0.001154347405138389,6.5025901166052056e-13,0.00036411613433241796,2.1687296894797241e-10,1.648546417198148e-06,2.5105715180976881e-11,6.2139545041729965e-13,0.00010343181544197406,2.5101192872963083e-08,0.0078517927188715593,0.0013346808338832461,0.00010681485089307494,1.4395195313608498e-06,6.267809646750502e-09,1.6352727093733581e-09,7.9195704333175135e-13,1.4407479484061901e-08,1.668471585580166e-05,1.4357218880953114e-06,8.0177685865400857e-09,1.8009080127879639e-05,3.9664302930689442e-08,1.1822487573024302e-09,9.0856090256760852e-10,7.9220996301983791e-12
1.497333104681369e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44297343090683777,0.10924194211431808,0.021820577836524389,1.7027227291966891e-06,0.00016618309940946862,0.00092286965899371408,0.00038557594162466949,5.0779254427216474e-06,5.5478807891510717e-15,0.0011594316080097884,6.6582131037522134e-13,0.00036434870226776788,2.199917928316726e-10,1.6821450023733875e-06,2.5391743888753327e-11,6.3143085437974106e-13,0.000104383435499616,2.5622902265455949e-08,0.0078511538905379433,0.0013378316739036432,0.00010706125557259625,1.4462394873440982e-06,6.2938757501032943e-09,1.6422675364945003e-09,7.9544160314210483e-13,1.4468401974988278e-08,1.6716589648988531e-05,1.4479478690298145e-06,8.1311219035326693e-09,1.8161932153672773e-05,4.0489076218199496e-08,1.194891522014934e-09,9.1850177647925498e-10,8.0080449340333114e-12
1.504808252492904e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44297080166139013,0.10923404448842292,0.021815770183801445,1.7292853500562806e-06,0.00016835116699092897,0.00092977442440852424,0.00038926449942315621,5.1396879866572039e-06,5.6486218333601628e-15,0.0011639941721972597,6.8005123673630593e-13,0.00036455433923315503,2.2281822383917481e-10,1.7127590602859645e-06,2.5650183658255974e-11,6.4054311418012731e-13,0.00010524027543453766,2.6098819542862492e-08,0.0078505772988112961,0.0013406325461345274,0.00010728242245050026,1.4522548708257739e-06,6.3172523973112335e-09,1.648543390637286e-09,7.9856960958435654e-13,1.4523349927361768e-08,1.6745381833026565e-05,1.4589818970385929e-06,8.233839898299007e-09,1.8299704202742558e-05,4.1241461606523577e-08,1.2063155682972075e-09,9.274759211472684e-10,8.0857869529566899e-12
1.5122834003044392e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44296820709434143,0.10922614545580533,0.021810964013950468,1.7561057105944532e-06,0.00017053412209790987,0.00093668865080087736,0.00039296695210699916,5.2018026850789759e-06,5.7506406120999183e-15,0.0011685442397573313,6.9449496668845532e-13,0.00036475655991286563,2.2566307914477287e-10,1.7437301159101983e-06,2.5909579964155761e-11,6.4973166439272763e-13,0.00010609743719656561,2.6580820746416597e-08,0.0078499992351782275,0.0013434004772884664,0.00010750303132973169,1.4582393356224728e-06,6.3405507509320127e-09,1.6548008207831273e-09,8.016899713836867e-13,1.4578411165514932e-08,1.6774274867923844e-05,1.4700448607089348e-06,8.3372199911252746e-09,1.8437669141281907e-05,4.2003470027232844e-08,1.2177826373282555e-09,9.3647558357214185e-10,8.1638997087543721e-12
1.5197585481159744e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44296564701528113,0.10921824495346073,0.02180615932245417,1.7831845206955973e-06,0.0001727319493572541,0.00094361226761825647,0.00039668325654942558,5.2642682291337376e-06,5.8539465712551466e-15,0.0011730818359686596,7.0915416094268532e-13,0.00036495542543148673,2.285263199118484e-10,1.7750595178319237e-06,2.6169928960224855e-11,6.589966238592427e-13,0.00010695488249475576,2.7068945159832455e-08,0.0078494197803157927,0.0013461355705695166,0.00010772308971510068,1.4641928291957546e-06,6.3637709966410773e-09,1.6610398661635875e-09,8.048027142684327e-13,1.4633587390138802e-08,1.6803269377173232e-05,1.4811366672228256e-06,8.4412611280238698e-09,1.8575825515598727e-05,4.2775163659199057e-08,1.2292925968604143e-09,9.4550037687274498e-10,8.2423832834455453e-12
1.5272336959275096e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44296312123719189,0.10921034292179664,0.021801356104788651,1.8105224789728261e-06,0.00017494463283429675,0.00095054520553726572,0.00040041336972725962,5.3270832985578665e-06,5.9585491812416954e-15,0.0011776069862452162,7.2403047457858699e-13,0.00036515099587648155,2.3140790653738277e-10,1.8067485937425813e-06,2.6431226839740697e-11,6.6833810926186475e-13,0.00010781257327093977,2.756323197984554e-08,0.0078488390113059109,0.0013488379294614827,0.00010794260500671118,1.4701153007382686e-06,6.3869133206773738e-09,1.6672605662070077e-09,8.0790786407175365e-13,1.4688880295690303e-08,1.6832365983414318e-05,1.4922572240858183e-06,8.5459622325197625e-09,1.8714171897452511e-05,4.3556604543856513e-08,1.2408453149799035e-09,9.5454991352410848e-10,8.3212377607134289e-12
1.5347088437390447e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44296062957629662,0.10920243930447947,0.021796554356423772,1.8381202727507832e-06,0.00017717215603746714,0.00095748739644782512,0.00040415724872132765,5.3902465618964542e-06,6.0644579370146525e-15,0.0011821197161305452,7.3912555688661207e-13,0.00036534333031552354,2.3430779865914122e-10,1.8387986503773844e-06,2.6693469835072897e-11,6.7775623513598262e-13,0.00010867047170006441,2.8063720314574367e-08,0.0078482570017936772,0.0013515076577219642,0.00010816158450176884,1.4760067011506738e-06,6.409977909811614e-09,1.6734629605303616e-09,8.1100544672810051e-13,1.4744291570578789e-08,1.6861565308475321e-05,1.5034064391251737e-06,8.6513222058728493e-09,1.8852706883722806e-05,4.434785458260748e-08,1.2524406601078595e-09,9.6362380538964583e-10,8.4004632258906487e-12
1.5421839915505799e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44295817185191061,0.10919453404828806,0.021791754072823515,1.8659785780494074e-06,0.00017941450192287135,0.00096443877343758175,0.00040791485071684311,5.4537566767201112e-06,6.1716823580762867e-15,0.0011866200512921426,7.5444105121177897e-13,0.00036553248681354012,2.3722595516282362e-10,1.8712109734564568e-06,2.695665421727063e-11,6.8725111388290367e-13,0.00010952854019049874,2.8570449181898179e-08,0.0078476738221385737,0.0013541448593764659,0.00010838003539634735,1.4818669830192454e-06,6.4329649513152172e-09,1.6796470889313124e-09,8.1409548826975169e-13,1.4799822897349774e-08,1.6890867973414797e-05,1.5145842204880255e-06,8.7573399272956543e-09,1.8991429096082398e-05,4.5148975534252868e-08,1.2640785010013503e-09,9.7272166375321899e-10,8.4800597659446236e-12
1.549659139362115e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44295574788630176,0.10918662710297392,0.021786955249446363,1.8940980595686188e-06,0.00018167165289885608,0.00097139927077653245,0.00041168613300377274,5.5176122898395176e-06,6.280231988483745e-15,0.0011911080175159531,7.6997859479877526e-13,0.0003657185224494786,2.4016233418916374e-10,1.9039868276288157e-06,2.7220776295649492e-11,6.9682285578258821e-13,0.00011038674138431158,2.9083457507849833e-08,0.0078470895395590656,0.0013567496387125759,0.00010859796478711557,1.4876961005928163e-06,6.4558746329302395e-09,1.6858129913804047e-09,8.171780148237823e-13,1.485547595286584e-08,1.6920274598563049e-05,1.5257904766395768e-06,8.8640142541766429e-09,1.9130337180674845e-05,4.596002901244686e-08,1.2757587067540486e-09,9.8184309935114252e-10,8.5600274694649254e-12
1.5571342871736502e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44295335750455728,0.10917871842112774,0.021782157881745631,1.922479370673936e-06,0.00018394359083055383,0.0009783688239018548,0.00041547105297718242,5.5818120375177184e-06,6.3901163968565112e-15,0.0011955836407009954,7.8573981863848929e-13,0.00036590149333278892,2.4311689314096922e-10,1.9371274564192471e-06,2.7485832417376969e-11,7.0647156900639258e-13,0.00011124503815751881,2.9602784125024301e-08,0.0078465042182706123,0.0013593221002742074,0.00010881537967302541,1.4934940097606461e-06,6.4787071428397962e-09,1.6919607080134388e-09,8.2025305260878478e-13,1.4911252408483202e-08,1.6949785803563319e-05,1.5370251163612753e-06,8.9713440222989333e-09,1.9269429807796499e-05,4.6781076483176556e-08,1.2874811467970609e-09,9.909877224036668e-10,8.6403664266481487e-12
1.5646094349851853e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44295100053445535,0.10917080795805204,0.021777361965169863,1.9511231533830095e-06,0.00018623029704440943,0.0009853473694029437,0.00041926956813756661,5.6463545456801586e-06,6.501345176383632e-15,0.0012000469468540903,8.0172634731595085e-13,0.00036608145461963727,2.4608958869012575e-10,1.9706340821779786e-06,2.7751818967057588e-11,7.1619735962982041e-13,0.00011210339362030175,3.0128467771002294e-08,0.0078459179196176763,0.0013618623488558977,0.00010903228695696142,1.4992606680312939e-06,6.50146266963898e-09,1.6980902791240284e-09,8.2332062793153811e-13,1.4967153930225681e-08,1.6979402207412755e-05,1.5482880487489981e-06,9.0793280460522881e-09,1.9408705671582893e-05,4.7612179262265273e-08,1.2992456908998456e-09,1.0001551426462193e-09,8.7210767292820785e-12
1.5720845827967205e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44294867680634403,0.10916289567163941,0.021772567495163157,1.9800300383530556e-06,0.00018853175233268785,0.00099233484500664462,0.00042308163609115784,5.7112384301225304e-06,6.6139279448306909e-15,0.0012044979620847189,8.1793979885968885e-13,0.00036625846052885193,2.4908037678456017e-10,2.0045079060331191e-06,2.8018732366318533e-11,7.2600033164527937e-13,0.00011296177111719715,3.0660547086789084e-08,0.0078453307021999156,0.0013643704894971736,0.00010924869344735604,1.5049960345105044e-06,6.5241414023068295e-09,1.704201745156285e-09,8.2638076718427503e-13,1.502318217895674e-08,1.7009124428503209e-05,1.5595791832112729e-06,9.1879651186524643e-09,1.954816348969928e-05,4.8453398512899849e-08,1.311052209170683e-09,1.0093449693606863e-09,8.8021584707329784e-12
1.5795597306082556e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44294638615302406,0.10915498152225613,0.021767774467165584,2.0092006448691828e-06,0.00019084793695796337,0.00099933118956268782,0.00042690721455022044,5.7764622967164036e-06,6.7278743445465669e-15,0.0012089367125999782,8.3438178459250442e-13,0.00036643256435760842,2.5208921265515201e-10,2.0387501078458321e-06,2.8286569073395875e-11,7.3588058697483838e-13,0.00011382013422725971,3.1199060615268017e-08,0.0078447426219928427,0.0013668466274769783,0.00010946460585976914,1.5107000698799285e-06,6.5467435301788078e-09,1.7102951466976686e-09,8.2943349684166037e-13,1.5079338810547186e-08,1.7038953084661663e-05,1.5708984294674914e-06,9.2972540123567486e-09,1.9687802003035441e-05,4.9304795243181638e-08,1.3229005720573023e-09,1.0185568114061799e-09,8.8836117459303766e-12
1.5870348784197908e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44294412840963848,0.10914706547263119,0.021762982876613466,2.038635580833611e-06,0.00019317883065759009,0.0010063363430293133,0.00043074626133332529,5.8420247416126666e-06,6.8431940424699447e-15,0.0012133632246996559,8.5105390898367191e-13,0.00036660381849685559,2.5511605082260142e-10,2.0733618461682061e-06,2.8555325582721027e-11,7.4583822548298529e-13,0.00011467844676419767,3.1744046799669106e-08,0.0078441537324631834,0.0013692908683081539,0.00010968003081843208,1.5163727363773155e-06,6.569269242919538e-09,1.7163705244720209e-09,8.3247884345754898e-13,1.5135625476040299e-08,1.7068888793190558e-05,1.5822456975461246e-06,9.4071934786702743e-09,1.9827619975404543e-05,5.0166430303701094e-08,1.3347906503477268e-09,1.0277902772494667e-09,8.9654366513499037e-12
1.594510026231326e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429419034135661,0.10913914748775007,0.021758192718939813,2.0683354427557709e-06,0.00019552441264815361,0.0010133502464590887,0.00043459873436560995,5.9079243514427616e-06,6.9598967301356012e-15,0.0012177775247714123,8.6795776950257128e-13,0.00036677227444648736,2.581608451042623e-10,2.1083442582038173e-06,2.8824998424507669e-11,7.5587334498938364e-13,0.00011553667277648121,3.2295543982052517e-08,0.0078435640846791395,0.0013717033177319878,0.0001098949748577592,1.5220139977753005e-06,6.5917187304967315e-09,1.722427919332718e-09,8.3551683366254945e-13,1.5192043821815809e-08,1.7098932170907777e-05,1.5936208977829595e-06,9.5177822485614375e-09,1.9967616193246117e-05,5.1038364385135671e-08,1.3467223151705627e-09,1.0370449749955075e-09,9.0476332850006154e-12
1.601985174042861e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44293971100432039,0.10913122753475366,0.021753403989574628,2.0983008157432888e-06,0.00019788466162990392,0.0010203728419849183,0.00043846459167901981,5.9741597035177654e-06,7.0779921236804772e-15,0.0012221796392860656,8.8509495647375554e-13,0.00036693798283026331,2.6122354862092903e-10,2.1436984597709342e-06,2.909558416433949e-11,7.6598604128162276e-13,0.00011639477654742562,3.2853590401806681e-08,0.0078429737274157869,0.0013740840817128162,0.00011010944442382756,1.5276238193608105e-06,6.614092183155606e-09,1.7284673722559703e-09,8.3854749416128462e-13,1.5248595489749321e-08,1.712908383418641e-05,1.6050239408193554e-06,9.62901903267453e-09,2.010778946533301e-05,5.1920658015871295e-08,1.3586954379953996e-09,1.0463205124175472e-09,9.130201746409975e-12
1.6094603218543963e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44293755102345311,0.10912330558284125,0.021748616683945284,2.1285322734938233e-06,0.00020025955579116957,0.0010274040728062328,0.00044234379141253548,6.0407293660252827e-06,7.197489963849497e-15,0.0012265695947929864,9.0246705293345428e-13,0.00036710099341048439,2.6430411380357923e-10,2.1794255452683291e-06,2.9367079402759047e-11,7.7617640812796351e-13,0.00011725272259524846,3.3418224194160823e-08,0.0078423827072558148,0.0013764332664326887,0.00011032344587582242,1.5332021679165825e-06,6.6363897913933578e-09,1.7344889243343092e-09,8.4157085172918543e-13,1.5305282117369088e-08,1.7159344398994294e-05,1.616454737600483e-06,9.7409025215304208e-09,2.0248138622482294e-05,5.2813371559646911e-08,1.3707098906336163e-09,1.0556164969867337e-09,9.2131421366050387e-12
1.6169354696659314e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429354233144619,0.10911538160317823,0.021743830797476878,2.1590303782877827e-06,0.0002026490728127532,0.001034443883175368,0.00044623629181238266,6.1076318982242165e-06,7.3184000160012072e-15,0.001230947417915595,9.2007563448751944e-13,0.00036726135510242578,2.6740249240007939e-10,2.2155265876436749e-06,2.9639480774857772e-11,7.8644453729007295e-13,0.00011811047567310238,3.3989483388712564e-08,0.0078417910686858876,0.0013787509782860843,0.00011053698548745409,1.53874901170087e-06,6.6586117459349257e-09,1.7404926167701907e-09,8.4458693321033372e-13,1.5362105338012603e-08,1.7189714480933246e-05,1.6279131993735901e-06,9.8534313857379926e-09,2.0388662517270057e-05,5.3716565213221891e-08,1.3827655452385189e-09,1.0649325359019081e-09,9.2964545580997379e-12
1.6244106174774666e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44293332772270244,0.10910745556880777,0.021739046325592579,2.1897956809818757e-06,0.00020505318987230775,0.0010414922183841172,0.00045014205123222799,6.1748658506373783e-06,7.4407320701131575e-15,0.0012353131353469537,9.3792226917081037e-13,0.00036741911598853216,2.705186354818527e-10,2.2520026383644861e-06,2.9912784949867176e-11,7.9679051853575111e-13,0.0001189680007690833,3.4567405907969538e-08,0.0078411988541887204,0.0013810373238746928,0.00011075006944834549,1.5442643204273503e-06,6.6807582377092933e-09,1.7464784908697089e-09,8.4759576551505649e-13,1.5419066780978673e-08,1.722019469527813e-05,1.639399237686282e-06,9.9666042762039697e-09,2.0529360023749971e-05,5.4630299004066426e-08,1.3948622743054743e-09,1.0742682361190434e-09,9.3801391148806096e-12
1.6318857652890017e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429312640953042,0.10909952745456671,0.021734263263713981,2.2208287210035252e-06,0.00020747188364869453,0.0010485490247504666,0.0004540610281333591,6.2424297652419906e-06,7.5644959407871093e-15,0.0012396667738454677,9.5600851730802793e-13,0.00036757432333237852,2.7365249345050442e-10,2.2888547273915799e-06,3.0186988630751403e-11,8.0721443965164105e-13,0.0001198252631062149,3.5152029565905249e-08,0.0078406061043311184,0.0013832924100022461,0.00011096270386538741,1.5497480652479843e-06,6.7028294578255818e-09,1.7524465880365222e-09,8.5059737561668882e-13,1.5476168071676245e-08,1.725078565701558e-05,1.650912764384804e-06,1.0080419824328191e-08,2.0670230037175683e-05,5.5554632788074893e-08,1.4069999506727222e-09,1.0836232043800711e-09,9.4641959123861032e-12
1.639360913100537e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44292923228109043,0.10909159723700473,0.021729481607261441,2.2521300263461111e-06,0.00020990513032632246,0.0010556142496055019,0.00045799318108485042,6.3103221756580616e-06,7.6897014672539989e-15,0.0012440083602306775,9.7433593137599655e-13,0.00036772702359240037,2.7680401604440741e-10,2.3260838631550228e-06,3.0462088553801479e-11,8.1771638645592814e-13,0.00012068222814241018,3.5743392066529809e-08,0.0078400128578481505,0.0013855163436694081,0.0001111748947640668,1.5552002187337009e-06,6.7248255975504912e-09,1.7583969497658786e-09,8.5359179054966328e-13,1.5533410831774098e-08,1.7281487980882505e-05,1.6624536916123233e-06,1.0194876642211093e-08,2.0811271473726888e-05,5.6489626247301352e-08,1.4191784475213862e-09,1.0929970472419037e-09,9.5486250574934015e-12
1.646836060912072e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44292723213050211,0.10908366489430779,0.021724701351654451,2.2837001135650541e-06,0.00021235290559946796,0.0010626878412804879,0.00046193846876371438,6.3785416073346778e-06,7.8163585133787316e-15,0.0012483379213791479,9.9290605586739666e-13,0.00036787726243539711,2.7997315234525534e-10,2.3636910325325343e-06,3.0738081488231252e-11,8.2829644281102044e-13,0.00012153886157040987,3.6341531002474449e-08,0.0078394191517236027,0.0013877092320687208,0.0001113866480897699,1.5606207548545695e-06,6.7467468482864833e-09,1.7643296176387269e-09,8.5657903740752008e-13,1.5590796679346438e-08,1.7312302281404375e-05,1.6740219318072421e-06,1.0309973322860687e-08,2.0952483270239031e-05,5.7435338887717819e-08,1.4313976383753123e-09,1.1023893711052451e-09,9.6334266585057583e-12
1.6543112087236072e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44292526349552441,0.10907573040622451,0.021719922492311972,2.3155394877747178e-06,0.00021481518467657618,0.0010697697490941191,0.00046589684995503868,6.447086577734195e-06,7.944476967664742e-15,0.0012526554842204553,1.0117204271559514e-12,0.00036802508474981276,2.8315985078457501e-10,2.4016772008303198e-06,3.1014964235775052e-11,8.3895469063621193e-13,0.00012239512931769885,3.6946483853589893e-08,0.007838825021266909,0.0013898711825796012,0.00011159796970905368,1.566009648964009e-06,6.7685934015493717e-09,1.7702446333160505e-09,8.5955914333956336e-13,1.5648327229014039e-08,1.734322917293318e-05,1.6856173977015115e-06,1.0425708440382483e-08,2.1093864383936646e-05,5.8391830036995113e-08,1.4436573971018968e-09,1.1117997822426557e-09,9.7186008251296079e-12
1.6617863565351424e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44292332622961739,0.10906779375399614,0.021715145024652747,2.3476486426461331e-06,0.00021729194228454446,0.0010768599233399339,0.00046986828355210993,6.5159555965143686e-06,8.0740667432583825e-15,0.0012569610757332626,1.0307805733630644e-12,0.00036817053465879648,2.8636405915020145e-10,2.4400433117662887e-06,3.1292733630287371e-11,8.4969120992032405e-13,0.00012325099754640094,3.7558287985559515e-08,0.0078382305001866732,0.0013920023027633943,0.00011180886541089255,1.5713668777805759e-06,6.7903654489473132e-09,1.7761420385333052e-09,8.6253213554914126e-13,1.5706004092087579e-08,1.737426926968519e-05,1.6972400023189446e-06,1.054208055018364e-08,2.1235413792170192e-05,5.9359158842305537e-08,1.4559575979120446e-09,1.1212278868267809e-09,9.8041476684602554e-12
1.6692615043466775e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44292142018764957,0.10905985492028961,0.021710368944095698,2.3800280604055304e-06,0.00021978315267298559,0.0010839583152738976,0.00047385272855652384,6.5851471657084268e-06,8.2051377779531192e-15,0.0012612547229414886,1.0500880142259195e-12,0.00036831365553304782,2.8958572459271861e-10,2.478790287455646e-06,3.1571386537344493e-11,8.6050607873432747e-13,0.00012410643265315223,3.8176980648525977e-08,0.0078376356206609887,0.0013941027003584823,0.00011201934090790331,1.576692419368133e-06,6.8120631821608165e-09,1.7820218750948952e-09,8.6549804129218496e-13,1.5763828876707515e-08,1.7405423185778405e-05,1.7088896589735501e-06,1.0659088189176447e-08,2.1377130492156416e-05,6.0337384268147585e-08,1.4682981153596418e-09,1.1306732909585499e-09,9.8900673009719705e-12
1.6767366521582127e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429195452258346,0.10905191388913348,0.021705594246060222,2.4126782118336876e-06,0.00022228878961847275,0.0010910648771021434,0.00047785014407828298,6.6546597799030844e-06,8.3377000341935165e-15,0.0012655364529105644,1.0696442609670323e-12,0.00036845449000344927,2.928247936318659e-10,2.5179190283988158e-06,3.1850919853848469e-11,8.7139937324393852e-13,0.00012496140126895381,3.8802598975731521e-08,0.0078370404134046508,0.0013961724832754411,0.00011222940183753934,1.5819862531213822e-06,6.8336867929217671e-09,1.7878841848688962e-09,8.6845688787368625e-13,1.5821803187977967e-08,1.7436691535269793e-05,1.7205662812678827e-06,1.0776729875962912e-08,2.1519013500722128e-05,6.132656509419336e-08,1.4806788243424217e-09,1.1401356006945192e-09,9.9763598364927348e-12
1.6842117999697478e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44291770120167095,0.10904397064585708,0.021700820925966556,2.4455995562660569e-06,0.00022480882642876682,0.0010981795619688776,0.00048186048933588022,6.7244919264145442e-06,8.47176349907907e-15,0.0012698062927437789,1.0894508161652632e-12,0.00036859307997349008,2.9608121216290699e-10,2.5574304134716656e-06,3.2131330507633041e-11,8.8237116772219201e-13,0.00012581587025900433,3.943517998217255e-08,0.0078364449077334038,0.0013982117595922499,0.00011243905376326108,1.5872483597489647e-06,6.8552364729937823e-09,1.793729009781885e-09,8.7140870264606664e-13,1.5879928628103773e-08,1.7468074932192286e-05,1.7322697830913856e-06,1.0895004111036847e-08,2.1661061854051352e-05,6.232675991315697e-08,1.4930996001019519e-09,1.1496144220742819e-09,1.0063025390187617e-11
1.691686947781283e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44291588797388393,0.10903602517703202,0.02169604897923608,2.4787925415937009e-06,0.00022734323594702339,0.0011053023239444338,0.00048588372365637153,6.7946420854624743e-06,8.607338184367849e-15,0.0012740642695787121,1.1095091736282921e-12,0.00036872946663148393,2.9935492546296572e-10,2.5973252999180106e-06,3.2412615457072307e-11,8.9342153456198636e-13,0.00012666980672251254,4.0074760563268098e-08,0.0078358491316253796,0.0014002206375495585,0.00011264830217568914,1.5924787212533168e-06,6.8767124141540565e-09,1.7995563918137684e-09,8.7435351300840519e-13,1.5938206796525752e-08,1.7499573990591422e-05,1.7440000786187508e-06,1.1013909376982885e-08,2.1803274607435842e-05,6.3338027128685057e-08,1.5055603182226731e-09,1.1591093611480673e-09,1.0150064078552974e-11
