Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),CHOX(53),CO2X(24),OH(D)X(68),CH4OX(63),acetyl(44),CHO2X(213),C2H4X(215),C2H6X(52),C2H4X(70),S(216),HOCO(73),CHO3(123),CHO2(74)
4.613680013383718e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43522625948187454,0.07261322908124741,0.005629067653590841,0.00010915057573932351,0.005158814187250189,0.07177980637577697,0.028914534123600184,3.544536402802542e-05,3.808048582209385e-10,0.0017545470061552267,4.627496589134591e-11,0.0005587390258949409,2.792350759267125e-09,4.859080455981255e-06,2.937964477979234e-09,1.4303447906654265e-10,1.1044572765071013e-05,2.7133359816496506e-05,0.005127356924471368,1.521939414321888e-06,0.0006072250013717218,9.631890740312169e-09,2.4570961506224933e-09,2.3443504794374255e-09,8.428396255850852e-10,4.880227038418347e-05,0.00980885423615524,7.1202970161147e-05,2.2765183411247813e-07,0.001412576185454274,5.3439562827135745e-09,4.2939298489250633e-05,4.385107921847075e-06,8.804403320939401e-08,2.2732806635510205e-09,3.7270795322490643e-10,3.3577781443812914e-11,5.2922027127277386e-11,1.2695234757446693e-10,7.731580974491756e-14,3.045086989502723e-06,9.610472748525987e-08,7.525170363762142e-12,1.1372635703814006e-18,4.649763668773914e-12,1.0317540405065283e-15,2.596648489842985e-13
4.624025746494925e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4351884374680175,0.07254620375881664,0.005611801007437562,0.00010916659499035879,0.0051595069198671056,0.07192258909999917,0.028948344002993877,3.5384280606788516e-05,3.827204265441222e-10,0.0017530404020468136,4.622916140020085e-11,0.000558994555835289,2.7920048690644495e-09,4.837151697937495e-06,2.9427436305234357e-09,1.4310805596086172e-10,1.101177435447887e-05,2.7176918957314103e-05,0.005122179615505957,1.5111879960230947e-06,0.000607748872844387,9.57417717228686e-09,2.4474558327873985e-09,2.3423346374279014e-09,8.478322862370569e-10,4.904520437492975e-05,0.009848328965651102,7.12786780630315e-05,2.276626061106852e-07,0.001415264476391086,5.338903503315735e-09,4.300823279980085e-05,4.37348086800214e-06,8.813932352058294e-08,2.2778590358853283e-09,3.7241772884106574e-10,3.347515813322912e-11,5.267861450325432e-11,1.2699165390627972e-10,7.694094236358644e-14,3.049751163418643e-06,9.593077039435432e-08,7.536596061381222e-12,1.1392564976942357e-18,4.652572486592239e-12,1.0288410754483595e-15,2.5982172859546673e-13
4.634371479606131e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.435150579119107,0.07247924180131984,0.005594590040425405,0.00010918249045278743,0.005160193668175968,0.07206524260532064,0.028982048607550916,3.53233111074419e-05,3.846394234056152e-10,0.0017515352790291837,4.618344052832128e-11,0.0005592496518715217,2.7916609079232005e-09,4.815371644860836e-06,2.94751292692258e-09,1.4318087140338976e-10,1.0979127140089917e-05,2.722039621372175e-05,0.00511700716886852,1.500531749819405e-06,0.0006082715257893394,9.516911346289434e-09,2.4378547823666547e-09,2.3403218112517175e-09,8.528394277736649e-10,4.928860221219863e-05,0.009887839263511172,7.135411080187892e-05,2.2767308983294502e-07,0.001417949616574417,5.3338555863754364e-09,4.3077037524646775e-05,4.361882461551777e-06,8.823426806679493e-08,2.2824291919705964e-09,3.7212936498035456e-10,3.337300895517041e-11,5.243685833322951e-11,1.2703035129092563e-10,7.656833791899338e-14,3.054404962824517e-06,9.575714293948723e-08,7.547996323181044e-12,1.1412452338605097e-18,4.655373040367617e-12,1.0259401763428044e-15,2.599781465977026e-13
4.644717212717338e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43511268469911063,0.07241234314729685,0.005577434567970855,0.00010919826303361017,0.0051608744676659764,0.07220776698544815,0.029015648271837287,3.526245522972991e-05,3.865618342566127e-10,0.0017500316339058256,4.613780287853864e-11,0.000559504315327472,2.791318864310226e-09,4.7937388314739805e-06,2.9522723856053655e-09,1.432529285381567e-10,1.0946630054584963e-05,2.7263791729421593e-05,0.005111839583370908,1.4899696526751375e-06,0.0006087929641098028,9.460088979101338e-09,2.428292832989023e-09,2.3383119981693763e-09,8.578610280382059e-10,4.95324623034733e-05,0.00992738486208478,7.142926927842704e-05,2.2768328704368667e-07,0.0014206316086698872,5.328812525363113e-09,4.314571289120385e-05,4.3503126569924455e-06,8.832886797804505e-08,2.28699113572924e-09,3.71842844933488e-10,3.3271330590693615e-11,5.219674233087907e-11,1.270684425257704e-10,7.619798007953319e-14,3.059048407025746e-06,9.558384432529837e-08,7.559371196497867e-12,1.143229786702131e-18,4.658165370999585e-12,1.0230512684848951e-15,2.601341052757298e-13
4.655062945828544e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4350747544711541,0.07234550773535299,0.005560334406088909,0.00010921391363195197,0.005161549353546434,0.0723501623341978,0.029049143329477625,3.5201712675132664e-05,3.8848764455300455e-10,0.001748529463503211,4.6092248056932856e-11,0.0005597585475199874,2.7909787267812125e-09,4.7722518107020085e-06,2.9570220250115996e-09,1.433242304987817e-10,1.0914282041931206e-05,2.730710564776346e-05,0.0051066768578074614,1.479500694558016e-06,0.0006093131916906064,9.403705836596396e-09,2.418769819028828e-09,2.336305195451654e-09,8.628970647607616e-10,4.977678305658045e-05,0.009966965494581616,7.150415439102038e-05,2.276931994942174e-07,0.0014233104553499577,5.323774313798914e-09,4.321425912632995e-05,4.338771408637936e-06,8.842312438136468e-08,2.2915448711943277e-09,3.7155815216817014e-10,3.3170119755754844e-11,5.195825041214343e-11,1.2710593039728836e-10,7.582985265246296e-14,3.0636815152925626e-06,9.541087376068099e-08,7.570720728582247e-12,1.1452101640308005e-18,4.66094951909472e-12,1.0201742778973224e-15,2.602896068979058e-13
4.665408678939751e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4350367886975207,0.07227873550415906,0.005543289371391399,0.00010922944313914258,0.005162218360749581,0.07249242874549372,0.029082534113156245,3.514108314684597e-05,3.9041683975568354e-10,0.0017470287646705047,4.604677567279377e-11,0.0005600123497589871,2.790640483979645e-09,4.750909153424782e-06,2.9617618635916488e-09,1.4339478040848875e-10,1.0882082057230172e-05,2.735033811174702e-05,0.005101518990955071,1.4691238782496262e-06,0.0006098322123983173,9.34775773309066e-09,2.4092855756021067e-09,2.3343014003792906e-09,8.679475155593025e-10,5.0021562879723654e-05,0.010006580895071395,7.157876703561078e-05,2.2770282892284983e-07,0.0014259861592938589,5.318740945251861e-09,4.3282676456328815e-05,4.327258670622625e-06,8.8517038400802e-08,2.2960904025084064e-09,3.71275270326978e-10,3.3069373200738836e-11,5.172136669247044e-11,1.2714281768109346e-10,7.546393958257683e-14,3.068304306860181e-06,9.523823045872955e-08,7.582044966599385e-12,1.1471863736479308e-18,4.663725524969322e-12,1.0173091313210861e-15,2.6044465371637195e-13
4.675754412050957e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43499878763965294,0.07221202639245113,0.005526299281085318,0.00010924485243879628,0.005162881523933419,0.07263456631336646,0.029115820954617972,3.508056634976162e-05,3.923494053308524e-10,0.0017455295342792808,4.6001385338583004e-11,0.0005602657233475175,2.7903041246357786e-09,4.729709448232758e-06,2.9664919198058976e-09,1.434645813801233e-10,1.0850029066567925e-05,2.7393489264023905e-05,0.005096365981573244,1.4588382191554227e-06,0.0006103500300813698,9.292240530686813e-09,2.3998399385627906e-09,2.3323006102426753e-09,8.730123579407944e-10,5.026680018151705e-05,0.01004623079848346,7.165310810575827e-05,2.277121770550291e-07,0.0014286587231875161,5.3137124133390465e-09,4.335096510695339e-05,4.315774396904721e-06,8.861061115742257e-08,2.300627733922348e-09,3.709941832251998e-10,3.296908770999537e-11,5.148607548409671e-11,1.271791071419703e-10,7.510022495082174e-14,3.0729168009289565e-06,9.506591363668867e-08,7.593343957629493e-12,1.1491584233445686e-18,4.666493428652078e-12,1.014455756206274e-15,2.6059924796720177e-13
4.6861001451621635e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4349607515581517,0.07214538033903024,0.0055093639529711445,0.00010926014240689049,0.0051635388774844875,0.07277657513195132,0.02914900418466919,3.50201619904479e-05,3.942853267503276e-10,0.0017440317692232372,4.595607666989644e-11,0.0005605186695818053,2.78996963756562e-09,4.7086513011861285e-06,2.97121221212419e-09,1.4353363651616763e-10,1.0818122046867576e-05,2.743655924689984e-05,0.0050912178284041685,1.4486427451238904e-06,0.0006108666485701934,9.237150138653947e-09,2.390432744498899e-09,2.3303028223415447e-09,8.780915693022939e-10,5.051249337101794e-05,0.010085914940606377,7.172717849263125e-05,2.2772124560345747e-07,0.001431328149723475,5.308688711724808e-09,4.3419125303409215e-05,4.3043185412694495e-06,8.870384376930974e-08,2.3051568697941894e-09,3.707148748488258e-10,3.2869260101382815e-11,5.125236129336577e-11,1.272148015339049e-10,7.473869297304945e-14,3.077519016664524e-06,9.489392251590204e-08,7.604617748668145e-12,1.1511263209013216e-18,4.6692532698866526e-12,1.011614080702974e-15,2.607533918705461e-13
4.69644587827337e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4349226807127776,0.07207879728276238,0.005492483205441173,0.00010927531391184332,0.005164190455520616,0.07291845529548696,0.029182084133178826,3.495986977713045e-05,3.9622458949183946e-10,0.001742535466417921,4.591084928542723e-11,0.000560771189751314,2.7896370116699383e-09,4.6877333355772686e-06,2.975922759025316e-09,1.4360194890875793e-10,1.0786359985743978e-05,2.7479548202336755e-05,0.005086074530172781,1.438536496258463e-06,0.0006113820716773399,9.182482512773408e-09,2.3810638307287837e-09,2.3283080339846782e-09,8.831851269320335e-10,5.075864085775952e-05,0.01012563305808748,7.180097908500792e-05,2.2773003626821797e-07,0.0014339944416008293,5.303669834119957e-09,4.348715727035772e-05,4.292891057332233e-06,8.879673735156548e-08,2.309677814587997e-09,3.704373293523542e-10,3.276988722581842e-11,5.102020881808369e-11,1.2724990360011628e-10,7.437932799857305e-14,3.0821109731979507e-06,9.472225632176286e-08,7.615866386626624e-12,1.1530900740882802e-18,4.672005088134309e-12,1.0087840336523117e-15,2.6090708763077923e-13
4.706791611384576e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43488457536245123,0.07201227716257813,0.005475656857477845,0.00010929036781459075,0.00516483629189363,0.07306020689831381,0.029215061129079373,3.489968941967349e-05,3.981671790393309e-10,0.0017410406228004524,4.586570280692952e-11,0.0005610232851387933,2.7893062359332773e-09,4.666954191696446e-06,2.9806235789964535e-09,1.436695216397009e-10,1.0754741881360791e-05,2.752245627195478e-05,0.005080936085586825,1.428518524750422e-06,0.0006118963031976094,9.128233654770231e-09,2.3717330352973826e-09,2.3263162424896123e-09,8.882930080105144e-10,5.100524105178309e-05,0.010165384888432398,7.187451076927625e-05,2.2773855073689615e-07,0.001436657601525145,5.298655774280992e-09,4.3555061231919416e-05,4.281491898541816e-06,8.888929301631113e-08,2.3141905728727285e-09,3.7016153105700063e-10,3.267096596683597e-11,5.078960294491042e-11,1.2728441607308708e-10,7.402211450910644e-14,3.0866926896258795e-06,9.455091428366516e-08,7.627089918332257e-12,1.1550496906649486e-18,4.674748922576438e-12,1.0059655445776301e-15,2.6106033743664035e-13
4.717137344495783e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4348464357652538,0.0719458199174726,0.005458884728652086,0.00010930530496866222,0.005165476420192045,0.07320183003487266,0.029247935500367955,3.4839620629561154e-05,4.0011308088325224e-10,0.0017395472353292597,4.5820636859182475e-11,0.0005612749570203364,2.7889772994229902e-09,4.646312526600737e-06,2.985314690532674e-09,1.437363577804903e-10,1.0723266742289361e-05,2.756528359703431e-05,0.005075802493336927,1.4185878946826755e-06,0.0006124093469081753,9.074399611617972e-09,2.3624401969725128e-09,2.3243274451823516e-09,8.934151896115776e-10,5.125229236366989e-05,0.010205170170004522,7.194777442943651e-05,2.2774679068470143e-07,0.0014393176322083949,5.293646526009351e-09,4.3622837411677196e-05,4.270121018183355e-06,8.898151187268852e-08,2.3186951493211324e-09,3.6988746444826234e-10,3.257249324014919e-11,5.0560528746787574e-11,1.2731834167459554e-10,7.366703711705335e-14,3.0912641850106683e-06,9.437989563495523e-08,7.638288390528751e-12,1.1570051783801737e-18,4.6774848121171256e-12,1.003158543675765e-15,2.6121314346137713e-13
4.727483077606989e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4348082621784274,0.0718794254865052,0.005442166639121635,0.00010932012622025586,0.0051661108737437,0.07334332479970293,0.029280707574107327,3.477966311987926e-05,4.0206228052085384e-10,0.0017380553009838102,4.577565106995512e-11,0.0005615262066654283,2.7886501912882843e-09,4.625807013886135e-06,2.9899961121364008e-09,1.4380246039232428e-10,1.0691933587370352e-05,2.7608030318518042e-05,0.0050706737520966605,1.408743681894832e-06,0.0006129212065687065,9.02097647510084e-09,2.353185155241185e-09,2.322341639397088e-09,8.985516487034843e-10,5.149979320457277e-05,0.010244988642024519,7.202077094709938e-05,2.2775475777458498e-07,0.0014419745363688796,5.28864208315064e-09,4.369048603267949e-05,4.2587783693814905e-06,8.907339502686051e-08,2.323191548708577e-09,3.6961511417473955e-10,3.2474465993223463e-11,5.0332971480401295e-11,1.2735168311574612e-10,7.331408056503306e-14,3.0958254783805282e-06,9.420919961288439e-08,7.649461849876527e-12,1.158956544972077e-18,4.6802127953856314e-12,1.000362961808499e-15,2.613655078628837e-13
4.736794237407075e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4347738771010858,0.07181972415440692,0.0054271664139736555,0.00010933336694360508,0.005166677057369184,0.07347056040843766,0.029310115245633532,3.472579627007544e-05,4.038193678274784e-10,0.0017367138000156943,4.5735232089917714e-11,0.0005617519713777923,2.788357348325212e-09,4.607467379605915e-06,2.9942011219852544e-09,1.4386132809751524e-10,1.0663854341632464e-05,2.7646433567997503e-05,0.005066062031483666,1.3999570226305007e-06,0.0006133808709937626,8.97324378269903e-09,2.3448878016831445e-09,2.3205569697447416e-09,9.03186650020892e-10,5.172292699599691e-05,0.010280853429831621,7.208624013289118e-05,2.2776169622660207e-07,0.0014443630791880723,5.284142188154262e-09,4.375126091276689e-05,4.24859408457126e-06,8.915580375207392e-08,2.3272313207989135e-09,3.69371453836087e-10,3.238661985851771e-11,5.012945487802981e-11,1.2738119318782704e-10,7.299822047912702e-14,3.099921935390047e-06,9.405584841149514e-08,7.65949661580184e-12,1.1607092577312086e-18,4.682661252172161e-12,9.9785664478893e-16,2.615022600076155e-13
4.745174281227152e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4347429073235626,0.07176603637864572,0.005413703404423953,0.00010934520440890559,0.0051671827352738325,0.0735849836750721,0.029336511725688783,3.467739280385014e-05,4.0540301152161273e-10,0.0017355074516329917,4.569891004503063e-11,0.0005619548688310827,2.7880950419960924e-09,4.591054313253868e-06,2.9979789440607465e-09,1.4391380497223686e-10,1.0638680099528801e-05,2.7680940852421392e-05,0.005061914840749598,1.3921077019238625e-06,0.0006137937537995199,8.930563952400562e-09,2.337446152953288e-09,2.3189528353982234e-09,9.073680090630838e-10,5.192405667305924e-05,0.010313154388754018,7.21449785279165e-05,2.277677539969862e-07,0.0014465106059838907,5.280095602755574e-09,4.380587025191474e-05,4.2394477190110584e-06,8.922974054127349e-08,2.3308614590276987e-09,3.6915332859254434e-10,3.230786295857137e-11,4.9947321726126203e-11,1.274073511839131e-10,7.271539566559452e-14,3.103601705873405e-06,9.391805478459929e-08,7.668510642761936e-12,1.1622838551319412e-18,4.684859437318134e-12,9.95608779390523e-16,2.616250338583588e-13
4.75355432504723e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43471191570008,0.07171238970709631,0.005400275532206739,0.00010935696731149095,0.005167684748393518,0.07369932288542616,0.02936284166679128,3.462906184373411e-05,4.069887931356175e-10,0.0017343020513431646,4.5662639939938454e-11,0.00056215749149082,2.787833916234825e-09,4.574728271188456e-06,3.0017504414909502e-09,1.4396580598784062e-10,1.0613597301678382e-05,2.7715395502329032e-05,0.00505777083034892,1.3843134739900495e-06,0.0006142058663780766,8.888146912497895e-09,2.330029019511313e-09,2.3173506590748445e-09,9.115586942750517e-10,5.212547846312231e-05,0.010345476663063739,7.220354321045744e-05,2.2777363566246742e-07,0.0014486560863217455,5.276052159386745e-09,4.3860396294613224e-05,4.230319792318289e-06,8.930345903328524e-08,2.3344862411086264e-09,3.6893630266386974e-10,3.2229393012372354e-11,4.9766158208938344e-11,1.2743313069797301e-10,7.243393562535324e-14,3.107274816536234e-06,9.378047148942024e-08,7.677508341484144e-12,1.1638557623867627e-18,4.687052502954321e-12,9.933682852283947e-16,2.6174752174726063e-13
4.761934368867307e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43468090236573836,0.07165878410749522,0.0053868827028665115,0.00010936865608730448,0.005168183113950651,0.07381357808992532,0.029389105240965496,3.458080324024811e-05,4.08576704976469e-10,0.0017330975975802655,4.562642158241489e-11,0.0005623598400191938,2.787573965428032e-09,4.558488579298475e-06,3.0055156241207124e-09,1.4401733275147008e-10,1.0588605445786761e-05,2.7749797591982923e-05,0.005053629999544249,1.3765738694813236e-06,0.0006146172106943811,8.845990669295897e-09,2.322636317419691e-09,2.3157504393724163e-09,9.15758693218614e-10,5.232719152304149e-05,0.010377820115816186,7.22619346444593e-05,2.277793420837711e-07,0.0014507995216581024,5.272011854858732e-09,4.39148391583863e-05,4.221210279286321e-06,8.937695981025232e-08,2.3381056697720136e-09,3.687203681954464e-10,3.215120845683717e-11,4.9585956833362765e-11,1.274585331504317e-10,7.215383249375954e-14,3.1109412774259007e-06,9.364309812790113e-08,7.686489736607113e-12,1.1654249835871296e-18,4.689240469092763e-12,9.911351268002615e-16,2.6186972479222435e-13
4.770314412687384e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4346498674552777,0.07160521954760624,0.005373524822197152,0.00010938027116927501,0.005168677849060424,0.07392774933903482,0.029415302619835854,3.453261684456819e-05,4.101667393546255e-10,0.0017318940887869074,4.5590254781454785e-11,0.0005625619150756499,2.787315183995784e-09,4.542334570165202e-06,3.0092745017970748e-09,1.4406838686587117e-10,1.056370403372076e-05,2.7784147195503985e-05,0.0050494923475909795,1.368888423780874e-06,0.0006150277887060822,8.804093247190138e-09,2.3152679630434655e-09,2.31415217489176e-09,9.199679934122104e-10,5.252919500997827e-05,0.010410184610434562,7.232015329283585e-05,2.2778487411657076e-07,0.0014529409134520148,5.267974686000138e-09,4.396919896053377e-05,4.212119154645208e-06,8.94502434530377e-08,2.3417197477900856e-09,3.685055173986582e-10,3.2073307741748185e-11,4.9406710180639936e-11,1.2748355995718076e-10,7.187507845897312e-14,3.114601098575329e-06,9.350593430357824e-08,7.695454852734247e-12,1.1669915228197584e-18,4.691423355631937e-12,9.889092688739841e-16,2.619916441048102e-13
4.7786944565074616e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4346188111030788,0.07155169599522049,0.005360201796241345,0.00010939181298734144,0.0051691689707316696,0.07404183668325907,0.029441433974627187,3.4484502508519886e-05,4.117588885841238e-10,0.0017306915234141817,4.55541393472627e-11,0.0005627637173169045,2.787057566391307e-09,4.5262655829885815e-06,3.013027084369099e-09,1.4411896992939838e-10,1.0538892571463912e-05,2.7818444386872207e-05,0.005045357873737325,1.3612566769479446e-06,0.0006154376023635674,8.762452688524693e-09,2.3079238730490056e-09,2.3125558642366114e-09,9.241865823312614e-10,5.2731488081410155e-05,0.010442570010709622,7.237819961747608e-05,2.2779023261152695e-07,0.0014550802631651046,5.2639406496569485e-09,4.402347581813234e-05,4.2030463930627e-06,8.952331054122483e-08,2.3453284779767283e-09,3.682917425506239e-10,3.199568932961572e-11,4.9228410905532e-11,1.2750821252958877e-10,7.159766576216549e-14,3.1182542900030496e-06,9.336897962156543e-08,7.704403714433805e-12,1.1685553841665993e-18,4.693601182357584e-12,9.866906764848119e-16,2.6211328079028045e-13
4.787074500327539e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43458773344316254,0.07149821341815638,0.005346913531290002,0.00010940328196847673,0.005169656495867714,0.07415584017314117,0.029467499476165133,3.4436460084572417e-05,4.133531449826759e-10,0.001729489899921572,4.551807509124187e-11,0.0005629652473969647,2.7868011071006808e-09,4.510280963514617e-06,3.016773381687695e-09,1.4416908353602118e-10,1.0514170569072717e-05,2.7852689239927207e-05,0.005041226577224334,1.3536781736614683e-06,0.000615846653610003,8.721067053465842e-09,2.300603964402763e-09,2.3109615060135366e-09,9.284144474084781e-10,5.2934069895139825e-05,0.010474976180799431,7.243607407925454e-05,2.277954184143249e-07,0.0014572175722615288,5.259909742692255e-09,4.407766984803676e-05,4.19399196914524e-06,8.959616165311899e-08,2.3489318631875216e-09,3.6807903599400813e-10,3.1918351695542136e-11,4.905105173551394e-11,1.2753249227451303e-10,7.132158669847129e-14,3.12190086171324e-06,9.32322336885386e-08,7.713336346239026e-12,1.1701165717048167e-18,4.695773968943505e-12,9.84479314932668e-16,2.6223463594764183e-13
4.795454544147616e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43455663460919125,0.07144477178425938,0.005333659933881695,0.0001094146785367124,0.005170140441267228,0.0742697598592625,0.029493499294876567,3.438848942583298e-05,4.1494950087176435e-10,0.0017282892167768747,4.548206182598299e-11,0.0005631665059671414,2.7865458006425303e-09,4.494380063963175e-06,3.0205134036054576e-09,1.4421872927533064e-10,1.0489537540633274e-05,2.7886881828368915e-05,0.005037098457285918,1.3461524631652178e-06,0.0006162549443813772,8.679934419661e-09,2.2933081543700937e-09,2.309369098831856e-09,9.326515760342696e-10,5.313693960930698e-05,0.010507402985229081,7.24937771380134e-05,2.2780043236571332e-07,0.0014593528422079604,5.255881961986109e-09,4.4131781166880715e-05,4.18495585743895e-06,8.966879736574734e-08,2.3525299063188347e-09,3.6786739013531434e-10,3.1841293327088534e-11,4.887462546997195e-11,1.2755640059431103e-10,7.104683361423986e-14,3.125540823695767e-06,9.309569611272206e-08,7.72225277264821e-12,1.1716750895067752e-18,4.697941734952391e-12,9.822751497794405e-16,2.6235571066969543e-13
4.8038345879676935e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4345255147344678,0.07139137106140225,0.0053204409108020745,0.00010942600311316216,0.005170620823625065,0.0743835957922421,0.02951943360079003,3.434059038604101e-05,4.165479485767363e-10,0.001727089472456113,4.5446099365253405e-11,0.0005633674936760695,2.786291641567729e-09,4.478562242956808e-06,3.0242471599765076e-09,1.4426790873254564e-10,1.0464993004218309e-05,2.7921022225758393e-05,0.00503297351314887,1.338679099216591e-06,0.0006166624766065381,8.639052882052737e-09,2.286036360514032e-09,2.307778641303553e-09,9.368979555571672e-10,5.334009638239899e-05,0.010539850288890443,7.255130925256059e-05,2.2780527530154292e-07,0.0014614860744735672,5.251857304435285e-09,4.418580989107771e-05,4.175938032430615e-06,8.974121825485811e-08,2.3561226103070637e-09,3.6765679744432454e-10,3.176451272414181e-11,4.869912497941099e-11,1.2757993888685e-10,7.077339890575906e-14,3.1291741859262304e-06,9.29593665038737e-08,7.731153018124783e-12,1.1732309416400122e-18,4.700104499836633e-12,9.800781468463168e-16,2.6247650604308243e-13
4.812214631787771e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4344943739519371,0.07133801121748469,0.005307256369083301,0.00010943725611604552,0.005171097659533098,0.07449734802273628,0.029545302563536126,3.429276281956275e-05,4.1814848042689804e-10,0.001725890665443457,4.541018752398618e-11,0.000563568211169722,2.7860386244591364e-09,4.462826865450157e-06,3.0279746606563123e-09,1.443166234885195e-10,1.0440536481844607e-05,2.795511050551813e-05,0.005028851744032891,1.3312576400337828e-06,0.0006170692522072326,8.598420552961563e-09,2.278788500694023e-09,2.306190132043181e-09,9.411535732840327e-10,5.3543539373257706e-05,0.010572317957041891,7.260867088070421e-05,2.2780994805280279e-07,0.001463617270529986,5.247835766952918e-09,4.4239756136822386e-05,4.1669384685486496e-06,8.981342489492357e-08,2.3597099781296526e-09,3.674472504552709e-10,3.168800839878176e-11,4.852454320466631e-11,1.2760310854551803e-10,7.050127502399492e-14,3.132800958366003e-06,9.282324447326991e-08,7.740037107097498e-12,1.1747841321672186e-18,4.702262282939076e-12,9.778882722111504e-16,2.625970231483208e-13
4.820594675607848e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4344632123941851,0.07128469222043352,0.00529410621600347,0.00010944843796071136,0.0051715709654810375,0.07461101660143811,0.02957110635234798,3.424500658138553e-05,4.197510887556085e-10,0.0017246927942311458,4.5374326118269577e-11,0.0005637686590914282,2.785786743931275e-09,4.4471733026603396e-06,3.031695915501529e-09,1.4436487511974658e-10,1.041616749943117e-05,2.7989146740932694e-05,0.005024733149150615,1.3238876482448072e-06,0.0006174752730981455,8.558035561699453e-09,2.2715644930647835e-09,2.3046035696678035e-09,9.454184164804083e-10,5.37472677410905e-05,0.010604805855308014,7.266586247922935e-05,2.2781445144565707e-07,0.0014657464318512947,5.243817346468389e-09,4.429362002009141e-05,4.157957140164074e-06,8.988541785914093e-08,2.3632920128044356e-09,3.6723874176469873e-10,3.161177887515261e-11,4.835087315613158e-11,1.2762591095923794e-10,7.023045447182774e-14,3.1364211509622756e-06,9.268732963369156e-08,7.748905063960475e-12,1.176334665146228e-18,4.704415103493833e-12,9.75705492205812e-16,2.627172630598524e-13
4.8289747194279254e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4344320301934407,0.07123141403820242,0.005280990359086047,0.00010945954905966101,0.005172040757857247,0.07472460157907702,0.029596845136061735,3.419732152711244e-05,4.21355765900371e-10,0.001723495857319405,4.5338514965336354e-11,0.0005639688380818895,2.7855359946300376e-09,4.431600931998024e-06,3.035410934369863e-09,1.4441266519836893e-10,1.0391885586757709e-05,2.8023131005149873e-05,0.005020617727707637,1.3165686908358044e-06,0.0006178805411869416,8.517896054082636e-09,2.2643642560751824e-09,2.3030189527969204e-09,9.49692472371156e-10,5.395128064548528e-05,0.010637313849679324,7.27228845038604e-05,2.2781878630148388e-07,0.0014678735599139964,5.239802039927295e-09,4.4347401656644014e-05,4.148994021591459e-06,8.995719771942887e-08,2.3668687173867878e-09,3.670312640290378e-10,3.153582268933607e-11,4.8178107912994644e-11,1.2764834751247554e-10,6.996092979561813e-14,3.1400347736480965e-06,9.255162159941108e-08,7.757756913073189e-12,1.1778825446299956e-18,4.706562980627126e-12,9.735297734136e-16,2.628372268461004e-13
4.837354763248003e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43440082748157405,0.0711781766387721,0.005267908706099287,0.00010947058982257122,0.005172507052949556,0.07483810300641816,0.029622519083116878,3.414970751295693e-05,4.229625042029254e-10,0.0017222998532163722,4.530275388355349e-11,0.0005641687487791947,2.7852863712324612e-09,4.416109136999384e-06,3.0391197271198836e-09,1.4445999529218264e-10,1.0367690277423878e-05,2.805706337118078e-05,0.005016505478902527,1.3093003391015114e-06,0.0006182850583743013,8.478000192880974e-09,2.2571877084668717e-09,2.301436280052347e-09,9.539757281405967e-10,5.415557724641383e-05,0.010669841806511962,7.277973740933314e-05,2.278229534369109e-07,0.001469998656196994,5.235789844290836e-09,4.440110116202342e-05,4.14004908708987e-06,9.002876504643088e-08,2.3704400949718536e-09,3.6682480996821693e-10,3.1460138389222175e-11,4.8006240622473126e-11,1.2767041958524827e-10,6.969269359589191e-14,3.1436418363424063e-06,9.241611998617765e-08,7.766592678760752e-12,1.1794277746665627e-18,4.708705933357948e-12,9.713610826667637e-16,2.6295691556949263e-13
