Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),C2H4X(215),C2H4X(70),CHO2X(213)
3.7035577404309835e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43846790332039587,0.07875937418594064,0.007388014014943058,0.0,0.0051519077769262385,0.058554825113730516,0.025682131093828543,4.142193178057507e-05,2.2881164178378568e-10,0.0018960152431184477,5.091090507549642e-11,0.0005339264512913465,2.8404230523955243e-09,7.677583828940262e-06,2.4937449115873934e-09,1.3424622248747744e-10,1.476683737013066e-05,2.3068523859855594e-05,0.005602674074508303,3.0661018867514855e-06,0.0005552478535016174,1.744735402576443e-08,3.4848996578046866e-09,1.7736076603958362e-08,2.2904181662417558e-07,1.6843111432875737e-08,0.0001754330317446776,0.006337400765406842,1.699194106400547e-06,0.0011607689734176592,5.817849706157946e-09,3.650652936039404e-05,5.523115422886743e-06,7.878387576827839e-08,4.522862420589118e-11,8.424223045406571e-11,3.018404841506867e-10,1.1314612482863241e-07,1.218519201176059e-10,2.6042310462017897e-06,6.445475723606472e-12,2.0336693615829192e-14
3.7049059490043743e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43846356496238953,0.0787498808456858,0.007385016861564702,0.0,0.005152092299178248,0.058574894755708755,0.025687958465780814,4.141245501741724e-05,2.290153022623268e-10,0.0018957997936672835,5.0903689631568046e-11,0.0005339654250298682,2.840348622824835e-09,7.671772364663488e-06,2.494492680228548e-09,1.3426640433681237e-10,1.4759956214872261e-05,2.3075261779958745e-05,0.005601943487269911,3.062705494817932e-06,0.0005553323414718184,1.743104026673594e-08,3.483090073016557e-09,1.7737685497870126e-08,2.2904775069873468e-07,1.6860389689237983e-08,0.00017558462745094564,0.006341849311072477,1.69955576561837e-06,0.001161155583829685,5.817131050445079e-09,3.651719242877604e-05,5.5212512172796305e-06,7.880097247593468e-08,4.520710093208563e-11,8.417763123715517e-11,3.0195365456262295e-10,1.1311911866881064e-07,1.218657192749926e-10,2.604973361328262e-06,6.447294544105259e-12,2.032220376683041e-14
3.706254157577765e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43845922552705413,0.07874038867969015,0.007382020976739333,0.0,0.005152276635989592,0.05859496204962837,0.02569378346860127,4.1402980862526015e-05,2.2921904252090744e-10,0.0018955843775142007,5.089647662139249e-11,0.0005340043887280216,2.840274255322719e-09,7.665967728907488e-06,2.495240254350248e-09,1.3428656772011438e-10,1.4753080561504637e-05,2.3081998079664863e-05,0.0056012129830018,3.059313865526333e-06,0.0005554168012038779,1.7414746347728458e-08,3.4812814689129163e-09,1.773929779684269e-08,2.2905367580746043e-07,1.6877677667627793e-08,0.00017573628324869247,0.006346298872132638,1.6999172592299183e-06,0.0011615421369382565,5.816412495695012e-09,3.652785293280342e-05,5.5193875457993315e-06,7.881806136862971e-08,4.518559481550019e-11,8.411310800000649e-11,3.0206680272297594e-10,1.1309211986907615e-07,1.2187950305166415e-10,2.605715470056317e-06,6.4491128587644546e-12,2.030772674424343e-14
3.7076023661511558e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4384548850151346,0.07873089768780166,0.007379026359924721,0.0,0.005152460787536696,0.05861502699566151,0.0256996061032237,4.139350931455528e-05,2.2942286252973128e-10,0.001895368994642879,5.088926604280609e-11,0.0005340433423908702,2.8401999498294777e-09,7.660169911118191e-06,2.495987633984683e-09,1.3430671264653573e-10,1.474621040294892e-05,2.3088732759412802e-05,0.00560048256170524,3.0559269907130684e-06,0.0005555012327117772,1.7398472238738688e-08,3.4794738449300493e-09,1.7740913501403954e-08,2.290595919587526e-07,1.689497536741458e-08,0.000175887999118581,0.006350749447850722,1.7002785873007365e-06,0.0011619286327472066,5.815694041869467e-09,3.653851087317502e-05,5.5175244084230546e-06,7.883514244944573e-08,4.516410583418839e-11,8.404866062521401e-11,3.0217992862721497e-10,1.130651284259209e-07,1.2189327145629042e-10,2.6064573724405684e-06,6.4509306677171976e-12,2.029326253281312e-14
3.7089505747245465e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43845054342737566,0.07872140786986838,0.00737603301057885,0.0,0.00515264475399576,0.05863508959398047,0.025705426370581673,4.138404037216071e-05,2.2962676225899143e-10,0.001895153645037021,5.0882057893648615e-11,0.0005340822860234732,2.84012570628549e-09,7.654378900759592e-06,2.4967348191640665e-09,1.3432683912522561e-10,1.473934573213863e-05,2.3095465819644564e-05,0.005599752223381497,3.0525448622310552e-06,0.0005555856360094858,1.738221790985889e-08,3.4776672005039494e-09,1.774253261207464e-08,2.290654991610296e-07,1.691228278795921e-08,0.00017603977504126783,0.0063552010374903194,1.7006397498964105e-06,0.0011623150712603723,5.814975688930066e-09,3.6549166250585955e-05,5.51566180512781e-06,7.885221572146413e-08,4.51426339662343e-11,8.39842889955498e-11,3.02293032271396e-10,1.1303814433584142e-07,1.2190702449753188e-10,2.6071990685356096e-06,6.45274797109747e-12,2.0278811121185458e-14
3.711646991871328e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43844185702731764,0.07870243175525957,0.007370050112126356,0.0,0.005153012132353443,0.05867520774816554,0.025717059807237198,4.136511029873133e-05,2.3003480075954038e-10,0.0018947230455566304,5.0867648874995775e-11,0.0005341601432181555,2.8399774048073416e-09,7.642817260280432e-06,2.4982286062866818e-09,1.3436703677599301e-10,1.472563282555024e-05,2.3108927083317568e-05,0.005598291795657483,3.045794811755286e-06,0.0005557543580301565,1.7349768472823097e-08,3.4740568480696426e-09,1.7745781053842965e-08,2.290772867520663e-07,1.6946926788773534e-08,0.00017634350696762037,0.006364107255589379,1.7013615789241761e-06,0.0011630877764147237,5.813539285556979e-09,3.6570469319313586e-05,5.511938200687467e-06,7.888633885143343e-08,4.509974148295642e-11,8.385577250378868e-11,3.0251917276177913e-10,1.1298419820091831e-07,1.2193448452449552e-10,2.6086818420763305e-06,6.456381061674209e-12,2.024994663883531e-14
3.7143434090181095e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43843316633283413,0.07868346033464842,0.0073640722770500835,0.0,0.005153378772467728,0.058715316513563785,0.02572868378603117,4.134619063151743e-05,2.304431577838888e-10,0.0018942925789431303,5.0853249548217957e-11,0.0005342379603524492,2.839829350413252e-09,7.631282723541774e-06,2.499721615976362e-09,1.3440716074554985e-10,1.4711941785454703e-05,2.312238187420181e-05,0.005596831699839762,3.0390636492526873e-06,0.000555922967377427,1.7317397798153217e-08,3.470450407108148e-09,1.7749043126324822e-08,2.2908903864757686e-07,1.6981609664937074e-08,0.00017664747887284537,0.006373017520542388,1.7020827468371274e-06,0.0011638602524321022,5.81210328527077e-09,3.659176214455456e-05,5.508216732290421e-06,7.892043078317802e-08,4.50569171911452e-11,8.372755759103275e-11,3.0274522415997466e-10,1.1293028143636915e-07,1.219618832017845e-10,2.6101637911148285e-06,6.4600121315621055e-12,2.022113318808314e-14
3.717039826164891e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.438424471349876,0.07866449360682022,0.007358099501021737,0.0,0.005153744675740109,0.058755415891557035,0.02574029831442281,4.132728135982585e-05,2.3085183309320356e-10,0.001893862245067003,5.0838859896151936e-11,0.0005343157374666604,2.839681542629619e-09,7.619775206902304e-06,2.5012138484918048e-09,1.3444721110698142e-10,1.4698272555764092e-05,2.31358301958121e-05,0.005595371935938242,3.032351310139645e-06,0.0005560914641626564,1.728510564823572e-08,3.466847873123513e-09,1.7752318833682386e-08,2.291007549144066e-07,1.701633141127606e-08,0.00017695169060191743,0.006381931826465014,1.7028032541589114e-06,0.0011646324993433753,5.810667687767494e-09,3.661304473187152e-05,5.50449739974563e-06,7.895449154132714e-08,4.5014160916888924e-11,8.359964332678701e-11,3.029711864320567e-10,1.128763940143278e-07,1.2198922059856583e-10,2.611644916087138e-06,6.463641181827944e-12,2.0192370660396516e-14
3.7197362433116726e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43841577208439136,0.07864553157056073,0.007352131779716502,0.0,0.005154109843568494,0.058795505883528616,0.025751903399867243,4.1308382472990716e-05,2.3126082644848475e-10,0.0018934320437991063,5.082447990168716e-11,0.0005343934746010213,2.8395339809842572e-09,7.60829462700663e-06,2.5027053040921383e-09,1.3448718793332448e-10,1.4684625080586444e-05,2.3149272051660088e-05,0.005593912503962756,3.0256577300940404e-06,0.0005562598484970276,1.725289178631869e-08,3.4632492416257204e-09,1.775560818006328e-08,2.2911243561923845e-07,1.7051092022577208e-08,0.00017725614199969153,0.006390850167476025,1.703523101412935e-06,0.0011654045171794842,5.809232492744258e-09,3.663431708682166e-05,5.500780202858903e-06,7.898852115049879e-08,4.4971472486883004e-11,8.347202878374077e-11,3.0319705954430654e-10,1.1282253590699971e-07,1.2201649678394538e-10,2.6131252174289806e-06,6.4672682135378e-12,2.0163658947533783e-14
3.725129077605235e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43839836072961913,0.07860762156789336,0.007340211483993468,0.0,0.0051548379784670416,0.05887565771494788,0.025775085271714415,4.127061581136122e-05,2.3207976634011934e-10,0.0018925720385733202,5.079574881738008e-11,0.0005345488290907559,2.8392395942266736e-09,7.58541394544671e-06,2.505685885586134e-09,1.3456692127265016e-10,1.465739517117558e-05,2.317613638009869e-05,0.00559099463582874,3.0123265912163813e-06,0.0005565962802570437,1.7188697983747558e-08,3.4560636681603335e-09,1.7762227806413697e-08,2.2913569060882707e-07,1.7120729819016e-08,0.00017786576318017165,0.006408698931253868,1.7049608178100873e-06,0.0011669478657503477,5.80636330893158e-09,3.6676831121824174e-05,5.493352215267219e-06,7.905648702032462e-08,4.4886298469420185e-11,8.321769516783916e-11,3.03648538155437e-10,1.1271490752565997e-07,1.2207086579661704e-10,2.6160833509625926e-06,6.474516225550057e-12,2.010638753467096e-14
3.7305219118987978e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43838093231603953,0.07856973031694267,0.007328311355351892,0.0,0.0051555631882753234,0.058955772018919154,0.025798229461131385,4.1232890561841666e-05,2.328999755434881e-10,0.001891712562240144,5.0767056159455784e-11,0.0005347040241420449,2.8389461863912254e-09,7.562640017700076e-06,2.508663362539915e-09,1.346463613468526e-10,1.4630251613975498e-05,2.3202974887543575e-05,0.005588078095514562,2.9990697232275213e-06,0.0005569322635434141,1.7124814513469486e-08,3.448893650910584e-09,1.7768902038268995e-08,2.2915880414656243e-07,1.7190523011760422e-08,0.00017847634117075287,0.0064265637648884075,1.7063959002108854e-06,0.0011684902983937124,5.80349573143053e-09,3.671930429391475e-05,5.485932767899277e-06,7.912432858937172e-08,4.480139376437122e-11,8.296454938812393e-11,3.0409965972760575e-10,1.1260739607141137e-07,1.2212499079142445e-10,2.619038195195215e-06,6.481756176112455e-12,2.004931808892091e-14
3.7359147461923603e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4383634868911257,0.07853185780801303,0.0073164313593181715,0.0,0.005156285484048612,0.05903584880656452,0.025821336027610865,4.119520664007348e-05,2.337214521406666e-10,0.0018908536137799,5.0738401792901755e-11,0.0005348590600741118,2.838653753751004e-09,7.539972187119373e-06,2.5116377370418144e-09,1.347255087384821e-10,1.460319396882567e-05,2.322978760196773e-05,0.005585162883095662,2.985886620841391e-06,0.0005572677992392739,1.7061239512024796e-08,3.4417391541696197e-09,1.7775630908291238e-08,2.291817767600876e-07,1.7260471557690372e-08,0.00017908787472602303,0.006444444621442237,1.7078283527936554e-06,0.0011700318153597799,5.8006297578554725e-09,3.676173664736219e-05,5.478521859089278e-06,7.91920460541739e-08,4.471675700691359e-11,8.27125841396773e-11,3.04550423998221e-10,1.1250000132444046e-07,1.2217887231901547e-10,2.6219897536014523e-06,6.488988073726736e-12,1.9992449753932596e-14
3.741307580485923e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43834602450230115,0.07849400403141685,0.007304571461474116,0.0,0.005157004876785893,0.05911588808903036,0.025844405030579498,4.11575639621232e-05,2.3454419421113617e-10,0.0018899951921788143,5.07097855835269e-11,0.0005350139372050196,2.838362292601289e-09,7.517409801540012e-06,2.514609011186881e-09,1.3480436402931171e-10,1.4576221798625372e-05,2.325657455129153e-05,0.005582248998646065,2.9727767828400703e-06,0.0005576028882249696,1.6997971129352557e-08,3.4346001423247737e-09,1.7782414448911696e-08,2.2920460897448568e-07,1.733057541306123e-08,0.00017970036259871023,0.006462341454028295,1.7092581797327366e-06,0.0011715724168999302,5.797765385837217e-09,3.680412822635206e-05,5.47111948712207e-06,7.925963961108194e-08,4.463238684170609e-11,8.246179216751288e-11,3.050008307078448e-10,1.1239272306604925e-07,1.2223251092906134e-10,2.6249380296509955e-06,6.496211926882898e-12,1.993578167755629e-14
3.7467004147794855e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43832854519693965,0.07845616897747468,0.007292731627456883,0.0,0.005157721377430214,0.05919588987748732,0.02586743652939768,4.111996244447918e-05,2.35368199831809e-10,0.0018891372964289681,5.068120739795493e-11,0.0005351686558516763,2.838071799259373e-09,7.494952213249158e-06,2.5175771870768206e-09,1.3488292780033704e-10,1.454933466930827e-05,2.3283335763383047e-05,0.005579336442238381,2.9597397120364638e-06,0.0005579375313780719,1.6935007528681664e-08,3.427476579857207e-09,1.77892526923308e-08,2.2922730131229596e-07,1.7400834533506142e-08,0.0001803138035397013,0.006480254215810104,1.7106853851984696e-06,0.0011731121032667166,5.794902613022846e-09,3.684647907498709e-05,5.463725650233498e-06,7.932710945626269e-08,4.454828192281006e-11,8.221216626622979e-11,3.0545087960017797e-10,1.1228556107864617e-07,1.2228590717025682e-10,2.627883026808655e-06,6.503427744059253e-12,1.987931301182551e-14
3.752093249073048e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.438311049022365,0.07841835263651496,0.0072809118229588965,0.0,0.0051584349968690595,0.0592758541831301,0.02589043058335944,4.108240200404821e-05,2.3619346707705255e-10,0.0018882799255282522,5.065266710361767e-11,0.0005353232163298417,2.8377822700643866e-09,7.4725987789558376e-06,2.5205422668199476e-09,1.3496120063177466e-10,1.4522532149817944e-05,2.3310071266058368e-05,0.0055764252139438005,2.946774915236934e-06,0.0005582717295733893,1.6872346886419812e-08,3.4203684313415493e-09,1.7796145670518113e-08,2.2924985429353e-07,1.7471248874038413e-08,0.00018092819629806053,0.0064981828600020036,1.712109973357184e-06,0.0011746508747138603,5.7920414370755914e-09,3.688878923728781e-05,5.45634034661074e-06,7.939445578569877e-08,4.446444091361334e-11,8.196369927967927e-11,3.059005704220441e-10,1.1217851514573673e-07,1.223390615903211e-10,2.6308247485343912e-06,6.510635533722511e-12,1.982304291293407e-14
3.7628789176601733e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4382760062546204,0.07834277605489681,0.007257332165566352,0.0,0.0051598536354043835,0.059435670390871345,0.02593630659355737,4.1007404024526355e-05,2.378477787261361e-10,0.0018865667542945638,5.0595699662379e-11,0.0005356318640380345,2.837206089579937e-09,7.4282018211357066e-06,2.5264631463317155e-09,1.3511687579285397e-10,1.4469179231001937e-05,2.3363465254166613e-05,0.005570606741971618,2.9210601906216626e-06,0.0005589387945761725,1.6747927247992905e-08,3.406198234929735e-09,1.7810095957921672e-08,2.2929454425376562e-07,1.761254303233301e-08,0.00018215983225413623,0.006534087608728767,1.7149513143987483e-06,0.0011777256738699097,5.786323866515235e-09,3.697328767855967e-05,5.44159533166992e-06,7.952877868034169e-08,4.429754532406867e-11,8.147021367052664e-11,3.067988768571959e-10,1.1196477058285553e-07,1.2244464715305816e-10,2.6366983795058534e-06,6.5250270643189545e-12,1.971109506111706e-14
3.7736645862472985e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43824089657665016,0.07826727420934887,0.0072338322159388275,0.0,0.0051612608783934465,0.05959533680228765,0.0259820335341938,4.0932569367059285e-05,2.395071137033416e-10,0.001884855670575361,5.053888221518846e-11,0.0005359398828329523,2.836633722291366e-09,7.384213869066205e-06,2.5323716667187476e-09,1.3527139413867102e-10,1.4416159653010573e-05,2.34167567371169e-05,0.005564793583270595,2.8956287419117465e-06,0.0005596040901770564,1.6624697884733074e-08,3.392089271542408e-09,1.7824265562262823e-08,2.2933868296531575e-07,1.7754457515743934e-08,0.0001833952604236967,0.006570055326947977,1.7177822361073737e-06,0.0011807968164209944,5.780612655779499e-09,3.705762390070461e-05,5.4268844268361695e-06,7.966260985916077e-08,4.4131689563869895e-11,8.098127906337807e-11,3.0769574804977723e-10,1.1175148766705893e-07,1.2254927197953387e-10,2.642558950149199e-06,6.539386586176473e-12,1.9599931453994704e-14
3.7844502548344237e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4382057203652245,0.07819184702278346,0.007210411701598694,0.0,0.005162656810970924,0.05975485350778874,0.02602761187721965,4.08578973816385e-05,2.4117145651444784e-10,0.0018831466665583385,5.048221372994835e-11,0.0005362472751999793,2.836065139680769e-09,7.340629932591591e-06,2.5382678450798465e-09,1.3542476028282708e-10,1.4363470073299709e-05,2.3469945935597716e-05,0.00555898573835897,2.8704767635923576e-06,0.0005602676232764368,1.650264467124389e-08,3.3780412611057646e-09,1.783865473098974e-08,2.2938227449884785e-07,1.7896991942303152e-08,0.0001846344707355125,0.006606085642226196,1.7206027716680486e-06,0.0011838643044383827,5.774907786741058e-09,3.714179825297429e-05,5.412207615888489e-06,7.97959508833173e-08,4.3966863268272486e-11,8.049683994848132e-11,3.085911820852684e-10,1.1153866470499221e-07,1.2265294041643475e-10,2.648406487972551e-06,6.553714166618128e-12,1.9489545488619496e-14
3.7941573565628364e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43817400519957705,0.07812402632469198,0.00718940093136797,0.0,0.005163903549562567,0.059898290619205534,0.02606850572418852,4.079083114727799e-05,2.4267363390548724e-10,0.0018816103347029979,5.043133861260771e-11,0.0005365233947743018,2.835556627929628e-09,7.301745753488933e-06,2.543563867385884e-09,1.3556180848317696e-10,1.431632887445659e-05,2.351772894276125e-05,0.0055537632216383125,2.8480758337492483e-06,0.000560863301795678,1.6393790874190836e-08,3.3654499361830288e-09,1.7851792911935106e-08,2.2942104237481663e-07,1.802580265409008e-08,0.000185752985401805,0.006638566139317762,1.7231324008909182e-06,0.0011866219207542787,5.769778811972915e-09,3.7217417058906486e-05,5.399027622299237e-06,7.99155400106983e-08,4.381939134258356e-11,8.00646431219722e-11,3.093958424046616e-10,1.1134751591348968e-07,1.2274542787656008e-10,2.653658151627687e-06,6.5665817346033034e-12,1.939085759809624e-14
3.803864458291249e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43814223671985747,0.07805626598201386,0.007168454086323255,0.0,0.005165141255850753,0.06004160660879373,0.026109279931041722,4.072389569102529e-05,2.4417984371163834e-10,0.0018800756755791585,5.0380582593272965e-11,0.0005367990107277309,2.8350511386150703e-09,7.263181297291267e-06,2.548849919188014e-09,1.3569793047265427e-10,1.426944993135449e-05,2.356542943736964e-05,0.005548545009833769,2.825895551609491e-06,0.0005614575632134501,1.628586846232378e-08,3.3529075553538117e-09,1.7865109312666675e-08,2.294593732151925e-07,1.8155114910522113e-08,0.00018687454804325212,0.006671096768706749,1.7256536682604685e-06,0.0011893765801257955,5.764654946622438e-09,3.7292905284929764e-05,5.385875218142417e-06,8.003473450874542e-08,4.3672737645769797e-11,7.963600388667042e-11,3.1019933578773047e-10,1.1115673711535348e-07,1.2283714731618012e-10,2.658899300868365e-06,6.5794235332561106e-12,1.929278957802748e-14
3.8135715600196617e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43811041519901683,0.07798856593880885,0.0071475709696480535,0.0,0.0051663699901405595,0.06018480154322625,0.026149934839594755,4.065709055211282e-05,2.4569007455924377e-10,0.0018785426836732848,5.0329944944786815e-11,0.0005370741248355534,2.8345486516305362e-09,7.224933065561885e-06,2.5541260131570167e-09,1.3583312958845145e-10,1.4222830901195225e-05,2.361304757865534e-05,0.0055433311032754215,2.803933266422253e-06,0.0005620504124717527,1.617886754866492e-08,3.3404139174614958e-09,1.787860410590789e-08,2.294972699074339e-07,1.828492841314952e-08,0.00018799915126206302,0.00670367726063453,1.7281665978321284e-06,0.0011921282841003517,5.759536177975682e-09,3.736826318303825e-05,5.372750390060053e-06,8.015353550926219e-08,4.3526894912912514e-11,7.921088332836562e-11,3.1100166093871363e-10,1.1096632711035035e-07,1.229281018717477e-10,2.664129955594429e-06,6.592239611287296e-12,1.9195336747481834e-14
3.823278661748075e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4380785409094572,0.07792092613921632,0.007126751385097806,0.0,0.005167589812194965,0.06032787548941216,0.026190470790952467,4.059041527378656e-05,2.4720431505082686e-10,0.0018770113535275274,5.0279424947727004e-11,0.0005373487388617479,2.8340491470789104e-09,7.1869976027587335e-06,2.55939216202661e-09,1.3596740915947954e-10,1.4176469469945366e-05,2.366058352534146e-05,0.005538121502278207,2.7821863650921616e-06,0.0005626418544851786,1.6072778371853618e-08,3.3279688222890277e-09,1.7892277461963267e-08,2.2953473531429982e-07,1.84152428572999e-08,0.00018912678764350323,0.006736307345901657,1.7306712136178172e-06,0.0011948770342369982,5.754422493471705e-09,3.744349100441986e-05,5.359653124222641e-06,8.027194414204581e-08,4.3381855968209816e-11,7.878924301055901e-11,3.1180281659282853e-10,1.1077628470872693e-07,1.2301829466954624e-10,2.6693501356583334e-06,6.605030017294087e-12,1.909849446657748e-14
3.832985763476488e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4380466141230278,0.07785334652745488,0.0071059951369985925,0.0,0.005168800781240964,0.06047082851449398,0.02623088812550704,4.052386940325051e-05,2.487225537655304e-10,0.0018754816797389412,5.0229021890296847e-11,0.0005376228545590951,2.8335526052696153e-09,7.1493714957083475e-06,2.5646483785925047e-09,1.3610077250635345e-10,1.4130363351921381e-05,2.3708037435647075e-05,0.00553291620714189,2.760652271564002e-06,0.0005632318941411445,1.5967591294294986e-08,3.3155720705527323e-09,1.7906129548719878e-08,2.2957177227412276e-07,1.8546057932122047e-08,0.00019025744975622572,0.0067689867558715444,1.7331675395857195e-06,0.0011976228321063185,5.749313880700108e-09,3.7518588999464885e-05,5.346583406335033e-06,8.038996153487699e-08,4.323761372368931e-11,7.837104496859627e-11,3.1260280151599547e-10,1.1058660873105757e-07,1.2310772882570152e-10,2.67455986086566e-06,6.617794799761394e-12,1.900225813608367e-14
3.842692865204901e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4380146351110227,0.0777858270478215,0.007085302030245852,0.0,0.005170002955975586,0.0606136606858454,0.0262711871829361,4.0457452491611985e-05,2.502447792595522e-10,0.0018739536569587194,5.0178735068217535e-11,0.0005378964736692858,2.8330590067157477e-09,7.112051373086214e-06,2.5698946757114448e-09,1.3623322294137844e-10,1.408451028938193e-05,2.3755409467292438e-05,0.005527715218151034,2.739328446218672e-06,0.0005638205363001275,1.5863296800337688e-08,3.303223463896199e-09,1.7920160531648927e-08,2.2960838360107654e-07,1.8677373320629273e-08,0.00019139113015259618,0.006801715222474068,1.735655599660085e-06,0.0012003656792903383,5.744210327398669e-09,3.759355741777423e-05,5.333541221642232e-06,8.050758881351007e-08,4.3094161177943276e-11,7.795625170387092e-11,3.1340161450456615e-10,1.1039729800809535e-07,1.231964074461933e-10,2.679759150975618e-06,6.630534007063023e-12,1.8906623197022414e-14
3.852399966933314e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4379826041441756,0.07771836764469124,0.007064671870303074,0.0,0.005171196394571853,0.060756372071068744,0.02631136830220085,4.039116409382795e-05,2.517709800665772e-10,0.0018724272798914415,5.0128563784622296e-11,0.0005381695979230288,2.8325683321312946e-09,7.075033904902988e-06,2.5751310663002668e-09,1.3636476376853637e-10,1.4038908052126642e-05,2.3802699777504294e-05,0.00552251853557496,2.7182123852775545e-06,0.0005644077857958937,1.575988549448736e-08,3.290922804884208e-09,1.793437057380709e-08,2.2964457208544074e-07,1.8809188699742342e-08,0.00019252782136901356,0.006834492478209054,1.7381354177210643e-06,0.00120310557738243,5.739111821451055e-09,3.7668396508167716e-05,5.320526554935139e-06,8.062482710166295e-08,4.295149141488312e-11,7.75448261780915e-11,3.141992543850619e-10,1.1020835138062518e-07,1.2328433362686906e-10,2.684948025701544e-06,6.643247687462826e-12,1.88115851303035e-14
3.862107068661727e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4379505214926589,0.07765096826251629,0.007044104463200524,0.0,0.005172381154684626,0.06089896273799253,0.026351431821544286,4.032500376865193e-05,2.533011446982064e-10,0.0018709025432943286,5.007850734995223e-11,0.0005384422290401567,2.832080562428368e-09,7.0383158019962e-06,2.5803575633349944e-09,1.3649539828347292e-10,1.3993554437100941e-05,2.3849908523020905e-05,0.005517326159667742,2.6973016202197508e-06,0.0005649936474357247,1.565734809964214e-08,3.2786698969967634e-09,1.7948759835838583e-08,2.296803404938622e-07,1.894150374033279e-08,0.00019366751592623182,0.006867318256149719,1.7406070176044868e-06,0.0012058425279872199,5.73401835088447e-09,3.774310651869205e-05,5.307539390556226e-06,8.074167752100774e-08,4.28095976025132e-11,7.713673180761283e-11,3.1499572001390336e-10,1.1001976769931914e-07,1.2337151045345645e-10,2.6901265047113907e-06,6.655935889115845e-12,1.8717139456334465e-14
3.87181417039014e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4379183874260784,0.07758362884582579,0.007023599615533938,0.0,0.00517355729345643,0.06104143275466919,0.02639137807848941,4.0258971078582e-05,2.548352616443834e-10,0.0018693794419765094,5.00285650818537e-11,0.0005387143687297312,2.831595678714465e-09,7.001893815527453e-06,2.5855741798499133e-09,1.3662512977348524e-10,1.394844726800691e-05,2.389703586009708e-05,0.005512138090668165,2.6765937172101166e-06,0.000565578126000644,1.5555675455353166e-08,3.266464544623172e-09,1.7963328475977213e-08,2.2971569156961354e-07,1.9074318107265974e-08,0.00019481020632967726,0.006900192289946016,1.74307042310167e-06,0.0012085765327204965,5.728929903867386e-09,3.7817687696629007e-05,5.294579712405149e-06,8.085814119116139e-08,4.2668472991723906e-11,7.673193245782809e-11,3.1579101027714154e-10,1.0983154582459419e-07,1.2345794100157526e-10,2.695294607628205e-06,6.668598660069478e-12,1.862328173461856e-14
3.881521272118553e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43788620221347146,0.07751634933922488,0.007003157134463248,0.0,0.005174724867523147,0.061183782189372524,0.02643120740983755,4.019306558980935e-05,2.563733193738175e-10,0.0018678579707983012,4.99787363050775e-11,0.0005389860186901452,2.831113662289815e-09,6.965764736485274e-06,2.590780928936637e-09,1.3675396151751001e-10,1.390358439492035e-05,2.394408194450921e-05,0.005506954328799701,2.6560862765370253e-06,0.000566161226245638,1.545485851613481e-08,3.2543065530561696e-09,1.7978076650048108e-08,2.2975062803284702e-07,1.9207631459443337e-08,0.0001959558850697604,0.0069331143138278905,1.7455256579592748e-06,0.001211307593209117,5.7238464687073616e-09,3.789214028850307e-05,5.281647503944312e-06,8.097421922967621e-08,4.252811091510275e-11,7.633039243762077e-11,3.165851240902071e-10,1.096436846264724e-07,1.2354362833675192e-10,2.7004523540306007e-06,6.681236048264563e-12,1.8530007563415805e-14
