Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49)
2.0549610944886925e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33675576138934427,0.1178979490765333,0.022801702850296125,0.0,3.7533450872277415e-27,1.4297097857999993e-12,9.263987240742792e-11,1.1427629565146915e-15,4.0437712450177704e-32,2.6078942963183067e-09,7.9588794360293786e-34,2.0631371379868191e-10,3.9723092115254039e-24,7.200452772721476e-30,3.763693178242052e-24,7.9671376148288027e-26,1.9718090608629326e-24,2.0511947218077508e-25,0.00077199888281551349,3.9729592872226714e-05,2.0897433196887929e-09,2.3034716700708066e-18,5.7964882665408813e-08,1.4470043154580994e-13,1.5190221496880757e-11,1.3264997611619554e-08,4.2400809160728042e-15,5.5311184739925853e-15
2.0749479696896216e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33674839726181444,0.11789097093095384,0.022801510185094055,0.0,3.9261894990882739e-27,1.4735074542004991e-12,9.5617238545271499e-11,1.1592618633173521e-15,4.2805030387298186e-32,2.6392371271051254e-09,8.3360587598436668e-34,2.082978904759679e-10,4.0689752903923066e-24,7.4194032545947988e-30,3.9456449959092091e-24,8.3054928763414541e-26,2.0499626205895799e-24,2.1231932307794047e-25,0.00077897682820731037,4.0114920298907274e-05,2.0948902410467745e-09,2.3477648959644712e-18,5.8653726372227255e-08,1.4505698520966683e-13,1.5554908802172151e-11,1.3425352985962468e-08,4.333480607017516e-15,5.7395238701678522e-15
2.1149217200914793e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33673369823844379,0.11787704381558822,0.022801124884824185,0.0,4.29121595538974e-27,1.5639671776689163e-12,1.017672965336361e-10,1.1925048761112708e-15,4.7885148613216417e-32,2.7021336842305006e-09,9.1320254384614768e-34,2.1226507445770172e-10,4.2662770179810681e-24,7.8715986449695398e-30,4.3304906608953609e-24,9.0148329163940225e-26,2.2134614234455173e-24,2.272442636711736e-25,0.0007929035417942584,4.0885514688399585e-05,2.1051794729470182e-09,2.4377773192635993e-18,6.0036388131379456e-08,1.4576978563802411e-13,1.6299850487418905e-11,1.3747049894192471e-08,4.5236481733557855e-15,6.1740444199595121e-15
2.1508980954531514e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33672050236720369,0.11786454259794678,0.022800778148871194,0.0,4.6427841165135586e-27,1.6487154535384693e-12,1.075292007439841e-10,1.2227041180843231e-15,5.2875056373340583e-32,2.7589808676014813e-09,9.897799478923332e-34,2.1583421292361534e-10,4.4484018199631028e-24,8.2952306880024466e-30,4.7017947996485794e-24,9.6917232130035917e-26,2.36909226344595e-24,2.4128849184265548e-25,0.00080540439623550699,4.1578980832308101e-05,2.1144349428476216e-09,2.5204223261978791e-18,6.1286451655054629e-08,1.464109854411678e-13,1.6988198658886262e-11,1.4037696300454399e-08,4.6986554554654774e-15,6.5859078420305092e-15
2.1848733846049375e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33670806932622888,0.11785276551717969,0.02280045072890723,0.0,4.9958692806314049e-27,1.7317197288742608e-12,1.131721117119879e-10,1.2514686227812491e-15,5.797575784503177e-32,2.8128749494816977e-09,1.0665965827164553e-33,2.1920367957387088e-10,4.6243847268030023e-24,8.7101503445119513e-30,5.0752379626367059e-24,1.0365742947158507e-25,2.5237325134949791e-24,2.5509671788348993e-25,0.0008171811326137178,4.2233815117157243e-05,2.1231717536705225e-09,2.5998997114792846e-18,6.2471911130031416e-08,1.4701626671466665e-13,1.7653983039027926e-11,1.4313144783750476e-08,4.8672993737917989e-15,6.9935627959927383e-15
2.2188486737567236e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33669566423882791,0.11784101633646191,0.02280012333779657,0.0,5.3704013130076959e-27,1.8176734714654688e-12,1.1901461286413867e-10,1.2804720646339083e-15,6.3477724315152134e-32,2.8669718106827686e-09,1.1479734787764606e-33,2.2257203614604365e-10,4.8042675458866938e-24,9.1398343370643921e-30,5.4718599444539699e-24,1.1074771554542868e-25,2.6860904760638433e-24,2.6944658205943424e-25,0.00082892996759201959,4.2888591495797539e-05,2.1319051058374392e-09,2.6807730073407129e-18,6.366215461410162e-08,1.4762132144444218e-13,1.8335182707315934e-11,1.4589529490790933e-08,5.0392329556719477e-15,7.419955554565026e-15
2.2528239629085097e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33668328703875572,0.11782929498965129,0.022799795975482932,0.0,5.7673710664507183e-27,1.9066406083689065e-12,1.2506050275607283e-10,1.3097153661172644e-15,6.9405612069217606e-32,2.9212713482650162e-09,1.2341022856851601e-33,2.2593928797532099e-10,4.988075564916762e-24,9.5846184321425884e-30,5.8927102556238066e-24,1.1820032832934878e-25,2.8564378499475701e-24,2.8434999454537746e-25,0.00084065096731302197,4.3543310077014879e-05,2.1406352346768025e-09,2.763049586926895e-18,6.4857179946575806e-08,1.4822616627499463e-13,1.9031936492881181e-11,1.4866845979187665e-08,5.2144709912801023e-15,7.8656564688382161e-15
2.2867992520602957e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33667093765992462,0.11781760141076277,0.02279946864191015,0.0,6.1878015844342122e-27,1.9986856911530454e-12,1.3131359482411077e-10,1.3391994549258694e-15,7.5785181379714945e-32,2.9757734645311586e-09,1.3251796427798286e-33,2.2930544038999874e-10,5.1758341423418728e-24,1.0044842431889782e-29,6.3388688576225747e-24,1.2602773481260778e-25,3.0350521578518757e-24,2.9981894260188661e-25,0.00085234419776208502,4.419797096930442e-05,2.1493623422869453e-09,2.8467368214683596e-18,6.6056985054613209e-08,1.4883081555501221e-13,1.9744383343058604e-11,1.5145089820858484e-08,5.3930281894980513e-15,8.3312446868143675e-15
2.320774541212082e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33665861603640401,0.11780593553396826,0.022799141337022218,0.0,6.6327487383020205e-27,2.0938738982078438e-12,1.3777771727690094e-10,1.3689252632145997e-15,8.2643328067845339e-32,3.0304780662772347e-09,1.4214072426408197e-33,2.3267049871155811e-10,5.3675687079261691e-24,1.0520850191671285e-29,6.8114465614993986e-24,1.3424263182599816e-25,3.2222168022125616e-24,3.1586549079124425e-25,0.00086400972476769681,4.4852574280871362e-05,2.1580866024380417e-09,2.9318420800719957e-18,6.7261567940748462e-08,1.4943528167684392e-13,2.0472662314121124e-11,1.5424256597986903e-08,5.5749191768325843e-15,8.8173081706253813e-15
2.354749830363868e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3366463221024199,0.11779429729359617,0.022798814060763246,0.0,7.1033018705005551e-27,2.1922710370372628e-12,1.4445671298574002e-10,1.398893726965859e-15,9.0008115493038548e-32,3.0853850641712999e-09,1.5229918950578471e-33,2.3603446825473128e-10,5.5633047631907031e-24,1.1012989637898539e-29,7.3115854247962639e-24,1.4285794686489696e-25,3.418221121223481e-24,3.3250178119538173e-25,0.00087564761400184732,4.5507120119631808e-05,2.1668081646371559e-09,3.0183727295429061e-18,6.8470926672545696e-08,1.5003957535802003e-13,2.1216912562480613e-11,1.5704341899692022e-08,5.7601584964410347e-15,9.3244437141442617e-15
2.388725119515654e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33663405579235506,0.11778268662413095,0.022798486813077494,0.0,7.6005844435516522e-27,2.2939435465383209e-12,1.5135443937384377e-10,1.4291057854480342e-15,9.7908806945351937e-32,3.1404943722238838e-09,1.6301455914211152e-33,2.39397354327559e-10,5.7630678817623314e-24,1.1521612786054258e-29,7.840459146837192e-24,1.5188683890558255e-25,3.6233604450598852e-24,3.4974003363503887e-25,0.00088725793098040401,4.6161608593213471e-05,2.1755271575923113e-09,3.1063361342268982e-18,6.968505937377995e-08,1.5064370588115736e-13,2.1977273336180131e-11,1.5985341319208446e-08,5.9487606072293406e-15,9.8532569609496426e-15
2.42270040866744e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33662181704074767,0.11777110346021288,0.022798159593909361,0.0,8.1257546945847397e-27,2.3989584992690398e-12,1.5847476830474232e-10,1.4595623807417923e-15,1.0637589842401978e-31,3.1958059073259614e-09,1.7430855695225091e-33,2.4275916223144262e-10,5.966883709653971e-24,1.204707575889054e-29,8.3992734624264088e-24,1.6134269921497448e-25,3.8379361522884181e-24,3.6759254588969961e-25,0.00089884074106348307,4.6816039808956608e-05,2.1842436922343071e-09,3.1957396558698317e-18,7.0903964216742985e-08,1.5124768130323956e-13,2.2753883966646073e-11,1.6267250451441565e-08,6.1407398830096642e-15,1.0404362422615385e-14
2.456675697819226e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33660960578229221,0.11775954773663756,0.022797832403203374,0.0,8.6800062955184974e-27,2.5073836037056034e-12,1.6582158596982505e-10,1.4902644573294408e-15,1.1544115180579638e-31,3.2513195888493871e-09,1.862034378772849e-33,2.4611989726119149e-10,6.1747779654813834e-24,1.2589738804800776e-29,8.9892665339212103e-24,1.712391521536723e-25,4.0622557264654876e-24,3.8607169391819484e-25,0.00091039610945582358,4.7470413873914725e-05,2.192957864329464e-09,3.2865906534949621e-18,7.2127639415588255e-08,1.5185150863657108e-13,2.3546883860740063e-11,1.6550064890870059e-08,6.336110611721985e-15,1.0978383497321595e-14
2.490650986971012e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33659742195183806,0.11774801938835565,0.022797505240904199,0.0,9.2645690190410874e-27,2.6192872064888242e-12,1.733987927750432e-10,1.5212129617459257e-15,1.2513762841106915e-31,3.3070353383083756e-09,1.9872199458457898e-33,2.4947956470506309e-10,6.3867764406181289e-24,1.3149966316364091e-29,9.6117093416295606e-24,1.8159005597210849e-25,4.2966328129280304e-24,4.0518993207992656e-25,0.00092192410120715764,4.8124730894855383e-05,2.2016697566926516e-09,3.3788964832968055e-18,7.3356083220692471e-08,1.5245519400205148e-13,2.4356412493070153e-11,1.6833780229787713e-08,6.5348869947142972e-15,1.1575952488788355e-14
2.5246262761227983e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33658526548438933,0.11773651835047239,0.022797178106956643,0.0,9.8807094104261831e-27,2.7347382946608674e-12,1.8121030322683406e-10,1.5524088422833097e-15,1.3549972296724119e-31,3.3629530790737541e-09,2.118875640750351e-33,2.5283816984480121e-10,6.6029049992970164e-24,1.3728126849049294e-29,1.0267906072513377e-23,1.9240950359974905e-25,4.5413872757763079e-24,4.2495979335655115e-25,0.00093342478121258266,4.8778990978261079e-05,2.2103794410545684e-09,3.4726644985490818e-18,7.4589293913895304e-08,1.53058742758508e-13,2.5182609398520217e-11,1.711839205683878e-08,6.7370831460735825e-15,1.219771062552365e-14
2.5586015652745843e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3365731363151051,0.11772504455824735,0.022796851001305633,0.0,1.0529731465145003e-26,2.8538064978934718e-12,1.8926004581735872e-10,1.5838530487374819e-15,1.4656319796312518e-31,3.4190727361285835e-09,2.2572403433282248e-33,2.5619571795566857e-10,6.8231895786694682e-24,1.4324593140061892e-29,1.0959194507199804e-23,2.0371182342736239e-25,4.7968452550456404e-24,4.4539388957390182e-25,0.00094489821421292843,4.9433194230329939e-05,2.2190869796582497e-09,3.5679020495251652e-18,7.5827269804427777e-08,1.5366215961327828e-13,2.6025614164988457e-11,1.740389595578329e-08,6.9427130920021532e-15,1.2844308080370945e-14
2.5925768544263704e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33656103437929835,0.11771359794709389,0.022796523923896243,0.0,1.1212977312258522e-26,2.9765620907085871e-12,1.9755196290911809e-10,1.6155465321892941e-15,1.583652183899234e-31,3.4753942358572448e-09,2.4025585101739526e-33,2.5955221430647812e-10,7.0476561888307646e-24,1.4939742127320629e-29,1.1686946405296284e-23,2.1551158008235721e-25,5.0633392240649649e-24,4.6650491162400339e-25,0.00095634446479512809,5.0087340756976608e-05,2.2277924266363595e-09,3.6646164834295894e-18,7.7070009225397433e-08,1.5426544871761245e-13,2.6885566426319918e-11,1.7690287504448523e-08,7.1517907702346128e-15,1.3516403990344692e-14
2.6265521435781565e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33654895961243603,0.11770217845257901,0.022796196874673689,0.0,1.1931827903622413e-26,3.1030759946919403e-12,2.0609001061898313e-10,1.6474902448164315e-15,1.7094438686802282e-31,3.5319175058643515e-09,2.5550802419798815e-33,2.6290766415961982e-10,7.2763309128149591e-24,1.557395496855389e-29,1.2452567888991948e-23,2.2782357519714255e-25,5.3412080470021126e-24,4.8830562968709906e-25,0.00096776359739258533,5.0741430663832959e-05,2.2364958291932207e-09,3.7628151443389454e-18,7.8317510530770005e-08,1.5486861374855394e-13,2.776260585539987e-11,1.7977562273846437e-08,7.3643300294899615e-15,1.4214666476747087e-14
2.6605274327299426e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33653691195013841,0.11769078601042283,0.022795869853583301,0.0,1.2687703708945519e-26,3.2334197806999037e-12,2.1487815870166663e-10,1.6796851397330954e-15,1.8434077915943461e-31,3.5886424748206181e-09,2.7150613513084127e-33,2.6626207277108771e-10,7.5092399065624477e-24,1.6227617060509375e-29,1.3257499824925937e-23,2.4066284817045675e-25,5.6307970365960102e-24,5.108088934536357e-25,0.00097915567628554124,5.1395464056248999e-05,2.2451972286103026e-09,3.862505373150784e-18,7.9569772092799603e-08,1.554716579785959e-13,2.8656872157378949e-11,1.8265715827441053e-08,7.5803446289541475e-15,1.4939772665560025e-14
2.6945027218817286e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3365248913281787,0.11767942055649827,0.022795542860570547,0.0,1.3482065416721776e-26,3.3676656710601729e-12,2.2392039043267364e-10,1.7121321708535533e-15,1.9859598006411316e-31,3.645569072331744e-09,2.8827634307923684e-33,2.6961544539050201e-10,7.7464093988643335e-24,1.6901118058271677e-29,1.4103218204309129e-23,2.5404467692163213e-25,5.9324580120752275e-24,5.3402763234612589e-25,0.00099052076560143961,5.2049441039293535e-05,2.2538966611010492e-09,3.9636945075397564e-18,8.0826792299842026e-08,1.5607458433490368e-13,2.9568505063021518e-11,1.8554743720544002e-08,7.7998482377905831e-15,1.5692408708104696e-14
2.7284780110335147e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3365128976824831,0.11766808202683064,0.022795215895581054,0.0,1.4316414641042443e-26,3.5058865417667318e-12,2.3322070249076709e-10,1.744832292775429e-15,2.1375311969740428e-31,3.7026972288261657e-09,3.0584539217633426e-33,2.7296778726113243e-10,7.9878656912876974e-24,1.759485189468125e-29,1.4991234521289538e-23,2.6798457863778142e-25,6.2465493572618642e-24,5.579748557408094e-25,0.0010018589293152944,5.2703361717755066e-05,2.2625941585421484e-09,4.0663898819203766e-18,8.2088569554481928e-08,1.5667739544998183e-13,3.049764432217335e-11,1.884464149981506e-08,8.0228544346765337e-15,1.6473269801960477e-14
2.7624533001853008e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33650093094913003,0.11765677035759738,0.022794888958560539,0.0,1.5192294634300418e-26,3.6481559246695746e-12,2.4278310483998169e-10,1.7777864606796253e-15,2.298569101462506e-31,3.760026875458647e-09,3.2424061833084087e-33,2.7631910361991814e-10,8.2336351580850525e-24,1.8309216799847173e-29,1.5923096149550298e-23,2.8249831051388915e-25,6.5734360788599868e-24,5.8266365318905432e-25,0.0010131702312500517,5.3357226196142536e-05,2.2712897491011469e-09,4.1705988274156024e-18,8.3355102271923576e-08,1.5728009370516336e-13,3.1444429697336845e-11,1.9135404702850932e-08,8.2493767073627683e-15,1.7283060212135456e-14
2.796428589337087e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33648899106434982,0.11764548548512754,0.022794562049454899,0.0,1.6111291005807072e-26,3.7945480096595081e-12,2.5261162061121073e-10,1.81099563024478e-15,2.4695368250242451e-31,3.8175579440276811e-09,3.4348995617561944e-33,2.7966939969748707e-10,8.4837442460900137e-24,1.9044615320746825e-29,1.6900386717127181e-23,2.9760187048578e-25,6.9134898649282395e-24,6.0810719463845967e-25,0.0010244547350769539,5.4011034578686108e-05,2.2799834577736003e-09,4.2763286718302464e-18,8.4626388878611299e-08,1.5788268126783352e-13,3.2409000957334482e-11,1.9427028857851012e-08,8.4794284522531785e-15,1.8122493292482186e-14
2.8643791676406586e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33646519158618771,0.11762299587655106,0.022793908314772352,0.0,1.8085191474271752e-26,4.1000003487339154e-12,2.7308315006329785e-10,1.878182799162393e-15,2.843198181303758e-31,3.9332240770015424e-09,3.8466574119423637e-33,2.8636695190003813e-10,8.9970874352297384e-24,2.0580145100328612e-29,1.899777268579379e-23,3.2964367449338417e-25,7.6346191420849695e-24,6.6131159263556817e-25,0.0010469436023358204,5.5318483471773237e-05,2.2973653160898864e-09,4.492380351936453e-18,8.718321751524232e-08,1.5908753208933656e-13,3.4392060201687562e-11,2.0012842088157615e-08,8.9501734851977408e-15,1.9893186454090247e-14
2.9255346881138735e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33644386324132358,0.11760284623811008,0.022793320048486609,0.0,2.0025959730634196e-26,4.38976491800946e-12,2.9245825989615083e-10,1.9395329520784344e-15,3.2184461123374205e-31,4.0380117864031698e-09,4.2493775665519919e-33,2.9239131186564735e-10,9.4742046063590364e-24,2.2038184301956823e-29,2.1057429421613738e-23,3.6066395600582512e-25,8.3325345016119274e-24,7.1191055009345562e-25,0.0010670925689966074,5.649499666772315e-05,2.3130027531359065e-09,4.6921017822309408e-18,8.9500605995535821e-08,1.6017153764909109e-13,3.623904331826311e-11,2.0542973389395576e-08,9.3860473183624794e-15,2.1595531456935049e-14
2.9849224556451214e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3364232337254206,0.11758336119790407,0.02279274887230745,0.0,2.2069754871286246e-26,4.6850666262624529e-12,3.1215872353257125e-10,1.9999146417128337e-15,3.6212503957169366e-31,4.140394110716177e-09,4.6713515669345454e-33,2.9823844606205456e-10,9.9513822582811265e-24,2.3525459569824482e-29,2.3223516997046547e-23,3.9286433471392076e-25,9.05691376349477e-24,7.6358609465681099e-25,0.0010865769526772007,5.7637329325150907e-05,2.3281826139410759e-09,4.8908747324905638e-18,9.1765726614490813e-08,1.6122389146841779e-13,3.808986201638518e-11,2.1060383741882119e-08,9.8204609493100528e-15,2.3351563096157151e-14
3.0443102231763694e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33640268497823234,0.11756395677006758,0.022792177780346409,0.0,2.4280391308887648e-26,4.9944996238926224e-12,3.3275373364119207e-10,2.0610946074598175e-15,4.0649775275493186e-31,4.2433905308135059e-09,5.1254815061451931e-33,3.0408256706537197e-10,1.0442353779270776e-23,2.5085387042993535e-29,2.5562928625816352e-23,4.2720539746236859e-25,9.8294807477925791e-24,8.1783732904929678e-25,0.0011059807198875774,5.8779492651769451e-05,2.343357066084972e-09,5.0944409817022993e-18,9.404534141399303e-08,1.622759398816683e-13,3.9997819091384981e-11,2.158033442129499e-08,1.0265919508367961e-14,2.5213132508319174e-14
3.1036979907076173e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33638221666554358,0.11754463262090067,0.022791606772319974,0.0,2.6668269871811815e-26,5.3184883936647697e-12,3.5426531105027738e-10,2.1230779645100426e-15,4.5528596907840717e-31,4.3470006999695641e-09,5.6135261005747473e-33,3.0992370254716962e-10,1.0947263460239881e-23,2.6720303038685713e-29,2.8085726045546711e-23,4.6378290538607947e-25,1.0652514459216731e-23,8.7473803383222692e-25,0.0011253042043294539,5.9921487192600381e-05,2.3585261717840526e-09,5.3028395225308604e-18,9.6339442303036905e-08,1.633276897750545e-13,4.1963660116985565e-11,2.2102801117186484e-08,1.0722490607342691e-14,2.7184438289148171e-14
3.1630857582388653e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33636182845452689,0.11752538841808854,0.022791035847945843,0.0,2.9244251864817553e-26,5.6574637492395877e-12,3.7671558907016102e-10,2.1858698291962014e-15,5.0883140120444241e-31,4.4512242739784878e-09,6.1373061850768981e-33,3.157618801214555e-10,1.1466256257123784e-23,2.8432585908154358e-29,3.0802341149549446e-23,5.0269492741385951e-25,1.1528361432495875e-23,9.3436275910706616e-25,0.0011445477383194731,6.106331349013093e-05,2.3736899861842192e-09,5.516109315728191e-18,9.8648021237037056e-08,1.6437914760079234e-13,4.3988130202644323e-11,2.2627759422913358e-08,1.1190240975115247e-14,2.9269765841296675e-14
3.2224735257701132e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33634152001373663,0.1175062238306957,0.02279046500694289,0.0,3.2019671836948005e-26,6.0118628701869929e-12,4.0012681150442311e-10,2.2494753187504988e-15,5.6749492372848384e-31,4.5560609108822632e-09,6.6987059220052674e-33,3.2159712734489446e-10,1.1999477788193256e-23,3.0224656368446643e-29,3.3723581782769309e-23,5.440418509780897e-25,1.2459436718000635e-23,9.9678682804720087e-25,0.0011637116527949871,6.2204972084326556e-05,2.3888485590846381e-09,5.7342892901150205e-18,1.0097107021322006e-07,1.6543031949689839e-13,4.6071973898646585e-11,2.3155184836199466e-08,1.1669236452850897e-14,3.1473487760235012e-14
3.281861293301361e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33632129101310337,0.11748713852916007,0.022789894249031221,0.0,3.5006350531797429e-26,6.3821293369088599e-12,4.2452133065321065e-10,2.3138995511506211e-15,6.3165725131045882e-31,4.6615102707794752e-09,7.2996740233413523e-33,3.2742947171701917e-10,1.2547074331309403e-23,3.209897783598445e-29,3.686063748056845e-23,5.879263925064892e-25,1.3448224872734156e-23,1.0620863404148792e-24,0.0011827962773198093,6.3346463512643604e-05,2.4040019361342416e-09,5.9574183426014723e-18,1.0330858126735729e-07,1.6648121137046431e-13,4.8215935102166184e-11,2.368505276015246e-08,1.2159541989450321e-14,3.3800064225571122e-14
3.341249060832609e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33630114112392784,0.11746813218528744,0.022789323573932138,0.0,3.8216608015048094e-26,6.7687131654815648e-12,4.499216053096548e-10,2.3791476450164742e-15,7.0171962688233478e-31,4.7675720156801458e-09,7.9422249855188856e-33,3.3325894068043601e-10,1.3109192821157797e-23,3.4058056761772534e-29,4.0225085151674177e-23,6.3445360770255931e-25,1.4497280956485428e-23,1.1303381760633512e-24,0.0012018019400899492,6.4487788310041763e-05,2.4191501597267795e-09,6.1855353382226831e-18,1.0566054647126501e-07,1.6753182896005061e-13,5.0420756963788291e-11,2.4217338504542692e-08,1.2661221637163741e-14,3.6254043397307663e-14
3.400636828363857e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33628107001887558,0.11744920447224569,0.022788752981368111,0.0,4.1663276975083684e-26,7.1720708424250582e-12,4.7635019875010308e-10,2.4452247195343901e-15,7.7810451950648262e-31,4.8742458093849845e-09,8.628440336617031e-33,3.3908556162102774e-10,1.3685980846484301e-23,3.6104442968154957e-29,4.3828894706328888e-23,6.8373090162026335e-25,1.5609231532973705e-23,1.2016199984244107e-24,0.0012207289679393156,6.5628947008996709e-05,2.4342932697365547e-09,6.4186791101863115e-18,1.0802695793071059e-07,1.6858217788704059e-13,5.2687181794518639e-11,2.4752017287223136e-08,1.3174338547359216e-14,3.8840061816611432e-14
3.460024595895105e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33626107737197103,0.11743035506455905,0.022788182471062797,0.0,4.5359716198384897e-26,7.5926653593989467e-12,5.0382977671838752e-10,2.512135894406722e-15,8.612563318397318e-31,4.9815313173871196e-09,9.36046989602643e-33,3.4490936186815406e-10,1.4277586647335017e-23,3.8240729987158536e-29,4.7684434628848713e-23,7.3586803853143183e-25,1.6786775675998496e-23,1.276010257981354e-24,0.0012395776863454021,6.6769940139512515e-05,2.4494313041072825e-09,6.656888459934058e-18,1.1040780778369315e-07,1.6963226369681735e-13,5.5015950973358189e-11,2.5289064235679552e-08,1.3698954966451953e-14,4.1562844810936446e-14
3.519412363426353e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33624116285859207,0.11741158363810254,0.022787612042741053,0.0,4.9319824223421724e-26,8.0309662478246886e-12,5.3238310540421778e-10,2.5798862898285999e-15,9.5164211728366844e-31,5.0894282067982469e-09,1.0140533046838292e-32,3.507303686948481e-10,1.4884159112298953e-23,4.0469555400474057e-29,5.1804477493190029e-23,7.9097715158198454e-25,1.8032685980671505e-23,1.3535881957272582e-24,0.0012583484194349434,6.7910768229134053e-05,2.4645642992815934e-09,6.9002021572132479e-18,1.1280308819913026e-07,1.7068209188889755e-13,5.7407804855333851e-11,2.5828454388721353e-08,1.4235132231981974e-14,4.4427206903427703e-14
3.578800130957601e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33622132615546385,0.11739288987009636,0.022787041696128895,0.0,5.3558053174636541e-26,8.4874496134351571e-12,5.6203304941597865e-10,2.6484810264861826e-15,1.0497523067620709e-30,5.1979361462940381e-09,1.0970920021050421e-32,3.5654860931801071e-10,1.5505847775759169e-23,4.2793601181096722e-29,5.6202205420804531e-23,8.4917275223563954e-25,1.9349809579739798e-23,1.4344338466085492e-24,0.0012770414899895542,6.9051431802959532e-05,2.4796922905046313e-09,7.148658940154996e-18,1.1521279137586602e-07,1.717316679383402e-13,5.9863482679921468e-11,2.6370162698284822e-08,1.4782930768828708e-14,4.7438052226442802e-14
3.638187898488849e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33620156694065384,0.11737427343910004,0.022786471430953512,0.0,5.8089422776212346e-26,8.9625981707540904e-12,5.9280256974831627e-10,2.7179252255674592e-15,1.1561014449437982e-30,5.3070548060705975e-09,1.1853993197545028e-32,3.623641108986033e-10,1.6142802815161174e-23,4.5215594036634009e-29,6.0891215480667246e-23,9.1057173950608279e-25,2.0741069164950395e-23,1.5186280429539586e-24,0.0012956572194513368,7.0191931383652663e-05,2.4948153120558824e-09,7.4022975153579046e-18,1.1763690954186247e-07,1.7278099731217747e-13,6.2383722479884372e-11,2.691416403130214e-08,1.5342410085559276e-14,5.0600374938955812e-14
3.756963433551345e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33616227969493434,0.11733727130903969,0.022785331143827619,0.0,6.8094586641768014e-26,9.9708549687900988e-12,6.5779265304390593e-10,2.8593824983940112e-15,1.3956998210237869e-30,5.5271229746503329e-09,1.378801631794272e-32,3.7398700529736354e-10,1.7463115930709439e-23,5.0364553551873426e-29,7.1199576853757303e-23,1.0434594610643345e-24,2.3758071032041568e-23,1.6973894086987193e-24,0.0013326579342007169,7.2472440644198613e-05,2.5250465794399265e-09,7.925274711828611e-18,1.225283598952125e-07,1.7487893793299227e-13,6.7620833559826317e-11,2.8008944821992703e-08,1.6496644490436201e-14,5.7399881840497244e-14
3.875738968613841e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33612329857260026,0.11730057470297685,0.022784191179204064,0.0,7.9467369768457077e-26,1.1059731839786362e-11,7.2753889343769156e-10,3.0042990887149851e-15,1.6750644484609979e-30,5.749630103263066e-09,1.5962994524076956e-32,3.8559926806723511e-10,1.884631263738463e-23,5.5939155453952597e-29,8.2846838559300601e-23,1.1906235965669227e-24,2.7108623429932863e-23,1.8905350286108466e-24,0.001369353108641398,7.4752300143860373e-05,2.5552583625467475e-09,8.4694427721964698e-18,1.2747737764124898e-07,1.7697595776959029e-13,7.3125014784948054e-11,2.9112594069714362e-08,1.7698293058264882e-14,6.4867497503182055e-14
