Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),HX(5),C2H3X(75),C4H6(49),C4H5X(118),C6H8(51),C4H5X(117),C6H8(233)
6.340767716839165e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276756830498,0.66999996326749389,0.0,0.0,3.6732507172606601e-08,2.1536902109101551e-08,7.5978023081539075e-09,6.2165677077625133e-17,2.9365506843376679e-17,3.9844545994613461e-17,5.9261345797949219e-18
6.401511689644871e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227671603623,0.66999996291559993,0.0,0.0,3.7084401139032585e-08,2.1592950785181223e-08,7.7457249460354304e-09,6.3810757454692225e-17,3.0622039101114626e-17,4.10266640289455e-17,6.1950215532566808e-18
6.462255662450576e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276675393857,0.66999996256370598,0.0,0.0,3.7436295104177194e-08,2.1647480614360368e-08,7.894407006577833e-09,6.5475607596960023e-17,3.1914892607306288e-17,4.2228197529851429e-17,6.4725437882949305e-18
6.522999635256282e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276634899616,0.66999996221181202,0.0,0.0,3.7788189068044934e-08,2.1700529074405616e-08,8.0438297508991125e-09,6.71600393653931e-17,3.324453914816343e-17,4.3449137813419643e-17,6.7588518545132319e-18
6.583743608061987e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276594549837,0.66999996185991806,0.0,0.0,3.8140083030640232e-08,2.1752132924999813e-08,8.1939747991591253e-09,6.8863863097480803e-17,3.4611445013890942e-17,4.4689472964990691e-17,7.0540960419264662e-18
6.644487580867693e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276554340917,0.6699999615080241,0.0,0.0,3.8491976991967429e-08,2.1802328209423322e-08,8.3448241297189415e-09,7.0586887782070132e-17,3.6016070959515631e-17,4.5949187935667766e-17,7.3584263322770006e-18
6.705231553673398e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227651426931,0.66999996115613014,0.0,0.0,3.8843870952030726e-08,2.18511502570847e-08,8.4963600778755022e-09,7.2328921227095183e-17,3.7458872172419478e-17,4.722826463733354e-17,7.6719923716449401e-18
6.765975526479104e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276474331574,0.66999996080423618,0.0,0.0,3.9195764910834255e-08,2.1898633686841224e-08,8.6485653342013497e-09,7.4089770220360002e-17,3.8940298246264536e-17,4.8526682036127647e-17,7.9949434443211327e-18
6.826719499284809e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276434524305,0.66999996045234222,0.0,0.0,3.9547658868382037e-08,2.1944812411052058e-08,8.8014229425180576e-09,7.5869240683536094e-17,4.0460793161004907e-17,4.9844416244344502e-17,8.3274284479111354e-18
6.887463472090515e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227639484419,0.66999996010044827,0.0,0.0,3.989955282467801e-08,2.1989719640309362e-08,8.9549162975306702e-09,7.7667137819541568e-17,4.2020795268685101e-17,5.1181440610717155e-17,8.6695958696375808e-18
6.94820744489622e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276355287966,0.66999995974855431,0.0,0.0,4.0251446779726013e-08,2.2033387888795209e-08,9.1090291421492479e-09,7.9483266253471299e-17,4.3620737284732527e-17,5.253772580905852e-17,9.0215937638082269e-18
7.008951417701926e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276315852466,0.66999995939666035,0.0,0.0,4.060334073352979e-08,2.2075848980214277e-08,9.2637455645225141e-09,8.1317430167251124e-17,4.5261046284457294e-17,5.3913239925236169e-17,9.3835697304165161e-18
7.069695390507631e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276276534556,0.66999995904476639,0.0,0.0,4.0955234686092995e-08,2.2117134054255003e-08,9.4190499948072902e-09,8.3169433428189821e-17,4.6942143704481155e-17,5.530794854246185e-17,9.7556708948413669e-18
7.130439363313337e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276237331204,0.66999995869287243,0.0,0.0,4.1307128637419194e-08,2.215727357353373e-08,9.5749272016964081e-09,8.503907971160525e-17,4.8664445348823839e-17,5.6721814824881144e-17,1.0138043888612911e-17
7.191183336119042e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276198239441,0.66999995834097847,0.0,0.0,4.1659022587511889e-08,2.2196297330979088e-08,9.7313622887265433e-09,8.6926172617700057e-17,5.0428361399383945e-17,5.8154799599453008e-17,1.0530834831210841e-17
7.251927308924748e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276159256336,0.66999995798908452,0.0,0.0,4.2010916536374453e-08,2.2234234457615473e-08,9.8883406903864408e-09,8.8830515782863602e-17,5.2234296430558512e-17,5.960686143611262e-17,1.0934189312862205e-17
7.312671281730453e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276120379045,0.66999995763719056,0.0,0.0,4.2362810484010203e-08,2.2271113430707156e-08,1.0045848168044912e-08,9.0751912985575179e-17,5.4082649427754265e-17,6.1077956726214729e-17,1.1348252378305692e-17
7.373415254536158e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276081604789,0.6699999572852966,0.0,0.0,4.2714704430422387e-08,2.2306962082226091e-08,1.0203870805716864e-08,9.2690168247083192e-17,5.5973813809551496e-17,6.2568039759257519e-17,1.1773168511489656e-17
7.434159227341864e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276042930842,0.66999995693340264,0.0,0.0,4.3066598375614162e-08,2.2341807607608908e-08,1.036239500568487e-08,9.4645085927032966e-17,5.7908177453289496e-17,6.4077062797890897e-17,1.2209081621171617e-17
7.494903200147569e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332276004354544,0.66999995658150868,0.0,0.0,4.3418492319588572e-08,2.2375676574770052e-08,1.0521407483992564e-08,9.6616470814214537e-17,5.9886122723851244e-17,6.5604976151214881e-17,1.2656135027387164e-17
7.555647172953275e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332275965873309,0.66999995622961472,0.0,0.0,4.3770386262348641e-08,2.2408594933340316e-08,1.0680895265825377e-08,9.8604128212598861e-17,6.1908026505432991e-17,6.7151728246377147e-17,1.3114471448756847e-17
7.61639114575898e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332275927484617,0.66999995587772077,0.0,0.0,4.4122280203897281e-08,2.2440588024101379e-08,1.0840845680793266e-08,1.0060786402282911e-16,6.3974260236092552e-17,6.871726569848064e-17,1.3584232990600006e-17
7.677135118564686e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332275889185964,0.66999995552582681,0.0,0.0,4.4474174144237364e-08,2.2471680588589111e-08,1.1001246358129088e-08,1.0262748481933005e-16,6.6085189944878315e-17,7.0301533378814627e-17,1.4065561133825056e-17
7.798623064176098e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227581284921,0.66999995482203889,0.0,0.0,4.5177962021302843e-08,2.2531260167573351e-08,1.1323350485493162e-08,1.0671361146093192e-16,7.0442574612823786e-17,7.3526030583967149e-17,1.5063479966324228e-17
7.907962215226369e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227574443049,0.66999995418862979,0.0,0.0,4.5811371106555608e-08,2.2582038273799796e-08,1.1614665954928845e-08,1.1044352792857685e-16,7.4520643761825243e-17,7.6491549011378957e-17,1.6002570893786164e-17
8.017301366276639e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332275676267692,0.66999995355522068,0.0,0.0,4.644478018793374e-08,2.2630257108030034e-08,1.1907261057883131e-08,1.1422194167239373e-16,7.8748977545666982e-17,7.9516823176982718e-17,1.6981308361298655e-17
8.12664051732691e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332275608348444,0.66999995292181158,0.0,0.0,4.7078189265451441e-08,2.2676040601592793e-08,1.2201073828695435e-08,1.1804775769381524e-16,8.3129520745094626e-17,8.2601476911053427e-17,1.8000493702224263e-17
8.235979668377181e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332275540660861,0.66999995228840248,0.0,0.0,4.7711598339122228e-08,2.2719507193769457e-08,1.2496045047728683e-08,1.219198928690428e-16,8.7664165020375272e-17,8.5745120618290397e-17,1.9060921046467011e-17
8.345318819427451e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332275473193685,0.66999995165499338,0.0,0.0,4.8345007408959021e-08,2.2760770023053508e-08,1.2792118145739552e-08,1.2583727679338382e-16,9.2354749905081674e-17,8.894735229945857e-17,2.0163377217961047e-17
8.454657970477722e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332275405936063,0.66999995102158427,0.0,0.0,4.8978416474974133e-08,2.2799937117400046e-08,1.3089239108753709e-08,1.2979885252563649e-16,9.7203063833815593e-17,9.2207758522781948e-17,2.1308641649405866e-17
8.563997121527993e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227533887771,0.66999995038817517,0.0,0.0,4.961182553717931e-08,2.2837111582670828e-08,1.338735638384333e-08,1.3380357724260575e-16,1.0221084519592744e-16,9.5525915347988724e-17,2.2497486312416686e-17
8.673336272578264e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332275272008788,0.66999994975476607,0.0,0.0,5.0245234595585757e-08,2.2872391788769402e-08,1.368642078605953e-08,1.3785042280753408e-16,1.0737978341073144e-16,9.8901389203393354e-17,2.3730675662347181e-17
8.782675423628534e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.273322752053199,0.66999994912135719,0.0,0.0,5.0878643650204127e-08,2.2905871552824992e-08,1.3986385406840412e-08,1.4193837626107377e-16,1.1271152001732993e-16,1.0233373771846732e-16,2.5008966596201891e-17
8.892014574678805e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227513880212,0.66999994848794819,0.0,0.0,5.151205270104461e-08,2.2937640318938094e-08,1.4287205524138307e-08,1.4606644024120583e-16,1.1820764977367672e-16,1.0582251051360996e-16,2.6333108422443473e-17
9.001353725729076e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332275072446921,0.6699999478545392,0.0,0.0,5.2145461748116916e-08,2.2967783334088622e-08,1.4588838514465686e-08,1.5023363333825125e-16,1.2386972176016301e-16,1.0936724994896877e-16,2.7703842841560863e-17
9.110692876779346e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332275006246165,0.66999994722113021,0.0,0.0,5.2778870791430261e-08,2.2996381819918634e-08,1.4891243767003793e-08,1.5443899038987758e-16,1.2969924048402021e-16,1.1296749183381774e-16,2.9121903936486473e-17
9.220032027829617e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332274940192125,0.66999994658772122,0.0,0.0,5.3412279830993467e-08,2.3023513140148174e-08,1.5194382599894769e-08,1.5868156272092938e-16,1.3569766698112338e-16,1.1662276609809441e-16,3.0588018171969438e-17
9.329371178879888e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332274874277435,0.66999994595431223,0.0,0.0,5.4045688866814898e-08,2.3049250963423106e-08,1.5498218178817709e-08,1.6296041833275144e-16,1.4186641991203459e-16,1.2033259742770928e-16,3.2102904402042923e-17
9.438710329930157e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332274808495094,0.66999994532090323,0.0,0.0,5.4679097898902549e-08,2.3073665421433042e-08,1.5802715437929716e-08,1.6727464204650838e-16,1.4820687664941215e-16,1.2409650586527184e-16,3.3667273884758296e-17
9.548049480980427e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332274742838403,0.66999994468749424,0.0,0.0,5.5312506927264016e-08,2.3096823262185839e-08,1.6107841003228651e-08,1.716233356046026e-16,1.5472037435433447e-16,1.2791400737780575e-16,3.5281830303435804e-17
9.657388632030697e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332274677301027,0.66999994405408525,0.0,0.0,5.5945915951906531e-08,2.3118787998368805e-08,1.6413563118372547e-08,1.7600561773390271e-16,1.6140821103948411e-16,1.3178461439296079e-16,3.6947269793755441e-17
9.766727783080966e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332274611876917,0.66999994342067626,0.0,0.0,5.6579324972837004e-08,2.3139620050761826e-08,1.6719851572973031e-08,1.8042062417418611e-16,1.682716466174538e-16,1.3570783630516922e-16,3.8664280976071282e-17
9.876066934131236e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332274546560331,0.66999994278726727,0.0,0.0,5.721273399006198e-08,2.3159376886693948e-08,1.702667763336708e-08,1.8486750767497811e-16,1.7531190393267305e-16,1.3968317995316028e-16,4.0433544992376227e-17
9.985406085181506e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332274481345803,0.66999994215385827,0.0,0.0,5.7846143003587717e-08,2.3178113153557687e-08,1.7334013975859815e-08,1.8934543796375828e-16,1.8253016977567189e-16,1.4371015007020844e-16,4.2255735547385207e-17
9.999999999999999e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332274472648804,0.66999994206931479,0.0,0.0,5.793068652774449e-08,2.3180539579710996e-08,1.7375072520701032e-08,1.8994542902070639e-16,1.8350714706747461e-16,1.4425152372256785e-16,4.2502989826523076e-17
1.0094745236231775e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332274416228136,0.66999994152044928,0.0,0.0,5.8479552013420146e-08,2.3195880807417123e-08,1.7641834622420493e-08,1.9385360168828313e-16,1.8992759587861516e-16,1.4778824970844372e-16,4.4131518953249753e-17
1.0204084387282045e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227435120239,0.66999994088704029,0.0,0.0,5.9112961019564918e-08,2.3212729236765207e-08,1.7950114878803865e-08,1.9839120233554445e-16,1.9750529989125181e-16,1.5191698063849794e-16,4.606155417746099e-17
1.0313423538332315e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332274286263869,0.6699999402536313,0.0,0.0,5.9746370022027426e-08,2.3228705381502555e-08,1.8258831275060745e-08,2.0295746012967193e-16,2.0526436633660786e-16,1.5609584372570779e-16,4.8046492893539732e-17
1.0422762689382584e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332274221408126,0.66999993962022231,0.0,0.0,6.0379779020812772e-08,2.3243853847223122e-08,1.8567961508395235e-08,2.0755161191090586e-16,2.1320584754590759e-16,1.6032433928404505e-16,5.0086979534147837e-17
1.0532101840432854e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332274156630904,0.66999993898681331,0.0,0.0,6.1013188015925833e-08,2.3258217014902756e-08,1.8877484388320382e-08,2.1217291099760289e-16,2.2133076457234277e-16,1.6460196740889827e-16,5.2183651346287993e-17
1.0641440991483124e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332274091928199,0.66999993835340432,0.0,0.0,6.1646597007371268e-08,2.3271835146095795e-08,1.9187379784059945e-08,2.1682062703307774e-16,2.2964010808343324e-16,1.68928228289781e-16,5.4337138448289395e-17
1.0750780142533393e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332274027296155,0.66999993771999533,0.0,0.0,6.2280005995153444e-08,2.3284746483752068e-08,1.949762857413987e-08,2.2149404581894053e-16,2.3813483923183112e-16,1.7330262250399651e-16,5.6548063888306255e-17
1.0860119293583663e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273962731174,0.66999993708658634,0.0,0.0,6.291341497927657e-08,2.3296987348772797e-08,1.9808212598110325e-08,2.2619246913644613e-16,2.4681589050452293e-16,1.7772465129223922e-16,5.8817043704083194e-17
1.0969458444633933e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273898229786,0.66999993645317735,0.0,0.0,6.3546823959744643e-08,2.3308592232428414e-08,2.0119114610336839e-08,2.3091521455724909e-16,2.5568416655046601e-16,1.8219381681706942e-16,6.1144686983766046e-17
1.1078797595684202e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273833788723,0.66999993581976836,0.0,0.0,6.4180232936561422e-08,2.3319593884764353e-08,2.043031823579738e-08,2.3566161524483868e-16,2.647405449867699e-16,1.8670962240515338e-16,6.3531595927559517e-17
1.1188136746734472e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273769404869,0.66999993518635936,0.0,0.0,6.4813641909730546e-08,2.3330023399123098e-08,2.0741807927821335e-08,2.4043101974782657e-16,2.7398587718359839e-16,1.9127157277411934e-16,6.59783659100532e-17
1.1297475897784742e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273705075288,0.66999993455295037,0.0,0.0,6.5447050879255404e-08,2.3339910292911772e-08,2.1053568927705704e-08,2.4522279178615475e-16,2.834209890280182e-16,1.9587917424483774e-16,6.8485585543057195e-17
1.1406815048835011e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273640797161,0.66999993391954138,0.0,0.0,6.6080459845139303e-08,2.3349282584745364e-08,2.1365587226143551e-08,2.5003631003120881e-16,2.9304668166707338e-16,2.0053193493989706e-16,7.1053836738805029e-17
1.1516154199885281e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273576567834,0.66999993328613239,0.0,0.0,6.6713868807385316e-08,2.3358166868094901e-08,2.1677849526399837e-08,2.5487096788072859e-16,3.0286373223039833e-16,2.0522936496900452e-16,7.3683694773398678e-17
1.162549335093555e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273512384786,0.6699999326527234,0.0,0.0,6.7347277765996392e-08,2.3366588381569471e-08,2.1990343209170476e-08,2.5972617322933665e-16,3.1287289453271895e-16,2.0997097660200949e-16,7.6375728350383983e-17
1.173483250198582e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733227344824562,0.66999993201931463,0.0,0.0,6.7980686720975338e-08,2.3374571075959253e-08,2.2303056299060777e-08,2.6460134823543491e-16,3.23074899756619e-16,2.1475628443020763e-16,7.913049966435842e-17
1.184417165303609e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273384148065,0.66999993138590574,0.0,0.0,6.86140956723248e-08,2.3382137678165029e-08,2.2615977432620729e-08,2.6949592908515045e-16,3.3347045711596667e-16,2.1958480551655419e-16,8.1948564464524612e-17
1.195351080408636e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273320089967,0.66999993075249686,0.0,0.0,6.9247504620047321e-08,2.3389309752137319e-08,2.2929095827875398e-08,2.7440936575395556e-16,3.4406025450041756e-16,2.2445605953538077e-16,8.4830472118114695e-17
1.206284995513663e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273256069267,0.66999993011908798,0.0,0.0,6.9880913564145295e-08,2.3396107756945902e-08,2.3242401255290204e-08,2.7934112176653233e-16,3.5484495910142344e-16,2.2936956890217915e-16,8.7776765673619306e-17
1.21721891061869e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273192084039,0.6699999294856791,0.0,0.0,7.0514322504621038e-08,2.34025511020976e-08,2.3555884010112014e-08,2.8429067395539769e-16,3.6582521802018247e-16,2.3432485889398998e-16,9.0787981923764396e-17
1.2281528257237169e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273128132434,0.66999992885227022,0.0,0.0,7.1147731441476722e-08,2.3408658200217292e-08,2.3869534886028622e-08,2.8925751221876448e-16,3.7700165885797702e-16,2.3932145776090006e-16,9.3864651468187117e-17
1.2390867408287438e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273064212703,0.66999992821886134,0.0,0.0,7.1781140374714357e-08,2.3414446517204052e-08,2.4183345150090714e-08,2.9424113927806706e-16,3.8837489028934737e-16,2.4435889682913291e-16,9.7007298775768478e-17
1.2500206559337708e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332273000323204,0.66999992758545246,0.0,0.0,7.2414549304335982e-08,2.3419932619970895e-08,2.4497306518841968e-08,2.9924107043554323e-16,3.9994550261854942e-16,2.4943671059618628e-16,1.0021644224658769e-16
1.2609545710387978e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332272936462348,0.66999992695204358,0.0,0.0,7.3047958230343397e-08,2.3425132221873447e-08,2.4811411135604742e-08,3.0425683333222771e-16,4.1171406831974658e-16,2.5455443681845046e-16,1.0349259427346812e-16
1.2718884861438247e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332272872628649,0.6699999263186347,0.0,0.0,7.3681367152738428e-08,2.343006022592949e-08,2.5125651548870273e-08,3.092879677066827e-16,4.2368114256138142e-16,2.5971161659171481e-16,1.0683626130308984e-16
1.2828224012488517e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332272808820712,0.66999992568522582,0.0,0.0,7.4314776071522743e-08,2.3434730765927711e-08,2.5440020691744363e-08,3.1433402515475443e-16,4.3584726371516945e-16,2.6490779442495245e-16,1.1024794389664896e-16
1.2937563163538787e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332272745037162,0.66999992505181694,0.0,0.0,7.4948184986697943e-08,2.3439157245520728e-08,2.5754511862400783e-08,3.1939456889062537e-16,4.4821295385015072e-16,2.7014251830774932e-16,1.1372813679004712e-16
1.3046902314589056e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332272681276765,0.66999992441840805,0.0,0.0,7.5581593898265537e-08,2.3443352375394054e-08,2.6069118705496873e-08,3.2446917350940036e-16,4.6077871921223137e-16,2.7541533977172604e-16,1.1727732895359789e-16
1.3156241465639326e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332272617538289,0.66999992378499917,0.0,0.0,7.6215002806226981e-08,2.3447328208599165e-08,2.6383835194506929e-08,3.2955742475144422e-16,4.735450506896347e-16,2.8072581394628259e-16,1.2089600365124162e-16
1.3265580616689596e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332272553820602,0.66999992315159029,0.0,0.0,7.6848411710583638e-08,2.3451096174135565e-08,2.6698655614931274e-08,3.3465891926866692e-16,4.8651242426468081e-16,2.8607349960897776e-16,1.2458463849925962e-16
1.3374919767739865e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332272490122617,0.66999992251818141,0.0,0.0,7.7481820611336859e-08,2.3454667108863289e-08,2.701357454833992e-08,3.3977326439293298e-16,4.9968130145229325e-16,2.9145795923083895e-16,1.2834370552448507e-16
1.3484258918790135e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332272426443305,0.66999992188477253,0.0,0.0,7.811522950848782e-08,2.345805128782435e-08,2.7328586857211871e-08,3.4490007790675352e-16,5.1305212972563865e-16,2.9687875901688321e-16,1.3217367122200613e-16
1.3593598069840405e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332272362781701,0.66999992125136365,0.0,0.0,7.8748638402037739e-08,2.3461258453048069e-08,2.7643687670532462e-08,3.5003898781640264e-16,5.266253429292762e-16,3.0233546894211482e-16,1.3607499661236155e-16
1.3702937220890674e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332272299136873,0.66999992061795477,0.0,0.0,7.9382047291987716e-08,2.3464297840912432e-08,2.7958872370112692e-08,3.5518963212758619e-16,5.4040136168020078e-16,3.0782766278324997e-16,1.4004813729822845e-16
1.3812276371940944e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332272235507948,0.66999991998454589,0.0,0.0,8.0015456178338862e-08,2.346717820813038e-08,2.8274136577596084e-08,3.6035165862377459e-16,5.5438059375714337e-16,3.1335491814640732e-16,1.4409354352060422e-16
1.3921615522991214e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332272171894101,0.66999991935113701,0.0,0.0,8.0648865061092102e-08,2.3469907856427179e-08,2.8589476142119961e-08,3.6552472464730133e-16,5.6856343447848453e-16,3.1891681649099074e-16,1.482116602144857e-16
1.4030954674041483e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332272108294525,0.66999991871772813,0.0,0.0,8.1282273940248484e-08,2.3472494655971996e-08,2.8904887128599695e-08,3.7070849688331468e-16,5.8295026706913057e-16,3.2451294314997655e-16,1.5240292706404853e-16
1.4140293825091753e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332272044708494,0.66999991808431925,0.0,0.0,8.1915682815808892e-08,2.3474946067624192e-08,2.922036580660555e-08,3.7590265114666087e-16,5.9754146301668356e-16,3.3014288734680854e-16,1.5666777855733174e-16
1.4249632976142023e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332271981135298,0.66999991745091036,0.0,0.0,8.2549091687774163e-08,2.3477269164051987e-08,2.953590863980336e-08,3.8110687217176623e-16,6.1233738241723556e-16,3.3580624220909242e-16,1.610066440404322e-16
1.4358972127192292e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332271917574269,0.66999991681750148,0.0,0.0,8.3182500556145168e-08,2.3479470649778809e-08,2.9851512275931324e-08,3.8632085340557734e-16,6.2733837431110025e-16,3.4150260477927273e-16,1.6541994777121429e-16
1.4468311278242562e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332271854024759,0.6699999161840926,0.0,0.0,8.3815909420922649e-08,2.348155688020989e-08,3.0167173537286783e-08,3.9154429680360805e-16,6.4254477700878944e-16,3.4723157602246178e-16,1.6990810897254043e-16
1.4577650429292832e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332271790486168,0.66999991555068372,0.0,0.0,8.444931828210736e-08,2.3483533879689413e-08,3.0482889411697529e-08,3.9677691262913729e-16,6.579569184075265e-16,3.5299276083158733e-16,1.7447154188502861e-16
1.4686989580343101e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332271726957935,0.66999991491727484,0.0,0.0,8.5082727139700003e-08,2.3485407358636277e-08,3.0798657043954038e-08,4.0201841925559112e-16,6.7357511629859253e-16,3.5878576803001082e-16,1.7911065581934291e-16
1.4796328731393371e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332271663439517,0.66999991428386596,0.0,0.0,8.5716135993701279e-08,2.348718272980402e-08,3.1114473727679432e-08,4.0726854297213909e-16,6.8939967866577084e-16,3.6461021037176518e-16,1.8382585520802299e-16
