Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24),COX(50)
1.3125006857221114e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32943185473799008,0.11291033081747759,0.021628816514748985,6.3715768946619081e-09,5.5378923925715053e-06,6.8391861725910714e-06,1.0101589639334333e-05,1.5909947657156495e-15,2.6269554177368287e-22,1.6492810301332894e-08,6.9563645892885477e-30,2.1434040728177395e-08,1.3352733703815682e-22,6.3124926097526969e-13,2.5990467359319796e-16,7.7535627965524983e-19,4.7611347275629276e-08,2.7104769991144689e-22,0.0057492598327122,0.0023695717221926616,5.3848283837251638e-10,1.644794748616994e-05,3.8257259039798197e-14,9.0620608817062894e-10,1.9671898232711453e-07,1.7770260890626863e-07,3.3189605211197852e-10,5.2751861558086941e-08,1.3436697533139193e-12,8.1996225190846044e-12
1.31681329828977e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32942452403838729,0.11291037396008217,0.021625043156785168,6.443022670367645e-09,5.6025627546301228e-06,6.8918233515869527e-06,1.0165252403159674e-05,1.6108915516496777e-15,2.6652465798063066e-22,1.6585352264425758e-08,7.1282205119279775e-30,2.1506692930689584e-08,1.3583851648238347e-22,6.3871988646836973e-13,2.6251450817187005e-16,7.8288392330635991e-19,4.8003847650800254e-08,2.7625171427025882e-22,0.0057491526327461528,0.0023769885290442355,5.4009487743988104e-10,1.6468028883305682e-05,3.8371051317958142e-14,9.0718916958183143e-10,1.9668716727285371e-07,1.7847970551577256e-07,3.3551712438615377e-10,5.3011621397936946e-08,1.3545531032800073e-12,8.2511162459063724e-12
1.3211259108574288e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32941719631388616,0.11291041742306038,0.021621270625043057,6.5150453972169429e-09,5.6676512504553843e-06,6.9445237949984069e-06,1.0229103646191771e-05,1.6310048092152059e-15,2.7039419324994942e-22,1.6678299472191356e-08,7.3040288696291258e-30,2.157909129138791e-08,1.3818573469903851e-22,6.462466570011961e-13,2.6513831609315504e-16,7.9045893323884809e-19,4.8397574665007695e-08,2.8154572695609161e-22,0.0057490449222203062,0.0023844030748784413,5.4170641844388856e-10,1.6487907001378015e-05,3.8484787363490552e-14,9.0816160658323704e-10,1.9665553764983751e-07,1.7925581117121506e-07,3.391590495183789e-10,5.3271931452278275e-08,1.365491087913819e-12,8.3027607399961783e-12
1.3254385234250875e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32940987154553397,0.11291046119045664,0.021617498919248499,6.5876479577940211e-09,5.7331580290616501e-06,6.9972859882580438e-06,1.0293143300757705e-05,1.65133664273544e-15,2.7430438909309216e-22,1.6771652694099274e-08,7.4838741809014977e-30,2.1651235388313793e-08,1.4056949229071096e-22,6.5382974033740257e-13,2.6777608159959357e-16,7.9808144952895767e-19,4.8792522241236478e-08,2.8693114015476729e-22,0.0057489367171562169,0.0023918153601572016,5.4331746152642864e-10,1.6507584305950561e-05,3.8598467401625444e-14,9.091235339181618e-10,1.9662409159718638e-07,1.8003093149683056e-07,3.4282182642869035e-10,5.3532791473990158e-08,1.3764838156692203e-12,8.3545559371378298e-12
1.3297511359927462e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32940254971488309,0.11291050524679069,0.021613728039127856,6.6608332403222977e-09,5.7990832380862767e-06,7.0501084332220591e-06,1.0357371299176148e-05,1.671889173591619e-15,2.7825548701335665e-22,1.6865412690715549e-08,7.6678426305705995e-30,2.1723124826837596e-08,1.429902958937892e-22,6.6146930419332084e-13,2.7042778872440372e-16,8.0575161220253805e-19,4.9188684334936392e-08,2.9240937551171351e-22,0.0057488280331001711,0.0023992253853426853,5.4492800683103594e-10,1.6527063232498298e-05,3.8712091656202e-14,9.1007508461930258e-10,1.9659282728035531e-07,1.8080507213384376e-07,3.4650545409587277e-10,5.3794201216240589e-08,1.3875313948665729e-12,8.4065017731223525e-12
1.3340637485604048e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32939523080397687,0.11291054957704337,0.021609957984408037,6.7346041386570542e-09,5.8654270238792042e-06,7.1029896480514218e-06,1.0421787573758118e-05,1.6926645403084266e-15,2.8224772850208033e-22,1.6959580213773354e-08,7.8560220995844802e-30,2.1794759239182226e-08,1.4544865823825243e-22,6.6916551624205654e-13,2.7309342129639729e-16,8.1346956123504842e-19,4.9586054933978625e-08,2.979818743662624e-22,0.0057487188851372576,0.0024066331508972565,5.4653805450276641e-10,1.6546346186472105e-05,3.8825660349613979e-14,9.1101639001407496e-10,1.9656174289062687e-07,1.8157823873584741e-07,3.5020993155722171e-10,5.4056160432478409e-08,1.3986339336923094e-12,8.4585981837485967e-12
1.3383763611280635e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32938791479533597,0.11291059416664309,0.021606188754816454,6.808963552278071e-09,5.9321895315882813e-06,7.1559281670901435e-06,1.0486392056807721e-05,1.7136648986394222e-15,2.8628135503490785e-22,1.705415600624328e-08,8.0485021952919692e-30,2.1866138283950448e-08,1.479450982078598e-22,6.7691854411739923e-13,2.7577296294480075e-16,8.2123543655156101e-19,4.9984628058599216e-08,3.0365009798826802e-22,0.0057486092879050306,0.0024140386572834025,5.4814760468807267e-10,1.6565435543377556e-05,3.8939173702757924e-14,9.1194757973070247e-10,1.9653083664461607e-07,1.823504369643534e-07,3.5393525790810862e-10,5.4318668876425637e-08,1.4097915401984902e-12,8.5108451048237262e-12
1.3426889736957222e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32938060167194533,0.11291063900145254,0.021602420350081017,6.8839143862822276e-09,5.9993709052403841e-06,7.2089225407408046e-06,1.0551184680622819e-05,1.7348924216524822e-15,2.9035660806812547e-22,1.7149140802403094e-08,8.2453742821989405e-30,2.1937261645656125e-08,1.504801409007357e-22,6.8472855541755008e-13,2.784663971039814e-16,8.2904937802676661e-19,5.0384397761329744e-08,3.0941552781705686e-22,0.0057484992556067517,0.0024214419049636902,5.497566575346897e-10,1.6584333648867329e-05,3.9052631934984837e-14,9.128687817050214e-10,1.9650010678378747e-07,1.8312167248451523e-07,3.5768143230145936e-10,5.4581726302069919e-08,1.4210043223023944e-12,8.563242472163773e-12
1.347001586263381e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32937329141724048,0.11291068406775574,0.021598652769930126,6.9594595513761181e-09,6.0669712878184899e-06,7.2619713353375341e-06,1.0616165377495731e-05,1.7563492998152564e-15,2.944737290350638e-22,1.7244535327906998e-08,8.4467315132088821e-30,2.2008129034259395e-08,1.5305431769035261e-22,6.9259571770866932e-13,2.8117370701808129e-16,8.3691152548497894e-19,5.0785358126916402e-08,3.1527966570272768e-22,0.0057483888020242744,0.0024288428944007072,5.5136521319152046e-10,1.6603042818846562e-05,3.9166035264054464e-14,9.1378012218796907e-10,1.9646955157398362e-07,1.8389195096101676e-07,3.6144845394708885e-10,5.4845332463657351e-08,1.4322723877861082e-12,8.6157902215940989e-12
1.3513141988310396e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32936598401509609,0.11291072935224579,0.021594886014092679,7.0356019638685935e-09,6.1349908213347408e-06,7.31507313301662e-06,1.0681334079713837e-05,1.7780377410806318e-15,2.9863295934256697e-22,1.7340340299854432e-08,8.6526688613543114e-30,2.2078740184705899e-08,1.556681662869106e-22,7.0052019852825105e-13,2.8389487574555784e-16,8.4482201870013946e-19,5.1187503272227117e-08,3.2124403414981412e-22,0.0057482779405305003,0.0024362416260570153,5.5297327180852773e-10,1.662156533959077e-05,3.9279383906092743e-14,9.1468172575372513e-10,1.9643916930496506e-07,1.8466127805412492e-07,3.6523632211090937e-10,5.5109487115685431e-08,1.4435958442961202e-12,8.6684882889498822e-12
1.3556268113986982e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32935867944981273,0.11291077484201241,0.021591120082298024,7.1123445456633353e-09,6.2034296468996819e-06,7.3682265315849142e-06,1.0746690719560255e-05,1.7999599709722038e-15,3.0283454036752602e-22,1.743655642685829e-08,8.8632831520254269e-30,2.2149094856470256e-08,1.5832223079911264e-22,7.0850216538832436e-13,2.8662988616363359e-16,8.527809973958242e-19,5.1590827346148057e-08,3.2731017656332815e-22,0.0057481666841015149,0.0024436381003951095,5.5458083353663029e-10,1.6639903467875675e-05,3.9392678075551892e-14,9.155737153084762e-10,1.9640895828996082e-07,1.8542965941590455e-07,3.6904503611405449e-10,5.5374190012896174e-08,1.4549747993429215e-12,8.7213366100765714e-12
1.359939423966357e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32935137770610601,0.11291082052453051,0.021587354974275982,7.1896902242513654e-09,6.2722879047876977e-06,7.4214301443862215e-06,1.0812235229314376e-05,1.822118232669753e-15,3.0707871345347571e-22,1.753318440911266e-08,9.0786730957026477e-30,2.2219192833103719e-08,1.6101706179633742e-22,7.1654178577848984e-13,2.8937872097265708e-16,8.6078860124524788e-19,5.1995324529469483e-08,3.3347965749719663e-22,0.0057480550453283263,0.0024510323178773682,5.5618789852760245e-10,1.6658059431118337e-05,3.950591798517335e-14,9.1645621209977558e-10,1.9637891686523026e-07,1.8619710068658913e-07,3.7287459533187243e-10,5.5639440910269629e-08,1.4664093603006354e-12,8.7743351208303117e-12
1.3642520365340156e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32934407876909427,0.11291086638764861,0.021583590689756824,7.2676419327035642e-09,6.3415657344988101e-06,7.4746826001658145e-06,1.087796754125246e-05,1.8445147870947266e-15,3.1136571990725468e-22,1.7630224938460008e-08,9.2989393211995679e-30,2.2289033921786241e-08,1.6375321637120702e-22,7.2463922716879081e-13,2.9214136270037264e-16,8.6884496987127074e-19,5.2400989034761551e-08,3.3975406290510988e-22,0.0057479430364282798,0.0024584242789660198,5.5779446693397726e-10,1.6676035427529231e-05,3.9619103845953208e-14,9.1732933572646611e-10,1.9634904338963468e-07,1.8696360749110693e-07,3.7672499919282703e-10,5.5905239563017377e-08,1.4778996344066228e-12,8.8274837570783541e-12
1.3685646491016743e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32933678262428745,0.11291091241957782,0.021579827228471266,7.3462026096631621e-09,6.4112632748168958e-06,7.5279825429332399e-06,1.0943887587648186e-05,1.8671519129957131e-15,3.1569580099572392e-22,1.7727678698457818e-08,9.5241844094230982e-30,2.2358617952882945e-08,1.6653125820255151e-22,7.3279465701242608e-13,2.9491779370610474e-16,8.769502428464056e-19,5.2807815106240625e-08,3.4613500039379283e-22,0.0057478306692561208,0.0024658139841231001,5.5940053890895464e-10,1.6693833626274639e-05,3.9732235867110353e-14,9.1819320414914033e-10,1.9631933624421964e-07,1.8772918543575878e-07,3.8059624717732459e-10,5.6171585726576271e-08,1.4894457287611174e-12,8.8807824546994411e-12
1.372877261669333e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32932948925757694,0.11291095860888109,0.021576064590150438,7.4253751993382025e-09,6.4813806638644693e-06,7.5813286318235862e-06,1.1009995300773172e-05,1.890031907033923e-15,3.2006919794254727e-22,1.7825546364444711e-08,9.7545129276574912e-30,2.2427944779505088e-08,1.6935175761876861e-22,7.4100824274830739e-13,2.9770799618485387e-16,8.8510455969282268e-19,5.3215797019626478e-08,3.5262409947871979e-22,0.0057477179553147382,0.0024732014338104285,5.6100611460631339e-10,1.6711456167648847e-05,3.984531425605703e-14,9.1904793370111111e-10,1.9628979383180648e-07,1.8849384010504235e-07,3.8448833881642271e-10,5.6438479156602524e-08,1.5010477503268749e-12,8.934231149584214e-12
1.3771898742369916e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32932219865522405,0.11291100494446275,0.02157230277452591,7.5051626514939988e-09,6.5519180391540734e-06,7.634719540957326e-06,1.1076290612897462e-05,1.9131570838686621e-15,3.244861519250288e-22,1.7923828603605916e-08,9.9900314643790901e-30,2.2497014277075641e-08,1.7221529166157875e-22,7.4928015180346366e-13,3.0051195217130875e-16,8.9330805988235855e-19,5.3624929081990909e-08,3.5922301184228225e-22,0.0057476049057655961,0.0024805866284895693,5.6261119418032526e-10,1.6728905163255692e-05,3.9958339218371779e-14,9.198936390998603e-10,1.9626041457659413e-07,1.8925757705862221e-07,3.8840127369048455e-10,5.6705919608965876e-08,1.5127058059288202e-12,8.9878297776355295e-12
1.3815024868046503e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32931491080385061,0.11291105141555846,0.021568541781329668,7.5855679214455644e-09,6.6228755376364439e-06,7.6881539592989077e-06,1.1142773456290034e-05,1.9365297762427947e-15,3.2894690407100696e-22,1.8022526075038285e-08,1.0230848664608699e-29,2.256582634289944e-08,1.7512244415017565e-22,7.5761055159529966e-13,3.0332964354377357e-16,9.0156088283652085e-19,5.4035205631598041e-08,3.6593341159443004e-22,0.0057474915314388308,0.0024879695686218042,5.6421577778567406e-10,1.6746182696199029e-05,4.0071310957774734e-14,9.2073043345894945e-10,1.9623119692376963e-07,1.900204018284405e-07,3.923350514277449e-10,5.6973906839743892e-08,1.524420002253692e-12,9.0415782747688444e-12
1.385815099372309e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32930762569042815,0.1129110980117254,0.021564781610294095,7.6665939700500314e-09,6.6942532957454772e-06,7.7416305905142396e-06,1.1209443763219236e-05,1.9601523350682034e-15,3.3345169545580514e-22,1.8121639429814689e-08,1.0477075265808497e-29,2.2634380895738048e-08,1.7807380574577103e-22,7.6599960953370876e-13,3.0616105202801203e-16,9.098631679264984e-19,5.4446621037736952e-08,3.7275699553579735e-22,0.0057473778428430858,0.0024953502546681099,5.6581986557737893e-10,1.6763290821281501e-05,4.018422967610518e-14,9.2155842830035695e-10,1.9620213933912817e-07,1.9078231991596657e-07,3.9628967170280817e-10,5.7242440605216567e-08,1.5361904458497271e-12,9.0954765769125078e-12
1.3901277119399677e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32930034330226898,0.11291114472283262,0.021561022261151974,7.7482437636990507e-09,6.7660514494401571e-06,7.7951481528271331e-06,1.1276301465953256e-05,1.9840271295112278e-15,3.3800076709923625e-22,1.8221169311047792e-08,1.0728824134330527e-29,2.2702677875389448e-08,1.8106997401653433e-22,7.7444749302304674e-13,3.0900615920101048e-16,9.1821505447316553e-19,5.4859169700546963e-08,3.7969548342333127e-22,0.0057472638501750275,0.0025027286870891318,5.6742345771071882e-10,1.6780231565211337e-05,4.0297095573301257e-14,9.2237773356722218e-10,1.9617324030870178e-07,1.9154333678958054e-07,4.0026513423508297e-10,5.7511520661860982e-08,1.5480172431263324e-12,9.1495246200080925e-12
1.3944403245076264e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32929306362701627,0.11291119153905202,0.021557263733636475,7.8305202743111666e-09,6.8382701342434954e-06,7.848705378874956e-06,1.134334649676052e-05,2.0081565470781031e-15,3.4259435996266079e-22,1.8321116353953327e-08,1.0986210302423857e-29,2.2770717242272339e-08,1.8411155350292653e-22,7.8295436946396886e-13,3.1186494649466053e-16,9.2661668174709201e-19,5.5272846050835859e-08,3.8675061823843672e-22,0.0057471495633285817,0.002510104866345167,5.6902655434116326e-10,1.6797006926816595e-05,4.0409908847381819e-14,9.2318845763697191e-10,1.9614449833839675e-07,1.9230345788208901e-07,4.0426143878715383e-10,5.7781146766346309e-08,1.5599005003537691e-12,9.2037223400106838e-12
1.398752937075285e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32928578665263497,0.11291123845084909,0.021553506027481163,7.9134264793242034e-09,6.9109094852786135e-06,7.90230101556349e-06,1.1410578787910099e-05,2.0325429937003678e-15,3.4723271494609652e-22,1.8421481185912712e-08,1.1249351005807555e-29,2.2838498977015499e-08,1.8719915578342749e-22,7.9152040625513401e-13,3.1473739519936259e-16,9.3506818896855005e-19,5.5687644549891666e-08,3.9392416645765399e-22,0.0057470349919039182,0.0025174787928961407,5.7062915562430245e-10,1.6813618877266447e-05,4.052266969443014e-14,9.2399070733480193e-10,1.9611591195363911e-07,1.9306268858836877e-07,4.0827858516310266e-10,5.8051318675528817e-08,1.5718403236628491e-12,9.2580696728891645e-12
1.4030655496429437e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32927851236740274,0.1129112854489745,0.021549749142419968,7.9969653616875841e-09,6.9839696373020234e-06,7.9559338239211991e-06,1.1477998271672127e-05,2.0571888938202593e-15,3.5191607288537927e-22,1.8522264426535114e-08,1.1518365721816681e-29,2.2906023080051811e-08,1.9033339954065681e-22,8.0014577079478003e-13,3.1762348646755116e-16,9.4356971530752217e-19,5.610355968928822e-08,4.012179183258827e-22,0.0057469201452161472,0.0025248504672015972,5.7223126171578562e-10,1.6830069360299168e-05,4.0635378308579859e-14,9.2478458794749902e-10,1.9608747969902881e-07,1.9382103426313655e-07,4.123165732067741e-10,5.8322036146447096e-08,1.5838368190446435e-12,9.3125665546264807e-12
1.4073781622106024e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32927124075990183,0.11291133252445543,0.021545993078187178,8.0811399098546936e-09,7.057450724734232e-06,8.0096025789529902e-06,1.1545604880318128e-05,2.08209669047609e-15,3.5664467454937419e-22,1.8623466687718934e-08,1.1793376208128621e-29,2.2973289571217344e-08,1.9351491062788782e-22,8.0883063048217511e-13,3.2052320131714419e-16,9.5212139988370907e-19,5.6520585990684961e-08,4.0863368813216953e-22,0.0057468050323037636,0.0025322198897206778,5.7383287277125806e-10,1.6846360292456308e-05,4.0748034882002524e-14,9.2557020323757034e-10,1.9605920013800129e-07,1.9457850021883864e-07,4.1637540279999887e-10,5.8593298936317456e-08,1.5958900923501915e-12,9.367212921219901e-12
1.411690774778261e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32926397181901007,0.11291137966858746,0.021542237834517464,8.1659531177751916e-09,7.1313528816877371e-06,8.0633060694935824e-06,1.1613398546121412e-05,2.1072688453875905e-15,3.614187606372342e-22,1.8725088573712616e-08,1.2074506542077087e-29,2.3040298489355318e-08,1.9674432213595431e-22,8.1757515271894587e-13,3.2343652063491704e-16,9.6072338176653913e-19,5.6938718005621269e-08,4.1617331448807238e-22,0.005746689661936851,0.0025395870609121155,5.7543398894630346e-10,1.6862493563322678e-05,4.086063960489718e-14,9.2634765545766612e-10,1.9603107185249703e-07,1.9533509172366216e-07,4.2045507386076968e-10,5.8865106802529564e-08,1.6080002492902366e-12,9.4220087086812519e-12
1.4160033873459198e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32925670553389297,0.11291142687292668,0.021538483411145833,8.2514079848873241e-09,7.2056762419925261e-06,8.1170430980605872e-06,1.1681379201357388e-05,2.1327078390412353e-15,3.6623857177570704e-22,1.8827130681174958e-08,1.2361883160561223e-29,2.3107049891924984e-08,2.000222744605493e-22,8.263795049102899e-13,3.2636342517980252e-16,9.6937579997517546e-19,5.7357950315305759e-08,4.2383866060861839e-22,0.0057465740426250224,0.0025469519812342219,5.7703461039638845e-10,1.6878471035771843e-05,4.0973192665481546e-14,9.2711704536527569e-10,1.9600309344263888e-07,1.960908139996589e-07,4.2455558634139854e-10,5.9137459502642096e-08,1.6201673954349431e-12,9.4769538530371634e-12
1.4203159999135784e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32924944189399585,0.11291147412928189,0.021534729807807636,8.3375075161101962e-09,7.2804209392191347e-06,8.1708124807074209e-06,1.1749546778303895e-05,2.1584161707755362e-15,3.7110434851648823e-22,1.8929593599234733e-08,1.2655634900557315e-29,2.3173543854615602e-08,2.0334941536991567e-22,8.352438544660716e-13,3.2930389558611841e-16,9.7807879347852407e-19,5.7778277530400843e-08,4.3163161459586886e-22,0.0057464581826251592,0.0025543146511448787,5.7863473727681008e-10,1.6894294546216594e-05,4.1085694249984824e-14,9.2787847223766647e-10,1.9597526352641624e-07,1.9684567222098363e-07,4.2867694022659902e-10,5.9410356794378615e-08,1.6323916362136554e-12,9.5320482903292729e-12
1.424628612481237e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32924218088903567,0.11291152142970705,0.02153097702423858,8.4242547218360743e-09,7.3555871066993917e-06,8.2246130468761091e-06,1.1817901209241526e-05,2.1843963588662969e-15,3.7601633133361957e-22,1.9032477909549823e-08,1.2955893040240631e-29,2.3239780470965298e-08,2.0672640007292787e-22,8.4416836880181016e-13,3.3225791236672306e-16,9.8683250119524459e-19,5.8199694290802882e-08,4.3955408972510855e-22,0.0057463420899488832,0.0025616750711015355,5.8023436974264736e-10,1.690996590486424e-05,4.1198144542642444e-14,9.2863203388706177e-10,1.959475807393765e-07,1.9759967151224134e-07,4.3281913553159949e-10,5.9683798435623581e-08,1.6446730769146459e-12,9.5872919566144318e-12
1.4289412250488958e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32923492250899405,0.11291156876649415,0.021527225060174692,8.5116526179226552e-09,7.4311748775448949e-06,8.2784436392501219e-06,1.1886442426453899e-05,2.2106509406118503e-15,3.8097476062093179e-22,1.913578418636555e-08,1.3262791340725092e-29,2.3305759851985049e-08,2.1015389128756536e-22,8.5315321533955866e-13,3.352254559161026e-16,9.9563706199375741e-19,5.862219526541831e-08,4.4760802473367237e-22,0.0057462257723698276,0.0025690332415612025,5.818335079487124e-10,1.6925486895976108e-05,4.1310543725691883e-14,9.2937782667602382e-10,1.9592004373432383e-07,1.9835281694693982e-07,4.3698217230017222e-10,5.9957784184418538e-08,1.6570118226848708e-12,9.6426847879649218e-12
1.4332538376165545e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3292276667441093,0.11291161613216613,0.021523473915352337,8.5997042256853139e-09,7.5071843846633327e-06,8.3323031136072892e-06,1.1955170362227975e-05,2.2371824724182347e-15,3.8597987668953057e-22,1.9239512996572666e-08,1.3576466088428407e-29,2.3371482125787575e-08,2.1363255930977527e-22,8.6219856150867915e-13,3.3820650651338731e-16,1.004492614692252e-18,5.9045775151935922e-08,4.5579538411242551e-22,0.0057461092374307045,0.002576389162980447,5.8343215204950797e-10,1.6940859278131136e-05,4.1422891979370402e-14,9.3011594553302921e-10,1.9589265118102401e-07,1.9910511354604624e-07,4.4116605060267084e-10,6.0232313798958418e-08,1.6694079785297577e-12,9.6982267204686134e-12
1.4375664501842132e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32922041358487031,0.11291166351946989,0.021519723589508193,8.6884125718893379e-09,7.5836157607727144e-06,8.386190338672931e-06,1.2024084948854288e-05,2.2639935298843551e-15,3.910319197653245e-22,1.9343664899764464e-08,1.3897056138070481e-29,2.34369474372214e-08,2.1716308208272591e-22,8.7130457474652109e-13,3.4120104432530227e-16,1.0133992980586976e-18,5.9470428676595836e-08,4.6411815839991217e-22,0.0057459924924501294,0.0025837428358153965,5.8503030219918507e-10,1.6956084784493145e-05,4.1535189481913872e-14,9.3084648396822185e-10,1.9586540176591677e-07,1.9985656627664369e-07,4.45370770534058e-10,6.0507387037587843e-08,1.6818616493129641e-12,9.753917690229173e-12
1.4418790627518718e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32921316302200881,0.11291171092136985,0.021515974082379243,8.7777806887421865e-09,7.6604691384136039e-06,8.4401041959732103e-06,1.2093186118627245e-05,2.2910867078870815e-15,3.9613112998659432e-22,1.9448240448293518e-08,1.4224702956312927e-29,2.3502155947509852e-08,2.2074614526644908e-22,8.8047142249899872e-13,3.4420904940905148e-16,1.0223572508108496e-18,5.989615059395521e-08,4.725783644791875e-22,0.005745875544529276,0.0025910942605217352,5.866279585515023e-10,1.6971165123081418e-05,4.1647436409557169e-14,9.31569534089324e-10,1.9583829419183347e-07,2.0060718005068455e-07,4.4959633221188185e-10,6.078300365879804e-08,1.6943729397562002e-12,9.8097576333662108e-12
1.4461916753195305e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32920591504649244,0.11291175833104139,0.021512225393702802,8.8678116138856856e-09,7.7377446499594301e-06,8.4940435796888929e-06,1.2162473803845336e-05,2.318464620666321e-15,4.012777474016032e-22,1.9553240187327666e-08,1.4559550666047593e-29,2.3567107833895079e-08,2.2438244230787156e-22,8.8969927222107767e-13,3.4723050171513658e-16,1.0313666116162624e-18,6.0322935686651129e-08,4.8117804587734878e-22,0.0057457584005583236,0.0025984434375547088,5.8822512125979113e-10,1.6986101977044288e-05,4.1759632936535831e-14,9.3228518661768305e-10,1.9581132717772199e-07,2.013569597238386e-07,4.5384273577427702e-10,6.1059163421223092e-08,1.7069419544389903e-12,9.8657464860154269e-12
1.4505042878871892e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32919866964951938,0.11291180574186464,0.021508477523216475,8.9585083903882719e-09,7.815442427624927e-06,8.5480073965094525e-06,1.2231947936811395e-05,2.3461299019100257e-15,4.064720119662451e-22,1.9658664654905436e-08,1.4901746091342091e-29,2.3631803289287245e-08,2.2807267451123477e-22,8.9898829137717174e-13,3.5026538109011324e-16,1.0404275190922939e-18,6.0750778765160848e-08,4.8991927306777878e-22,0.0057456410672226928,0.0026057903673691284,5.8982179047692096e-10,1.7000897004935587e-05,4.1871779235088916e-14,9.3299353090444767e-10,1.9578449945837697e-07,2.0210591009443169e-07,4.5810998137793716e-10,6.1335866083637149e-08,1.7195687977985232e-12,9.9218841843288001e-12
1.454816900454848e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32919142682251068,0.11291185314741832,0.021504730470658179,9.0498740667371646e-09,7.8935626034728478e-06,8.6019945654877475e-06,1.2301608449832819e-05,2.3740852048391619e-15,4.1171416354173228e-22,1.9764514381990888e-08,1.5251438803050382e-29,2.3696242521918581e-08,2.3181755110890197e-22,9.0833864744145178e-13,3.5331366727928401e-16,1.0495401118061187e-18,6.1179674667559892e-08,4.9880414377511876e-22,0.00574552355100914,0.0026131350504193743,5.9141796635526465e-10,1.7015551840993375e-05,4.1983875475463069e-14,9.3369465494685061e-10,1.9575780978417664e-07,2.028540359024736e-07,4.6239806919608013e-10,6.1613111404951116e-08,1.732253574129432e-12,9.9781706644746878e-12
1.4634421255901652e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32917694884515269,0.11291194791799072,0.021497238818278745,9.2346243399698923e-09,8.0510706772309843e-06,8.7100346970792548e-06,1.2441488345295369e-05,2.4308765868119409e-15,4.2234308668316498e-22,1.997749170349191e-08,1.5973928383213699e-29,2.3824353226411121e-08,2.3947411448574645e-22,9.2722404024110254e-13,3.5945037859077408e-16,1.0679209069649757e-18,6.2040604432847348e-08,5.170133447516786e-22,0.005745287994936594,0.0026278176780427571,5.9460883870244063e-10,1.7044447354675213e-05,4.2207918452732613e-14,9.3507558761660711e-10,1.9570483964910961e-07,2.0434783249419491e-07,4.7103677223907643e-10,6.2169229060590784e-08,1.757797342170321e-12,1.009118971502022e-11
1.4712048282119507e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32916392737310823,0.1129120331329292,0.021490499125827719,9.4032179164479867e-09,8.1942738672789405e-06,8.8073400838566622e-06,1.2568016992009502e-05,2.4830077247923234e-15,4.3207529535704679e-22,2.0170630864048741e-08,1.665136811064205e-29,2.3938778969369716e-08,2.4655918522215956e-22,9.4443234629363348e-13,3.6501906489929553e-16,1.0846417751999086e-18,6.2818990651267068e-08,5.3391449972889567e-22,0.005745075430240474,0.0026410243635201177,5.9747893811370893e-10,1.7069989767720811e-05,4.2409387600630662e-14,9.3629458943214718e-10,1.9565762641580152e-07,2.0568947575091971e-07,4.7888288735539983e-10,6.2671588428201143e-08,1.7809859075288961e-12,1.0193415054359661e-11
