Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CO2X(24),CH3X(55),C2H4X(215)
6.707074784128013e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44077554611426595,0.10416760841021791,0.018678406102724112,5.420722846507932e-07,9.387684952924572e-06,0.010000549614828306,0.004664602182361744,5.218572770143758e-05,1.4546438944916227e-12,0.002260980394592279,4.166102935337687e-11,0.00041830824267594265,2.290759582368054e-09,3.391053863126753e-08,3.546239624380369e-10,2.192422454491404e-11,2.1054493502855016e-07,1.9249329488940793e-06,0.007448911622821677,0.003610766215554534,0.00026047627697469496,1.239305870097588e-07,1.0506462845193203e-08,4.047611642489294e-08,4.839639112674566e-11,3.2266831975633367e-07,1.2089525497309152e-05,7.82239154740664e-08,0.00019869672809127626,3.0459628042982177e-06,1.43845544178777e-08,4.3629934978467127e-10,1.3392530317297434e-11,5.903546343639306e-11,6.974235513266862e-09,2.0310194171634618e-07
6.740051964582624e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407715848802298,0.10413596074757134,0.01866012551338755,5.49424870764913e-07,9.49842737004925e-06,0.010063839315404607,0.004696629819545096,5.2336872048484485e-05,1.4799404038913055e-12,0.0022625214054661984,4.190720282246681e-11,0.00041853300508382324,2.2982390830453438e-09,3.4269675494572394e-08,3.5725284292789043e-10,2.21154768514061e-11,2.115535054562456e-07,1.9452090020852215e-06,0.007446576675015718,0.003615171886985025,0.00026110967920201503,1.243846011578295e-07,1.0503334248792553e-08,4.050406204405825e-08,4.853881431901118e-11,3.2328090950002354e-07,1.2082991823640399e-05,7.872336481494749e-08,0.0001999564115360263,3.078049436642209e-06,1.448319101616616e-08,4.413473235223238e-10,1.3510935793361272e-11,5.948942757019296e-11,6.9789263045922955e-09,2.0535726586029548e-07
6.773029145037236e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44076768165681085,0.10410432096552386,0.01864186314084978,5.568325345291565e-07,9.609828926047356e-06,0.010127156513789995,0.0047286789200762435,5.248607886054647e-05,1.5055380031756402e-12,0.0022640348729880693,4.2151396595712965e-11,0.00041875751039397954,2.3056392246507607e-09,3.462968871329436e-08,3.598857591298756e-10,2.2307009006578594e-11,2.1255837186013418e-07,1.965545535050753e-06,0.007444243355902513,0.003619518896966844,0.00026174147718422715,1.2483655407403443e-07,1.0500074152980343e-08,4.053150732706801e-08,4.868099087646477e-11,3.238923509078049e-07,1.2076522191782822e-05,7.922307414064299e-08,0.00020121665322185008,3.1102317919775816e-06,1.458189394773002e-08,4.4642458498380173e-10,1.3629718668491441e-11,5.994360735890445e-11,6.983532969368748e-09,2.0762012921400025e-07
6.806006325491847e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407638360164448,0.10407268906583347,0.01862361896185764,5.642952809044292e-07,9.721888760427542e-06,0.010190500634557105,0.004760749094553609,5.263336366314675e-05,1.5314385064582717e-12,0.0022655211664351278,4.239360799279437e-11,0.0004189817574363124,2.3129606096845574e-09,3.499055957067087e-08,3.625226784235053e-10,2.2498815607057787e-11,2.1355953385887652e-07,1.985941803639461e-06,0.007441911656863468,0.0036238076822768597,0.0002623716817132676,1.2528644849492327e-07,1.0496684651648918e-08,4.055845879629107e-08,4.882292573996089e-11,3.24502671321295e-07,1.2070116539006845e-05,7.972303849732922e-08,0.00020247744188270147,3.1425086925701037e-06,1.4680662034762335e-08,4.515310937052043e-10,1.3748877373454355e-11,6.039798876605155e-11,6.988056643982756e-09,2.0989044280144598e-07
6.838983505946458e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44076004753667536,0.1040410650503927,0.018605392953231024,5.718131130638869e-07,9.834605997969464e-06,0.01025387110975007,0.004792839958689616,5.277874199576625e-05,1.5576437254488315e-12,0.00226698064966623,4.263383484656342e-11,0.0004192057450719962,2.320203842003318e-09,3.535226944058999e-08,3.651635685095473e-10,2.2690891312405365e-11,2.1455699122412158e-07,2.0063970694313573e-06,0.007439581569394427,0.003628038674449875,0.00026300030345346336,1.257342871593656e-07,1.0493167806172123e-08,4.0584922879234404e-08,4.896462380195156e-11,3.2511189778177375e-07,1.2063774801268213e-05,8.022325299571996e-08,0.0002037387664009666,3.1748789697552757e-06,1.4779494115108743e-08,4.56666808596788e-10,1.386841034775542e-11,6.085255785886791e-11,6.992498448064039e-09,2.1216811827876109e-07
6.871960686401069e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44075631580008023,0.10400944892122596,0.018587185091862232,5.793860324068089e-07,9.947979748844803e-06,0.010317267378775846,0.004824951133235959,5.2922229406776316e-05,1.5841554694227783e-12,0.0022684136812109084,4.2872075490588096e-11,0.0004194294721930819,2.327369526599229e-09,3.5714799788520485e-08,3.6780839740605533e-10,2.2883230844553518e-11,2.1555074387503503e-07,2.0269105997469023e-06,0.00743725308510394,0.0036322122998545424,0.0002636273529437447,1.261800728080692e-07,1.0489525645959565e-08,4.061090591010882e-08,4.910608990730912e-11,3.2572005703609814e-07,1.2057496913296685e-05,8.072371281014523e-08,0.00020500061580529111,3.2073414639529086e-06,1.4878389042034873e-08,4.618316879478915e-10,1.3988316039594939e-11,6.130730080726343e-11,6.996859484763588e-09,2.144530679372906e-07
6.90493786685568e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407526403941968,0.10397784068048706,0.018568995354715276,5.870140385723335e-07,1.0062009108736895e-05,0.01038068888829745,0.00485708224391008,5.306384144854407e-05,1.6109755451918123e-12,0.0022698206143567656,4.31083287468315e-11,0.000419652937722096,2.3344582693861916e-09,3.6078132172397625e-08,3.704571334444571e-10,2.307582898723923e-11,2.1654079187299743e-07,2.047481667654255e-06,0.007434926195711563,0.003636328979768052,0.00026425284059980616,1.2662380818333065e-07,1.048576016898986e-08,4.063641413135644e-08,4.924732885433553e-11,3.26327175542592e-07,1.2051282808681654e-05,8.12244131776413e-08,0.00020626297926844292,3.239895024678598e-06,1.4977345684000552e-08,4.670256894326185e-10,1.4108592905815403e-11,6.176220388283661e-11,7.00114084102532e-09,2.1674520470638262e-07
6.937915047310292e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44074902091145157,0.10394624033045666,0.01855082371882529,5.94697129453062e-07,1.0176693158958805e-05,0.010444135092128834,0.004889232921322861,5.3203593672705626e-05,1.6381057570748567e-12,0.002271201797235298,4.3342593913471797e-11,0.00041987614061163737,2.3414706769930615e-09,3.644224824346612e-08,3.731097452656997e-10,2.3268680585438023e-11,2.1752713541646752e-07,2.0681095519745785e-06,0.007432600893046165,0.003640389130449578,0.0002648767767162213,1.2706549602804926e-07,1.0481873342349202e-08,4.06614536951247e-08,4.93883453954294e-11,3.2693327947653307e-07,1.2045132419955071e-05,8.172534939705304e-08,0.00020752584610521084,3.272538510552239e-06,1.5076362924439756e-08,4.72248770114336e-10,1.4229239411851042e-11,6.221725345788141e-11,7.0053435878510255e-09,2.1904444215589642e-07
6.970892227764903e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407454569490882,0.10391464787353984,0.01853267016129785,6.024353012085298e-07,1.0292030966569718e-05,0.010507605451131552,0.0049214028009075,5.334150162560337e-05,1.665547906869599e-12,0.0022725575729061276,4.357487075286537e-11,0.00042009907984396976,2.348407356564016e-09,3.6807129747080914e-08,3.757662018164504e-10,2.3461780544797416e-11,2.185097748360048e-07,2.0887935372855674e-06,0.007430277169044292,0.003644393163212541,0.00026549917146850914,1.2750513908524617e-07,1.047786710275773e-08,4.068603066475036e-08,4.952914423780207e-11,3.275383947356671e-07,1.2039045678671355e-05,8.222651682815738e-08,0.0002087892057703376,3.3052707893035764e-06,1.5175439661538578e-08,4.775008864501429e-10,1.4350254031686185e-11,6.267243600437092e-11,7.0094687805636964e-09,2.2135069449844136e-07
7.003869408219514e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407419481090993,0.10388306331226368,0.018514534659308364,6.102285482785473e-07,1.0408021584490123e-05,0.01057109943311308,0.0049535915228495495,5.347758084388291e-05,1.693303793824585e-12,0.0022738882794397035,4.3805159479656316e-11,0.0004203217544306139,2.3552689155652536e-09,3.717275852346749e-08,3.784264723453549e-10,2.3655123831070305e-11,2.1948871058944882e-07,2.1095329139231886e-06,0.0074279550157485465,0.003648341484495673,0.00026612003491515395,1.279427400980537e-07,1.0473743357069512e-08,4.0710151016211844e-08,4.9669730044545525e-11,3.281425469457952e-07,1.2033022515484489e-05,8.272791089079642e-08,0.00021005304785648676,3.3380907377749534e-06,1.527457480801994e-08,4.827819942967689e-10,1.4471635247802498e-11,6.312773809299757e-11,7.013517459064919e-09,2.2366387659135437e-07
7.036846588674125e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073849399815707,0.10385148664927484,0.018496417190101474,6.180768633964105e-07,1.0524664051615524e-05,0.010634616512726854,0.004985798732018094,5.361184685024589e-05,1.7213752146118488e-12,0.002275194249998492,4.403346074903435e-11,0.00042054416341193835,2.362055961598195e-09,3.753911650844208e-08,3.810905263993481e-10,2.384870546954854e-11,2.2046394325724807e-07,2.1303269779816605e-06,0.007425634425305979,0.0036522344959329456,0.00026673937699958216,1.2837830180868329e-07,1.0469503982781868e-08,4.073382063951444e-08,4.9810107435239747e-11,3.2874576146588004e-07,1.2027062860222781e-05,8.322952706402106e-08,0.00021131736209224387,3.370997241921399e-06,1.5373767290935562e-08,4.880920489148295e-10,1.459338155112537e-11,6.358314639221013e-11,7.017490648084616e-09,2.2598390393842443e-07
7.069823769128737e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407350942275463,0.10381991788733719,0.01847831773099043,6.259802376019811e-07,1.0641957392928433e-05,0.010698156171373848,0.005018024077898051,5.374431514935466e-05,1.7497639633000826e-12,0.0022764758129166897,4.425977564514345e-11,0.00042076630585674834,2.368769102219434e-09,3.790618573409364e-08,3.837583338200176e-10,2.40425205444969e-11,2.2143547353793624e-07,2.1511750313118297e-06,0.00742331538996654,0.0036560725944223475,0.000267357207552094,1.2881182695787992e-07,1.0465150828537183e-08,4.0757045340095895e-08,4.995028098651516e-11,3.2934806339316795e-07,1.2021166641960851e-05,8.373136088525628e-08,0.00021258213834014935,3.4039891968080374e-06,1.5473016051454013e-08,4.934310049726268e-10,1.4715491440985394e-11,6.403864766721297e-11,7.021389357430461e-09,2.283106926913723e-07
7.102800949583348e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407317484130986,0.10378835702932965,0.018460236259356482,6.339386602546424e-07,1.0759900619609327e-05,0.010761717897105828,0.005050267214523574,5.3875001223884744e-05,1.7784718313283308e-12,0.002277733291778484,4.4484105669643615e-11,0.0004209881808618757,2.3754089447666e-09,3.8273948329427874e-08,3.864298647400228e-10,2.423656419858766e-11,2.2240330224375043e-07,2.172076381517953e-06,0.007420997902081518,0.0036598561721935493,0.0002679735362917526,1.292433182852096e-07,1.04606857145906e-08,4.077983084021195e-08,5.009025523321697e-11,3.2994947756851737e-07,1.2015333789088997e-05,8.423340794947608e-08,0.00021384736659476412,3.4370655066049604e-06,1.5572320044654784e-08,4.987988165524454e-10,1.4837963425066808e-11,6.44942287790343e-11,7.0252145822321e-09,2.3064415965109343e-07
7.135778130037959e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44072845617512685,0.10375680407824382,0.018442172752648308,6.419521190461244e-07,1.0878492729146241e-05,0.010825301184530161,0.005082527800412524,5.4003920530721654e-05,1.8075006074801978e-12,0.0022789670054948912,4.470645273042695e-11,0.00042120978755176835,2.3819760961900608e-09,3.864238652097483e-08,3.891050895795635e-10,2.443083163233597e-11,2.233674302963878e-07,2.193030341952878e-06,0.0074186819541020455,0.0036635856168744834,0.0002685883728282335,1.2967277852798614e-07,1.0456110433290871e-08,4.080218278023574e-08,5.023003466898356e-11,3.3055002858115746e-07,1.2009564229380636e-05,8.473566390838505e-08,0.00021511303698076693,3.4702250845797277e-06,1.5671678239332206e-08,5.041954371546888e-10,1.4960796019348927e-11,6.494987668359643e-11,7.028967303176381e-09,2.329842222686712e-07
7.16875531049257e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44072521713836116,0.10372525903718177,0.01842412718838141,6.500206000132068e-07,1.0997732705442587e-05,0.010888905534716109,0.00511480549850202,5.413108849729801e-05,1.8368520778585704e-12,0.0022801772683792047,4.492681913049009e-11,0.0004214311250780809,2.388471162891024e-09,3.901148263336087e-08,3.917839790428994e-10,2.4625318103536296e-11,2.2432785872289554e-07,2.214036231711778e-06,0.007416367538577591,0.003667261311556835,0.0002692017266636331,1.3010021042056692e-07,1.0451426749561096e-08,4.0824106719986664e-08,5.036962374658395e-11,3.3114974077341997e-07,1.2003857890057211e-05,8.523812446962374e-08,0.00021637913975108245,3.5034668530874552e-06,1.5771089617793017e-08,5.096208197006868e-10,1.5083987748071168e-11,6.540557843072795e-11,7.03264848674348e-09,2.3533079864616836e-07
7.201732490947181e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407220309318863,0.10369372190935387,0.018406099544137567,6.581440875502956e-07,1.1117619518924051e-05,0.010952530455102727,0.005147099976085013,5.4256520518067495e-05,1.866528025860841e-12,0.0022813643902210696,4.514520755696427e-11,0.00042165219261926646,2.3948947505652014e-09,3.938121908984603e-08,3.944665041149219e-10,2.4820018926699948e-11,2.2528458865169183e-07,2.2350933756244884e-06,0.007414054648154502,0.0036708836348604825,0.0002698136071942362,1.3052561669500972e-07,1.0446636401335353e-08,4.084560814005834e-08,5.0509026879217597e-11,3.3174863824584906e-07,1.1998214697850545e-05,8.574078539598348e-08,0.00021764566528503966,3.536789743558602e-06,1.587055317565875e-08,5.150749165395756e-10,1.5207537143684793e-11,6.586132116326006e-11,7.036259085439181e-09,2.3768380753720427e-07
7.234709671401793e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44071889718907953,0.10366219269807661,0.01838808979756425,6.663225644218773e-07,1.1238152126644354e-05,0.01101617545940815,0.00517941090474789,5.4380231951111975e-05,1.8965302321546187e-12,0.002282528676359221,4.536162107030421e-11,0.00042187298938016867,2.4012474640516564e-09,3.9751578412827535e-08,3.971526360577722e-10,2.5014929472494056e-11,2.2623762130871243e-07,2.256201104246369e-06,0.007411743275574564,0.00367445296099691,0.0002704240237122484,1.3094900007998777e-07,1.0441741100010861e-08,4.0866692443035295e-08,5.0648248441124355e-11,3.323467448616527e-07,1.1992634579063728e-05,8.624364250462372e-08,0.00021891260408656024,3.570192696484658e-06,1.597006792168139e-08,5.205576794525939e-10,1.5331442746787125e-11,6.631709211613406e-11,7.0398000380161535e-09,2.4004316834732414e-07
7.267686851856404e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407158155475495,0.10363067140677058,0.018370097926374045,6.74556011774851e-07,1.1359329472389052e-05,0.011079840067540443,0.005211737960309083,5.450223811487841e-05,1.9268604746539404e-12,0.002283670427752914,4.557606309363671e-11,0.0004220935145916175,2.4075299071876894e-09,4.0122543224310674e-08,3.998423464075101e-10,2.521004516718205e-11,2.2718695801368034e-07,2.2773587538478776e-06,0.007409433413673584,0.0036779696598315884,0.0002710329854074906,1.3137036329979591e-07,1.0436742530911662e-08,4.0887364954744705e-08,5.078729276759391e-11,3.329440842510336e-07,1.198711745962963e-05,8.674669166631454e-08,0.00022017994678237684,3.603674661401672e-06,1.60696328775503e-08,5.260690596543939e-10,1.5455703106089686e-11,6.67728786154225e-11,7.043272269697303e-09,2.424088011341687e-07
7.300664032311015e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407127856490765,0.10359915803895828,0.01835212390834414,6.828444091507388e-07,1.1481150486778586e-05,0.01114352380550975,0.005244080822758656,5.4622554285041944e-05,1.9575205284959446e-12,0.002284789941052055,4.578853740227011e-11,0.0004223137675100256,2.413742682669007e-09,4.049409624634787e-08,4.025356069708299e-10,2.5405361492065836e-11,2.2813260017649414e-07,2.2985656664029256e-06,0.007407125055379986,0.0036814340969453683,0.0002716405013690546,1.3178970907545488e-07,1.0431642353695525e-08,4.090763092553716e-08,5.0926164156433096e-11,3.335406798161185e-07,1.198166326516698e-05,8.724992880469082e-08,0.000221447684120279,3.637234596871687e-06,1.6169247077701423e-08,5.316090078006805e-10,1.5580316778377032e-11,6.722866807745368e-11,7.046676692397385e-09,2.4478062660744946e-07
7.333641212765626e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407098071395536,0.10356765259826213,0.01833416772131574,6.911877344977782e-07,1.1603614087370427e-05,0.011207226205341989,0.005276439176198872,5.474119569149193e-05,1.9885121660180323e-12,0.00228588750866608,4.5999048113365105e-11,0.00042253374741698757,2.419886391914469e-09,4.086622030144651e-08,4.0523238982182287e-10,2.5600873982929824e-11,2.2907454929373192e-07,2.319821189575883e-06,0.00740481819371346,0.0036848466336948846,0.0002722465805869269,1.3220704012368545e-07,1.0426442202776305e-08,4.092749553142431e-08,5.1064866868715193e-11,3.341365547351536e-07,1.1976271921035282e-05,8.775334989550234e-08,0.00022271580696738808,3.6708714704623287e-06,1.6268909569144753e-08,5.371774739931785e-10,1.5705282328430602e-11,6.768444800796143e-11,7.0500142049309045e-09,2.4715856612873724e-07
7.366618393220237e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407068796689281,0.10353615508840257,0.018316229343193564,6.99585964182892e-07,1.1726719178759064e-05,0.011270946804993827,0.005308812708785695,5.485817751543769e-05,2.019837156735475e-12,0.002286963418831584,4.6207599675767274e-11,0.00042275345361888166,2.425961634936432e-09,4.1238898312946894e-08,4.0793266729878635e-10,2.5796578229486937e-11,2.3001280694526716e-07,2.3411246767074204e-06,0.00740251282178359,0.0036882076272720075,0.0002728512319535774,1.3262235915544575e-07,1.0421143687774878e-08,4.094696387525036e-08,5.120340512831973e-11,3.3473173196640833e-07,1.1970943352387665e-05,8.82569509658914e-08,0.00022398430630845973,3.7045842587244875e-06,1.636861941128063e-08,5.42774407778728e-10,1.5830598328998666e-11,6.814020600111033e-11,7.053285693222927e-09,2.495425417110707e-07
7.399595573674849e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.440704002891145,0.10350466551319584,0.018298308751945287,7.080390730035456e-07,1.1850464652675316e-05,0.011334685148269043,0.005341201112671233,5.4973514886630406e-05,2.0514972673195007e-12,0.002288017955678754,4.6414196860002063e-11,0.0004229728854464745,2.431969010216209e-09,4.161211330537078e-08,4.1063641200107767e-10,2.5992469874826768e-11,2.3094737479099337e-07,2.3624754867993213e-06,0.0074002089327885505,0.0036915174307623304,0.0002734544642655122,1.330356688775584e-07,1.0415748393898323e-08,4.096604098793698e-08,5.1341783123576954e-11,3.353262342529599e-07,1.196567748422123e-05,8.87607280936852e-08,0.00022525317324421384,3.738371947168064e-06,1.6468375675714194e-08,5.483997581577698e-10,1.595626336076743e-11,6.859592973864691e-11,7.05649203052143e-09,2.5193247601838934e-07
7.43257275412946e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407011764640904,0.10347318387655229,0.018280405925601047,7.165470341994829e-07,1.1974849388085182e-05,0.011398440784736221,0.005373604083947104,5.5087222880698614e-05,2.083494261575815e-12,0.0022890513992965956,4.661884474843231e-11,0.00042319204225452927,2.4379091145835586e-09,4.198584840474146e-08,4.1334359678601403e-10,2.618854461486599e-11,2.3187825456765448e-07,2.3838729844980537e-06,0.00739790652001379,0.0036947763932027484,0.000274056286224797,1.3344697199187827e-07,1.0410257882329948e-08,4.0984731829547464e-08,5.14800050083347e-11,3.359200841266929e-07,1.1960474241426629e-05,8.926467740667643e-08,0.00022652239898969084,3.772233530236139e-06,1.6568177446094415e-08,5.540534735908611e-10,1.6082276012271764e-11,6.90516069890999e-11,7.0596340775924606e-09,2.5432829236480023e-07
7.465549934584071e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406984000495365,0.10344171018247435,0.018262520842252897,7.251098194643508e-07,1.2099872251286128e-05,0.011462213269647761,0.005406021322588685,5.5199316516593545e-05,2.115829900423565e-12,0.002290064025797,4.682154872557813e-11,0.00042341092342141587,2.4437825431012306e-09,4.2360086838876124e-08,4.160541947658147e-10,2.638479819780115e-11,2.3280544808577692e-07,2.405316540077275e-06,0.007395605576830743,0.0036979848596381108,0.0002746567064405483,1.3385627119312307e-07,1.0404673690672129e-08,4.100304129037103e-08,5.16180749008463e-11,3.365133039117476e-07,1.1955333548835863e-05,8.97687950819333e-08,0.00022779197487263423,3.8061680112774424e-06,1.666802381794044e-08,5.597355019945871e-10,1.6208634879862587e-11,6.950722560680204e-11,7.062712682918324e-09,2.5672991471368106e-07
7.498527115038682e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406956733130868,0.10341024443505469,0.018244653480054315,7.337273989572067e-07,1.2225532096002793e-05,0.011526002163860138,0.0054384525324002566,5.530981075414178e-05,2.1485059418747496e-12,0.002291056107377669,4.702231446859958e-11,0.0004236295283487262,2.4495898889545712e-09,4.27348119376515e-08,4.1876817930458673e-10,2.658122642356401e-11,2.3372895722670185e-07,2.4268055294195158e-06,0.007393306096695586,0.0037011431711769837,0.00027525573343038974,1.3426356917108095e-07,1.0398997333300796e-08,4.102097419214388e-08,5.1755996885551775e-11,3.3710591572917364e-07,1.1950255331267425e-05,9.027307734512997e-08,0.00022906189233189893,3.840174402517061e-06,1.6767913898459286e-08,5.654457907507439e-10,1.6335338567698984e-11,6.996277353106586e-11,7.065728682902185e-09,2.591372676766279e-07
7.531504295493294e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406929959241228,0.10337878663847432,0.01822680381721969,7.423997413139145e-07,1.2351827763482791e-05,0.011589807033755456,0.005470897420961014,5.541872049170215e-05,2.1815241410140536e-12,0.0022920279123839152,4.722114793794155e-11,0.0004238478564608909,2.4553317433446576e-09,4.311000713324315e-08,4.214855240153546e-10,2.6777825143279432e-11,2.3464878393971323e-07,2.4483393339966916e-06,0.007391008073147977,0.0037042516650465256,0.0002758533756218832,1.3466886861019539e-07,1.0393230301718893e-08,4.10385352890486e-08,5.189377501474143e-11,3.376979415008221e-07,1.1945239513571023e-05,9.077752046985505e-08,0.0002303321429158853,3.874251725025762e-06,1.6867846806396154e-08,5.711842867158427e-10,1.6462385687642217e-11,7.041823878544554e-11,7.068682902051204e-09,2.6155027651225186e-07
7.564481475947905e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406903675557515,0.10334733679700088,0.018208971832023843,7.511268136584281e-07,1.2478758082589553e-05,0.011653627451164229,0.005503355699571929,5.552606056392371e-05,2.214886249979102e-12,0.002292979705369366,4.741805536814091e-11,0.00042406590720480217,2.461008695385905e-09,4.348565596033953e-08,4.2420620275713045e-10,2.6974590258726064e-11,2.3556493023925945e-07,2.469917340849659e-06,0.007388711499809846,0.0037073106746465146,0.00027644964135392934,1.3507217218638753e-07,1.0387374064995916e-08,4.105572926869976e-08,5.203141330657283e-11,3.382894029522879e-07,1.1940286020670933e-05,9.12821207769513e-08,0.00023160271828099783,3.908399008687892e-06,1.6967821671872062e-08,5.769509362126082e-10,1.6589774859213944e-11,7.087360947674577e-11,7.071576153161716e-09,2.639688671248316e-07
7.597458656402516e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406877878847534,0.10331589491498686,0.018191157502801536,7.599085816139626e-07,1.2606321869894362e-05,0.011717462993289355,0.005535827083203448,5.563184573960242e-05,2.24859401794113e-12,0.0022939117471555853,4.761304325879513e-11,0.0004242836800494385,2.46662133200868e-09,4.3861742056331373e-08,4.269301896320252e-10,2.717151772179981e-11,2.364773982022656e-07,2.4915389425671125e-06,0.00738641637038419,0.003710320529602502,0.00027704453887813683,1.3547348256985514e-07,1.0381430070102435e-08,4.1072560753352955e-08,5.2168915746855837e-11,3.388803216174462e-07,1.193539477760643e-05,9.178687463388439e-08,0.0002328736101901277,3.942615292167597e-06,1.706783763620246e-08,5.827456850392448e-10,1.671750470961957e-11,7.132887379421796e-11,7.0744092375176054e-09,2.6639296606282507e-07
7.630435836857127e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406852565915308,0.1032844609968677,0.018173360807946952,7.687450093140591e-07,1.2734517929769482e-05,0.011781313242631321,0.005568311290444012,5.5736090719633435e-05,2.2826491910860805e-12,0.0022948242948906445,4.780611836569238e-11,0.00042450117448549423,2.472170237865103e-09,4.423824916147708e-08,4.2965745898240096e-10,2.7368603533980273e-11,2.3738618996553394e-07,2.513203537263442e-06,0.007384122678653891,0.003713281555818157,0.000277638076360164,1.358728024254247e-07,1.0375399742220667e-08,4.108903430085347e-08,5.230628629173079e-11,3.3947071884232955e-07,1.1930565709572078e-05,9.229177845407708e-08,0.00023414481051115994,3.97689962287387e-06,1.7167893851758227e-08,5.885684784841717e-10,1.6845573873625352e-11,7.178402000889943e-11,7.07718294506248e-09,2.688225005172481e-07
7.663413017311738e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406827733600586,0.10325303504716017,0.018155581725913278,7.776360594135362e-07,1.2863345054477726e-05,0.011845177786914539,0.0056008080434493904,5.583881013505645e-05,2.317053512596073e-12,0.0022957176021066545,4.799728769210202e-11,0.0004247183900250132,2.4776559952386263e-09,4.4615161119044917e-08,4.3238798538806327e-10,2.7565843745800128e-11,2.382913077232294e-07,2.534910528555634e-06,0.007381830418480558,0.003716194075526771,0.00027823026188104015,1.362701344079975e-07,1.0369284485185164e-08,4.110515440550563e-08,5.244352886457418e-11,3.400606157875281e-07,1.1925798741957178e-05,9.279682869627493e-08,0.00023541631121550366,4.011251056924444e-06,1.7267989481816503e-08,5.944192613116727e-10,1.697398099349317e-11,7.223903647259747e-11,7.079898054570873e-09,2.712573983199227e-07
7.69639019776635e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44068033787783434,0.1032216170704608,0.018137820235212192,7.865816930993381e-07,1.2992802024260788e-05,0.011909056219014868,0.0056333170678927935,5.594001854519139e-05,2.351808722631293e-12,0.0022965919187762775,4.8186558480225e-11,0.00042493532620102554,2.4830791839585937e-09,4.4992461875432574e-08,4.3512174366349136e-10,2.776323445631769e-11,2.3919275372444774e-07,2.5566593255397503e-06,0.0073795395838033686,0.0037190584073419804,0.00027882110343844775,1.3666548116586116e-07,1.0363085681804687e-08,4.112092549928075e-08,5.2580647357501147e-11,3.4065003343257256e-07,1.1921093800381926e-05,9.330202186395424e-08,0.00023668810437664582,4.045668659108041e-06,1.7368123700377785e-08,6.002979777698012e-10,1.7102724719051285e-11,7.269391161709717e-11,7.082555333842018e-09,2.7369758794160254e-07
7.729367378220961e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406779498358296,0.10319020707144397,0.018120076314413407,7.955818701012744e-07,1.3122887607429983e-05,0.011972948136888246,0.005665838092915783,5.603973043586194e-05,2.3869165583122807e-12,0.0022974474913682514,4.8373938202803485e-11,0.0004251519825671899,2.4884403813177746e-09,4.5370135480264844e-08,4.3785870885510807e-10,2.796077181259262e-11,2.4009053027086477e-07,2.5784493427664566e-06,0.007377250168637965,0.0037218748663076684,0.00027941060894798867,1.3705884534232972e-07,1.0356804694121236e-08,4.1136351952736215e-08,5.2717645635652264e-11,3.4123899257994244e-07,1.191645081073363e-05,9.38073545046807e-08,0.00023796018216872732,4.080151502845676e-06,1.7468295692036293e-08,6.062045716136807e-10,1.7231803707555166e-11,7.314863395360233e-11,7.085155539862558e-09,2.761429984899772e-07
