Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),H2OX(23),O(29),CHOX(53),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),HOCO(73),CHO2(74)
1.986914374623281e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418815954585687,0.09199205910770204,0.012488882599225967,6.6355997921443765e-06,0.0002812022197804967,0.03515143969741394,0.017668881008482393,5.628887140933358e-05,5.199283794738646e-11,0.002208599406048597,6.228851430658733e-11,0.0004863866012136289,2.978526668229407e-09,7.722019511166576e-06,1.562862640653302e-09,9.983435956139888e-11,1.663437579634424e-05,1.161960446239655e-05,0.006594015011718375,0.0026687710156954587,0.00044267590703619806,1.5527361058398446e-07,6.862166457895477e-09,3.889694819074396e-08,1.2941663689738038e-10,7.117545789127249e-07,1.5734177865221997e-05,2.8009518676879805e-07,0.0007019152702517509,1.8388087881275642e-05,6.829763311656069e-09,5.4623894433134333e-08,1.2620713704932712e-08,8.369791244229646e-06,8.129374657666068e-11,9.765295246060643e-11,1.3094873524185291e-06,1.6283373848988657e-10,3.2718614996897392e-12,2.461046017235692e-13,1.3741814479159767e-14
1.991420089175046e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44189052557377084,0.0919534184601608,0.01247173564621032,6.660413549031922e-06,0.0002818905725093676,0.035232675066973675,0.017710915456343467,5.624433739714614e-05,5.2347059853622055e-11,0.0022077014428918892,6.225403732107122e-11,0.0004865769473981916,2.978008436417004e-09,7.716455561857974e-06,1.5671941619192629e-09,1.0006330650577708e-10,1.661594008888209e-05,1.1650636739912038e-05,0.006591376113463211,0.002660324248164016,0.0004431446036374141,1.549429009526015e-07,6.849958701598772e-09,3.887712053052411e-08,1.2993797724567834e-10,7.143959942881153e-07,1.577619574734522e-05,2.807505313911325e-07,0.0007035534106415667,1.8437197846743874e-05,6.82712446490768e-09,5.47549521878219e-08,1.2651730425937312e-08,8.361568877088316e-06,8.156857617001976e-11,9.784547216710177e-11,1.3130766980297539e-06,1.6273613363682258e-10,3.2806659030763122e-12,2.471214673059638e-13,1.3798599455248566e-14
1.9959258037268114e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418994780872954,0.09191479751194642,0.012454611414862071,6.685196485696316e-06,0.0002825778975673295,0.035313870671105516,0.017752928688121578,5.619978777712629e-05,5.2702727586546735e-11,0.002206803177901066,6.221949791061386e-11,0.0004867670137581836,2.9774884917581913e-09,7.710848119654255e-06,1.5715258087659985e-09,1.0029196306371066e-10,1.6597499657793737e-05,1.1681644388136523e-05,0.006588738852298983,0.0026518543929420837,0.00044361263167463466,1.5460957732008502e-07,6.837770145758812e-09,3.8857281327293295e-08,1.304632724851804e-10,7.170582891638098e-07,1.581861252331353e-05,2.814055846560985e-07,0.000705190857713211,1.8486268835667065e-05,6.824484918399724e-09,5.488595238397939e-08,1.2682702328050809e-08,8.353347452320063e-06,8.184358517632357e-11,9.803767239276679e-11,1.3166634492966357e-06,1.6263470547539417e-10,3.2894638909515434e-12,2.481377664200156e-13,1.3855352810381074e-14
2.0004315182785766e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419084529086536,0.0918761962670646,0.012437509874742231,6.709947950834066e-06,0.00028326418784383486,0.035395026495259004,0.017794920687279715,5.615522325813096e-05,5.3059842513155744e-11,0.0022059046191955987,6.218489741616293e-11,0.00048695680109686563,2.976966866081463e-09,7.705197581400788e-06,1.5758575737170464e-09,1.0052032925083055e-10,1.6579054643413307e-05,1.1712627390863544e-05,0.006586103226829498,0.0026433615352821765,0.00044407999328537474,1.5427364361806673e-07,6.8256007874196974e-09,3.88374307875945e-08,1.309925713406246e-10,7.197417172093765e-07,1.5861432671944526e-05,2.820603463456668e-07,0.0007068276112274421,1.8535300822393032e-05,6.8218446953661995e-09,5.501689497497738e-08,1.2713629093794162e-08,8.34512700504298e-06,8.21187727619084e-11,9.822955345574905e-11,1.3202476041898393e-06,1.625294503255138e-10,3.2982554589825315e-12,2.4915347237072573e-13,1.3912073053735012e-14
2.0049372328303418e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44191744994750604,0.09183761472945418,0.012420430995461446,6.7346672928547795e-06,0.0002839494362369447,0.03547614252520191,0.017836891437397383,5.611064453851765e-05,5.341840599127601e-11,0.002205005774789234,6.21502371585784e-11,0.00048714631021430134,2.9764435907573006e-09,7.69950434135519e-06,1.5801894493246671e-09,1.0074840508457024e-10,1.6560605185188923e-05,1.1743585732319847e-05,0.006583469235658975,0.002634845760216688,0.0004445466905953893,1.5393510378490656e-07,6.813450623205063e-09,3.881756911622241e-08,1.3152592330578062e-10,7.22446536104919e-07,1.5904660745292074e-05,2.827148162425574e-07,0.0007084636709500539,1.8584293781955228e-05,6.819203818720495e-09,5.5147779914434937e-08,1.2744510406026365e-08,8.336907570166199e-06,8.239413809552853e-11,9.842111567377604e-11,1.3238291607300687e-06,1.624203645508276e-10,3.307040602949868e-12,2.501685584231595e-13,1.3968758692257772e-14
2.009442947382107e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419264691136569,0.0917990529029871,0.012403374746679829,6.759353859889002e-06,0.00028463363565339424,0.035557218747016936,0.017878840922166957,5.606605230631126e-05,5.377841936958435e-11,0.0022041066525916287,6.211551843895011e-11,0.00048733554190736803,2.9759186967053923e-09,7.693768791201418e-06,1.5845214281694282e-09,1.0097619058413663e-10,1.654215142168675e-05,1.177451939715951e-05,0.006580836877391985,0.0026263071525616825,0.0004450127257187567,1.535939617657965e-07,6.8013196493256775e-09,3.8797696516258095e-08,1.3206337865895687e-10,7.251730076220614e-07,1.59483013701071e-05,2.8336899413018884e-07,0.0007100990366518049,1.8633247690063436e-05,6.816562311060309e-09,5.5278607156208074e-08,1.2775345947947213e-08,8.328689182390939e-06,8.266968034833038e-11,9.861235936414725e-11,1.327408116987333e-06,1.6230744455871946e-10,3.315819318745973e-12,2.5118299780281095e-13,1.4025408230686824e-14
2.013948661933872e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44193551031704914,0.091760510791469,0.01238634109810689,6.784006999796023e-06,0.00028531677900865964,0.035638255147098424,0.017920769125390125,5.6021447239368645e-05,5.4139883987625505e-11,0.002203207260409953,6.208074253891105e-11,0.0004875244969697691,2.9753922144017462e-09,7.687991320063842e-06,1.5888535028598014e-09,1.0120368577048077e-10,1.6523693490594995e-05,1.180542837045815e-05,0.00657820615063338,0.002617745796920635,0.0004454781007579625,1.5325022151286527e-07,6.789207861586991e-09,3.87778131891032e-08,1.3260498847867817e-10,7.27921397705587e-07,1.599235924930513e-05,2.840228797926186e-07,0.0007117337081083485,1.8682162523094617e-05,6.813920194672516e-09,5.540937665437832e-08,1.280613540310009e-08,8.320471876211596e-06,8.294539869382477e-11,9.880328484372631e-11,1.3309844710802269e-06,1.621906868003108e-10,3.3245916023734677e-12,2.5219676369596834e-13,1.4082020171570052e-14
2.0184543764856374e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44194457346775906,0.09172198839863908,0.01236933001950137,6.808626060171714e-06,0.00028599885922702393,0.0357192517121491,0.01796267603097421,5.597683000553991e-05,5.4502801175830164e-11,0.0022023076059504714,6.20459107209451e-11,0.00048771317619204557,2.9748641738856784e-09,7.682172314521273e-06,1.5931856660317556e-09,1.0143089066626938e-10,1.6505231528727992e-05,1.1836312637707242e-05,0.006575577053988213,0.002609161777688202,0.000445942817803981,1.5290388698528425e-07,6.777115255396468e-09,3.8757919334513824e-08,1.3315080465979617e-10,7.306919765572202e-07,1.603683916346966e-05,2.8467647301447743e-07,0.0007133676851001647,1.8731038258083903e-05,6.811277491537962e-09,5.55400883632412e-08,1.2836878455374773e-08,8.312255685916795e-06,8.322129230785682e-11,9.899389242893277e-11,1.334558221175217e-06,1.620700877704608e-10,3.333357449943574e-12,2.53209829250079e-13,1.4138593015286205e-14
2.0229600910374026e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419536584759907,0.09168348572817057,0.01235234148067118,6.833210388356329e-06,0.00028667986924164315,0.035800208429176944,0.018004561622928506,5.59322012628274e-05,5.4867172255532954e-11,0.0022014076968200898,6.201102422868992e-11,0.00048790158036158876,2.9743346047666835e-09,7.67631215862093e-06,1.597517910348343e-09,1.0165780529585622e-10,1.6486765672030255e-05,1.1867172184808507e-05,0.006572949586061685,0.002600555179054006,0.0004464068789363566,1.5255496214937757e-07,6.765041825770854e-09,3.873801515063417e-08,1.3370087993012827e-10,7.334850187223528e-07,1.6081745972412647e-05,2.8532977358091123e-07,0.0007150009674124912,1.877987487271571e-05,6.808634223336119e-09,5.5670742237294374e-08,1.2867574789010173e-08,8.304040645590437e-06,8.349736036857893e-11,9.918418243573344e-11,1.3381293654859462e-06,1.619456440077766e-10,3.3421168576745237e-12,2.5422216757411534e-13,1.4195125260065273e-14
2.0274658055891678e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44196276525207084,0.09164500278367074,0.01233537545147323,6.85775933144233e-06,0.0002873598019946119,0.03588112528549197,0.01804642588536066,5.5887561659541855e-05,5.5232998538990194e-11,0.0022005075405278885,6.1976084287235e-11,0.0004880897102626517,2.9738035362312016e-09,7.670411233892408e-06,1.6018502284992925e-09,1.0188442968525381e-10,1.646829605558056e-05,1.1898006998068403e-05,0.00657032374545906,0.0025919260850064277,0.0004468702862232845,1.522034509787342e-07,6.7529875673432845e-09,3.871810083402986e-08,1.3425526786742954e-10,7.36300803178578e-07,1.612708461676994e-05,2.8598278127752696e-07,0.000716633554835258,1.8828672345315046e-05,6.805990411449753e-09,5.5801338231226376e-08,1.2898224088597114e-08,8.295826789112767e-06,8.377360205642417e-11,9.937415517963472e-11,1.3416979022725418e-06,1.6181735209462805e-10,3.3508698218900123e-12,2.552337517389392e-13,1.4251615402008902e-14
2.031971520140933e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419718937064432,0.09160653956868132,0.012318431901813353,6.882272236282191e-06,0.00028803865043703004,0.03596200226870321,0.018088268802472975,5.5842911834456064e-05,5.560028132939768e-11,0.00219960714448662,6.194109210341498e-11,0.00048827756667636123,2.9732709970492705e-09,7.664469919361549e-06,1.6061826132005967e-09,1.0211076386210546e-10,1.6449822813596047e-05,1.192881706419272e-05,0.006567699530785598,0.002583274579336394,0.00044733304172168986,1.5184935745432076e-07,6.7409524743702764e-09,3.8698176579720794e-08,1.348140229166756e-10,7.391396134256792e-07,1.617286011961947e-05,2.8663549589032824e-07,0.0007182654471630173,1.8877430654838924e-05,6.803346076969416e-09,5.593187629990443e-08,1.2928826039081126e-08,8.287614150161432e-06,8.405001655407683e-11,9.956381097567343e-11,1.3452638298409369e-06,1.6168520865716425e-10,3.3596163390176564e-12,2.5624455477766857e-13,1.430806193511082e-14
2.036477234692698e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44198104374966324,0.09156809608667853,0.012301510801646175,6.906748449496218e-06,0.00028871640752906795,0.036042839366715596,0.018130090358558747,5.5798252416956135e-05,5.596902192090839e-11,0.002198706516014189,6.190604886609817e-11,0.0004884651503807308,2.972737015581072e-09,7.658488591564319e-06,1.6105150571941019e-09,1.0233680785565758e-10,1.6431346079436338e-05,1.1959602370281204e-05,0.006565076940646492,0.0025746007456411814,0.00044779514747730713,1.5149268556459787e-07,6.728936540738603e-09,3.867824258121398e-08,1.353772004078321e-10,7.42001737578105e-07,1.6219077588143147e-05,2.872879172056534e-07,0.0007198966441948802,1.8926149780867865e-05,6.80070124069795e-09,5.6062356398363126e-08,1.2959380325765183e-08,8.279402762212514e-06,8.432660304644334e-11,9.975315013840866e-11,1.3488271465422048e-06,1.6154921036533266e-10,3.368356405587495e-12,2.5725454968604345e-13,1.436446335127729e-14
2.0409829492444633e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44199021529239224,0.09152967234107345,0.012284612120975008,6.931187317480355e-06,0.00028939306624003276,0.03612363656772695,0.01817189053799857,5.575358402719007e-05,5.633922159865003e-11,0.002197805662335108,6.18709557464707e-11,0.0004886524621506722,2.9722016197833716e-09,7.6524676245606e-06,1.6148475532470928e-09,1.0256256169673193e-10,1.6412865985607613e-05,1.1990362903822328e-05,0.006562455973646785,0.0025659046673282434,0.00044825660552475676,1.5113343930563922e-07,6.71693975997205e-09,3.865829903053596e-08,1.359448565741343e-10,7.448874684602366e-07,1.6265742215341654e-05,2.879400450101138e-07,0.0007215271457344508,1.8974829703597648e-05,6.798055923154857e-09,5.61927784817923e-08,1.298988663431248e-08,8.271192658541594e-06,8.460336072062472e-11,9.994217298191304e-11,1.352387850771899e-06,1.614093539329034e-10,3.3770900182304885e-12,2.5826370942279136e-13,1.442081814034754e-14
2.0454886637962285e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44199940824539186,0.09149126833521218,0.012267735829851729,6.955588186413995e-06,0.000290068619548434,0.036204393860225025,0.0182136693252566,5.570890727621403e-05,5.671088163874252e-11,0.0021969045905819266,6.183581389831561e-11,0.0004888395027580081,2.971664837215852e-09,7.646407389947983e-06,1.6191800941518792e-09,1.0278802541769841e-10,1.6394382663766796e-05,1.2021098652688112e-05,0.006559836628391302,0.002557186427619046,0.0004487174178876224,1.5077162268125338e-07,6.704962125238057e-09,3.863834611826505e-08,1.3651704857073907e-10,7.477971037036207e-07,1.631285928178613e-05,2.8859187909053533e-07,0.0007231569515897591,1.9023470403831065e-05,6.795410144580631e-09,5.632314250552518e-08,1.3020344650749164e-08,8.262983872224785e-06,8.488028876588727e-11,1.0013087981976384e-10,1.3559459409694046e-06,1.6126563611750247e-10,3.3858171736770577e-12,2.5927200690999477e-13,1.447712479011426e-14
2.0499943783479937e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420086225195187,0.09145288407237603,0.012250881898376675,6.979950402267801e-06,0.00029074306044204925,0.03628511123298459,0.01825542670487689,5.56642227661361e-05,5.7084003308315394e-11,0.0021960033077966378,6.180062445828803e-11,0.0004890262729714841,2.9711266950473455e-09,7.640308256875461e-06,1.6235126727253802e-09,1.0301319905244781e-10,1.6375896244725663e-05,1.2051809605129045e-05,0.006557218903484581,0.0025484461095529177,0.00044917758657852765,1.5040723970310667e-07,6.693003629354219e-09,3.8618384033563157e-08,1.370938344937881e-10,7.507309458462227e-07,1.6360434157403644e-05,2.8924341923389425e-07,0.0007247860615732003,1.9072071862969913e-05,6.7927639249409886e-09,5.6453448425026674e-08,1.3050754061467121e-08,8.254776436139786e-06,8.515738637363452e-11,1.0031927096503409e-10,1.3595014156173024e-06,1.6111805372064393e-10,3.394537868755649e-12,2.6027941503345726e-13,1.4533381786344056e-14
2.054500092899759e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44201785802571825,0.09141451955578175,0.012234050296698528,7.004273310811521e-06,0.0002914163819179906,0.03636578867506448,0.01829716266147956,5.561953109025778e-05,5.74585878655251e-11,0.002195101820932065,6.176538854618552e-11,0.0004892127735567813,2.970587220061963e-09,7.634170592057133e-06,1.6278452818087053e-09,1.0323808263636473e-10,1.6357406858454997e-05,1.208249574976906e-05,0.00655460279753079,0.002539683795990914,0.00044963711359921024,1.5004029439085122e-07,6.681064264794717e-09,3.859841296420756e-08,1.3767527340000923e-10,7.53689302434464e-07,1.6408472303312406e-05,2.8989466522725115e-07,0.0007264144755014683,1.9120634063007045e-05,6.790117283931059e-09,5.6583696195880917e-08,1.3081114553226735e-08,8.246570382966897e-06,8.543465273737626e-11,1.0050734673028332e-10,1.3630542732407388e-06,1.6096660358776768e-10,3.4032521003913025e-12,2.6128590664307114e-13,1.4589587612797993e-14
2.059005807451524e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420271146750191,0.09137617478858183,0.01221724099501421,7.028556257621801e-06,0.0002920885769827696,0.036446426175804784,0.01833887717975709,5.557483283321312e-05,5.78346365595722e-11,0.002194200136853223,6.173010726521425e-11,0.000489399005276529,2.9700464386651294e-09,7.62799475978583e-06,1.632177914266736e-09,1.0346267620630105e-10,1.6338914634088748e-05,1.2113157075600628e-05,0.006551988309133672,0.00253089956961971,0.0004500960009405965,1.4967079077225388e-07,6.6691440236966066e-09,3.857843309662243e-08,1.382614253268372e-10,7.566724861280768e-07,1.6456979273709957e-05,2.905456168576887e-07,0.0007280421931954932,1.9169156986518588e-05,6.787470240979475e-09,5.671388577377943e-08,1.3111425813159602e-08,8.238365745190085e-06,8.571208705269999e-11,1.0069510742754847e-10,1.3666045124068064e-06,1.6081128260828333e-10,3.4119598656042552e-12,2.622914545531847e-13,1.464574075125211e-14
2.0635115220032893e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44203639237852677,0.09133784977386465,0.01220045396356877,7.052798588090016e-06,0.00029275963865236376,0.036527023724824,0.018380570244470512,5.553012857110555e-05,5.821215063071847e-11,0.0021932982623386597,6.169478170225082e-11,0.0004895849688903169,2.969504376889513e-09,7.621781121946693e-06,1.6365105629877038e-09,1.0368697980054894e-10,1.632041969992822e-05,1.2143793571979882e-05,0.006549375436896448,0.002522093512955519,0.0004505542505828748,1.4929873288333003e-07,6.657242897866007e-09,3.8558444615910064e-08,1.3885235131296863e-10,7.596808148072088e-07,1.6505960717802463e-05,2.911962739122494e-07,0.0007296692144803792,1.9217640616656225e-05,6.784822815252424e-09,5.684401711450873e-08,1.3141687528771298e-08,8.23016255509799e-06,8.598968851724208e-11,1.0088255336833443e-10,1.370152131723936e-06,1.606520877156192e-10,3.420661161508557e-12,2.632960315429705e-13,1.4701839681517945e-14
2.0680172365550545e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44204569104741886,0.09129954451465462,0.01218368917265527,7.076999647430089e-06,0.00029342955995228154,0.036607581312016295,0.01842224184044557,5.548541887164244e-05,5.859113131030396e-11,0.0021923962040817715,6.165941292809999e-11,0.0004897706651547072,2.968961060400859e-09,7.6155300380307245e-06,1.6408432208827646e-09,1.0391099345881456e-10,1.630192218344623e-05,1.2174405228621865e-05,0.0065467641794217536,0.0025132657083480146,0.00045101186449556847,1.489241247684782e-07,6.64536087878418e-09,3.8538447705881905e-08,1.3944811341940842e-10,7.627146116819968e-07,1.6555422381776585e-05,2.9184663617786737e-07,0.0007312955391853417,1.926608493713971e-05,6.7821750256576e-09,5.6974090173938156e-08,1.3171899387944127e-08,8.22196084478496e-06,8.626745633065676e-11,1.0106968486360416e-10,1.373697129841293e-06,1.6048901588727568e-10,3.4293559853107182e-12,2.642996103567933e-13,1.475788288146315e-14
2.0725229511068197e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420550105929376,0.09126125901391262,0.012166946592614684,7.101158780686341e-06,0.0002940983339176294,0.036688098927548755,0.01846389195256891,5.544070429426756e-05,5.897157982076378e-11,0.0021914939686921058,6.162400199774809e-11,0.0004899560948232488,2.968416514503742e-09,7.6092418651482795e-06,1.6451758808855779e-09,1.041347172221916e-10,1.6283422211291312e-05,1.220499203559583e-05,0.00654415453531157,0.0025044162379842952,0.00045146884463760726,1.485469704806205e-07,6.633497957613513e-09,3.851844254908959e-08,1.4004877475111055e-10,7.657742054052363e-07,1.6605370110827034e-05,2.924967034413019e-07,0.0007329211671436475,1.9314489932249364e-05,6.77952689084813e-09,5.71041049080073e-08,1.3202061078939885e-08,8.213760646152087e-06,8.654538969458573e-11,1.0125650222376938e-10,1.3772395054481899e-06,1.6032206414488203e-10,3.4380443343083654e-12,2.653021637045797e-13,1.4813868827032086e-14
2.077028665658585e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44206435092638463,0.09122299327453602,0.012150226193835793,7.1252753327413165e-06,0.00029476595359317643,0.0367685765618586,0.01850552056578419,5.5395985390291195e-05,5.935349737564504e-11,0.002190591562696632,6.15885499506126e-11,0.0004901412586464878,2.967870764147206e-09,7.602916958042516e-06,1.6495085359518721e-09,1.0435815113313515e-10,1.6264919909291905e-05,1.223555398332061e-05,0.00654154650316713,0.002495545183892871,0.0004519251929573976,1.4816727408134411e-07,6.6216541252033945e-09,3.849842932685544e-08,1.4065439947917398e-10,7.688599301880349e-07,1.6655809851239843e-05,2.93146475489071e-07,0.0007345460981925504,1.9362855586818813e-05,6.77687842922638e-09,5.723406127271356e-08,1.3232172290402577e-08,8.205561990908217e-06,8.682348781262843e-11,1.014430057586801e-10,1.3807792572734993e-06,1.6015122955425967e-10,3.44672620588892e-12,2.66303664262187e-13,1.4869795992266443e-14
2.08153438021035e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420737119591146,0.091184747299359,0.012133527946755063,7.149348648323632e-06,0.00029543241203342104,0.03684901420565064,0.0185471276650882,5.5351262703018294e-05,5.973688517962342e-11,0.002189688992541006,6.155305781078725e-11,0.0004903261573719815,2.9673238339303234e-09,7.596555669102787e-06,1.6538411790590167e-09,1.0458129523543541e-10,1.6246415402460575e-05,1.2266091062560076e-05,0.006538940081588854,0.0024866526279476867,0.0004523809113928936,1.4778503964104828e-07,6.609829372095981e-09,3.847840821930324e-08,1.4126505286353379e-10,7.719721259180157e-07,1.670674765252176e-05,2.937959521073858e-07,0.0007361703321732337,1.9411181886227763e-05,6.774229658947765e-09,5.7363959224099395e-08,1.326223271136118e-08,8.19736491057098e-06,8.710174989031112e-11,1.0162919577761491e-10,1.384316384085082e-06,1.5997650922549406e-10,3.4554015975283012e-12,2.6730408467177307e-13,1.492566284932589e-14
2.0860400947621153e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420830936025286,0.09114652109115272,0.012116851821856555,7.173378072015846e-06,0.00029609770230265667,0.03692941184989459,0.018588713235526865,5.530653676787441e-05,6.012174442851985e-11,0.0021887862645907966,6.151752658728382e-11,0.0004905107917443107,2.9667757481076666e-09,7.590158348378005e-06,1.6581738032055878e-09,1.0480414957419186e-10,1.6227908814998184e-05,1.2296603264418673e-05,0.006536335269176271,0.002477738651872155,0.000452836001871666,1.4740027123909277e-07,6.5980236885318785e-09,3.8458379405388444e-08,1.4188080127622962e-10,7.751111382804493e-07,1.6758189669580603e-05,2.944451330820786e-07,0.0007377938689307474,1.9459468816394937e-05,6.771580597924427e-09,5.7493798718239596e-08,1.329224203123239e-08,8.18916943646778e-06,8.738017513505597e-11,1.0181507258926993e-10,1.3878508846892214e-06,1.5979790031300515e-10,3.464070506789644e-12,2.683033975421675e-13,1.4981467868508806e-14
2.0905458093138805e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420924957680684,0.09110831465262562,0.012100197789671816,7.197362948262309e-06,0.0002967618174750376,0.037009769485822436,0.018630277262191342,5.526180811252961e-05,6.050807630931692e-11,0.0021878833851327077,6.148195727426948e-11,0.0004906951625050931,2.9662265305946854e-09,7.583725343589938e-06,1.6625064014109302e-09,1.0502671419578728e-10,1.6209400270298152e-05,1.2327090580336989e-05,0.00653373206452793,0.002468803337243245,0.0004532904663109703,1.4701297296395203e-07,6.586237064455712e-09,3.843834306292857e-08,1.425017122253317e-10,7.782773188828255e-07,1.6810142164968064e-05,2.950940181985336e-07,0.0007394167083139516,1.9507716363771072e-05,6.768931263828899e-09,5.7623579711228395e-08,1.332219993982334e-08,8.180975599736847e-06,8.765876275614837e-11,1.0200063650174874e-10,1.3913827579300646e-06,1.5961540001563006e-10,3.472732931322034e-12,2.6930157544924235e-13,1.5037209518273e-14
2.0950515238656457e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421019183672093,0.09107012798642353,0.012083565820779773,7.22130262137705e-06,0.0002974247506346458,0.037090087104925895,0.018671819730214003,5.5217077257020344e-05,6.089588200017533e-11,0.0021869803603757764,6.144635085130066e-11,0.0004908792703929953,2.9656762049729987e-09,7.577257000146469e-06,1.6668389667147182e-09,1.0524898914786183e-10,1.6190889890950665e-05,1.2357553002087453e-05,0.0065311304662413324,0.0024598467654955987,0.000453744306617814,1.466231489133716e-07,6.5744694895216124e-09,3.841829936863326e-08,1.4312785437946923e-10,7.814710253826478e-07,1.6862611511182138e-05,2.9574260724161716e-07,0.0007410388501754532,1.9555924515332107e-05,6.766281674097693e-09,5.775330215916636e-08,1.3352106127334394e-08,8.172783431328212e-06,8.793751196470701e-11,1.0218588782255127e-10,1.3949120026890758e-06,1.5942900557670588e-10,3.4813888688592633e-12,2.702985909362844e-13,1.5092886265256467e-14
2.099557238417411e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421113613114541,0.09103196109513002,0.012066955885806621,7.245196435551656e-06,0.00029808649487555604,0.03717036469895394,0.018713340624764343,5.5172344713869326e-05,6.128516267045004e-11,0.002186077196452546,6.141070828355287e-11,0.0004910631161437454,2.965124794495596e-09,7.570753661154808e-06,1.6711714921765107e-09,1.0547097447928749e-10,1.6172377798746907e-05,1.2387990521770046e-05,0.006528530472912841,0.0024508690179256836,0.00045419752468902453,1.462308031945302e-07,6.562720953098603e-09,3.839824849813429e-08,1.4375929759292402e-10,7.846926216181228e-07,1.691560419302179e-05,2.963908999956069e-07,0.0007426602943715491,1.9604093258572394e-05,6.763631845934822e-09,5.788296601814726e-08,1.3381960284361857e-08,8.164592962004735e-06,8.821642197365093e-11,1.0237082685856263e-10,1.398438617884494e-06,1.592387142841655e-10,3.4900383172186055e-12,2.7129441651436665e-13,1.514849657429818e-14
2.104062952969176e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442120824512326,0.09099381398126653,0.012050367955425736,7.269043734863181e-06,0.00029874704330190284,0.037250602259910226,0.018754839931044945,5.512761098820344e-05,6.167591948070641e-11,0.0021851738994202257,6.13750305220471e-11,0.0004912467004901462,2.9645723220919673e-09,7.564215667434638e-06,1.675503970875301e-09,1.0569267024014228e-10,1.6153864114683287e-05,1.2418403131808124e-05,0.006525932083137604,0.0024418701756959813,0.0004546501224113137,1.458359399242033e-07,6.550991444275883e-09,3.837819062601549e-08,1.4439611293139463e-10,7.879424777422708e-07,1.6969126810001308e-05,2.9703889624411705e-07,0.0007442810407621677,1.965222258149808e-05,6.7609817963152596e-09,5.801257124424458e-08,1.341176210190073e-08,8.156404222343082e-06,8.849549199766732e-11,1.0255545391604168e-10,1.401962602470798e-06,1.5904452347063165e-10,3.4986812742996035e-12,2.722890246627229e-13,1.520403890845895e-14
2.1085686675209413e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44213030788136226,0.09095568664729262,0.012033802000357556,7.292843863282052e-06,0.0002994063890279469,0.0373307997800507,0.018796317634287324,5.508287657786968e-05,6.206815358273637e-11,0.002184270475261836,6.13393185038724e-11,0.0004914300241620897,2.9640188103731397e-09,7.5576433575312395e-06,1.6798363959090728e-09,1.0591407648168462e-10,1.6135348958965718e-05,1.2448790824944291e-05,0.0065233352955094675,0.0024328503198392227,0.0004551021016613441,1.4543856322893494e-07,6.53928095186805e-09,3.835812592584266e-08,1.450383726984893e-10,7.912209703608613e-07,1.702318607883462e-05,2.97686595770024e-07,0.0007459010892108096,1.9700312472620594e-05,6.758331541988371e-09,5.814211779349819e-08,1.3441511271347463e-08,8.148217242734746e-06,8.877472125317753e-11,1.027397693006096e-10,1.4054839554381859e-06,1.588464305135222e-10,3.5073177380828844e-12,2.732823878291213e-13,1.5259511729042374e-14
