Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),CO2X(24),H2X(49),H2OX(23),CHOX(53)
2.694910754394324e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744928893267,0.11866985735106729,0.022821565080390807,1.2774077006842407e-37,4.0138715166409565e-25,1.8257334877255096e-16,1.6395384027937674e-29,6.7874027007804581e-32,6.8368746537211372e-57,2.7403367256629312e-14,8.3647939787153975e-63,2.7403327126200765e-14,3.0322954614999318e-44,1.3446293758051371e-34,3.1027324456158139e-47,1.4363430274527197e-48,1.0457379298157689e-24,1.9209250412162732e-49,1.0867685644310899e-07,5.2253269149372544e-09,3.6782698423372229e-13,6.8698184458425666e-12,2.5465648307679535e-17,8.2935465725792006e-14,1.5633795492239884e-12,1.8957598811193458e-17,2.0613067575233348e-22,2.2439184458346309e-35,2.0200492289866883e-22,1.0050777039520672e-23,3.8332079632376332e-37
2.8188050171721225e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756744405204719,0.11866985235477587,0.022821564960277787,1.6593441095669395e-37,4.7005616782551776e-25,1.9280374293247471e-16,2.0052261010970382e-29,7.3000335844494422e-32,9.6187776586480856e-57,2.8663192913078907e-14,1.0370378972142608e-62,2.8663149664003468e-14,3.4249908222231965e-44,1.5085966879789005e-34,4.0207355656111741e-47,1.8440644884070749e-48,1.1683422926723145e-24,2.2790593757053964e-49,1.1367305399258122e-07,5.4655529620317776e-09,3.6817868553214697e-13,7.2390401450027288e-12,2.5489999199566276e-17,8.3037977172813824e-14,1.6555255626409242e-12,2.0138866365781352e-17,2.4001643007603427e-22,2.7716599905986329e-35,2.2429514097601889e-22,1.1207544660906059e-23,4.8633618993044997e-37
2.942699279949921e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756743881516593,0.11866984735848879,0.022821564840164767,2.1285592626096315e-37,5.4641744259764194e-25,2.0304280300055914e-16,2.4294248136924208e-29,7.8273156803894634e-32,1.3309004570967036e-56,2.9923018486046934e-14,1.2730461313335709e-62,2.9922972020921502e-14,3.8466769419581456e-44,1.6826432921275638e-34,5.1486107717507555e-47,2.3402633601392198e-48,1.2983734567727659e-24,2.6823866988329833e-49,1.1866924721995697e-07,5.7057790004028806e-09,3.6845263087261658e-13,7.60851850657752e-12,2.5508966463763428e-17,8.3117815107057537e-14,1.7477721941676351e-12,2.1325672076284925e-17,2.7745257120596898e-22,3.3883937276686304e-35,2.478007976837618e-22,1.2430851991244497e-23,6.0975040062829431e-37
3.06659354272772e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756743357828861,0.11866984236220601,0.02282156472005175,2.6993681690405177e-37,6.309007658230753e-25,2.1328862336304e-16,2.918107135392526e-29,8.3697330088320259e-32,1.8137377956024527e-56,3.1182843975417244e-14,1.5487691711365154e-62,3.1182794197020877e-14,4.2981840464912795e-44,1.8667947169013379e-34,6.5213780924958347e-47,2.9387274772203034e-48,1.4358635924125919e-24,3.1341710072688447e-49,1.2366543612523992e-07,5.9460050300513566e-09,3.6866600302587918e-13,7.9781969741803609e-12,2.5523739858738978e-17,8.3179989825221209e-14,1.8400972495468297e-12,2.2517225439978012e-17,3.1861555537678614e-22,4.1036829448958284e-35,2.7252279171861848e-22,1.3720590868165211e-23,7.5626040974186645e-37
3.2209786198358347e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375674270526034,0.11866983613632653,0.022821564570378504,3.5769199861798141e-37,7.4819145561931276e-25,2.2606321876513738e-16,3.6268059405336994e-29,9.0676013212673613e-32,2.6163739514163281e-56,3.2752716836736964e-14,1.9548779997842442e-62,3.2752662793819318e-14,4.9038434285062018e-44,2.110440442059438e-34,8.6339169818914572e-47,3.8506791307921219e-48,1.6176703094049888e-24,3.7700469737536098e-49,1.2989119866436527e-07,6.245351519282649e-09,3.6886711831893987e-13,8.4390688224308368e-12,2.553766456026773e-17,8.3238578236529489e-14,1.9552277433142697e-12,2.4007653103407572e-17,3.7539123183028278e-22,5.148194212889427e-35,3.0503218968594978e-22,1.5420470423691875e-23,9.7553426447298942e-37
3.3753636969439496e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756742052692468,0.11866982991045376,0.022821564420705265,4.6709254756335101e-37,8.7958728849707454e-25,2.3884384525613263e-16,4.4581222177692373e-29,9.7908108171847431e-32,3.7016665338593964e-56,3.4322589567976128e-14,2.4393128845817679e-62,3.4322531110002271e-14,5.5588670027655336e-44,2.3698461547062514e-34,1.1271401546785668e-46,4.9775438377728272e-48,1.8111466682802827e-24,4.4930946443557758e-49,1.3611695449227037e-07,6.5446979949718409e-09,3.6901444782092496e-13,8.9001188423109915e-12,2.5547865038593436e-17,8.3281480936546886e-14,2.0704279968619802e-12,2.5503308671408546e-17,4.3856812393002548e-22,6.3818866280228011e-35,3.3943238600277111e-22,1.722288502941999e-23,1.2411574897649154e-36
3.5297487740520645e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756741400125256,0.11866982368458767,0.022821564271032033,6.0194331104840868e-37,1.0259123607969645e-24,2.5162889630649409e-16,5.4254969074329621e-29,1.0540442023245902e-31,5.1460755083847802e-56,3.589246216903691e-14,3.0124127242346429e-62,3.5892399145625739e-14,6.2650528643356673e-44,2.6450424417737478e-34,1.4528295555630068e-46,6.3554556042521135e-48,2.0163298963426564e-24,5.3102657615496712e-49,1.4234270360896261e-07,6.8440444571198513e-09,3.6912247750073593e-13,9.3612993528173038e-12,2.5555344883053694e-17,8.331292313568988e-14,2.1856792980067694e-12,2.7003284546676374e-17,5.0848646855539521e-22,7.8264391443103946e-35,3.7572413368371619e-22,1.9127382842198765e-23,1.5595833278997348e-36
3.6841338511601795e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567407475587,0.11866981745872832,0.022821564121358807,7.6647292886722362e-37,1.1879868891384605e-24,2.6441719830885806e-16,6.5430668731141317e-29,1.1317606591900675e-31,7.0411087294068717e-56,3.746233463984777e-14,3.6853564730853502e-62,3.746226690073078e-14,7.0242753890888245e-44,2.9360542523509605e-34,1.8510121219251594e-46,8.0244028505849184e-48,2.2332507465999744e-24,6.228766058326523e-49,1.485684460144492e-07,7.1433909057274386e-09,3.6920178970600987e-13,9.8225755219028494e-12,2.5560836969682636e-17,8.3335991466060964e-14,2.300967977035719e-12,2.8506834078025747e-17,5.8548625289888769e-22,9.5047042606523865e-35,4.1390798061179244e-22,2.1133451188257839e-23,1.9377277032648377e-36
3.8385189282682944e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756740094992815,0.11866981123287565,0.022821563971685589,9.6535597030597384e-37,1.3666267327244696e-24,2.7720789087472349e-16,7.8256635301198242e-29,1.2123437520576368e-31,9.4951302022712921e-56,3.9032206980356473e-14,4.4702020591392004e-62,3.9032134375347718e-14,7.8384867761454097e-44,3.2429042939392182e-34,2.3334098174764191e-46,1.0028421052347301e-47,2.4619347259785161e-24,7.256065832187653e-49,1.5479418170873732e-07,7.4427373407952333e-09,3.6926014251935726e-13,1.0283921814616518e-11,2.5564876623422372e-17,8.3352947897354068e-14,2.4162840133608569e-12,3.0013341024819509e-17,6.6990716343269894e-22,1.1440706546205511e-34,4.5398432625751564e-22,2.3240529316746656e-23,2.3829712340934988e-36
3.9929040053764093e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756739442427597,0.11866980500702971,0.022821563822012378,1.2037355905503298e-36,1.5626431127450479e-24,2.9000035410943975e-16,9.2888139959418136e-29,1.2959086570736616e-31,1.2635597530259315e-55,4.0602079190525115e-14,5.3799300728467362e-62,4.0602001569498426e-14,8.7097190167380329e-44,3.5656095277851539e-34,2.9129804645943697e-46,1.2415790115220289e-47,2.7024028693791813e-24,8.3999111468637278e-49,1.6101991069183429e-07,7.7420837623237472e-09,3.6930312550910254e-13,1.0745319833714137e-11,2.5567850920377026e-17,8.336542193923376e-14,2.5316201875167845e-12,3.1522300320770446e-17,7.6208881371362256e-22,1.3659644377024383e-34,4.9595345613851539e-22,2.544801641713602e-23,2.9031619055573632e-36
4.147289082484524e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756738789863044,0.11866979878119047,0.022821563672339173,1.4872453501963548e-36,1.776842242694307e-24,3.0279412973476384e-16,1.0948737983033041e-28,1.3825714524891942e-31,1.6610957261750178e-55,4.217195127032613e-14,6.4284848377573172e-62,4.2171868483199377e-14,9.6400836992836715e-44,3.9041878191182923e-34,3.603980636370577e-46,1.5239223582087957e-47,2.9546727142624329e-24,9.6683343201300795e-49,1.6724563296374726e-07,8.0414301703134181e-09,3.6933487095817943e-13,1.1206755977930084e-11,2.557005084242823e-17,8.3374618761304836e-14,2.6469711617596005e-12,3.3033293838206546e-17,8.6237051696862448e-22,1.6187887676352757e-34,5.3981557919342643e-22,2.7755281729609202e-23,3.5066160462602174e-36
4.389494025426023e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756737766097317,0.1186697890138802,0.0228215634375264,2.0379010113367829e-36,2.1514429510602334e-24,3.2286732327949845e-16,1.3990179868596851e-28,1.5250545506049944e-31,2.4953196670347222e-55,4.4634823615711481e-14,8.3894896716515273e-62,4.4634732421473818e-14,1.1224114639738323e-43,4.4673744078788186e-34,4.9505739300915851e-46,2.0686693229770512e-47,3.3742580904903655e-24,1.1929396351901911e-48,1.770127597358923e-07,8.511055711934923e-09,3.6936918131749726e-13,1.1930727126331342e-11,2.5572426143952044e-17,8.338452914034245e-14,2.8279585651048717e-12,3.5407084490865597e-17,1.0368315721781252e-21,2.0843978193971417e-34,6.1244289577060516e-22,3.1574486109102766e-23,4.6423420991183835e-36
4.631698968367522e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756736742333232,0.11866977924658645,0.022821563202713644,2.7413611002155658e-36,2.5758322265007927e-24,3.429420723329006e-16,1.7626527228953329e-28,1.6759058966205703e-31,3.6579473016320027e-55,4.7097695640127695e-14,1.0792415863101241e-61,4.7097595669553128e-14,1.2967982325548973e-43,5.0696993554821608e-34,6.677860502860828e-46,2.7595800319844612e-47,3.8229700382700168e-24,1.4551394351190241e-48,1.867798699901954e-07,8.980681220235912e-09,3.6939093332831208e-13,1.2654742408994961e-11,2.5573934046782245e-17,8.3390777637858631e-14,3.0089628898984059e-12,3.7784014453146514e-17,1.2333738714429237e-21,2.6441665787220583e-34,6.8973007949818536e-22,3.5635030334385767e-23,6.0410398505653915e-36
4.873903911309021e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756735718570802,0.11866976947930921,0.022821562967900905,3.6274853597966969e-36,3.0530429387052963e-24,3.630178682088196e-16,2.1930736528670321e-28,1.8355829562776151e-31,5.2465490481975e-55,4.9560567343544296e-14,1.3707182452534838e-61,4.9560458227457186e-14,1.4881056735986918e-43,5.7111968869612312e-34,8.862581273472915e-46,3.6243101787971661e-47,4.3008416691814879e-24,1.7570013593168205e-48,1.9654696372668454e-07,9.4503066952171875e-09,3.6940471390310129e-13,1.3378786728995101e-11,2.5574884904019362e-17,8.3394701592678296e-14,3.1899782115770832e-12,4.016332949898909e-17,1.4533067185476166e-21,3.3100223447122952e-34,7.7167733972450205e-22,3.9934213130707182e-23,7.7418449489244449e-36
5.11610885425052e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756734694810026,0.11866975971204849,0.022821562733088184,4.7298104046255645e-36,3.586073410660655e-24,3.830943761547539e-16,2.6979965829073983e-28,2.004544518437672e-31,7.3795593847453631e-55,5.2023438725941216e-14,1.7211110363906605e-61,5.2023320095199801e-14,1.6973208085865793e-43,6.3918938255868961e-34,1.1591408030953412e-45,4.6938149289077455e-47,4.807898418360014e-24,2.1023031724060349e-48,2.0631404094538768e-07,9.9199321368793599e-09,3.6941354159173989e-13,1.4102850151423031e-11,2.557549859608017e-17,8.3397181056443086e-14,3.3710006313180484e-12,4.2544466237077399e-17,1.6979392281157079e-21,4.0946039011054388e-34,8.5828480338549117e-22,4.4469291044040335e-23,9.7867692962160773e-36
5.358313797192018e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756733671050904,0.11866974994480431,0.02282156249827548,6.0857624100840956e-36,4.1778870354543898e-24,4.0317137318770399e-16,3.2855573981871369e-28,2.1832502133754561e-31,1.0199107611539218e-54,5.44863097873051e-14,2.1389450022608421e-61,5.4486181272790887e-14,1.9254807746468074e-43,7.1118115450433119e-34,1.4961565790766672e-45,6.0025334051329364e-47,5.3441600329665172e-24,2.495042760658879e-48,2.1608110164633284e-07,1.0389557545222892e-08,3.6941942715001667e-13,1.4826926058164137e-11,2.5575903650011599e-17,8.339880248660566e-14,3.5520275517780816e-12,4.4927002678131647e-17,1.9685803735770484e-21,5.0112611607871665e-34,9.4955254446208315e-22,4.9237498699025913e-23,1.2220707059765988e-35
5.600518740133517e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756732647293436,0.11866974017757663,0.022821562263462793,7.7368612898640941e-36,4.831412188533954e-24,4.232487237247431e-16,3.9643119857907393e-28,2.3721602734331572e-31,1.3873948406969157e-54,5.6949180527627971e-14,2.6335918496145038e-61,5.6949041760237373e-14,2.1736728403370425e-43,7.8709672378986695e-34,1.9081431154138495e-45,7.5885658121258473e-47,5.9096418174226101e-24,2.9394486051710791e-48,2.2584814582954791e-07,1.0859182920248146e-08,3.6942359323410457e-13,1.5551010425003721e-11,2.557619481823405e-17,8.3399922521857103e-14,3.7330573935660991e-12,4.7310627278523809e-17,2.2665390101089885e-21,6.0740546620536056e-34,1.0454805955248826e-21,5.4236061332860842e-23,1.5091438794888469e-35
5.842723683075016e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756731623537622,0.11866973041036546,0.022821562028650117,9.7289282247657689e-36,5.5495422267470859e-24,4.4332635273788896e-16,4.7432361990411092e-28,2.5717353319659681e-31,1.8602608970441707e-54,5.9412050946905596e-14,3.2153269719221184e-61,5.9411901557544081e-14,2.4430344404916452e-43,8.6693747748422731e-34,2.4071141062662288e-45,9.4938535238626163e-47,6.5043556836027346e-24,3.4399904298885617e-48,2.3561517349506085e-07,1.132880826195539e-08,3.694267165024857e-13,1.6275101024938717e-11,2.5576408269953059e-17,8.3400738494067456e-14,3.9140892826541045e-12,4.9695112833082895e-17,2.5931239059971705e-21,7.2977557503028853e-34,1.1460689604564253e-21,5.9462205292958343e-23,1.8449634953887209e-35
6.327133568958014e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756729576030958,0.11866971087599269,0.02282156155902482,1.4942024203289603e-35,7.1910158499769524e-24,4.8348229881121639e-16,6.639596705785217e-28,3.0047240789163269e-31,3.2185094274180303e-54,6.433779082231757e-14,4.6860521203000915e-61,6.4337619081752281e-14,3.050067099219218e-43,1.0383989462332226e-33,3.7203161186233863e-45,1.4450265188952166e-46,7.7815153450763967e-24,4.6286321335851265e-48,2.5514917927309241e-07,1.2268058845416649e-08,3.6943116400062633e-13,1.7723296548906341e-11,2.5576717581539215e-17,8.3401845884819567e-14,4.276157485564647e-12,5.446605539743832e-17,3.3374072256032526e-21,1.0290521758795013e-33,1.3612265751024495e-21,7.0586197542479153e-23,2.6845566702332552e-35
6.811543454841012e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756727528530911,0.11866969134168599,0.022821561089399596,2.2185744707123678e-35,9.1247588591222226e-24,5.2363903296227726e-16,9.0548445499804203e-28,3.485904437066651e-31,5.3263929191088418e-54,6.9263529413533068e-14,6.6537795495926962e-61,6.9263333845439776e-14,3.7566829109235304e-43,1.2255727875113176e-33,5.5577696156760993e-45,2.1291148813417414e-46,9.1756962329509426e-24,6.101966195388668e-48,2.7468311898065092e-07,1.3207309295607932e-08,3.6943437969154308e-13,1.9171507331718788e-11,2.5576940198230426e-17,8.3402593871054592e-14,4.6382300811299404e-12,5.9238959388915708e-17,4.2118995081120694e-21,1.4121952265935269e-33,1.5950252196787594e-21,8.2587601526834092e-23,3.7871759825116758e-35
7.29595334072401e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756725481037481,0.11866967180744534,0.022821560619774434,3.2003907732153564e-35,1.1372674751723053e-23,5.6379643009231454e-16,1.2075904040650454e-27,4.0189648566225713e-31,8.4880691844373186e-54,7.418926672054717e-14,9.2400031035657631e-61,7.4189045848628881e-14,4.5737902706678854e-43,1.428464653732995e-33,8.06449673355166e-45,3.0509749564135543e-46,1.0686941536169038e-23,7.9055851439730545e-48,2.9421699261796034e-07,1.4146559612530118e-08,3.6943749259562569e-13,2.0619729657467143e-11,2.5577155541724396e-17,8.3403311908737275e-14,5.0003056107824205e-12,6.4013302534763363e-17,5.2270695370969389e-21,1.8935818161894466e-33,1.8474647002463822e-21,9.5444950588597371e-23,5.2037849007779365e-35
7.780363226607008e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756723433550678,0.11866965227327077,0.022821560150149339,4.5039965992241491e-35,1.3956063833451041e-23,6.0395448089288589e-16,1.5797242891734096e-27,4.6075946205953073e-31,1.3101702082865353e-53,7.9115002743361994e-14,1.2589540123219802e-60,7.9114755091337912e-14,5.5132004566877354e-43,1.6470789638614293e-33,1.1413249149941579e-44,4.2687843732410438e-46,1.2315282223368805e-23,1.0090571458594694e-47,3.137508001852442e-07,1.5085809796183808e-08,3.6944058766311712e-13,2.2067963246688964e-11,2.5577370007609121e-17,8.3404024828402588e-14,5.3623839647231076e-12,6.8788866364906366e-17,6.3933856123509234e-21,2.4887975144032183e-33,2.118544768068495e-21,1.0913725912392347e-22,6.9904543133073068e-35
8.264773112490006e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756721386070487,0.11866963273916227,0.022821559680524309,6.2011007648859763e-35,1.689583283668292e-23,6.4411319079350133e-16,2.0318391942185653e-27,5.2554830912905742e-31,1.9643554370051669e-53,8.4040737481980546e-14,1.686544142832906e-60,8.4040461573584753e-14,6.5873308761485568e-43,1.8814197680353599e-33,1.5797387843986093e-44,5.8472558653719921e-46,1.4060746483143084e-23,1.2712043716517264e-47,3.3328454168272622e-07,1.6025059846569519e-08,3.6944361695482163e-13,2.3516208257405131e-11,2.5577579608756896e-17,8.3404718567757115e-14,5.7244652049456408e-12,7.3565501527086544e-17,7.7213158440585105e-21,3.2144035206750162e-33,2.4082651674701212e-21,1.2364390731865548e-22,9.2068478944776325e-35
9.233592884256002e-13,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756717291129967,0.11866959367114344,0.022821558741274457,1.1140719857929331e-34,2.3924354604500063e-23,7.2443258642488992e-16,3.2208313853431732e-27,6.7437933621190784e-31,4.1310038987924445e-53,9.3892203106639914e-14,2.9049142053185209e-60,9.3891866256764048e-14,9.1954165201232316e-43,2.397294790485138e-33,2.866626953140024e-44,1.0414923557891893e-45,1.7903143081399922e-23,1.9527950997989425e-47,3.7235182646917947e-07,1.7903559547538711e-08,3.6944949553479986e-13,2.6412732486492043e-11,2.5577986715020278e-17,8.3406053552990275e-14,6.4486363218150248e-12,8.3121771175187769e-17,1.0903889500552784e-20,5.1296640418673415e-33,3.0436259497452521e-21,1.550213725355265e-22,1.5198702163263121e-34
1e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375671405175204,0.11866956276567772,0.022821557998259495,1.6946483557646258e-34,3.0654432269580494e-23,7.8797294661933947e-16,4.4812712296853738e-27,8.1189864367183515e-31,7.0185925403795327e-53,1.0168542745000269e-13,4.3165626405660974e-60,1.0168503820774317e-13,1.1756027872962169e-42,2.8499824447368122e-33,4.391817036496467e-44,1.5754765486953976e-45,2.1274852355680133e-23,2.6714168591492181e-47,4.0325671150621988e-07,1.93895894716114e-08,3.6945404748477718e-13,2.8704126532133378e-11,2.5578301903723019e-17,8.3407080912868404e-14,7.0215165694644308e-12,9.0684119698758721e-17,1.396436529138706e-20,7.1680802385979164e-33,3.5990624617140596e-21,1.819927433276143e-22,2.172289545741308e-34
1.0202412656021998e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756713196215921,0.11866955460338889,0.022821557802024869,1.8816149728774269e-34,3.2615313244111849e-23,8.0475460501947566e-16,4.8678757991280302e-27,8.513410060623168e-31,8.0009923587028412e-53,1.0374366359454635e-13,4.7689087010963335e-60,1.0374325989831143e-13,1.2513769634833122e-42,2.9761173813215832e-33,4.8848393457764791e-44,1.7470340472356317e-45,2.221432349661405e-23,2.891639588650742e-47,4.1141884697910953e-07,1.9782058715441039e-08,3.6945524438222969e-13,2.9309301963084659e-11,2.5578384722510928e-17,8.3407350697976006e-14,7.1728188114078642e-12,9.268174571699621e-17,1.4858530568561364e-20,7.794541160609048e-33,3.753545029143114e-21,1.8942223521269813e-22,2.374916779654958e-34
1.2140052199553987e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756705006467258,0.11866947646867257,0.022821555923526488,4.6918450053302351e-34,5.5563168353199781e-23,9.6540647527187094e-16,9.9809799852690884e-27,1.3014620095032014e-30,2.5421883136699091e-52,1.2344656916018567e-13,1.1594128323030478e-59,1.2344601405708899e-13,2.1829922618018965e-42,4.3227090279882909e-33,1.2375370224875939e-43,4.3131024058144381e-45,3.2243750328488653e-23,5.8410003577989378e-47,4.8955209517655789e-07,2.3539055452057111e-08,3.694667084892164e-13,3.5102575488132043e-11,2.5579178411976727e-17,8.3409935257141657e-14,8.6212174489607833e-12,1.118126923466391e-16,2.541894910801771e-20,1.609362329733003e-32,5.397050008271088e-21,2.6672283395311367e-22,5.1248205885940042e-34
1.4077691743085977e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756696816824494,0.11866939833501332,0.022821554045029179,1.0122385454482577e-33,8.6853005507707133e-23,1.1260687831272509e-15,1.8330223788547983e-26,1.8995228008325486e-30,6.6320962757120391e-52,1.4314945417907235e-13,2.5041196873696074e-59,1.431487240510724e-13,3.571612302823251e-42,5.9214031317940627e-33,2.7031479336665016e-43,9.2420546286406035e-45,4.4150459253098187e-23,1.0805376463069547e-46,5.6768428628938663e-07,2.7296050056441899e-08,3.6947824053475194e-13,4.0896028071286778e-11,2.5579976805308831e-17,8.3412539696867088e-14,1.0069660818120813e-11,1.3095802889647877e-16,4.0072414490950511e-20,2.9715858526726853e-32,7.3387639437431046e-21,3.5444674474041411e-22,9.7723828802062676e-34
1.6015331286617966e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756688627287629,0.11866932020241105,0.022821552166532932,1.9655186894461735e-33,1.274943634893839e-22,1.2867415414303267e-15,3.10435521478691e-26,2.6691348108727188e-30,1.5067256029008483e-51,1.6285231865138179e-13,4.9450346731173506e-59,1.6285138988141562e-13,5.5554914373028358e-42,7.7724059003753755e-33,5.3000122797911148e-43,1.7852011752408114e-44,5.7935866193969806e-23,1.868904461627289e-46,6.4581542033191055e-07,3.1053042528619035e-08,3.6948978984137183e-13,4.6689659878899912e-11,2.5580776393773123e-17,8.3415149235290496e-14,1.1518148983593973e-11,1.5011785090595375e-16,5.9488708665874369e-20,5.0565110274902455e-32,9.5786706746866412e-21,4.5159891484612613e-22,1.7042578882832408e-33
1.7952970830149956e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756680437856662,0.11866924207086582,0.022821550288037756,3.5266208228583755e-33,1.7839774339678877e-22,1.4474247613373434e-15,4.9425050294769922e-26,3.6339093935738456e-30,3.0961493251140374e-51,1.8255516257728953e-13,9.1143987828721769e-59,1.825540115492726e-13,8.2939767516706515e-42,9.8759236267168752e-33,9.5839688126304573e-43,3.1891942108718109e-44,7.360138865538648e-23,3.065728361443185e-46,7.2394549731844526e-07,3.4810032868612371e-08,3.6950132096217837e-13,5.2483471027225089e-11,2.5581574723096659e-17,8.3417753534975647e-14,1.2966681990410307e-11,1.6929221625727557e-16,8.433754993091872e-20,8.0837691894093321e-32,1.2116754056732116e-20,5.5728334596969985e-22,2.7783406624062307e-33
2.1828249917213937e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756664059312402,0.11866908581094633,0.022821546531050597,9.6564322239383454e-33,3.1407075346000175e-22,1.768822610278043e-15,1.0958322607251671e-25,6.2433911737657694e-30,1.083839731064409e-50,2.2196078879060059e-13,2.7028558415321562e-58,2.2195912240214424e-13,1.6812797471173914e-41,1.4841332158897305e-32,2.659088388390278e-42,8.6799918395305342e-44,1.1057846360759304e-22,7.3645723217033453e-46,8.8020248018080422e-07,4.2324007152142967e-08,3.6952437003509786e-13,6.4071631208415945e-11,2.5583170469975998e-17,8.3422958489057673e-14,1.5863882471583418e-11,2.0768448503218588e-16,1.530113216818483e-19,1.7993277452208221e-31,1.8087386310975462e-20,7.9122695810284809e-22,6.3724100084404441e-33
2.5703529004277916e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756647681191704,0.11866892955525471,0.022821542774067696,2.2227736272927027e-32,4.9963402332230687e-22,2.0902623852103822e-15,2.1262970841189109e-25,9.9168574909278049e-30,3.0139647468366499e-50,2.6136633282040732e-13,6.7659515774956297e-58,2.6136405661892006e-13,3.0809147373170439e-41,2.0819284009054196e-32,6.1790818879289698e-42,1.9899255545547764e-43,1.5509304631530759e-22,1.5574194871374543e-45,1.0364552349909792e-06,4.9837972907224336e-08,3.6954741077147141e-13,7.5660508536242925e-11,2.5584765639653941e-17,8.3428161271951265e-14,1.8761262225855062e-11,2.4613477862104969e-16,2.514502484484286e-19,3.5029231379500677e-31,2.5250531870082716e-20,1.0506318533815345e-21,1.2665747347919104e-32
3.345408717840588e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375661492622099,0.11866861705655463,0.022821535260114694,8.6554302639397706e-32,1.037230907070033e-21,2.7332679405749028e-15,6.2091290350263639e-25,2.1211293301631326e-29,1.6239875748674657e-49,3.4017717433511492e-13,3.1859426949456991e-57,3.4017339518111394e-13,8.4142097773688534e-41,3.5819441870128885e-32,2.4441857952021754e-41,7.7305517844006449e-43,2.6678018442988387e-22,5.4779287063794643e-45,1.3489480609128196e-06,6.4865878832801471e-08,3.695935014929262e-13,9.88404145074828e-11,2.5587956619367292e-17,8.3438570314699739e-14,2.4556559485238631e-11,3.2320936824222625e-16,5.5904304982127263e-19,1.0220403366014765e-30,4.315384917953614e-20,1.6294910494898581e-21,3.8017735522076039e-32
4.89552035266618e-12,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375654942136187,0.11866799210988389,0.022821520232259855,6.255855431268857e-31,2.861068206165907e-21,4.0197846971518855e-15,2.9312701242686624e-24,6.4878951315600986e-29,1.8696848762796331e-48,4.9779787122415632e-13,3.274799196357917e-56,4.9778995307856925e-13,3.7493958456774595e-40,7.8043177864659487e-32,1.8088788906579491e-40,5.6341983228570903e-42,5.8110453196845189e-22,3.6566227895876851e-44,1.973882981168567e-06,9.4921588350948735e-08,3.696856844752654e-13,1.4520883174736496e-10,2.5594338685381487e-17,8.345939196985885e-14,3.614930488379775e-11,4.7805478180090493e-16,1.7669632189769665e-18,4.7682952021980225e-30,9.3265007681497192e-20,2.9479016750114157e-21,1.828353621264477e-31
