Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2X(348),C4H7X(141),C4H6(54),C4H7X(140),C4H9X(153),C4H9X(171),C4H7X(142),SX(176),SX(174),C6H10(456),C6H10(549),C6H9X(432),C6H8(857),C6H9X(431)
1.5249916438010762e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00023706382794161439,0.56007922297558965,1.8808352188317741e-11,7.600475141763658e-15,9.0705905886754776e-07,1.4242523305409108e-33,1.2696984811530632e-25,0.0,0.0,2.6122658371450633e-18,0.0,0.16316549088026752,0.056672427694794615,0.053246732196232965,9.5545786441143923e-08,1.5083876325473378e-07,1.0863050355658199e-07,1.6648095599449059e-12,8.3283302478962968e-13,3.1264770297783064e-13,1.8305664294652602e-13,8.1459667978303192e-14,1.7198482364502743e-15,1.7697635700290198e-17,2.6149305240789416e-14,1.3162380841035982e-15,2.7466246734315644e-14
1.5291032031913943e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00023433758591454856,0.56007920434208314,1.8874209861110115e-11,7.6800601419694216e-15,9.096406787929174e-07,1.432445620857242e-33,1.2774817087950659e-25,0.0,0.0,2.6350465878642188e-18,0.0,0.16316819990021872,0.056669746021594081,0.053249428127983986,9.555700330470046e-08,1.513534589533748e-07,1.0900117411867553e-07,1.6724734199658992e-12,8.3911688072324416e-13,3.1465380848175243e-13,1.8405972735544407e-13,8.2163075432564628e-14,1.7347915689101262e-15,1.7904461112420966e-17,2.6311467990210187e-14,1.3282738770138496e-15,2.7640452082351165e-14
1.5332147625817123e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00023164316296164103,0.56007918605511342,1.894007786684286e-11,7.7602447163357916e-15,9.1222234120002902e-07,1.440661077360871e-33,1.2852885657401636e-25,0.0,0.0,2.6579528817822645e-18,0.0,0.16317087744765074,0.056667095127897797,0.053252092933735604,9.5568074686961723e-08,1.5186821467552289e-07,1.0937188790069134e-07,1.6801476025114933e-12,8.4542906076423775e-13,3.1666674586234129e-13,1.850647721655763e-13,8.287030320989763e-14,1.749817186044467e-15,1.811306962683393e-17,2.6474141400345113e-14,1.3403841954566622e-15,2.7815242659242359e-14
1.5373263219720304e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00022898017705412954,0.560079168106699,1.9005956096159636e-11,7.8410315629299746e-15,9.1480404559546297e-07,1.4488986269304079e-33,1.2931190483383589e-25,0.0,0.0,2.6809849678301581e-18,0.0,0.16317352389660994,0.056664474655622292,0.053254726979552712,9.557900241229545e-08,1.5238302964245177e-07,1.0974264434180668e-07,1.6878320697263959e-12,8.5176959846403817e-13,3.1868651594413913e-13,1.8607177069452461e-13,8.3581358497029706e-14,1.764925253401932e-15,1.8323470910724556e-17,2.6637325344406557e-14,1.3525692737195787e-15,2.7990618572618248e-14
1.5414378813623485e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0002263482509927501,0.56007915048904333,1.907184444108369e-11,7.922423383005934e-15,9.1738579149164451e-07,1.457158196085505e-33,1.3009731529735336e-25,0.0,0.0,2.7041430941253e-18,0.0,0.16317613961649932,0.056661884250956106,0.053257330627042396,9.5589788282623299e-08,1.52897903085202e-07,1.1011344288823241e-07,1.6955267839058432e-12,8.5813852721992969e-13,3.2071311954079152e-13,1.8708071627821296e-13,8.4296248454040378e-14,1.7801159360093481e-15,1.8535674649423253e-17,2.6801019694619703e-14,1.3648293460317378e-15,2.8166579929062294e-14
1.5455494407526665e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00022374701234119504,0.56007913319453217,1.9137742795000947e-11,8.0044228809897533e-15,9.1996757840677296e-07,1.4654397109939546e-33,1.3088508760633709e-25,0.0,0.0,2.7274275079738849e-18,0.0,0.16317872497214028,0.056659323564306467,0.053259904233411648,9.56004340776949e-08,1.5341283424446038e-07,1.1048428299312666e-07,1.7032317074950609e-12,8.6453588027567163e-13,3.227465574551874e-13,1.8809160227092292e-13,8.5014980214435273e-14,1.7953893983731565e-15,1.8749690546328141e-17,2.6965224322232914e-14,1.3771646465634241e-15,2.8343126834122287e-14
1.5496610001429846e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00022117609336061084,0.56007911621572792,1.9203651052643247e-11,8.0870327644650627e-15,9.2254940586474814e-07,1.4737430974787723e-33,1.3167522140592674e-25,0.0,0.0,2.7508384558732608e-18,0.0,0.16318128032383378,0.056656792250246599,0.053262448151524283,9.5610941555358839e-08,1.5392782237044146e-07,1.1085516411650911e-07,1.7109468030887288e-12,8.7096169072211408e-13,3.247868304795979e-13,1.8910442204532764e-13,8.5737560885220082e-14,1.8107458044808314e-15,1.8965528322837916e-17,2.7129939097527967e-14,1.3895754094256215e-15,2.8520259392320122e-14
1.5537725595333027e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00021863513094511408,0.56007909954536583,1.9269569110071879e-11,8.1702557441584735e-15,9.2513127339510253e-07,1.4820682810252679e-33,1.3246771634462492e-25,0.0,0.0,2.7743761835142822e-18,0.0,0.163183806027421,0.056654289967463814,0.053264962729957052,9.5621312451830072e-08,1.5444286672277029e-07,1.1122608572517673e-07,1.718672033430441e-12,8.7741599149781107e-13,3.2683393939581227e-13,1.9011916899252447e-13,8.646399754697492e-14,1.8261853178023079e-15,1.9183197718284982e-17,2.7295163889830208e-14,1.4020618686695735e-15,2.869797770716152e-14
1.5578841189236207e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00021612376655831019,0.56007908317635058,1.9335496864661219e-11,8.2540945339251565e-15,9.2771318053292982e-07,1.490415186788098e-33,1.3326257207428774e-25,0.0,0.0,2.798040935783674e-18,0.0,0.16318630243434223,0.056651816378708315,0.053267448313055007,9.5631548481954157e-08,1.5495796657036635e-07,1.1159704729262019e-07,1.7264073614121757e-12,8.8389881538963139e-13,3.2888788497527333e-13,1.9113583652206592e-13,8.7194297253928578e-14,1.8417081012914099e-15,1.9402708489868711e-17,2.746089856751856e-14,1.4146242582863453e-15,2.8876281881145634e-14
1.5619956783139388e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0002136416461707941,0.56007906710175104,1.9401434215082646e-11,8.338551850734399e-15,9.3029512681881861e-07,1.4987837395983008e-33,1.3405978825011564e-25,0.0,0.0,2.8218329567663918e-18,0.0,0.16318876989169595,0.056649371150742575,0.053269905240985981,9.5641651339468222e-08,1.5547312119132954e-07,1.1196804829894166e-07,1.734152750073757e-12,8.9041019503336754e-13,3.309486679792103e-13,1.9215441806198959e-13,8.7928467034032913e-14,1.8573143173872791e-15,1.9624070412588933e-17,2.7627142998035542e-14,1.4272628122063922e-15,2.9055172015774589e-14
1.5661072377042569e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00021118842019861721,0.56007905131479752,1.9467381061288583e-11,8.4236304146552559e-15,9.3287711179878328e-07,1.5071738639703161e-33,1.3485936453064345e-25,0.0,0.0,2.845752489747986e-18,0.0,0.16319120874229603,0.056646953954291576,0.053272333849794372,9.5651622697258722e-08,1.5598832987282704e-07,1.1233908823077331e-07,1.741908162602325e-12,8.9695016291434299e-13,3.3301628915877007e-13,1.9317490705884628e-13,8.8666513889037499e-14,1.8730041280158069e-15,1.9847293279179618e-17,2.7793897047897065e-14,1.4399777642991318e-15,2.9234648211562866e-14
1.570218797094575e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00020876374344270244,0.56007903580887752,1.9533337304496799e-11,8.5093329488422599e-15,9.3545913502419801e-07,1.5155854841089843e-33,1.356613005777304e-25,0.0,0.0,2.8697997772169712e-18,0.0,0.16319361932472876,0.056644564463993456,0.053274734471454088,9.5661464207616009e-08,1.5650359191098135e-07,1.1271016658119693e-07,1.7496735623318036e-12,9.0351875136801573e-13,3.3509074925514745e-13,1.9419729697772675e-13,8.9408444794564177e-14,1.888777694591073e-15,2.0072386900042686e-17,2.7961160582702266e-14,1.452769348372522e-15,2.9414710568046705e-14
1.574330356484893e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00020636727502919053,0.56007902057753201,1.959930284717488e-11,8.5956621795211829e-15,9.3804119605173126e-07,1.5240185239165254e-33,1.3646559605654971e-25,0.0,0.0,2.8939750608671902e-18,0.0,0.16319600197340858,0.056642202358351129,0.053277107433920903,9.5671177502485875e-08,1.5701890661076043e-07,1.130812828496645e-07,1.7574489127423709e-12,9.1011599258058116e-13,3.371720489997127e-13,1.9522158130228745e-13,9.0154266700181922e-14,1.9046351780167794e-15,2.0299361103182101e-17,2.8128933467143115e-14,1.4656377981726423e-15,2.9595359183793305e-14
1.578441915875211e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00020399867835070113,0.5600790056144519,1.9665277593024828e-11,8.6826208359748519e-15,9.4062329444328045e-07,1.532472906999499e-33,1.3727225063557782e-25,0.0,0.0,2.9182785816001875e-18,0.0,0.16319835701863356,0.056639867319684276,0.053279453061183854,9.5680764193717837e-08,1.5753427328586872e-07,1.134524365419199e-07,1.765234177459927e-12,9.1674191858957228e-13,3.3926018911413853e-13,1.9624775353477468e-13,9.0903986529481519e-14,1.9205767386876935e-15,2.052822573413804e-17,2.829721556501405e-14,1.4785833473832778e-15,2.9776594156410072e-14
1.5825534752655292e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00020165762100849262,0.56007899091347402,1.9731261446967955e-11,8.7702116505290242e-15,9.4320542976590818e-07,1.5409485566757413e-33,1.3808126398658361e-25,0.0,0.0,2.9427105795275781e-18,0.0,0.16320068478663932,0.056637559034082165,0.053281771673316068,9.5690225873310544e-08,1.5804969125863937e-07,1.138236271699212e-07,1.7730293202555685e-12,9.2339656128445639e-13,3.413551703105245e-13,1.9727580719604733e-13,9.1657611180150542e-14,1.9366025364910882e-15,2.0758990655921376e-17,2.8466006739221464e-14,1.491606229625514e-15,2.9958415582553629e-14
1.5866650346558472e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00019934377475550402,0.56007897646857896,1.9797254315129867e-11,8.8584373585383119e-15,9.4578760159177875e-07,1.5494453959812804e-33,1.3889263578461705e-25,0.0,0.0,2.9672712939734212e-18,0.0,0.16320298559965291,0.056635277191356914,0.053284063586524849,9.569956411365415e-08,1.5856515985992816e-07,1.1419485425176424e-07,1.7808343050450623e-12,9.3007995240723329e-13,3.4345699329152082e-13,1.983057358255984e-13,9.241514752404836e-14,1.9527127308081861e-15,2.099166574894824e-17,2.8635306851793121e-14,1.5047066784573268e-15,3.0140823557938859e-14
1.5907765940461653e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00019705681544026466,0.56007896227388632,1.9863256104825712e-11,8.9473006983721973e-15,9.4836980949809683e-07,1.5579633476772294e-33,1.3970636570799758e-25,0.0,0.0,2.9919609634765965e-18,0.0,0.16320525977594513,0.056633021484997631,0.053286329113201025,9.5708780467769627e-08,1.5908067842900831e-07,1.1456611731160705e-07,1.7886490958883174e-12,9.3679212355302493e-13,3.4556565875044949e-13,1.9933753298157551e-13,9.3176602407281218e-14,1.9689074805156014e-15,2.1226260910974845e-17,2.8805115763887432e-14,1.5178849273731841e-15,3.0323818177347813e-14
1.5948881534364834e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00019479642295165496,0.5600789483236519,1.9929266724545508e-11,9.0368044114010434e-15,9.5095205306704426e-07,1.5665023342566511e-33,1.4052245343830246e-25,0.0,0.0,3.0167798257931713e-18,0.0,0.16320750762988293,0.056630791612124871,0.053288568561967661,9.5717876469545102e-08,1.5959624631346711e-07,1.1493741587959517e-07,1.7964736569888615e-12,9.4353310617067113e-13,3.4768116737142491e-13,2.0037119224079972e-13,9.3941982650277202e-14,1.9851869439867945e-15,2.1462786057032456e-17,2.8975433335802703e-14,1.5311412098036478e-15,3.050739953463854e-14
1.5989997128268014e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00019256228116450438,0.56007893461226488,1.999528608393975e-11,9.1269512419822208e-15,9.5353433188572031e-07,1.5750622779514025e-33,1.413408986603548e-25,0.0,0.0,3.0417281178987848e-18,0.0,0.16320972947198017,0.056628587273445948,0.053290782237727992,9.5726853633969622e-08,1.6011186286910305e-07,1.1530874949178775e-07,1.8043079526933199e-12,9.5030293156331624e-13,3.4980351982947236e-13,2.0140670719878322e-13,9.4711295047861726e-14,2.0015512790935145e-15,2.1701251119362588e-17,2.9146259426986337e-14,1.5444757591149817e-15,3.0691567722753852e-14
1.6031112722171195e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00019035407788601161,0.56007892113424407,2.0061314093805117e-11,9.2177439374462599e-15,9.561166455460819e-07,1.5836431007389538e-33,1.4216170106221103e-25,0.0,0.0,3.0668060759910225e-18,0.0,0.16321192560894857,0.056626408173210636,0.053292970441712821,9.5735713457363615e-08,1.606275274598251e-07,1.1568011769008493e-07,1.8121519474908892e-12,9.5710163088899581e-13,3.5193271679064516e-13,2.0244407146974607e-13,9.5484546369332473e-14,2.018000643207254e-15,2.1941666047352373e-17,2.9317593896043846e-14,1.5578888086087649e-15,3.0876322833729953e-14
1.6072228316074376e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0001881715048029724,0.56007890788423553,2.0127350666070423e-11,9.3091852480830556e-15,9.5869899364488459e-07,1.592244724349175e-33,1.4298486033514873e-25,0.0,0.0,3.0920139354917876e-18,0.0,0.16321409634374692,0.056624254019167611,0.053295133471527187,9.5744457417606808e-08,1.611432394575524e-07,1.1605152002215559e-07,1.8200056060128194e-12,9.6392923516122343e-13,3.5406875891214011e-13,2.0348327868663131e-13,9.626174335853494e-14,2.0345351932006952e-15,2.2184040807470094e-17,2.9489436600747811e-14,1.5713805915215038e-15,3.1061664958705106e-14
1.6113343909977556e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.000186014257429801,0.56007889485700912,2.0193395713782654e-11,9.4012779271281503e-15,9.6128137578362269e-07,1.6008670702711026e-33,1.4381037617365356e-25,0.0,0.0,3.117351931049685e-18,0.0,0.16321624197563037,0.056622124522521383,0.053297271621196324,9.5753086974363312e-08,1.6165899824211566e-07,1.1642295604136644e-07,1.8278688930318945e-12,9.7078577524957119e-13,3.5621164684241219e-13,2.0452432250111947e-13,9.704289273393765e-14,2.0511550854491712e-15,2.2428385383200965e-17,2.9661787398046765e-14,1.5849513410242546e-15,3.1247594187928078e-14
1.6154459503880737e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00018388203505733227,0.5600788820474556,2.0259449151093239e-11,9.4940247307490458e-15,9.6386379156847223e-07,1.6095100597596696e-33,1.4463824827540639e-25,0.0,0.0,3.1428202965423967e-18,0.0,0.16321836280019886,0.056620019397889833,0.053299385181211148,9.5761603569303956e-08,1.6217480320115977e-07,1.1679442530671174e-07,1.8357417734619124e-12,9.7767128188025281e-13,3.5836138122128682e-13,2.0556719658364108e-13,9.7828001188707568e-14,2.0678604758321133e-15,2.2674709774983066e-17,2.9834646144074054e-14,1.5986012902222475e-15,3.1434110610766585e-14
1.6195575097783918e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00018177454070238949,0.56007886945058427,2.0325510893244493e-11,9.5874284180315893e-15,9.6644624061023662e-07,1.6181736138424179e-33,1.4546847634127036e-25,0.0,0.0,3.168419265079058e-18,0.0,0.1632204591094443,0.056617938363262246,0.053301474438572916,9.5770008626325773e-08,1.6269065373004742e-07,1.1716592738274381e-07,1.8436242123571694e-12,9.8458578563669927e-13,3.6051796268007107e-13,2.0661189462338885e-13,9.8617075390785615e-14,2.0846515197345122e-15,2.2923024000143444e-17,3.0008012694156564e-14,1.6123306721545128e-15,3.162121431571565e-14
1.6236690691687098e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00017969148105810595,0.56007885706151928,2.0391580856556149e-11,9.6814917509664027e-15,9.6902872252428519e-07,1.6268576533261694e-33,1.4630106007527703e-25,0.0,0.0,3.1941490690026392e-18,0.0,0.16322253119179783,0.056615881139957955,0.053303539676837416,9.5778303551768988e-08,1.6320654923176369e-07,1.1753746183950471e-07,1.8515161749119408e-12,9.9152931696013719e-13,3.6268139184166396e-13,2.0765841032832832e-13,9.9410121982962087e-14,2.1015283720483692e-15,2.3173338092834495e-17,3.0181886902823253e-14,1.6261397197935151e-15,3.1808905390405868e-14
1.627780628559028e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00017763256644498653,0.56007884487549819,2.0457658958412153e-11,9.7762174944353813e-15,9.7161123693050385e-07,1.635562098803674e-33,1.4713599918461309e-25,0.0,0.0,3.2200099398923192e-18,0.0,0.16322457933217599,0.056613847452585575,0.05330558117615853,9.5786489734631247e-08,1.637224891168223e-07,1.1790902825245839e-07,1.8594176264599738e-12,9.985019061501631e-13,3.6485166932066471e-13,2.0870673742520726e-13,1.0020714758295217e-13,2.1184911871741575e-15,2.3425662103970391e-17,3.0356268623813886e-14,1.6400286660447853e-15,3.1997183921611654e-14
1.631892187949346e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00017559751076269737,0.56007883288786764,2.0523745117247544e-11,9.8716084161982353e-15,9.7419378345323561e-07,1.6442868706602254e-33,1.4797329337960651e-25,0.0,0.0,3.2460021085658671e-18,0.0,0.16322660381202608,0.056611837029002562,0.053307599213331135,9.5794568546779209e-08,1.6423847280317274e-07,1.1828062620242386e-07,1.867328532473966e-12,1.0055035833653132e-12,3.6702879572347973e-13,2.0975686965956442e-13,1.0100815878347145e-13,2.1355401190222826e-15,2.3680006101163871e-17,3.0531157710087335e-14,1.6539977437465662e-15,3.2186049995259266e-14
1.636003747339664e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00017358603144256986,0.56007882109408302,2.0589839252535531e-11,9.9676672868790669e-15,9.7677636172122867e-07,1.6530318890802408e-33,1.488129423737126e-25,0.0,0.0,3.2721258050820173e-18,0.0,0.16322860490937136,0.056609849600275632,0.053309594061833394,9.5802541343157628e-08,1.6475449971610863e-07,1.1865225527550921e-07,1.8752488585650569e-12,1.0125343786236366e-12,3.6921277164842838e-13,2.1080880079573664e-13,1.0181316215231149e-13,2.1526753210145356e-15,2.3936380168663086e-17,3.0706554013830124e-14,1.6680471856694507e-15,3.2375503696434956e-14
1.6401153067299821e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00017159784940080848,0.5600788094897039,2.0655941284774732e-11,1.0064396879953065e-14,9.7935897136758205e-07,1.6617970740538165e-33,1.4965494588349977e-25,0.0,0.0,3.298381258742846e-18,0.0,0.16323058289885525,0.056607884900641336,0.053311565991868648,9.5810409461995827e-08,1.6527056928817694e-07,1.1902391506304623e-07,1.8831785704823184e-12,1.0195943218032597e-12,3.7140359768584765e-13,2.1186252461686569e-13,1.0262216423241551e-13,2.1698969460855588e-15,2.4194794407288682e-17,3.0882457386464689e-14,1.682177224516033e-15,3.2565545109392838e-14
1.6442268661203002e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00016963268899238896,0.56007879807039262,2.0722051135476505e-11,1.0161799971733172e-14,9.8194161202969511e-07,1.6705823453832385e-33,1.5049930362863509e-25,0.0,0.0,3.3247686980961484e-18,0.0,0.16323253805178473,0.056605942667467407,0.053313515270406481,9.5818174225011669e-08,1.6578668095908845e-07,1.193956051615261e-07,1.8911176341122442e-12,1.0266834426429551e-12,3.7360127441819499e-13,2.1291803492490294e-13,1.0343517154195369e-13,2.187205146684304e-15,2.4455258934371108e-17,3.1058867678657634e-14,1.696388092920557e-15,3.2756174317562891e-14
1.6483384255106183e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00016769027796563609,0.56007878683191159,2.0788168727152549e-11,1.0259879341356863e-14,9.8452428334921215e-07,1.6793876226894734e-33,1.513460153318701e-25,0.0,0.0,3.351288350937817e-18,0.0,0.16323447063617388,0.056604022641214558,0.053315442161223442,9.582583693761305e-08,1.6630283417562978e-07,1.1976732517253564e-07,1.899066015478238e-12,1.0338017707427022e-12,3.7580580242014982e-13,2.1397532554061412e-13,1.0425219057439912e-13,2.2046000747754917e-15,2.4717783883688044e-17,3.1235784740327882e-14,1.7106800234485743e-15,3.2947391403558707e-14
1.6524499849009363e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00016577034741746885,0.56007877577012077,2.0854293983302537e-11,1.0358637770772955e-14,9.8710698497197472e-07,1.6882128254186125e-33,1.5219508071902582e-25,0.0,0.0,3.3779404443142103e-18,0.0,0.16323638091678566,0.056602124565398662,0.053317346924943054,9.5833398889096825e-08,1.668190283915756e-07,1.2013907470269445e-07,1.9070236807401134e-12,1.0409493355642521e-12,3.7801718225871452e-13,2.150343903035826e-13,1.0507322779860315e-13,2.2220818818410819e-15,2.4982379405402093e-17,3.1413208420654794e-14,1.7250532485966e-15,3.3139196449185267e-14
1.6565615442912544e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00016387263174930241,0.56007876488097652,2.0920426828401975e-11,1.0458078044728479e-14,9.8968971654796826e-07,1.6970578728482882e-33,1.5304649951897809e-25,0.0,0.0,3.4047252045245324e-18,0.0,0.16323826915517431,0.056600248186553528,0.053319229819075394,9.58408613528455e-08,1.6733526306760248e-07,1.2051085336359279e-07,1.9149905961935831e-12,1.0481261664316837e-12,3.8023541449331325e-13,2.1609522307221121e-13,1.058982896588711e-13,2.2396507188817221e-15,2.5249055665998625e-17,3.1591138568086188e-14,1.7395080007917776e-15,3.3331589535446603e-14
1.6606731036815725e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00016199686862359552,0.5600787541605271,2.0986567187890178e-11,1.0558202950755588e-14,9.9227247773127236e-07,1.7059226840940498e-33,1.5390027146364262e-25,0.0,0.0,3.4316428571232031e-18,0.0,0.16324013560972614,0.05659839325419419,0.053321091098056085,9.5848225586521355e-08,1.6785153767120394e-07,1.2088266077173023e-07,1.9229667282697561e-12,1.055332292531963e-12,3.8246049967588985e-13,2.1715781772372398e-13,1.0672738257503789e-13,2.2573067364182206e-15,2.5517822848223791e-17,3.1769575030346255e-14,1.7540445123915444e-15,3.3524570742553454e-14
1.6647846630718905e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00016014279892103209,0.56007874360491339,2.1052714988158381e-11,1.0659015279158545e-14,9.948552681800135e-07,1.7148071781157083e-33,1.5475639628795975e-25,0.0,0.0,3.4586936269222289e-18,0.0,0.16324198053570052,0.056596559520780576,0.053322931013284731,9.5855492832258289e-08,1.6836785167660614e-07,1.2125449654845511e-07,1.9309520435346347e-12,1.0625677429154985e-12,3.8469243835100466e-13,2.1822216815416646e-13,1.0756051294254364e-13,2.2750500844930055e-15,2.5788691151022794e-17,3.1948517654443444e-14,1.7686630156833002e-15,3.3718140149930721e-14
1.6688962224622086e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00015831016669832712,0.56007873321036405,2.1118870156538067e-11,1.0760517823000733e-14,9.9743808755631405e-07,1.7237112737236407e-33,1.5561487372987928e-25,0.0,0.0,3.4858777379935784e-18,0.0,0.16324380418526957,0.056594746741681627,0.053324749813162868,9.5862664316851244e-08,1.6888420456468454e-07,1.2162636031990451e-07,1.9389465086886146e-12,1.069832546496693e-12,3.8693123105593012e-13,2.1928826827840472e-13,1.0839768713250911e-13,2.2928809126715872e-15,2.6061670789478278e-17,3.2127966286678261e-14,1.7833637428840825e-15,3.3912297836225017e-14
1.6730077818525267e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00015649871914664605,0.56007872297319528,2.1185032621289311e-11,1.0862713378091759e-14,1.0000209355262452e-06,1.7326348895850543e-33,1.5647570353034498e-25,0.0,0.0,3.5131954136715436e-18,0.0,0.16324560680755817,0.056592954675140077,0.053326547743131433,9.5869741251943463e-08,1.6940059582288206e-07,1.2199825171694517e-07,1.9469500905659804e-12,1.0771267320544952e-12,3.8917687832074411e-13,2.2035611203012429e-13,1.0923891149181154e-13,2.3107993700440229e-15,2.6336771994748973e-17,3.2307920772650949e-14,1.7981469261402424e-15,3.4107043879312014e-14
1.6771193412428447e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0001547082065506272,0.56007871288980793,2.1251202311589386e-11,1.0965604742974546e-14,1.0026038117597796e-06,1.7415779442302224e-33,1.573388854332793e-25,0.0,0.0,3.5406468765551132e-18,0.0,0.16324738864868224,0.056591183082237428,0.053328325045707649,9.5876724834211208e-08,1.6991702494512797e-07,1.2237017037511509e-07,1.9549627561344114e-12,1.0844503282329507e-12,3.914293806684245e-13,2.2142569336182733e-13,1.1008419234316003e-13,2.3288056052263755e-15,2.6614005014008477e-17,3.2488380957269213e-14,1.8130127975271247e-15,3.4302378356303786e-14
1.6812309006331628e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0001529383822479981,0.56007870295668627,2.1317379157521435e-11,1.1069194718912559e-14,1.0051867159307428e-06,1.7505403560586693e-33,1.582044191855674e-25,0.0,0.0,3.5682323485103399e-18,0.0,0.1632491499517878,0.056589431726859561,0.053330081960521476,9.588361624554655e-08,1.7043349143175737e-07,1.2274211593456602e-07,1.9629844724944783e-12,1.0918033635417455e-12,3.9368873861493969e-13,2.2249700624482939e-13,1.1093353598517115e-13,2.3468997663621825e-15,2.6893380110384264e-17,3.2669346684755713e-14,1.8279615890487528e-15,3.4498301343556069e-14
1.6853424600234809e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00015118900258977432,0.56007869317039438,2.1383563090063322e-11,1.1173486109877007e-14,1.0077696477167693e-06,1.7595220433453268e-33,1.5907230453704168e-25,0.0,0.0,3.595952050672697e-18,0.0,0.16325089095708856,0.056587700375662728,0.053331818724351533,9.5890416653237679e-08,1.7094999478943276e-07,1.2311408804000595e-07,1.9710152068791549e-12,1.099185866356754e-12,3.9595495266933933e-13,2.235700446692553e-13,1.1178694869244446e-13,2.3650820011239128e-15,2.7174907562896869e-17,3.2850817798655609e-14,1.8429935326375144e-15,3.4694812916675443e-14
1.689454019413799e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00014945982690103303,0.56007868352757695,2.1449754041076582e-11,1.1278481722534144e-14,1.0103526067992558e-06,1.7685229242466422e-33,1.5994254124046582e-25,0.0,0.0,3.6238062034494524e-18,0.0,0.1632526119019031,0.056585988798039909,0.053333535571160572,9.58971272101471e-08,1.7146653453106497e-07,1.2348608634064342e-07,1.9790549266533129e-12,1.10659786492058e-12,3.9822802333384512e-13,2.2464480264403384e-13,1.1264443671563799e-13,2.3833524567144309e-15,2.7458597666399263e-17,3.3032794141844026e-14,1.8581088601538546e-15,3.4891913150526512e-14
