Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),COX(50)
2.2400812747101719e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747358095066665,0.11858033117305808,0.022819396686391817,0.0,1.4957553380755873e-17,5.0200979980491857e-15,1.1072787598585807e-13,5.4383813662264137e-18,2.4470659872972753e-37,3.5635723778760793e-11,5.5078882981660037e-40,2.2743765101846903e-11,1.9464576115934253e-27,2.7805772559724861e-22,2.0178877735464639e-28,9.9665943955020543e-30,1.5172783697844507e-18,9.9135704745072721e-30,8.9633130016865222e-05,4.3420131834943498e-06,4.5424478122308153e-10,2.9842005446011039e-14,5.4149591289828687e-09,3.1452010498177929e-14,1.1424178858466958e-13,1.236752605353488e-09,8.3406323727923175e-16,3.2465028672130115e-18,2.8661084686712718e-19,8.7792198863971087e-20
2.270372546969698e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374723196679455,0.1185791286756778,0.022819367338852401,0.0,1.5417422243315072e-17,5.1779824603179679e-15,1.1595392517636844e-13,5.5562839277398422e-18,2.6420760778969452e-37,3.6176964965000868e-11,5.8938713894930022e-40,2.3050892700762621e-11,2.0208892553116469e-27,2.875211271388476e-22,2.1487738674588232e-28,1.0587606988730028e-29,1.5634218202090035e-18,1.0451906891398921e-29,9.0835603635701096e-05,4.4007082565273521e-06,4.550110930086645e-10,3.0378749692662294e-14,5.5057728699148094e-09,3.1505073026799871e-14,1.1549347820731859e-13,1.2591999295739859e-09,8.6076495968148755e-16,3.3883635624447291e-18,2.9180683939708068e-19,9.1998396249218791e-20
2.300663819229224e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747105863990517,0.11857792643258556,0.022819337991570078,0.0,1.5885635845109237e-17,5.3389697612566342e-15,1.2134589162153406e-13,5.6745773488131821e-18,2.8496421871995915e-37,3.6718585783549466e-11,6.3005334336706305e-40,2.335800962754237e-11,2.0969114017820574e-27,2.9716976239473193e-22,2.2861783246879063e-28,1.1237704166878214e-29,1.6103903238417825e-18,1.1010659904026871e-29,9.203782295557932e-05,4.4594028152118181e-06,4.557508478110484e-10,3.0919227860203387e-14,5.5967088315308546e-09,3.155629661205804e-14,1.1676127499941069e-13,1.2816841756100742e-09,8.8790479241674413e-16,3.5345846580910445e-18,2.9703926104924959e-19,9.6340213610825924e-20
2.33095509148875e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746979786649528,0.11857672444372754,0.022819308644544799,0.0,1.6362254143909059e-17,5.503089738601031e-15,1.2690647059570217e-13,5.7932487961891909e-18,3.0703850280765669e-37,3.7260572912766816e-11,6.7286395027412126e-40,2.36651158920219e-11,2.1745288748332372e-27,3.0700481115353111e-22,2.4303298776640872e-28,1.1917801904045947e-29,1.6581895917546911e-18,1.159026183611897e-29,9.3239788030327657e-05,4.5180968596370617e-06,4.5646533832197236e-10,3.1463441339377256e-14,5.6877631739102495e-09,3.1605770766668748e-14,1.1804544287764273e-13,1.3042040607187391e-09,9.154828691344144e-16,3.6852484556787372e-18,3.0230812688345072e-19,1.0081989014698154e-19
2.361246363748276e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746853734766591,0.11857552270904989,0.02281927929777652,0.0,1.6847337143716489e-17,5.6703722729385505e-15,1.3263835801398885e-13,5.9122860293006233e-18,3.3049469322329707e-37,3.7802913679430428e-11,7.1789699732636179e-40,2.3972211503769542e-11,2.2537463261297443e-27,3.1702745779811964e-22,2.5814620116446261e-28,1.2628830917579638e-29,1.7068253370305219e-18,1.2191146297051706e-29,9.4441498913762503e-05,4.5767903898923743e-06,4.5715579429320031e-10,3.2011391505295844e-14,5.7789322440285252e-09,3.1653580645056872e-14,1.1934623345589234e-13,1.326758364464647e-09,9.4349932086828182e-16,3.8404379690598337e-18,3.076134517814798e-19,1.0543966557402844e-19
2.391537636007802e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746727708336643,0.11857432122849883,0.022819249951265184,0.0,1.7340944894533954e-17,5.8408472865523812e-15,1.3854425041818341e-13,6.031677374420326e-18,3.5539922959425206e-37,3.8345596027164443e-11,7.6523205519682187e-40,2.4279296472099263e-11,2.3345682431204001e-27,3.2723889144942404e-22,2.7398129992237223e-28,1.3371736670956333e-29,1.7563032747422544e-18,1.2813748136211222e-29,9.5642955659688866e-05,4.6354834060670334e-06,4.5782338560123345e-10,3.2563079721684776e-14,5.8702125666570143e-09,3.1699807255572553e-14,1.2066388668149508e-13,1.3493459256861724e-09,9.7195427670540128e-16,4.0002369243033659e-18,3.1295525049071797e-19,1.1020178011082493e-19
2.4218289082673284e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746601707354618,0.11857312000202055,0.022819220605010758,0.0,1.7843137492201647e-17,6.0145447423683119e-15,1.4462684496659907e-13,6.1514116997983159e-18,3.8182080289895688e-37,3.8888608486405967e-11,8.1495023005314223e-40,2.4586370806082981e-11,2.4169989566388539e-27,3.3764030609431592e-22,2.9056259348053607e-28,1.4147479376601243e-29,1.8066291219385713e-18,1.3458503399463992e-29,9.6844158321900264e-05,4.6941759082502899e-06,4.5846922516278137e-10,3.3118507344751299e-14,5.9616008357055034e-09,3.1744527662373513e-14,1.2199863143906495e-13,1.3719656396091586e-09,1.0008478643958184e-15,4.164729759555283e-18,3.1833353766391903e-19,1.151084744667294e-19
2.4521201805268545e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746475731815456,0.1185719190295613,0.022819191259013192,0.0,1.8353975078297007e-17,6.1914946429971933e-15,1.5088883942751832e-13,6.271478391762911e-18,4.0983040068148134e-37,3.943194014583407e-11,8.6713416595431213e-40,2.4893434514562343e-11,2.5010426481698162e-27,3.4823290069859702e-22,3.0791487690432443e-28,1.4957033998659673e-29,1.857808597635037e-18,1.4125849287644626e-29,9.8045106954178858e-05,4.7528678965313813e-06,4.5909437170826361e-10,3.3677675726702203e-14,6.0530939059864813e-09,3.1787815177476745e-14,1.2335068612348318e-13,1.3946164551012328e-09,1.0301802109072791e-15,4.3340016248694809e-18,3.2374832789549948e-19,1.2016198983289045e-19
2.4824114527863806e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746349781714075,0.11857071831106729,0.022819161913272441,0.0,1.8873517840090907e-17,6.371727029866608e-15,1.5733293217590492e-13,6.3918673317617297e-18,4.3950135258616127e-37,3.9975580625189745e-11,9.2186804717355555e-40,2.5200487606159931e-11,2.5867033567940251e-27,3.5901787930605044e-22,3.2606343432517412e-28,1.5801390255742379e-29,1.9098474228104145e-18,1.4816224116971904e-29,9.924580161029537e-05,4.8115593709995222e-06,4.5969983242025173e-10,3.4240586218936924e-14,6.1446887853804229e-09,3.1829739543458033e-14,1.247202591835974e-13,1.4172973720598178e-09,1.0599514429288614e-15,4.5081383820126571e-18,3.291996357545267e-19,1.2536456787654815e-19
2.5127027250459067e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374622385704536,0.11856951784648473,0.022819132567788451,0.0,1.9401826010555369e-17,6.5552719824356224e-15,1.6396182219307799e-13,6.5125688743174611e-18,4.7090937621202004e-37,4.0519520049419505e-11,9.7923760045374329e-40,2.5507530089289863e-11,2.6739849858246669e-27,3.6999645112454939e-22,3.4503404237915269e-28,1.6681552623661271e-29,1.962751320407645e-18,1.5530067281307477e-29,0.00010044624234400914,4.8702503317439085e-06,4.6028656544343149e-10,3.4807240174938568e-14,6.2363826273826015e-09,3.1870367107254656e-14,1.2610754963810149e-13,1.4400074389273372e-09,1.0901616873271657e-15,4.6872266042455544e-18,3.3468747581460367e-19,1.3071845073807183e-19
2.542993997305433e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746097957804205,0.11856831763575991,0.022819103222561192,0.0,1.9938959868417991e-17,6.742159617486906e-15,1.7077820906906564e-13,6.6335738258725371e-18,5.0413262328674016e-37,4.1063749024077784e-11,1.0393300972012975e-39,2.5814561972167976e-11,2.7628913091476276e-27,3.8116983060017104e-22,3.6485297364332711e-28,1.7598540338170914e-29,2.0165260153390498e-18,1.6267819216175265e-29,0.00010164642920906808,4.9289407788537133e-06,4.6085548227234215e-10,3.5377638952885319e-14,6.3281727240128324e-09,3.1909760985505014e-14,1.2751274756499364e-13,1.4627457503274157e-09,1.1208110715585034e-15,4.8713535760829547e-18,3.4021186268089822e-19,1.3622588103047979e-19
2.573285269564959e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745972083985487,0.11856711767883911,0.0228190738775906,0.0,2.0484979738258746e-17,6.9324200884907749e-15,1.7778479300737714e-13,6.7548734244964349e-18,5.3925172615997579e-37,4.1608258611927255e-11,1.1022343556241316e-39,2.6121583262821397e-11,2.8534259772775994e-27,3.9253923748017654e-22,3.8554700007025141e-28,1.8553387397729826e-29,2.0711772344953227e-18,1.7029921364462795e-29,0.00010284636225920871,4.9876307124180954e-06,4.6140745002284365e-10,3.595178391800212e-14,6.4200564990704735e-09,3.1947981221836701e-14,1.2893603456594282e-13,1.4855114448161865e-09,1.151899724040283e-15,5.0606072930346301e-18,3.4577281101455118e-19,1.4188910184120535e-19
2.603576541824485e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745846235584065,0.11856591797566857,0.022819044532876642,0.0,2.1039945990644868e-17,7.1260835850361324e-15,1.8498427483194958e-13,6.8764593204289283e-18,5.7634984461582799e-37,4.2153040310678312e-11,1.1680407428187987e-39,2.6428593969097746e-11,2.9455925231416745e-27,4.0410589686565175e-22,4.071433964208575e-28,1.9547142566294152e-29,2.1267107067579587e-18,1.7816816143728901e-29,0.00010404604154815615,5.0463201325261879e-06,4.6194329359297499e-10,3.6529676444671904e-14,6.5120315017178953e-09,3.1985084936495668e-14,1.303775842068283e-13,1.5083037027430926e-09,1.183427774484593e-15,5.2550764613293002e-18,3.5137033555464288e-19,1.4771035673588952e-19
2.633867814084011e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745720412594793,0.11856471852619459,0.022819015188419268,0.0,2.1603919042300177e-17,7.3231803323234864e-15,1.9237935599604512e-13,6.9983235574325645e-18,6.1551271300432442e-37,4.2698086031812577e-11,1.2368411768116527e-39,2.6735594098673844e-11,3.0393943676017234e-27,4.1587103925455954e-22,4.2966994369601555e-28,2.0580869376154947e-29,2.1831321630147293e-18,1.8628946915045439e-29,0.00010524546712962413,5.105009039267109e-06,4.624637977185897e-10,3.7111317918324499e-14,6.6040954003763752e-09,3.2021126468689102e-14,1.3183756243565458e-13,1.5311217442158619e-09,1.2153953541967779e-15,5.4548504976234938e-18,3.5700445113788261e-19,1.5369188976399801e-19
2.6641590863435373e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745594615012503,0.11856351933036348,0.022818985844218431,0.0,2.217695935630517e-17,7.5237405907155593e-15,1.9997273859288991e-13,7.1204585549275954e-18,6.5682868769177596e-37,4.3243388080437416e-11,1.3087291285584872e-39,2.7042583659064014e-11,3.1348348247264776e-27,4.2783590057592429e-22,4.5315493256700585e-28,2.1655646130829248e-29,2.2404473361779056e-18,1.9466757953303554e-29,0.00010644463905731488,5.1636974327299512e-06,4.6296970892889324e-10,3.7696709737119164e-14,6.6962459769192553e-09,3.2056157511996951e-14,1.3331612797898679e-13,1.5539648271645709e-09,1.2478025963416299e-15,5.66001952869708e-18,3.6267517271619084e-19,1.5983594546607341e-19
2.6944503586030635e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745468842832044,0.11856232038812151,0.022818956500274087,0.0,2.2759127442324727e-17,7.7277946553413283e-15,2.0776712536786317e-13,7.242857090882717e-18,7.0038879482989926e-37,4.3788939136121462e-11,1.3837996239068005e-39,2.7349562657627932e-11,3.2319171068238559e-27,4.4000172221582765e-22,4.7762716680512202e-28,2.2772565908013829e-29,2.2986619612049108e-18,2.0330694418918043e-29,0.00010764355738491937,5.2223853130037927e-06,4.6346173740675612e-10,3.8285853313437235e-14,6.7884811211478563e-09,3.2090227243189777e-14,1.3481343271799221e-13,1.5768322454999775e-09,1.28064963617964e-15,5.8706743911371142e-18,3.6838251537234798e-19,1.6614476888244942e-19
2.7247416308625896e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745343096048219,0.11856112169941503,0.022818927156586191,0.0,2.3350483856860216e-17,7.9353728557494617e-15,2.157652197320575e-13,7.3655122854352255e-18,7.4628677844361521e-37,4.4334732234663186e-11,1.462149245524534e-39,2.7656531101578188e-11,3.3306443292437207e-27,4.5236975103584914e-22,5.031159667106157e-28,2.3932736562609854e-29,2.3577817751211241e-18,2.1221202330866106e-29,0.00010884222216611715,5.2810726801776865e-06,4.6394055875844074e-10,3.8878750075198657e-14,6.8807988255363742e-09,3.2123382444773716e-14,1.3632962204512347e-13,1.5997233273615361e-09,1.3139366112755958e-15,6.0869066310114718e-18,3.7412649433385263e-19,1.7262060556326564e-19
2.7550329031221157e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745217374655867,0.11855992326419038,0.022818897813154691,0.0,2.3951089203523423e-17,8.1465055556075293e-15,2.2396972577704695e-13,7.4884175852145046e-18,7.9461914883745419e-37,4.4880760750747195e-11,1.5438761347988428e-39,2.7963488997987383e-11,3.4310195149609033e-27,4.6494123938454215e-22,5.2965117254116195e-28,2.5137280729825147e-29,2.4178125170445721e-18,2.213872854099958e-29,0.00011004063345457629,5.3397595343406699e-06,4.6440681569715235e-10,3.9475401467016417e-14,6.9731971802326819e-09,3.2155667621568457e-14,1.378648352024239e-13,1.6226374334507167e-09,1.3476636616816543e-15,6.308808503533739e-18,3.7990712498512222e-19,1.7926570157963412e-19
2.785324175381642e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745091678649786,0.11855872508239389,0.02281886846997954,0.0,2.4561004133329515e-17,8.3612231524434501e-15,2.3238334829071086e-13,7.6115667483431248e-18,8.454852313205131e-37,4.5427018381445036e-11,1.6290799937082076e-39,2.8270436353794935e-11,3.533045598947944e-27,4.7771744510250186e-22,5.5726314794001886e-28,2.6387335828360623e-29,2.4787599282122876e-18,2.3083720709572171e-29,0.00011123879130395358,5.3984458755817561e-06,4.648611196446121e-10,4.0075808951201394e-14,7.0656743683025579e-09,3.2187125111608369e-14,1.3941920560239091e-13,1.645573955445485e-09,1.3818309300968836e-15,6.5364729727205635e-18,3.8572442287816182e-19,1.8608230353582028e-19
2.815615447641168e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33744966008024768,0.11855752715397193,0.022818839127060703,0.0,2.5180289345006806e-17,8.5795560774259524e-15,2.410087927739749e-13,7.7349538300903868e-18,8.9898721524992397e-37,4.5973499130519227e-11,1.7178620866709347e-39,2.8577373175813541e-11,3.6367254323466891e-27,4.9069963152155357e-22,5.8598278336403644e-28,2.7684054063685994e-29,2.5406297520080815e-18,2.4056627281926094e-29,0.00011243669576789431,5.4571317039899403e-06,4.6530405225464308e-10,4.0679974008629622e-14,7.1582286612055002e-09,3.2217795191643558e-14,1.4099286113228326e-13,1.6685323144919861e-09,1.4164385620051344e-15,6.7699937110427503e-18,3.9157840374182614e-19,1.9307265858231197e-19
2.87619799216022e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33744714742897092,0.11855513205703698,0.022818780441991773,0.0,2.6447213649456137e-17,9.0271898037467342e-15,2.5890597332685919e-13,7.9824193760725885e-18,1.0143222624413155e-36,4.7067107445322366e-11,1.9065738555164e-39,2.9191215245136921e-11,3.8490573560073142e-27,5.1728702718504798e-22,6.4687125075141326e-28,3.0422162721010058e-29,2.6671596219328501e-18,2.6087981215331941e-29,0.00011483174475399063,5.5745018226634798e-06,4.661579896812198e-10,4.189958286506672e-14,7.3435620642461409e-09,3.2276924506916212e-14,1.441985132014842e-13,1.7145123673072503e-09,1.486975513004318e-15,7.2549822251082415e-18,4.0339647823266525e-19,2.0758361936507195e-19
2.930722282227367e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33744488691033125,0.11855297733579845,0.022818727626305848,0.0,2.7620101805766158e-17,9.4427305482327632e-15,2.7576502378161794e-13,8.2058980236881369e-18,1.1282241438311967e-36,4.8052063606595157e-11,2.0896999468122978e-39,2.9743637147930917e-11,4.0458389331997066e-27,5.4193292311250862e-22,7.0577986916003536e-28,3.3057910237365685e-29,2.784248818686271e-18,2.8016181132242117e-29,0.0001169864228012214,5.6801331764735203e-06,4.6689291875747174e-10,4.301009699737575e-14,7.5106101470354203e-09,3.232781324238743e-14,1.4715073493652899e-13,1.7559638446422672e-09,1.5519663325345043e-15,7.7124545430083078e-18,4.1415836271585628e-19,2.2126027474034972e-19
2.985246572294514e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33744262721322621,0.11855082343465961,0.022818674811449651,0.0,2.8824295878283049e-17,9.8704597430560605e-15,2.9335248788074252e-13,8.4300672689783299e-18,1.252391751627332e-36,4.9037661932248758e-11,2.2860659843447195e-39,3.0296025022026631e-11,4.2480195694495808e-27,5.6726609364843178e-22,7.6878215525284315e-28,3.5863441621769047e-29,2.9044160547552202e-18,3.0041831584115674e-29,0.0001191402807134099,5.7857628700880727e-06,4.6759883593161196e-10,4.4132809613272613e-14,7.6778847740375872e-09,3.2376693044832845e-14,1.5016720583500513e-13,1.7974782741021516e-09,1.6183863303616593e-15,8.1903903096796044e-18,4.2503935345508417e-19,2.3553486430835643e-19
3.0397708623616607e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33744036833735025,0.11854867035330799,0.022818621997422912,0.0,3.0060151632426485e-17,1.0310556062055467e-14,3.1168417232802974e-13,8.6549015133850222e-18,1.3875311941303926e-36,5.0023876734509818e-11,2.4963192747774815e-39,3.0848378903317582e-11,4.4556133450020316e-27,5.9329410323717888e-22,8.3607776278810581e-28,3.884601167034104e-29,3.0276949072037605e-18,3.2167573598712406e-29,0.00012129331880300437,5.8913909040254111e-06,4.6827823246828475e-10,4.5267730092993919e-14,7.8453785396839816e-09,3.242373642245074e-14,1.5324850669700976e-13,1.8390531716721299e-09,1.6862364671499495e-15,8.6893613921232239e-18,4.3603954935929705e-19,2.5042051515669117e-19
3.0942951524288075e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374381102823974,0.11854651809143124,0.022818569184225371,0.0,3.1328025362829948e-17,1.0763198525181281e-14,3.3077589283966959e-13,8.8803773335022211e-18,1.5343826689275131e-36,5.1010684531939063e-11,2.7211236686994484e-39,3.1400698826783984e-11,4.6686337321331636e-27,6.2002457236048038e-22,9.0787214937641825e-28,4.2013030701317493e-29,3.1541189781466231e-18,3.4396054933060848e-29,0.00012344553738233351,5.9970172788036027e-06,4.6893338548823471e-10,4.6414868042696644e-14,8.013084674291158e-09,3.2469101055000427e-14,1.5639517968734484e-13,1.8806862653204711e-09,1.7555177379882487e-15,9.2099470654580763e-18,4.4715905156119253e-19,2.6593036134236455e-19
3.1488194424959543e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33743585304806101,0.11854436664871719,0.022818516371856754,0.0,3.2628273900502923e-17,1.12285664987603e-14,3.5064347452734867e-13,9.1064733006386621e-18,1.6937214435497572e-36,5.1998063859384351e-11,2.9611595935231087e-39,3.195298482657113e-11,4.8870936466976097e-27,6.4746517687796888e-22,9.8437664132217807e-28,4.5372064634711093e-29,3.2837218953777517e-18,3.6729929788502414e-29,0.0001255969367636068,6.1026419949404915e-06,4.6956637641539396e-10,4.7574233298962734e-14,8.1809969892834811e-09,3.2512931071174541e-14,1.5960773196914983e-13,1.9223754767361491e-09,1.8262311727740711e-15,9.7527340060207907e-18,4.5839796343883149e-19,2.8207754420791403e-19
3.203343732563101e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33743359663403416,0.11854221602485374,0.022818463560316797,0.0,3.3961254620045271e-17,1.1706839696297064e-14,3.7130275228189507e-13,9.3331698150427999e-18,1.8663588471319363e-36,5.298599509445e-11,3.217124086258088e-39,3.2505236936060719e-11,5.1110054953522637e-27,6.7562364729990125e-22,1.0658084984915486e-27,4.8930835075834129e-29,3.4165373129989009e-18,3.9171858550139973e-29,0.0001277475172589143,6.2082650529537025e-06,4.701791078206903e-10,4.8745835926312843e-14,8.3491098271766744e-09,3.2555358214952049e-14,1.6288663893090576e-13,1.9641189046537927e-09,1.8983778359024288e-15,1.0318316284519734e-17,4.6975639060198632e-19,2.9887521270067972e-19
3.257868022630248e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33743134104000944,0.11854006621952892,0.022818410749605233,0.0,3.5327325446824086e-17,1.2198198179704831e-14,3.9276957115338787e-13,9.560448953497321e-18,2.053143272836035e-36,5.3974460298808616e-11,3.4897308262567772e-39,3.3057455187936286e-11,5.3403812188780063e-27,7.0450776800557195e-22,1.1523909792083316e-27,5.2697219402549935e-29,3.5525989120424478e-18,4.1724507548275809e-29,0.000129897279180227,6.3138864533606477e-06,4.7077331882504683e-10,4.9929686211495964e-14,8.5174180158397679e-09,3.259650291218218e-14,1.6623234708811329e-13,2.0059148096050199e-09,1.9719588257649375e-15,1.0907295359262594e-17,4.812344408707319e-19,3.1633652369054859e-19
3.312392312697395e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33742908626567936,0.11853791723243086,0.022818357939721787,0.0,3.6726844864084198e-17,1.2702822360917569e-14,4.1505978672588529e-13,9.7882943296531475e-18,2.2549611912902781e-36,5.4963443073589988e-11,3.7797101679596112e-39,3.3609639614242576e-11,5.5752323317845428e-27,7.3412537641816385e-22,1.2443534051793801e-27,5.6679250856295721e-29,3.6919404010855953e-18,4.4390548840755238e-29,0.00013204622283939646,6.4195061966785201e-06,4.7135059913592436e-10,5.1125794663931603e-14,8.6859168268145774e-09,3.2636475242547412e-14,1.6964527682305592e-13,2.0477616000224253e-09,2.0469752743791693e-15,1.1520280069476515e-17,4.9283222424683046e-19,3.3447464228409742e-19
3.3669166027645416e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33742683231073595,0.11853576906324789,0.022818305130666204,0.0,3.8160171919969897e-17,1.3220893003803002e-14,4.3818926548535264e-13,1.001669096579219e-17,2.4727381748803144e-36,5.59529284272363e-11,4.0878091737016726e-39,3.4161790246440105e-11,5.8155699586017364e-27,7.644843621459841e-22,1.341931226450729e-27,6.0885118636763658e-29,3.8345955168533833e-18,4.7172660013897519e-29,0.00013419434854815529,6.5251242834242878e-06,4.7191240187372406e-10,5.2334172010777944e-14,8.8546019372286575e-09,3.2675375827730656e-14,1.7312582480673772e-13,2.0896578195416429e-09,2.1234283466464539e-15,1.2157886628741029e-17,5.0454985287299627e-19,3.5330274213356831e-19
3.4214408928316884e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33742457917487095,0.11853362171166833,0.022818252322438219,0.0,3.9627666234425973e-17,1.3752591226311175e-14,4.6217388517894298e-13,1.0245625175039553e-17,2.7074399328883601e-36,5.6942902654647753e-11,4.4147916466194923e-39,3.4713907115454796e-11,6.0614048671523379e-27,7.9559266610193634e-22,1.4453660863953228e-27,6.5323168000170443e-29,3.9805980248076614e-18,5.0073524000315593e-29,0.00013634165661811687,6.630740714114706e-06,4.7246005530223471e-10,5.3554829186595604e-14,9.0234693949627429e-09,3.2713296643692443e-14,1.7667436612788582e-13,2.1316021353884515e-09,2.2013192393093785e-15,1.2820738618550057e-17,5.1638744097978686e-19,3.7283400573964522e-19
3.475965182898835e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33742232685777607,0.11853147517738073,0.022818199515037559,0.0,4.1129688005945275e-17,1.4298098502804187e-14,4.870295351637121e-13,1.047508445316917e-17,2.9600733574550473e-36,5.7933353226599657e-11,4.7614381636950844e-39,3.5265990251723555e-11,6.3127474990669537e-27,8.274582796096709e-22,1.5549058867325667e-27,7.000190036101106e-29,4.1299817197192217e-18,5.3095828912138653e-29,0.00013848814736077536,6.7363554892663074e-06,4.7299477356203637e-10,5.4787777331835042e-14,9.192515586778639e-09,3.2750321763907422e-14,1.8029125637917074e-13,2.173593327752778e-09,2.2806491801405319e-15,1.3509466982013427e-17,5.2834510482501691e-19,3.9308162474655365e-19
3.530489472965982e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374200753591427,0.11852932946007369,0.022818146708463959,0.0,4.266659801814505e-17,1.4857596666524766e-14,5.1277211674408031e-13,1.0705057379333699e-17,3.2316875804056916e-36,5.892426868865885e-11,5.1285461089604209e-39,3.5818039685235842e-11,6.5696079977411473e-27,8.6008924350479076e-22,1.6708048525794387e-27,7.4929973397199082e-29,4.2827804262219652e-18,5.6242267888504017e-29,0.00014063382108750621,6.841968609395399e-06,4.7351766648181246e-10,5.6033027787304817e-14,9.3617372091853265e-09,3.2786528038751011e-14,1.8397683348992864e-13,2.2156302800756189e-09,2.3614194269752936e-15,1.4224710017704512e-17,5.4042296263205794e-19,4.1405880022804917e-19
3.585013763033129e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33741782467866216,0.11852718455943595,0.022818093902717152,0.0,4.4238757646160192e-17,1.5431267912168327e-14,5.3941754349757565e-13,1.0935533525044385e-17,3.5233750409564197e-36,5.991563856883095e-11,5.5169297068814621e-39,3.6370055445571725e-11,6.8319962339345392e-27,8.9349364723631002e-22,1.7933235975326373e-27,8.0116201158477672e-29,4.4390279993481361e-18,5.951553895618968e-29,0.00014277867810956555,6.9475800750180782e-06,4.7402974854216333e-10,5.7290592080341112e-14,9.5311312418217554e-09,3.2821985716200576e-14,1.8773141926485878e-13,2.2577119701750967e-09,2.4436312664068277e-15,1.4967113373658875e-17,5.526211345251098e-19,4.3577874296361976e-19
3.6395380531002757e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33741557481602535,0.11852504047515644,0.022818041097796872,0.0,4.5846528862844659e-17,1.6019294798525835e-14,5.6698174158781467e-13,1.1166503370727951e-17,3.8362725643042762e-36,6.0907453293178668e-11,5.9274200559363122e-39,3.6922037561936593e-11,7.0999218292093212e-27,9.2767962797386617e-22,1.9227291887810575e-27,8.5569554177980616e-29,4.5987583250431636e-18,6.2918344902270138e-29,0.00014492271873809082,7.0531898866502075e-06,4.7453194706571493e-10,5.8560481922258648e-14,9.7006949231368909e-09,3.2856759008960716e-14,1.9155532097638882e-13,2.299837462138259e-09,2.5272860127080917e-15,1.5737330041528224e-17,5.6493974245523793e-19,4.5825467370467857e-19
3.6940623431674225e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33741332577092348,0.11852289720692405,0.022817988293702861,0.0,4.7490274244775072e-17,1.6621860251168872e-14,5.9548065006456782e-13,1.1397958229214552e-17,4.1715624510932139e-36,6.1899704108685159e-11,6.360865162399726e-39,3.7473986063192917e-11,7.3733941773974681e-27,9.6265536972564667e-22,2.0592952122477142e-27,9.1299159586815977e-29,4.7620053206600877e-18,6.6453393157727632e-29,0.00014706594328410029,7.158798044807441e-06,4.750251097039414e-10,5.9842709204325765e-14,9.8704257281581877e-09,3.2890906612890328e-14,1.954488327706933e-13,2.3420058989091698e-09,2.6123850068253744e-15,1.6536020350892518e-17,5.7737891012698841e-19,4.8149982343036098e-19
