Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH3OO(77)
7.427445414893455e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33508767475027146,0.11633271829906459,0.022750249027079696,0.0,1.7667189688584502e-11,1.2616472239500962e-11,0.0,2.4243906110319257e-14,0.0,8.3054061181141271e-08,5.2943783371510152e-30,7.1340887041689133e-10,2.4296856793879028e-22,6.2660251444315549e-14,0.0,0.0,1.8915092194902455e-10,4.403896764826492e-23,0.0023371592171434925,0.00014263623644938711,5.4455788497403118e-09,8.6059597156902218e-10,8.6689949865742308e-08,1.0828843796412688e-14,1.4006092526417389e-11
7.548230787661934e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33505649419677636,0.11630383727238645,0.022749099255511256,0.0,1.8718245282334763e-11,1.3256338208750969e-11,0.0,2.5058293501839839e-14,0.0,8.4967893621676635e-08,5.7454455763885796e-30,7.2439805685647146e-10,2.5399411792190811e-22,6.6313458929660554e-14,0.0,0.0,1.985248957066979e-10,4.6727736373749389e-23,0.0023660382807223538,0.00014493573808519928,5.494509189756338e-09,8.9100542363643991e-10,8.8598890108736276e-08,1.1297612274107722e-14,1.4337319121782368e-11
7.669016160430413e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33502555668154232,0.1162751987181794,0.022747949766083627,0.0,1.9819106037625632e-11,1.3920662511656355e-11,0.0,2.5891102513947705e-14,0.0,8.6898247797949715e-08,6.2276260803243757e-30,7.3537001947280698e-10,2.6536473297487008e-22,7.0128743267223002e-14,0.0,0.0,2.0822585576318455e-10,4.953768481464288e-23,0.0023946748553133183,0.00014723467439749428,5.5434314836017844e-09,9.2207405297930434e-10,9.0523229463836082e-08,1.1782556091677087e-14,1.4671430504718052e-11
7.789801533198892e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33499486016592228,0.11624680060086449,0.022746800557249435,0.0,2.0971624067778449e-11,1.4610112059440842e-11,0.0,2.6742635144374707e-14,0.0,8.8845114234688811e-08,6.7426087598489112e-30,7.4632486108929502e-10,2.7708763628775073e-22,7.4111207278553402e-14,0.0,0.0,2.1826075377887067e-10,5.2472586255901356e-23,0.0024230709765045238,0.00014953304846613787,5.592346075859805e-09,9.538079132594279e-10,9.2462940651650855e-08,1.228415702397422e-14,1.500842452710065e-11
7.910586905967371e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33496440262842014,0.11621864090198407,0.022745651627475931,0.0,2.2177704874937298e-11,1.5325365101467506e-11,0.0,2.7613197035789225e-14,0.0,9.0808483584471256e-08,7.292152790135137e-30,7.5726268400558001e-10,2.8917017450794436e-22,7.8266053637819173e-14,0.0,0.0,2.2863660195466824e-10,5.5536292818447876e-23,0.0024512286627626076,0.00015183086334166399,5.6412533068424988e-09,9.862130405383204e-10,9.4417996344502386e-08,1.2802909709647781e-14,1.5348299064394929e-11
8.03137227873585e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33493418206454556,0.11619071762005727,0.022744502975244864,0.0,2.3439308487936783e-11,1.6067111285227965e-11,0.0,2.8503097506415975e-14,0.0,9.2788346626174382e-08,7.8780898364756947e-30,7.68183590000843e-10,3.0161981973110274e-22,8.2598585710032123e-14,0.0,0.0,2.3936047279646947e-10,5.8732736805973024e-23,0.0024791499155772841,0.00015412812204553249,5.6901535126430786e-09,1.0192954532135185e-09,9.6388369162827901e-08,1.3339321894494816e-14,1.5691052015366446e-11
8.15215765150433e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33490419648667108,0.1161630287704368,0.022743354599052343,0.0,2.475845061463112e-11,1.6836051715627454e-11,0.0,2.941264958060441e-14,0.0,9.4784694263446887e-08,8.502326336335932e-30,7.7908768033704699e-10,3.1444417152953713e-22,8.7114208386723023e-14,0.0,0.0,2.5043949887906187e-10,6.2065932073483678e-23,0.0025068367196046776,0.00015642482757038281,5.7390470251860179e-09,1.0530611519519941e-09,9.8374031671576979e-08,1.3893914676291141e-14,1.603668130179802e-11
8.272943024272808e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33487444392388899,0.11613557238516652,0.022742206497408698,0.0,2.6137203808693372e-11,1.7632899013559708e-11,0.0,3.0342170019346846e-14,0.0,9.679751752319842e-08,9.1668458388717805e-30,7.8997505576214601e-10,3.276509590187534e-22,9.1818428919046582e-14,0.0,0.0,2.61880872609473e-10,6.5539975418009524e-23,0.0025342910428094484,0.0001587209828802866,5.7879341722760806e-09,1.0875161196206387e-09,1.0037495637660162e-07,1.4467222751071485e-14,1.6385184868209953e-11
8.393728397041287e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33484492242187075,0.11610834651284097,0.022741058668838392,0.0,2.7577698650890888e-11,1.845837737376526e-11,0.0,3.1291979350747105e-14,0.0,9.8826807554107014e-08,9.8737114031879716e-30,8.0084581651324964e-10,3.4124804296281302e-22,9.6716857748296448e-14,0.0,0.0,2.7369184598971288e-10,6.9159047991883213e-23,0.0025615148366056996,0.00016101659091099745,5.8368152776468529e-09,1.122666321213805e-09,1.0239111572103991e-07,1.5059794660832646e-14,1.6736560681583425e-11
8.514513769809766e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33481563004272691,0.11608134921846522,0.02273991111187984,0.0,2.9082124944840915e-11,1.931322262196692e-11,0.0,3.2262401900440689e-14,0.0,1.0087255562514402e-07,1.0625068056640687e-29,8.1170006231975292e-10,3.5524341791922112e-22,1.0181520933380576e-13,0.0,0.0,2.8587973037888272e-10,7.2927416739017786e-23,0.0025885100359966918,0.00016331165457019828,5.8856906610087503e-09,1.1585177037779025e-09,1.0442248208169264e-07,1.5672193042631944e-14,1.709080673108726e-11
8.635299142578246e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33478656486486785,0.11605457858331668,0.022738763825085349,0.0,3.0652732927248431e-11,2.0198182271275726e-11,0.0,3.3253765821967682e-14,0.0,1.0293475312411715e-07,1.1423145314518517e-29,8.225378924064222e-10,3.6964521442406226e-22,1.0711930297820827e-13,0.0,0.0,2.9845189625461694e-10,7.6849435854613455e-23,0.0026152785597133672,0.000165606176737747,5.9345606380961675e-09,1.1950761963330345e-09,1.0646902776539316e-07,1.6304994879052569e-14,1.7447921027808003e-11
8.756084515346725e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33475772498286704,0.11602803270480751,0.022737616807020949,0.0,3.2291834492625925e-11,2.111401557786063e-11,0.0,3.4266403127099224e-14,0.0,1.0501339155623043e-07,1.2270259762465405e-29,8.3335940549644624e-10,3.8446170121811978e-22,1.1263506365003651e-13,0.0,0.0,3.1141577297382941e-10,8.0929548268732827e-23,0.0026418223103516969,0.00016790016026591907,5.9834255207138074e-09,1.2323477097916662e-09,1.0853072500536993e-07,1.6958791750007749e-14,1.7807901604483514e-11
8.876869888115204e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3347291085073239,0.1160017096963486,0.022736470056266302,0.0,3.4001804432492346e-11,2.2061493595875007e-11,0.0,3.5300649716118951e-14,0.0,1.0710846254266187e-07,1.3168817703039197e-29,8.4416469981444422e-10,3.9970128751472828e-22,1.1836852280363174e-13,0.0,0.0,3.2477884853272757e-10,8.5172287154192964e-23,0.0026681431745088596,0.00017019360797964868,6.0322856167823762e-09,1.2703381368743134e-09,1.1060754595760193e-07,1.7634190085853799e-14,1.8170746515239586e-11
8.997655260883683e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33470071356472925,0.11597560768721453,0.022735323571414549,0.0,3.5785081689046172e-11,2.3041399231632965e-11,0.0,3.635684540806016e-14,0.0,1.092199578191572e-07,1.4121317867830137e-29,8.5495387308943904e-10,4.1537252531012824e-22,1.2432581919633931e-13,0.0,0.0,3.3854866932606721e-10,8.9582277459229207e-23,0.0026942430229182656,0.00017248652267676723,6.0811412303837984e-09,1.309053352022243e-09,1.1269946269716668e-07,1.8331811421783266e-14,1.8536453835329853e-11
9.118440633652162e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33467253829733007,0.11594972482240964,0.022734177351072235,0.0,3.7644170623304666e-11,2.4054527297028185e-11,0.0,3.7435333970899852e-14,0.0,1.1134786923464085e-07,1.5130354196595561e-29,8.6572702255779003e-10,4.3148411173710385e-22,1.3051319970295938e-13,0.0,0.0,3.5273283990561214e-10,9.4164237465395312e-23,0.0027201237105834255,0.00017477890712823971,6.1299926618058744e-09,1.3484992113071799e-09,1.1480644721458059e-07,1.9052292653467615e-14,1.8905021660878649e-11
9.23922600642064e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33464458086299786,0.11592405926253525,0.022733031393859147,0.0,3.9581642297699542e-11,2.5101684562187961e-11,0.0,3.8536463151710339e-14,0.0,1.134921887498431e-07,1.6198618684899412e-29,8.7648424496608885e-10,4.4804489146270394e-22,1.3693702012742509e-13,0.0,0.0,3.6733902273776814e-10,9.8922980371172741e-23,0.0027457870769106944,0.00017707076407839911,6.1788402075863445e-09,1.3886815523379959e-09,1.169284714121318e-07,1.9796286293918306e-14,1.9276448108627082e-11
9.36001137918912e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33461683943509579,0.11589860918365823,0.022731885698408231,0.0,4.1600135773116318e-11,2.6183689807354842e-11,0.0,3.9660584706769875e-14,0.0,1.1565290843594331e-07,1.7328904301778789e-29,8.8722563657401773e-10,4.6506385913086086e-22,1.4360374601167581e-13,0.0,0.0,3.8237493796035901e-10,1.0386341590177026e-22,0.0027712349458408718,0.00017936209624517841,6.2276841605563878e-09,1.4296061941643889e-09,1.1906550710020533e-07,2.0564460731535839e-14,1.9650731315682049e-11
9.480796751957599e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33458931220234867,0.11587337277718039,0.022730740263365457,0.0,4.3702359420362298e-11,2.730137387398822e-11,0.0,4.0808054431632832e-14,0.0,1.1783002047322952e-07,1.8524107978993294e-29,8.9795129315716884e-10,4.8255016185073942e-22,1.505199534416966e-13,0.0,0.0,3.9784836313851139e-10,1.0899055194560445e-22,0.0027964691259796982,0.00018165290632034058,6.2765248098835721e-09,1.4712789371775292e-09,1.2121752599360011e-07,2.1357500489315058e-14,2.0027869439268343e-11
9.601582124726078e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.334561997368713,0.11584834824970902,0.022729595087389726,0.0,4.5891092246045416e-11,2.8455579715078028e-11,0.0,4.1979232191160562e-14,0.0,1.200235171497737e-07,1.9787233673447862e-29,9.0866131000982875e-10,5.0051310173166225e-22,1.5769232985068822e-13,0.0,0.0,4.1376713301961734e-10,1.1430949621796053e-22,0.002821491410727235,0.00018394319696970671,6.3253624411143333e-09,1.513705563007668e-09,1.2338449970783843e-07,2.2176106485172378e-14,2.0407860656483621e-11
9.722367497494557e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3345348931532483,0.11582353382292881,0.022728450169152717,0.0,4.8169185232843589e-11,2.9647162444662447e-11,0.0,4.3174481949513894e-14,0.0,1.2223339086012254e-07,2.1121395504415265e-29,9.1935578194772449e-10,5.1896213846547814e-22,1.6512767481933638e-13,0.0,0.0,4.3013913928734106e-10,1.1982545795234229e-22,0.0028463035784061447,0.00018623297083338153,6.3741973362159174e-09,1.5568918344187003e-09,1.2556639975546698e-07,2.3020996293365831e-14,2.0790703164056319e-11
9.843152870263036e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3345079977899903,0.1157989277334746,0.022727305507338827,0.0,5.0539562694141581e-11,3.0876989386541663e-11,0.0,4.4394171800107961e-14,0.0,1.2445963410400369e-07,2.252982096722092e-29,9.3003480331073397e-10,5.3790689195725352e-22,1.7283290087314249e-13,0.0,0.0,4.4697233031463681e-10,1.2554374962002895e-22,0.0028709073923888851,0.00018852223052597748,6.4230297736178282e-09,1.6008434951996655e-09,1.2776319754235001e-07,2.389290440696995e-14,2.1176395178106466e-11
9.963938243031515e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33448130952782362,0.11577452823280499,0.022726161100645008,0.0,5.3005223643009671e-11,3.2145940122179025e-11,0.0,4.5638673995530491e-14,0.0,1.2670223948504753e-07,2.4015854225089862e-29,9.4069846796555805e-10,5.5735714500518271e-22,1.8081503427678179e-13,0.0,0.0,4.6427471091574775e-10,1.314697886783674e-22,0.0028953046012238251,0.00019081097863683628,6.4718600282527559e-09,1.6455662700531892e-09,1.2997486436395439e-07,2.4792582501375111e-14,2.1564934933909326e-11
9.999999999999999e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33447338135163468,0.11576728329175873,0.022725819475124621,0.0,5.3760298312258136e-11,3.2532515128538123e-11,0.0,4.6015099017817207e-14,0.0,1.2737496386688678e-07,2.4475080822102342e-29,9.4387925539429936e-10,5.6326368889031422e-22,1.8325292100534797e-13,0.0,0.0,4.6953266855009366e-10,1.3328016004164835e-22,0.002902548854847579,0.00019149420992597112,6.4864384371134758e-09,1.6590690579009828e-09,1.3063805908147931e-07,2.5066687932787281e-14,2.1681489381761314e-11
1.0084723615799994e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33445482663035792,0.11575033358707779,0.022725016947780695,0.0,5.5569243175495625e-11,3.3454906537781497e-11,0.0,4.69083649774243e-14,0.0,1.2896119970952357e-07,2.5582959480893766e-29,9.5134686930836094e-10,5.773228460306362e-22,1.8908121582545009e-13,0.0,0.0,4.8205434209714925e-10,1.3760909934833682e-22,0.0029194969387602832,0.00019309921773024864,6.5206883715970166e-09,1.6910658644808359e-09,1.322013714016261e-07,2.5720799698775007e-14,2.1956320685661826e-11
1.0205508988568473e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33442854737580224,0.11572634207702562,0.022723873047467678,0.0,5.8234773868198713e-11,3.4804792870550525e-11,0.0,4.8203625406334815e-14,0.0,1.3123650758509212e-07,2.7234724430574833e-29,9.619801002673684e-10,5.9781411185927397e-22,1.976387016331616e-13,0.0,0.0,5.0031934080740814e-10,1.4396731442193342e-22,0.0029434861242725067,0.00019538695034567211,6.5695150717105351e-09,1.7373479646653868e-09,1.344426897188587e-07,2.6678342833605836e-14,2.2350550706251802e-11
1.0326294361336952e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3344024700568427,0.11570255199783318,0.022722729398440004,0.0,6.1005047190091722e-11,3.6196515754094585e-11,0.0,4.9524840191523468e-14,0.0,1.3352815601957042e-07,2.8974863800063383e-29,9.7259825330543605e-10,6.1884123055417513e-22,2.0649486391795748e-13,0.0,0.0,5.1907787968592086e-10,1.5055017709993329e-22,0.0029672738625826024,0.00019767417899794673,6.6183403932763197e-09,1.7844182373500148e-09,1.3669879025755334e-07,2.7666016718905198e-14,2.2747623287029992e-11
1.044707973410543e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33437659298052047,0.11567896165901538,0.02272158599944386,0.0,6.3883374928553897e-11,3.7631004262994574e-11,0.0,5.0872398520747909e-14,0.0,1.3583613801971323e-07,3.0807222967546424e-29,9.8320142042258031e-10,6.4041466430194937e-22,2.1565719178398448e-13,0.0,0.0,5.3833818681050026e-10,1.5736354286060161e-22,0.0029908618441824202,0.00019996090617750866,6.6671645976394728e-09,1.8322823297143539e-09,1.3896964383427045e-07,2.8684644413548579e-14,2.314753673758464e-11
1.056786510687391e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33435091446811011,0.1156555693842964,0.022720442849237462,0.0,6.6873150629575068e-11,3.9109199956512793e-11,0.0,5.2246693890009616e-14,0.0,1.3816044669000809e-07,3.2735781672986541e-29,9.9378969315847233e-10,6.6254505235281072e-22,2.2513329200040239e-13,0.0,0.0,5.5810854544377793e-10,1.644133813599259e-22,0.0030142517453543992,0.00020224713435060236,6.7159879428457536e-09,1.8809458692474656e-09,1.4125522113647282e-07,2.9735067490331963e-14,2.3550289385518918e-11
1.0688650479642389e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33432543285500022,0.11563237351148994,0.022719299946590964,0.0,6.9977851052088087e-11,4.0632056921436432e-11,0.0,5.3648124133269884e-14,0.0,1.4050107523148455e-07,3.4764657816832967e-29,1.0043631625949002e-09,6.8524321401561906e-22,2.3493088977707595e-13,0.0,0.0,5.7839729377838734e-10,1.7170577836396407e-22,0.0030374452282913968,0.00020453286595949001,6.7648106836796468e-09,1.9304144636176647e-09,1.4355549271876077e-07,3.081814630485875e-14,2.3955879576230849e-11
1.0809435852410868e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33430014649057388,0.11560937239238034,0.022718157290286357,0.0,7.3201037636383857e-11,4.2200541814046066e-11,0.0,5.5077091452134843e-14,0.0,1.4285801694053728e-07,3.6898111349909996e-29,1.0149219193581946e-09,7.0852015170890184e-22,2.4505782953700894e-13,0.0,0.0,5.9921282468089679e-10,1.7924693771390676e-22,0.0030604439412154918,0.00020681810342266008,6.8136330717020077e-09,1.9806937005392254e-09,1.4587042899909795e-07,3.1934760265193577e-14,2.4364305672695949e-11
1.0930221225179347e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33427505373809113,0.11558656439260485,0.022717014879117335,0.0,7.6546357986559583e-11,4.3815633901199625e-11,0.0,5.6534002445510306e-14,0.0,1.4523126520776323e-07,3.9140548256513132e-29,1.0254660536216206e-09,7.3238705406889454e-22,2.5552207568547286e-13,0.0,0.0,6.2056358543445617e-10,1.8704318332446552e-22,0.0030832495184957842,0.00020910284913503303,6.8624553552872401e-09,2.0317891476359503e-09,1.4820000025502973e-07,3.3085808102246532e-14,2.4775566055252398e-11
1.1051006597947826e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33425015297457139,0.11556394789153684,0.022715872711889237,0.0,8.0017547366949183e-11,4.5478325100522242e-11,0.0,5.8019268139227167e-14,0.0,1.4762081351681231e-07,4.1496524632788612e-29,1.0359956551077361e-09,7.5685529911565257e-22,2.6633171337578668e-13,0.0,0.0,6.4245807748012816e-10,1.9510096121620975e-22,0.0031058635807651963,0.00021138710546816564,6.9112777796600447e-09,2.0837063523015735e-09,1.5054417661989236e-07,3.4272208140842521e-14,2.5189659121388725e-11
1.1171791970716305e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33422544259067799,0.11554152128216989,0.0227147307874189,0.0,8.3618430212479864e-11,4.7189620019691927e-11,0.0,5.9533304015638112e-14,0.0,1.5002665544325172e-07,4.3970750862518491e-29,1.0465108130907132e-09,7.8193645747830335e-22,2.7749494927169735e-13,0.0,0.0,6.6490485615686572e-10,2.0342684158248658e-22,0.0031282877350362775,0.0002136708747704534,6.9601005869317132e-09,2.1364508415570219e-09,1.5290292807901397e-07,3.5494898571441781e-14,2.5606583285534102e-11
1.1292577343484784e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33420092099060306,0.11551928297100315,0.022713589104534592,0.0,8.7352921652897303e-11,4.8950535994811279e-11,0.0,6.107653004318632e-14,0.0,1.5244878465344338e-07,4.6568095892481648e-29,1.0570116163986312e-09,8.0764229568053005e-22,2.8902011230631425e-13,0.0,0.0,6.879125304401076e-10,2.1202752089156913e-22,0.0031505235748160347,0.00021595415936733115,7.008924016136004e-09,2.1900281219045069e-09,1.5527622446590736e-07,3.6754837722465267e-14,2.6026336978850997e-11
1.1413362716253263e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33417658659195304,0.11549723137792724,0.022712447662075894,0.0,9.122502905079756e-11,5.0762103127855e-11,0.0,6.2649370705946742e-14,0.0,1.548871949034348e-07,4.9293591609609552e-29,1.0674981534157318e-09,8.3398477948739269e-22,3.0091565443754753e-13,0.0,0.0,7.1148976267895372e-10,2.2090982402469215e-22,0.0031725726802197831,0.00021823696156147174,7.0577483032645827e-09,2.2444436791784405e-09,1.5766403545845406e-07,3.8053004333186215e-14,2.644891864903039e-11
1.1534148089021742e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33415243782563619,0.11547536493611159,0.022711306458893604,0.0,9.5238853553401074e-11,5.2625364323182893e-11,0.0,6.4252255033141039e-14,0.0,1.5734188003786282e-07,5.215243732220562e-29,1.0779705120846413e-09,8.609760773146075e-22,3.1319015139999969e-13,0.0,0.0,7.3564526833189037e-10,2.3008070645064304e-22,0.003194436618084032,0.00022051928363298295,7.1065736813020456e-09,2.2997029783931664e-09,1.6006633057507995e-07,3.9390397827143158e-14,2.6874326760089376e-11
1.165493346179022e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33412847313574989,0.1154536820918924,0.022710165493849663,0.0,9.9398591658000821e-11,5.4541375323107952e-11,0.0,6.5885616628626069e-14,0.0,1.5981283398887018e-07,5.5150004347548121e-29,1.0884287799085633e-09,8.8862856370143414e-22,3.2585230345325725e-13,0.0,0.0,7.6038781570102987e-10,2.3954725643759246e-22,0.0032161169420784129,0.00022280112783960258,7.1554003802605296e-09,2.3558114635875157e-09,1.6248307917092321e-07,4.0768038586034403e-14,2.7302559792171126e-11
1.17757188345587e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33410469097947043,0.11543218130466167,0.022709024765816998,0.0,1.0370853679101331e-10,5.6511204742508955e-11,0.0,6.7549893700357667e-14,0.0,1.6230005077503479e-07,5.8291840708248605e-29,1.0988730439534349e-09,9.1695482284832585e-22,3.3891093612653213e-13,0.0,0.0,7.8572622566483129e-10,2.4931669730285726e-22,0.0032376151928166655,0.00022508249641689203,7.2042286272138877e-09,2.4127745576661473e-09,1.6491425043399321e-07,4.2186968224045545e-14,2.7733616241347277e-11
1.1896504207327179e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33408108982694135,0.11541086104675718,0.022707884273679486,0.0,1.0817308090055723e-10,5.8535934102476786e-11,0.0,6.9245529089829231e-14,0.0,1.6480352450031173e-07,6.1583675939791538e-29,1.10930339085005e-09,9.4596765222052141e-22,3.523750009595954e-13,0.0,0.0,8.116693714092694e-10,2.5939638970130461e-22,0.0032589328979666697,0.00022736339157842776,7.2530586463314988e-09,2.4705976622377052e-09,1.6735981338132187e-07,4.3648249862569072e-14,2.8167494619422604e-11
1.2017289580095658e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33405766816116539,0.1153897198033534,0.022706744016331853,0.0,1.12796716062482e-10,6.0616657862983674e-11,0.0,7.0972970301486565e-14,0.0,1.6732324935298748e-07,6.5031426011734876e-29,1.1197199067961555e-09,9.7568006621878475e-22,3.6625357623995184e-13,0.0,0.0,8.3822617815741698e-10,2.697938339531157e-22,0.0032800715723595602,0.0002296438155159913,7.3018906589116292e-09,2.52928615744975e-09,1.6981973685510635e-07,4.5152968405270825e-14,2.8604193453742028e-11
1.2138074952864137e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33403442447789561,0.11536875607235324,0.02270560399267952,0.0,1.1758403609976426e-10,6.2754483454564297e-11,0.0,7.2732669532119259e-14,0.0,1.6985921960464628e-07,6.8641198365107539e-29,1.1301226775585081e-09,1.0061052999184948e-21,3.8055586773619553e-13,0.0,0.0,8.6540562289740787e-10,2.8051667241164411e-22,0.0033010327180978995,0.00023192377039975723,7.3507248834144364e-09,2.588845401820481e-09,1.7229398951884419e-07,4.6702230813451998e-14,2.9043711286999908e-11
1.2258860325632616e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33401135728552794,0.11534796836428091,0.022704464201638592,0.0,1.2253973821518723e-10,6.4950531308997579e-11,0.0,7.4525083700229108e-14,0.0,1.7241142960914903e-07,7.2419297068596703e-29,1.1405117884749059e-09,1.0372568128783314e-21,3.952912094274917e-13,0.0,0.0,8.9321673410874533e-10,2.9157269187211349e-22,0.0033218178246629485,0.00023420325837847979,7.3995615354945543e-09,2.6492807320672376e-09,1.7478253985346021e-07,4.8297166381668266e-14,2.9486046677051601e-11
1.2379645698401095e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33398846510499469,0.11532735520217537,0.022703324642135692,0.0,1.2766862463721369e-10,6.7205934888977969e-11,0.0,7.6350674475376546e-14,0.0,1.7497987380162352e-07,7.637222809617572e-29,1.1508873244561822e-09,1.0691482930198074e-21,4.1046906422912553e-13,0.0,0.0,9.2166859148692478e-10,3.0296982602191596e-22,0.0033424283690210209,0.00023648228157967791,7.4484008280333068e-09,2.7105974629317626e-09,1.7728535615342555e-07,4.9938927013550211e-14,2.9931198196727144e-11
1.2500431071169574e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33396574646965904,0.11530691512148507,0.022702185313107928,0.0,1.3297560427896088e-10,6.9521840716764588e-11,0.0,7.8209908307505118e-14,0.0,1.7756454669746706e-07,8.0506704728883485e-29,1.1612493699881717e-09,1.1017936605789119e-21,4.2609902471405816e-13,0.0,0.0,9.5077032566633277e-10,3.1471615793328323e-22,0.0033628658157289389,0.00023876084210981786,7.4972429711705245e-09,2.7728008870022468e-09,1.798024065228691e-07,5.1628687497782774e-14,3.0379164433647321e-11
1.2621216443938053e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33394319992520999,0.11528664666996338,0.022701046213502756,0.0,1.3846569441018038e-10,7.1899408401796752e-11,0.0,8.010325645624514e-14,0.0,1.8016544289136039e-07,8.4829653083527159e-29,1.1715980091336464e-09,1.1352070721311696e-21,4.4219081383043012e-13,0.0,0.0,9.8053111794139328e-10,3.2681992259911954e-22,0.0033831316170385892,0.00024103894205449513,7.5460881723360001e-09,2.8358962745321133e-09,1.8233365887168134e-07,5.3367645784189894e-14,3.082994399004172e-11
1.2742001816706532e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33392082402955897,0.11526654840756474,0.022699907342277927,0.0,1.4414402234214381e-10,7.433981066726444e-11,0.0,8.2031195020196794e-14,0.0,1.8278255705629337e-07,8.9348217771141475e-29,1.1819333255342151e-09,1.1694029246914086e-21,4.5875428561494968e-13,0.0,0.0,1.0109601999859219e-09,3.3928950951279701e-22,0.0034032272130006033,0.00024331658347861402,7.5949366362805561e-09,2.8998888732555729e-09,1.8487908091161034e-07,5.5157023259879151e-14,3.1283535482569013e-11
1.2862787189475011e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3338986173527364,0.115246618906342,0.022698768698401355,0.0,1.5001582712533021e-10,7.6844233375621292e-11,0.0,8.3994204966192991e-14,0.0,1.8541588394260171e-07,9.4069767688102613e-29,1.1922554024121966e-09,1.2043958598895805e-21,4.7579942590210359e-13,0.0,0.0,1.0420668535706607e-09,3.5213346529272823e-22,0.003423154031567152,0.00024559376842656598,7.643788565106745e-09,2.9647839081999235e-09,1.8743864015235082e-07,5.6998065025391247e-14,3.1739937542139402e-11
1.298357256224349e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33387657847678998,0.11522685675034453,0.022697630280851078,0.0,1.5608646125980812e-10,7.9413875553028512e-11,0.0,8.5992772158543145e-14,0.0,1.8806541837701544e-07,9.9001901942858802e-29,1.202564322572461e-09,1.2402007682239669e-21,4.9333635302912794e-13,0.0,0.0,1.0738604102789514e-09,3.6536049635254865e-22,0.0034429134886938694,0.00024787049892240613,7.692644158299202e-09,3.0305865814945967e-09,1.9001230389762586e-07,5.8892040170806108e-14,3.2199148813739085e-11
