Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CHOX(53),CO2X(24),COX(50)
1.4879861911341793e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32909887069991933,0.1129127287332488,0.021476026793908327,3.6006246959250077e-15,2.9654572883964893e-14,1.3879544850750031e-05,1.988347770800862e-06,1.7240219090160534e-15,5.8389817627507378e-20,1.3958305463610252e-08,6.4368068481011428e-30,2.8776485291150461e-08,9.5887602437769904e-23,1.4301814823015109e-21,6.8249235942336508e-17,1.1882992035121104e-19,1.1667324716783949e-15,2.8330062471307196e-22,0.0057441153478888845,0.0026890810535990621,6.0427970074755581e-10,2.4171282486948143e-05,1.625365508105789e-13,7.4621138816054545e-08,1.1032029673218059e-05,9.3940468427753554e-12,1.2385860743275503e-08,2.0516396771075285e-07,1.688665209606912e-14,9.0937662436769313e-19,1.6123074246709218e-12
1.4942103929391313e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32908812258169762,0.11291280166126184,0.021470630519846393,3.6706963275626913e-15,3.0138309328150889e-14,1.4043886246221274e-05,2.0150610375967275e-06,1.745652021324055e-15,5.9734956248307314e-20,1.401851240581722e-08,6.5872739018222626e-30,2.8927575525343631e-08,9.7318863759740906e-23,1.4552806874059014e-21,6.955563397173889e-17,1.209758425149531e-19,1.1856183470801771e-15,2.8868783971378497e-22,0.0057439388277526638,0.0026998467526604384,6.0659947548620456e-10,2.425094025241505e-05,1.6433801040417318e-13,7.5384705224761978e-08,1.1107946708514595e-05,9.4630290774699179e-12,1.2521564945422267e-08,2.0762678051000291e-07,1.7128488874406083e-14,9.2305081216865315e-19,1.6339157900242729e-12
1.5004345947440834e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32907737846588792,0.11291287448202127,0.021465235953982354,3.7418182381839728e-15,3.0627199166071273e-14,1.420912390780583e-05,2.0420023409715494e-06,1.7674663340293666e-15,6.110379381617231e-20,1.4078742773201604e-08,6.7406397076552896e-30,2.9078458857303167e-08,9.8765624376923574e-23,1.4807100325272574e-21,7.0879852864628453e-17,1.2315052590915889e-19,1.2046965953373067e-15,2.9415530375686266e-22,0.0057437620215163238,0.0027106088064306534,6.0891846127831258e-10,2.4330348112797929e-05,1.6615248664845169e-13,7.6152017253199034e-08,1.1184024434011873e-05,9.5321527868675614e-12,1.2658127634012314e-08,2.1010318377878294e-07,1.7372560582756472e-14,9.3686794375380899e-19,1.6557076680350218e-12
1.5066587965490355e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3290666383351058,0.11291294718178382,0.021459843095567574,3.8140013608275417e-15,3.1121268150449176e-14,1.4375255782048788e-05,2.069172362358751e-06,1.7894656864748282e-15,6.2496620761056194e-20,1.4138996331587654e-08,6.8969482508398194e-30,2.9229133630529323e-08,1.0022798702688162e-22,1.5064725234300757e-21,7.2222025801845073e-17,1.2535421539203676e-19,1.2239677926654814e-15,2.997038840569396e-22,0.0057435849430818274,0.002721367215724543,6.1123665820890981e-10,2.4409509609151525e-05,1.6798002104471258e-13,7.6923075406546421e-08,1.126026200835378e-05,9.6014180867540957e-12,1.2795549769184038e-08,2.1259314398958009e-07,1.7618877071219074e-14,9.5082882036663022e-19,1.6776835938614911e-12
1.5128829983539876e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32905590217259961,0.11291301974739781,0.021454451943854393,3.8872566893290436e-15,3.1620542074721649e-14,1.4542279839566544e-05,2.0965717786300886e-06,1.8116509180981968e-15,6.3913729648215273e-20,1.4199272845823193e-08,7.0562440004639439e-30,2.9379598254601845e-08,1.017060546463553e-22,1.5325711831500971e-21,7.3582285916286544e-17,1.2758715654993984e-19,1.243432508916818e-15,3.0533445356357772e-22,0.0057434076057595188,0.0027321219813596143,6.1355406636582959e-10,2.4488428233694917e-05,1.6982065527545419e-13,7.7697880227280327e-08,1.1336658594757362e-05,9.6708250964838898e-12,1.2933832299816634e-08,2.1509662798424491e-07,1.7867448194819871e-14,9.6493424313426428e-19,1.6998440989031875e-12
1.5191072001589397e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3290451699622256,0.11291309216627801,0.021449062498096083,3.9615952783080886e-15,3.2125046773898347e-14,1.4710194075047596e-05,2.1242012621086689e-06,1.834022868418842e-15,6.5355415186430606e-20,1.4259572079841073e-08,7.2185719126162397e-30,2.9529851203866463e-08,1.031999303703125e-22,1.5590090520209569e-21,7.4960766290018777e-17,1.2984959569248185e-19,1.2630913076464102e-15,3.1104789097234722e-22,0.0057432300222932499,0.0027428731041560751,6.1587068583963807e-10,2.4567107429814675e-05,1.7167443119715013e-13,7.8476432292548279e-08,1.1413213361002869e-05,9.7403739385839005e-12,1.3072976163633373e-08,2.1761360297479581e-07,1.8118283813075918e-14,9.7918501305793248e-19,1.7221897108120093e-12
1.5253314019638918e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32903444168842305,0.11291316442638158,0.02144367475754682,4.0370282431545265e-15,3.2634808125377502e-14,1.4878996507234808e-05,2.1520614805822209e-06,1.8565823770245443e-15,6.6821974236180991e-20,1.4319893796719285e-08,7.3839774335413199e-30,2.9679891016133711e-08,1.0470971753100854e-22,1.5857891876997154e-21,7.6357599951455593e-17,1.321417798476667e-19,1.282944746178519e-15,3.1684508073585414e-22,0.00574305220488443,0.0027536205849368572,6.1818651672356264e-10,2.4645550592105348e-05,1.7354139083305835e-13,7.9258732211608592e-08,1.1489925479423518e-05,9.8100647383729165e-12,1.3212982287304204e-08,2.2014403654390393e-07,1.8371393789559549e-14,9.9358193100347845e-19,1.7447209535036554e-12
1.531555603768844e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32902371733619235,0.11291323651618505,0.021438288721461654,4.1135667600140055e-15,3.3149852049720159e-14,1.5048685178890093e-05,2.1801530973166111e-06,1.879330283558393e-15,6.8313705817767258e-20,1.4380237758739793e-08,7.5525065027989756e-30,2.9829716291390523e-08,1.0623551965705451e-22,1.6129146651912979e-21,7.7772919872606356e-17,1.3446395675703288e-19,1.3029933756723721e-15,3.2272691307471768e-22,0.0057428741652150641,0.0027643644245276505,6.2050155911342916e-10,2.4723761066445783e-05,1.7542157636606538e-13,8.0044780623332971e-08,1.1566794126894869e-05,9.8798976235957888e-12,1.335385158654749e-08,2.2268789664507269e-07,1.8626787991463161e-14,1.0081257976920588e-18,1.7674383471692406e-12
1.537779805573796e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32901299689107155,0.11291330842466227,0.021432904389096535,4.1912220657728264e-15,3.3670204511383352e-14,1.5219258156742282e-05,2.2084767710696115e-06,1.9022674277057934e-15,6.98309111193863e-20,1.4440603727446029e-08,7.7242055564268285e-30,2.9979325690524937e-08,1.0777744047249285e-22,1.6403885768718477e-21,7.920685896638983e-17,1.3681637487081176e-19,1.3232377411875374e-15,3.2869428398849299e-22,0.0057426959144698158,0.0027751046237569155,6.228158131075947e-10,2.4801742150109385e-05,1.7731503013157932e-13,8.0834578193774007e-08,1.1643818484823927e-05,9.9498727240722752e-12,1.3495584966231158e-08,2.2524515160252619e-07,1.8884476289165238e-14,1.0228174136909635e-18,1.790342408287096e-12
1.544004007378748e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32900228033911594,0.11291338014126324,0.021427521759708256,4.2700054580420861e-15,3.4195891519413425e-14,1.5390713531419073e-05,2.2370331561048939e-06,1.9253946491815768e-15,7.1373893505152661e-20,1.4500991463699125e-08,7.8991215301063812e-30,3.0128717934064382e-08,1.093355838958815e-22,1.6682140325110226e-21,8.0659550084012856e-17,1.3919928334310133e-19,1.3436783817488627e-15,3.3474809526654504e-22,0.0057425174633571226,0.0027858411834559165,6.2512927880688594e-10,2.4879497091906696e-05,1.7922179461047733e-13,8.1628125613796799e-08,1.1720997739137896e-05,1.0019990171360263e-11,1.3638183320473043e-08,2.2781577011081932e-07,1.9144468555798317e-14,1.0376575794046e-18,1.8134336496347654e-12
1.5502282091837002e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32899156766687754,0.11291345165589398,0.021422140832554431,4.3499282951411631e-15,3.4726939128100437e-14,1.5563049417363874e-05,2.2658229022062536e-06,1.948712787717216e-15,7.2942958523066516e-20,1.456140072773289e-08,8.0773018623325565e-30,3.027789180092769e-08,1.1091005403938411e-22,1.6963941592932526e-21,8.2131126012411252e-17,1.4161293202705478e-19,1.364315830410948e-15,3.4088925449887041e-22,0.0057423388221294301,0.0027965741044587368,6.2744195631454083e-10,2.4957029092358583e-05,1.8114191242211269e-13,8.242542359677497e-08,1.179833108027266e-05,1.0090250098432979e-11,1.3781647532740461e-08,2.3039972123418369e-07,1.9406774666818506e-14,1.0526470950655671e-18,1.8367125803011752e-12
1.5564524109886522e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32898085886138506,0.11291352295889702,0.021416761606893507,4.431001996080491e-15,3.5263373437594666e-14,1.5736263952738233e-05,2.2948466546920692e-06,1.9722226830481501e-15,7.4538413912926822e-20,1.4621831279207524e-08,8.2587944975865215e-30,3.0426846127191423e-08,1.1250095520786757e-22,1.7249321018379747e-21,8.3621719471752781e-17,1.4405757147008452e-19,1.3851506143221402e-15,3.4711867508686855e-22,0.0057421600006025541,0.0028073033876022968,6.297538457361473e-10,2.5034341303898532e-05,1.830754263173915e-13,8.3226472876351602e-08,1.1875817703160922e-05,1.0160652639369935e-11,1.3925978475949072e-08,2.3299697440562199e-07,1.9671404499578322e-14,1.0677867607259148e-18,1.8601797056989958e-12
1.5626766127936043e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32897015391012563,0.11291359404103296,0.02141138408198473,4.5132380405436935e-15,3.5805220594486029e-14,1.5910355299310784e-05,2.3241050544299622e-06,1.9959251749012115e-15,7.6160569614188813e-20,1.4682282877262105e-08,8.4436478895118503e-30,3.0575579804870503e-08,1.141083918980057e-22,1.7538310222188656e-21,8.5131463112999365e-17,1.4653345290908117e-19,1.4061832547880286e-15,3.5343727625406357e-22,0.0057419810081742306,0.0028180290337263742,6.3206494717958916e-10,2.5111436831102463e-05,1.8502237917192526e-13,8.4031274204265021e-08,1.1953456807220101e-05,1.023119792906134e-11,1.4071177012561053e-08,2.3560749942576305e-07,1.9938367932902055e-14,1.0830773762484983e-18,1.8838355275771632e-12
1.5689008145985564e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32895945280102656,0.11291366489346273,0.021406008257088136,4.5966479688690596e-15,3.6352506792347539e-14,1.6085321642333199e-05,2.3535987378516825e-06,2.0198211029821592e-15,7.7809737773765162e-20,1.4742755280565856e-08,8.6319110040939307e-30,3.072409178071358e-08,1.1573246879738918e-22,1.7830940999820954e-21,8.6660489515528222e-17,1.490408282656495e-19,1.4274142673344215e-15,3.5984598305677555e-22,0.0057418018538418778,0.0028287510436736181,6.343752607549902e-10,2.5188318730944571e-05,1.8698281397925994e-13,8.4839828348238361e-08,1.2031247596339873e-05,1.030188610292549e-11,1.4217243994682389e-08,2.3823126646148959e-07,2.020767484666476e-14,1.0985197412984811e-18,1.9076805440335771e-12
1.5751250164035085e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32894875552243796,0.11291373550773043,0.021400634131464532,4.6812433820303518e-15,3.6905258272243704e-14,1.6261161190404115e-05,2.3833283369681917e-06,2.0439113069633244e-15,7.9486232753769332e-20,1.480324824736821e-08,8.8236333228425868e-30,3.08723810550133e-08,1.1737329078364087e-22,1.8127245321636118e-21,8.8208931184809252e-17,1.5157995014135926e-19,1.4488441617697968e-15,3.6634572639474247e-22,0.0057416225462196,0.0028394694182895652,6.3668478657466323e-10,2.5264990013077754e-05,1.8895677384419507e-13,8.5652136089934301e-08,1.21091892788695e-05,1.0372717296639086e-11,1.4364180264159543e-08,2.4086824604435128e-07,2.0479335121374774e-14,1.1141146553349507e-18,1.9317152495279625e-12
1.5813492182084606e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3289380620631166,0.11291380587574726,0.021395261704375477,4.7670359416170112e-15,3.7463501323204883e-14,1.6437872175321591e-05,2.4132944793849526e-06,2.0681966264713607e-15,8.1190371139201019e-20,1.4863761535547705e-08,9.0188648459778481e-30,3.102044668043179e-08,1.1903096292353684e-22,1.8427255333054827e-21,8.9776920550138494e-17,1.54151071813013e-19,1.4704734422471987e-15,3.7293744302169338e-22,0.0057414430935544764,0.0028501841584226513,6.3899352475305574e-10,2.5341453640137194e-05,1.909443019761907e-13,8.6468198222973013e-08,1.2187281067604836e-05,1.0443691645879862e-11,1.4511986652675307e-08,2.4351840906877404e-07,2.0753358637760857e-14,1.1298629176026894e-18,1.9559401348948883e-12
1.5875734200134127e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3289273724122091,0.11291387598977566,0.021389890975083269,4.8540373698137105e-15,3.8027262282668449e-14,1.6615452851924755e-05,2.4434977883174074e-06,2.0926779010750962e-15,8.2922471745572277e-20,1.4924294902659692e-08,9.2176560956188203e-30,3.1168287760841343e-08,1.2070559047213194e-22,1.8731003354713127e-21,9.1364589962425169e-17,1.5675444722792974e-19,1.492302607325584e-15,3.7962207555587199e-22,0.0057412635037421477,0.0028608952649242241,6.4130147540670434e-10,2.5417712528065739e-05,1.9294544168287209e-13,8.7288015551014542e-08,1.2265522179775084e-05,1.0514809286081552e-11,1.4660663981843942e-08,2.4618172679007645e-07,2.102975527636319e-14,1.145765327124029e-18,1.9803556873569408e-12
1.5937976218183648e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32891668655923767,0.11291394584241467,0.021384521942850957,4.9422594493792983e-15,3.8596567536887973e-14,1.6793901497925372e-05,2.4739388826066454e-06,2.1173559702735049e-15,8.4682855626474363e-20,1.4984848105982906e-08,9.4200581189756325e-30,3.1315903450180686e-08,1.2239727887189106e-22,1.903852188260759e-21,9.2972071692032052e-17,1.5939033099924598e-19,1.5143321500305904e-15,3.8640057249051248e-22,0.0057410837843417575,0.0028716027386485538,6.4360863865418382e-10,2.5493769546459753e-05,1.9496023636363329e-13,8.8111588885903782e-08,1.2343911837029296e-05,1.0586070352200517e-11,1.481021306330554e-08,2.4885817082230525e-07,2.1308534917129734e-14,1.1618226826908704e-18,2.0049623905380419e-12
1.600021823623317e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32890600449408502,0.11291401542658545,0.021379154606942303,5.0317140236251503e-15,3.9171443521310996e-14,1.6973216413729935e-05,2.5046183767352583e-06,2.1422316734837736e-15,8.6471846081084414e-20,1.5045420902564885e-08,9.6261224915443603e-30,3.1463292951326799e-08,1.2410613375182362e-22,1.9349843588231469e-21,9.4599497926666702e-17,1.6205897840123279e-19,1.5365625579147203e-15,3.9327388820426633e-22,0.0057409039425902449,0.0028823065804528449,6.459150146160635e-10,2.556962751893418e-05,1.9698872950334415e-13,8.8938919045878372e-08,1.2422449265422581e-05,1.0657474978494013e-11,1.4960634698819622e-08,2.5154771313589915e-07,2.1589707439017068e-14,1.1780357828567871e-18,2.0297607244769315e-12
1.606246025428269e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32889532620698014,0.1129140847355176,0.021373788966621756,5.1224129963928876e-15,3.9751916720926687e-14,1.7153395922252855e-05,2.5355368808433683e-06,2.1673058500294833e-15,8.8289768661611789e-20,1.5106013049266315e-08,9.8359013203049273e-30,3.1610455514982671e-08,1.2583226092662367e-22,1.9665001318702269e-21,9.6247000769323418e-17,1.6476064536463076e-19,1.5589943131169416e-15,4.002429829715809e-22,0.0057407239854160401,0.0028930067911972376,6.4822060341485908e-10,2.5645289223505506e-05,1.9903096466616629e-13,8.9770006853839053e-08,1.2501133695402132e-05,1.0729023298309608e-11,1.5111929680358046e-08,2.5425032605519188e-07,2.1873282719597152e-14,1.1944054259292769e-18,2.0547511656407613e-12
1.612470227233221e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32888465168848502,0.11291415376273604,0.021368425021154474,5.214368332031547e-15,4.0338013670584149e-14,1.7334438368721382e-05,2.5666950007448321e-06,2.1925793391288995e-15,9.0136951180683368e-20,1.5166624302804212e-08,1.0049447246921905e-29,3.1757390438580647e-08,1.2757576639581264e-22,1.9984028096880772e-21,9.7914712236273889e-17,1.6749558847200135e-19,1.5816278924216724e-15,4.0730882297303135e-22,0.0057405439194521722,0.0029037033717448243,6.5052540517499257e-10,2.5720757392991536e-05,2.0108698548947922e-13,9.0604853135681065e-08,1.2579964361792939e-05,1.080071544388558e-11,1.5264098790197098e-08,2.569659822557646e-07,2.2159270634669306e-14,1.2109324099621199e-18,2.0799341869388525e-12
1.6186944290381732e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32887398092948128,0.11291422250204859,0.021363062769806315,5.3075920553741429e-15,4.0929760955282341e-14,1.7516342120472793e-05,2.5980933379436057e-06,2.2180529798833638e-15,9.2013723718667788e-20,1.5227254419794098e-08,1.0266813450948172e-29,3.1904097065202016e-08,1.2933675634288683e-22,2.0306957121481749e-21,9.9602764255105766e-17,1.7026406495309623e-19,1.6044637673171667e-15,4.1447238030560291e-22,0.0057403637510488291,0.0029143963229616484,6.5282942002274861e-10,2.5796034715426732e-05,2.0315683567791966e-13,9.144345871868685e-08,1.2658940503783306e-05,1.0872551546161843e-11,1.5417142801008893e-08,2.5969465476165585e-07,2.2447681057878128e-14,1.2276175327478466e-18,2.1053102577365651e-12
1.6249186308431252e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32886331392115881,0.11291429094753376,0.021357702211843764,5.40209625171367e-15,4.1527185210432467e-14,1.7699105566744461e-05,2.6297324896502795e-06,2.2437276112657994e-15,9.3920418630938429e-20,1.5287903156791016e-08,1.0488053653031362e-29,3.2050574782512453e-08,1.3111533713446773e-22,2.0633821767176522e-21,1.0131128866280775e-16,1.730663326802443e-19,1.6275024040532721e-15,4.2173463299292777e-22,0.0057401834862853759,0.0029250856457167114,6.5513264808623412e-10,2.5871123834492025e-05,2.0524055899753827e-13,9.2285824429978508e-08,1.2738061364910126e-05,1.0944531734601157e-11,1.5571062475951917e-08,2.624363169424404e-07,2.2738523860337396e-14,1.2444615918103286e-18,2.1308798438693123e-12
1.6311428326480773e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32885265065500235,0.11291435909352941,0.021352343346534009,5.4978930667785415e-15,4.213031312209387e-14,1.788272711845722e-05,2.6616130487987601e-06,2.2696040721093211e-15,9.5857370555074712e-20,1.5348570270329628e-08,1.0713222118123111e-29,3.2196823021713604e-08,1.32911615319456e-22,2.096465558468758e-21,1.0304041720390035e-16,1.7590265016375577e-19,1.6507442636985725e-15,4.2909656499547293e-22,0.0057400031309818612,0.0029357713408819804,6.5743508949533887e-10,2.5946027349958034e-05,2.0733819927007387e-13,9.3131951095029987e-08,1.2817326193043938e-05,1.1016656137020402e-11,1.5725858568760977e-08,2.6519094251018349e-07,2.3031808910260354e-14,1.2614653843974796e-18,2.1566434076566818e-12
1.6373670344530294e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32884199112278134,0.11291442693462148,0.021346986173144872,5.5949947067074703e-15,4.2739171427184198e-14,1.8067205207992697e-05,2.6937356040631134e-06,2.2956832010959511e-15,9.7824916418001893e-20,1.5409255516963108e-08,1.0942373658690938e-29,3.2342841256510818e-08,1.3472569762818812e-22,2.1299492300875393e-21,1.0479028152861095e-16,1.787732765473449e-19,1.674189802196892e-15,4.3655916622068213e-22,0.0057398226907100555,0.0029464534093323869,6.5973674438169636e-10,2.6020747818140652e-05,2.0944980036735131e-13,9.398183953623746e-08,1.2896734240373764e-05,1.1088924879431458e-11,1.5881531823836294e-08,2.6795850551628162e-07,2.332754607259643e-14,1.2786297074740778e-18,2.1826014079166896e-12
1.6435912362579815e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32883133531653774,0.1129144944656338,0.021341630690944819,5.6934134380238117e-15,4.3353786913664821e-14,1.8252538288964947e-05,2.726100739874544e-06,2.3219658367454499e-15,9.9823395443069253e-20,1.5469958653301198e-08,1.1175563637932876e-29,3.2488629002097027e-08,1.3655769097159644e-22,2.1638365818817646e-21,1.0656101319109226e-16,1.8167847160357043e-19,1.6978394704231652e-15,4.4412343253307005e-22,0.0057396421708039895,0.0029571318519458307,6.6203761287864987e-10,2.6095287752367981e-05,2.1157540620579725e-13,9.4835490571547862e-08,1.2976284763391723e-05,1.1161338085891527e-11,1.6038082976331849e-08,2.7073898034819582e-07,2.3625745208674165e-14,1.2959553577146625e-18,2.2087542999801395e-12
1.6498154380629336e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32882068322857677,0.11291456168161762,0.021336276899202943,5.7931615876093666e-15,4.3974186420702195e-14,1.8438724835986946e-05,2.7587090364385222e-06,2.3484528174042414e-15,1.0185314915706672e-19,1.5530679436047147e-08,1.1412847972994617e-29,3.2634185814152686e-08,1.3840770244037111e-22,2.198131021788102e-21,1.0835274364768327e-16,1.8461849572929446e-19,1.7216937142386732e-15,4.517903657642709e-22,0.0057394615763700692,0.0029678066696031818,6.6433769512121295e-10,2.6169649623457667e-05,2.1371506074108633e-13,9.5692905013143564e-08,1.3055977022877457e-05,1.1233895878362498e-11,1.6195512752243027e-08,2.7353234172608745e-07,2.3926416175851627e-14,1.3134431314965985e-18,2.2351025357051024e-12
1.6560396398678857e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32881003485145555,0.11291462857784222,0.021330924797188972,5.8942515426776515e-15,4.460039683880642e-14,1.8625763344432429e-05,2.7915610697520431e-06,2.3751449812344593e-15,1.039145213971798e-19,1.5591417622033724e-08,1.1654283138189293e-29,3.2779511287862122e-08,1.4027583930412556e-22,2.2328359753785731e-21,1.101656042552113e-16,1.8759360994115952e-19,1.7457529745456264e-15,4.5956097372303861e-22,0.0057392809122967592,0.0029784778631882806,6.6663699124603791e-10,2.6243835860203696e-05,2.1586880796290582e-13,9.6554083666183567e-08,1.3135810283882351e-05,1.1306598376579215e-11,1.6353821868493478e-08,2.7633856469936189e-07,2.4229568827172781e-14,1.3310938248931722e-18,2.2616465634914917e-12
1.6622638416728378e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32879939017797388,0.1129146951497854,0.021325574384173252,5.9966957507466503e-15,4.5232445109947143e-14,1.8813652330193424e-05,2.8246574116210226e-06,2.4020431662030859e-15,1.0600785831788347e-19,1.5652172968258233e-08,1.1899926168219696e-29,3.2924605056945676e-08,1.4216220901056298e-22,2.2679548858662969e-21,1.1199972626933456e-16,1.9060407587108429e-19,1.7700176873411125e-15,4.6743627020520188e-22,0.0057391001832638395,0.0029891454335879372,6.6893550139137929e-10,2.6317848849871814e-05,2.1803669188985466e-13,9.7419027327599362e-08,1.3215783815713562e-05,1.1379445697926157e-11,1.6513011033021322e-08,2.7915762464313129e-07,2.4535213011031935e-14,1.3489082336668757e-18,2.2883868282957524e-12
1.66848804347779e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32878874920116546,0.11291476139312473,0.021320225659426716,6.1005067196110608e-15,4.5870358227648549e-14,1.9002390329433975e-05,2.8579986296778131e-06,2.4291482100712097e-15,1.0813350839777468e-19,1.571294523191663e-08,1.214983466140301e-29,3.3069466792708317e-08,1.4406691918464623e-22,2.3034912141105429e-21,1.1385524084292449e-16,1.9365015576177806e-19,1.7944882837703844e-15,4.7541727500357298e-22,0.0057389193937512871,0.0029998093816919306,6.7123322569706393e-10,2.6391690938702555e-05,2.2021875656446114e-13,9.8287736784944117e-08,1.3295896891917843e-05,1.1452437957322381e-11,1.6673080944864404e-08,2.8198949725459881e-07,2.4843358570844032e-14,1.3668871532627078e-18,2.3153237716456473e-12
1.674712245282742e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32877811191428735,0.11291482730372912,0.021314878622220913,6.2056970173140308e-15,4.6514163237063314e-14,1.9191975898340444e-05,2.8915852873988433e-06,2.45646095038338e-15,1.1029182244634396e-19,1.5773734170436662e-08,1.2404066782897914e-29,3.3214096203104035e-08,1.4599007762776889e-22,2.3394484386211037e-21,1.1573227902448592e-16,1.9673211246227362e-19,1.8191651901795097e-15,4.8350501391780826e-22,0.0057387385480477688,0.0030104697083930087,6.7353016430445873e-10,2.6465364432421328e-05,2.2241504604833642e-13,9.9160212815296288e-08,1.3376148790265228e-05,1.1525575267114547e-11,1.6834032294245125e-08,2.8483415854937539e-07,2.5154015344723426e-14,1.3850313788016488e-18,2.3424578316551237e-12
1.680936447087694e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32876747831081321,0.11291489287765055,0.021309533271827972,6.3122792721183884e-15,4.7163887235027064e-14,1.9382407612868726e-05,2.9254179441223796e-06,2.4839822244570749e-15,1.1248315361068667e-19,1.5834539541510107e-08,1.2662681267934067e-29,3.3358493031816432e-08,1.479317923169288e-22,2.3758300555620124e-21,1.1763097175661599e-16,1.9985020942347981e-19,1.8440488281673585e-15,4.917005187642255e-22,0.0057385576502587791,0.0030211264145868816,6.7582631735643869e-10,2.6538871596754486e-05,2.2462560441745318e-13,1.0003645618421321e-07,1.3456538792732489e-05,1.15988577369774e-11,1.6995865762654191e-08,2.8769158485773286e-07,2.5467193165169136e-14,1.4033417050742048e-18,2.3697894430393028e-12
1.6871606488926461e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32875684838442376,0.11291495811111629,0.021304189607520608,6.4202661724774054e-15,4.7819557370093692e-14,1.9573684068488846e-05,2.9594971550663914e-06,2.5117128693722649e-15,1.1470785738215357e-19,1.5895361103124144e-08,1.2925737425043905e-29,3.3502657057355194e-08,1.498921714039029e-22,2.4126395787546209e-21,1.1955144987449881e-16,2.030047106937524e-19,1.8691396146369527e-15,5.0000482738557327e-22,0.0057383767043144348,0.0030317795011722223,6.781216849973587e-10,2.6612214657950817e-05,2.2685047575754657e-13,1.0091646764473684e-07,1.3537066185486465e-05,1.1672285473821901e-11,1.7158582022933871e-08,2.9056175282080201e-07,2.5782901858757149e-14,1.4218189265340102e-18,2.3973190371295224e-12
1.6996090525025503e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32873559953861187,0.11291508754242313,0.02129350733425639,6.640504964444554e-15,4.914884490438081e-14,1.9958765680901343e-05,3.0283974399944995e-06,2.5678056187979182e-15,1.1925881647247141e-19,1.6017051831579394e-08,1.3465414875540418e-29,3.3790285981812355e-08,1.538693562473672e-22,2.4875564874793266e-21,1.2345828506252625e-16,2.0942398531576606e-19,1.9199442774559869e-15,5.1694403751438258e-22,0.0057380146828468663,0.0030530748191267849,6.8271006463067202e-10,2.6758417181712116e-05,2.3134333371597849e-13,1.0268779778461939e-07,1.369853030737067e-05,1.1819577161783799e-11,1.7486665567725562e-08,2.9634022180661473e-07,2.6421951140273446e-14,1.4592772311083474e-18,2.4529738819257143e-12
