Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49)
3.055255699376937e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33189683228542116,0.11357808343025691,0.022533615778300844,0.0,8.3507558795323606e-21,3.4132393005495067e-08,8.5905499243722522e-11,9.2646454339436518e-16,3.5541804156628118e-29,3.3713432279345765e-09,8.6388028370559958e-32,3.1523001769763765e-09,2.324801177540355e-23,4.8141108537342675e-27,2.30980043691464e-22,1.024306212750448e-24,5.3158813731969126e-19,1.6314842352559445e-23,0.0050911239972868385,0.00057590374350165901,6.2227302436558783e-10,2.9476023297762517e-06,1.3741710518009355e-15,4.5166690941921e-14,2.5567469184801013e-09,7.5196600740198129e-07,9.8432163349451407e-14,4.2628859433382211e-10
3.077387801640718e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33188222211299206,0.1135676035571114,0.022531567951396617,0.0,8.7160362038149105e-21,3.5170781717388166e-08,8.8092492704695966e-11,9.430939280498319e-16,3.7094248604978559e-29,3.3969603824869415e-09,8.9537020204108169e-32,3.1789046404150199e-09,2.3754452684833765e-23,5.049133714209255e-27,2.3939194271226865e-22,1.0576664824356146e-24,5.5131811554356622e-19,1.6780853716886244e-23,0.0051015946349987932,0.00057999939512119638,6.2590025182880127e-10,2.9822642702935431e-06,1.4002002112960653e-15,4.5493092102001383e-14,2.6183697055081877e-09,7.6110838455056891e-07,1.0034185319421396e-13,4.3981619710759524e-10
3.0995199039045e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33186777368674519,0.11355728486179205,0.022529520489862977,0.0,9.0946864488069409e-21,3.6233404056618694e-08,9.0319323742800689e-11,9.5991856622964057e-16,3.8703117220619576e-29,3.4225974044842327e-09,9.2778747452695591e-32,3.2056011886983692e-09,2.4268530781831088e-23,5.2941943470182368e-27,2.4804977862399006e-22,1.0918698899563953e-24,5.7163946502861777e-19,1.7256983299565603e-23,0.0051119040417612911,0.00058409431595967385,6.2952708015215658e-10,3.0170883653293479e-06,1.4265342427103237e-15,4.5821651743263098e-14,2.6810526449984019e-09,7.7030276547066734e-07,1.0227546149517903e-13,4.5367410192497999e-10
3.121652006168281e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33185348453606761,0.11354712487697174,0.022527473391646197,0.0,9.4871016288159379e-21,3.7320650115948436e-08,9.2586431358008087e-11,9.7693958370400559e-16,4.0370063001322909e-29,3.4482543356741575e-09,9.611530822300775e-32,3.2323903938545224e-09,2.4790311523120756e-23,5.5496583368142634e-27,2.5695905919686374e-22,1.1269316874869208e-24,5.9256568894419104e-19,1.7743383192958571e-23,0.0051220546849073765,0.00058818851012413034,6.3315351432713921e-10,3.0520737885062087e-06,1.4531743205178954e-15,4.6152417859764567e-14,2.7448064270978014e-09,7.7954913309109516e-07,1.0423312841705294e-13,4.6786791329459902e-10
3.1437841084320627e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3318393522281875,0.11353712117309638,0.022525426654723787,0.0,9.893685642480036e-21,3.8432913120943149e-08,9.4894256155634817e-11,9.9415810625790884e-16,4.2096776395175548e-29,3.473931217535426e-09,9.954883423376462e-32,3.2592728212559805e-09,2.5319860530513455e-23,5.8159022040042375e-27,2.6612538055811474e-22,1.1628672945163671e-24,6.1411049941345972e-19,1.8240206789053788e-23,0.005132048993997035,0.00059228198165913305,6.3677955918619991e-10,3.0872197074034806e-06,1.480121604293251e-15,4.6485438846091824e-14,2.8096417557607414e-09,7.8884747040736176e-07,1.0621499403620236e-13,4.8240328493233452e-10
3.165916210695844e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33182537436759557,0.11352727135780591,0.022523380277103971,0.0,1.0314851407908448e-20,3.9570589413183673e-08,9.7243240336759575e-11,1.0115752596890618e-15,4.3884985923530908e-29,3.4996280912815102e-09,1.0308149114464451e-31,3.2862490296181063e-09,2.5857243591296758e-23,6.0933136576539513e-27,2.7555442809958358e-22,1.1996922984685248e-24,6.3628781899182886e-19,1.8747608782744975e-23,0.005141889361395929,0.00059637473454774857,6.4040521940689462e-10,3.1225252835776681e-06,1.5073772401093885e-15,4.6820763801517545e-14,2.8755693509442205e-09,7.9819776047661905e-07,1.0822119836863944e-13,4.9728591956422189e-10
3.1880483129596256e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33181154859547263,0.11351757307536486,0.022521334256825273,0.0,1.0751020998792607e-20,4.0734078432925896e-08,9.9633827688671237e-11,1.0291921698058044e-15,4.5736458811081091e-29,3.5253449978643438e-09,1.0671547888672514e-31,3.3133195709975813e-09,2.6402526658638563e-23,6.3822918524439375e-27,2.8525197738886601e-22,1.2374224553176967e-24,6.5911178213245994e-19,1.9265745175116254e-23,0.0051515781428452595,0.00060046677271249622,6.4403049951516365e-10,3.1579896725886624e-06,1.5349423600961843e-15,4.7158442731252294e-14,2.9425999463042217e-09,8.0759998641718369e-07,1.1025188133398469e-13,5.1252156872092707e-10
3.210180415223407e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33179787258912868,0.11350802400610095,0.02251928859195601,0.0,1.120262578134697e-20,4.1923782701223699e-08,1.0206646357537986e-10,1.0470099624249186e-15,4.7653001623093949e-29,3.551081977977927e-09,1.1045303199444931e-31,3.3404849907908663e-09,2.6955775852002196e-23,6.6832476495882199e-27,2.9522389508387622e-22,1.2760736902009494e-24,6.8259673663862449e-19,1.9794773276735636e-23,0.005161117658022879,0.00060455810001629206,6.47655403888763e-10,3.1936120240282123e-06,1.5628180808127423e-15,4.7498525942831686e-14,3.0107442860346278e-09,8.170541314089865e-07,1.1230718275795525e-13,5.2811603252380997e-10
3.2323125174871885e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33178434406144885,0.11349862186585272,0.022517243280593856,0.0,1.1670106552184893e-20,4.3140107801500333e-08,1.0454159492819146e-10,1.0650297633694615e-15,4.9636460909858711e-29,3.576839072061866e-09,1.1429641993912288e-31,3.367745827732683e-09,2.7517057457572719e-23,6.9966038818459032e-27,3.0547613985076916e-22,1.3156620980267226e-24,7.067572451025835e-19,2.0334851710956788e-23,0.0051705101910957986,0.00060864872026337058,6.5127993676130148e-10,3.2293914815432995e-06,1.5910055051339681e-15,4.7841064388816507e-14,3.0800131281648184e-09,8.2656017868762613e-07,1.14387242416076e-13,5.4407515946257269e-10
3.25444461975097e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33177096076034907,0.11348936440542534,0.022515198320865334,0.0,1.2153913677182416e-20,4.4383462360567807e-08,1.0705967023630175e-10,1.083252698466578e-15,5.1688723858383013e-29,3.6026163203048329e-09,1.1824794746395201e-31,3.3951026138945105e-09,2.8086437928694175e-23,7.3227956227076686e-27,3.1601476328512001e-22,1.3562039440798216e-24,7.316080863306971e-19,2.0886140417229454e-23,0.0051797579912642175,0.00061273863720019911,6.5490410222552318e-10,3.2653271828661827e-06,1.6195057222384036e-15,4.8186110137393696e-14,3.1504172425897264e-09,8.3611811154375807e-07,1.1649219998595966e-13,5.6040484616450871e-10
3.2765767220147515e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33175772046823854,0.11348024941005518,0.022513153710925438,0.0,1.2654507231108597e-20,4.5654258029118236e-08,1.0962113953745253e-10,1.1016798935452141e-15,5.3811718951384232e-29,3.62841376264795e-09,1.2230995492062724e-31,3.4225558746831155e-09,2.8663983886317332e-23,7.6622704595996576e-27,3.2684591083625783e-22,1.3977156646227971e-24,7.5716425675446832e-19,2.1448800654418559e-23,0.0051888632732972053,0.00061682785451637359,6.5852790423620487e-10,3.3014182598486805e-06,1.6483198049459417e-15,4.8533715446505858e-14,3.2219674061849607e-09,8.4572791332546303e-07,1.1862219504183078e-13,5.771110371553459e-10
3.298708824278533e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33174462100149193,0.11347127469888213,0.022511109448957126,0.0,1.3172357138141033e-20,4.6952909461668251e-08,1.1222645440866551e-10,1.1203124744338282e-15,5.6007416633617214e-29,3.6542314387881096e-09,1.2648481860746239e-31,3.4501061288391336e-09,2.9249762119457642e-23,8.0154887712449536e-27,3.3797582273469814e-22,1.4402138674937396e-24,7.8344097182722649e-19,2.2022995004132344e-23,0.0051978282180601661,0.00062091637584550012,6.621513466139266e-10,3.3376638384883718e-06,1.6774488120725118e-15,4.8883933067531215e-14,3.2946744073584766e-09,8.5538956743123925e-07,1.2077736712156747e-13,5.9419972461170631e-10
3.3208409265423144e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33173166020992956,0.11346243812443034,0.022509065533170936,0.0,1.3707943313410438e-20,4.8279834295949764e-08,1.14876067956978e-10,1.1391515669581357e-15,5.8277829985580251e-29,3.6800693881812069e-09,1.3077495110909499e-31,3.4777538884356895e-09,2.984383958566292e-23,8.3829240093429837e-27,3.4941083492256506e-22,1.483715332700495e-24,8.1045366740615806e-19,2.2608887374059674e-23,0.0052066549730342077,0.00062500420476606757,6.6577443304855114e-10,3.3740630389617902e-06,1.7068937893037134e-15,4.923681718433603e-14,3.368549044986546e-09,8.6510305730867253e-07,1.2295785566469539e-13,6.1167694810518674e-10
3.342973028806096e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33171883597630381,0.11345373757209681,0.02250702196180451,0.0,1.4261755805243898e-20,4.9635453131783539e-08,1.175704348102369e-10,1.1581982969387628e-15,6.0625015404640525e-29,3.70592765004531e-09,1.3518280163775651e-31,3.505499658877083e-09,3.0446283411490569e-23,8.7650629843156766e-27,3.6115737998688237e-22,1.5282370130113139e-24,8.382180011193936e-19,2.3206643001316703e-23,0.005215345652827553,0.00062909134480229904,6.6939716710166738e-10,3.4106149756651917e-06,1.7366557650797153e-15,4.959242207011106e-14,3.4436021210594541e-09,8.7486836645945682e-07,1.2516379999175255e-13,6.2954879433807505e-10
3.3651051310698773e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33170614621579608,0.11344517095964776,0.022504978733122245,0.0,1.4834294938210686e-20,5.1020189509414356e-08,1.2031001110799428e-10,1.1774537901888463e-15,6.3051073293620129e-29,3.7318062633637639e-09,1.397108563761196e-31,3.533343938897548e-09,3.1057160892993932e-23,9.1624061552468065e-27,3.7322198809569132e-22,1.5737960345419668e-24,8.6674985371786137e-19,2.381642845580309e-23,0.0052239023396790981,0.0006331777994249974,6.7301955220983387e-10,3.4473187572434743e-06,1.7667357532383138e-15,4.9950802181158857e-14,3.5198444465080991e-09,8.8468547843129353e-07,1.273953394057275e-13,6.4782139687072133e-10
3.387237233333659e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3316935888755192,0.1134367362367229,0.022502935845414795,0.0,1.5426071457271476e-20,5.2434469887288194e-08,1.230952544923833e-10,1.1969191725117125e-15,6.5558148756882545e-29,3.7577052668882124e-09,1.4436163882172988e-31,3.5612872205600743e-09,3.1676539496217422e-23,9.5754679243080599e-27,3.8561128793688589e-22,1.6204096973393141e-24,8.9606533041162022e-19,2.4438411643567991e-23,0.0052323270839542456,0.00063726357205237249,6.7664159168841201e-10,3.4841734866255243e-06,1.797134755489775e-15,5.0312013861318208e-14,3.5972868419589482e-09,8.9455437681491533e-07,1.2965261311350839e-13,6.6650093584057717e-10
3.40936933559744e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33168116193402858,0.11342843138434708,0.022500893296998708,0.0,1.6037606672563239e-20,5.3878723619325566e-08,1.2592662409903827e-10,1.2165955696985164e-15,6.8148432303959801e-29,3.7836246991415624e-09,1.491377101330301e-31,3.5893299892553329e-09,3.2304486857700018e-23,1.0004776935304502e-26,3.9833200765961068e-22,1.6680954759613722e-24,9.2618076219038571e-19,2.5072761810185874e-23,0.0052406219046331392,0.00064134866605085729,6.8026328873377855e-10,3.5211782610723117e-06,1.8278537553840889e-15,5.0676113513499342e-14,3.6759401269943553e-09,9.0447504525266557e-07,1.3193576017789596e-13,6.8559363767292751e-10
3.431501437861222e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33166886340084073,0.11342025441444972,0.022498851086216035,0.0,1.6669432604850106e-20,5.535338293166958e-08,1.2880458054815689e-10,1.2364841075257468e-15,7.0824160560759709e-29,3.8095645984208709e-09,1.5404166947698442e-31,3.6174727237006812e-09,3.2941070784987133e-23,1.0450876376401663e-26,4.1139097581820341e-22,1.7168710200538718e-24,9.5711270712796766e-19,2.5719649544142477e-23,0.0052487887897914058,0.00064543308473591224,6.8388464642570734e-10,3.5583321722086713e-06,1.8588937207730816e-15,5.1043157155652647e-14,3.7558151270176243e-09,9.1444746742952703e-07,1.3424491966933504e-13,7.051057747833355e-10
3.4514203298986255e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33165790288951025,0.1134130028624501,0.02249701338383811,0.0,1.7255872968853958e-20,5.6706932614644301e-08,1.3143495499447658e-10,1.2545661022583832e-15,7.3307257519154023e-29,3.8329280385522105e-09,1.5856675627027151e-31,3.6428870456993982e-09,3.3521436764457437e-23,1.086718259882322e-26,4.2343897503116153e-22,1.7617154881917373e-24,9.8566344558247539e-19,2.6312710201010619e-23,0.0052560312201788166,0.00064910848685925681,6.8714358065620061e-10,3.5918974488149634e-06,1.88710490695099e-15,5.1376062090835913e-14,3.828756148808773e-09,9.2346688338044143e-07,1.3634551869962267e-13,7.23030536316988e-10
3.471339221936029e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33164704339289064,0.11340585190283399,0.022495175952447058,0.0,1.7859591777802199e-20,5.8085782317920163e-08,1.3410377694580009e-10,1.272821663440405e-15,7.5863111241786889e-29,3.8563081154207151e-09,1.6319951781939322e-31,3.6683830618929686e-09,3.4108903098949533e-23,1.1297958188638907e-26,4.3577169010526182e-22,1.8074702192763271e-24,1.0149015500886285e-18,2.6916191812384752e-23,0.0052631730152261696,0.00065278334697037917,6.9040224450222885e-10,3.6255821157633847e-06,1.9155775344988898e-15,5.1711441386524445e-14,3.902703430105676e-09,9.3252819484281394e-07,1.384674015714235e-13,7.4130479483315175e-10
3.491258113973433e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33163628352237556,0.11339880014863953,0.022493338790885626,0.0,1.8480999713308793e-20,5.9490253005743092e-08,1.3681138524301978e-10,1.2912516117228414e-15,7.8493450924253339e-29,3.8797048564868017e-09,1.6794192928020504e-31,3.6939611073982842e-09,3.470351957754284e-23,1.1743630582759725e-26,4.4839431143776387e-22,1.8541484459437806e-24,1.0448395683711156e-18,2.7530221540920549e-23,0.0052702155618987601,0.00065645766738346343,6.93660639979369e-10,3.6593854993060373e-06,1.9443122783814529e-15,5.2049337713815427e-14,3.9776648695331695e-09,9.4163139000872323e-07,1.4061066949454111e-13,7.5993321723608016e-10
3.509185116807096e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33162668368698872,0.11339253725958873,0.02249168557524088,0.0,1.905573644465717e-20,6.0776449313097353e-08,1.3928167585536824e-10,1.3079883444033481e-15,8.0925897154730423e-29,3.9007761939173037e-09,1.7230550353395562e-31,3.7170517568590108e-09,3.5244829023629016e-23,1.2157834097764088e-26,4.6000688533494035e-22,1.8969594691487229e-24,1.072392704390015e-18,2.8091972753540834e-23,0.0052764701274579202,0.00065976409620068779,6.9659296806375978e-10,3.6899094874346459e-06,1.9703982081664034e-15,5.2355632624153811e-14,4.0460038001694503e-09,9.4986006648523541e-07,1.4255797843917532e-13,7.7700548839991057e-10
3.527112119640759e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33161716245401285,0.11338635263464948,0.022490032576411915,0.0,1.9645449872240109e-20,6.2083896617599312e-08,1.4178390699254394e-10,1.3248675935813987e-15,8.342140969649374e-29,3.9218610712967623e-09,1.7676099138984184e-31,3.7402093560885783e-09,3.5792006963903096e-23,1.2584784878381456e-26,4.7186242309889467e-22,1.9405391470359045e-24,1.100532419546256e-18,2.8662465619447776e-23,0.0052826463941189079,0.00066307009135439376,6.9952508171943621e-10,3.7205285911572087e-06,1.9966974692919208e-15,5.2664033667746591e-14,4.1151763558750535e-09,9.5812265064708636e-07,1.4452276487524853e-13,7.9437187974318567e-10
3.5450391224744223e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33160771885045148,0.11338024530195255,0.022488379793587403,0.0,2.0250454915636176e-20,6.3412832661401057e-08,1.4431832763728044e-10,1.3418899574762413e-15,8.5981316617506697e-29,3.9429595083530134e-09,1.8130988676820345e-31,3.7634341402862714e-09,3.6345089931069507e-23,1.3024816340051592e-26,4.8396485138818232e-22,1.984897368440166e-24,1.12926817860462e-18,2.9241794692334732e-23,0.0052887453337535457,0.00066637565446698221,7.0245698227484301e-10,3.7512423119039544e-06,2.0232105316600374e-15,5.2974572347992954e-14,4.1851882938842976e-09,9.6641913394086855e-07,1.4650510248281626e-13,8.120358541074544e-10
3.5629661253080855e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3315983519153976,0.11337421430169572,0.022486727225965966,0.0,2.0871071509224613e-20,6.4763496354535839e-08,1.4688518738731907e-10,1.3590560342941521e-15,8.8606967848987543e-29,3.964071524723883e-09,1.859537009127298e-31,3.786726341777205e-09,3.6904114532909982e-23,1.3478269026989373e-26,4.9631814267285624e-22,2.0300440990998761e-24,1.1586095474624266e-18,2.983005511329064e-23,0.0052947679061664601,0.00066968078714097553,7.0538867101589169e-10,3.7820501487950829e-06,2.049937861682714e-15,5.3287281578481979e-14,4.2560453756534836e-09,9.7474950782459131e-07,1.4850506491866686e-13,8.3000089323999921e-10
3.5808931281417486e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33158906069988259,0.11336825868599332,0.022485074872756024,0.0,2.1507624654769746e-20,6.6136127765581546e-08,1.4948473645237084e-10,1.3763664222276124e-15,9.129973545181805e-29,3.9851971399580544e-09,1.9069396251555665e-31,3.8100861900122797e-09,3.7469117452478535e-23,1.3945490728265616e-26,5.089263155686355e-22,2.0759893818497692e-24,1.188566193563443e-18,3.0427342612006018e-23,0.0053007150592459173,0.00067298549095926865,7.0832014918762885e-10,3.8129515986671313e-06,2.0768799176711244e-15,5.3602195042512562e-14,4.32775335694601e-09,9.8311376377698482e-07,1.5052272569574319e-13,8.4827049767062482e-10
3.598820130975412e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33157984426672821,0.11336237751872849,0.022483422733175697,0.0,2.2160444474378817e-20,6.7530968112057708e-08,1.5211722565112714e-10,1.3938217194544261e-15,9.4061013887000212e-29,4.0063363735158756e-09,1.9553221784321539e-31,3.8335139115682081e-09,3.804013544829924e-23,1.4426836596203215e-26,5.2179343517195731e-22,2.1227433368120294e-24,1.2191478863023775e-18,3.103375350798465e-23,0.0053065877291112087,0.00067628976748537566,7.1125141799320402e-10,3.8439461560858662e-06,2.1040371483319547e-15,5.3919344404672281e-14,4.400317992028315e-09,9.915118932927132e-07,1.5255815841974557e-13,8.6684818658427394e-10
