Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53),CH3X(55),C2H4X(215)
2.0021539991987213e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439780961843908,0.09224161633626277,0.012537817178823334,0.0,0.002667204492335279,0.032296148528233835,0.01735501663204126,5.478397885021926e-05,4.7954850701426026e-11,0.002177773151939971,5.861020074356921e-11,0.00047935754434205084,2.840308902000412e-09,4.851040190715587e-06,1.5129349213628072e-09,9.597828535887619e-11,6.907446967739297e-06,1.1251856323721054e-05,0.006642893924507133,0.0005327943307742876,0.00042632147460107677,2.615885075784983e-07,6.792900876611781e-09,3.7367828961858996e-08,4.99163448159345e-10,3.2075564992788296e-06,7.39855824148668e-05,2.7615500582914196e-07,0.0006479469198044145,1.7806129964423773e-05,1.2011500687145895e-07,5.390813794685222e-08,7.68245693935705e-11,6.7663891903188196e-09,1.2743501435095298e-06
2.0050888176997996e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443982970651922,0.09221738682636582,0.012526736685737894,0.0,0.002668914002083148,0.032345892940461064,0.017380747325520283,5.475552509715262e-05,4.816376953828417e-11,0.0021771966013064458,5.858777103395274e-11,0.00047947616914935197,2.839940817388828e-09,4.840200554790962e-06,1.5155533438379425e-09,9.611693283479823e-11,6.867532024541325e-06,1.1271141920830346e-05,0.006641223521804578,0.0005275677042567576,0.0004266285979519207,2.5920652298262396e-07,6.785100759719292e-09,3.7356291585996865e-08,5.042611792590089e-10,3.2392152293985446e-06,7.466288218071013e-05,2.765553853339462e-07,0.0006489529915561925,1.7836650291430676e-05,1.2019260318121488e-07,5.398865565664584e-08,7.699053194625395e-11,6.764672104850982e-09,1.276589715698142e-06
2.008023636200878e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398781528556686,0.09219316579973978,0.012515665742684982,0.0,0.002670604484394476,0.03239563904794495,0.017406458740790803,5.4727071052465675e-05,4.83732384283447e-11,0.0021766200819472612,5.856532847230456e-11,0.0004795947316387197,2.839572514608467e-09,4.829324299700983e-06,1.518170999229853e-09,9.625543474976398e-11,6.8276605333045886e-06,1.1290417622789556e-05,0.006639553276401293,0.0005223602720704629,0.0004269354899828547,2.5683020911699856e-07,6.7773090902639164e-09,3.734478175453857e-08,5.094381914838403e-10,3.271357438090812e-06,7.535039577600233e-05,2.769554137454506e-07,0.000649959076236683,1.7867154959077556e-05,1.2026934100073673e-07,5.4069111605970426e-08,7.715651690194086e-11,6.762954622775459e-09,1.2788281210454416e-06
2.0109584547019563e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439926297094039,0.09216895325112547,0.012504604343147813,0.0,0.002672275968121665,0.03244538683197229,0.017432150680892308,5.4698616942279406e-05,4.8583257664290786e-11,0.002176043597232184,5.854287348250346e-11,0.00047971323191535226,2.839204005440224e-09,4.81841177853387e-06,1.5207878686240307e-09,9.639379054321861e-11,6.787833821228621e-06,1.1309683434170913e-05,0.006637883183208232,0.0005171722135685782,0.0004272421502353933,2.5445967798590057e-07,6.769525870833325e-09,3.7333299937794374e-08,5.146960355526105e-10,3.3039924424215665e-06,7.60483169986488e-05,2.7735508683323314e-07,0.0006509651727374507,1.7897643974599874e-05,1.2034522149452406e-07,5.4149505119120066e-08,7.732252270440259e-11,6.7612367492023476e-09,1.2810653585063256e-06
2.0138932732030346e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399741354061417,0.09214474917527798,0.01249355248062976,0.0,0.0026739284831424795,0.03249513627289379,0.017457822944843836,5.467016299121786e-05,4.879382753393963e-11,0.002175467150528103,5.852040648552162e-11,0.0004798316700822905,2.8388353016185628e-09,4.8074633454524906e-06,1.5234039327354957e-09,9.653199964184171e-11,6.74805323046579e-06,1.1328939359745824e-05,0.00663621323704941,0.0005120037110413724,0.00042754857823192716,2.520950432547961e-07,6.761751103984165e-09,3.732184661493968e-08,5.200362948822105e-10,3.337129751610375e-06,7.675684355141879e-05,2.777544002851839e-07,0.0006519712799180372,1.792811734554775e-05,1.204202458714954e-07,5.422983550678716e-08,7.748854776945262e-11,6.759518489134229e-09,1.283301427033894e-06
2.016828091704113e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440021663893718,0.09212055356696681,0.012482510148654617,0.0,0.002675562060375288,0.03254488735010924,0.017483475327580583,5.464170942243618e-05,4.900494832015621e-11,0.0021748907451995866,5.849792789947558e-11,0.000479950046240398,2.838466414833178e-09,4.796479355719528e-06,1.5260191719027235e-09,9.667006145929112e-11,6.708320118466841e-06,1.1348185404486362e-05,0.006634543432660393,0.0005068549497634804,0.00042785477347546486,2.497364202785263e-07,6.7539847922440996e-09,3.7310422274203415e-08,5.254605861634317e-10,3.3707790702247188e-06,7.747617710271834e-05,2.7815334970655424e-07,0.0006529773966054233,1.795857507978872e-05,1.204944153856483e-07,5.431010206584466e-08,7.765459048456877e-11,6.757799847466402e-09,1.2855363255791376e-06
2.0197629102051912e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440068878587374,0.09209636642097632,0.012471477340766896,0.0,0.0026771767317945467,0.032594640042052266,0.017509107619891183,5.461325645764849e-05,4.9216620300765436e-11,0.0021743143846094507,5.847543813967717e-11,0.0004800683604883419,2.8380973567306648e-09,4.785460165723255e-06,1.5286335660816238e-09,9.680797539594538e-11,6.668635858329191e-06,1.1367421573566571e-05,0.0066328737646867844,0.0005017261180401306,0.00042816073544937194,2.473839261291318e-07,6.746226938114035e-09,3.72990274130597e-08,5.309705599370338e-10,3.4049503013570198e-06,7.820652334662736e-05,2.7855193061903913e-07,0.0006539835215934878,1.7989017185510868e-05,1.2056773133673332e-07,5.4390304079130166e-08,7.782064920852348e-11,6.756080828987208e-09,1.2877700530906265e-06
2.0226977287062696e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44401157754455245,0.09207218773210596,0.012460454050532083,0.0,0.002678772530446571,0.03264439432617488,0.017534719608356036,5.458480431715595e-05,4.942884374846281e-11,0.002173738072119325,5.845293761868428e-11,0.00048018661292257274,2.8377281389161604e-09,4.774406133003946e-06,1.5312470948395977e-09,9.694574083864351e-11,6.629001839147644e-06,1.1386647872364828e-05,0.00663120422768273,0.0004966174072521738,0.0004284664636171177,2.450376796231219e-07,6.738477544069857e-09,3.728766253841521e-08,5.365679011656058e-10,3.4396535497681156e-06,7.894809206205827e-05,2.7895013845996485e-07,0.0006549896536424648,1.8019443671224974e-05,1.206401950709396e-07,5.447044081523904e-08,7.798672227103907e-11,6.754361438378255e-09,1.2900026085142052e-06
2.025632547207348e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440162350353372,0.09204801749517053,0.012449440271536915,0.0,0.0026803494904655382,0.03269415017893199,0.01756031107528661,5.455635321987467e-05,4.964161893072366e-11,0.002173161811090227,5.843042674635202e-11,0.0004803048036373052,2.837358772955023e-09,4.76331761628091e-06,1.5338597373496823e-09,9.708335716042344e-11,6.589419466367167e-06,1.1405864306465496e-05,0.006629534816109432,0.0004915290118997472,0.0004287719574220276,2.426978013481206e-07,6.73073661256439e-09,3.727632816679881e-08,5.422543298009288e-10,3.474899124993077e-06,7.970109717087096e-05,2.7934796858148966e-07,0.0006559957914783962,1.804985454576745e-05,1.2071180798159124e-07,5.4550511528316025e-08,7.815280797245082e-11,6.752641680214758e-09,1.2922339907926902e-06
2.028567365708426e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440208599121903,0.09202385570500031,0.01243843599738968,0.0,0.0026819076470897645,0.0327439075757655,0.017585881798666072,5.452790338336372e-05,4.9854946109710806e-11,0.0021725856048831374,5.840790592988331e-11,0.0004804229327244983,2.8369892703745147e-09,4.752194975480139e-06,1.5364714723847835e-09,9.72208237202587e-11,6.549890162137364e-06,1.1425070881660169e-05,0.00662786552433369,0.0004864611296443996,0.00042907721628703303,2.4036441368893307e-07,6.723004146029787e-09,3.7265024824554735e-08,5.480316013491096e-10,3.510697544409791e-06,8.046575679476073e-05,2.7974541624983776e-07,0.0006570019337925845,1.8080249818303884e-05,1.2078257150985783e-07,5.463051545784876e-08,7.831890458337698e-11,6.750921558966072e-09,1.2944641988655747e-06
2.0315021842095045e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440254517486927,0.09199970235644143,0.012427441221720485,0.0,0.0026834470366782224,0.032793666491088294,0.017611431552091425,5.4499455023853036e-05,5.00688255421809e-11,0.002172009456859572,5.838537557387978e-11,0.00048054100027383566,2.8366196426654445e-09,4.741038571762595e-06,1.539082278312039e-09,9.735813986279361e-11,6.510415365668198e-06,1.1444267603950271e-05,0.006626196346626467,0.00048141396134948735,0.0004293822396144314,2.380376408527798e-07,6.715280146879183e-09,3.725375304802995e-08,5.539015074277017e-10,3.547059536249921e-06,8.124229331074726e-05,2.801424766446784e-07,0.0006580080792410446,1.8110629498331264e-05,1.2085248714547632e-07,5.471045182847493e-08,7.848501034442549e-11,6.749201078996025e-09,1.2966932316687337e-06
2.034143520860475e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440295557934771,0.0919779715560691,0.012417554039570037,0.0,0.002684816472459216,0.032838450791197495,0.01763440821016232,5.44738529407938e-05,5.026178941590974e-11,0.002171490976164462,5.836509042952156e-11,0.00048064720852564695,2.836286880211471e-09,4.730969240640437e-06,1.5414311910484608e-09,9.748159523087532e-11,6.474935856517736e-06,1.1461536234908766e-05,0.006624694179405144,0.0004768893889444714,0.000429656558713626,2.3594930511900618e-07,6.708335789237566e-09,3.7243635889347046e-08,5.592651357267921e-10,3.580276222456277e-06,8.195151818425961e-05,2.804994958269903e-07,0.0006589136116847856,1.8137957886879356e-05,1.2091468754030053e-07,5.4782336146216675e-08,7.863451187419122e-11,6.747652343838278e-09,1.2986983554533215e-06
2.0367848575114454e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440336324023735,0.0919562475855052,0.012407674541432812,0.0,0.0026861707654322674,0.032883236279575005,0.017657367524244592,5.44482523840139e-05,5.045520099783998e-11,0.002170972547774232,5.83447981751962e-11,0.0004807533670647132,2.8359540340116732e-09,4.720873120205607e-06,1.5437793169986038e-09,9.760492771979805e-11,6.439502752471119e-06,1.1478796894721294e-05,0.00662319209554565,0.00047238191118891703,0.00042993068606105126,2.3386652265927515e-07,6.701398293854425e-09,3.723354514706842e-08,5.647066369818827e-10,3.6139663893014844e-06,8.267071517322004e-05,2.808561937055023e-07,0.0006598191445190246,1.8165273660855542e-05,1.2097620354464717e-07,5.485416451446084e-08,7.878401804045932e-11,6.746103324599639e-09,1.3007025256229057e-06
2.039426194162416e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440376812485413,0.09193453044102551,0.012397802722711652,0.0,0.0026875099444987048,0.03292802293536506,0.01768030931995831,5.442265350849501e-05,5.0649060463532694e-11,0.0021704541741428577,5.832449910065615e-11,0.00048085947595160797,2.835621112373818e-09,4.7107504764268514e-06,1.5461266395275354e-09,9.772813682097749e-11,6.404117139578296e-06,1.1496049588205808e-05,0.0066216900906668355,0.0004678916813123676,0.0004302046211771961,2.3178938790150192e-07,6.694467662457726e-09,3.722348123372584e-08,5.70227394474314e-10,3.648138307318578e-06,8.340005544164218e-05,2.8121256658415654e-07,0.0006607246766884934,1.819257682788475e-05,1.210370363483872e-07,5.492593633635866e-08,7.893352749720249e-11,6.744554024244493e-09,1.302705741393106e-06
2.0420675308133863e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44404170199998966,0.09191282011891626,0.012387938578824469,0.0,0.002688834039337716,0.03297281073699581,0.017703233419912576,5.43970564684165e-05,5.084336798475987e-11,0.0021699358577261093,5.830419349407387e-11,0.00048096553524536314,2.8352881235859255e-09,4.700601576157363e-06,1.5484731417209518e-09,9.785122201576385e-11,6.368780115971502e-06,1.1513294320323368e-05,0.006620188160321264,0.00046341885473321026,0.0004304783635684588,2.2971799652626856e-07,6.687543896767532e-09,3.721344456887742e-08,5.758288165112221e-10,3.682800392468138e-06,8.413971307316385e-05,2.815686107090119e-07,0.0006616302071134048,1.8219867395816597e-05,1.2109718717512311e-07,5.499765100486403e-08,7.908303887811937e-11,6.7430044456694185e-09,1.3047080019764838e-06
2.0444447337992597e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44404529637673185,0.09189328665908361,0.012379067407534224,0.0,0.0026900128528432247,0.033013120719743314,0.017723849830934658,5.437402082844317e-05,5.1018627980215925e-11,0.0021694694239009615,5.828591310017872e-11,0.00048106094625514754,2.8349883830984897e-09,4.691445337896595e-06,1.5505842781011069e-09,9.796189231420628e-11,6.33701925607324e-06,1.1528807776475987e-05,0.00661883648300635,0.0004594083208622318,0.000430724566521403,2.2785873497962006e-07,6.68131837924223e-09,3.7204435220493525e-08,5.809402489016901e-10,3.714422436222539e-06,8.481437254140615e-05,2.818887661872221e-07,0.0006624451820917745,1.824441814139839e-05,1.211507408676965e-07,5.5062144830343526e-08,7.921759962035633e-11,6.741609589413765e-09,1.3065092191633884e-06
2.046821936785133e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44404886747426386,0.0918737587196786,0.01237020244584156,0.0,0.0026911794955564085,0.03305343159580553,0.01774445162862626,5.4350986910725925e-05,5.119425115643544e-11,0.0021690030402040793,5.826762785540702e-11,0.00048115631718188644,2.83468860093387e-09,4.682268244580547e-06,1.5526947233504687e-09,9.807246142748577e-11,6.305299470929309e-06,1.1544314791874901e-05,0.006617484859069532,0.0004554121277561814,0.00043097061257591483,2.2600427563842266e-07,6.67509842557385e-09,3.719544860500268e-08,5.861192433434327e-10,3.746454794618204e-06,8.549766354317449e-05,2.8220864946817444e-07,0.000663260153939946,1.8268958694298605e-05,1.2120374411817568e-07,5.512659140441571e-08,7.935215977296067e-11,6.7402145121093055e-09,1.3083096614298851e-06
2.0491991397710064e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44405241503969395,0.0918542362980154,0.012361343690438098,0.0,0.002692333990771157,0.03309374334792917,0.017765038677304935,5.432795482606054e-05,5.1370237630530417e-11,0.002168536708430837,5.824933796667316e-11,0.0004812516480653668,2.834388783096976e-09,4.6730704926568955e-06,1.5548044645470909e-09,9.81829289559688e-11,6.2736215870128775e-06,1.1559815370437442e-05,0.00661613328512798,0.00045143039332741535,0.00043121650134240536,2.2415469090179087e-07,6.668884037005615e-09,3.7186485043297874e-08,5.913668796628181e-10,3.778903911082919e-06,8.618971915563329e-05,2.82528257694242e-07,0.0006640751218185459,1.8293489060715837e-05,1.2125619789048757e-07,5.519099026297526e-08,7.948671829727569e-11,6.738819215729152e-09,1.3101093281949933e-06
2.0515763427568798e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44405593881664995,0.09183471939141469,0.01235249113802579,0.0,0.0026934763623179593,0.03313405595836617,0.0177856108392475,5.430492468475759e-05,5.1546587516977065e-11,0.0021680704303786505,5.823104363992954e-11,0.0004813469389443362,2.834088935582255e-09,4.6638522792005475e-06,1.5569134885790931e-09,9.829329449302719e-11,6.241986439243022e-06,1.157530951617747e-05,0.0066147817577535805,0.0004474632369618956,0.00043146223242176486,2.2231005401743312e-07,6.662675214778606e-09,3.7177544861146234e-08,5.966842548198022e-10,3.811776328119375e-06,8.689067443407764e-05,2.828475879694744e-07,0.0006648900848713238,1.831800924700149e-05,1.2130810317184755e-07,5.525534093499749e-08,7.962127414108558e-11,6.73742370220333e-09,1.3119082188753726e-06
2.053953545742753e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440594385452613,0.09181520799720384,0.012343644785316998,0.0,0.0026946066345702882,0.03317436940886767,0.017806167974677073,5.4281896596652294e-05,5.172330092757929e-11,0.002167604207847182,5.821274508018446e-11,0.00048144218985649636,2.8337890643742493e-09,4.654613801925249e-06,1.5590217821433008e-09,9.84035576249467e-11,6.2103948711050274e-06,1.1590797233205344e-05,0.006613430273472579,0.00044351077952540764,0.00043170780540528666,2.204704390870832e-07,6.656471960133238e-09,3.7168628389259544e-08,6.020724830728475e-10,3.845078688091979e-06,8.760066642433657e-05,2.8316663735962265e-07,0.0006657050422249716,1.8342519259661807e-05,1.2135946097304688e-07,5.531964294249151e-08,7.975582623853821e-11,6.736027973419444e-09,1.3137063328852465e-06
2.0563307487286265e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440629139621414,0.09179570211271652,0.012334804629034614,0.0,0.002695724832450959,0.03321468368067809,0.017826709941751208,5.425887067111422e-05,5.1900377971432285e-11,0.002167138042638539,5.8194442491519464e-11,0.00048153740083849795,2.8334891754481524e-09,4.645355259195214e-06,1.5611293317439764e-09,9.851371793083609e-11,6.178847734770138e-06,1.1606278525730112e-05,0.006612078828765201,0.0004395731433687528,0.00043195321987462193,2.1863592107097192e-07,6.6502742743092316e-09,3.715973596334866e-08,6.075326961271784e-10,3.878817733944614e-06,8.831983417420284e-05,2.8348540289261365e-07,0.0006665199929889417,1.836701910535768e-05,1.214102723287364e-07,5.538389580046885e-08,7.989037351026306e-11,6.734632031222917e-09,1.3155036696363325e-06
2.0587079517145e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440663648003744,0.09177620173529272,0.012325970665912159,0.0,0.002696830981438633,0.03325499875452904,0.017847236596551214,5.4235847017057064e-05,5.2077818754885114e-11,0.0021666719365574846,5.817613607710734e-11,0.00048163257192593355,2.8331892747704346e-09,4.636076850037134e-06,1.5632361236916615e-09,9.862377498253707e-11,6.147345891212951e-06,1.1621753398061058e-05,0.006610727420065333,0.00043565045233152493,0.0004321984754017676,2.1680657579090178e-07,6.644082158545036e-09,3.715086792416154e-08,6.13066043255949e-10,3.913000309834676e-06,8.90483187436653e-05,2.8380388155838464e-07,0.0006673349362552713,1.8391508790905068e-05,1.2146053829770524e-07,5.54480990169039e-08,8.002491486337898e-11,6.73323587741697e-09,1.3173002285377766e-06
2.060847434401786e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440694493165809,0.09175865610195698,0.012318025391562609,0.0,0.0026978162352351426,0.03329128299039619,0.01786569737324725,5.421512776017936e-05,5.223782654300595e-11,0.002166252493132556,5.815965720032641e-11,0.0004817181918233318,2.8329193590375946e-09,4.627709461037696e-06,1.565131577179964e-09,9.872273768693732e-11,6.119033676118468e-06,1.1635675297532718e-05,0.006609511180036875,0.0004321329120306359,0.0004324190691190296,2.151646510925442e-07,6.638514017783788e-09,3.714290782529549e-08,6.181095494591754e-10,3.9441495851159705e-06,8.971203895189174e-05,2.840902645671955e-07,0.0006680683780198827,1.841354082673364e-05,1.2150531225890393e-07,5.550583905580059e-08,8.014599610632784e-11,6.731979159523078e-09,1.3189164659971711e-06
2.062986917089072e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440725135054351,0.09174111492526231,0.012310085128669395,0.0,0.0026987917698917375,0.033327567845107015,0.01788414552087709,5.4194410509835905e-05,5.239812911767477e-11,0.0021658331003849627,5.814317553540711e-11,0.000481803779458545,2.8326494429506113e-09,4.619326288037757e-06,1.5670263954684385e-09,9.882161608013054e-11,6.0907594930793015e-06,1.1649592003497524e-05,0.00660829496358253,0.0004286276711761483,0.0004326395334127609,2.1352703492331673e-07,6.632950390681563e-09,3.713496801548804e-08,6.232141024118226e-10,3.97566887934362e-06,9.03835273654328e-05,2.843764104967496e-07,0.0006688018122749137,1.843556464368591e-05,1.2154964614074219e-07,5.5563538112088583e-08,8.026707084283118e-11,6.73072227291046e-09,1.3205320724831537e-06
2.0651263997763583e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44407555716498054,0.09172357820328174,0.012302149874873774,0.0,0.0026997576051630257,0.03336385330352534,0.017902580930175514,5.417369534451651e-05,5.255872655056611e-11,0.0021654137596366883,5.8126691228644257e-11,0.00048188933485529924,2.8323795308431566e-09,4.61092747755224e-06,1.5689205681710049e-09,9.892040983453826e-11,6.062523988495297e-06,1.1663503519305864e-05,0.0066070787680051115,0.00042513482314800416,0.0004328598679506662,2.1189378436033064e-07,6.627391278143809e-09,3.712704875386412e-08,6.28380576984499e-10,4.007563394626725e-06,9.106289103109238e-05,2.846623170746226e-07,0.0006695352383215914,1.845758024706041e-05,1.2159354076639768e-07,5.562119581233324e-08,8.03881382480456e-11,6.7294652188090205e-09,1.3221470475594167e-06
2.067051934194916e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440782787372123,0.09170779896069016,0.012295012427292484,0.0,0.002700618580566843,0.033396510719478495,0.01791916181584984,5.4155053543074975e-05,5.2703516401660465e-11,0.002165036398517084,5.811185321424885e-11,0.0004819663071675347,2.8321366169272957e-09,4.603355299534356e-06,1.5706247629390193e-09,9.900925157258257e-11,6.037145643579899e-06,1.1676019448770314e-05,0.006605984207580931,0.00042200193375662495,0.000433058057813705,2.1042763908191616e-07,6.622391937563216e-09,3.711993920405081e-08,6.330840797089292e-10,4.036593626567668e-06,9.168114122364802e-05,2.84919426450586e-07,0.0006701953141583756,1.8477387271955227e-05,1.216326710591549e-07,5.567305207069868e-08,8.049709195536671e-11,6.728333727910659e-09,1.3235999849106698e-06
2.0689774686134734e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440809833647079,0.09169202332345937,0.012287879033466238,0.0,0.0027014717307185902,0.0334291686003579,0.017935732212249828,5.413641355069285e-05,5.284854519400227e-11,0.00216465908155651,5.8097013283889097e-11,0.0004820432534015598,2.8318937128950825e-09,4.595770681676262e-06,1.572328418510993e-09,9.909802423797138e-11,6.0117996365074716e-06,1.1688531179510183e-05,0.006604889659847005,0.00041887922843738157,0.0004332561420487847,2.0896511905534333e-07,6.617396255179024e-09,3.7112846704748174e-08,6.378391117006671e-10,4.065935944225173e-06,9.230593808719331e-05,2.851763383999308e-07,0.0006708553822446306,1.8497187652244437e-05,1.2167144685815198e-07,5.572487424553085e-08,8.060603843501601e-11,6.727202103182293e-09,1.3250524101445165e-06
2.070903003032031e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44408367089538575,0.0916762512901918,0.012280749691690665,0.0,0.0027023170708182086,0.03346182693439218,0.017952292036846663,5.411777542402931e-05,5.299381297586152e-11,0.002164281809723572,5.808217154308614e-11,0.00048212017357319374,2.831650821897467e-09,4.588173731767686e-06,1.5740315270460458e-09,9.918672758144485e-11,5.986486451213612e-06,1.1701038714106684e-05,0.006603795122772231,0.0004157667772947071,0.00043345412040024175,2.0750626707813053e-07,6.612404231656112e-09,3.7105771452085047e-08,6.426463354625547e-10,4.095594281247249e-06,9.293736244428628e-05,2.8543305121554107e-07,0.0006715154420461553,1.851698139201296e-05,1.2170986879824273e-07,5.5776662054833825e-08,8.071497706724346e-11,6.726070345467444e-09,1.3265043229390598e-06
2.0728285374505884e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44408634117563256,0.09166048285949195,0.01227362440026627,0.0,0.002703154616322706,0.033494485709572745,0.01796884120620212,5.4099139219573795e-05,5.3139319794223156e-11,0.0021639045839885627,5.80673280970178e-11,0.0004821970676977857,2.831407947083197e-09,4.580564557917196e-06,1.5757340806178891e-09,9.927536135038118e-11,5.961206575724305e-06,1.1713542055185739e-05,0.006602700594304885,0.0004126646510709058,0.00043365199260816104,2.060511263228707e-07,6.607415867661241e-09,3.70987136445068e-08,6.475064213716096e-10,4.125572616145534e-06,9.357549599876517e-05,2.85689563174776e-07,0.0006721754930208059,1.8536768495416517e-05,1.217479375254748e-07,5.58284152135256e-08,8.082390722657798e-11,6.724938455593344e-09,1.3279557229711687e-06
2.074754071869146e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440889940503057,0.09164471802996614,0.012266503157498441,0.0,0.0027039843829484702,0.03352714491365174,0.017985379635968465,5.4080504993649474e-05,5.328506569477372e-11,0.002163527405323526,5.8052483050524684e-11,0.0004822739357902129,2.831165091598997e-09,4.572943268556679e-06,1.5774360712147424e-09,9.936392528876854e-11,5.935960502191054e-06,1.1726041205418354e-05,0.006601606072372588,0.00040957292114375863,0.0004338497584083772,2.0459974033662884e-07,6.602431163863173e-09,3.709167348278882e-08,6.524200477029236e-10,4.155874972371687e-06,9.42204213357825e-05,2.8594587253956824e-07,0.0006728355346184444,1.855654896668203e-05,1.2178565369719334e-07,5.5880133433436474e-08,8.093282828185747e-11,6.723806434371178e-09,1.3294066099164702e-06
2.0766796062877035e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409162936273733,0.09162895680022255,0.012259385961697516,0.0,0.002704806386673566,0.033559804534139974,0.018001907240889032,5.4061872802416586e-05,5.343105072188774e-11,0.002163150274702327,5.8037636508116345e-11,0.00048235077786487954,2.830922258589768e-09,4.565309972445842e-06,1.579137490739294e-09,9.945241913717761e-11,5.910748726925164e-06,1.1738536167520836e-05,0.006600511554882267,0.000406491659523609,0.0004340474175324761,2.0315215304015107e-07,6.597450120932918e-09,3.70846511700505e-08,6.573879006523062e-10,4.186505418375035e-06,9.487222192133161e-05,2.8620197755660227e-07,0.000673495566280889,1.857632281010815e-05,1.218230179821456e-07,5.593181642331027e-08,8.104173959625698e-11,6.722674282596378e-09,1.3308569834493416e-06
2.078605140706261e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440942469547377,0.09161319916887097,0.012252272811178792,0.0,0.002705620643740031,0.033592464558304835,0.01801842393479924,5.404324270187582e-05,5.3577274918614425e-11,0.002162773193100721,5.8022788573977316e-11,0.00048242759393571485,2.830679451198783e-09,4.557664778676756e-06,1.5808383310087113e-09,9.954084263273476e-11,5.885571750431014e-06,1.1751026944255082e-05,0.006599417039720116,0.00040342093884988166,0.0004342449697077969,2.0170840872680156e-07,6.59247273954394e-09,3.707764691176918e-08,6.624106743553639e-10,4.21746806763548e-06,9.553098210122633e-05,2.864578764575093e-07,0.0006741555874418675,1.859609003006569e-05,1.2186003106058518e-07,5.5983463888807154e-08,8.115064052734308e-11,6.721542001048905e-09,1.3323068432429082e-06
2.0805306751248186e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44409684666660193,0.09159744513452261,0.012245163704262579,0.0,0.002706427170656178,0.03362512497316824,0.018034929630628308,5.40246147478717e-05,5.3723738326664056e-11,0.0021623961614964157,5.8007939351973275e-11,0.000482504384016172,2.8304366725678725e-09,4.550007796678397e-06,1.5825385837547032e-09,9.962919550909594e-11,5.860430077438105e-06,1.176351353842887e-05,0.006598322524751596,0.00040036083238702253,0.0004344424146574347,2.0026855206118886e-07,6.587499020372366e-09,3.7070660915792434e-08,6.674890709026047e-10,4.248767078671883e-06,9.619678709952397e-05,2.867135674590801e-07,0.0006748155975269707,1.8615850630998074e-05,1.2189669362437707e-07,5.603507553250923e-08,8.125953042711842e-11,6.72040959049356e-09,1.333756188969041e-06
2.082456209543376e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440994283371161,0.0915816946957901,0.012238058639274223,0.0,0.002707225984198884,0.03365778576550455,0.01805142424040143,5.4005988996096006e-05,5.387044098639447e-11,0.0021620191808691376,5.79930889456571e-11,0.0004825811481192268,2.8301939258376173e-09,4.54233913622126e-06,1.5842382406236319e-09,9.971747749642107e-11,5.835324216931968e-06,1.1775995952896157e-05,0.006597228007821421,0.0003973114140198569,0.00043463975210024803,1.9883262807750353e-07,6.582528964097191e-09,3.706369339234989e-08,6.726238003507578e-10,4.280406655025059e-06,9.686972301638569e-05,2.869690487634933e-07,0.0006754755959536071,1.86356046174218e-05,1.2193300637710273e-07,5.6086651053927156e-08,8.136840864207879e-11,6.719277051680317e-09,1.3352050202983554e-06
