Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),CO2X(24),H2X(49),H2OX(23),CHOX(53)
3.3633548396408457e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32606912134140459,0.11291742834605871,0.019923887789279449,1.0106638498945445e-06,3.7037569998997573e-06,9.5900329557533633e-05,2.7254748835915789e-05,1.7095733884574682e-14,4.6709649657193839e-18,3.1364574856819738e-08,5.0999282025337869e-28,6.4467675540811403e-08,1.518112785049536e-21,4.6456072489288664e-15,2.2160599991913091e-15,5.0943748262800169e-18,3.3510913385461805e-09,9.9469900129655302e-21,0.0056913615917901774,0.0057303017479131014,7.3013239471905393e-11,4.2381015805881316e-05,5.1573181452879763e-15,6.1920008240377925e-10,8.8797472267987862e-07,8.3952330271038528e-08,3.1990552709194246e-05,9.0696819333803153e-11,1.4340518394349174e-06,1.841019327842032e-10,4.4676970503040264e-12
3.3845493902910213e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.326036520190915,0.11291727799322218,0.0199071590122646,1.0343460762848558e-06,3.786084494927612e-06,9.7168964814552499e-05,2.760223925931635e-05,1.742478998830624e-14,4.7940876884311558e-18,3.1563217923508511e-08,5.2830969193231157e-28,6.4796332072835311e-08,1.5528334979811944e-21,4.7721342938762595e-15,2.2561420478592402e-15,5.194469802284305e-18,3.3981493998341798e-09,1.0238563064804318e-20,0.0056907821097071263,0.0057629264242859361,7.3421014816594582e-11,4.255872459540662e-05,5.1868520001448781e-15,6.2440747382468041e-10,8.916303977708074e-07,8.4792660394936107e-08,3.2345353438803048e-05,9.223385441374388e-11,1.4529912689828422e-06,1.8812661337993546e-10,4.536642347167749e-12
3.405743940941197e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32600395773926899,0.11291712319765311,0.019890447620271812,1.0584269512840135e-06,3.8696934125849125e-06,9.8444413241762188e-05,2.7951692696396025e-05,1.775801132682429e-14,4.9196262818758149e-18,3.176175523072545e-08,5.4716237915884227e-28,6.5123897432237239e-08,1.5881221554600369e-21,4.901192679442481e-15,2.2966432928262622e-15,5.2958361222022557e-18,3.445504512490557e-09,1.0536783312422063e-20,0.0056902030825150352,0.005795510656962999,7.3828284154040647e-11,4.2735994769351653e-05,5.216359526449989e-15,6.2962881947961596e-10,8.9528348932510592e-07,8.563567948150386e-08,3.2701783007194582e-05,9.3786653299103618e-11,1.4720302402147161e-06,1.9221247481945446e-10,4.6061986679734096e-12
3.4269384915913726e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32597143394984907,0.11291696396540604,0.019873753588805249,1.0829105166416885e-06,3.9545954774854657e-06,9.9726650355734869e-05,2.8303104287661186e-05,1.8095421829406097e-14,5.0476121149832804e-18,3.1960186252766989e-08,5.6656298258442657e-28,6.5450384894823404e-08,1.6239843584289471e-21,5.0328142932004906e-15,2.3375648365154637e-15,5.3984809290977622e-18,3.4931557868823091e-09,1.0841759138061196e-20,0.0056896245099218434,0.0058280544849473896,7.4235047914457173e-11,4.2912829586600544e-05,5.245840758118442e-15,6.3486406929612798e-10,8.9893399829042352e-07,8.6481372930943477e-08,3.3059836469184346e-05,9.5355263877492109e-11,1.4911683588733746e-06,1.9636005119984794e-10,4.6763671365654303e-12
3.448133042241548e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32593894878624352,0.11291680030252527,0.019857076893414101,1.1078008257301851e-06,4.0408024440797883e-06,0.00010101565169228906,2.8656469169251628e-05,1.8437045372187974e-14,5.1780767471137925e-18,3.2158510501748913e-08,5.8652379528571272e-28,6.5775807479975449e-08,1.6604257274036893e-21,5.1670311678352667e-15,2.3789077709703492e-15,5.5024113481067562e-18,3.5411023296175145e-09,1.1153599989417545e-20,0.0056890463916385832,0.0058605579471033686,7.464130652658843e-11,4.3089232235668345e-05,5.2752957287249715e-15,6.4011317293337253e-10,9.0258192546858722e-07,8.7329726184458074e-08,3.3419508879620517e-05,9.6939733556944827e-11,1.5104052312150077e-06,2.005698776508541e-10,4.7471488589183392e-12
3.469327592891724e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32590650221224365,0.11291663221504486,0.019840417509692471,1.1331019434171319e-06,4.1283260963307373e-06,0.00010231139280573734,2.9011782472994002e-05,1.8782905778721405e-14,5.3110519274079153e-18,3.2356727526533586e-08,6.0705730454828675e-28,6.6100177955198217e-08,1.6974519024465856e-21,5.3038754800215751e-15,2.4206731778357023e-15,5.6076344864204253e-18,3.5893432436332774e-09,1.147241638335452e-20,0.0056884687273793264,0.005893021082157059,7.5047060417719228e-11,4.3265205836789494e-05,5.3047244715052057e-15,6.4537607979072828e-10,9.0622727152111143e-07,8.818072472373795e-08,3.3780795293431166e-05,9.8540109266975652e-11,1.5297404639966591e-06,2.0484249031870867e-10,4.8185449231823168e-12
3.4905221435418995e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32587409419184088,0.11291645970898881,0.019823775413279256,1.1588179459384767e-06,4.2171782473885107e-06,0.00010361384926817355,2.9369039326455388e-05,1.9133026820531191e-14,5.4465695941275298e-18,3.255483691167924e-08,6.2817619365599772e-28,6.642350884062619e-08,1.7350685431403171e-21,5.4433795493061256e-15,2.4628621283382582e-15,5.7141574332686374e-18,3.6378776282823349e-09,1.1798319909612341e-20,0.005687891516861162,0.0059254439286971685,7.5452310013678334e-11,4.3440753443927146e-05,5.3341270193536463e-15,6.5065273901657192e-10,9.0987003697449447e-07,8.9034354070587559e-08,3.4143690765671078e-05,1.0015643745963078e-10,1.5491736644643474e-06,2.091784263477806e-10,4.8905563997131663e-12
3.511716694192075e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32584172468922395,0.11291628279037097,0.019807150579858039,1.184952920771787e-06,4.307370739265756e-06,0.00010492299666879775,2.9728234852997029e-05,1.9487432217675154e-14,5.5846618739885701e-18,3.2752838276411306e-08,6.4989334368587182e-28,6.6745812413486267e-08,1.7732813285618133e-21,5.5855758369941768e-15,2.5054756832672669e-15,5.821987259903567e-18,3.6867045794183359e-09,1.213142323451224e-20,0.0056873147598041343,0.0059578265251756897,7.5857055738846612e-11,4.3615878046705868e-05,5.3635034048301644e-15,6.5594309952083171e-10,9.1351022222532881e-07,8.9890599787268098e-08,3.4508190351568725e-05,1.0178876411055668e-10,1.5687044403417953e-06,2.1357822386830099e-10,4.9631843411641362e-12
3.532911244842251e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3258093936687767,0.11291610146519521,0.019790542985156964,1.2115109665098524e-06,4.3989154425126221e-06,0.0001062388106132769,3.0089364171828133e-05,1.9846145639305088e-14,5.7253610814857433e-18,3.2950731273615291e-08,6.7222183530861772e-28,6.706710071251405e-08,1.8120959572562212e-21,5.7304969450405846e-15,2.548514892955013e-15,5.9311310195835246e-18,3.7358231894798014e-09,1.2471840104655767e-20,0.0056867384559312149,0.0059901689099086117,7.6261298016168295e-11,4.3790582572272899e-05,5.3928536601622373e-15,6.6124710998233847e-10,9.1714782754521736e-07,9.0749447475942712e-08,3.4874289106572976e-05,1.034371347200621e-10,1.588332399819721e-06,2.1804242198083287e-10,5.0364297825351825e-12
3.5541057954924265e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32577710109507568,0.11291591573945541,0.019773952604948627,1.2384961927345934e-06,4.491824255890874e-06,0.00010756126672313957,3.045242239805983e-05,2.0209190704228579e-14,5.8686997182082121e-18,3.3148515588850934e-08,6.9517495059472604e-28,6.7387385542322255e-08,1.8515181472109046e-21,5.8781756149452258e-15,2.5919807972573371e-15,6.0415957475569891e-18,3.7852325475727826e-09,1.2819685350619125e-20,0.0056861626049682567,0.0060224711210766268,7.6665037267153336e-11,4.3964869887092339e-05,5.422177817239601e-15,6.6656471885535621e-10,9.207828530855158e-07,9.1610882778095749e-08,3.5241982086399634e-05,1.0510159431417639e-10,1.6080571515456775e-06,2.2257156073547977e-10,5.1102937411858871e-12
3.575300346142602e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32574484693288691,0.1129157256191356,0.019757379415049958,1.2659127198912721e-06,4.5861091060482587e-06,0.0001088903406352037,3.0817404642759146e-05,2.0576590981471239e-14,6.0147104721471468e-18,3.3346190939387452e-08,7.1876617482616627e-28,6.7706678477719404e-08,1.8915536358294651e-21,6.0286447266529034e-15,2.635874425534228e-15,6.1533884610468514e-18,3.8349317395522281e-09,1.3175074890642574e-20,0.0056855872066439517,0.0060547331967258349,7.706827391188466e-11,4.4138742798671967e-05,5.4514759076225499e-15,6.7189587438228525e-10,9.2441529888189524e-07,9.2474891375089814e-08,3.5611264347077948e-05,1.0678218744572871e-10,1.6278783046144076e-06,2.2716618112137088e-10,5.1847772169363139e-12
3.596494896792778e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32571263114716459,0.11291553111020997,0.019740823391322125,1.293764679163019e-06,4.6817819471930317e-06,0.00011022600800103477,3.1184306013003123e-05,2.0948369990839193e-14,6.163426216995829e-18,3.3543757073259282e-08,7.4300919831368606e-28,6.8024990867977126e-08,1.9322081799057581e-21,6.1819372974576907e-15,2.6801967966305371e-15,6.2665161592348497e-18,3.8849198481020868e-09,1.353812573431491e-20,0.005685012260689795,0.006086955174768446,7.7471008369031798e-11,4.4312204057228138e-05,5.4807479625466719e-15,6.7724052460023921e-10,9.2804516485874867e-07,9.3341458987627071e-08,3.5982130944996852e-05,1.0847895819541884e-10,1.6477954685586913e-06,2.318268250528217e-10,5.2598811921259465e-12
3.6176894474429534e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32568045370304788,0.11291533221864297,0.019724284509670394,1.3220562123456515e-06,4.7788547607672199e-06,0.00011156824448643441,3.1553121611932995e-05,2.1324551203481343e-14,6.3148800114406039e-18,3.3741213768342411e-08,7.679179182197093e-28,6.834233384104475e-08,1.9734875555978711e-21,6.338086480911641e-15,2.7249489188568633e-15,6.380985823246221e-18,3.9351959528141286e-09,1.3908955986253001e-20,0.0056844377668400364,0.0061191370929834779,7.787324105585196e-11,4.4485256357293641e-05,5.5099940129121884e-15,6.8259861734488316e-10,9.3167245083343396e-07,9.4210571374856272e-08,3.6354576936951295e-05,1.1019195017287975e-10,1.6678082533406664e-06,2.3655403534444867e-10,5.3356066316032299e-12
3.638883998093129e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32564831456585924,0.11291512895038927,0.019707762746044029,1.3507914717228155e-06,4.8773395551201274e-06,0.00011291702577095681,3.1923846538808446e-05,2.1705158042451111e-14,6.4691050984437261e-18,3.3938560831450435e-08,7.9350644038684088e-28,6.8658718307710118e-08,2.0153975584020531e-21,6.4971255657379265e-15,2.7701317899706615e-15,6.4968044161345556e-18,3.9857591302655421e-09,1.428768484977635e-20,0.0056838637248316504,0.0061512789890174717,7.8274972388195557e-11,4.4657902339265884e-05,5.5392140892939967e-15,6.8797010026367549e-10,9.3529715652036572e-07,9.5082214335198862e-08,3.6728597380188202e-05,1.1192120651776721e-10,1.6879162693436e-06,2.4134835570265029e-10,5.4119544828351561e-12
3.6600785487433047e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32561621370110194,0.11291492131139405,0.01969125807643618,1.3799746199414228e-06,4.9772483651825597e-06,0.0001142723275474528,3.2296475889061871e-05,2.2090213883267462e-14,6.6261349045195366e-18,3.4135798097450628e-08,8.197890811719712e-28,6.8974154965705382e-08,2.0579440031265687e-21,6.6590879747484822e-15,2.8157463971576118e-15,6.6139788828668481e-18,4.036608454095301e-09,1.4674432630576753e-20,0.0056832901344042877,0.0061833809003851662,7.8676202780522829e-11,4.4830144590900562e-05,5.568408221951759e-15,6.9335492082237416e-10,9.3891928153496439e-07,9.5956373705925072e-08,3.7104187332452491e-05,1.1366676990084155e-10,1.7081191273640891e-06,2.4621033071550972e-10,5.4889256759849892e-12
3.6812730993934803e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32558415107445821,0.1129147093075927,0.019674770476883791,1.4096098298874036e-06,5.0785932521392036e-06,0.00011563412552163929,3.2671004754352774e-05,2.2479742054474782e-14,6.7860030390013371e-18,3.4332925428399195e-08,8.4678036928598724e-28,6.9288654303757273e-08,2.1011327238654585e-21,6.8240072637658972e-15,2.8617937170132945e-15,6.7325161503087673e-18,4.0877429950793001e-09,1.5069320740382943e-20,0.005682716995300245,0.0062154428644702209,7.9076932645904627e-11,4.5001985648757584e-05,5.5975764408111679e-15,6.987530263054757e-10,9.4253882539746788e-07,9.6833035361799203e-08,3.7481341852032883e-05,1.1542868252503212e-10,1.7284164386046722e-06,2.5114050582139898e-10,5.5665211238705299e-12
3.702467650043656e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32555212665178668,0.11291449294491127,0.019658299923467456,1.4397012845617675e-06,5.1813863031012044e-06,0.00011700239541169421,3.3047428222622127e-05,2.2873765838201446e-14,6.9487432932999603e-18,3.452994271269564e-08,8.7449504763908386e-28,6.9602226605580928e-08,2.1449695739721799e-21,6.9919171205497161e-15,2.9082747155252111e-15,6.8524231272101197e-18,4.1391618212043119e-09,1.5472471700620235e-20,0.0056821443072644249,0.0062474649185258954,7.9477162396024076e-11,4.5173427999593641e-05,5.6267187754746737e-15,7.0416436383026465e-10,9.461557875365984e-07,9.7712185216214177e-08,3.7860055997807608e-05,1.1720698612653706e-10,1.7488078146668361e-06,2.5613942730211926e-10,5.6447417220794957e-12
3.7236622006938316e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32552014039912058,0.11291427222926623,0.01964184639231132,1.4702531769569733e-06,5.2856396307802883e-06,0.00011837711294787487,3.3425741378146753e-05,2.327230847071669e-14,7.1143896401567331e-18,3.4726849864255879e-08,9.0294807519167812e-28,6.9914881953816504e-08,2.1894604260331184e-21,7.1628513637272579e-15,2.9551903480551847e-15,6.9737067041905309e-18,4.1908639977407619e-09,1.5884009146065168e-20,0.0056815720700442926,0.0062794470996757517,7.9876892441197668e-11,4.5344474081705592e-05,5.6558352552418301e-15,7.0958888035430172e-10,9.4977016729311891e-07,9.8593809221048227e-08,3.8240324829289924e-05,1.1900172197591845e-10,1.7692928675443953e-06,2.6120764228020303e-10,5.7235883490795403e-12
3.744856751344007e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32548819228266612,0.11291404716656465,0.019625409859582992,1.5012697099336072e-06,5.3913653731603622e-06,0.000119758253872159,3.3805939301593969e-05,2.367539314298568e-14,7.2829762328870371e-18,3.4923646821703838e-08,9.3215462881091949e-28,7.0226630233908352e-08,2.2346111718409423e-21,7.3368439417285808e-15,3.0025415593221797e-15,7.0963737537253158e-18,4.2428485873143334e-09,1.6304057828495126e-20,0.0056810002833898509,0.0063113894449143377,8.0276123190376081e-11,4.5515126286234956e-05,5.6849259090790071e-15,7.150265226714815e-10,9.5338196392324691e-07,9.9477893364645521e-08,3.86221434066737e-05,1.2081293087916661e-10,1.7898712096172366e-06,2.6634569867774418e-10,5.8030618661361389e-12
3.766051301994183e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32545628226879958,0.1129138177627043,0.019608990301493399,1.5327550960973791e-06,5.4985756931689534e-06,0.00012114579393790814,3.4188017070075854e-05,2.4083043001222404e-14,7.454537404614923e-18,3.5120333547581055e-08,9.6213010513279959e-28,7.053748113792652e-08,2.280427722367793e-21,7.5139289317257898e-15,3.0503292833855596e-15,7.2204311301315788e-18,4.295114649976412e-09,1.673274362033282e-20,0.0056804289470535939,0.0063432919911079015,8.067485505114054e-11,4.5685386958424512e-05,5.7139907656276361e-15,7.2047723742688615e-10,9.5699117660197094e-07,1.003644236732622e-07,3.9005506790878608e-05,1.2264065317880859e-10,1.8105424536454067e-06,2.715541452095458e-10,5.8831631174262724e-12
3.7872458526443585e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32542441032406655,0.11291358402357365,0.019592587694296719,1.5647135576764206e-06,5.6072827783515175e-06,0.00012253970890955154,3.4571969757203879e-05,2.4495281147440186e-14,7.6291076675036346e-18,3.5316910027574055e-08,9.9289012242984857e-28,7.0847444168329661e-08,2.3269160077382806e-21,7.6941405385768672e-15,3.0985544436288334e-15,7.3458856695544863e-18,4.3476612432734382e-09,1.7170193518285701e-20,0.0056798580607904806,0.0063751547749950508,8.1073088429728894e-11,4.5855258398829041e-05,5.7430298532428374e-15,7.2594097112688217e-10,9.6059780442622109e-07,1.0125338621146871e-07,3.9390410043595453e-05,1.2448492875502078e-10,1.8313062127635314e-06,2.7683353139396231e-10,5.9638929302002232e-12
3.808440403294534e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32539257641517921,0.11291334595505184,0.019576202014290233,1.5971493263989042e-06,5.717498840542461e-06,0.00012393997456229005,3.4957792433143427e-05,2.4912130639999678e-14,7.8067217119766871e-18,3.5513376269759343e-08,1.0244505224844267e-27,7.1156528641670089e-08,2.3740819772022842e-21,7.8775130937735839e-15,3.1472179527438904e-15,7.4727441899537867e-18,4.4004874223151198e-09,1.7616535646980238e-20,0.0056792876243578917,0.0064069778331874681,8.1470823731038477e-11,4.6024742864495502e-05,5.7720431999478327e-15,7.314176701294911e-10,9.6420184641799672e-07,1.0214476707920791e-07,3.9776848227331174e-05,1.2634579702668958e-10,1.8521621004755516e-06,2.8218440749795313e-10,6.0452521146496016e-12
3.82963495394471e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32536078050901468,0.11291310356300892,0.019559833237814236,1.6300666433709709e-06,5.8292361155350706e-06,0.00012534656668182004,3.5345480164668247e-05,2.533361449415396e-14,7.9874144059288157e-18,3.5709732303865414e-08,1.056827372467594e-27,7.146474369224013e-08,2.4219315991075255e-21,8.0640810543935211e-15,3.1963207127157658e-15,7.601013491090505e-18,4.4535922398415078e-09,1.8071899262590992e-20,0.0056787176375156043,0.0064387612021705905,8.1868061358613889e-11,4.6193842570101108e-05,5.801030833432517e-15,7.3690728065961416e-10,9.678033015272565e-07,1.0303855241347798e-07,4.0164816405453878e-05,1.2822329695252723e-10,1.8731097306497618e-06,2.8760732452598103e-10,6.127241464004573e-12
3.8508295045948855e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32532902257261365,0.11291285685330575,0.019543481341251924,1.6634697589549691e-06,5.9425068627563809e-06,0.00012675946106407499,3.5735028015215055e-05,2.5759755682590735e-14,8.1712207939347056e-18,3.5905978180551621e-08,1.0900369668235578e-27,7.1772098275660203e-08,2.470470860871914e-21,8.2538790020568177e-15,3.2458636148079652e-15,7.7307003545138397e-18,4.5069747462890888e-09,1.8536414756464411e-20,0.0056781481000257586,0.006470504918304287,8.2264801714678926e-11,4.6362559689045721e-05,5.8299927811228167e-15,7.4240974882407575e-10,9.7140216863494771e-07,1.0393472838969217e-07,4.055430964223761e-05,1.3011746703220657e-10,1.894148717514145e-06,2.931028342541736e-10,6.2098617547744919e-12
3.872024055245061e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32529730257317785,0.11291260583179413,0.019527146301029322,1.697362932648016e-06,6.0573233649379645e-06,0.00012817863351498494,3.6126431044938051e-05,2.6190577135971202e-14,8.3581760964487459e-18,3.6102113970703663e-08,1.1240958291596936e-27,7.2078601172408502e-08,2.5197057689556395e-21,8.4469416418867483e-15,3.2958475395483556e-15,7.8618115435483026e-18,4.5606339898557351e-09,1.9010213658737455e-20,0.0056775790116528136,0.0065022090178235596,8.2661045200144664e-11,4.6530896354522538e-05,5.8589290701170813e-15,7.4792502059489285e-10,9.7499844655552366e-07,1.0483328121750548e-07,4.0945323002907294e-05,1.3202834530741586e-10,1.9152786756519845e-06,2.9867148915742797e-10,6.2931137465581671e-12
3.893218605895237e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32526562047806928,0.11291235050431678,0.01951082809361511,1.731750432960863e-06,6.1736979277837863e-06,0.00012960405985025397,3.6519684310763363e-05,2.6626101743465684e-14,8.5483157089923483e-18,3.6298139764745139e-08,1.1590207141421272e-27,7.238426099129249e-08,2.5696423488330006e-21,8.6433038014742548e-15,3.3462733567156364e-15,7.9943538032810309e-18,4.6145690165645914e-09,1.9493428641950794e-20,0.0056770103721635375,0.0065338735368392171,8.3056792214584873e-11,4.6698854660552947e-05,5.8878397271607159e-15,7.5345304182341204e-10,9.785921340401016e-07,1.05734197142521e-07,4.1337851553682861e-05,1.3395596936297759e-10,1.9364992199977436e-06,3.0431384238506818e-10,6.3769981820985972e-12
3.9144131565454124e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32523397625480754,0.1129120908767075,0.019494526695520587,1.7666365372970827e-06,6.291642879645995e-06,0.00013103571589515275,3.6914782866443688e-05,2.706635235328553e-14,8.7416752013415406e-18,3.6494055671965276e-08,1.1948286093968762e-27,7.2689086172862263e-08,2.6202866449639608e-21,8.8430004298473217e-15,3.3971419253264352e-15,8.1283338605493112e-18,4.6687788703270207e-09,1.9986193524656684e-20,0.0056764421813269546,0.0065654985113385586,8.3452043156273162e-11,4.6866436662972546e-05,5.9167247787644406e-15,7.5899375826405186e-10,9.8218322977818244e-07,1.0663746244922057e-07,4.1731890361824637e-05,1.359003763280108e-10,1.9578099658332083e-06,3.1003044783313473e-10,6.4615157876386837e-12
3.935607707195588e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32520236987106887,0.11291182695479116,0.01947824208329952,1.8020255318325718e-06,6.4111705711961514e-06,0.00013247357748432759,3.7311721762612631e-05,2.7511351773211411e-14,8.938290316706747e-18,3.6689861819861995e-08,1.231536737416536e-27,7.2993084992766327e-08,2.6716447207654133e-21,9.0460665964440782e-15,3.4484540936230255e-15,8.2637584239283111e-18,4.7232625930044737e-09,2.0488643275021404e-20,0.0056758744389143285,0.0065970839771860579,8.3846798422201734e-11,4.7033644380404601e-05,5.9455842511238537e-15,7.6454711554838495e-10,9.8577173240181835e-07,1.0754306345522562e-07,4.212743449567607e-05,1.3786160287698331e-10,1.9792105287838745e-06,3.1582186005064937e-10,6.5466672726708949e-12
3.9568022578457637e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32517080129468418,0.11291155874438365,0.019461974233548049,1.837921711395365e-06,6.532293375090139e-06,0.00013391762046162454,3.7710496046839357e-05,2.7961122771117645e-14,9.1381969708964433e-18,3.6885558353500527e-08,1.2691625574725086e-27,7.3296265565049861e-08,2.7237226585821388e-21,9.2525374900894591e-15,3.5002106990616563e-15,8.4006341837190366e-18,4.7780192244692931e-09,2.1000914014422187e-20,0.0056753071446991312,0.0066286299701240423,8.4241058408039719e-11,4.7200479795205758e-05,5.9744181700439996e-15,7.7011305919651183e-10,9.8935764048488367e-07,1.0845098651257753e-07,4.2524479024711067e-05,1.3983968523081557e-10,2.0007005248155707e-06,3.2168863418496682e-10,6.6324533299065761e-12
3.9779968084959393e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32513927049363772,0.11291128625129213,0.019445723122904601,1.8743293793457743e-06,6.6550236856451427e-06,0.00013536782067992889,3.8111100763682813e-05,2.8415688075492497e-14,9.3414312514839991e-18,3.7081145434886961e-08,1.3077237675327565e-27,7.3598635845395694e-08,2.7765265596574534e-21,9.4624484179769702e-15,3.5524125683015726e-15,8.5389678119364515e-18,4.8330478026646967e-09,2.1523143021038644e-20,0.0056747402984570067,0.0066601365257733742,8.4634823508173454e-11,4.7366944854355895e-05,6.0032265611314428e-15,7.7569153465246498e-10,9.9294095255151666e-07,1.0936121801312032e-07,4.2923019019572147e-05,1.4183465915809908e-10,2.0222795702313178e-06,3.276313261134642e-10,6.7188746357937565e-12
3.999191359146115e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32510777743606489,0.1129110094813149,0.019429488728049768,1.9112528474568358e-06,6.7793739185125213e-06,0.00013682415400101592,3.8513530954746453e-05,2.8875070375954261e-14,9.5480294169693258e-18,3.727662324235652e-08,1.3472383061850751e-27,7.3900203634308896e-08,2.8300625441035279e-21,9.67583480465412e-15,3.6050605171946806e-15,8.6787659622978599e-18,4.8883473636636973e-09,2.2055468733438525e-20,0.0056741738999657523,0.006691603679634112,8.5028094115744127e-11,4.7533041470343524e-05,6.0320094497073989e-15,7.8128248725157407e-10,9.9652166706643771e-07,1.1027374438089601e-07,4.3323049552126229e-05,1.4384655997611028e-10,2.0439472816684038e-06,3.3365049233038264e-10,6.8059318502132883e-12
4.0203859097962906e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32507632209025178,0.11291072844024165,0.019413271025706207,1.9486964357950856e-06,6.9053565103384862e-06,0.00013828659629541904,3.8917781658732173e-05,2.9339292323763017e-14,9.7580278959186476e-18,3.7471991969976365e-08,1.3877243545658782e-27,7.4200976580244644e-08,2.884336750871372e-21,9.8927321910108193e-15,3.6581553507758647e-15,8.8200352702114247e-18,4.943916941726965e-09,2.2598030754157876e-20,0.0056736079490052821,0.006723031467086229,8.5420870622583549e-11,4.7698771522036582e-05,6.0607668606380495e-15,7.8688586221695067e-10,1.0000997824609649e-06,1.1118855207216768e-07,4.372456569548502e-05,1.4587542255195642e-10,2.0657032760956753e-06,3.397466898317533e-10,6.8936256162973829e-12
4.0394610053814486e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32504804449648234,0.11291047185626667,0.019398689346489237,1.9828439452180139e-06,7.0201468054439081e-06,0.00013960799759652343,3.9283159728059843e-05,2.9761248666029684e-14,9.9499640395677354e-18,3.7647730734174609e-08,1.4250076626174136e-27,7.4470998842194429e-08,2.9338198060475997e-21,1.0090971210961446e-14,3.706323444044452e-15,8.9484409564425114e-18,4.9941596269750723e-09,2.3095204938707165e-20,0.0056730989755994663,0.0067512828466590249,8.5773947345440539e-11,4.7847616682515408e-05,6.0866267675375461e-15,7.9193947550666094e-10,1.0033178627164999e-06,1.120138183659725e-07,4.4087196350740117e-05,1.4771592962898152e-10,2.0853588367267544e-06,3.4529959028910078e-10,6.9730947761398832e-12
4.0585361009666066e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32501979740075837,0.11291021182159476,0.019384121152475613,2.0174194186679671e-06,7.1362784969618878e-06,0.00014093431004985613,3.9650004771135609e-05,3.018715989928081e-14,1.014471087557054e-17,3.7823381475606187e-08,1.4631064180088875e-27,7.4740388723718738e-08,2.9839103108610686e-21,1.0292109093334207e-14,3.7548547288337139e-15,9.0780484515290433e-18,5.0446195359144511e-09,2.3600887974057152e-20,0.0056725903643595069,0.0067795023936260031,8.6126624446960084e-11,4.7996167745203347e-05,6.1124660753759329e-15,7.9700306645626568e-10,1.006533835137403e-06,1.1284091177150919e-07,4.4451022771217046e-05,1.4957022839486124e-10,2.1050853178234884e-06,3.5091574478818937e-10,7.0530804967638218e-12
4.0757036869932485e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32499440107157834,0.11290997484351785,0.019371021293758513,2.0489058706800881e-06,7.241951441283489e-06,0.00014213217576911308,3.9981416578418302e-05,3.0573875025089625e-14,1.0322408405767264e-17,3.7981392025296282e-08,1.4981038793014274e-27,7.4982303290979564e-08,3.0295148654597139e-21,1.0475633323832121e-14,3.7988438804871509e-15,9.1957267104066628e-18,5.0902185954358637e-09,2.4063363880956413e-20,0.0056721329237662682,0.0068048727901329521,8.644369239602908e-11,4.8129613325387134e-05,6.1357038547391671e-15,8.0156879607433925e-10,1.0094264070983069e-06,1.1358684991675655e-07,4.4779485962655268e-05,1.5125090942295425e-10,2.1228995575824322e-06,3.5602470265935581e-10,7.125509664518312e-12
