Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),CHO2(74),S(216)
1.6641154094490496e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229901768701175,0.1186618012014126,0.02282144895009766,2.7431962405176753e-25,1.296794311772124e-17,1.0407213055637409e-11,7.073133466290817e-17,1.1009578648772234e-17,7.345094279828383e-37,1.468710051690573e-07,4.296364883084815e-34,1.4683614780750571e-07,1.0233096371889164e-23,8.265656945136114e-23,9.752439883145828e-29,9.815276932213804e-30,3.7257439661949874e-13,2.9653470226225168e-25,8.017000870182633e-06,2.37484048282535e-07,3.6719330488223793e-09,1.1631437413142953e-14,5.530791412732288e-13,5.498309606697673e-11,2.5197772390741676e-14,6.867714538457499e-13,9.000662700666426e-10,1.8478240290779692e-16,9.752369365445687e-20,6.616925267601364e-16,3.6265927619467e-13,3.8360326288301506e-25,9.413783411639638e-23,3.743201251310502e-13,9.959500957435033e-26,2.124626504840657e-29,8.927623906666328e-30,2.4700595113313984e-24,8.352200687079469e-32,1.3541257475855496e-22,4.506630360397686e-28,1.9149103321297065e-36,1.6350195958564505e-37,2.553462675211576e-59
1.7040376025109285e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522988196451688,0.11866160542614222,0.022821446101495686,3.147324834031492e-25,1.391578278801422e-17,1.0910961410137071e-11,7.754130084797177e-17,1.1821079679054993e-17,8.48307394967244e-37,1.5039444295293912e-07,4.950585312120054e-34,1.5035788805191472e-07,1.1244400626039602e-23,9.087305530646232e-23,1.0991303352410204e-28,1.1035692571338984e-29,3.906635145519441e-13,3.2706525807057416e-25,8.209229612350721e-06,2.4318117805758603e-07,3.764832104020178e-09,1.1940484497276854e-14,5.718912289560611e-13,5.499792077774214e-11,2.520416776095748e-14,6.869610021568316e-13,9.231118144028225e-10,1.9743391245195252e-16,1.0039450157655994e-19,7.102915938226018e-16,3.7369392698282967e-13,3.9626472004995776e-25,1.0481663954658633e-22,3.924495122420055e-13,1.0916966847936943e-25,2.3963336422516025e-29,9.405554624318892e-30,2.7625688588411553e-24,9.215250923564971e-32,1.4886907812328846e-22,5.019112373322822e-28,2.271660691684467e-36,1.9230962378904607e-37,3.026141507269488e-59
1.7439597955728073e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229862160794077,0.11866140965552217,0.02282144325289606,3.598653956660142e-25,1.490861494705878e-17,1.142660682450133e-11,8.481115346149483e-17,1.2671507841542994e-17,9.763264404436005e-37,1.5391788083537828e-07,5.685673435515242e-34,1.5387958779688757e-07,1.2328548108930965e-23,9.968749729336674e-23,1.2351670955549993e-28,1.2372029529163634e-29,4.0918134344810215e-13,3.60211663723997e-25,8.401453697790115e-06,2.488783021303621e-07,3.857772426592602e-09,1.2250739275668579e-14,5.907804177631846e-13,5.5012745227257075e-11,2.5211946766790887e-14,6.871492126241803e-13,9.461635603859837e-10,2.1059054729553077e-16,1.0327843029001184e-19,7.612109762937277e-16,3.8474060850898974e-13,4.094298828915872e-25,1.1637744829578049e-22,4.1100750507156753e-13,1.1938519948759116e-25,2.694524309996914e-29,9.899306757852213e-30,3.08094774982372e-24,1.0152565806345353e-31,1.633037970361286e-22,5.575133057896069e-28,2.6831959605176234e-36,2.252846892473847e-37,3.575542399182386e-59
1.783881988634686e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522984235753276,0.11866121388955235,0.022821440404298777,4.1013331289503536e-25,1.5947479491579384e-17,1.1954149050838894e-11,9.255901513349187e-17,1.3561775033611344e-17,1.119949323506693e-36,1.574413188224834e-07,6.5094887769824595e-34,1.5740124704320272e-07,1.3488927847520916e-23,1.0912831890240147e-22,1.384213861297167e-28,1.3832051253385327e-29,4.281278784779901e-13,3.9614665081077456e-25,8.59367312661367e-06,2.5457542050095985e-07,3.950754019360002e-09,1.2562202555688907e-14,6.09741767203297e-13,5.502756934432913e-11,2.5217931780785793e-14,6.873393825481693e-13,9.69221507938705e-10,2.2425765148284294e-16,1.0617553198429296e-19,8.145045645762784e-16,3.957981099611361e-13,4.231489391911118e-25,1.288661576573418e-22,4.299940967464236e-13,1.3026612931101255e-25,3.0210073129961627e-29,1.0409536886190379e-29,3.426727321581583e-24,1.1169075705016033e-31,1.7876309854076045e-22,6.177186115175404e-28,3.156271891373758e-36,2.6290678524666675e-37,4.211123565849249e-59
1.823804181696565e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522982255473291,0.11866101812823264,0.022821437555703844,4.659707022967879e-25,1.7033416306812142e-17,1.2493587840843188e-11,1.0080316081136347e-16,1.4492793149510018e-17,1.2806357107339572e-36,1.6096475692000648e-07,7.430336079424336e-34,1.609228657916386e-07,1.4728988474330354e-23,1.19224477543707e-22,1.54716058391129e-28,1.5423765381871676e-29,4.4750311481173494e-13,4.350487784311635e-25,8.785887898934245e-06,2.6027253316947575e-07,4.043776878908878e-09,1.2874875114679031e-14,6.287705954356392e-13,5.504239328295531e-11,2.5224720836097298e-14,6.875288174524296e-13,9.922856569746206e-10,2.3844042435631934e-16,1.090858588321186e-19,8.702262382834465e-16,4.06865318472959e-13,4.374745288737413e-25,1.4232939327244733e-22,4.4940928039337126e-13,1.418371800678279e-25,3.377648902419039e-29,1.0936952881768938e-29,3.8014744465230134e-24,1.2269878348578102e-31,1.9529421279489453e-22,6.827824987626465e-28,3.698140796290522e-36,3.0569030873032593e-37,4.946410838664829e-59
1.8637263747584437e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522980275239453,0.11866082237156293,0.022821434707111277,5.278364340885664e-25,1.816746526348311e-17,1.3044922946483475e-11,1.095620460928517e-16,1.5465474079677338e-17,1.4599426864926367e-36,1.6448819513328755e-07,8.457086393924183e-34,1.6444444404297362e-07,1.605225115855233e-23,1.3000558206408555e-22,1.7249348382214425e-28,1.7155480025979978e-29,4.673070476195988e-13,4.7710380765865965e-25,8.978098014864694e-06,2.659696401360064e-07,4.136841005184225e-09,1.3188757749928673e-14,6.478625203833333e-13,5.505721716655327e-11,2.5231515946897723e-14,6.877183473570681e-13,1.0153560073094142e-09,2.5314389390745027e-16,1.120094635438716e-19,9.284298638663148e-16,4.179412331404204e-13,4.524623817597546e-25,1.568146484000392e-22,4.692530491393423e-13,1.5412330017230927e-25,3.766387291267377e-29,1.1482328601424219e-29,4.2067993246929564e-24,1.3460278315783503e-31,2.12945422662752e-22,7.529676061500503e-28,4.316700011070691e-36,3.54193749220516e-37,5.795081870124896e-59
1.9036485678203226e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229782950517594,0.11866062661954312,0.022821431858521077,5.962153126980952e-25,1.935066621726116e-17,1.3608154119705628e-11,1.1885430815315458e-16,1.6480729710601896e-17,1.6595322019316983e-36,1.6801163346726806e-07,9.59922204440272e-34,1.679659817979862e-07,1.746231204872365e-23,1.415019165242847e-22,1.918503809747358e-28,1.903581750540993e-29,4.875396720719851e-13,5.225050643906773e-25,9.170303474517871e-06,2.7166674140064815e-07,4.229946397588707e-09,1.3503851251477567e-14,6.670134528167157e-13,5.5072041046408974e-11,2.5238309097372446e-14,6.879079813483607e-13,1.0384325588618743e-09,2.683729161924532e-16,1.1494639942185601e-19,9.891692941361663e-16,4.2902495915555016e-13,4.681715373343202e-25,1.7237029324300814e-22,4.895253961114083e-13,1.6714963670692286e-25,4.189235394429202e-29,1.2046510045088175e-29,4.644356717561177e-24,1.4745797475799962e-31,2.317661017233163e-22,8.285441396686652e-28,5.020551879569073e-36,4.090216377655312e-37,6.773062157129671e-59
1.9435707608822014e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522976314910209,0.11866043087217308,0.022821429009933232,6.71618531332533e-25,2.0584059009025642e-17,1.4183281112486077e-11,1.286987579886398e-16,1.7539471924860105e-17,1.8811743845771805e-36,1.7153507192652376e-07,1.0866857378821284e-33,1.7148747905745474e-07,1.8962841356322032e-23,1.5374443395768808e-22,2.1288745871712116e-28,2.107371441516262e-29,5.082009833394369e-13,5.714534778473591e-25,9.362504278006621e-06,2.7736383696349795e-07,4.323093055642649e-09,1.3820156422369112e-14,6.862195745914034e-13,5.5086864931435187e-11,2.5245102531418636e-14,6.880977173245916e-13,1.061515311594057e-09,2.841321830018159e-16,1.1789672024536082e-19,1.0524983683935932e-15,4.401156959777363e-13,4.846644309354777e-25,1.8904554284421826e-22,5.10226314436778e-13,1.8094151933794928e-25,4.648279777113606e-29,1.2630418874379567e-29,5.1158451322904746e-24,1.6132176113900884e-31,2.518067037347878e-22,9.097898100220281e-28,5.819034787466912e-36,4.708257843739337e-37,7.898419168232908e-59
2.023415147005959e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229723547655376,0.11866003939138185,0.022821423312764665,8.45725000405406e-25,2.3205579373157957e-17,1.536922156481909e-11,1.5012055631224012e-16,1.9791063607741147e-17,2.398460264667044e-36,1.7858194923702648e-07,1.3823524334402523e-33,1.7853035209287314e-07,2.2250474844301018e-23,1.8059626609244996e-22,2.6043207069287675e-28,2.5660047050030004e-29,5.508096470026386e-13,6.808470427593385e-25,9.746891916942222e-06,2.8875801098420727e-07,4.5095101669632796e-09,1.4456404967934056e-14,7.247837267855906e-13,5.511651269503123e-11,2.525868940445482e-14,6.884774962519875e-13,1.1076994205037889e-09,3.17259189386841e-16,1.2383773384425643e-19,1.1871407165114538e-15,4.623155248715309e-13,5.20274944927714e-25,2.2595707065834087e-22,5.529138376571821e-13,2.1092403517646023e-25,5.683750887856044e-29,1.3861653795625874e-29,6.167693248382059e-24,1.9231954051559608e-31,2.957566498875741e-22,1.090449238438584e-27,7.742320369284004e-36,6.182696724415172e-37,1.067681708591945e-58
2.1032595331297166e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522968394805428,0.11865964792918839,0.022821417615605594,1.0547819615623921e-24,2.604034480302702e-17,1.6602742319841384e-11,1.7398102503675604e-16,2.2227544113761702e-17,3.028229536654973e-36,1.8562882709549599e-07,1.7421278001323934e-33,1.8557306315545551e-07,2.5945927354319105e-23,2.1082156161618788e-22,3.160123877476257e-28,3.099213194157704e-29,5.951329999762417e-13,8.0704265296363105e-25,1.0131260932574233e-05,3.001521621989065e-07,4.696092335550335e-09,1.509750977074765e-14,7.63528915104994e-13,5.514616045432039e-11,2.5272276277661298e-14,6.888576852594728e-13,1.1539083338096064e-09,3.5255953508230836e-16,1.2983293944904132e-19,1.332787363055263e-15,4.845357392984325e-13,5.598637812082356e-25,2.6795819126422264e-22,5.973155638208818e-13,2.442769033023539e-25,6.890886141570286e-29,1.5185053758003393e-29,7.376752665581179e-24,2.280986476381244e-31,3.452196346254072e-22,1.2973120949284292e-27,1.0176878936052509e-35,8.027530628664782e-37,1.4329012923040411e-58
2.1831039192534743e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229644350298703,0.11865925648559174,0.02282141191845605,1.3038617942031783e-24,2.909667352349629e-17,1.788384139434375e-11,2.0043608481544989e-16,2.4856208368320615e-17,3.788843902128877e-36,1.9267570552848113e-07,2.176572849176894e-33,1.9261561225142847e-07,3.008109894761353e-23,2.4469108031252364e-22,3.805787093762448e-28,3.715261493142583e-29,6.411710036294343e-13,9.519216026081804e-25,1.0515611325805343e-05,3.1154629060836765e-07,4.882839557805239e-09,1.574347720692655e-14,8.024322781110147e-13,5.5175808207157704e-11,2.528586314621268e-14,6.892382851850256e-13,1.200142051281578e-09,3.90065652246074e-16,1.3588277466388084e-19,1.4898685554941128e-15,5.067723095204994e-13,6.040601579637324e-25,3.1546946135277404e-22,6.43431437950325e-13,2.8120896563769e-25,8.288967068128684e-29,1.6611080043016502e-29,8.758079244395537e-24,2.691969944916286e-31,4.006365975445377e-22,1.5328602085954407e-27,1.3227038650926004e-35,1.031426885214046e-36,1.9109909171488984e-58
2.262948305377232e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229604754388575,0.11865886506059105,0.022821406221316055,1.5985215118697004e-24,3.238288352830773e-17,1.92125168055679e-11,2.2964395476660406e-16,2.7684351234129123e-17,4.700814717960515e-36,1.9972258455874562e-07,2.6975262750743437e-33,1.9965799938701822e-07,3.4689057554477873e-23,2.824863134110462e-22,4.55151260964247e-28,4.4229424674007747e-29,6.889236193336485e-13,1.1174966502921765e-24,1.0899943097538197e-05,3.229403962133624e-07,5.069751830119953e-09,1.6394313653790342e-14,8.414739201693092e-13,5.520545595456644e-11,2.529945001228245e-14,6.896192969017291e-13,1.2464005726864984e-09,4.2980782789742006e-16,1.4198767873830382e-19,1.6588143248384563e-15,5.290220252505714e-13,6.535586883119379e-25,3.689229362240518e-22,6.912614050701731e-13,3.2193134064071393e-25,9.898524166724548e-29,1.8151840025043982e-29,1.0327391106641242e-23,3.1619027441430243e-31,4.624657646897498e-22,1.799696271735571e-27,1.7013166662320392e-35,1.312471553591075e-36,2.5347522039055508e-58
2.3427926915009896e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452295651603238,0.1186584736541854,0.022821400524185624,1.9448213265283246e-24,3.5907292581889556e-17,2.0588766571204643e-11,2.6176499061500255e-16,3.071926751150379e-17,5.7869454923611225e-36,2.06769464205834e-07,3.318195837254471e-33,2.0670022456845078e-07,3.980402675205198e-23,3.2449943574714292e-22,5.408218706820553e-28,5.231582437223331e-29,7.383908084625521e-13,1.3059146268324952e-24,1.1284256248675407e-05,3.343344790146627e-07,5.256829148883534e-09,1.7050025490213277e-14,8.806365147226751e-13,5.5235103698547576e-11,2.5313036876742974e-14,6.900007212973621e-13,1.2926838977900966e-09,4.718143651032915e-16,1.481480918447151e-19,1.840054486701475e-15,5.512823261343236e-13,7.091229756571435e-25,4.287614490809606e-22,7.40805410207292e-13,3.6665733583664415e-25,1.1741319077626474e-28,1.982124777808138e-29,1.2101050170390197e-23,3.696927165727711e-31,5.311825569822238e-22,2.1005434172742185e-27,2.1673028108494848e-35,1.65515495332994e-36,3.346009850140557e-58
2.4226370776247472e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229525568104284,0.11865808226637387,0.022821394827064766,2.3492768680565306e-24,3.967821824931838e-17,2.201258870933618e-11,2.969612901312827e-16,3.3968251946411234e-17,7.072168038065175e-36,2.138163444868864e-07,4.0530717384028744e-33,2.1374228780195194e-07,4.546123105704494e-23,3.710319296418198e-22,6.3874647100247615e-28,6.15097841956538e-29,7.895725323917586e-13,1.5194417928034011e-24,1.1668550780119525e-05,3.457285390130398e-07,5.444071510486641e-09,1.77106190950024e-14,9.199046880432228e-13,5.526475144057734e-11,2.532662374026161e-14,6.903825592535772e-13,1.338992026358556e-09,5.161119578854232e-16,1.5436445459281132e-19,2.0340186691242194e-15,5.735511036072349e-13,7.715800108690836e-25,4.954366835543065e-22,7.92063398390468e-13,4.1560222365828215e-25,1.384023865929324e-28,2.1634939412375716e-29,1.4095966284399655e-23,4.303528808857235e-31,6.072773632623381e-22,2.438229786313574e-27,2.7361422999279313e-35,2.0699028940139142e-36,4.3983899669521204e-58
2.5024814637485048e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229485977729944,0.11865769089715558,0.022821389129953493,2.8190121685911863e-24,4.3703977838155574e-17,2.3483981238550888e-11,3.3539707475410784e-16,3.743859921455689e-17,8.584323452162759e-36,2.2086322541632398e-07,4.918397625612109e-33,2.2078418909374717e-07,5.1697182554795726e-23,4.2239731367285515e-22,7.501657190457077e-28,7.191542607560236e-29,8.424687524994002e-13,1.760501859685479e-24,1.2052826692773069e-05,3.5712257620926503e-07,5.63147891132255e-09,1.837610084640853e-14,9.592653048503407e-13,5.5294399181258605e-11,2.534021060313725e-14,6.907648116415104e-13,1.38532495815884e-09,5.627253486015281e-16,1.6063720793676632e-19,2.241136257678199e-15,5.958267292485931e-13,8.418426374193417e-25,5.694111695459834e-22,8.450353146509707e-13,4.689837314396656e-25,1.6219556711453404e-28,2.3610962276961532e-29,1.6329743156499615e-23,4.98864592674964e-31,6.912599143126547e-22,2.8157193894114466e-27,3.425551060661984e-35,2.568371372917515e-36,5.758205917347327e-58
2.66217023599602e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229406802516414,0.11865690821449511,0.02282137773575977,3.985591811831658e-24,5.255326690861123e-17,2.656946954675206e-11,4.226520361036661e-16,4.50725606523915e-17,1.241470238373024e-35,2.349569892692488e-07,7.113835001859546e-33,2.3486750587712042e-07,6.60568315403716e-23,5.409323923269489e-22,1.018830296821639e-27,9.68051287958482e-29,9.534045267733007e-13,2.335616099955356e-24,1.2821322665318272e-05,3.799105821983438e-07,6.006788816270693e-09,1.9721754300323313e-14,1.0382187660050214e-12,5.535369465931643e-11,2.5367384327239623e-14,6.915305631788741e-13,1.4780652305238989e-09,6.629911792236568e-16,1.7335365069452996e-19,2.69654815751684e-15,6.403933641880626e-13,1.0098385545438697e-24,7.411495037243517e-22,9.561207115396718e-13,5.899343049388915e-25,2.1922541303309392e-28,2.813426730380017e-29,2.1587117869424755e-23,6.624193948394543e-31,8.850099123167246e-22,3.702546946972831e-27,5.248222808812375e-35,3.8705013000442526e-36,9.766175873081483e-58
2.8053896893147106e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522933579922525,0.11865620631616977,0.0228213675167259,5.3365882038180526e-24,6.143990729945994e-17,2.949857662456864e-11,5.136013225124939e-16,5.274513459714502e-17,1.6958119637675257e-35,2.4759721121666225e-07,9.724178538745848e-33,2.4749780494796003e-07,8.129146650164421e-23,6.670271949451262e-22,1.3196559106430639e-27,1.2440077964821443e-28,1.058732203558433e-12,2.9721860051217577e-24,1.351049734359865e-05,4.0034829567084725e-07,6.343953068412633e-09,2.0945320703953245e-14,1.1092434874104143e-12,5.540687476175031e-11,2.539175551827393e-14,6.922187585260281e-13,1.5613252308756473e-09,7.610123108308605e-16,1.8495486497972373e-19,3.1540238977148755e-15,6.803762918582527e-13,1.1978543636499552e-24,9.247951671996222e-22,1.0615804837997524e-12,7.157073795931629e-25,2.8258559480520197e-28,3.297425817774961e-29,2.7302234751256325e-23,8.435793346510653e-31,1.0910427636204184e-21,4.6653220337934514e-27,7.517057365852812e-35,5.4697372778585666e-36,1.5511182140720788e-57
2.948609142633401e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229264801869506,0.11865550447765379,0.02282135729772302,7.033598730825799e-24,7.127474324194547e-17,3.2580709730276243e-11,6.17577527699843e-16,6.124244627475582e-17,2.279461457647616e-35,2.6023743539836274e-07,1.3086282434018082e-32,2.6012758307133395e-07,9.900139245844735e-23,8.139822070548834e-22,1.68658709295686e-27,1.577501193201603e-28,1.16957563422844e-12,3.741265029327626e-24,1.4199612130294303e-05,4.2078593578987185e-07,6.681648274640373e-09,2.218471296501918e-14,1.1804262361926492e-12,5.546005486032486e-11,2.541612670742157e-14,6.929083006473094e-13,1.644665031428197e-09,8.668018221606193e-16,1.96744319664915e-19,3.660433565630921e-15,7.203672550389628e-13,1.428896523948195e-24,1.13942658515751e-21,1.1725539299625715e-12,8.591798510333907e-25,3.5927178194338455e-28,3.8733180508617303e-29,3.408287120981323e-23,1.062583408462991e-30,1.3310776889221314e-21,5.8072454878578996e-27,1.0556406727210606e-34,7.587605387856128e-36,2.4381413622536755e-57
3.0918285959520916e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229193810448637,0.11865480269894198,0.022821347078751157,9.13902572612662e-24,8.210576836334231e-17,3.5815857444265574e-11,7.35579902460151e-16,7.060659319483512e-17,3.0197600846800233e-35,2.728776618485814e-07,1.7363189354760454e-32,2.72756840283162e-07,1.1943633540572847e-22,9.839798940946672e-22,2.129655459555326e-27,1.9765205665701361e-28,1.285934595963361e-12,4.662104254844552e-24,1.4888667030612335e-05,4.412235025598619e-07,7.019874414144225e-09,2.3439967886894744e-14,1.2517334001738732e-12,5.5513234955710505e-11,2.5440497894966154e-14,6.935991945548604e-13,1.7280846308353505e-09,9.80456359623677e-16,2.0872456140399708e-19,4.2182477673019946e-15,7.603636579287543e-13,1.7114233227704405e-24,1.3879796207092221e-21,1.2890407328646218e-12,1.0216600950543603e-24,4.511330252130186e-28,4.5618328848006227e-29,4.204990470310573e-23,1.324949466578543e-30,1.6086540729978924e-21,7.149640654407737e-27,1.4563253375454087e-34,1.0350778706180474e-35,3.794188336462937e-57
3.235048049270782e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522912282496215,0.1186541009800291,0.022821336859810335,1.172209701113921e-23,9.39809739865907e-17,3.920400835147463e-11,8.686192182479874e-16,8.087967223642856e-17,3.948030204854954e-35,2.8551789059381515e-07,2.2742896481139578e-32,2.8538557661936154e-07,1.428570584368932e-22,1.1793108016354485e-21,2.6597955875860214e-27,2.449646351764995e-28,1.4078088659658445e-12,5.755586762878689e-24,1.557766204975939e-05,4.6166099598525944e-07,7.3586314661142334e-09,2.4711122270734292e-14,1.32313832629254e-12,5.5566415048249154e-11,2.546486908107964e-14,6.942914452624032e-13,1.8115840277499008e-09,1.1020625941381804e-15,2.2089813686079047e-19,4.829934938962015e-15,8.003636801604838e-13,2.0549755666945913e-24,1.673450089473985e-21,1.4110405753646884e-12,1.2044687494076727e-24,5.601539392170068e-28,5.387651543270789e-29,5.132917050322325e-23,1.6366648166744836e-30,1.9274838617176294e-21,8.71505356451212e-27,1.9770026050738767e-34,1.390734787955368e-35,5.843831604455872e-57
3.3782675025894726e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452290518454095,0.11865339932090999,0.02282132664090057,1.4859167554302708e-23,1.0694834911448779e-16,4.2745151041422556e-11,1.0177167486232359e-15,9.210377964351124e-17,5.099930922774727e-35,2.981581216542619e-07,2.9440797889622175e-32,2.98013792115847e-07,1.6953533269487296e-22,1.4023743475098644e-21,3.288880645115064e-27,3.0060606400783264e-28,1.5351982214613088e-12,7.044282662479847e-24,1.6266597192941664e-05,4.820984160705046e-07,7.697919409740215e-09,2.599821291578627e-14,1.3946200703802175e-12,5.5619595137904013e-11,2.5489240265757067e-14,6.949850577846504e-13,1.8951632208236367e-09,1.2316982511169452e-15,2.3326759270798135e-19,5.497961332747952e-15,8.403660915123012e-13,2.470252489416765e-24,1.9988883493908905e-21,1.5385531403440177e-12,1.4089376065113676e-24,6.884546043494027e-28,6.37990756640891e-29,6.205124063534638e-23,2.0042020962288214e-30,2.2914525856320134e-21,1.0527262048173841e-26,2.644830405520154e-34,1.842906219685258e-35,8.904927415542999e-57
3.521486955908163e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452289808717902,0.1186526977215794,0.022821316422021877,1.8633974765436752e-23,1.2105588043126655e-16,4.643927410820958e-11,1.1839031975527724e-15,1.0432101102517604e-16,6.515814752376267e-35,3.107983550451899e-07,3.770216964652165e-32,3.106414868085303e-07,1.9975381932574479e-22,1.655678804880914e-21,4.0297528078326434e-27,3.6555529676805542e-28,1.6681024396979412e-12,8.552493854814262e-24,1.6955472465364882e-05,5.025357628200352e-07,8.037738224210628e-09,2.730127661945411e-14,1.4661622050350156e-12,5.5672775224600086e-11,2.5513611448944793e-14,6.956800371416411e-13,1.9788222087069642e-09,1.369433182031969e-15,2.458354755594396e-19,6.224791018755785e-15,8.80370074824482e-13,2.9691840509398578e-24,2.3673935844933402e-21,1.6715781107063069e-12,1.636408718161161e-24,8.382907573033074e-28,7.572715444802633e-29,7.435115257011563e-23,2.434532192611539e-30,2.7046190759140617e-21,1.2611275680244278e-26,3.4912646932795253e-34,2.4113746633458796e-35,1.3422909524530113e-56
3.807925862545544e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228838942349514,0.11865129470226306,0.02282129598435775,2.846994445117041e-23,1.5288334680441903e-16,5.428641577156689e-11,1.5717075583053409e-15,1.3190322498091173e-16,1.032649720790646e-34,3.3607882886075505e-07,6.006060578340775e-32,3.358953139261246e-07,2.7199576409942324e-22,2.263586791359839e-21,5.9032343950584286e-27,5.275990621133525e-28,1.9504545735010815e-12,1.2333561629326219e-23,1.8333043418754823e-05,5.434102363296954e-07,8.718968382429872e-09,2.9955470382150754e-14,1.6093793846230685e-12,5.5779135389129055e-11,2.5562353810855656e-14,6.970741164727579e-13,2.1463795634964803e-09,1.6694461483294912e-15,2.715767081795796e-19,7.864705668132074e-15,9.603808487237278e-13,4.2722871787826684e-24,3.246217474814681e-21,1.954163999306614e-12,2.1657725844620816e-24,1.2122771744311251e-27,1.0724591488950666e-28,1.0424547100463382e-22,3.5140128734224136e-30,3.6956440699041855e-21,1.7700904263451534e-26,5.869655332497757e-34,3.9907060319942554e-35,2.9510453456279087e-56
4.0657208785191874e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45228711226139695,0.11865003218930298,0.022821277590566385,4.0502431113790943e-23,1.8590875579522267e-16,6.187192182700387e-11,1.989677243464398e-15,1.605459917178078e-16,1.517268714193267e-34,3.5883126335177386e-07,8.869357280574077e-32,3.586219775431695e-07,3.521751862342827e-22,2.9415148282590357e-21,8.121353062112713e-27,7.163506369363375e-28,2.2234300903176635e-12,1.6767956826482494e-23,1.9572652571024427e-05,5.801970117247263e-07,9.333890894296439e-09,3.239924173970054e-14,1.7383786143805567e-12,5.587485952787568e-11,2.560622193193503e-14,6.983335129440281e-13,2.2974540674853286e-09,1.967728250282289e-15,2.954479830896257e-19,9.566411143517161e-15,1.0323921010462076e-12,5.878526599089975e-24,4.216368939864951e-21,2.227340544805231e-12,2.734516081998856e-24,1.647956688949597e-27,1.4711372010011632e-28,1.3798363611932084e-22,4.7808452252050614e-30,4.8000727291615286e-21,2.3487207501245315e-26,9.038986445044554e-34,6.069681837628716e-35,5.776702313486874e-56
4.3235158944928306e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522858352914581,0.11864876986997687,0.022821259196875786,5.626428582635431e-23,2.23374454161374e-16,6.995290712778064e-11,2.47938444632297e-15,1.9306112211047202e-16,2.1755534778959624e-34,3.815837055023234e-07,1.2785102981441948e-31,3.813469543142754e-07,4.487053414516317e-22,3.761395310855985e-21,1.0948705503956663e-26,9.533053202864393e-28,2.5142702992175163e-12,2.237502483002171e-23,2.0812067822973488e-05,6.169835495809689e-07,9.950533103956758e-09,3.48953379894658e-14,1.867438857542806e-12,5.59705836580647e-11,2.5650090048570263e-14,6.995974163229188e-13,2.44878708559909e-09,2.293069393018794e-15,3.20001760988963e-19,1.1496861195064112e-14,1.1044035984910068e-12,8.005068096945875e-24,5.375994186327603e-21,2.5183723532866665e-12,3.3990639449053636e-24,2.1947834143228823e-27,2.0167761972772392e-28,1.791114084649109e-22,6.383565083267085e-30,6.134899647888412e-21,3.059927763113113e-26,1.3516330691320594e-33,8.976825843673103e-35,1.0936013582689894e-55
