Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58),C4H6(99),C2H3(38)
1.3499681236973567e-11,0.004023131612903226,0.0,0.0,0.010942263635927126,0.49999976935058521,2.1481694977361503e-29,1.7299322949381198e-14,1.9252388515241247e-17,1.0409340767391402e-24,1.1434559021357956e-37,1.179434996010377e-11,8.2951404295869685e-12,6.1295226283929149e-21,0.49988107365396245,1.4076163341310439e-07,0.0001184373012437844,2.3064941477027345e-07,4.8771653069997976e-08,2.5071143476982215e-07,3.2228686710089176e-08,2.7312471961985484e-08,1.6387792826330232e-07
1.359394022633333e-11,0.004023131612903226,0.0,0.0,0.010942261885811752,0.49999976935062213,2.2091943894352652e-29,1.7538089023615501e-14,1.9527878253462677e-17,1.0631283765307462e-24,1.1845866268423526e-37,1.1873014739339098e-11,8.3565979766993495e-12,6.2691848273061578e-21,0.4998802841523754,1.4076138841448089e-07,0.00011922371072299068,2.3064937787958742e-07,4.9442581240393923e-08,2.5246172924907634e-07,3.2228789492364184e-08,2.7541899422313148e-08,1.651694056400357e-07
1.3688199215693094e-11,0.004023131612903226,0.0,0.0,0.010942260135709255,0.49999976935065904,2.2715158020328078e-29,1.7778441370348805e-14,1.9805401873931205e-17,1.0856391692563736e-24,1.2269014424226274e-37,1.1951630035581706e-11,8.4181030069916993e-12,6.4109827512487607e-21,0.4998794951857144,1.4076114356685132e-07,0.00012000957645664084,2.3064934098899327e-07,5.011792068794406e-08,2.5421202040488574e-07,3.2228882572076099e-08,2.7771328276498371e-08,1.6646088660934902e-07
1.3782458205052857e-11,0.004023131612903226,0.0,0.0,0.010942258385618986,0.49999976935069596,2.3351521581612074e-29,1.8020378986045167e-14,2.0084960941153799e-17,1.1084687837303244e-24,1.2704261028563956e-37,1.2030195882043918e-11,8.479655488526345e-12,6.5549334031006018e-21,0.49987870675361012,1.4076089887010244e-07,0.00012079489882105825,2.3064930409851719e-07,5.0797667980952111e-08,2.5596230823912844e-07,3.2228966593806346e-08,2.80007583910488e-08,1.6775237079552307e-07
1.3876717194412621e-11,0.004023131612903226,0.0,0.0,0.01094225663554034,0.49999976935073287,2.4001220155114036e-29,1.8263900867848611e-14,2.0366557018579876e-17,1.1316195505557702e-24,1.315186745560381e-37,1.2108712311915552e-11,8.5412553893872579e-12,6.7010538036932983e-21,0.49987791885569333,1.407606543241217e-07,0.00012157967819230579,2.3064926720817929e-07,5.1481819690144607e-08,2.5771259275368126e-07,3.2229042159434706e-08,2.8230189641340802e-08,1.6904385784780113e-07
1.3970976183772385e-11,0.004023131612903226,0.0,0.0,0.010942254885472758,0.49999976935076978,2.4664440669358455e-29,1.8509006013582686e-14,2.0650191668602118e-17,1.1550938021235471e-24,1.3612098945678462e-37,1.218717935836395e-11,8.6029026776800256e-12,6.8493609918058308e-21,0.49987713149159496,1.4076040992879722e-07,0.00012236391494618599,2.3064923031799475e-07,5.2170372388669058e-08,2.5946287395041921e-07,3.222910983096803e-08,2.8459621911032014e-08,1.7033534743873565e-07
1.4065235173132148e-11,0.004023131612903226,0.0,0.0,0.010942253135415711,0.4999997693508067,2.5341371405514148e-29,1.8755693421749964e-14,2.0935866452557118e-17,1.1788938726109392e-24,1.4085224637154404e-37,1.2265597054533982e-11,8.6645973215318346e-12,6.9998720241594997e-21,0.49987634466094649,1.4076016568401769e-07,0.00012314760945824133,2.3064919342797483e-07,5.2863322652092376e-08,2.6121315183121603e-07,3.2229170133181291e-08,2.8689055091512888e-08,1.7162683926264367e-07
1.4253753151851677e-11,0.004023131612903226,0.0,0.0,0.010942249635331283,0.49999976935088047,2.6737123437625367e-29,1.925381102278682e-14,2.1513342662335913e-17,1.2274808159787108e-24,1.5071254859847175e-37,1.2422284528506152e-11,8.7881285485292648e-12,7.3075739381512494e-21,0.49987477259852531,1.4075967764565112e-07,0.00012471337325774745,2.3064911964845735e-07,5.4262402187989806e-08,2.6471369765247431e-07,3.2229270556816249e-08,2.9147923786114516e-08,1.7420982848715483e-07
1.4423419332699253e-11,0.004023131612903226,0.0,0.0,0.010942246485286723,0.49999976935094687,2.8042105793083623e-29,1.9707518168105714e-14,2.2040064150919287e-17,1.2723468187150747e-24,1.6005561166136686e-37,1.256313480917891e-11,8.8994682895326478e-12,7.5922142882226314e-21,0.49987335956305112,1.4075923892487918e-07,0.00012612070997238358,2.3064905324750729e-07,5.5536579137813357e-08,2.6786417756985584e-07,3.2229340320916266e-08,2.956090777753528e-08,1.7653452375608424e-07
1.4593085513546826e-11,0.004023131612903226,0.0,0.0,0.010942243335269563,0.49999976935101326,2.9394499348375193e-29,2.0166336299406535e-14,2.2573419907160787e-17,1.3183048573991439e-24,1.6986011871987916e-37,1.270382570939341e-11,9.0109609678472412e-12,7.8842611791721376e-21,0.49987194825023201,1.4075880069016542e-07,0.00012752629565207212,2.3064898684714544e-07,5.6824951051523587e-08,2.7101464677266267e-07,3.2229392912031161e-08,2.9973893333573258e-08,1.7885922235798165e-07
1.4762751694394402e-11,0.004023131612903226,0.0,0.0,0.010942240185277792,0.49999976935107965,3.0795451204137732e-29,2.0630259600447511e-14,2.3113418998685777e-17,1.3653686093888326e-24,1.8014321765922888e-37,1.2844357421640117e-11,9.1226063983700297e-12,8.1838147336908849e-21,0.49987053865792702,1.4075836294087802e-07,0.000128930132477594,2.3064892044736354e-07,5.8127498045082199e-08,2.7416510527177074e-07,3.2229430334014236e-08,3.0386880040275915e-08,1.8118392312777074e-07
1.4932417875241977e-11,0.004023131612903226,0.0,0.0,0.010942237035309627,0.49999976935114604,3.2246122742402582e-29,2.1099282262077837e-14,2.3660070482091319e-17,1.4135517706992329e-24,1.9092249124222873e-37,1.2984730138174849e-11,9.234404396223597e-12,8.4909752622290616e-21,0.49986913078399781,1.4075792567638912e-07,0.00013033222262701384,2.30648854048145e-07,5.9444200259712607e-08,2.7731555307804139e-07,3.2229454357903167e-08,3.0799867532045778e-08,1.835086250364658e-07
1.5102084056089553e-11,0.004023131612903226,0.0,0.0,0.01094223388536349,0.49999976935121243,3.3747689645925742e-29,2.1573398482228851e-14,2.4213383402959809e-17,1.4628680559798856e-24,2.0221596325378513e-37,1.3124944051019072e-11,9.3463547767558641e-12,8.8058432628169435e-21,0.49986772462630846,1.4075748889607448e-07,0.00013173256827568293,2.3064878764946835e-07,6.0775037861867924e-08,2.8046599020232174e-07,3.2229466549044109e-08,3.1212855486006898e-08,1.8583332717531529e-07
1.5271750236937128e-11,0.004023131612903226,0.0,0.0,0.010942230735437987,0.49999976935127882,3.5301341917494924e-29,2.2052602465905245e-14,2.4773366795872593e-17,1.5133311984920812e-24,2.140421046703633e-37,1.3264999351960205e-11,9.4584573555397935e-12,9.1285194208734012e-21,0.4998663201827262,1.4075705259931313e-07,0.00013313117159624292,2.3064872125130971e-07,6.2119991043198995e-08,2.8361641665544406e-07,3.2229468291038159e-08,3.1625843617031131e-08,1.881580287418029e-07
1.5441416417784704e-11,0.004023131612903226,0.0,0.0,0.010942227585531891,0.49999976935134521,3.69082838992132e-29,2.2536888425176303e-14,2.5340029684423547e-17,1.564954950086186e-24,2.2641983985383772e-37,1.3404896232551888e-11,9.5707119483731066e-12,9.4591046090032603e-21,0.49986491745112044,1.4075661678548709e-07,0.00013452803475862924,2.3064865485364431e-07,6.3479040020522399e-08,2.8676683244822703e-07,3.2229460806916069e-08,3.2038831673340056e-08,1.9048272902726877e-07
1.561108259863228e-11,0.004023131612903226,0.0,0.0,0.010942224435644106,0.4999997693514116,3.8569734291759025e-29,2.3026250579167118e-14,2.591338108123266e-17,1.6177530811790008e-24,2.3936855277026166e-37,1.354463488411429e-11,9.6831183712780268e-12,9.7976998867843209e-21,0.49986351642936366,1.4075618145398133e-07,0.00013592315993007424,2.3064858845644735e-07,6.4852165035788631e-08,2.8991723759147477e-07,3.2229445177756988e-08,3.2451819432637791e-08,1.9280742740602551e-07
1.5780748779479855e-11,0.004023131612903226,0.0,0.0,0.010942221285773667,0.499999769351478,4.0286926173622527e-29,2.3520683154049812e-14,2.649342998795959e-17,1.6717393807311423e-24,2.529080932331783e-37,1.3684215497734391e-11,9.7956764405009887e-12,1.01444065005454e-20,0.49986211711533057,1.4075574660418294e-07,0.0001373165492751106,2.3064852205969507e-07,6.6239346356050114e-08,2.9306763209597762e-07,3.2229422359135437e-08,3.2864806698694848e-08,1.9513212332574391e-07
1.595041496032743e-11,0.004023131612903226,0.0,0.0,0.010942218135919718,0.49999976935154439,4.2061107020318585e-29,2.4020180383034821e-14,2.7080185395317214e-17,1.7269276562244582e-24,2.6705878317145299e-37,1.3823638264266268e-11,9.9083859725123424e-12,1.0499325883136445e-20,0.49986071950689892,1.4075531223548147e-07,0.00013870820495557492,2.306484556633647e-07,6.7640564273429472e-08,2.9621801597251176e-07,3.2229393195675999e-08,3.3277793298324884e-08,1.9745681629894396e-07
1.6120081141175005e-11,0.004023131612903226,0.0,0.0,0.010942214986081505,0.49999976935161078,4.3893538723576557e-29,2.4524736506362143e-14,2.7673656283085156e-17,1.7833317336394658e-24,2.8184142292153863e-37,1.3962903374331392e-11,1.002124678400611e-11,1.0862559653691572e-20,0.4998593236019489,1.4075487834726866e-07,0.00014009812913061089,2.3064838926743509e-07,6.9055799105087783e-08,2.9936838923183985e-07,3.2229358433944507e-08,3.3690779078707155e-08,1.9978150589545969e-07
1.628974732202258e-11,0.004023131612903226,0.0,0.0,0.010942211836258358,0.49999976935167717,4.5785497610506471e-29,2.5034345771292583e-14,2.8273851620123261e-17,1.8409654574328217e-24,2.9727729754423783e-37,1.4102011018318916e-11,1.0134258691899675e-11,1.123420961738559e-20,0.49985792939836321,1.4075444493893821e-07,0.00014148632395667257,2.3064832287188658e-07,7.0485031193192723e-08,3.0251875188471052e-07,3.2229318733843358e-08,3.4103763905019545e-08,2.0210619173577758e-07
1.6459413502870156e-11,0.004023131612903226,0.0,0.0,0.010942208686449678,0.49999976935174356,4.773827446274213e-29,2.5549002432099125e-14,2.8880780364385134e-17,1.8998426905148129e-24,3.133881831659659e-37,1.4240961386385951e-11,1.0247421513333534e-11,1.1614377765184743e-20,0.49985653689402754,1.4075401200988544e-07,0.000142872791587528,2.3064825647670129e-07,7.1928240904886983e-08,3.0566910394185875e-07,3.2229274678672865e-08,3.4516747658348655e-08,2.0443087348515472e-07
1.6629079683717732e-11,0.004023131612903226,0.0,0.0,0.010942205536654946,0.49999976935180995,4.9753174535560595e-29,2.6068700750058106e-14,2.9494451462931572e-17,1.9599773142268875e-24,3.3019635334449908e-37,1.4379754668457875e-11,1.0360735065670999e-11,1.2003166273592247e-20,0.49985514608682974,1.4075357955950748e-07,0.00014425753417426221,2.3064819008186273e-07,7.3385408632256523e-08,3.0881944541400586e-07,3.2229226784016736e-08,3.4929730233844246e-08,2.0675555084842522e-07
1.6798745864565307e-11,0.004023131612903226,0.0,0.0,0.010942202386873694,0.49999976935187634,5.1831517576978595e-29,2.6593434993440631e-14,3.0114873851944034e-17,2.0213832283191996e-24,3.4772458545916792e-37,1.4518391054228598e-11,1.0474199166497933e-11,1.2400677504389246e-20,0.49985375697466089,1.407531475872031e-07,0.00014564055386528086,2.3064812368735605e-07,7.4856514792299045e-08,3.1196977631185957e-07,3.2229175505597576e-08,3.5342711539087421e-08,2.0908022356540768e-07
1.6968412045412883e-11,0.004023131612903226,0.0,0.0,0.010942199237105509,0.49999976935194274,5.3974637846825622e-29,2.7123199437503833e-14,3.0742056456738103e-17,2.0840743509281921e-24,3.659961671254676e-37,1.4656870733160864e-11,1.0587813633622458e-11,1.2807014004371678e-20,0.49985236955541412,1.4075271609237243e-07,0.0001470218528063135,2.3064805729316788e-07,7.6341539826892282e-08,3.1512009664611404e-07,3.2229121246225529e-08,3.5755691492647402e-08,2.1140489140684362e-07
1.7138078226260458e-11,0.004023131612903226,0.0,0.0,0.010942196087350023,0.49999976935200913,5.6183884135793792e-29,2.7657988364482214e-14,3.1376008191776843e-17,2.148064618554204e-24,3.8503490263407447e-37,1.4795193894486532e-11,1.0701578285074704e-11,1.3222278505083545e-20,0.49985098382698562,1.4075228507441713e-07,0.00014840143314041681,2.306479908992862e-07,7.7840464202762644e-08,3.1827040642744993e-07,3.2229064361942596e-08,3.616867002280513e-08,2.1372955417080551e-07
1.7307744407108034e-11,0.004023131612903226,0.0,0.0,0.01094219293760691,0.49999976935207552,5.8460619784464509e-29,2.8197796063579003e-14,3.2016737960684294e-17,2.2133679860391004e-24,4.0486511941425768e-37,1.4933360727206861e-11,1.0815492939106515e-11,1.3646573922546908e-20,0.49984959978727384,1.4075185453273998e-07,0.000149779297007978,2.3064792450570011e-07,7.9353268411453535e-08,3.2142070566653456e-07,3.2229005167452539e-08,3.6581647066425501e-08,2.1605421167952298e-07
1.747741058795561e-11,0.004023131612903226,0.0,0.0,0.010942189787875893,0.49999976935214191,6.0806222702312006e-29,2.8742616830957478e-14,3.2664254656258743e-17,2.2799984265439415e-24,4.2551167452167343e-37,1.5071371420092808e-11,1.0929557414191183e-11,1.4080003356989039e-20,0.49984821743418018,1.4075142446674513e-07,0.00015115544654671804,2.3064785811239982e-07,8.0879932969294078e-08,3.2457099437402138e-07,3.2228943940918703e-08,3.6994622567960737e-08,2.1837886377657781e-07
1.7647076768803185e-11,0.004023131612903226,0.0,0.0,0.010942186638156702,0.4999997693522083,6.3222085386683707e-29,2.9292444969732369e-14,3.3318567160486208e-17,2.347969931526665e-24,4.4699996115052174e-37,1.5209226161685286e-11,1.1043771529023158e-11,1.4522670092567006e-20,0.49984683676560832,1.4075099487583796e-07,0.00015252988389169523,2.3064779171937669e-07,8.2420438417367524e-08,3.2772127256055098e-07,3.2228880928204252e-08,3.7407596478569582e-08,2.2070351032442538e-07
1.781674294965076e-11,0.004023131612903226,0.0,0.0,0.010942183488449117,0.49999976935227469,6.5709614941757482e-29,2.9847274789961157e-14,3.3979684344553735e-17,2.4172965107198099e-24,4.6935591517004463e-37,1.5346925140295492e-11,1.1158135102517798e-11,1.4974677597090078e-20,0.49984545777946476,1.4075056575942494e-07,0.00015390261117530826,2.3064772532662307e-07,8.3974765321480069e-08,3.3087154023675034e-07,3.2228816346621213e-08,3.7820568755338619e-08,2.2302815120220365e-07
1.7986409130498336e-11,0.004023131612903226,0.0,0.0,0.010942180338752935,0.49999976935234108,6.827023309747585e-29,3.0407100608635602e-14,3.4647615068862723e-17,2.4879921921082546e-24,4.92606021685351e-37,1.5484468544005148e-11,1.1272647953811083e-11,1.5436129521740153e-20,0.49984408047365869,1.4075013711691356e-07,0.00015527363052729958,2.3064765893413193e-07,8.5542894272129319e-08,3.3402179741323299e-07,3.2228750388244788e-08,3.8233539360593776e-08,2.2535278630379494e-07
1.815607531134591e-11,0.004023131612903226,0.0,0.0,0.010942177189067976,0.49999976935240747,7.0905376228457142e-29,3.0971916749672973e-14,3.5322368183042258e-17,2.5600710219069962e-24,5.1677732162254925e-37,1.5621856560666808e-11,1.1387309902259333e-11,1.5907129700790454e-20,0.49984270484610166,1.4074970894771238e-07,0.00015664294407475885,2.306475925418971e-07,8.7124805884473168e-08,3.371720441005994e-07,3.2228683222843038e-08,3.8646508261291834e-08,2.2767741553611392e-07
1.8325741492193486e-11,0.004023131612903226,0.0,0.0,0.010942174039394074,0.49999976935247387,7.3616495372883554e-29,3.1541717543907563e-14,3.6003952525962438e-17,2.6335470645389437e-24,5.418974183381712e-37,1.5759089377904151e-11,1.1502120767438948e-11,1.6387782151322765e-20,0.499841330894708,1.4074928125123111e-07,0.00015801055394212607,2.3064752614991304e-07,8.8720480798298414e-08,3.4032228030943663e-07,3.2228615000466315e-08,3.9059475428482517e-08,2.3000203881759366e-07
1.8495407673041062e-11,0.004023131612903226,0.0,0.0,0.010942170889731097,0.49999976935254026,7.6405056251366348e-29,3.2116497329082066e-14,3.6692376925747596e-17,2.7084344026127498e-24,5.6799448425287364e-37,1.5896167183112234e-11,1.1617080369146127e-11,1.6878191072943371e-20,0.49983995861739444,1.4074885402688021e-07,0.0001593764622511949,2.3064745975817491e-07,9.0329899677989688e-08,3.4347250605031866e-07,3.2228545853735824e-08,3.9472440836833154e-08,2.3232665607684821e-07
1.8665073853888637e-11,0.004023131612903226,0.0,0.0,0.010942167740078912,0.49999976935260665,7.9272539285787924e-29,3.2696250449839022e-14,3.7387650199789625e-17,2.7847471369006641e-24,5.9509726750939513e-37,1.6033090163457809e-11,1.1732188527396599e-11,1.737846084749784e-20,0.49983858801208064,1.4074842727407122e-07,0.00016074067112111613,2.3064739336667827e-07,9.195304321249812e-08,3.4662272133380598e-07,3.22284758998665e-08,3.9885404464208439e-08,2.3465126725148971e-07
1.8834740034736213e-11,0.004023131612903226,0.0,0.0,0.010942164590437408,0.49999976935267304,8.2220439618121172e-29,3.328097125771225e-14,3.8089781154761238e-17,2.8624993863164124e-24,6.2323509865475265e-37,1.6169858505879584e-11,1.1847445062425353e-11,1.7888696038784888e-20,0.49983721907668854,1.407480009922166e-07,0.00016210318266840078,2.3064732697541917e-07,9.3589892115310352e-08,3.4977292617044602e-07,3.2228405242455355e-08,4.0298366291299037e-08,2.3697587228708313e-07
1.9004406215583788e-11,0.004023131612903226,0.0,0.0,0.010942161440806479,0.49999976935273943,8.5250267129225721e-29,3.3870654111118323e-14,3.8798778586629108e-17,2.9417052878931091e-24,6.524378973466619e-37,1.6306472397088517e-11,1.1962849794686367e-11,1.8409001392269409e-20,0.49983585180914281,1.4074757518072978e-07,0.00016346399900692341,2.3064726058439421e-07,9.5240427124417346e-08,3.5292312057077331e-07,3.2228333973062297e-08,4.0711326301293171e-08,2.3930047113622232e-07
1.9174072396431364e-11,0.004023131612903226,0.0,0.0,0.010942158291186038,0.49999976935280582,8.8363546457621329e-29,3.4465293375347957e-14,3.9514651280667172e-17,3.0223789967611929e-24,6.8273617908416053e-37,1.6442932023568094e-11,1.2078402544852313e-11,1.8939481834794865e-20,0.4998344862073707,1.4074714983902488e-07,0.0001648231222479256,2.3064719419360024e-07,9.6904629002283413e-08,3.5607330454530875e-07,3.2228262172607282e-08,4.1124284479586424e-08,2.4162506375771312e-07
1.9513404758126515e-11,0.004023131612903226,0.0,0.0,0.0109421519919763,0.49999976935293861,9.4846633021089288e-29,3.566941863176082e-14,4.0967057542965059e-17,3.188186547247769e-24,7.4674427351267058e-37,1.6715389227137436e-11,1.230995138268173e-11,2.0031388599504437e-20,0.499831759992869,1.407463005626219e-07,0.00016753629786918863,2.3064706141269451e-07,1.0027395653633032e-07,3.6237364125902327e-07,3.2228117255903989e-08,4.1950195292253585e-08,2.4627423017999332e-07
1.981880388365215e-11,0.004023131612903226,0.0,0.0,0.010942146322722663,0.49999976935305812,1.0098241413372167e-28,3.6770025900589584e-14,4.2297824491061976e-17,3.3425756176440356e-24,8.0841668089072303e-37,1.6960074991130372e-11,1.2518849763419956e-11,2.1049959821773525e-20,0.49982931207602166,1.4074553781465426e-07,0.0001699723866609843,2.3064694191064434e-07,1.0335289951715064e-07,3.6804390875043815e-07,3.2227985649229275e-08,4.2693508649476786e-08,2.5045845835165732e-07
2.0124203009177782e-11,0.004023131612903226,0.0,0.0,0.010942140653501966,0.49999976935317764,1.0741296680050551e-28,3.7886604622777269e-14,4.365100342984558e-17,3.5019413490748974e-24,8.741409805034082e-37,1.7204263827224387e-11,1.2728224943239641e-11,2.2103138414303746e-20,0.49982686952416289,1.4074477657970836e-07,0.00017240302253083921,2.3064682240930737e-07,1.064758250858869e-07,3.7371414262531394e-07,3.2227853210506149e-08,4.3436815921565683e-08,2.5464266592095805e-07
2.0429602134703416e-11,0.004023131612903226,0.0,0.0,0.010942134984313919,0.49999976935329715,1.1414771879272476e-28,3.9019122184138185e-14,4.502664521013619e-17,3.6663669457332316e-24,9.4411757936765155e-37,1.7447956814803229e-11,1.2938075884176599e-11,2.3191542830732001e-20,0.49982443232529705,1.4074401685439767e-07,0.00017482821769673561,2.3064670290867446e-07,1.0964262193006812e-07,3.7938434294453721e-07,3.2227720160252187e-08,4.4180117075470368e-08,2.5882685279434094e-07
2.073500126022905e-11,0.004023131612903226,0.0,0.0,0.010942129315158302,0.49999976935341667,1.21196254291525e-28,4.0167546041971762e-14,4.6424800571554399e-17,3.835935800039558e-24,1.0185536847902876e-36,1.7691155030885144e-11,1.3148401550541056e-11,2.431579340565873e-20,0.49982200046745567,1.4074325863534384e-07,0.00017724798434927479,2.3064658340873801e-07,1.128531789916707e-07,3.8505450976885845e-07,3.22275866747333e-08,4.4923412087304252e-08,2.6301101890403986e-07
2.1040400385754684e-11,0.004023131612903226,0.0,0.0,0.010942123646034906,0.49999976935353618,1.2856831423880002e-28,4.1331843724903214e-14,4.7845520142767932e-17,4.0107314922297255e-24,1.0976634356329044e-36,1.7933859550128155e-11,1.3359200908912624e-11,2.5476512349174224e-20,0.49981957393869686,1.4074250191917651e-07,0.00017966233465173864,2.3064646390949165e-07,1.1610738546653836e-07,3.9072464315889221e-07,3.2227452894874857e-08,4.5666700940493132e-08,2.6719516420286856e-07
2.1345799511280318e-11,0.004023131612903226,0.0,0.0,0.010942117976943565,0.4999997693536557,1.3627379668729817e-28,4.2511982832724358e-14,4.928885444173797e-17,4.1908377899435201e-24,1.1816680344059374e-36,1.8176071444835295e-11,1.3570472928135214e-11,2.6674323741387343e-20,0.49981715272710592,1.4074174670253337e-07,0.0001820712807401507,2.3064634441093003e-07,1.1940513080380361e-07,3.9639474317511683e-07,3.2227318933397138e-08,4.6409983624293128e-08,2.7137928866004973e-07
2.1651198636805952e-11,0.004023131612903226,0.0,0.0,0.010942112307884137,0.49999976935377521,1.4432275714996892e-28,4.3707931036234929e-14,5.0754853875964903e-17,4.3763386478141859e-24,1.2707958801722337e-36,1.841779178495989e-11,1.3782216579311991e-11,2.7909853526958924e-20,0.49981473682079436,1.4074099298206008e-07,0.00018447483472333739,2.3064622491304877e-07,1.2274630470531033e-07,4.0206480987787566e-07,3.2227184880505261e-08,4.7153260132608926e-08,2.7556339225788853e-07
2.1956597762331586e-11,0.004023131612903226,0.0,0.0,0.010942106638856483,0.49999976935389473,1.5272540894853319e-28,4.4919656077084122e-14,5.2243568742733486e-17,4.5673182070588724e-24,1.3652827022772059e-36,1.8659021638110796e-11,1.399443083580034e-11,2.9183729509641376e-20,0.49981232620790061,1.4074024075440963e-07,0.00018687300868298895,2.3064610541584405e-07,1.2613079712503769e-07,4.0773484332737691e-07,3.2227050808346078e-08,4.7896530463067954e-08,2.797474749891682e-07
2.226199688785722e-11,0.004023131612903226,0.0,0.0,0.010942100969860495,0.49999976935401425,1.6149212356129112e-28,4.6147125767612695e-14,5.3755049229357518e-17,4.7638607950699739e-24,1.4653716948925807e-36,1.8899762069557581e-11,1.4207114673206846e-11,3.0496581346826748e-20,0.49980992087658943,1.4073949001624313e-07,0.00018926581467372012,2.3064598591931253e-07,1.2955849826852565e-07,4.134048435836943e-07,3.2226916774566375e-08,4.8639794616281444e-08,2.8393153685506943e-07
2.2567396013382854e-11,0.004023131612903226,0.0,0.0,0.010942095300896067,0.49999976935413376,1.7063343097016914e-28,4.7390307990695223e-14,5.5289345413423834e-17,4.9660509250074016e-24,1.5713136523722876e-36,1.914001414223579e-11,1.4420267069382284e-11,3.1849040544104344e-20,0.49980752081505242,1.4073874076422919e-07,0.00019165326472313107,2.3064586642345141e-07,1.3302929859230157e-07,4.1907481070676676e-07,3.2226782825190573e-08,4.9383052595246749e-08,2.8811557786348901e-07
2.2872795138908488e-11,0.004023131612903226,0.0,0.0,0.010942089631963111,0.49999976935425328,1.8016002000700963e-28,4.8649170699582914e-14,5.6846507263035825e-17,5.1739732953917291e-24,1.6833671054171327e-36,1.9379778916752136e-11,1.4633887004416612e-11,3.324174044982927e-20,0.49980512601150756,1.4073799299504393e-07,0.00019403537083186761,2.3064574692825808e-07,1.3654308880330824e-07,4.2474474475639924e-07,3.222664899695297e-08,5.0126304404862921e-08,2.9229959802767607e-07
2.317819426443412e-11,0.004023131612903226,0.0,0.0,0.010942083963061539,0.49999976935437279,1.9008273869910341e-28,4.9923681917746619e-14,5.8426584637056394e-17,5.3877127896982731e-24,1.8017984580497053e-36,1.9619057451389647e-11,1.4847973460633957e-11,3.4675316249702076e-20,0.49980273645419881,1.4073724670537123e-07,0.0001964121449736821,2.306456274337303e-07,1.400997598583331e-07,4.3041464579226312e-07,3.2226515319163115e-08,5.0869550051543352e-08,2.9648359736514245e-07
2.3483593389959755e-11,0.004023131612903226,0.0,0.0,0.010942078294191268,0.49999976935449231,2.0041259461396531e-28,5.1213809738720312e-14,6.0029627285350336e-17,5.6073544759520409e-24,1.9268821253991028e-36,1.9857850802112904e-11,1.5062525422587716e-11,3.6150404961360181e-20,0.49980035213139701,1.4073650189190218e-07,0.00019878359909549333,2.3064550793986604e-07,1.4369920296343893e-07,4.3608451387389616e-07,3.2226381815184137e-08,5.1612789542908768e-08,3.0066757589679804e-07
2.378899251548539e-11,0.004023131612903226,0.0,0.0,0.010942072625352225,0.49999976935461182,2.1116075520335436e-28,5.2519522325944904e-14,6.1655684849026099e-17,5.8329836063236055e-24,2.0589006722943843e-36,2.0096160022573174e-11,1.5277541877055477e-11,3.7667645428981898e-20,0.49979797303139906,1.4073575855133559e-07,0.00020114974511744669,2.3064538844666336e-07,1.4734130957339589e-07,4.4175434906070293e-07,3.2226248503608746e-08,5.2356022887543002e-08,3.0485153364626389e-07
2.4094391641011023e-11,0.004023131612903226,0.0,0.0,0.010942066956544341,0.49999976935473134,2.2233854814654217e-28,5.3840787912612366e-14,6.3304806860677156e-17,6.0646856167258613e-24,2.1981449526647732e-36,2.0333986164113577e-11,1.5493021813034165e-11,3.9227678317903315e-20,0.49979559914252808,1.4073501668037771e-07,0.00020351059493297426,2.3064526895412063e-07,1.5102597139111454e-07,4.474241514119551e-07,3.2226115399204511e-08,5.3099250094796743e-08,3.0903547063931982e-07
2.4399790766536657e-11,0.004023131612903226,0.0,0.0,0.010942061287767547,0.49999976935485085,2.3395746169283001e-28,5.5177574801510321e-14,6.4977042744622673e-17,6.3025461264116765e-24,2.3449142497451507e-36,2.0571330275774182e-11,1.570896422173502e-11,4.0831146109248475e-20,0.49979323045313312,1.4073427627574206e-07,0.00020586616040885484,2.306451494622362e-07,1.5475308036708064e-07,4.5309392098679187e-07,3.2225982513677474e-08,5.3842471174628926e-08,3.1321938690345783e-07
2.5010589017587928e-11,0.004023131612903226,0.0,0.0,0.010942049950306976,0.49999976935508983,2.5856540849003916e-28,5.7897586044196699e-14,6.8391053286741281e-17,6.7970860349397786e-24,2.6622680223918192e-36,2.1044576594132105e-11,1.614223243319053e-11,4.4170965370557147e-20,0.49978850862629931,1.4073279985232908e-07,0.00021056148567588068,2.3064491048043614e-07,1.6233420883019374e-07,4.6443336204311472e-07,3.2225717434028119e-08,5.5328894994229874e-08,3.2158715736160839e-07
2.56213872686392e-11,0.004023131612903226,0.0,0.0,0.010942038612970016,0.4999997693553288,2.8507972595743274e-28,6.0679303862332071e-14,7.1898109713560811e-17,7.3172919374987357e-24,3.0135302218415497e-36,2.1515907324102082e-11,1.657733848521195e-11,4.7692279174487267e-20,0.49978380745821277,1.4073132925495286e-07,0.00021523581532195186,2.3064467150125193e-07,1.7008383549672142e-07,4.757726727001445e-07,3.222545331751858e-08,5.6815294433939992e-08,3.2995484526295927e-07
