Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H7X(141),H2(190),C2H6(343),C4H5X(364),C4H5X(365),C4H7X(140),C4H7X(142),C4H7X(143),C6H8(455),C6H7X(563),C6H7X(565),C6H7X(564),C8H10(459),C8H9X(844),C8H9X(846),C8H9X(845),S(746),S(1212),S(1748),SX(3061),S(3004),SX(3899),SX(3897),SX(3060),SX(3058),C6H9X(441),SX(3062),SX(3895),C8H10(843),SX(3064),SX(3063),SX(1214),SX(730)
0.008119241016982788,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240953899356,0.66999964367239695,1.5737001062978855e-10,0.0,2.8545056689316222e-16,6.7889417100370866e-33,1.2182341084301116e-30,0.0,2.1302822773078223e-28,2.1469729303194819e-27,0.0,3.2881961515999053e-07,8.6167143780599633e-08,1.2810650568321884e-07,3.1797936557734477e-19,7.1043346782132813e-15,9.7807984376263172e-09,8.7076872501646802e-10,2.619214410501612e-15,2.9336961432553851e-16,7.6764813504706066e-17,3.4858502019809899e-18,1.5073997415244891e-10,3.1654442614317275e-10,8.7531794223995838e-18,8.7531797200618219e-18,4.4516082117921678e-11,9.3463535952129422e-11,2.5847414816222272e-18,2.5847416339092723e-18,8.0912760482404066e-16,3.9715544402938488e-20,1.3441125034801604e-13,1.4849454310328976e-13,2.227169974942049e-15,1.3957918726925057e-13,3.089145387836529e-11,6.813739813544307e-20,1.2550095532608092e-18,1.1657855846105238e-19,8.559586256616258e-20,7.1745345246542176e-17,2.2026356627701194e-22,1.0189297051271808e-20,1.0189297051257509e-20,1.6988092179530214e-15,7.9613599741913841e-19
0.0081616813347735,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240914421946,0.6699996429578452,1.5818433971367137e-10,0.0,2.8548851575516659e-16,6.7998760011637641e-33,1.2231491400063207e-30,0.0,2.1495957528388251e-28,2.166437725987193e-27,0.0,3.2934921251853946e-07,8.6028585670554968e-08,1.2849213650025983e-07,3.1744331439983623e-19,7.1272375752327028e-15,9.8450867382109493e-09,8.7198552367344593e-10,2.6228744559371079e-15,2.9441350520062207e-16,7.7037964105111369e-17,3.4982538286715165e-18,1.5164256138161226e-10,3.1792807608461205e-10,8.7914314029775721e-18,8.791431699670596e-18,4.4940208568997315e-11,9.4202451947558341e-11,2.6051716770559909e-18,2.6051718292005195e-18,8.1421333361121537e-16,3.9965174357691993e-20,1.3620016147637051e-13,1.5026551019042584e-13,2.2545306713370047e-15,1.4129415332804858e-13,3.1283481929929325e-11,6.8933230719125777e-20,1.2696678466826747e-18,1.167414634366267e-19,8.6595608698559272e-20,7.2509953723510213e-17,2.2236212482579005e-22,1.0308306212608218e-20,1.0308306212617796e-20,1.706740114519648e-15,7.9961599369122151e-19
0.008204121652564211,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240875030805,0.66999964224473796,1.5899860483672316e-10,0.0,2.8552646436762807e-16,6.8107740298112146e-33,1.228056558154783e-30,0.0,2.1689803431064232e-28,2.185974193573298e-27,0.0,3.2987705352451037e-07,8.5890929757068829e-08,1.2887654739361078e-07,3.1691075746080274e-19,7.1501013649086528e-15,9.9094783342782586e-09,8.7319479741874086e-10,2.6265118673796461e-15,2.9545549852248906e-16,7.7310618182687172e-17,3.5106349083544736e-18,1.5254444107230822e-10,3.1930750230320975e-10,8.8295666223708737e-18,8.8295669181290774e-18,4.5365550323132385e-11,9.4942045305272267e-11,2.6256205902627252e-18,2.6256207423323648e-18,8.1929302177618136e-16,4.0214507812480981e-20,1.3800231197528276e-13,1.5204673180350328e-13,2.2820560273535383e-15,1.4301944199640799e-13,3.1677964096734709e-11,6.9733569340622675e-20,1.2844091359993113e-18,1.1690336097526656e-19,8.7601015442723074e-20,7.3277784592731535e-17,2.2446669663818924e-22,1.0427989208842144e-20,1.0427989208854338e-20,1.7146418574915628e-15,8.030853669334329e-19
0.008246561970354923,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240835725757,0.6699996415330649,1.5981280621970048e-10,0.0,2.855644128092135e-16,6.8216360250491493e-33,1.2329564144623006e-30,0.0,2.1884359421160535e-28,2.2055822262526291e-27,0.0,3.3040314926219151e-07,8.5754166644174308e-08,1.2925974817137167e-07,3.1638165835667612e-19,7.1729258974050321e-15,9.9739728837721806e-09,8.7439663880931531e-10,2.6301269231667458e-15,2.9649561046065295e-16,7.7582779968003334e-17,3.5229936331725149e-18,1.5344560791560888e-10,3.2068272506061312e-10,8.867585640371192e-18,8.8675859352209808e-18,4.5792098264790731e-11,9.5682302304267878e-11,2.6460878421745703e-18,2.6460879942244287e-18,8.2436652337249294e-16,4.0463537602945186e-20,1.3981771334905021e-13,1.5383819444118382e-13,2.30974583371815e-15,1.4475504008801427e-13,3.2074897388674284e-11,7.0538408188928211e-20,1.2992333141819541e-18,1.1706426347070576e-19,8.8612075498958175e-20,7.4048825498228393e-17,2.2657723661272271e-22,1.0548345170996989e-20,1.0548345170994994e-20,1.7225145824540019e-15,8.0654416811345793e-19
0.008284685661893344,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240800491714,0.66999964089499131,1.6054414060244532e-10,0.0,2.8559850140474544e-16,6.8313627055102533e-33,1.2373514986837411e-30,0.0,2.205973158318603e-28,2.2232568456900091e-27,0.0,3.3087425654951414e-07,8.5632067350824848e-08,1.2960294963234877e-07,3.1590929278167525e-19,7.1933955934175992e-15,1.0031995158684269e-08,8.7546998059245053e-10,2.6333554607360939e-15,2.974283411376517e-16,7.7826843741755283e-17,3.5340764420441098e-18,1.5425450454869891e-10,3.2191450598847503e-10,8.9016391104401399e-18,8.9016394044621917e-18,4.6176282746590378e-11,9.6347822060199186e-11,2.6644886880090795e-18,2.664488839991716e-18,8.2891868686504636e-16,4.0686977824476609e-20,1.4145977530253614e-13,1.5545616706548514e-13,2.3347593357220347e-15,1.463228887113562e-13,3.2433545764314617e-11,7.1265218686409287e-20,1.3126203026108919e-18,1.1720796244177485e-19,8.9525114264715603e-20,7.4744170219771283e-17,2.2847816409903281e-22,1.0657032738605181e-20,1.0657032738605181e-20,1.729561935687406e-15,8.0964220099424244e-19
0.008322809353431765,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733224076532686,0.6699996402580598,1.6127542388679491e-10,0.0,2.8563258997837278e-16,6.8410606552058436e-33,1.2417405589145738e-30,0.0,2.2235675130460734e-28,2.2409890513307454e-27,0.0,3.3134397227498211e-07,8.5510674382073665e-08,1.299451893843103e-07,3.1543966278822625e-19,7.2138339000270493e-15,1.0090099989976811e-08,8.7653746414618203e-10,2.6365663772049976e-15,2.9835957799433462e-16,7.8070516633914898e-17,3.5451415011703216e-18,1.5506281805874204e-10,3.2314292602066409e-10,8.935599670675303e-18,8.9355999638776189e-18,4.6561426713851836e-11,9.7013856711036557e-11,2.682903762485504e-18,2.6829039144069418e-18,8.3346584950179536e-16,4.0910172582057118e-20,1.4311254518959796e-13,1.5708238269837764e-13,2.3599052158536534e-15,1.4789903617790359e-13,3.2794167396008898e-11,7.1995651607518963e-20,1.3260740118153899e-18,1.1735087711252218e-19,9.0442703622063276e-20,7.5442086405983284e-17,2.3038383907590309e-22,1.0766262005065417e-20,1.0766262005065357e-20,1.7365860785363978e-15,8.1273178093330514e-19
0.008360933044970187,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240730231061,0.66999963962226372,1.6200665622983764e-10,0.0,2.8566667858467667e-16,6.8507300354176746e-33,1.2461236314546533e-30,0.0,2.241218931533585e-28,2.2587787678242604e-27,0.0,3.3181230424917311e-07,8.5389981200743549e-08,1.3028647429505096e-07,3.1497274304615099e-19,7.2342408628639386e-15,1.014828713411743e-08,8.77599153578042e-10,2.63975986535623e-15,2.9928933233401607e-16,7.8313801601929243e-17,3.5561889448665803e-18,1.5587054484694574e-10,3.243679997411643e-10,8.9694677241941811e-18,8.9694680165817608e-18,4.6947523697269592e-11,9.7680396684086252e-11,2.7013328011283161e-18,2.7013329529863392e-18,8.3800796840821828e-16,4.113311977115217e-20,1.4477603050574886e-13,1.587168316239184e-13,2.3851833220633391e-15,1.494834729264368e-13,3.315676008287873e-11,7.2729702808280385e-20,1.3395943654699388e-18,1.1749301606596127e-19,9.1364838365350173e-20,7.6142565276396878e-17,2.3229422953372609e-22,1.087603235068759e-20,1.0876032350687921e-20,1.7435871082370593e-15,8.1581294461156177e-19
0.008399056736508608,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240695204196,0.66999963898759574,1.6273783778775608e-10,0.0,2.8570076727880197e-16,6.8603710059866195e-33,1.2505007522682029e-30,0.0,2.2589273396522348e-28,2.2766259204608882e-27,0.0,3.3227926021391994e-07,8.526998135344552e-08,1.3062681115875742e-07,3.1450850854974559e-19,7.2546165644908788e-15,1.0206556348938426e-08,8.7865511176162564e-10,2.642936114337288e-15,3.0021761533562502e-16,7.8556701571088529e-17,3.567218905957272e-18,1.5667768139340601e-10,3.2558974169997821e-10,9.0032436732932854e-18,9.0032439648728067e-18,4.7334567270639046e-11,9.8347432520975881e-11,2.7197755424669806e-18,2.7197756942643619e-18,8.4254502057083204e-16,4.1355818262158646e-20,1.4645023842233459e-13,1.6035950398579911e-13,2.4105935011412168e-15,1.5107618935764449e-13,3.3521321614440891e-11,7.3467368037441198e-20,1.353181285270342e-18,1.1763438771961401e-19,9.2291513153914612e-20,7.6845598070415593e-17,2.3420930367593119e-22,1.0986343139736314e-20,1.0986343139735992e-20,1.7505651210881193e-15,8.188857286235265e-19
0.008437180428047029,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240660246127,0.6699996383540493,1.6346896871583531e-10,0.0,2.8573485611379367e-16,6.8699837253496394e-33,1.2548719569881026e-30,0.0,2.2766926639018632e-28,2.2945304351645764e-27,0.0,3.3274484784305635e-07,8.5150668468543481e-08,1.3096620669647119e-07,3.1404693461014518e-19,7.2749610872013771e-15,1.0264907393624714e-08,8.7970540095512719e-10,2.6460953113740283e-15,3.0114443804888832e-16,7.8799219432515403e-17,3.5782315157436491e-18,1.5748422426055775e-10,3.2680816640738208e-10,9.0369279189828158e-18,9.0369282097583199e-18,4.7722551050735385e-11,9.9014954876077462e-11,2.7382317282852436e-18,2.7382318800175388e-18,8.4707698465796628e-16,4.1578267008024186e-20,1.4813517593583206e-13,1.6201038986695062e-13,2.436135599048094e-15,1.5267717581754414e-13,3.388784977073239e-11,7.4208643038681985e-20,1.3668346928216582e-18,1.1777500040861053e-19,9.3222722640959897e-20,7.755117606840477e-17,2.3612902991861012e-22,1.1097193735721463e-20,1.1097193735721624e-20,1.7575202156280693e-15,8.2195016946380213e-19
0.00847530411958545,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240625356696,0.66999963772161719,1.6420004916847062e-10,0.0,2.8576894514332271e-16,6.8795683505575196e-33,1.2592372809201187e-30,0.0,2.2945148314040625e-28,2.312492238485904e-27,0.0,3.3320907474327669e-07,8.5032036255504234e-08,1.3130466755773293e-07,3.1358799685282516e-19,7.295274512881215e-15,1.0323340028702051e-08,8.8075008221068643e-10,2.6492376401437211e-15,3.020698114031344e-16,7.9041358046227457e-17,3.5892269040829958e-18,1.5829017009114366e-10,3.2802328833122825e-10,9.0705208613070333e-18,9.0705211512847802e-18,4.8111468696964396e-11,9.9682954515097799e-11,2.7567011032935436e-18,2.7567012549625763e-18,8.5160383923261689e-16,4.1800464956526426e-20,1.4983084998960121e-13,1.6366947938777572e-13,2.4618094616872462e-15,1.5428642264364829e-13,3.4256342322352635e-11,7.4953523559828399e-20,1.3805545098024111e-18,1.1791486230661535e-19,9.4158461484640405e-20,7.8259290604895134e-17,2.3805337688878856e-22,1.1208583502769411e-20,1.1208583502769304e-20,1.7644524891540341e-15,8.2500630352028793e-19
0.008513427811123872,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240590535783,0.66999963709029298,1.649310792991752e-10,0.0,2.8580303441917239e-16,6.8891250372899572e-33,1.2635967590470392e-30,0.0,2.312393769895279e-28,2.3305112575951372e-27,0.0,3.3367194845486794e-07,8.4914078502986792e-08,1.3164220032103805e-07,3.1313167121018671e-19,7.3155569231372452e-15,1.0381854016025362e-08,8.8178921595191079e-10,2.6523632823721929e-15,3.029937462027234e-16,7.9283120239234121e-17,3.6002051993580431e-18,1.5909551560699354e-10,3.2923512189493003e-10,9.104022898935578e-18,9.1040231881202685e-18,4.8501313911075198e-11,1.0035142231359553e-10,2.7751834153541564e-18,2.7751835669576227e-18,8.5612556385353955e-16,4.2022411104319023e-20,1.5153726736201455e-13,1.6533676264257239e-13,2.4876149344958789e-15,1.5590392014981486e-13,3.4626797030952097e-11,7.570200535074421e-20,1.3943406579308906e-18,1.1805398150314448e-19,9.5098724345868347e-20,7.8969933066922597e-17,2.3998231342300537e-22,1.1320511805313932e-20,1.1320511805314057e-20,1.771362039333666e-15,8.2805416706911729e-19
0.008551551502662293,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240555783244,0.66999963646006955,1.6566205926058801e-10,0.0,2.8583712399313753e-16,6.898653939872539e-33,1.2679504260327417e-30,0.0,2.3303294077199161e-28,2.3485874202752776e-27,0.0,3.3413347645253074e-07,8.4796789078020222e-08,1.3197881149525799e-07,3.1267793391836986e-19,7.3358083992440368e-15,1.0440449118767139e-08,8.828228615717178e-10,2.6554724167277968e-15,3.0391625313370503e-16,7.9524508807806492e-17,3.6111665285383874e-18,1.599002576070587e-10,3.3044368147758648e-10,9.1374344294146519e-18,9.1374347178121285e-18,4.8892080436848025e-11,1.0102034925557406e-10,2.7936784152431871e-18,2.793678566782052e-18,8.6064213871833604e-16,4.224410447941312e-20,1.5325443466793302e-13,1.670122296734419e-13,2.5135518621821069e-15,1.5752965860141946e-13,3.4999211649583208e-11,7.6454084124278342e-20,1.4081930582420389e-18,1.1819236594972537e-19,9.6043505838917508e-20,7.9683094876645406e-17,2.419158085657673e-22,1.1432978002251707e-20,1.1432978002251584e-20,1.7782489637254148e-15,8.3109379627496774e-19
0.008589675194200714,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240521098927,0.66999963583094058,1.6639298920448139e-10,0.0,2.8587121391557276e-16,6.9081552112923041e-33,1.2722983162261924e-30,0.0,2.348321673823533e-28,2.3667206549151836e-27,0.0,3.3459366614613387e-07,8.4680161924405373e-08,1.3231450752030427e-07,3.1222676151105977e-19,7.3560290221572584e-15,1.0499125101405991e-08,8.8385107777139351e-10,2.6585652197615828e-15,3.0483734276184968e-16,7.9765526516552061e-17,3.6221110171708458e-18,1.6070439296665136e-10,3.3164898141334384e-10,9.1707558489537492e-18,9.170756136568645e-18,4.9283762059828342e-11,1.0168972643207907e-10,2.8121858567670938e-18,2.8121860082391717e-18,8.6515354466381018e-16,4.2465544141194727e-20,1.5498235840794845e-13,1.6869587051528483e-13,2.5396200891043167e-15,1.5916362824092118e-13,3.5373583922876669e-11,7.7209755601122817e-20,1.4221116319166283e-18,1.183300235052897e-19,9.6992800588035544e-20,8.0398767506196019e-17,2.4385383156823357e-22,1.1545981453653893e-20,1.1545981453653999e-20,1.7851133601293563e-15,8.3412522718945797e-19
0.008627798885739136,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240486482706,0.6699996352028994,1.6712386928176904e-10,0.0,2.8590530423674296e-16,6.9176290032138899e-33,1.2766404636653969e-30,0.0,2.366370497746178e-28,2.3849108905028482e-27,0.0,3.3505252488149636e-07,8.4564191061802905e-08,1.3264929476839353e-07,3.1177813081595097e-19,7.3762188725130584e-15,1.0557881729715284e-08,8.8487392228046059e-10,2.6616418651371751e-15,3.0575702553785972e-16,8.0006176100152509e-17,3.6330387894288202e-18,1.6150791863589641e-10,3.3285103599061217e-10,9.2039875525886454e-18,9.2039878394266627e-18,4.9676352607027796e-11,1.0235954503984949e-10,2.8307054965840223e-18,2.8307056479901543e-18,8.6965976318495023e-16,4.2686729181356386e-20,1.5672104495324086e-13,1.7038767519197062e-13,2.5658194592775727e-15,1.6080581929158556e-13,3.574991158734455e-11,7.7969015488493501e-20,1.4360962998859005e-18,1.1846696189866952e-19,9.7946603200425044e-20,8.1116942474207276e-17,2.4579635188673646e-22,1.165952151757488e-20,1.1659521517574779e-20,1.7919553261187831e-15,8.3714849574917474e-19
0.008665922577277557,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240451934414,0.66999963457593914,1.6785469964251347e-10,0.0,2.8593939500556342e-16,6.9270754659946512e-33,1.2809769020812848e-30,0.0,2.3844758096158313e-28,2.4031580566188072e-27,0.0,3.3551005994111863e-07,8.4448870584236511e-08,1.3298317954471893e-07,3.1133201894894513e-19,7.3963780306291048e-15,1.061671877075203e-08,8.8589145215090862e-10,2.6647025244469734e-15,3.0667531179581714e-16,8.0246460262601805e-17,3.6439499681058018e-18,1.6231083163837196e-10,3.3404985945102095e-10,9.2371299339774798e-18,9.2371302200432392e-18,5.0069845946649244e-11,1.030297963799494e-10,2.8492370943001917e-18,2.8492372456384544e-18,8.7416077640615161e-16,4.2907658722484744e-20,1.5847050052856585e-13,1.7208763369833958e-13,2.5921498162140176e-15,1.6245622194412377e-13,3.612819237170882e-11,7.8731859488927109e-20,1.4501469829961454e-18,1.1860318876798836e-19,9.890490827751928e-20,8.1837611345641226e-17,2.4774333918142007e-22,1.1773597551370761e-20,1.1773597551370864e-20,1.7987749593671554e-15,8.4016363777304762e-19
0.008704046268815978,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733224041745394,0.66999963395005369,1.6858548043593293e-10,0.0,2.8597348627081306e-16,6.9364947487001464e-33,1.285307664901529e-30,0.0,2.4026375401419568e-28,2.42146208342964e-27,0.0,3.3596627854493474e-07,8.4334194659191792e-08,1.3331616808864803e-07,3.1088840331065929e-19,7.4165065765050663e-15,1.0675635992845811e-08,8.8690372350834743e-10,2.6677473665282355e-15,3.0759221175799303e-16,8.0486381678799964e-17,3.6548446746612491e-18,1.6311312906963794e-10,3.3524546598855948e-10,9.2701833855403269e-18,9.2701836708394106e-18,5.0464235987787992e-11,1.0370047185643773e-10,2.8677804123066108e-18,2.8677805635777995e-18,8.7865656707353853e-16,4.3128331917683632e-20,1.6023073123087421e-13,1.7379573600975286e-13,2.6186110030101835e-15,1.6411482636253086e-13,3.6508423997141891e-11,7.9498283287552041e-20,1.4642636017718491e-18,1.1873871162734642e-19,9.9867710398780514e-20,8.2560765727171282e-17,2.4969476331476282e-22,1.1888208909793044e-20,1.1888208909792939e-20,1.805572357416493e-15,8.4317068896018773e-19
0.0087421699603544,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240383041106,0.6699996333252366,1.6931621181040964e-10,0.0,2.8600757807997969e-16,6.9458869991189587e-33,1.2896327852543007e-30,0.0,2.4208556206091189e-28,2.4398229016815325e-27,0.0,3.3642118785102751e-07,8.4220157526192904e-08,1.3364826657438635e-07,3.1044726158090728e-19,7.436604589823745e-15,1.0734633165587874e-08,8.8791079182095167e-10,2.6707765582095502e-15,3.0850773553348959e-16,8.0725942993871668e-17,3.6657230292154082e-18,1.6391480809605598e-10,3.3643786974899665e-10,9.303148298284345e-18,9.3031485828212642e-18,5.0859516680156107e-11,1.0437156297504052e-10,2.8863352158653946e-18,2.886335367067558e-18,8.8314711854094268e-16,4.3348747949885843e-20,1.6200174303251368e-13,1.7551197208960496e-13,2.6452028624269672e-15,1.6578162269052784e-13,3.6890604177519759e-11,8.0268282572913899e-20,1.4784460768015994e-18,1.1887353790282611e-19,1.0083500414806604e-19,8.3286397274153956e-17,2.51650594350213e-22,1.2003354948105585e-20,1.2003354948105695e-20,1.8123476178473678e-15,8.46169684888427e-19
0.00878029365189282,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240348695774,0.66999963270148122,1.7004689391349614e-10,0.0,2.8604167048045702e-16,6.9552523637777347e-33,1.2939522959719747e-30,0.0,2.4391299828707047e-28,2.4582404426939502e-27,0.0,3.3687479495635933e-07,8.410675349593749e-08,1.3397948111213934e-07,3.1000857171534718e-19,7.4566721499517739e-15,1.079371005982033e-08,8.889127116546964e-10,2.6737902636378549e-15,3.0942189312295977e-16,8.0965146824732574e-17,3.6765851505942592e-18,1.6471586595349258e-10,3.3762708482923584e-10,9.3360250619477019e-18,9.3360253457279926e-18,5.1255682013791131e-11,1.0504306134186404e-10,2.904901272949345e-18,2.9049014240834253e-18,8.8763241475639911e-16,4.3568906031190282e-20,1.6378354177305551e-13,1.7723633188294858e-13,2.6719252368417781e-15,1.674566010477483e-13,3.7274730619705473e-11,8.1041853016608212e-20,1.4926943283605875e-18,1.190076748997234e-19,1.0180678408783497e-19,8.401449768470881e-17,2.536108025507474e-22,1.2119035019036128e-20,1.211903501903601e-20,1.8191008380795337e-15,8.4916066101269617e-19
0.008818417343431242,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240314417811,0.66999963207878133,1.7077752689192314e-10,0.0,2.8607576351832011e-16,6.9645909879555985e-33,1.2982662295947671e-30,0.0,2.4574605593427311e-28,2.4767146383533915e-27,0.0,3.3732710689746894e-07,8.3993976948905477e-08,1.3430981774873129e-07,3.0957231194008817e-19,7.4767093359407183e-15,1.0852866447625495e-08,8.899095369555691e-10,2.6767886450615305e-15,3.1033469441699688e-16,8.1203995759322108e-17,3.687431156321997e-18,1.655162999461211e-10,3.3881312527674419e-10,9.3688140648153356e-18,9.3688143478433535e-18,5.1652726018783437e-11,1.0571495866210916e-10,2.9234783543366351e-18,2.9234785054005333e-18,8.9211244025304959e-16,4.3788805402415455e-20,1.6557613316361909e-13,1.7896880531683706e-13,2.6987779682568675e-15,1.6913975152988948e-13,3.7660801023803614e-11,8.1818990291169412e-20,1.5070082767425563e-18,1.1914112984033025e-19,1.0278304478183665e-19,8.4745058703603108e-17,2.5557535837752243e-22,1.2235248475454268e-20,1.2235248475454399e-20,1.8258321155281553e-15,8.521436526635891e-19
0.008856541034969663,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240280207054,0.66999963145713082,1.7150811089160645e-10,0.0,2.8610985723965392e-16,6.9739030156987304e-33,1.302574618374325e-30,0.0,2.4758472829977535e-28,2.4952454211072602e-27,0.0,3.3777813065117796e-07,8.3881822334562476e-08,1.3463928246876292e-07,3.0913846074860445e-19,7.4967162265278184e-15,1.0912102102315343e-08,8.9090132077705976e-10,2.679771862080499e-15,3.1124614920114776e-16,8.1442492358283473e-17,3.6982611626682412e-18,1.663161074451267e-10,3.3999600508879732e-10,9.4015156938770163e-18,9.4015159761583142e-18,5.2050642764987797e-11,1.0638724673881783e-10,2.9420662334375508e-18,2.9420663844325127e-18,8.9658718013281278e-16,4.4008445332297968e-20,1.6737952279238126e-13,1.8070938230491324e-13,2.7257608983487001e-15,1.7083106421238493e-13,3.8048813083399826e-11,8.2599690053185339e-20,1.5213878419461821e-18,1.1927390982745102e-19,1.0376378077366956e-19,8.5478072117534324e-17,2.5754423248844709e-22,1.2351994667843404e-20,1.2351994667843257e-20,1.8325415474370679e-15,8.5511869504546458e-19
0.008894664726508085,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240246063361,0.66999963083652336,1.7223864605765374e-10,0.0,2.8614395168912877e-16,6.9831885898343558e-33,1.3068774942772536e-30,0.0,2.4942900873588638e-28,2.5138327239578049e-27,0.0,3.3822787313526824e-07,8.3770284169969416e-08,1.349678811951577e-07,3.0870699689634294e-19,7.5166929001371006e-15,1.0971416798421081e-08,8.918881156034999e-10,2.6827400725429849e-15,3.1215626715371512e-16,8.168063915398723e-17,3.7090752846353863e-18,1.6711528588754572e-10,3.4117573821200439e-10,9.4341303346194553e-18,9.4341306161581562e-18,5.2449426361751526e-11,1.0705991747162147e-10,2.9606646864110247e-18,2.960664837334595e-18,9.0105662006058758e-16,4.422782511720794e-20,1.6919371612244744e-13,1.8245805274709092e-13,2.7528738684733299e-15,1.7253052915067601e-13,3.8438764485811726e-11,8.3383947964000183e-20,1.5358329440592372e-18,1.1940602188769105e-19,1.0474898661303797e-19,8.6213529760861456e-17,2.5951739573683754e-22,1.2469272947399899e-20,1.2469272947400069e-20,1.8392292310176923e-15,8.580858232352502e-19
0.008932788418046506,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733224021198658,0.66999963021695275,1.7296913253437185e-10,0.0,2.8617804691161434e-16,6.9924478519849161e-33,1.3111748889885941e-30,0.0,2.5127889064937702e-28,2.5324764804561606e-27,0.0,3.3867634120916857e-07,8.3659357039087043e-08,1.3529561979035053e-07,3.0827789939803009e-19,7.5366394348801533e-15,1.1030810311682864e-08,8.9286997301678333e-10,2.685693431627397e-15,3.1306505785147252e-16,8.1918438652474623e-17,3.7198736360114788e-18,1.6791383277504433e-10,3.4235233854163642e-10,9.466658371224873e-18,9.4666586520266483e-18,5.2849070957628782e-11,1.0773296285552237e-10,2.9792734919622876e-18,2.9792736428162517e-18,9.0552074624536488e-16,4.444694408022197e-20,1.7101871849238484e-13,1.8421480652861972e-13,2.780116719665232e-15,1.7423813637989401e-13,3.883065291233309e-11,8.417175966590132e-20,1.5503435028168117e-18,1.1953747292683738e-19,1.057386568255598e-19,8.6951423508614975e-17,2.6149481917000378e-22,1.2587082662468432e-20,1.2587082662468236e-20,1.8458952632793543e-15,8.6104507218075267e-19
0.008970912109584927,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332240177976563,0.66999962959841319,1.7369957046527335e-10,0.0,2.8621214295036328e-16,7.0016809425816506e-33,1.3154668339152385e-30,0.0,2.5313436750089566e-28,2.5511766246964561e-27,0.0,3.3912354167461221e-07,8.3549035591341742e-08,1.3562250405672259e-07,3.0785114752211158e-19,7.556555908557301e-15,1.1090282419039604e-08,8.9384694410181039e-10,2.6886320929660161e-15,3.1397253076637594e-16,8.2155893332086625e-17,3.7306563293482743e-18,1.68711745672821e-10,3.4352581992129758e-10,9.4991001863149256e-18,9.4991004663835426e-18,5.3249570740112287e-11,1.0840637497967843e-10,2.9978924315015307e-18,2.997892582282786e-18,9.0997954543844922e-16,4.4665801571035728e-20,1.7285453511991121e-13,1.859796335222329e-13,2.8074892926631241e-15,1.7595387591658893e-13,3.9224476038465249e-11,8.4963120809632104e-20,1.5649194381116756e-18,1.1966826978413935e-19,1.0673278594764421e-19,8.7691745283578592e-17,2.634764740279219e-22,1.2705423162660392e-20,1.2705423162660628e-20,1.8525397411824437e-15,8.639964766998341e-19
