Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),HOCO(73),CHO2(74)
7.602213533209215e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073133300285533,0.10321182869406939,0.018119513334533377,1.1251590625097978e-06,8.076920816797159e-05,0.011809866180326086,0.005614136946685749,5.6703034609998734e-05,2.2903198668942918e-12,0.0023172319969321778,5.016731899847037e-11,0.0004209920099594981,2.5735344868891593e-09,5.491634370122033e-06,4.2962002386334586e-10,2.8126124415513704e-11,2.0753306888548698e-05,2.59308609936653e-06,0.007379878327092138,0.003669672460913399,0.00027834203371112677,1.3460609405667186e-07,1.0445668976409747e-08,2.0187006211264803e-08,1.7379387702365127e-11,1.698197724369391e-07,1.2291930815964809e-05,3.971145547153809e-07,0.00023473184758528008,4.103304733700013e-06,7.1470359962002624e-09,1.7310988058049767e-08,3.518086983860096e-11,1.0460555472301312e-05,3.6257662904545905e-09,3.2554527984803564e-11,2.772276062548019e-07,1.049147714764388e-10,7.282628043699897e-13,3.612962471951768e-14,2.0168618921216488e-15
7.611346152848419e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073072729344587,0.10320298402331417,0.018114508393934987,1.1287495311639725e-06,8.090967827842824e-05,0.01182771421312539,0.005623266438787664,5.6732728922534614e-05,2.2999047028969693e-12,0.002317488033682984,5.022401926025677e-11,0.0004210538707948649,2.575142501738934e-09,5.498104243630589e-06,4.30382412926574e-10,2.8182513482003532e-11,2.0751893708197587e-05,2.599342395225824e-06,0.00737923462646219,0.0036704005856506776,0.00027850740464206546,1.3471296226117545e-07,1.0443937587005958e-08,2.0189225872136713e-08,1.738938963672087e-11,1.6990634227341272e-07,1.2290881205358812e-05,3.9771995346038256e-07,0.00023508727338241177,4.113205357563067e-06,7.14781588584223e-09,1.733911492240288e-08,3.525548510082066e-11,1.0459367540855365e-05,3.6320602558121404e-09,3.261106986202259e-11,2.779292657000226e-07,1.0509643508443067e-10,7.300188690183961e-13,3.625021513502287e-14,2.0235950752801522e-15
7.620478772487624e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407301253202249,0.10319414001379572,0.018109504835565567,1.1323460317508565e-06,8.105018751884788e-05,0.011845563358357373,0.005632396907679117,5.676230177419342e-05,2.3095167961612682e-12,0.002317742542344153,5.028056290406476e-11,0.00042111571026189667,2.5767453491233606e-09,5.504563659328641e-06,4.311450604963604e-10,2.823891427515261e-11,2.0750473967836197e-05,2.605602115050052e-06,0.007378591039809241,0.003671124936616887,0.00027867267046028114,1.3481967191470094e-07,1.0442199472276184e-08,2.019143188237234e-08,1.7399386396780074e-11,1.699928969636328e-07,1.228983647323143e-05,3.9832540069694933e-07,0.00023544272272400996,4.1231114007296895e-06,7.148591120770733e-09,1.736724486862233e-08,3.533015497334524e-11,1.0458178075392343e-05,3.6383559663752084e-09,3.2667607565542076e-11,2.7863135915346925e-07,1.0527806931560823e-10,7.317758966520566e-13,3.637103123038359e-14,2.0303408620134906e-15
7.629611392126828e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44072952707630103,0.10318529666563808,0.01810450265896497,1.1359485625669323e-06,8.119073582745904e-05,0.011863413606992923,0.005641528347273059,5.679175348326025e-05,2.319156184509609e-12,0.002317995528446488,5.033695008421983e-11,0.00042117752834948527,2.578343042099348e-09,5.51101261946726e-06,4.319079660204834e-10,2.8295326707304572e-11,2.0749047702036857e-05,2.6118652454092257e-06,0.007377947567001818,0.003671845520839959,0.00027883783133919273,1.349262230815217e-07,1.0440454662824573e-08,2.019362428973411e-08,1.7409378014510293e-11,1.7007943673883295e-07,1.2288796618753947e-05,3.9893089609412056e-07,0.00023579819543411906,4.133022841944392e-06,7.149361717972436e-09,1.739537787837116e-08,3.5404879394586324e-11,1.0456987083902672e-05,3.64465341943565e-09,3.272414103525798e-11,2.793338849906449e-07,1.0545967379704635e-10,7.335338835285011e-13,3.649207301766049e-14,2.037099252995926e-15
7.638744011766032e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407289325548041,0.10317645397896559,0.0180995018636734,1.1395571218956798e-06,8.133132314259252e-05,0.011881264950034448,0.005650660751503931,5.6821084367615125e-05,2.328822905745738e-12,0.0023182469974991926,5.039318095661198e-11,0.00042123932504664586,2.579935593709481e-09,5.517451126358472e-06,4.3267112894812786e-10,2.8351750691107153e-11,2.0747614945093795e-05,2.618131772907354e-06,0.0073773042079089,0.0036725623453258446,0.0002790028874517209,1.3503261582586305e-07,1.043870318914049e-08,2.0195803141799206e-08,1.7419364521792175e-11,1.7016596182972926e-07,1.2287761641097884e-05,3.9953643932208834e-07,0.0002361536913374079,4.1429396600056896e-06,7.1501276943668956e-09,1.7423513933376622e-08,3.5479658303046697e-11,1.0455794574310554e-05,3.6509526122898327e-09,3.278067021135727e-11,2.800368415910156e-07,1.0564124815632981e-10,7.352928259148011e-13,3.661334050840418e-14,2.0438702488732437e-15
7.647876631405236e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407283417488853,0.10316761195390271,0.018094502449231397,1.143171708007605e-06,8.147194940268041e-05,0.011899117378515768,0.005659794114327587,5.685029474472957e-05,2.3385169976546953e-12,0.002318496954989967,5.044925567868054e-11,0.0004213011003425166,2.581523016981804e-09,5.523879182374825e-06,4.334345487298811e-10,2.840818613951124e-11,2.0746175731025473e-05,2.624401684182513e-06,0.007376660962399918,0.003673275417058596,0.0002791678389702893,1.3513885021189735e-07,1.0436945081585817e-08,2.0197968485961208e-08,1.7429345950421908e-11,1.702524724665227e-07,1.2286731539435094e-05,4.001420300522107e-07,0.00023650921025916772,4.152861833765936e-06,7.15088906680747e-09,1.7451653015431708e-08,3.555449163732577e-11,1.0454600554474604e-05,3.6572535422385766e-09,3.2837195034306446e-11,2.807402273380076e-07,1.0582279202181857e-10,7.370527200875903e-13,3.67348337136547e-14,2.0506538502627688e-15
7.65700925104444e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44072775465171715,0.10315877059057421,0.018089504415179876,1.1467923191602692e-06,8.161261454625444e-05,0.011916970883502005,0.0056689284297211885,5.6879384931663335e-05,2.34823849800279e-12,0.002318745406385105,5.0505174409398434e-11,0.0004213628542263579,2.583105324929662e-09,5.53029678994891e-06,4.341982248177279e-10,2.8464632965769925e-11,2.0744730093576904e-05,2.630674965906769e-06,0.007376017830344744,0.0036739847430004614,0.00027933268606682724,1.3524492630374711e-07,1.043518037039371e-08,2.020012036943075e-08,1.7439322332110544e-11,1.703389688789023e-07,1.2285706312937828e-05,4.0074766795700016e-07,0.00023686475202530953,4.162789342131284e-06,7.1516458520814384e-09,1.7479795106394468e-08,3.5629379336115595e-11,1.0453405032188449e-05,3.663556206587197e-09,3.2893715444860106e-11,2.8144404061900406e-07,1.0600430502263902e-10,7.388135623330438e-13,3.685655264394405e-14,2.05745005775342e-15
7.675274490322849e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44072659155642846,0.1031410898496205,0.018079512486413554,1.1540516095534998e-06,8.189406123848015e-05,0.011952681087405338,0.005687199894233001,5.693720600114938e-05,2.3677638749877666e-12,0.002319237812647153,5.061654454025355e-11,0.00042148629771560217,2.5862546468311357e-09,5.54310066979829e-06,4.357263437266002e-10,2.8577560406368958e-11,2.074181968216532e-05,2.6432315875605616e-06,0.007374731906077544,0.0036753921852519735,0.00027966206767906853,1.354566038611228e-07,1.0431631257403319e-08,2.020438394222477e-08,1.7459260081087174e-11,1.705119199466325e-07,1.2283670482131245e-05,4.0195908398638373e-07,0.00023757590339746717,4.1826602785705325e-06,7.153145727950079e-09,1.7536088242799027e-08,3.577931758246582e-11,1.0451009511118727e-05,3.676166727727152e-09,3.300674279321241e-11,2.8285294335231007e-07,1.0636723695044864e-10,7.423380762342794e-13,3.710066771922725e-14,2.0710802932519612e-15
7.693539729601257e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44072544321473917,0.10312341175710711,0.018069526073708517,1.1613349788780168e-06,8.217566272947341e-05,0.011988395490886428,0.005705475097279926,5.699455010419298e-05,2.3873993384552827e-12,0.0023197242595910422,5.0727292651069527e-11,0.000421609655430887,2.5893836632214923e-09,5.555862786551692e-06,4.372554813183969e-10,2.8690532324937958e-11,2.073888397543541e-05,2.655801531923592e-06,0.007373446434075172,0.0036767847273453517,0.00027999103365406814,1.3566764900993143e-07,1.0428056089528728e-08,2.0208594234236776e-08,1.747917802072954e-11,1.7068481686029906e-07,1.2281654142066687e-05,4.03170684813287e-07,0.00023828714407347183,4.202552301646232e-06,7.15462745496073e-09,1.7592393198746424e-08,3.592947255350912e-11,1.0448608072173504e-05,3.6887841542388517e-09,3.311975178809485e-11,2.842635369690191e-07,1.0673004098751717e-10,7.458663380982887e-13,3.734568580836069e-14,2.0847609595134856e-15
7.730070208158075e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407231905770346,0.10308806352143023,0.018049569781846027,1.1759738965055478e-06,8.273932815613602e-05,0.012059836615610614,0.005742036529618117,5.710781748939547e-05,2.4270017303472035e-12,0.0023206794470665704,5.094692813770474e-11,0.0004218561132151974,2.595581193473825e-09,5.581261818003381e-06,4.4031679523559875e-10,2.8916606867976127e-11,2.0732937713220187e-05,2.6809809677019937e-06,0.007370876842771559,0.003679525330401787,0.0002806477241160021,1.3608784412539143e-07,1.0420828536627717e-08,2.0216856457772248e-08,1.751895547339357e-11,1.7103045549497384e-07,1.2277679907773131e-05,4.0559443056278e-07,0.00023970988786413072,4.24239894127938e-06,7.1575369891743994e-09,1.7705037999012506e-08,3.623043072278095e-11,1.0443787679951076e-05,3.714039637830603e-09,3.3345712866535966e-11,2.870897458804015e-07,1.0745525363936018e-10,7.529339883929728e-13,3.783843128414787e-14,2.1122735986444838e-15
7.762947638859211e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407212131235012,0.10305625917712058,0.018031627947434938,1.189231125695916e-06,8.324715156881227e-05,0.01212414728960605,0.005774954132227625,5.720815213250648e-05,2.4630233998323143e-12,0.002321519162519035,5.114248630400821e-11,0.0004220776310756038,2.6010905621829265e-09,5.603978342535062e-06,4.4307541840359917e-10,2.912021926705677e-11,2.0727502135797904e-05,2.7036869717893436e-06,0.007368565747133066,0.003681941462032505,0.00028123733759399046,1.3646386201041655e-07,1.041423699206851e-08,2.022411393265192e-08,1.7554689933922576e-11,1.7134136322878102e-07,1.227416968917042e-05,4.0777640806306294e-07,0.00024099064904539142,4.278331368616198e-06,7.160094813871512e-09,1.780645731991784e-08,3.650202940254465e-11,1.0439429680242624e-05,3.736792975398129e-09,3.354901046126323e-11,2.896389893828432e-07,1.0810747826326638e-10,7.593073986487592e-13,3.8284991097731826e-14,2.1372074794116154e-15
7.795825069560347e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407192826438707,0.10302446342951777,0.01801370392829956,1.20256614049281e-06,8.375546897933338e-05,0.012188470490551247,0.005807883120131295,5.7306980405654925e-05,2.4994064285653234e-12,0.002322340228055583,5.1336050423342774e-11,0.0004222988698166303,2.606535744021154e-09,5.626559917542892e-06,4.458372753546753e-10,2.9323965292085e-11,2.0721988526809888e-05,2.7264345184550984e-06,0.00736625610109956,0.0036843101610803913,0.00028182562529379166,1.3683783881430314e-07,1.0407564662268752e-08,2.0231204465051647e-08,1.759036407130038e-11,1.7165212356179993e-07,1.2270722518363883e-05,4.0995894474367193e-07,0.000242271678544718,4.314329547965088e-06,7.162595857552287e-09,1.7907912745461285e-08,3.6774322739706877e-11,1.0435053411686492e-05,3.759568355444564e-09,3.375224150998858e-11,2.92193514818684e-07,1.0875924314296478e-10,7.65692500125756e-13,3.8734477459979415e-14,2.162304799715796e-15
7.828702500261484e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407173988339125,0.1029926762846,0.017995797703256496,1.2159788507550348e-06,8.426427758255229e-05,0.012252805822666156,0.00584082322669437,5.74043167984356e-05,2.5361525653835493e-12,0.0023231428843343885,5.1527628897876104e-11,0.0004225198290190982,2.6119173351447682e-09,5.6490066958845555e-06,4.4860234146723535e-10,2.952784110078463e-11,2.0716398282629624e-05,2.7492230092689006e-06,0.0073639478989011836,0.003686631737671448,0.0002824125949045514,1.3720977749126938e-07,1.0400812872865562e-08,2.0238130134733396e-08,1.7625979308259425e-11,1.71962746869847e-07,1.2267338357379143e-05,4.121420261046279e-07,0.000243552968657442,4.350392532201117e-06,7.16504085908661e-09,1.80094034730594e-08,3.704730793830419e-11,1.0430659195919676e-05,3.782365655037298e-09,3.395540343993483e-11,2.947532496814426e-07,1.0941053148114287e-10,7.720891261177202e-13,3.9186890512417853e-14,2.1875655674956303e-15
7.86157993096262e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.440715561392735,0.10296089774838238,0.017977909251178318,1.2294691642453753e-06,8.477357458674405e-05,0.012317152895088687,0.005873774188632151,5.750017572296937e-05,2.5732635558950055e-12,0.002323927368674179,5.1717230346305426e-11,0.00042274050828276983,2.6172359288536073e-09,5.671318839300513e-06,4.5137059234176254e-10,2.973184289902495e-11,2.071073275976185e-05,2.772051851385874e-06,0.0073616411348383605,0.003688906498500618,0.00028299825403812063,1.3757968098599307e-07,1.0393982929793509e-08,2.0244892992907978e-08,1.766153705439732e-11,1.72273243450541e-07,1.2264017168493044e-05,4.1432563782776033e-07,0.00024483451177627493,4.386519383039024e-06,7.167430547043001e-09,1.8110928710351114e-08,3.732098221768865e-11,1.0426247345259319e-05,3.805184751840931e-09,3.4158493722819284e-11,2.9731812211889355e-07,1.100613265998214e-10,7.784971114854652e-13,3.9642230313073976e-14,2.2129897860264655e-15
7.894457361663756e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407137700227417,0.10292912782691618,0.017960038550993093,1.2430369866465465e-06,8.528335721296586e-05,0.01238151132180712,0.005906735745963723,5.7594571512394e-05,2.610741142462173e-12,0.0023246939151053804,5.1904863595706014e-11,0.0004229609072260236,2.6224921155199688e-09,5.693496518177422e-06,4.5414200379826506e-10,2.993596694028309e-11,2.0704993276017348e-05,2.7949204575186147e-06,0.007359335803280834,0.003691134746878356,0.00028358261023019623,1.37947552233436e-07,1.0387076119601242e-08,2.025149506267037e-08,1.7697038706399713e-11,1.7258362352485223e-07,1.2260758914269326e-05,4.165097657742396e-07,0.00024611630038996166,4.4227091709889085e-06,7.169765639847273e-09,1.8212487675055915e-08,3.759534281243149e-11,1.0421818163006915e-05,3.828025524088783e-09,3.436150987417971e-11,2.9988806093057917e-07,1.1071161193914953e-10,7.849162926488855e-13,4.010049683687451e-14,2.2385774539427282e-15
7.927334792364892e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407120244295854,0.10289736652628849,0.017942185581683947,1.2566822215769636e-06,8.579362269443928e-05,0.012445880721593717,0.005939707641966452,5.768751841943623e-05,2.6485870641861685e-12,0.0023254427544203023,5.2090537673556795e-11,0.0004231810254855343,2.6276864825206047e-09,5.715539911317402e-06,4.569165518737642e-10,3.0140209525111103e-11,2.069918111165314e-05,2.817828245908627e-06,0.007357031898666707,0.0036933167827764013,0.00028416567094143795,1.383133941586855e-07,1.038009370976087e-08,2.0257938339427005e-08,1.7732485648259526e-11,1.7289389723862444e-07,1.2257563557593071e-05,4.186943959821562e-07,0.0002473983270819565,4.458960975310957e-06,7.172046845938226e-09,1.83140795948345e-08,3.7870386972227196e-11,1.0417371943741916e-05,3.850887850555405e-09,3.456444945271492e-11,3.0246299556522205e-07,1.1136137105622495e-10,7.913465075788386e-13,4.056168997604336e-14,2.2643285652601404e-15
7.960212223066028e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44071032432212437,0.10286561385262141,0.017924350322288625,1.270404770606361e-06,8.630436827595202e-05,0.012510260717939304,0.005972689623131176,5.777903061505663e-05,2.686803056891273e-12,0.002326174114222481,5.227426179992112e-11,0.00042340086271595764,2.632819614171113e-09,5.737449205712379e-06,4.596942128198191e-10,3.03445670006068e-11,2.0693297510482216e-05,2.840774640297107e-06,0.0073547294155015125,0.0036954529028728825,0.00028474744355856414,1.3867720967680062e-07,1.0373036948966857e-08,2.026422479131539e-08,1.7767879251493303e-11,1.7320407466407825e-07,1.2254431061703967e-05,4.20879514664106e-07,0.00024868058452911997,4.4952738839692905e-06,7.174274863920111e-09,1.8415703707150693e-08,3.8146111961798134e-11,1.0412908973606048e-05,3.873771610529792e-09,3.4767310059634046e-11,3.050428561180412e-07,1.1201058762395766e-10,7.977875957887753e-13,4.1025809540494266e-14,2.290243109397633e-15
7.993089653767165e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407086694123796,0.10283386981207175,0.017906532751899042,1.2842045332712464e-06,8.681559121327949e-05,0.012574650938988872,0.0060056814391180905,5.786912218716888e-05,2.725390853109825e-12,0.0023268882189751644,5.245604537979116e-11,0.0004236204185896183,2.63789209166475e-09,5.759224596323719e-06,4.624749631000874e-10,3.0549035759888655e-11,2.06873436809519e-05,2.863759069895192e-06,0.0073524283483573,0.0036975434005967114,0.00028532793539542565,1.390390016926557e-07,1.0365907067436101e-08,2.02703563596167e-08,1.7803220875352836e-11,1.735141658012734e-07,1.225136139022851e-05,4.230651082048348e-07,0.0002499630655004356,4.531646993584924e-06,7.176450382712943e-09,1.8517359259136315e-08,3.84225150607995e-11,1.0408429530578056e-05,3.896676683789606e-09,3.4970089338008316e-11,3.0762757332797576e-07,1.1265924542989979e-10,8.042393983262842e-13,4.1492855258221903e-14,2.3163210711991813e-15
8.025967084468301e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407070594154915,0.1028021344108304,0.017888732849660867,1.2980814070902098e-06,8.73272887726251e-05,0.012639051017478186,0.0060386828427133055,5.795780713942856e-05,2.764352182067463e-12,0.0023275852900489728,5.2635897995585986e-11,0.0004238396927962028,2.6429044930142106e-09,5.780866285866779e-06,4.652587793879156e-10,3.075361224157453e-11,2.0681320797192942e-05,2.886780969353734e-06,0.007350128691871723,0.003699588566171328,0.00028590715369406026,1.393987731008075e-07,1.0358705277202757e-08,2.027633495916202e-08,1.7838511867034103e-11,1.7382418057955027e-07,1.224835450721139e-05,4.2525116315893187e-07,0.0002512457628557453,4.568079409387801e-06,7.178574081700524e-09,1.8619045507458376e-08,3.869959356372482e-11,1.0403933884739702e-05,3.919602950576329e-09,3.517278497213818e-11,3.102170785748202e-07,1.1330732837509504e-10,8.107017577645289e-13,4.196282677569179e-14,2.3425624309556043e-15
8.058844515169437e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44070549404967835,0.10277040765512162,0.0178709505947731,1.3120352875790854e-06,8.783945823007866e-05,0.012703460590671291,0.0060716935897860485,5.8045099390089994e-05,2.803688769668702e-12,0.0023282655457687665,5.28138293998043e-11,0.000424058685042457,2.647857392995211e-09,5.802374484600326e-06,4.680456385639618e-10,3.0958292929264295e-11,2.0675230000039733e-05,2.909839778732463e-06,0.00734783044074715,0.003701588686657786,0.00028648510562572584,1.397565267853663e-07,1.0351432772400138e-08,2.0282162478730685e-08,1.787375356188398e-11,1.7413412885895933e-07,1.2245410377145921e-05,4.2743766624851616e-07,0.00025252866954450504,4.604570245168125e-06,7.180646630875059e-09,1.872076171818704e-08,3.8977344779811497e-11,1.0399422298533062e-05,3.942550291570977e-09,3.5375394686930545e-11,3.1281130387627323e-07,1.1395482047298897e-10,8.171745181934283e-13,4.2435723658224795e-14,2.368967164426026e-15
8.091721945870573e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44070397303619446,0.10273868955120254,0.017853185966487616,1.326066068265963e-06,8.835209687109267e-05,0.012767879300299026,0.006104713439246522,5.8131012770928916e-05,2.8434023384828666e-12,0.002328929201459732,5.298984950782973e-11,0.0004242773950518864,2.652751363094053e-09,5.823749410120708e-06,4.708355177138526e-10,3.116307435102646e-11,2.0669072398022583e-05,2.9329349434687215e-06,0.007345533589749777,0.0037035440459972056,0.0002870617982919149,1.401122656198608e-07,1.0344090729545484e-08,2.028784078144262e-08,1.7908947283602168e-11,1.7444402043165137e-07,1.2242528965003571e-05,4.2962460436098075e-07,0.0002538117786045596,4.641118623226907e-06,7.182668690979962e-09,1.8822507166666452e-08,3.925576603294637e-11,1.0394895027009552e-05,3.9655185878707464e-09,3.557791624727572e-11,3.1541018188490804e-07,1.1460170584829493e-10,8.236575252107687e-13,4.2911545390380374e-14,2.3955352428592614e-15
8.124599376571709e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44070249609929024,0.10270698010536285,0.01783543894410881,1.3401736407060538e-06,8.88652019899756e-05,0.012832306792498407,0.006137742153004386,5.821556102622929e-05,2.883494607730337e-12,0.0023295764694926755,5.3163968390888894e-11,0.0004244958225644618,2.657586971458428e-09,5.844991287160717e-06,4.736283941258702e-10,3.136795307888881e-11,2.0662849068332346e-05,2.9560659143458014e-06,0.0073432381337087665,0.0037054549250525788,0.00028763723872534823,1.4046599246712753e-07,1.0336680307821756e-08,2.029337170514462e-08,1.7944094344440175e-11,1.7475386502324085e-07,1.2239710236262602e-05,4.318119645467963e-07,0.0002550950831609349,4.677723674325721e-06,7.184640913650684e-09,1.89242811373882e-08,3.953485466157317e-11,1.0390352318070838e-05,3.988507720966582e-09,3.578034745744016e-11,3.180136458850642e-07,1.1524796873586891e-10,8.301506259132781e-13,4.3390291376339395e-14,2.42226663301523e-15
8.157476807272845e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407010629661709,0.10267527932392377,0.017817709506993143,1.354357894496409e-06,8.937877088940243e-05,0.012896742717752992,0.006170779495927888,5.829875781183251e-05,2.9239672932691435e-12,0.002330207559328555,5.333619626916024e-11,0.00042471396733632813,2.66236478284941e-09,5.8661003473930454e-06,4.764242452886673e-10,3.1572925728333314e-11,2.0656561057758175e-05,2.9792321474607737e-06,0.007340944067515383,0.0037073216016499633,0.00028821143389095173,1.4081771017920778e-07,1.0329202649343168e-08,2.0298757062788832e-08,1.797919604539907e-11,1.7506367229416841e-07,1.2236954156935863e-05,4.339997340172932e-07,0.0002563785764246491,4.714384537635903e-06,7.186563941551957e-09,1.902608292386503e-08,3.981460801859891e-11,1.0385794412701875e-05,4.011517572721194e-09,3.598268616047163e-11,3.206216297896671e-07,1.1589359347966828e-10,8.366536688874229e-13,4.387196094028075e-14,2.449161297185974e-15
8.190354237973982e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44069967336695787,0.10264358721323791,0.01779999763454874,1.3686187172904956e-06,8.9892800879941e-05,0.012961186730834089,0.0062038252358035915,5.8380616694246864e-05,2.9648221075818748e-12,0.0023308226775622686,5.3506543505031885e-11,0.0004249318291395191,2.66708535859697e-09,5.8870768292382175e-06,4.792230488890193e-10,3.177798895779504e-11,2.0650209383599225e-05,3.0024331041919157e-06,0.007338651386122156,0.003709144350619046,0.00028878439068681335,1.411674215972293e-07,1.0321658879424834e-08,2.0303998642805436e-08,1.801425367642234e-11,1.7537345184102212e-07,1.223426069359783e-05,4.361879001424979e-07,0.0002576622516915428,4.751100360687082e-06,7.188438408513321e-09,1.912791182850723e-08,4.009502347129942e-11,1.0381221545196367e-05,4.034548025347895e-09,3.6184930237599844e-11,3.232340681369774e-07,1.165385645316554e-10,8.431665042001489e-13,4.435655332675633e-14,2.476219193216574e-15
8.223231668675118e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44069832703464934,0.10261190377968836,0.017782303306235023,1.3829559948126302e-06,9.04072892795947e-05,0.01302563849074289,0.00623687914329672,5.846115114981544e-05,3.0060607597629052e-12,0.0023314220279657045,5.3675020596506355e-11,0.0004251494077616735,2.6717492565590573e-09,5.907920977676894e-06,4.820247828096014e-10,3.198313946816514e-11,2.064379503455083e-05,3.0256682511658688e-06,0.007336360084542041,0.0037109234438331175,0.0002893561159451229,1.415151295513159e-07,1.0314050106853127e-08,2.030909820947018e-08,1.8049268516585042e-11,1.756832131978288e-07,1.2231629813410819e-05,4.38376450449046e-07,0.0002589461023411252,4.7878702993150246e-06,7.190264939663236e-09,1.922976716250224e-08,4.0376098401229756e-11,1.0376633943374898e-05,4.057598961390437e-09,3.6387077607653265e-11,3.258508960872734e-07,1.171828664506915e-10,8.496889833896618e-13,4.4844067701067144e-14,2.5034402745261958e-15
8.256109099376254e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406970237050821,0.10258022902968839,0.01776462650156229,1.3973696108722722e-06,9.092223341336026e-05,0.01309009766065344,0.006269940991912095,5.854037456394062e-05,3.047684955505939e-12,0.0023320058115300717,5.38416381707507e-11,0.0004253667030057581,2.676357031081404e-09,5.92863304406645e-06,4.848294251267951e-10,3.2188374002298165e-11,2.0637318971565936e-05,3.0489370602243294e-06,0.007334070157847605,0.003712659150248446,0.00028992661643309405,1.4186083686050873e-07,1.0306377424135576e-08,2.0314057503264163e-08,1.808424183428336e-11,1.759929658373543e-07,1.2229061484150464e-05,4.405653726180558e-07,0.00026023012183543873,4.824693517609021e-06,7.192044151559372e-09,1.933164824569379e-08,4.065783020413184e-11,1.0372031828795958e-05,4.080670263703138e-09,3.658912622649213e-11,3.2847204941947115e-07,1.1782648390154587e-10,8.562209594559061e-13,4.533450314963232e-14,2.5308244901286856e-15
8.28898653007739e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406957631168941,0.10254856296968068,0.017746967200091335,1.4118594473781777e-06,9.143763061280049e-05,0.013154563907856498,0.006303010557955652,5.861830023036344e-05,3.0896963970918567e-12,0.002332574226507525,5.4006406977790565e-11,0.00042558371468979296,2.680909232960156e-09,5.949213285961743e-06,4.876369541085282e-10,3.239368934452348e-11,2.0630782128692392e-05,3.0722390083903946e-06,0.00733178160117022,0.0037143517359430737,0.00029049589885386904,1.422045463326635e-07,1.0298641907755374e-08,2.031887824122783e-08,1.8119174887419268e-11,1.763027191723625e-07,1.2226555674230463e-05,4.4275465448304644e-07,0.0002615143037179408,4.861569187858757e-06,7.193776652317172e-09,1.9433554406463448e-08,4.094021628983816e-11,1.0367415416960133e-05,4.1037618154316905e-09,3.6791074086431814e-11,3.3109746452768364e-07,1.1846940165383948e-10,8.627622868509783e-13,4.5827858680355675e-14,2.5583717846530013e-15
8.321863960778526e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4406945450114861,0.10251690560613687,0.017729325381433073,1.4264253843524171e-06,9.195347821563175e-05,0.013219036903704195,0.006336087620496539,5.869494135049626e-05,3.132096783376873e-12,0.002333127468452093,5.416933788434607e-11,0.0004258004426465813,2.6854064094084783e-09,5.969661966939975e-06,4.904473482121379e-10,3.259908232016083e-11,2.0624185413886563e-05,3.0955735778347317e-06,0.007329494409699262,0.003716001464155036,0.00029106396984740723,1.4254626076437654e-07,1.029084461843212e-08,2.0323562117310943e-08,1.8154068923579798e-11,1.7661248255683702e-07,1.2224112352726627e-05,4.4494428402795943e-07,0.00026279864161240157,4.898496490500562e-06,7.195463041737721e-09,1.953548498161612e-08,4.12232540821866e-11,1.0362784917507584e-05,4.126873499995112e-09,3.699291921568192e-11,3.33727078417724e-07,1.1911160458095217e-10,8.693128214696823e-13,4.6324133222995515e-14,2.58608209836392e-15
