Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),H2OX(23),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CO2X(24)
2.668597429598469e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44365491725198775,0.08641122630651202,0.010133505631894855,9.530984462790913e-06,0.0006757080441283804,0.046568542754544855,0.02370314676348818,5.04525046290787e-05,1.2127514747117228e-10,0.00208786436567693,5.8188963964738594e-11,0.0005110033607389059,2.9387293402579697e-09,6.94155942822259e-06,2.202752709171754e-09,1.3111057505083134e-10,1.4381723894624679e-05,1.6324815153458027e-05,0.006218493423077351,0.0009493137934105647,0.0005049751481759462,1.2960351478561343e-07,5.26359820632521e-09,5.155399980650497e-08,7.844600509680408e-10,2.9723376865963985e-06,4.0246537580043523e-05,1.8145211025399398e-07,0.0009338880859931085,6.482318668516337e-09,2.5834290901218645e-05,7.357315422234873e-08,3.041275020541362e-08,8.599065661097567e-11,7.141838376375466e-06,1.2384193536062024e-10,1.8567258840687954e-06,4.615207521615687e-12,1.3944480578388346e-07,9.848504018643447e-11
2.6700595363758423e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436584644939591,0.08639970171623154,0.010128948376738256,9.534877737747553e-06,0.0006759424859132631,0.04659277033452079,0.023715569955553833,5.043845214343515e-05,1.214621276639371e-10,0.002087573292297975,5.817705995412101e-11,0.0005110537538533884,2.93853854217225e-09,6.938350872238574e-06,2.2041245424094133e-09,1.3117058139136333e-10,1.4374699528077043e-05,1.6333894625392414e-05,0.006217713453960206,0.0009457759516862436,0.0005051004795012693,1.2915155178864324e-07,5.2604975745427096e-09,5.154594992475654e-08,7.874649688033026e-10,2.983374965437671e-06,4.038629126988168e-05,1.8154664157908416e-07,0.0009343818223294335,6.481466777625611e-09,2.5848659587244385e-05,7.361230373802072e-08,3.042342860552002e-08,8.60561205219503e-11,7.139315455381835e-06,1.2388956879335638e-10,1.8577875029704103e-06,4.617811311249863e-12,1.3940708237808558e-07,9.82618887941029e-11
2.6715216431532156e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436620106089146,0.08638817920799269,0.010124393089883773,9.538757672464256e-06,0.0006761763040859481,0.04661699414009292,0.023727989833595257,5.042440292844195e-05,1.2164926929038935e-10,0.002087282254882603,5.816515861080116e-11,0.0005111041283459624,2.938347804949524e-09,6.9351411619238e-06,2.205496215006019e-09,1.3123055612389576e-10,1.4367675244854727e-05,1.634297179231913e-05,0.006216933609032861,0.0009422381385828777,0.0005052257636589603,1.2869934852572293e-07,5.257398715462783e-09,5.153791187472242e-08,7.904915353163711e-10,2.9944917423822933e-06,4.052705764597695e-05,1.816411467146099e-07,0.000934875488372803,6.480614967481202e-09,2.5863024625544486e-05,7.365144339664141e-08,3.043407907183118e-08,8.612158538437196e-11,7.136792998536932e-06,1.2393716895378573e-10,1.8588488661225666e-06,4.620414478531901e-12,1.393693670318612e-07,9.80384106329428e-11
2.672983749930589e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443665555572978,0.08637665878169246,0.010119839770545213,9.542624250810054e-06,0.0006764094982119815,0.04664121417189418,0.02374040638665826,5.041035698867356e-05,1.2183657234798232e-10,0.002086991253544009,5.815325994362543e-11,0.0005111544842341664,2.93815712892526e-09,6.9319303029934406e-06,2.206867725806119e-09,1.3129049922421147e-10,1.4360651051048494e-05,1.6352046657027995e-05,0.0062161538880021435,0.0009387003670797134,0.0005053510006557042,1.2824690691906873e-07,5.2543016284124145e-09,5.152988577485207e-08,7.935399745024562e-10,3.005688837414092e-06,4.0668847111836404e-05,1.8173562553764625e-07,0.000935369084080946,6.4797632380954315e-09,2.587738602053436e-05,7.369057315970411e-08,3.0444701583059245e-08,8.618705112439998e-11,7.134271006330441e-06,1.239847358020188e-10,1.8599099737089654e-06,4.623017023966546e-12,1.3933165975091827e-07,9.781460672927944e-11
2.674445856707962e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44366909936199006,0.08636514043722877,0.01011528841793714,9.546477456715382e-06,0.0006766420678596073,0.04666543043055376,0.023752819603643567,5.0396314328704656e-05,1.2202403683396886e-10,0.0020867002883958805,5.8141363961442615e-11,0.0005112048215355388,2.937966514436044e-09,6.928718301154132e-06,2.2082390736406667e-09,1.3135041066772018e-10,1.4353626952785545e-05,1.6361119222334202e-05,0.006215374290571753,0.000935162650296721,0.0005054761904977272,1.277942289117205e-07,5.251206312720017e-09,5.152187174509976e-08,7.966105133029915e-10,3.0169670812607294e-06,4.0811670206790936e-05,1.8183007792350046e-07,0.0009358626094108336,6.478911589478222e-09,2.5891743776669608e-05,7.37296929881959e-08,3.0455296118019475e-08,8.625251766732497e-11,7.13174947925135e-06,1.2403226929748196e-10,1.8609708259146088e-06,4.625618948062256e-12,1.3929396054088593e-07,9.759047812160703e-11
2.6759079634853353e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44367264195150435,0.08635362417450058,0.010110739031274863,9.550317274172822e-06,0.0006768740125997935,0.046689642916697235,0.023765229473304554,5.038227495311047e-05,1.2221166274539923e-10,0.00208640935955241,5.8129470673104324e-11,0.0005112551402676194,2.9377759618195988e-09,6.925505162104045e-06,2.209610257326802e-09,1.3141029042945252e-10,1.4346602956230112e-05,1.6370189491078614e-05,0.00621459481644221,0.0009316250014968062,0.0005056013331907947,1.2734131646786281e-07,5.248112767715471e-09,5.1513869906952616e-08,7.997033816512681e-10,3.0283273155580867e-06,4.095553760809262e-05,1.8192450374570396e-07,0.0009363560643186648,6.478060021637026e-09,2.590609789844651e-05,7.37688028425895e-08,3.0465862655631075e-08,8.63179849375262e-11,7.1292284177879655e-06,1.2407976939890712e-10,1.8620314229258112e-06,4.628220251331255e-12,1.3925626940731343e-07,9.736602586076775e-11
2.6773700702627086e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436761833167822,0.08634210999340784,0.010106191609774468,9.554143687237866e-06,0.0006771053320062605,0.04671385163094633,0.023777635984244996,5.036823886646696e-05,1.223994500791197e-10,0.0020861184671283014,5.81175800874654e-11,0.000511305440447948,2.9375854714148166e-09,6.922290891532956e-06,2.2109812756676416e-09,1.314701384840552e-10,1.4339579067584093e-05,1.6379257466128157e-05,0.006213815465310805,0.0009280874340880641,0.0005057264287402172,1.2688817157296745e-07,5.245020992730202e-09,5.150588038349002e-08,8.02818812506924e-10,3.039770393004417e-06,4.110046013306283e-05,1.8201890287620418e-07,0.0009368494487598561,6.477208534576888e-09,2.5920448390402542e-05,7.380790268283461e-08,3.047640117491809e-08,8.638345285856063e-11,7.126707822427911e-06,1.2412723606432058e-10,1.8630917649302137e-06,4.630820934289519e-12,1.3921858635566999e-07,9.714125101308843e-11
2.678832177040082e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436797234327888,0.08633059789385153,0.010101646152652785,9.557956680029651e-06,0.0006773360256555096,0.04673805657391891,0.023790039124916652,5.035420607335114e-05,1.2258739883177053e-10,0.0020858276112387867,5.810569221338449e-11,0.0005113557220940662,2.937395043561784e-09,6.919075495122299e-06,2.2123521274520536e-09,1.315299548057848e-10,1.4332555293087656e-05,1.63883231503761e-05,0.00621303623687155,0.0009245499616260724,0.0005058514771508276,1.2643479623431756e-07,5.241930987097132e-09,5.14979032993692e-08,8.059570419153151e-10,3.0512971775497732e-06,4.124644874124535e-05,1.821132751850966e-07,0.000937342762689028,6.476357128300362e-09,2.593479525711687e-05,7.38469924683508e-08,3.04869116550106e-08,8.644892135308184e-11,7.124187693658139e-06,1.2417466925103223e-10,1.864151852116795e-06,4.63342099745685e-12,1.3918091139134368e-07,9.691615465789208e-11
2.680294283817455e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368326227418803,0.08631908787573372,0.010097102659127421,9.561756236731751e-06,0.0006775660931268518,0.046762257746228955,0.023802438883616966,5.034017657834121e-05,1.2277550899978418e-10,0.002085536791999628,5.8093807059724434e-11,0.0005114059852235169,2.9372046786018012e-09,6.915858978545233e-06,2.213722811454429e-09,1.315897393685022e-10,1.4325531639019892e-05,1.639738654674242e-05,0.006212257130815133,0.0009210125978162205,0.0005059764784269739,1.2598119248139442e-07,5.2388427501507124e-09,5.14899387808461e-08,8.091183090587267e-10,3.062908544572591e-06,4.139351453661194e-05,1.822076205405659e-07,0.0009378360060599926,6.475505802807433e-09,2.5949138503210974e-05,7.388607215801901e-08,3.049739407514587e-08,8.651439034276071e-11,7.121668031964928e-06,1.242220689156245e-10,1.8652116846758857e-06,4.636020441356944e-12,1.3914324451964127e-07,9.669073788681935e-11
2.6817563905948283e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44368679981533826,0.08630757993895763,0.010092561128416761,9.565542341592955e-06,0.0006777955340024381,0.04678645514848637,0.023814835248486627,5.0326150386016986e-05,1.2296378057938301e-10,0.002085246009527134,5.8081924635352795e-11,0.0005114562298538442,2.937014376877419e-09,6.91264134746671e-06,2.21509332643446e-09,1.3164949214566692e-10,1.4318508111699446e-05,1.6406447658174105e-05,0.006211478146828863,0.0009174753565160849,0.0005061014325725346,1.2552736236594796e-07,5.235756281227037e-09,5.148198695585226e-08,8.1230285628764e-10,3.074605381035636e-06,4.1541668769831384e-05,1.8230193880918002e-07,0.0009383291788257417,6.4746545580955695e-09,2.596347813334912e-05,7.392514171017213e-08,3.0507848414668866e-08,8.657985974842003e-11,7.119148837833897e-06,1.2426943501394085e-10,1.8662712627991815e-06,4.638619266517364e-12,1.3910558574578726e-07,9.64650018079983e-11
2.6832184973722016e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443690336030287,0.08629607408342756,0.01008802155973997,9.569314978928068e-06,0.0006780243478672871,0.04681064878129702,0.023827228207507118,5.031212750095996e-05,1.2315221356657792e-10,0.0020849552639381685,5.807004494914234e-11,0.0005115064560025951,2.9368241387324636e-09,6.90942260754354e-06,2.2164636711369048e-09,1.317092131103307e-10,1.4311484717485182e-05,1.6415506487645604e-05,0.006210699284596619,0.0009139382517378437,0.0005062263395908902,1.2507330796256755e-07,5.232671579663773e-09,5.147404795397609e-08,8.155109291844184e-10,3.086388585687754e-06,4.169092284053477e-05,1.8239622985558033e-07,0.0009388222809384326,6.473803394159675e-09,2.5977814152238887e-05,7.396420108258774e-08,3.0518274653033865e-08,8.664532948995257e-11,7.116630111750011e-06,1.2431676750107398e-10,1.8673305866797565e-06,4.641217473469604e-12,1.3906793507492352e-07,9.623894754362196e-11
2.684680604149575e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44369387089276624,0.08628457030904894,0.010083483952316981,9.573074133118718e-06,0.0006782525343093177,0.04683483864526264,0.0238396177484982,5.029810792775368e-05,1.233408079571659e-10,0.0020846645553501634,5.80581680099715e-11,0.0005115566636873185,2.936633964512057e-09,6.906202764424449e-06,2.2178338442913482e-09,1.3176890223513193e-10,1.430446146277685e-05,1.642456303815904e-05,0.006209920543798798,0.0009104012976507282,0.0005063511994849108,1.2461903136917083e-07,5.229588644800179e-09,5.146612190647136e-08,8.187427766224603e-10,3.098259069255519e-06,4.184128829963158e-05,1.8249049354233262e-07,0.0009393153123493753,6.472952310991962e-09,2.599214656463183e-05,7.400325023247919e-08,3.052867276980541e-08,8.671079948618142e-11,7.11411185419758e-06,1.2436406633135512e-10,1.868389656512076e-06,4.6438150627491965e-12,1.3903029251210817e-07,9.601257622805782e-11
2.686142710926948e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436974043761877,0.08627306861572845,0.010078948305368533,9.576819788614176e-06,0.0006784800929193783,0.04685902474098064,0.023852003859115394,5.0284091670984004e-05,1.235295637467282e-10,0.002084373883881126,5.804629382672496e-11,0.0005116068529255656,2.9364438545626524e-09,6.902981823750164e-06,2.219203844611962e-09,1.318285594922893e-10,1.4297438354015757e-05,1.6433617312744657e-05,0.006209141924112266,0.0009068645085835264,0.0005064760122569805,1.2416453470697465e-07,5.2265074759772485e-09,5.1458208946355247e-08,8.21998650792621e-10,3.1102177545992543e-06,4.199277685170747e-05,1.8258472973035602e-07,0.000939808273009019,6.472101308582014e-09,2.6006475375323976e-05,7.404228911648535e-08,3.053904274465901e-08,8.677626965505305e-11,7.111594065660273e-06,1.2441133145834066e-10,1.8694484724920121e-06,4.646412034895646e-12,1.3899265806231535e-07,9.578588901307568e-11
2.6876048177043214e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44370093645363723,0.08626156900337392,0.010074414618116152,9.580551929932191e-06,0.0006787070232912787,0.04688320706904417,0.02386438652684738,5.02700787352393e-05,1.2371848093062833e-10,0.0020840832496496525,5.8034422408294016e-11,0.0005116570237348915,2.9362538092320624e-09,6.899759791153463e-06,2.2205736707972635e-09,1.3188818485359557e-10,1.4290415397685456e-05,1.6442669314461232e-05,0.006208363425210291,0.0009033278990271244,0.0005066007779089655,1.2370982012109696e-07,5.223428072537651e-09,5.1450309208388286e-08,8.252788072703193e-10,3.1222655769268317e-06,4.214540035740985e-05,1.826789382785851e-07,0.0009403011628669382,6.47125038691678e-09,2.6020800589156365e-05,7.408131769066321e-08,3.054938455738269e-08,8.684173991357201e-11,7.109076746621123e-06,1.244585628348008e-10,1.870507034816857e-06,4.649008390452506e-12,1.3895503173043417e-07,9.555888706587102e-11
2.6890669244816946e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437044670978702,0.08625007147189452,0.010069882889782165,9.58427054165985e-06,0.0006789333250218219,0.046907385630042014,0.023876765739013348,5.0256069125110815e-05,1.2390755950400981e-10,0.00208379265277494,5.8022553763577206e-11,0.0005117071761328541,2.936063828869485e-09,6.896536672259242e-06,2.2219433215298604e-09,1.3194777829041121e-10,1.4283392600312468e-05,1.645171904639631e-05,0.006207585046762503,0.0008997914836370918,0.0005067254964421932,1.232548897812009e-07,5.2203504338256865e-09,5.144242282906329e-08,8.285835050859647e-10,3.134403484004345e-06,4.2299170835877965e-05,1.8277311904367895e-07,0.0009407939818718184,6.470399545980379e-09,2.6035122211015756e-05,7.412033591047877e-08,3.0559698187878174e-08,8.69072101775661e-11,7.106559897562526e-06,1.2450576041270742e-10,1.8715653436853345e-06,4.651604129967515e-12,1.389174135212682e-07,9.533157156561373e-11
2.690529031259068e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44370799628130614,0.08623857602120057,0.010065353119589704,9.58797560845442e-06,0.0006791589977108356,0.04693156042455839,0.02388914148276038,5.02420628451928e-05,1.2409679946179421e-10,0.002083502093376797,5.801068790148078e-11,0.0005117573101370145,2.935873913825532e-09,6.893312472684604e-06,2.2233127954761988e-09,1.3200733977365814e-10,1.4276369968466955e-05,1.6460766511666668e-05,0.006206806788434829,0.0008962552772363157,0.0005068501678574879,1.2279974588133536e-07,5.217274559187504e-09,5.1434549946728674e-08,8.31913006744815e-10,3.1466324363103724e-06,4.245410046727839e-05,1.8286727188061933e-07,0.000941286729971443,6.469548785754191e-09,2.604944024583517e-05,7.415934373079564e-08,3.056998361616146e-08,8.697268036195133e-11,7.104043518966258e-06,1.2455292414322098e-10,1.8726233992976185e-06,4.654199253992503e-12,1.3887980343953454e-07,9.510394370962272e-11
2.691991138036441e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437115239760228,0.08622708265120377,0.010060825306762704,9.59166711504423e-06,0.0006793840409612061,0.046955731453173034,0.023901513745060627,5.022805990008294e-05,1.2428620079867901e-10,0.0020832115715756533,5.799882483091918e-11,0.0005118074257649388,2.9356840644522622e-09,6.890087198038906e-06,2.2246820912863087e-09,1.3206686927381272e-10,1.4269347508763485e-05,1.646981171341875e-05,0.006206028649889437,0.0008927192948176804,0.0005069747921551372,1.2234439064053652e-07,5.214200447971022e-09,5.142669070157158e-08,8.352675782955536e-10,3.158953407260617e-06,4.2610201595319824e-05,1.8296139664237306e-07,0.0009417794071126778,6.468698106216874e-09,2.6063754698594405e-05,7.419834110586743e-08,3.058024082236436e-08,8.70381503807143e-11,7.101527611313474e-06,1.2460005397667731e-10,1.8736812018553456e-06,4.656793763083457e-12,1.3884220148986328e-07,9.487600471232154e-11
2.6934532448138144e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437150501537517,0.08621559136181714,0.01005629945052593,9.595345046229567e-06,0.0006796084543789104,0.046979898716461,0.023913882512708644,5.021406029438251e-05,1.244757635091352e-10,0.0020829210874925763,5.798696456081566e-11,0.0005118575230341967,2.9354942811032126e-09,6.886860853923836e-06,2.2260512075935364e-09,1.3212636676089956e-10,1.4262325227861737e-05,1.647885465482896e-05,0.006205250630784676,0.0008891835515467909,0.0005070993693348571,1.2188882630369934e-07,5.21112809952584e-09,5.1418845235578536e-08,8.386474894165509e-10,3.171367383442724e-06,4.276748672979905e-05,1.830554931793902e-07,0.0009422720132414561,6.4678475073441245e-09,2.6078065574320808e-05,7.423732798932875e-08,3.0590469786736125e-08,8.71036201465332e-11,7.099012175084717e-06,1.24647149862576e-10,1.8747387515616293e-06,4.659387657800712e-12,1.388046076767964e-07,9.464775579993127e-11
2.6949153515911876e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44371857478587184,0.08620410215295511,0.010051775550104957,9.599009386883576e-06,0.0006798322375730505,0.0470040622149926,0.02392624777231848,5.0200064032696714e-05,1.246654875874054e-10,0.0020826306412492787,5.797510710010272e-11,0.0005119076019623624,2.9353045641334166e-09,6.8836334459334935e-06,2.2274201430142775e-09,1.3218583220448456e-10,1.4255303132467278e-05,1.6487895339104035e-05,0.006204472730775026,0.0008856480627647458,0.0005072238993958424,1.2143305514125962e-07,5.2080575132035185e-09,5.141101369268713e-08,8.420530134275745e-10,3.1838753647669817e-06,4.292596854928342e-05,1.8314956134040284e-07,0.0009427645483027642,6.466996989108763e-09,2.6092372878089862e-05,7.427630433418232e-08,3.0600670489643586e-08,8.716908957112362e-11,7.096497210759926e-06,1.246942117495659e-10,1.875796048621075e-06,4.66198093870882e-12,1.3876702200478723e-07,9.441919821730807e-11
2.6962312476908236e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437217456093411,0.08619376364375816,0.010047705711309205,9.602295661124976e-06,0.0006800331032860977,0.04702580614527183,0.02393737349538352,5.018747026012158e-05,1.2483637722238485e-10,0.0020823692720844515,5.796443779488065e-11,0.0005119526573306077,2.9351338759095434e-09,6.880727873746278e-06,2.228652029077577e-09,1.32239323680988e-10,1.4248983410800699e-05,1.6496030027776336e-05,0.006203772722303912,0.0008824663532719326,0.0005073359361630984,1.2102268615670955e-07,5.205295491594054e-09,5.14039773288658e-08,8.451401129447311e-10,3.1952137597024346e-06,4.306963596942692e-05,1.8323419829717777e-07,0.0009432077690490108,6.466231591617207e-09,2.610524640169254e-05,7.431137399468242e-08,3.0609826942577726e-08,8.722801168783677e-11,7.094234146741691e-06,1.2473653833565175e-10,1.8767474001318516e-06,4.664314367189329e-12,1.3873320186419205e-07,9.421323352420235e-11
2.6975471437904596e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44372491513602197,0.08618342681965747,0.01004363745553425,9.60557090392004e-06,0.0006802334579234981,0.04704754702696537,0.023948496355928005,5.0174879203295214e-05,1.250073975559192e-10,0.002082107933758634,5.7953770779034244e-11,0.0005119976978696267,2.934963242002706e-09,6.877821448412751e-06,2.2298837664550676e-09,1.322927891543791e-10,1.424266384981884e-05,1.650416289317309e-05,0.006203072809759301,0.0008792848739225273,0.0005074479347616756,1.2061215319627976e-07,5.202534896310231e-09,5.1396952468539416e-08,8.482483878392977e-10,3.2066298679131476e-06,4.321429259880207e-05,1.8331881203161358e-07,0.0009436509321437954,6.4654662593937104e-09,2.6118117039929373e-05,7.434643504515657e-08,3.061896047377645e-08,8.728693338994588e-11,7.091971465702966e-06,1.247788373016664e-10,1.8776985473169332e-06,4.666647299362901e-12,1.3869938832450816e-07,9.400702076150086e-11
2.6988630398900957e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437280833442955,0.08617309168059366,0.010039570782217283,9.608835104396339e-06,0.0006804333012069182,0.0470692848604788,0.023959616343807087,5.01622908655841e-05,1.2517854858332724e-10,0.0020818466263619498,5.794310605909675e-11,0.0005120427235922429,2.934792662674976e-09,6.874914173995508e-06,2.2311153541017932e-09,1.3234622860149057e-10,1.4236344454508423e-05,1.6512293937696717e-05,0.006202372992881012,0.000876103636276169,0.0005075598951897991,1.2020145797070184e-07,5.199775726883213e-09,5.13899392206708e-08,8.51378045215767e-10,3.2181244469374746e-06,4.3359948041415164e-05,1.8340340242873266e-07,0.0009440940375449842,6.4647009924122095e-09,2.613098479660298e-05,7.438148744999451e-08,3.0628071069177565e-08,8.734585461062465e-11,7.089709167992398e-06,1.2482110860835392e-10,1.8786494903286389e-06,4.668979735650234e-12,1.3866558138879452e-07,9.380056086952053e-11
2.7001789359897317e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443731250212297,0.0861627582265082,0.010035505690796028,9.612088251731583e-06,0.0006806326328601614,0.04709101964621435,0.02397073344875015,5.014970525035795e-05,1.2534983029977194e-10,0.002081585349984978,5.793244364160886e-11,0.0005120877345112828,2.9346221381894985e-09,6.872006054552345e-06,2.232346790960979e-09,1.323996419988366e-10,1.4230025229888212e-05,1.6520423163770776e-05,0.006201673271406166,0.0008729226520148508,0.0005076718174453417,1.197906022081842e-07,5.197017982845582e-09,5.138293769561295e-08,8.545292946957816e-10,3.2296982635849935e-06,4.350661201883933e-05,1.8348796937257877e-07,0.0009445370852097821,6.4639357906449126e-09,2.6143849675548982e-05,7.441653117314667e-08,3.063715871479934e-08,8.740477528277489e-11,7.087447253958248e-06,1.248633522158653e-10,1.8796002293203056e-06,4.671311676474776e-12,1.3863178106004976e-07,9.359385480546245e-11
2.7014948320893677e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437344157179127,0.08615242645734368,0.010031442180708774,9.61533033515419e-06,0.0006808314526091915,0.0471127513845709,0.02398184766035906,5.013712236098998e-05,1.255212427002593e-10,0.0020813241047187617,5.792178353311907e-11,0.0005121327306395778,2.9344516688105082e-09,6.869097094136291e-06,2.233578075963866e-09,1.3245302932260833e-10,1.4223706181009483e-05,1.6528550573840064e-05,0.006200973645069149,0.0008697419329446932,0.0005077837015257385,1.1937958765588563e-07,5.194261663730998e-09,5.137594800495713e-08,8.577023485308619e-10,3.2413520941502684e-06,4.365429437181389e-05,1.8357251274497265e-07,0.0009449800750947251,6.463170654061887e-09,2.6156711680636594e-05,7.445156617812078e-08,3.0646223396742196e-08,8.746369533817018e-11,7.085185723948402e-06,1.2490556808375148e-10,1.8805507644462967e-06,4.673643122263104e-12,1.3859798734121146e-07,9.338690353338092e-11
2.70267913857904e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437372634896469,0.08614312930565635,0.010027786373207018,9.618238741727847e-06,0.0006810099524804815,0.04713230734390962,0.023991847968308055,5.012580009395844e-05,1.2567562559129905e-10,0.0020810890106544894,5.791219141509052e-11,0.0005121732145195645,2.934298293704735e-09,6.866478314076054e-06,2.2346861017362015e-09,1.325010556011553e-10,1.4218019191479057e-05,1.6535863692256088e-05,0.006200344062486916,0.00086687952237921,0.0005078843645559326,1.1900954025237163e-07,5.191782194452803e-09,5.136966749514289e-08,8.605769172378797e-10,3.2519096028547313e-06,4.378808743140168e-05,1.8364858152791055e-07,0.0009453787165529262,6.4624820868431944e-09,2.6168285031291976e-05,7.448309019802815e-08,3.065436196512279e-08,8.751672280359303e-11,7.083150675567548e-06,1.2494353861354708e-10,1.8814060718829533e-06,4.675741000571596e-12,1.3856757864810568e-07,9.320043854118754e-11
2.703745014419745e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437398255115815,0.08613476303595725,0.01002449724088188,9.620848631476338e-06,0.0006811702474945141,0.0471499055973623,0.024000846227977855,5.011561194579846e-05,1.2581466069170777e-10,0.0020808774476611773,5.790356011645732e-11,0.0005122096397848472,2.9341602946177734e-09,6.86412083484635e-06,2.2356832183566e-09,1.3254426116315418e-10,1.4212901029214263e-05,1.6542444244362107e-05,0.0061997775037014894,0.0008643035520511867,0.0005079749348409101,1.1867638991588115e-07,5.189551658331581e-09,5.136402337934406e-08,8.631794093894972e-10,3.261467797346665e-06,4.390921942924977e-05,1.8371702695290584e-07,0.0009457374537923211,6.461862421447117e-09,2.6178699061665118e-05,7.45114557300713e-08,3.0661670755319284e-08,8.75644470056512e-11,7.081319398430665e-06,1.249776928257729e-10,1.8821757075905976e-06,4.677628748769771e-12,1.3854021540569253e-07,9.303245150103971e-11
2.70481089026045e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44374238659950094,0.08612639787163598,0.01002120914507309,9.623451243208844e-06,0.0006813302061681393,0.0471675018521274,0.024009842570415114,5.010542559208398e-05,1.2595378152451457e-10,0.002080665905243068,5.789493034442847e-11,0.0005122460553687507,2.934022332159647e-09,6.861762811045366e-06,2.2366802334035804e-09,1.3258744957486677e-10,1.4207782991343928e-05,1.654902360940511e-05,0.00619921100685456,0.000861727777123123,0.0005080654800733659,1.1834313856469562e-07,5.187322056277767e-09,5.135838723109511e-08,8.657965934151297e-10,3.2710799008417617e-06,4.403103748026175e-05,1.8378545669818545e-07,0.0009460961530428232,6.461242798758456e-09,2.61891112134917e-05,7.453981547573692e-08,3.066896445460201e-08,8.761217067940001e-11,7.079488373869466e-06,1.2501182876409528e-10,1.8829452098198527e-06,4.67951617294285e-12,1.3851285650506015e-07,9.286430533530605e-11
2.7058767661011552e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437449467411588,0.08611803381266407,0.010017922085483213,9.626046571300936e-06,0.000681489828359969,0.047185096108410124,0.02401883698984058,5.009524103461504e-05,1.2609298808675692e-10,0.0020804543834494716,5.78863021025005e-11,0.0005122824612781029,2.93388440647295e-09,6.8594042448181005e-06,2.2376771462853535e-09,1.3263062082299992e-10,1.4202665080617146e-05,1.655560178872613e-05,0.0061986445717995406,0.0008591522041158349,0.0005081560002511644,1.1800978716388333e-07,5.185093388046064e-09,5.13527591123409e-08,8.684285872692133e-10,3.2807463446361287e-06,4.4153547050890666e-05,1.838538706978225e-07,0.0009464548142800033,6.460623218757103e-09,2.619952148889448e-05,7.456816941474661e-08,3.0676243055743646e-08,8.765989378674555e-11,7.077657602068131e-06,1.2504594640582494e-10,1.8837145786547692e-06,4.68140327332344e-12,1.384855019476505e-07,9.269600057633351e-11
2.7069426419418603e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44374750592419415,0.08610967085901346,0.010014636061815073,9.628634610151164e-06,0.0006816491139295875,0.04720268836641412,0.024027829480416377,5.00850582751936e-05,1.2623228037540184e-10,0.0020802428823299126,5.7877675394174045e-11,0.000512318857519734,2.9337465177007786e-09,6.857045138307589e-06,2.238673956404617e-09,1.3267377489411308e-10,1.4197547299797984e-05,1.6562178783675833e-05,0.006198078198388595,0.0008565768396071887,0.0005082464953720539,1.1767633668602055e-07,5.182865653392071e-09,5.1347139085766167e-08,8.71075510039775e-10,3.2904675642984433e-06,4.4276753662389686e-05,1.839222688861171e-07,0.000946813437479123,6.460003681422246e-09,2.6209929890011464e-05,7.45965175266146e-08,3.068350655155261e-08,8.770761628981673e-11,7.075827083210679e-06,1.2508004572799565e-10,1.8844838141798593e-06,4.683290050145227e-12,1.3845815173487837e-07,9.252753776714487e-11
