Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53)
2.8656518253143475e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393357180344017,0.085153709012944917,0.009705240877122134,0.0,0.00045660651914903797,0.049512966108088891,0.025105307250774856,4.7782046133575141e-05,1.4577343280353741e-10,0.0020322477363925282,5.4886370393107862e-11,0.00051835198819877792,2.8532002123807436e-09,4.1992098659704715e-07,2.3665999696620832e-09,1.3586844294965231e-10,6.3923625450293933e-07,1.7757034733599226e-05,0.0061317339267385022,0.00066928357973644267,0.00051970611073720466,9.397620885510952e-08,4.9068600972235192e-09,5.0183230090685155e-08,1.1183459339964789e-09,4.1605375461459902e-06,5.477336002271822e-05,1.9205327080215368e-07,0.00099361151720088622,2.8100569001440829e-05,7.7974334179470573e-08,2.0565576259724804e-08,9.3610816960523103e-11
2.86723187876379e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393716753818652,0.085141611217599875,0.0097006230642531222,0.0,0.00045669067582488053,0.049538531707820771,0.025118191704287633,4.776818204843852e-05,1.4599615238608856e-10,0.0020319536622956874,5.487601814796635e-11,0.00051840248277923277,2.8530774519093176e-09,4.1941468902509694e-07,2.3680452297614154e-09,1.3592862328343023e-10,6.374629807572518e-07,1.7766884640583744e-05,0.0061309126207092206,0.00066555323821788611,0.00051983493666880366,9.3474838409320893e-08,4.9038156795346281e-09,5.0176615201028744e-08,1.1245384071077376e-09,4.183067636571149e-06,5.5056773970630847e-05,1.9215108382119306e-07,0.00099413301945490374,2.8116156999510509e-05,7.8014983897809719e-08,2.0569413788203461e-08,9.36809504893772e-11
2.8688119322132325e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394075824275903,0.085129515746970155,0.0096960073738405327,0.0,0.00045677412748961588,0.049564093112066908,0.025131070618541838,4.7754321796673839e-05,1.4621905803499912e-10,0.0020316596385807463,5.4865668696962707e-11,0.00051845295928355036,2.8529547600418912e-09,4.1890772640171273e-07,2.3694901224529346e-09,1.359887647773481e-10,6.356889500686237e-07,1.7776731937027721e-05,0.0061300914091987711,0.00066182489755321446,0.00051996370826548697,9.2973488852983478e-08,4.9007731318381925e-09,5.0170034028149416e-08,1.1307932831015965e-09,4.2058241961358409e-06,5.5343037543728578e-05,1.9224884661624041e-07,0.00099465443473316937,2.8131740866270749e-05,7.8055616175811129e-08,2.0573219523611057e-08,9.3751073291405201e-11
2.870391985662675e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394434383259923,0.085117422601216783,0.009691393805050413,0.0,0.00045685687403978446,0.049589650320794369,0.02514394395178637,4.7740465384589298e-05,1.4644214971350499e-10,0.0020313656654865658,5.48553220493549e-11,0.0005185034177338664,2.8528321371249642e-09,4.1840010044875613e-07,2.3709346436405896e-09,1.3604886733336119e-10,6.3391417543492521e-07,1.7786576623476986e-05,0.0061292702912522619,0.00065809860124435907,0.0005200924254487267,9.2472166657644549e-08,4.8977324536493159e-09,5.0163487031520667e-08,1.1371114270096281e-09,4.228810351129646e-06,5.5632189903948725e-05,1.9234655870131584e-07,0.00099517576283008691,2.8147320602585241e-05,7.8096230867152521e-08,2.0576993458014306e-08,9.382118510276703e-11
2.8719720391121176e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394792422178603,0.085105331780507887,0.0096867823570507602,0.0,0.00045693891538147949,0.049615203333949968,0.025156811661574026,4.7726612818540003e-05,1.4666542738417685e-10,0.0020310717432548012,5.4844978214452951e-11,0.0005185538581523756,2.8527095835076949e-09,4.1789181289850936e-07,2.3723787891620882e-09,1.3610893085178251e-10,6.3213867003301431e-07,1.7796418700479023e-05,0.0061284492659001693,0.00065437439347559411,0.00052022108813796499,9.1970878396272682e-08,4.894693644490131e-09,5.0156974678310286e-08,1.1434937183368837e-09,4.2520292798907705e-06,5.5924270861965224e-05,1.9244421958214931e-07,0.0009956970035362913,2.8162896209320296e-05,7.8136827823076342e-08,2.0580735583863813e-08,9.3891285655312977e-11
2.87355209256156e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395149932301098,0.085093243285018785,0.0096821730290115801,0.0,0.0004570202514304936,0.049640752151460028,0.025169673704748822,4.7712764104928995e-05,1.4688889100891029e-10,0.0020307778721299487,5.4834637201620177e-11,0.00051860428056133489,2.8525870995419627e-09,4.1738286549384531e-07,2.3738225547876887e-09,1.3616895523125406e-10,6.3036244722194568e-07,1.7806258168583017e-05,0.006127628332158068,0.00065065231912599857,0.0005203496962505774,9.1469630745119405e-08,4.8916567038899209e-09,5.0150497443523668e-08,1.1499410513283358e-09,4.2754842137574171e-06,5.6219320888961485e-05,1.9254182875603148e-07,0.00099621815663857591,2.8178467687344917e-05,7.8177406892345494e-08,2.0584445893999909e-08,9.3961374676505098e-11
2.8751321460110027e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395506904755211,0.085081157114932096,0.0096775658201048945,0.0,0.00045710088211246884,0.049666296773229868,0.025182530037433107,4.7698919250208102e-05,1.4711254054891601e-10,0.0020304840523594041,5.4824299020274447e-11,0.00051865468498306377,2.8524646855824075e-09,4.1687325998840123e-07,2.3752659362189644e-09,1.3622894036871704e-10,6.2858552054623905e-07,1.7816095028339822e-05,0.006126807489026366,0.0006469324237821356,0.00052047824970183625,9.0968430485613209e-08,4.8886216313852509e-09,5.0144055810149807e-08,1.1564543352401529e-09,4.299178438036243e-06,5.6517381128611013e-05,1.9263938571166057e-07,0.00099673922191982319,2.8194035037530763e-05,7.821796792119786e-08,2.058812438165849e-08,9.4031451889336839e-11
2.8767121994604452e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395863330524948,0.085069073270437973,0.0096729607295047738,0.0,0.00045718080736304861,0.049691837199143468,0.025195380615014432,4.7685078260879122e-05,1.4733637596470907e-10,0.0020301902841935115,5.4813963679889378e-11,0.00051870507143994657,2.8523423419864972e-09,4.1636299814675431e-07,2.3767089290875533e-09,1.3628888615938157e-10,6.2680790373921121e-07,1.7825929280302031e-05,0.0061259867354900204,0.00064321475375095545,0.00052060674840487351,9.0467284506289337e-08,4.8855884265200864e-09,5.0137650269310052e-08,1.16303449461582e-09,4.3231152929879057e-06,5.6818493409267874e-05,1.9273688992898855e-07,0.00099726019915893135,2.8209598260752201e-05,7.8258510753300727e-08,2.0591771040477104e-08,9.4101517012251779e-11
2.8782922529098878e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396219200447817,0.085056991751734229,0.0096683577563873579,0.0,0.0004572600271280333,0.049717373429063023,0.025208225392132275,4.7671241143494683e-05,1.4756039721609847e-10,0.0020298965678856194,5.4803631189995564e-11,0.00051875543995443267,2.8522200691145747e-09,4.1585208174460315e-07,2.3781515289538759e-09,1.3634879249669601e-10,6.2502961072636855e-07,1.7835760925023909e-05,0.006125166070518274,0.00063949935607292166,0.0005207351922706428,8.9966199804749996e-08,4.8825570888459203e-09,5.0131281320409404e-08,1.1696824695672667e-09,4.3472981748301865e-06,5.7122700256369973e-05,1.9283434087906393e-07,0.00099778108813074196,2.8225157357886305e-05,7.8299035229703953e-08,2.0595385864501077e-08,9.417156975906122e-11
2.8798723063593303e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396574505212183,0.085044912559026492,0.0096637568999308841,0.0,0.00045733854136353766,0.049742905462828613,0.02522106432266439,4.765740790465946e-05,1.4778460426217665e-10,0.0020296029036921382,5.4793301560181908e-11,0.0005188057905490403,2.8520978673299209e-09,4.1534051256894892e-07,2.3795937313058422e-09,1.364086592723158e-10,6.2325065562886063e-07,1.7845589963061493e-05,0.0061243454930643565,0.00063578627853536714,0.00052086358120788064,8.9465183489663807e-08,4.8795276179219099e-09,5.0124949471290873e-08,1.1763992160609492e-09,4.371730536758594e-06,5.7430044905056897e-05,1.9293173802387177e-07,0.00099830188860596382,2.8240712329812893e-05,7.8339541188792276e-08,2.0598968848189711e-08,9.424160983885957e-11
2.881452359808773e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396929235354604,0.085032835692528355,0.0096591581593157196,0.0,0.00045741635003615201,0.049768433300257611,0.025233897359713077,4.7643578551031082e-05,1.4800899706130827e-10,0.002029309291872592,5.4782974800096918e-11,0.00051885612324635566,2.8519757369988104e-09,4.148282924182832e-07,2.3810355315575236e-09,1.3646848637607137e-10,6.2147105276700318e-07,1.7855416394972529e-05,0.0061235250020652086,0.00063207556968607897,0.00052099191512306798,8.8964242782795735e-08,4.8765000133150004e-09,5.0118655238392182e-08,1.1831857062090441e-09,4.3964158899849429e-06,5.774057131300534e-05,1.9302908081617268e-07,0.00099882260035109686,2.8256263177414528e-05,7.8380028466237242e-08,2.0602519986422709e-08,9.431163695593975e-11
2.8830324132582154e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397283381257013,0.085020761152461571,0.0096545615337243727,0.0,0.00045749345312310615,0.049793956941144496,0.025246724455591063,4.7629753089321312e-05,1.4823357557111922e-10,0.002029015732689681,5.477265091944996e-11,0.00051890643806903631,2.8518536784905684e-09,4.1431542310277685e-07,2.3824769250478148e-09,1.3652827369593587e-10,6.1969081666386102e-07,1.7865240221316535e-05,0.0061227045964411808,0.00062836727884711381,0.00052112019392038867,8.8463385021076016e-08,4.8734742746000601e-09,5.0112399146905884e-08,1.1900429285657499e-09,4.421357804793832e-06,5.805432417348364e-05,1.9312636869933726e-07,0.00099934322312835518,2.827180990157655e-05,7.8420496894947678e-08,2.0606039274506608e-08,9.4381650809705967e-11
2.884612466707658e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397636933143997,0.085008688939056193,0.0096499670223415442,0.0,0.0004575698506124358,0.049819476385260193,0.025259545561807289,4.7615931526297123e-05,1.4845833974848534e-10,0.0020287222264093389,5.4762329928012682e-11,0.00051895673503981232,2.8517316921776368e-09,4.1380190644447397e-07,2.3839179070390629e-09,1.3658802111799187e-10,6.1790996204890099e-07,1.7875061442654784e-05,0.006121884275095732,0.00062466145612885115,0.00052124841750169119,8.7962617658701159e-08,4.8704504013600351e-09,5.0106181730941762e-08,1.1969718884287853e-09,4.4465599116174826e-06,5.8371348928628308e-05,1.9322360110718015e-07,0.00099986375669558697,2.8287352503187107e-05,7.8460946305019945e-08,2.0609526708181392e-08,9.4451651094585826e-11
2.8861925201571004e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397989881079869,0.084996619052550695,0.0096453746243541291,0.0,0.00045764554250315266,0.049844991632351787,0.025272360629052373,4.760211386878179e-05,1.4868328954952069e-10,0.0020284287733007902,5.4752011835620339e-11,0.0005190070141814873,2.8516097784356258e-09,4.1328774427748803e-07,2.3853584727156775e-09,1.3664772852639804e-10,6.161285038617102e-07,1.7884880059550337e-05,0.0061210640369151331,0.00062095815244428009,0.0005213765857664457,8.7461948269274754e-08,4.8674283931860574e-09,5.01000035336926e-08,1.2039736081461405e-09,4.4720259021288429e-06,5.8691691782943956e-05,1.9332077746379045e-07,0.0010003842008061955,2.8302890983137141e-05,7.8501376523686904e-08,2.0612982283627234e-08,9.4521637499941599e-11
2.887772573606543e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439834221496583,0.084984551493192298,0.0096407843389512728,0.0,0.00045772052880541743,0.049870502682141958,0.025285169607183817,4.7588300123656104e-05,1.4890842492956616e-10,0.0020281353736366155,5.4741696652173189e-11,0.00051905727551694114,2.8514879376433843e-09,4.1277293844820338e-07,2.3867986171827164e-09,1.3670739580335449e-10,6.1434645725578273e-07,1.7894696072568042e-05,0.006120243880768152,0.00061725741952352775,0.00052150469861170332,8.6961384547981662e-08,4.8644082496776204e-09,5.0093865107602551e-08,1.2110491274280965e-09,4.4977595303533981e-06,5.9015399717029153e-05,1.9341789718335936e-07,0.0010009045552090568,2.8318425342320442e-05,7.8541787375266285e-08,2.0616405997471313e-08,9.4591609709978643e-11
2.8893526270559855e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439869392453703,0.084972486261236962,0.0096361961653243771,0.0,0.00045779480954071596,0.049896009534328635,0.025297972445211023,4.757449029785945e-05,1.4913374584317701e-10,0.0020278420276928057,5.4731384387637895e-11,0.00051910751906913131,2.8513661701830612e-09,4.1225749081547834e-07,2.3882383354644488e-09,1.3676702282906833e-10,6.125638376023774e-07,1.7904509482274565e-05,0.0061194238055057365,0.00061355930992862504,0.00052163275593205248,8.6460934313800516e-08,4.8613899704426934e-09,5.0087767014538626e-08,1.21819950366463e-09,4.5237646137996212e-06,5.9342520501529656e-05,1.9351495967000638e-07,0.0010014248196484358,2.8333955581633659e-05,7.8582178681107894e-08,2.0619797846794772e-08,9.4661567403653895e-11
2.890932680505428e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399044999359538,0.084960423356949727,0.0096316101026671427,0.0,0.00045786838474203825,0.049921512188584413,0.025310769091280053,4.7560684398391013e-05,1.4935925224411105e-10,0.0020275487357488357,5.4721075052048983e-11,0.0005191577448610948,2.8512444764401685e-09,4.117414032508538e-07,2.389677622502894e-09,1.3682660948171784e-10,6.1078066049444445e-07,1.7914320289238374e-05,0.0061186038099607003,0.00060986387706851827,0.00052176075761957669,8.5960605511751573e-08,4.8583735550978954e-09,5.0081709825965267e-08,1.2254258122482107e-09,4.550045034608473e-06,5.967310271132108e-05,1.936119643176025e-07,0.0010019449938639012,2.8349481701976324e-05,7.8622550259540408e-08,2.0623157829139875e-08,9.4731510254582939e-11
2.8925127339548706e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399395428827332,0.084948362780604664,0.0096270261501755928,0.0,0.00045794125445406162,0.049947010644556186,0.025323559492658094,4.7546882432311049e-05,1.4958494408531613e-10,0.0020272554980877203,5.4710768655510309e-11,0.00051920795291594932,2.8511228568036462e-09,4.1122467763876425e-07,2.391116473156336e-09,1.368861556374164e-10,6.089969417506238e-07,1.7924128494029785e-05,0.0061177838929473939,0.00060617117521432251,0.00052188870356381059,8.546040621518511e-08,4.8553590032686221e-09,5.0075694123121738e-08,1.2327291469020211e-09,4.576604740721801e-06,6.000719573992247e-05,1.9370891050959114e-07,0.0010024650775902425,2.8365003704250858e-05,7.8662901925816957e-08,2.0626485942517193e-08,9.4801437930944637e-11
2.894092787404313e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399745202159224,0.084936304532485393,0.00962244430704811,0.0,0.00045801341873333604,0.049972504901864619,0.025336343595717715,4.7533084406741979e-05,1.4981082131891744e-10,0.0020269623149960828,5.47004652081965e-11,0.00051925814325689645,2.8510013116659314e-09,4.107073158767538e-07,2.3925548821978104e-09,1.3694566117017571e-10,6.0721269741931782e-07,1.7933934097220962e-05,0.0061169640532613753,0.00060248125951482216,0.00052201659365169533,8.4960344628103351e-08,4.8523463145892175e-09,5.0069720497202743e-08,1.2401106200137023e-09,4.6034477470700915e-06,6.0344849814142291e-05,1.9380579761880597e-07,0.0010029850705573792,2.8380521589362619e-05,7.8703233492059794e-08,2.0629782185412978e-08,9.4871350095385733e-11
2.8956728408537557e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400094308395666,0.084924248612884931,0.0096178645724854708,0.0,0.00045808487764847358,0.049997994960103639,0.025349121345920881,4.7519290328869788e-05,1.5003688389620475e-10,0.0020266691867642196,5.4690164720354532e-11,0.00051930831590722248,2.8508798414230258e-09,4.1018931987569587e-07,2.3939928443135758e-09,1.3700512595186832e-10,6.0542794378283504e-07,1.7943737099385923e-05,0.006116144289679065,0.00059879418601221771,0.00052214442776753287,8.446042908752333e-08,4.849335488703112e-09,5.0063789549542019e-08,1.2475713629746235e-09,4.6305781367794614e-06,6.0686116008958165e-05,1.9390262500728745e-07,0.0010035049724902722,2.8396035358219909e-05,7.8743544767204334e-08,2.063304655679666e-08,9.4941246404923256e-11
2.897252894303198e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44400442736395651,0.084912195022106132,0.0096132869456908559,0.0,0.00045815563128034161,0.050023480818839977,0.025361892687802645,4.7505500205945098e-05,1.5026313176761907e-10,0.0020263761136861723,5.4679867202305223e-11,0.00051935847089030053,2.8507584464745605e-09,4.0967069156001579e-07,2.3954303541015519e-09,1.3706454985218951e-10,6.0364269736161108e-07,1.7953537501100583e-05,0.0061153246009574089,0.00059511001165812134,0.00052227220579294101,8.3960668065875757e-08,4.84632652526299e-09,5.005790189179919e-08,1.2551125265247114e-09,4.6580000623981332e-06,6.1031046262631555e-05,1.9399939202609617e-07,0.0010040247831088357,2.8411545011734019e-05,7.8783835556942026e-08,2.0636279056128506e-08,9.5011126510846177e-11
2.8988329477526407e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440079047483339,0.084900143760461719,0.0096087114258699147,0.0,0.00045822567972225812,0.050048962477612625,0.025374657564954703,4.7491714045284661e-05,1.5048956488273967e-10,0.0020260830960597913,5.4669572664444804e-11,0.00051940860822959306,2.8506371272238742e-09,4.0915143286791971e-07,2.3968674060697353e-09,1.3712393273861871e-10,6.0185697491850273e-07,1.7963335302942737e-05,0.0061145049858335387,0.00059142879432980187,0.00052239992760680636,8.346107017344356e-08,4.8433194239309538e-09,5.0052058146149542e-08,1.2627352811029211e-09,4.6857177471424819e-06,6.1379693392058394e-05,1.9409609801512396e-07,0.0010045445021278419,2.8427050550819208e-05,7.8824105663662625e-08,2.0639479683367369e-08,9.5080990058615504e-11
2.9004130012020833e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44401137512195099,0.084888094828274571,0.0096041380122307771,0.0,0.00045829502308019206,0.050074439935932386,0.025387415920008576,4.7477931854272551e-05,1.507161831902701e-10,0.0020257901341868096,5.46592811172465e-11,0.00051945872794865349,2.850515884078079e-09,4.0863154575162524e-07,2.3983039946345959e-09,1.3718327447637949e-10,6.000707934631624e-07,1.7973130505492086e-05,0.0061136854430243973,0.00058775059284667871,0.0005225275930852368,8.2961644160838631e-08,4.8403141843786767e-09,5.0046258945477148e-08,1.2704408172032905e-09,4.7137354861626359e-06,6.1732111108356413e-05,1.9419274230290326e-07,0.0010050641292568315,2.8442551976392768e-05,7.886435488639536e-08,2.0642648438978645e-08,9.5150836687763036e-11
2.901993054651526e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44401483836775607,0.084876048225877881,0.0095995667039840901,0.0,0.00045836366147296667,0.050099913193281283,0.025400167694618583,4.7464153640361519e-05,1.5094298663802462e-10,0.0020254972283729137,5.4648992571262195e-11,0.00051950883007112838,2.8503947174481367e-09,4.0811103217759798e-07,2.3997401141194398e-09,1.3724257492840002e-10,5.9828417025648626e-07,1.7982923109330283e-05,0.0061128659712263991,0.00058407546698706792,0.00052265520210151468,8.2462398921514819e-08,4.8373108062875747e-09,5.0040504933571099e-08,1.2782303457367526e-09,4.742057647827979e-06,6.2088354032689903e-05,1.9428932420641281e-07,0.0010055836642000129,2.8458049289375066e-05,7.8904583020749065e-08,2.0645785323942284e-08,9.5220666031789215e-11
2.9035731081009683e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44401829436675022,0.084864003953615361,0.0095949975003430492,0.0,0.00045843159503246631,0.050125382249112053,0.025412912829444616,4.7450379411074357e-05,1.5116997517291407e-10,0.0020252043789278141,5.4638707037124061e-11,0.00051955891462075971,2.8502736277489299e-09,4.0758989412679194e-07,2.4011757587527534e-09,1.3730183395527178e-10,5.9649712281514477e-07,1.7992713115040898e-05,0.0061120465691150514,0.00058040347750517945,0.0005227827545260475,8.1963343494324647e-08,4.8343092893489749e-09,5.0034796765324925e-08,1.2861050983985278e-09,4.7706886750321521e-06,6.2448477712332063e-05,1.9438584303088329e-07,0.001006103106656173,2.8473542490689499e-05,7.8944789858851981e-08,2.0648890339761111e-08,9.5290477718059255e-11
2.905153161550411e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44402174299795216,0.084851962011841461,0.0095904304005234517,0.0,0.00045849882390384717,0.050150847102847652,0.025425651264134562,4.7436609174005271e-05,1.5139714874093147e-10,0.0020249115861653228,5.4628424525546163e-11,0.00051960898162138689,2.8501526153993391e-09,4.0706813359489369e-07,2.4026109226665253e-09,1.3736105141520804e-10,5.9470966891619141e-07,1.8002500523209462e-05,0.0061112272353445905,0.00057673468614836292,0.00052291025022631842,8.1464487066107891e-08,4.8313096332642881e-09,5.0029135106939297e-08,1.2940663280413259e-09,4.7996330865181755e-06,6.2812538636965279e-05,1.9448229806959819e-07,0.0010066224563185741,2.848903158126259e-05,7.8984975189289871e-08,2.0651963488469061e-08,9.5360271367698767e-11
2.9067332149998534e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44402518413836456,0.084839922400921572,0.0095858654037437058,0.0,0.00045856534824575154,0.050176307753880635,0.025438382937306488,4.7422842936821324e-05,1.5162450728713754e-10,0.0020246188504034249,5.4618145047326308e-11,0.00051965903109694892,2.8500316808223217e-09,4.0654575259257212e-07,2.404045599894532e-09,1.3742022716400175e-10,5.9292182660175142e-07,1.8012285334423501e-05,0.0061104079685475945,0.00057306915567460802,0.00052303768906683697,8.0965838974326031e-08,4.8283118377451782e-09,5.002352063612775e-08,1.3021153090542055e-09,4.8288954782231072e-06,6.318059425521928e-05,1.9457868860369456e-07,0.0010071417128748544,2.8504516562023981e-05,7.9025138797043848e-08,2.0655004772639784e-08,9.5430046595486859e-11
2.908313268449296e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44402861766293761,0.084827885121232224,0.0095813025092248896,0.0,0.00045863116823052649,0.050201764201572685,0.025451107786530657,4.7409080707263822e-05,1.5185205075564552e-10,0.0020243261719643602,5.4607868613347655e-11,0.00051970906307148698,2.8499108244449879e-09,4.0602275314573177e-07,2.4054797843706095e-09,1.3747936105498237e-10,5.9113361418379419e-07,1.8022067549272519e-05,0.0061095887673346151,0.00056940694987029207,0.00052316507090908895,8.0467408709728509e-08,4.8253159025137531e-09,5.0017954042326088e-08,1.3102533377471933e-09,4.8584805246428068e-06,6.355270299144654e-05,1.9467501390196085e-07,0.0010076608760069303,2.8519997433906471e-05,7.9065280463427088e-08,2.0658014195395324e-08,9.5499803009750226e-11
2.9098933218987385e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403204344453362,0.084815850173161303,0.0095767417161907661,0.0,0.00045869628404444571,0.050227216445253985,0.02546382574831119,4.7395322493149775e-05,1.520797790896066e-10,0.0020240335511746963,5.4597595234580498e-11,0.00051975907756914626,2.8497900466986795e-09,4.0549913729577138e-07,2.4069134699268957e-09,1.3753845293897201e-10,5.8934505024898783e-07,1.8031847168348026e-05,0.0061087696302937668,0.00056574813356817977,0.0005232923956114844,7.9969205919065008e-08,4.8223218273027316e-09,5.0012436026904491e-08,1.3184817327416228e-09,4.8883929802162331e-06,6.3928924262734559e-05,1.947712732206326e-07,0.0010081799453908909,2.8535474197846039e-05,7.9105399966020507e-08,2.0660991760414901e-08,9.5569540212253607e-11
2.911473375348181e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403546135389077,0.084803817557108252,0.0095721830238678449,0.0,0.00045876069588793566,0.050252664484222678,0.025476536758067509,4.7381568302373435e-05,1.5230769223119404e-10,0.0020237409883654108,5.4587324922084132e-11,0.00051980907461417929,2.8496693480190558e-09,4.0497490709984641e-07,2.4083466502920527e-09,1.3759750266424119e-10,5.8755615366363631e-07,1.8041624192243579e-05,0.0061079505559903536,0.00056209277266566998,0.00052341966302930606,7.9471240407828359e-08,4.8193296118556332e-09,5.0006967303383305e-08,1.3268018353662034e-09,4.9186376807297732e-06,6.4309318496153737e-05,1.9486746580318656e-07,0.0010086989206968939,2.8550946854781866e-05,7.9145497078607862e-08,2.0663937471943943e-08,9.5639257798091329e-11
2.9130534287976236e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44403887125958608,0.084791787273484409,0.0095676264314854022,0.0,0.00045882440397580586,0.050278108317744291,0.025489240750115532,4.736781814290774e-05,1.5253579012158765e-10,0.0020234484838719709,5.457705768700861e-11,0.000519859054230947,2.8495487288461723e-09,4.044500646311375e-07,2.4097793190894551e-09,1.3765651007646345e-10,5.8576694357870182e-07,1.8051398621554775e-05,0.0061071315429664539,0.00055844093414329017,0.00052354687301465715,7.8973522143043314e-08,4.8163392559269663e-09,5.0001548597651825e-08,1.3352150100588169e-09,4.9492195447410079e-06,6.4693947146239882e-05,1.9496359088013274e-07,0.0010092178015890625,2.8566415405656393e-05,7.9185571571109606e-08,2.0666851334803243e-08,9.5708955355576197e-11
2.914633482247066e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44404227302799809,0.084779759322712964,0.0095630719382755192,0.0,0.00045888740853748287,0.050303547945051166,0.025501937657648632,4.7354072022805852e-05,1.5276407270095812e-10,0.0020231560380344158,5.4566793540596647e-11,0.00051990901644392244,2.8494281896245636e-09,4.0392461197912237e-07,2.411211469835361e-09,1.3771547501866918e-10,5.8397743943491462e-07,1.8061170456879269e-05,0.0061063125897405143,0.00055479268608343607,0.00052367402541640901,7.8476061256087194e-08,4.8133507592824123e-09,4.9996180648190604e-08,1.3437226447739933e-09,4.980143575022311e-06,6.5082872712709592e-05,1.9505964766880447e-07,0.001009736587725376,2.8581879851415314e-05,7.9225623209516147e-08,2.0669733354398277e-08,9.5778632466128725e-11
2.9162135356965086e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44404566652326916,0.084767733705229456,0.0095585195434731325,0.0,0.00045894970981724844,0.050328983365341813,0.025514627412718292,4.7340329950202798e-05,1.5299253990845041e-10,0.0020228636511974438,5.4556532494185439e-11,0.0005199589612776927,2.8493077308033359e-09,4.033985512498535e-07,2.4126430959370615e-09,1.3777439733119896e-10,5.8218766096796462e-07,1.8070939698816812e-05,0.0061054936948069429,0.00055114809768935444,0.00052380112008014598,7.7978868045554898e-08,4.8103641216990344e-09,4.9990864206296724e-08,1.3523261513960555e-09,5.0114148600236298e-06,6.5476158758406345e-05,1.9515563537314753e-07,0.0010102552787575614,2.8597340193007618e-05,7.926565175582e-08,2.0672583536728696e-08,9.5848288704163841e-11
2.917793589145951e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44404905160726704,0.084755710421481834,0.0095539692463160672,0.0,0.0004590113080744821,0.050354414577780345,0.025527309946214605,4.7326591933316945e-05,1.5322119168216746e-10,0.0020225713237104889,5.4546274559208716e-11,0.00052000888875696166,2.849187352836247e-09,4.0287188456624159e-07,2.4140741906909948e-09,1.3783327685165633e-10,5.8039762821378514e-07,1.808070634796926e-05,0.0061046748566356834,0.00054750723930436639,0.00052392815684811197,7.7481952980153244e-08,4.8073793429654491e-09,4.9985600036312382e-08,1.3610269661579449e-09,5.0430385753549217e-06,6.5873869927474956e-05,1.9525155318350654e-07,0.0010107738743309824,2.8612796431385637e-05,7.9305656967947316e-08,2.0675401888397997e-08,9.5917923636978521e-11
