Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),CH4OX(63),C2H4X(70),HOCO(73),CHO2(74),S(216)
2.161785421837079e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441952580102895,0.09069873303315434,0.01179965126320449,0.0002515037694509194,0.0027060203182779573,0.03549304045773045,0.01859974641038044,5.365615976659387e-05,6.052645518235175e-11,0.0021548944441662997,5.921288910382396e-11,0.00048525283737574625,2.8962426120885406e-09,1.0956631012561306e-05,1.6414314936683624e-09,1.0408075771805071e-10,1.9123079037699396e-05,1.269655280114197e-05,0.006535448815314378,0.00017380610750400001,0.00044587511753498834,8.92545159757636e-08,6.325806497489946e-09,4.198147277720526e-09,2.1971405575486677e-11,1.1240844158141984e-06,0.00021849345628549403,2.2910540892136062e-05,1.2188014499090866e-07,0.0007124890721665006,6.698579554960021e-09,2.0092414720260507e-05,5.780279965568826e-08,7.975543662990395e-06,7.562893980659152e-10,1.1484448572683429e-09,1.0029803864248966e-10,1.4848007239731397e-07,1.441229245043634e-06,1.2179189058923344e-10,3.5938289077078713e-12,9.30471320350314e-12,5.196256325878231e-13,7.030346320696141e-20
2.163053621068646e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441952894162087,0.09068837481789072,0.011795042564963814,0.00025152164075105854,0.0027062728364714707,0.035514857806198875,0.01860980783755779,5.364350494364633e-05,6.063015564527801e-11,0.002154640647713156,5.920205185542016e-11,0.00048530474687195354,2.8960569752445707e-09,1.0949391772967357e-05,1.6424953418483136e-09,1.0413529981219484e-10,1.910582370937134e-05,1.2704843699167004e-05,0.006534705407617975,0.00017268924810694353,0.00044600114063646673,8.870643754279655e-08,6.3225910267931014e-09,4.197574766468293e-09,2.2096795271274652e-11,1.1308102655756327e-06,0.00021973882754844126,2.292242013070626e-05,1.2189141844761255e-07,0.0007129275215791384,6.697791091943373e-09,2.0105535444512193e-05,5.7834072017515275e-08,7.973246701559681e-06,7.568953548904863e-10,1.143628898663237e-09,1.0034047517495914e-10,1.484450677010502e-07,1.4421876149254412e-06,1.2171142938864267e-10,3.596175946291442e-12,9.306369793534153e-12,5.197181465406252e-13,7.035437155951901e-20
2.1643218203002128e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419530689055525,0.0906780181455838,0.011790435655881138,0.000251539273511172,0.0027065233236287767,0.03553667423236454,0.01861986101790217,5.363085293720597e-05,6.073395776955304e-11,0.002154386913085559,5.919121754646005e-11,0.00048535664344224707,2.895871466013974e-09,1.0942150532945961e-05,1.643558608161089e-09,1.0418979432471434e-10,1.908861096952954e-05,1.2713132586710235e-05,0.0065339619082784555,0.00017157953205974592,0.00044612710166642825,8.816169341975106e-08,6.319377278374287e-09,4.197002720737616e-09,2.2222951641763683e-11,1.1375753914099027e-06,0.00022099114991281737,2.2934288519925898e-05,1.2190259741172762e-07,0.0007133659304326332,6.697002610956957e-09,2.011865298708377e-05,5.7865316940048365e-08,7.970950014735514e-06,7.575010933174307e-10,1.138840482527612e-09,1.0038285734795322e-10,1.4841006609980673e-07,1.4431457092257246e-06,1.216309421237451e-10,3.598522303266164e-12,9.308017450171996e-12,5.198101616024485e-13,7.040520853547945e-20
2.1655900195317795e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441953104401178,0.09066766301487017,0.011785830535551487,0.00025155666912173014,0.0027067717912767093,0.035558489727217195,0.018629905947628544,5.361820376411511e-05,6.083786153152517e-11,0.0021541332405922153,5.91803862074188e-11,0.0004854085270817753,2.895686085287042e-09,1.0934907344061861e-05,1.6446212919324761e-09,1.0424424114696732e-10,1.907144095393291e-05,1.2721419464393066e-05,0.0065332183171583945,0.0001704769494458838,0.00044625300060710147,8.76202818005473e-08,6.316165252370267e-09,4.1964311404878995e-09,2.2349876059620408e-11,1.1443798391900323e-06,0.00022225042681443512,2.294614607642777e-05,1.219136824001572e-07,0.0007138042985131138,6.696214113136942e-09,2.0131767348958468e-05,5.789653440945897e-08,7.968653603552617e-06,7.581066134443575e-10,1.1340796239611093e-09,1.0042518517583359e-10,1.483750676455234e-07,1.44410352788196e-06,1.2155042937715157e-10,3.6008679786421314e-12,9.309656221899088e-12,5.199016804807977e-13,7.045597439478755e-20
2.1668582187633463e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419530007283725,0.0906573094243732,0.011781227203569574,0.00025157382897365973,0.002707018250943692,0.03558030428174424,0.018639942623536944,5.360555744118419e-05,6.094186690740374e-11,0.0021538796305402776,5.916955786869631e-11,0.0004854603977856245,2.8955008339495665e-09,1.092766225787617e-05,1.645683392539604e-09,1.0429864017153298e-10,1.9054313796104705e-05,1.272970433283889e-05,0.006532474634135116,0.0001693814897636638,0.00044637883744268284,8.708220057060207e-08,6.3129549489119305e-09,4.195860025649903e-09,2.2477569844318914e-11,1.1512236517830017e-06,0.00022351666110577838,2.2957992817651835e-05,1.2192467393016873e-07,0.0007142426256085101,6.695425599631942e-09,2.0144878531122683e-05,5.7927724413893795e-08,7.966357469044857e-06,7.587119153977075e-10,1.1293463351251648e-09,1.0046745867607588e-10,1.4834007239043419e-07,1.4450610708351459e-06,1.2146989173174679e-10,3.603212972439607e-12,9.311286157236928e-12,5.199927058853602e-13,7.050666939860588e-20
2.168126417994913e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441952757978072,0.09064695737270316,0.01177662565952975,0.0002515907544581999,0.0027072627141586005,0.0356021178869317,0.018649971043013323,5.359291398519104e-05,6.104597387326319e-11,0.0021536260832353167,5.915873256061607e-11,0.0004855122555488188,2.8953157128827778e-09,1.0920415325944084e-05,1.6467449094110584e-09,1.0435299129223696e-10,1.9037229627297053e-05,1.2737987192673084e-05,0.006531730859100766,0.00016829314192688476,0.00044650461215934364,8.65474473067464e-08,6.309746368124201e-09,4.195289376125746e-09,2.2606034261920652e-11,1.158106869041647e-06,0.00022478985505524374,2.296982876183614e-05,1.2193557251934305e-07,0.0007146809115085782,6.6946370716029415e-09,2.0157986534565923e-05,5.795888694347781e-08,7.964061612245159e-06,7.593169993324988e-10,1.124640625238133e-09,1.0050967786927084e-10,1.48305080387065e-07,1.446018338029838e-06,1.2138932977066316e-10,3.6055572846890394e-12,9.312907304740767e-12,5.200832405277079e-13,7.05572938092741e-20
2.16939461722648e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441952376252733,0.09063660685845722,0.01177202590302599,0.000251607446966757,0.002707505192449633,0.03562393053376516,0.018659991204030155,5.35802734128806e-05,6.11501824050474e-11,0.0021533725989812823,5.914791031342444e-11,0.00048556410036632106,2.895130722963279e-09,1.0913166599812544e-05,1.6478058420269687e-09,1.0440729440417647e-10,1.9020188576455955e-05,1.2746268044522946e-05,0.0065309869919623975,0.00016721189426577703,0.0004466303247452365,8.601601927728591e-08,6.3065395101259284e-09,4.1947191917888844e-09,2.2735270524879664e-11,1.1650295277979797e-06,0.00022607001034665654,2.2981653928007225e-05,1.219463786855237e-07,0.0007151191560049264,6.6938485302231405e-09,2.0171091360280768e-05,5.799002199031657e-08,7.961766034185471e-06,7.599218654320632e-10,1.1199625005716907e-09,1.0055184277912359e-10,1.482700916882323e-07,1.4469753294141767e-06,1.2130874407725318e-10,3.6079009154310827e-12,9.314519712994235e-12,5.201732871209977e-13,7.060784789026756e-20
2.1706628164580467e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441951855666317,0.09062625788021948,0.011767427933651873,0.00025162390789075956,0.002707745697343168,0.03564574221323082,0.0186700031051467,5.3567635740964216e-05,6.125449247857402e-11,0.0021531191780804738,5.913709115728942e-11,0.0004856159322330333,2.8949458650629785e-09,1.0905916131017876e-05,1.6488661899190729e-09,1.0446154940374491e-10,1.9003190770186863e-05,1.2754546889017701e-05,0.006530243032642017,0.0001661377345282185,0.0004467559751905005,8.548791344220594e-08,6.303334375029793e-09,4.194149472484139e-09,2.286527979187301e-11,1.1719916618579255e-06,0.00022735712807906268,2.299346833597017e-05,1.2195709294676507e-07,0.0007155573588910398,6.6930599766778395e-09,2.0184193009262823e-05,5.8021129548497137e-08,7.9594707358967e-06,7.605265139077617e-10,1.1153119644486427e-09,1.0059395343245165e-10,1.4823510634704045e-07,1.447932044939917e-06,1.2122813523506133e-10,3.610243864716606e-12,9.316123430603975e-12,5.202628483796717e-13,7.065833190615609e-20
2.1719310156896134e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441951196344279,0.09061591043656102,0.011762831751000555,0.00025164013862151365,0.002707984240362637,0.03566755291631643,0.018680006745509074,5.3555000986119204e-05,6.135890406953864e-11,0.0021528658208335113,5.91262751222999e-11,0.0004856677511437978,2.894761140049032e-09,1.0898663971083416e-05,1.6499259526707603e-09,1.0451575618865626e-10,1.898623633272072e-05,1.2762823726788445e-05,0.006529498981076668,0.0001650706498812292,0.0004468815634872653,8.49631264535204e-08,6.3001309629422256e-09,4.193580218027716e-09,2.2996063167656495e-11,1.178993301997483e-06,0.0002286512087667964,2.300527200629819e-05,1.219677158212823e-07,0.0007159955199623038,6.692271412164316e-09,2.019729148251067e-05,5.8052209614088543e-08,7.957175718408669e-06,7.611309449986867e-10,1.1106890172420994e-09,1.0063600985918164e-10,1.4820012441687996e-07,1.4488884845624548e-06,1.211475038277967e-10,3.612586132606705e-12,9.317718506194306e-12,5.203519270191586e-13,7.070874612256237e-20
2.1731992149211802e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419503984235487,0.09060556452604002,0.011758237354664754,0.0002516561405500581,0.0027082208330273835,0.035689362634012234,0.01869000212484992,5.354236916498828e-05,6.146341715351902e-11,0.002152612527539301,5.91154622384645e-11,0.00048571955709339693,2.8945765487837722e-09,1.0891410171517093e-05,1.6509851299170844e-09,1.0456991465796932e-10,1.8969325385880608e-05,1.2771098558468136e-05,0.006528754837218463,0.0001640106269127428,0.00044700708962965496,8.444165465576499e-08,6.296929273963307e-09,4.193011428207253e-09,2.3127621702946604e-11,1.1860344759603384e-06,0.00022995225233982643,2.301706496032189e-05,1.219782478273991e-07,0.0007164336390160281,6.6914828378916775e-09,2.021038678102583e-05,5.808326218514101e-08,7.954880982750029e-06,7.617351589713537e-10,1.106093656375967e-09,1.0067801209234395e-10,1.4816514595142436e-07,1.449844648240855e-06,1.2106685043930402e-10,3.61492771917271e-12,9.319304988401808e-12,5.204405257555723e-13,7.07590908061205e-20
2.174467414152747e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441949462052491,0.09059522014720167,0.011753644744236718,0.00025167191506701936,0.0027084554868515307,0.03571117135731196,0.018699989243487966,5.3529740294179014e-05,6.156803170597948e-11,0.0021523592984950025,5.910465253571053e-11,0.0004857713500765544,2.8943920921246477e-09,1.0884154783808998e-05,1.6520437213447563e-09,1.0462402471211154e-10,1.895245804904899e-05,1.2779371384691545e-05,0.006528010601034643,0.00016295765163365703,0.00044713255361378994,8.392349408663662e-08,6.293729308186667e-09,4.19244310278186e-09,2.3259956394327748e-11,1.1931152084569065e-06,0.0002312602581443796,2.3028847220118107e-05,1.2198868948349658e-07,0.0007168717158514685,6.690694255080693e-09,2.0223478905812697e-05,5.811428726168441e-08,7.952586529948245e-06,7.623391561193747e-10,1.1015258763269008e-09,1.0071996016806665e-10,1.4813017100462785e-07,1.4508005359378748e-06,1.2098617565353414e-10,3.617268624496172e-12,9.320882925869994e-12,5.205286473054131e-13,7.080936622443393e-20
2.1757356133843138e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441948387390887,0.09058487729857842,0.01174905391930821,0.0002516874635624665,0.0027086882133428502,0.03573297907721383,0.018709968102327126,5.351711439026328e-05,6.16727477022751e-11,0.0021521061339959983,5.9093846043883e-11,0.00048582313008793557,2.894207770924164e-09,1.0876897859428921e-05,1.65310172669211e-09,1.0467808625290218e-10,1.8935634439135583e-05,1.2787642206095248e-05,0.006527266272507616,0.00016191170948016086,0.0004472579554377883,8.34086404777771e-08,6.290531065699393e-09,4.191875241482176e-09,2.3393068184185457e-11,1.2002355211648207e-06,0.0002325752249438434,2.3040618808498342e-05,1.2199904130796177e-07,0.000717309750269847,6.68990566496366e-09,2.0236567857878515e-05,5.8145284845725585e-08,7.950292361029509e-06,7.629429367631169e-10,1.0969856686275608e-09,1.00761854125567e-10,1.4809519963072232e-07,1.4517561476199886e-06,1.2090548005451542e-10,3.6196088486688785e-12,9.322452367243897e-12,5.206162943852673e-13,7.085957264603369e-20
2.1770038126158806e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441947174609887,0.09057453597868986,0.011744464879470477,0.00025170278742576784,0.0027089190240016216,0.035754785784721486,0.018719938702855456,5.350449146977666e-05,6.1777565117656e-11,0.002151853034335865,5.908304279274364e-11,0.0004858748971221482,2.894023586029813e-09,1.0869639449823869e-05,1.6541591457490441e-09,1.047320991835758e-10,1.8918854670545786e-05,1.2795911023317574e-05,0.006526521851634989,0.00016087278531633873,0.000447383295101767,8.289708925570122e-08,6.287334546581946e-09,4.1913078440104735e-09,2.352695796066646e-11,1.2073954327308901e-06,0.00023389715091994616,2.3052379748996882e-05,1.2200930381913584e-07,0.0007177477420743739,6.6891170687842274e-09,2.0249653638233317e-05,5.817625494124492e-08,7.947998477018687e-06,7.635465012493544e-10,1.092473021871288e-09,1.0080369400714235e-10,1.4806023188421402e-07,1.4527114832574094e-06,1.2082476422632325e-10,3.621948391792819e-12,9.324013361164755e-12,5.20703469711508e-13,7.090971034033643e-20
2.1782720118474473e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441945823891971,0.09056419618604293,0.011739877624314244,0.00025171788804544533,0.002709147930319514,0.03577659147084501,0.018729901047143775,5.349187154921789e-05,6.188248392727167e-11,0.0021515999998063394,5.907224281196965e-11,0.00048592665117374266,2.8938395382840184e-09,1.0862379606415543e-05,1.6552159783569394e-09,1.0478606340880467e-10,1.890211885514986e-05,1.2804177836998608e-05,0.006525777338429597,0.00015984086343705069,0.0004475085726078407,8.238883554287176e-08,6.284139750908076e-09,4.190740910040718e-09,2.366162655766354e-11,1.2145949587744802e-06,0.00023522603367421652,2.3064130065858577e-05,1.2201947753526255e-07,0.0007181856910702653,6.688328467797229e-09,2.0262736247889905e-05,5.8207197554191846e-08,7.94570487893928e-06,7.641498499508997e-10,1.0879879217181661e-09,1.0084547985815915e-10,1.4802526781988035e-07,1.45366654282411e-06,1.2074402875304991e-10,3.6242872539801965e-12,9.325565956264608e-12,5.20790175999995e-13,7.095977957760213e-20
2.179540211079014e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441944335430897,0.0905538579191319,0.01173529215342967,0.00025173276680903197,0.0027093749437784496,0.03579839612660188,0.018739855137843986,5.347925464504827e-05,6.198750410617509e-11,0.0021513470306972864,5.906144613115285e-11,0.00048597839223721306,2.893655628524068e-09,1.0855118380597834e-05,1.6562722244085506e-09,1.0483997883472127e-10,1.8885427102252765e-05,1.2812442647780128e-05,0.006525032732919523,0.00015881592757108695,0.000447633787960121,8.188387415891622e-08,6.280946678744701e-09,4.19017443921868e-09,2.3797074754827857e-11,1.2218341118923702e-06,0.00023656187022971908,2.3075869784026224e-05,1.2202956297443667e-07,0.0007186235970647639,6.687539863268494e-09,2.027581568786375e-05,5.823811269247951e-08,7.943411567813328e-06,7.647529832662283e-10,1.0835303509024327e-09,1.0088721172704003e-10,1.4799030749276617e-07,1.4546213262978425e-06,1.20663274218774e-10,3.6266254353533884e-12,9.327110201160971e-12,5.208764159657773e-13,7.100978062889222e-20
2.180808410310581e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441942709431647,0.09054352117643862,0.011730708466406356,0.0002517474251029274,0.0027096000758494877,0.03582019974301785,0.01874980097818717,5.346664077369105e-05,6.209262562932714e-11,0.0021510941272966733,5.905065277979834e-11,0.0004860301203069977,2.893471857582058e-09,1.0847855823734247e-05,1.6573278838478721e-09,1.048938453689401e-10,1.886877951856463e-05,1.2820705456305611e-05,0.00652428803514811,0.0001577979608845953,0.00044775894116471363,8.138219962198963e-08,6.277755330151863e-09,4.189608431162049e-09,2.393330327760662e-11,1.2291129016650387e-06,0.00023790465703306732,2.308759892912764e-05,1.220395606545523e-07,0.0007190614598671549,6.686751256474668e-09,2.028889195917305e-05,5.826900036597835e-08,7.941118544661393e-06,7.653559016190852e-10,1.079100289241312e-09,1.0092888966525049e-10,1.4795535095818024e-07,1.4555758336601567e-06,1.2058250120752933e-10,3.62896293604494e-12,9.328646144451502e-12,5.209621923227946e-13,7.105971376602727e-20
2.1820766095421477e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419409461103687,0.09053318595643237,0.011726126562833289,0.0002517618643122558,0.0027098233379916985,0.03584200231112809,0.01875973857198138,5.345402995153089e-05,6.219784847160086e-11,0.002150841289890532,5.903986278732363e-11,0.0004860818353774794,2.8932882262848293e-09,1.084059198715533e-05,1.6583829566699865e-09,1.0494766292057925e-10,1.8852176208172045e-05,1.2828966263220185e-05,0.00652354324517397,0.0001567869459847798,0.0004478840322297154,8.088380615027902e-08,6.274565705182593e-09,4.189042885460556e-09,2.4070312797307304e-11,1.2364313346644083e-06,0.0002392543899567116,2.309931752746246e-05,1.2204947109325118e-07,0.0007194992792887822,6.685962648703003e-09,2.030196506283857e-05,5.829986058650885e-08,7.938825810502465e-06,7.659586054580857e-10,1.0746977136451775e-09,1.0097051372728284e-10,1.47920398271691e-07,1.4565300648964145e-06,1.2050171030327315e-10,3.6312997561975214e-12,9.330173834708678e-12,5.210475077835803e-13,7.110957926154475e-20
2.1833448087737144e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441939045694306,0.09052285225757024,0.011721546442298846,0.00025177608582072303,0.0027100447416510466,0.03586380382197797,0.018769667923609165,5.3441422194913164e-05,6.230317260778549e-11,0.0021505885187629364,5.902907618305732e-11,0.0004861335374429863,2.8931047354539087e-09,1.0833326922156092e-05,1.6594374429208758e-09,1.0500143140028156e-10,1.8835617272510045e-05,1.2837225069170604e-05,0.0065227983630709845,0.00015578286492386786,0.0004480090611652095,8.038868766365109e-08,6.271377803882862e-09,4.1884778016761145e-09,2.4208103931187828e-11,1.2437894144630191e-06,0.0002406110643015008,2.3111025605988605e-05,1.220592948078712e-07,0.0007199370551430652,6.685174041251179e-09,2.031503499988368e-05,5.833069336783347e-08,7.93653336635393e-06,7.665610952563004e-10,1.0703225981291103e-09,1.010120839706399e-10,1.4788544948912255e-07,1.457484019995809e-06,1.2042090208985485e-10,3.633635895963908e-12,9.331693320474484e-12,5.21132365058965e-13,7.115937738865698e-20
2.1846130080052812e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419370084217313,0.09051252007829698,0.011716968104390766,0.00025179009101047487,0.0027102642982592905,0.035885604266624176,0.018779589038024777,5.342881752014343e-05,6.240859801259084e-11,0.002150335814195966,5.901829299623807e-11,0.0004861852264977926,2.892921385905452e-09,1.0826060679993375e-05,1.6604913426972198e-09,1.0505515072023508e-10,1.8819102810334838e-05,1.2845481874805234e-05,0.006522053388928297,0.0001547856992033441,0.00044813402798326077,7.989683778544045e-08,6.268191626291468e-09,4.1879131793429696e-09,2.4346677242572937e-11,1.2511871416446459e-06,0.00024197467479951593,2.312272319230844e-05,1.2206903231539504e-07,0.0007203747872455134,6.684385435427069e-09,2.0328101771334286e-05,5.8361498725647225e-08,7.934241213231473e-06,7.671633715108309e-10,1.0659749138258263e-09,1.0105360045581617e-10,1.4785050466655034e-07,1.4584376989513745e-06,1.2034007715098347e-10,3.635971355506936e-12,9.333204650255135e-12,5.212167668577817e-13,7.120910842120887e-20
2.185881207236848e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441934834541873,0.09050218941704528,0.011712391548696119,0.00025180388126195635,0.002710482019232862,0.03590740363613546,0.01878950192075119,5.3416215943486716e-05,6.251412466065157e-11,0.002150083176469681,5.90075132560136e-11,0.0004862369025361189,2.8927381784501806e-09,1.0818793311883225e-05,1.661544656146165e-09,1.0510882079419345e-10,1.8802632917697368e-05,1.2853736680774016e-05,0.006521308322850294,0.00015379542977844734,0.0004482589326979094,7.940824984437882e-08,6.265007172439966e-09,4.1873490179678544e-09,2.4486033240996327e-11,1.2586245138163274e-06,0.000243345215617174,2.313441031465471e-05,1.220786841323986e-07,0.0007208124754137391,6.683596832548538e-09,2.0341165378218793e-05,5.839227667756803e-08,7.931949352149059e-06,7.67765434742374e-10,1.0616546289999127e-09,1.010950632462782e-10,1.4781556386029643e-07,1.4593911017600005e-06,1.2025923607019538e-10,3.638306134999469e-12,9.33470787251582e-12,5.213007158865724e-13,7.125877263363587e-20
2.1871494064684148e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419325243148267,0.09049186027223581,0.01170781677480131,0.00025181745795377103,0.0027106979159717804,0.035929201921593865,0.01879940657787678,5.340361748116697e-05,6.261975252653117e-11,0.00214983060586209,5.899673699143925e-11,0.0004862885655521328,2.892555113893331e-09,1.081152486899823e-05,1.662597383465069e-09,1.0516244153749539e-10,1.8786207687917648e-05,1.2861989487728447e-05,0.0065205631649565944,0.00015281203706292844,0.00044838377532516416,7.89229168766619e-08,6.2618244423525824e-09,4.186785317030172e-09,2.462617238236887e-11,1.2661015256218248e-06,0.0002447226803585984,2.3146087001876178e-05,1.2208825077500021e-07,0.0007212501194674706,6.682808233943224e-09,2.0354225821568078e-05,5.842302724312547e-08,7.929657784118844e-06,7.683672854947787e-10,1.0573617090634675e-09,1.0113647240844357e-10,1.4778062712692502e-07,1.4603442284224417e-06,1.2017837943082107e-10,3.64064023462435e-12,9.336203035675456e-12,5.213842148492947e-13,7.130837030092188e-20
2.1884176056999816e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419300780114745,0.09048153264227744,0.011703243782292027,0.00025183082246254163,0.0027109119998585483,0.0359509991140954,0.018809303016051767,5.339102214936635e-05,6.272548158472625e-11,0.0021495781026491206,5.898596423147705e-11,0.00048634021553994964,2.89237219303459e-09,1.0804255402464884e-05,1.663649524901225e-09,1.0521601286708419e-10,1.8769827211559904e-05,1.2870240296321546e-05,0.006519817915382014,0.00015183550093406467,0.0004485085558829938,7.844083162815448e-08,6.258643436046127e-09,4.186222075982179e-09,2.476709506917225e-11,1.2736181687564671e-06,0.00024610706206925443,2.3157753283423037e-05,1.220977327588091e-07,0.0007216877192285649,6.6820196409482895e-09,2.0367283102415405e-05,5.845375044374903e-08,7.92736651015111e-06,7.689689243345886e-10,1.0530961165930086e-09,1.0117782801165793e-10,1.4774569452323725e-07,1.4612970789433273e-06,1.200975078159525e-10,3.642973654574344e-12,9.337690188101477e-12,5.214672664470313e-13,7.135790169855727e-20
2.1896858049315483e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419274959133903,0.09047120652556719,0.011698672570753245,0.00025184397616277173,0.002711124282257072,0.03597279520475116,0.018819191242484403,5.337842996422468e-05,6.283131180967083e-11,0.002149325667104596,5.897519500499446e-11,0.0004863918524936331,2.8921894166680458e-09,1.0796984963360854e-05,1.6647010807515557e-09,1.0526953470152622e-10,1.8753491576408612e-05,1.287848910720784e-05,0.006519072574276533,0.0001508658007379281,0.00044863327439131846,7.796198655673072e-08,6.255464153529918e-09,4.185659294249187e-09,2.4908801650678213e-11,1.2811744319834012e-06,0.00024749835323984674,2.3169409189332084e-05,1.2210713059887478e-07,0.0007221252745210171,6.681231054910203e-09,2.0380337221796444e-05,5.848444630275539e-08,7.925075531254236e-06,7.69570351850579e-10,1.0488578113477556e-09,1.0121913012817143e-10,1.477107661062662e-07,1.462249653331168e-06,1.2001662180840917e-10,3.645306395052096e-12,9.339169378104659e-12,5.215498733777012e-13,7.140736710249699e-20
2.190954004163115e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419247783127475,0.09046088192049061,0.011694103139769192,0.0002518569204267077,0.00271133477451158,0.03599459018468814,0.018829071264936874,5.3365840941838674e-05,6.293724317574014e-11,0.002149073299500198,5.896442934076319e-11,0.0004864434764071955,2.8920067855821303e-09,1.078971360271233e-05,1.6657520513622943e-09,1.0532300696102929e-10,1.8737200867445307e-05,1.2886735921043332e-05,0.006518327141805257,0.00014990291529490323,0.00044875793087199964,7.748637383474828e-08,6.252286594805696e-09,4.185096971229755e-09,2.5051292423193123e-11,1.2887703011512104e-06,0.0002488965458104743,2.3181054750211686e-05,1.2211644480963642e-07,0.0007225627851709699,6.680442477184486e-09,2.03933881807492e-05,5.851511484533483e-08,7.922784848434593e-06,7.701715686532855e-10,1.0446467502891715e-09,1.0126037883311299e-10,1.4767584193327169e-07,1.463201951598363e-06,1.1993572199070466e-10,3.647638456270065e-12,9.340640653933976e-12,5.216320383357711e-13,7.145676678911896e-20
2.192222203394682e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441921925512213,0.09045055882542173,0.011689535488923335,0.00025186965662420244,0.002711543487945551,0.03601638404505028,0.01883894309172095,5.3353255098261344e-05,6.304327565725497e-11,0.002148821000105444,5.895366726745808e-11,0.00048649508727459877,2.8918243005595626e-09,1.0782441371491267e-05,1.6668024371286305e-09,1.0537642956746026e-10,1.8720955166826354e-05,1.2894980738485485e-05,0.006517581618148363,0.00014894682290544927,0.0004488825253488299,7.701398535165464e-08,6.2491107598675426e-09,4.184535106295927e-09,2.519456763032731e-11,1.2964057592128878e-06,0.0002503016311750407,2.3192689997226514e-05,1.221256759048722e-07,0.0007230002510067236,6.679653909135457e-09,2.0406435980313982e-05,5.85457560985366e-08,7.920494462696513e-06,7.707725753745209e-10,1.0404628876018194e-09,1.013015742044635e-10,1.4764092206173457e-07,1.4641539737612026e-06,1.198548089450124e-10,3.6499698384504644e-12,9.342104063771481e-12,5.217137640119716e-13,7.150610103518235e-20
2.1934904026262487e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441918937824846,0.09044023723872326,0.011684969617798368,0.00025188218612257936,0.002711750433860652,0.036038176776999255,0.018848806731693417,5.3340672449501356e-05,6.314940922848571e-11,0.0021485687691876606,5.894290881365585e-11,0.00048654668508975486,2.8916419623772966e-09,1.0775168320612688e-05,1.667852238494343e-09,1.0542980244436239e-10,1.870475455386155e-05,1.29032235601932e-05,0.006516836003501048,0.00014799750135610398,0.00044900705784752074,7.654481271672288e-08,6.245936648701818e-09,4.183973698793463e-09,2.533862746328949e-11,1.3040807862461655e-06,0.0002517136001859155,2.3204314962082196e-05,1.2213482439764936e-07,0.0007234376718587439,6.678865352136008e-09,2.041948062153337e-05,5.8576370091253765e-08,7.918204375042204e-06,7.713733726668883e-10,1.0363061747154715e-09,1.0134271632302825e-10,1.476060065493513e-07,1.4651057198398739e-06,1.1977388325313155e-10,3.652300541825196e-12,9.343559655727218e-12,5.21795053093011e-13,7.15553701177861e-20
