Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CHO2X(213),CH2OX(54),CH2OH(40)
5.423744757928197e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4309651280206144,0.06707425250933985,0.00447188011733584,0.0,0.006037797024761179,0.08268983602941106,0.0305874694099528,3.075517856489895e-05,3.667512124050903e-05,0.0016346128396429772,4.734778594058745e-11,0.0005778930225016104,3.0685370588946704e-09,3.5342253180084997e-06,3.28788775108832e-09,1.4426175656877852e-10,1.1388705838529404e-05,3.495263497087666e-05,0.004689915347091733,7.905487420008706e-07,0.0006433826069541807,1.0775112206191227e-08,1.818551920192739e-09,4.722738325737921e-09,5.961105309877329e-09,0.000156332755243418,0.014218387465137967,1.7464153471861244e-05,2.638328792841278e-07,0.0016114595207134565,3.818344070596366e-06,4.9299195848393785e-09,5.531360125779063e-05,3.4285028128891585e-11,9.222621527994367e-08,3.811567550308826e-11,1.232364724927841e-09,8.257163907131763e-08,1.2511748260173604e-10,1.1537736893311423e-06,3.88855919680258e-06,1.4958669354073567e-15,9.598861495343682e-12,9.138564278960635e-14,6.148876747198528e-08,7.95745072145144e-10
5.438080688199208e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4309094714270237,0.06698854264303442,0.004453197959134804,0.0,0.006039428721778723,0.0828716645924312,0.030623392835749236,3.068170805155594e-05,3.655683174229112e-05,0.0016326656635895283,4.728723663886409e-11,0.0005781974133071345,3.0682942567239333e-09,3.5131501883256454e-06,3.292919133710773e-09,1.4427995887007027e-10,1.1340283724575662e-05,3.50076403621955e-05,0.004683317725732527,7.840012375348041e-07,0.0006439790066676573,1.0698779111898203e-08,1.808797324208889e-09,4.719968957805776e-09,5.997850260244272e-09,0.00015713084079374694,0.014275894008685572,1.7482098651489758e-05,2.6387008113191873e-07,0.0016147959758617556,3.8040913779574247e-06,4.923411076866135e-09,5.540064978266043e-05,3.413484722881114e-11,9.232260602831333e-08,3.7883492655958015e-11,1.2349331601798096e-09,8.2363744990528e-08,1.2511520985298557e-10,1.1538186869324703e-06,3.894219711504593e-06,1.4896749931311e-15,9.612725755158728e-12,9.084321761344855e-14,6.128253588696783e-08,7.923414870855599e-10
5.452416618470218e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4308537845173611,0.06690294574772342,0.004434598250414119,0.0,0.00604104797206259,0.08305326297210823,0.030659162980151276,3.060842663584515e-05,3.643884830602746e-05,0.0016307211303464289,4.7226827694161807e-11,0.0005785011666877206,3.0680546966243034e-09,3.49224967074679e-06,3.2979379005188863e-09,1.4429724347187599e-10,1.129218334310764e-05,3.5062502163899056e-05,0.004676729213623225,7.775195611500543e-07,0.0006445736099698347,1.0623117675039638e-08,1.7990971934436203e-09,4.717222751381454e-09,6.034692505302567e-09,0.0001579301769766688,0.014333427864894152,1.7499951208312477e-05,2.639067023855425e-07,0.0016181269148670021,3.789891975223542e-06,4.916911708288781e-09,5.5487471070517486e-05,3.398566989635726e-11,9.24185002473226e-08,3.7653248526816e-11,1.2374946983896782e-09,8.21564036667176e-08,1.2511216428045058e-10,1.1538686886372904e-06,3.899862270911203e-06,1.4835165855270955e-15,9.626546012871788e-12,9.030455952585907e-14,6.107686414295196e-08,7.889584940979769e-10
5.4667525487412285e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4307980677841196,0.06681746166352534,0.004416080612284588,0.0,0.006042654863405198,0.08323463142328184,0.030694780518275386,3.053533365315256e-05,3.6321171156319417e-05,0.00162877923242837,4.71665581542748e-11,0.0005788042848594864,3.0678183474232523e-09,3.471521835420958e-06,3.3029440710524884e-09,1.4431361558799833e-10,1.1244401817967542e-05,3.5117220747242476e-05,0.004670149803179072,7.711029255665049e-07,0.0006451664239709076,1.0548120824559032e-08,1.7894512097964495e-09,4.714499674571511e-09,6.071631734067592e-09,0.0001587307561208071,0.014390988541915218,1.7517711571330154e-05,2.639427473761613e-07,0.0016214523455403524,3.7757456725714616e-06,4.910421460302325e-09,5.5574065708893e-05,3.383748717015245e-11,9.251390023393906e-08,3.742492167112552e-11,1.240049351354404e-09,8.194961325415653e-08,1.251083510081761e-10,1.1539236371900132e-06,3.905486926102426e-06,1.4773914351418321e-15,9.640322393527057e-12,8.976963948128338e-14,6.087175253003785e-08,7.855958973236575e-10
5.481088479012239e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43074232171740445,0.06673209023087241,0.004397644667611952,0.0,0.006044249482830838,0.08341577020084802,0.030730246122442833,3.0462428443430592e-05,3.6203800500094046e-05,0.001626839962412291,4.710642707745358e-11,0.0005791067700255829,3.067585178269889e-09,3.4509647798539124e-06,3.307937665060629e-09,1.4432908041143844e-10,1.1196936306890321e-05,3.517179648198439e-05,0.004663579486786376,7.647505544876294e-07,0.0006457574557422962,1.0473781576755563e-08,1.7798590571389384e-09,4.711799695346922e-09,6.108667634947989e-09,0.00015953257056883278,0.014448575550324815,1.7535380167796102e-05,2.63978220398475e-07,0.0016247722757005369,3.761652280780368e-06,4.903940314243572e-09,5.566043428294627e-05,3.369029019403039e-11,9.2608808275804e-08,3.719849094797867e-11,1.2425971309464692e-09,8.174337191873697e-08,1.2510377513176938e-10,1.1539834759665664e-06,3.911093727980697e-06,1.4712992678284653e-15,9.654055021736428e-12,8.923842867337616e-14,6.066720130704196e-08,7.822535036267002e-10
5.495424409283249e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4306865468049387,0.06664683129050872,0.004379290041009239,0.0,0.006045831916603925,0.083596679559756,0.030765560462187595,3.038971035113987e-05,3.6086736526913324e-05,0.001624903312936512,4.7046433532255864e-11,0.0005794086243763078,3.0673551586307696e-09,3.4305766284441385e-06,3.3129187024973106e-09,1.4434364311438727e-10,1.1149784001009933e-05,3.522622973639724e-05,0.004657018256802686,7.584616824250337e-07,0.0006463467123169567,1.0400093034029575e-08,1.7703204213010515e-09,4.709122781542662e-09,6.145799895760985e-09,0.00016033561267762034,0.014506188403118101,1.7552957423226628e-05,2.6401312571114234e-07,0.00162808671317367,3.747611611229211e-06,4.897468251589073e-09,5.5746577375486944e-05,3.354407021550304e-11,9.270322665128901e-08,3.697393551495527e-11,1.2451380491131337e-09,8.153767783782247e-08,1.2509844171854126e-10,1.1540481489653502e-06,3.916682727272073e-06,1.465239812697622e-15,9.667744021681771e-12,8.871089853296451e-14,6.046321070204837e-08,7.78931122547074e-10
5.50976033955426e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4306307435320677,0.06656168468348873,0.004361016358829139,0.0,0.006047402250237156,0.08377735975500539,0.030800724204264218,3.0317178725191843e-05,3.596997940927812e-05,0.0016229692766998823,4.6986576597399834e-11,0.0005797098500892189,3.067128258285348e-09,3.410355532027608e-06,3.3178872035173378e-09,1.4435730884821856e-10,1.1102942124373893e-05,3.528052087727981e-05,0.004650466105556981,7.522355545262456e-07,0.0006469342006896873,1.0327048383637662e-08,1.760834990057812e-09,4.706468900857984e-09,6.1830282037454975e-09,0.00016113987481837928,0.014563826615703912,1.75704437614043e-05,2.640474675371513e-07,0.001631395665793063,3.7336234758940994e-06,4.8910052539528395e-09,5.5832495566994596e-05,3.339881858426101e-11,9.279715762950975e-08,3.675123482308262e-11,1.2476721178757779e-09,8.133252920010156e-08,1.2509235580762715e-10,1.1541176007983351e-06,3.922253974527425e-06,1.4592128020701576e-15,9.681389517119196e-12,8.818702072436566e-14,6.025978091294784e-08,7.756285662545152e-10
5.52409626982527e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4305749123817656,0.0664766502511754,0.004342823249156412,0.0,0.006048960568499549,0.08395781104164328,0.030835738012655805,3.0244832918892474e-05,3.58535293029272e-05,0.0016210378464609457,4.692685536162031e-11,0.000580010449329246,3.0669044473215983e-09,3.3902996674311844e-06,3.322843188472028e-09,1.443700827434842e-10,1.1056407933466021e-05,3.5334670269972084e-05,0.004643923025349845,7.460714264054249e-07,0.0006475199278174257,1.0254640896535625e-08,1.7514024531155813e-09,4.703838020856727e-09,6.220352245575155e-09,0.00016194534937677624,0.014621489705899235,1.7587839604374835e-05,2.640812500641261e-07,0.0016346991413990308,3.719687687345756e-06,4.88455130308351e-09,5.5918189435635305e-05,3.3254526750692705e-11,9.289060347031022e-08,3.6530368611856104e-11,1.2501993493267803e-09,8.112792420543983e-08,1.2508552241012208e-10,1.1541917766823152e-06,3.927807520123611e-06,1.4532179714270996e-15,9.694991631381249e-12,8.766676714555756e-14,6.0056912107968e-08,7.723456495033807e-10
5.538432200096281e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4305190538346393,0.06639172783523863,0.004324710341800313,0.0,0.006050506955424401,0.08413803367476116,0.03087060254858193,3.0172672289886845e-05,3.573738634713115e-05,0.001619109015037119,4.6867268923527394e-11,0.0005803104242488,3.0666836961321075e-09,3.3704072370344635e-06,3.3277866779050917e-09,1.4438196990991102e-10,1.1010178716737257e-05,3.538867827836467e-05,0.004637389008453654,7.39968563977344e-07,0.0006481039006195474,1.018286392618732e-08,1.7420225020987284e-09,4.7012301089669885e-09,6.257771707374105e-09,0.00016275202875308976,0.014679177193923582,1.7605145372459033e-05,2.6411447744474607e-07,0.001637997147838705,3.7058040587470164e-06,4.878106380862526e-09,5.6003659557283517e-05,3.311118626442604e-11,9.29835664243288e-08,3.6311316904384325e-11,1.252719755628852e-09,8.092386106473608e-08,1.250779465092267e-10,1.1542706224303013e-06,3.933343414264639e-06,1.447255059362708e-15,9.708550487378566e-12,8.715010992669695e-14,5.985460442619814e-08,7.690821895883518e-10
5.552768130367291e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4304631683689348,0.06630691727765362,0.004306677268287052,0.0,0.006052041494317126,0.08431802790949215,0.030905318470506662,3.010069620010486e-05,3.562155066498138e-05,0.0016171827753038847,4.680781639146734e-11,0.0005806097769878843,3.0664659754097472e-09,3.350676468339889e-06,3.332717692548719e-09,1.443929754363998e-10,1.0964251794144268e-05,3.544254526490994e-05,0.00463086404711277,7.339262432940177e-07,0.0006486861259781618,1.0111710907357549e-08,1.732694830536762e-09,4.6986451324815535e-09,6.295286274730027e-09,0.00016355990536233726,0.014736888602393297,1.7622361484257863e-05,2.64147153797115e-07,0.0016412896929658492,3.6919724038503884e-06,4.871670469302096e-09,5.608890650554155e-05,3.2968788772904635e-11,9.30760487330206e-08,3.6094060002638725e-11,1.2552333490153424e-09,8.072033799978458e-08,1.2506963306036426e-10,1.154354084443059e-06,3.938861706982792e-06,1.4413238075406039e-15,9.722066207604524e-12,8.663702142503649e-14,5.965285797810227e-08,7.658380063009178e-10
5.5671040606383015e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4304072564605426,0.06622221842069914,0.004288723661852271,0.0,0.0060535642677630105,0.0844977940010082,0.030939886434146666,3.002890401570775e-05,3.550602236367433e-05,0.0016152591201939995,4.6748496883386266e-11,0.0005809085096741998,3.0662512561434375e-09,3.3311056135509916e-06,3.337636253319473e-09,1.4440310439102593e-10,1.0918624516695901e-05,3.549627159063785e-05,0.004624348133543715,7.27943750384761e-07,0.0006492666107384047,1.0041175355027745e-08,1.7234191338509084e-09,4.696083058558233e-09,6.332895632705516e-09,0.0001643689716343814,0.014794623456315823,1.7639488356646133e-05,2.641792832050306e-07,0.0016445767846406765,3.678192536995667e-06,4.865243550542295e-09,5.6173930851754115e-05,3.2827326019981335e-11,9.316805262862371e-08,3.5878578482743604e-11,1.2577401417861837e-09,8.051735324313593e-08,1.2506058699131214e-10,1.154442109700787e-06,3.9443624481397655e-06,1.435423960645696e-15,9.735538914137388e-12,8.612747422587944e-14,5.9451672846022844e-08,7.626129218867722e-10
5.581439990909312e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4303513185830026,0.06613763110695604,0.00427084915743355,0.0,0.006055075357634856,0.084677332204517,0.03097430709247917,2.995729510703563e-05,3.539080153479092e-05,0.001613338042696714,4.668930952669603e-11,0.0005812066244232514,3.0660395096145516e-09,3.3116929491585584e-06,3.342542381314294e-09,1.4441236182104165e-10,1.0873294266007114e-05,3.5549857615164324e-05,0.004617841259935368,7.220203810981413e-07,0.000649845361708719,9.971250863262337e-09,1.7141951093410388e-09,4.693543854219609e-09,6.370599465854333e-09,0.00016517922001408114,0.014852381283083874,1.765652640478564e-05,2.6421086971839647e-07,0.0016478584307296614,3.664464273107585e-06,4.8588256068494125e-09,5.625873316502978e-05,3.268678984452909e-11,9.325958033423445e-08,3.566485319038796e-11,1.2602401463070203e-09,8.03149050379596e-08,1.2505081320235347e-10,1.1545346457549322e-06,3.949845687427767e-06,1.4295552663390687e-15,9.74896872864115e-12,8.562144114228553e-14,5.925104908467991e-08,7.594067610040313e-10
5.595775921180322e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43029535520751067,0.0660531551793057,0.0042530533916629466,0.0,0.00605657484510054,0.08485664277525934,0.03100858109575015,2.9885868848555903e-05,3.527588825457136e-05,0.0016114195358570098,4.663025345814234e-11,0.0005815041233384553,3.0658307073927693e-09,3.2924367755346075e-06,3.3474360978068056e-09,1.4442075275288035e-10,1.0828258453860503e-05,3.56033036967009e-05,0.004611343418449149,7.161554409485117e-07,0.0006504223856611458,9.901931104044317e-09,1.7050224561733053e-09,4.691027486353726e-09,6.408397458235002e-09,0.00016599064296141867,0.014910161612469499,1.7673476042133418e-05,2.642419173536042e-07,0.0016511346391053611,3.650787427693531e-06,4.852416620614258e-09,5.634331401226085e-05,3.254717217908975e-11,9.335063406384454e-08,3.5452865236351845e-11,1.2627333750111569e-09,8.011299163791374e-08,1.2504031656639077e-10,1.1546316407201406e-06,3.955311474370605e-06,1.423717475217638e-15,9.762355772370693e-12,8.511889520787558e-14,5.90509867216602e-08,7.562193506821499e-10
5.610111851451333e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4302393668029234,0.06596879048092835,0.004235336002859552,0.0,0.006058062810630467,0.08503572596850613,0.031042709091482445,2.9814624618812567e-05,3.516128258418543e-05,0.0016095035927748465,4.657132782367549e-11,0.0005818010085112404,3.0656248213319767e-09,3.2733354165339766e-06,3.3523174242434084e-09,1.4442828219216237e-10,1.078351452177484e-05,3.565661019207151e-05,0.004604854601219211,7.103482449620855e-07,0.0006509976893316075,9.833209826233855e-09,1.6959008753670153e-09,4.688533921714359e-09,6.4462892934200775e-09,0.00016680323295158926,0.014967963976618185,1.769033768043104e-05,2.64272430093755e-07,0.0016544054176462354,3.6371618168413033e-06,4.846016574349128e-09,5.6427673958135536e-05,3.240846504853747e-11,9.344121602228336e-08,3.524259599204876e-11,1.2652198403942767e-09,7.991161130701494e-08,1.250291019290712e-10,1.1547330432663404e-06,3.960759858324772e-06,1.4179103407679736e-15,9.775700166174055e-12,8.461980967829166e-14,5.885148575789566e-08,7.530505202817059e-10
5.624447781722343e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43018335383576484,0.06588453685530164,0.004217696631022075,0.0,0.006059539334004938,0.08521458203955584,0.031076691724483876,2.9743561800376395e-05,3.504698456999814e-05,0.0016075902066044218,4.65125317783231e-11,0.0005820972820211523,3.0654218235669775e-09,3.2543872191034062e-06,3.3571863822393947e-09,1.4443495512370234e-10,1.0739059940581437e-05,3.570977745672039e-05,0.004598374800352635,7.04598117531436e-07,0.0006515712794201768,9.765080854546762e-09,1.6868300697817405e-09,4.686063126920726e-09,6.484274654512294e-09,0.00016761698247514469,0.015025787910042792,1.77071117297186e-05,2.643024118890638e-07,0.0016576707742364688,3.623587257216906e-06,4.83962545068627e-09,5.65118135651589e-05,3.2270660568756085e-11,9.353132840530028e-08,3.503402708518477e-11,1.2676995550127215e-09,7.971076231950676e-08,1.2501717410894582e-10,1.1548388026109541e-06,3.966190888480504e-06,1.4121336193224563e-15,9.789002030492144e-12,8.412415803359039e-14,5.865254616813798e-08,7.499001014549884e-10
5.638783711993354e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43012731677023136,0.06580039414619897,0.004200134917821447,0.0,0.0060610044943214285,0.08539321124373132,0.031110529636855504,2.9672679779796008e-05,3.493299424383112e-05,0.0016056793705534473,4.6453864486064995e-11,0.0005823929459359528,3.0652216865095168e-09,3.2355905528979392e-06,3.362042993575444e-09,1.4444077651151844e-10,1.0694892210006235e-05,3.5762805844719344e-05,0.004591904007929608,6.989043922620265e-07,0.0006521431625913592,9.697538088331807e-09,1.6778097441054828e-09,4.683615068458681e-09,6.52235322416009e-09,0.00016843188403812618,0.015083632949617442,1.7723798598347742e-05,2.6433186665726573e-07,0.001660930716765786,3.610063566062402e-06,4.833243232376623e-09,5.659573339367367e-05,3.213375094535275e-11,9.362097339962628e-08,3.482714039554982e-11,1.2701725314881331e-09,7.951044295973631e-08,1.2500453789758093e-10,1.154948868511243e-06,3.971604613862817e-06,1.4063870700226712e-15,9.802261485364525e-12,8.363191396736002e-14,5.845416790142511e-08,7.467679281072015e-10
5.653119642264364e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43007125606819824,0.06571636219768821,0.004182650506593474,0.0,0.006062458370001757,0.08557161383637749,0.03114422346799977,2.960197794754969e-05,3.4819311623219653e-05,0.0016037710778824344,4.6395325119710495e-11,0.0005826880023117226,3.0650243828442687e-09,3.216943809904509e-06,3.3668872801939362e-09,1.4444575129884284e-10,1.065100885826136e-05,3.581569570878616e-05,0.004585442216003632,6.932664118415932e-07,0.0006527133454743682,9.630575500735525e-09,1.6688396048418654e-09,4.681189712680781e-09,6.560524684564007e-09,0.00016924793016213633,0.015141498634571437,1.774039869296554e-05,2.643607982837849e-07,0.0016641852531292863,3.596590561193802e-06,4.826869902286608e-09,5.667943400186988e-05,3.199772847239557e-11,9.371015318288475e-08,3.4621918050797874e-11,1.2726387825007482e-09,7.931065152203198e-08,1.2499119805967287e-10,1.155063191256771e-06,3.977001083332543e-06,1.4006704547751664e-15,9.815478650432104e-12,8.31430513890743e-14,5.825635088153595e-08,7.43653836358487e-10
5.6674555725353745e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4300151721892254,0.06563244085413011,0.004165243042331491,0.0,0.006063901038799193,0.08574979007285813,0.031177773854628825,2.953145569799818e-05,3.4705936711665394e-05,0.0016018653219039935,4.633691286077771e-11,0.0005829824531929578,3.064829885525899e-09,3.198445404072555e-06,3.3717192641951586e-09,1.444498844081344e-10,1.0607407441638491e-05,3.586844740029219e-05,0.004578989416601703,6.876835278724415e-07,0.000653281834663385,9.564187137478558e-09,1.6599193602973384e-09,4.6787870258057455e-09,6.5987887174919175e-09,0.00017006511338447114,0.015199384506483003,1.7756912418528384e-05,2.6438921062212023e-07,0.0016674343912272613,3.5831680609989903e-06,4.8205054433966024e-09,5.67629159458048e-05,3.18625855311393e-11,9.379886992367703e-08,3.4418342422332405e-11,1.275098320785612e-09,7.911138631057872e-08,1.2497715933321868e-10,1.1551817216619965e-06,3.982380345587358e-06,1.3949835382081606e-15,9.828653644935291e-12,8.265754442931346e-14,5.8059095007441626e-08,7.405576645067488e-10
5.680357909779284e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4299646772598314,0.06555700608376125,0.004149641822068533,0.0,0.006065189922561872,0.08590995536224075,0.03120784708161556,2.9468138719136807e-05,3.460416237429253e-05,0.0016001523049098548,4.6284449835032266e-11,0.0005832469429687616,3.0646572152274827e-09,3.181922373637282e-06,3.3760575494490097e-09,1.4445288862346106e-10,1.0568405223798724e-05,3.591580607443447e-05,0.0045731895791371385,6.827055109765786e-07,0.0006537920322472102,9.504923709056414e-09,1.6519335605513192e-09,4.67664396150387e-09,6.633305233283225e-09,0.00017080154434847804,0.015251498674054443,1.7771701259343945e-05,2.6441434089478357e-07,0.0016703540065320544,3.571130842676568e-06,4.814785001296294e-09,5.6837863195284e-05,3.174170265602284e-11,9.387832087424441e-08,3.4236517922401795e-11,1.2773061764373639e-09,7.893249614997377e-08,1.249639308242262e-10,1.1552919563411006e-06,3.987207009565875e-06,1.3898905133029633e-15,9.84047518239059e-12,8.222343600533747e-14,5.78820443972722e-08,7.377862994312212e-10
5.691970013298803e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42991921636309566,0.06548919118886198,0.004135653556732744,0.0,0.006066342256101682,0.08605394769046516,0.031234814463051732,2.941127703085844e-05,3.451277855381969e-05,0.0015986123378353406,4.62373200958872e-11,0.0005834845670583895,3.064503720957321e-09,3.167152362727768e-06,3.3799535149043847e-09,1.4445501584980277e-10,1.053349536796765e-05,3.5958333642343744e-05,0.004567975942817594,6.782626292530016e-07,0.0006542500455808707,9.45197672301656e-09,1.6447805208997424e-09,4.674730858988628e-09,6.664433795702448e-09,0.0001714651100780242,0.015298414815972784,1.7784951922541217e-05,2.644366034397167e-07,0.0016729779319781617,3.560332089047263e-06,4.809642725320794e-09,5.690516500012685e-05,3.163350747914125e-11,9.394950884165204e-08,3.407399391546217e-11,1.2792886142288679e-09,7.877185726511186e-08,1.2495154723794668e-10,1.1553940188186161e-06,3.991539153058321e-06,1.3853270588204247e-15,9.85108551457606e-12,8.183502923879109e-14,5.772308729412254e-08,7.353042758001645e-10
5.703582116818322e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42987374106951903,0.06542144858609371,0.004121715150486955,0.0,0.006067487372896447,0.08619779196050298,0.03126168885385481,2.935453210243706e-05,3.442159658272395e-05,0.0015970740233617953,4.619027232459314e-11,0.0005837217974807405,3.0643520207099865e-09,3.152476925970506e-06,3.3838414484080605e-09,1.4445659953541836e-10,1.0498766234866424e-05,3.600077117561784e-05,0.004562768192230918,6.738547720512037e-07,0.0006547069592930497,9.399396132043055e-09,1.6376597043853925e-09,4.672832569043189e-09,6.695622527779181e-09,0.00017212940864091332,0.015345343395136938,1.7798146633514594e-05,2.6445853202834924e-07,0.0016755983296853738,3.549566150487616e-06,4.8045062398437785e-09,5.697232432113009e-05,3.152587609640498e-11,9.402039683329281e-08,3.391251975399521e-11,1.2812666706350364e-09,7.861156065380789e-08,1.249387134482114e-10,1.1554987561726301e-06,3.995860092953028e-06,1.3807826798836945e-15,9.86166838937866e-12,8.144877878504762e-14,5.7564498099989154e-08,7.328337288585169e-10
5.7151942203378405e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.42982825161890864,0.06535377819329954,0.004107826417818298,0.0,0.006068625313013597,0.08634148830808978,0.03128847058726769,2.9297903619267778e-05,3.433061643698633e-05,0.0015955373580323613,4.614330610239034e-11,0.0005839586353005168,3.064202100615312e-09,3.1378952610934795e-06,3.387721361993244e-09,1.4445764225646082e-10,1.0464216578031105e-05,3.604311885844189e-05,0.004557566323089876,6.694816113505867e-07,0.0006551627768220301,9.347178907024418e-09,1.630570959401586e-09,4.670949073461762e-09,6.726871259623404e-09,0.0001727944361018221,0.015392284172407586,1.781128560426313e-05,2.6448012864880133e-07,0.0016782152038614473,3.538832931571365e-06,4.79937553603259e-09,5.703934144978758e-05,3.141880462107582e-11,9.40909859845042e-08,3.375208652035324e-11,1.2832403525363997e-09,7.84516054332568e-08,1.2492543192223417e-10,1.1556061432406422e-06,4.000169854820839e-06,1.3762572564721453e-15,9.872223869414294e-12,8.106467129792731e-14,5.740627671544896e-08,7.303745766962641e-10
5.726806323857359e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4297827482500874,0.06528617992844597,0.00409398717391328,0.0,0.006069756116246102,0.08648503686896401,0.03131515999539135,2.9241391268329165e-05,3.423983808701654e-05,0.0015940023384113063,4.609642101404385e-11,0.0005841950815776206,3.0640539469121066e-09,3.1234065745964196e-06,3.3915932677545886e-09,1.4445814658017242e-10,1.042984516233894e-05,3.608537687444476e-05,0.0045523703310962026,6.651428227107026e-07,0.0006556175015915369,9.295322048236053e-09,1.6235141350946136e-09,4.669080353982503e-09,6.7581798211806654e-09,0.00017346018853237524,0.01543923690964419,1.7824369046057654e-05,2.6450139527598694e-07,0.0016808285587160457,3.528132337114606e-06,4.794250605099665e-09,5.710621667670341e-05,3.1312289201646745e-11,9.416127742672088e-08,3.359268539425227e-11,1.2852096668362862e-09,7.829199072467369e-08,1.2491170511595372e-10,1.1557161550723263e-06,4.004468464164262e-06,1.3717506696640038e-15,9.882752017134406e-12,8.068269351673044e-14,5.724842303123672e-08,7.279267382719892e-10
5.738418427376878e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4297372312008948,0.06521865370962232,0.004080197234655265,0.0,0.006070879822114803,0.08662843777886622,0.03134175740918772,2.918499473816804e-05,3.414926149773449e-05,0.0015924689610837984,4.6049616647804884e-11,0.0005844311373671862,3.063907545947175e-09,3.109010081633038e-06,3.3954571778468415e-09,1.4445811506489143e-10,1.0395650763875318e-05,3.612754540671069e-05,0.004547180211940673,6.608380852290472e-07,0.0006560711370108225,9.243822585162636e-09,1.6164890813588076e-09,4.6672263922854075e-09,6.789548042225919e-09,0.0001741266620111383,0.015486201369702766,1.783739716942042e-05,2.6452233387154887e-07,0.0016834383984606744,3.5174642721751306e-06,4.789131438300458e-09,5.717295029158923e-05,3.1206326021423274e-11,9.423127228737213e-08,3.343430765139753e-11,1.2871746204481825e-09,7.813271565325558e-08,1.248975354740832e-10,1.1558287669271358e-06,4.008755946417805e-06,1.3672628016170853e-15,9.893252894824058e-12,8.030283227881772e-14,5.709093692838747e-08,7.254901334010569e-10
5.750030530896397e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4296917007081906,0.06515119945504014,0.004066456416621981,0.0,0.006071996469870678,0.08677169117353813,0.031368263158482616,2.912871371888493e-05,3.405888662864835e-05,0.0015909372226556914,4.600289259537348e-11,0.000584666803719613,3.0637628841754743e-09,3.0947050058987566e-06,3.3993131044836048e-09,1.4445755026005998e-10,1.0361632169811581e-05,3.6169624637755323e-05,0.004541995961303175,6.565670814970745e-07,0.0006565236864747119,9.19267757584188e-09,1.6094956488333169e-09,4.665387169994843e-09,6.820975752394829e-09,0.0001747938526237815,0.015533177316433482,1.7850370184198833e-05,2.6454294638454047e-07,0.001686044727308627,3.506828642051802e-06,4.7840180269374005e-09,5.723954258329687e-05,3.110091129812184e-11,9.430097169031555e-08,3.327694466236145e-11,1.2891352203155836e-09,7.797377934813924e-08,1.248829254302395e-10,1.155943954272022e-06,4.013032326948299e-06,1.3627935355645394e-15,9.903726564599063e-12,7.992507451128623e-14,5.693381827838127e-08,7.230646827444271e-10
