Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58)
1.1099161605660942e-13,0.004023131612903226,0.0,0.0,0.010942781902696467,0.49999995946413534,1.7193670490727369e-61,1.314755704889698e-11,6.7665766903284584e-35,1.2722989314245572e-44,3.3794974026670786e-66,2.1823186864203287e-14,5.3568598947692015e-18,0.0,0.49999888409909898,9.1451441530125365e-08,1.0223809174268581e-06,4.05358651672335e-08,3.4185110425214568e-12,2.0353883362717266e-09,2.0617052789132455e-09
1.1245609252041399e-13,0.004023131612903226,0.0,0.0,0.010942780687163204,0.49999995897992694,1.9697301380254713e-61,1.3669316916712694e-11,7.3380828621411975e-35,1.397661686733376e-44,3.9114591555283347e-66,2.2399000076285038e-14,5.57112893598767e-18,0.0,0.4999988699095349,9.2129405166477381e-08,1.0358651335750955e-06,4.1020073557611847e-08,3.5093031142157149e-12,2.0615469053544245e-09,2.0889079437590568e-09
1.1392056898421857e-13,0.004023131612903226,0.0,0.0,0.010942779482204117,0.49999995849695178,2.2526814337936839e-61,1.4204480310264121e-11,7.9496763683775283e-35,1.5335414516382458e-44,4.5186789062815178e-66,2.2982159663172072e-14,5.7910136592805676e-18,0.0,0.49999885572942754,9.2798054713865583e-08,1.0493492047879469e-06,4.1503048701130218e-08,3.6012847377493878e-12,2.0876786481378195e-09,2.1161105967090258e-09
1.1538504544802314e-13,0.004023131612903226,0.0,0.0,0.010942778287688415,0.49999995801520669,2.5719741094940337e-61,1.4753203121847334e-11,8.603612167120976e-35,1.6806710606159953e-44,5.210637613162118e-66,2.3572657966158358e-14,6.016585218483248e-18,0.0,0.49999884155864893,9.3457518130529723e-08,1.0628331310672203e-06,4.1984793739185733e-08,3.6944558988763123e-12,2.1137832528346904e-09,2.1433132377529383e-09
1.1684952191182772e-13,0.004023131612903226,0.0,0.0,0.010942777103487079,0.49999995753468868,2.9317389710361289e-61,1.5315640553471132e-11,9.3022416562325112e-35,1.8398243042766384e-44,5.9978677815404225e-66,2.4170487239132152e-14,6.2479146927570624e-18,0.0,0.49999882739707274,9.410792161680422e-08,1.0763169124147221e-06,4.2465311805168079e-08,3.7888165833505459e-12,2.1398604090379617e-09,2.1705158668800589e-09
1.183139983756323e-13,0.004023131612903226,0.0,0.0,0.01094277592947282,0.49999995705539446,3.3365171184588326e-61,1.5891947110077272e-11,1.004801553253281e-34,2.011817669827853e-44,6.8920546758628292e-66,2.4775639648966788e-14,6.4850730857442403e-18,0.0,0.49999881324457457,9.4749389639268463e-08,1.0898005488322537e-06,4.2944606024479906e-08,3.884366776926364e-12,2.1659098077342673e-09,2.1977184840791452e-09
1.1977847483943687e-13,0.004023131612903226,0.0,0.0,0.010942774765520077,0.49999995657732099,3.7912949839045489e-61,1.6482276592834096e-11,1.0843486698714986e-34,2.1975121328121614e-44,7.9061458284878399e-66,2.5388107275915423e-14,6.7281313247265828e-18,0.0,0.49999879910103162,9.5382044954565144e-08,1.1032840403216129e-06,4.342267951455732e-08,3.9811064653582586e-12,2.1919311413173741e-09,2.224921089338451e-09
1.2124295130324144e-13,0.004023131612903226,0.0,0.0,0.010942773611504971,0.49999995610046516,4.3015418874234039e-61,1.708678209250417e-11,1.1691313218116809e-34,2.3978150009668064e-44,9.0544694100862768e-66,2.6007882114009312e-14,6.9771602597880057e-18,0.0,0.499998784966323,9.600600863289179e-08,1.1167673868845956e-06,4.3899535384890239e-08,4.079035634400941e-12,2.2179241036014586e-09,2.2521236826457423e-09
1.2270742776704602e-13,0.004023131612903226,0.0,0.0,0.010942772467305304,0.49999995562482374,4.8732502583412011e-61,1.7705615982886443e-11,1.2594261317474948e-34,2.6136818110585796e-44,1.0352862057022133e-65,2.6634956071460013e-14,7.2322306629809499e-18,0.0,0.49999877084032907,9.6621400081169219e-08,1.1302505885229936e-06,4.437517673704273e-08,4.1781542698093362e-12,2.2438883898342304e-09,2.279326263988306e-09
1.241719042308506e-13,0.004023131612903226,0.0,0.0,0.010942771332800518,0.4999999551503938,5.5129786766852011e-61,1.8338929914333377e-11,1.3555208437777331e-34,2.8461182795479658e-44,1.1818806783139313e-65,2.7269320971065074e-14,7.4934132274966956e-18,0.0,0.49999875672293215,9.7228337065891904e-08,1.1437336452385958e-06,4.484960666467328e-08,4.2784623573385869e-12,2.2698236967099051e-09,2.3065288333529574e-09
1.2563638069465516e-13,0.004023131612903226,0.0,0.0,0.010942770207871674,0.49999995467717218,6.2278978961441465e-61,1.8986874807343651e-11,1.457714633332316e-34,3.096182307938972e-44,1.3471581636685729e-65,2.79109685506175e-14,7.7607785668396622e-18,0.0,0.49999874261401617,9.7826935735664177e-08,1.1572165570331871e-06,4.5322828253555024e-08,4.3799598827440437e-12,2.2957297223820319e-09,2.3337313907260501e-09
1.2710085715845974e-13,0.004023131612903226,0.0,0.0,0.010942769092401451,0.49999995420515586,7.0258400172481806e-61,1.9649600846230831e-11,1.5663184219093739e-34,3.3649860436729115e-44,1.5332419797744916e-65,2.8559890463318635e-14,8.0343972140056601e-18,0.0,0.49999872851346644,9.841731064342723e-08,1.1706993239085503e-06,4.5794844581595894e-08,4.482646831781275e-12,2.3216061664761642e-09,2.3609339360934872e-09
1.2856533362226431e-13,0.004023131612903226,0.0,0.0,0.010942767986274093,0.49999995373434181,7.9153509868944278e-61,2.032725747286853e-11,1.6816551966530726e-34,3.6536979974261856e-44,1.7424681847552115e-65,2.9216078278194764e-14,8.3143396206641861e-18,0.0,0.49999871442117,9.8999574768380263e-08,1.1841819458664648e-06,4.6265658718858779e-08,4.5865231902060579e-12,2.3474527301023753e-09,2.3881364694407314e-09
1.300298100860689e-13,0.004023131612903226,0.0,0.0,0.010942766889375405,0.49999995326472685,8.9057466080194907e-61,2.1019993380512486e-11,1.8040603347811874e-34,3.9635452176737589e-44,1.9774040978483293e-65,2.9879523480517056e-14,8.6006761563447389e-18,0.0,0.49999870033701554,9.9573839537601012e-08,1.1976644229087064e-06,4.6735273727581521e-08,4.691588943774381e-12,2.3732691158676272e-09,2.4153389907528099e-09
1.3149428654987346e-13,0.004023131612903226,0.0,0.0,0.01094276580159274,0.49999995279630788,1.0007172251135371e-60,2.1727956507700052e-11,1.9338819328707868e-34,4.2958155233815702e-44,2.2408681952358002e-65,3.0550217472225023e-14,8.8934771076272655e-18,0.0,0.49999868626089317,1.0014021484736864e-07,1.211146755037049e-06,4.7203692662196989e-08,4.7978440782424406e-12,2.3990550278879794e-09,2.4425415000143294e-09
1.3295876301367804e-13,0.004023131612903226,0.0,0.0,0.010942764722814954,0.49999995232908201,1.1230666467604403e-60,2.2451294032227459e-11,2.0714811410097356e-34,4.6518597956925692e-44,2.5359514655027783e-65,3.1228151572353431e-14,9.1928126773366943e-18,0.0,0.49999867219269434,1.0069880908419438e-07,1.2246289422532625e-06,4.7670918569353032e-08,4.9052885793666444e-12,2.4248101718006388e-09,2.4697439972094796e-09
1.3442323947748261e-13,0.004023131612903226,0.0,0.0,0.010942763652932406,0.49999995186304602,1.2588228712936456e-60,2.319015236520533e-11,2.2172325018210701e-34,5.0330943294723539e-44,2.866040313706857e-65,3.1913317017462461e-14,9.4987529837416435e-18,0.0,0.49999865813231215,1.0124972914556257e-07,1.2381109845591138e-06,4.8136954487932331e-08,5.0139224329036032e-12,2.4505342547758641e-09,2.4969464823220455e-09
1.358877159412872e-13,0.004023131612903226,0.0,0.0,0.010942762591836925,0.49999995139819703,1.4092891397051826e-60,2.3944677145192831e-11,2.3715242943666585e-34,5.4410032455815813e-44,3.2348411073795833e-65,3.260570496207128e-14,9.8113680597572846e-18,0.0,0.49999864407964129,1.0179308046038734e-07,1.2515928819563681e-06,4.8601803449072305e-08,5.1237456246101376e-12,2.4762269855286974e-09,2.5241489553354137e-09
1.3735219240509176e-13,0.004023131612903226,0.0,0.0,0.010942761539421798,0.49999995093453203,1.5758796487370551e-60,2.4715013232410843e-11,2.5347588829358768e-34,5.8771409647434552e-44,3.6464064622813923e-65,3.3305306479094891e-14,1.0130727852152464e-17,0.0,0.49999863003457784,1.0232896700918782e-07,1.2650746344467864e-06,4.9065468476184949e-08,5.2347581402432734e-12,2.5018880743305567e-09,2.5513514162325856e-09
1.3881666886889634e-13,0.004023131612903226,0.0,0.0,0.010942760495581745,0.49999995047204793,1.7601276899767659e-60,2.5501304703034544e-11,2.7073530707244349e-34,6.3431347438754702e-44,4.1051633703934895e-65,3.4012112560284138e-14,1.0456902220761056e-17,0.0,0.49999861599701911,1.0285749134398643e-07,1.2785562420321284e-06,4.9527952584976481e-08,5.3469599655602375e-12,2.527517233020648e-09,2.5785538649961794e-09
1.402811453327009e-13,0.004023131612903226,0.0,0.0,0.010942759460212908,0.49999995001074177,1.9636942921878106e-60,2.6303694843565764e-11,2.889738458407766e-34,6.8406872757555383e-44,4.615943277459611e-65,3.4726114116668949e-14,1.0789960937697577e-17,0.0,0.49999860196686396,1.0337875460793382e-07,1.2920377047141494e-06,4.9989258783467136e-08,5.4603510863184655e-12,2.5531141750172345e-09,2.605756301608444e-09
1.4174562179650549e-13,0.004023131612903226,0.0,0.0,0.010942758433212808,0.49999994955061039,2.1883773922949703e-60,2.7122326145285464e-11,3.0823618076128008e-34,7.3715793528932767e-44,5.1840142223909911e-65,3.5447301979004754e-14,1.1129973686577135e-17,0.0,0.49999858794401264,1.0389285655466384e-07,1.3055190224946031e-06,5.0449390072010793e-08,5.5749314882755921e-12,2.5786786153287399e-09,2.6329587260512642e-09
1.4321009826031006e-13,0.004023131612903226,0.0,0.0,0.010942757414480359,0.49999994909165107,2.4361215614431149e-60,2.7957340298786687e-11,3.2856854092912664e-34,7.9376725964779008e-44,5.8151151560233116e-65,3.6175666898221899e-14,1.1477010061739722e-17,0.0,0.49999857392836677,1.0439989556738318e-07,1.3190001953752394e-06,5.0908349443314549e-08,5.6907011571894551e-12,2.6042102705646891e-09,2.6601611383061704e-09
1.4467457472411464e-13,0.004023131612903226,0.0,0.0,0.010942756403915819,0.4999999486338606,2.709028313574978e-60,2.8808878188588272e-11,3.5001874569970005e-34,8.5409122512746671e-44,6.5154925620688591e-65,3.6911199545878193e-14,1.1831139567478849e-17,0.0,0.49999855991982933,1.0489996867769834e-07,1.3324812233578074e-06,5.13661398824583e-08,5.8076600788180932e-12,2.6297088589464841e-09,2.6873635383543463e-09
1.461390511879192e-13,0.004023131612903226,0.0,0.0,0.0109427554014208,0.4999999481772362,3.0093670250284105e-60,2.967707988782971e-11,3.7263624250691377e-34,9.1833300473421426e-44,7.2919395086447491e-65,3.765389051461443e-14,1.2192431617274619e-17,0.0,0.49999854591830467,1.0539317158418403e-07,1.3459621064440516e-06,5.1822764366914176e-08,5.9258082389197472e-12,2.6551741003180316e-09,2.714565926176638e-09
1.4760352765172379e-13,0.004023131612903226,0.0,0.0,0.010942754406898222,0.4999999477217747,3.3395864947374139e-60,3.0562084653047374e-11,3.9647214517223619e-34,9.8670471294429387e-44,8.1518372644829953e-65,3.8403730318612895e-14,1.25609555330312e-17,0.0,0.49999853192369836,1.0587959867069649e-07,1.359442844635715e-06,5.2278225866566092e-08,6.0451456232528534e-12,2.6806057161561879e-09,2.7417683017535563e-09
1.4906800411552836e-13,0.004023131612903226,0.0,0.0,0.010942753420252313,0.49999994726747315,3.702327175734163e-60,3.1464030919032396e-11,4.2157927270447803e-34,1.0594277055020644e-43,9.1031996198445059e-65,3.9160709394058728e-14,1.2936780544318765e-17,0.0,0.49999851793591737,1.0635934302443542e-07,1.3729234379345382e-06,5.2732527343729078e-08,6.1656722175760491e-12,2.7060034295810559e-09,2.7689706650652953e-09
1.5053248057933293e-13,0.004023131612903226,0.0,0.0,0.010942752441388591,0.4999999468143288,4.1004341097917632e-60,3.2383056293770586e-11,4.4801218859033133e-34,1.136732886161568e-43,1.0154720058271126e-64,3.9924818099604164e-14,1.331997578761993e-17,0.0,0.49999850395486972,1.0683249645375742e-07,1.3864038863422584e-06,5.3185671753168616e-08,6.2873880076481673e-12,2.7313669653661117e-09,2.7961730160917284e-09
1.519969570431375e-13,0.004023131612903226,0.0,0.0,0.010942751470213825,0.49999994636233852,4.5369705982200218e-60,3.3319297553464527e-11,4.758272405755877e-34,1.2188610204592902e-43,1.1315821931621666e-64,4.0696046716835713e-14,1.3710610305580679e-17,0.0,0.49999848998046503,1.0729914950574491e-07,1.3998841898606107e-06,5.3637662042119936e-08,6.4102929792282418e-12,2.7566960499481678e-09,2.8233753548124247e-09
1.5346143350694208e-13,0.004023131612903226,0.0,0.0,0.01094275050663605,0.49999994591149943,5.0152326430294268e-60,3.4272890637638078e-11,5.0508260093689734e-34,1.3060630566053358e-43,1.2596711797353945e-64,4.1474385450743886e-14,1.4108753046265854e-17,0.0,0.49999847601261388,1.0775939148353369e-07,1.4133643484913286e-06,5.4088501150307325e-08,6.5343871180754998e-12,2.7819904114371703e-09,2.8505776812066504e-09
1.5492590997074666e-13,0.004023131612903226,0.0,0.0,0.01094274955056453,0.49999994546180859,5.5387641939123848e-60,3.5243970644323656e-11,5.3583830724386407e-34,1.3986004535802512e-43,1.4008436083739352e-64,4.225982443019588e-14,1.4514472862419204e-17,0.0,0.49999846205122828,1.0821331046340249e-07,1.4268443622361416e-06,5.4538192009963242e-08,6.6596704099493622e-12,2.8072497796258299e-09,2.8777799952533799e-09
1.5639038643455123e-13,0.004023131612903226,0.0,0.0,0.010942748601909738,0.49999994501326306,6.111373237755792e-60,3.6232671825332334e-11,5.6815630361121385e-34,1.4967455165246658e-43,1.5562941255633836e-64,4.3052353708410803e-14,1.4927838510728005e-17,0.0,0.49999844809622129,1.0866099331162756e-07,1.4403242310967785e-06,5.4986737545847533e-08,6.7861428406094487e-12,2.8324738859990916e-09,2.9049822969313038e-09
1.578548628983558e-13,0.004023131612903226,0.0,0.0,0.010942747660583353,0.49999994456585989,6.7371487686958111e-60,3.723912758160716e-11,6.0210048244070257e-34,1.6007817395088865e-43,1.7273137660583735e-64,4.385196326343756e-14,1.5348918651092345e-17,0.0,0.49999843414750733,1.0910252570110585e-07,1.4538039550749643e-06,5.5434140675266408e-08,6.9138043958155695e-12,2.857662463743434e-09,2.9321845862188301e-09
1.5931933936216038e-13,0.004023131612903226,0.0,0.0,0.010942746726498229,0.49999994411959631,7.4204786780545602e-60,3.8263470458659667e-11,6.3773672665237284e-34,1.711004155769502e-43,1.9152967242421104e-64,4.4658642998635366e-14,1.5777781845899007e-17,0.0,0.49999842020500185,1.0953799212774985e-07,1.4672835341724226e-06,5.5880404308091702e-08,7.0426550613277289e-12,2.8828152477559983e-09,2.9593868630940982e-09
1.6078381582596496e-13,0.004023131612903226,0.0,0.0,0.010942745799568403,0.49999994367446926,8.1660686048598097e-60,3.9305832142090018e-11,6.7513295240469796e-34,1.8277196954999923e-43,2.1217475317105448e-64,4.5472382743156754e-14,1.6214496559300054e-17,0.0,0.49999840626862152,1.0996747592665703e-07,1.4807629683908746e-06,5.632553134677962e-08,7.1726948229061265e-12,2.9079319746535641e-09,2.9865891275349833e-09
1.637127687535741e-13,0.004023131612903226,0.0,0.0,0.010942743966836458,0.49999994278761339,9.8645625477840356e-60,4.1445134344844145e-11,7.5548744032673773e-34,2.0819195707696865e-43,2.5966696757699098e-64,4.7121001208668731e-14,1.7111753903036147e-17,0.0,0.49999837841390854,1.1080882327249114e-07,1.507721402197632e-06,5.7212387214604404e-08,7.436341577303376e-12,2.9580562122211713e-09,3.0409936190238217e-09
1.6634882638842235e-13,0.004023131612903226,0.0,0.0,0.010942742341009636,0.49999994199330128,1.1660575021037913e-59,4.3433433955345214e-11,8.3455011943777038e-34,2.3362417450032117e-43,3.1048913576005626e-64,4.8628799523459785e-14,1.7946822501830992e-17,0.0,0.49999835336480208,1.1154638810658207e-07,1.5319834971547314e-06,5.8006699309978931e-08,7.6776902219576409e-12,3.0030421039540162e-09,3.0899576186110522e-09
1.689848840232706e-13,0.004023131612903226,0.0,0.0,0.010942740737080544,0.49999994120262692,1.3748230615254648e-59,4.5482122714416312e-11,9.2046892261849954e-34,2.616958257605139e-43,3.7022444384572788e-64,5.0159310751376048e-14,1.8808390210214604e-17,0.0,0.4999983283342963,1.1226581386129025e-07,1.5562451227305141e-06,5.8797373642416088e-08,7.9228913164178246e-12,3.047907154007451e-09,3.1389215775554234e-09
1.7162094165811884e-13,0.004023131612903226,0.0,0.0,0.010942739154587895,0.49999994041557361,1.6169335912528354e-59,4.7591936959657872e-11,1.0137192645497879e-33,2.9263392976477819e-43,4.402606047301871e-64,5.1712472957392838e-14,1.9696852665753723e-17,0.0,0.49999830332194534,1.1296754662514677e-07,1.5805062789349387e-06,5.9584426873393826e-08,8.1719447776442621e-12,3.0926498896301069e-09,3.187885495719232e-09
1.7425699929296709e-13,0.004023131612903226,0.0,0.0,0.010942737593081443,0.49999993963212491,1.8970921751541387e-59,4.9763603673465998e-11,1.1148014817827905e-33,3.2668112159968707e-43,5.2217501277048172e-64,5.3288223466861027e-14,2.0612604418881186e-17,0.0,0.49999827832731403,1.136520215159583e-07,1.6047669657779428e-06,6.0367875588043622e-08,8.4248505225992629e-12,3.1372688567795209e-09,3.2368493729625225e-09
1.7689305692781533e-13,0.004023131612903226,0.0,0.0,0.010942736052121703,0.49999993885226424,2.2205801809532649e-59,5.1997840412634585e-11,1.2242417221908581e-33,3.6409646399805545e-43,6.1775712814645924e-64,5.4886498875023846e-14,2.1556038920074834e-17,0.0,0.49999825334997766,1.1431966295074644e-07,1.6290271832694414e-06,6.1147736295501308e-08,8.6816084682470911e-12,3.1817626202630311e-09,3.2858132091432145e-09
1.7952911456266357e-13,0.004023131612903226,0.0,0.0,0.010942734531279674,0.49999993807597509,2.5933181857603321e-59,5.4295355240876122e-11,1.3425928510085724e-33,4.0515628798224844e-43,7.2903313056689024e-64,5.6507235056604439e-14,2.2527548507205636e-17,0.0,0.49999822838952263,1.1497088490895258e-07,1.6532869314193307e-06,6.1924025429256012e-08,8.9422185315539562e-12,3.2261297638728485e-09,3.3347770041172057e-09
1.8216517219751182e-13,0.004023131612903226,0.0,0.0,0.010942733030136594,0.49999993730324116,3.0219322542153883e-59,5.6656846664198176e-11,1.4704353730085159e-33,4.5015506254460303e-43,8.5829299475175461e-64,5.8150367175459592e-14,2.3527524393052274e-17,0.0,0.49999820344554474,1.1560609118921997e-07,1.6775462102374847e-06,6.269675934749767e-08,9.2066806294880014e-12,3.2703688905153968e-09,3.3837407577384926e-09
1.8480122983236006e-13,0.004023131612903226,0.0,0.0,0.010942731548283693,0.49999993653404612,3.5138260165571432e-59,5.9083003569198243e-11,1.608378371105612e-33,4.9940629447249124e-43,1.0081202118202803e-63,5.98158296942986e-14,2.4556356652986982e-17,0.0,0.49999817851765044,1.1622567565974848e-07,1.7018050197337606e-06,6.3465954333462802e-08,9.4749946790193006e-12,3.3144786223348297e-09,3.4327044698592761e-09
1.874372874672083e-13,0.004023131612903226,0.0,0.0,0.010942730085321938,0.49999993576837393,4.0772589087072608e-59,6.1574505164235014e-11,1.7570604610634255e-33,5.5324345846461614e-43,1.1814243493583812e-63,6.1503556384463069e-14,2.5614434212831495e-17,0.0,0.49999815360545546,1.1683002250248907e-07,1.726063359917994e-06,6.4231626595778738e-08,9.7471605971198324e-12,3.3584576008307797e-09,3.4816681403300682e-09
1.9007334510205655e-13,0.004023131612903226,0.0,0.0,0.010942728640861802,0.49999993500620826,4.7214310024982478e-59,6.4132020923472558e-11,1.9171507622034707e-33,6.1202095806399843e-43,1.3814766750706658e-63,6.3213480335764667e-14,2.6702144836883958e-17,0.0,0.49999812870858495,1.1741950645133932e-07,1.7503212308000033e-06,6.4993792268806229e-08,1.0023178300763487e-11,3.4023044869703679e-09,3.5306317689997927e-09
1.927094027369048e-13,0.004023131612903226,0.0,0.0,0.010942727214523022,0.49999993424753308,5.4565748680739391e-59,6.6756210533785666e-11,2.0893498839740657e-33,6.7611511784467713e-43,1.6119490791826553e-63,6.4945533966377423e-14,2.7819875116117545e-17,0.0,0.49999810382667342,1.1799449302450657e-07,1.7745786323895881e-06,6.5752467412980474e-08,1.0303047706926047e-11,3.4460179612944798e-09,3.5795953557158909e-09
1.9534546037175304e-13,0.004023131612903226,0.0,0.0,0.010942725805934389,0.49999993349233257,6.2940549488544727e-59,6.9447723844530455e-11,2.2743909283260799e-33,7.4592520743561074e-43,1.8769565515366531e-63,6.6699649032782651e-14,2.8968010456552016e-17,0.0,0.49999807895936449,1.1855533875115722e-07,1.7988355646965303e-06,6.650766801515051e-08,1.0586768732585181e-11,3.4895967240183155e-09,3.6285589003244184e-09
1.9798151800660129e-13,0.004023131612903226,0.0,0.0,0.010942724414733498,0.49999993274059051,7.2464749466459063e-59,7.2207200820175635e-11,2.4730405077998357e-33,8.2187449790359164e-43,2.1811034816406419e-63,6.8475756639762593e-14,3.0146935067799505e-17,0.0,0.4999980541063101,1.1910239139248383e-07,1.8230920277305955e-06,6.7259409988917102e-08,1.0874341294720435e-11,3.5330394951262149e-09,3.6775224026701401e-09
2.0061757564144953e-13,0.004023131612903226,0.0,0.0,0.010942723040566567,0.49999993199229137,8.3277937374718841e-59,7.503527149578737e-11,2.6860997792071414e-33,9.0441135099897286e-43,2.5295340651180867e-63,7.0273787250441243e-14,3.1357031951784945e-17,0.0,0.49999802926717124,1.1963599015732784e-07,1.8473480215015309e-06,6.8007709174968975e-08,1.1165765310313228e-11,3.5763450144607686e-09,3.7264858625966248e-09
2.0325363327629778e-13,0.004023131612903226,0.0,0.0,0.010942721683088201,0.4999999312474192,9.5534503620979644e-59,7.7932555935355226e-11,2.9144054927690041e-33,9.9401034173794577e-43,2.927987115705406e-63,7.2093670696367981e-14,3.2598682891642223e-17,0.0,0.49999800444161696,1.2015646591250023e-07,1.8716035460190684e-06,6.8752581341417616e-08,1.1461040696346837e-11,3.6195120418062469e-09,3.7754492799463353e-09
2.0588969091114602e-13,0.004023131612903226,0.0,0.0,0.010942720341961197,0.49999993050595837,1.0940498663561006e-58,8.0899664192948214e-11,3.1588310565740643e-33,1.0911734148058286e-42,3.3828556000326139e-63,7.393533618764236e-14,3.3872268440786482e-17,0.0,0.49999797962932457,1.2066414138793273e-07,1.8958586012929228e-06,6.9494042184130438e-08,1.1760167369806389e-11,3.662539356966371e-09,3.8244126545607224e-09
2.0852574854599426e-13,0.004023131612903226,0.0,0.0,0.010942719016856329,0.4999999297678932,1.250775217260348e-58,8.3937196276689853e-11,3.4202876162255964e-33,1.19643107527256e-42,3.9012512309532888e-63,7.579871232307611e-14,3.5178167912163284e-17,0.0,0.49999795482997927,1.2115933137678727e-07,1.9201131873327943e-06,7.0232107327062364e-08,1.2063145247678853e-11,3.705425759836436e-09,3.8733759862803055e-09
2.111618061808425e-13,0.004023131612903226,0.0,0.0,0.01094271770745218,0.49999992903320817,1.4275939870455867e-58,8.7045742115539913e-11,3.6997251495425989e-33,1.3103436141121781e-42,4.4910744740934286e-63,7.7683727100390522e-14,3.6516759367675449e-17,0.0,0.49999793004327403,1.2164234293064282e-07,1.9443673041483675e-06,7.0966792322585923e-08,1.2369974246953046e-11,3.7481700704698187e-09,3.9223392749447581e-09
2.1379786381569075e-13,0.004023131612903226,0.0,0.0,0.010942716413434927,0.49999992830188789,1.626787348683375e-58,9.0225881528869985e-11,3.9981335761710152e-33,1.4335023690083021e-42,5.1610903415604135e-63,7.9590307926445624e-14,3.7888419607787996e-17,0.0,0.49999790526890914,1.2211347554988072e-07,1.9686209517493111e-06,7.1698112651819799e-08,1.2680654284619605e-11,3.7907711291389083e-09,3.9713025203929933e-09
2.16433921450539e-13,0.004023131612903226,0.0,0.0,0.010942715134498165,0.49999992757391676,1.8508627020511016e-58,9.3478184198816694e-11,4.3165438819523403e-33,1.5665310209185037e-42,5.921010366899401e-63,8.1518381627498685e-14,3.9293524161311879e-17,0.0,0.49999788050659277,1.2257302136938759e-07,1.9928741301452801e-06,7.2426083724955925e-08,1.2995185277670996e-11,3.8332277963904594e-09,4.0202657224632435e-09
2.1906997908538724e-13,0.004023131612903226,0.0,0.0,0.010942713870342723,0.49999992684927963,2.1025729200662127e-58,9.6803209645396379e-11,4.6560292578911619e-33,1.7100869268648354e-42,6.7815811765183777e-63,8.3467874459489125e-14,4.0732447275366842e-17,0.0,0.49999785575603967,1.2302126533969161e-07,2.017126839345917e-06,7.3150720881585004e-08,1.3313567143101501e-11,3.8755389530954361e-09,4.0692288809931341e-09
2.217060367202355e-13,0.004023131612903226,0.0,0.0,0.010942712620676488,0.49999992612796113,2.3849369639135048e-58,1.0020150720436391e-10,5.0177062535595356e-33,1.8648624894147406e-42,7.7546800948527835e-63,8.5438712118347202e-14,4.2205561905523953e-17,0.0,0.49999783101697193,1.2345848540364424e-07,2.0413790793608463e-06,7.3872039391020409e-08,1.3635799797907205e-11,3.9177035004933625e-09,4.1181919958197675e-09
2.2434209435508373e-13,0.004023131612903226,0.0,0.0,0.010942711385214231,0.49999992540994603,2.7012619456564033e-58,1.0367361600779708e-10,5.4027359447720639e-33,2.0315865633128217e-42,8.8534182433756881e-63,8.7430819750323444e-14,4.3713239706128089e-17,0.0,0.49999780628911855,1.2388495266875817e-07,2.065630850199683e-06,7.4590054452620836e-08,1.3961883159086003e-11,3.9597203602312073e-09,4.1671550667797897e-09
2.2697815198993198e-13,0.004023131612903226,0.0,0.0,0.010942710163677439,0.49999992469521937,3.0551667198698287e-58,1.0722006496738681e-10,5.8123251153605315e-33,2.2110258997184255e-42,1.0092251617174689e-62,8.9444121962336282e-14,4.5255851020800842e-17,0.0,0.49999778157221514,1.243009315753054e-07,2.0898821518720258e-06,7.530478119611118e-08,1.4291817143637589e-11,4.0015884743968786e-09,4.2161180937094667e-09
2.296142096247802e-13,0.004023131612903226,0.0,0.0,0.010942708955794155,0.49999992398376586,3.4506070893636526e-58,1.1084137276041366e-10,6.247727452871342e-33,2.4039866284976473e-42,1.1487100647282043e-62,9.1478542832335083e-14,4.6833764873123958e-17,0.0,0.49999775686600356,1.247066800602825e-07,2.1141329843874634e-06,7.6016234681902298e-08,1.4625601668563443e-11,4.0433068055473242e-09,4.2650810764447481e-09
2.3225026725962844e-13,0.004023131612903226,0.0,0.0,0.010942707761298808,0.49999992327557063,3.891902713594072e-58,1.1453804781838765e-10,6.7102447580040189e-33,2.6113157790121161e-42,1.305547878232536e-62,9.3534005919675877e-14,4.8447348957503809e-17,0.0,0.4999977321702323,1.251024497173424e-07,2.1383833477555703e-06,7.6724429901408757e-08,1.4963236650866832e-11,4.0848743367313086e-09,4.3140440148213508e-09
2.348863248944767e-13,0.004023131612903226,0.0,0.0,0.010942706579932068,0.49999992257061876,4.3837658119865272e-58,1.1831058831832976e-10,7.2012281676044476e-33,2.8339028398412103e-42,1.4816630649381637e-62,9.5610434275507014e-14,5.0096969630216915e-17,0.0,0.49999770748465594,1.2548848595279401e-07,2.1626332419859079e-06,7.7429381777365656e-08,1.5304722007552802e-11,4.1262900715069017e-09,4.363006908674804e-09
2.3752238252932493e-13,0.004023131612903226,0.0,0.0,0.010942705411440684,0.49999992186889536,4.9313317581129888e-58,1.2215948217667088e-10,7.7220793910223225e-33,3.0726813578685981e-42,1.6791680381162333e-62,9.770775045316238e-14,5.1782991900636554e-17,0.0,0.49999768280903517,1.2586502813776482e-07,2.186882667088028e-06,7.813110516414364e-08,1.5650057655628174e-11,4.1675530339537494e-09,4.4119697578405352e-09
