Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CO2X(24),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),CHO2(74),S(216),CHO2X(213)
3.087040124145881e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425270086022972,0.08348162808912021,0.00887943618191663,0.00029795292608012327,0.0026939028097544074,0.050913577408388075,0.024489037176731402,4.553425694756059e-05,1.6110503165029477e-10,0.001987596874807128,5.27064306451196e-11,0.0005195246222835921,2.8037388339284743e-09,6.735378632611886e-06,2.3138118368310452e-09,1.3272699396128541e-10,1.3258073854409975e-05,1.8255614321927814e-05,0.005993402051323028,1.721291553637678e-05,0.0005249590201919586,1.050025343728451e-08,4.390706408705242e-09,2.679410682639092e-09,1.3480799534409114e-10,9.10819779799105e-06,0.0021530576961024286,6.158593154054296e-05,1.2086491636503671e-07,0.0010185230383063892,6.155323502164558e-09,2.888988051570499e-05,7.581931853980817e-08,3.7667911529396626e-10,1.6718124346363193e-09,6.403664020474264e-06,1.2180342492505608e-10,2.075534339779251e-06,5.14794501476991e-12,1.2553029703854824e-07,7.458802888937441e-11,1.1801641011459726e-11,6.590703251064044e-13,2.0886879076721187e-18,8.139667536379138e-15
3.08979119721924e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44252020387418645,0.08346106388574054,0.008871958663848612,0.00029789470643037865,0.002693769310886357,0.050957640241340925,0.024504293791683486,4.551293475746535e-05,1.6147880956975808e-10,0.0019871354852229167,5.2690423009025936e-11,0.0005196159167227695,2.803551987715989e-09,6.72675546550579e-06,2.315659981663648e-09,1.3279193256771126e-10,1.3247426938026218e-05,1.8270808558274567e-05,0.005991834202664479,1.7148256614960915e-05,0.0005251636754914892,1.0465243342824922e-08,4.385990547187117e-09,2.678754675995838e-09,1.3536882512386857e-10,9.14275408849902e-06,0.0021603509957570915,6.162255629225651e-05,1.2085706282665788e-07,0.0010193894799550996,6.1538000115942e-09,2.8913926076389516e-05,7.586538733583128e-08,3.7620463464713403e-10,1.6734845273383466e-09,6.399330891327638e-06,1.2185101583996034e-10,2.0772504064546706e-06,5.1521504488483476e-12,1.254695842561982e-07,7.449138979537168e-11,1.1801408423234684e-11,6.590573373008586e-13,2.090017892876264e-18,8.117479999691622e-15
3.092542270292599e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425133915320047,0.08344050482973205,0.008864487637482904,0.0002978364570886605,0.0026936354080086622,0.05100169263609046,0.02451953750438271,4.549162513116791e-05,1.6185300431444078e-10,0.001986674240687228,5.267442801313832e-11,0.0005197071568105449,2.8033654517070868e-09,6.718149783556879e-06,2.31750717043091e-09,1.3285676539682212e-10,1.323679292342364e-05,1.8285995402957395e-05,0.005990266664332087,1.708398118014141e-05,0.0005253681788288894,1.043043152604237e-08,4.381279930702429e-09,2.6780989026615737e-09,1.359308168655955e-10,9.177363937848212e-06,0.0021676516024115326,6.165914709574338e-05,1.208491892998118e-07,0.0010202556679803608,6.152276908291307e-09,2.893795993942776e-05,7.591141342808209e-08,3.7573245944994304e-10,1.6751560686640075e-09,6.394999929094034e-06,1.2189851628117643e-10,2.07896553307068e-06,5.1563535781067555e-12,1.2540890577603156e-07,7.43949459843067e-11,1.1801172613946526e-11,6.590441696092095e-13,2.0913461448164974e-18,8.095409066919982e-15
3.095018236058622e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425072539251673,0.08342200607923866,0.00885776925958878,0.00029778400750567213,0.00269351455146126,0.0510413308675723,0.02453324582429615,4.5472457188309056e-05,1.6219013578897543e-10,0.0019862592443765643,5.2660043288195536e-11,0.0005197892264741724,2.8031978335860373e-09,6.710419575548666e-06,2.319168823164977e-09,1.3291502459996422e-10,1.3227233299999247e-05,1.8299657246487044e-05,0.0059888561452883,1.7026458567933137e-05,0.0005255521020562254,1.0399269098990663e-08,4.377044855062288e-09,2.6775089058235007e-09,1.3643760306335365e-10,9.208558571263516e-06,0.002174228387038467,6.169204981827868e-05,1.2084208610536162e-07,0.001021035020368517,6.15090644587043e-09,2.895958041972888e-05,7.595280043148343e-08,3.7530945784286174e-10,1.676659984005665e-09,6.391103916647775e-06,1.2194118940810863e-10,2.0805083436578804e-06,5.160134424739757e-12,1.2535432441792456e-07,7.430831303200159e-11,1.1800957641286185e-11,6.590321654259983e-13,2.092540091452508e-18,8.075644162894203e-15
3.097494201824645e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442501110171668,0.08340351149609096,0.008851056131465848,0.0002977315342639931,0.0026933933703951955,0.05108096064573686,0.024546943711820913,4.5453299382703165e-05,1.6252760455416073e-10,0.001985844365100692,5.264566873496251e-11,0.0005198712522156348,2.803030464990539e-09,6.70270344857694e-06,2.3208297020059577e-09,1.329731983030432e-10,1.321768405046526e-05,1.831331310870542e-05,0.005987445877843599,1.696924175884874e-05,0.000525735902475732,1.0368264833241817e-08,4.372814018017255e-09,2.676919097379432e-09,1.3694533073025775e-10,9.239796542956073e-06,0.002180811073878345,6.172492508949095e-05,1.2083496684972288e-07,0.0010218141673468686,6.1495362960994305e-09,2.898119143433243e-05,7.599415290457693e-08,3.748882957152693e-10,1.6781634519248838e-09,6.387209660985818e-06,1.2198378940926147e-10,2.082050393510517e-06,5.163913406192197e-12,1.2529977074375774e-07,7.422183734889259e-11,1.1800740077592231e-11,6.590200165417969e-13,2.0937326375466123e-18,8.055972301445962e-15
3.099970167590668e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424949602812726,0.08338502107933135,0.008844348249088188,0.0002976790375471543,0.0026932718660897044,0.05112058197136263,0.024560631175664926,4.543415169585252e-05,1.6286541044958166e-10,0.0019854296026468117,5.2631304322076065e-11,0.0005199532340833438,2.8028633451054104e-09,6.695001363983103e-06,2.3224898071995115e-09,1.3303128659081102e-10,1.3208145139070646e-05,1.832696299241579e-05,0.0059860358621083255,1.691232850316378e-05,0.0005259195802203142,1.033741758881229e-08,4.368587414898778e-09,2.6763294770569093e-09,1.3745399999432751e-10,9.27107783192504e-06,0.0021873996551592923,6.175777293146197e-05,1.2082783159362102e-07,0.0010225931089275012,6.148166458492421e-09,2.9002792987676762e-05,7.60354708755677e-08,3.744689600325754e-10,1.6796664720497966e-09,6.383317162852761e-06,1.2202631635935924e-10,2.0835916829655794e-06,5.16769052327739e-12,1.2524524470623515e-07,7.413551850559435e-11,1.1800519931317955e-11,6.590077234286591e-13,2.0949237846998834e-18,8.036392833120449e-15
3.102446133356691e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44248880426371173,0.08336653482800317,0.008837645608432473,0.000297626517537386,0.002693150039815487,0.05116019484523287,0.024574308224520343,4.5415014109371255e-05,1.6320355331455843e-10,0.0019850149568036973,5.261695001836701e-11,0.0005200351721256296,2.802696473120652e-09,6.687313283208196e-06,2.3241491389909364e-09,1.3308928954782892e-10,1.3198616530384897e-05,1.8340606900416906e-05,0.0059846260981922346,1.6855716572479715e-05,0.000526103135422626,1.0306726236333883e-08,4.364365041046942e-09,2.6757400445858946e-09,1.3796361098379293e-10,9.302402417164707e-06,0.0021939941231242702,6.179059336624297e-05,1.2082068039736631e-07,0.001023371845122597,6.146796932568805e-09,2.9024385084191445e-05,7.607675437262011e-08,3.7405143788230614e-10,1.6811690440043433e-09,6.379426422989313e-06,1.2206877033304985e-10,2.085132212359426e-06,5.1714657768083674e-12,1.2519074625835561e-07,7.404935607383315e-11,1.1800297210871233e-11,6.589952865561543e-13,2.0961135345080423e-18,8.01690511197049e-15
3.1049220991227142e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44248264212868105,0.08334805274115073,0.00883094820547796,0.00029757397441562895,0.0026930278928347985,0.051199799268135594,0.024587974867063742,4.53958866049847e-05,1.635420329881472e-10,0.0019846004273616894,5.2602605792859244e-11,0.000520117066390742,2.8025298482314153e-09,6.679639167793093e-06,2.325807697625191e-09,1.3314720725846995e-10,1.3189098189293959e-05,1.835424483550258e-05,0.005983216586204499,1.679940375947674e-05,0.0005262865682150651,1.0276189657023735e-08,4.3601468918103845e-09,2.6751507996990924e-09,1.3847416382607722e-10,9.333770277675127e-06,0.0022005944700309284,6.182338641584845e-05,1.2081351332087913e-07,0.0010241503759444365,6.145427717852307e-09,2.9045967728297677e-05,7.611800342384969e-08,3.7363571647293555e-10,1.6826711674133475e-09,6.37553744213228e-06,1.221111514049171e-10,2.0866719820277806e-06,5.175239167596791e-12,1.2513627535341108e-07,7.396334962643662e-11,1.1800071924611276e-11,6.589827063911333e-13,2.0973018885610382e-18,7.997508498072787e-15
3.1073980648887373e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424764738858413,0.08332957481781933,0.008824256036206488,0.00029752140836154713,0.0026929054264015193,0.0512393952408635,0.024601631111956207,4.537676916452875e-05,1.6388084930914102e-10,0.001984186014112677,5.2588271614768573e-11,0.0005201989169268481,2.8023634696381703e-09,6.6719789793786685e-06,2.327465483346893e-09,1.3320503980692134e-10,1.3179590080996163e-05,1.8367876800461434e-05,0.005981807326253719,1.674338787766904e-05,0.000526469878729767,1.0245806742559509e-08,4.355932962546443e-09,2.6745617421319255e-09,1.3898565864782492e-10,9.365181392461128e-06,0.0022072006881514645,6.185615210225939e-05,1.2080633042369433e-07,0.001024928701405396,6.144058813870813e-09,2.9067540924408738e-05,7.615921805732248e-08,3.73221783131774e-10,1.6841728419026217e-09,6.37165022101456e-06,1.2215345964948022e-10,2.088210992305745e-06,5.1790106964528865e-12,1.2508183194498498e-07,7.387749873733768e-11,1.1799844080848964e-11,6.589699833977484e-13,2.0984888484431177e-18,7.978202357395626e-15
3.1098740306547604e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424702995448194,0.08331110105705512,0.008817569096602485,0.0002974688195535391,0.0026927826417612356,0.051278982764213936,0.024615276967843523,4.5357661769949196e-05,1.6422000211607005e-10,0.001983771716850086,5.257394745350181e-11,0.0005202807237820341,2.802197336546589e-09,6.664332679705978e-06,2.3291224964003303e-09,1.3326278727718688e-10,1.317009217099835e-05,1.8381502798077054e-05,0.005980398318447922,1.668766676116302e-05,0.0005266530670986049,1.0215576394959022e-08,4.351723248621043e-09,2.67397287162251e-09,1.3949809557486675e-10,9.396635740532344e-06,0.002213812769772489,6.188889044742427e-05,1.2079913176496458e-07,0.0010257068215179484,6.142690220156417e-09,2.9089104676929846e-05,7.620039830105636e-08,3.728096253038538e-10,1.6856740670989475e-09,6.36776476036513e-06,1.2219569514119482e-10,2.0897492435277956e-06,5.182780364185495e-12,1.2502741598695027e-07,7.379180298157632e-11,1.1799613687847326e-11,6.589571180374791e-13,2.0996744157328737e-18,7.958986061752998e-15
3.1148259621868065e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44245793260656635,0.08327416601941784,0.008804210890347532,0.0002973635743830804,0.0026925361228009766,0.05135813246599503,0.024642537547110058,4.531947704674799e-05,1.648993165405455e-10,0.001982943469465492,5.254532906001536e-11,0.0005204442066415818,2.8018658037168057e-09,6.649081594051823e-06,2.3324342054779925e-09,1.333780273182724e-10,1.315112680944908e-05,1.840873690238781e-05,0.005977581059700575,1.657710026202391e-05,0.0005270190779248961,1.0155569059414215e-08,4.343316448292323e-09,2.672795690742707e-09,1.4052579624415364e-10,9.45967405258999e-06,0.002227054492733728,6.195428520164271e-05,1.2078468739759076e-07,0.0010272624457482032,6.139953961677943e-09,2.9132203868783327e-05,7.628265573113896e-08,3.7199058654819993e-10,1.68867516812474e-09,6.359999123367435e-06,1.2227994816358335e-10,2.092823470139011e-06,5.190314119508681e-12,1.249186662389864e-07,7.362087517577184e-11,1.1799145286941334e-11,6.589309620489776e-13,2.1020413788217808e-18,7.92082052167202e-15
3.1197778937188527e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44244554139026393,0.0832372476206268,0.00879087355464024,0.0002972582403065707,0.002692288345755689,0.051437248379949466,0.024669756673728477,4.5281332293120614e-05,1.6557997496458747e-10,0.001982115683585607,5.251675037143262e-11,0.000520607515352443,2.8015352434900253e-09,6.633885606768451e-06,2.3357428268063066e-09,1.3349292805017567e-10,1.3132201834723424e-05,1.8435947170603572e-05,0.005974764810815491,1.6467687337798636e-05,0.0005273846017437803,1.0096159068863158e-08,4.334926453921958e-09,2.6716192550175007e-09,1.4155726682446005e-10,9.522885046004227e-06,0.0022403195774908214,6.201957085343206e-05,1.2077018068446822e-07,0.0010288172487368978,6.137218938755904e-09,2.9175265338941737e-05,7.636477593728858e-08,3.711785020688944e-10,1.6916744675244824e-09,6.352240536892402e-06,1.223639110664628e-10,2.095894664525066e-06,5.19784044000955e-12,1.2481002574623547e-07,7.34505628315514e-11,1.179866678705589e-11,6.589042420648738e-13,2.10440279034519e-18,7.883006966750952e-15
3.1247298252508988e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424331259717292,0.08320034585308432,0.008777557057449157,0.0002971528187068108,0.0026920393202991225,0.05151633051261979,0.024696934416327608,4.524322736852333e-05,1.6626197608704962e-10,0.0019812883576119386,5.248821114977385e-11,0.0005207706502963682,2.801205649695339e-09,6.618744415405975e-06,2.339048362328744e-09,1.3360749013855617e-10,1.3113316981590308e-05,1.846313362481424e-05,0.0059719495726369125,1.6359411378818164e-05,0.0005277496396010121,1.0037337999787262e-08,4.326553228742441e-09,2.6704435624461764e-09,1.4259250829324617e-10,9.586268552982679e-06,0.0022536079628422967,6.208474757720522e-05,1.2075561208541408e-07,0.0010303712305872533,6.1344851477940835e-09,2.9218289122363946e-05,7.644675914195048e-08,3.7037327552720976e-10,1.6946719623476721e-09,6.344489006630109e-06,1.2244758444321278e-10,2.098962829340018e-06,5.205359332109729e-12,1.2470149414994137e-07,7.328086258926647e-11,1.1798178252613807e-11,6.58876961683095e-13,2.1067586627331036e-18,7.845540575253644e-15
3.129681756782945e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424206864262644,0.08316346070920656,0.008764261366784229,0.0002970473109474372,0.002691789055979435,0.05159537887061933,0.02472407084330416,4.520516213410827e-05,1.6694531860264647e-10,0.001980461489969415,5.245971116001317e-11,0.0005209336118538008,2.8008770162418227e-09,6.603657719130762e-06,2.342350813984396e-09,1.337217142463527e-10,1.3094471989393779e-05,1.8490296287032006e-05,0.005969135346000447,1.6252256082852287e-05,0.0005281141925382794,9.979097583101263e-09,4.318196736119612e-09,2.6692686110687095e-09,1.4363152161478916e-10,9.649824405773365e-06,0.002266919587805084,6.21498155468697e-05,1.2074098205445932e-07,0.0010319243914040002,6.131752585259973e-09,2.9261275253885833e-05,7.652860556683858e-08,3.6957481234222184e-10,1.69766764965965e-09,6.336744538207306e-06,1.2253096888622219e-10,2.1020279672285078e-06,5.212870802209624e-12,1.2459307109582227e-07,7.311177110713899e-11,1.179767974731073e-11,6.588491244609557e-13,2.1091090083295816e-18,7.80841661278164e-15
3.134633688314991e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424082228286686,0.08312659218142339,0.008750986450696812,0.0002969417183732669,0.0026915375622214594,0.05167439346063083,0.024751166022826853,4.516713645270279e-05,1.6763000120197485e-10,0.0019796350791060017,5.2431250170044815e-11,0.0005210964004038763,2.80054933711751e-09,6.588625218728899e-06,2.3456501837082516e-09,1.3383560103384985e-10,1.307566660193998e-05,1.8517435179192367e-05,0.005966322131733222,1.6146205448143728e-05,0.0005284782615932403,9.921429700671101e-09,4.309856939551286e-09,2.6680943989649892e-09,1.4467430774006383e-10,9.713552436653887e-06,0.0022802543916106747,6.221477493583532e-05,1.2072629103995334e-07,0.0010334767312933687,6.129021247683754e-09,2.930422376822188e-05,7.661031543294906e-08,3.6878301965124815e-10,1.7006615265416832e-09,6.329007137187234e-06,1.2261406498689864e-10,2.105090080825926e-06,5.220374856688791e-12,1.2448475623401732e-07,7.294328506130273e-11,1.1797171334127492e-11,6.58820733915848e-13,2.111453839394194e-18,7.77163043031686e-15
3.139585619847037e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44239573525324716,0.08308974026217787,0.0087377322772797,0.0002968360423106343,0.002691284848328923,0.05175337428940537,0.02477822002284036,4.5129150188788734e-05,1.6831602257153495e-10,0.0019788091234923225,5.2402827950649563e-11,0.000521259016324422,2.8002226063883528e-09,6.573646616609192e-06,2.348946473431455e-09,1.3394915115874247e-10,1.3056900567387419e-05,1.854455032315521e-05,0.005963509930654033,1.604124376662467e-05,0.0005288418477995547,9.864326381923144e-09,4.301533802665893e-09,2.6669209242540738e-09,1.4572086760664036e-10,9.777452477921455e-06,0.0022936123137013973,6.22796259170228e-05,1.2071153948466635e-07,0.0010350282503630787,6.126291131657277e-09,2.9347134699966925e-05,7.669188896057374e-08,3.679978062713588e-10,1.7036535900910733e-09,6.321276809069474e-06,1.2269687333567697e-10,2.1081491727585708e-06,5.227871501906314e-12,1.2437654921903214e-07,7.277540114583945e-11,1.1796653075342186e-11,6.587917935259145e-13,2.1137931681034507e-18,7.735177462317687e-15
3.1445375513790833e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423832237738222,0.0830529049439261,0.008724498814667114,0.0002967302840677209,0.002691030923486617,0.05183232136376119,0.024805232911069175,4.50912032084818e-05,1.6900338139375192e-10,0.001977983621621287,5.237444427546104e-11,0.0005214214599919579,2.79989681819717e-09,6.558721616805733e-06,2.352239685081558e-09,1.3406236527619805e-10,1.30381736381403e-05,1.8571641740705815e-05,0.005960698743573485,1.5937355617319826e-05,0.000529204952186909,9.807779800546103e-09,4.293227289221136e-09,2.665748185093442e-09,1.4677120213857073e-10,9.84152436188278e-06,0.002306993293726819,6.234436866287192e-05,1.206967278258891e-07,0.001036578948722333,6.123562233833049e-09,2.9390008083597713e-05,7.677332636931322e-08,3.6721908266191574e-10,1.7066438374212208e-09,6.313553559289792e-06,1.227793945220278e-10,2.1112052456438053e-06,5.235360744201136e-12,1.2426844970968552e-07,7.26081160728102e-11,1.1796125032541959e-11,6.587623067307082e-13,2.1161270065521864e-18,7.699053224865102e-15
3.1494894829111295e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44237068846374245,0.0830160862191368,0.008711286031034703,0.0002966244449348778,0.00269077579676252,0.05191123469058252,0.02483220475502136,4.5053295379511077e-05,1.6969207634699686e-10,0.001977158572007725,5.23460989209322e-11,0.0005215837317816956,2.7995719667626123e-09,6.543849924980024e-06,2.3555298205827612e-09,1.3417524403891687e-10,1.3019485570745012e-05,1.8598709453555887e-05,0.005957888571294134,1.583452585992656e-05,0.0005295675757810478,9.751782271281858e-09,4.2849373631026855e-09,2.66457617967827e-09,1.4782531224629331e-10,9.905767920844795e-06,0.0023203972715402535,6.240900334534947e-05,1.2068185649553116e-07,0.0010381288264818033,6.1208345509232536e-09,2.9432843953474544e-05,7.685462787808932e-08,3.664467608881414e-10,1.70963226566172e-09,6.305837393220024e-06,1.2286162913446522e-10,2.114258302090213e-06,5.242842589892433e-12,1.241604573690557e-07,7.244142657228153e-11,1.1795587266634579e-11,6.587322769318384e-13,2.118455366754931e-18,7.66325331386035e-15
3.1544414144431756e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44235812939589236,0.08297928408029111,0.008698093894599567,0.00029651852618494117,0.00269051947710987,0.051990114276818516,0.024859135621992153,4.5015426571198525e-05,1.7038210610560837e-10,0.001976333973188022,5.2317791666301794e-11,0.0005217458320675405,2.799248046378139e-09,6.529031248422653e-06,2.358816881856152e-09,1.3428778809719e-10,1.3000836125789759e-05,1.8625753483344557e-05,0.00595507941461062,1.5732739628561743e-05,0.0005299297196038021,9.696326246798882e-09,4.276663988322875e-09,2.6634049062407163e-09,1.488831988265365e-10,9.970182987105526e-06,0.002333824187195373,6.247353013595701e-05,1.2066692592021598e-07,0.001039677883753624,6.1181080796987654e-09,2.9475642343842855e-05,7.693579370515724e-08,3.656807545856069e-10,1.712618871958433e-09,6.29812831616797e-06,1.229435777605543e-10,2.117308344697751e-06,5.250317045279935e-12,1.2405257186442734e-07,7.227532939234669e-11,1.1795039837859766e-11,6.587017074936031e-13,2.1207782606472365e-18,7.627773403267572e-15
3.1593933459752217e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44234554664270165,0.08294249851988217,0.008684922373620245,0.0002964125290735408,0.0026902619733691967,0.052068960129482166,0.0248860255790675,4.497759665443862e-05,1.71073469339914e-10,0.001975509823719764,5.228952229356097e-11,0.0005219077612220912,2.7989250514109973e-09,6.514265296054558e-06,2.362100870819929e-09,1.3439999809895557e-10,1.2982225067807116e-05,1.8652773851639355e-05,0.0059522712743098095,1.563198232567169e-05,0.0005302913846731166,9.641404314646849e-09,4.268407129019421e-09,2.662234363049218e-09,1.4994486276222556e-10,1.0034769392945306e-05,0.002347273980942916,6.253794920573824e-05,1.2065193652137474e-07,0.0010412261206513792,6.115382816988171e-09,2.951840328883477e-05,7.701682406811752e-08,3.6492097892564685e-10,1.7156036534735527e-09,6.290426333377293e-06,1.2302524098691775e-10,2.120355376057898e-06,5.25778411664427e-12,1.2394479286723768e-07,7.210982129914217e-11,1.1794482805800247e-11,6.586706017436068e-13,2.1230957000869864e-18,7.592609243401976e-15
3.164345277507268e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423329402761541,0.082905729530415,0.008671771436396733,0.00029630645483940104,0.0026900032942703002,0.052147772255649184,0.024912874693127515,4.493980550167814e-05,1.7176616471625127e-10,0.001974686122181388,5.226129058741992e-11,0.0005220695196166417,2.7986029763012154e-09,6.499551778427921e-06,2.3653817893896254e-09,1.3451187468985298e-10,1.2963652165179414e-05,1.867977057993722e-05,0.005949464151170913,1.5532239616102886e-05,0.0005306525720030783,9.587009194291489e-09,4.260166749454179e-09,2.6610645484078106e-09,1.5101030492239732e-10,1.0099526970618407e-05,0.0023607465932275026,6.260226072528627e-05,1.2063688871533744e-07,0.001042773537290094,6.112658759676834e-09,2.9561126822470677e-05,7.709771918392756e-08,3.6416735058168104e-10,1.7185866073856785e-09,6.282731450027454e-06,1.2310661939924296e-10,2.1233993987538013e-06,5.265243810247309e-12,1.2383712005302385e-07,7.194489907685996e-11,1.1793916229392586e-11,6.586389629733654e-13,2.1254076968556645e-18,7.55775665926295e-15
3.169297209039314e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423203103677967,0.0828689771044061,0.00865864105127048,0.0002962003047046367,0.0026897434484341926,0.05222655066245708,0.024939683030849754,4.490205298689601e-05,1.7246019089698952e-10,0.001973862867171835,5.2233096335274695e-11,0.0005222311076211822,2.7982818155605992e-09,6.48489040772665e-06,2.368659639478319e-09,1.3462341851327507e-10,1.2945117190046828e-05,1.8706743689665423e-05,0.005946658045965616,1.543349742132861e-05,0.0005310132826039437,9.533133734227233e-09,4.251942814011907e-09,2.6598954606554475e-09,1.520795261621172e-10,1.0164455552344999e-05,0.002374241964684542,6.266646486475087e-05,1.2062178291342245e-07,0.00104432013378623,6.109935904705955e-09,2.960381297866072e-05,7.717847926891276e-08,3.634197876964206e-10,1.7215677308898758e-09,6.275043671233646e-06,1.2318771358228796e-10,2.1264404153604217e-06,5.272696132332473e-12,1.2372955310137007e-07,7.17805595277553e-11,1.1793340166937792e-11,6.586067944388984e-13,2.127714262659608e-18,7.523211548910761e-15
3.17424914057136e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423076569887471,0.08283224123438326,0.008645531186624388,0.00029609407987504115,0.0026894824443749995,0.052305295357104105,0.02496645065871249,4.4864338985583164e-05,1.731555465405509e-10,0.0019730400573102084,5.220493932717411e-11,0.0005223925256044014,2.7979615637717348e-09,6.4702808977665286e-06,2.37193442299684e-09,1.3473463021041904e-10,1.2926619918218158e-05,1.8733693202182533e-05,0.0059438529594582,1.533574191382515e-05,0.0005313735174821653,9.479770909164333e-09,4.243735287199033e-09,2.6587270981653385e-09,1.5315252732239998e-10,1.0229554970303353e-05,0.002387760036137228,6.273056179384506e-05,1.2060661952202385e-07,0.0010458659102576685,6.107214249071613e-09,2.96464617912063e-05,7.725910453877735e-08,3.6267820984991704e-10,1.7245470211977325e-09,6.267363002046758e-06,1.2326852411988717e-10,2.1294784284446756e-06,5.280141089125057e-12,1.2362209169585496e-07,7.161679947215053e-11,1.1792754676111711e-11,6.585740993613098e-13,2.1300154091312225e-18,7.48896988188481e-15
3.1792010721034063e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422949802097032,0.08279552191288521,0.008632441810882808,0.0002959877815403693,0.0026892202905018092,0.05238400634684826,0.0249931776429978,4.482666337472278e-05,1.7385223030143207e-10,0.0019722176912354426,5.2176819355786776e-11,0.0005225537739336871,2.7976422155870115e-09,6.455722963994984e-06,2.3752061418539656e-09,1.3484551042033507e-10,1.290816012908418e-05,1.876061913877937e-05,0.00594104889240566,1.5238959511593033e-05,0.0005317332776404191,9.426913817288261e-09,4.235544133642485e-09,2.657559459344304e-09,1.542293092301356e-10,1.029482505662245e-05,0.0024013007485936314,6.2794551681852e-05,1.2059139894269697e-07,0.001047410866823708,6.104493789823894e-09,2.9689073293801577e-05,7.733959520861491e-08,3.6194253802843056e-10,1.7275244755374155e-09,6.2596894474533286e-06,1.2334905159495702e-10,2.1325134405655757e-06,5.287578686832555e-12,1.23514735523999e-07,7.145361574843473e-11,1.1792159813975174e-11,6.585408809273541e-13,2.1323111478301823e-18,7.455027697662281e-15
3.1841530036354524e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44228228010095033,0.08275881913246157,0.008619372892511558,0.0002958814108746139,0.0026889569951204966,0.052462683639006365,0.025019864049794668,4.478902603277037e-05,1.745502408302254e-10,0.0019713957676059696,5.214873621636835e-11,0.0005227148529751291,2.79732376572764e-09,6.441216323490526e-06,2.378474797956613e-09,1.3495605977997362e-10,1.288973760553347e-05,1.8787521520679884e-05,0.005938245845557826,1.5143136872819447e-05,0.0005320925640776294,9.3745556775895e-09,4.227369318088489e-09,2.656392542632132e-09,1.5530987269801792e-10,1.036026564337479e-05,0.0024148640432438712,6.285843469763122e-05,1.2057612157224185e-07,0.0010489550036050508,6.101774524065955e-09,2.9731647520034913e-05,7.741995149291854e-08,3.6121269459409673e-10,1.7305000911537167e-09,6.252023012375545e-06,1.2342929658950116e-10,2.1355454542743646e-06,5.295008931644956e-12,1.2340748427721273e-07,7.12910052130595e-11,1.1791555636983953e-11,6.585071422899934e-13,2.134601490244598e-18,7.421381104156209e-15
3.1891049351674985e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422695567323693,0.08272213288567229,0.008606324400017901,0.0002957749690362757,0.002688692566435493,0.0525413272409531,0.025046509945001932,4.475142683963416e-05,1.7524957677364045e-10,0.0019705742850993934,5.212068970672879e-11,0.0005228757630935213,2.797006208982687e-09,6.426760694961879e-06,2.3817403932100278e-09,1.3506627892423094e-10,1.2871352133870673e-05,1.8814400369042105e-05,0.005935443819657464,1.5048260890678256e-05,0.0005324513777889964,9.32268982726192e-09,4.21921080540142e-09,2.655226346500954e-09,1.5639421852447845e-10,1.0425876562569618e-05,0.002428449861457374,6.292221100962524e-05,1.2056078780278525e-07,0.0010504983207237969,6.099056448953141e-09,2.97741845033903e-05,7.750017360559105e-08,3.604886032553697e-10,1.7334738653081082e-09,6.244363701671228e-06,1.2350925968461514e-10,2.1385744721146513e-06,5.302431829735051e-12,1.2330033765074482e-07,7.112896474053132e-11,1.1790942200998502e-11,6.58472886568941e-13,2.1368864477921574e-18,7.388026276251834e-15
