Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CH4OX(63),C2H4X(70),C2H6X(52),CO2X(24),OH(D)X(68)
6.716103176084261e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432464047112164,0.10389865566301804,0.01860289987940303,3.052346990377981e-06,0.0023594550734114504,0.007916932438252712,0.0047408746594855295,5.6503435986585346e-05,1.2224403122559482e-12,0.0023625982755630806,5.039041519057793e-11,0.00039987829558892014,2.6623534549072104e-09,3.0406741802931625e-05,3.4455726412730425e-10,2.2751004788801575e-11,0.00012794188758785718,2.1959053916485166e-06,0.007470445621604177,0.0011602269119080138,0.00023141424916065006,1.3160825768166356e-06,1.0934287049000098e-08,1.9885736013304087e-08,2.6259509033240537e-11,4.335154772464651e-07,3.797415976251582e-05,3.4068581521839837e-07,1.0664525604048006e-07,0.0001581828880227707,7.328539073448483e-09,3.474734938391789e-06,1.4701715597594083e-08,2.4950780213655365e-11,1.0524097585371544e-05,2.8028969501423415e-11,2.3255882544880015e-07,3.3727075148670655e-10,6.202351735138605e-13,1.5585780156264694e-07,2.113416512127225e-10,3.9613843689176376e-10
6.73795381770258e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44325339349749315,0.10387693892733196,0.018590491352159278,3.0694136876243878e-06,0.0023698282513473458,0.007949814829829607,0.004762279508705758,5.661814748701273e-05,1.2361985630637703e-12,0.002363669649106946,5.059359576122559e-11,0.0004000122464259508,2.667997275075256e-09,3.052062347889975e-05,3.462302458486471e-10,2.2881681366665507e-11,0.00012768824467030202,2.2115297541059046e-06,0.007469000391270327,0.0011533777096249423,0.00023182120087582016,1.3105901586992088e-06,1.093194894501495e-08,1.9892526693564764e-08,2.6429277201137204e-11,4.3696385772028e-07,3.820971398930744e-05,3.4211967789158803e-07,1.071086810403784e-07,0.00015884402481913115,7.331978053477562e-09,3.4994603334764523e-06,1.4768326729358938e-08,2.5099457912890883e-11,1.0521486201329646e-05,2.8168287122196543e-11,2.3431140981212949e-07,3.38539286972441e-10,6.246581367328089e-13,1.5617819279173617e-07,2.1106477172177292e-10,3.953593505010919e-10
6.759804459320898e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44326036687364706,0.10385523228583052,0.018578090533395042,3.0864521327278664e-06,0.0023801718578881294,0.007982734303436198,0.004783689942833386,5.6731839906792556e-05,1.2500641426495331e-12,0.0023647254714919638,5.079553825263869e-11,0.0004001463134160071,2.673590900335248e-09,3.063366775022797e-05,3.479047800110641e-10,2.301246174582658e-11,0.00012743178200108152,2.2271843894860475e-06,0.007467555623253897,0.0011465408258791371,0.0002322278829963411,1.3050831942889859e-06,1.0929536883370716e-08,1.989919270372328e-08,2.6600759571273755e-11,4.404453895048168e-07,3.844739014776087e-05,3.435537591295089e-07,1.0757079180816065e-07,0.00015950592009774108,7.335368642989309e-09,3.5242336438151187e-06,1.4834956759575645e-08,2.5248487877914303e-11,1.0518855272039058e-05,2.8307566406915813e-11,2.3606792532529264e-07,3.3979856173140566e-10,6.290897681332015e-13,1.5649577041426945e-07,2.1077998934439448e-10,3.945714945428646e-10
6.781655100939217e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432673244556266,0.10383353575458328,0.018565697420272222,3.1034616678007807e-06,0.002390485648390888,0.008015690877542567,0.004805105807338208,5.6844517154280906e-05,1.2640375097635103e-12,0.0023657658649281783,5.0996239172615364e-11,0.0004002804947654618,2.679134539067581e-09,3.0745870833228077e-05,3.495808555494051e-10,2.3143343988434598e-11,0.00012717253931101728,2.2428689878639664e-06,0.0074661113120051276,0.0011397166301193797,0.0002326342948828533,1.2995622028706232e-06,1.0927051576883836e-08,1.9905735148658287e-08,2.677397660977882e-11,4.4396041527734763e-07,3.868720798209635e-05,3.44988049451023e-07,1.0803157770701612e-07,0.00016016857408994204,7.338711212112732e-09,3.549054378909846e-06,1.49016051899843e-08,2.5397869079178396e-11,1.0516205066342016e-05,2.844680545491165e-11,2.3782833480364217e-07,3.4104853292600867e-10,6.335299795658078e-13,1.568105448870064e-07,2.104873844652167e-10,3.937749913685911e-10
6.803505742557536e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432742658643709,0.10381184934912455,0.018553312009976914,3.12044164194704e-06,0.0024007693823209593,0.008048684568569064,0.004826526948678015,5.695618316358365e-05,1.278119123285181e-12,0.002366790950765923,5.1195695201631664e-11,0.0004004147886845684,2.684628401535289e-09,3.085722904876933e-05,3.512584614316893e-10,2.3274326169179477e-11,0.00012691055623477218,2.2585832406466864e-06,0.007464667452027619,0.001132905486634846,0.00023304043587297427,1.294027700567403e-06,1.0924493732728605e-08,1.9912155124643366e-08,2.694894899644608e-11,4.4750928111166324e-07,3.892918741630752e-05,3.464225394264201e-07,1.084910282753806e-07,0.00016083198698541886,7.342006128415345e-09,3.5739220503703714e-06,1.496827152529374e-08,2.5547600482626738e-11,1.0513535848635179e-05,2.8586002384297547e-11,2.39592601189123e-07,3.422891588773775e-10,6.379786832421785e-13,1.5712252674071e-07,2.1018703786111688e-10,3.929699630488123e-10
6.825356384175855e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432811907257836,0.10379017308445647,0.018540934299718814,3.1373914112928003e-06,0.002411022823241662,0.008081715390883072,0.0048479532142885,5.7066841893770205e-05,1.2923094422162256e-12,0.002367800849504161,5.139390319102794e-11,0.0004005491933875833,2.6900726998308135e-09,3.096773882181241e-05,3.5293758665862365e-10,2.340540637523498e-11,0.00012664587230810405,2.2743268405840618e-06,0.007463224037878021,0.0011261077545796903,0.000233446305281912,1.2884802003207663e-06,1.0921864052490943e-08,1.9918453719423846e-08,2.7125697626773897e-11,4.510923365043211e-07,3.917334855518642e-05,3.478572196769324e-07,1.089491332265157e-07,0.00016149615893214567,7.3452537569288466e-09,3.598836171931252e-06,1.5034955273153432e-08,2.5697681049709656e-11,1.0510847878967368e-05,2.872515533186927e-11,2.4136068755205763e-07,3.4352039906042446e-10,6.424357917379029e-13,1.5743172657799486e-07,2.098790306855022e-10,3.921565313645337e-10
6.847207025794173e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4432880986707068,0.10376850697505192,0.01852856428673066,3.1543103390158263e-06,0.0024212457388036847,0.008114783356796215,0.004869384452573277,5.717649732810018e-05,1.306608925673464e-12,0.002368795680798693,5.159086016119191e-11,0.0004006837070928868,2.6954676478234546e-09,3.1077396680934087e-05,3.5461822026312873e-10,2.3536582706202063e-11,0.00012637852696515363,2.290099481779275e-06,0.007461781064165721,0.001119323787997834,0.00023385190240307084,1.2829202118702569e-06,1.0919163232221523e-08,1.9924632012292456e-08,2.7304243614008086e-11,4.5470993440080773e-07,3.941971168533438e-05,3.492920808742546e-07,1.0940588244807556e-07,0.00016216109003634068,7.348454460174396e-09,3.6237962594684884e-06,1.5101655944125562e-08,2.5848109737401396e-11,1.050814141313494e-05,2.8864262453003943e-11,2.431325570928895e-07,3.4474221409880713e-10,6.469012179957775e-13,1.577381550712097e-07,2.095634444527037e-10,3.9133481779876087e-10
6.869057667412492e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44329498933489503,0.10374685103485756,0.018516201968267674,3.171197795373534e-06,0.0024314379007341395,0.008147888476561982,0.004890820512894005,5.728515347326263e-05,1.3210180328817277e-12,0.0023697755634702576,5.178656329973848e-11,0.0004008183280231019,2.7008134611075063e-09,3.1186199257842704e-05,3.5630035130987406e-10,2.366785327405199e-11,0.00012610855953576876,2.305900859699035e-06,0.0074603385255525385,0.0011125539358479524,0.00023425722650864846,1.277348241733903e-06,1.0916391962488128e-08,1.9930691074164235e-08,2.748460829118745e-11,4.583624312215788e-07,3.9668297276157806e-05,3.5072711374007193e-07,1.0986126600166047e-07,0.00016282678036242954,7.3516085981875244e-09,3.648801831015665e-06,1.5168373051657572e-08,2.5998885498217807e-11,1.05054167027749e-05,2.9003321921559324e-11,2.449081731438848e-07,3.459545657597856e-10,6.513748753288896e-13,1.580418229603538e-07,2.09240361022474e-10,3.905049435281436e-10
6.890908309030811e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433018623589888,0.10372520527729687,0.01850384734160697,3.188053157729716e-06,0.002441599084825291,0.008181030758373758,0.004912261245560584,5.739281435862764e-05,1.3355372231666747e-12,0.002370740615512505,5.198100995968736e-11,0.00040095305440521087,2.7061103569510625e-09,3.1294143286884835e-05,3.5798396889481974e-10,2.37992162030693e-11,0.00012583600924286333,2.321730671183446e-06,0.007458896416752399,0.0011057985420286568,0.00023466227685022518,1.2717647931889973e-06,1.091355092842727e-08,1.9936631967650422e-08,2.7666813213190903e-11,4.620501868879924e-07,3.9919125980848124e-05,3.5216230904558955e-07,1.103152741223577e-07,0.00016349322993301695,7.354716528542632e-09,3.6738524067795837e-06,1.52351061120547e-08,2.615000728023493e-11,1.0502673995455701e-05,2.91423319297728e-11,2.466874991707941e-07,3.471574169489759e-10,6.558566774236091e-13,1.5834274105102727e-07,2.0890986258459673e-10,3.8966702941472263e-10
6.91275895064913e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433087173884879,0.1037035697152731,0.018491500404047047,3.2048758105799623e-06,0.002451729070922965,0.008214210208363298,0.004933706501821479,5.7499484035510295e-05,1.350166955947542e-12,0.002371690954099855,5.217419765763844e-11,0.0004010878844706699,2.7113585542454875e-09,3.1401225604543164e-05,3.596690621447672e-10,2.3930669629794355e-11,0.0001255609151998109,2.337588614455584e-06,0.007457454732531029,0.0010990579454038733,0.00023506705265934492,1.2661703662533322e-06,1.0910640809795167e-08,1.9942455747131453e-08,2.785088015878654e-11,4.657735648480944e-07,4.017221863734512e-05,3.5359765761107245e-07,1.1076789721827062e-07,0.0001641604387288661,7.357778606377151e-09,3.6989475091554184e-06,1.5301854644453117e-08,2.6301474027107785e-11,1.049991353476593e-05,2.9281290688160525e-11,2.484704987744742e-07,3.4835073170500726e-10,6.603465383424986e-13,1.586409202124139e-07,2.0857203164361437e-10,3.8882119599778145e-10
6.934609592267448e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433155540737249,0.10368194436117252,0.018479161152907226,3.221665145575792e-06,0.0024618276429146375,0.008247426830599576,0.00495515613385411,5.760516657644662e-05,1.3649076907298394e-12,0.0023726266955952486,5.2366124071945876e-11,0.0004012228164555219,2.7165582734555535e-09,3.150744314892585e-05,3.613556202169167e-10,2.406221170296584e-11,0.00012528331640787263,2.3534743891307613e-06,0.00745601346770564,0.001092332479828401,0.0002354715531480884,1.2605654576668153e-06,1.0907662281017979e-08,1.9948163458829095e-08,2.8036831132680675e-11,4.6953293210227165e-07,4.04275962692827e-05,3.550331503053871e-07,1.1121912587003475e-07,0.00016482840668888686,7.360795184415308e-09,3.7240866627413865e-06,1.536861817079309e-08,2.645328467809087e-11,1.0497135560400773e-05,2.94201964254166e-11,2.5025713569246924e-07,3.4953447519407814e-10,6.648443725271355e-13,1.5893637137529694e-07,2.0822695100365293e-10,3.879675634857996e-10
6.956460233885767e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44332237206983766,0.10366032922686742,0.018466829585527117,3.2384205615474867e-06,0.002471894588717204,0.008280680627088057,0.004976609994755365,5.7709866074481486e-05,1.3797598870979827e-12,0.0023735479555577737,5.2556787040891e-11,0.00040135784860050754,2.72170973657023e-09,3.1612792959247406e-05,3.6304363229843415e-10,2.4193840583462937e-11,0.0001250032517536598,2.369387696225495e-06,0.007454572617144603,0.0010856224741736572,0.00023587577750963873,1.2549505608735388e-06,1.0904616011241365e-08,1.995375614087767e-08,2.822468836756857e-11,4.7332865922873884e-07,4.068528008691648e-05,3.564687780455516e-07,1.1166895083032176e-07,0.00016549713371013153,7.363766612991535e-09,3.749269394352952e-06,1.543539621579254e-08,2.6605438168058077e-11,1.0494340308246447e-05,2.9559047388312124e-11,2.520473738005533e-07,3.507086137044195e-10,6.693500948008531e-13,1.5922910553010656e-07,2.0787470375338313e-10,3.8710625174851006e-10
6.978310875504086e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44332917103674296,0.10363872432371932,0.018454505699266075,3.2551414645256674e-06,0.002481929700264453,0.008313971597770356,0.004998067938532195,5.781358664246813e-05,1.3947240047078692e-12,0.002374454848750196,5.274618456085477e-11,0.0004014929791511739,2.726813167054128e-09,3.171727217530159e-05,3.647330876060246e-10,2.4325554444247397e-11,0.00012472076000662985,2.385328238166177e-06,0.007453132175767138,0.0010789282523536003,0.00023627972491883868,1.2493261660042467e-06,1.0901502664379389e-08,1.9959234823394453e-08,2.841447432618269e-11,4.771611204088566e-07,4.094529148803196e-05,3.579045317962901e-07,1.1211736302333219e-07,0.00016616661964779844,7.366693240073534e-09,3.774495233036548e-06,1.550218830692083e-08,2.675793342752461e-11,1.0491528010462544e-05,2.969784184159437e-11,2.538411771142348e-07,3.518731146406627e-10,6.738636203713965e-13,1.5951913372499892e-07,2.0751537325107411e-10,3.8623738030905723e-10
7.000161517122405e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433359506391087,0.1036171296625819,0.01844218949150269,3.271827267761585e-06,0.0024919327734942193,0.008347299740524266,0.005019529820092311,5.791633241237937e-05,1.4098005032793967e-12,0.0023753474891463648,5.293431478448995e-11,0.00040162820635798236,2.731868789799587e-09,3.18208780369261e-05,3.6642397538551387e-10,2.445735147030537e-11,0.00012443587981661631,2.4012957187974605e-06,0.007451692138543,0.0010722501333508218,0.0002366833945327409,1.2436927598592249e-06,1.0898322899162726e-08,1.996460052854915e-08,2.8606211703341903e-11,4.810306934522658e-07,4.1207652058832703e-05,3.5934040256959325e-07,1.125643535442752e-07,0.0001668368643152436,7.3695754112849714e-09,3.7997637100828596e-06,1.5568993974372866e-08,2.6910769382668494e-11,1.04886988955624e-05,2.983657806788595e-11,2.5563850979022115e-07,3.5302794651811643e-10,6.783848648334983e-13,1.5980646706396657e-07,2.0714904310978155e-10,3.8536106833625447e-10
7.022012158740723e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433427105463268,0.1035955452538045,0.018429880959634267,3.2884773917461795e-06,0.0025019036083352543,0.008380665051164218,0.005040995495234973,5.8018107534630085e-05,1.4249898425889208e-12,0.0023762259899385214,5.312117601889384e-11,0.00040176352847641315,2.7368768310794015e-09,3.1923607883459565e-05,3.681162849114381e-10,2.458922985858912e-11,0.00012414864971139214,2.4172898433903478e-06,0.007450252500492153,0.0010655884312428146,0.00023708678549114987,1.2380508258916088e-06,1.0895077369186267e-08,1.996985427063262e-08,2.8799923427997454e-11,4.8493775982182e-07,4.147238357480736e-05,3.6077638142428514e-07,1.1300991365883803e-07,0.00016750786748399933,7.372413469927834e-09,3.825074359039624e-06,1.563581275104344e-08,2.706394495535362e-11,1.0485853188491513e-05,2.9975254367584016e-11,2.574393361278472e-07,3.5417307895695383e-10,6.829137441713741e-13,1.6009111670497943e-07,2.0677579718264234e-10,3.8447743463694567e-10
7.043862800359042e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44334945043248564,0.10357397110723503,0.018417580101076296,3.305091264227873e-06,0.0025118420086937864,0.008414067523442082,0.0050624648206418765,5.811891617741085e-05,1.4402924824616602e-12,0.002377090463544499,5.33067667237815e-11,0.0004018989437670699,2.741837518500179e-09,3.202545915319084e-05,3.6981000548664107e-10,2.472118781795855e-11,0.00012385910809426586,2.4333103186500046e-06,0.0074488132566844535,0.0010589434552283985,0.00023748989691715734,1.2324008441911024e-06,1.0891766722956023e-08,1.9974997056124692e-08,2.8995632665277158e-11,4.888827046583098e-07,4.173950800157478e-05,3.622124594655954e-07,1.134540348026426e-07,0.00016817962888380128,7.3752077570044495e-09,3.8504267157240125e-06,1.570264417250185e-08,2.721745906315301e-11,1.0482991110704018e-05,3.0113869058759496e-11,2.592436205704651e-07,3.5530848267631225e-10,6.874501747611368e-13,1.6037309385815565e-07,2.0639571954829243e-10,3.8358659764846104e-10
7.065713441977361e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44335616997634253,0.10355240723222332,0.018405286913261973,3.321668320229148e-06,0.0025217477824398013,0.008447507149048343,0.005083937653868145,5.821876252603283e-05,1.4557088827640408e-12,0.0023779410216148147,5.349108550966034e-11,0.00040203445049578077,2.746751080956335e-09,3.2126429382800844e-05,3.715051264418789e-10,2.4853223569122656e-11,0.00012356729324171123,2.4493568527232886e-06,0.007447374402239334,0.0010523155096543112,0.00023789272791766944,1.2267432914681202e-06,1.0888391603935453e-08,1.9980029883761206e-08,2.9193362818526203e-11,4.928659168049516e-07,4.20090474957061e-05,3.6364862784473796e-07,1.1389670858069165e-07,0.00016885214820262228,7.377958611239161e-09,3.875820318234543e-06,1.5769487776966832e-08,2.7371310619372856e-11,1.0480112880237353e-05,3.025242047705645e-11,2.6105132770679793e-07,3.5643412948830594e-10,6.919940733731338e-13,1.6065240978396237e-07,2.06008894496405e-10,3.8268867543117647e-10
7.08756408359568e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44336286886129533,0.10353085363762426,0.018393001393641695,3.3382080020618873e-06,0.0025316207413930317,0.008480983917613656,0.005105413853333397,5.831765078228332e-05,1.4712395033959894e-12,0.00237877777503966,5.367413113600616e-11,0.0004021700469336992,2.7516177485847016e-09,3.222651620679701e-05,3.7320163713543283e-10,2.4985335344580758e-11,0.00012327324330102903,2.465429155206005e-06,0.007445935932325476,0.001045704894041949,0.000238295277583927,1.2210786410383248e-06,1.0884952650591125e-08,1.9984953744600222e-08,2.939313753134383e-11,4.968877888316435e-07,4.228102440552287e-05,3.650848777584943e-07,1.143379267668036e-07,0.0001695254250867139,7.38066636909966e-09,3.9012547069625725e-06,1.5836343105281656e-08,2.7525498533077534e-11,1.0477218711785063e-05,3.0390906975591275e-11,2.628624222722572e-07,3.5754999229195564e-10,6.965453571742054e-13,1.6092907579144602e-07,2.0561540651334313e-10,3.817837856611678e-10
7.109414725213998e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44336954677535545,0.10350931033180118,0.018380723539682536,3.3547097593415103e-06,0.0025414607013086615,0.008514497816710759,0.005126893278312943,5.841558516379205e-05,1.4868848042831672e-12,0.002379600833955795,5.3855902509441244e-11,0.00040230573135740236,2.7564377527197564e-09,3.2325717356940823e-05,3.7489952695272984e-10,2.5117521388563747e-11,0.00012297699628804177,2.481526937149888e-06,0.007444497842160495,0.0010391119031142664,0.00023869754499201835,1.2154073628075996e-06,1.0881450496437776e-08,1.9989769622087478e-08,2.9594980689615634e-11,5.009487170589503e-07,4.25554612718702e-05,3.6652120044880495e-07,1.147776813030357e-07,0.00017019945914065434,7.383331364818036e-09,3.926729424603353e-06,1.590320970088968e-08,2.768002170911471e-11,1.0474308816767861e-05,3.052932692485238e-11,2.646768691502229e-07,3.586560450670362e-10,7.011039437298686e-13,1.6120310323649117e-07,2.0521534026794473e-10,3.808720456229649e-10
7.131265366832317e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433762034111191,0.10348777732262898,0.018368453348867803,3.3711730489999017e-06,0.002551267481862764,0.008548048831856734,0.005148375788929045,5.851256990340818e-05,1.502645245369156e-12,0.00238041030775333,5.403639868191464e-11,0.0004024415020489876,2.7612113258494618e-09,3.242403066166805e-05,3.765987853059704e-10,2.5249779956975114e-11,0.00012267859008482004,2.4976499110693177e-06,0.007443060127010619,0.0010325368268228133,0.00023909952920338526,1.2097299232573988e-06,1.0877885770082771e-08,1.9994478492120998e-08,2.9798916423539607e-11,5.050491015818269e-07,4.283238082886388e-05,3.6795758720236565e-07,1.1521596429909724e-07,0.0001708742499274046,7.385953930411439e-09,3.952244016166661e-06,1.5970087109810014e-08,2.7834879048142058e-11,1.0471383403402925e-05,3.066767871259942e-11,2.664946333732901e-07,3.597522628678432e-10,7.056697510064234e-13,1.614745035201078e-07,2.0480878059741676e-10,3.799535722024001e-10
7.153116008450636e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433828384657393,0.10346625461749745,0.018356190818696518,3.387597335297157e-06,0.0025610409066374523,0.008581636946515647,0.005169861246142294,5.860860924858748e-05,1.5185212866075804e-12,0.0023812063050824297,5.4215618848885436e-11,0.0004025773572961683,2.7659387015717148e-09,3.252145404550255e-05,3.782994016337646e-10,2.5382109317331996e-11,0.00012237806243744177,2.513797790947765e-06,0.007441622782190363,0.001025979950374921,0.00023950122926532196,1.2040467854305492e-06,1.0874259095269993e-08,1.9999081323115037e-08,3.000496910964701e-11,5.091893462930387e-07,4.311180600461045e-05,3.6939402935022976e-07,1.1565276803175124e-07,0.0001715497969683707,7.388534395702505e-09,3.977798028987015e-06,1.603697488061351e-08,2.799006944665354e-11,1.046844267677151e-05,3.080596074376314e-11,2.683156801244781e-07,3.608386218168819e-10,7.10242697372985e-13,1.6174328808674653e-07,2.0439581249336503e-10,3.7902848187955694e-10
7.174966650068955e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44338945164089794,0.10344474222331465,0.018343935946682984,3.4039820898321337e-06,0.002570780803105773,0.008615262142101482,0.005191349511743075,5.870370746078989e-05,1.5345133879541888e-12,0.0023819889338598894,5.4393562347508864e-11,0.0004027132953923673,2.770620114551397e-09,3.261798552846318e-05,3.80001365400775e-10,2.5514507748706106e-11,0.00012207545095378218,2.5299702922439863e-06,0.007440185803062217,0.0010194415542610208,0.0002399026442114664,1.1983584089174126e-06,1.0870571090923077e-08,2.000357907606308e-08,3.0213163372814065e-11,5.133698589062828e-07,4.339375992189897e-05,3.7083051826741594e-07,1.16088084944206e-07,0.00017222609974347353,7.391073088339375e-09,4.003391012733472e-06,1.6103872564399042e-08,2.814559179700743e-11,1.0465486838884926e-05,3.094417144034482e-11,2.701399747384075e-07,3.6191509909847934e-10,7.148227016034439e-13,1.6200946842264155e-07,2.0397652108793662e-10,3.780968907218099e-10
7.196817291687273e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4433960426427768,0.10342324014651008,0.018331688730356278,3.4203267915518453e-06,0.002580487002616331,0.008648924397981471,0.005212840448343149,5.879786881488716e-05,1.5506220093588744e-12,0.0023827583012756494,5.457022865482604e-11,0.00040284931463680873,2.7752558004780104e-09,3.271362322546444e-05,3.8170466609736844e-10,2.564697354166456e-11,0.00012177079310133647,2.54616713189795e-06,0.007438749185036305,0.0010129219142820996,0.00024030377306228542,1.1926652498424931e-06,1.0866822371188145e-08,2.0007972704600298e-08,3.04235240882679e-11,5.175910509789782e-07,4.367826589886372e-05,3.722670453725258e-07,1.1652190764549587e-07,0.00017290315769122455,7.393570333815497e-09,4.029022519419018e-06,1.6170779714770098e-08,2.8301444987454238e-11,1.0462516088748859e-05,3.108230924131632e-11,2.7196748270244055e-07,3.6298167295232115e-10,7.194096828783505e-13,1.6227305605418094e-07,2.0355099164009895e-10,3.7715891437696363e-10
7.218667933305592e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44340261118203006,0.10340174839303812,0.0183194491672598,3.436630926759693e-06,0.0025901593403776534,0.008682623691479725,0.005234333919367296,5.889109759858028e-05,1.5668476107576482e-12,0.0023835145137991918,5.474561738595737e-11,0.0004029854133346085,2.779845996023917e-09,3.280836534571056e-05,3.834092932392746e-10,2.5779504998210762e-11,0.00012146412620507282,2.5623880283365148e-06,0.007437312923570091,0.0010064213015772811,0.00024070461482555283,1.1869677608514172e-06,1.0863013545475932e-08,2.0012263155065185e-08,3.063607638358105e-11,5.218533379347172e-07,4.3965347449616214e-05,3.7370360212736226e-07,1.1695422890985207e-07,0.00017358097020880888,7.396026455489083e-09,4.054692103409566e-06,1.6237695887811563e-08,2.845762790216604e-11,1.0459530622426172e-05,3.1220372602519804e-11,2.7379816965778933e-07,3.6403832266691635e-10,7.240035607867318e-13,1.6253406254630296e-07,2.0311930952202852e-10,3.76214668066484e-10
7.240518574923911e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44340915697375444,0.10338026696838142,0.01830721725495085,3.4528939891225433e-06,0.0025997976554422994,0.00871635999788121,0.005255829789045088,5.898339811182689e-05,1.5831906520645584e-12,0.0023842576771858515,5.4919728292300206e-11,0.0004031215897968637,2.784390938803152e-09,3.290221019208383e-05,3.851152363672523e-10,2.5912100431725167e-11,0.00012115548744531769,2.5786327014788604e-06,0.007435877014168026,0.0009999399826515294,0.00024110516849682094,1.181266391098342e-06,1.0859145218503365e-08,2.0016451366560387e-08,3.085084564065791e-11,5.261571390853516e-07,4.425502828484589e-05,3.7514018003655913e-07,1.1738504167606314e-07,0.00017425953665217502,7.39844177460226e-09,4.0803993214325445e-06,1.6304620642066817e-08,2.8614139421265408e-11,1.0456530633098104e-05,3.135835999656787e-11,2.756320014005899e-07,3.650850285729902e-10,7.286042553278345e-13,1.6279249950091922e-07,2.0268156020564888e-10,3.752642665788258e-10
7.26236921654223e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44341567973746193,0.10335879587755413,0.01829499299100011,3.4691154796766784e-06,0.0026094017906907172,0.008750133290436023,0.005277327922402757,5.9074774666278116e-05,1.5996515931635654e-12,0.0023849878964830374,5.5092561259730834e-11,0.00040325784234073917,2.7888908673308207e-09,3.299515616052656e-05,3.8682248504676375e-10,2.6044758166906037e-11,0.00012084491385567108,2.5949008727416656e-06,0.007434441452381251,0.0009934782194034768,0.00024150543305988492,1.175561586233743e-06,1.0855217990334554e-08,2.002053827101291e-08,3.106785749770882e-11,5.305028776527029e-07,4.454733231238784e-05,3.7657677064721505e-07,1.1781433904682534e-07,0.00017493885633613018,7.400816610299948e-09,4.106143732585106e-06,1.6371553538515178e-08,2.877097842085678e-11,1.0453516311124017e-05,3.149626991274371e-11,2.7746894388294353e-07,3.661217720368085e-10,7.332116869127994e-13,1.630483785553641e-07,2.0223782924926366e-10,3.74307824262851e-10
7.284219858160548e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44342217919704974,0.10333733512510537,0.01828277637299127,3.4852949068326104e-06,0.0026189715928148518,0.008783943540364044,0.005298828185255142,5.916523158472508e-05,1.6162308939003623e-12,0.002385705276036365,5.526411630681139e-11,0.00040339416928955444,2.7933460209830683e-09,3.308720173941754e-05,3.8853102886765694e-10,2.6177476539710228e-11,0.00012053244232095329,2.6111922650440477e-06,0.00743300623380726,0.000987036269153362,0.0002419054074872412,1.1698537883926202e-06,1.0851232456421318e-08,2.0024524793233623e-08,3.128713785121311e-11,5.348909807898685e-07,4.4842283637756615e-05,3.780133655485331e-07,1.1824211428808302e-07,0.000175618928534443,7.4031512796484325e-09,4.131924898341948e-06,1.6438494140549484e-08,2.8928143773056345e-11,1.0450487844099637e-05,3.163410085690142e-11,2.7930896321392566e-07,3.671485354534324e-10,7.378257763662669e-13,1.6330171138086884e-07,2.0178820228435113e-10,3.7334545502134263e-10
