Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),CH4OX(63),C2H4X(70),HOCO(73),CHO2(74),S(216)
1.0606124810328607e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430638820200832,0.1097146485751286,0.02209368289499658,8.981416560028532e-08,5.587937115827314e-06,0.0006130896532142512,0.00019803004177684335,2.0979271169047146e-06,1.6931970744883112e-15,0.0008645427289938522,1.4178201159587122e-13,0.00034359841785508124,8.509351642877159e-11,7.253869542059477e-08,1.2253440803517874e-11,2.317294651261338e-13,7.772446522513559e-06,6.679229930245717e-09,0.007874390433404455,0.0012386668561326537,0.00010430711729493339,1.4921042074509477e-07,4.7517565273121426e-09,2.5589316414092228e-09,1.3155671137589099e-12,2.3820440975033693e-08,1.3711712720244425e-05,2.0308703837851277e-07,2.6429373651915635e-10,1.1930306203217132e-05,2.680541653319671e-09,1.055830043759857e-08,6.137967460645864e-10,5.097304643890175e-06,2.2596211934145836e-12,7.392520393442128e-11,4.2841867377930977e-13,5.656257140816737e-09,3.841334297252156e-10,8.041710318723171e-13,1.8857710512035427e-15,2.352892750894091e-15,1.3139363401851606e-16,2.3010126546670863e-25
1.0659074480774975e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44305860855626666,0.10970895736965137,0.022090119683589326,9.133292874326365e-08,5.665896839473452e-06,0.0006184258203405084,0.00020003106578551227,2.1253508110243026e-06,1.7255902115002165e-15,0.0008682240797964487,1.4498570347267507e-13,0.000344012544980703,8.624147943822076e-11,7.376311583547403e-08,1.239300022948334e-11,2.353172818824423e-13,7.826160296185452e-06,6.806478427362036e-09,0.00787433657034122,0.0012436269235307795,0.00010456328930457588,1.5017740819473063e-07,4.7712220402828056e-09,2.56964429180451e-09,1.3212093623466123e-12,2.3883878158059744e-08,1.3714343336208413e-05,2.0462188839930113e-07,2.6793403067517515e-10,1.2036081851022213e-05,2.6919242599612452e-09,1.0759515963684534e-08,6.199919159348852e-10,5.124148101222204e-06,2.282317125761498e-12,7.478355414445405e-11,4.345904493343338e-13,5.730918564702421e-09,3.9257460987599444e-10,8.17735946687922e-13,1.9216747410065907e-15,2.3955645609011665e-15,1.3377655288401895e-16,2.384516161841827e-25
1.0712024151221342e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430533586513977,0.10970327797743915,0.022086557065966145,9.286924931879033e-08,5.744511569926487e-06,0.0006237768343598994,0.00020204044903543783,2.1529667316858355e-06,1.7584205833646834e-15,0.0008718978075640876,1.482422862687922e-13,0.0003444219678917511,8.739786856729385e-11,7.50007881771695e-08,1.2533214164148913e-11,2.389387230045997e-13,7.879874240874508e-06,6.935427429456574e-09,0.007874269757997591,0.0012485768202956664,0.00010481874610585787,1.511450813585523e-07,4.7906392684226205e-09,2.580334734080738e-09,1.3268411626584102e-12,2.3947123240209305e-08,1.3716944534068044e-05,2.061608291924316e-07,2.716044398961308e-10,1.2142157826207029e-05,2.703283103051945e-09,1.0963421423676881e-08,6.262128834349999e-10,5.150907090168922e-06,2.3051273712522805e-12,7.564729285993565e-11,4.408134773848372e-13,5.80610970162496e-09,4.011511837257023e-10,8.314475053468299e-13,1.9580577789770637e-15,2.4387600455058214e-15,1.361887151380548e-16,2.47057586921897e-25
1.0764973821667709e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430481318727216,0.10969761000561828,0.02208299504238509,9.44232367080123e-08,5.823783021368623e-06,0.000629142628340775,0.0002040581737170814,2.1807747203186323e-06,1.79169171755021e-15,0.0008755639118010407,1.5155227594859738e-13,0.00034482674436968694,8.856267893217399e-11,7.625176340768598e-08,1.2674080336559071e-11,2.425938860048366e-13,7.933587167375177e-06,7.066089202166756e-09,0.007874190407413708,0.0012535165632477537,0.0001050734937546056,1.5211342980006487e-07,4.810008230946896e-09,2.591002968191305e-09,1.332462514936588e-12,2.4010177560067087e-08,1.371951655338698e-05,2.0770385031291467e-07,2.7530503992231495e-10,1.2248532746272368e-05,2.7146181810548146e-09,1.1170036229065113e-08,6.324595928152336e-10,5.177581309833582e-06,2.328051931884049e-12,7.65164215698006e-11,4.470878342099117e-13,5.881830139182686e-09,4.098644537733225e-10,8.453062690496831e-13,1.994923614797803e-15,2.4824824875607746e-15,1.3863030410635107e-16,2.5592553332365223e-25
1.0817923492114077e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430429278004879,0.10969195307400822,0.0220794336131018,9.599500031470002e-08,5.9037128986819105e-06,0.0006345231358485502,0.00020608422202291255,2.2087746108557556e-06,1.8254071525580037e-15,0.0008792223922501756,1.549161888356069e-13,0.0003452269314955095,8.973590530752488e-11,7.751609200187184e-08,1.281559648659957e-11,2.462828676581562e-13,7.987297899749956e-06,7.198476001915054e-09,0.007874098916713387,0.001258446169195825,0.00010532753822159494,1.530824431642596e-07,4.829328948377055e-09,2.601648994763029e-09,1.338073419727307e-12,2.407304244034647e-08,1.3722059631882606e-05,2.0925094133960142e-07,2.790359060632161e-10,1.2355205239170315e-05,2.725929493201199e-09,1.137937977680414e-08,6.38731988337219e-10,5.204170470187423e-06,2.3510908089948212e-12,7.739094166784414e-11,4.534135945972372e-13,5.958079444009252e-09,4.187157246475901e-10,8.593127935868978e-13,2.032275695454376e-15,2.526735168642669e-15,1.4110150304343774e-16,2.650619313481325e-25
1.0870873162560444e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44303774602754237,0.10968630681471779,0.02207587277836938,9.758464956330176e-08,5.984302897501726e-06,0.0006399182909403506,0.00020811857614790583,2.236966229802815e-06,1.859570437923724e-15,0.0008828732488897736,1.5833454157032299e-13,0.00034562258565816874,9.091754212976734e-11,7.87938239471735e-08,1.2957760365081631e-11,2.5000576400283706e-13,8.041005275212955e-06,7.332600075418601e-09,0.007873995671510427,0.001263365654936936,0.00010558088539420265,1.5405211117702556e-07,4.848601442522226e-09,2.6122728150871327e-09,1.3436738778797795e-12,2.4135719188365594e-08,1.3724574005475724e-05,2.108020918753678e-07,2.82797113200366e-10,1.2462173943192095e-05,2.737217039480012e-09,1.15914714485374e-08,6.450300142754372e-10,5.230674291897616e-06,2.37424400327206e-12,7.82708544530904e-11,4.597908318518594e-13,6.034857161965769e-09,4.2770630303631396e-10,8.734676293363036e-13,2.070117465097228e-15,2.571521369040246e-15,1.4360249513200007e-16,2.7447337878869554e-25
1.0923822833006811e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44303258615893304,0.10968067087175404,0.02207231253843834,9.919229389701269e-08,6.065554704269865e-06,0.0006453280281597311,0.00021016121829003519,2.2653493963066333e-06,1.8941851342191798e-15,0.0008865164819303745,1.6180785106822378e-13,0.00034601376256287964,9.210758350034581e-11,8.008500874344132e-08,1.3100569733821431e-11,2.537626703409789e-13,8.094708144014384e-06,7.46847365920339e-09,0.007873881045302083,0.0012682750372563316,0.0001058335410780166,1.550224236441395e-07,4.86782573646086e-09,2.622874431110103e-09,1.3492638905471895e-12,2.419820909642396e-08,1.3727059908334579e-05,2.123572915474396e-07,2.8658873578986116e-10,1.2569437506857343e-05,2.74848082062692e-09,1.1806330609828057e-08,6.513536149187897e-10,5.25709250615753e-06,2.3975115147750492e-12,7.915616113100555e-11,4.662196178048849e-13,6.112162818332526e-09,4.368374976160224e-10,8.877713212614326e-13,2.1084523649054394e-15,2.616844367740194e-15,1.461334634820857e-16,2.841665967749423e-25
1.0976772503453179e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44302744781152625,0.10967504490064364,0.022068752893556493,1.0081804277585939e-07,6.147469996287154e-06,0.0006507522825314604,0.00021221213065076615,2.2939239222237462e-06,1.929254813053967e-15,0.0008901520918116487,1.6533663447790253e-13,0.0003464005172393334,9.330602318898418e-11,8.138969540278612e-08,1.324402236571494e-11,2.5755368123909343e-13,8.148405369325993e-06,7.606108979123504e-09,0.007873755399850222,0.0012731743329273506,0.00010608551099840601,1.5599337045024609e-07,4.887001854522268e-09,2.6334538454246045e-09,1.3548434591746894e-12,2.4260513441953643e-08,1.3729517572913957e-05,2.1391653000752325e-07,2.9041084786446977e-10,1.2676994588804732e-05,2.75972083811457e-09,1.2023976609397748e-08,6.577027345722578e-10,5.283424854519276e-06,2.4208933429237386e-12,8.004686281421909e-11,4.727000228227663e-13,6.189995918000295e-09,4.461106189819438e-10,9.022244089104389e-13,2.147283832952131e-15,2.6627074424119977e-15,1.486945911302442e-16,2.9414843130200643e-25
1.1029722173899546e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430223306136375,0.10966942856806626,0.0220651938439689,1.0246200567479838e-07,6.23005044176569e-06,0.0006561909895563754,0.00021427129543554523,2.3226896121887577e-06,1.9647830570770055e-15,0.0008937800791992997,1.6892140913936226e-13,0.00034678290404980996,9.4512854636931e-11,8.270793244948541e-08,1.3388116044808191e-11,2.6137889052873626e-13,8.202095827127441e-06,7.745518249885409e-09,0.007873619085550407,0.0012780635587113245,0.00010633680080205204,1.5696494155840155e-07,4.906129822268749e-09,2.6440110612607536e-09,1.360412585498141e-12,2.4322633487964095e-08,1.3731947229989555e-05,2.154797969318626e-07,2.9426352303656037e-10,1.2784843857684027e-05,2.7709370941422252e-09,1.224442877837276e-08,6.640773175583834e-10,5.309671088728496e-06,2.4443894865008676e-12,8.09429605225928e-11,4.792321158161484e-13,6.26835594566118e-09,4.555269795783228e-10,9.168274264153995e-13,2.1866153040707235e-15,2.709113869398336e-15,1.5128606103900994e-16,3.044258547782729e-25
1.1082671844345914e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430172342046717,0.10966382155149945,0.022061635389917768,1.0412429208182882e-07,6.313297699880691e-06,0.0006616440852062971,0.00021633869485428514,2.351646263682518e-06,2.000773459978022e-15,0.0008974004449819956,1.7256269254246998e-13,0.00034716097669719117,9.572807096019302e-11,8.403976791993857e-08,1.353284856636305e-11,2.652383913071828e-13,8.255778406093571e-06,7.88671367457674e-09,0.007873472441789417,0.0012829427313574655,0.0001065874160584407,1.579371270091104e-07,4.9252096664778085e-09,2.654546082477262e-09,1.3659712715494775e-12,2.4384570483428406e-08,1.3734349108688468e-05,2.1704708202149328e-07,2.981468345006963e-10,1.2892983992049423e-05,2.782129591625028e-09,1.2467706429538277e-08,6.704773082187721e-10,5.33583097056138e-06,2.4679999436825195e-12,8.184445518445581e-11,4.858159642484578e-13,6.347242365999015e-09,4.65087893629079e-10,9.31580902492231e-13,2.226450209722758e-15,2.75606692370294e-15,1.5390805609622182e-16,3.15005967544188e-25
1.1135621514792281e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430121582347764,0.10965822353887474,0.022058077531642392,1.0580501149611978e-07,6.397213420821868e-06,0.0006671115059190166,0.00021841431112184703,2.3807936671001444e-06,2.0372296264889657e-15,0.0009010131902683268,1.7626100228557518e-13,0.0003475347882328781,9.695166495275779e-11,8.538524936267015e-08,1.367821773691861e-11,2.6913227593814493e-13,8.309452007482602e-06,8.029707444199925e-09,0.007873315797291466,0.0012878118676027466,0.0001068373622613202,1.5890991691920666e-07,4.94424141512414e-09,2.6650589135525325e-09,1.371519519640658e-12,2.4446325663324018e-08,1.373672343651656e-05,2.1861837500235188e-07,3.020608550353473e-10,1.3001413680254258e-05,2.7932983341846294e-09,1.2693828856600164e-08,6.769026509157464e-10,5.361904271663872e-06,2.4917247120247905e-12,8.27513476375717e-11,4.924516341453039e-13,6.426654623879272e-09,4.747946770688123e-10,9.464853604412647e-13,2.266791977867535e-15,2.8035698789757706e-15,1.5656075911417343e-16,3.258959994198999e-25
1.1188571185238648e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44300710236450436,0.10965263422824474,0.022054520269379107,1.075042734261516e-07,6.481799245844421e-06,0.0006725931885933411,0.00022049812645851766,2.4101316058188532e-06,2.074155172385284e-15,0.0009046183163837934,1.8001685603429925e-13,0.00034790439106461126,9.81836290898039e-11,8.67444238383807e-08,1.3824221374348268e-11,2.730606360525288e-13,8.363115545025204e-06,8.174511737211e-09,0.007873149470453584,0.0012926709841717774,0.00010708664483012134,1.5988330148154433e-07,4.963225097362253e-09,2.6755495595762267e-09,1.3770573323604844e-12,2.450790024904558e-08,1.3739070439382492e-05,2.201936656252301e-07,3.060056570059164e-10,1.3110131620346984e-05,2.8044433261392677e-09,1.2922815333453912e-08,6.83353290033781e-10,5.387890773393048e-06,2.515563788455733e-12,8.366363862887128e-11,4.991391901034161e-13,6.5065921445384885e-09,4.846486474741589e-10,9.61541318148132e-13,2.3076440328324128e-15,2.851626007505416e-15,1.5924435282921422e-16,3.3710331128249527e-25
1.1241520855685016e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44300206626448857,0.10964705332746078,0.02205096360336123,1.0922218738786983e-07,6.567056807319708e-06,0.000678089070584204,0.0002225901230904825,2.4396598562656196e-06,2.1115537244871437e-15,0.0009082158248678231,1.8383077148049728e-13,0.0003482698369641974,9.942395553089986e-11,8.811733792004402e-08,1.3970857307912568e-11,2.770235625492335e-13,8.416767944814529e-06,8.321138719062807e-09,0.00787297376967038,0.0012975200977766671,0.00010733526911134398,1.608572709641166e-07,4.98216074350934e-09,2.686018026240723e-09,1.3825847125873128e-12,2.4569295448838833e-08,1.3741390341619089e-05,2.2177294366596043e-07,3.099813123675679e-10,1.3219136519968488e-05,2.8155645724930413e-09,1.3154685113461643e-08,6.898291699809146e-10,5.413790266660633e-06,2.539517169316051e-12,8.458132881559246e-11,5.058786952990601e-13,6.587054333773175e-09,4.946511239955034e-10,9.76749288085213e-13,2.349009795184619e-15,2.900238580209145e-15,1.619590199011955e-16,3.486353966011428e-25
1.1294470526131383e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44299704961512576,0.10964148055386046,0.022047407533818956,1.1095886290285398e-07,6.652987728785382e-06,0.0006835990896978381,0.00022469028325029352,2.469378187984649e-06,2.1494289206605697e-15,0.0009118057174708139,1.8770326630139987e-13,0.00034863117707514173,1.0067263612319013e-10,8.95040376930502e-08,1.4118123378307923e-11,2.8102114559599006e-13,8.470408145197049e-06,8.469600541752832e-09,0.007872788993648624,0.0013023592251168916,0.0001075832403799112,1.6183181570878066e-07,5.001048385027682e-09,2.6964643198323485e-09,1.3881016634681503e-12,2.463051245772299e-08,1.3743683366002964e-05,2.2335619892553655e-07,3.139878926663676e-10,1.332842709625061e-05,2.8266620789269317e-09,1.3389457428736662e-08,6.963302351903907e-10,5.439602551778617e-06,2.5635848503469246e-12,8.550441876665839e-11,5.12670211497535e-13,6.668040578128208e-09,5.048034272890495e-10,9.921097773137974e-13,2.390892681605094e-15,2.9494108666178312e-15,1.6470494291259374e-16,3.6049988299956705e-25
1.134742019657775e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429920521062711,0.10963591563396546,0.022043852060979374,1.1271440949649973e-07,6.7395936249951786e-06,0.000689123184187007,0.0002267985891773324,2.4992863637046528e-06,2.1877844098184238e-15,0.0009153879961512077,1.9163485811893736e-13,0.00034898846192018954,1.0192966240456893e-10,9.090456875539391e-08,1.4266017437711304e-11,2.8505347463023847e-13,8.524035096664329e-06,8.619909343376353e-09,0.007872595431711909,0.001307188382879147,0.0001078305638404894,1.628069261311038e-07,5.019888054507731e-09,2.7068884472232633e-09,1.393608188410633e-12,2.4691552457858498e-08,1.3745949733771688e-05,2.2494342122999342e-07,3.180254690423742e-10,1.3438002075715951e-05,2.8377358517894043e-09,1.362715148943493e-08,7.028564301220526e-10,5.465327438306981e-06,2.587766826666922e-12,8.64329089620908e-11,5.195137990622497e-13,6.7495502450846726e-09,5.15106879449256e-10,1.0076232874864826e-12,2.4332961047628063e-15,2.999146134870062e-15,1.6748230436821574e-16,3.727045338649037e-25
1.1400369867024118e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442987073436942,0.10963035830318882,0.022040297185066348,1.1448893669621332e-07,6.826876101968414e-06,0.0006946612927462988,0.00022891502311826804,2.5293841394059287e-06,2.2266238519213003e-15,0.0009189626630725911,1.956260644592516e-13,0.000349341741408775,1.031950256068412e-10,9.231897621790681e-08,1.4414537349820926e-11,2.8912063836004453e-13,8.577647761745685e-06,8.77207724768389e-09,0.00787239336409572,0.001312007587737202,0.00010807724462877744,1.637825927196233e-07,5.038679785651672e-09,2.7172904158632334e-09,1.3991042911072078e-12,2.4752416619074837e-08,1.3748189664639096e-05,2.2653460043051446e-07,3.2209411223297575e-10,1.3547860194178913e-05,2.848785898085636e-09,1.3867786483054451e-08,7.094076992636397e-10,5.490964744903461e-06,2.6120630928238227e-12,8.736679979385668e-11,5.264095169628872e-13,6.831582683247158e-09,5.255628039416385e-10,1.0232903148500635e-12,2.4762234731904166e-15,3.0494476517047615e-15,1.7029128669479522e-16,3.8525724989892043e-25
1.1453319537470485e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442982113315031,0.10962480830555124,0.02203674290630055,1.1628255402961957e-07,6.91483675703894e-06,0.0007002133545074783,0.00023103956732750891,2.5596712643872425e-06,2.2659509179783612e-15,0.0009225297206008261,1.9967740271239972e-13,0.00034969106484438226,1.0446871665887032e-10,9.374730470453353e-08,1.4563680989893134e-11,2.9322272476505435e-13,8.63124511490166e-06,8.926116363643044e-09,0.007872183062233251,0.0013168168563517473,0.00010832328781276689,1.6475880603434262e-07,5.057423613256242e-09,2.7276702337709964e-09,1.4045899755091745e-12,2.4813106098666536e-08,1.3750403376809897e-05,2.281297264035863e-07,3.261938925732285e-10,1.3658000196647925e-05,2.8598122254688614e-09,1.4111381573742337e-08,7.159839871324122e-10,5.516514299175355e-06,2.6364736427889796e-12,8.83060915678215e-11,5.333574227849683e-13,6.914137222530497e-09,5.361725255359433e-10,1.0391113502492029e-12,2.5196781911623237e-15,3.100318682445259e-15,1.7313207224005077e-16,3.981660706904908e-25
1.1506269207916853e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44297717145702836,0.10961926539340669,0.02203318922489934,1.1809537102278415e-07,7.003477178903726e-06,0.0007057793090348954,0.00023317220406764966,2.5901474813324974e-06,2.3057692900479656e-15,0.0009260891713012057,2.037893900922533e-13,0.0003500364809318159,1.0575072618971301e-10,9.51895983526505e-08,1.4713446244775486e-11,2.9735982109748597e-13,8.684826142418397e-06,9.082038785005777e-09,0.007871964789032158,0.0013216162053702372,0.0001085686983939705,1.6573555670672885e-07,5.076119573196233e-09,2.7380279095264196e-09,1.4100652458086528e-12,2.487362204168639e-08,1.3752591086992384e-05,2.2972878905083623e-07,3.303248799988864e-10,1.3768420837228861e-05,2.870814842231652e-09,1.4357955901608527e-08,7.225852382765214e-10,5.541975937533335e-06,2.6609984699134475e-12,8.925078450295376e-11,5.40357572739143e-13,6.997213174345894e-09,5.469373702396977e-10,1.0550868791302856e-12,2.5636636585729755e-15,3.151762490994648e-15,1.7600484327246925e-16,4.1143917635862634e-25
1.155921887836322e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44297224758775283,0.10961372932717638,0.022029636141076784,1.1992749719844694e-07,7.092798947671225e-06,0.0007113590963209539,0.00023531291560991213,2.6208125263771963e-06,2.346082661238191e-15,0.0009296410179356416,2.0796254359659786e-13,0.0003503780377843853,1.0704104453174048e-10,9.664590081342682e-08,1.4863831012936134e-11,3.0153201388315865e-13,8.738389842302855e-06,9.239856589879966e-09,0.007871738799142674,0.0013264056514267321,0.00010881348130862217,1.6671283543920173e-07,5.094767702408759e-09,2.748363452262667e-09,1.415530106479795e-12,2.493396558162373e-08,1.375475301040983e-05,2.3133177829904727e-07,3.344871440506805e-10,1.3879120879029678e-05,2.881793757295016e-09,1.4607528582047207e-08,7.292113972761658e-10,5.567349505047242e-06,2.6856375669902163e-12,9.02008787315973e-11,5.474100216690254e-13,7.0808098317864975e-09,5.578586652321349e-10,1.0712173815456479e-12,2.6081832708162438e-15,3.2037823398316103e-15,1.7890978198109563e-16,4.2508488912063045e-25
1.1612168548809587e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44296734144009087,0.10960819987509164,0.022026083655043594,1.217790420742684e-07,7.182803634909177e-06,0.0007169526567816342,0.00023746168423458057,2.651666129174684e-06,2.3868947357073376e-15,0.0009331852634598763,2.1219737996743563e-13,0.00035071578293100207,1.0833966172374592e-10,9.811625525222652e-08,1.5014833204489633e-11,3.0573938892255746e-13,8.791935224178881e-06,9.399581840305026e-09,0.007871505339217244,0.0013311852111417355,0.00010905764142885122,1.6769063300331492e-07,5.113368038876518e-09,2.75867687165763e-09,1.4209845622490449e-12,2.4994137840070627e-08,1.3756889360811853e-05,2.3293868410035473e-07,3.3868075387359426e-10,1.3990099094066159e-05,2.892748980199968e-09,1.486011870506611e-08,7.358624087451931e-10,5.5926348553038396e-06,2.710390926262956e-12,9.115637430211863e-11,5.545148230607609e-13,7.164926469812335e-09,5.689377387985064e-10,1.0875033321586909e-12,2.6532404186676617e-15,3.2563814899930344e-15,1.8184707047448307e-16,4.391116748680475e-25
1.1665118219255955e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44296245275474505,0.10960267681294428,0.022022531767007088,1.2365011516109025e-07,7.273492803691984e-06,0.0007225599312520721,0.00023961849223143097,2.6827080129621693e-06,2.428209228664169e-15,0.0009367219110207264,2.1649441565149633e-13,0.00035104976332319234,1.0964656751403825e-10,9.96007043490512e-08,1.5166450741219235e-11,3.0998203129193405e-13,8.8454613091841e-06,9.561226581833067e-09,0.007871264648161992,0.0013359549011220317,0.00010930118356382773,1.6866894023987818e-07,5.1319206216116416e-09,2.7689681779263537e-09,1.4264286180585685e-12,2.5054139926889184e-08,1.375900035048448e-05,2.345494964320819e-07,3.429057782195227e-10,1.4101354263168823e-05,2.9036805210996616e-09,1.5115745334622162e-08,7.425382173324706e-10,5.6178318502664934e-06,2.735258539355259e-12,9.211727117814774e-11,5.61672029052652e-13,7.249562345434646e-09,5.801759202647734e-10,1.1039452002491385e-12,2.6988384881667198e-15,3.3095632010699146e-15,1.8481689078051634e-16,4.535281448466867e-25
1.1718067889702322e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429575812799886,0.10959715992384546,0.022018980477171192,1.2554082596120761e-07,7.364868008648004e-06,0.0007281808609821933,0.0002417833219001549,2.713937894626527e-06,2.4700298663680123e-15,0.0009402509639533494,2.2085416676095934e-13,0.00035138002534202393,1.1096175136352172e-10,1.0109929029902308e-07,1.531868155659578e-11,3.1426002534444215e-13,8.898967129867678e-06,9.724802843114443e-09,0.007871016957380288,0.0013407147379605135,0.00010954411246087986,1.6964774805880203e-07,5.150425490640695e-09,2.779237381813642e-09,1.4318622791314418e-12,2.5113972941108344e-08,1.3761086190258843e-05,2.361642052966451e-07,3.4716228545315726e-10,1.4212885175890975e-05,2.9145883907483135e-09,1.537442750796461e-08,7.492387677228799e-10,5.642940360136777e-06,2.7602403973398766e-12,9.308356923793185e-11,5.688816904425806e-13,7.3347166978995716e-09,5.915745399326906e-10,1.1205434497185039e-12,2.7449808604997897e-15,3.3633307312072747e-15,1.8781942484645443e-16,4.683430572443485e-25
1.177101756014869e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44295272677142933,0.10959164899799177,0.022015429785736382,1.274512839666519e-07,7.456930796006228e-06,0.0007338153876323997,0.00024395615555077648,2.7453554847698618e-06,2.5123603861288974e-15,0.000943772425778544,2.2527714903439075e-13,0.00035170661480495274,1.1228520244876147e-10,1.0261205481290663e-07,1.5471523595793234e-11,3.1857345471130775e-13,8.952451730088858e-06,9.890322635486915e-09,0.007870762491008636,0.001345464738236018,0.00010978643280659046,1.7062704743686933e-07,5.168882686988435e-09,2.7894844945855383e-09,1.4372855509424048e-12,2.5173637970468823e-08,1.376314708952071e-05,2.3778280072178575e-07,3.5145034354994117e-10,1.432469063041783e-05,2.9254726004928204e-09,1.5636184234986207e-08,7.559640046388814e-10,5.6679602632179316e-06,2.78533649077251e-12,9.405526827768491e-11,5.761438566974852e-13,7.420388748871212e-09,6.031349290152798e-10,1.137298539096578e-12,2.791670911886531e-15,3.417687337084842e-15,1.9085485453773542e-16,4.8356531876161085e-25
1.1823967230595057e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429478889917802,0.109586143832439,0.022011879692899666,1.2938159865748935e-07,7.549682703642454e-06,0.0007394634532693117,0.0002461369755040644,2.776960487774849e-06,2.5552045363073872e-15,0.0009472863002000719,2.29763877797899e-13,0.00035202957697258414,1.1361690966503446e-10,1.0413903911766929e-07,1.5624974815700954e-11,3.229224023030323e-13,9.00591416491637e-06,1.0057797952570461e-08,0.007870501466145152,0.0013502049185131549,0.00011002814922786514,1.7160682941791512e-07,5.187292252661876e-09,2.7997095280219483e-09,1.4426984391493632e-12,2.5233136091383442e-08,1.3765183256218959e-05,2.3940527276045024e-07,3.557700200977507e-10,1.4436769433476774e-05,2.9363331622659636e-09,1.590103449758055e-08,7.627138728419205e-10,5.692891445780211e-06,2.810546809588499e-12,9.50323680112781e-11,5.83458575963473e-13,7.506577702614023e-09,6.148584195726972e-10,1.1542109215480464e-12,2.8389120134662156e-15,3.4726362739123886e-15,1.9392336163777495e-16,4.992039863315181e-25
1.1876916901041424e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429430677106374,0.10958064423088298,0.022008330198854578,1.3133187950013077e-07,7.643125261125534e-06,0.0007451250003615588,0.00024832576409193803,2.808752601869826e-06,2.59856607631421e-15,0.0009507925911020108,2.343148679265128e-13,0.0003523489565553551,1.1495686162936576e-10,1.0568028395707956e-07,1.57790331849329e-11,3.273069503106304e-13,9.059353500528628e-06,1.0227240769866616e-08,0.007870234093070826,0.0013549352953421306,0.00011026926629297488,1.725870851132066e-07,5.20565423063607e-09,2.809912494409781e-09,1.4481009496904565e-12,2.5292468370131944e-08,1.3767194896872558e-05,2.4103161149057274e-07,3.601213823053367e-10,1.4549120400248677e-05,2.9471700885751467e-09,1.6168997249006494e-08,7.694883171332429e-10,5.717733801928055e-06,2.8358713431719137e-12,9.601486806831707e-11,5.908258950727682e-13,7.593282746174545e-09,6.267463444484981e-10,1.1712810448790987e-12,2.886707531183984e-15,3.52818079543498e-15,1.9702512784834708e-16,5.152682687322175e-25
1.1929866571487793e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429382627042647,0.10957515000344725,0.02200478130379115,1.3330223594565063e-07,7.737259989762992e-06,0.0007507999717756266,0.0002505225036578663,2.8407315191936566e-06,2.6424487766099957e-15,0.0009542913025461346,2.389306338057842e-13,0.0003526647977201359,1.1630504668355064e-10,1.0723582959234262e-07,1.5933696683833626e-11,3.3172718020689827e-13,9.112768814114719e-06,1.0398663044361049e-08,0.007869960575463856,0.0013596558852585789,0.0001105097885125802,1.7356780569870447e-07,5.2239686648384415e-09,2.820093406534447e-09,1.4534930887649361e-12,2.5351635862315334e-08,1.3769182216578978e-05,2.4266180701531803e-07,3.6450449699880466e-10,1.4661742354280279e-05,2.957983392493804e-09,1.644009141326089e-08,7.762872823553935e-10,5.742487233469076e-06,2.8613100804279112e-12,9.700276799801061e-11,5.98245859552937e-13,7.680503049562462e-09,6.38800037206299e-10,1.188509351545207e-12,2.9350608256813907e-15,3.5843241539113805e-15,2.0016033478821278e-16,5.317675281414146e-25
