Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2X(348),C4H7X(141),C4H6(54),C2H2(37),C4H7X(140),C6H9X(432),C6H8(482),C6H9X(431),C6H8(56)
7.142191839155507e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0010178479234243976,0.53420355168753919,1.7925240338711763e-14,0.0,1.2021092494642416e-09,8.7489695273349302e-37,6.1311071421926742e-24,0.0,0.0,1.4184699512062517e-28,0.0,0.13651994427125527,0.1350635366841729,0.00072149575646511109,5.7337181762783723e-16,4.7060090632515017e-06,2.002584778117664e-06,2.5029139673494585e-13,7.777662994610764e-20,1.1045331386637886e-11,6.4019415019247538e-17,1.1045267445002617e-11
7.162395307764583e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0010147854298998399,0.53420222115950711,1.7977494396791967e-14,0.0,1.2021218026398493e-09,8.7753183780542569e-37,6.1488884993903558e-24,0.0,0.0,1.4267660529528442e-28,0.0,0.13652170906867489,0.13506440586753735,0.0007219242691923355,5.7337408751108166e-16,4.7195465561888259e-06,2.0083413369144275e-06,2.51022819829638e-13,7.8000867348561416e-20,1.1108964054767329e-11,6.4203989886102916e-17,1.1108899928781485e-11
7.182598776373659e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0010117400773217778,0.5342008985594171,1.8029749456719264e-14,0.0,1.202134292395832e-09,8.8016769541879271e-37,6.1666701118893274e-24,0.0,0.0,1.4350864496821621e-28,0.0,0.13652346465329657,0.13506526840764618,0.00072235149702665441,5.7337633768363294e-16,4.7330841332526525e-06,2.0140979325864746e-06,2.5175424927411089e-13,7.8225105174025229e-20,1.1172779917929515e-11,6.4388565102796769e-17,1.1172715607592755e-11
7.202802244982734e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0010087117225275066,0.53419958381926891,1.8082005512531036e-14,0.0,1.2021467192429288e-09,8.8280452581942363e-37,6.1844519781483462e-24,0.0,0.0,1.4434311416694824e-28,0.0,0.13652521110028062,0.13506612436534216,0.00072277744712775905,5.7337856833116192e-16,4.7466217937557086e-06,2.0198545648519638e-06,2.5248568502307496e-13,7.8449343413491409e-20,1.123677897646592e-11,6.4573140661914607e-17,1.1236714481777899e-11
7.22300571359181e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0010057002239445198,0.53419827687182653,1.8134262558315362e-14,0.0,1.2021590836863084e-09,8.8544232925288672e-37,6.2022340966393798e-24,0.0,0.0,1.4518001291883177e-28,0.0,0.13652694848396235,0.13506697380076224,0.00072320212659582924,5.7338077963715832e-16,4.7601595370170955e-06,2.0256112334316265e-06,2.5321712703165591e-13,7.8673582058049062e-20,1.1300961230710691e-11,6.4757716556121648e-17,1.1300896551671074e-11
7.243209182200886e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0010027054415684845,0.53419697765060958,1.8186520588210506e-14,0.0,1.2021713862256437e-09,8.8808110596448982e-37,6.2200164658474525e-24,0.0,0.0,1.4601934125104315e-28,0.0,0.13652867687786363,0.13506781677334756,0.00072362554247219031,5.7338297178296036e-16,4.7736973623622075e-06,2.0313679380487481e-06,2.5394857525538906e-13,7.8897821098882558e-20,1.1365326680990734e-11,6.4942292778161484e-17,1.1365261817599193e-11
7.263412650809961e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00099972723694158436,0.53419568608988099,1.8238779596404279e-14,0.0,1.2021836273551881e-09,8.9072085619928471e-37,6.2377990842705037e-24,0.0,0.0,1.4686109919058513e-28,0.0,0.13653039635470407,0.13506865334185328,0.0007240477017399627,5.733851449477866e-16,4.7872352691226703e-06,2.0371246784291297e-06,2.5468002965021512e-13,7.9122060527270648e-20,1.1429875327625789e-11,6.5126869320855429e-17,1.1429810279882005e-11
7.283616119419037e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0009967654731312238,0.53419440212463831,1.8291039577133563e-14,0.0,1.2021958075638497e-09,8.9336158020206789e-37,6.2555819504192423e-24,0.0,0.0,1.4770528676428883e-28,0.0,0.13653210698641177,0.1350694835643583,0.0007244686113247015,5.7338729930876648e-16,4.8007732566362567e-06,2.0428814543010603e-06,2.5541149017247553e-13,7.9346300334585142e-20,1.1494607170928512e-11,6.5311446177101333e-17,1.1494541938832172e-11
7.303819588028113e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00099382001470907496,0.53419312569060196,1.83433005246837e-14,0.0,1.2022079273352619e-09,8.9600327821738398e-37,6.2733650628169998e-24,0.0,0.0,1.4855190399881486e-28,0.0,0.13653380884413424,0.13507030749827478,0.00072488827809502696,5.7338943504096854e-16,4.8143113242468235e-06,2.0486382653952954e-06,2.5614295677890708e-13,7.9570540512289716e-20,1.1559522211204546e-11,6.5496023339872712e-17,1.1559456794755345e-11
7.3240230566371885e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00099089072773047757,0.53419185672420655,1.8395562433388011e-14,0.0,1.2022199871478574e-09,8.9864595048952701e-37,6.291148419999598e-24,0.0,0.0,1.4940095092065508e-28,0.0,0.1365355019982491,0.13507112520035749,0.00072530670886324729,5.7339155231743082e-16,4.8278494713042392e-06,2.0543951114450175e-06,2.5687442942663844e-13,7.9794781051938926e-20,1.1624620448752604e-11,6.5680600802217964e-17,1.162455484795024e-11
7.344226525246264e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00098797747971417172,0.53419059516259049,1.8447825297627233e-14,0.0,1.2022319874749365e-09,9.0128959726254446e-37,6.3089320205152038e-24,0.0,0.0,1.5025242755613395e-28,0.0,0.13653718651837435,0.13507193672671317,0.00072572391038597305,5.7339365130919027e-16,4.8413876971643122e-06,2.0601519921858197e-06,2.5760590807318428e-13,8.001902194517703e-20,1.1689901883864527e-11,6.5865178557259147e-17,1.1689836098708706e-11
7.36442999385534e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00098508013962236439,0.53418934094358606,1.850008911182902e-14,0.0,1.2022439287847382e-09,9.0393421878023806e-37,6.3267158629241928e-24,0.0,0.0,1.5110633393141022e-28,0.0,0.13653886247337876,0.13507274213280915,0.0007261398893647214,5.733957321853073e-16,4.8549260011887288e-06,2.0659089073556672e-06,2.583373926764423e-13,8.0243263183736732e-20,1.1755366516825371e-11,6.6049756598191238e-17,1.1755300547315813e-11
7.3846334624644155e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00098219857784111728,0.53418809400571099,1.8552353870467401e-14,0.0,1.2022558115405049e-09,9.0657981528616684e-37,6.344499945799022e-24,0.0,0.0,1.5196267007247805e-28,0.0,0.13654052993139185,0.13507354147348288,0.0007265546524465147,5.7339779511289912e-16,4.8684643827449814e-06,2.0716658566948807e-06,2.5906888319468727e-13,8.0467504759438439e-20,1.1821014347913472e-11,6.623433491828142e-17,1.1820948194049893e-11
7.404836931073491e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00097933266616105977,0.53418685428815704,1.8604619568062303e-14,0.0,1.2022676362005544e-09,9.0922638702364862e-37,6.3622842677240861e-24,0.0,0.0,1.528214360051688e-28,0.0,0.13654218895981404,0.1350743348029502,0.00072696820622446972,5.7339984025716169e-16,4.882002841206303e-06,2.0774228399461021e-06,2.5980037958656809e-13,8.0691746664188877e-20,1.1886845377400518e-11,6.6418913510867837e-17,1.1886779039182651e-11
7.425040399682567e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00097648227775840751,0.53418562173078343,1.8656886199179021e-14,0.0,1.2022794032183413e-09,9.1187393423576366e-37,6.3800688272955936e-24,0.0,0.0,1.5368263175515221e-28,0.0,0.13654383962532629,0.13507512217481424,0.00072738055723837731,5.7340186778139997e-16,4.8955413759515939e-06,2.0831798568542725e-06,2.6053188181110238e-13,8.0915988889980088e-20,1.195285960555162e-11,6.6603492369358952e-17,1.1952793082979196e-11
7.4452438682916425e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00097364728717629426,0.53418439627410552,1.870915375842776e-14,0.0,1.2022911130425241e-09,9.1452245716535518e-37,6.3978536231214425e-24,0.0,0.0,1.5454625734793785e-28,0.0,0.13654548199389957,0.13507590364207367,0.00072779171197527874,5.7340387784705265e-16,4.9090799863653805e-06,2.0889369071666031e-06,2.6126338982767335e-13,8.1140231428888628e-20,1.2019057032625382e-11,6.6788071487232783e-17,1.2018990325698146e-11
7.465447336900718e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00097082757030640069,0.53418317785928715,1.8761422240463118e-14,0.0,1.2023027661170279e-09,9.1717195605503237e-37,6.4156386538210765e-24,0.0,0.0,1.5541231280887669e-28,0.0,0.13654711613080472,0.13507667925713129,0.00072820167687002915,5.7340587061371873e-16,4.9226186718377238e-06,2.0946939906325524e-06,2.6199490359602436e-13,8.1364474273074266e-20,1.2085437658873978e-11,6.6972650858035734e-17,1.2085370767591671e-11
7.485650805509794e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00096802300437087967,0.53418196642813187,1.8813691639983606e-14,0.0,1.2023143628811072e-09,9.1982243114717307e-37,6.4334239180253744e-24,0.0,0.0,1.5628079816316216e-28,0.0,0.13654874210062137,0.13507744907180202,0.00072861045830585689,5.7340784623918331e-16,4.9361574317641742e-06,2.1004511070037992e-06,2.6272642307625597e-13,8.1588717414779029e-20,1.215200148454319e-11,6.7157230475382086e-17,1.2151934408905572e-11
7.5058542741188696e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00096523346790457372,0.53418076192307373,1.8865961951731192e-14,0.0,1.202325903769409e-09,9.2247388268392374e-37,6.4512094143765185e-24,0.0,0.0,1.5715171343583183e-28,0.0,0.13655035996724729,0.13507821313732105,0.00072901806261491369,5.7340980487944156e-16,4.9496962655457041e-06,2.1062082560342182e-06,2.6345794822882137e-13,8.1812960846326391e-20,1.2218748509872511e-11,6.7341810332952989e-17,1.2218681249879345e-11
7.526057742727945e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00096245884073751272,0.53417956428716884,1.891823317049083e-14,0.0,1.2023373892120323e-09,9.2512631090720401e-37,6.4689951415278769e-24,0.0,0.0,1.5802505865176859e-28,0.0,0.13655196979390749,0.1350789715043518,0.00072942449607881952,5.7341174668872476e-16,4.9632351725886501e-06,2.1119654374798566e-06,2.6418947901452224e-13,8.2037204560120099e-20,1.2285678735095198e-11,6.7526390424495822e-17,1.228561129074624e-11
7.546261211337021e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00095969900397769605,0.53417837346408803,1.8970505291089975e-14,0.0,1.2023488196345878e-09,9.2777971605870714e-37,6.4867810981438766e-24,0.0,0.0,1.5890083383570192e-28,0.0,0.13655357164316295,0.13507972422299364,0.00072982976492919722,5.7341367181952347e-16,4.9767741523046453e-06,2.1177226510989078e-06,2.6492101539450537e-13,8.2261448548643259e-20,1.2352792160438316e-11,6.7710970743823177e-17,1.2352724531733348e-11
7.566464679946097e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00095695383999414387,0.5341771893981071,1.9022778308398152e-14,0.0,1.202360195458258e-09,9.3043409837990272e-37,6.5045672828998926e-24,0.0,0.0,1.597790390122094e-28,0.0,0.13655516557691941,0.13508047134278964,0.00073023387534820207,5.7341558042261168e-16,4.9903132041105712e-06,2.1234798966516902e-06,2.6565255733025804e-13,8.2485692804457389e-20,1.2420088786122845e-11,6.7895551284812263e-17,1.2420020973061644e-11
7.586668148555172e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00095422323240022052,0.53417601203409992,1.907505221732651e-14,0.0,1.2023715170998533e-09,9.3308945811203766e-37,6.5223536944821205e-24,0.0,0.0,1.6065967420571789e-28,0.0,0.13655675165643599,0.13508121291273417,0.00073063683346904519,5.734174726470713e-16,5.0038523274284877e-06,2.12923717390062e-06,2.6638410478360483e-13,8.2709937320201536e-20,1.24875686123637e-11,6.808013204140406e-17,1.2487500614946047e-11
7.606871617164248e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00095150706603722201,0.53417484131753068,1.9127327012827359e-14,0.0,1.2023827849718713e-09,9.357457954961399e-37,6.5401403315874682e-24,0.0,0.0,1.6154273944050474e-28,0.0,0.13655832994233355,0.13508194898128006,0.00073103864537650749,5.7341934864031409e-16,5.017391521685583e-06,2.1349944826101898e-06,2.6711565771670381e-13,8.2934182088591172e-20,1.2555231639369821e-11,6.8264713007602448e-17,1.255516345759551e-11
7.627075085773324e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00094880522695821963,0.5341736771944442,1.9179602689893741e-14,0.0,1.2023939994825498e-09,9.384031107730185e-37,6.5579271929234407e-24,0.0,0.0,1.6242823474069915e-28,0.0,0.13655990049460323,0.13508267959634648,0.00073143931710744888,5.73421208548104e-16,5.0309307863141146e-06,2.1407518225469498e-06,2.6784721609204213e-13,8.3158427102417649e-20,1.2623077867344235e-11,6.8449294177473839e-17,1.2623009501213062e-11
7.6472785543824e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00094611760241216215,0.53417251961146073,1.9231879243559009e-14,0.0,1.2024051610359262e-09,9.4106140418326573e-37,6.5757142772080211e-24,0.0,0.0,1.6331616013028361e-28,0.0,0.13656146337261454,0.13508340480532552,0.00073183885465130964,5.7342305251458239e-16,5.0444701207513553e-06,2.146509193479476e-06,2.6857877987243318e-13,8.3382672354546936e-20,1.2691107296484099e-11,6.8633875545145938e-17,1.2691038745995868e-11
7.667482022991476e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00094344408082822355,0.53417136851576641,1.9284156668896373e-14,0.0,1.2024162700318878e-09,9.4372067596726102e-37,6.593501583169567e-24,0.0,0.0,1.6420651563309473e-28,0.0,0.13656301863512327,0.13508412465508951,0.00073223726395060665,5.7342488068228567e-16,5.0580095244395313e-06,2.1522665951783578e-06,2.6931034902101255e-13,8.3606917837918756e-20,1.2759319926980775e-11,6.8818457104807307e-17,1.2759251192135292e-11
7.687685491600552e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00094078455180040058,0.53417022385510671,1.9336434961018521e-14,0.0,1.202427326866228e-09,9.4638092636516949e-37,6.611289109546695e-24,0.0,0.0,1.6509930127282485e-28,0.0,0.13656456634027977,0.13508483919199829,0.00073263455090142161,5.7342669319217085e-16,5.0715489968257766e-06,2.1580240274161667e-06,2.7004192350123459e-13,8.3831163545546088e-20,1.2827715759019893e-11,6.9003038850706668e-17,1.282764683981697e-11
7.707888960209627e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00093813890607234544,0.53416908557777942,1.9388714115077156e-14,0.0,1.2024383319306979e-09,9.4904215561694628e-37,6.6290768550881759e-24,0.0,0.0,1.6599451707302299e-28,0.0,0.13656610654563645,0.13508554846190551,0.00073303072135388393,5.7342849018363489e-16,5.0850885373620668e-06,2.1637814899674446e-06,2.7077350327686864e-13,8.4055409470513698e-20,1.2896294792781394e-11,6.9187620777151947e-17,1.2896225689220852e-11
7.728092428818703e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00093550703552244059,0.53416795363262648,1.9440994126262623e-14,0.0,1.2024492856130593e-09,9.5170436396233737e-37,6.6468648185528251e-24,0.0,0.0,1.6689216305709629e-28,0.0,0.13656763930815569,0.13508625251016573,0.00073342578111264679,5.7343027179453538e-16,5.0986281455051837e-06,2.169538982608674e-06,2.7150508831199608e-13,8.4279655605977917e-20,1.2965057028439606e-11,6.9372202878509937e-17,1.2964987740521274e-11
7.748295897427779e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00093288883314910081,0.53416682796902726,1.949327498980351e-14,0.0,1.2024601882971325e-09,9.5436755164088046e-37,6.664652998709396e-24,0.0,0.0,1.6779223924831108e-28,0.0,0.13656916468421729,0.13508695138164112,0.00073381973593735677,5.7343203816121331e-16,5.1121678207166438e-06,2.1752965051182586e-06,2.7223667857100631e-13,8.4503901945165356e-20,1.3034002466163293e-11,6.9556785149205228e-17,1.3033932993887002e-11
7.768499366036854e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00093028419305630594,0.53416570853689205,1.9545556700966204e-14,0.0,1.2024710403628523e-09,9.5703171889190942e-37,6.6824413943364808e-24,0.0,0.0,1.686947456697939e-28,0.0,0.13657068272962614,0.13508764512070767,0.00073421259154311965,5.7343378941851016e-16,5.1257075624626579e-06,2.1810540572765074e-06,2.7296827401859373e-13,8.4728148481372226e-20,1.3103131106115719e-11,6.9741367583719738e-17,1.3103061449481303e-11
7.78870283464593e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00092769301043935668,0.53416459528665439,1.9597839255054534e-14,0.0,1.2024818421863119e-09,9.5969686595455284e-37,6.7002300042223992e-24,0.0,0.0,1.6959968234453299e-28,0.0,0.13657219349961933,0.13508833377126211,0.0007346043536009566,5.7343552569979173e-16,5.1392473702140803e-06,2.1868116388656084e-06,2.7369987461975432e-13,8.4952395207963736e-20,1.3172442948454684e-11,6.9925950176592232e-17,1.3172373107461986e-11
7.829109771864081e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00092255060378743602,0.53416238713618458,1.9702406873408294e-14,0.0,1.2025032965919221e-09,9.650301004701597e-37,6.7358078619720834e-24,0.0,0.0,1.7141684654504722e-28,0.0,0.13657519343151167,0.13508969598006049,0.00073538461953921122,5.7343895386049584e-16,5.166327181639455e-06,2.198326889474403e-06,2.751630911442669e-13,8.540088920609955e-20,1.3311616240896589e-11,7.0295115815844208e-17,1.3311546031186875e-11
7.865476015360418e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0009179674328204365,0.5341604204560858,1.9796520566373201e-14,0.0,1.2025224374245225e-09,9.6983336488467569e-37,6.7678286547521589e-24,0.0,0.0,1.7306060601946922e-28,0.0,0.1365778690310622,0.13509090499604104,0.00073608317495469115,5.7344198929550613e-16,5.190699232445618e-06,2.2086907135285467e-06,2.7648000329644676e-13,8.5804534390355523e-20,1.3437498757729841e-11,7.0627365379102325e-17,1.3437428216174324e-11
7.901842258856754e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00091342628257207019,0.53415847305770559,1.9890636919052714e-14,0.0,1.20254142115082e-09,9.7463980759846762e-37,6.7998501233210671e-24,0.0,0.0,1.7471223986574532e-28,0.0,0.13658052189212019,0.1350920981866629,0.00073677827350293764,5.7344497821682508e-16,5.2150714890868307e-06,2.2190546296351033e-06,2.7779693161526061e-13,8.6208180091331711e-20,1.3563974852506572e-11,7.0959615373023769e-17,1.3563903979104824e-11
7.938208502353091e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00090892657948268168,0.53415654467003648,1.9984755905362225e-14,0.0,1.2025602498316376e-09,9.794494299989653e-37,6.8318722609511054e-24,0.0,0.0,1.7637174821308476e-28,0.0,0.13658315231723014,0.13509327579140348,0.00073746994672162377,5.734479213513253e-16,5.2394439486384087e-06,2.2294186365891962e-06,2.7911387590704587e-13,8.6611826272716739e-20,1.3691044525957332e-11,7.1291865767719475e-17,1.3690973320708951e-11
7.974574745849428e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0009044677603859178,0.53415463502705218,2.0078877499580378e-14,0.0,1.2025789254911907e-09,9.8426223347160401e-37,6.8638950610089931e-24,0.0,0.0,1.7803913118933178e-28,0.0,0.13658576060352604,0.13509443804518576,0.00073815822572022044,5.7345081941186103e-16,5.263816608220528e-06,2.2397827332041498e-06,2.8043083598105454e-13,8.7015472898861537e-20,1.3818707778759764e-11,7.1624116533845827e-17,1.381863624166438e-11
8.010940989345764e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00090004927227419125,0.53415274386759681,2.0173001676342427e-14,0.0,1.2025974501179044e-09,9.8907821939984919e-37,6.8959185169541004e-24,0.0,0.0,1.797143889209855e-28,0.0,0.13658834704285205,0.13509558517848416,0.00073884314118771765,5.7345367309759291e-16,5.2881894649973817e-06,2.2501469183111377e-06,2.817478116493977e-13,8.7419119934764517e-20,1.3946964611539564e-11,7.1956367642592109e-17,1.3946892742596837e-11
8.0473072328421e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00089567057207055889,0.53415087093527236,2.0267128410633796e-14,0.0,1.2026158256652175e-09,9.9389738916519245e-37,6.9279426223367748e-24,0.0,0.0,1.8139752153321988e-28,0.0,0.13659091192188069,0.13509671741742696,0.00073952472340016928,5.734564830942999e-16,5.3125625161763283e-06,2.2605111907588491e-06,2.8306480272699012e-13,8.7822767346056328e-20,1.407581502487142e-11,7.2288619065667796e-17,1.4075742824081037e-11
8.083673476338437e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00089133112640666864,0.53414901597833309,2.0361257677783694e-14,0.0,1.2026340540523461e-09,9.987197441471848e-37,6.9599673707966925e-24,0.0,0.0,1.8308852914990245e-28,0.0,0.13659345552222765,0.13509783498389652,0.0007402030022280715,5.7345925007470078e-16,5.3369357590070824e-06,2.2708755494131571e-06,2.8438180903149793e-13,8.8226415098990477e-20,1.4205259019279944e-11,7.2620870775295272e-17,1.420518648664162e-11
8.120039719834774e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00088703041140675721,0.53414717874957918,2.0455389453458938e-14,0.0,1.2026521371650341e-09,1.0035452857234687e-36,6.9919927560612249e-24,0.0,0.0,1.847874118936136e-28,0.0,0.13659597812056296,0.13509893809562615,0.00074087800714357321,5.7346197469875216e-16,5.361309190780919e-06,2.2812399931567989e-06,2.8569883038328599e-13,8.8630063160429751e-20,1.4335296595240567e-11,7.2953122744198462e-17,1.4335223730754042e-11
8.15640596333111e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.000882767912477394,0.53414535900625759,2.0549523713657936e-14,0.0,1.2026700768562965e-09,1.00837401526981e-36,7.024018771943861e-24,0.0,0.0,1.8649416988566479e-28,0.0,0.13659847998872002,0.13510002696629533,0.0007415497672275278,5.734646576139337e-16,5.3856828088298766e-06,2.291604520889056e-06,2.8701586660536721e-13,8.9033711497830518e-20,1.4465927753180433e-11,7.3285374945589685e-17,1.4465854556845471e-11
8.192772206827447e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00087854312410278238,0.53414355650996137,2.0643660434704725e-14,0.0,1.2026878749471265e-09,1.0132059341601215e-36,7.0560454123426745e-24,0.0,0.0,1.8820880324611671e-28,0.0,0.13660096139380115,0.13510110180562079,0.00074221831117638837,5.7346729945554509e-16,5.4100566105260134e-06,2.3019691315254544e-06,2.8833291752335301e-13,8.9437360079235199e-20,1.4597152493479252e-11,7.3617627353163708e-17,1.4597078965295651e-11
8.229138450323783e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00087435554964542905,0.53414177102653326,2.0737799593243214e-14,0.0,1.2027055332271844e-09,1.0180410437664795e-36,7.0880726712388007e-24,0.0,0.0,1.899313120937973e-28,0.0,0.13660342259828098,0.13510216281944676,0.00074288366730895403,5.7346990084698156e-16,5.4344305932806495e-06,2.3123338239974578e-06,2.8964998296540439e-13,8.9841008873259969e-20,1.4728970816470175e-11,7.3949879941087888e-17,1.4728896956437761e-11
8.26550469382012e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00087020470115204112,0.53414000232597347,2.0831941166231495e-14,0.0,1.2027230534554847e-09,1.0228793454591473e-36,7.1201005426949601e-24,0.0,0.0,1.9166169654631903e-28,0.0,0.13660586386010629,0.13510321020983196,0.00074354586357296701,5.7347246239999362e-16,5.4588047545436446e-06,2.3226985972521762e-06,2.9096706276218499e-13,9.0244657849078624e-20,1.4861382722440594e-11,7.4282132683988106e-17,1.4861308530559212e-11
8.301870937316457e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00086609009916450259,0.53413825018234695,2.0926085130936348e-14,0.0,1.2027404373610548e-09,1.0277208406065981e-36,7.1521290208540113e-24,0.0,0.0,1.9339995672009626e-28,0.0,0.1366082854327943,0.13510424417513425,0.00074420492755156815,5.7347498471496239e-16,5.4831790918026814e-06,2.3330634502520807e-06,2.9228415674681472e-13,9.064830697641647e-20,1.4994388211633007e-11,7.4614385556944359e-17,1.4994313687902523e-11
8.338237180812793e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00086201127253577529,0.53413651437369503,2.1020231464927772e-14,0.0,1.202757686643563e-09,1.0325655305755405e-36,7.1841580999375427e-24,0.0,0.0,1.9514609273036175e-28,0.0,0.13661068756552727,0.13510526491009331,0.00074486088646961133,5.73477468381157e-16,5.5075536025825719e-06,2.3434283819747162e-06,2.9360126475482382e-13,9.1051956225540087e-20,1.5127987284245762e-11,7.4946638535482543e-17,1.5127912428666074e-11
8.37460342430913e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00085796775825056916,0.53413479468194858,2.1114380146073744e-14,0.0,1.202774802973959e-09,1.0374134167309407e-36,7.2161877742444862e-24,0.0,0.0,1.9690010469118364e-28,0.0,0.13661307050324598,0.13510627260591118,0.00074551376719984093,5.7347991397696585e-16,5.5319282844445763e-06,2.3537933914124382e-06,2.9491838662410958e-13,9.1455605567239847e-20,1.5262179940433883e-11,7.5278891595559166e-17,1.5262104753004907e-11
8.410969667805466e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00085395910125063087,0.53413309089284455,2.1208531152534985e-14,0.0,1.2027917879950846e-09,1.0422645004360418e-36,7.2482180381497618e-24,0.0,0.0,1.9866199271548136e-28,0.0,0.13661543448673935,0.13510726745033039,0.00074616359626893808,5.7348232207015717e-16,5.556303134985739e-06,2.3641584775721307e-06,2.9623552219489216e-13,9.1859254972825219e-20,1.5396966180309818e-11,7.5611144713558184e-17,1.5396890661031494e-11
8.447335911301803e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00084998485426451527,0.5341314027958427,2.1302684462759925e-14,0.0,1.2028086433222531e-09,1.047118783052385e-36,7.2802488861029645e-24,0.0,0.0,2.0043175691504174e-28,0.0,0.13661777975273307,0.13510824962771004,0.00074681039986343857,5.7348469321811896e-16,5.5806781518382346e-06,2.3745236394749544e-06,2.9755267130967305e-13,9.2262904414117271e-20,1.5532346003944205e-11,7.5943397866285054e-17,1.5532270152816499e-11
8.48370215479814e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00084604457764171095,0.53412973018404641,2.1396840055479736e-14,0.0,1.2028253705438346e-09,1.0519762659398269e-36,7.3122803126270546e-24,0.0,0.0,2.0220939740053453e-28,0.0,0.13662010653397516,0.13510921931910061,0.00074745420383552186,5.7348702796806285e-16,5.6050533326687313e-06,2.3848888761560867e-06,2.9886983381319303e-13,9.2666553863429076e-20,1.5668319411366597e-11,7.6275651030949669e-17,1.566824322838951e-11
