Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2X(348),C4H7X(141),C4H6(54),C2H2(37),C4H7X(140),C6H9X(432),C6H8(482),C6H9X(431),C6H8(56)
2.6399403010554383e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.014851865385296547,0.56176104004672633,7.4727921271223973e-18,0.0,1.2107504558316045e-07,6.1373616698220058e-38,6.1054767738301458e-27,0.0,0.0,8.886521007515558e-35,0.0,0.15023213919687978,0.066245278825327172,0.041993421354888275,2.1539073552913094e-13,6.9329181765627992e-08,3.9078831814851059e-11,6.1173663936982777e-14,2.2472549078394327e-19,3.0594158259872838e-15,4.1245606285485041e-16,2.6471844897513776e-15
2.6486416037568114e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.014784515694362534,0.56174832457473223,7.5015362269492033e-18,0.0,1.2153346286891172e-07,6.1661152816408368e-38,6.1482241170768494e-27,0.0,0.0,8.9838074887637215e-35,0.0,0.15028677386081113,0.066216073285268393,0.0420353414635323,2.1529090291346999e-13,6.9551613604265693e-08,3.9206549889534629e-11,6.1394674686681906e-14,2.2534712188014186e-19,3.0792164874393897e-15,4.1370719593487894e-16,2.6657346397618519e-15
2.6573429064581845e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.014717604735473996,0.56173572432833829,7.5302786195212614e-18,0.0,1.2199187705248073e-07,6.1949301224584391e-38,6.1911131473620922e-27,0.0,0.0,9.0818138536555119e-35,0.0,0.1503410850180916,0.066186960800874745,0.042077053291119736,2.1519142130423397e-13,6.9773942503738198e-08,3.9334211734476396e-11,6.1615761286827446e-14,2.2596810147248254e-19,3.0990718167205318e-15,4.1495684525569094e-16,2.6843409407090952e-15
2.6660442091595576e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.014651128504189223,0.56172323803528723,7.5590192755942298e-18,0.0,1.2245028714817131e-07,6.223806267572006e-38,6.2341437839874934e-27,0.0,0.0,9.1805428729816071e-35,0.0,0.15039507540090574,0.066157941184479388,0.042118558297575485,2.1509228950603133e-13,6.9996168825986112e-08,3.9461817528942866e-11,6.1836923965078141e-14,2.265884335929985e-19,3.1189817566848828e-15,4.162050200976857e-16,2.7030033261709131e-15
2.674745511860931e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.01458508304393011,0.56171086444036045,7.5877581664499956e-18,0.0,1.2290869217883205e-07,6.2527437924259979e-38,6.2773159464490261e-27,0.0,0.0,9.2799973184377581e-35,0.0,0.15044874771061395,0.066129014245161238,0.042159857929039375,2.1499350632392374e-13,7.0218292931734019e-08,3.9589367451835556e-11,6.2058162948180761e-14,2.2720812226752917e-19,3.1389462505378601e-15,4.1745172967718608e-16,2.7217217301404252e-15
2.683446814562304e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.014519464445273651,0.56169860230510638,7.6164952638908952e-18,0.0,1.2336709117576152e-07,6.28174277261123e-38,6.3206295544619018e-27,0.0,0.0,9.3801799626243011e-35,0.0,0.15050210461818861,0.066100179788852673,0.042200953618030619,2.148950706163898e-13,7.0440315180487586e-08,3.9716861681684736e-11,6.2279478461969562e-14,2.2782717137061542e-19,3.1589652418337965e-15,4.1869698314684122e-16,2.7404960870231913e-15
2.692148117263677e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.014454268845255931,0.56168645040757392,7.6452305402313065e-18,0.0,1.2382548317861528e-07,6.3108032838639565e-38,6.3640845279557753e-27,0.0,0.0,9.4810935790456715e-35,0.0,0.15055514876464321,0.066071437618444584,0.042241846783609628,2.1479698118073345e-13,7.0662235930531053e-08,3.9844300396643497e-11,6.2500870731365775e-14,2.2844558483923676e-19,3.1790386744732925e-15,4.1994078959603008e-16,2.7593263316343672e-15
2.70084941996505e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.014389492426688365,0.56167440754205056,7.6739639682872292e-18,0.0,1.2428386723531372e-07,6.3399254020649699e-38,6.4076807870470173e-27,0.0,0.0,9.5827409421099206e-35,0.0,0.15060788276145418,0.066042787533888772,0.042282538831537916,2.1469923680147922e-13,7.0884055538925191e-08,3.9971683774481971e-11,6.2722339980377247e-14,2.2906336664463091e-19,3.1991664927008051e-15,4.2118315805126571e-16,2.7782123991958705e-15
2.709550722666423e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.014325131417485948,0.56166247251880386,7.7026955213715251e-18,0.0,1.2474224240195165e-07,6.3691092032386956e-38,6.4514182520705705e-27,0.0,0.0,9.6851248271282565e-35,0.0,0.15066030919097512,0.066014229332297614,0.04232303115443526,2.1460183634353558e-13,7.1105774361504731e-08,4.0099011992581774e-11,6.2943886432098121e-14,2.2968052056545994e-19,3.2193486411024722e-15,4.2242409747660083e-16,2.7971542253335648e-15
2.7182520253677963e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.014261182090007249,0.56165064416383059,7.7314251732864978e-18,0.0,1.2520060774270892e-07,6.3983547635523083e-38,6.495296843581307e-27,0.0,0.0,9.7882480103145743e-35,0.0,0.15071243060684475,0.065985762808041457,0.042363325131935005,2.1450477860239391e-13,7.132739275287697e-08,4.0226285227930614e-11,6.3165510308708887e-14,2.302970504356643e-19,3.2395850646034739e-15,4.2366361677403404e-16,2.8161517460744647e-15
2.7269533280691695e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.014197640760405932,0.56163892131860771,7.7601528983125055e-18,0.0,1.2565896232976178e-07,6.4276621593148392e-38,6.5393164823114858e-27,0.0,0.0,9.8921132687849854e-35,0.0,0.15076424953438747,0.065957387752843349,0.042403422130837032,2.1440806233789977e-13,7.1548911066419886e-08,4.0353503657117101e-11,6.3387211831476306e-14,2.3091296018127675e-19,3.2598757084656257e-15,4.249017247839164e-16,2.8352048978439606e-15
2.7356546307705426e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.014134503787993575,0.56162730283985063,7.7888786712041965e-18,0.0,1.2611730524319686e-07,6.4570314669763001e-38,6.5834770892095029e-27,0.0,0.0,9.9967233805574067e-35,0.0,0.15081576847100722,0.065929103955871496,0.04244332350525843,2.143116864246977e-13,7.1770329654280504e-08,4.0480667456325729e-11,6.3608991220753578e-14,2.3152825349179511e-19,3.2802205182853511e-15,4.2613843028535845e-16,2.8543136174630558e-15
2.7443559334719157e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.014071767574613484,0.56161578759927266,7.8176024671845067e-18,0.0,1.2657563557092465e-07,6.4864627631268101e-38,6.6277785854527495e-27,0.0,0.0,1.0102081124551074e-34,0.0,0.15086698988657526,0.065900911203829238,0.042483030596782261,2.1421564966405974e-13,7.1991648867373921e-08,4.0607776801332037e-11,6.383084869598064e-14,2.3214293408665701e-19,3.3006194399910875e-15,4.2737374199663712e-16,2.8734778421456294e-15
2.753057236173289e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.014009428564025442,0.56160437448335254,7.8463242619318591e-18,0.0,1.2703395240859523e-07,6.5159561244957258e-38,6.6722208923850544e-27,0.0,0.0,1.0208189280586136e-34,0.0,0.15091791622381068,0.065872809281043138,0.042522544734604033,2.141199507852769e-13,7.2212869055382046e-08,4.073483186749794e-11,6.4052784475684659e-14,2.3275700585549583e-19,3.3210724198408237e-15,4.2860766857560317e-16,2.8926975094957095e-15
2.761758538874662e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013947483241300965,0.56159306239310214,7.875044031577224e-18,0.0,1.2749225485951513e-07,6.5455116279507935e-38,6.7168039315608555e-27,0.0,0.0,1.0315050629383214e-34,0.0,0.15096854989865524,0.065844797969548258,0.04256186723567628,2.1402458867466203e-13,7.2433990566752619e-08,4.0861832829767231e-11,6.4274798777480401e-14,2.3337047240992115e-19,3.3415794044202557e-15,4.2984021862008823e-16,2.911972557504772e-15
2.770459841576035e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013885928132229053,0.56158185024384288,7.9037617527002085e-18,0.0,1.2795054203456462e-07,6.5751293504972732e-38,6.7615276247774709e-27,0.0,0.0,1.0422667952562972e-34,0.0,0.15101889330064155,0.065816877049171843,0.042600999404850987,2.1392956214983182e-13,7.2655013748698529e-08,4.0988779862661237e-11,6.449689181807081e-14,2.3398333733968062e-19,3.3621403406402495e-15,4.3107140066831208e-16,2.9313029245490536e-15
2.779161144277408e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013824759802732062,0.56157073696498261,7.9324774023143227e-18,0.0,1.2840881305211702e-07,6.6048093692771138e-38,6.8063918939865412e-27,0.0,0.0,1.0531044032645715e-34,0.0,0.15106894879325572,0.065789046297614479,0.042639942535020001,2.1383486990193081e-13,7.2875938947197423e-08,4.1115673140274651e-11,6.4719063813248091e-14,2.3459560450477007e-19,3.3827551757342889e-15,4.3230122319928868e-16,2.9506885493868812e-15
2.787862446978781e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013763974858291618,0.56155972149979738,7.9611909578644463e-18,0.0,1.2886706703795829e-07,6.6345517615680867e-38,6.8513966613397434e-27,0.0,0.0,1.0640181653050961e-34,0.0,0.1511187187142933,0.065761305490529567,0.042678697907253697,2.1374051082846008e-13,7.3096766506990903e-08,4.1242512836271477e-11,6.4941314977894043e-14,2.3520727745640789e-19,3.4034238572568089e-15,4.3352969463323339e-16,2.9701293711560284e-15
2.7965637496801544e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013703569943384302,0.56154880280521902,7.9899023972260308e-18,0.0,1.2932530312520843e-07,6.6643566047829776e-38,6.8965418492516981e-27,0.0,0.0,1.0750083598097043e-34,0.0,0.15116820537620981,0.065733654401600422,0.042717266790937389,2.1364648377795091e-13,7.3317496771584606e-08,4.1369299123881229e-11,6.5163645525981304e-14,2.3581835963590342e-19,3.4241463330807737e-15,4.3475682333196729e-16,2.9896253293710791e-15
2.8052650523815275e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013643541740926933,0.56153797985162401,8.0186116986878366e-18,0.0,1.2978352045424323e-07,6.6942239764687292e-38,6.941827380279186e-27,0.0,0.0,1.0860752653000696e-34,0.0,0.15121741106646569,0.065706092802615745,0.042755650443906112,2.135527873943839e-13,7.3538130083248067e-08,4.1496032175895132e-11,6.5386055670574428e-14,2.3642885487620676e-19,3.4449225513949647e-15,4.3598261759932332e-16,3.0091763639208146e-15
2.8139663550829006e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013583886971731282,0.56152725162262729,8.0473188409491527e-18,0.0,1.3024171817261797e-07,6.7241539543056239e-38,6.9872531771606296e-27,0.0,0.0,1.097219160387668e-34,0.0,0.15126633804786491,0.065678620463543003,0.042793850112577449,2.1345942058204254e-13,7.3758666783014672e-08,4.1622712164662504e-11,6.5608545623830788e-14,2.3703876669367541e-19,3.4657524607024999e-15,4.3720708568154973e-16,3.0287824150656216e-15
2.8226676577842737e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013524602393967973,0.56151661711488021,8.076023803123352e-18,0.0,1.3069989543499101e-07,6.7541466161064736e-38,7.0328191629250462e-27,0.0,0.0,1.1084403237737353e-34,0.0,0.15131498855888889,0.065651237152600003,0.04283186703208236,2.133663822401142e-13,7.3979107210681666e-08,4.1749339262087503e-11,6.5831115597001833e-14,2.37648098359692e-19,3.4866360098185885e-15,4.3843023576771417e-16,3.0484434234349119e-15
2.831368960485647e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013465684802639469,0.56150607533787145,8.1047265647177048e-18,0.0,1.3115805140304945e-07,6.7842020398157968e-38,7.078525260733471e-27,0.0,0.0,1.1197390342492329e-34,0.0,0.15136336481402443,0.06562394263632472,0.04286970242639454,2.1327367095571255e-13,7.4199451704811215e-08,4.1875913639625578e-11,6.6053765800434634e-14,2.3825685367565672e-19,3.5075731478675991e-15,4.3965207599010586e-16,3.0681593300245662e-15
2.84007026318702e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013407131029061893,0.56149562531373132,8.1334271056290646e-18,0.0,1.3161618524543525e-07,6.8143203035090036e-38,7.1243713938985882e-27,0.0,0.0,1.1311155706948048e-34,0.0,0.15141146900408639,0.065596736679643192,0.042907357508457658,2.1318128562945771e-13,7.4419700602730021e-08,4.2002435468280458e-11,6.6276496443572924e-14,2.3886503615840803e-19,3.5285638242817327e-15,4.4087261442463614e-16,3.0879300761943915e-15
2.848771565888393e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013348937940355543,0.56148526607704019,8.162125406153552e-18,0.0,1.3207429613767217e-07,6.844501485391608e-38,7.1703574860601084e-27,0.0,0.0,1.1425702120807436e-34,0.0,0.15145930329653562,0.065569619045935904,0.042944833480311098,2.1308922523730818e-13,7.463985424053029e-08,4.2128904918601068e-11,6.6499307734958645e-14,2.3947264888697778e-19,3.5496079887990587e-15,4.4209185909124043e-16,3.1077556036655998e-15
2.857472868589766e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013291102438943964,0.56147499667463985,8.1908214469631548e-18,0.0,1.3253238326209436e-07,6.8747456637984149e-38,7.2164834609851365e-27,0.0,0.0,1.1541032374669495e-34,0.0,0.15150686983579076,0.065542589497102413,0.042982131533213723,2.1299748830055782e-13,7.4859912953070932e-08,4.2255322160678566e-11,6.6722199882233909e-14,2.4007969561580294e-19,3.570705591460292e-15,4.4330981795427559e-16,3.1276358545183042e-15
2.8661741712911393e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013233621462061324,0.56146481616544786,8.2195152090979911e-18,0.0,1.3299044580777504e-07,6.9050529171927328e-38,7.2627492425459563e-27,0.0,0.0,1.1657149260028961e-34,0.0,0.15155417074353639,0.065515647793624246,0.04301925284776624,2.1290607369683183e-13,7.5079877073977619e-08,4.2381687364143599e-11,6.694517309214197e-14,2.4068617990880663e-19,3.5918565826075677e-15,4.4452649892291899e-16,3.147570771189029e-15
2.8748754739925124e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013176491981268039,0.56145472362027671,8.248206673984243e-18,0.0,1.3344848297045686e-07,6.9354233241655867e-38,7.3091547549875705e-27,0.0,0.0,1.1774055569275922e-34,0.0,0.15160120811902483,0.065488793694626374,0.043056198594031661,2.1281498051241662e-13,7.5299746935644039e-08,4.2508000698163636e-11,6.7168227570529075e-14,2.4129210463247637e-19,3.6130609128828829e-15,4.4574190985156426e-16,3.1675602964682418e-15
2.8835767766938855e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013119711001974397,0.56144471812165397,8.2768958234077716e-18,0.0,1.3390649395248283e-07,6.9658569634349284e-38,7.3556999226888633e-27,0.0,0.0,1.1891754095695444e-34,0.0,0.15164798403937424,0.065462026957936917,0.043092969931654214,2.1272420719704002e-13,7.5519522869233671e-08,4.2634262331440341e-11,6.7391363522346903e-14,2.4189747346325813e-19,3.6343185332245286e-15,4.4695605854021663e-16,3.1876043734979031e-15
2.8922780793952586e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013063275562972083,0.56143479876364755,8.3055826395000316e-18,0.0,1.3436447796272799e-07,6.9963539138448718e-38,7.4023846700648836e-27,0.0,0.0,1.2010247633467228e-34,0.0,0.15169450055986128,0.065435347340145625,0.043129568009976707,2.1263375257343145e-13,7.5739205204680168e-08,4.2760472432207238e-11,6.7614581151653565e-14,2.4250229007069482e-19,3.6556293948658644e-15,4.4816895273488574e-16,3.2077029457690336e-15
2.900979382096632e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.013007182735973425,0.56142496465169256,8.334267104766826e-18,0.0,1.3482243421653238e-07,7.0269142543648959e-38,7.4492089219574226e-27,0.0,0.0,1.2129538977665241e-34,0.0,0.15174075971420928,0.065408754596660484,0.043165993968156034,2.1254361587984341e-13,7.5958794270688495e-08,4.288663116822725e-11,6.7837880661615427e-14,2.4310655709573099e-19,3.6769934493343197e-15,4.4938060012797948e-16,3.2278559571192972e-15
2.909680684798005e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012951429625158238,0.56141521490242163,8.3629492020599196e-18,0.0,1.3528036193563457e-07,7.0575380640891014e-38,7.4961726033681988e-27,0.0,0.0,1.2249630924257371e-34,0.0,0.15178676351487225,0.065382248481763383,0.043202248935277528,2.1245379549579688e-13,7.617829039473775e-08,4.3012738706790574e-11,6.8061262254510146e-14,2.4371027808470793e-19,3.6984106484474483e-15,4.5059100835869216e-16,3.2480633517305991e-15
2.918381987499378e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012896013366728097,0.56140554864349945,8.3916289145524917e-18,0.0,1.3573826034810623e-07,7.0882254222354332e-38,7.5432756392363259e-27,0.0,0.0,1.2370526270105061e-34,0.0,0.15183251395331349,0.065355828748663858,0.04323833403046743,2.1236429014007596e-13,7.6397693903081506e-08,4.313879521471252e-11,6.8284726131727776e-14,2.4431345688250947e-19,3.7198809443115507e-15,4.518001850133943e-16,3.268325074126711e-15
2.927083290200751e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012840931128467887,0.5613959650134579,8.4203062257814373e-18,0.0,1.3619612868828738e-07,7.118976408144918e-38,7.5905179549867205e-27,0.0,0.0,1.249222781296297e-34,0.0,0.15187801300028086,0.065329495149551747,0.043274250363003933,2.1227509925237433e-13,7.661700512074891e-08,4.3264800858331491e-11,6.850827249377245e-14,2.4491609590594129e-19,3.741404289321412e-15,4.5300813762602041e-16,3.2886410691709063e-15
2.935784592902124e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012786180109314546,0.56138646316153584,8.4489811196193936e-18,0.0,1.3665396619672278e-07,7.1497911012809146e-38,7.6378994762620223e-27,0.0,0.0,1.2614738351478617e-34,0.0,0.15192326260607675,0.065303247435648554,0.043309999032426875,2.1218622115632777e-13,7.6836224371548546e-08,4.3390755803507079e-11,6.8731901540266025e-14,2.4551819849213826e-19,3.7629806361560048e-15,4.5421487367845313e-16,3.3090112820636083e-15
2.9444858956034973e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012731757538932815,0.5613770422475205,8.4776535802338543e-18,0.0,1.3711177212009867e-07,7.1806695812283689e-38,7.6854201285058407e-27,0.0,0.0,1.2738060685192054e-34,0.0,0.15196826470082478,0.065277085357257361,0.043345581128645755,2.1209765439515661e-13,7.7055351978068653e-08,4.3516660215618255e-11,6.8955613469949197e-14,2.4611976873922654e-19,3.7846099377766987e-15,4.5542040060090675e-16,3.3294356583400701e-15
2.9531871983048704e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012677660677297862,0.56136770144159354,8.5063235921458694e-18,0.0,1.3756954571118088e-07,7.2116119276930562e-38,7.7330798377043849e-27,0.0,0.0,1.2862197614535499e-34,0.0,0.1520130211947312,0.065251008663811463,0.043380997732046428,2.1200939866549396e-13,7.7274388261678281e-08,4.3642514259561645e-11,6.9179408480683072e-14,2.4672080886552633e-19,3.8062921474279649e-15,4.5662472577230957e-16,3.3499141438680553e-15
2.9618885010062436e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012623886814284684,0.56135843992417578,8.5349911402068088e-18,0.0,1.3802728622875319e-07,7.2426182205008461e-38,7.7808785301680994e-27,0.0,0.0,1.2987151940833022e-34,0.0,0.15205753397834343,0.065225017103921853,0.043416249913596348,2.1192145227079534e-13,7.7493333542531731e-08,4.3768318099749806e-11,6.9403286769453439e-14,2.473213218871767e-19,3.8280272186327981e-15,4.5782785652068379e-16,3.3704466848455481e-15
2.9705898037076167e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012570433269264141,0.56134925688577997,8.563656209533388e-18,0.0,1.384849929375569e-07,7.2736885395969686e-38,7.8288161318266301e-27,0.0,0.0,1.311292646630019e-34,0.0,0.15210180492280342,0.065199110425423451,0.043451338734948421,2.1183381347850915e-13,7.7712188139569412e-08,4.3894071900109871e-11,6.9627248532371925e-14,2.4792131223529378e-19,3.8498151051901817e-15,4.5902980012352193e-16,3.3910332277984754e-15
2.97929110640899e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012517297390705475,0.56134015152686156,8.5923187855849899e-18,0.0,1.3894266510823096e-07,7.3048229650452662e-38,7.8768925691934038e-27,0.0,0.0,1.3239523994043739e-34,0.0,0.15214583588009808,0.065173288375420135,0.043486265248543411,2.117464822993713e-13,7.793095237051824e-08,4.4019775824081935e-11,6.9851293964677201e-14,2.4852078199236085e-19,3.8716557611769815e-15,4.6023056380816368e-16,3.4116737195784428e-15
2.987992409110363e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012464476555785246,0.56133112305767419,8.6209788541524947e-18,0.0,1.394003020172529e-07,7.3360215770274859e-38,7.9251077692839937e-27,0.0,0.0,1.3366947328061232e-34,0.0,0.15218962868330507,0.065147550700328641,0.043521030497711111,2.1165945708539256e-13,7.8149626551897116e-08,4.4145430034617731e-11,7.0075423260739999e-14,2.4911973370456588e-19,3.8935491409432541e-15,4.6143015475217073e-16,3.4323681073604932e-15
2.996693711811736e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.01241196817000252,0.56132217069812684,8.6496364012592085e-18,0.0,1.3985790294688053e-07,7.3672844558425388e-38,7.9734616585002322e-27,0.0,0.0,1.3495199273240734e-34,0.0,0.15223318514683515,0.065121897145921329,0.04355563551677006,2.1157273569337331e-13,7.836821099901833e-08,4.4271034694179387e-11,7.0299636614064579e-14,2.4971817220668035e-19,3.9154951991085737e-15,4.6262858008369641e-16,3.4531163386408817e-15
3.005395014513109e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012359769666800195,0.56131329367764404,8.6782914132576142e-18,0.0,1.4031546718509427e-07,7.398611681905785e-38,8.0219541638309612e-27,0.0,0.0,1.3624282635360489e-34,0.0,0.15227650706667067,0.065096327457367778,0.043590081331125997,2.1148631849873734e-13,7.8586706025986752e-08,4.4396589964738201e-11,7.0523934217289083e-14,2.5031609956061271e-19,3.9374938905652497e-15,4.6382584688185692e-16,3.4739183612348609e-15
3.014096317214482e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012307878507192387,0.56130449123502857,8.7069438768417393e-18,0.0,1.4077299402554055e-07,7.4300033357483132e-38,8.0705852130457407e-27,0.0,0.0,1.3754200221088568e-34,0.0,0.15231959622060079,0.06507084137927549,0.043624368957369021,2.1140020401934264e-13,7.8805111945706875e-08,4.4522096007773475e-11,7.0748316262191353e-14,2.5091351765475887e-19,3.9595451704738974e-15,4.6502196217709927e-16,3.4947741232744905e-15
3.0227976199158554e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012256292179397714,0.56129576261832548,8.7355937789016937e-18,0.0,1.4123048276747541e-07,7.461459498016235e-38,8.1193547330150409e-27,0.0,0.0,1.3884954837982556e-34,0.0,0.15236245436845225,0.065045438655729398,0.043658499403369438,2.1131438952665651e-13,7.9023429069884639e-08,4.4647552984271547e-11,7.097278293969119e-14,2.5151043177218451e-19,3.981648994258065e-15,4.6621693295156604e-16,3.5156835732064582e-15
3.0314989226172285e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012205008198478431,0.56128710708468854,8.7642411066377857e-18,0.0,1.4168793271570921e-07,7.4929802494699676e-38,8.1682626511267493e-27,0.0,0.0,1.4016549294489241e-34,0.0,0.15240508325231755,0.065020119030330253,0.043692473668372436,2.1122887579089857e-13,7.9241657709025276e-08,4.4772961054724739e-11,7.1197334439849141e-14,2.521068441401083e-19,4.0038053176088828e-15,4.6741076613945869e-16,3.5366466597899194e-15
3.0402002253186016e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012154024105985229,0.56127852390025035,8.7928858476135183e-18,0.0,1.4214534318055186e-07,7.5245656709835342e-38,8.2173088959645529e-27,0.0,0.0,1.4148986399944246e-34,0.0,0.15244748459677912,0.064994882246232413,0.043726292743091373,2.1114366168155036e-13,7.9459798172441489e-08,4.4898320379130544e-11,7.1421970951873558e-14,2.5270275576558567e-19,4.0260140964814423e-15,4.686034686274002e-16,3.5576633320943528e-15
3.0489015280199747e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012103337469607671,0.56127001233999285,8.8215279895494687e-18,0.0,1.4260271347775876e-07,7.5562158435438595e-38,8.2664933948830834e-27,0.0,0.0,1.4282268964571749e-34,0.0,0.15248966010912984,0.064969728046180106,0.04375995760979999,2.1105874366770113e-13,7.9677850768256626e-08,4.5023631116990712e-11,7.1646692664123599e-14,2.5329817237419067e-19,4.0482752870870945e-15,4.6979504725479241e-16,3.5787335394974276e-15
3.057602830721348e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.012052945882830114,0.56126157168762114,8.850167520447702e-18,0.0,1.4306004292847742e-07,7.587930848250074e-38,8.3158160755599817e-27,0.0,0.0,1.4416399799484134e-34,0.0,0.15253161147959132,0.064944656172543247,0.043793469242423409,2.1097412290217704e-13,7.9895815803400394e-08,4.5148893427310584e-11,7.1871499764106402e-14,2.5389309663416652e-19,4.0705888458994631e-15,4.7098550881417424e-16,3.5998572316829004e-15
3.066304133422721e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.01200284696459303,0.56125320123543887,8.8788044287099353e-18,0.0,1.4351733085919481e-07,7.619710766312819e-38,8.3652768674619236e-27,0.0,0.0,1.455138171668167e-34,0.0,0.15257334038152723,0.0649196663673519,0.04382682860662783,2.1088979888487121e-13,8.0113693583618112e-08,4.5274107468598329e-11,7.2096392438484885e-14,2.5448752842288217e-19,4.0929547296524392e-15,4.7217486005157617e-16,3.6210343586385093e-15
3.075005436124094e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.011953038358959627,0.56124490028422602,8.907438702855184e-18,0.0,1.4397457660168518e-07,7.6515556790535563e-38,8.4148756984751573e-27,0.0,0.0,1.4687217529052198e-34,0.0,0.15261484847165493,0.064894758372330399,0.043860036659909146,2.1080576702570149e-13,8.0331484413476051e-08,4.5399273398864359e-11,7.2321370873082479e-14,2.5508147381910471e-19,4.1153728953294622e-15,4.7336310766687238e-16,3.6422648706538971e-15
3.083706738825467e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.011903517734787698,0.56123666814311846,8.9360703316396766e-18,0.0,1.4443177949295872e-07,7.6834656679038812e-38,8.4646124964153873e-27,0.0,0.0,1.4823910050370809e-34,0.0,0.15265613739025308,0.064869931928929814,0.043893094351680498,2.1072202877311733e-13,8.0549188596354191e-08,4.5524391375620761e-11,7.2546435252877879e-14,2.5567493631586631e-19,4.1378433001705892e-15,4.7455025831413063e-16,3.6635487183185489e-15
