Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20)
8.109819160407948e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33502279687429692,0.11617247020594317,0.022797932032150116,0.0,2.2027310900614343e-25,4.9668513808102426e-12,0.0,2.8599687528370334e-19,0.0,8.2012755229825008e-10,4.6429525383509373e-37,8.1019385010858695e-10,2.296182821139169e-27,2.5111779036893375e-32,0.0,0.0,3.6262378935206065e-23,3.4111759098884993e-28,0.0024974950038945797,4.7271321808296572e-05
8.148476828400203e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33501395199274914,0.11616362806898445,0.022797930657908114,0.0,2.2446634964798734e-25,5.0137588456433956e-12,0.0,2.9009722679856087e-19,0.0,8.2402251413009742e-10,4.7747116929872416e-37,8.1399499701896798e-10,2.3388421811485833e-27,2.5713006524555978e-32,0.0,0.0,3.6779099461659652e-23,3.4914441566751306e-28,0.0025063371369583413,4.7274070292292496e-05
8.18713449639246e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33500513103152785,0.11615480972989051,0.022797929344896977,0.0,2.2871887466461725e-25,5.060882271957012e-12,0.0,2.9423652449580646e-19,0.0,8.2791739942244654e-10,4.9095484960325849e-37,8.1779563546696817e-10,2.382080442491771e-27,2.6325669591050005e-32,0.0,0.0,3.730066840543124e-23,3.5731999744034001e-28,0.0025151554721573937,4.7276696314578323e-05
8.225792164384715e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33499633392266692,0.11614601512454589,0.022797928091191418,0.0,2.33031233746412e-25,5.1082216067205153e-12,0.0,2.9841495169549509e-19,0.0,8.318122089095046e-10,5.0475194395139458e-37,8.2159576629285537e-10,2.4259025376440025e-27,2.6949929921701504e-32,0.0,0.0,3.7827107758136622e-23,3.6564634994109898e-28,0.0025239500736071998,4.7279203725687388e-05
8.26444983237697e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33498756059849122,0.11613724418900837,0.022797926894925002,0.0,2.374039790154047e-25,5.1557767970669668e-12,0.0,3.0263269171429406e-19,0.0,8.3570694332352052e-10,5.1886817695819663e-37,8.2539539033461338e-10,2.4703134153020894e-27,2.7585950704184863e-32,0.0,0.0,3.8358439503423623e-23,3.741255039159031e-28,0.0025327210052500061,4.7281596258514666e-05
8.303107500369226e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33497881099161259,0.11612849685950839,0.022797925754288326,0.0,2.4183766502416477e-25,5.203547790292474e-12,0.0,3.0688992786560227e-19,0.0,8.3960160339479201e-10,5.3330934927626782e-37,8.2919450842794783e-10,2.5153180403342406e-27,2.8233896635234201e-32,0.0,0.0,3.8894685616990285e-23,3.8275950727930899e-28,0.0025414683308553091,4.7283877531870311e-05
8.341765168361482e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33497008503492554,0.11611977307244879,0.022797924667527295,0.0,2.4633284875468318e-25,5.2515345338555946e-12,0.0,3.1118684345966914e-19,0.0,8.4349618985166927e-10,5.4808133822281365e-37,8.3299312140629191e-10,2.5609213937301151e-27,2.889393392735242e-32,0.0,0.0,3.9435868066603146e-23,3.9155042517024185e-28,0.0025501921140203359,4.7286051053927878e-05
8.380422836353738e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33496138266160369,0.11611107276440409,0.022797923632941478,0.0,2.5089008961726471e-25,5.2997369753767497e-12,0.0,3.1552362180371174e-19,0.0,8.4739070342056029e-10,5.6319009840859036e-37,8.3679123010081373e-10,2.6071284725510578e-27,2.9566230315517694e-32,0.0,0.0,3.9982008812115254e-23,4.0050034000774768e-28,0.0025588924181705131,4.7288120225570478e-05
8.419080504345994e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33495270380509617,0.11610239587212023,0.022797922648882446,0.0,2.5550994944942365e-25,5.3481550626376315e-12,0.0,3.1990044620203361e-19,0.0,8.5128514482593664e-10,5.7864166236873076e-37,8.4058883534042139e-10,2.6539442898805353e-27,3.0250955063887501e-32,0.0,0.0,4.0533129805484313e-23,4.0961135154657403e-28,0.0025675693065599363,4.7290088343637374e-05
8.45773817233825e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33494404839912384,0.11609374233251395,0.022797921713752226,0.0,2.601929925147844e-25,5.3967887435806161e-12,0.0,3.2431749995614114e-19,0.0,8.551795147903381e-10,5.9444214119544197e-37,8.4438593795177045e-10,2.7013738747747594e-27,3.0948278972500071e-32,0.0,0.0,4.1089252990790609e-23,4.188855769325785e-28,0.0025762228422718382,4.7291958604074339e-05
8.496395840330505e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33493541637767571,0.11608511208267243,0.02279792082600177,0.0,2.6493978550198779e-25,5.4456379663081851e-12,0.0,3.2877496636486117e-19,0.0,8.5907381403437753e-10,6.1059772517256648e-37,8.481825387592691e-10,2.7494222722134965e-27,3.1658374383973526e-32,0.0,0.0,4.1650400304254968e-23,4.2832515075796754e-28,0.0025848530882190586,4.729373410499007e-05
8.535053508322761e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33492680767500566,0.11607650505985274,0.022797919984129455,0.0,2.6975089752360133e-25,5.4947026790823358e-12,0.0,3.3327302872445686e-19,0.0,8.6296804327674626e-10,6.271146844120027e-37,8.5197863858508505e-10,2.79809454305107e-27,3.2381415190202475e-32,0.0,0.0,4.2216593674256576e-23,4.3793222511636479e-28,0.0025934601071445087,4.7295417849621671e-05
8.573711176315017e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.334918222225629,0.11606792120148145,0.022797919186679661,0.0,2.7462690011503438e-25,5.543982830324003e-12,0.0,3.3781187032874443e-19,0.0,8.6686220323421904e-10,6.4399936949197582e-37,8.5577423824915167e-10,2.8473957639675493e-27,3.3117576839052154e-32,0.0,0.0,4.2787855021350876e-23,4.4770896965770952e-28,0.0026020439616216352,4.7297012749211746e-05
8.612368844307272e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33490965996431915,0.11605936044515412,0.022797918432241368,0.0,2.795683672334583e-25,5.593478368612483e-12,0.0,3.423916744692079e-19,0.0,8.707562946216591e-10,6.6125821209715412e-37,8.595693385691736e-10,2.8973310274201308e-27,3.3867036341050209e-32,0.0,0.0,4.3364206258287185e-23,4.5765757164298695e-28,0.0026106047140548867,4.7298521625799392e-05
8.651026512299528e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33490112082610463,0.11605082272863483,0.022797917719446805,0.0,2.8457587525673124e-25,5.6431892426848576e-12,0.0,3.4701262443511547e-19,0.0,8.7465031815202273e-10,6.7889772566060414e-37,8.6336394036063398e-10,2.9479054415946958e-27,3.4629972276075994e-32,0.0,0.0,4.3945669290026439e-23,4.6778023599879055e-28,0.0026191424266801691,4.729994721492805e-05
8.689684180291784e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33489260474626614,0.11604230798985572,0.022797917046970137,0.0,2.8965000298232767e-25,5.6931154014354117e-12,0.0,3.5167490351363353e-19,0.0,8.7854427453636523e-10,6.9692450600757735e-37,8.671580444367993e-10,2.9991241303575608e-27,3.5406564800047441e-32,0.0,0.0,4.4532266013758789e-23,4.7807918537171684e-28,0.0026276571615653126,4.7301292168272208e-05
8.72834184828404e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33488411166033305,0.11603381616691663,0.022797916413526173,0.0,2.9479133162627177e-25,5.7432567939150741e-12,0.0,3.563786949899413e-19,0.0,8.8243816448384467e-10,7.1534523200112315e-37,8.7095165160872638e-10,3.0509922332074174e-27,3.6196995651605651e-32,0.0,0.0,4.512401831892111e-23,4.8855666018259228e-28,0.0026361489806105264,4.7302559056185475e-05
8.766999516276295e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33487564150408072,0.11602534719808445,0.022797915817869184,0.0,3.0000044482207716e-25,5.7936133693308364e-12,0.0,3.6112418214734513e-19,0.0,8.8633198870172809e-10,7.3416666618951974e-37,8.747447626852689e-10,3.1035149052274494e-27,3.7001448158796938e-32,0.0,0.0,4.5720948087214517e-23,4.992149186805366e-28,0.0026446179455488585,4.730375037017232e-05
8.805657184268551e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33486719421352779,0.11601690102179292,0.022797915258791629,0.0,3.0527792861968933e-25,5.8441850770451887e-12,0.0,3.6591154826739177e-19,0.0,8.9022574789539592e-10,7.5339565545552095e-37,8.7853737847308204e-10,3.1566973170376359e-27,3.7820107245752648e-32,0.0,0.0,4.6323077192621796e-23,5.1005623699685725e-28,0.0026530641179466513,4.7304868525285667e-05
8.844314852260807e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33485876972493334,0.11600847757664187,0.022797914735123045,0.0,3.1062437148443395e-25,5.894971866575559e-12,0.0,3.7074097662998195e-19,0.0,8.9411944276834645e-10,7.7303913166740525e-37,8.8232949977662994e-10,3.210544654747239e-27,3.8653159439366466e-32,0.0,0.0,4.6930427501424738e-23,5.2108290919878154e-28,0.0026614875592039962,4.7305915862452509e-05
8.882972520253063e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33485036797479384,0.11600007680139707,0.022797914245728908,0.0,3.1604036429596905e-25,5.9459736875937368e-12,0.0,3.7561265051348341e-19,0.0,8.980130740222012e-10,7.9310411233183043e-37,8.8612112739819128e-10,3.2650621199074753e-27,3.9500792875969537e-32,0.0,0.0,4.7543020872221399e-23,5.3229724734302373e-28,0.0026698883305551866,4.7306894650729649e-05
8.921630188245318e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33484198889984113,0.11599169863498951,0.022797913789509523,0.0,3.215265003472421e-25,5.9971904899253219e-12,0.0,3.8052675319484262e-19,0.0,9.0190664235671042e-10,8.1359770124847795e-37,8.8991226213786486e-10,3.3202549294643633e-27,4.0363197308003024e-32,0.0,0.0,4.8160879155943385e-23,5.4370158152918785e-28,0.0026782664930691744,4.7307807089491654e-05
8.960287856237574e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33483363243703917,0.11598334301651514,0.022797913365398992,0.0,3.2708337534345129e-25,6.0486222235491573e-12,0.0,3.8548346794969741e-19,0.0,9.0580014846975688e-10,8.3452708916648688e-37,8.9370290479357629e-10,3.376128315711764e-27,4.1240564110688602e-32,0.0,0.0,4.8784024195872988e-23,5.5529825995300939e-28,0.0026866221076500122,4.7308655310552826e-05
8.99894552422983e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33482529852358234,0.11597500988523443,0.022797912972364151,0.0,3.3271158740101175e-25,6.1002688385967752e-12,0.0,3.9048297805248872e-19,0.0,9.0969359305736145e-10,8.558995544426708e-37,8.974930561610843e-10,3.4326875262445823e-27,4.2133086288696342e-32,0.0,0.0,4.9412477827660322e-23,5.6708964895943138e-28,0.0026949552350373131,4.7309441380225491e-05
9.037603192222086e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33481698709689184,0.11596669918057165,0.022797912609403607,0.0,3.3841173704652537e-25,6.1521302853518428e-12,0.0,3.9552546677657164e-19,0.0,9.1358697681368843e-10,8.7772246370150832e-37,9.0128271703398534e-10,3.4899378239121746e-27,4.3040958482810554e-32,0.0,0.0,5.0046261879340302e-23,5.7907813309552248e-28,0.0027032659358066907,4.7310167301316077e-05
9.076260860214341e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33480869809461455,0.11595841084211482,0.022797912275546738,0.0,3.4418442721575614e-25,6.2042065142496008e-12,0.0,4.0061111739432616e-19,0.0,9.174803004310489e-10,9.0000327249690468e-37,9.0507188820372095e-10,3.5478844867719091e-27,4.3964376976593098e-32,0.0,0.0,5.0685398171349688e-23,5.9126611516323117e-28,0.002711554270370212,4.7310835015061049e-05
9.114918528206597e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33480043145461996,0.11595014480961494,0.022797911969852765,0.0,3.5003026325260883e-25,6.2564974758763167e-12,0.0,4.0574011317726813e-19,0.0,9.2137356459990706e-10,9.2274952597571451e-37,9.0886057045958316e-10,3.6065328080429232e-27,4.4903539703044577e-32,0.0,0.0,5.1329908516543978e-23,6.0365601627198163e-28,0.0027198202989768376,4.7311446403004475e-05
9.153576196198853e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33479218711499809,0.11594190102298571,0.02279791169140986,0.0,3.5594985290811294e-25,6.3090031209687305e-12,0.0,4.1091263739615888e-19,0.0,9.2526677000888478e-10,9.4596885954302467e-37,9.1264876458872014e-10,3.6658880960600536e-27,4.5858646251263118e-32,0.0,0.0,5.1979814720214245e-23,6.1625027589110636e-28,0.0027280640817128718,4.731200328881884e-05
9.192233864191109e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33478396501405738,0.11593367942230302,0.022797911439334236,0.0,3.6194380633941008e-25,6.3617234004135128e-12,0.0,4.1612887332111535e-19,0.0,9.2915991734476541e-10,9.6966899952918747e-37,9.1643647137614314e-10,3.7259556742279339e-27,4.6829897873101006e-32,0.0,0.0,5.2635138580103984e-23,6.2905135190212431e-28,0.0027362856785024012,4.7312507440070822e-05
9.230891532183364e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3347757650903222,0.1159254799478046,0.02279791121276931,0.0,3.6801273610874643e-25,6.4146582652467121e-12,0.0,4.2138900422171923e-19,0.0,9.3305300729249989e-10,9.9385776385859733e-37,9.2022369160473085e-10,3.786740880975286e-27,4.7817497489818917e-32,0.0,0.0,5.3295901886425763e-23,6.4206172065085577e-28,0.0027444851491077384,4.7312960569933731e-05
9.26954920017562e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33476758728253114,0.11591730253988944,0.022797911010884849,0.0,3.7415725718246966e-25,6.4678076666532136e-12,0.0,4.2669321336712581e-19,0.0,9.3694604053521118e-10,1.0185430627202086e-36,9.2401042605523733e-10,3.8482490697093742e-27,4.8821649698738037e-32,0.0,0.0,5.3962126421877959e-23,6.5528387699938247e-28,0.0027526625531298608,4.7313364338848119e-05
9.308206868167876e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33475943152963483,0.11590914713911746,0.022797910832876207,0.0,3.8037798693002854e-25,6.5211715559661959e-12,0.0,4.3204168402617296e-19,0.0,9.4083901775419906e-10,1.0437328992397879e-36,9.2779667550629535e-10,3.9104856087706361e-27,4.9842560779889874e-32,0.0,0.0,5.4633833961661384e-23,6.6872033437784815e-28,0.0027608179500088537,4.7313720356132145e-05
9.346864536160132e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33475129777079399,0.11590101368620907,0.022797910677963502,0.0,3.8667554512297923e-25,6.5747498846665869e-12,0.0,4.3743459946748896e-19,0.0,9.4473193962894442e-10,1.0694353701538893e-36,9.3158244073442463e-10,3.9734558813874977e-27,5.0880438702663782e-32,0.0,0.0,5.5311046273495742e-23,6.8237362483610368e-28,0.0027689513990243426,4.7314030181543098e-05
9.385522204152387e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33474318594537711,0.11589290212204459,0.022797910545390876,0.0,3.9305055393399375e-25,6.628542604382538e-12,0.0,4.4287214295960026e-19,0.0,9.4862480683711353e-10,1.0956586664855584e-36,9.3536772251403641e-10,4.0371652856313471e-27,5.1935493132452406e-32,0.0,0.0,5.5993785117636209e-23,6.9624629909519563e-28,0.0027770629592959359,4.7314295326791682e-05
9.424179872144643e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33473509599295925,0.11588481238766409,0.022797910434425774,0.0,3.9950363793587327e-25,6.6825496668888655e-12,0.0,4.4835449777103926e-19,0.0,9.5251762005456526e-10,1.1224110742217439e-36,9.3915252161743988e-10,4.1016192343716927e-27,5.3007935437294862e-32,0.0,0.0,5.668207224688983e-23,7.1034092659869817e-28,0.002785152689783655,4.7314517257010425e-05
9.462837540136899e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33472702785331943,0.1158767444242666,0.022797910344358185,0.0,4.0603542410056636e-25,6.7367710241065387e-12,0.0,4.538818471704511e-19,0.0,9.5641037995535401e-10,1.1497009749924256e-36,9.4293683881484709e-10,4.1668231552314954e-27,5.4097978694517546e-32,0.0,0.0,5.7375929406631855e-23,7.2466009556389142e-28,0.0027932206492883721,4.7314697392177327e-05
9.501495208129155e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33471898146643919,0.11586869817321004,0.022797910274500031,0.0,4.1264654179819001e-25,6.791206628102127e-12,0.0,4.594543744267007e-19,0.0,9.6030308721173297e-10,1.1775368467514431e-36,9.4672067487437921e-10,4.2327824905426547e-27,5.5205837697373086e-32,0.0,0.0,5.8075378334822082e-23,7.3920641303278452e-28,0.0028012668964522412,4.7314837108496651e-05
9.54015287612141e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33471095677250107,0.11586067357601047,0.022797910224184405,0.0,4.1933762279605611e-25,6.845856431087286e-12,0.0,4.6507226280897834e-19,0.0,9.6419574249416264e-10,1.205927264459024e-36,9.505040305620735e-10,4.2995026973016922e-27,5.6331728961676762e-32,0.0,0.0,5.8780440762021089e-23,7.5398250492298537e-28,0.0028092914897591302,4.7314937739737432e-05
9.578810544113666e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33470295371188635,0.11585267057434194,0.022797910192765013,0.0,4.26109301257701e-25,6.9007203854182161e-12,0.0,4.707356955869064e-19,0.0,9.6808834647131203e-10,1.234880900766004e-36,9.5428690664188733e-10,4.3669892471255843e-27,5.7475870732441052e-32,0.0,0.0,5.9491138411406421e-23,7.6899101607841596e-28,0.0028172944875350528,4.7315000578531611e-05
9.617468212105922e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33469497222517375,0.11584468911003584,0.022797910179615459,0.0,4.3296221374191928e-25,6.9557984435951436e-12,0.0,4.7644485603064457e-19,0.0,9.7198089981006534e-10,1.2644065266997355e-36,9.5806930387570447e-10,4.4352476262077812e-27,5.8638482990507859e-32,0.0,0.0,6.0207492998788717e-23,7.8423461031987721e-28,0.0028252759479485945,4.7315026877632556e-05
9.656125880098178e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33468701225313741,0.1158367291250806,0.02279791018412871,0.0,4.3989699920180295e-25,7.0110905582617859e-12,0.0,4.8219992741099485e-19,0.0,9.7587340317552581e-10,1.2945130123516756e-36,9.6185122302334079e-10,4.504283335274375e-27,5.9819787459178517e-32,0.0,0.0,6.0929526232627781e-23,7.9971597049545905e-28,0.0028332359290113439,4.7315017851135389e-05
9.694783548090433e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33467907373674599,0.11582879056162114,0.022797910205716438,0.0,4.4691429898378231e-25,7.0665966822048379e-12,0.0,4.8800109299950691e-19,0.0,9.7976585723102074e-10,1.3252093275666504e-36,9.6563266484255122e-10,4.5741018895404593e-27,6.1020007610841882e-32,0.0,0.0,6.1657259814048542e-23,8.1543779853080145e-28,0.0028411744885783168,4.7314974675660149e-05
9.73344121608269e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33467115661716018,0.11582087336195868,0.022797910243808523,0.0,4.5401475682667227e-25,7.1223167683534463e-12,0.0,4.9384853606858203e-19,0.0,9.8365826263810603e-10,1.3565045426337897e-36,9.6941363008903349e-10,4.6447088186666406e-27,6.2239368673600124e-32,0.0,0.0,6.2390715436857114e-23,8.3140281547920309e-28,0.0028490916843483837,4.7314898491499099e-05
9.772098884074945e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33466326083573156,0.11581297746855,0.022797910297852414,0.0,4.611990188607235e-25,7.1782507697786806e-12,0.0,4.9974243989157706e-19,0.0,9.875506200565703e-10,1.3884078289791246e-36,9.7319411951643433e-10,4.7161096667157206e-27,6.3478097637892384e-32,0.0,0.0,6.3129914787556536e-23,8.4761376157157959e-28,0.0028569875738646941,4.7314790403728865e-05
9.8107565520672e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3346553863340016,0.11580510282400727,0.022797910367312633,0.0,4.6846773360667517e-25,7.2343986396930347e-12,0.0,5.0568298774290878e-19,0.0,9.914429301444409e-10,1.4209284598598481e-36,9.7697413387635672e-10,4.7883099921095541e-27,6.4736423263116436e-32,0.0,0.0,6.3874879545362731e-23,8.6407339626627389e-28,0.0028648622145150985,4.7314651483288962e-05
9.849414220059456e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33464753305369943,0.11579724937109756,0.022797910451670261,0.0,4.7582155197481404e-25,7.2907603314498941e-12,0.0,5.1167036289815742e-19,0.0,9.953351935579872e-10,1.4540758110602205e-36,9.8075367391836341e-10,4.8613153675860583e-27,6.6014576084248133e-32,0.0,0.0,6.4625631382220195e-23,8.8078449829871534e-28,0.0028727156635325705,4.7314482768027304e-05
9.888071888051712e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33463970093674067,0.11578941705274227,0.022797910550422417,0.0,4.8326112726403543e-25,7.3473357985430256e-12,0.0,5.1770474863416798e-19,0.0,9.9922741095172601e-10,1.4878593615891337e-36,9.8453274038998373e-10,4.9351313801563984e-27,6.73127884184588e-32,0.0,0.0,6.5382191962817752e-23,8.9774986573092996e-28,0.002880547977995627,4.7314285263713978e-05
9.926729556043968e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33463188992522613,0.11578160581201699,0.022797910663081761,0.0,4.9078711516090908e-25,7.4041249946060746e-12,0.0,5.2378632822915527e-19,0.0,1.0031195829784257e-09,1.5222886943793077e-36,9.8831133403671956e-10,5.0097636310623356e-27,6.8631294371730601e-32,0.0,0.0,6.6144582944604145e-23,9.1497231600090526e-28,0.0028883592148287495,4.7314059945024023e-05
9.965387224036224e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33462409996144077,0.11577381559215079,0.022797910789176024,0.0,4.9840017373875039e-25,7.4611278734120315e-12,0.0,5.2991528496280425e-19,0.0,1.00701171028911e-09,1.5573734969881295e-36,9.9208945560204913e-10,5.0852177357337331e-27,6.9970329845469756e-32,0.0,0.0,6.6912825977803754e-23,9.3245468597180543e-28,0.0028961494308028016,4.7313807756490282e-05
9.999999999999999e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3346171429021999,0.11576685828157453,0.022797910913101353,0.0,5.0529107273269429e-25,7.5123476113533785e-12,0.0,5.3544329743853729e-19,0.0,1.0104965527901715e-09,1.5893514484898795e-36,9.9547185863828337e-10,5.1534787760145588e-27,7.1186871587686045e-32,0.0,0.0,6.7605668284034006e-23,9.4833069889181457e-28,0.002903106737894243,4.7313559905847495e-05
1.000404489202848e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3346163309878511,0.11576604633652608,0.02279791092824756,0.0,5.061009634566918e-25,7.5183443888727512e-12,0.0,5.3609180211637262e-19,0.0,1.0109037935330646e-09,1.5931235623001232e-36,9.9586710582743479e-10,5.1614993237462402e-27,7.1330132543117639e-32,0.0,0.0,6.7686942705431979e-23,9.5019983198104006e-28,0.0029039186825354463,4.7313529613427203e-05
1.0042702560020735e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3346085829471056,0.11575829798867793,0.022797911079852861,0.0,5.1389014715876106e-25,7.5757744950384252e-12,0.0,5.4231606297279264e-19,0.0,1.0147958333578409e-09,1.6295487892310447e-36,9.9964428545232742e-10,5.2386140387791193e-27,7.2710941976759993e-32,0.0,0.0,6.8466954763310844e-23,9.6821062988918677e-28,0.00291166702649156,4.7313226402826465e-05
1.0081360228012991e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33460085578203219,0.11575057049229384,0.022797911243562164,0.0,5.2176839007296291e-25,7.6334181460970882e-12,0.0,5.4858825081677203e-19,0.0,1.0186878304092596e-09,1.6666591834335956e-36,1.0034209952141722e-09,5.3165675385732538e-27,7.411299947373397e-32,0.0,0.0,6.9252883780084354e-23,9.8648997512876931e-28,0.0029193945189836504,4.7312898984225288e-05
1.0120017896005247e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33459314943563717,0.11574286379121326,0.022797911418959003,0.0,5.2973635981036327e-25,7.6912752963741015e-12,0.0,5.54908548934895e-19,0.0,1.0225797853314153e-09,1.7044648580047548e-36,1.0071972358484141e-09,5.3953654948893099e-27,7.5536548183233095e-32,0.0,0.0,7.0044751377233866e-23,1.0050407827528863e-27,0.0029271012161722685,4.7312548190548128e-05
1.0158675563997502e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3345854638511046,0.1157351778294272,0.022797911605639813,0.0,5.3779472636417733e-25,7.749345900331665e-12,0.0,5.6127714061572209e-19,0.0,1.026471698766683e-09,1.7429760341947212e-36,1.0109730080885031e-09,5.4750135934660541e-27,7.6981833082910348e-32,0.0,0.0,7.0842579169093411e-23,1.0238659874837008e-27,0.0029347871740664213,4.7312174828922874e-05
1.0197333231989758e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33457779897179457,0.11572751255107777,0.022797911803213541,0.0,5.4594416210886413e-25,7.8076299125683166e-12,0.0,5.6769420914989159e-19,0.0,1.0303635713557206e-09,1.7822030421174565e-36,1.0147483126659005e-09,5.5555175339788404e-27,7.8449100985479068e-32,0.0,0.0,7.164638876286497e-23,1.0429685437607826e-27,0.0029424524485239826,4.7311779681471954e-05
1.0235990899982014e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33457015474124185,0.11571986790045781,0.022797912011301231,0.0,5.5418534179922e-25,7.8661272878184195e-12,0.0,5.7415993783021764e-19,0.0,1.0342554037374734e-09,1.8221563214628324e-36,1.0185231503100836e-09,5.6368830299982529e-27,7.9938600545312021e-32,0.0,0.0,7.2456201758633572e-23,1.0623514257893084e-27,0.0029500970952521053,4.7311363506079277e-05
1.027464856797427e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33456253110315526,0.11571224382201049,0.022797912229535703,0.0,5.625189425694808e-25,7.9248379809516829e-12,0.0,5.8067450995179111e-19,0.0,1.0381471965491807e-09,1.862846422210367e-36,1.0222975217485529e-09,5.7191158089489107e-27,8.145058226503818e-32,0.0,0.0,7.3272039749382536e-23,1.0820176275881159e-27,0.002957721169807628,4.7310927037133906e-05
1.0313306235966526e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33455492800141623,0.11570464026032889,0.022797912457561145,0.0,5.7094564393242338e-25,7.9837619469726529e-12,0.0,5.8723810881207793e-19,0.0,1.0420389504263774e-09,1.9042840053445555e-36,1.0260714277068342e-09,5.8022216120684255e-27,8.2985298502137937e-32,0.0,0.0,7.4093924321008545e-23,1.1019701630376198e-27,0.002965324727597481,4.7310470986250773e-05
1.0351963903958781e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33454734538007797,0.11569705716015555,0.022797912695032788,0.0,5.794661277784737e-25,8.042899141020231e-12,0.0,5.9385091771101816e-19,0.0,1.0459306660029008e-09,1.9464798435717804e-36,1.0298448689084872e-09,5.8862061943665236e-27,8.4543003475535847e-32,0.0,0.0,7.4921877052336522e-23,1.1222120659275838e-27,0.0029729078238791011,4.730999604296959e-05
1.0390621571951037e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3345397831833638,0.11568949446638215,0.022797912941616552,0.0,5.8808107837481794e-25,8.1022495183671847e-12,0.0,6.0051311995112395e-19,0.0,1.0498223439108935e-09,1.9894448220388013e-36,1.0336178460751096e-09,5.9710753245843218e-27,8.6123953272191804e-32,0.0,0.0,7.5755919515134804e-23,1.1427463900047513e-27,0.0029804705137608271,4.7309502875432197e-05
