Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53)
2.4647970971537065e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32743834140348776,0.11292021645024916,0.020649649677107973,1.658980938327474e-14,3.3039181764097889e-11,4.9937217409812151e-05,2.4801051732257152e-08,6.5678875978906774e-15,2.1006684628032947e-21,2.2629292646865345e-08,8.6556348957892286e-29,4.987635214088964e-08,4.823221612796563e-22,4.1783420086881497e-20,1.5234553042253598e-18,2.4277250524268883e-21,5.9363130007986494e-14,2.3422689378155385e-21,0.0057156236528457206,0.0043437737945615741,5.5632000904407814e-11,3.499952366433601e-05,6.4934943146870002e-15,1.9388193373147011e-08,3.4021943922543656e-05,2.9440565473489275e-10,3.7108737634558336e-08,7.4603453910480653e-07,2.6348987044333264e-18,4.2619537604926577e-15
2.479479963085968e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32741399502055368,0.11292025404290533,0.020637535463345624,1.7069687279494646e-14,3.3727691053374929e-11,5.0626635883265408e-05,2.5288251492392013e-08,6.6865340205590975e-15,2.1680611549819498e-21,2.2764598554608782e-08,8.9462340783616466e-29,5.0156800082341303e-08,4.9258357501787745e-22,4.2919694055332245e-20,1.5626071102428411e-18,2.4910562739492975e-21,6.0245848668865378e-14,2.4063938334851293e-21,0.0057151991967742434,0.0043680010988995013,5.5934284398456506e-11,3.5146483551602566e-05,6.5672192003703004e-15,1.969153286231162e-08,3.4407248799665025e-05,2.973123736061451e-10,3.7741127488687213e-08,7.5636550382710457e-07,2.6949483378557069e-18,4.3531082358528547e-15
2.4941628290182293e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32738966446275625,0.11292028940619596,0.020625430155756415,1.7560453172406425e-14,3.4425882369832567e-11,5.1320265571571194e-05,2.5781791136000234e-08,6.8065984731118229e-15,2.237178963841007e-21,2.2899834115198936e-08,9.2447652186952263e-29,5.043638482799913e-08,5.0299904331779445e-22,4.407909411263988e-20,1.6024804226261418e-18,2.555627494587808e-21,6.1135213906367861e-14,2.4718787815830347e-21,0.0057147749040438968,0.0043922105776445204,5.623634427809842e-11,3.5293158329916908e-05,6.6416603755316258e-15,1.9997776922436032e-08,3.479460364085382e-05,3.0022965342240736e-10,3.8380403801547989e-08,7.6675892722142499e-07,2.7559910462240258e-18,4.445647841242984e-15
2.508845694950491e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32736534971120401,0.11292032254200289,0.020613333745702737,1.8062286131628614e-14,3.5133831395078418e-11,5.201810102964916e-05,2.6281709212564827e-08,6.928088622432819e-15,2.3080553024133202e-21,2.3034997942901364e-08,9.5513941600431999e-29,5.0715115759577882e-08,5.1356987515717928e-22,4.5261929581233679e-20,1.6430832441001215e-18,2.6214547931002917e-21,6.2031223215705384e-14,2.538744134713978e-21,0.0057143507746139884,0.0044164022480016121,5.6538180738429596e-11,3.5439551701108169e-05,6.7168237639541056e-15,2.0306936463511884e-08,3.5184006525214533e-05,3.0315747368927585e-10,3.9026598231260899e-08,7.7721471299399047e-07,2.8180369577643817e-18,4.5395851801438268e-15
2.523528560882752e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32734105074713549,0.11292035345222116,0.020601246224558292,1.8575367037244035e-14,3.5851613977560211e-11,5.272013686326719e-05,2.6788044190976524e-08,7.0510121074371579e-15,2.3807240285401613e-21,2.3170088678561069e-08,9.8662891109925195e-29,5.0993002180282446e-08,5.2429738100982023e-22,4.6468511617047036e-20,1.6844236070459758e-18,2.6885543455466107e-21,6.2933873991749449e-14,2.6070104177821591e-21,0.0057139268084286004,0.0044405761271532453,5.6839793974342187e-11,3.5585667271698425e-05,6.7927153022766673e-15,2.0619022363029941e-08,3.5575455534036386e-05,3.0609581385417306e-10,3.9679742350760062e-08,7.8773276569788373e-07,2.8810962359815915e-18,4.6349328908363417e-15
2.5382114268150137e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32731676755191402,0.11292038213875745,0.020589167583708119,1.909987858590804e-14,3.6579306131398272e-11,5.3426367727168831e-05,2.7300834459452118e-08,7.1753765390196337e-15,2.4552194480838788e-21,2.3305104989299998e-08,1.0189620662026558e-28,5.1270053313339214e-08,5.3518287281634882e-22,4.7699153201772969e-20,1.7265095733904388e-18,2.7569424250831112e-21,6.3843163529945044e-14,2.6766983281861536e-21,0.0057135030054182379,0.0044647322322594477,5.7141184180524001e-11,3.5731508556699242e-05,6.8693409400032015e-15,2.0934045466493574e-08,3.5968948750790026e-05,3.0904465331566641e-10,4.0339867647976085e-08,7.9831299070245485e-07,2.9451790794392659e-18,4.7317036462517803e-15
2.552894292747275e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32729250010702265,0.11292040860352849,0.020577097814548508,1.9636005296916502e-14,3.7316984035250448e-11,5.4136788323298504e-05,2.7820118325459984e-08,7.3011895000087231e-15,2.5315763181442861e-21,2.3440045568212992e-08,1.0521561802048729e-28,5.1546278300683335e-08,5.4622766395561281e-22,4.8954169135097122e-20,1.7693492344958146e-18,2.8266354017569149e-21,6.4759089027245438e-14,2.7478287360100357e-21,0.0057130793655013074,0.0044888705804578388,5.7442351551458694e-11,3.5877078983209034e-05,6.9467066395186255e-15,2.1252016587921101e-08,3.6364484261124384e-05,3.1200397143213038e-10,4.1007005526018223e-08,8.0895529416433121e-07,3.0102957215405327e-18,4.8299101538266376e-15
2.5675771586795366e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32726824839405882,0.11292043284845973,0.02056503690848703,2.0183933518232791e-14,3.8064724031208163e-11,5.4851393399121737e-05,2.83459340156526e-08,7.4284585451259577e-15,2.6098298502787662e-21,2.3574909134062732e-08,1.0862287934865954e-28,5.1821686201796499e-08,5.5743306921660752e-22,5.02338760269092e-20,1.8129507110508241e-18,2.8976497423000083e-21,6.5681647583066549e-14,2.8204226842107019e-21,0.005712655888585441,0.0045129911888636973,5.7743296281425361e-11,3.6022381893817617e-05,7.0248183760762784e-15,2.1572946510263229e-08,3.676206015286351e-05,3.1497374752928674e-10,4.1681187303357145e-08,8.1965958299998369e-07,3.0764564303096e-18,4.9295651553367681e-15
2.582260024611798e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32724401239473072,0.11292045487548427,0.020552984856942468,2.0743851432474456e-14,3.8822602623721586e-11,5.5570177746032226e-05,2.8878319675805834e-08,7.5571912009504218e-15,2.6900157137259289e-21,2.3709694430973841e-08,1.1211976895632466e-28,5.2096285992682407e-08,5.6880040477094397e-22,5.1538592289494833e-20,1.8573221529623018e-18,2.9700020099231564e-21,6.6610836200258078e-14,2.8945013888015328e-21,0.0057122325745687028,0.0045370940745700084,5.8044018564497951e-11,3.6167420549833647e-05,7.1036821377947006e-15,2.189684598584614e-08,3.7161674516003353e-05,3.1795396090771811e-10,4.236244421400629e-08,8.3042576485972192e-07,3.1436715081742723e-18,5.030681426742371e-15
2.5969428905440594e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3272197920908525,0.11292047468654168,0.020540941651344822,2.1315949062859821e-14,3.9590696478552144e-11,5.629313619784031e-05,2.941731337076462e-08,7.6873949658883137e-15,2.7721700386327879e-21,2.3844400228126523e-08,1.1570808967253871e-28,5.2370086564970002e-08,5.8033098814584955e-22,5.2868638129709465e-20,1.9024717392476429e-18,3.0437088641096591e-21,6.7546651786088927e-14,2.9700862390324834e-21,0.0057118094233406455,0.0045611792546475073,5.8344518594545797e-11,3.6312198134346773e-05,7.1833039256760647e-15,2.2223725736827684e-08,3.7563325442708528e-05,3.2094459084997694e-10,4.3050807407702555e-08,8.4125374810302719e-07,3.2119512917490057e-18,5.1332717780452117e-15
2.611625756476321e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32719558746434091,0.11292049228357708,0.020528907283135268,2.190041827911488e-14,4.03690824217507e-11,5.7020263629337788e-05,2.9962953084394892e-08,7.8190773101473329e-15,2.856329419285373e-21,2.3979025319450069e-08,1.193896689675141e-28,5.2643096725136007e-08,5.9202613819768578e-22,5.4224335541135944e-20,1.9484076779279375e-18,3.1187870604089711e-21,6.8489091153245495e-14,3.0471987975666585e-21,0.005711386434783282,0.0045852467461447392,5.8644796565233224e-11,3.6456717755134527e-05,7.2636897535821199e-15,2.2553596455547347e-08,3.7967011027309285e-05,3.2394561662646452e-10,4.374630795008808e-08,8.5214344177513308e-07,3.2813061516188481e-18,5.2373490531179214e-15
2.6263086224085823e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32717139849721083,0.11292050766854024,0.020516881743766126,2.2497452803340226e-14,4.1157837438660298e-11,5.7751554954934928e-05,3.0515276719541639e-08,7.9522456757159124e-15,2.9425309173426262e-21,2.4113568523316322e-08,1.2316635911586268e-28,5.2915325193840031e-08,6.038871750859765e-22,5.5606008296227009e-20,1.9951382059217387e-18,3.1952534502301893e-21,6.9438151020840585e-14,3.1258608006534419e-21,0.005710963608771955,0.004609296566088098,5.8944852670018896e-11,3.6600982447421981e-05,7.3448456482149673e-15,2.2886468804906631e-08,3.8372729366298272e-05,3.2695701750146776e-10,4.4448976822890558e-08,8.6309475558479459e-07,3.3517464921244199e-18,5.3429261295436047e-15
2.640991488340844e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32714722517157302,0.1129205208433849,0.020504865024700877,2.3107248215838452e-14,4.1957038672942654e-11,5.8487005127366113e-05,3.1074322097992806e-08,8.0869074763470644e-15,3.0308120650736817e-21,2.4248028682233478e-08,1.2704003735943773e-28,5.3186780605365277e-08,6.1591542024793889e-22,5.7013981938434287e-20,2.0426715889394356e-18,3.2731249806354283e-21,7.039382801543192e-14,3.2060941582982461e-21,0.0057105409451761067,0.0046333287314818819,5.924468710215663e-11,3.6744995176502307e-05,7.426777649145281e-15,2.3222353418794163e-08,3.8780478558327431e-05,3.29978772739089e-10,4.5158844924102269e-08,8.7410759988317961e-07,3.4232827511472422e-18,5.4500159184773786e-15
2.655674354273105e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32712306746962994,0.11292053181006798,0.020492857117414078,2.3730001960901867e-14,4.2766763425626608e-11,5.9226609136459479e-05,3.1640126960448824e-08,8.2230700975468016e-15,3.1212108685983619e-21,2.4382404662540336e-08,1.3101260606977404e-28,5.3457471507157862e-08,6.2811219637350609e-22,5.8448583774324659e-20,2.091016121378197e-18,3.3524186941331083e-21,7.1356118672048405e-14,3.2879209544289226e-21,0.0057101184438599793,0.0046573432593083417,5.9544300054695298e-11,3.6888758840226573e-05,7.5094918087784719e-15,2.3561260902374796e-08,3.9190256704204845e-05,3.3301086160769379e-10,4.5875943068160951e-08,8.8518188564381381e-07,3.4959253998960085e-18,5.5586313644713913e-15
2.6703572202053667e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32709892537367274,0.11292054057054897,0.020480858013391393,2.4365913352560946e-14,4.3587089154177142e-11,5.9970362007967043e-05,3.221272896649781e-08,8.3607408965670139e-15,3.2137658111307144e-21,2.4516695354101193e-08,1.3508599291012669e-28,5.3727406359458309e-08,6.4047882738083573e-22,5.9910142865686034e-20,2.1401801262174599e-18,3.4331517284711474e-21,7.2325019435222652e-14,3.3713634470589312e-21,0.0057096961046832484,0.0046813401665277152,5.9843691720477727e-11,3.7032276271371327e-05,7.592994192309139e-15,2.3903201832404649e-08,3.960206190689172e-05,3.3605326338463601e-10,4.660030198612931e-08,8.9631752444351676e-07,3.5696849426941209e-18,5.6687854453064586e-15
2.685040086137628e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32707479886607937,0.11292054712678945,0.020468867704129527,2.5015183580293538e-14,4.4418093471584609e-11,6.0718258802451255e-05,3.2792165694595931e-08,8.4999272024025837e-15,3.3085158562257029e-21,2.4650899670001683e-08,1.39262150997107e-28,5.399659353501855e-08,6.5301663839228997e-22,6.1398990021623478e-20,2.1901719549149151e-18,3.5153413164300966e-21,7.3300526660028175e-14,3.4564440684473194e-21,0.0057092739275015764,0.0047053194700782952,6.0142862292141681e-11,3.7175550239890519e-05,7.6772908777683429e-15,2.4248186757638572e-08,4.0015892271499114e-05,3.3910595736131708e-10,4.7331952325871992e-08,9.0751442844426489e-07,3.6445719167671523e-18,5.7804911718598011e-15
2.6997229520698895e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32705068792931091,0.11292055148075245,0.020456886181136235,2.5678015714695063e-14,4.5259854145472435e-11,6.1470294614224936e-05,3.3378474642052954e-08,8.6406363157928097e-15,3.405500451028931e-21,2.478501654624559e-08,1.435430590619167e-28,5.4265041318899527e-08,6.6572695571088387e-22,6.291545779064673e-20,2.240999987302935e-18,3.599004785616211e-21,7.4282636613120636e-14,3.5431854252555646e-21,0.0057088519121671153,0.0047292811868764563,6.0441811962120504e-11,3.7318583455059329e-05,7.7623879559861312e-15,2.4596226199067526e-08,4.043174590528502e-05,3.421689228464335e-10,4.8070924652235827e-08,9.1877251037593071e-07,3.720596892031392e-18,5.8937615879272083e-15
2.714405818002151e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32702659254590949,0.11292055363440212,0.02044491343593028,2.6354614713109762e-14,4.6112449097222054e-11,6.2226464570341693e-05,3.3971693225022852e-08,8.782875509226845e-15,3.5047595295291013e-21,2.4919044941452948e-08,1.4793072161117905e-28,5.4532757908343589e-08,6.7861110679718737e-22,6.4459880452750904e-20,2.2926726314854379e-18,3.6841595582544894e-21,7.5271345473781159e-14,3.6316102987013619e-21,0.0057084300585289616,0.0047532253338167076,6.0740540922641058e-11,3.7461378567515524e-05,7.8482915305023286e-15,2.4947330650163774e-08,4.084962091765126e-05,3.4524213916951962e-10,4.8817249447228575e-08,9.3009168351984487e-07,3.7977704708840997e-18,6.0086097700436363e-15
2.7290886839344124e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32700251269849573,0.11292055358970331,0.020432949460041438,2.7045187425223147e-14,4.697595640111515e-11,6.2986763829633464e-05,3.4571858778499182e-08,8.9266520269531648e-15,3.6063335158134452e-21,2.5052983836559376e-08,1.5242716908736662e-28,5.4799751412717172e-08,6.9167042024667524e-22,6.6032594011490913e-20,2.3451983237351213e-18,3.7708231509816689e-21,7.6266649334961375e-14,3.7217416447093855e-21,0.0057080083664335646,0.0047771519277717417,6.1039049365725284e-11,3.7603938171204263e-05,7.9350077176444534e-15,2.5301510577285908e-08,4.1269515420140251e-05,3.4832558568544255e-10,4.9570957110193796e-08,9.4147186169313966e-07,3.8761032879929688e-18,6.1250488273595711e-15
2.743771549866674e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32697844836976669,0.11292055134862115,0.020420994245010413,2.7749942598615896e-14,4.7850454283491894e-11,6.3751187581792987e-05,3.5179008556315076e-08,9.071973084992935e-15,3.7102633273260442e-21,2.5186832234516968e-08,1.5703445802882669e-28,5.5066029853518782e-08,7.049062257675165e-22,6.7633936186051497e-20,2.398585528391068e-18,3.8590131746392193e-21,7.7268544204328889e-14,3.8136025940591153e-21,0.0057075868357250766,0.0048010609855924733,6.1337337483191234e-11,3.7746264805232396e-05,8.0225426465015264e-15,2.5658776419876214e-08,4.1691427526432101e-05,3.514192417766562e-10,5.033207795799006e-08,9.5291295923381997e-07,3.9556060100867269e-18,6.2430919014629156e-15
2.7584544157989353e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32695439954249389,0.11292054691312078,0.020409047782388907,2.846909088427917e-14,4.8736021121922928e-11,6.4519731046497911e-05,3.5793179731147917e-08,9.2188458711571361e-15,3.8165903781285389e-21,2.5320589159996805e-08,1.6175467122940318e-28,5.5331601164448089e-08,7.183198541587932e-22,6.9264246403313251e-20,2.4528427377566639e-18,3.9487473340663123e-21,7.8277026005312014e-14,3.9072164525297587e-21,0.0057071654662456924,0.0048249525241080837,6.1635405466650308e-11,3.7888360955637254e-05,8.1109024587622106e-15,2.6019138590625308e-08,4.2115355352341607e-05,3.5452308685559971e-10,5.110064222516976e-08,9.6441489098652598e-07,4.0362893357484926e-18,6.3627521661841708e-15
2.773137281731197e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32693036619952065,0.1129205402851671,0.020397110063739492,2.9202844842091709e-14,4.9632735444396538e-11,6.5292389472574943e-05,3.641440939452818e-08,9.3672775450674057e-15,3.9253565821636169e-21,2.5454253659093153e-08,1.665899178976565e-28,5.5596473191531612e-08,7.3191263728913961e-22,7.0923865789916226e-20,2.5079784719978258e-18,4.0400434278928189e-21,7.929209057814337e-14,4.0026067010423351e-21,0.0057067442578359225,0.0048488265601260684,6.1933253507508933e-11,3.8030229057074801e-05,8.2000933088342479e-15,2.6382607475889129e-08,4.2541297015815024e-05,3.5763710036891637e-10,5.1876680064151343e-08,9.7597757228894286e-07,4.1181639952070329e-18,6.4840428274835533e-15
2.787820147663458e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32690634832376092,0.11292053146672439,0.020385181080635691,2.9951418946258609e-14,5.0540675928519746e-11,6.6069158137200892e-05,3.7042734556852679e-08,9.5172752381804371e-15,4.0366043565213003e-21,2.5587824799029506e-08,1.7154233381568056e-28,5.5860653693301693e-08,7.45685908075795e-22,7.2613137164322137e-20,2.5640012790414803e-18,4.1329193483322964e-21,8.031373368090128e-14,4.0997969957989925e-21,0.0057063232103348668,0.0048726831104322814,6.2230881796970593e-11,3.8171871494431909e-05,8.2901213638610675e-15,2.6749193435864013e-08,4.2969250636927162e-05,3.6076126179894214e-10,5.2660221545397405e-08,9.8760091895882205e-07,4.2012407501290483e-18,6.6069771232769831e-15
2.8025030135957196e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32688234589819715,0.11292052045975627,0.020373260824661888,3.0715029590712147e-14,5.1459921400730041e-11,6.6850032345139288e-05,3.7678192147401769e-08,9.6688460538158993e-15,4.1503766247072584e-21,2.5721301667866572e-08,1.7661408149751754e-28,5.6124150341024585e-08,7.5964100046406023e-22,7.433240502887591e-20,2.6209197344742922e-18,4.227393080975025e-21,8.1341950990548228e-14,4.1988111684195656e-21,0.0057059023235804338,0.004896522191790968,6.2528290526032093e-11,3.8313290604367241e-05,8.3809928034424447e-15,2.7118906804653e-08,4.3399214337878374e-05,3.6389555066490559e-10,5.3451296657593944e-08,9.9928484728158138e-07,4.2855303934161948e-18,6.7315683232201461e-15
2.817185879527981e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32685835890587833,0.11292050726622523,0.020361349287413334,3.1493895094474669e-14,5.2390550835520435e-11,6.7635007428010056e-05,3.8320819014360591e-08,9.8219970671877499e-15,4.2667168199136637e-21,2.5854683374212311e-08,1.8180735034717165e-28,5.6386970718974633e-08,7.7377924940715128e-22,7.6082015561867719e-20,2.6787424414416038e-18,4.3234827045810691e-21,8.2376738103965991e-14,4.2996732260754922e-21,0.0057054815974095559,0.0049203438209448223,6.2825479885484954e-11,3.8454488676784065e-05,8.4727138197998594e-15,2.749175789070782e-08,4.3831186242991482e-05,3.6703994652713921e-10,5.4249935307820179e-08,1.0110292739984459e-06,4.3710437489980649e-18,6.8578297286078322e-15
2.8318687454602425e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32683438732991904,0.11292049188809272,0.020349446460496103,3.228823570698369e-14,5.3332643354677326e-11,6.8424078743590581e-05,3.897065192484409e-08,9.9767353254388375e-15,4.385668888292859e-21,2.598796904693401e-08,1.8712435681622075e-28,5.6649122324751081e-08,7.8810199084643808e-22,7.7862316609597203e-20,2.7374780305465622e-18,4.4212063908733873e-21,8.3418090538986528e-14,4.4024073516210773e-21,0.0057050610316583686,0.0049441480146150164,6.3122450065919021e-11,3.8595467956239478e-05,8.5652906178956905e-15,2.7867756977007629e-08,4.4265164478708665e-05,3.7019442898807793e-10,5.5056167321724114e-08,1.0228341162951057e-06,4.4577916716252709e-18,6.9857746722108835e-15
2.846551611392504e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32681043115349739,0.11292047432731885,0.020337552335527111,3.3098273613379359e-14,5.4286278226525703e-11,6.9217241675146568e-05,3.9627727564925803e-08,1.0133067847678736e-14,4.5072772922326583e-21,2.6121157834872615e-08,1.9256734456102819e-28,5.6910612569634628e-08,8.0261056169206809e-22,7.967365767843918e-20,2.7971351597494164e-18,4.5205824043310088e-21,8.446600373541809e-14,4.5070379037221951e-21,0.0057046406261623758,0.0049679347895012528,6.3419201257717707e-11,3.8736230643293821e-05,8.6587294149719374e-15,2.8246914321001115e-08,4.4701147173588804e-05,3.7335897769209076e-10,5.5870022443704078e-08,1.0346992917908563e-06,4.5457850466710809e-18,7.1154165180317847e-15
2.8612344773247654e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32678649035985358,0.11292045458586222,0.020325666904134062,3.3924232939754589e-14,5.5251534865186295e-11,7.00144916307906e-05,4.0292082539670142e-08,1.0291001625024701e-14,4.6315870136338694e-21,2.6254248906559284e-08,1.9813858459955402e-28,5.7171448778980845e-08,8.1730629980395702e-22,8.1516389926913145e-20,2.857722514266957e-18,4.621629101982251e-21,8.5520473056066359e-14,4.6135894169824669e-21,0.0057042203807565941,0.0049917041622817978,6.3715733651058337e-11,3.887677889580234e-05,8.7530364407467324e-15,2.8629240155081477e-08,4.5139132458304121e-05,3.7653357232992234e-10,5.6691530337075608e-08,1.0466247185281985e-06,4.6350347899263859e-18,7.2467686612163054e-15
2.875917343257027e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32676256493228867,0.11292043266567996,0.020313790157955432,3.4766339758367597e-14,5.6228492829844985e-11,7.0815824042867422e-05,4.096375337316818e-08,1.0450543620645666e-14,4.7586435571908092e-21,2.6387241449934247e-08,2.0384037546776725e-28,5.7431638192647749e-08,8.3219054397314881e-22,8.3390866157757878e-20,2.9192488064720827e-18,4.7243649331980455e-21,8.658149378774996e-14,4.7220866020669549e-21,0.0057038002952756869,0.0050154561496135279,6.4012047435918218e-11,3.9017114830153588e-05,8.8482179377419807e-15,2.9014744686807996e-08,4.5579118465637248e-05,3.7971819263956886e-10,5.7520720584243324e-08,1.0586103149628662e-06,4.7255518473918643e-18,7.379844527911488e-15
2.8906002091892883e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3267386548541632,0.11292040856872737,0.020301922088640449,3.5624822092817406e-14,5.721723182402671e-11,7.1621234367364136e-05,4.1642776508576798e-08,1.0611700769809187e-14,4.8884929536729929e-21,2.6520134672068093e-08,2.0967504337565978e-28,5.7691187965455142e-08,8.4726463390352743e-22,8.5297440810009901e-20,2.981722775793468e-18,4.8288084394853161e-21,8.7649061142309633e-14,4.8325543458234322e-21,0.0057033803695540741,0.0050391907681319702,6.4308142802068788e-11,3.915724052245714e-05,8.9442801605552289e-15,2.9403438098689204e-08,4.6021103330478538e-05,3.8291281840444648e-10,5.8357622686886106e-08,1.0706559999542681e-06,4.8173471950855221e-18,7.5146575749839918e-15
2.9052830751215497e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.326714760108896,0.11292038229695797,0.020290062687849088,3.6499909923182372e-14,5.8217831694879085e-11,7.2430718083344058e-05,4.2329188308161024e-08,1.0774479979931272e-14,5.0211817632086441e-21,2.6652927798885411e-08,2.156449423628621e-28,5.7950105167673212e-08,8.6252991019388388e-22,8.723646995108828e-20,3.0451531886153236e-18,4.9349782542804737e-21,8.872317025761126e-14,4.945017711401277e-21,0.0057029606034260391,0.005062908034451339,6.4604019939074034e-11,3.9297158009682561e-05,9.0412293760301882e-15,2.9795330548689083e-08,4.6465085189822844e-05,3.8611742945823287e-10,5.9202266066121246e-08,1.082761692756314e-06,4.9104318388407247e-18,7.6512212899414494e-15
2.919965941053811e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32669088067996255,0.1129203538523235,0.020278211947252031,3.7391835191121531e-14,5.9230372432470012e-11,7.3244270692403123e-05,4.3023025053339589e-08,1.0938888130628987e-14,5.1567570785715272e-21,2.6785620074891001e-08,2.2175245445386291e-28,5.8208396785538317e-08,8.7798771432032227e-22,8.9208311268887596e-20,3.1095488381772149e-18,5.0428931027429919e-21,8.9803816198542066e-14,5.0595019383680078e-21,0.0057025409967258155,0.0050866079651645836,6.4899679036299961e-11,3.9436869290752967e-05,9.139071863969033e-15,3.0190432170549554e-08,4.691106218276634e-05,3.8933200568614629e-10,6.0054680062670705e-08,1.0949273130086062e-06,5.0048168140943704e-18,7.7895491908259372e-15
2.9346488069860726e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32666701655089458,0.11292032323677363,0.020266369858530666,3.8300831804939342e-14,6.0254934169085556e-11,7.4061887718147331e-05,4.3724322944733379e-08,1.1104932073775768e-14,5.2952665284685177e-21,2.6918210762898492e-08,2.2799998981283248e-28,5.8466069721793727e-08,8.9363938861900269e-22,9.121332406387676e-20,3.1749185444739527e-18,5.1525718015490974e-21,9.0890993957999634e-14,5.1760324428235579e-21,0.0057021215492876658,0.0051102905768434228,6.5195120282907717e-11,3.9576376327596e-05,9.2378139160392598e-15,3.058875307337157e-08,4.7359032450504156e-05,3.9255652702101716e-10,6.0914893937051488e-08,1.1071527807279782e-06,5.1005131857018959e-18,7.9296548258850898e-15
2.949331672918334e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32664316770527835,0.11292029045225603,0.020254536413377038,3.9227135644613882e-14,6.1291597178536001e-11,7.4883564705690596e-05,4.4433118102216928e-08,1.1272618633559373e-14,5.436758280828373e-21,2.7050699143761633e-08,2.3438998689805138e-28,5.8723130796253538e-08,9.0948627626921241e-22,9.3251869241206615e-20,3.241271154155502e-18,5.2640332586855882e-21,9.1984698457873489e-14,5.2946348175122734e-21,0.005701702260945957,0.0051339558860383893,6.5490343867848892e-11,3.971568104615321e-05,9.3374618357783499e-15,3.0990303342133352e-08,4.7808994136327018e-05,3.9579097344857555e-10,6.1782936869738735e-08,1.1194380163003618e-06,5.1975320477411009e-18,8.0715517734965239e-15
2.9640145388505955e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32661933412675354,0.11292025550071633,0.020242711603493859,4.0170984566788319e-14,6.2340441875477973e-11,7.5709297221171275e-05,4.5149446564972696e-08,1.1441954606542389e-14,5.5812810460943985e-21,2.718308451610808e-08,2.4092491261594597e-28,5.8979586746387721e-08,9.2552972127675793e-22,9.5324309302828227e-20,3.3086155404269328e-18,5.3772964732437543e-21,9.3084924550019524e-14,5.4153348319327203e-21,0.0057012831315352243,0.0051576039092788642,6.5785349979879391e-11,3.9854785337350328e-05,9.4380219399680637e-15,3.1395093038197696e-08,4.8260945385618052e-05,3.99035325009895e-10,6.2658837961321974e-08,1.1317829404729623e-06,5.2958845232912403e-18,8.2152536421164441e-15
2.978697404782857e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32659551579901269,0.11292021838409791,0.020230895420594475,4.1132618409725941e-14,6.3401548814734062e-11,7.6539080851287356e-05,4.5873344291548013e-08,1.1612946761725196e-14,5.7288840805174736e-21,2.7315366196075873e-08,2.4760726247473032e-28,5.9235444227926776e-08,9.417710684576747e-22,9.7431008339619611e-20,3.3769606029483737e-18,5.4923805352134329e-21,9.4191667017226081e-14,5.5381584324453177e-21,0.0057008641608902117,0.0051812346630731206,6.6080138807551974e-11,3.9993691058032143e-05,9.5395005570886232e-15,3.1803132198642877e-08,4.8714884345850511e-05,4.0228956179480602e-10,6.3542626232703319e-08,1.1441874743467345e-06,5.3955817642567026e-18,8.3607740698932746e-15
