Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),CO2X(24),acetyl(44),C2H6X(52),C2H4X(215),CH4OX(63),C2H4X(70),HOCO(73),CHO2X(213),CHO2(74),S(216)
1.2880066205515191e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393427136749286,0.09827883859133517,0.015407340892843515,0.0002320599807865364,0.0033509762683553187,0.018747223753828122,0.010456771808518136,6.180588684034935e-05,1.1172903728405572e-11,0.002325053333423655,6.499109054007488e-11,0.00043920736201418685,2.9848428466579797e-09,1.9202154170644055e-05,8.351498374625766e-10,5.784286075947655e-11,3.764957896105884e-05,6.613502519980956e-06,0.007077203564395598,0.0004626176652641523,0.0003347109892096777,3.6775990676981206e-07,8.912126489526565e-09,3.1659771757252163e-09,3.804290816874436e-12,2.5251328856513625e-07,9.387385845499638e-05,2.7056806340946216e-05,1.5090835510750752e-07,0.0003758140289622523,7.223279577914268e-09,1.0465724424292015e-05,3.247754482541929e-08,9.480519807148197e-06,4.668188901402984e-10,4.102649767273064e-09,6.084008214603601e-11,1.7091711411446635e-07,7.387656892626107e-07,2.1332194042082488e-10,1.8708868520443116e-12,7.770862314028818e-12,2.5782521597924377e-13,4.3395822487678875e-13,5.893180964803965e-19
1.2898243919790293e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393676574436236,0.09826262866770494,0.015398743241433682,0.00023229739087660971,0.0033538227013570976,0.018778722709003808,0.010473545734340768,6.179495578488301e-05,1.1223565748787671e-11,0.0023247418011104245,6.499072766294601e-11,0.0004393056561625541,2.9848725112999512e-09,1.9194016289787725e-05,8.366772345780312e-10,5.7943362211541197e-11,3.7567694489411564e-05,6.627212325215858e-06,0.0070760777547635096,0.0004597710571496952,0.00033496287066862184,3.657704505196257e-07,8.905959864287224e-09,3.1654253693600767e-09,3.821325181591349e-12,2.5417770571374236e-07,9.44223891878483e-05,2.709858937428374e-05,1.510367048739214e-07,0.000376448482001398,7.2223523218813425e-09,1.0487420767863939e-05,3.252982579445356e-08,9.477342464688448e-06,4.678889963707761e-10,4.086141066967497e-09,6.092951208175706e-11,1.708879686784587e-07,7.403488426950495e-07,2.1323273523514527e-10,1.874775738978628e-12,7.780552235790396e-12,2.56825027402351e-13,4.3449940652897406e-13,5.911439580080379e-19
1.2916421634065394e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393924293920395,0.09824642271598505,0.015390150255626225,0.00023253358795019007,0.0033566545693078185,0.01881022971873225,0.010490314010775235,6.178394456498856e-05,1.1274378014137396e-11,0.002324429523154103,6.499021187110345e-11,0.0004394039152372941,2.984898819743311e-09,1.9185773378796805e-05,8.382047132082305e-10,5.804381347936247e-11,3.7485965674274565e-05,6.640919399497025e-06,0.0070749519496571996,0.00045693771846466545,0.00033521458718316474,3.637880121050236e-07,8.89979441474545e-09,3.1648731378798864e-09,3.8384993170549434e-12,2.558547521262405e-07,9.497483580218433e-05,2.714035601418373e-05,1.5116439884415727e-07,0.0003770830900915143,7.221422458906508e-09,1.0509112790088732e-05,3.258208854155911e-08,9.474164318750204e-06,4.689596796926416e-10,4.069663856316264e-09,6.101886342944666e-11,1.7085859370398538e-07,7.41931702761452e-07,2.1314235394910722e-10,1.8786638242201744e-12,7.790204457582837e-12,2.558253328811106e-13,4.350384827854678e-13,5.929689822164196e-19
1.2934599348340495e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439417029352112,0.0982302207307232,0.015381561933638597,0.00023276857450634154,0.003359471908872745,0.018841744744990528,0.010507076606035929,6.177285381498935e-05,1.132534070664496e-11,0.0023241165066412712,6.498954433528397e-11,0.00043950213911800047,2.9849218012640017e-09,1.9177426051243367e-05,8.397322699599234e-10,5.814421440688197e-11,3.740439372827045e-05,6.654623725835199e-06,0.007073826148529636,0.0004541176411316808,0.00033546613860153653,3.618126116814888e-07,8.893630170683951e-09,3.164320490057594e-09,3.855814333378309e-12,2.575445203820964e-07,9.553122469997979e-05,2.7182106171804684e-05,1.512914386214217e-07,0.00037771785238791884,7.220490010806891e-09,1.053080046407602e-05,3.26343329604355e-08,9.470985374039052e-06,4.700309367859924e-10,4.053218591054599e-09,6.110813610995057e-11,1.7082899094363964e-07,7.435142670431442e-07,2.1305080336219159e-10,1.8825511024283605e-12,7.799819031880679e-12,2.5482617097372467e-13,4.355754565751452e-13,5.947931540751972e-19
1.2952777062615597e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394414571577673,0.09821402270646461,0.015372978273688644,0.0002330023530755773,0.0033622747569957874,0.018873267749559566,0.010523833488278275,6.176168416555715e-05,1.1376454008041508e-11,0.002323802758615538,6.498872622011617e-11,0.00043960032768446426,2.9849414849626294e-09,1.9168974920645438e-05,8.4125990143195e-10,5.824456483783535e-11,3.732297985496689e-05,6.668325287391483e-06,0.007072700350836586,0.00045131081679941593,0.00033571752477170626,3.598442691401537e-07,8.887467161656146e-09,3.163767434596397e-09,3.873271346475786e-12,2.5924710344686093e-07,9.609158235954845e-05,2.7223839758292445e-05,1.5141782582161866e-07,0.000378352768041983,7.219554999270536e-09,1.0552483763173402e-05,3.2686558944607766e-08,9.467805635250414e-06,4.711027643254227e-10,4.036805724301742e-09,6.119733004399182e-11,1.7079916214006216e-07,7.45096533140239e-07,2.1295809027381036e-10,1.886437568305463e-12,7.809396012301635e-12,2.538275801382304e-13,4.3611033089072643e-13,5.966164587021314e-19
1.2970954776890698e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394657126449455,0.09819782863775213,0.01536439927399456,0.00023323492621966796,0.003365063150897634,0.01890479869402535,0.010540584625601116,6.17504362437305e-05,1.1427718099596718e-11,0.0023234882860777815,6.498775868413831e-11,0.00043969848081667795,2.9849578997652893e-09,1.9160420600449332e-05,8.42787604215437e-10,5.834486461575174e-11,3.72417252488804e-05,6.682024067476427e-06,0.00707157455603666,0.0004485172368424851,0.000335968745541406,3.578830041069315e-07,8.881305416987603e-09,3.163213980130098e-09,3.890871478010963e-12,2.609625946656258e-07,9.665593533296549e-05,2.726555668479027e-05,1.5154356207326816e-07,0.00037898783620115943,7.218617445857156e-09,1.0574162660965017e-05,3.273876638743421e-08,9.46462510706967e-06,4.721751589802343e-10,4.020425706541281e-09,6.128644515218151e-11,1.707691090259915e-07,7.466784986715311e-07,2.1286422148310804e-10,1.8903232165963917e-12,7.81893545360148e-12,2.52829598730322e-13,4.366431087884922e-13,5.98438881363465e-19
1.29891324911658e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439489795651628,0.09818163851912627,0.015355824932774913,0.00023346629653144807,0.003367837128073867,0.018936337539780173,0.0105573299860492,6.173911067293291e-05,1.1479133162116363e-11,0.0023231730959863933,6.498664287981638e-11,0.0004397965983948374,2.984971074424382e-09,1.9151763704012058e-05,8.44315374894001e-10,5.84451135839532e-11,3.716063109547931e-05,6.6957200495491496e-06,0.007070448763591335,0.00044573689236127023,0.0003362198007581571,3.5592883594160173e-07,8.875144965777518e-09,3.1626601352234473e-09,3.908615855342382e-12,2.6269108775626125e-07,9.72243102434218e-05,2.7307256862449264e-05,1.516686490174249e-07,0.0003796230560090106,7.217677371998929e-09,1.0595837131270133e-05,3.279095518211445e-08,9.461443794172218e-06,4.732481174146515e-10,4.004078985601125e-09,6.137548135503068e-11,1.7073883332431505e-07,7.482601612743963e-07,2.1276920378876616e-10,1.8942080420884637e-12,7.828437411668817e-12,2.5183226500114026e-13,4.371737933879913e-13,6.002604074742834e-19
1.30073102054409e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443951370601787,0.09816545234512546,0.01534725524824861,0.0002336964666346221,0.0033705967262930743,0.01896788424802382,0.010574069537615688,6.172770807299112e-05,1.1530699375939931e-11,0.002322857195257512,6.498537995356204e-11,0.0004398946802993458,2.9849810375194105e-09,1.914300484458384e-05,8.458432100439583e-10,5.854531158555455e-11,3.7079698571186156e-05,6.7094132172164225e-06,0.007069322972964988,0.00044296977418169275,0.000336470690269296,3.539817837368525e-07,8.868985836900132e-09,3.162105908372485e-09,3.9265056114668634e-12,2.6443267680243646e-07,9.779673378250986e-05,2.7348940202438873e-05,1.5179308830759593e-07,0.00038025842660523694,7.216734799001265e-09,1.0617507148141716e-05,3.2843125221697634e-08,9.458261701223558e-06,4.743216362880417e-10,3.987766006632973e-09,6.146443857296202e-11,1.7070833674811985e-07,7.49841518604687e-07,2.126730439888076e-10,1.898092039611173e-12,7.837901943519881e-12,2.508356170950192e-13,4.3770238787174893e-13,6.020810225988653e-19
1.3025487919716002e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439537443585824,0.09814927011028586,0.015338690218634907,0.00023392543918356807,0.0033733419835949327,0.0189994387797649,0.010590803248244787,6.171622906015334e-05,1.158241692093824e-11,0.0023225405907652597,6.498397104575109e-11,0.00043999272641081594,2.9849878174578054e-09,1.913414463529069e-05,8.473711062345391e-10,5.864545846346337e-11,3.6998928843379246e-05,6.7231035542317965e-06,0.007068197183624926,0.0004402158728549293,0.00033672141392200014,3.520418663172795e-07,8.862828059006177e-09,3.1615513080048763e-09,3.944541884960425e-12,2.661874562464164e-07,9.837323270744004e-05,2.7390606615957692e-05,1.5191688160965756e-07,0.00038089394712570657,7.215789748043559e-09,1.0639172685865042e-05,3.289527639909092e-08,9.4550788328794e-06,4.753957122551402e-10,3.9714872120913385e-09,6.155331672632216e-11,1.7067762100074255e-07,7.514225683366324e-07,2.1257574888040124e-10,1.9019752040359596e-12,7.847329107293179e-12,2.4983969304720167e-13,4.3822889548497e-13,6.039007124510235e-19
1.3043665633991104e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439561008199778,0.09813309180914169,0.015330129842153387,0.00023415321686314045,0.0033760729382882933,0.01903100109582209,0.010607531085834399,6.170467424710704e-05,1.1634285976511076e-11,0.002322223289341973,6.49824172907413e-11,0.00044009073661007407,2.984991442475713e-09,1.9125183689117113e-05,8.488990600281069e-10,5.874555406038042e-11,3.6918323070393654e-05,6.7367910444947085e-06,0.007067071395041431,0.0004374751786570717,0.00033697197156331486,3.5010910223833556e-07,8.85667166052426e-09,3.1609963424802386e-09,3.962725819916843e-12,2.6795552088163967e-07,9.895383383818756e-05,2.7432256014244426e-05,1.5204003060177223e-07,0.00038152961670248414,7.214842240179966e-09,1.066083371895628e-05,3.294740860706819e-08,9.451895193785715e-06,4.764703419662813e-10,3.955243041712061e-09,6.164211573539433e-11,1.7064668777582004e-07,7.530033081627376e-07,2.1247732525967014e-10,1.9058575302759913e-12,7.856718962244157e-12,2.4884453078150636e-13,4.387533195352392e-13,6.057194628944291e-19
1.3061843348266205e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439584399706176,0.09811691743622522,0.01532157411702396,0.0002343798023884712,0.0033787896289492443,0.019062571156825397,0.010624253018238898,6.169304424299717e-05,1.1686306721584846e-11,0.002321905297778441,6.498071981689116e-11,0.0004401887107781631,2.984991940638804e-09,1.911612261888887e-05,8.504270679803882e-10,5.884559821880003e-11,3.6837882401521324e-05,6.750475672049601e-06,0.007065945606687788,0.00043474768158873167,0.0003372223630401806,3.4818350978524095e-07,8.850516669662318e-09,3.1604410200904752e-09,3.981058565883722e-12,2.697369658450685e-07,9.95385640545695e-05,2.747388830858905e-05,1.5216253697430417e-07,0.0003821654344638608,7.213892296340158e-09,1.0682490222161093e-05,3.299952173827896e-08,9.448710788578835e-06,4.775455220676341e-10,3.939033932490407e-09,6.173083552041173e-11,1.7061553875733943e-07,7.545837357936833e-07,2.1237777992149754e-10,1.9097390132859356e-12,7.866071568739759e-12,2.478501681079645e-13,4.392756633922189e-13,6.075372599429295e-19
1.3080021062541307e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439607617953668,0.09810074698606679,0.01531302304146686,0.00023460519850476935,0.0033814920944191603,0.019094148923217518,0.010640969013271944,6.168133965344386e-05,1.1738479334610262e-11,0.002321586622824132,6.497887974657796e-11,0.0004402866487963455,2.9849893398430615e-09,1.9106962037255834e-05,8.519551266407059e-10,5.894559078101106e-11,3.675760797701051e-05,6.764157421085043e-06,0.007064819818040327,0.0004320333713745898,0.00033747258819946007,3.462651069718453e-07,8.844363114408978e-09,3.1598853490601e-09,3.999541277796115e-12,2.715318866093149e-07,0.00010012745029325177,2.7515503410344253e-05,1.5228440242973498e-07,0.0003828013995343852,7.212939937330084e-09,1.0704142170453266e-05,3.3051615685257665e-08,9.445525621885523e-06,4.786212492014431e-10,3.9228603186586386e-09,6.181947600157098e-11,1.7058417561968778e-07,7.561638489582259e-07,2.1227711965933658e-10,1.9136196480617396e-12,7.875386988252957e-12,2.4685664272041384e-13,4.3979593048734233e-13,6.0935408976084955e-19
1.3098198776816408e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396306627931303,0.09808458045319503,0.01530447661370262,0.00023482940798711903,0.0033841803738027393,0.01912573435525513,0.010657679038709384,6.166956108056043e-05,1.1790803993559999e-11,0.002321267271187418,6.497689819621653e-11,0.00044038455054610734,2.9849836678155812e-09,1.9097702556674932e-05,8.534832325522197e-10,5.9045531589098e-11,3.6677500928064424e-05,6.777836275932867e-06,0.007063694028578471,0.00042933223746288983,0.00033772264688796647,3.44353911539445e-07,8.838211022534943e-09,3.1593293375465422e-09,4.018175115907695e-12,2.7334037897453944e-07,0.00010072051954468581,2.755710123093701e-05,1.5240562868257824e-07,0.00038343751103489304,7.211985183832706e-09,1.0725789539033314e-05,3.3103690340433014e-08,9.442339698323045e-06,4.796975200062757e-10,3.906722631663114e-09,6.190803709904602e-11,1.705526000277021e-07,7.577436454031003e-07,2.121753512650194e-10,1.917499429640414e-12,7.884665283357189e-12,2.458639921940492e-13,4.403141243135043e-13,6.111699386632826e-19
1.311637649109151e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396535340777077,0.09806841783213678,0.015295934831952079,0.00023505243364027608,0.0033868545064660214,0.01915732741301024,0.010674383062292214,6.165770912297086e-05,1.1843280875926448e-11,0.0023209472495358094,6.49747762762777e-11,0.0004404824159091612,2.9849749521153467e-09,1.9088344789393218e-05,8.550113822521716e-10,5.914542048494212e-11,3.659756237683913e-05,6.791512221067278e-06,0.007062568237784767,0.00042664426902487833,0.00033797253895249165,3.4244994095555777e-07,8.8320604215944e-09,3.158772993640481e-09,4.03696124571934e-12,2.751625390601193e-07,0.00010131779884997438,2.759868168188037e-05,1.5252621745929318e-07,0.0003840737680825401,7.211028056408778e-09,1.0747432303327107e-05,3.315574559613769e-08,9.439153022499266e-06,4.807743311172721e-10,3.890621300140952e-09,6.199651873300271e-11,1.7052081363671904e-07,7.59323122892921e-07,2.1207248152856805e-10,1.9213783530998088e-12,7.893906517720762e-12,2.448722539829416e-13,4.4083024842474816e-13,6.129847931163691e-19
1.313455420536661e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439676231662854,0.09805225911741729,0.015287397694436367,0.0002352742782984627,0.003389514532034399,0.01918892805637156,0.010691081051729648,6.164578437582765e-05,1.1895910158719413e-11,0.0023206265644961717,6.497251509130703e-11,0.0004405802447674505,2.984963220134021e-09,1.9078889347430927e-05,8.565395722721411e-10,5.924525731022335e-11,3.651779343644062e-05,6.805185241104013e-06,0.0070614424451449385,0.00042396945495418837,0.00033822226423983504,3.40553212412649e-07,8.82591133892633e-09,3.1582163253661366e-09,4.055900837905251e-12,2.7699846329608846e-07,0.00010191931529766719,2.76402446747855e-05,1.526461704981985e-07,0.00038471016979083273,7.210068575497559e-09,1.0769070438984496e-05,3.320778134461829e-08,9.435965599012691e-06,4.818516791664029e-10,3.874556749896112e-09,6.208492082361357e-11,1.7048881809262375e-07,7.609022792100851e-07,2.1196851723800588e-10,1.9252564135584052e-12,7.903110756101183e-12,2.4388146541750576e-13,4.413443064359487e-13,6.147986397375624e-19
1.3152731919641712e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396987554063594,0.09803610430356023,0.01527886519937689,0.00023549494482516103,0.0033921604903905975,0.01922053624504586,0.010707772974702223,6.16337874308293e-05,1.1948692018463876e-11,0.0023203052226549556,6.497011573994338e-11,0.00044067803700315213,2.984948499096724e-09,1.90693368425647e-05,8.580677991383029e-10,5.934504190642199e-11,3.643819521092111e-05,6.818855320799454e-06,0.007060316650147929,0.00042130778386617113,0.00033847182259683247,3.3866374282681614e-07,8.819763801655921e-09,3.1576593406815947e-09,4.074995068236511e-12,2.7884824841434595e-07,0.00010252509602048532,2.7681790121373857e-05,1.5276548954938438e-07,0.00038534671526966116,7.209106761417576e-09,1.079070392187795e-05,3.32597974780454e-08,9.432777432452576e-06,4.82929560782732e-10,3.85852940387509e-09,6.217324329107308e-11,1.7045661503189977e-07,7.624811121546759e-07,2.1186346517916955e-10,1.929133606175093e-12,7.912278064339404e-12,2.4289166370193517e-13,4.418563020224921e-13,6.166114652958809e-19
1.3170909633916814e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439721105168401,0.0980199533850878,0.015270337344995336,0.0002357144361129041,0.003394792421672655,0.019252151938559368,0.010724458798865008,6.162171887623783e-05,1.2001626631197753e-11,0.002319983230558411,6.496757931493787e-11,0.00044077579249868123,2.9849308160628055e-09,1.905968788631082e-05,8.595960593716957e-10,5.944477411482106e-11,3.635876879527451e-05,6.832522445049798e-06,0.007059190852285947,0.00041865924409717237,0.00033872121387038624,3.3678154883642844e-07,8.813617836695859e-09,3.157102047479087e-09,4.094245117501999e-12,2.8071199143962985e-07,0.00010313516819197502,2.7723317933489623e-05,1.528841763746247e-07,0.00038598340362533124,7.208142634367352e-09,1.0812332728101206e-05,3.331179388852414e-08,9.429588527398958e-06,4.840079725926809e-10,3.842539682142088e-09,6.226148605561343e-11,1.7042420608167748e-07,7.64059619544368e-07,2.1175733213552296e-10,1.9330099261489656e-12,7.921408509354032e-12,2.419028859115973e-13,4.4236623891995237e-13,6.184232567121496e-19
1.3189087348191915e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397432808115783,0.09800380635652077,0.01526181412951365,0.00023593275508306617,0.003397410366271878,0.01928377509625923,0.010741138491850847,6.160957929689612e-05,1.205471417246972e-11,0.0023196605947128123,6.496490690317257e-11,0.00044087351113669454,2.9849101979266162e-09,1.9049943089908644e-05,8.611243494884935e-10,5.95444537765086e-11,3.627951527543101e-05,6.8461865988901745e-06,0.007058065051054517,0.0004160238237037562,0.0003389704379074942,3.34906646800718e-07,8.807473470747688e-09,3.1565444535853078e-09,4.113652171426822e-12,2.825897896802619e-07,0.00010374955902309058,2.7764828023112245e-05,1.5300223274728847e-07,0.00038662023396059895,7.207176214426141e-09,1.0833956833967911e-05,3.336377046810466e-08,9.426398888422766e-06,4.850869112203035e-10,3.8265880018536236e-09,6.234964903752047e-11,1.7039159285978342e-07,7.656377992143306e-07,2.116501248879716e-10,1.9368853687191053e-12,7.930502159135456e-12,2.409151689903735e-13,4.4287412092376256e-13,6.202340010592262e-19
1.3207265062467017e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439765282200958,0.09798766321237863,0.015253295551154036,0.00023614990468565056,0.003400014364830772,0.019315405677314882,0.010757812021273733,6.159736927424535e-05,1.2107954817336983e-11,0.0023193373215846702,6.49620995856795e-11,0.00044097119280009405,2.9848866714182767e-09,1.9040103064303908e-05,8.626526660002836e-10,5.964408073238048e-11,3.6200435728250965e-05,6.859847767493818e-06,0.007056939245952542,0.00041340151046187647,0.0003392194945552817,3.3303905279833377e-07,8.801330730303135e-09,3.1559865667616944e-09,4.1332174205880656e-12,2.8448174071865555e-07,0.0001043682957587066,2.78063203023693e-05,1.5311966045224912e-07,0.00038725720537470336,7.206207521554666e-09,1.0855576216010277e-05,3.3415727108793106e-08,9.423208520085858e-06,4.861663732875619e-10,3.810674777232818e-09,6.243773215715031e-11,1.70358776974789e-07,7.672156490171343e-07,2.1154185021467702e-10,1.940759929164378e-12,7.939559082739921e-12,2.3992854974797925e-13,4.4337995188888434e-13,6.220436855622166e-19
1.3225442776742118e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439787109204114,0.09797152394717946,0.015244781608138946,0.00023636588789907584,0.003402604458240976,0.01934704364071953,0.010774479354732214,6.158508938634213e-05,1.2161348740363165e-11,0.002319013417600952,6.495915843765952e-11,0.0004410688373720317,2.9848602631044356e-09,1.9030168420132352e-05,8.641810054143547e-10,5.974365482314347e-11,3.612153122151781e-05,6.873505936171209e-06,0.007055813436482334,0.00041079229186599474,0.00033946838366103106,3.3117878262584544e-07,8.795189641645398e-09,3.155428394704725e-09,4.152942060327904e-12,2.863879424015891e-07,0.00010499140567405923,2.7847794683549464e-05,1.532364612857954e-07,0.00038789431696340193,7.205236575595831e-09,1.0877190850977741e-05,3.346766370256277e-08,9.420017426941102e-06,4.872463554146105e-10,3.794800419542967e-09,6.252573533494644e-11,1.703257600260588e-07,7.687931668226578e-07,2.1143251489087363e-10,1.9446336028032222e-12,7.948579350283485e-12,2.389430648572241e-13,4.4388373572947176e-13,6.238522975986745e-19
1.324362049101722e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398087616911724,0.09795538855544027,0.015236272298691067,0.00023658070772996034,0.003405180687641156,0.01937868894529164,0.010791140459812876,6.15727402078757e-05,1.221489611561613e-11,0.002318688889149296,6.495608452850146e-11,0.0004411664447359127,2.9848309993890306e-09,1.902013976770319e-05,8.657093642339899e-10,5.984317588931849e-11,3.6042802813930126e-05,6.8871610903692335e-06,0.007054687622149691,0.00040819615512814887,0.0003397171050722132,3.2932585179620576e-07,8.789050230850481e-09,3.1548699450461984e-09,4.172827290664154e-12,2.883084928302462e-07,0.0001056189160711171,2.7889251079115598e-05,1.5335263705553915e-07,0.0003885315678190047,7.204263396275466e-09,1.0898800715835638e-05,3.3519580141365395e-08,9.416825613532445e-06,4.883268542200808e-10,3.778965337060879e-09,6.261365849145691e-11,1.7029254360379885e-07,7.703703505179948e-07,2.1132212568868494e-10,1.9485063849934457e-12,7.957563032935968e-12,2.379587508512389e-13,4.443854764185321e-13,6.2565982469878985e-19
1.326179820529232e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398302395348593,0.09793925703167684,0.015227767621033306,0.00023679436721290472,0.0034077430944148917,0.019410341549676427,0.010807795304093927,6.156032231018508e-05,1.2268597116665899e-11,0.0023183637425782163,6.495287892180103e-11,0.00044126401477540016,2.9847989065140402e-09,1.9010017716982808e-05,8.672377389587632e-10,5.994264377124421e-11,3.596425155509288e-05,6.900813215670355e-06,0.007053561802463936,0.00040561308717696864,0.00033996565863651996,3.274802755371702e-07,8.782912523788444e-09,3.154311225353515e-09,4.192874316198104e-12,2.9024349035002026e-07,0.00010625085427488203,2.7930689401718196e-05,1.534681895803238e-07,0.0003891689570304098,7.203288003203022e-09,1.0920405787763862e-05,3.357147631714282e-08,9.41363308439496e-06,4.894078663213767e-10,3.763169935049466e-09,6.27015015473521e-11,1.7025912928910522e-07,7.719471980073607e-07,2.1121068937694154e-10,1.9523782711320255e-12,7.966510202914793e-12,2.3697564412065964e-13,4.448851779875816e-13,6.274662545455627e-19
1.3279975919567422e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439851542610547,0.09792312937040389,0.015219267573388803,0.00023700686941027275,0.0034102917201885457,0.019442001412347334,0.01082444385514882,6.154783626127599e-05,1.232245191658255e-11,0.0023180379841973224,6.494954267538005e-11,0.0004413615473744191,2.9847640105602385e-09,1.899980287757849e-05,8.687661260848457e-10,6.004205830908095e-11,3.588587848550779e-05,6.914462297791758e-06,0.007052435976937989,0.00040304307465664286,0.0003402140442018953,3.256420687896731e-07,8.77677654612472e-09,3.1537522431299595e-09,4.213084346019679e-12,2.921930335400811e-07,0.00010688724762961939,2.7972109564208864e-05,1.5358312069013141e-07,0.0003898064836831401,7.20231041587231e-09,1.0942006044155554e-05,3.362335212183887e-08,9.410439844054926e-06,4.904893883349694e-10,3.747414615730066e-09,6.278926442344302e-11,1.7022551865401185e-07,7.735237072120035e-07,2.1109821272099983e-10,1.9562492566548993e-12,7.97542093347875e-12,2.3599378091076946e-13,4.453828445263e-13,6.29271574974964e-19
1.3298153633842524e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398726707963,0.09790700556613516,0.01521077215398089,0.00023721821741196975,0.0034128266068291116,0.019473668491607612,0.010841086080549971,6.153528262583784e-05,1.2376460687934164e-11,0.002317711620277523,6.494607684130555e-11,0.0004414590424171611,2.9847263374479337e-09,1.8989495858722146e-05,8.702945221053192e-10,6.0141419342815e-11,3.580768463656267e-05,6.928108322584543e-06,0.0070513101450884194,0.00040048610392583633,0.000340462261616569,3.2381124620616057e-07,8.770642323321371e-09,3.1531930058149665e-09,4.233458593610018e-12,2.941572212027117e-07,0.00010752812349501884,2.801351147965402e-05,1.536974322259888e-07,0.00039044414685937947,7.2013306536622e-09,1.0963601462615795e-05,3.3675207447411344e-08,9.40724589702989e-06,4.915714168767023e-10,3.7316997782541465e-09,6.287694704069998e-11,1.7019171326153832e-07,7.750998760701109e-07,2.1098470248256051e-10,1.960119337036774e-12,7.984295298921706e-12,2.3501319731859787e-13,4.45878480182176e-13,6.310757739760809e-19
1.3316331348117625e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439893623972925,0.09789088561338342,0.015202281361033102,0.0002374284143352199,0.0034153477964420356,0.01950534274559188,0.01085772194787255,6.152266196526048e-05,1.243062360278479e-11,0.002317384657051231,6.494248246590898e-11,0.0004415564997880883,2.9846859129377126e-09,1.897909726925421e-05,8.718229235104937e-10,6.024072671226289e-11,3.572967103052011e-05,6.941751276032874e-06,0.00705018430643551,0.0003979421610565584,0.0003407103107290883,3.2198782214888465e-07,8.764509880638336e-09,3.1526335207843923e-09,4.2539982767412314e-12,2.9613615235240236e-07,0.0001081735092422858,2.8054895061348795e-05,1.5381112603987324e-07,0.0003910819456380098,7.200348735837326e-09,1.0985192020960263e-05,3.3727042185844496e-08,9.404051247828711e-06,4.926539485620946e-10,3.7160258186745796e-09,6.296454932027135e-11,1.701577146657375e-07,7.766757025367215e-07,2.1087016541948953e-10,1.9639885077909205e-12,7.993133374566228e-12,2.3403392928998106e-13,4.4637208916015345e-13,6.328788396912513e-19
1.3334509062392726e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439914402024021,0.0978747695066605,0.015193795192769168,0.0002376374633243407,0.0034178553313690303,0.01953702413226765,0.01087435142469833,6.150997483765114e-05,1.248494083269244e-11,0.0023170571007125732,6.493876058980546e-11,0.00044165391937193836,2.9846427626311817e-09,1.8968607717607532e-05,8.733513267882324e-10,6.033998025707643e-11,3.5651838680504996e-05,6.9553911442531786e-06,0.0070490584605033164,0.0003954112318329852,0.0003409581913883525,3.201718106881488e-07,8.758379243134711e-09,3.152073795350785e-09,4.274704617373634e-12,2.981299262047193e-07,0.00010882343225016379,2.8096260222831042e-05,1.5392420399461673e-07,0.00039171987909464897,7.199364681548814e-09,1.1006777697213983e-05,3.377885622916146e-08,9.40085590095163e-06,4.937369800066581e-10,3.7003931299164254e-09,6.305207118350319e-11,1.701235244117433e-07,7.782511845836359e-07,2.1075460828563836e-10,1.9678567644689825e-12,8.001935236757128e-12,2.3305601261657495e-13,4.468636757222699e-13,6.346807604161816e-19
