Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CO2X(24),CHOX(53),CH4OX(63),acetyl(44),C2H6X(52),C2H4X(215),CHO2X(213),C2H4X(70),S(216),HOCO(73)
3.354050162731381e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4395389633866399,0.0812593768329817,0.00820948797799726,2.6875693413146763e-05,0.0050663829592823995,0.05335465641183064,0.024053448266376436,4.384293284037161e-05,1.7873820072709888e-10,0.0019501780342159312,5.2641260007666377e-11,0.0005237387045364489,2.853713939527962e-09,9.389627487895736e-06,2.2910657259909888e-09,1.2811903978920334e-10,1.6691270626945827e-05,2.1189386463373774e-05,0.005794594153946349,4.065550147480622e-06,0.0005327593545490458,2.2088816761564075e-08,3.98300660907172e-09,5.3931296250429955e-09,1.470149363479313e-09,4.742345308955073e-05,0.0053123458820607495,1.4071356438901547e-05,2.257906775451537e-07,0.0010602018586711066,5.998662656279747e-09,3.353269207470363e-05,6.025298880954162e-06,7.396787985381799e-08,5.1247763665451835e-11,1.112294653292539e-10,8.06075890205592e-10,1.0327931627198496e-10,1.1738459355430396e-10,1.200518528421944e-07,2.395965450872851e-06,7.16574212630851e-14,5.934900321939788e-12,2.1867959003116937e-19,1.0733103966997784e-12
3.357252955969441e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43952936442598906,0.08123608444304073,0.008201544415457727,2.6879228196579696e-05,0.005066944223038947,0.05340391261762994,0.024068814010650755,4.381873986132245e-05,1.791708091636309e-10,0.001949644288130089,5.262246348388602e-11,0.0005238381526438767,2.8534924300667954e-09,9.370795052567434e-06,2.292964329975878e-09,1.281790285960442e-10,1.6671009194669382e-05,2.1206338852263858e-05,0.005792807151235409,4.053937380802589e-06,0.0005329790098557671,2.2035759385458233e-08,3.978063563204672e-09,5.391705117673373e-09,1.4742162239301527e-09,4.7534248445278404e-05,0.005322446421331071,1.4079862796724208e-05,2.258107498222775e-07,0.0010611581083318884,5.996889909301152e-09,3.3559519996093346e-05,6.020540987545852e-06,7.401351549695251e-08,5.118443641810678e-11,1.1117323530678006e-10,8.069133415918468e-10,1.0306992146703258e-10,1.174274331996006e-10,1.199829844084842e-07,2.3978504633364948e-06,7.153007625798182e-14,5.939518774575865e-12,2.188833297321214e-19,1.0736551228124317e-12
3.3604557492075008e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4395197582647694,0.08121279890593278,0.008193608842732633,2.6882754892062808e-05,0.00506750414857078,0.053453155457875004,0.02408416499243857,4.3794563746457795e-05,1.7960390964706207e-10,0.0019491107550125015,5.260368422943546e-11,0.0005239375359629939,2.8532713653667853e-09,9.352019964298135e-06,2.294861798460609e-09,1.2823889936403527e-10,1.6650791566173426e-05,2.1223281336940706e-05,0.00579102061385134,4.0423667420152384e-06,0.0005331984833491843,2.1982868291215168e-08,3.973126935367609e-09,5.3902818114584726e-09,1.4782895453536574e-09,4.7645170823966465e-05,0.005332554044647415,1.408836006446675e-05,2.258307576977694e-07,0.0010621140320879678,5.995117790866378e-09,3.358633224360711e-05,6.015786097810207e-06,7.405910246802027e-08,5.1121245537084e-11,1.1111715889340357e-10,8.077504480120101e-10,1.0286116477567579e-10,1.174701726296994e-10,1.199141630915245e-07,2.3997342195826293e-06,7.140301277791797e-14,5.944134148508869e-12,2.1908694729765237e-19,1.0739994470975726e-12
3.3636585424455608e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4395101449134876,0.08118952021948563,0.00818568125177242,2.6886273521923877e-05,0.0050680627391856345,0.05350238493442169,0.024099501225032825,4.377040447017837e-05,1.800375018278547e-10,0.00194857743453725,5.258492220049874e-11,0.0005240368545810135,2.853050744222392e-09,9.333302005740372e-06,2.2967581317526873e-09,1.2829865222509718e-10,1.6630617591165913e-05,2.1240213923964043e-05,0.005789234541827875,4.030838044319626e-06,0.0005334177752619199,2.1930142829766784e-08,3.9681967165553386e-09,5.388859706265193e-09,1.482369328002208e-09,4.7756220150522434e-05,0.005342668741459073,1.4096848250260067e-05,2.2585070132703386e-07,0.0010630696299708622,5.993346300157379e-09,3.3613128827630914e-05,6.011034212304956e-06,7.410464081028542e-08,5.1058190556440835e-11,1.1106123555896038e-10,8.085872091464978e-10,1.0265304377865537e-10,1.1751281197340688e-10,1.198453888242525e-07,2.4016167204020252e-06,7.127623009797045e-14,5.948746445667249e-12,2.192904427796527e-19,1.0743433703887106e-12
3.3668613356836207e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4395005243826464,0.08116624838152846,0.008177761634535001,2.688978410841602e-05,0.005068619998180282,0.05355160104913024,0.024114822721720143,4.3746262006976564e-05,1.8047158535590785e-10,0.0019480443263796853,5.2566177353439376e-11,0.0005241361085849315,2.8528305654328875e-09,9.31464096041426e-06,2.29865333016103e-09,1.2835828731106934e-10,1.661048712002765e-05,2.1257136619886367e-05,0.005787448935198631,4.019351101893586e-06,0.0005336368858260506,2.187758235794248e-08,3.963272897771615e-09,5.387438801970285e-09,1.4864555721138834e-09,4.786739634975173e-05,0.005352790501218302,1.4105327362223539e-05,2.2587058086494302e-07,0.0010640249020122847,5.991575436353377e-09,3.363990975853106e-05,6.006285331578033e-06,7.415013056706956e-08,5.099527101227913e-11,1.1100546477323294e-10,8.094236246684032e-10,1.024455560663564e-10,1.175553513594638e-10,1.1977666153985075e-07,2.4034979665844514e-06,7.114972745586166e-14,5.95335566797719e-12,2.194938162298412e-19,1.0746868935170634e-12
3.3700641289216807e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43949089668274544,0.08114298338989186,0.008169849982985767,2.6893286673717996e-05,0.005069175928840581,0.05360080380386523,0.024130129495780746,4.372213633143592e-05,1.8090615988055978e-10,0.0019475114302164227,5.2547449644799524e-11,0.0005242352980615279,2.852610827801265e-09,9.29603661270428e-06,2.3005473939959623e-09,1.2841780475370966e-10,1.6590400003808826e-05,2.12740494312495e-05,0.005785663793997079,4.007905729889332e-06,0.0005338558152731779,2.1825186234748877e-08,3.958355470037197e-09,5.386019098449538e-09,1.4905482779161558e-09,4.797869934629152e-05,0.005362919313380407,1.4113797408478009e-05,2.2589039646588906e-07,0.0010649798482441444,5.9898051986391135e-09,3.3666675046657826e-05,6.001539456167612e-06,7.419557178166105e-08,5.093248644278834e-11,1.1094984600892542e-10,8.102596942558805e-10,1.0223869923880254e-10,1.1759779091646968e-10,1.197079811717463e-07,2.4053779589186777e-06,7.102350411202029e-14,5.957961817362618e-12,2.1969706770009584e-19,1.0750300173114109e-12
3.3732669221597407e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4394812618242805,0.08111972524240793,0.008161946289097567,2.6896781239934514e-05,0.005069730534441516,0.053649993200495585,0.024145421560488465,4.3698027418230684e-05,1.8134122505058992e-10,0.0019469787457253318,5.2528739031299e-11,0.0005243344230973665,2.85239153013608e-09,9.277488747856054e-06,2.3024403235692165e-09,1.2847720468469433e-10,1.6570356094225625e-05,2.1290952364581394e-05,0.005783879118256571,3.9965017444298906e-06,0.0005340745638344477,2.1772953819453876e-08,3.953444424394986e-09,5.3846005955737234e-09,1.4946474456273608e-09,4.80901290645956e-05,0.005373055167403816,1.4122258397147434e-05,2.2591014828380728e-07,0.0010659344686985426,5.988035586209105e-09,3.369342470234873e-05,5.9967965866021574e-06,7.424096449726349e-08,5.086983638826294e-11,1.1089437874270717e-10,8.110954175963255e-10,1.0203247090563898e-10,1.1764013077285036e-10,1.1963934765360915e-07,2.407256698192476e-06,7.089755935646223e-14,5.962564895744818e-12,2.1990019724261446e-19,1.0753727425980125e-12
3.3764697153978007e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43947161981774435,0.08109647393691014,0.00815405054485072,2.6900267829096517e-05,0.0050702838182472435,0.053699169240894566,0.024160698929110706,4.3673935242125416e-05,1.817767805142219e-10,0.001946446272585535,5.2510045469834376e-11,0.0005244334837787972,2.8521726712510497e-09,9.258997151973172e-06,2.304332119193925e-09,1.2853648723561772e-10,1.655035524365674e-05,2.1307845426403588e-05,0.005782094908010315,3.985138962596667e-06,0.0005342931317404513,2.172088447796436e-08,3.9485397518950725e-09,5.383183293225678e-09,1.4987530754508057e-09,4.820168542903071e-05,0.0053831980527500045,1.4130710336341614e-05,2.2592983647209664e-07,0.0010668887634077758,5.986266598253354e-09,3.372015873592112e-05,5.992056723400446e-06,7.428630875715616e-08,5.080732039099868e-11,1.1083906245065634e-10,8.119307943670082e-10,1.0182686868604167e-10,1.176823710569826e-10,1.1957076091935115e-07,2.4091341851926244e-06,7.077189242940988e-14,5.967164905042816e-12,2.2010320490934953e-19,1.075715070200896e-12
3.3796725086358607e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4394619706736261,0.08107322947123338,0.008146162742233,2.690374646316145e-05,0.005070835783511135,0.05374833192693976,0.024175961614908436,4.364985977797449e-05,1.8221282591912508e-10,0.0019459140104773984,5.249136891747807e-11,0.0005245324801919556,2.8519542499632955e-09,9.240561612013965e-06,2.306222781184607e-09,1.2859565253799222e-10,1.6530397305140006e-05,2.132472862322792e-05,0.005780311163291396,3.973817202427246e-06,0.0005345115192213077,2.1668977578860466e-08,3.94364144360294e-09,5.381767191288341e-09,1.5028651675788525e-09,4.8313368363801555e-05,0.005393347958883617,1.41391532341707e-05,2.2594946118367567e-07,0.0010678427324043347,5.984498233966092e-09,3.374687715767563e-05,5.987319867071624e-06,7.433160460459982e-08,5.074493799533885e-11,1.1078389661135401e-10,8.127658242489254e-10,1.0162189020871258e-10,1.177245118971106e-10,1.195022209031247e-07,2.41101042070492e-06,7.064650259206918e-14,5.971761847173505e-12,2.2030609075236424e-19,1.0760570009417032e-12
3.3828753018739207e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4394523144024111,0.08104999184321401,0.008138282873239628,2.690721716401358e-05,0.005071386433475826,0.05379748126051302,0.024191209631136173,4.3625801000721666e-05,1.8264936091241736e-10,0.001945381959082527,5.2472709331477496e-11,0.0005246314124227647,2.8517362650951768e-09,9.222181915788352e-06,2.3081123098571723e-09,1.2865470072324786e-10,1.6510482132369018e-05,2.1341601961550824e-05,0.0057785278841327534,3.962536282914226e-06,0.0005347297265067032,2.16172324894339e-08,3.938749490609537e-09,5.38035228963575e-09,1.5069837221961618e-09,4.842517779291196e-05,0.0054035048752725445,1.4147587098752074e-05,2.2596902257103068e-07,0.001068796375720902,5.982730492554597e-09,3.3773579977901964e-05,5.982586018115229e-06,7.437685208273286e-08,5.0682688747721895e-11,1.1072888070828558e-10,8.136005069370562e-10,1.014175331118814e-10,1.1776655342127649e-10,1.1943372753932168e-07,2.4128854055141686e-06,7.052138915169645e-14,5.976355724051114e-12,2.2050885482417265e-19,1.0763985356395132e-12
3.3860780951119806e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43944265101458113,0.08102676105068973,0.008130410929873285,2.6910679953464262e-05,0.0050719357713732505,0.053846617243500525,0.024206442991041903,4.360175888539968e-05,1.8308638514066732e-10,0.001944850118083759,5.2454066669254074e-11,0.0005247302805569345,2.8515187154746233e-09,9.203857851954648e-06,2.3100007055289115e-09,1.2871363192273243e-10,1.6490609579689778e-05,2.1358465447863002e-05,0.0057767450705672,3.951296023990517e-06,0.0005349477538257598,2.1565648584375762e-08,3.933863884011303e-09,5.378938588156362e-09,1.5111087394715827e-09,4.853711364029479e-05,0.005413668791387829,1.415601193818621e-05,2.2598852078610661e-07,0.0010697496933903526,5.980963373219811e-09,3.380026720686934e-05,5.97785517702124e-06,7.442205123478742e-08,5.0620572196544514e-11,1.106740142238529e-10,8.144348421131938e-10,1.0121379504319575e-10,1.1780849575749018e-10,1.1936528076257203e-07,2.414759140404203e-06,7.039655135128528e-14,5.980946537587565e-12,2.207114971769673e-19,1.0767396751112331e-12
