Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),S(216),CHO2(74)
1.9448159549174066e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394606541311776,0.09262700408093646,0.012590477953375279,2.6789360721783024e-05,0.003956897977098299,0.030169664583506055,0.016348053938676,5.58161381942696e-05,4.1041795457826733e-11,0.0021985633621427088,6.081682890077454e-11,0.00047129229160142074,2.9178402244938552e-09,1.385201955212151e-05,1.401222834386632e-09,9.192782770761149e-11,2.1052367521874768e-05,1.1352455205906796e-05,0.00667091913066422,5.784633714989394e-05,0.00041396247080942474,5.699863476590898e-08,6.886553415449534e-09,1.2651058908063123e-08,4.24797747797393e-10,8.520831936940356e-06,0.0006007414112953436,2.2886068816203003e-06,1.781134186445405e-07,0.000605186517303474,6.830492126154095e-09,1.796531974544642e-05,5.077665769945687e-08,8.30757442401345e-06,2.0830238780902072e-10,8.994239461337022e-11,1.2854072447408953e-06,1.432162250044443e-10,3.2115719907327048e-12,1.5436991663028586e-07,1.5389020908159424e-10,9.62635474792888e-13,6.695721606086934e-21,5.375657595589207e-14
1.947695115825195e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439429816545671,0.09260311297361351,0.012579335548247512,2.6796024407757017e-05,0.003957414054665528,0.030220095604743154,0.01637029306619138,5.5787435021160695e-05,4.1223882865281914e-11,0.002198002573111016,6.079301623869562e-11,0.0004714222951679341,2.9174611109922707e-09,1.3825204519357744e-05,1.4035162989590945e-09,9.205018929757151e-11,2.101870768924922e-05,1.1371989717196195e-05,0.0066691536235915115,5.74255013240676e-05,0.00041427157170912,5.662765622713664e-08,6.8787039030322066e-09,1.2647610539270008e-08,4.2814226808565897e-10,8.582412195357188e-06,0.0006046273710344865,2.291611850778736e-06,1.781353515281066e-07,0.0006061950901851047,6.828702433418751e-09,1.799623398810884e-05,5.0845378972747166e-08,8.302451851997653e-06,2.08733082385105e-10,9.004177523542141e-11,1.2876528389107914e-06,1.4286041259221235e-10,3.2170758929497667e-12,1.542894601117107e-07,1.5359123821337707e-10,9.631404935020976e-13,6.7089118099607394e-21,5.378477977970058e-14
1.9505742767329832e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393988185656047,0.09257922829414689,0.012568203092790671,2.68026463733727e-05,0.003957924657695447,0.030270518380595763,0.016392513245582895,5.5758749627115384e-05,4.1406445376116697e-11,0.0021974420947412114,6.076922547804978e-11,0.00047155218860173127,2.9170827320621708e-09,1.37984455452958e-05,1.405808860137428e-09,9.217238328591048e-11,2.0985252997346993e-05,1.139151409996219e-05,0.006667388355419421,5.700900967999595e-05,0.00041458035241484037,5.626028882890467e-08,6.870863910389012e-09,1.2644165644313416e-08,4.3150303577751445e-10,8.644235949985431e-06,0.0006085250655145048,2.294614141776384e-06,1.7815703186559197e-07,0.0006072034619581643,6.8269134833807556e-09,1.802713220190298e-05,5.0914038595044875e-08,8.297330014472996e-06,2.0916379328151742e-10,9.014100198935771e-11,1.289897184342226e-06,1.4250792880290876e-10,3.2225767366785377e-12,1.5420904817349148e-07,1.532928887206866e-10,9.636439195338243e-13,6.722091305372165e-21,5.3812894648333756e-14
1.9534534376407715e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439367660980814,0.09255535003681359,0.012557080578880012,2.6809227002169205e-05,0.003958429835367065,0.03032093287240465,0.01641471450307012,5.57300821216284e-05,4.1589483160338694e-11,0.0021968819267701696,6.074545679553285e-11,0.00047168197203089875,2.9167050892866363e-09,1.3771742839194312e-05,1.4081005178816876e-09,9.229440995299427e-11,2.095200113557545e-05,1.1411028361088773e-05,0.006665623327197724,5.659680443850599e-05,0.00041488881362863493,5.58964862860321e-08,6.863033425516073e-09,1.2640724220852583e-08,4.34880069746243e-10,8.706303155937234e-06,0.0006124344726442048,2.2976137577422627e-06,1.781784618956561e-07,0.0006082116318422967,6.825125276606581e-09,1.8058014397722132e-05,5.098263665060062e-08,8.292208916717486e-06,2.0959451996738881e-10,9.024007514011384e-11,1.2921402818340668e-06,1.421587320676958e-10,3.2280745238994025e-12,1.5412868115637101e-07,1.529951629747846e-10,9.641457655342646e-13,6.7352601345123215e-21,5.3840921268189596e-14
1.95633259854856e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439336344569199,0.09253147819596044,0.012545967998392025,2.6815766672950965e-05,0.003958929636255853,0.03037133904203783,0.016436896864559097,5.5701432611136456e-05,4.1772996386471305e-11,0.002196322068913701,6.072171036263433e-11,0.0004718116455841169,2.916328184155149e-09,1.3745096603528816e-05,1.4103912721335327e-09,9.241626957719103e-11,2.0918949819433356e-05,1.1430532507477342e-05,0.006663858539960234,5.618882872455081e-05,0.00041519695604896845,5.55362030115022e-08,6.855212436351076e-09,1.2637286266559106e-08,4.382733889661892e-10,8.768613771169929e-06,0.0006163555706280202,2.3006107017734476e-06,1.7819964382970763e-07,0.0006092195990669651,6.82333781357854e-09,1.8088880586482693e-05,5.105117322257058e-08,8.287088563994848e-06,2.1002526191159876e-10,9.03389949496684e-11,1.2943821321859115e-06,1.4181278142433633e-10,3.2335692565942866e-12,1.5404835939210106e-07,1.5269806327081586e-10,9.646460439971893e-13,6.7484183391060465e-21,5.386886033717385e-14
1.959211759456348e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393048700969323,0.09250761276600271,0.01253486534320453,2.682226575985655e-05,0.0039594241083424075,0.03042173685188254,0.01645906035564834,5.567280119906477e-05,4.195698522155559e-11,0.002195762520867123,6.069798634572157e-11,0.00047194120939065377,2.9159520180652055e-09,1.3718507034093301e-05,1.4126811228166879e-09,9.253796243486729e-11,2.088609679037836e-05,1.1450026546040077e-05,0.006662093994725094,5.578502655226963e-05,0.0004155047803707546,5.517939410935068e-08,6.847400930785717e-09,1.2633851779099176e-08,4.416830125093559e-10,8.831167756403032e-06,0.0006202883379600403,2.3036049769356628e-06,1.7822057985228556e-07,0.0006102273628713019,6.8215510946905525e-09,1.8119730779128814e-05,5.11196483931964e-08,8.281968961555255e-06,2.1045601858537884e-10,9.043776167715223e-11,1.296622736198011e-06,1.4147003649903452e-10,3.239060936751119e-12,1.5396808320357995e-07,1.5240159182864406e-10,9.65144767265749e-13,6.7615659604111946e-21,5.389671254472925e-14
1.9620909203641364e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439273238318666,0.09248375374142336,0.012523772605196735,2.6828724632426513e-05,0.00395991329902102,0.03047212626483726,0.016481205001634785,5.5644187985873177e-05,4.2141449831152015e-11,0.0021952032823058278,6.06742849061235e-11,0.00047207066358035944,2.915576592324036e-09,1.3691974320100852e-05,1.414970069837399e-09,9.265948880038524e-11,2.085343981568792e-05,1.1469510483705261e-05,0.006660329692495047,5.5385342810274145e-05,0.0004158122872853914,5.482601535904364e-08,6.839598896664639e-09,1.2630420756168051e-08,4.4510895953246144e-10,8.89396507504702e-06,0.0006242327534181075,2.3065965862540825e-06,1.7824127212074962e-07,0.0006112349225039635,6.819765120259478e-09,1.8150564986625166e-05,5.1188062243645713e-08,8.276850114636104e-06,2.108867894549518e-10,9.053637557902514e-11,1.2988620946711998e-06,1.4113045751763226e-10,3.2445495663503546e-12,1.5388785290498885e-07,1.5210575079439305e-10,9.656419475382199e-13,6.7747030392459196e-21,5.3924478572229875e-14
1.9649700812719247e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439241449977734,0.0924599011167718,0.012512689776249319,2.6835143655670255e-05,0.003960397255108088,0.03052250724430393,0.016503330827519615,5.561559306910182e-05,4.232639037934211e-11,0.00219464435288583,6.065060620021299e-11,0.0004722000082836596,2.9152019081505607e-09,1.3665498644283337e-05,1.4172581130848898e-09,9.278084894610149e-11,2.082097668831409e-05,1.1488984327417744e-05,0.006658565634257712,5.4989723247142194e-05,0.0004161194774807877,5.447602320497306e-08,6.8318063217779e-09,1.2626993195481108e-08,4.4855124928586903e-10,8.95700569316469e-06,0.0006281887960579497,2.3095855327239844e-06,1.7826172276636845e-07,0.0006122422772229868,6.817979890525861e-09,1.818138321995457e-05,5.1256414854012206e-08,8.27173202846269e-06,2.1131757398567215e-10,9.06348369089384e-11,1.3011002084068213e-06,1.4079400528930344e-10,3.2500351473723232e-12,1.5380766880192692e-07,1.5181054224154132e-10,9.661375968670989e-13,6.787829615980779e-21,5.395215909294543e-14
1.967849242179713e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44392095058063497,0.09243605488666301,0.012501616848244482,2.6841523190131802e-05,0.0039608760228504285,0.030572879754180233,0.016525437858014094,5.5587016543416425e-05,4.251180702873047e-11,0.002194085732244312,6.062695037948874e-11,0.00047232924363154984,2.914827966676908e-09,1.3639080182990174e-05,1.4195452524318087e-09,9.290204314236658e-11,2.0788705226732417e-05,1.150844808412973e-05,0.006656801820985865,5.459811445710076e-05,0.0004164263516413949,5.4129374751752125e-08,6.824023193876078e-09,1.2623569094745627e-08,4.520099011126089e-10,9.020289579388007e-06,0.0006321564452074432,2.3125718193138533e-06,1.7828193389486053e-07,0.0006132494262956458,6.8161954056459724e-09,1.8212185490125332e-05,5.132470630357242e-08,8.266614708248953e-06,2.1174837164767677e-10,9.073314591782048e-11,1.3033370782066622e-06,1.40460641179443e-10,3.2555176818060935e-12,1.5372753119154515e-07,1.5151596817155926e-10,9.666317271598107e-13,6.800945730531894e-21,5.397975477197634e-14
1.9707284030875013e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439177406525806,0.09241221504577636,0.012490553813066045,2.6847863591954708e-05,0.0039613496479334815,0.030623243758852028,0.01654752611754523,5.5558458500653316e-05,4.269769994044659e-11,0.002193527420000157,6.060331759065577e-11,0.00047245836975558876,2.914454768949976e-09,1.3612719106286124e-05,1.4218314877346673e-09,9.302307165752595e-11,2.075662327478533e-05,1.1527901760806843e-05,0.006655038253637677,5.421046386593962e-05,0.0004167329104482434,5.378602774795473e-08,6.816249500671028e-09,1.2620148451702078e-08,4.5548493442942076e-10,9.083816704842007e-06,0.0006361356804609552,2.3155554489516005e-06,1.7830190758574735e-07,0.0006142563689983144,6.8144116657051435e-09,1.8242971808163404e-05,5.1392936670596416e-08,8.261498159198111e-06,2.1217918190494717e-10,9.083130285412552e-11,1.3055727048728824e-06,1.4013032712963737e-10,3.260997171631291e-12,1.5364744036267908e-07,1.51222030515505e-10,9.671243501858637e-13,6.81405142239577e-21,5.400726626673828e-14
1.9736075639952896e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439145152846668,0.0923883815888547,0.012479500662599488,2.6854165212946037e-05,0.003961818175489356,0.0306735992231859,0.016569595630261422,5.552991902986381e-05,4.288406927414644e-11,0.0021929694157544733,6.057970797570529e-11,0.00047258738678789247,2.9140823159334332e-09,1.3586415578048125e-05,1.4241168188342713e-09,9.314393475792176e-11,2.0724728701520254e-05,1.1547345364431148e-05,0.006653274933157008,5.382671971713581e-05,0.0004170391545789694,5.3445940574550483e-08,6.808485229822962e-09,1.261673126412049e-08,4.5897636873886427e-10,9.147587043118054e-06,0.0006401264816737056,2.3185364245365245e-06,1.7832164589352456e-07,0.0006152631046163271,6.812628670720804e-09,1.8273742185107493e-05,5.146110603228076e-08,8.256382386503358e-06,2.1261000421906186e-10,9.092930796364653e-11,1.3078070892079519e-06,1.39803025645048e-10,3.266473618824715e-12,1.5356739659598032e-07,1.5092873113520478e-10,9.676154775756038e-13,6.827146730640778e-21,5.403469422693632e-14
1.976486724903078e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439112745468959,0.09236455451070347,0.012468457388732038,2.6860428400639213e-05,0.003962281650104788,0.03072394611252179,0.016591646420038,5.5501398217358464e-05,4.307091518801468e-11,0.002192411719091107,6.055612167199384e-11,0.00047271629486112714,2.9137106085091603e-09,1.3560169756061168e-05,1.4264012455561545e-09,9.326463270789555e-11,2.0693019401022784e-05,1.156677890198869e-05,0.006651511860473651,5.3446831058155726e-05,0.0004173450847078435,5.310907224329681e-08,6.800730368958193e-09,1.2613317529759074e-08,4.624842236330146e-10,9.211600570191648e-06,0.0006441288289562699,2.3215147489465943e-06,1.7834115084848165e-07,0.0006162696324438462,6.810846420629458e-09,1.8304496632019857e-05,5.15292144651049e-08,8.251267395348491e-06,2.1304083805987224e-10,9.102716148955504e-11,1.3100402320145853e-06,1.394786997531695e-10,3.2719470253757225e-12,1.5348740016404654e-07,1.5063607182363604e-10,9.681051208192347e-13,6.840231693891196e-21,5.406203929436331e-14
1.979365885810866e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439080185082362,0.0923407338061895,0.01245742398335272,2.6866653498356015e-05,0.0039627401158289915,0.030774284392665795,0.016613678510482698,5.5472896146750645e-05,4.325823783876649e-11,0.0021918543295771503,6.05325588123208e-11,0.00047284509410850365,2.9133396474785852e-09,1.35339817921132e-05,1.4286847677110008e-09,9.338516576979233e-11,2.0661493292245204e-05,1.1586202380475717e-05,0.006649749036503591,5.30707477269903e-05,0.000417650701505809,5.277538238000997e-08,6.7929849056735145e-09,1.2609907246411639e-08,4.660085187658903e-10,9.275857264337932e-06,0.0006481427026691829,2.324490425018841e-06,1.7836042445562688e-07,0.0006172759517837282,6.809064915301897e-09,1.8335235159978282e-05,5.1597262044623846e-08,8.246153190908521e-06,2.1347168289003232e-10,9.112486367274877e-11,1.3122721340956807e-06,1.391573130338683e-10,3.2774173932625655e-12,1.5340745133155065e-07,1.5034405430656313e-10,9.685932912757559e-13,6.853306350371463e-21,5.408930210349036e-14
1.9822450467186545e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439047472366389,0.09231691947024019,0.01244640043835243,2.687284084526781e-05,0.0039631936161813545,0.030824614029883044,0.01663569192494103,5.544441289899991e-05,4.344603738164919e-11,0.002191297246763437,6.050901952500588e-11,0.00047297378466376995,2.9129694335647814e-09,1.3507851832089047e-05,1.4309673850950469e-09,9.350553420396506e-11,2.0630148318830627e-05,1.1605615806905641e-05,0.006647986462149251,5.269842033890678e-05,0.00041795600564050925,5.244483121095243e-08,6.7852488275161365e-09,1.260650041191298e-08,4.695492738685445e-10,9.340357106119612e-06,0.000652168083417532,2.3274634555618148e-06,1.7837946869588814e-07,0.0006182820619473937,6.807284154550218e-09,1.8365957780067453e-05,5.166524884529482e-08,8.24103977835029e-06,2.1390253816676412e-10,9.122241475161688e-11,1.3145027962542571e-06,1.3883882961585271e-10,3.2828847244564213e-12,1.533275503553686e-07,1.500526802438841e-10,9.69080000171734e-13,6.866370737898726e-21,5.411648328148792e-14
1.985124207626443e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44390146079905746,0.09229311149784261,0.012435386745623993,2.6878990776455544e-05,0.003963642194159044,0.03087493499089072,0.016657686686501628,5.5415948552454916e-05,4.3634313970444395e-11,0.002190740470185021,6.048550393396509e-11,0.0004731023666612054,2.9125999674138634e-09,1.3481780016063348e-05,1.4332490974905056e-09,9.362573826878033e-11,2.059898244893298e-05,1.1625019188292656e-05,0.006646224138299749,5.232980027336125e-05,0.00041826099777631285,5.2117379565104993e-08,6.777522122003634e-09,1.2603097024081745e-08,4.731065087609899e-10,9.405100078307804e-06,0.0006562049520457046,2.330433843369379e-06,1.7839828552737527e-07,0.0006192879622546982,6.805504138108293e-09,1.839666450339372e-05,5.17331749409571e-08,8.235927162833055e-06,2.1433340336038696e-10,9.131981496199899e-11,1.3167322192933984e-06,1.3852321411439676e-10,3.288349020946091e-12,1.5324769748470561e-07,1.497619512296964e-10,9.695652585978415e-13,6.879424893853696e-21,5.414358344783212e-14
1.988003368534231e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438981592614649,0.09226930988404239,0.012424382897062224,2.6885103622968985e-05,0.003964085892244531,0.030925247242851138,0.01667966281800142,5.538750318289588e-05,4.3823067757470286e-11,0.002190183999361668,6.046201215878603e-11,0.0004732308402356128,2.9122312495960323e-09,1.3455766478392534e-05,1.4355299046659644e-09,9.374577822062488e-11,2.056799367503317e-05,1.164441253165715e-05,0.006644462065831138,5.196483966114443e-05,0.00041856567857435114,5.179298885742136e-08,6.769804776634486e-09,1.2599697080772157e-08,4.766802433127042e-10,9.47008616578419e-06,0.000660253289632262,2.333401591193972e-06,1.7841687688378367e-07,0.000620293652033807,6.80372486564816e-09,1.842735534107801e-05,5.18010404046309e-08,8.230815349509035e-06,2.147642779335524e-10,9.141706453766377e-11,1.3189604040161916e-06,1.3821043167141054e-10,3.293810284708358e-12,1.531678929612215e-07,1.4947186879393462e-10,9.700490775199251e-13,6.892468855236435e-21,5.417060321501089e-14
1.9905946133512407e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44389517502087344,0.09224789386417476,0.01241448784342186,2.689057374784493e-05,0.003964481082916443,0.03097052079659312,0.016699425426325226,5.536191863621156e-05,4.399335429499353e-11,0.0021896834366323566,6.044089001909668e-11,0.0004733463738627221,2.9119000437966734e-09,1.3432404228991803e-05,1.4375818569588359e-09,9.38536740710088e-11,2.0540253555842883e-05,1.1661857963994418e-05,0.006642876416253768,5.163946497429379e-05,0.0004188396256426349,5.150362289010402e-08,6.762867158351194e-09,1.2596640075131604e-08,4.799107280951114e-10,9.528781497299451e-06,0.0006639065839656128,2.336070309302138e-06,1.7843341790283865e-07,0.0006211985922847242,6.802124156229319e-09,1.8454963521960802e-05,5.186206754098423e-08,8.226215407645706e-06,2.151520726159373e-10,9.150446055437741e-11,1.320964712169941e-06,1.3793132136500504e-10,3.2987228307352623e-12,1.530961104206733e-07,1.4921134864042913e-10,9.704832927358875e-13,6.904199734391816e-21,5.419485276487811e-14
1.9931858581682504e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438921786486814,0.09222648298727373,0.012404600751087213,2.6896014334843027e-05,0.003964872385135221,0.03101578724643795,0.016719172978902106,5.5336349571933154e-05,4.4164027594258634e-11,0.0021891831207929598,6.041978734490968e-11,0.00047346181987578385,2.9115694448619944e-09,1.3409089379405922e-05,1.4396330756382396e-09,9.39614373800939e-11,2.051265384827522e-05,1.1679295276363023e-05,0.006641290971614866,5.131698240482701e-05,0.0004191133215377132,5.1216678169314214e-08,6.7559371024555634e-09,1.2593585856315208e-08,4.831546083445967e-10,9.587673733571033e-06,0.0006675691395400161,2.3387368932094565e-06,1.784497792126652e-07,0.0006221033609919312,6.800524048802083e-09,1.848255885260508e-05,5.192304567574386e-08,8.221616123474117e-06,2.1553987406736978e-10,9.159173491144519e-11,1.322968018523254e-06,1.3765445332112802e-10,3.303632923293044e-12,1.530243673968678e-07,1.48951354430881e-10,9.709163585467544e-13,6.915922411999838e-21,5.4219038118323227e-14
1.99577710298526e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44388917019101676,0.09220507724984586,0.012394721614153992,2.6901425617153343e-05,0.003965259828830271,0.0310610465693451,0.016738905491877527,5.531079604013464e-05,4.433508776327194e-11,0.0021886830514634484,6.039870421470545e-11,0.0004735771783741308,2.911239453056844e-09,1.3385822016060072e-05,1.4416835605087172e-09,9.40690683307032e-11,2.0485193138636887e-05,1.1696724473897687e-05,0.0066397057325268734,5.0997358567238984e-05,0.00041938676673493737,5.0932127745747295e-08,6.7490145997688405e-09,1.259053442281522e-08,4.864118986827016e-10,9.646762867815634e-06,0.0006712409430280833,2.3414013448680025e-06,1.78465962175609e-07,0.0006230079576824354,6.79892454300471e-09,1.8510141341138088e-05,5.1983974860379926e-08,8.217017500737771e-06,2.1592768189364085e-10,9.167888777458029e-11,1.324970323661372e-06,1.3737980317149725e-10,3.3085405638179712e-12,1.529526640507889e-07,1.4869188715140134e-10,9.713482826858493e-13,6.92763691421943e-21,5.4243159707317846e-14
1.9981092233205686e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44388645228368045,0.09218581647755217,0.01238583718790357,2.6906270906439093e-05,0.003965605253597018,0.031101773847608948,0.01675665190791743,5.528781118189737e-05,4.4489372777516106e-11,0.0021882331995115743,6.03797461703488e-11,0.0004736809262799237,2.910942979710012e-09,1.3364922058370362e-05,1.4435283693175285e-09,9.416582316982788e-11,2.0460596187252822e-05,1.1712403817745355e-05,0.006638279193593461,5.071211410851203e-05,0.00041963265345699465,5.067805750501621e-08,6.7427907977396536e-09,1.25877905128828e-08,4.89354937731746e-10,9.700111431825627e-06,0.0006745534622322414,2.3437975298885818e-06,1.7848037546997806e-07,0.0006238219472428303,6.7974855018539124e-09,1.8534954607532063e-05,5.203876931625561e-08,8.212879308893515e-06,2.1627671406038975e-10,9.175722160987113e-11,1.3267715427302848e-06,1.3713449446035053e-10,3.312955344987301e-12,1.5288816509308236e-07,1.4845881790829343e-10,9.71736044608617e-13,6.938172997677716e-21,5.426481497224997e-14
2.000441343655877e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44388372465677706,0.09216655986293523,0.01237695919644483,2.6911092812276e-05,0.003965947598314278,0.031142495318202828,0.016774386166391365,5.526483897853866e-05,4.464397132035925e-11,0.0021877835466282674,6.036080407153036e-11,0.00047378460345239227,2.9106469984448164e-09,1.3344060689748269e-05,1.4453725834227241e-09,9.42624710771194e-11,2.043610968279326e-05,1.1728076596490046e-05,0.006636852822081211,5.042913486299582e-05,0.0004198783378408157,5.0425885968674996e-08,6.736573099639123e-09,1.2585048856770448e-08,4.923088615530079e-10,9.753619475559072e-06,0.0006778734520470099,2.3461919907610634e-06,1.7849464636830048e-07,0.0006246357967531407,6.796046947383957e-09,1.8559757484334656e-05,5.20935242005764e-08,8.208741658565874e-06,2.1662575078667507e-10,9.183545728684969e-11,1.328571951715266e-06,1.3689094544420418e-10,3.3173681422226623e-12,1.5282369851182628e-07,1.4822617690867399e-10,9.721228934998311e-13,6.94870249876421e-21,5.428641924279649e-14
2.0027734639911858e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44388098734270587,0.09214730740352257,0.012368087635476617,2.6915891499522183e-05,0.003966286884144223,0.0311832109648955,0.016792108278757836,5.524187946332166e-05,4.47988834685554e-11,0.0021873340925184907,6.03418779700207e-11,0.0004738882099646202,2.910351509360668e-09,1.3323237965965029e-05,1.4472162026656492e-09,9.43590121832111e-11,2.041173262661885e-05,1.1743742813879667e-05,0.006635426618420263,5.014839743932444e-05,0.0004201238202287107,5.017559423367026e-08,6.730361498746155e-09,1.2582309453409261e-08,4.952736808857506e-10,9.807286996633686e-06,0.0006812009030446741,2.3485847288752e-06,1.7850877583388896e-07,0.0006254495058791228,6.794608879251936e-09,1.8584549977484592e-05,5.214823954988819e-08,8.204604552477506e-06,2.1697479178721404e-10,9.191359492343126e-11,1.3303715510426268e-06,1.3664913900222865e-10,3.321778956571375e-12,1.5275926441485938e-07,1.4799396479007405e-10,9.72508834832173e-13,6.95922543603029e-21,5.4307972824623135e-14
2.0051055843264944e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438782403734902,0.09212805909686456,0.012359222500698796,2.6920667131452813e-05,0.003966623132046737,0.031223920771629714,0.016809818256380362,5.521893266851532e-05,4.4954109298233725e-11,0.002186884836881833,6.032296791592306e-11,0.00047399174588989764,2.9100565125284787e-09,1.3302453940570694e-05,1.4490592268828057e-09,9.445544661790889e-11,2.0387464030030217e-05,1.1759402473670912e-05,0.006634000583035759,4.986987873659949e-05,0.0004203691009616672,4.992716361937312e-08,6.724155988321733e-09,1.2579572301763e-08,4.982494064876327e-10,9.861113993449975e-06,0.0006845358058850445,2.350975745605178e-06,1.7852276482048774e-07,0.0006262630742897869,6.793171297101408e-09,1.8609332092916627e-05,5.2202915400213324e-08,8.200467993349382e-06,2.1732383676724302e-10,9.199163463667297e-11,1.332170341138538e-06,1.3640905824311514e-10,3.326187789069468e-12,1.526948629071004e-07,1.4776218216551762e-10,9.728938740298203e-13,6.969741827880456e-21,5.4329476020774886e-14
2.007437704661803e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44387548378078306,0.09210881494053394,0.012350363787812268,2.6925419869778696e-05,0.003966956362781768,0.03126462472252002,0.016827516110529166,5.519599862540824e-05,4.510964888489956e-11,0.002186435779412653,6.030407395769749e-11,0.00047409521130171875,2.9097620079915043e-09,1.3281708664923793e-05,1.4509016559059767e-09,9.455177451019538e-11,2.0363302914196833e-05,1.1775055579619542e-05,0.006632574716347916,4.959355594033229e-05,0.0004206141803793565,4.968057567428229e-08,6.717956561611406e-09,1.2576837400780187e-08,5.012360491654782e-10,9.915100465184912e-06,0.0006878781513138089,2.3533650423317703e-06,1.7853661427397168e-07,0.000627076501657357,6.7917342005448475e-09,1.8634103836570826e-05,5.2257551787382746e-08,8.196331983900962e-06,2.1767288544685368e-10,9.20695765424838e-11,1.3339683224290117e-06,1.3617068644734677e-10,3.3305946407713056e-12,1.5263049409058875e-07,1.4753082962306854e-10,9.732780164610306e-13,6.980251692528254e-21,5.4350929131115334e-14
2.0097698249971115e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438727175958729,0.09208957493212591,0.012341511492518975,2.6930149874664425e-05,0.003967286596911653,0.03130532280185065,0.016845201852382745,5.5173077364322246e-05,4.526550230343519e-11,0.0021859869198002286,6.028519614218453e-11,0.00047419860627377804,2.909467995764936e-09,1.3261002188220544e-05,1.4527434895623538e-09,9.464799598823382e-11,2.0339248310084865e-05,1.1790702135476197e-05,0.0066311490187721134,4.931940651853076e-05,0.0004208590588201864,4.943581217058502e-08,6.711763211872414e-09,1.2574104749427341e-08,5.042336197225549e-10,9.969246411706724e-06,0.0006912279301610393,2.35575262041207e-06,1.7855032513017534e-07,0.0006278897876572342,6.7902975891704485e-09,1.8658865214396205e-05,5.231214874705949e-08,8.192196526850327e-06,2.1802193754082373e-10,9.214742075622958e-11,1.3357654953398888e-06,1.3593400708296258e-10,3.3349995127212215e-12,1.5256615806452454e-07,1.4729990772634595e-10,9.736612674487724e-13,6.990755048055448e-21,5.437233245292407e-14
2.0118687332988893e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44387021985368985,0.0920722624690624,0.012333549910245746,2.693438757311446e-05,0.003967581262368465,0.031341946040210754,0.016861108673204884,5.515245918226548e-05,4.540603876775457e-11,0.0021855831150557727,6.026821994766938e-11,0.0004742916015837046,2.9092038056771223e-09,1.3242399571225507e-05,1.4544006306680468e-09,9.473450443955662e-11,2.0317689440836702e-05,1.1804778438525968e-05,0.006629866035884142,4.907451187599563e-05,0.0004210792778603609,4.92170700210759e-08,6.706194387329009e-09,1.2571647285814751e-08,5.069407855056991e-10,1.0018114115004269e-05,0.0006942490791841274,2.3578999723529343e-06,1.7856254716622313e-07,0.0006286216239219949,6.789005053414769e-09,1.868114159656752e-05,5.2361252329306686e-08,8.188475090050347e-06,2.183360871013574e-10,9.221739711653648e-11,1.3373822601469248e-06,1.3572242920151557e-10,3.3389622056431382e-12,1.5250828375663163e-07,1.470924466682951e-10,9.74005435514813e-13,7.000202517558913e-21,5.4391553117005844e-14
