Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),CO2X(24),CHOX(53),COX(50)
1.4424785551743288e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32917400881993147,0.11291223204553784,0.021515539467438855,1.1907152011232396e-17,2.6328266422069513e-14,1.2726664939593751e-05,6.9141846835071593e-09,1.3197092597989227e-15,1.893308929800034e-22,1.316820882562989e-08,4.4514612987771088e-30,2.7683801264234953e-08,7.2166148276180325e-23,2.293605898794815e-22,2.2689580775511706e-19,3.8587778856045161e-22,1.0359589968411656e-15,2.0690844242974958e-22,0.0057453539432833116,0.0026120487458007259,1.414118905774409e-10,2.3603839813898691e-05,1.7240130599094965e-14,1.9606186766342617e-08,1.2339428822843352e-05,8.9088310337074923e-12,7.8230336040507929e-10,1.8788351402055601e-07,3.2286964647471587e-21,2.5052663552476799e-16,5.6078022367453103e-15
1.444963756096059e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32916968523082013,0.11291226152217886,0.021513379686616815,1.2006094270260589e-17,2.6506554878132789e-14,1.2789657766595493e-05,6.9549469046925002e-09,1.3264854337163849e-15,1.911936608957386e-22,1.3191127573461212e-08,4.4938768933678992e-30,2.7744801717878516e-08,7.2607127457304748e-23,2.3154465876131622e-22,2.2877221710823815e-19,3.8884592757223172e-22,1.0429348811137815e-15,2.0852025239793716e-22,0.0057452842758807694,0.0026163682628089703,1.4163589432433311e-10,2.3636508757712478e-05,1.7300702198952332e-14,1.9697270802011109e-08,1.2379460749080481e-05,8.936024118036784e-12,7.8614955300883803e-10,1.8882696797380573e-07,3.2499784903271216e-21,2.5211010337354034e-16,5.6407894216554893e-15
1.447448957017789e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32916536223641879,0.11291229100381364,0.021511220179322225,1.2105687641771633e-17,2.6685635562886033e-14,1.2852796640057141e-05,6.9958743455184462e-09,1.3332851915066777e-15,1.9307078286272269e-22,1.3214049121687381e-08,4.5366256678237846e-30,2.7805771751905169e-08,7.3050063525439161e-23,2.3374562457037715e-22,2.3066018886732686e-19,3.9183154919226903e-22,1.0499407354767139e-15,2.1014190330446257e-22,0.005745214540431076,0.0026206872325847622,1.4185986977628554e-10,2.3669133168510785e-05,1.7361448999729313e-14,1.9788595806875925e-08,1.2419555307416702e-05,8.9632399919534763e-12,7.9000805813411627e-10,1.8977263927533084e-07,3.271363784116301e-21,2.5370048996688477e-16,5.6739097537715661e-15
1.449934157939519e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32916103983513151,0.11291232048918917,0.021509060945507707,1.2205935281033897e-17,2.6865510109627628e-14,1.2916081417449579e-05,7.0369673565661083e-09,1.3401085770067167e-15,1.9496233942427104e-22,1.3236973457413011e-08,4.5797096841387008e-30,2.7866711223109962e-08,7.3494961809731918e-23,2.359635850298662e-22,2.3255976784841832e-19,3.9483472421577291e-22,1.0569766002763862e-15,2.1177343878209155e-22,0.0057451447381968637,0.0026250056552224923,1.4208381678985111e-10,2.3701713297408592e-05,1.7422360232169966e-14,1.9880162042891276e-08,1.2459712487608954e-05,8.9904784025421516e-12,7.9387889589134573e-10,1.9072052561013009e-07,3.2928530495066731e-21,2.55297850331109e-16,5.707163512465522e-15
1.4524193588612492e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32915671802538549,0.11291234997707422,0.021506901985125903,1.230684035307886e-17,2.7046180152350099e-14,1.2979511956836805e-05,7.0782262883777732e-09,1.3469556340549745e-15,1.9686841143325487e-22,1.3259900567702022e-08,4.6231310135606308e-30,2.7927619990265565e-08,7.394182764348824e-23,2.3819863820696726e-22,2.3447099892656276e-19,3.9785552358799281e-22,1.0640425156828875e-15,2.1341490258229839e-22,0.0057450748704190148,0.0026293235308164973,1.4230773552068733e-10,2.3734249394328878e-05,1.748344851253049e-14,1.9971969762104575e-08,1.249993227942972e-05,9.0177396394229228e-12,7.9776208184938995e-10,1.9167062467208823e-07,3.3144461933357927e-21,2.5690216270270239e-16,5.7405509767670393e-15
1.4546483788803318e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32915284222084673,0.11291237642641273,0.021504965808500216,1.2397905749455523e-17,2.7208904325357685e-14,1.3036527795117509e-05,7.1153735783033746e-09,1.3531170519947826e-15,1.9859041541883498e-22,1.3280466642129239e-08,4.6623650181416901e-30,2.7982223891010365e-08,7.4344307555207112e-23,2.4021791777822807e-22,2.3619516461221925e-19,4.0057998243268824e-22,1.0704056549393093e-15,2.1489564202373865e-22,0.0057450121500363591,0.0026331958434024981,1.4250854809414357e-10,2.3763394333511417e-05,1.7538391440121402e-14,2.0054519340524694e-08,1.2536059366299437e-05,9.042210160531135e-12,8.0125549804041005e-10,1.9252466553495368e-07,3.3339020565517693e-21,2.583470238197493e-16,5.7706107465628581e-15
1.4566544968975062e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32914935440165366,0.11291240023100117,0.021503223437547205,1.2480320879898464e-17,2.7355905334724491e-14,1.308794212553586e-05,7.1489207119491058e-09,1.3586786660622415e-15,2.0015030728924609e-22,1.3298978000812872e-08,4.6979103077245255e-30,2.8031346105221926e-08,7.4707899640307666e-23,2.4204715256824755e-22,2.3775498593924887e-19,4.030442090465728e-22,1.0761532007642896e-15,2.162351927616534e-22,0.005744955658164806,0.0026366805485865679,1.4268925985998075e-10,2.378959481169681e-05,1.7587954219270045e-14,2.0128980389332293e-08,1.2568616796495286e-05,9.064249149038061e-12,8.044080904652653e-10,1.9329482131124405e-07,3.3514844723889468e-21,2.5965223042700654e-16,5.7977568624973478e-15
1.4586606149146805e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32914586696521791,0.11291242403512394,0.021501481244683256,1.2563170010897174e-17,2.7503427582489532e-14,1.3139451188244984e-05,7.1825765793181078e-09,1.3642557820757358e-15,2.0171980103275334e-22,1.3317491144516629e-08,4.7336790748194284e-30,2.8080448069760702e-08,7.5072783217838583e-23,2.4388769912061017e-22,2.3932247919046214e-19,4.0552004541680677e-22,1.0819203981779141e-15,2.1758129040482949e-22,0.0057448991257019692,0.0026401648974756918,1.4286995320379327e-10,2.3815767034516447e-05,1.7637633099991245e-14,2.0203599243445641e-08,1.2601215007233326e-05,9.0863030234900257e-12,8.0756876070383091e-10,1.9406641489553806e-07,3.3691351382631253e-21,2.6096199859026788e-16,5.8249905945657746e-15
1.4606667329318548e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32914237991075418,0.1129124478381731,0.021499739229883519,1.2646454825800951e-17,2.7651471929920451e-14,1.3191054909720776e-05,7.216341364718968e-09,1.3698484230966404e-15,2.0329893974605686e-22,1.3336006066362199e-08,4.7696724265684807e-30,2.812952971403233e-08,7.543896110095837e-23,2.4573960967335486e-22,2.4089766808140706e-19,4.0800752914517242e-22,1.0877072679780231e-15,2.1893395819217047e-22,0.0057448425532608859,0.0026436488901193742,1.4305062809982805e-10,2.384191113113061e-05,1.7687425790481615e-14,2.0278376039544976e-08,1.2633853993130946e-05,9.1083717293998263e-12,8.1073751865216332e-10,1.9483944509186608e-07,3.3868543091719038e-21,2.6227634597814996e-16,5.852312089544549e-15
1.4624722391473117e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32913924188768129,0.11291246925950378,0.021498171568788124,1.272178506359872e-17,2.7785158949943167e-14,1.323757913173264e-05,7.2468229488139406e-09,1.3748950929573488e-15,2.0472844676229776e-22,1.335267101063674e-08,4.8022593812788947e-30,2.8173685762356989e-08,7.5769630153527266e-23,2.4741608868395528e-22,2.4232193747615514e-19,4.1025625412108763e-22,1.0929322878187175e-15,2.2015699592175102e-22,0.0057447916043823054,0.0026467841789497332,1.4321321973005479e-10,2.3865416876512734e-05,1.7732336601116777e-14,2.0345810308664439e-08,1.2663263938753105e-05,9.1282462464710608e-12,8.1359632360043018e-10,1.955363995864839e-07,3.4028602782537498e-21,2.6346318218712609e-16,5.8769765936075376e-15
1.4642777453627685e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32913610417281725,0.11291249067904802,0.021496604051886522,1.2797470805275756e-17,2.7919270197029107e-14,1.3284179914758964e-05,7.277393040126706e-09,1.3799543735663964e-15,2.0616583281774714e-22,1.3369337384585402e-08,4.8350299622783589e-30,2.8217825244420157e-08,7.6101351926946029e-23,2.4910185325449506e-22,2.4375247689241089e-19,4.1251447146750253e-22,1.0981732741373383e-15,2.213853913450215e-22,0.0057447406240459442,0.0026499191792974186,1.4337579642630074e-10,2.3888900037299798e-05,1.7777340569115411e-14,2.0413372719513528e-08,1.2692706903974513e-05,9.1481327976511578e-12,8.1646169395577732e-10,1.9623451590480192e-07,3.4189219748396594e-21,2.6465374018955947e-16,5.9017124114474586e-15
1.4660832515782254e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32913296676560838,0.1129125120963801,0.021495036679160626,1.2873513286650231e-17,2.8053806299871274e-14,1.3330857205732379e-05,7.3080517729815225e-09,1.3850262817362912e-15,2.0761112959791372e-22,1.3386005183161415e-08,4.8679849849506142e-30,2.8261948110437507e-08,7.6434128475628547e-23,2.5079694177129174e-22,2.4518930367034423e-19,4.1478220872839636e-22,1.1034302419431839e-15,2.2261916150829019e-22,0.0057446896126811938,0.0026530538911984703,1.4353835817234497e-10,2.3912360706573149e-05,1.7822436182097853e-14,2.048106337210395e-08,1.2722182884872192e-05,9.1680313470228074e-12,8.1933363689411297e-10,1.9693379318297992e-07,3.4350395798509351e-21,2.6584803235796414e-16,5.9265196500185926e-15
1.4678887577936822e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32912982966550658,0.11291253351107973,0.021493469450592349,1.294991374628053e-17,2.8188767887413177e-14,1.3377610951754047e-05,7.3387992816908726e-09,1.3901108342797286e-15,2.0906436887417899e-22,1.340267440130807e-08,4.90112526730364e-30,2.8306054311148904e-08,7.6767961855128182e-23,2.5250139271694316e-22,2.4663243516637544e-19,4.1705949348951321e-22,1.1087032061977428e-15,2.2385832349110831e-22,0.005744638570712059,0.0026561883146889106,1.4370090497439776e-10,2.3935798977073921e-05,1.7867624399380245e-14,2.0548882365402764e-08,1.2751691877525068e-05,9.1879419160399905e-12,8.2221215912216347e-10,1.9763423055972498e-07,3.4512131898584915e-21,2.6704606320147675e-16,5.9513984162597816e-15
1.469694264009139e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32912669287196927,0.11291255492273186,0.021491902366163627,1.302667342546559e-17,2.8324155588876212e-14,1.3424441100093951e-05,7.3696357005553456e-09,1.3952080480095633e-15,2.1052558250259026e-22,1.3419345033958848e-08,4.9344516299746044e-30,2.8350143797815616e-08,7.7102854122135826e-23,2.5421524467043752e-22,2.4808188875314401e-19,4.1934635337835869e-22,1.1139921818148364e-15,2.2510289440628866e-22,0.0057445874985572213,0.0026593224498047468,1.4386343685335783e-10,2.3959214941201758e-05,1.7912906883162244e-14,2.0616829798137997e-08,1.2781233878012863e-05,9.2078645424884178e-12,8.2509726720000264e-10,1.9833582717629799e-07,3.4674428763050887e-21,2.6824783466755978e-16,5.9763488170730125e-15
1.471499770224596e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32912355638445978,0.11291257633092679,0.021490335425856384,1.3103793568250231e-17,2.8459970033727658e-14,1.3471347598191143e-05,7.4005611638635366e-09,1.4003179397387845e-15,2.1199480242575304e-22,1.3436017076037568e-08,4.9679648962348514e-30,2.8394216522217486e-08,7.7438807334477931e-23,2.5593853630709129e-22,2.4953768181949119e-19,4.2164281606419563e-22,1.1192971836607567e-15,2.2635289139992404e-22,0.0057445363966301113,0.00266245629658197,1.4402595378725093e-10,2.398260869101237e-05,1.79582814331307e-14,2.0684905771011958e-08,1.2810808882413023e-05,9.227799174604923e-12,8.2798896842623565e-10,1.990385821765195e-07,3.483728844163316e-21,2.6945336133869026e-16,6.0013709593716531e-15
1.4733052764400528e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3291204202024467,0.11291259773525994,0.021488768629652565,1.3181275421428213e-17,2.8596211851677691e-14,1.3518330393653994e-05,7.4315758058919757e-09,1.4054405262804892e-15,2.13472060673407e-22,1.3452690522458536e-08,5.0016658919948581e-30,2.8438272436650067e-08,7.7775823551114513e-23,2.576713063985679e-22,2.5099983177046213e-19,4.2394890925804118e-22,1.1246182265544071e-15,2.2760833165140528e-22,0.0057444852653389727,0.0026655898550565541,1.4418845577571148e-10,2.4005980318219794e-05,1.8003748612033546e-14,2.0753110383550543e-08,1.2840416886805093e-05,9.2477458247581519e-12,8.3088726958029357e-10,1.9974249470677597e-07,3.5000712043957316e-21,2.7066264913414313e-16,6.0264649500614274e-15
1.4751107826555096e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32911728432540444,0.11291261913533188,0.02148720197753411,1.3259120234538408e-17,2.8732881672755612e-14,1.3565389434260423e-05,7.4626797609050215e-09,1.4105758244478568e-15,2.1495738935862022e-22,1.3469365368126673e-08,5.0355554458092036e-30,2.8482311493921839e-08,7.8113904832137262e-23,2.594135938131279e-22,2.5246835602725846e-19,4.2626466071266209e-22,1.1299553252674447e-15,2.2886923237343994e-22,0.0057444341050869258,0.0026687231252644624,1.4435094284885108e-10,2.402932991419566e-05,1.8049310953387062e-14,2.0821443734423809e-08,1.2870057887270237e-05,9.2677045510526426e-12,8.337921770490322e-10,2.0044756391602484e-07,3.5164699983128492e-21,2.7187569715967996e-16,6.0516308960002006e-15
1.4769162888709665e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32911414875281242,0.11291264053074826,0.021485635469482994,1.3337329259872555e-17,2.8869980127248178e-14,1.361252466795812e-05,7.4938731631547203e-09,1.4157238510541224e-15,2.1645082068116261e-22,1.3486041607937662e-08,5.0696343888815597e-30,2.8526333647351366e-08,7.8453053238767541e-23,2.6116543751548308e-22,2.539432720272275e-19,4.2859009822257173e-22,1.1353084945244186e-15,2.3013561081207054e-22,0.0057443829162720349,0.0026718561072416377,1.4451341498156898e-10,2.4052657569965624e-05,1.8094965699505041e-14,2.0889905924946651e-08,1.2899731879886459e-05,9.2876752888967853e-12,8.3670369822696809e-10,2.0115378895580032e-07,3.5329254504430549e-21,2.7309252174394506e-16,6.0768689040563337e-15
1.4787217950864233e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32911101348415583,0.11291266192111965,0.021484069105481167,1.3415903752481443e-17,2.9007507845660318e-14,1.365973604286474e-05,7.5251561468808067e-09,1.4208846229125497e-15,2.1795238693010122e-22,1.3502719236778093e-08,5.1039035550696381e-30,2.857033885076449e-08,7.8793270833354562e-23,2.6292687656670815e-22,2.5542459722388101e-19,4.309252496240257e-22,1.1406777490029096e-15,2.3140748424669245e-22,0.0057443316992873668,0.0026749888010240107,1.4467587216561271e-10,2.4075963376212438e-05,1.8140712919566152e-14,2.0958497055235387e-08,1.2929438860733865e-05,9.3076580393139704e-12,8.3962183998540995e-10,2.0186116898021833e-07,3.5494376898993683e-21,2.743131305717224e-16,6.1021790811017699e-15
1.4805273013018802e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32910787851892481,0.11291268330606162,0.021482502885510606,1.3494844970166027e-17,2.9145465458850888e-14,1.3707023507268109e-05,7.5565288463105435e-09,1.4260581568364085e-15,2.1946212047685733e-22,1.3519398249525598e-08,5.1383637808901872e-30,2.8614327058491548e-08,7.9134559679373407e-23,2.6469795012466235e-22,2.5691234908683012e-19,4.3327014279501803e-22,1.1460631033336713e-15,2.3268486999007252e-22,0.0057442804545210563,0.0026781212066474954,1.4483831444341809e-10,2.4099247423275903e-05,1.8186556397570779e-14,2.1027217223707039e-08,1.2959178825895356e-05,9.3276528895168547e-12,8.4254660846680114e-10,2.0256970314598121e-07,3.5660067143644456e-21,2.7553751867439019e-16,6.127561533950024e-15
1.482332807517337e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32910474385661487,0.11291270468519457,0.021480936809553292,1.3574154173486869e-17,2.9283853597949722e-14,1.375438700962638e-05,7.5879913956585943e-09,1.431244469638945e-15,2.2098005377953685e-22,1.3536078641048978e-08,5.1730159055239581e-30,2.8658298225364537e-08,7.9476921841422972e-23,2.6647869744378354e-22,2.584065451017721e-19,4.3562480565527741e-22,1.1514645721007695e-15,2.3396778538836727e-22,0.0057442291823563644,0.0026812533241479925,1.4500074178805538e-10,2.4122509801147956e-05,1.8232492794878943e-14,2.1096066532281142e-08,1.2988951771449478e-05,9.3476597615278346e-12,8.454780111636449e-10,2.0327939061238292e-07,3.5826327685669129e-21,2.7676570414005843e-16,6.1530163694212157e-15
1.484138313732794e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32910160949672679,0.1129127260581438,0.021479370877591216,1.3653832625775273e-17,2.9422672894261091e-14,1.3801826498568199e-05,7.6195439291270294e-09,1.4364435781333599e-15,2.2250621938870518e-22,1.355276040620836e-08,5.2078607708206777e-30,2.8702252306714338e-08,7.9820359385224367e-23,2.6826915787483163e-22,2.5990720277053715e-19,4.3798926616626303e-22,1.1568821698417184e-15,2.3525624782114078e-22,0.0057441778831717489,0.0026843851535613842,1.4516315417819824e-10,2.4145750599476437e-05,1.8278521224638051e-14,2.1165045081870498e-08,1.3018757693476632e-05,9.3676786342870677e-12,8.4841605512818875e-10,2.0399023054131292e-07,3.5993160165058393e-21,2.7799769798763481e-16,6.1785436943546161e-15
1.4859438199482508e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32909847543876619,0.11291274742453922,0.021477805089606363,1.3733881593116645e-17,2.9561923979491828e-14,1.3849341922892874e-05,7.6511865809051808e-09,1.4416554991327779e-15,2.2404064993561738e-22,1.3569443539855325e-08,5.2428992213040394e-30,2.8746189258367941e-08,8.016487437761865e-23,2.7006937086557479e-22,2.6141433961099473e-19,4.4036355233116143e-22,1.1623159110476267e-15,2.3655027470138291e-22,0.0057441265573409117,0.0026875166949235428,1.4532555167106984e-10,2.416896990756632e-05,1.8324647118119135e-14,2.1234152970438784e-08,1.3048596588061743e-05,9.387709633315908e-12,8.5136074618516004e-10,2.0470222209726047e-07,3.6160563979599459e-21,2.7923348990029589e-16,6.2041436155206971e-15
1.4877493261637076e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32909534168224386,0.11291276878401547,0.02147623944558074,1.3814302344360848e-17,2.9701607485653914e-14,1.3896933231570479e-05,7.682919485169483e-09,1.4468802494502276e-15,2.2558337813701866e-22,1.3586128036833035e-08,5.278132104176667e-30,2.8790109036645643e-08,8.0510468886565155e-23,2.7187937596054604e-22,2.6292797315703451e-19,4.4274769219488099e-22,1.1677658101633321e-15,2.3784988347552777e-22,0.0057440752052328667,0.0026906479482703221,1.4548793424125833e-10,2.4192167814372978e-05,1.8370866684306038e-14,2.1303390300429663e-08,1.3078468451284005e-05,9.4077526702235398e-12,8.5431209189723078e-10,2.0541536444731885e-07,3.6328541729044881e-21,2.804730992040453e-16,6.2298162396871707e-15
1.4895548323791645e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32909220822667573,0.11291279013621194,0.021474673945496354,1.3895096151142996e-17,2.984172404485691e-14,1.3944600373741999e-05,7.7147427760835159e-09,1.4521178458986102e-15,2.2713443680701416e-22,1.3602813891976386e-08,5.3135602693251128e-30,2.8834011598358271e-08,8.085714498113952e-23,2.7369921280046305e-22,2.6444812095865765e-19,4.4514171384404934e-22,1.1732318815875372e-15,2.3915509162347112e-22,0.0057440238272119934,0.0026937789136375627,1.4565030184807279e-10,2.4215344408506354e-05,1.8417177461586805e-14,2.1372757173831636e-08,1.3108373279223743e-05,9.4278076875009644e-12,8.5727009961581763e-10,2.0612965676118876e-07,3.6497095629596103e-21,2.8171654235264754e-16,6.2555616736609148e-15
1.4913603385946213e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32908907507158253,0.11291281148077245,0.021473108589335231,1.3976264287855927e-17,2.9982274289665114e-14,1.3992343298719426e-05,7.746656587797853e-09,1.4573683052906792e-15,2.2869385883863973e-22,1.361950110011212e-08,5.3491845693248249e-30,2.8877896900804454e-08,8.1204904731531765e-23,2.7552892112328196e-22,2.6597480058184779e-19,4.4754564540700884e-22,1.1787141396729572e-15,2.4046591665858905e-22,0.0057439724236381029,0.0026969095910610915,1.4581265456565397e-10,2.4238499778234406e-05,1.8463586989899834e-14,2.1442253687926175e-08,1.3138311067968203e-05,9.4478748596800728e-12,8.6023477476391604e-10,2.0684509821118202e-07,3.6666224333668964e-21,2.8296380222442576e-16,6.281380024171877e-15
1.4931658448100782e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32908594221648968,0.11291283281734538,0.021471543377079384,1.4057808031658777e-17,3.0123258853016781e-14,1.404016195598587e-05,7.7786610544498496e-09,1.462631644439011e-15,2.3026167720726854e-22,1.3636189656058981e-08,5.385005859445134e-30,2.8921764901767799e-08,8.1553750209044493e-23,2.7736854076400995e-22,2.6750802960852914e-19,4.4995951505381222e-22,1.1842125987264548e-15,2.4178237612775564e-22,0.0057439209948664839,0.0027000399805767192,1.4597499237575297e-10,2.4261634011473818e-05,1.8510091337964749e-14,2.1511879945512904e-08,1.3168281813597493e-05,9.4679540951893831e-12,8.63206124910678e-10,2.0756168797222496e-07,3.6835930473481491e-21,2.8421489820175902e-16,6.3072713979306027e-15
1.494971351025535e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32908280966092796,0.11291285414558359,0.021469978308710842,1.4139728662513874e-17,3.0264678367829292e-14,1.408805629519563e-05,7.810756310163778e-09,1.4679078801559815e-15,2.3183792499269424e-22,1.3652879554627828e-08,5.4210249976542459e-30,2.8965615559514197e-08,8.1903683486090888e-23,2.7921811165357971e-22,2.6904782563672986e-19,4.5238335099621802e-22,1.1897272730091705e-15,2.4310448761136097e-22,0.0057438695412479687,0.0027031700822202419,1.4613731521028196e-10,2.4284747195794349e-05,1.8556685596062914e-14,2.1581636050054288e-08,1.3198285512191288e-05,9.4880452797935919e-12,8.6618415787225512e-10,2.0827942522186126e-07,3.7006217165628319e-21,2.8546985513088889e-16,6.3332359017109717e-15
1.4967768572409919e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32907967740443234,0.11291287546514435,0.021468413384211654,1.4222027463145301e-17,3.0406533467523741e-14,1.4136026266174272e-05,7.8429424890506361e-09,1.4731970292537404e-15,2.3342263535222953e-22,1.3669570790621772e-08,5.4572428446242115e-30,2.9009448832789019e-08,8.2254706636192934e-23,2.8107767382037993e-22,2.7059420628040962e-19,4.5481718148768876e-22,1.1952581767366733e-15,2.4443226872332941e-22,0.0057438180631289842,0.0027062998960274455,1.4629962316120064e-10,2.430783941842538e-05,1.8603379888084835e-14,2.1651522097917142e-08,1.3228322159839495e-05,9.5081486480615544e-12,8.6916887858555277e-10,2.0899830914025512e-07,3.7177082146715393e-21,2.8672864763806256e-16,6.3592736422064927e-15
1.4985823634564487e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32907654544654269,0.11291289677568923,0.021466848603563852,1.4304705719040188e-17,3.0548824786021804e-14,1.4184071818918688e-05,7.8752197252078824e-09,1.4784991085441864e-15,2.3501584151912678e-22,1.3686263358836325e-08,5.4936602637359285e-30,2.9053264680814421e-08,8.2606821733979434e-23,2.8294726739030238e-22,2.7214718916936719e-19,4.5726103482338328e-22,1.2008053240790997e-15,2.4576573711113693e-22,0.0057437665608516065,0.0027094294220340975,1.4646191622628567e-10,2.4330910766243699e-05,1.8650170746389883e-14,2.1721538191950701e-08,1.3258391752623548e-05,9.5282641192474471e-12,8.7216029450617264e-10,2.0971833891019355e-07,3.7348527847765084e-21,2.8799129293589701e-16,6.3853847260654746e-15
1.5003878696719056e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3290734137868036,0.11291291807688418,0.021465283966749498,1.4387764718501269e-17,3.0691552957175655e-14,1.4232192903597147e-05,7.9075881527196084e-09,1.4838141348389375e-15,2.3661757683466512e-22,1.370295725405951e-08,5.5302781210845955e-30,2.9097063063286321e-08,8.2960030855184123e-23,2.8482693258510484e-22,2.7370679194947342e-19,4.5971493934015526e-22,1.2063687291612884e-15,2.4710491045583117e-22,0.005743715034753627,0.0027125586602759506,1.4662419431380739e-10,2.4353961325777956e-05,1.8697051706343198e-14,2.179168443666077e-08,1.3288494286623078e-05,9.5483915430955193e-12,8.7515841375396012e-10,2.1043951371708944e-07,3.7520558008133156e-21,2.8925782176030947e-16,6.4115692600322466e-15
1.5021933758873624e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32907028242476427,0.11291293936839929,0.021463719473750656,1.4471205752620037e-17,3.083471861511175e-14,1.4280389470549321e-05,7.9400479056564685e-09,1.4891421249493121e-15,2.3822787473044582e-22,1.3719652471071988e-08,5.5670972854837433e-30,2.9140843940372202e-08,8.331433607664397e-23,2.867167097234192e-22,2.7527303228257166e-19,4.621789234165483e-22,1.2119484060629015e-15,2.4844980647204559e-22,0.0057436634851685819,0.0027156876107887491,1.4678645750836337e-10,2.4376991183215818e-05,1.8744030571685565e-14,2.1861960929766624e-08,1.331862975792753e-05,9.5685311004226158e-12,8.7816324167451854e-10,2.1116183274898308e-07,3.7693171108792131e-21,2.9052821531973966e-16,6.4378273507384918e-15
1.5039988821028193e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32906715135997838,0.1129129606499089,0.021462155124549374,1.4555030115245427e-17,3.0978322394610954e-14,1.4328661470286313e-05,7.9725991180752671e-09,1.4944830956863045e-15,2.3984676870635004e-22,1.3736349004647197e-08,5.604118628470438e-30,2.9184607272708283e-08,8.3669739476297384e-23,2.8861663922190445e-22,2.7684592784624698e-19,4.646530154727912e-22,1.2175443688185787e-15,2.4980044290801837e-22,0.005743611912425825,0.0027188162736082192,1.4694870579595053e-10,2.4400000424393875e-05,1.8791105538372862e-14,2.1932367773674867e-08,1.3348798162620349e-05,9.5886827491496356e-12,8.8117478544635512e-10,2.1188529519654431e-07,3.786636909171872e-21,2.9180248697665308e-16,6.4641591048317713e-15
1.505804388318276e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32906402059200413,0.11291298192109143,0.021460590919127741,1.4639239103041414e-17,3.1122364930485401e-14,1.4377008853490665e-05,8.0052419240191848e-09,1.499837063860555e-15,2.4147429236613679e-22,1.375304684955145e-08,5.6413430243106213e-30,2.922835302139661e-08,8.4026243133182167e-23,2.90526761593447e-22,2.7842549633408631e-19,4.6713724397079463e-22,1.2231566314180662e-15,2.5115683754561135e-22,0.0057435603168505709,0.0027219446487700728,1.4711093916372446e-10,2.4422989134802108e-05,1.8838275797909203e-14,2.2002905070410277e-08,1.3378999496785978e-05,9.6088464703005722e-12,8.8419305206948902e-10,2.1260990025307489e-07,3.804015361022154e-21,2.9308064751385753e-16,6.49056462895651e-15
1.507609894533733e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32906089012040413,0.11291300318162949,0.021459026857467832,1.4723834015457862e-17,3.1266846857945685e-14,1.4425431571016384e-05,8.0379764575175552e-09,1.5052040462823269e-15,2.4311047939755007e-22,1.3769746000544123e-08,5.6787713500041836e-30,2.92720811480023e-08,8.4383849127433608e-23,2.9244711744825513e-22,2.8001175545552205e-19,4.6963163741414555e-22,1.2287852078063666e-15,2.5251900820032774e-22,0.0057435086987639534,0.0027250727363100111,1.4727315762317229e-10,2.4445957399584183e-05,1.8885542354444658e-14,2.2073572921222127e-08,1.3409233756510396e-05,9.6290222869996395e-12,8.872180481865565e-10,2.1333564711450974e-07,3.8214525588757888e-21,2.943627009638638e-16,6.5170440297280686e-15
