Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),CO2X(24),H2OX(23),O(29),acetyl(44),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
3.918938574730459e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419611358880515,0.07712253280981378,0.0069049974482180915,1.6578535874875384e-05,0.000451861475625408,0.06665648300189969,0.03118098632255446,3.9017783770358676e-05,3.3351437168113153e-10,0.00184033888352189,4.775922638838235e-11,0.0005512161937217683,2.7451722168672225e-09,4.240945795194595e-06,3.125696712457935e-09,1.616251918123721e-10,9.648261471592423e-06,2.2461243387985395e-05,0.005529909489650824,0.00011010058069548733,0.0005953625017866171,8.61580097109715e-09,3.161418770193397e-09,3.5707376454030117e-09,4.509811462135436e-10,1.8774715138622108e-05,0.0027195340839281253,3.778797603605938e-05,0.0013319786085088734,3.554548072563283e-05,5.691997246577829e-09,9.641453482369662e-08,1.6740342906563324e-09,1.945141516055303e-11,2.0236308912918722e-08,5.22078741998013e-06,1.4359759602748918e-10,2.5562760311504466e-06,6.325801273153309e-12,6.967576817265153e-13,3.890880976111735e-14,8.198429238466957e-21
3.920557387226708e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441956317475015,0.07711133833072217,0.006901579038107903,1.6576539129139053e-05,0.0004519253375378216,0.06668035843205707,0.031187961524380425,3.900697062708695e-05,3.3384135260618645e-10,0.0018400864631906565,4.775109169651928e-11,0.0005512603662565641,2.7450895331896228e-09,4.238431745921024e-06,3.1266462517963648e-09,1.6164578385047165e-10,9.643759094435312e-06,2.2468862572027255e-05,0.0055290468952027315,0.00010990366222386363,0.0005954573650611781,8.601858846372133e-09,3.1594202632974535e-09,3.570227509923671e-09,4.520052687904992e-10,1.8814312622562538e-05,0.0027248059703340647,3.779585194481758e-05,0.0013324414541020524,3.555753842901338e-05,5.6911544862835256e-09,9.643505147911246e-08,1.6746682479583582e-09,1.9421577497448696e-11,2.0238945571960204e-08,5.218589284814189e-06,1.4361001868458293e-10,2.557123832457594e-06,6.3278780885794715e-12,6.967295838758915e-13,3.8907241146258674e-14,8.200222534591143e-21
3.922176199722958e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419514961676911,0.07710014555181895,0.006898162386424693,1.6574540938507736e-05,0.0004519891373226863,0.06670423033793092,0.03119493261508277,3.899616156424302e-05,3.341684471941057e-10,0.001839834095914695,4.7742960950009015e-11,0.0005513045259596916,2.745006949480747e-09,4.235919076504636e-06,3.127595417948438e-09,1.6166634456971721e-10,9.639258840556784e-06,2.2476479499516213e-05,0.005528184402881788,0.00010970740393037846,0.0005955521902904794,8.587962681165988e-09,3.1574230816567895e-09,3.5697175673717185e-09,4.530303324560121e-10,1.8853936945149413e-05,0.00273008009505744,3.780372261300722e-05,0.0013329042100724854,3.5569592561293576e-05,5.690311869838972e-09,9.645555432080527e-08,1.6753020019835514e-09,1.9391836312423762e-11,2.0241579262863452e-08,5.216391964442501e-06,1.436224177436416e-10,2.557971337930253e-06,6.329954180259599e-12,6.967013956244165e-13,3.890566748315024e-14,8.20201362232639e-21
3.925413824715457e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419418449000291,0.07707776509289324,0.006891334354774443,1.6570540247833027e-05,0.0004521165507476584,0.06675196357971497,0.031208862482569526,3.897455565781137e-05,3.3482297705897373e-10,0.0018393295202108163,4.7726711259809987e-11,0.0005513928068976888,2.7448420810234234e-09,4.2308978761014e-06,3.129492632207742e-09,1.6170737222800707e-10,9.63026469801516e-06,2.249170658797287e-05,0.005526459724942271,0.00010931685524930926,0.0005957417267227486,8.560307357067022e-09,3.1534326900994157e-09,3.568698260019689e-09,4.550832811334032e-10,1.8933265994550103e-05,0.0027406350417752317,3.7819448251344136e-05,0.0013338294532651244,3.559369011751811e-05,5.688627067940367e-09,9.64965186296584e-08,1.676568900759388e-09,1.93326415606556e-11,2.0246837752247784e-08,5.211999767657059e-06,1.4364714517463245e-10,2.559665461887413e-06,6.334104193607729e-12,6.966447489802975e-13,3.890250507145457e-14,8.205589184573654e-21
3.928651449707957e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419321821443901,0.07705539142967838,0.0068845133461409224,1.65665338531009e-05,0.0004522437163742583,0.0667996827330126,0.031222775963725934,3.895296600717844e-05,3.354779606769846e-10,0.0018388251557779445,4.771047725155352e-11,0.0005514810365892412,2.7446776096113794e-09,4.2258821916790705e-06,3.131388358247154e-09,1.6174827513810605e-10,9.621279034757382e-06,2.2506924659620042e-05,0.005524735456469258,0.00010892890958634872,0.0005959311113017158,8.532833267412231e-09,3.149447587450799e-09,3.5676797213005337e-09,4.571399884270265e-10,1.9012702064463477e-05,0.0027511988889044755,3.783515299817403e-05,0.0013347543383257726,3.5617773404220754e-05,5.6869428397692555e-09,9.653742788285876e-08,1.677834988088308e-09,1.9273827300390485e-11,2.025208440496155e-08,5.207610828770865e-06,1.4367177853356558e-10,2.561358404049619e-06,6.338251315643104e-12,6.965877439053549e-13,3.8899322643925005e-14,8.209155948990708e-21
3.931889074700456e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44192250795951094,0.07703302455883196,0.006877699353402699,1.6562521804091257e-05,0.0004523706346734935,0.06684738780356408,0.03123667309695469,3.893139256872908e-05,3.361333974499846e-10,0.0018383210019889097,4.7694258859395525e-11,0.0005515692150878135,2.7445135333729215e-09,4.2208720208972e-06,3.1332825990508195e-09,1.6178905364793428e-10,9.61230184162146e-06,2.2522133720706165e-05,0.005523011598092002,0.00010854354217828005,0.0005961203442447208,8.505538701564735e-09,3.145467765661621e-09,3.5666619491903233e-09,4.592004505497108e-10,1.909224493421415e-05,0.002761771601562091,3.785083690024978e-05,0.0013356788654917565,3.5641842431290186e-05,5.685259184220447e-09,9.657828221194733e-08,1.67910026506314e-09,1.921538996963071e-11,2.0257319244743523e-08,5.203225146925719e-06,1.436963180321916e-10,2.5630501654399345e-06,6.342395548800654e-12,6.965303824924305e-13,3.8896120317431224e-14,8.212713939192614e-21
3.935126699692955e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419128224035491,0.07701066447702722,0.006870892369443354,1.655850415011973e-05,0.00045249730611347815,0.06689507879708956,0.031250553920354175,3.8909835299117604e-05,3.367892867804109e-10,0.001837817058221642,4.767805601787942e-11,0.0005516573424468507,2.7443498504484923e-09,4.215867361381153e-06,3.1351753575760923e-09,1.6182970810250646e-10,9.603333109492842e-06,2.2537333777463582e-05,0.005521288150432155,0.00010816072856029855,0.0005963094257681608,8.478421969346639e-09,3.1414932167036132e-09,3.565644941687335e-09,4.612646637453079e-10,1.9171894384787903e-05,0.0027723531451548785,3.786650000397735e-05,0.001336603034998773,3.5665897208589566e-05,5.683576100196306e-09,9.661908174741794e-08,1.6803647327652246e-09,1.9157326048640378e-11,2.0262542295183204e-08,5.198842721258154e-06,1.437207638809277e-10,2.5647407470768486e-06,6.346536895504982e-12,6.964726668162216e-13,3.889289820782965e-14,8.216263178629429e-21
3.938364324685455e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419031255340906,0.07698831118095284,0.006864092387151506,1.655448094004317e-05,0.00045262373115946753,0.066942755719289,0.03126441847172264,3.888829415526704e-05,3.374456280712842e-10,0.0018373133238591406,4.766186866193594e-11,0.0005517454187197779,2.744186558990636e-09,4.210868210722531e-06,3.13706663675392e-09,1.618702388439702e-10,9.594372829303632e-06,2.2552524836108615e-05,0.005519565114103852,0.0001077804445617763,0.000596498356087501,8.45148140075134e-09,3.1375239325694414e-09,3.5646286968117977e-09,4.63332624288204e-10,1.925165019880798e-05,0.002782943485375534,3.788214235542103e-05,0.001337526847080913,3.568993774595672e-05,5.681893586606779e-09,9.665982661873144e-08,1.6816283922646137e-09,1.9099632059358275e-11,2.0267753579722634e-08,5.194463550899462e-06,1.4374511628887754e-10,2.5664301499743264e-06,6.350675358170456e-12,6.9641459893349e-13,3.888965642997513e-14,8.219803690588059e-21
3.941601949677954e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441893417408158,0.07696596466731273,0.006857299399420822,1.6550452222264995e-05,0.00045274991027389035,0.06699041857584258,0.031278266788562284,3.8866769094368504e-05,3.3810242072620355e-10,0.0018368097982894287,4.764569672688302e-11,0.0005518334439599975,2.74402365716397e-09,4.205874566479598e-06,3.1389564394892163e-09,1.6191064621164386e-10,9.585420992031896e-06,2.2567706902841672e-05,0.0055178424897138366,0.00010740266630209176,0.0005966871354172843,8.424715345660163e-09,3.1335599052725874e-09,3.5636132126056312e-09,4.654043284828428e-10,1.9331512160511787e-05,0.0027935425881987137,3.78977640003077e-05,0.001338450301970682,3.57139640532043e-05,5.680211642369361e-09,9.670051695433003e-08,1.6828912446202296e-09,1.9042304564817112e-11,2.027295312165809e-08,5.190087634975707e-06,1.437693754638498e-10,2.5681183751418563e-06,6.354810939201324e-12,6.963561808832702e-13,3.888639509773253e-14,8.223335498194106e-21
3.944839574670453e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418836980822188,0.07694362493282594,0.006850513399150038,1.654641804474054e-05,0.0004528758439163825,0.0670380673724109,0.03129209890808321,3.884526007388034e-05,3.3875966414933943e-10,0.001836306480905521,4.76295401484254e-11,0.0005519214182208879,2.7438611431451456e-09,4.200886426177698e-06,3.140844768661224e-09,1.6195093054205365e-10,9.576477588700896e-06,2.2582879983847338e-05,0.005516120277861552,0.00010702737018652698,0.0005968757639711415,8.398122173563557e-09,3.1296011268472337e-09,3.5625984871321964e-09,4.674797726632499e-10,1.9411480055727904e-05,0.0028041504198771717,3.791336498403125e-05,0.0013393733998990204,3.573797614011987e-05,5.678530266409109e-09,9.674115288165076e-08,1.6841532908800277e-09,1.8985340168573666e-11,2.0278140944141863e-08,5.185714972607734e-06,1.437935416123769e-10,2.5698054235844983e-06,6.358943640991833e-12,6.962974146870722e-13,3.8883114323988116e-14,8.226858624413695e-21
3.948077199662953e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418739676121921,0.0769212919742262,0.006843734379242989,1.654237845498221e-05,0.0004530015325438184,0.06708570211463506,0.031305914867207456,3.882376705152736e-05,3.3941735774542756e-10,0.0018358033711053845,4.761339886265433e-11,0.0005520093415558012,2.743699015122808e-09,4.195903787309664e-06,3.1427316271238727e-09,1.6199109216897088e-10,9.56754261037839e-06,2.2598044085294476e-05,0.005514398479139245,0.00010665453290223033,0.0005970642419618002,8.371700273286696e-09,3.125647589348154e-09,3.561584518476046e-09,4.695589531925687e-10,1.949155367185344e-05,0.0028147669469379484,3.7928945351657056e-05,0.0013402961410953274,3.5761974016466174e-05,5.676849457658624e-09,9.678173452713959e-08,1.685414532081164e-09,1.8928735514146966e-11,2.0283317070183958e-08,5.18134556291118e-06,1.4381761493973366e-10,2.5714912963029367e-06,6.363073465926323e-12,6.962383023490814e-13,3.887981422066061e-14,8.230373092055252e-21
3.951314824655452e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418642260534573,0.07689896578826208,0.006836962332608622,1.6538333500064705e-05,0.00045312697661034314,0.06713332280813704,0.03131971470257283,3.880228998530015e-05,3.4007550091976316e-10,0.001835300468291902,4.7597272806047154e-11,0.0005520972140180617,2.7435372712975625e-09,4.190926647336225e-06,3.1446170177061287e-09,1.620311314234479e-10,9.55861604817593e-06,2.2613199213336316e-05,0.005512677094132073,0.00010628413141424246,0.0005972525696010954,8.3454480527193e-09,3.1216992848505964e-09,3.5605713047426812e-09,4.716418664626046e-10,1.9571732797831912e-05,0.002825392136178638,3.794450514792631e-05,0.0013412185257874797,3.5785957691981156e-05,5.675169215058055e-09,9.682226201626452e-08,1.6866749692501582e-09,1.887248728446535e-11,2.028848152265374e-08,5.176979404996495e-06,1.4384159564995522e-10,2.5731759942935237e-06,6.367200416379347e-12,6.961788458563564e-13,3.8876494898712375e-14,8.233878923771272e-21
3.954552449647951e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418544734608611,0.07687664637169646,0.006830197252161004,1.6534283226630074e-05,0.0004532521765674037,0.06718092945851967,0.031333498450536776,3.878082883345401e-05,3.4073409307819486e-10,0.001834797771872835,4.7581161915466895e-11,0.0005521850356609655,2.7433759098819347e-09,4.185955003686418e-06,3.1465009432123537e-09,1.620710486338545e-10,9.549697893248157e-06,2.2628345374110575e-05,0.005510956123418189,0.00010591614296158428,0.0005974407470999768,8.319363938549657e-09,3.1177562054501667e-09,3.5595588440583035e-09,4.737285088933722e-10,1.9652017224131227e-05,0.002836025954663694,3.79600444172602e-05,0.0013421405542018558,3.580992717637825e-05,5.673489537555079e-09,9.686273547352898e-08,1.6879346034030469e-09,1.881659220132192e-11,2.029363432428163e-08,5.172616497968947e-06,1.438654839458547e-10,2.5748595185483306e-06,6.371324494715775e-12,6.961190471790276e-13,3.887315646816044e-14,8.23737614206008e-21
3.957790074640451e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44184470988872476,0.0768543337213065,0.006823439130819364,1.6530227680892724e-05,0.00045337713286378045,0.06722852207136709,0.031347266147180114,3.8759383554508256e-05,3.413931336271189e-10,0.0018342952812607845,4.756506612816169e-11,0.0005522728065377767,2.7432149291003215e-09,4.180988853757976e-06,3.1483834064226415e-09,1.6211084412591293e-10,9.540788136792122e-06,2.26434825737395e-05,0.005509235567568856,0.00010555054505340637,0.00059762877466852,8.293446376002731e-09,3.113818343262725e-09,3.558547134569574e-09,4.758188769326544e-10,1.9732406742722274e-05,0.0028466683697208075,3.797556320376422e-05,0.0013430622265633513,3.583388247934638e-05,5.671810424104891e-09,9.69031550224848e-08,1.6891934355455452e-09,1.8761047024838145e-11,2.029877549766072e-08,5.168256840928642e-06,1.4388928002904066e-10,2.576541870055188e-06,6.375445703290886e-12,6.960589082704856e-13,3.886979903808697e-14,8.240864769267527e-21
3.96102769963295e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44183493539085156,0.0768320278338835,0.0068166879615080885,1.6526166908644374e-05,0.0004535018459456165,0.06727610065224475,0.03136101782831074,3.87379541072453e-05,3.420526219734734e-10,0.0018337929958731577,4.7548985381764276e-11,0.0005523605267017275,2.7430543271889607e-09,4.176028194917725e-06,3.150264410093149e-09,1.621505182227333e-10,9.531886770046617e-06,2.2658610818330044e-05,0.005507515427148525,0.00010518731546519975,0.000597816652515935,8.26769382858243e-09,3.1098856904242646e-09,3.5575361744433853e-09,4.779129670555658e-10,1.981290114705761e-05,0.002857319348937337,3.799106155123218e-05,0.0013439835430954037,3.585782361055029e-05,5.6701318736701995e-09,9.694352078574484e-08,1.6904514666731977e-09,1.870584855293606e-11,2.0303905065248358e-08,5.163900432970534e-06,1.4391298409993424e-10,2.5782230497977414e-06,6.37956404445049e-12,6.959984310675733e-13,3.8866422716650077e-14,8.244344827588712e-21
3.9642653246254494e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418251500205335,0.0768097287062327,0.00680994373715675,1.6522100955258966e-05,0.0004536263162564487,0.06732366520669965,0.03137475352946737,3.871654045070969e-05,3.4271255752473246e-10,0.0018332909151321272,4.753291961429129e-11,0.0005524481962060169,2.742894102395882e-09,4.171073024501973e-06,3.1521439569564445e-09,1.6219007124484792e-10,9.522993784291507e-06,2.2673730113973885e-05,0.005505795702714945,0.00010482643223506579,0.0005980043808505734,8.242104777817806e-09,3.1059582390908e-09,3.556525961866617e-09,4.800107757641213e-10,1.9893500232050685e-05,0.002867978860156798,3.8006539503150326e-05,0.001344904504020011,3.5881750579630517e-05,5.668453885221198e-09,9.698383288499605e-08,1.6917086977715299e-09,1.8650993620818297e-11,2.030902304936778e-08,5.159547273184441e-06,1.4393659635778616e-10,2.5799030587554877e-06,6.3836795205310116e-12,6.959376174907759e-13,3.88630276110944e-14,8.247816339069646e-21
3.967502949617949e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418153538305593,0.07678743633517288,0.006803206450700129,1.6518029865697413e-05,0.0004537505442372369,0.06737121574026061,0.031388473285922966,3.869514254420722e-05,3.43372939688901e-10,0.001832789038464597,4.751686876414273e-11,0.0005525358151038074,2.742734252980862e-09,4.166123339816895e-06,3.1540220497218184e-09,1.6222950351024535e-10,9.514109170847068e-06,2.2688840466747563e-05,0.005504076394819241,0.00010446787366004467,0.00059819195987994,8.216677723013253e-09,3.102035981438266e-09,3.5555164950459043e-09,4.821122995868173e-10,1.9974203794055255e-05,0.002878646871475407,3.802199710270136e-05,0.0013458251095577482,3.590566339620367e-05,5.6667764577355675e-09,9.702409144101137e-08,1.6929651298161961e-09,1.859647910045621e-11,2.0314129472209642e-08,5.155197360655056e-06,1.439601170006927e-10,2.5815818979038268e-06,6.387792133859611e-12,6.958764694444003e-13,3.885961382776109e-14,8.251279325608901e-21
3.970740574610448e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418055468732201,0.07676515071753655,0.00679647609507822,1.6513953684512407e-05,0.0004538745303263935,0.06741875225843838,0.031402177132688426,3.867376034730388e-05,3.4403376787450905e-10,0.0018322873653021637,4.750083277010114e-11,0.0005526233834482259,2.742574777215384e-09,4.16117913813891e-06,3.1558986910756115e-09,1.6226881533440412e-10,9.505232921073364e-06,2.270394188271258e-05,0.005502357504006015,0.00010411161829250101,0.0005983793898106996,8.191411181002486e-09,3.098118909662395e-09,3.554507772207412e-09,4.842175350782149e-10,2.0055011630845288e-05,0.002889323351238682,3.80374343927683e-05,0.0013467453599277917,3.592956206986254e-05,5.6650995901984376e-09,9.706429657366217e-08,1.6942207637731286e-09,1.8542301900085644e-11,2.031922435583357e-08,5.150850694461969e-06,1.4398354622561237e-10,2.5832595682141005e-06,6.391901886754264e-12,6.958149888167625e-13,3.885618147209836e-14,8.254733808959259e-21
3.9739781996029475e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417957292003173,0.07674287185016945,0.006789752663236251,1.6509872455853047e-05,0.00045399827495981165,0.06746627476672579,0.03141586510451601,3.865239381982497e-05,3.446950414906063e-10,0.001831785895081082,4.748481157133086e-11,0.0005527109012923606,2.742415673382586e-09,4.156240416715053e-06,3.1577738836815347e-09,1.623080070303262e-10,9.4963650263696e-06,2.271903436791545e-05,0.005500639030813433,0.00010375764493656672,0.0005985666708486851,8.166303685906405e-09,3.094207015978612e-09,3.55349979159661e-09,4.86326478818527e-10,2.0135923541594863e-05,0.002900008268038088,3.8052851415938445e-05,0.001347665255347934,3.59534466101762e-05,5.663423281602394e-09,9.710444840193044e-08,1.6954756005986793e-09,1.8488458963710657e-11,2.0324307722169676e-08,5.146507273679671e-06,1.44006884228382e-10,2.584936070653641e-06,6.3960087815238645e-12,6.957531774803657e-13,3.885273064867131e-14,8.25817981072929e-21
3.977215824595447e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417859008631686,0.07672059972993057,0.0067830361481247105,1.6505786223469503e-05,0.0004541217785708942,0.06751378327059804,0.03142953723590274,3.863104292185406e-05,3.453567599467571e-10,0.0018312846272422261,4.746880510737727e-11,0.0005527983686892601,2.7422569397772184e-09,4.151307172763353e-06,3.159647630180977e-09,1.6234707890856928e-10,9.487505478173498e-06,2.273411792838786e-05,0.005498920975773312,0.00010340593264463935,0.0005987538031989081,8.141353788894702e-09,3.090300292621926e-09,3.552492551478046e-09,4.88439127413223e-10,2.0216939326858867e-05,0.0029107015907077517,3.806824821450717e-05,0.001348584796034604,3.5977317026690264e-05,5.661747530947444e-09,9.714454704392039e-08,1.6967296412397651e-09,1.84349472706147e-11,2.0329379593020076e-08,5.14216709737757e-06,1.4403013120373182e-10,2.5866114061858128e-06,6.400112820468346e-12,6.956910372920769e-13,3.8849261461171916e-14,8.261617352384977e-21
3.980453449587946e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417760619126146,0.07669833435369192,0.006776326542699353,1.6501695030717553e-05,0.00045424504159058133,0.06756127777551285,0.031443193561093825,3.8609707613731935e-05,3.460189226530348e-10,0.0018307835612310554,4.7452813318165856e-11,0.0005528857856919326,2.7420985747055967e-09,4.146379403473193e-06,3.161519933193312e-09,1.6238603127727953e-10,9.478654267960698e-06,2.2749192570146717e-05,0.005497203339411205,0.00010305646071393472,0.0005989407870655649,8.116560057951102e-09,3.086398731846822e-09,3.5514860501351225e-09,4.905554774926261e-10,2.0298058788553538e-05,0.002921403288321213,3.808362483048159e-05,0.0013495039822028873,3.600117332892695e-05,5.660072337240997e-09,9.718459261687003e-08,1.6979828866340036e-09,1.8381763834879152e-11,2.0334439990060326e-08,5.137830164620015e-06,1.440532873453013e-10,2.5882855757700564e-06,6.404214005878736e-12,6.956285700933052e-13,3.88457740124289e-14,8.265046455251259e-21
3.9836910745804455e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441766212399026,0.07667607571833833,0.006769623839921214,1.6497598920563082e-05,0.00045436806444737894,0.06760875828691064,0.03145683411408593,3.8588387856055606e-05,3.466815290200172e-10,0.001830282696497575,4.7436836144001393e-11,0.0005529731523533439,2.7419405764855514e-09,4.141457106005672e-06,3.163390795316203e-09,1.624248644422234e-10,9.469811387244147e-06,2.2764258299194243e-05,0.00549548612224649,0.00010270920868309393,0.0005991276226520461,8.091921077642263e-09,3.0825023259271437e-09,3.5504802858698804e-09,4.926755257115261e-10,2.0379281729937593e-05,0.0029321133301882353,3.809898130558441e-05,0.001350422814066541,3.602501552638523e-05,5.658397699497848e-09,9.722458523716301e-08,1.699235337709854e-09,1.8328905704909477e-11,2.0339488934840943e-08,5.1334964744663016e-06,1.4407635284565398e-10,2.589958580361927e-06,6.408312340037287e-12,6.955657777101717e-13,3.88422684044172e-14,8.268467140513584e-21
3.986928699572945e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44175635237230904,0.07665382382076738,0.006762928032756634,1.6493497935586477e-05,0.000454490847567385,0.06765622481021459,0.03147045892863054,3.856708360967715e-05,3.4734457845878105e-10,0.0018297820324963026,4.7420873525566963e-11,0.0005530604687264165,2.741782943446375e-09,4.136540277493965e-06,3.1652602191258976e-09,1.6246357870681894e-10,9.460976827573484e-06,2.277931512151809e-05,0.005493769324792452,0.00010236415632884295,0.0005993143101609434,8.06743544889022e-09,3.0786110671559963e-09,3.5494752570027843e-09,4.947992687487963e-10,2.0460607955593553e-05,0.0029428316858516636,3.811431768125753e-05,0.0013513412918380145,3.604884362854103e-05,5.656723616740151e-09,9.72645250203396e-08,1.7004869953867526e-09,1.8276369962968254e-11,2.0344526448788773e-08,5.129166025970688e-06,1.440993278962927e-10,2.59163042091314e-06,6.4124078252175486e-12,6.955026619536805e-13,3.883874473826766e-14,8.271879429219434e-21
3.990166324565444e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44174648188191246,0.0766315786578891,0.006756239114177268,1.6489392117987078e-05,0.0004546133913743168,0.067703677350831,0.03148406803823702,3.854579483570274e-05,3.4800807038089703e-10,0.001829281568686232,4.7404925403922935e-11,0.0005531477348640285,2.741625673928782e-09,4.1316289150436725e-06,3.167128207177527e-09,1.6250217437216718e-10,9.452150580534504e-06,2.2794363043091438e-05,0.005492052947556368,0.00010202128366270433,0.0005995008497940589,8.043101788748392e-09,3.0747249478456352e-09,3.548470961872507e-09,4.969267033070129e-10,2.054203727140938e-05,0.002953558325084335,3.81296339986655e-05,0.0013522594157284642,3.607265764484736e-05,5.655050087997404e-09,9.730441208110793e-08,1.7017378605752416e-09,1.822415372471566e-11,2.0349552553208424e-08,5.124838818182411e-06,1.4412221268767391e-10,2.5933010983716143e-06,6.4165004636844744e-12,6.954392246198895e-13,3.8835203114276386e-14,8.27528334227984e-21
3.9934039495579436e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417366009768333,0.07660934022662597,0.006749557077160104,1.6485281509587412e-05,0.00045473569628953775,0.0677511159141494,0.03149766147617594,3.852452149549142e-05,3.4867200419842563e-10,0.0018287813045307969,4.738899172050603e-11,0.000553234950819012,2.7414687662848454e-09,4.126723015733174e-06,3.1689947620053835e-09,1.6254065173708243e-10,9.443332637748537e-06,2.280940206987306e-05,0.005490336991039585,0.00010168057092776023,0.0005996872417524123,8.018918730180941e-09,3.070843960327357e-09,3.5474673988357184e-09,4.990578261120871e-10,2.0623569484560406e-05,0.002964293217886032,3.814493029869921e-05,0.0013531771859477725,3.609645758473443e-05,5.653377112306413e-09,9.734424653335476e-08,1.702987934177108e-09,1.8172254138756668e-11,2.035456726928373e-08,5.120514850145705e-06,1.4414500740922187e-10,2.5949706136815064e-06,6.4205902576945015e-12,6.953754674900727e-13,3.883164363191393e-14,8.27867890047085e-21
3.996641574550443e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44172670970562344,0.07658710852391255,0.006742881914687469,1.648116615183749e-05,0.00045485776273208303,0.06779854050554263,0.03151123927548212,3.850326355065412e-05,3.4933637932391143e-10,0.001828281239497833,4.737307241712817e-11,0.0005533221166441525,2.7413122188779567e-09,4.121822576613964e-06,3.1708598861232142e-09,1.625790110981228e-10,9.434522990871906e-06,2.2824432207807437e-05,0.005488621455737598,0.00010134199859546538,0.000599873486236248,7.994884921845611e-09,3.066968096951396e-09,3.5464645662668777e-09,5.011926339128945e-10,2.070520440349151e-05,0.0029750363344804905,3.816020662197934e-05,0.0013540946027045667,3.612024345760982e-05,5.651704688711278e-09,9.738402849015666e-08,1.7042372170855062e-09,1.812066838619521e-11,2.0359570618079015e-08,5.116194120899808e-06,1.44167712249343e-10,2.5966389677832563e-06,6.424677209495649e-12,6.95311392330887e-13,3.8828066389834585e-14,8.282066124435007e-21
3.999879199542942e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417168081163948,0.07656488354669566,0.006736213619747062,1.6477046085819014e-05,0.00045497959111868584,0.06784595113036718,0.03152480146895766,3.848202096305239e-05,3.5000119517037876e-10,0.0018277813730595458,4.735716743597542e-11,0.0005534092323921873,2.7411560300827656e-09,4.116927594711003e-06,3.1727235820244923e-09,1.6261725274961983e-10,9.425721631595366e-06,2.2839453462824832e-05,0.005486906342140135,0.00010100554736250984,0.0006000595834450437,7.97099902787984e-09,3.0630973500868195e-09,3.5454624625580284e-09,5.033311234809214e-10,2.078694183789973e-05,0.00298578764531245,3.8175463008859646e-05,0.001355011666206234,3.614401527285864e-05,5.650032816263355e-09,9.742375806378986e-08,1.7054857101850866e-09,1.806939368019525e-11,2.036456262054054e-08,5.111876629478987e-06,1.4419032739543944e-10,2.598306161613626e-06,6.4287613213276005e-12,6.952470008945328e-13,3.882447148588531e-14,8.285445034682804e-21
