Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CO2X(24),COX(50),H2OX(23),CHOX(53)
7.000127203224814e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4494504720141708,0.11585783819315988,0.022772007153300546,3.369055206007192e-14,1.9258188009415384e-12,1.7339579201057466e-06,5.03810679289701e-08,8.080872237264687e-10,1.3759638099119165e-21,6.177504551546543e-05,2.1186444079433185e-19,5.624866343955038e-05,2.4603924894160742e-14,9.778947263044984e-17,3.901448107386602e-16,3.0867592865541676e-18,3.506580693805952e-12,1.22472894805506e-13,0.002749001410472851,9.90685978751416e-05,7.413880207033397e-06,9.540297249852747e-11,3.4967489338740564e-10,1.5216822867841274e-10,6.976335383802147e-14,1.1360721026004403e-10,1.2974670357664511e-06,1.300150338582262e-09,2.176867894854099e-08,1.9046174242369672e-13,5.775759352090789e-16,1.5801268327660692e-13,1.209109379030293e-15,7.052509448752317e-16
7.0424595612918495e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44943646376445134,0.11584412556875198,0.022771709547343692,3.4647727142800896e-14,1.9777180104107702e-12,1.7552931600953193e-06,5.148720128556331e-08,8.227637315134701e-10,1.4266549241084028e-21,6.214839284660457e-05,2.184552686538183e-19,5.6558667795390433e-05,2.5065734422927783e-14,1.0115441803543622e-16,4.0150735430580114e-16,3.1725208717009046e-18,3.5843041842415453e-12,1.2552803363233643e-13,0.0027623267427723665,9.966267659723948e-05,7.489589244864174e-06,9.695294106573207e-11,3.5178541886464363e-10,1.5292844314591564e-10,7.011272149078398e-14,1.158420224009036e-10,1.3102500475649726e-06,1.3213024820946788e-09,2.2089626232783515e-08,1.9523351306312726e-13,5.905110599940946e-16,1.6147931793611655e-13,1.232279481725512e-15,7.240665746673687e-16
7.080527000590693e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4494238957783427,0.11583182361643901,0.022771441943865867,3.552670852522402e-14,2.0253547416358578e-12,1.774603498905691e-06,5.2496944324954005e-08,8.361116322017768e-10,1.473565627754971e-21,6.248412190603928e-05,2.2452133142756127e-19,5.683716269878223e-05,2.5485959353687383e-14,1.0426144210113739e-16,4.119449938275383e-16,3.2512308293956316e-18,3.6552636535824405e-12,1.283240407363957e-13,0.002774280367027933,0.00010019684927624526,7.5579254906114324e-06,9.835999888796824e-11,3.5368324201501696e-10,1.5361205681952384e-10,7.04269065215508e-14,1.1787823239514263e-10,1.3217887621811555e-06,1.340509781759123e-09,2.2380502171807346e-08,1.99600878986555e-13,6.023232263142471e-16,1.6464378937117224e-13,1.25339593463679e-15,7.41315572447655e-16
7.114787695959651e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44941260798012195,0.11582077540313501,0.022771201116207673,3.6332776718081673e-14,2.0690219606666373e-12,1.792083986474986e-06,5.341800781220357e-08,8.482468511862649e-10,1.5168832088150168e-21,6.278627470870663e-05,2.300954112624678e-19,5.708758421887385e-05,2.5868186136203565e-14,1.071247273504003e-16,4.21519470132774e-16,3.323374286117431e-18,3.719998311738497e-12,1.3088029482797175e-13,0.0027850150405540094,0.00010067756128522193,7.619633355147281e-06,9.963710541534267e-11,3.5539122590664545e-10,1.5422730068191478e-10,7.070968617617214e-14,1.197324626250453e-10,1.3322087702850518e-06,1.3579476665437408e-09,2.2644127545270285e-08,2.0359401799599944e-13,6.131014427294469e-16,1.675302831695226e-13,1.2726298373487678e-15,7.571094599688845e-16
7.149048391328609e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4494013422931495,0.11580974944641295,0.02277096030318167,3.715323386620853e-14,2.1134520479438164e-12,1.8096606050499495e-06,5.435081513147371e-08,8.604983141900778e-10,1.5612622898917279e-21,6.308842431858109e-05,2.357797550073011e-19,5.7337793961949236e-05,2.6254245794151083e-14,1.1005261989025093e-16,4.312673475835743e-16,3.3967697408577296e-18,3.785565009414501e-12,1.3347469194677622e-13,0.0027957274153349925,0.00010115823213037145,7.681534746491563e-06,1.0092442705909963e-10,3.5709915575136785e-10,1.5484253650444418e-10,7.09924785809277e-14,1.2160731640156717e-10,1.3426619933738947e-06,1.3755293917123216e-09,2.2909497101775035e-08,2.076469951798879e-13,6.240203688682186e-16,1.7045352158770123e-13,1.2920828747065938e-15,7.731619254530585e-16
7.183309086697567e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44939009867219315,0.11579874570003836,0.022770719504763476,3.798826733241078e-14,2.158655229290561e-12,1.827333620703948e-06,5.5295459284285344e-08,8.72866563357261e-10,1.6067237648966184e-21,6.339057071801782e-05,2.415759926537697e-19,5.75877922474286e-05,2.6644157945052465e-14,1.13046260873844e-16,4.4119086682324907e-16,3.4714329010948e-18,3.851970272755136e-12,1.3610761263971703e-13,0.0028064175376241746,0.00010163886176695262,7.743628779664473e-06,1.0222198555454454e-10,3.5880703145268904e-10,1.5545776426219167e-10,7.127528362561039e-14,1.2350291135865936e-10,1.3531483355528526e-06,1.3932554271178245e-09,2.3176614575540388e-08,2.117604100787895e-13,6.350811360459699e-16,1.7341379455181494e-13,1.3117565429812817e-15,7.8947582907689e-16
7.217569782066526e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44937887707212115,0.11578776411787305,0.022770478720928758,3.883806599773424e-14,2.2046418233346694e-12,1.8451033015269584e-06,5.625203352726098e-08,8.853521406564148e-10,1.653288839032135e-21,6.369271388939976e-05,2.474857702075602e-19,5.783757939393079e-05,2.7037942211912386e-14,1.1610680593615737e-16,4.512922853266947e-16,3.547379595073744e-18,3.91922064162744e-12,1.3877943939137724e-13,0.002817085453578628,0.00010211945014986578,7.805914566426825e-06,1.0352980526451587e-10,3.605148529142683e-10,1.560729839204004e-10,7.155810174297778e-14,1.2541936926215143e-10,1.3636677006728899e-06,1.4111262407347987e-09,2.3445483731133913e-08,2.159348652989678e-13,6.462848904795055e-16,1.7641139277125674e-13,1.3316523273906483e-15,8.060541127949511e-16
7.251830477435484e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44936767744790124,0.11577680465387473,0.022770237951653234,3.970282026540011e-14,2.2514222406336314e-12,1.862969917615454e-06,5.722063137055574e-08,8.979555878806174e-10,1.7009790316037484e-21,6.399485381513758e-05,2.5351074976661787e-19,5.808715571927316e-05,2.7435618223187706e-14,1.1923542530176836e-16,4.615738774194185e-16,3.624625772101051e-18,3.987322669428298e-12,1.4149055662454806e-13,0.002827731209259399,0.00010259999723365638,7.868391215311162e-06,1.0484791151842058e-10,3.622226200399206e-10,1.5668819543861795e-10,7.184093329897394e-14,1.2735680619296238e-10,1.3742199923421458e-06,1.4291422986534364e-09,2.3716108363666773e-08,2.2017096651322836e-13,6.576327950903344e-16,1.794466077337794e-13,1.3517722621959238e-15,8.228997092491933e-16
7.286091172804442e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4493564997546009,0.115765867262097,0.022769997196912667,4.0582722065178785e-14,2.299006984845041e-12,1.8809337410621455e-06,5.8201346576283356e-08,9.106774466473478e-10,1.749816179268658e-21,6.429699047766927e-05,2.5965260959941413e-19,5.833652154047156e-05,2.7837205612757537e-14,1.2243330389266875e-16,4.720379342961033e-16,3.703187502837298e-18,4.056282922901551e-12,1.442413507007593e-13,0.0028383548506317143,0.00010308050297252227,7.931057831641723e-06,1.0617632496244668e-10,3.639303327336133e-10,1.5730339879211084e-10,7.212377811890879e-14,1.2931533811452844e-10,1.3848051139219063e-06,1.447304065075647e-09,2.398849229898212e-08,2.2446932246176177e-13,6.691259901546695e-16,1.8251973170056058e-13,1.372117941895763e-15,8.400155153599632e-16
7.3203518681734004e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44934534394738695,0.11575495189668897,0.022769756456682888,4.147796485714309e-14,2.3474066530744006e-12,1.8989950459456393e-06,5.919427315694634e-08,9.235182583984086e-10,1.7998224394014977e-21,6.459912385946006e-05,2.659130442232082e-19,5.858567717374028e-05,2.8242724019893406e-14,1.2570164143610878e-16,4.826867640387833e-16,3.78308097958863e-18,4.1261079819533765e-12,1.470322099208079e-13,0.0028489564235651805,0.0001035609673203084,7.993913517541798e-06,1.0751506893541027e-10,3.65637990899466e-10,1.579185939475334e-10,7.240663664850949e-14,1.3129508636306562e-10,1.3954229685227003e-06,1.4656120023055593e-09,2.4262639393839448e-08,2.288305449529849e-13,6.807656288221705e-16,1.85631057701282e-13,1.392690805250774e-15,8.57404518606059e-16
7.354612563542359e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44933420998152557,0.11574405851189513,0.022769515730939754,4.2388743635612705e-14,2.396631935589466e-12,1.917154108319943e-06,6.019950537386144e-08,9.364785643998496e-10,1.851020293239695e-21,6.490125394300234e-05,2.7229376448229706e-19,5.883462293449196e-05,2.8652193089229464e-14,1.2904165257258925e-16,4.935226916345856e-16,3.864322516596232e-18,4.196804439470305e-12,1.4986352452528387e-13,0.0028595359738339808,0.00010404139023050926,8.05695737196679e-06,1.0886416849554902e-10,3.673455944417492e-10,1.5853378086284094e-10,7.268950932800561e-14,1.332961659698598e-10,1.4060734590175466e-06,1.4840665707436867e-09,2.4538553536091823e-08,2.3325524886437714e-13,6.925528858517272e-16,1.8878087952918908e-13,1.41349289659114e-15,8.750697024122814e-16
7.3854471893744216e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44932420804971357,0.11573427322126567,0.022769299090137123,4.322189020733772e-14,2.4416495015470417e-12,1.9335810768535017e-06,6.111481379431344e-08,9.482454545999234e-10,1.8981360183944177e-21,6.517316818373946e-05,2.781406841651889e-19,5.905849493820899e-05,2.902410930840115e-14,1.3210995952084852e-16,5.034369303733283e-16,3.9386060736288704e-18,4.261181756258852e-12,1.5244662112041576e-13,0.002869038777453242,0.00010447373538184353,8.113856977789938e-06,1.1008722778706529e-10,3.688823908476535e-10,1.5908744202249843e-10,7.294410659061619e-14,1.3511547074617888e-10,1.415686723681865e-06,1.5008014310064288e-09,2.478839032814101e-08,2.37292269668933e-13,7.032885774530513e-16,1.9164887653805816e-13,1.4324121103908797e-15,8.912069230129774e-16
7.4162818152064844e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4493142237407708,0.11572450566472713,0.02276908246103165,4.4067924440338595e-14,2.4873524763370035e-12,1.9500876581538547e-06,6.204023539581667e-08,9.601099677610892e-10,1.946252260280057e-21,6.544507972601054e-05,2.8408770465129226e-19,5.928219742882864e-05,2.9399255808860096e-14,1.3523822480915596e-16,5.13506334084464e-16,4.0140069384463784e-18,4.326275080520702e-12,1.550630914625628e-13,0.002878523812949458,0.00010490604689639916,8.170907606434095e-06,1.1131870824305242e-10,3.7041914286147225e-10,1.5964109646121884e-10,7.319871555718455e-14,1.369522339423386e-10,1.4253262734024502e-06,1.517655766870867e-09,2.503966448144839e-08,2.4138166353204704e-13,7.141456221771578e-16,1.9454850899468984e-13,1.451519465867687e-15,9.075724428581849e-16
7.447116441038547e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4493042570222914,0.11571475580912115,0.022768865843605865,4.492699168911156e-14,2.5337488486453144e-12,1.9666740575255534e-06,6.297583940552129e-08,9.720724981008412e-10,1.9953860928784514e-21,6.57169885571079e-05,2.9013610737948363e-19,5.950573063462111e-05,2.977764692256816e-14,1.3842736532550027e-16,5.237326328729806e-16,4.0905372586054416e-18,4.3920892446921045e-12,1.5771322406939804e-13,0.002887991113494555,0.0001053383247395595,8.22810859453311e-06,1.1255862543444372e-10,3.7195585041372834e-10,1.6019474415459917e-10,7.345333630614326e-14,1.3880653929161866e-10,1.4349920368735243e-06,1.534629909994385e-09,2.5292378895508246e-08,2.4552388507913444e-13,7.251248707547969e-16,1.9747999264103436e-13,1.4708162962919932e-15,9.241684471451117e-16
7.47795106687061e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44929430786193364,0.11570502362135152,0.022768649237842303,4.579923832459758e-14,2.580846669246451e-12,1.983340481541996e-06,6.392169520987767e-08,9.841334397211715e-10,2.0455548104855673e-21,6.598889466434136e-05,2.9628718469582e-19,5.972909478333066e-05,3.0159296984931774e-14,1.416783080121494e-16,5.341175679759677e-16,4.168209262371948e-18,4.458629089258869e-12,1.6039730873258469e-13,0.0028974407121983505,0.00010577056887648361,8.285459276691803e-06,1.1380699508179103e-10,3.7349251343504237e-10,1.6074838507933614e-10,7.370796900302169e-14,1.406784710701635e-10,1.4446839426327155e-06,1.551724190771243e-09,2.5546536490607675e-08,2.497193909512771e-13,7.362271751468347e-16,2.0044354370764542e-13,1.4903038612678952e-15,9.409971381308225e-16
7.508785692702671e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4492843762274206,0.1156953090683839,0.022768432643723552,4.668481173643158e-14,2.62865405116827e-12,2.0000871380387546e-06,6.4877872353697e-08,9.962931866085252e-10,2.0967759296531084e-21,6.626079803503773e-05,3.025422398997092e-19,5.9952290102175414e-05,3.054422033478463e-14,1.4499198992962459e-16,5.446628917715264e-16,4.2470352588856575e-18,4.525899462646384e-12,1.6311563651807812e-13,0.002906872642108671,0.00010620277927210755,8.342958985500018e-06,1.1506383276649359e-10,3.7502913185613027e-10,1.6130201921099763e-10,7.396261381573753e-14,1.425681133136224e-10,1.454401919062777e-06,1.5689389383301916e-09,2.5802140207909594e-08,2.53968639805703e-13,7.474533902129535e-16,2.0343937891073655e-13,1.509983402020806e-15,9.580607293162336e-16
7.539620318534733e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44927446208653926,0.11568561211724591,0.02276821606123221,4.7583860335190006e-14,2.677179169727235e-12,2.016914236106834e-06,6.584444053921115e-08,1.0085521326337577e-09,2.1490671910377392e-21,6.653269865654107e-05,3.0890258729007167e-19,6.0175316817847556e-05,3.093243131437028e-14,1.483693583207093e-16,5.553703677873751e-16,4.32702763832363e-18,4.5939052211079426e-12,1.6586849976642596e-13,0.00291628693621147,0.00010663495589114565,8.40060705154598e-06,1.1632915386551127e-10,3.765657056078034e-10,1.6185564652544883e-10,7.421727091146863e-14,1.4447554978177298e-10,1.4641458943925544e-06,1.5862744805312088e-09,2.6059193009531646e-08,2.5827209231626483e-13,7.588043723629622e-16,2.064677154492361e-13,1.5298561942221325e-15,9.75361442370491e-16
7.570454944366795e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44926456540714105,0.11567593273502681,0.022767999490350948,4.849653355460654e-14,2.7264302626832745e-12,2.033821986085832e-06,6.682146962513212e-08,1.0209106715520889e-09,2.2024465612953734e-21,6.68045965162123e-05,3.1536955221149615e-19,6.0398175156513236e-05,3.132394426932484e-14,1.5181137067448716e-16,5.662417707091784e-16,4.408198872062548e-18,4.66265122861325e-12,1.686561920930668e-13,0.002925683627430942,0.00010706709869809147,8.458402803429577e-06,1.1760297358162444e-10,3.7810223462096785e-10,1.6240926699861445e-10,7.44719404599162e-14,1.4640086397643023e-10,1.4739157966979038e-06,1.6037311439614464e-09,2.6317697878621407e-08,2.626302111739148e-13,7.702809798869201e-16,2.095287710018404e-13,1.549923510489492e-15,9.929015084364226e-16
7.632124196030921e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44924482430451823,0.11565662654601062,0.022767566383349366,5.0363356719335824e-14,2.827143636012143e-12,2.0678802893361777e-06,6.880719070978086e-08,1.045928102510488e-09,2.3125426366722404e-21,6.734838389958662e-05,3.2862869153109077e-19,6.084338760485958e-05,3.211693350474452e-14,1.5889320884244172e-16,5.884835118504771e-16,4.574128194911317e-18,4.802383484549389e-12,1.743372448192165e-13,0.0029444243326085945,0.00010793128273258369,8.574434669249626e-06,1.2017616875326102e-10,3.8117515815586697e-10,1.6351648732450858e-10,7.498131759680677e-14,1.5030545818238826e-10,1.4935330937795139e-06,1.6390091344740398e-09,2.68390758573616e-08,2.7151230878261326e-13,7.936145135433852e-16,2.1574991224525802e-13,1.5906468036888938e-15,1.028708669270373e-15
7.693793447695047e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4492251526636388,0.1156373902392802,0.022767133322580624,5.2286497247075177e-14,2.930861327624176e-12,2.102263755213602e-06,7.083559757107859e-08,1.0713486272110966e-09,2.4272124821457303e-21,6.789216008438392e-05,3.423304832820132e-19,6.128792924602331e-05,3.2923302873328596e-14,1.662453717073023e-16,6.114025361387705e-16,4.74492462853381e-18,4.945135292310193e-12,1.8016116912911628e-13,0.002963095019804451,0.0001087953310871597,8.69104917251232e-06,1.227835362237286e-10,3.842479019099515e-10,1.6462367999567666e-10,7.549074660172416e-14,1.5428255842928068e-10,1.5132532318907026e-06,1.674775496981863e-09,2.736629843253805e-08,2.8061867451931033e-13,8.174608942974067e-16,2.221045535536164e-13,1.632163497243793e-15,1.0655002408400239e-15
7.755462699359172e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44920555022960695,0.11561822355376078,0.02276670030790707,5.426718766429408e-14,3.037651502048235e-12,2.1369741106686676e-06,7.290725461566244e-08,1.097175391528297e-09,2.5466081632982875e-21,6.843592497009209e-05,3.564859325712338e-19,6.173180187039752e-05,3.374316726054133e-14,1.738758945863503e-16,6.350134435321357e-16,4.920690883427271e-18,5.0909458300750675e-12,1.8613035987248438e-13,0.002981695950200642,0.00010965924346993284,8.808240871840646e-06,1.2542519099107255e-10,3.873204653338219e-10,1.6573084481922003e-10,7.600022886739296e-14,1.583328226669005e-10,1.5330756302272936e-06,1.7110327980271156e-09,2.7899390233255843e-08,2.899530825751269e-13,8.4182705402089035e-16,2.2859445332645284e-13,1.6744838830774101e-15,1.1032943941469726e-15
7.817131951023298e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44918601674853936,0.11559912622935434,0.022766267339191557,5.6306677075519214e-14,3.147583335935742e-12,2.1720131019456e-06,7.502272866300611e-08,1.1234115394820776e-09,2.6708855468697626e-21,6.897967845646044e-05,3.711062256648547e-19,6.21750072599603e-05,3.4576641604478794e-14,1.817929828937053e-16,6.593310132206127e-16,5.101530984476656e-18,5.239854388757968e-12,1.9224723232545903e-13,0.0030002273840022938,0.00011052301958558914,8.92600429538596e-06,1.281012450985567e-10,3.903928478795383e-10,1.6683798160228657e-10,7.650976580361955e-14,1.6245690415351908e-10,1.5529997056281767e-06,1.7477835834785982e-09,2.8438376231085186e-08,2.995193394595713e-13,8.667199529209727e-16,2.3522137735516705e-13,1.717618292972621e-15,1.1421094401184956e-15
7.878801202687424e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44916655196756183,0.11558009800693583,0.022765834416297474,5.840623123020265e-14,3.2607270218011636e-12,2.2073824943439357e-06,7.718258891497228e-08,1.1500602132366326e-09,2.800204363047215e-21,6.95234204434963e-05,3.8620273146329317e-19,6.261754718827566e-05,3.5423840895323666e-14,1.9000501419471116e-16,6.843702038253036e-16,5.287550275871926e-18,5.391900368406124e-12,1.9851422219979049e-13,0.003018689580441216,0.00011138665913542213,9.044333941296274e-06,1.308118076238824e-10,3.934650490006019e-10,1.6794509015207573e-10,7.701935883713903e-14,1.6665545131362265e-10,1.573024872605721e-06,1.7850303784283554e-09,2.898328174159999e-08,3.09321284015161e-13,8.921465790361742e-16,2.419870987277419e-13,1.761577110318484e-15,1.1819638273573525e-15
7.94047045435155e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44914715563480445,0.11556113862834969,0.022765401539088716,6.05671325884836e-14,3.377153771632002e-12,2.2430840719752277e-06,7.93874069252849e-08,1.177124553098968e-09,2.9347282681435386e-21,7.006715083146142e-05,4.017870029759767e-19,6.305942342049485e-05,3.628488017480216e-14,1.9852054026096867e-16,7.101461535802782e-16,5.478855425953778e-18,5.5471232745898595e-12,2.0493378565193786e-13,0.0030370827977795607,0.00011225016181736767,9.16322427819458e-06,1.335569846693577e-10,3.96537068151934e-10,1.690521702758449e-10,7.752900941139435e-14,1.7092910759672673e-10,1.593150543376271e-06,1.822775687091719e-09,2.9534132425702997e-08,3.1936278743189306e-13,9.18113947761241e-16,2.4889339773323856e-13,1.8063707726010823e-15,1.2228761399221646e-15
8.002139706015675e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44912782749939767,0.11554224783640596,0.02276496870742967,6.279068038584206e-14,3.4969358203701464e-12,2.2791196375148435e-06,8.163775656892275e-08,1.2046076975175217e-09,3.074624907630621e-21,7.061086952086878e-05,4.1787077879553885e-19,6.350063771335788e-05,3.7159874535643036e-14,2.073482891257533e-16,7.366741804972081e-16,5.675554431987565e-18,5.705562714783992e-12,2.1150839929207212e-13,0.0030554072933134716,0.00011311352732603912,9.28266974566716e-06,1.363368793524563e-10,3.9960890478985705e-10,1.7015922178090125e-10,7.803871898633622e-14,1.7527851133728586e-10,1.6133761278907165e-06,1.8610219927112609e-09,3.009095429074047e-08,3.2964775326156743e-13,9.446291013683115e-16,2.559420617660672e-13,1.8520097652923356e-15,1.2648650950463121e-15
8.063808957679801e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4491085673114681,0.11552342537487688,0.022764535921185266,6.507819069660054e-14,3.6201464291802776e-12,2.3154910119487517e-06,8.393421401143695e-08,1.2325127830807785e-09,3.2200659794835356e-21,7.115457641247917e-05,4.344659845714921e-19,6.394119181519534e-05,3.804893912103894e-14,2.1649716713960097e-16,7.639697825121903e-16,5.877756624863171e-18,5.86725839474023e-12,2.182405601929831e-13,0.0030736633233767324,0.00011397675535276216,9.402664754762056e-06,1.3915159179686305e-10,4.026805583720772e-10,1.7126624447459997e-10,7.854848903820331e-14,1.7970429561571594e-10,1.633701033865136e-06,1.8997717574616663e-09,3.065377369140332e-08,3.4018011743195574e-13,9.716991085241777e-16,2.631348852300461e-13,1.8985046219356942e-15,1.3079495408119057e-15
8.125478209343927e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4490893748221342,0.11550467098849307,0.022764103180220926,6.743099649625036e-14,3.74685988847975e-12,2.352200034315306e-06,8.627735767819399e-08,1.2608429445158975e-09,3.371227297824233e-21,7.169827140729772e-05,4.515847344833586e-19,6.438108746593051e-05,3.8952189124109755e-14,2.2597626102579706e-16,7.920486376146146e-16,6.0855726737199246e-18,6.032250114850649e-12,2.2513278589888806e-13,0.003091851143344382,0.00011483984558560994,9.523203688497657e-06,1.4200121912402928e-10,4.0575202835766455e-10,1.7237323816434116e-10,7.905832105929553e-14,1.8420708812059192e-10,1.6541246668115144e-06,1.9390274223546856e-09,3.1222617330415596e-08,3.509638482608157e-13,9.993310638064274e-16,2.704736694422515e-13,1.9458659234117676e-15,1.3521484537807383e-15
8.187147461008052e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44907024978350224,0.1154859844229401,0.022763670484402577,6.985044772261219e-14,3.877151520749073e-12,2.389248561442136e-06,8.866776822354583e-08,1.2896013146873478e-09,3.5282888568686684e-21,7.224195440657073e-05,4.69239332713256e-19,6.482032639708187e-05,3.9869739787368255e-14,2.3579483993546536e-16,8.20926603958364e-16,6.299114590497175e-18,6.200577766503288e-12,2.321876144341449e-13,0.003109971007636327,0.0001157027977094383,9.644280902381252e-06,1.4488585544522887e-10,4.088233142070342e-10,1.73480202657568e-10,7.956821655773966e-14,1.8878751101205201e-10,1.6746464300685318e-06,1.978791407145878e-09,3.1797512259017e-08,3.620029464697538e-13,1.0275320872182561e-15,2.7796022253666243e-13,1.994104296141361e-15,1.3974809365824163e-15
8.248816712672178e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44905119194866183,0.11546736542485475,0.022763237833596656,7.233791133584254e-14,4.011097683143268e-12,2.4266384676782643e-06,9.11060284999298e-08,1.3187910245955412e-09,3.691434895171898e-21,7.27856253117821e-05,4.874422749179288e-19,6.525891033176576e-05,4.080170640218762e-14,2.4596235750195556e-16,8.506197199555961e-16,6.518495734411255e-18,6.372281328430887e-12,2.394076043118705e-13,0.0031280231697209376,0.00011656561140592083,9.765890724937151e-06,1.478055918541243e-10,4.118944153819271e-10,1.7458713776176315e-10,8.007817705724466e-14,1.9344618078645534e-10,1.6952657248324234e-06,2.019066110243989e-09,3.2378485877245295e-08,3.733014451979372e-13,1.0563093237022405e-15,2.855963593676103e-13,2.043230410962304e-15,1.4439662154607535e-15
8.310485964336304e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4490322010716823,0.11544881374182156,0.02276280522767008,7.489477137728418e-14,4.148775769902377e-12,2.464371644621515e-06,9.359272352690105e-08,1.3484152033754816e-09,3.8608539601536736e-21,7.332928402465021e-05,5.062062497002143e-19,6.569684098469957e-05,4.1748204308271216e-14,2.5648845389425735e-16,8.811442043531308e-16,6.743830816358708e-18,6.547400863053336e-12,2.4679533454246485e-13,0.003146007882118631,0.00011742828635358405,9.888027458244385e-06,1.5076051641984913e-10,4.1496533134539246e-10,1.7569404328444627e-10,8.058820409684958e-14,1.9818370814233325e-10,1.7159819501878968e-06,2.0598539086220903e-09,3.2965565934022274e-08,3.848634100156567e-13,1.0856699426526635e-15,2.933839014130398e-13,2.0932549819017186e-15,1.4916236377782968e-15
8.37215521600043e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4490132769076075,0.11543032912236909,0.0227623726664903,7.752242902714934e-14,4.290264214546804e-12,2.502450000841264e-06,9.612844046009978e-08,1.3784769782954086e-09,4.036738972886525e-21,7.387293044712447e-05,5.255441400799335e-19,6.613412006220502e-05,4.270934889312424e-14,2.673829578691717e-16,9.12516456291375e-16,6.975235903245363e-18,6.7259765128142705e-12,2.5435340464204053e-13,0.003163925396405439,0.00011829082222784288,1.0010685378483741e-05,1.537507141806102e-10,4.1803606156176824e-10,1.7680091903317182e-10,8.10982992306624e-14,2.030006978476762e-10,1.7367945031391223e-06,2.101157157729793e-09,3.355878052704541e-08,3.9669293893773944e-13,1.1156211374264034e-15,3.0132467667758963e-13,2.1441887648033347e-15,1.5404726694800798e-15
8.433824467664555e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4489944192124529,0.11541191131596659,0.022761940149925237,8.022230266102953e-14,4.4356424918504345e-12,2.5408754615965678e-06,9.871376856015555e-08,1.408979474755457e-09,4.219287293133914e-21,7.441656448138195e-05,5.4546902496419025e-19,6.657074926221192e-05,4.368525559152744e-14,2.7865588882196455e-16,9.447530553458138e-16,7.212828422241019e-18,6.908048496512331e-12,2.620844346407578e-13,0.0031817759632165646,0.00011915321870103581,1.0133858736494145e-05,1.5677626713781659e-10,4.211066054966623e-10,1.7790776481552586e-10,8.160846402759018e-14,2.0789774860859673e-10,1.7577027786407773e-06,2.1429781914069693e-09,3.415815810248819e-08,4.087941624368126e-13,1.1461701248527463e-15,3.0942051959549865e-13,2.196042556014765e-15,1.5905328925178757e-15
8.495493719328681e-09,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4489756277432004,0.1153935600730203,0.022761507677843327,8.299582790523162e-14,4.5849911195938085e-12,2.5796499685497827e-06,1.0134929916152969e-07,1.4399258162863129e-09,4.408700784628495e-21,7.496018602982426e-05,5.659941806170709e-19,6.700673027426231e-05,4.4676039885012806e-14,2.9031745883522214e-16,9.778707615511734e-16,7.456727164959855e-18,7.093657105627802e-12,2.6999106509106663e-13,0.003199559832249923,0.00012001547544246022,1.0257541758338078e-05,1.5983725425073886e-10,4.2417696261693495e-10,1.7901458043912386e-10,8.211870007106164e-14,2.128754529394108e-10,1.778706169629152e-06,2.185319321799459e-09,3.476372745451305e-08,4.21171243456418e-13,1.177324144742139e-15,3.1767327093334173e-13,2.2488271910477797e-15,1.6418240022354557e-15
