Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H6(54),C4H5X(365),C4H5X(364),C6H8(56),C6H7X(480),C8H10(439),C6H7X(479),C6H7X(478),C6H8(455),C8H9X(653),C8H10(458),C8H9X(652),C8H9X(651),C8H9X(650),C6H7X(915),C6H7X(867),C6H7X(914),C2H2(37)
2.589337498978496e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.084024465018173691,0.50595324505653105,3.3533308029850355e-13,0.0,1.5315875384157573e-12,1.3476372180022935e-35,0.0,0.0,0.0,0.0,0.0,0.17481564795375631,0.007150209657852122,0.066501105455674267,0.00017835603020640279,0.0067601356478113458,0.0027430476030471653,1.9677177389070265e-05,0.00011591392818639473,0.00017909613187519916,0.00017830307961910459,3.0573155980950629e-05,1.0167340629811816e-06,6.9343886091085792e-06,4.8966473083209881e-06,4.8547836355808119e-06,4.8757282755328929e-06,2.0672424510655643e-07,1.0877541827986683e-08,1.0736444293511334e-06,7.4169933365084449e-06
2.591080413027865e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.08400200049295066,0.50593503117616745,3.3548889549121427e-13,0.0,1.5317309106447673e-12,1.348179223710653e-35,0.0,0.0,0.0,0.0,0.0,0.17483834871077383,0.0071463642721066173,0.066507516646458403,0.000178266796794682,0.0067635892795223571,0.0027435442171891613,1.9669997482312891e-05,0.00011595450340764071,0.00017921578080029528,0.00017842124422236155,3.0599654498401408e-05,1.0164304225371334e-06,6.9411276961066432e-06,4.9010271756532981e-06,4.8590887802119286e-06,4.88007080616249e-06,2.0680004259540738e-07,1.0881134029018687e-08,1.0749631675636843e-06,7.4194952100744144e-06
2.5928233270772347e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083979555063463385,0.50591683670854548,3.3564464151790131e-13,0.0,1.5318746595717605e-12,1.3487210378755052e-35,0.0,0.0,0.0,0.0,0.0,0.17486102766783057,0.0071425231184416727,0.066513918698588026,0.0001781776470266492,0.006767041382465774,0.0027440401531686788,1.9662820248630884e-05,0.00011599503207235877,0.00017933538880136429,0.00017853936649943176,3.0626151529556326e-05,1.016126695266905e-06,6.9478667686671102e-06,4.9054062731923704e-06,4.8633930888186821e-06,4.8844125339081182e-06,2.0687574823636133e-07,1.0884722093786805e-08,1.0762823427738492e-06,7.4219957385098357e-06
2.594566241126604e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083957128701701161,0.50589866162218278,3.358003184333243e-13,0.0,1.5320179640863614e-12,1.3492626606962364e-35,0.0,0.0,0.0,0.0,0.0,0.17488368485889072,0.0071386861897215362,0.066520311628344986,0.00017808858079154671,0.0067704919578944079,0.0027445354121240343,1.9655645693127428e-05,0.00011603551424460666,0.00017945495589664716,0.00017865744646872842,3.0652647069971095e-05,1.015822882209318e-06,6.954605824997722e-06,4.9097846001606551e-06,4.8676965606363871e-06,4.8887534579986558e-06,2.0695136214471127e-07,1.0888306027323875e-08,1.0776019544846938e-06,7.4244949232949836e-06
2.5963091551759736e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083934721379715027,0.50588050588566891,3.3595592632022124e-13,0.0,1.5321615993478779e-12,1.3498040923718968e-35,0.0,0.0,0.0,0.0,0.0,0.17490632031784123,0.0071348534788276633,0.066526695451971221,0.00017799959797879959,0.0067739410070595885,0.0027450299951909626,1.9648473820869207e-05,0.00011607594998833461,0.00017957448210439826,0.00017877548414867853,3.0679141115214331e-05,1.0155189843981287e-06,6.9613448633108149e-06,4.9141621557842436e-06,4.8719991949040073e-06,4.8930935776666282e-06,2.070268844355802e-07,1.0891885834654999e-08,1.0789220021999177e-06,7.4269927659074782e-06
2.598052069225343e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083912333069618372,0.50586236946766827,3.3611146522078727e-13,0.0,1.5323044546626846e-12,1.3503453331011896e-35,0.0,0.0,0.0,0.0,0.0,0.17492893407848997,0.0071310249786589531,0.066533070185668161,0.00017791069847801797,0.006777388531211145,0.0027455239035025845,1.9641304636885989e-05,0.00011611633936738345,0.00017969396744288495,0.00017889347955772224,3.0705633660867604e-05,1.0152150028619691e-06,6.9680838818233801e-06,4.9185389392929162e-06,4.876300990864208e-06,4.8974328921482555e-06,2.0710231522391914e-07,1.0895461520797561e-08,1.0802424854238634e-06,7.429489267822247e-06
2.5997949832747126e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083889963743583026,0.50584425233691532,3.3626693521539373e-13,0.0,1.5324478500810952e-12,1.3508863830824945e-35,0.0,0.0,0.0,0.0,0.0,0.17495152617457174,0.0071272006821306135,0.066539435845599362,0.00017782188217898572,0.0067808345315975007,0.0027460171381895708,1.9634138146173089e-05,0.0001161566824454919,0.00017981341193038701,0.00017901143271431254,3.0732124702524758e-05,1.0149109386246888e-06,6.9748228787567611e-06,4.9229149499198928e-06,4.8806019477631113e-06,4.9017714006832081e-06,2.0717765462451805e-07,1.0899033090761744e-08,1.081563403661478e-06,7.4319844305117034e-06
2.601537897324082e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083867613373836469,0.50582615446221013,3.36422336354408e-13,0.0,1.5325905367723274e-12,1.3514272425138785e-35,0.0,0.0,0.0,0.0,0.0,0.17497409663975128,0.0071233805821733793,0.066545792447892313,0.00017773314897165181,0.0067842790094657379,0.002746509700380264,1.9626974353693145e-05,0.000116196979286301,0.00017993281558519565,0.00017912934363691416,3.0758614235791169e-05,1.0146067927055938e-06,6.9815618523364486e-06,4.9272901869016776e-06,4.88490206485013e-06,4.9061091025144392e-06,2.0725290275201342e-07,1.090260054955104e-08,1.0828847564182825e-06,7.4344782554458647e-06
2.6032808113734515e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.08384528193266319,0.50580807581242138,3.3657766871859691e-13,0.0,1.532733413200744e-12,1.3519679115931e-35,0.0,0.0,0.0,0.0,0.0,0.17499664550762145,0.0071195646717339047,0.066552140008637545,0.00017764449874613545,0.0067877219660615624,0.0027470015912006156,1.9619813264375273e-05,0.00011623722995335165,0.00018005217842561398,0.00017924721234400393,3.078510225628414e-05,1.0143025661193334e-06,6.9883008007921918e-06,4.9316646494781312e-06,4.8892013413780514e-06,4.910445996888275e-06,2.0732805972088332e-07,1.0906163902161566e-08,1.0842065432003886e-06,7.4369707440922866e-06
2.605023725422821e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083822969392405008,0.50579001635648602,3.3673293231732461e-13,0.0,1.5328756651431403e-12,1.3525083905176003e-35,0.0,0.0,0.0,0.0,0.0,0.17501917281170296,0.0071157529437748833,0.0665584785438883,0.00017755593139272708,0.0067911634026292852,0.002747492811774169,1.9612654883114894e-05,0.00011627743451008385,0.00018017150046995692,0.00017936503885407075,3.0811588759632946e-05,1.0139982598758722e-06,6.9950397223580169e-06,4.9360383368925025e-06,4.8934997766030526e-06,4.914782083054423e-06,2.0740312564544593e-07,1.0909723153582129e-08,1.0855287635145031e-06,7.4394618979160448e-06
2.6067666394721905e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083800675725461002,0.50577197606340862,3.3688812724036226e-13,0.0,1.5330183783086426e-12,1.3530486794845038e-35,0.0,0.0,0.0,0.0,0.0,0.17504167858544473,0.0071119453912749341,0.066564808069660975,0.00017746744680188762,0.00679460332041184,0.0027479833632220777,1.9605499214774095e-05,0.00011631759301983706,0.00018029078173655087,0.0001794828231856155,3.0838073741478769e-05,1.0136938749805357e-06,7.0017786152722149e-06,4.9404112483913964e-06,4.897797369784688e-06,4.9191173602659619e-06,2.0747810063986125e-07,1.0913278308794488e-08,1.0868514168679253e-06,7.4419517183797499e-06
2.60850955352156e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083778400904286829,0.50575395490226127,3.3704325352782863e-13,0.0,1.5331603830470171e-12,1.3535887786906175e-35,0.0,0.0,0.0,0.0,0.0,0.17506416286222443,0.0071081420072284839,0.066571128601935106,0.00017737904486424743,0.0067980417206507824,0.0027484732466631166,1.9598346264181873e-05,0.00011635770554585091,0.00018041002224373381,0.00017960056535715072,3.0864557197474624e-05,1.013389412434047e-06,7.0085174777772998e-06,4.9447833832247568e-06,4.9020941201858533e-06,4.9234518277793078e-06,2.0755298481813157e-07,1.0916829372773462e-08,1.0881745027685429e-06,7.4444402069435725e-06
2.6102524675709294e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083756144901394769,0.50573595284218409,3.371983112862314e-13,0.0,1.5333028556966551e-12,1.3541286883324363e-35,0.0,0.0,0.0,0.0,0.0,0.17508662567534847,0.0071043427846457525,0.06657744015665365,0.00017729072547060647,0.0068014786045862913,0.0027489624632136911,1.9591196036134323e-05,0.0001163977721512652,0.00018052922200985507,0.00017971826538720076,3.0891039123285327e-05,1.0130848732325412e-06,7.0152563081200168e-06,4.949154740645853e-06,4.9063900270727852e-06,4.9277854848542123e-06,2.076277782941017e-07,1.0920376350486814e-08,1.0894980207248333e-06,7.4469273650652324e-06
2.611995381620299e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083733907689353668,0.50571796985238404,3.3735330053445759e-13,0.0,1.5334445087367809e-12,1.3546684086061387e-35,0.0,0.0,0.0,0.0,0.0,0.17510906705805229,0.0071005477165527204,0.066583742749722896,0.00017720248851193403,0.0068049139734571674,0.0027494510139878347,1.9584048535394644e-05,0.00011643779289911992,0.00018064838105327535,0.00017983592329430138,3.0917519514587473e-05,1.0127802583675782e-06,7.0219951045513285e-06,4.9535253199112763e-06,4.9106850897150591e-06,4.932118330753756e-06,2.077024811814584e-07,1.0923919246895191e-08,1.0908219702458622e-06,7.4494131942000095e-06
2.6137382956696683e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083711689240788756,0.50570000590213549,3.3750822137155495e-13,0.0,1.5335867380134337e-12,1.355207939707593e-35,0.0,0.0,0.0,0.0,0.0,0.17513148704350012,0.0070967567959911134,0.066590036397012664,0.000177114333879369,0.0068083478285008436,0.002749938900097215,1.957690376669334e-05,0.00011647776785235519,0.00018076749939236627,0.00017995353909699987,3.0943998367069475e-05,1.0124755688261556e-06,7.0287338653264089e-06,4.9578951202809359e-06,4.9149793073855702e-06,4.9364503647443421e-06,2.0777709359373064e-07,1.0927458066952136e-08,1.0921463508412838e-06,7.4518976958007388e-06
2.615481209719038e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083689489528388519,0.50568206096078805,3.376630738351945e-13,0.0,1.5337283038139071e-12,1.3557472818323132e-35,0.0,0.0,0.0,0.0,0.0,0.17515388566477702,0.0070929700160202646,0.066596321114351834,0.00017702626146424017,0.0068117801709531986,0.0027504261226508502,1.9569761734724385e-05,0.00011651769707379937,0.00018088657704551218,0.00018007111281385634,3.0970475676432884e-05,1.0121708055901807e-06,7.0354725887051523e-06,4.9622641410184519e-06,4.9192726793609429e-06,4.940781586096085e-06,2.078516156442709e-07,1.0930992815603391e-08,1.0934711620214126e-06,7.4543808713175297e-06
2.6172241237684073e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083667308524883632,0.50566413499774121,3.3781785799286793e-13,0.0,1.5338700242659273e-12,1.3562864351755815e-35,0.0,0.0,0.0,0.0,0.0,0.17517626295491476,0.0070891873697112792,0.066602596917541987,0.00017693827115800343,0.0068152110020490882,0.0027509126827559901,1.9562622444157377e-05,0.0001165575806262059,0.00018100561403110545,0.00018018864446343915,3.0996951438388076e-05,1.0118659696381575e-06,7.0422112729506051e-06,4.9666323813899177e-06,4.923565204920282e-06,4.9451119940815841e-06,2.0792604744631271e-07,1.0934523497789289e-08,1.0947964032970041e-06,7.4568627221986595e-06
2.618967037817777e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.08364514620306425,0.50564622798246572,3.3797257388428562e-13,0.0,1.5340111269800465e-12,1.3568253999323479e-35,0.0,0.0,0.0,0.0,0.0,0.17519861894687044,0.0070854088501518539,0.06660886382234614,0.00017685036285229415,0.0068186403230219052,0.0027513985815173867,1.9555485899627583e-05,0.00011659741857222274,0.0001811246103675501,0.00018030613406432876,3.1023425648657838e-05,1.0115610619438051e-06,7.048949916330263e-06,4.9709998406649189e-06,4.9278568833461953e-06,4.9494415879769345e-06,2.0800038911292256e-07,1.0938050118442567e-08,1.0961220741794372e-06,7.4593432498898314e-06
2.620709951867146e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083623002535780963,0.50562833988450429,3.3812722159092622e-13,0.0,1.5341527189940629e-12,1.357364176297229e-35,0.0,0.0,0.0,0.0,0.0,0.17522095367352516,0.0070816344504464933,0.066615121844488326,0.00017676253643892934,0.0068220681351035626,0.0027518838200372643,1.9548352105735617e-05,0.00011663721097439064,0.00018124356607326155,0.0001804235816351173,3.104989830297757e-05,1.0112560834759997e-06,7.0556885171161246e-06,4.9753665181165811e-06,4.9321477139248409e-06,4.9537703670617738e-06,2.0807464075699711e-07,1.0941572682488374e-08,1.097448174180722e-06,7.4618224558341361e-06
2.6224528659165157e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083600877495940681,0.50561047067346643,3.3828180115327373e-13,0.0,1.5342934853397713e-12,1.3579027644645246e-35,0.0,0.0,0.0,0.0,0.0,0.17524326716768926,0.0070778641637154237,0.066621370999656065,0.00017667479180989696,0.0068254944395245865,0.0027523683994154775,1.9541221067049704e-05,0.00011667695789515014,0.00018136248116666621,0.00018054098719440806,3.1076369397094407e-05,1.0109510351990967e-06,7.0624270735844042e-06,4.9797324130213297e-06,4.9364376959456927e-06,4.9580983306190512e-06,2.0814880249127433e-07,1.0945091194844808e-08,1.0987747028134624e-06,7.4643003414722201e-06
2.624195779965885e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083578771056504186,0.50559262031902574,3.3843631264283341e-13,0.0,1.5344346709277909e-12,1.3584411646282328e-35,0.0,0.0,0.0,0.0,0.0,0.1752655594621054,0.0070740979830938317,0.066627611303502143,0.00017658712885734712,0.0068289192375141855,0.0027528523207496305,1.953409278810737e-05,0.00011671665939684592,0.00018148135566620064,0.00018065835076081478,3.11028389267667e-05,1.0106459180731593e-06,7.0691655840153352e-06,4.9840975246587411e-06,4.9407268287013842e-06,4.9624254779348678e-06,2.0822287442834093e-07,1.0948605660423394e-08,1.1001016595908252e-06,7.4667769082424029e-06
2.6259386940152546e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.08355668319048723,0.50557478879092133,3.3859075609914839e-13,0.0,1.5345753809640424e-12,1.3589793769820487e-35,0.0,0.0,0.0,0.0,0.0,0.17528783058944702,0.0070703359017322527,0.066633842771643706,0.00017649954747359716,0.0068323425303002065,0.0027533355851350164,1.9526967273414637e-05,0.00011675631554172469,0.0001816001895903116,0.00018077567235296176,3.1129306887764346e-05,1.0103407330538477e-06,7.0759040466932659e-06,4.988461852311614e-06,4.9450151114877787e-06,4.9667518082985521e-06,2.0829685668062746e-07,1.0952116084128429e-08,1.1014290440265577e-06,7.4692521575806121e-06
2.627681608064624e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083534613870961158,0.50555697605895822,3.3874513163630659e-13,0.0,1.534716427264814e-12,1.3595174017193611e-35,0.0,0.0,0.0,0.0,0.0,0.17531008058231795,0.0070665779127966778,0.066640065419662081,0.0001764120475511325,0.0068357643191091265,0.0027538181936645981,1.9519844527445874e-05,0.00011679592639193403,0.00018171898295745622,0.00018089295198948406,3.1155773275868728e-05,1.010035481092397e-06,7.0826424599066943e-06,4.992825395265991e-06,4.9493025436039987e-06,4.971077321002685e-06,2.0837074936040706e-07,1.0955622470857019e-08,1.1027568556349919e-06,7.4717260909203745e-06
2.6294245221139936e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083512563071052384,0.50553918209300763,3.3889943928435165e-13,0.0,1.5348567284280004e-12,1.3600552390332493e-35,0.0,0.0,0.0,0.0,0.0,0.17533230947325246,0.0070628240094684491,0.066646279263102862,0.00017632462898260623,0.0068391846051660595,0.0027543001474290276,1.9512724554644122e-05,0.00011683549200952304,0.00018183773578610193,0.00018101018968902694,3.1182238086872822e-05,1.0097301631356575e-06,7.0893808219482424e-06,4.9971881528111412e-06,4.9535891243524032e-06,4.9754020153430772e-06,2.0844455257979675e-07,1.0959124825499372e-08,1.1040850939310412e-06,7.4741987096928177e-06
2.631167436163363e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083490530763942111,0.50552140686300517,3.3905367912501931e-13,0.0,1.5349974504414862e-12,1.3605928891164856e-35,0.0,0.0,0.0,0.0,0.0,0.17535451729471624,0.0070590741849441488,0.066652484317476363,0.00017623729166083775,0.006842603389694767,0.00275478144751666,1.9505607359421342e-05,0.00011687501245644291,0.00018195644809472603,0.00018112738547024627,3.1208701316580971e-05,1.0094247801261297e-06,7.0961191311146262e-06,5.0015501242395312e-06,4.9578748530385541e-06,4.9797258906187419e-06,2.0851826645075832e-07,1.0962623152938875e-08,1.1054137584301968e-06,7.4766700153266956e-06
2.6329103502127325e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083468516922866332,0.50550365033895195,3.3920785117052811e-13,0.0,1.5351374216016337e-12,1.3611303521615366e-35,0.0,0.0,0.0,0.0,0.0,0.1753767040791061,0.0070553284324355722,0.066658680598257511,0.00017615003547881311,0.0068460206739176487,0.0027552620950135544,1.9498492946158555e-05,0.00011691448779454696,0.00018207511990181595,0.00018124453935180793,3.1235162960808938e-05,1.0091193330019797e-06,7.1028573857066526e-06,5.0059113088468201e-06,4.9621597289712242e-06,4.9840489461318944e-06,2.0859189108509824e-07,1.0966117458052002e-08,1.1067428486485286e-06,7.4791400092483897e-06
2.634653264262102e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083446521521115549,0.50548591249091379,3.3936195552437524e-13,0.0,1.5352779253492886e-12,1.3616676283605636e-35,0.0,0.0,0.0,0.0,0.0,0.17539886985875036,0.0070515867451697196,0.06666486812088597,0.00017606286032968469,0.0068494364590557513,0.0027557420910034806,1.9491381319205903e-05,0.00011695391808559063,0.0001821937512258689,0.0001813616513523881,3.1261623015383896e-05,1.0088138226970477e-06,7.1095955840292147e-06,5.0102717059318568e-06,4.9664437514623838e-06,4.9883711811879379e-06,2.086654265944674e-07,1.0969607745708238e-08,1.1080723641026838e-06,7.4816086928819056e-06
2.6363961783114715e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083424544532041539,0.50546819328902948,3.3951599222812006e-13,0.0,1.5354177993093994e-12,1.3622047179053849e-35,0.0,0.0,0.0,0.0,0.0,0.17542101466590038,0.0070478491163906195,0.066671046900761866,0.00017597576610679181,0.0068528507463286002,0.0027562214365676354,1.9484272482879035e-05,0.00011699330339121941,0.00018231234208539293,0.00018147872149067406,3.1288081476145813e-05,1.00850825014034e-06,7.1163337243917831e-06,5.0146313147970598e-06,4.9707269198275813e-06,4.9926925950958545e-06,2.0873887309034225e-07,1.0973094020769371e-08,1.1094023043099609e-06,7.484076067648589e-06
2.638139092360841e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083402585929037029,0.50545049270348641,3.3966996134848632e-13,0.0,1.5355578117246538e-12,1.3627416209875912e-35,0.0,0.0,0.0,0.0,0.0,0.17544313853275589,0.0070441155393536868,0.066677216953258928,0.00017588875270359885,0.0068562635369546999,0.0027567001327855017,1.9477166441470571e-05,0.00011703264377300539,0.00018243089249890358,0.00018159574978536072,3.1314538338943165e-05,1.0082026162576313e-06,7.123071805106897e-06,5.0189901347472335e-06,4.9750092333847653e-06,4.9970131871670191e-06,2.0881223068408225e-07,1.097657628809187e-08,1.1107326687880895e-06,7.4865421349680096e-06
2.6398820064102104e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083380645685552451,0.50543281070454082,3.398238629232896e-13,0.0,1.5356972382414376e-12,1.3632783377984515e-35,0.0,0.0,0.0,0.0,0.0,0.17546524149144449,0.0070403860073303716,0.066683378293713597,0.00017580182001374672,0.0068596748321511141,0.0027571781807341415,1.9470063199240727e-05,0.00011707193929241695,0.00018254940248492633,0.00018171273625515333,3.1340993599636447e-05,1.0078969219701548e-06,7.1298098244914078e-06,5.0233481650905427e-06,4.9792906914552473e-06,5.0013329567161659e-06,2.0888549948688173e-07,1.0980054552524747e-08,1.112063457055415e-06,7.4890068962572238e-06
2.64162492045958e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083358723775096649,0.50541514726251813,3.3997769703174413e-13,0.0,1.5358371178756616e-12,1.3638148685289084e-35,0.0,0.0,0.0,0.0,0.0,0.17548732357402017,0.0070366605136083825,0.066689530937424649,0.00017571496793105512,0.0068630846331334504,0.002757655581488164,1.9462962760416987e-05,0.00011711119001081726,0.00018266787206199704,0.00018182968091876768,3.1367447254098381e-05,1.0075911681945472e-06,7.1365477808665404e-06,5.0277054051385536e-06,4.9835712933637608e-06,5.0056519030614462e-06,2.0895867960976778e-07,1.098352881890957e-08,1.1133946686309018e-06,7.4914703529307497e-06
2.6433678345089493e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083336820171233103,0.50539750234780878,3.4013146371369072e-13,0.0,1.5359762167701985e-12,1.3643512133695958e-35,0.0,0.0,0.0,0.0,0.0,0.17550938481246828,0.0070329390514906132,0.066695674899655596,0.00017562819634951149,0.0068664929411159448,0.0027581323361198849,1.9455865129196274e-05,0.00011715039598947103,0.00018278630124866089,0.00018194658379492933,3.1393899298213075e-05,1.0072853558431563e-06,7.1432856725576149e-06,5.0320618542060149e-06,4.9878510384382275e-06,5.0099700255241892e-06,2.0903177116361088e-07,1.0986999092080972e-08,1.1147263030340979e-06,7.4939325064007265e-06
2.645110748558319e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.08331493484757746,0.50537987593086509,3.4028516303971848e-13,0.0,1.5361157031040565e-12,1.3648873725108532e-35,0.0,0.0,0.0,0.0,0.0,0.17553142523870879,0.0070292216142944291,0.066701810195636313,0.00017554150516326303,0.0068698997573115343,0.0027586084456994332,1.9448770309746519e-05,0.00011718955728954908,0.00018290469006347214,0.00018206344490237305,3.1420349727875505e-05,1.006979485824254e-06,7.1500234978938478e-06,5.0364175116107051e-06,4.9921299260096083e-06,5.0142873234287624e-06,2.0910477425913228e-07,1.0990465376867124e-08,1.1160583597851062e-06,7.496393358077023e-06
2.6468536626076883e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083293067777798685,0.50536226798220318,3.4043879504903457e-13,0.0,1.5362547372228545e-12,1.3654233461427253e-35,0.0,0.0,0.0,0.0,0.0,0.17555344488459473,0.0070255081953520329,0.066707936840562282,0.00017545489426662122,0.0068733050829318139,0.0027590839112946997,1.9441678306205911e-05,0.0001172286739721258,0.00018302303852499408,0.00018218026425984282,3.1446798538991804e-05,1.0066735590419353e-06,7.1567612552084552e-06,5.0407723766735028e-06,4.9964079554119751e-06,5.0186037961026404e-06,2.0917768900689933e-07,1.09939276780891e-08,1.1173908384045998e-06,7.4988529093671867e-06
2.648596576657058e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083271218935619576,0.50534467847240216,3.4059235985354061e-13,0.0,1.5363940809226376e-12,1.3659591344549584e-35,0.0,0.0,0.0,0.0,0.0,0.17557544378191142,0.0070217987880105692,0.066714054849594376,0.00017536836355406293,0.006876708919187023,0.0027595587339713156,1.9434589122682756e-05,0.00011726774609817829,0.00018314134665179901,0.00018229704188609224,3.1473245727479287e-05,1.0063675763960945e-06,7.163498942838676e-06,5.0451264487184114e-06,5.0006851259825349e-06,5.0229194428764231e-06,2.0925051551732398e-07,1.0997386000560908e-08,1.1187237384138255e-06,7.5013111616764208e-06
2.650339490706427e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083249388294816276,0.50532710737210573,3.4074585748295725e-13,0.0,1.5365327194639135e-12,1.3664947376369974e-35,0.0,0.0,0.0,0.0,0.0,0.17559742196237721,0.007018093385632025,0.06672016423785887,0.00017528191292022976,0.0068801112672860635,0.0027600329147926721,1.9427502763255773e-05,0.00011730677372858715,0.00018325961446246806,0.00018241377779988375,3.1499691289266395e-05,1.0060615387824636e-06,7.1702365591257536e-06,5.049479727072536e-06,5.0049614370616082e-06,5.0272342630838226e-06,2.093232539006645e-07,1.1000840349089772e-08,1.1200570593346035e-06,7.5037681164075973e-06
2.6520824047557967e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083227575829218081,0.50530955465201988,3.408992880176033e-13,0.0,1.5366717469828902e-12,1.3670301558779874e-35,0.0,0.0,0.0,0.0,0.0,0.17561937945764378,0.0070143919815931211,0.066726265020447997,0.00017519554225992699,0.0068835121284364937,0.0027605064548199298,1.9420419231974342e-05,0.00011734575692413662,0.00018337784197559157,0.00018253047201998923,3.1526135220292729e-05,1.0057554470926481e-06,7.176974102414911e-06,5.0538322110660583e-06,5.0092368879926031e-06,5.0315482560616324e-06,2.0939590426702573e-07,1.1004290728476224e-08,1.1213908006893218e-06,7.5062237749612793e-06
2.653825318805166e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0832057815127073,0.50529202028291409,3.4105265146988547e-13,0.0,1.5368100639953964e-12,1.3675653893667743e-35,0.0,0.0,0.0,0.0,0.0,0.1756413162992963,0.0070106945692852913,0.066732357212419741,0.00017510925146812354,0.0068869115038445389,0.0027609793551120281,1.9413338532858642e-05,0.00011738469574551507,0.00018349602920976818,0.00018264712456518919,3.1552577516508857e-05,1.0054493022141382e-06,7.1837115710553317e-06,5.0581839000322404e-06,5.0135114781220107e-06,5.0358614211497241e-06,2.0946846672635963e-07,1.1007737143513996e-08,1.1227249620009366e-06,7.5086781387357124e-06
2.6555682328545356e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083184005319219087,0.50527450423562015,3.412059479413853e-13,0.0,1.5369488748500668e-12,1.3681004382919089e-35,0.0,0.0,0.0,0.0,0.0,0.17566323251885341,0.0070070011421146643,0.066738440828797985,0.00017502304043995207,0.0068903093947150808,0.0027614516167256808,1.9406260669899691e-05,0.00011742359025331461,0.00018361417618360532,0.00018276373545427337,3.157901817387645e-05,1.0051431050303209e-06,7.1904489634001778e-06,5.0625347933074024e-06,5.0177852067994013e-06,5.0401737576910434e-06,2.0954094138846467e-07,1.1011179598989962e-08,1.1240595427929727e-06,7.5111312091268398e-06
2.657311146903905e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.083162247222741542,0.505257006481033,3.4135917745179373e-13,0.0,1.5370868748103207e-12,1.3686353028416441e-35,0.0,0.0,0.0,0.0,0.0,0.17568512814776752,0.0070033116935020422,0.066744515884572642,0.00017493690907070884,0.0068937058022516722,0.0027619232407153855,1.9399185647059467e-05,0.00011746244050803136,0.00018373228291571899,0.00018288030470603998,3.1605457188368144e-05,1.0048368564204917e-06,7.1971862778065638e-06,5.0668848902309348e-06,5.0220580733774163e-06,5.0444852650315994e-06,2.0961332836298582e-07,1.1014618099684143e-08,1.1253945425895243e-06,7.51358298752829e-06
