Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),CO2X(24),H2X(49),CHOX(53),H2OX(23),COX(50)
4.806266417462889e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32381385213132619,0.11289858362917272,0.018824469116872706,8.127814761137899e-09,9.1894167454155918e-08,0.0002094452636901682,2.2523999321300129e-05,4.7780621146791529e-14,8.0567032330772234e-18,4.2860919795169292e-08,3.3890306468098935e-27,8.7766377045978177e-08,4.9528602959887783e-21,1.1771715571229807e-16,2.5019549212793962e-15,4.9366815484950545e-18,4.2230157452542551e-11,4.7801831713086572e-20,0.0056509796448353114,0.0079457705026661496,1.0056262383752343e-10,5.6001042183600981e-05,2.1591717225809319e-14,6.6361621638351237e-08,7.1978468681767896e-05,1.1616243978652753e-08,2.5782813550704565e-05,6.0186737115686913e-13,3.1204903580556704e-06,4.7910569297672525e-12,4.5847533278477511e-12,1.7971812586392963e-11
4.828421384226798e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32378143202583554,0.11289813181927603,0.018808175198484788,8.2916400790162362e-09,9.3369976412323887e-08,0.00021140738049674226,2.2798220403830231e-05,4.8421304152551786e-14,8.2388500595011541e-18,4.3038096169241572e-08,3.4740004815110752e-27,8.8086404304819333e-08,5.0311997002886352e-21,1.1995659706344006e-16,2.5419249181119652e-15,5.023119143912894e-18,4.2642319048582794e-11,4.879274495602022e-20,0.0056503888711257966,0.007977800768935752,1.0096180770950383e-10,5.6184516385010404e-05,2.1817730802828133e-14,6.7035157270242955e-08,7.2464356995608059e-05,1.1702443481243672e-08,2.6064272527779044e-05,6.1095151607690386e-13,3.1495212956337813e-06,4.8597133589436545e-12,4.6562696852255786e-12,1.8188793035770788e-11
4.850576350990707e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32374904748202382,0.11289767558068367,0.018791898640301449,8.4579226903956792e-09,9.4862804955189947e-08,0.00021337751647729051,2.3074229097977341e-05,4.9067276388107717e-14,8.424203740209208e-18,4.3215013750817417e-08,3.5606666633776795e-27,8.8405994869479687e-08,5.11038314296609e-21,1.2222677471283472e-16,2.5823102256911158e-15,5.1106057088626089e-18,4.305623101650582e-11,4.9799292377212625e-20,0.0056497985034882616,0.0080097929336174645,1.0136050888545696e-10,5.6367776507939665e-05,2.2045423312479592e-14,6.7712109572721529e-08,7.295090329844315e-05,1.178886492652695e-08,2.6347302911123668e-05,6.201244296769726e-13,3.1786671122161398e-06,4.9290010316249221e-12,4.7285835310033982e-12,1.8407157761627064e-11
4.872731317754617e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32371669845518086,0.1128972149195054,0.018775639417766197,8.6266863562994984e-09,9.6372774692348597e-08,0.00021535565968601811,2.3352025426019711e-05,4.9718551790942372e-14,8.6128045886801571e-18,4.3391673279593149e-08,3.6490542406147036e-27,8.8725153112017773e-08,5.190415323300121e-21,1.2452794103987349e-16,2.6231127311908258e-15,5.1991480488922323e-18,4.3471889004520146e-11,5.0821641985122739e-20,0.0056492085415082039,0.0080417470465099436,1.0175872795091605e-10,5.6550823827733143e-05,2.2274800969481735e-14,6.8392477181483722e-08,7.3438102725964817e-05,1.1875507612284815e-08,2.6631903824343767e-05,6.2938646699036327e-13,3.2079276014774444e-06,4.9989223275740281e-12,4.8017002826927908e-12,1.8626906423797042e-11
4.894886284518526e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32368438490063295,0.11289674984184239,0.018759397506368451,8.7979549294739301e-09,9.790000756802434e-08,0.00021734179820256643,2.3631609385545698e-05,5.0375144225520501e-14,8.8046932165961438e-18,4.3568075502585197e-08,3.7391884973336689e-27,8.9043883325421216e-08,5.2713009404414261e-21,1.2686034894545436e-16,2.6643343168360651e-15,5.2887529693878464e-18,4.3889288662029143e-11,5.1859962720990561e-20,0.005648618984771021,0.0080736631573586487,1.0215646549094212e-10,5.673365960227616e-05,2.250586997538491e-14,6.9076258721717836e-08,7.3925950461683907e-05,1.1962370838640036e-08,2.6918074376590504e-05,6.3873798157396633e-13,3.2373025576110887e-06,5.0694796188596623e-12,4.8756253705117479e-12,1.884803866323483e-11
4.917041251282435e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32365210677374401,0.11289628035378708,0.018743172881643462,8.9717523539669685e-09,9.9444625860021924e-08,0.00021933592013182097,2.3912980949804246e-05,5.1037067484011282e-14,8.9999105343488878e-18,4.374422117382947e-08,3.8310949544536387e-27,8.9362189725273417e-08,5.3530446934071158e-21,1.2922425184703156e-16,2.705976859900884e-15,5.3794272754789156e-18,4.4308425639791765e-11,5.2914424458810912e-20,0.0056480298328620161,0.0081055413158554693,1.0255372209011833e-10,5.6916285072335334e-05,2.2738636518625623e-14,6.9763452808273222e-08,7.4414441736357287e-05,1.2049453908040105e-08,2.7205813662771272e-05,6.4817932550956e-13,3.2667917753256945e-06,5.140675269873313e-12,4.9503642373322677e-12,1.907055410230095e-11
4.939196218046344e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32361986402991522,0.11289580646142333,0.018726965519172169,9.148102664707272e-09,1.0100675217867576e-07,0.00022133801360372293,2.4196140068050051e-05,5.1704335287005039e-14,9.1984977515408271e-18,4.392011105408814e-08,3.9247993706003576e-27,8.9680076451383901e-08,5.4356512810758662e-21,1.3161990367370497e-16,2.7480422327067143e-15,5.471177771944952e-18,4.4729295590080008e-11,5.3985198005306225e-20,0.0056474410853664062,0.0081373815716383746,1.0295049833254433e-10,5.7098701461890473e-05,2.2973106774535224e-14,7.0454058045888052e-08,7.4903571827403121e-05,1.2136756125241878e-08,2.7495120763776359e-05,6.5771084940319971e-13,3.2963950498417157e-06,5.2125116373342061e-12,5.0259223386277749e-12,1.9294452345045419e-11
4.961351184810253e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32358765662458622,0.11289532817082626,0.018710775394581127,9.327029987083407e-09,1.0258650946579771e-07,0.00022334806677308492,2.4481086665883225e-05,5.2376961284223894e-14,9.4004963774808291e-18,4.4095745910563881e-08,4.0203277430035197e-27,8.9997547569382516e-08,5.519125402183459e-21,1.3404755886134979e-16,2.7905323026208988e-15,5.5640112631235017e-18,4.5151894166832851e-11,5.507245509989834e-20,0.0056468527418693307,0.0081691839742910905,1.0334679480183184e-10,5.7280909978458363e-05,2.3209286905409669e-14,7.1148073029330246e-08,7.539333605835168e-05,1.2224276797296151e-08,2.7785994746676024e-05,6.6733290238733221e-13,3.3261121768881059e-06,5.284991070310961e-12,5.1023051424208e-12,1.9519732977486317e-11
4.983506151574162e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32355548451323463,0.1128948454880624,0.018694602483542395,9.5085585365232906e-09,1.0418402099362353e-07,0.0002253660678194108,2.4767820645584052e-05,5.3054959055226399e-14,9.6059482216750377e-18,4.4271126516621297e-08,4.1177063083922357e-27,9.0314607072278965e-08,5.6034717553187578e-21,1.3650747234778513e-16,2.8334489320554068e-15,5.6579345528194105e-18,4.5576217025807169e-11,5.6176368414679479e-20,0.0056462648019558626,0.0082009485733427201,1.0374261208109881e-10,5.7462911813408712e-05,2.3447183060495332e-14,7.1845496343648657e-08,7.5883729798267708e-05,1.2312015233532732e-08,2.8078434664950552e-05,6.7704583211935798e-13,3.3559429526990384e-06,5.3581159102208305e-12,5.1795181292303792e-12,1.9746395567884128e-11
5.005661118338071e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3235233476513768,0.11289435841918966,0.018678446761773423,9.692712618073983e-09,1.0579941036375815e-07,0.00022739200494671861,2.5056341886442193e-05,5.3738342110106336e-14,9.814895394312126e-18,4.4446253651515281e-08,4.2169615438886834e-27,9.0631258881987954e-08,5.6886950389200447e-21,1.3899989956798218e-16,2.8767939784658012e-15,5.7529544442153729e-18,4.6002259824725199e-11,5.7297111554382485e-20,0.0056456772652110077,0.0082326754182674797,1.0413795075296516e-10,5.7644708142272508e-05,2.3686801376090026e-14,7.2546326564265501e-08,7.6374748461231453e-05,1.2399970745545351e-08,2.8372439558667597e-05,6.8684998478520569e-13,3.3858871740107017e-06,5.4318884908598947e-12,5.2575667920198041e-12,1.997443966701164e-11
5.02781608510198e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32349124599456847,0.11289386697025731,0.018662308205036959,9.8795166259816682e-09,1.0743280150611964e-07,0.00022942586638336756,2.5346650245081345e-05,5.4427123890185162e-14,1.0027380306744056e-17,4.4621128100126369e-08,4.3181201678999764e-27,9.0947506850820425e-08,5.774799951271789e-21,1.4152509644931106e-16,2.9205692943503752e-15,5.8490777397837217e-18,4.6430018223419188e-11,5.8434859056350404e-20,0.005645090131219721,0.0082643645584843124,1.045328113995472e-10,5.782630012504275e-05,2.3928147975484324e-14,7.3250562257280565e-08,7.6866387505757536e-05,1.2488142647177234e-08,2.8668008454725514e-05,6.9674570509612856e-13,3.4159446380581417e-06,5.5063111383907249e-12,5.3364566361440253e-12,2.0203864808419901e-11
5.049971051865889e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32345917949840464,0.11289337114730597,0.018646186789140953,1.0068995043272151e-08,1.090843186778819e-07,0.00023146764038188864,2.5638745555778424e-05,5.5121317768698831e-14,1.0243445671960854e-17,4.4795750652702697e-08,4.4212091410083214e-27,9.1263354762942509e-08,5.8617911905017567e-21,1.4408331940682596e-16,2.9647767272495333e-15,5.9463112411994531e-18,4.6859487883972599e-11,5.958978639050539e-20,0.0056445033995669112,0.008296016043356641,1.0492719460245365e-10,5.8007688906468311e-05,2.4171228969124365e-14,7.3958201979472631e-08,7.7358642434319867e-05,1.2576530254506127e-08,2.8965140366996985e-05,7.0673333629509306e-13,3.4461151425721686e-06,5.5813861713896132e-12,5.416193179297488e-12,2.0434670508699677e-11
5.072126018629798e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32342714811852002,0.11289287095636763,0.018630082489938426,1.0261172441331344e-08,1.1075408646241607e-07,0.0002335173152188181,2.5932627630778514e-05,5.5820937051478283e-14,1.0463134505061552e-17,4.497012210460856e-08,4.5262556668594012e-27,9.1578806335801712e-08,5.949673454578496e-21,1.4667482533858893e-16,3.0094181197453346e-15,6.0446617492544753e-18,4.7290664470858651e-11,6.0762069959317045e-20,0.0056439170698374475,0.0083276299221919873,1.0532110094277995e-10,5.8188875616340352e-05,2.4416050454464903e-14,7.4669244278719676e-08,7.7851508792745969e-05,1.2665132885830685e-08,2.9263834296606532e-05,7.1681322014982355e-13,3.4763984857763093e-06,5.6571159008103079e-12,5.4967819514614462e-12,2.0666856267739393e-11
5.094280985393707e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32339515181058937,0.11289236640346575,0.018613995283327398,1.0456073479486609e-08,1.1244222976823108e-07,0.00023557487919453478,2.6228296260604126e-05,5.6525994977624214e-14,1.068649012371834e-17,4.514424325607934e-08,4.6332871930491147e-27,9.1893865221522186e-08,6.0384514413091959e-21,1.4929987162103067e-16,3.0544953094613018e-15,6.1441360637730421e-18,4.7723543651075638e-11,6.1951887097770399e-20,0.0056433311416161716,0.0083592062442417771,1.0571453100110502e-10,5.8369861369772618e-05,2.4662618516258216e-14,7.538368769381747e-08,7.8344982169815564e-05,1.2753949861655313e-08,2.9564089232010307e-05,7.2698569696491313e-13,3.5067944663838233e-06,5.7335026300663957e-12,5.5782284948521223e-12,2.0900421568978289e-11
5.116435952157616e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32336319053032803,0.11289185749461508,0.018597925145250785,1.0653722904587744e-08,1.1414887382791249e-07,0.00023764032063310029,2.6525751214361205e-05,5.7236504720175647e-14,1.0913556148638201e-17,4.5318114911982645e-08,4.7423314120086111e-27,9.2208535008268507e-08,6.1281298483378689e-21,1.5195871610435009e-16,3.100010129062326e-15,6.2447409835283636e-18,4.8158121094279454e-11,6.3159416073333463e-20,0.0056427456144878957,0.0083907450587009016,1.061074853574851e-10,5.8550647267474082e-05,2.4910939226223159e-14,7.6101530755151609e-08,7.8839058196584482e-05,1.2842980504677562e-08,2.9865904149352819e-05,7.3725110556680076e-13,3.5373028835947641e-06,5.8105486549442481e-12,5.6605383638675734e-12,2.1135365879656883e-11
5.138590918921525e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32333126423349196,0.11289134423582185,0.018581872051696268,1.0854145550589379e-08,1.1587414419706076e-07,0.00023971362788210266,2.6824992240038325e-05,5.7952479386772592e-14,1.1144376504015926e-17,4.5491737881585737e-08,4.8534162618876959e-27,9.2522819221580199e-08,6.2187133731438813e-21,1.5465161710794955e-16,3.1459644062549325e-15,6.3464833061603955e-18,4.8594392472913211e-11,6.4384836085924375e-20,0.0056421604880374197,0.0084222464147076515,1.0649996459145192e-10,5.8731234396016713e-05,2.5161018643603087e-14,7.6822771984132273e-08,7.9333732546124083e-05,1.293222413977241e-08,3.0169278012416201e-05,7.4760978332800438e-13,3.5679235370930956e-06,5.8882562637604363e-12,5.7437171250365854e-12,2.1371688651061835e-11
5.160745885685434e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3232993728758784,0.11289082663308361,0.018565835978696224,1.1057366338132221e-08,1.1761816675322783e-07,0.00024179478931250257,2.712601906480459e-05,5.8673932020312931e-14,1.1378995417987454e-17,4.5665112978328628e-08,4.9665699274366112e-27,9.2836721325675903e-08,6.3102067130408216e-21,1.5737883341590833e-16,3.1923599637874964e-15,6.4493698280947447e-18,4.9032353462334152e-11,6.562832726787842e-20,0.0056415757618495359,0.0084537103613431166,1.0689196928200412e-10,5.8911623828094906e-05,2.5412862814437528e-14,7.7547409894419293e-08,7.9829000932672977e-05,1.302168009398145e-08,3.0474209773156622e-05,7.5806206613445822e-13,3.5986562270438531e-06,5.9666277371643055e-12,5.8277703569646819e-12,2.160938931876952e-11
5.180685355772952e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32327070049056084,0.11289035708149632,0.018551418045796932,1.1242678124374025e-08,1.1920392447007642e-07,0.0002436745403322721,2.7398469823272881e-05,5.9327933780533397e-14,1.1593437007990581e-17,4.5820939309597736e-08,5.0702005579394965e-27,9.3118909330753636e-08,6.3933324930461714e-21,1.5986288193424545e-16,3.2344947627639712e-15,6.5429516044431319e-18,4.9427959398165225e-11,6.67630698121681e-20,0.0056410498501617799,0.0084819959688221622,1.0724436824699615e-10,5.9073806162089865e-05,2.5641036419689711e-14,7.8202486940393915e-08,8.0275246873205255e-05,1.3102371431143917e-08,3.0749979484357689e-05,7.6754942942527205e-13,3.6264112743882229e-06,6.0377315464796058e-12,5.9041705586089264e-12,2.1824497542076869e-11
5.200624825860469e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32324205633807734,0.11288988402052481,0.018537013862759435,1.1430294949269321e-08,1.2080506589523672e-07,0.00024556063539331058,2.7672366613752962e-05,5.9986392625212491e-14,1.1811024173184527e-17,4.5976566124363431e-08,5.175550855123847e-27,9.3400793026380888e-08,6.4772024520708044e-21,1.6237512513596375e-16,3.2769897930268913e-15,6.637470639002819e-18,4.9824927269927959e-11,6.7912729295987791e-20,0.0056405242620477178,0.0085102513501192339,1.0759638372171573e-10,5.9235829982762488e-05,2.58706487523911e-14,7.8860312991908192e-08,8.0721967478587222e-05,1.3183233715869442e-08,3.1027009453315293e-05,7.7711312650303402e-13,3.654256764772462e-06,6.109376579472774e-12,5.9812876936905217e-12,2.2040720958562783e-11
5.218570348939236e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32321630071335311,0.11288945526872604,0.018524061839792362,1.1601136061199902e-08,1.2225932263707247e-07,0.00024726353813615468,2.7920109883634537e-05,6.0582824143025495e-14,1.2009569256147141e-17,4.6116460167558226e-08,5.2718538424004932e-27,9.3654230154736085e-08,6.5533245181883087e-21,1.646604071711386e-16,3.3155444078086267e-15,6.7233432185234472e-18,5.018336020942042e-11,6.8960286936165524e-20,0.0056400515091504034,0.0085356553793753693,1.0791287011272177e-10,5.9381516515969026e-05,2.6078533585208028e-14,7.9454705928487865e-08,8.1124419348624284e-05,1.3256155530462698e-08,3.1277413294308261e-05,7.8578591915022606e-13,3.6793949153237196e-06,6.174321216777251e-12,6.0513094749728736e-12,2.2236275157491318e-11
5.236515872018002e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32319056790778389,0.11288902368102367,0.018511120927485334,1.1773872526265639e-08,1.2372618257328024e-07,0.00024897156658944752,2.816902405973563e-05,6.1182880301637069e-14,1.2210712986766998e-17,4.6256193528522532e-08,5.3695822863741628e-27,9.3907424465415459e-08,6.6300546387646055e-21,1.6696881889594806e-16,3.3543928368712431e-15,6.8099825972741424e-18,5.0542891476636218e-11,7.00201327903882e-20,0.0056395790178819646,0.008561034980280071,1.0822904652424099e-10,5.9527075808265638e-05,2.6287590524680914e-14,8.0051323862104403e-08,8.1527251036006429e-05,1.3329215065350978e-08,3.1528836725669681e-05,7.945209136895717e-13,3.7046061022675298e-06,6.2397067767261042e-12,6.1219182747479503e-12,2.2432731974244104e-11
5.254461395096768e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32316485789797883,0.11288858926058451,0.018498191113207503,1.1948517793568711e-08,1.2520571336583618e-07,0.0002506847146281514,2.8419108948993179e-05,6.178656788147743e-14,1.2414479601875736e-17,4.6395766648150285e-08,5.4687517630754098e-27,9.4160377660509194e-08,6.7073953097438111e-21,1.6930049892449938e-16,3.3935360370062684e-15,6.8973923837215357e-18,5.0903518781072998e-11,7.1092364825438244e-20,0.0056391067880217716,0.0085863901787785659,1.0854491326267778e-10,5.9672508398063828e-05,2.6497822753543755e-14,8.0650165983704798e-08,8.1930460359270951e-05,1.3402411968004605e-08,3.1781279162693307e-05,8.0331828511619894e-13,3.7298902205396749e-06,6.3055344533549794e-12,6.1931170863512732e-12,2.2630091072708986e-11
5.272406918175535e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32313917066056602,0.11288815201057165,0.018485272384347044,1.2125085348555216e-08,1.2669798281281785e-07,0.00025240297613695321,2.8670364350040161e-05,6.2393893636595351e-14,1.2620893470154207e-17,4.6535179968644763e-08,5.5693779567338287e-27,9.4413091418545514e-08,6.7853490269983652e-21,1.7165558606063563e-16,3.4329749628733353e-15,6.9855761856285931e-18,5.1265239833758669e-11,7.2177081409395124e-20,0.0056386348193491979,0.0086117210007909655,1.0886047063419941e-10,5.981781481836612e-05,2.6709233449354041e-14,8.1251231480967444e-08,8.2334045153688e-05,1.3475745886793348e-08,3.2034740015882386e-05,8.1217820779735196e-13,3.7552471652767544e-06,6.3718054374839349e-12,6.2649089081960718e-12,2.2828352110549137e-11
5.290352441254301e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32311350617219148,0.11288771193414449,0.018472364728311087,1.2303588712870585e-08,1.282030588480312e-07,0.00025412634501021644,2.8922790053299216e-05,6.3004864294874343e-14,1.2829979092280275e-17,4.6674433933451372e-08,5.6714766600822025e-27,9.4665567394886508e-08,6.8639182863291873e-21,1.7403421929643445e-16,3.4727105670005827e-15,7.074537610028678e-18,5.1628052347290061e-11,7.3274381311623879e-20,0.0056381631116436386,0.0086370274722121759,1.0917571894473449e-10,5.9962995596845274e-05,2.6921825784328211e-14,8.185451953792298e-08,8.2738003271088037e-05,1.3549216470982632e-08,3.2289218691024737e-05,8.2110085548599338e-13,3.78067683181529e-06,6.4385209168105638e-12,6.3372967437538285e-12,2.3027514739279418e-11
5.308297964333067e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3230878644095202,0.11288726903445878,0.018459468132525681,1.2484041444215194e-08,1.2972100954063739e-07,0.00025585481515193431,2.9176385841074517e-05,6.361948655824656e-14,1.3041761101073076e-17,4.6813528987192329e-08,5.7750637746600899e-27,9.4917807222114477e-08,6.9431055834661067e-21,1.7643653781071993e-16,3.5127437997853273e-15,7.1642802632000162e-18,5.1991954035870535e-11,7.4384363702763396e-20,0.0056376916646845064,0.0086623096189117621,1.0949065849997038e-10,6.0108051255920109e-05,2.7135602924735366e-14,8.2460029335846351e-08,8.3142332579666224e-05,1.3622823370735365e-08,3.2544714589290801e-05,8.3008640129626754e-13,3.806179115690845e-06,6.505682075755803e-12,6.4102836015372038e-12,2.3227578604340813e-11
5.326243487411834e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32306224534923567,0.11288682331466658,0.018446582584435788,1.2666457136199818e-08,1.3125190309478014e-07,0.00025758838047568443,2.9431151487643617e-05,6.4237767102905912e-14,1.3256264261633428e-17,4.69524655756023e-08,5.8801553111171602e-27,9.5169812510413654e-08,7.0229134140681605e-21,1.7886268096758087e-16,3.5530756094944937e-15,7.2548077506403407e-18,5.2356942615347134e-11,7.5507128154715057e-20,0.0056372204782512295,0.008687567466733926,1.0980528960535328e-10,6.0252982312831573e-05,2.735056803204052e-14,8.3067760053393042e-08,8.354703096387253e-05,1.3696566237100992e-08,3.2801227107247308e-05,8.3913501770059129e-13,3.8317539126371602e-06,6.5732900954376827e-12,6.4838724950837023e-12,2.3428543345176174e-11
5.3441890104906e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32303664896804024,0.11288637477791627,0.018433708071505218,1.2850849418201233e-08,1.3279580784921031e-07,0.00025932703490458238,2.9687086759348497e-05,6.4859712579518794e-14,1.3473513471488791e-17,4.7091244145465706e-08,5.9867673895160103e-27,9.5421584847943593e-08,7.1033442737241434e-21,1.8131278831490113e-16,3.5937069422654187e-15,7.3461236770418911e-18,5.2723015803246951e-11,7.6642774640631211e-20,0.0056367495521232628,0.0087128010414974297,1.1011961256608747e-10,6.0397789279718065e-05,2.7566724262812083e-14,8.3677710865109262e-08,8.3952096324259697e-05,1.3770444722006013e-08,3.3058755636915189e-05,8.4824687657661338e-13,3.8574011185852936e-06,6.6413461539792387e-12,6.5580664429318916e-12,2.3630408595304732e-11
5.362134533569367e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32301107524265504,0.11288592342735256,0.018420844581216612,1.3037231955218299e-08,1.3435279227691315e-07,0.00026107077237123773,2.9944191414684602e-05,6.5485329613433798e-14,1.3693533760738188e-17,4.722986514455508e-08,6.0949162396346942e-27,9.567312580120684e-08,7.1844006579531e-21,1.8378699958289749e-16,3.6346387421065368e-15,7.4382316462666342e-18,5.3090171318812969e-11,7.7791403534903892e-20,0.0056362788860800797,0.0087380103689954757,1.1043362768713232e-10,6.0542472663687606e-05,2.7784074766453568e-14,8.4289880942508473e-08,8.4357526577296882e-05,1.384445847826605e-08,3.3317299565861205e-05,8.5742214917848437e-13,3.8831206296627731e-06,6.7098514263360535e-12,6.6328684686059122e-12,2.383317398239318e-11
5.380080056648133e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32298552414982035,0.11288546926611644,0.018407992101071403,1.3225618447727696e-08,1.3592292498473513e-07,0.00026281958681770941,3.0202465204389218e-05,6.6114624804889318e-14,1.3916350292183816e-17,4.7368329021571051e-08,6.2046182012687688e-27,9.5924436915409152e-08,7.266085062204985e-21,1.8628545468266889e-16,3.6758719508982135e-15,7.5311352613218181e-18,5.3458406883039053e-11,7.8953115613153542e-20,0.0056358084799011865,0.0087631954749956605,1.1074733527320124e-10,6.0687032966887429e-05,2.8002622688066171e-14,8.4904269456060737e-08,8.4763319655247748e-05,1.3918607159577175e-08,3.3576858277225175e-05,8.666610060771302e-13,3.9089123421927678e-06,6.7788070838965652e-12,6.7082816006080265e-12,2.4036839128328732e-11
5.398025579726899e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3229599956662953,0.11288501229734534,0.018395150618589776,1.3416022631539996e-08,1.3750627471300719e-07,0.00026457347219546252,3.0461907871529038e-05,6.6747604729219861e-14,1.4141988361468455e-17,4.750663622608345e-08,6.315889724533014e-27,9.6175519714813741e-08,7.3483999818613151e-21,1.8880829370475357e-16,3.7174075083934961e-15,7.6248381243357565e-18,5.3827720218704459e-11,8.0128012052217841e-20,0.0056353383333661118,0.0087883563852399222,1.1106073562876354e-10,6.0831470686577897e-05,2.8222371170211026e-14,8.5520875571849649e-08,8.5169473506031487e-05,1.3992890420485917e-08,3.3837431149770076e-05,8.7596361726106087e-13,3.9347761526932532e-06,6.8482142951258342e-12,6.7843088723822084e-12,2.4241403649292321e-11
5.415971102805666e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32293448976885847,0.11288455252417294,0.018382320121310629,1.3608458277656554e-08,1.3910291033516984e-07,0.00026633242246532546,3.0722519151586014e-05,6.7384275937060473e-14,1.4370473397227416e-17,4.7644787208473631e-08,6.4287473701627361e-27,9.6426375703088793e-08,7.4313479122359359e-21,1.9135565691769674e-16,3.7592463522191055e-15,7.7193438365339198e-18,5.4198109050407713e-11,8.1316194430140762e-20,0.0056348684462544183,0.0088134931254444156,1.113738290580405e-10,6.0975786315201703e-05,2.8443323344879901e-14,8.6139698450825748e-08,8.5575986093050117e-05,1.4067307916415968e-08,3.4099017557965173e-05,8.8533015216643036e-13,3.9607119578762049e-06,6.9180742257945702e-12,6.8609533222910235e-12,2.4446867155825348e-11
5.433916625884432e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32290900643430742,0.11288408994972926,0.018369500596791558,1.3802939192125626e-08,1.4071290085740259e-07,0.00026809643159744718,3.0984298772542582e-05,6.8024644954549861e-14,1.4601830961213312e-17,4.7782782419878164e-08,6.5432078098147331e-27,9.667700636364908e-08,7.5149313485758018e-21,1.9392768476662689e-16,3.8013894178762201e-15,7.8146559982152457e-18,5.456957110459968e-11,8.2517764726161465e-20,0.0056343988183457042,0.00883860572129949,1.1168661586500131e-10,6.1119980340445482e-05,2.8665482338144386e-14,8.6760737255631318e-08,8.5982855395058054e-05,1.4141859303684377e-08,3.4361616872019969e-05,8.9476077947169321e-13,3.9867196546467815e-06,6.9883880376415121e-12,6.9382179936439768e-12,2.4653229252898717e-11
5.451862148963198e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32288354563945931,0.11288362457714068,0.018356692032608819,1.399947921589828e-08,1.4233631541824638e-07,0.00026986549357125629,3.1247246454966211e-05,6.8668718283531695e-14,1.4836086748410954e-17,4.7920622312133753e-08,6.6592878263678505e-27,9.6927413159991058e-08,7.5991527860618767e-21,1.9652451787184165e-16,3.8438376387414286e-15,7.9107782087287616e-18,5.49421041096163e-11,8.3732825320703824e-20,0.0056339294494195955,0.0088636941984696089,1.1199909635336897e-10,6.1264053245311021e-05,2.8888851282630544e-14,8.7383991146605419e-08,8.6390079406031343e-05,1.4216544239423671e-08,3.462522845792972e-05,9.0425566721038651e-13,4.012799140102545e-06,7.0591568890527103e-12,7.0161059346432794e-12,2.4860489539987665e-11
5.469807672041965e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32285810736115039,0.11288315640952995,0.018343894416357268,1.4198092224686427e-08,1.4397322328822149e-07,0.00027163960237541914,3.151136191209236e-05,6.9316502401754338e-14,1.5073266587206342e-17,4.8058307337723148e-08,6.7770043142232182e-27,9.7177597536022598e-08,7.6840147198100284e-21,1.9914629702740171e-16,3.8865919460678293e-15,8.0077140664504351e-18,5.531570579571044e-11,8.4961478995365458e-20,0.0056334603392557631,0.0088887585825932636,1.1231127082661905e-10,6.1408005508188421e-05,2.9113433295264057e-14,8.8009459272784209e-08,8.6797656135009473e-05,1.4291362381605024e-08,3.4889851677555267e-05,9.1381498305673267e-13,4.0389503115326614e-06,7.1303819369694792e-12,7.0946201983007929e-12,2.5068647611135187e-11
