Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),COX(50)
3.1033532613567985e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32649582502807123,0.11291859523452452,0.020130386768701537,0.0,2.0011627723792626e-08,8.2580407633398782e-05,5.1822229649156916e-05,1.0531629329272854e-11,1.3577153539781693e-20,4.2725665494081036e-07,3.3990684744255139e-24,6.0990475185082054e-08,8.8675148485304994e-19,1.6886812397133901e-13,3.9621926804299624e-15,9.5325161740346925e-18,1.5934172239344928e-11,5.377628400599083e-18,0.0056988758241998255,0.0053305132216717316,2.0124180574938542e-08,5.6401844227020625e-09,4.0863157984182938e-05,3.1693440906122204e-12,3.7300772677304238e-08,1.8730716255443482e-07,6.8672426942951491e-10,1.2348631377725843e-06,1.0500924817164316e-12,4.1691142942752304e-11
3.1212948788083816e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32646801363658634,0.11291851238841653,0.020116040150634135,0.0,2.0410800468256429e-08,8.3625230097821073e-05,5.2393079390635712e-05,1.0721018312061131e-11,1.3920423677740767e-20,4.3111907351805804e-07,3.5225076621246161e-24,6.1293555177086392e-08,9.0547582923524796e-19,1.7238374367664498e-13,4.026491659307994e-15,9.6940231165852514e-18,1.6145523467084081e-11,5.5216764769327931e-18,0.0056983837346080892,0.0053586351483869404,2.0228247772901282e-08,5.6934031647428479e-09,4.1028818940037414e-05,3.1909452072792507e-12,3.7448121358810119e-08,1.8727183077223158e-07,6.9332021594300096e-10,1.2504801471628864e-06,1.0701781885259753e-12,4.2146807623202943e-11
3.1392364962599647e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32644023033196184,0.11291842630804694,0.020101706197467976,0.0,2.0815569960120393e-08,8.4675891578186142e-05,5.2966823405778017e-05,1.0912767595671315e-11,1.4270243486406059e-20,4.349906214770996e-07,3.6496816749114154e-24,6.1595831007892825e-08,9.2449036314860274e-19,1.759507685183413e-13,4.0914085381414053e-15,9.8573104996201937e-18,1.6358203888838577e-11,5.6687578095540199e-18,0.0056978919759555552,0.0053867288452161058,2.0332209336305809e-08,5.7468033893913271e-09,4.1194206037571308e-05,3.2125747159180959e-12,3.7595230959009241e-08,1.8723672825253558e-07,6.9994392643609977e-10,1.2661830049557859e-06,1.0905344217174793e-12,4.2604725834121402e-11
3.157178113711548e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32641247507823162,0.11291833699734427,0.020087384894029871,0.0,2.1225983984968638e-08,8.5732383849566985e-05,5.3543458253246498e-05,1.1106893689323954e-11,1.4626699224450634e-20,4.3887121298395711e-07,3.7806809717951362e-24,6.1897313149789385e-08,9.4379800849905272e-19,1.7956963542101477e-13,4.1569453711922361e-15,1.0022387477014054e-17,1.6572211549107494e-11,5.818919281531148e-18,0.0056974005478424121,0.0054147943458996949,2.0436065357106096e-08,5.8003845942504396e-09,4.135932204796613e-05,3.2342325833620426e-12,3.7742103803468426e-08,1.8720185101126861e-07,7.0659536063362689e-10,1.2819715676197681e-06,1.1111633849403904e-12,4.3064894327533123e-11
3.175119731163131e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32638474783953647,0.11291824446023119,0.020073076225171526,0.0,2.164209049555445e-08,8.6794698722260385e-05,5.4122980495716812e-05,1.1303413119507164e-11,1.4989877821409639e-20,4.4276076278876776e-07,3.9155976560055069e-24,6.2198011913011201e-08,9.634017011989824e-19,1.8324078223770604e-13,4.2231042097542347e-15,1.0189263194478144e-17,1.6787544480860025e-11,5.9722082467577939e-18,0.0056969094498701533,0.0054428316841242047,2.0539815927263681e-08,5.8541462786831761e-09,4.1524169687390438e-05,3.2559187758457193e-12,3.7888742170509559e-08,1.8716719515560902e-07,7.1327447832588215e-10,1.2978456922487939e-06,1.1320672886680825e-12,4.3527309860640645e-11
3.193061348614714e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32635704858012243,0.1129181487006243,0.020058780175769505,0.0,2.2063937611473996e-08,8.786282804100838e-05,5.4705386699875475e-05,1.1502342429559875e-11,1.5359866879640555e-20,4.4665918622162725e-07,4.0545254947461413e-24,6.2497937447755041e-08,9.8330439113821516e-19,1.8696464774169489e-13,4.2898871021197321e-15,1.0357946789584032e-17,1.7004200705773163e-11,6.1286725322020224e-18,0.0056964186816415834,0.0054708408935222747,2.0643461138746594e-08,5.9080879438395126e-09,4.1688751618561902e-05,3.2776332590464586e-12,3.8035148292561564e-08,1.8713275688143728e-07,7.1998123936848356e-10,1.3138052365496723e-06,1.1532483501925584e-12,4.3991969195817511e-11
3.211002966066297e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32632937726433947,0.11291804972243438,0.020044496730725121,0.0,2.2491573618840885e-08,8.8936763684249468e-05,5.5290673436417756e-05,1.1703698179256124e-11,1.5736754676270943e-20,4.5056639918846626e-07,4.1975599390516172e-24,6.2797099746203712e-08,1.0035090421543624e-18,1.9074167161833436e-13,4.3572960935462224e-15,1.052844739178694e-17,1.7222178234466616e-11,6.2883604401508045e-18,0.0056959282427608351,0.0054988220076727925,2.0747001083528094e-08,5.9622090926345468e-09,4.1853070452249287e-05,3.2993759980710792e-12,3.8181324357458783e-08,1.8709853247083925e-07,7.2671560368209771e-10,1.3298500588299098e-06,1.174708793604454e-12,4.4458869100602954e-11
3.22894458351788e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32630173385663969,0.11291794752956619,0.02003022587496445,0.0,2.2925046969959107e-08,9.0016497563397859e-05,5.5878837280045381e-05,1.1907496944390304e-11,1.6120630165133524e-20,4.54482318166958e-07,4.3447981437476333e-24,6.3095508644557953e-08,1.0240186320025317e-18,1.9457229445691927e-13,4.425333226222728e-15,1.0700774122449079e-17,1.7441475066735076e-11,6.4513207504496884e-18,0.0056954381328333612,0.0055267750601010216,2.0850435853586631e-08,6.0165092297314852e-09,4.2017128748717214e-05,3.3211469575058378e-12,3.8327272509752855e-08,1.8706451828968152e-07,7.3347753125253445e-10,1.3459800179860206e-06,1.1964508497585668e-12,4.4928006347690481e-11
3.246886200969463e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32627411832157566,0.11291784212591853,0.020015967593438214,0.0,2.3364406282997887e-08,9.1102021622149217e-05,5.6469874809464334e-05,1.2113755316363452e-11,1.6511582978688763e-20,4.5840686020245827e-07,4.4963389875136014e-24,6.3393173825073138e-08,1.0448361523244108e-18,1.9845695774261226e-13,4.4940005392359661e-15,1.087493609486291e-17,1.7662089191777729e-11,6.6176027227375325e-18,0.0056949483514659336,0.00555470008427871,2.0953765540904816e-08,6.0709878615775099e-09,4.218092901911668e-05,3.342946101468726e-12,3.847299485191704e-08,1.870307107853057e-07,7.4026698213063668e-10,1.3621949734922572e-06,1.2184767562756051e-12,4.5399377714921549e-11
3.264827818421046e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32624653062379955,0.11291773351538437,0.020001721871121769,0.0,2.380970034166764e-08,9.2193327835812198e-05,5.7063782607382551e-05,1.2322489901770619e-11,1.6909703429934914e-20,4.6233994290397733e-07,4.6522830930470206e-24,6.3690104818098649e-08,1.0659646086167269e-18,2.0239610384842215e-13,4.5633000685363773e-15,1.1050942414274332e-17,1.7884018588425036e-11,6.7872560986762232e-18,0.005694458898266655,0.0055825971136242054,2.1056990237467819e-08,6.1256444963787577e-09,4.2344473726824126e-05,3.3647733935718647e-12,3.8618493445485389e-08,1.8699710648427738e-07,7.4708391643195318e-10,1.3784947853897548e-06,1.2407887575264842e-12,4.5872979985281691e-11
3.282769435872629e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32621897072806116,0.11291762170185067,0.019987488693015018,0.0,2.4260978094892933e-08,9.3290408210663686e-05,5.7660557260507555e-05,1.2533717321989328e-11,1.7315082514305598e-20,4.6628148444018158e-07,4.8127328473289715e-24,6.3986311004117524e-08,1.0874070201990973e-18,2.0639017602720539e-13,4.6332338469040363e-15,1.1228802177905801e-17,1.8107261225362703e-11,6.960331104175278e-18,0.0056939697728449375,0.0056104661815025696,2.1160110035263673e-08,6.1804786440660926e-09,4.250776528873135e-05,3.3866287969680723e-12,3.8763770312230051e-08,1.8696370199018756e-07,7.5392829433681617e-10,1.3948793142760691e-06,1.2633891045837493e-12,4.6348809946887733e-11
3.3007110533242123e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32619143859920674,0.11291750668919856,0.019973268044142369,0.0,2.4718288656487416e-08,9.4393254783327264e-05,5.8260195359544054e-05,1.2747454212769195e-11,1.7727811911554898e-20,4.7023140353542917e-07,4.9777924219900804e-24,6.428180161578468e-08,1.1091664201812739e-18,2.1043961840372529e-13,4.7038039039145358e-15,1.1408524474979386e-17,1.8331815061352823e-11,7.1368784516112242e-18,0.005693480974811504,0.0056383073212256905,2.1263125026282519e-08,6.2354898163436884e-09,4.2670806076488825e-05,3.4085122744258858e-12,3.8908827435244567e-08,1.8693049398156757e-07,7.6080007609031372e-10,1.4113484212950734e-06,1.2862800552320188e-12,4.6826864392980934e-11
3.3186526707757954e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3261639342021781,0.11291738848130325,0.019959059909552691,0.0,2.518168130483087e-08,9.5501859620173579e-05,5.8862693499191531e-05,1.2963717223822695e-11,1.8147983987630055e-20,4.7418961946583353e-07,5.1475677937762857e-24,6.4576585739961868e-08,1.1312458554297934e-18,2.1454487596677093e-13,4.7750122659048178e-15,1.1590118386739745e-17,1.8557678045452301e-11,7.3169493420416659e-18,0.0056929925037783741,0.0056661205660523978,2.1366035302514259e-08,6.2906775266658632e-09,4.2833598417704686e-05,3.4304237882619779e-12,3.905366675994321e-08,1.8689747920985736e-07,7.6769922200191004e-10,1.4279019681272172e-06,1.3094638739629792e-12,4.7307140121924948e-11
3.3365942882273785e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32613645750201059,0.11291726708203408,0.019944864274319237,0.0,2.5651205482541543e-08,9.6616214816741216e-05,5.9468048278141779e-05,1.3182523018417166e-11,1.8575691796531797e-20,4.7815605205536034e-07,5.3221667651136973e-24,6.4870672319747315e-08,1.1536483865340415e-18,2.1870639456128475e-13,4.8468609559390417e-15,1.1773592986477025e-17,1.8784848117228333e-11,7.500595467413937e-18,0.0056925043593588605,0.0056939059491885697,2.1468840955949424e-08,6.3460412901783892e-09,4.299614459710128e-05,3.4523633003769067e-12,3.9198290195119563e-08,1.8686465449740794e-07,7.7462569244547363e-10,1.4445398169801153e-06,1.332942831903897e-12,4.778963393719193e-11
3.3545359056789615e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32610900846383278,0.11291714249525461,0.019930681123539601,0.0,2.6126910796150048e-08,9.7736312497177861e-05,6.007625629907626e-05,1.3403888272968002e-11,1.9011029082162292e-20,4.821306216719538e-07,5.5016989847719226e-24,6.5164070156499054e-08,1.1763770877717383e-18,2.2292462088054664e-13,4.9193519937744969e-15,1.1958957339549706e-17,1.9013323206971129e-11,7.6878690127682717e-18,0.0056920165411675529,0.0057216635037872481,2.1571542078578872e-08,6.4015806237828293e-09,4.3158446857631256e-05,3.4743307723697157e-12,3.9342699613932038e-08,1.8683201673559231e-07,7.8157944785935143e-10,1.4612618305794549e-06,1.3567192068369006e-12,4.8274342647354046e-11
3.3724775231305446e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3260815870528645,0.11291701472482249,0.019916510442335677,0.0,2.6608847015777608e-08,9.8862144813700165e-05,6.0687314168663751e-05,1.3627829676633164e-11,1.9454090280160802e-20,4.8611324922369207e-07,5.686275968625105e-24,6.5456787911850023e-08,1.1994350470738532e-18,2.2720000245843165e-13,4.9924873958276055e-15,1.2146220503407361e-17,1.9243101235903855e-11,7.8788226584353563e-18,0.0056915290488203062,0.0057493932629487567,2.1674138762390348e-08,6.4572950461235257e-09,4.3320507401555334e-05,3.496326165435568e-12,3.9486896854780455e-08,1.867995628829693e-07,7.8856044874596044e-10,1.4780678721602123e-06,1.3807952832165111e-12,4.8761263066084552e-11
3.3904191405821277e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32605419323441637,0.11291688377458964,0.019902352215853559,0.0,2.7097064074807242e-08,9.999370394607182e-05,6.1301218497557546e-05,1.3854363930908944e-11,1.99049705197271e-20,4.9010385615497663e-07,5.8760111205100314e-24,6.5748834109713804e-08,1.2228253659889608e-18,2.3153298766165891e-13,5.0662691751400468e-15,1.2335391527613332e-17,1.9474180116389651e-11,8.0735095822281986e-18,0.0056910418819342348,0.005777095259720799,2.1776631099369924e-08,6.5131840774942735e-09,4.3482328391483177e-05,3.5183494403753892e-12,3.963088372225641e-08,1.8676728996346928e-07,7.9556865567172285e-10,1.494957805458157e-06,1.4051733520630016e-12,4.9250392012142408e-11
3.408360758033711e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32602682697388791,0.11291674964840208,0.01988820642926355,0.0,2.7591612069555466e-08,0.00010113098210109897,6.1917965900392909e-05,1.4083507749227092e-11,2.0363765625432679e-20,4.941023644427462e-07,6.0710197531805855e-24,6.6040217138279777e-08,1.2465511596470427e-18,2.3592402568209015e-13,5.1406993413450325e-15,1.2526479453867368e-17,1.970655775213591e-11,8.2719834616282432e-18,0.0056905550401276849,0.0058047695270985779,2.187901918150268e-08,6.5692472399196232e-09,4.3643911951379005e-05,3.540400557773093e-12,3.977466198805161e-08,1.8673519506467137e-07,8.0260402926725504e-10,1.5119314947016349e-06,1.4298557109867939e-12,4.9741726309361467e-11
3.426302375485294e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3259994882367675,0.11291661235010023,0.019874073067760081,0.0,2.8092541258952115e-08,0.00010227397151214212,6.2537552995784392e-05,1.4315277856553264e-11,2.0830572119019694e-20,4.9810869659272543e-07,6.2714191093578316e-24,6.6330945251996523e-08,1.2706155567227456e-18,2.4037356652912684e-13,5.2157799006337532e-15,1.2719493316028141e-17,1.9940232038395759e-11,8.4742984759655911e-18,0.0056900685230202334,0.0058324160980249033,2.198130310076758e-08,6.625484057165305e-09,4.3805260167533633e-05,3.5624794778573299e-12,3.9918233391726803e-08,1.8670327533615275e-07,8.0966653022696389e-10,1.5289888046036149e-06,1.4548446642489106e-12,5.0235262786655248e-11
3.444243992936877e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32597217698863046,0.11291647188351861,0.019859952116561622,0.0,2.8599902064210199e-08,0.0001034226644386439,6.3159976406323127e-05,1.4549690988986838e-11,2.1305487221187932e-20,5.0212277563569956e-07,6.4773283828750412e-24,6.6621026573542367e-08,1.2950216993981068e-18,2.448820610220782e-13,5.2915128557220556e-15,1.2914442140135745e-17,2.0175200862166724e-11,8.6805093085933138e-18,0.0056895823302326688,0.0058600350053903023,2.2083482949139313e-08,6.6818940545970976e-09,4.396637508950456e-05,3.5845861604576898e-12,4.0061599641561382e-08,1.8667152798782504e-07,8.167561193088521e-10,1.5461296003539957e-06,1.480142522603557e-12,5.0730998278000815e-11
3.46218561038846e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32594489319513853,0.11291632825248611,0.019845843560910684,0.0,2.911374506849393e-08,0.00010457705316567203,6.3785232758573998e-05,1.4786763893362196e-11,2.178860885336954e-20,5.0614452512382103e-07,6.6888687399169062e-24,6.6910469095782448e-08,1.3197727433247462e-18,2.4944996078256044e-13,5.3679002058173264e-15,1.3111334944434062e-17,2.0411462102386566e-11,8.8906711490556797e-18,0.0056890964613869784,0.0058876262820331286,2.2185558818591052e-08,6.7384767592763925e-09,4.4127258731024865e-05,3.6067205652741846e-12,4.0204762415399614e-08,1.866399502883804e-07,8.2387275733480417e-10,1.563353747612149e-06,1.5057516033157979e-12,5.1228929622424068e-11
3.480127227840043e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32591763682203895,0.11291618146082594,0.01983174738607375,0.0,2.9634121016600557e-08,0.00010573713000347678,6.4413318683072954e-05,1.5026513326851403e-11,2.2280035639491838e-20,5.1017386912694057e-07,6.9061633403522534e-24,6.7199280683710716e-08,1.344871857585549e-18,2.5407771822703602e-13,5.444943946585667e-15,1.3310180739393095e-17,2.0649013630126513e-11,9.1048396952502996e-18,0.0056886109161063307,0.0059151899607396705,2.2287530801086631e-08,6.795231700014699e-09,4.4287913070882884e-05,3.6288826517108334e-12,4.0347723361331384e-08,1.8660853956377237e-07,8.3101640519026829e-10,1.5806611124996979e-06,1.5316742302980378e-12,5.1729053664009008e-11
3.498068845291626e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32589040783516299,0.11291603151235551,0.019817663577341185,0.0,3.0161080814629543e-08,0.00010690288728706237,6.5044230814324138e-05,1.5268956056568288e-11,2.2779866907728076e-20,5.1421073222897382e-07,7.1293373591595105e-24,6.7487469076376956e-08,1.3703222246558309e-18,2.5876578655930153e-13,5.5226460701193285e-15,1.3510988527731217e-17,2.0887853308781627e-11,9.3230711555840669e-18,0.0056881256940150681,0.0059427260742442641,2.2389398988582444e-08,6.8521584071689262e-09,4.4448340053773672e-05,3.6510723787337239e-12,4.0490484098438188e-08,1.8657729319574417e-07,8.3818702382384591e-10,1.5980515615935204e-06,1.5579127338843404e-12,5.2231367251881832e-11
3.516010462743209e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32586320620042564,0.11291587841088671,0.019803592120027247,0.0,3.069467552964467e-08,0.00010807431737577167,6.5677965790797028e-05,1.551410885917412e-11,2.3288202692236289e-20,5.1825503952428993e-07,7.3585180079441634e-24,6.7775041888797508e-08,1.3961270403640076e-18,2.6351461976297106e-13,5.6010085649044604e-15,1.3713767304437332e-17,2.112797899425837e-11,9.5454222511227682e-18,0.005687640794738681,0.0059702346552293869,2.2491163473033826e-08,6.9092564127413366e-09,4.4608541591123102e-05,3.6732897052674799e-12,4.0633046217599256e-08,1.8654620862033426e-07,8.4538457424771267e-10,1.6155249619189632e-06,1.5844694508143025e-12,5.273586724019035e-11
3.533952080194792e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32583603188382454,0.11291572216022569,0.019789532999469978,0.0,3.123495638935858e-08,0.00010925141265288369,6.6314520254923535e-05,1.5761988520484734e-11,2.3805143734886276e-20,5.2230671661413316e-07,7.5938345565475399e-24,6.8062006613849131e-08,1.4222895138517683e-18,2.6832467259416007e-13,5.6800334157891933e-15,1.3918526056792988e-17,2.1369388535159734e-11,9.7719502177344274e-18,0.0056871562179038023,0.0059977157363257936,2.2592824346383634e-08,6.9665252505089101e-09,4.4768519561886036e-05,3.6955345900259304e-12,4.0775411282087569e-08,1.865152833266214e-07,8.5260901753735427e-10,1.6330811809432616e-06,1.6113467244964988e-12,5.3242550488118731e-11
3.5518936976463753e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32580888485143911,0.11291556276417307,0.019775486201031194,0.0,3.17819747818027e-08,0.00011043416552522359,6.6953890853095225e-05,1.6012611835079095e-11,2.4330791486974717e-20,5.2636568960306904e-07,7.835418354746071e-24,6.8348370624145442e-08,1.4488128675337659e-18,2.7319640057410084e-13,5.7597226039520677e-15,1.4125273764394362e-17,2.1612079772967546e-11,1.00027128082261e-17,0.0056866719631381915,0.0060251693501125903,2.2694381700562922e-08,7.0239644557381693e-09,4.4928275813319904e-05,3.7178069912028875e-12,4.0917580828235309e-08,1.8648451485518397e-07,8.5986031483109657e-10,1.6507200865691606e-06,1.6385469046996444e-12,5.3751413859873346e-11
3.5698353150979584e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32578176506942941,0.11291540022652387,0.019761451710096401,0.0,3.2335782254980451e-08,0.00011162256842278408,6.7596074235659959e-05,1.6265995605909557e-11,2.4865248110928545e-20,5.3043188509546165e-07,8.0834028540403763e-24,6.8634141173895652e-08,1.4757003370568291e-18,2.7813025998168624e-13,5.8400781068708171e-15,1.4334019399174261e-17,2.1856050542221849e-11,1.0237768294474217e-17,0.005686188030070722,0.006052595529117368,2.2795835627503472e-08,7.081573565267504e-09,4.5087812161733886e-05,3.7401068670321635e-12,4.1059556366169255e-08,1.864539007970734e-07,8.6713842733026393e-10,1.6684415471287181e-06,1.6660723474490294e-12,5.4262454224653443e-11
3.5877769325495415e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32575467250403561,0.11291523455106743,0.019747429512074761,0.0,3.289643051655494e-08,0.00011281661379835857,6.8241067056919627e-05,1.6522156643913745e-11,2.5408616481996557e-20,5.3450523019197583e-07,8.3379236295333415e-24,6.8919325400744493e-08,1.5029551712587137e-18,2.8312670784630136e-13,5.9211018982915446e-15,1.454477192542392e-17,2.2101298670698209e-11,1.047717546954831e-17,0.0056857044183313554,0.0060799943058162925,2.2897186219121934e-08,7.1393521177552921e-09,4.5247130393214911e-05,3.7624341756686436e-12,4.1201339380410992e-08,1.8642343879206784e-07,8.744433162996513e-10,1.6862454313772913e-06,1.6939254154910683e-12,5.4775668456672539e-11
3.6057185500011245e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3257276071215775,0.1129150657415877,0.019733419592399035,0.0,3.3463971433522542e-08,0.00011401629412718496,6.8888865975126102e-05,1.6781111767627655e-11,2.5961000189929406e-20,5.385856524861074e-07,8.5991184018964888e-24,6.9203930327593539e-08,1.5305806321263847e-18,2.8818620194058282e-13,6.0027959481982941e-15,1.4757540299814862e-17,2.2347821979582108e-11,1.0720993649828085e-17,0.0056852211275511457,0.0061073657126342207,2.2998433567316662e-08,7.1972996532999356e-09,4.540623226433244e-05,3.7847888746155095e-12,4.1342931330336407e-08,1.8639312652836142e-07,8.8177494306594859e-10,1.704131608487701e-06,1.7221084778987357e-12,5.5291053435147652e-11
3.6236601674527076e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32570056888845333,0.11291489380186298,0.019719421936525542,0.0,3.4038457031853296e-08,0.00011522160190659992,6.9539467652479851e-05,1.7042877802800815e-11,2.6522503540647922e-20,5.4267308006074346e-07,8.8671270594238187e-24,6.9487962864403238e-08,1.5585799947538549e-18,2.933092007729938e-13,6.0851622227830398e-15,1.4972333471420571e-17,2.2595618283640489e-11,1.0969282677113726e-17,0.00568473815736221,0.0061347097819448053,2.309957776399022e-08,7.2554157134629208e-09,4.5565119502821038e-05,3.8071709214692429e-12,4.148433365106707e-08,1.8636296173964053e-07,8.8913326901939486e-10,1.7220999480445618e-06,1.7506239097834459e-12,5.5808606044259962e-11
3.6416017849042907e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32567355777113871,0.11291471873566609,0.019705436529934083,0.0,3.4619939496181272e-08,0.00011643252965570341,7.0192868755123837e-05,1.7307471582013007e-11,2.7093231557899923e-20,5.4676744148474356e-07,9.1420916801724017e-24,6.9771429809975207e-08,1.5869565472995762e-18,2.9849616358079775e-13,6.1682026844161063e-15,1.5189160381738149e-17,2.2844685391391214e-11,1.1222102920729401e-17,0.0056842555073977254,0.0061620265460705934,2.3200618901028794e-08,7.3136998416954851e-09,4.5723793808242767e-05,3.829580273963384e-12,4.1625547753689741e-08,1.8633294220711791e-07,8.9651825561169128e-10,1.74015032003877e-06,1.7794740930619491e-12,5.6328323173179149e-11
3.659543402355874e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32564657373618699,0.11291454054676446,0.019691463358127916,0.0,3.5208471169487185e-08,0.00011764906991503275,7.084906595314606e-05,1.757490994429223e-11,2.7673289984905486e-20,5.5086866580955463e-07,9.4241565541889474e-24,7.0054337853714533e-08,1.6157135909434005e-18,3.0374755032299877e-13,6.2519192916169923e-15,1.5408029964709877e-17,2.3095021105270082e-11,1.1479515279619895e-17,0.0056837731772919099,0.0061893160372831369,2.3301557070290397e-08,7.3721515828590965e-09,4.588225685262991e-05,3.8520168889808914e-12,4.1766575026261389e-08,1.8630306575251275e-07,9.0392986435964425e-10,1.7582825948621505e-06,1.8086614160045545e-12,5.6850201716066348e-11
3.677485019807457e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32561961675022727,0.11291435923891988,0.019677502406633702,0.0,3.5804104552720836e-08,0.00011887121524624617,7.1508055920566064e-05,1.7845209734734719e-11,2.8262785285990793e-20,5.5497668256584574e-07,9.7134682058214839e-24,7.0336693577372254e-08,1.6448544398431068e-18,3.0906382167290573e-13,6.3363139990257543e-15,1.5628951146744688e-17,2.3346623221794485e-11,1.1741581184440261e-17,0.0056832911666800101,0.0062165782878031055,2.3402392363642278e-08,7.4307704831174018e-09,4.6040510281109942e-05,3.8744807235143467e-12,4.190741683343918e-08,1.8627333024810023e-07,9.1136805683634132e-10,1.7764966433022528e-06,1.8381882725978785e-12,5.7374238572009516e-11
3.69542663725904e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32559268677996461,0.11291417481588882,0.019663553661001431,0.0,3.6406892304491816e-08,0.00012009895823181509,7.216983533535123e-05,1.8118387804126941e-11,2.8861824648210573e-20,5.5909142176017563e-07,1.0010175416115518e-23,7.0618503456766953e-08,1.6743824210905175e-18,3.1444543901123493e-13,6.421388757374608e-15,1.5851932846739612e-17,2.3599489531725485e-11,1.200836259963847e-17,0.0056828094751982935,0.0062438133298003684,2.3503124872937255e-08,7.4895560906187663e-09,4.6198555712508271e-05,3.8969717349875474e-12,4.2048074519038388e-08,1.862437335941957e-07,9.1883279468912046e-10,1.7947923365372883e-06,1.8680570637413028e-12,5.7900430645071247e-11
3.7115740929654647e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32556847287769142,0.11291400617477677,0.019651010214020197,0.0,3.6955561915327717e-08,0.00012120870679924887,7.276781904365144e-05,1.8366722926544354e-11,2.9409209420254418e-20,5.6280037725088759e-07,1.0283659911844937e-23,7.0871670919622845e-08,1.7012913625996496e-18,3.1934514733158888e-13,6.4985390925516205e-15,1.6054385485022798e-17,2.3828148265577694e-11,1.2252549280096394e-17,0.0056823762254212332,0.0062683016308585585,2.35936963268144e-08,7.5426052997100484e-09,4.6340620080496553e-05,3.9172368454222094e-12,4.217451010255173e-08,1.8621721363564368e-07,9.2557372338600911e-10,1.8113281605881873e-06,1.8952333193499268e-12,5.8375843666672503e-11
3.726106803101247e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32554669903238509,0.11291385224520836,0.019639729546235943,0.0,3.7454387809318216e-08,0.00012221134759691303,7.3307931917858252e-05,1.8592239721329664e-11,2.9908605604941949e-20,5.6614300303994427e-07,1.0535114645670241e-23,7.1099151807145662e-08,1.7257818510093591e-18,3.2380073899113509e-13,6.5684478825546953e-15,1.6238031407979648e-17,2.4034813771838478e-11,1.2475664256053789e-17,0.005681986521166269,0.0062903223001173859,2.3675139571117245e-08,7.5904644582577346e-09,4.6468336012705279e-05,3.9354942098688461e-12,4.2288176314354399e-08,1.8619343921151854e-07,9.3165889364997383e-10,1.8262667792121198e-06,1.9199318767489148e-12,5.880520398138545e-11
3.740639513237029e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32552494285312267,0.11291369627842739,0.01962845686110147,0.0,3.7958001828502413e-08,0.00012321764789375122,7.3849869054674541e-05,1.8819674932893518e-11,3.0414456608400435e-20,5.6948991651388373e-07,1.0791693658574984e-23,7.132628574170006e-08,1.7505322948141111e-18,3.2830002678700935e-13,6.6388063094862892e-15,1.6423045070319358e-17,2.4242304769229567e-11,1.2701985014211402e-17,0.0056815970256491556,0.0063123251748974912,2.3756515542061507e-08,7.6384321945865321e-09,4.6595918273068143e-05,3.9537693282710337e-12,4.2401724042913551e-08,1.8616975230567323e-07,9.3776141234073641e-10,1.8412587371931671e-06,1.9448590663624101e-12,5.9235972845574662e-11
