Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),CHO2(74),S(216)
4.987725174174354e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44135942068539824,0.10576192895724464,0.019610216183662495,2.1262222525535995e-06,0.0002929959175545998,0.006546699765784892,0.0030690740644206756,4.2024224593039204e-05,4.995821222431928e-13,0.002155267291453607,2.7825915944066823e-11,0.0004001681951978728,1.8613644827107687e-09,4.4504763818239705e-06,2.2311462376661916e-10,1.2890845093173435e-11,3.120517994860989e-05,1.0095221531204833e-06,0.007573139849146202,0.003009039685837846,0.00022033685447594927,7.682667690195858e-07,1.0514839709601307e-08,1.8698581504402912e-08,1.428865075137442e-11,1.5129817427627634e-07,1.3853618345736589e-05,2.2735081505333523e-07,1.3344876551844227e-08,0.00013007317839005682,6.656951584242443e-09,1.5973489851311432e-06,9.476805900290994e-09,1.0644828545392697e-05,1.592125136490125e-11,1.655262423631296e-11,1.0213263259251693e-07,3.171867598472212e-10,2.8392616947820444e-13,1.1530596466525552e-07,4.9154045203044653e-11,6.48817706261314e-14,3.622698546797411e-15,4.7250854249416195e-23
5.016532672800248e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44135644884391,0.10573336512055599,0.019593103335240093,2.1610291059092748e-06,0.0002968654116203283,0.0065968596483473975,0.0030957763641562878,4.226889117824094e-05,5.099762068018988e-13,0.0021585776766097128,2.8133288982224693e-11,0.0004003594053800791,1.8728368221398515e-09,4.49658658822209e-06,2.251657032545525e-10,1.3041758040290966e-11,3.127938682311451e-05,1.024122202976508e-06,0.0075710337233426414,0.0030124982923168003,0.00022094365857597118,7.712717508484297e-07,1.052180063333398e-08,1.8726612604742893e-08,1.4335070774138042e-11,1.5176702816716672e-07,1.3858306418488974e-05,2.2915184644637838e-07,1.3519654658209102e-08,0.00013107322093660289,6.667131641780566e-09,1.6204525541435787e-06,9.559194970257011e-09,1.0645108301813649e-05,1.6091679062784992e-11,1.6722284967344165e-11,1.0371122899403194e-07,3.2011400704945753e-10,2.8803046719898915e-13,1.1597955905161271e-07,4.9662989658271914e-11,6.597534204874502e-14,3.683762302293577e-15,4.871897372529596e-23
5.045340171426142e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44135356838859163,0.10570480793849595,0.0195760054999785,2.196150438705088e-06,0.0003007584287410189,0.006647051975066687,0.0031225178234435763,4.251160633279198e-05,5.205207977405567e-13,0.002161843085598044,2.844008096702809e-11,0.00040055047639815666,1.884229020274726e-09,4.542720287623657e-06,2.272214206070511e-10,1.3193185120567699e-11,3.135280078021139e-05,1.0388087462072868e-06,0.007568929742807729,0.0030158644689540367,0.0002215485846984629,7.742511816408848e-07,1.0528522396250886e-08,1.8754246724307177e-08,1.4381368947397018e-11,1.5223619585789213e-07,1.3863117432810442e-05,2.3095497446312122e-07,1.3695477922793579e-08,0.00013207393428291055,6.677174026132759e-09,1.643693013839741e-06,9.641705847850838e-09,1.064527219686117e-05,1.626281017258334e-11,1.6892248516183574e-11,1.0530032208452658e-07,3.2304102356444337e-10,2.9215909590184066e-13,1.1664780401421875e-07,5.0172197159696576e-11,6.707950904780831e-14,3.745417755311943e-15,5.0220842143411383e-23
5.074147670052036e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44135077864609346,0.10567625742787656,0.019558922657801098,2.231586106394032e-06,0.000304674876505481,0.006697276000207875,0.003149297883035973,4.275237022042126e-05,5.312170619930243e-13,0.0021650640789942794,2.87462567429824e-11,0.00040074140710612185,1.8955410074886387e-09,4.588874619070536e-06,2.292817363639664e-10,1.3345119709522152e-11,3.142543013975266e-05,1.0535811169468285e-06,0.00756682789520355,0.003019138899357173,0.00022215164914644167,7.772050770729544e-07,1.0535008325879863e-08,1.8781488691241014e-08,1.4427548531570404e-11,1.5270570325963868e-07,1.3868051845649842e-05,2.3276016914740767e-07,1.387234213956603e-08,0.00013307530380992182,6.687080467526603e-09,1.6670693104699728e-06,9.724336840268568e-09,1.0645323278088802e-05,1.6434641698334116e-11,1.706250820147327e-11,1.0689983818352245e-07,3.2596762223698197e-10,2.963118699542307e-13,1.1731069997494762e-07,5.068163634273861e-11,6.819427963159913e-14,3.807665353408287e-15,5.17569291407063e-23
5.10295516867793e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44134807894883016,0.10564771360545609,0.01954185478871889,2.2673359436766446e-06,0.00030861466157792663,0.0067475309891640006,0.0031761159905614803,4.299118340533449e-05,5.420661658930032e-13,0.002168241209627198,2.9051781847768824e-11,0.0004009321963381413,1.906772732208179e-09,4.6350467557395554e-06,2.313466114501306e-10,1.3497555231369485e-11,3.149728306133275e-05,1.0684386490696461e-06,0.007564728168309328,0.0030223222612598922,0.00022275286799871503,7.80133453909579e-07,1.0541261701538636e-08,1.880834326808113e-08,1.4473612758247066e-11,1.531755760669064e-07,1.3873110108019659e-05,2.3456740090730848e-07,1.4050243063597733e-08,0.00013407731511946703,6.696852672074722e-09,1.690580389871399e-06,9.807086275749371e-09,1.0645264508069513e-05,1.660717066009168e-11,1.7233057423847005e-11,1.0850970341680333e-07,3.288936172689862e-10,3.0048860366387507e-13,1.1796824845771695e-07,5.119127621848055e-11,6.93196611297604e-14,3.870505506237801e-15,5.332770516103901e-23
5.131762667303824e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4413454686349008,0.10561917648794077,0.01952480187282977,2.303399764659417e-06,0.00031257768970936706,0.006797816218302228,0.0032029716004283843,4.3228046841033575e-05,5.530692751383555e-13,0.0021713750226942216,2.935662251095226e-11,0.00040112284291180845,1.917924160433321e-09,4.681233904640404e-06,2.3341600717114603e-10,1.3650485159205245e-11,3.1568367547019546e-05,1.0833806763313975e-06,0.007562630550019934,0.003025415226601185,0.00022335225711432024,7.830363299833551e-07,1.054728575508472e-08,1.883481515273059e-08,1.4519564830691917e-11,1.5364583976332703e-07,1.3878292665307014e-05,2.3637664051012542e-07,1.4229176411552513e-08,0.00013507995403115914,6.7064923221375225e-09,1.7142251976905399e-06,9.889952503282009e-09,1.0645098766754309e-05,1.678039409390047e-11,1.740388966516556e-11,1.101298437364183e-07,3.3181882421895604e-10,3.046891113177583e-13,1.1862045205764224e-07,5.170108617027468e-11,7.045566019662688e-14,3.9339385857409136e-15,5.493364138204507e-23
5.160570165929718e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4413429470480114,0.10559064609198643,0.019507763890317817,2.339777363013072e-06,0.0003165638657489435,0.0068481309748123715,0.003229864173732393,4.3462961859334326e-05,5.642275547560571e-13,0.0021744660558752683,2.9660745652326426e-11,0.00040131334563118555,1.9289952752654456e-09,4.727433306311452e-06,2.3548988520921087e-10,1.3803903015168327e-11,3.1638691444072304e-05,1.0984065325057076e-06,0.007560535028344427,0.003028418461603304,0.00022394983213685045,7.859137241748794e-07,1.0553083671651015e-08,1.886090897942024e-08,1.45654079243512e-11,1.5411651962741788e-07,1.3883599957575623e-05,2.381878590774869e-07,1.4409137862174069e-08,0.0001360832065793357,6.716001076680062e-09,1.7380026795999215e-06,9.972933892315732e-09,1.0644828853766998e-05,1.695430905175807e-11,1.757499848774408e-11,1.117601849401916e-07,3.347430600010134e-10,3.089132072200836e-13,1.192673144107403e-07,5.2211035950328157e-11,7.160228281460706e-14,3.997964926332139e-15,5.657520964223217e-23
5.189377664555612e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44134051353739784,0.10556212243419996,0.019490740821452607,2.376468512130701e-06,0.0003205730936551931,0.006898474556557746,0.0032567931781651576,4.369593015958119e-05,5.75542169067779e-13,0.002177514839444922,2.996411887991077e-11,0.0004015037032896286,1.9399860764436142e-09,4.773642234513778e-06,2.3756820761899145e-10,1.395780237058372e-11,3.1708262447644836e-05,1.1135155515172565e-06,0.0075584415914046075,0.00303133262684845,0.00022454560849867038,7.887656563931006e-07,1.0558658590371147e-08,1.8886629319654164e-08,1.461114518736043e-11,1.5458764073821603e-07,1.3889032419859171e-05,2.4000102808051403e-07,1.459012305677168e-08,0.00013708705901004821,6.7253805716242345e-09,1.761911781508773e-06,1.0056028832475738e-08,1.0644457490636786e-05,1.7128912601593314e-11,1.7746377533592648e-11,1.1340065269074712e-07,3.3766614288411617e-10,3.131607057291916e-13,1.1990884016417822e-07,5.2721095676275894e-11,7.275953429767944e-14,4.062584825095447e-15,5.82528823686059e-23
5.218185163181506e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44133816745775,0.10553360553114073,0.019473732646588495,2.413472965285722e-06,0.0003246052765072503,0.0069488462719282384,0.003283758087924171,4.392695379805787e-05,5.870142816560933e-13,0.002180521896382949,3.026671048761324e-11,0.0004016939146724077,1.9508965798888807e-09,4.81985799592374e-06,2.396509368235367e-10,1.411217684608575e-11,3.1777088103472174e-05,1.1287070675712164e-06,0.00755635022743358,0.0030341583773542194,0.0002251396014250288,7.915921475551964e-07,1.0564013605095428e-08,1.891198068314185e-08,1.465677974103051e-11,1.5505922798073934e-07,1.3894590482446509e-05,2.41816119335045e-07,1.477212759970011e-08,0.0001380914977780977,6.7346324201956054e-09,1.7859514497678956e-06,1.0139235733282968e-08,1.064398732297032e-05,1.7304201827235678e-11,1.7918020523651022e-11,1.1505117253405478e-07,3.4058789249109533e-10,3.1743142129345134e-13,1.2054503494706422e-07,5.3231235827734554e-11,7.392741929476891e-14,4.127798541972835e-15,5.996713250428576e-23
5.2469926618074e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4413359081691387,0.10550509539932193,0.01945673934616394,2.450790455789669e-06,0.00032866031651598523,0.006999245439695613,0.0033107583836240206,4.415603517759226e-05,5.986450553312901e-13,0.002183487742483162,3.056848945257204e-11,0.0004018839785591356,1.9617268172564197e-09,4.866077929824347e-06,2.417380356102265e-10,1.4267020111722468e-11,3.184517581053953e-05,1.1439804152790594e-06,0.007554260924774345,0.0030368963626478305,0.0002257318259380657,7.943932195683893e-07,1.0569151765092021e-08,1.893696751871782e-08,1.470231468033269e-11,1.555313060514068e-07,1.3900274571158738e-05,2.4363310499695233e-07,1.495514705883769e-08,0.0001390965095441152,6.743758213264352e-09,1.8101206313688393e-06,1.0222553023877845e-08,1.0643420922564635e-05,1.7480173828369123e-11,1.8089921257011762e-11,1.1671166991750586e-07,3.4350812979713704e-10,3.2172516848612496e-13,1.211759053417773e-07,5.37414272428427e-11,7.510594179315817e-14,4.1936062999548075e-15,6.171843343633761e-23
5.275800160433294e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44133373503694195,0.10547659205521182,0.019439760900700813,2.4884206971497747e-06,0.0003327381150350801,0.007049671388870991,0.0033377935522089647,4.4383177037354494e-05,6.104356520988018e-13,0.002186412886460667,3.086942543219018e-11,0.0004020738937260193,1.972476835495763e-09,4.912299407795721e-06,2.4382946712676554e-10,1.4422325887041714e-11,3.191253282373188e-05,1.15933492978082e-06,0.007552173671878405,0.0030395472268391413,0.00022632229686071802,7.971688953118648e-07,1.0574076075738123e-08,1.8961594215245357e-08,1.4747753074393745e-11,1.560038994633613e-07,1.3906085107618554e-05,2.454519575575298e-07,1.5139176966064235e-08,0.00014010208117168702,6.752759519681773e-09,1.834418274137475e-06,1.0305979152748571e-08,1.0642760789462545e-05,1.7656825720506466e-11,1.8262073610161757e-11,1.1838207020752418e-07,3.464266771285183e-10,3.260417620392597e-13,1.2180145885583083e-07,5.4251641114800285e-11,7.629510512206685e-14,4.2600082852804005e-15,6.350725892431864e-23
5.304607659059188e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44133164743177344,0.10544809551523487,0.019422797290803748,2.526363383226333e-06,0.00033683857257204317,0.0071001234585644675,0.0033648630868668276,4.460838244284633e-05,6.223872331272276e-13,0.0021892978300575095,3.116948876087587e-11,0.0004022636589479431,1.983146696419025e-09,4.958519833404904e-06,2.4592519487722044e-10,1.457808794115955e-11,3.1979166256463125e-05,1.174769946863903e-06,0.0075500884573043835,0.0030421116086924763,0.00022691102882053225,7.999191986176044e-07,1.0578789499203497e-08,1.898586510250717e-08,1.4793097966962293e-11,1.5647703255159986e-07,1.3912022509512209e-05,2.4727264983892567e-07,1.5324212817731358e-08,0.00014110819972452393,6.76163788661187e-09,1.8588433269220277e-06,1.0389512587463515e-08,1.0642009353951992e-05,1.7834154634956487e-11,1.8434471536221287e-11,1.2006229870672107e-07,3.4934335816128207e-10,3.303810168766093e-13,1.2242170389426593e-07,5.4761848988398024e-11,7.749491195607571e-14,4.327004647628414e-15,6.533408302881992e-23
5.333415157685082e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44132964472941233,0.10541960579577285,0.019405848497159425,2.564618188389836e-06,0.0003409615887991606,0.007150600997846814,0.00339196648694418,4.4831654776080176e-05,6.345009587169476e-13,0.0021921430681467236,3.1468650446501824e-11,0.00040245327300039593,1.9937364762767234e-09,5.004736641895256e-06,2.4802518271809477e-10,1.4734300092811643e-11,3.204508308328367e-05,1.190284803078453e-06,0.007548005269716664,0.0030445901416973043,0.0002274980362533806,8.026441542535124e-07,1.058329495511866e-08,1.900978445208484e-08,1.483835237687173e-11,1.5695072947808362e-07,1.3918087190844195e-05,2.4909515498967004e-07,1.5510250075131238e-08,0.00014211485246367302,6.770394839856835e-09,1.8833947397757332e-06,1.0473151814407269e-08,1.0641168978510831e-05,1.801215771876786e-11,1.8607109064165223e-11,1.2175228067060125e-07,3.52257997919207e-10,3.347427481455751e-13,1.230366497325699e-07,5.527202275653872e-11,7.870536431854908e-14,4.3945955003084676e-15,6.719938004015619e-23
5.362222656310976e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4413277263107335,0.10539112291316585,0.019388914500535964,2.6031847676778638e-06,0.00034510706256439116,0.007201103365613269,0.003419103257862793,4.505299772594639e-05,6.467779882693219e-13,0.0021949490888348226,3.176688216659601e-11,0.0004026427346612531,2.004246265341521e-09,5.0509472998756685e-06,2.501293948544452e-10,1.4890956210388147e-11,3.21102901424649e-05,1.2058788358493633e-06,0.00754592409788405,0.003046983454137748,0.00022808333340708408,8.053437879069229e-07,1.0587595321232878e-08,1.9033356478222176e-08,1.488351929852582e-11,1.5742501423678353e-07,1.3924279562184921e-05,2.5091944648027385e-07,1.5697284164967875e-08,0.00014312202684477172,6.779031884178425e-09,1.908071464134188e-06,1.0556895338521134e-08,1.0640241959698405e-05,1.8190832134700333e-11,1.877998029806826e-11,1.2345194132382664e-07,3.551704227720907e-10,3.3912677124823145e-13,1.2364630649011533e-07,5.578213465676888e-11,7.992646358529705e-14,4.462780920465704e-15,6.910362440798551e-23
5.39103015493687e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4413258915616402,0.10536264688371329,0.019371995281782208,2.6420627569517017e-06,0.00034927489190219793,0.007251629930449328,0.0034462729110373434,4.52724152787666e-05,6.59219480256466e-13,0.002197716373562741,3.2064156264276424e-11,0.0004028320427124215,2.014676167499852e-09,5.097149305009829e-06,2.5223779583604225e-10,1.5048050211952696e-11,3.217479413856027e-05,1.2215513835850328e-06,0.007543844930678439,0.003049292169160977,0.00022866693434495143,8.080181261661991e-07,1.0591693434066833e-08,1.905658533867576e-08,1.4928601702346124e-11,1.5789991065850358e-07,1.3930600030911834e-05,2.527454980988595e-07,1.5885310479817952e-08,0.00014412971051534342,6.787550503614896e-09,1.932872452987466e-06,1.0640741683047601e-08,1.0639230529995407e-05,1.8370175061191773e-11,1.8953079416352847e-11,1.2516120587604636e-07,3.580804604341408e-10,3.4353290187144445e-13,1.2425068510411407e-07,5.6292157267808135e-11,8.115821048805126e-14,4.5315609492749095e-15,7.104729067094846e-23
5.419837653562764e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4413241398729964,0.10533417772367461,0.019355090821827146,2.6812517730526943e-06,0.00035346497404432095,0.007302180070498546,0.0034734749637943493,4.548991170903137e-05,6.718265921915949e-13,0.00220044539720524,3.236044574394142e-11,0.0004030211959413574,2.0250262998509388e-09,5.1433401857057325e-06,2.543503505535715e-10,1.5205576065246014e-11,3.223860164494132e-05,1.2373017857828607e-06,0.007541767757073516,0.0030515169048444886,0.00022924885294923014,8.106671965049779e-07,1.0595592089549339e-08,1.9079475135555703e-08,1.497360253520979e-11,1.5837544241570064e-07,1.3937049001443921e-05,2.5457328394688895e-07,1.6074324378589727e-08,0.00014513789131213376,6.7959521617916e-09,1.9577966610471393e-06,1.0724689389278108e-08,1.0638136859593308e-05,1.8550183692291212e-11,1.9126400671010508e-11,1.2687999953729878e-07,3.609879399614722e-10,3.4796095601604583e-13,1.2484979730408177e-07,5.680206350607397e-11,8.240060511787545e-14,4.600935592130829e-15,7.303085338631328e-23
5.448645152188658e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441322470640561,0.10530571544927035,0.01933820110167921,2.7207514139582976e-06,0.00035767720543049367,0.007352753173332287,0.003500708939292322,4.5705491570320795e-05,6.84600480599929e-13,0.0022031366281688195,3.2655724266727956e-11,0.00040321019314246457,2.0352967923134647e-09,5.1895175008056355e-06,2.564670242348748e-10,1.5363527787674663e-11,3.230171910630834e-05,1.253129383131571e-06,0.007539692566143457,0.0030536582742622864,0.00022982910292446973,8.132910272673463e-07,1.0599294043643115e-08,1.91020299161503e-08,1.5018524720929594e-11,1.5885163302728507e-07,1.3943626875469894e-05,2.5640277843496355e-07,1.626432118698913e-08,0.000146146557258487,6.8042383022277065e-09,1.982843044908313e-06,1.0808737016305153e-08,1.0636963058134675e-05,1.8730855237626975e-11,1.9299938386852372e-11,1.28608247532994e-07,3.638926917499492e-10,3.524107500251526e-13,1.2544365558680742e-07,5.731182662222692e-11,8.365364692891113e-14,4.670904818857601e-15,7.505478706080694e-23
5.477452650814552e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4413208832649235,0.1052772600766827,0.01932132610242566,2.7605612589378376e-06,0.0003619114817190999,0.007403348635821391,0.003527974366443109,4.591915968640523e-05,6.975423009901573e-13,0.002205790528488121,3.2949966145748674e-11,0.00040339903311838095,2.045487787240005e-09,5.235678839276648e-06,2.5858778244123345e-10,1.552189944628561e-11,3.2364152841174637e-05,1.269033517610462e-06,0.007537619347061662,0.0030557168855499914,0.00023040769780081078,8.158896476500268e-07,1.0602802012968022e-08,1.912425367373758e-08,1.5063371160684453e-11,1.5932850586316047e-07,1.3950334052170525e-05,2.5823395627864563e-07,1.6455296197971335e-08,0.00014715569656176115,6.812410348639132e-09,2.0080105632066887e-06,1.0892883140778316e-08,1.0635711176405733e-05,1.891218692237643e-11,1.9473686960770753e-11,1.3034587511848365e-07,3.6679454753337077e-10,3.5688210061163745e-13,1.2603227319182208e-07,5.7821420197721136e-11,8.491733474191493e-14,4.741468563906313e-15,7.711956608152408e-23
5.506260149440446e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4413193771514401,0.10524881162205614,0.01930446580523197,2.8006808687079457e-06,0.00036616769779776974,0.007453965864009748,0.0035552707798344177,4.613092114252491e-05,7.106532078264447e-13,0.002208407553920872,3.324314634111946e-11,0.000403587714681162,2.055599439038668e-09,5.281821819902138e-06,2.6071259106369474e-10,1.5680685157726827e-11,3.242590904432358e-05,1.2850135325855962e-06,0.007535548089099492,0.0030576933419689,0.00023098465093719417,8.184630876875022e-07,1.0606118675408029e-08,1.914615034838899e-08,1.5108144733426845e-11,1.5980608414876692e-07,1.3957170928434989e-05,2.600667924943714e-07,1.6647244672188577e-08,0.00014816529761078263,6.8204697052348365e-09,2.0332981767708383e-06,1.0977126356663222e-08,1.0634383207982368e-05,1.909417598718691e-11,1.9647640860962238e-11,1.3209280759322538e-07,3.6969334038053936e-10,3.6137482488469566e-13,1.2661566407736227e-07,5.833081814135144e-11,8.619166674763025e-14,4.812626726543071e-15,7.922566464660245e-23
5.53506764806634e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4413179517101709,0.1052203701014984,0.0192876201913412,2.841109785587668e-06,0.0003704457477939249,0.007504604272989719,0.0035825977196534894,4.634078127684609e-05,7.239343545009815e-13,0.002210988154041376,3.3535240454788134e-11,0.0004037762366533658,2.0656319138020443e-09,5.327944090974085e-06,2.6284141631943734e-10,1.5839879088194774e-11,3.248699378923816e-05,1.301068772902969e-06,0.0075334787816250335,0.0030595882419689807,0.00023155997552448584,8.210113782390037e-07,1.060924667070545e-08,1.9167723827757033e-08,1.5152848296362057e-11,1.602843909696697e-07,1.3964137899071502e-05,2.619012623954499e-07,1.6840161838452976e-08,0.00014917534897333827,6.8284177570092985e-09,2.058704848769777e-06,1.1061465275004647e-08,1.0632981090830881e-05,1.9276819688140323e-11,1.9821794626183835e-11,1.338489703145481e-07,3.7258890469265296e-10,3.658887403756077e-13,1.271938428968213e-07,5.883999468582947e-11,8.747664051061398e-14,4.884379171063015e-15,8.137355669737947e-23
5.563875146692234e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44131660635581904,0.10519193553108071,0.019270789242073354,2.881847533653239e-06,0.0003747455250852631,0.007555263286779381,0.0036099547316119193,4.654874567209165e-05,7.373868933070676e-13,0.0022135327723325675,3.3826224725174954e-11,0.0004039645978690474,2.0755853889437824e-09,5.374043329986578e-06,2.649742247481784e-10,1.5999475453368925e-11,3.254741303050198e-05,1.317198584978808e-06,0.0075314114141018735,0.0030614021792508667,0.00023213368458853707,8.235345509711311e-07,1.0612188601056257e-08,1.9188977947848926e-08,1.5197484685365997e-11,1.6076344927583745e-07,1.3971235357012734e-05,2.6373734158806104e-07,1.7034042894179442e-08,0.0001501858393937044,6.836255870032156e-09,2.084229544855843e-06,1.114589852369366e-08,1.0631506708864609e-05,1.9460115296729255e-11,1.9996142865033378e-11,1.3561428871102735e-07,3.754810762013681e-10,3.704236650627185e-13,1.2776682497568328e-07,5.934892438437392e-11,8.877225297285487e-14,4.956725726992436e-15,8.356371585075327e-23
5.592682645318128e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4413153405076694,0.10516350792683853,0.019253972938824804,2.9228936188924953e-06,0.0003790669223101835,0.007605942338201579,0.0036373413668715974,4.675482014734421e-05,7.510119754127225e-13,0.0022160418462766496,3.411607602163538e-11,0.0004041527971746679,2.0854600528421843e-09,5.420117243330592e-06,2.6711098320862263e-10,1.6159468518334066e-11,3.2607172606171734e-05,1.3334023168869855e-06,0.007529345976087891,0.0030631357428268346,0.0002327057909931724,8.26032638343541e-07,1.0614947031689067e-08,1.9209916493794775e-08,1.524205671535375e-11,1.6124328188591867e-07,1.3978463693515822e-05,2.6557500596734525e-07,1.722888300581999e-08,0.0001511967577902135,6.843985391730741e-09,2.109871233303065e-06,1.1230424747237181e-08,1.0629961893457674e-05,1.9644060099764102e-11,2.017068025517578e-11,1.3738868829547516e-07,3.7836969196548487e-10,3.7497941739554895e-13,1.2833462628893407e-07,5.985758210729515e-11,9.007850045707403e-14,5.0296661892727454e-15,8.579661533094111e-23
5.621490143944022e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44131415358952963,0.10513508730477192,0.01923717126306766,2.9642475293589343e-06,0.00038340983137816166,0.007656640868764731,0.003664757181971749,4.695901075001948e-05,7.648107508348136e-13,0.002218515807444352,3.440477183875501e-11,0.0004043408334299249,2.0952561044907566e-09,5.4661635659901435e-06,2.6925165887495054e-10,1.631985259749068e-11,3.266627824011997e-05,1.3496793184435673e-06,0.00752728245723407,0.0030647895170807875,0.0002332763074430955,8.285056735979598e-07,1.0617524491428506e-08,1.923054320060004e-08,1.528656718076324e-11,1.617239114916489e-07,1.398582329835717e-05,2.6741423171359284e-07,1.7424677309325763e-08,0.00015220809325285593,6.85160765116875e-09,2.1356288851411174e-06,1.1315042606531585e-08,1.0628348424916942e-05,1.982865139933294e-11,2.0345401542603848e-11,1.3917209467755382e-07,3.8125459036786627e-10,3.795558163181461e-13,1.2889726343894306e-07,6.036594303861689e-11,9.139537867062568e-14,5.1032003184787e-15,8.80727279030459e-23
5.650297642569916e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4413130450296715,0.10510667368084604,0.019220384196349215,3.005908735325395e-06,0.00038777414348006877,0.007707358328545378,0.0036922017387570724,4.716132374800788e-05,7.787843684137001e-13,0.0022209550815827928,3.469229029048664e-11,0.0004045287055085075,2.1049737531561783e-09,5.5121800612400075e-06,2.7139621923334893e-10,1.648062205445386e-11,3.272473554434852e-05,1.3660289412886821e-06,0.007525220847283325,0.003066364081827266,0.00023384524648673927,8.30953690741149e-07,1.0619923473263869e-08,1.9250861753882203e-08,1.533101885596844e-11,1.6220536066189243e-07,1.3993314560022594e-05,2.6925499528841193e-07,1.762142091058264e-08,0.00015321983504091737,6.8591239593232406e-09,2.1615014742848513e-06,1.139975077864048e-08,1.062666803391335e-05,2.0013886512788663e-11,2.0520301540942872e-11,1.4096443357601888e-07,3.841356111134576e-10,3.8415268129172367e-13,1.2945475363380992e-07,6.087398267272153e-11,9.272288270922716e-14,5.1773278410268425e-15,9.039252580706913e-23
5.67910514119581e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4413120142607735,0.10507826707099159,0.0192036117202913,3.047876689437363e-06,0.00039215974909842695,0.007758094176072427,0.0037196746043069323,4.736176562198194e-05,7.92933975788383e-13,0.002223360088702,3.497861010413888e-11,0.0004047164122987833,2.1146132180431614e-09,5.558164520345082e-06,2.7354463207858015e-10,1.664177130194132e-11,3.278255002127152e-05,1.3824505389656803e-06,0.007523161136069339,0.003067860012369505,0.00023441262051905192,8.333767245307131e-07,1.0622146434902225e-08,1.927087579060511e-08,1.537541449559603e-11,1.626876518466532e-07,1.4000937865892718e-05,2.710972734309799e-07,1.7819108885828132e-08,0.0001542319725806515,6.866535609354081e-09,2.1874879776595614e-06,1.14845479565744e-08,1.0624922402873658e-05,2.019976277264048e-11,2.0695375130681983e-11,1.4276563083059892e-07,3.8701259522564807e-10,3.88769832316464e-13,1.3000711466617013e-07,6.138167681098542e-11,9.406100706015304e-14,5.252048449353313e-15,9.275648069078517e-23
5.707912639821704e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4413110607198642,0.10504986749110512,0.019186853816589747,3.0901508268658733e-06,0.0003965665380176189,0.007808847878213106,0.00374717535086562,4.7560343057867824e-05,8.072607193721514e-13,0.002225731243160087,3.526371061422569e-11,0.0004049039527044189,2.1241747279658594e-09,5.604114762261511e-06,2.756968655105926e-10,1.680329480165078e-11,3.2839727065968265e-05,1.3989434669975742e-06,0.007521103313515427,0.0030692778795565396,0.00023497844178420096,8.357748104664334e-07,1.0624195799301311e-08,1.9290588899798e-08,1.541975683501844e-11,1.6317080738133237e-07,1.400869360242342e-05,2.729410431544213e-07,1.8017736282115356e-08,0.00015524449546298644,6.873843876869086e-09,2.213587375322154e-06,1.156943284907429e-08,1.0623113167333734e-05,2.0386277526506544e-11,2.0870617258436597e-11,1.4457561241351935e-07,3.8988538504266737e-10,3.9340708995259645e-13,1.3055436489245354e-07,6.18890015584568e-11,9.540974560619193e-14,5.327361802135316e-15,9.516506354476147e-23
