Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50)
6.450778387925648e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999726,0.11866996602996273,0.022821567693054223,0.0,1.0831657986330859e-64,4.3075989754820978e-36,1.0170587049173035e-75,1.614434515734912e-48,9.8941583122675432e-120,6.5595161310597992e-22,9.6270629872080032e-102,6.5595161307074265e-22,2.5016483059149592e-68,3.0300692069574755e-66,9.884531216465197e-101,5.9726910302505732e-102,1.4945994121453955e-52,7.4685699690602685e-81,2.6014104975124807e-15,1.2507812848323788e-16,4.8211868757002497e-20,3.368947614363282e-32,4.8211868763770016e-20,3.3829871173674386e-30,2.9392398243715917e-36,1.1696188021008923e-42,1.5304278506495842e-67,1.5231804606647959e-49,8.7495664177747491e-91
1.2907161274885116e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999454,0.11866996602996012,0.02282156769305416,0.0,1.7033568161231061e-63,1.7241622880868987e-35,1.1543432871216526e-73,1.2928569764245842e-47,4.4892816479312112e-117,1.3124731234267155e-21,6.1708431528162569e-100,1.3124731232856744e-21,4.0069849083271979e-67,4.764942887008566e-65,2.2428884263760445e-98,1.3552569456865637e-99,1.175467904526346e-51,2.3926248246572471e-79,5.2050811257771009e-15,2.5026492606159265e-16,9.6465624447938817e-20,1.3229676961410715e-31,9.6465624475029105e-20,1.3540753020365572e-29,2.3531764082825264e-35,1.6625095294319059e-41,8.6917511800792209e-66,1.2194705969055655e-48,1.9853547734425566e-88
2.581992704880405e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631999891,0.11866996602995492,0.022821567693054035,0.0,2.6305182407023922e-62,6.8988958196243096e-35,1.3829833190248879e-71,1.0348095824341297e-46,2.1506344223581074e-114,2.6255161442796017e-21,3.9523896746946218e-98,2.6255161437152542e-21,6.4146559305345305e-66,7.3583314508425152e-64,5.3730159632067647e-96,3.2466248065129333e-97,9.0860332227445269e-51,7.6606939551350828e-78,1.0412422382301648e-14,5.0063852121829258e-16,1.9297313580947465e-19,5.1000687284981145e-31,1.9297313591789054e-19,5.418055555484095e-29,1.883252087610496e-34,2.4927157890346973e-40,5.2090974763383508e-64,9.7594721068802598e-48,4.7560737942775572e-86
5.164545859664192e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997816,0.11866996602994451,0.022821567693053785,0.0,3.9306255353699773e-61,2.7600082305894966e-34,1.7096260657589758e-69,8.2805731733413781e-46,1.063227766019725e-111,5.251602186831035e-21,2.5305058492410514e-96,5.2516021845732771e-21,1.0266234340094296e-64,1.0994392091266798e-62,1.3282383046051185e-93,8.0258302936263791e-95,6.8039910028420236e-50,2.4521093971251231e-76,2.0827104895331955e-14,1.0013857115316538e-15,3.8598815845119889e-19,1.9004255997276223e-30,3.8598815888507383e-19,2.1675674896573776e-28,1.5068810528945844e-33,3.8544170693337797e-39,3.2205450507331028e-62,7.8090622693370637e-47,1.1757268934432335e-83
1.0329652169231765e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995634,0.11866996602992368,0.022821567693053286,0.0,5.5467768362549686e-60,1.1040936834163484e-33,2.1495067639102233e-67,6.6252972413994304e-45,5.3466210902486165e-109,1.0503774275316548e-20,1.6198362794257449e-94,1.0503774266284776e-20,1.6428203129969824e-63,1.5513042076942019e-61,3.3397500157014734e-91,2.0180314597644129e-92,4.8217785451650214e-49,7.8478499631279872e-75,4.1656469921317468e-14,2.0028800921582228e-15,7.7201820340925831e-19,6.6750344373949813e-30,7.7201820514583208e-19,8.6709153262768942e-28,1.2056085074028506e-32,6.0598554347142728e-38,2.0248671274563456e-60,6.2478458473008333e-46,2.9562721272198336e-81
2.0659864788366913e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991266,0.11866996602988202,0.022821567693052283,0.0,7.1580785593296509e-59,4.416558756223456e-33,2.7264778691146939e-65,5.3005732863480299e-44,2.7125619334060886e-106,2.1008118465818146e-20,1.0367952404780373e-92,2.1008118429689599e-20,2.628690764343442e-62,2.0015245360016189e-60,8.4721151968002227e-89,5.1192439300820517e-90,3.1346763275340604e-48,2.5114879806293411e-73,8.3315199972987975e-14,4.0058688534107497e-15,1.5440782920238197e-18,2.1376352066423569e-29,1.5440782989757704e-18,3.4684590358613714e-27,9.6451531429676336e-32,9.6098631042450845e-37,1.2842815083433378e-58,4.9985185190624501e-45,7.4993270397230694e-79
4.132029002663721e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319982534,0.11866996602979869,0.022821567693050281,0.0,8.2079027454028583e-58,1.7666628945620221e-32,3.4738481327521127e-63,4.2405928171205392e-43,1.3824102224228677e-103,4.2016806900943651e-20,6.6358096121262194e-91,4.2016806756426515e-20,4.2060478260274884e-61,2.2943354200398103e-59,2.1588525787465999e-86,1.3044785983615166e-87,1.8176813877360118e-47,8.037043112499048e-72,1.6663266007512709e-13,8.0118463759133685e-15,3.0881984640467131e-18,6.0611904203479016e-29,3.0881984918803628e-18,1.3873732586682981e-26,7.7160292011385754e-31,1.5306655322746745e-35,8.1819064915679019e-57,3.9989170193388724e-44,1.9109679937511713e-76
8.26411405031778e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631996507,0.11866996602963205,0.022821567693046274,0.0,8.3099734669433092e-57,7.0667510565226455e-32,4.4359715857419159e-61,3.3925279083803989e-42,7.061047156469779e-101,8.4034183987683873e-20,4.2470205598192975e-89,8.4034183409609488e-20,6.7297905650540439e-60,2.3219210326406443e-58,5.5134962170931387e-84,3.3315094716296809e-85,9.3326130477858207e-47,2.5718988333252196e-70,3.3326758027459762e-13,1.6023801420908898e-14,6.1764387872675846e-18,1.5140605406444261e-28,6.1764388986974477e-18,5.5492408468596316e-26,6.1724543062164412e-30,2.4434078095687004e-34,5.2240833905331232e-55,3.199183240949796e-43,4.880423150645802e-74
1.6528284145625898e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319930137,0.11866996602929877,0.022821567693038263,0.0,7.6035080579719181e-56,2.8267368701121919e-31,5.6705579886485792e-59,2.7140437545784931e-41,3.6104673853104935e-98,1.6806893902712117e-19,2.7181259060196395e-87,1.6806893671481186e-19,1.0767756008159748e-58,2.1236576262441242e-57,1.4095883627628575e-81,8.5173849628231744e-83,4.3297445892773213e-46,8.2301482281593277e-69,6.6653742065430773e-13,3.2047711510861162e-14,1.2352919350409669e-17,3.4215062700041357e-28,1.2352919796419548e-17,2.2194607532982777e-25,4.9372851577722157e-29,3.9045211182959007e-33,3.3390334312811684e-53,2.5593804299312486e-42,1.2477358273264361e-71
3.3056624336242133e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319860276,0.11866996602863222,0.022821567693022238,0.0,6.5213389803286521e-55,1.1307152741694279e-30,7.2516531127001363e-57,2.1712435201840416e-40,1.8468584495910608e-95,3.3613845256982322e-19,1.7396110293714252e-85,3.3613844332056257e-19,1.722848207594401e-57,1.8208209287499319e-56,3.6052288606853759e-79,2.1784460512505464e-80,1.8771167944406735e-45,2.6336588836195267e-67,1.3330771013368044e-12,6.4095531690610541e-14,2.4705880143495202e-17,7.2738970630658143e-28,2.4705881928377926e-17,8.8758911968885471e-25,3.9487080762970145e-28,6.2419910246087398e-32,2.1350269919387254e-51,2.047540249972396e-41,3.1912664277789009e-69
6.611330471747461e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319720554,0.11866996602729912,0.02282156769299019,0.0,5.4009307663178701e-54,4.5230079649736241e-30,9.2730691025322734e-55,1.7369981353043909e-39,9.4467020719209153e-93,6.7227749351053599e-19,1.113354364472816e-83,6.7227745651344757e-19,2.7565627945726628e-56,1.5076752379023372e-55,9.2203924275696283e-77,5.5713876081273055e-78,7.8280129445079868e-45,8.4277263435477627e-66,2.6661564623941047e-12,1.2819117204948866e-13,4.9411800396871812e-17,1.4986771874315243e-27,4.9411807539401642e-17,3.54878245928245e-24,3.1571615193416365e-27,9.9788421666310656e-31,1.365084873227377e-49,1.6380823310585199e-40,8.1616769126283844e-67
1.3222666547993955e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319441111,0.11866996602463291,0.022821567692926096,0.0,4.3953053360304258e-53,1.8093170896270433e-29,1.1851512830504302e-52,1.3895996959750776e-38,4.829385710781895e-90,1.3445556308131902e-18,7.1254780220661805e-82,1.3445554828247522e-18,4.410504570466978e-55,1.2268053642861576e-54,2.3568428379254325e-74,1.4241134512863797e-75,3.1981085280859584e-44,2.6968750372597574e-64,5.3323151832779289e-12,2.5638245276476256e-13,9.8823635572447795e-17,3.041341913439855e-27,9.8823664158156512e-17,1.4182526290205858e-23,2.5228395328963824e-26,1.5946215364232486e-29,8.7232454261694523e-48,1.3105430667644808e-39,2.0862202415910476e-64
2.6445338700486946e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631888222,0.11866996601930049,0.022821567692797903,0.0,3.5461855634901781e-52,7.2381704458410767e-29,1.5127214963281959e-50,1.111680007980845e-37,2.4657009266506464e-87,2.6891121271033665e-18,4.5603085371603347e-80,2.6891115351494991e-18,7.056809213536546e-54,9.8973676684352392e-54,6.016556906734454e-72,3.6354819056526284e-73,1.292934010503554e-43,8.6300026318593566e-63,1.0664632620122478e-11,5.1276501418538059e-13,1.9764728459889538e-16,6.126676442334065e-27,1.9764739904863911e-16,5.6629473210529058e-23,2.0136581712223672e-25,2.5455704849011701e-28,5.5670974533886624e-46,1.0485565168979249e-38,5.3256992367792693e-62
5.2890683005472925e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317764441,0.11866996600863566,0.022821567692541522,0.0,2.8489403774330303e-51,2.8959849030052813e-28,1.9256183049724974e-48,8.8934374863790661e-37,1.2555052802376475e-84,5.3782260064228085e-18,2.9185974960056415e-78,5.3782236386075454e-18,1.1290891850987162e-52,7.951089090942902e-53,1.5317711246950359e-69,9.255669189769728e-71,5.1995049117996048e-43,2.7616001823963365e-61,2.1329267474119179e-11,1.0255301369868981e-12,3.9529449735301094e-16,1.2297345762129994e-26,3.9529495596837267e-16,2.2571671639682701e-22,1.603583205142294e-24,4.0548017970228589e-27,3.5432416538258525e-44,8.3903911544076367e-38,1.355878076055649e-59
1.0578137161544488e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631552888,0.11866996598730599,0.022821567692028758,0.0,2.2839531511911806e-50,1.1589614243362386e-27,2.4379350956040428e-46,7.1147432264904703e-36,6.3583502326161351e-82,1.0756457312015001e-17,1.8679018801672315e-76,1.075644784075785e-17,1.8065410532891271e-51,6.3741494585532178e-52,3.8786906582605871e-67,2.3436840447082289e-68,2.0854567162089295e-42,8.8371127323561892e-60,4.265853710334297e-11,2.0510603824310588e-12,7.9058858166641833e-16,2.4638684880155929e-26,7.905904225458422e-16,8.9652032901145673e-22,1.2712405642714075e-23,6.4306686804370482e-26,2.2428693648466893e-42,6.7153839552912841e-37,3.4332719777348148e-57
2.115627488353888e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311057762,0.11866996594464665,0.022821567691003228,0.0,1.8290866919896545e-49,4.6402965830537599e-27,3.05345250541575e-44,5.6917827055697084e-35,3.1856747804534115e-79,2.1512934110988071e-17,1.1954558899638098e-74,2.1512896225995289e-17,2.8904598538106268e-50,5.1046271751374918e-51,9.7163433364492689e-65,5.87106271221908e-66,8.3537358544465068e-42,2.8278704689490643e-58,8.5317076046712157e-11,4.1021208726838809e-12,1.5811753855163211e-15,4.9321365021841205e-26,1.5811827996120679e-15,3.5362958931732379e-21,9.9877765599926574e-23,1.0110628169160948e-24,1.404447559094192e-40,5.3771276057948192e-36,8.6003975410807523e-55
4.2312550327527663e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756302115526,0.11866996585932797,0.022821567688952167,0.0,1.464044858883306e-48,1.8595440582526511e-26,3.7443181922789225e-42,4.5534067413608151e-34,1.5627833159056509e-76,4.3025944459892893e-17,7.6508997724243544e-73,4.3025792920217563e-17,4.6247166461091047e-49,4.0858185182309429e-50,2.3831516131437017e-62,1.4400097551423242e-63,3.3443361558358322e-41,9.0491486972860909e-57,1.7063415267313691e-10,8.2042418506475314e-12,3.1623435341275109e-15,9.8686732927722116e-26,3.1623735852728156e-15,1.3762018954447959e-20,7.7106248125292913e-22,1.5629033375754705e-23,8.609588069745342e-39,4.3091310953083476e-35,2.1093690226082555e-52
6.346882577151645e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675629317329,0.11866996577400929,0.022821567686901106,0.0,4.3443588237727054e-48,3.9564048846848313e-26,2.4159064607656576e-41,1.3517893368285115e-33,1.3144179966770152e-75,6.4539011559560238e-17,4.3439480327057755e-72,6.4538689538187205e-17,1.7496207529054423e-48,1.2131552775621926e-49,1.7697015812605308e-61,1.0693349759876263e-62,7.1090068015925583e-41,4.2214009259938978e-56,2.5595122803924811e-10,1.2306362826069186e-11,4.7435062236691502e-15,1.4805211100490233e-25,4.7435706508438648e-15,2.869911334388554e-20,2.1602705511555415e-21,5.6583869351782097e-23,4.7327085548446631e-38,1.2333279320733358e-34,1.5663795651794952e-51
1.0578137665949401e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756275288818,0.11866996560337194,0.022821567682798985,0.0,2.0347003064531419e-47,1.09707825596993e-25,1.008352530806699e-39,6.3320131040211174e-33,1.709469972786236e-73,1.0756537276037716e-16,1.1677677798048037e-70,1.0756448246911653e-16,1.3808074735138153e-47,5.6835190343561158e-49,1.2960399053143261e-59,7.8312630158657079e-61,1.9664408002754458e-40,5.6569073696687938e-55,4.2658537373021623e-10,2.0510604766744524e-11,7.9058097666263226e-15,2.4678289765443116e-25,7.9059917767611393e-15,7.571062802076654e-20,9.3514722641962976e-21,4.111575548229319e-22,1.1408177111249788e-36,5.6833868268801138e-34,1.1470682363025031e-49
1.4386267245867383e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756259192794,0.11866996544979833,0.022821567679107077,0.0,4.6937153078963706e-47,1.9572208408018036e-25,4.6898356683447526e-39,1.4611688165273127e-32,9.3495019803095217e-73,1.4628928120184807e-16,5.0705997158970867e-70,1.4628769586057941e-16,3.8749807806801493e-47,1.3115923054783059e-48,6.5976873862961379e-59,3.9866213084339935e-60,3.5026428323962675e-40,1.877481985453216e-54,5.8015610077998323e-10,2.7894422505139083e-11,1.0751865317130206e-14,3.3564064033771207e-25,1.0752193875593348e-14,1.3073582806807711e-19,2.0363276749594129e-20,1.1030887893797791e-21,4.7507916654650901e-36,1.281177281789177e-33,5.8392630096583688e-49
1.8194396825785365e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756243096769,0.11866996529622471,0.022821567675415169,0.0,9.0352382278294482e-47,3.0607018421066418e-25,1.607258776556262e-38,2.8133791541927064e-32,4.2336107130307001e-72,1.8501338372554118e-16,1.535377327899833e-69,1.8501090899126084e-16,8.871965348851702e-47,2.5254671218437529e-48,2.6136181945494951e-58,1.5792663436742377e-59,5.4690993693406118e-40,5.0447990078219714e-54,7.3372682351951114e-10,3.527824023484009e-11,1.3597902198137697e-14,4.2449841442391797e-25,1.3598421872525546e-14,1.9798125837610124e-19,3.7193649426934246e-20,2.4143058300495041e-21,1.3858837632934361e-35,2.4250187815481627e-33,2.3131263664185388e-48
2.2002526405703347e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756227000745,0.1186699651426511,0.022821567671723261,0.0,1.5358593655063623e-46,4.3948675082239513e-25,4.430886942917259e-38,4.7834136048497933e-32,1.4144025540724189e-71,2.2373766957934563e-16,3.98599634001609e-69,2.2373412187560716e-16,1.7300808115340098e-46,4.2939979800967661e-48,7.9448702499889812e-58,4.8006487121259677e-59,7.8422099779103078e-40,1.1160263805048712e-53,8.8729754218756167e-10,4.2662057956329113e-11,1.6443921443935638e-14,5.1335622295749986e-25,1.6444675467226005e-14,2.7584630006978244e-19,6.0233064053370281e-20,4.5213002785167526e-21,3.4633009882867859e-35,4.0585978657143017e-33,7.0313177683167864e-48
2.9618785565539307e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756194808701,0.11866996483550392,0.022821567664339442,0.0,3.3941753047212136e-46,7.5914411824358984e-25,2.0371819311597883e-37,1.0576082576607948e-31,8.1981311098114116e-71,3.0118665936467946e-16,1.7630837797075871e-68,3.0118054708253806e-16,4.5932645107024179e-46,9.4942772348615372e-48,4.1004386207831041e-57,2.4776669941329298e-58,1.3516474200251521e-39,3.5113506920497736e-53,1.194438970238733e-09,5.7429693380579886e-11,2.2135919719073354e-14,6.9107194125699958e-25,2.2137244133173906e-14,4.5336658830310931e-19,1.2222455835493431e-19,1.1224299851876534e-20,1.4231655704066165e-34,8.6820854635191576e-33,3.6288576290075046e-47
3.723504472537527e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756162616658,0.11866996452835674,0.022821567656955623,0.0,6.3564079762451452e-46,1.1646796291771291e-24,6.5645198360766525e-37,1.9813984564252423e-31,3.1763247887172517e-70,3.7863632680330891e-16,5.3052299335826355e-68,3.7862697137891575e-16,9.9633510367243265e-46,1.7787626614099371e-47,1.4573166720046576e-56,8.8057498535477459e-58,2.0695872865651289e-39,8.6853371735631406e-53,1.5015803832400674e-09,7.2197328774475833e-11,2.7827852808212801e-14,8.6878778905259936e-25,2.7829916256207064e-14,6.6334336225702441e-19,2.1192300586354744e-19,2.2910025308408105e-20,4.0678403619341001e-34,1.5815912614465157e-32,1.2896898204277585e-46
4.4851303885211235e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756130424614,0.11866996422120957,0.022821567649571804,0.0,1.0754445859674277e-45,1.6623508345125462e-24,1.7873694108998754e-36,3.3533007277715113e-31,1.035052700793513e-69,4.5608671785117443e-16,1.3733138938224085e-67,4.5607339470298166e-16,1.925524558670489e-45,3.0104106629503847e-47,4.3626239208489503e-56,2.6360880734598738e-57,2.9484125823853545e-39,1.8890877254549043e-52,1.8087217801707692e-09,8.6964964135958067e-11,3.3519716290687563e-14,1.046503769941642e-24,3.3522705548217533e-14,9.0313841524927861e-19,3.3419016536425191e-19,4.1772896894668203e-20,9.9797369394861895e-34,2.6208069021351377e-32,3.860736908994122e-46
6.008382220488316e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756066040539,0.11866996360691527,0.022821567634804169,0.0,2.5565927091093861e-45,2.9414310142452266e-24,1.2984937649722813e-35,7.9744030526374597e-31,1.5547564837869256e-68,6.1098971149970115e-16,8.4978842576639793e-67,6.1096623837940126e-16,6.0589356018591732e-45,7.1591772867978581e-47,4.5188488467556363e-55,2.7304783189851103e-56,5.1988387698549918e-39,7.9145334236234183e-52,2.4230045249147117e-09,1.1650023475985486e-10,4.4903230518189705e-14,1.4019361255305183e-24,4.4908679377164748e-14,1.4499357311161683e-18,6.8897184610821356e-19,1.1465158653098507e-19,5.1531895916233001e-33,6.0685092620422641e-32,3.998538003958952e-45
7.531634052455509e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756001656468,0.11866996299262107,0.022821567620036533,0.0,4.9920080077345356e-45,4.5991360581300001e-24,5.1203003229042405e-35,1.5573412303783232e-30,8.7792785732487889e-68,7.6589564464541913e-16,3.0750706596210435e-66,7.6585907810590321e-16,1.4554523057276628e-44,1.3981607230499479e-46,2.145890181046705e-54,1.2966353562132513e-55,8.1052632039576421e-39,2.3165621695592922e-51,3.0372872043728716e-09,1.4603550525207327e-10,5.6286461984621704e-14,1.7573690089459743e-24,5.6295208492994623e-14,2.0694251918915084e-18,1.1936174766946889e-18,2.475625999842503e-19,1.6655651013183559e-32,1.1695031935563189e-31,1.8986776651831678e-44
