Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CH2OX(54),CH2OH(40),CHO2X(213)
1.2975721267416104e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431967008357144,0.09726772432264542,0.015462550322415019,0.0,0.004131341112941358,0.019768493426068068,0.010329530283030259,6.782407573862167e-05,5.8863534801855126e-05,0.0024143287721987393,8.938241317977645e-11,0.00044496975482891636,3.8285582483160205e-09,6.221183753474524e-05,1.438225231030102e-09,7.687345792727602e-11,9.521255234313914e-05,1.0546730682168722e-05,0.0069937826082099065,2.8038745762512655e-05,0.00034316331218841646,1.9643682765461725e-07,9.287490514434376e-09,1.974740401457464e-08,1.8568517135349133e-07,1.3250542133080955e-09,2.2425448790929247e-05,0.0013249014212609828,7.078917903801795e-07,0.0003956406853912692,1.1584719897642674e-05,7.488172873499766e-09,1.669010466765903e-05,2.9476772531141484e-10,3.2029058248184876e-08,6.899819570368921e-10,7.716190958000383e-11,1.8727637793315932e-07,6.240742858210704e-11,2.43785741146849e-06,1.1833437557688098e-06,1.0928152410398517e-14,2.978596749817838e-12,1.0145398418279209e-07,7.24332479538433e-09,1.9490575715509528e-13
1.3007958089954557e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44319192581432826,0.09723879602939607,0.015447250856667042,0.0,0.004135822199903263,0.01982666100441549,0.01035622927674552,6.776959938687738e-05,5.893452413137393e-05,0.00241331469317941,8.928211628202205e-11,0.0004451449498849304,3.82596627954536e-09,6.201608047951015e-05,1.439715017341704e-09,7.699633479709153e-11,9.490348758829241e-05,1.0577174475811734e-05,0.0069916264970404105,2.7903541168763705e-05,0.00034358952770034446,1.9573072893366977e-07,9.274403855144382e-09,1.9738784042981565e-08,1.858843925144321e-07,1.3336809603676098e-09,2.2544287918529455e-05,0.0013302559553161565,7.096406193907402e-07,0.00039680263699207565,1.1571209593499267e-05,7.484947005715525e-09,1.673828363366544e-05,2.938077259693803e-10,3.2111499016270145e-08,6.87803436943753e-10,7.744874885658549e-11,1.8712398887497552e-07,6.254245428223689e-11,2.43182401874346e-06,1.1868532198078067e-06,1.089032502079063e-14,2.9871624713080883e-12,1.0157543331083263e-07,7.222958506457756e-09,1.9468703849628392e-13
1.304019491249301e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431871426446462,0.09720987987394063,0.015431966832269576,0.0,0.004140290938729559,0.01988481294796264,0.010382907018733614,6.771511143158627e-05,5.900500209452925e-05,0.0024123016952359243,8.918201113126246e-11,0.00044531988125446904,3.823382593696315e-09,6.18208011074712e-05,1.4412046785098392e-09,7.711901578664338e-11,9.459618611617651e-05,1.0607583697189763e-05,0.006989471186670688,2.7769269173769877e-05,0.00034401507014146764,1.9502847295370394e-07,9.261338332905706e-09,1.9730179172477123e-08,1.8608305199798283e-07,1.3423405658141538e-09,2.2663431839048742e-05,0.0013356176214714952,7.113879832369671e-07,0.00039796424290884083,1.1557753290933858e-05,7.481724421057405e-09,1.6786407886531267e-05,2.9285320071860283e-10,3.2193871513915164e-08,6.856302487741054e-10,7.77357540966334e-11,1.8697156563813678e-07,6.267724427812619e-11,2.4258318574786985e-06,1.1903585540336305e-06,1.0852746434851299e-14,2.9957181887972472e-12,1.0169599564545166e-07,7.202640566222192e-09,1.9446828820630036e-13
1.3072431735031464e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44318235131845773,0.09718097582616796,0.015416698233498746,0.0,0.004144747386701618,0.019942949243757346,0.010409563505491697,6.766061422977556e-05,5.907497103024442e-05,0.0024112897874836057,8.90821006254338e-11,0.00044549454981848523,3.820807203505844e-09,6.162600163371012e-05,1.442694218749552e-09,7.724150189716069e-11,9.429063081157303e-05,1.0637958426892541e-05,0.0069873166747657246,2.7635920577029776e-05,0.00034443994206043133,1.9433002599734753e-07,9.248293949242527e-09,1.9721589488256265e-08,1.8628115237117618e-07,1.3510330896517974e-09,2.2782880944282762e-05,0.001340986436870357,7.131338817758071e-07,0.00039912550281542077,1.1544350447900017e-05,7.478505147723333e-09,1.683447755379096e-05,2.919040964435438e-10,3.227617572723102e-08,6.83462417030418e-10,7.802292418466991e-11,1.8681911477589485e-07,6.281179916421484e-11,2.4198805064711885e-06,1.1938597674393663e-06,1.081541413083067e-14,3.004263924831433e-12,1.0181567524218779e-07,7.182371205985585e-09,1.9424950509538352e-13
1.3104668557569918e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44317755182748825,0.09715208385627871,0.015401445044651468,0.0,0.004149191600578119,0.02000106987928915,0.010436198733707543,6.760611008897345e-05,5.914443326623719e-05,0.002410278978761171,8.898238757156446e-11,0.00044566895645517675,3.818240120619504e-09,6.143168420296736e-05,1.4441836423126844e-09,7.736379411337915e-11,9.398680480252725e-05,1.0668298745608972e-05,0.006985162959013725,2.7503486301142083e-05,0.00034486414598856234,1.9363535478497684e-07,9.235270704533975e-09,1.971301507334151e-08,1.8647869617762084e-07,1.3597585919563458e-09,2.290263562639295e-05,0.001346362418581783,7.148783148748604e-07,0.0004002864163945264,1.1531000527664052e-05,7.475289213050897e-09,1.6882492763136087e-05,2.9096036078348376e-10,3.235841164291674e-08,6.812999654334482e-10,7.831025800983586e-11,1.8666664270385313e-07,6.29461195309894e-11,2.4139695496374114e-06,1.197356869039211e-06,1.0778325618512963e-14,3.0127997019837892e-12,1.0193447613714151e-07,7.1621506498529404e-09,1.9403068803869072e-13
1.3136905380108372e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44317274416340213,0.09712320393478086,0.015386207250045358,0.0,0.004153623636602482,0.02005917484248054,0.010462812700257175,6.755160126807553e-05,5.921339111908327e-05,0.0024092692776363253,8.888287468772045e-11,0.00044584310203997886,3.815681355617299e-09,6.123785089088805e-05,1.4456729534869232e-09,7.748589340394735e-11,9.368469145618744e-05,1.0698604734117459e-05,0.006983010037125824,2.7371957389747534e-05,0.00034528768444003644,1.9294442646752483e-07,9.222268598040999e-09,1.970445600862847e-08,1.866756859378348e-07,1.368517132873154e-09,2.3022696277870495e-05,0.0013517455835993215,7.166212824122539e-07,0.0004014469833375476,1.1517702998796994e-05,7.472076643534795e-09,1.6930453642399987e-05,2.900219421196119e-10,3.244057924825218e-08,6.791429169361012e-10,7.859775446586333e-11,1.8651415570237735e-07,6.308020596501585e-11,2.408098575957265e-06,1.200849867867132e-06,1.0741478438832401e-14,3.021325542851765e-12,1.0205240234708577e-07,7.141979114852862e-09,1.938118359750216e-13
1.3169142202646825e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431679283178071,0.097094336032485,0.015370984834018655,0.0,0.004158043550510211,0.020117264121678264,0.010489405402202504,6.749708997819732e-05,5.9281846894279786e-05,0.002408260692411245,8.878356460491257e-11,0.00044601698744555716,3.813130918038993e-09,6.104450370524708e-05,1.4471621565948164e-09,7.760780072182134e-11,9.338427437472067e-05,1.0728876473276475e-05,0.006980857906835789,2.7241325005511225e-05,0.0003457105599120449,1.9225720861942904e-07,9.209287627932709e-09,1.969591237293046e-08,1.868721241495749e-07,1.3773087726149458e-09,2.3143063291500708e-05,0.001357135948839888,7.183627842765147e-07,0.00040260720334437907,1.1504457335164719e-05,7.468867464843957e-09,1.6978360319542875e-05,2.8908878956235494e-10,3.252267853109086e-08,6.769912937370632e-10,7.888541245104763e-11,1.8636165991896787e-07,6.321405904897186e-11,2.402267179418154e-06,1.20433877297556e-06,1.0704870163491744e-14,3.0298414700544765e-12,1.0216945786957673e-07,7.121856811061974e-09,1.935929479055653e-13
1.3201379025185279e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44316310428225675,0.09706548012049991,0.015355777780930158,0.0,0.00416245139753608,0.02017533770564485,0.01051597683678904,6.744257838351373e-05,5.934980288630854e-05,0.0024072532311279495,8.868445986896739e-11,0.00044619061354180033,3.8105888164088875e-09,6.085164458715329e-05,1.448651255992767e-09,7.772951700464922e-11,9.308553739130326e-05,1.0759114044015339e-05,0.006978706565899715,2.7111580428144223e-05,0.00034613277488495863,1.9157366923170982e-07,9.196327791312124e-09,1.9687384243022186e-08,1.8706801328815924e-07,1.3861335714596587e-09,2.3263737060328113e-05,0.001362533531142664,7.201028203664493e-07,0.00040376707612325047,1.1491263015916254e-05,7.465661701838293e-09,1.7026212922637234e-05,2.8816085293893547e-10,3.260470947985304e-08,6.748451172941959e-10,7.917323086822044e-11,1.8620916137059497e-07,6.33476793616792e-11,2.396474958959282e-06,1.2078235934341106e-06,1.0668498394583606e-14,3.0383475062301023e-12,1.0228564668306402e-07,7.101783941727255e-09,1.9337402289266764e-13
1.3233615847723732e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431582720482547,0.09703663617022826,0.01534058607515914,0.0,0.0041668472324212155,0.02023339558355024,0.010542527001443583,6.738806860208488e-05,5.9417261378698996e-05,0.0024062469015735774,8.858556294236161e-11,0.0004463639811958141,3.808055058260091e-09,6.065927541223333e-05,1.4501402560699959e-09,7.785104317514456e-11,9.278846456618505e-05,1.0789317527325233e-05,0.006976556012095748,2.6982715052463777e-05,0.00034655433182249017,1.9089377670518163e-07,9.183389084241434e-09,1.9678871693682617e-08,1.8726335580678482e-07,1.394991589748295e-09,2.3384717977621897e-05,0.0013679383472680327,7.218413905910208e-07,0.00040492660139056013,1.1478119525470467e-05,7.462459378585153e-09,1.7074011579853575e-05,2.8723808278116083e-10,3.2686672083518807e-08,6.727044083377081e-10,7.94612086247219e-11,1.8605666594599714e-07,6.348106747813566e-11,2.3907215184161623e-06,1.2113043383283392e-06,1.0632360764214605e-14,3.046843674033378e-12,1.0240097274700062e-07,7.0817607033863045e-09,1.931550600586156e-13
1.3265852670262186e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431534316072572,0.0970078041533621,0.015325409701105274,0.0,0.004171231109420065,0.020291437744963663,0.010569055893771993,6.733356270666909e-05,5.948422464409101e-05,0.0024052417112855515,8.84868762060211e-11,0.00044653709127191347,3.805529650158268e-09,6.046739799179542e-05,1.4516291612474864e-09,7.797238014145027e-11,9.249304018282558e-05,1.0819487004250433e-05,0.006974406243223801,2.6854720386491224e-05,0.00034697523317185305,1.902174998437877e-07,9.170471501766699e-09,1.9670374797736957e-08,1.8745815413683996e-07,1.4038828878828206e-09,2.3506006436842326e-05,0.0013733504138965511,7.235784948692292e-07,0.00040608577887071053,1.1465026353501034e-05,7.459260518375441e-09,1.7121756419446574e-05,2.863204303134343e-10,3.276856633162127e-08,6.705691868831033e-10,7.974934463237437e-11,1.8590417940794278e-07,6.36142239695472e-11,2.385006466465355e-06,1.2147810167585192e-06,1.0596454934132326e-14,3.055329996133118e-12,1.0251544000195228e-07,7.061787285985567e-09,1.929360585844433e-13
1.329808949280064e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44314858295067666,0.09697898404187877,0.015310248643188558,0.0,0.004175603082307226,0.02034946417984554,0.010595563511556983,6.727906272552293e-05,5.9550694944297316e-05,0.002404237667556649,8.838840196108493e-11,0.0004467099446316173,3.803012597724904e-09,6.027601407397352e-05,1.4531179759769036e-09,7.809352879749216e-11,9.219924874410119e-05,1.0849622555879724e-05,0.006972257257105268,2.6727588049586778e-05,0.0003473954813639196,1.8954480784806417e-07,9.157575037942044e-09,1.9661893626097863e-08,1.8765241068821114e-07,1.412807526324068e-09,2.3627602831607403e-05,0.0013787697476279597,7.253141331299944e-07,0.00040724460829594825,1.1451982994919949e-05,7.456065143739441e-09,1.7169447569741493e-05,2.8540784744098684e-10,3.28503922142399e-08,6.684394722439066e-10,8.003763780745525e-11,1.8575170739545623e-07,6.374714940335958e-11,2.3793294165694617e-06,1.2182536378384564e-06,1.0560778595355233e-14,3.0638064952098177e-12,1.0262905236970626e-07,7.0418638729966086e-09,1.927170177087553e-13
1.3330326315339093e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431437260698847,0.09695017580803658,0.01529510288584926,0.0,0.004179963204384175,0.02040747487853966,0.010622049852755893,6.722457064318817e-05,5.9616674530365896e-05,0.0024032347774399707,8.829014243063528e-11,0.00044688254213364143,3.800503905660062e-09,6.008512534485204e-05,1.454606704739501e-09,7.821449002332293e-11,9.190707496858155e-05,1.0879724263338062e-05,0.006970109051582751,2.660130977062034e-05,0.0003478150788133768,1.8887567030872257e-07,9.144699685853369e-09,1.965342824780577e-08,1.8784612784958412e-07,1.421765565589656e-09,2.3749507555660345e-05,0.0013841963649802195,7.270483053120369e-07,0.0004084030894062061,1.143898894985946e-05,7.452873276462296e-09,1.7217085159120954e-05,2.8450028673832407e-10,3.293214972199384e-08,6.663152830441777e-10,8.032608707067066e-11,1.8559925542600775e-07,6.387984434328987e-11,2.3736899869223864e-06,1.2217222106943245e-06,1.0525329467805656e-14,3.072273193953302e-12,1.0274181375338007e-07,7.0219906415303946e-09,1.9249793672657074e-13
1.3362563137877547e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44313886095621535,0.09692137942437072,0.015279972413547812,0.0,0.004184311528485879,0.020465469831765414,0.010648514915498581,6.717008840126677e-05,5.96821656426418e-05,0.002402233047753815,8.819209976139355e-11,0.00044705488463389305,3.798003577764695e-09,5.989473342957163e-05,1.456095352045007e-09,7.833526468545663e-11,9.161650378687479e-05,1.0909792207778405e-05,0.0069679616245197935,2.6475877386177695e-05,0.0003482340279188798,1.8821005720035525e-07,9.131845437641536e-09,1.9644978730068462e-08,1.880393079887417e-07,1.4307570662519422e-09,2.3871721002837402e-05,0.0013896302823885934,7.287810113637671e-07,0.00040956122194894817,1.1426043723652666e-05,7.449684937599241e-09,1.7264669316012024e-05,2.835977014378858e-10,3.301383884603552e-08,6.641966372308129e-10,8.061469134712903e-11,1.8544682889766902e-07,6.4012309349358e-11,2.368087800394875e-06,1.2251867444635342e-06,1.0490105299945704e-14,3.0807301150604455e-12,1.0285372803752954e-07,7.002167762449674e-09,1.9227881498818287e-13
1.3394799960416e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431339876009675,0.09689259486368941,0.01526485721076475,0.0,0.004188648106987298,0.02052344903061023,0.010674958698085263,6.711561789918287e-05,5.974717051082888e-05,0.002401232485086456,8.809427602538318e-11,0.0004472269729854643,3.795511616962455e-09,5.970483989341625e-05,1.4575839224304936e-09,7.845585363719418e-11,9.132752033803892e-05,1.0939826470373755e-05,0.006965814973800608,2.6351282838801102e-05,0.00034865233106320405,1.8754793887525581e-07,9.119012284525093e-09,1.9636545138299873e-08,1.882319534528541e-07,1.439782088935993e-09,2.399424356703648e-05,0.0013950715162047507,7.305122512431672e-07,0.0004107190056790185,1.1413146826812699e-05,7.44650014749048e-09,1.7312200168873626e-05,2.827000454189119e-10,3.309545957804412e-08,6.62083552085637e-10,8.090344956631537e-11,1.8529443309123397e-07,6.414454497791786e-11,2.3625224844803503e-06,1.2286472482936261e-06,1.0455103868416349e-14,3.089177281232929e-12,1.0296479908825605e-07,6.9823954004794856e-09,1.9205965189804048e-13
1.3427036782954454e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44312910599540806,0.09686382209906957,0.015249757262000655,0.0,0.004192972991809772,0.020581412466522113,0.010701381198984441,6.706116099493287e-05,5.981169135405124e-05,0.0024002330958008307,8.799667322156045e-11,0.0004473988080386273,3.793028025321071e-09,5.9515446242881855e-05,1.4590724204592424e-09,7.857625771893951e-11,9.104010996605996e-05,1.0969827132309392e-05,0.006963669097329821,2.622751817526363e-05,0.00034906999061339484,1.8688928605735591e-07,9.106200216822526e-09,1.9628127536158055e-08,1.8842406656876647e-07,1.4488406943175665e-09,2.4117075642186084e-05,0.0014005200826959123,7.322420249176836e-07,0.0004118764403584925,1.1400297775010644e-05,7.443318925775821e-09,1.735967784618423e-05,2.8180727319651423e-10,3.3177011910219276e-08,6.599760442372918e-10,8.119236066206492e-11,1.8514207317230562e-07,6.427655178168856e-11,2.3569936712410673e-06,1.2321037313411882e-06,1.0420322977679648e-14,3.097614715175064e-12,1.030750307533137e-07,6.962673714315776e-09,1.9184044691364502e-13
1.3459273605492907e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4431242161307751,0.09683506110385329,0.015234672551776046,0.0,0.004197286234427303,0.020639360131302336,0.010727782416830806,6.700671950582345e-05,5.9875730380914256e-05,0.0023992348860391345,8.789929327741302e-11,0.000447570390640828,3.790552804073281e-09,5.932655392672708e-05,1.4605608507195884e-09,7.869647775850728e-11,9.075425821639368e-05,1.0999794274775326e-05,0.0069615239930322015,2.6104575544876687e-05,0.00034948700892091516,1.8623406983627267e-07,9.093409223974016e-09,1.9619725985582518e-08,1.8861564964328055e-07,1.457932943121121e-09,2.4240217622214945e-05,0.0014059759980440182,7.339703323641128e-07,0.00041303352575653,1.1387496089052241e-05,7.440141291409003e-09,1.7407102476429914e-05,2.8091933991094755e-10,3.325849583527488e-08,6.578741296729246e-10,8.1481423572538e-11,1.8498975419334885e-07,6.440833030978488e-11,2.3515009972545753e-06,1.2355562027708044e-06,1.0385760459664106e-14,3.106042439591678e-12,1.0318442686221592e-07,6.943002856732219e-09,1.9162119954446363e-13
1.349151042803136e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44311931799828,0.09680631185164364,0.015219603064631333,0.0,0.0042015878858727325,0.02069729201709829,0.010754162350423233,6.695229520919742e-05,5.9939289789565394e-05,0.0023982378617273276,8.780213805052722e-11,0.0004477417216366812,3.788085953637295e-09,5.9138164337006163e-05,1.4620492178237614e-09,7.881651457142195e-11,9.046995083257135e-05,1.1029727978958857e-05,0.006959379658852421,2.5982447197829657e-05,0.00034990338832179257,1.855822616614689e-07,9.080639294562806e-09,1.961134054683068e-08,1.888067049634317e-07,1.4670588961178523e-09,2.436366990102216e-05,0.0014114392783449357,7.356971735684966e-07,0.0004141902616492323,1.1374741294853385e-05,7.4369672626717595e-09,1.7454474188092583e-05,2.800362013170764e-10,3.333991134643287e-08,6.557778237496776e-10,8.177063724019427e-11,1.8483748109571083e-07,6.453988110774846e-11,2.3460441035605207e-06,1.2390046717540254e-06,1.0351414173413282e-14,3.1144604771860246e-12,1.0329299122634118e-07,6.9233829746852465e-09,1.9140190935086534e-13
1.3523747250569815e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44311441158911063,0.09677757431630121,0.01520454878512674,0.0,0.004205877996743824,0.020755208116396417,0.01078052099872275,6.689788984314813e-05,6.000237176775464e-05,0.0023972420285795523,8.77052093301247e-11,0.00044791280186796603,3.785627473636865e-09,5.895027881008452e-05,1.463537526406716e-09,7.893636896120863e-11,9.018717375286714e-05,1.1059628326037428e-05,0.00695723609275479,2.586112548356133e-05,0.0003503191311367628,1.8493383333651953e-07,9.067890416336053e-09,1.9602971278513725e-08,1.889972347967616e-07,1.4762186141237196e-09,2.448743287244768e-05,0.00141690993960769,7.37422548526011e-07,0.000415346647819502,1.1362032923414548e-05,7.433796857187586e-09,1.750179310963865e-05,2.791578137740366e-10,3.3421258437417186e-08,6.536871412059851e-10,8.206000061176775e-11,1.8468525871160802e-07,6.46712047175778e-11,2.3406226356078e-06,1.2424491474683629e-06,1.0317282004737647e-14,3.1228688506577788e-12,1.034007276390383e-07,6.903814209417306e-09,1.9118257594306816e-13
1.3555984073108268e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44310949689443374,0.09674884847194012,0.015189509697842222,0.0,0.004210156617209219,0.020813108422015336,0.010806858360850557,6.684350510722213e-05,6.0064978492894674e-05,0.0023962473921024722,8.760850883856867e-11,0.0004480836321736203,3.783177362920924e-09,5.876289862763711e-05,1.4650257811249585e-09,7.905604171967569e-11,8.990591310702706e-05,1.1089495397171542e-05,0.006955093292723019,2.5740602849162155e-05,0.00035073423967141217,1.8428875701348281e-07,9.055162576225313e-09,1.959461823763171e-08,1.891872413915862e-07,1.4854121579975389e-09,2.4611506930243668e-05,0.001422387997753729,7.391464572408634e-07,0.0004165026840569041,1.13493705107941e-05,7.430630091935278e-09,1.7549059369507846e-05,2.7828413423508444e-10,3.350253710244778e-08,6.516020961726789e-10,8.234951263824157e-11,1.8453309176608147e-07,6.480230167775897e-11,2.335236243202059e-06,1.2458896390963096e-06,1.0283361865869692e-14,3.1312675827010548e-12,1.0350763987573143e-07,6.884296696558406e-09,1.9096319898010666e-13
1.3588220895646722e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44310457390539715,0.09672013429292456,0.015174485787377397,0.0,0.004214423797014323,0.02087099292709902,0.01083317443608608,6.678914266311061e-05,6.012711213212065e-05,0.0023952539575995157,8.75120382328406e-11,0.0004482542133897361,3.780735619582797e-09,5.8576025017630006e-05,1.4665139866553644e-09,7.917553362718959e-11,8.962615521305725e-05,1.1119329273497945e-05,0.006952951256759972,2.56208718378068e-05,0.00035114871621631934,1.8364700518737856e-07,9.042455760366523e-09,1.9586281479607973e-08,1.8937672697725902e-07,1.4946395886390538e-09,2.4735892468045974e-05,0.0014278734686162117,7.408688997261859e-07,0.0004176583701575312,1.1336753598080697e-05,7.42746698326216e-09,1.759627309610241e-05,2.774151202376324e-10,3.35837473362347e-08,6.495227021839064e-10,8.263917227482364e-11,1.8438098487892036e-07,6.493317252329546e-11,2.329884580453566e-06,1.2493261558243856e-06,1.0249651695122391e-14,3.1396566960024914e-12,1.0361373169402421e-07,6.864830566225947e-09,1.9074377816881554e-13
1.3620457718185175e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430996426131331,0.0966914317538651,0.015159477038351467,0.0,0.004218679585487071,0.0209288616251102,0.010859469223865026,6.673480413532925e-05,6.0188774842349686e-05,0.0023942617301750523,8.741579910598786e-11,0.00044842454634955566,3.7783022409790375e-09,5.838965915528548e-05,1.4680021476939976e-09,7.929484545294207e-11,8.93478865740714e-05,1.1149130036122938e-05,0.006950809982887427,2.550192508721635e-05,0.0003515625630471931,1.830085506907634e-07,9.029769954119661e-09,1.957796105832284e-08,1.8956569376443044e-07,1.5039009669870353e-09,2.4860589879346347e-05,0.0014333663679393313,7.425898760039339e-07,0.0004188137059238705,1.1324181731364627e-05,7.424307546897119e-09,1.7643434417776488e-05,2.765507298934674e-10,3.36648891339723e-08,6.474489721878666e-10,8.292897848092145e-11,1.8422894256655369e-07,6.506381778573826e-11,2.324567305725453e-06,1.252758706842203e-06,1.0216149456550932e-14,3.148036213239377e-12,1.0371900683380338e-07,6.845415943122886e-09,1.9052431326282988e-13
1.365269454072363e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430947030087598,0.09666274082961518,0.015144483435403162,0.0,0.004222924031543606,0.020986714509823794,0.010885742723777507,6.66804911118873e-05,6.024996877033996e-05,0.0023932707147384697,8.731979298854274e-11,0.00044859463188346696,3.775877223747846e-09,5.820380216403082e-05,1.4694902689549229e-09,7.941397795520991e-11,8.907109387519554e-05,1.1178897766115841e-05,0.006948669469145838,2.5383755328149467e-05,0.0003519757824250107,1.823733666884088e-07,9.017105142087899e-09,1.956965702614674e-08,1.8975414394530225e-07,1.51319635401743e-09,2.4985599557465092e-05,0.00143886671137766,7.443093861047843e-07,0.0004199686911646734,1.1311654461708354e-05,7.4211517979633104e-09,1.769054346282584e-05,2.756909218791468e-10,3.3745962491333496e-08,6.453809185573618e-10,8.321893022011827e-11,1.8407696924391164e-07,6.519423799321548e-11,2.319284081582343e-06,1.2561873013415562e-06,1.0182853139617863e-14,3.1564061570778247e-12,1.038234690173417e-07,6.826052946634266e-09,1.9030480406159817e-13
1.3684931363262083e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44308975508338444,0.0966340614952677,0.015129504963190649,0.0,0.004227157183693869,0.0210445515753205,0.010911994935566138,6.662620514494555e-05,6.031069605274955e-05,0.0023922809160081947,8.722402134991318e-11,0.0004487644708189997,3.77346056382711e-09,5.801845511643113e-05,1.4709783551690197e-09,7.953293188160707e-11,8.879576398052976e-05,1.1208632544502667e-05,0.00694652971359411,2.526635538292197e-05,0.0003523883765961527,1.8174142667207485e-07,9.004461308136439e-09,1.9561369433972603e-08,1.8994207969387853e-07,1.5225258107414742e-09,2.5110921895524118e-05,0.0014443745144955215,7.460274300680343e-07,0.0004211233256948274,1.1299171345116103e-05,7.4179997509907e-09,1.7737600359477765e-05,2.748356554265716e-10,3.382696740446407e-08,6.43318553100176e-10,8.350902646014857e-11,1.8392506922625644e-07,6.532443367046208e-11,2.314034574739364e-06,1.2596119485155361e-06,1.0149760758861521e-14,3.164766550170991e-12,1.0392712194940034e-07,6.806741690922143e-09,1.9008525040942018e-13
1.3717168185800536e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44308479882810503,0.09660539372615143,0.01511454160639147,0.0,0.004231379090047077,0.021102372815980555,0.010938225859124196,6.657194775146372e-05,6.0370958816194714e-05,0.0023912923385156146,8.712848559974641e-11,0.00044893406398082173,3.771052256472076e-09,5.783361903510654e-05,1.4724664110827936e-09,7.965170796933032e-11,8.852188393016499e-05,1.1238334452259912e-05,0.006944390714309357,2.514971816395412e-05,0.00035280034779253756,1.8111270445537997e-07,8.991838435410909e-09,1.9553098331247654e-08,1.9012950316621128e-07,1.5318893982038782e-09,2.5236557286420604e-05,0.0014498897927663946,7.477440079415029e-07,0.0004222776093352308,1.1286731942502766e-05,7.414851419928284e-09,1.7784605235881294e-05,2.739848903137301e-10,3.3907903869977105e-08,6.412618870692733e-10,8.379926617287425e-11,1.8377324673098285e-07,6.54544053388489e-11,2.3088184560115724e-06,1.2630326575576621e-06,1.011687035356795e-14,3.173117415157338e-12,1.0402996931733085e-07,6.787482285018891e-09,1.898656521944872e-13
1.374940500833899e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430798342340128,0.09657673749782786,0.015099593349702472,0.0,0.004235589798317132,0.021160178226477512,0.010964435494493796,6.651772041383678e-05,6.043075917730813e-05,0.002390304986608939,8.703318708926509e-11,0.00044910341219073495,3.768652296272632e-09,5.7649294893633936e-05,1.4739544414571913e-09,7.977030694539746e-11,8.824944093725477e-05,1.126800357030853e-05,0.006942252469386692,2.5033836672345154e-05,0.00035321169823175386,1.8048717416876376e-07,8.979236506355396e-09,1.9544843766004565e-08,1.903164165006437e-07,1.5412871774809958e-09,2.5362506122801013e-05,0.0014554125615723332,7.494591197814339e-07,0.0004234315419126694,1.1274335819661918e-05,7.411706818156152e-09,1.783155822009769e-05,2.731385868556126e-10,3.398877188494747e-08,6.392109311728304e-10,8.408964833426081e-11,1.836215058793894e-07,6.558415351641213e-11,2.303635400263766e-06,1.2664494376610382e-06,1.0084179987446116e-14,3.181458774658954e-12,1.0413201479117612e-07,6.768274832918996e-09,1.8964600934795133e-13
