Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C2H6(343),C4H7X(140),C4H7X(142),C4H6(54),C4H5X(418),C4H7X(143),C4H5X(419),C6H9X(483),C6H9X(546),SX(577),SX(486),C4H7X(146),C6H9X(573),C6H9X(693),C4H7X(145),SX(695),SX(782),SX(819),SX(698),SX(815),C6H9X(692),C6H9X(468),SX(962),SX(1040),C6H9(960),SX(1145),SX(1399),SX(1442),SX(1396),C6H9X(691),SX(1589),SX(1584),C4H6a(417),C6H9(574),SX(1850),SX(2360),SX(2415),C3H6(75),SX(2358),SX(2416),SX(2759),SX(2819),SX(2700),SX(1397),SX(2696),SX(2697),SX(3136),SX(1586),SX(3138),SX(3351),SX(3422),SX(3141),SX(2816),SX(3418),S(2817),S(3419),SX(4343),SX(5140),SX(5223),SX(5138),SX(5224),SX(5479),SX(5559),SX(5396),SX(5393),SX(5392),SX(5556),S(5557),SX(1487),SX(1486),SX(6770),SX(6766),SX(6983),S(6767),SX(7361),SX(8708),SX(8705),SX(8704),SX(7357)
8.781778955149015,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228182790578,0.66999944079724927,2.7214589197260138e-07,3.0822084332951833e-11,2.7916241144512237e-16,7.029763842000928e-26,5.4331124166108067e-23,1.6423299039012417e-28,2.6310012549476673e-23,7.5316908938089336e-24,1.5761938536871745e-27,4.1470564703004512e-12,7.5401858064601909e-09,7.1213966430272905e-09,2.0361500950688683e-14,1.9962725916327301e-10,5.0837892554052704e-14,1.1616697520957059e-14,3.5316003980376027e-09,2.1006020408540503e-12,5.2750804781650877e-16,6.3184706810872421e-18,8.4458682641404869e-18,9.6308793959829903e-13,1.130596792131775e-17,2.5286028314573105e-16,5.0091487470606868e-18,2.5121899829607316e-13,1.4937439474407078e-14,1.6315101013364528e-16,1.2436566168632645e-18,2.7290976939760499e-13,1.1359441396419693e-15,4.3399020525440922e-14,5.8163911569398701e-14,9.8759122513989019e-13,4.9957793278304027e-23,2.746707723863615e-17,1.0513361034507888e-15,5.9176914861288797e-21,2.4265178818405591e-12,3.3176772579071293e-16,1.7878165641399655e-14,5.5560995842140358e-18,3.997411293410306e-12,8.7658489402085941e-20,4.1672658256736842e-19,1.4215461896229362e-15,8.4835740132138596e-21,1.4809176852606366e-13,9.4635699561383594e-19,1.207169429919555e-17,2.9256737032408489e-12,5.5476412262283005e-13,2.7289544162123682e-18,4.6188462844434704e-13,2.6654718451055304e-18,1.5766841411226588e-17,8.883274109593745e-19,1.6803247443390615e-17,4.5829317739071502e-13,8.2616507376082321e-19,4.0854198696389837e-19,2.0159316364114172e-18,3.3968038533493577e-13,1.9601571703648266e-18,1.1594752016526702e-17,1.4613313248099601e-14,9.3358380884752745e-16,8.1319237940276965e-21,2.9921061251316234e-21,4.7180846425127239e-14,2.5201880376506703e-19,1.2138712761753148e-18,3.1628021049766671e-13,1.228456223498315e-18,2.014631242054185e-13,1.0397219558509857e-18,2.1738865135611396e-18,9.5798032875958651e-18,4.054485055272743e-21,6.3762996496381999e-15,3.5475109808610609e-21,2.2887627730462419e-13,3.8420570778300898e-24,9.5711865623582408e-19,2.8717090146219087e-18,3.6637401363187786e-17,1.8026773569075852e-21,7.7238724148749869e-14,2.0911232768483214e-21,7.6701184603318036e-21,7.6701184603318186e-21,2.4837623399560102e-13
8.862694649001291,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281827746413,0.66999943509489335,2.7495476832358818e-07,3.1650294428069228e-11,2.7917646472860486e-16,7.0285423888800025e-26,5.4918506615991106e-23,1.7034863218566216e-28,2.6856831529821915e-23,7.6741485673138214e-24,1.6348871877603388e-27,4.1463359005419943e-12,7.5414961108459662e-09,7.1604833640260942e-09,2.0366619298233553e-14,2.0117928341502547e-10,5.1306638641311343e-14,1.173863554628328e-14,3.5711580667599528e-09,2.1245001477554739e-12,5.3304518982877994e-16,6.3903545898592707e-18,8.542036406075755e-18,9.7431423798657338e-13,1.1437757271772122e-17,2.5580778900172602e-16,5.1446418298921613e-18,2.5421491413960667e-13,1.5115750669780362e-14,1.6756412842137739e-16,1.2584978859886666e-18,2.7631679512241779e-13,1.1502032841489096e-15,4.3943797994161373e-14,5.8895410115462503e-14,1.0014630891194359e-12,5.065950709384512e-23,2.7852899068552641e-17,1.0661040065917426e-15,6.0019715277851429e-21,2.4839148313331331e-12,3.3961741635343964e-16,1.8301170473099814e-14,5.6875237932251583e-18,4.089098188451041e-12,8.9669073523103793e-20,4.2628486010055664e-19,1.4374706259264558e-15,8.5824654337376656e-21,1.4987375996076214e-13,9.5774453098440655e-19,1.2216953564912482e-17,2.9990132118950753e-12,5.6555162876880549e-13,2.7822236402246414e-18,4.7116748732375991e-13,2.719041927320831e-18,1.6083720321368285e-17,9.0560355748938617e-19,1.7129990492858282e-17,4.6764999809839319e-13,8.430326142237066e-19,4.1885591589652202e-19,2.0571023544200802e-18,3.4682181815659335e-13,2.0013674696184336e-18,1.1838520060240131e-17,1.4907331035003075e-14,9.5321337563061378e-16,8.2953574665255122e-21,3.0550133827568588e-21,4.8207261030599269e-14,2.5750144698394286e-19,1.2402789432629897e-18,3.2684289848563839e-13,1.2695945445143729e-18,2.083951812297626e-13,1.075497293969433e-18,2.2486868487259124e-18,9.8997365922259577e-18,4.1898911261821776e-21,6.5959305243567042e-15,3.6695757435353239e-21,2.3548245822963231e-13,3.9515040752803347e-24,9.847446492416733e-19,2.9545967578396855e-18,3.7694899704000562e-17,1.8569098723814205e-21,7.9829057421565625e-14,2.1612526691447034e-21,7.92734905740472e-21,7.9273490574047095e-21,2.5886720572879139e-13
8.943610342853567,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281827592442,0.66999942939157942,2.7776412199002237e-07,3.2492553449721235e-11,2.7919051481785938e-16,7.0273743060684103e-26,5.5506063051392994e-23,1.7662919074507496e-28,2.7409387549661626e-23,7.8179206534989714e-24,1.6951632595577946e-27,4.1456468154386815e-12,7.5427495860224705e-09,7.1995568008739727e-09,2.0371515883249085e-14,2.0273112141260883e-10,5.177516235306729e-14,1.1860546316671036e-14,3.6107264453676129e-09,2.1483966288320766e-12,5.3858109421675358e-16,6.4622336082914855e-18,8.6381980841035089e-18,9.8554003825034095e-13,1.1569540772896327e-17,2.5875516404449462e-16,5.2824259424674306e-18,2.5721078380576541e-13,1.5294059296849771e-14,1.720518676896337e-16,1.273338940033135e-18,2.7972397988091579e-13,1.1644631996778286e-15,4.4488604924740833e-14,5.9626950172076716e-14,1.0153441417067199e-12,5.1361685714683035e-23,2.8238976501799991e-17,1.0808816936213975e-15,6.0863355922466007e-21,2.5419168816199119e-12,3.4754989085747959e-16,1.8728636429153591e-14,5.8203335271266612e-18,4.1818720080234146e-12,9.1703492575458561e-20,4.3595644855306123e-19,1.4533993758717734e-15,8.6813524685854609e-21,1.5165573288954964e-13,9.69131947910467e-19,1.2362211320059839e-17,3.0734024246467369e-12,5.764150996204404e-13,2.8358703049356825e-18,4.805191465915238e-13,2.773009046438046e-18,1.6402947796187624e-17,9.2300140900008867e-19,1.7459034442771597e-17,4.7707814801039007e-13,8.6002873984750698e-19,4.2931680555854526e-19,2.0985870727090877e-18,3.5402019247150714e-13,2.0429063546422213e-18,1.2084231764404255e-17,1.520353151087942e-14,9.7299947940863015e-16,8.4600024361353703e-21,3.1184222414416884e-21,4.9242299517874092e-14,2.630301550264758e-19,1.2669084861808397e-18,3.3763071467987103e-13,1.3116124792073243e-18,2.1548009950420306e-13,1.1120615265080398e-18,2.3251366326924451e-18,1.0226488813544765e-17,4.3281831789468249e-21,6.8204102077197635e-15,3.7943321996236691e-21,2.4218926236105494e-13,4.0625872742594943e-24,1.0127914353418004e-18,3.0387470210642714e-18,3.8768505771219927e-17,1.9120341816188287e-21,8.2469402681431626e-14,2.2327360601950669e-21,8.1895460476008417e-21,8.1895460476008326e-21,2.6967035981589505e-13
9.024526036705844,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281827443633,0.66999942368734788,2.8057393224624354e-07,3.3348965001350906e-11,2.7920456173577966e-16,7.0262573425182008e-26,5.6093787216449829e-23,1.8307745269327111e-28,2.7967679902227604e-23,7.9630066690815985e-24,1.7570488126822509e-27,4.1449878870340805e-12,7.5439485918313298e-09,7.2386175365726997e-09,2.0376199894872092e-14,2.0428278464727312e-10,5.2243468919564631e-14,1.198242992742689e-14,3.6503049485363366e-09,2.1722912723100577e-12,5.4411576528887251e-16,6.5341070991931384e-18,8.734352442469383e-18,9.9676522899199512e-13,1.1701317116933447e-17,2.6170237902536088e-16,5.4225175752157481e-18,2.6020657188886593e-13,1.5472363235964607e-14,1.7661476563541442e-16,1.2881796027058767e-18,2.8313126978519963e-13,1.178723653916159e-15,4.5033432441268304e-14,6.0358519697563145e-14,1.0292338562156773e-12,5.2064302498358676e-23,2.8625294887245743e-17,1.0956686037311462e-15,6.1707803723577583e-21,2.6005196971441647e-12,3.5556455625107908e-16,1.9160531550922164e-14,5.9545188586113084e-18,4.2757327288640878e-12,9.3761746048403602e-20,4.4574134549970009e-19,1.4693322037348966e-15,8.7802341363127436e-21,1.5343766552027006e-13,9.8051910713193496e-19,1.2507465788216934e-17,3.1488445487018757e-12,5.8735367981590229e-13,2.8898901642128946e-18,4.8993883726018019e-13,2.8273687647237559e-18,1.6724497585475327e-17,9.4051959568404094e-19,1.7790353385020498e-17,4.8657683487539472e-13,8.7715202244072056e-19,4.3992507216639431e-19,2.1403823039679894e-18,3.6127488088356356e-13,2.0847702049773949e-18,1.2331865713177333e-17,1.5501890285292468e-14,9.9294039546017989e-16,8.6258451640922829e-21,3.1823271744533848e-21,5.0285867877522231e-14,2.6860442573522294e-19,1.2937574862378893e-18,3.4864549205096098e-13,1.3545172257917357e-18,2.2271919002942988e-13,1.1494214193354535e-18,2.4032500117895581e-18,1.0560115470556606e-17,4.4693847109328727e-21,7.0497803561976761e-15,3.9218034341912722e-21,2.4899644058791714e-13,4.175302298410611e-24,1.0412579728036398e-18,3.1241566787053986e-18,3.9858179689161079e-17,1.9680492961552351e-21,8.5159819323726593e-14,2.3055750580059247e-21,8.4567153291225061e-21,8.4567153291225272e-21,2.8079072418115508e-13
9.10544173055812,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281827299754,0.66999941798223672,2.8338417922708795e-07,3.4219632596452656e-11,2.7921860549147048e-16,7.0251893443024373e-26,5.6681673113909508e-23,1.8969622504317189e-28,2.8531707888240746e-23,8.1094061457062969e-24,1.8205707864053558e-27,4.1443578446657787e-12,7.5450953894059485e-09,7.2776661293638341e-09,2.0380680138610363e-14,2.058342841258456e-10,5.2711563558439071e-14,1.2104286526649828e-14,3.6898930150723223e-09,2.1961838877586865e-12,5.496492097910064e-16,6.6059744900044015e-18,8.8304987105458748e-18,1.0079897063548842e-12,1.1833085084643683e-17,2.6464940667522835e-16,5.564933340088379e-18,2.6320224539706343e-13,1.565066051213529e-14,1.812533626824296e-16,1.3030197097228259e-18,2.8653861443705385e-13,1.1929844295230258e-15,4.5578272239850636e-14,6.1090107424978108e-14,1.0431317326552726e-12,5.2767332152781811e-23,2.901184031633637e-17,1.1104642045363172e-15,6.2553027174619179e-21,2.6597189383696323e-12,3.6366081893228374e-16,1.9596823850106808e-14,6.090069851259984e-18,4.3706803153060179e-12,9.5843833159192575e-20,4.5563954722222074e-19,1.4852688835123789e-15,8.8791095219140551e-21,1.5521953754319136e-13,9.919058788620551e-19,1.265271531380643e-17,3.2253427484002436e-12,5.9836652175085608e-13,2.9442790102035842e-18,4.9942579697763433e-13,2.8821166827365483e-18,1.704834366552785e-17,9.5815676014653692e-19,1.8123921646461038e-17,4.9614527298824178e-13,8.9440104561263466e-19,4.5068113696956977e-19,2.1824845896834755e-18,3.6858526088229931e-13,2.1269554283582565e-18,1.2581400657486392e-17,1.5802383177925734e-14,1.0130344124919688e-15,8.7928722284537282e-21,3.2467226980948237e-21,5.1337872772677099e-14,2.7422376054527886e-19,1.3208235420469694e-18,3.5988904345514409e-13,1.3983159035788579e-18,2.3011374957936534e-13,1.1875836648977599e-18,2.4830409788314998e-18,1.0900671473020204e-17,4.6135189616547052e-21,7.2840821743745242e-15,4.052012281787933e-21,2.5590372899053292e-13,4.2896445403379214e-24,1.0701431579655228e-18,3.2108224193676639e-18,4.096387921148312e-17,2.024954072088892e-21,8.7900355102209112e-14,2.3797709554042796e-21,8.7288616441120035e-21,8.7288616441119914e-21,2.9223331839995069e-13
9.186357424410396,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281827160587,0.66999941227628312,2.8619484389190641e-07,3.5104659661611774e-11,2.792326461231749e-16,7.0241682504049855e-26,5.7269714994386611e-23,1.9648833521137336e-28,2.9101470817834293e-23,8.2571186298384688e-24,1.8857563158379295e-27,4.1437554724814785e-12,7.5461921453305483e-09,7.3167031138091111e-09,2.0384965053709008e-14,2.0738563039158008e-10,5.3179452046427889e-14,1.2226116458947457e-14,3.7294901068903282e-09,2.2200743320546683e-12,5.5518144337858448e-16,6.6778353502509639e-18,8.9266363036184393e-18,1.0192133743181578e-12,1.196484354872974e-17,2.6759622178067283e-16,5.7096899210811217e-18,2.6619777361981052e-13,1.5828949286737936e-14,1.8596820203847404e-16,1.3178591081478053e-18,2.8994596673795635e-13,1.2072453233169279e-15,4.6123116557583275e-14,6.182170282012627e-14,1.0570372965202456e-12,5.3470750675068837e-23,2.9398599589461569e-17,1.1252679907888037e-15,6.3398996264056507e-21,2.7195102638482831e-12,3.7183808503209781e-16,2.0037481324007522e-14,6.226976564275828e-18,4.4667147201313049e-12,9.7949752871776761e-20,4.6565104879819459e-19,1.5012091985075867e-15,8.9779777794135149e-21,1.5700133004845803e-13,1.0032921422596113e-18,1.2797958355360068e-17,3.3029001460049261e-12,6.094527856206108e-13,2.9990326735591385e-18,5.0897927008732396e-13,2.9372484396742245e-18,1.7374460241200638e-17,9.7591155747361499e-19,1.8459713790190868e-17,5.0578268327029083e-13,9.1177440491815594e-19,4.6158542287525336e-19,2.2248905004943947e-18,3.759507149257354e-13,2.169458461190265e-18,1.2832815517854743e-17,1.6104986220512956e-14,1.0332798328666921e-15,8.9610703251575661e-21,3.3116033724341669e-21,5.2398221555227109e-14,2.7988766457079005e-19,1.3481042699414103e-18,3.7136316178609169e-13,1.4430155535669481e-18,2.3766506079912508e-13,1.2265548827240537e-18,2.5645233741750746e-18,1.1248211126046543e-17,4.7606089147210539e-21,7.5233564180500343e-15,4.1849813281731444e-21,2.6291084941180332e-13,4.4056091707398777e-24,1.0994458276257958e-18,3.29874075301867e-18,4.2085559812645025e-17,2.0827472150951765e-21,9.0691046415883522e-14,2.4553247378040941e-21,9.0059886071382213e-21,9.0059886071382078e-21,3.0400315281662942e-13
9.267273118262672,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281827025939,0.66999940656952195,2.8900590799011322e-07,3.6004149539429774e-11,2.79246683670184e-16,7.0231920879585263e-26,5.7857907346076075e-23,2.0345663100937974e-28,2.9676968011628562e-23,8.4061436824966503e-24,1.9526327317954645e-27,4.1431796066314527e-12,7.5472409357234561e-09,7.355729001822505e-09,2.0389062729193417e-14,2.0893683354408498e-10,5.3647139325660053e-14,1.2347919892453572e-14,3.7690957081352945e-09,2.2439624338189682e-12,5.6071247365026534e-16,6.7496891640695609e-18,9.0227645295788071e-18,1.0304361440620074e-12,1.2096591466492296e-17,2.7054280102123585e-16,5.8568037532943359e-18,2.6919312801295295e-13,1.6007227850302236e-14,1.9075982012725825e-16,1.3326976558195544e-18,2.9335328270879019e-13,1.2215061455035158e-15,4.6667958143029456e-14,6.2553296041616321e-14,1.0709500976287953e-12,5.4174535292738933e-23,2.9785560183619484e-17,1.1400794831392926e-15,6.4245682408135351e-21,2.7798893321783959e-12,3.8009576068262597e-16,2.0482471969973226e-14,6.3652290569679319e-18,4.5638358853765948e-12,1.0007950391448e-19,4.7577584418499256e-19,1.5171529409721611e-15,9.0768381262753255e-21,1.5878302544982907e-13,1.0146777849418752e-18,1.2943193479307442e-17,3.3815198224678222e-12,6.2061163945445225e-13,3.054147023619869e-18,5.1859850768013831e-13,2.9927597136731926e-18,1.7702821747680029e-17,9.9378265528763371e-19,1.8797704616594447e-17,5.15488293340392e-13,9.2927070798570534e-19,4.7263832810341214e-19,2.2675966365051246e-18,3.8337063051477888e-13,2.2122757689796768e-18,1.3086089386942529e-17,1.640967565850593e-14,1.0536749728077783e-15,9.1304262689373432e-21,3.3769638019602856e-21,5.3466822280555228e-14,2.8559564668366267e-19,1.3755973043540829e-18,3.8306962012967272e-13,1.488623139043505e-18,2.453743923056699e-13,1.2663416199458926e-18,2.6477108868055315e-18,1.1602788134786801e-17,4.9106772998189618e-21,7.7676433974275494e-15,4.320732912088169e-21,2.7001751001588476e-13,4.5231911473323651e-24,1.1291647613790559e-18,3.3879080179982458e-18,4.3223174777337204e-17,2.1414272853650936e-21,9.3531918595454983e-14,2.5322370909615381e-21,9.2880987336432392e-21,9.2880987336432678e-21,3.1610522769154638e-13
9.348188812114948,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228182689561,0.66999940086198695,2.9181735402819197e-07,3.691820549126553e-11,2.792607181386572e-16,7.0222589687766456e-26,5.8446244884876171e-23,2.1060398063051932e-28,3.0258198800755943e-23,8.5564808787600799e-24,2.0212275606923443e-27,4.1426291332213016e-12,7.5482437500362288e-09,7.3947442836551607e-09,2.0392980916407693e-14,2.1048790325836257e-10,5.4114630030037194e-14,1.2469696965836456e-14,3.8087093242354237e-09,2.2678480264728742e-12,5.6624230692714695e-16,6.8215354307099616e-18,9.1188827167517442e-18,1.0416579326824329e-12,1.2228327864690553e-17,2.7348912263007438e-16,6.0062913998467939e-18,2.7218828205943096e-13,1.6185494615063228e-14,1.9562875566205057e-16,1.34753522066088e-18,2.9676052131822757e-13,1.2357667189407093e-15,4.7212790228151862e-14,6.328487790287546e-14,1.0848697090053447e-12,5.4878664407196402e-23,3.0172710221340107e-17,1.1548982269476862e-15,6.5093058386224152e-21,2.840851803857454e-12,3.8843325227081627e-16,2.0931763799077424e-14,6.5048173929944211e-18,4.662043743092875e-12,1.0223308479665223e-19,4.8601392629899741e-19,1.5330999117325092e-15,9.1756898320882231e-21,1.6056460740712946e-13,1.0260627024890974e-18,1.3088419353655934e-17,3.461204818171802e-12,6.3184225914253766e-13,3.1096179685620557e-18,5.2828276763857049e-13,3.048646222063492e-18,1.803340285199166e-17,1.0117687337904939e-18,1.9137869164153756e-17,5.2526133757696767e-13,9.4688857462925704e-19,4.8384025635631634e-19,2.3105996275598219e-18,3.9084440025965842e-13,2.2554038467165499e-18,1.3341201531813604e-17,1.6716427952494824e-14,1.0742181625821104e-15,9.3009269941001436e-21,3.4427986361683969e-21,5.4543583720903383e-14,2.9134721958494557e-19,1.4033002981613027e-18,3.9501017192139259e-13,1.5351455461983084e-18,2.5324299879091807e-13,1.3069503518294365e-18,2.7326170554493159e-18,1.19644556092006e-17,5.0637465947317254e-21,8.0169829803805929e-15,4.4592891270718769e-21,2.7722340583420831e-13,4.6423852235636569e-24,1.159298683899626e-18,3.478320387869678e-18,4.4376675287890603e-17,2.2009927024659418e-21,9.6422986188989742e-14,2.610508408708945e-21,9.5751934683094653e-21,9.5751934683094578e-21,3.2854453237685226e-13
9.429104505967224,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281826769395,0.66999939515371099,2.9462916523809405e-07,3.7846930699866229e-11,2.7927474957203594e-16,7.0213670857467643e-26,5.9034722544935724e-23,2.1793327267708247e-28,3.0845162528762984e-23,8.7081298077159817e-24,2.0915685248557304e-27,4.1421029861833571e-12,7.5492024946426344e-09,7.4337494288341216e-09,2.0396727044353073e-14,2.1203884880298789e-10,5.4581929917544307e-14,1.2591448159403774e-14,3.8483304809527836e-09,2.291731019244469e-12,5.7177096504724926e-16,6.8933738773533979e-18,9.2149904896034896e-18,1.0528786639483204e-12,1.2360051848328601e-17,2.7643516658899561e-16,6.1581696402008848e-18,2.7518321115042462e-13,1.6363748107506819e-14,2.0057555432231855e-16,1.3623716800885045e-18,3.0016764431909312e-13,1.2500268784396206e-15,4.7757606501615071e-14,6.4016439836019533e-14,1.0987957258067839e-12,5.5583117539426328e-23,3.0560038440819819e-17,1.1697237911400863e-15,6.5941098278655104e-21,2.9023933430342143e-12,3.9684996667840135e-16,2.1385324849047701e-14,6.645731644373572e-18,4.7613382160615947e-12,1.0441049382436476e-19,4.9636528709023856e-19,1.5490499198062749e-15,9.2745322252247617e-21,1.6234606075445083e-13,1.0374467979852734e-18,1.3233634742129931e-17,3.5419581336504635e-12,6.4314382845572696e-13,3.1654414555090649e-18,5.3803131467354472e-13,3.1049037215813911e-18,1.8366178454257043e-17,1.0298684857958381e-18,1.9480182710046461e-17,5.3510105717170399e-13,9.6462663694504753e-19,4.9519162501126517e-19,2.3538961334798511e-18,3.9837142193883039e-13,2.2988392192146721e-18,1.3598131395946131e-17,1.7025219779395187e-14,1.0949077466620975e-15,9.4725595551730143e-21,3.5091025700789718e-21,5.5628415377435618e-14,2.9714189986929948e-19,1.4312109229933548e-18,4.0718655110624187e-13,1.5825895847462607e-18,2.6127212112709667e-13,1.3483874823191691e-18,2.8192552697110032e-18,1.2333266068897605e-17,5.2198390273883108e-21,8.2714145957912283e-15,4.6006718233160276e-21,2.8452821929885537e-13,4.7631859571208293e-24,1.1898462671721065e-18,3.5699738781121623e-18,4.5546010509662717e-17,2.2614417501213563e-21,9.9364253246420662e-14,2.6901388006574052e-21,9.8672732133117574e-21,9.8672732133117318e-21,3.4132604452055803e-13
9.5100201998195,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281826647109,0.66999938944472437,2.974413255469786e-07,3.8790428271936031e-11,2.792887780318706e-16,7.020514708616928e-26,5.9623335469619854e-23,2.2544741615635935e-28,3.1437858552890081e-23,8.8610900723019727e-24,2.1636835424077736e-27,4.1416001447936276e-12,7.5501189964629439e-09,7.4727448870597568e-09,2.0400308234984828e-14,2.1358967905749359e-10,5.5049043782408703e-14,1.2713173732876731e-14,3.887958723657688e-09,2.3156112815493071e-12,5.7729845974374309e-16,6.9652041105760075e-18,9.3110873201616049e-18,1.0640982681090878e-12,1.2491762598564744e-17,2.7938091458414068e-16,6.3124548604372768e-18,2.7817789250247651e-13,1.6541986962486389e-14,2.0560075171520337e-16,1.3772069205979106e-18,3.0357461609351146e-13,1.2642864701008136e-15,4.8302401083404216e-14,6.47479738575049e-14,1.1127277642920825e-12,5.6287875277863193e-23,3.0947534167255073e-17,1.1845557671114407e-15,6.6789777407064477e-21,2.9645096191641544e-12,4.0534531150860737e-16,2.1843123196482631e-14,6.7879618952745044e-18,4.861719218470479e-12,1.0661172911524782e-19,5.0682991761285933e-19,1.5650027821004785e-15,9.3733646911466992e-21,1.6412737143747258e-13,1.0488299816179302e-18,1.3378838499067359e-17,3.6237827302866423e-12,6.5451553905897501e-13,3.2216134706101217e-18,5.4784342035435231e-13,3.1615280085417692e-18,1.8701123688714446e-17,1.0480806167511396e-18,1.9824620770558794e-17,5.4500670017534202e-13,9.8248353939404935e-19,5.0669281543494584e-19,2.3974828442661527e-18,4.0595109855077818e-13,2.3425784414109106e-18,1.3856858601001871e-17,1.7336028033415312e-14,1.1157420838682878e-15,9.6453111274312893e-21,3.5758703446939113e-21,5.672122749107089e-14,3.0297920808283167e-19,1.4593268695129691e-18,4.1960047230069607e-13,1.6309619885589154e-18,2.6946298647412676e-13,1.3906593445920923e-18,2.9076387712317724e-18,1.2709271448044974e-17,5.378976577940196e-21,8.5309772369535518e-15,4.7449026095558043e-21,2.9193162076331311e-13,4.8855877182277486e-24,1.2208061326690289e-18,3.6628643526541669e-18,4.6731127674399567e-17,2.3227725809091419e-21,1.0235571360256286e-13,2.7711280998588377e-21,1.0164337356422524e-20,1.0164337356422563e-20,3.5445472929839419e-13
9.590935893671777,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281826528604,0.6699993837350573,3.0025381954822893e-07,3.9748801240512002e-11,2.7930280351651153e-16,7.0197001810671873e-26,6.0212079002816656e-23,2.3314934044900765e-28,3.2036286242923178e-23,9.0153612886089167e-24,2.2376007269616572e-27,4.1411196319425437e-12,7.550995006312873e-09,7.5117310890627284e-09,2.0403731312903632e-14,2.1514040252898733e-10,5.5515975429724359e-14,1.2834873732961924e-14,3.9275936165162557e-09,2.3394886510066051e-12,5.8282479315607559e-16,7.0370256422505164e-18,9.4071725583689437e-18,1.0753166797361995e-12,1.2623459347356042e-17,2.8232634943866626e-16,6.4691635105083556e-18,2.8117230503104852e-13,1.6720209917064469e-14,2.1070488303129968e-16,1.3920408371367194e-18,3.0698140350579452e-13,1.2785453506831834e-15,4.8847168500719463e-14,6.5479472535500438e-14,1.1266654608333725e-12,5.6992919228360921e-23,3.1335187285334781e-17,1.1993937676725188e-15,6.7639072277124037e-21,3.0271963085723943e-12,4.1391869530019206e-16,2.2305126968388411e-14,6.9314982455965431e-18,4.96318665655047e-12,1.0883678861245077e-19,5.1740780809152881e-19,1.5809583230955082e-15,9.4721866534035317e-21,1.6590852644611349e-13,1.0602121702479304e-18,1.3524029563933936e-17,3.7066815309902778e-12,6.6595659051859235e-13,3.2781300390878852e-18,5.5771836313210506e-13,3.2185149189737567e-18,1.9038213924521287e-17,1.0664038447493756e-18,2.0171159101301468e-17,5.5497752153602004e-13,1.0004579388712664e-18,5.1834420902444917e-19,2.4413564802688454e-18,4.1358283835910326e-13,2.3866180986249836e-18,1.4117362948364487e-17,1.7648829826817079e-14,1.1367195474933804e-15,9.8191690073126668e-21,3.6430967473942433e-21,5.7821931052152667e-14,3.0885866877473536e-19,1.4876458476641362e-18,4.3225363095662818e-13,1.6802694163037254e-18,2.7781680838884208e-13,1.4337722016213883e-18,2.997780654868048e-18,1.3092523100331496e-17,5.5411809808621538e-21,8.7957094650358518e-15,4.8920028549931987e-21,2.9943326901065685e-13,5.0095846977375475e-24,1.2521768534761125e-18,3.7569875302499346e-18,4.793197216158749e-17,2.3849832208759369e-21,1.0539735115832709e-13,2.8534758704195784e-21,1.0466384298937414e-20,1.0466384298937406e-20,3.6793553867297285e-13
